
[00:00:00.000 --> 00:00:05.200]  有一天見到他的屋主或者是住戶的太太
[00:01:50.200 --> 00:01:51.120]  沒有侍奉
[00:01:51.120 --> 00:01:52.320]  崇拜錯人之後
[00:01:52.320 --> 00:01:54.480]  就去麥當勞等子女
[00:01:54.480 --> 00:01:56.640]  然後接回她
[00:01:56.640 --> 00:01:58.760]  我覺得這些是很愛的子女
[00:01:58.760 --> 00:02:02.000]  但是說不出有些事情是不對的
[00:02:02.000 --> 00:02:04.080]  有些事情是不對的
[00:02:04.080 --> 00:02:05.680]  後來我想了想
[00:02:05.680 --> 00:02:06.120]  不是的
[00:02:06.120 --> 00:02:08.200]  我們其實每個人都知道這些是不對的
[00:02:08.200 --> 00:02:10.640]  因為我們坐過飛機的
[00:02:10.640 --> 00:02:11.800]  坐飛機的時候
[00:02:11.800 --> 00:02:13.240]  還沒開機之前
[00:02:13.240 --> 00:02:16.200]  以前就有些空中服務員在做這些動作
[00:02:16.200 --> 00:02:17.840]  教你這些東西的
[00:02:17.840 --> 00:02:19.200]  現在就不用了
[00:02:19.200 --> 00:02:20.440]  看影片
[00:02:20.440 --> 00:02:22.160]  當中有一個環節
[00:02:22.160 --> 00:02:23.320]  差不多是大家的利是
[00:02:23.320 --> 00:02:24.600]  如果飛機有事呢
[00:02:24.600 --> 00:02:26.160]  這樣說的
[00:02:26.160 --> 00:02:28.640]  如果飛機有事
[00:02:28.640 --> 00:02:31.680]  上面就有些罩掉下來
[00:02:31.680 --> 00:02:33.560]  氧氣罩
[00:02:33.560 --> 00:02:35.880]  我想問一下你們
[00:02:35.880 --> 00:02:36.800]  他是不是叫你
[00:02:36.800 --> 00:02:40.280]  把氧氣罩立刻給小孩子吸
[00:02:40.280 --> 00:02:42.040]  是給誰吸
[00:02:42.040 --> 00:02:42.800]  是呀
[00:02:42.800 --> 00:02:45.120]  我說人家空中安全局都明白的
[00:02:45.120 --> 00:02:47.320]  重點是大人
[00:02:47.320 --> 00:02:48.480]  你先吸了氧氣
[00:02:48.480 --> 00:02:49.520]  先給小孩子
[00:02:49.520 --> 00:02:51.160]  為什麼我們這些夫婦
[00:02:51.160 --> 00:02:52.760]  放下小孩子在最好的教會
[00:02:52.760 --> 00:02:53.920]  自己不在教會侍奉
[00:02:53.920 --> 00:02:54.520]  不參與
[00:02:54.520 --> 00:02:55.200]  沒有投入
[00:02:55.200 --> 00:02:57.400]  沒得著的呢
[00:02:57.400 --> 00:03:01.840]  那些不是氧氣罩的理論
[00:03:01.840 --> 00:03:03.440]  是不對的
[00:03:03.440 --> 00:03:05.400]  摩西原來明白的
[00:03:05.400 --> 00:03:08.000]  原來摩西懂得寫氧氣罩的理論
[00:03:08.000 --> 00:03:10.800]  在今天一段經文裡面
[00:03:10.800 --> 00:03:11.720]  他說
[00:03:11.720 --> 00:03:14.600]  是大人要聽
[00:03:14.600 --> 00:03:17.320]  是你們今天要知道
[00:03:17.320 --> 00:03:19.800]  不關你們的子女事
[00:03:19.800 --> 00:03:21.400]  他們不知道
[00:03:21.400 --> 00:03:22.520]  是你們知道
[00:03:22.520 --> 00:03:24.680]  我重新給大家看一看
[00:03:24.680 --> 00:03:26.400]  今天十一章第一節
[00:03:26.400 --> 00:03:27.560]  你們要愛耶和華
[00:03:27.560 --> 00:03:31.440]  你的神上守他的吩咐律例
[00:03:31.440 --> 00:03:33.720]  典章誡命
[00:03:33.720 --> 00:03:34.440]  這句話
[00:03:34.440 --> 00:03:35.440]  你們要愛耶和華
[00:03:35.440 --> 00:03:36.360]  你的神
[00:03:36.360 --> 00:03:38.160]  在新念紀第六章
[00:03:38.160 --> 00:03:39.800]  第四第五節一開始
[00:03:39.800 --> 00:03:42.400]  是很常輩的猶太人
[00:03:42.400 --> 00:03:43.440]  你們要知道耶和華
[00:03:43.440 --> 00:03:44.880]  你的主是獨一的神
[00:03:44.880 --> 00:03:46.320]  盡心盡性盡義
[00:03:46.320 --> 00:03:48.080]  還要愛他
[00:03:48.080 --> 00:03:50.120]  所以不停你會見到這句話
[00:03:50.120 --> 00:03:52.720]  在摩西呼籲這班人的時候
[00:03:52.720 --> 00:03:55.320]  叫他愛耶和華
[00:03:55.320 --> 00:03:56.880]  但我想我們留意一下
[00:03:56.880 --> 00:04:00.200]  我們的神是一個很君真的神
[00:04:00.200 --> 00:04:02.760]  他不會未給就拿
[00:04:02.760 --> 00:04:04.880]  未教就罰
[00:04:04.880 --> 00:04:06.240]  他也不會愛你
[00:04:06.240 --> 00:04:08.640]  要求你愛他
[00:04:08.640 --> 00:04:11.400]  一早聖經已經說
[00:04:11.400 --> 00:04:12.880]  新念紀第七章
[00:04:12.880 --> 00:04:14.640]  七至八節
[00:04:14.640 --> 00:04:16.640]  耶和華尊愛你們
[00:04:16.640 --> 00:04:17.960]  揀選你們
[00:04:17.960 --> 00:04:21.360]  並非因你們的人數多於別民
[00:04:21.360 --> 00:04:23.080]  原來你們的人數
[00:04:23.080 --> 00:04:26.040]  在萬民中最少
[00:04:26.040 --> 00:04:28.880]  只因耶和華愛你們
[00:04:28.880 --> 00:04:31.400]  就當我們不是以色列人
[00:04:31.400 --> 00:04:32.280]  神愛我們
[00:04:32.280 --> 00:04:33.680]  揀選我們
[00:04:33.680 --> 00:04:36.000]  不是因為我們三人第一成
[00:04:36.000 --> 00:04:39.480]  浸信會的會友特別聰明
[00:04:39.480 --> 00:04:40.760]  特別好
[00:04:40.760 --> 00:04:42.200]  特別乖
[00:04:42.200 --> 00:04:44.040]  神揀選你和我
[00:04:44.040 --> 00:04:46.040]  因為祂愛我們
[00:04:46.040 --> 00:04:48.920]  繼續在第十章十二至十五節
[00:04:48.920 --> 00:04:50.920]  他也同樣說這句話
[00:04:50.920 --> 00:04:52.920]  特別留意十五節
[00:04:52.920 --> 00:04:56.520]  耶和華但喜悅你的列祖
[00:04:56.520 --> 00:04:58.040]  愛他們
[00:04:58.040 --> 00:05:01.400]  從萬民中揀選他們的後裔
[00:05:01.400 --> 00:05:03.200]  就是你們
[00:05:03.200 --> 00:05:05.920]  像今日一樣
[00:05:05.920 --> 00:05:08.520]  這裡又多說了一點
[00:05:08.520 --> 00:05:10.120]  摩西說
[00:05:10.120 --> 00:05:13.280]  耶和華是愛你們的上一代
[00:05:13.280 --> 00:05:16.680]  你們的爸爸、媽媽
[00:05:16.680 --> 00:05:20.120]  不過耶和華都是愛你們
[00:05:20.120 --> 00:05:22.120]  都是揀選你們
[00:05:22.120 --> 00:05:23.360]  你今天聽我說
[00:05:23.360 --> 00:05:24.480]  你要記得
[00:05:24.480 --> 00:05:25.880]  今日一樣
[00:05:25.880 --> 00:05:27.600]  祂也是這麼愛你們
[00:05:27.600 --> 00:05:29.040]  是和你們有關
[00:05:29.040 --> 00:05:30.320]  開始摩西說
[00:05:30.320 --> 00:05:33.040]  不要只顧著你爸爸媽媽
[00:05:33.040 --> 00:05:35.480]  是你自己這一代
[00:05:35.480 --> 00:05:38.040]  如果你再留意這段經文
[00:05:38.040 --> 00:05:41.560]  十一章第二節
[00:05:41.560 --> 00:05:44.760]  今日你們應當知道
[00:05:44.760 --> 00:05:48.000]  而不是你們的兒女
[00:05:48.000 --> 00:05:50.000]  因為他們不知道
[00:05:50.000 --> 00:05:52.760]  你知道摩西刻意這樣說嗎?
[00:05:52.760 --> 00:05:53.640]  他說
[00:05:53.640 --> 00:05:56.120]  今日我和你們說
[00:05:56.120 --> 00:05:58.840]  不是和你們的子女說
[00:05:58.840 --> 00:06:00.280]  因為他知道人
[00:06:00.280 --> 00:06:02.280]  好像我們剛才的家長
[00:06:02.280 --> 00:06:04.680]  經常都想著子女
[00:06:04.680 --> 00:06:07.600]  我估計你現在坐著約了子女喝茶
[00:06:07.600 --> 00:06:08.840]  今晚又煮菜給他
[00:06:08.840 --> 00:06:10.320]  媳婦回來,孫子回來
[00:06:10.320 --> 00:06:11.600]  你根本已經在想
[00:06:11.600 --> 00:06:13.600]  你不聽聖神的話,說什麼?
[00:06:13.600 --> 00:06:15.360]  這是人性
[00:06:15.360 --> 00:06:16.160]  摩西說
[00:06:16.160 --> 00:06:18.960]  不過我今日和你說的不是和他們有關
[00:06:18.960 --> 00:06:19.960]  為什麼?
[00:06:19.960 --> 00:06:21.960]  因為他們不知道
[00:06:21.960 --> 00:06:23.400]  而且再加一句
[00:06:23.400 --> 00:06:25.400]  他們看沒有看過
[00:06:25.400 --> 00:06:27.880]  如果看英文,更清楚詞語
[00:06:27.880 --> 00:06:29.880]  第二節說
[00:06:29.880 --> 00:06:31.400]  不是他們見過
[00:06:31.400 --> 00:06:32.720]  不是他們經歷過
[00:06:32.720 --> 00:06:34.720]  是你們經歷過
[00:06:34.720 --> 00:06:36.000]  就是說
[00:06:36.000 --> 00:06:37.720]  當初舉手決戰
[00:06:37.720 --> 00:06:39.720]  是弟兄姊妹你們
[00:06:40.720 --> 00:06:42.320]  神揀選你
[00:06:42.320 --> 00:06:44.320]  那一刻你感受到他的愛
[00:06:44.320 --> 00:06:46.320]  神和你說
[00:06:46.320 --> 00:06:48.320]  我現在就要你愛我
[00:06:48.320 --> 00:06:50.320]  你不要說你兒子沒空
[00:06:50.320 --> 00:06:51.720]  不要說你女兒要讀書
[00:06:51.720 --> 00:06:53.720]  我現在是要你
[00:06:53.720 --> 00:06:55.320]  你兒子沒見過,沒經歷過
[00:06:55.320 --> 00:06:57.320]  不是他舉手,是你舉手
[00:06:57.320 --> 00:07:00.320]  而且你留意摩西第二節和第三節
[00:07:00.320 --> 00:07:02.320]  他說的是什麼話?
[00:07:02.320 --> 00:07:04.720]  伸出的手,發怒,傳遞
[00:07:04.720 --> 00:07:05.720]  就是說
[00:07:05.720 --> 00:07:08.720]  當年你記得你在埃及還是小孩的時候
[00:07:08.720 --> 00:07:10.720]  二十歲打下
[00:07:10.720 --> 00:07:12.720]  你見過我那十載,是不是?
[00:07:12.720 --> 00:07:14.720]  你見過,不過你兒子有沒有見過?
[00:07:14.720 --> 00:07:16.720]  沒見過,他還沒出生
[00:07:16.720 --> 00:07:18.720]  是你們見過
[00:07:18.720 --> 00:07:20.720]  你們經歷過
[00:07:20.720 --> 00:07:22.720]  第四節繼續再說
[00:07:22.720 --> 00:07:24.720]  就去到《出口日記》十四章
[00:07:24.720 --> 00:07:26.720]  你都見過當你走過紅海之後
[00:07:26.720 --> 00:07:28.720]  回頭看那些冰錐的時候
[00:07:28.720 --> 00:07:31.720]  他們全部掉進海裡沉,是不是?
[00:07:31.720 --> 00:07:32.720]  你兒子有沒有見過?
[00:07:32.720 --> 00:07:33.720]  沒見過
[00:07:33.720 --> 00:07:34.720]  誰見過?
[00:07:34.720 --> 00:07:36.720]  你們見過
[00:07:36.720 --> 00:07:37.720]  還有
[00:07:37.720 --> 00:07:39.720]  接著第五、第六節
[00:07:39.720 --> 00:07:41.720]  開始說文宿記第十六章
[00:07:41.720 --> 00:07:42.720]  你還記不記得
[00:07:42.720 --> 00:07:44.720]  有一幫人抵擋摩西
[00:07:44.720 --> 00:07:46.720]  結果地開了,是不是?
[00:07:46.720 --> 00:07:48.720]  吞了他們下去
[00:07:48.720 --> 00:07:49.720]  文宿記十六章說的
[00:07:49.720 --> 00:07:50.720]  你兒子有沒有見過?
[00:07:50.720 --> 00:07:51.720]  沒見過,他們還沒出生
[00:07:51.720 --> 00:07:52.720]  誰見過?
[00:07:52.720 --> 00:07:54.720]  你們見過
[00:07:54.720 --> 00:07:55.720]  你可能說
[00:07:55.720 --> 00:07:57.720]  我爸媽都見過
[00:07:57.720 --> 00:07:58.720]  是,摩西說
[00:07:58.720 --> 00:08:01.720]  你爸媽見過,不過他們現在不在了
[00:08:01.720 --> 00:08:03.720]  記不記得那幫人?
[00:08:03.720 --> 00:08:05.720]  他爸媽擔心
[00:08:05.720 --> 00:08:07.720]  跟摩西說文宿記十四章開始
[00:08:07.720 --> 00:08:09.720]  他說不行了
[00:08:09.720 --> 00:08:11.720]  我以前在埃及辛苦
[00:08:11.720 --> 00:08:12.720]  但是這樣
[00:08:12.720 --> 00:08:13.720]  你帶他們去那裡
[00:08:13.720 --> 00:08:15.720]  沒錯,那些菩提子是大
[00:08:15.720 --> 00:08:16.720]  香蕉是漂亮
[00:08:16.720 --> 00:08:18.720]  但是巨人更厲害
[00:08:18.720 --> 00:08:20.720]  你帶他們去,他們不就死定了?
[00:08:20.720 --> 00:08:22.720]  我們都可以逃跑
[00:08:22.720 --> 00:08:24.720]  但是你帶我們的子女進去
[00:08:24.720 --> 00:08:25.720]  老婆子女進去
[00:08:25.720 --> 00:08:27.720]  他們一定成為老物
[00:08:27.720 --> 00:08:29.720]  記不記得這樣說過?
[00:08:29.720 --> 00:08:31.720]  耶和華神就說
[00:08:31.720 --> 00:08:33.720]  你這麼擔心你的子女?
[00:08:33.720 --> 00:08:35.720]  你擔心你的子女
[00:08:35.720 --> 00:08:37.720]  多過對我的信任?
[00:08:37.720 --> 00:08:39.720]  好
[00:08:39.720 --> 00:08:41.720]  你的子女就沒事
[00:08:41.720 --> 00:08:43.720]  是不是?
[00:08:43.720 --> 00:08:45.720]  二十歲打下的都可以進去
[00:08:45.720 --> 00:08:47.720]  你們就要鬥
[00:08:47.720 --> 00:08:49.720]  鬥鬥轉轉四十年
[00:08:49.720 --> 00:08:51.720]  賭在曠野
[00:08:51.720 --> 00:08:53.720]  你擔心你的子女不尊重我嗎?
[00:08:53.720 --> 00:08:55.720]  不向我回應嗎?
[00:08:55.720 --> 00:08:57.720]  你擔心那幫人
[00:08:57.720 --> 00:08:59.720]  沒事
[00:08:59.720 --> 00:09:01.720]  你進不去
[00:09:01.720 --> 00:09:03.720]  那幫子女就是
[00:09:03.720 --> 00:09:05.720]  沒事的那幫人進去
[00:09:05.720 --> 00:09:07.720]  開始準備進入英雄地獄
[00:09:07.720 --> 00:09:08.720]  長大了
[00:09:08.720 --> 00:09:09.720]  那幫子女就是現在
[00:09:09.720 --> 00:09:11.720]  《心願記》十一章
[00:09:11.720 --> 00:09:12.720]  摩西跟他們說
[00:09:12.720 --> 00:09:15.720]  你們要知道那幫人
[00:09:15.720 --> 00:09:16.720]  摩西說
[00:09:16.720 --> 00:09:18.720]  你們要知道
[00:09:18.720 --> 00:09:20.720]  你們一把
[00:09:20.720 --> 00:09:22.720]  犧牲了屬靈的原則
[00:09:22.720 --> 00:09:24.720]  為了你們的好處
[00:09:24.720 --> 00:09:26.720]  這個選擇很不幸
[00:09:26.720 --> 00:09:27.720]  很錯誤
[00:09:27.720 --> 00:09:30.720]  他說我不想你再走你爸爸的路
[00:09:30.720 --> 00:09:32.720]  今天我跟你們說
[00:09:32.720 --> 00:09:33.720]  你爸爸的代過去了
[00:09:33.720 --> 00:09:35.720]  你們要進入迦南地
[00:09:35.720 --> 00:09:37.720]  我今天跟你們說
[00:09:37.720 --> 00:09:39.720]  希望你們進去的時候
[00:09:39.720 --> 00:09:44.720]  你們好好跟從愛耀
[00:09:44.720 --> 00:09:48.720]  我看上去有些是
[00:09:48.720 --> 00:09:51.720]  年紀成熟一點的
[00:09:51.720 --> 00:09:54.720]  有些是識分
[00:09:54.720 --> 00:09:56.720]  有些可能還有小朋友的
[00:09:56.720 --> 00:10:00.720]  我真的很想特別呼籲一下
[00:10:00.720 --> 00:10:02.720]  特別是你準備
[00:10:02.720 --> 00:10:04.720]  你有小朋友的
[00:10:04.720 --> 00:10:06.720]  仍然是受你控制的
[00:10:06.720 --> 00:10:08.720]  還有你準備有小朋友
[00:10:08.720 --> 00:10:09.720]  準備結婚的
[00:10:09.720 --> 00:10:10.720]  真的要想清楚
[00:10:10.720 --> 00:10:14.720]  因為摩西在這裡
[00:10:14.720 --> 00:10:18.720]  他說你下一代的成全和幸福
[00:10:18.720 --> 00:10:21.720]  是在乎你對他的回應
[00:10:21.720 --> 00:10:25.720]  你如果看十一章十三至十五節
[00:10:25.720 --> 00:10:27.720]  你就知道
[00:10:27.720 --> 00:10:30.720]  神說如果你進去
[00:10:30.720 --> 00:10:32.720]  你仍然尊重我
[00:10:32.720 --> 00:10:34.720]  聽我吩咐的話
[00:10:34.720 --> 00:10:36.720]  我會給你水
[00:10:36.720 --> 00:10:39.720]  灌溉你的農作物
[00:10:39.720 --> 00:10:43.720]  他說如果不是的時候
[00:10:43.720 --> 00:10:45.720]  十六和十七節
[00:10:45.720 --> 00:10:47.720]  我就不下雨了
[00:10:47.720 --> 00:10:50.720]  你就沒有農作物了
[00:10:50.720 --> 00:10:53.720]  他只是告訴大人
[00:10:53.720 --> 00:10:55.720]  我知道你關心小朋友
[00:10:55.720 --> 00:10:58.720]  我知道你為他們的起跑線努力
[00:10:58.720 --> 00:11:00.720]  不過這樣
[00:11:00.720 --> 00:11:02.720]  他們的幸福
[00:11:02.720 --> 00:11:05.720]  在乎你對我的回應
[00:11:05.720 --> 00:11:11.720]  他們可不可以在飛機有困難的時候
[00:11:11.720 --> 00:11:13.720]  是生存到
[00:11:13.720 --> 00:11:15.720]  在乎他養起之後
[00:11:15.720 --> 00:11:16.720]  你是放在自己的面上
[00:11:16.720 --> 00:11:18.720]  還是先放在他們的面上
[00:11:18.720 --> 00:11:19.720]  是你們
[00:11:19.720 --> 00:11:22.720]  你們今天要知道
[00:11:22.720 --> 00:11:25.720]  很多人都會投訴
[00:11:25.720 --> 00:11:26.720]  都會說
[00:11:26.720 --> 00:11:28.720]  你知不知道現在的世界有多難
[00:11:28.720 --> 00:11:29.720]  我也想
[00:11:29.720 --> 00:11:30.720]  不過你
[00:11:30.720 --> 00:11:33.720]  你如果不表達對小朋友的愛
[00:11:33.720 --> 00:11:35.720]  不滿足他們的需要
[00:11:35.720 --> 00:11:37.720]  他們不會覺得是一個好父親形象
[00:11:37.720 --> 00:11:38.720]  你說天父
[00:11:38.720 --> 00:11:40.720]  他們也憎恨天父
[00:11:40.720 --> 00:11:42.720]  老爸連iPhone都不給他們
[00:11:42.720 --> 00:11:45.720]  我們很擔心這些事
[00:11:45.720 --> 00:11:49.720]  不過如果你繼續看聖經的時候
[00:11:50.720 --> 00:11:53.720]  第十一章十三至十五節
[00:11:53.720 --> 00:11:55.720]  二十二至二十五節
[00:11:55.720 --> 00:11:58.720]  他說人生之中有兩樣東西
[00:11:58.720 --> 00:12:00.720]  一是天災人禍
[00:12:00.720 --> 00:12:02.720]  天災沒有雨寒災
[00:12:02.720 --> 00:12:05.720]  人禍是敵人進侵你
[00:12:05.720 --> 00:12:07.720]  耶和華神跟你們說
[00:12:07.720 --> 00:12:09.720]  你們這班大人
[00:12:09.720 --> 00:12:11.720]  不是你們的子女
[00:12:11.720 --> 00:12:12.720]  他們沒有見過
[00:12:12.720 --> 00:12:13.720]  他們沒有經歷過
[00:12:13.720 --> 00:12:14.720]  你既然領受了他的恩典
[00:12:14.720 --> 00:12:16.720]  受了他的愛的時候
[00:12:16.720 --> 00:12:21.720]  你進去好好地專一跟從他
[00:12:21.720 --> 00:12:22.720]  愛他
[00:12:22.720 --> 00:12:23.720]  聽他的話
[00:12:23.720 --> 00:12:24.720]  如果你這樣做的時候
[00:12:24.720 --> 00:12:27.720]  天災人禍他幫你搞定
[00:12:27.720 --> 00:12:30.720]  你可能跟我說
[00:12:30.720 --> 00:12:32.720]  這個是故事
[00:12:32.720 --> 00:12:33.720]  這是聖經
[00:12:33.720 --> 00:12:35.720]  聖經也是很理想的
[00:12:35.720 --> 00:12:37.720]  人生不是這麼理想的
[00:12:37.720 --> 00:12:39.720]  你會這麼容易嗎
[00:12:39.720 --> 00:12:43.720]  我都在存錢幫他們上樓等等
[00:12:45.720 --> 00:12:47.720]  今天早上我見到張樂成
[00:12:47.720 --> 00:12:49.720]  你們認識張樂成吧
[00:12:49.720 --> 00:12:53.720]  張樂成是你們教會的
[00:12:53.720 --> 00:12:55.720]  執事
[00:12:55.720 --> 00:12:58.720]  我差不多說到打雜
[00:12:58.720 --> 00:13:00.720]  他負責你們
[00:13:00.720 --> 00:13:02.720]  幫你們教會做了很多
[00:13:02.720 --> 00:13:03.720]  這麼多年來
[00:13:03.720 --> 00:13:05.720]  前兩天我給他一個電郵
[00:13:05.720 --> 00:13:07.720]  我說張樂成我見到你的女兒
[00:13:07.720 --> 00:13:10.720]  我見到你的女兒在刊物上
[00:13:10.720 --> 00:13:14.720]  時代論壇有篇關於他的女兒的文章
[00:13:15.720 --> 00:13:17.720]  我們認識了幾十年
[00:13:17.720 --> 00:13:18.720]  我跟他這樣溝通的時候
[00:13:18.720 --> 00:13:20.720]  心裡面有個感慨
[00:13:20.720 --> 00:13:22.720]  都是開心的
[00:13:22.720 --> 00:13:24.720]  見到下一代成長
[00:13:24.720 --> 00:13:26.720]  而且在主的事公上成長
[00:13:26.720 --> 00:13:28.720]  這個是開心的
[00:13:28.720 --> 00:13:30.720]  我回想張樂成
[00:13:30.720 --> 00:13:32.720]  我覺得他回來香港
[00:13:32.720 --> 00:13:35.720]  在一城聚會聚了很多年
[00:13:35.720 --> 00:13:36.720]  做了各樣的功夫
[00:13:36.720 --> 00:13:37.720]  你喜歡他也好
[00:13:37.720 --> 00:13:38.720]  不喜歡他也好
[00:13:38.720 --> 00:13:40.720]  他都放了很多老虎在那裡
[00:13:40.720 --> 00:13:42.720]  我覺得他們兩夫婦
[00:13:42.720 --> 00:13:46.720]  是看重自己在神面前的侍奉和回應
[00:13:46.720 --> 00:13:48.720]  神就說OK
[00:13:48.720 --> 00:13:50.720]  我看重你的子女
[00:13:50.720 --> 00:13:52.720]  我幫你帶大他們
[00:13:52.720 --> 00:13:54.720]  我認識一個姐妹
[00:13:54.720 --> 00:13:57.720]  她有一個兒子和一個女兒
[00:13:57.720 --> 00:13:58.720]  很小的
[00:13:58.720 --> 00:13:59.720]  從小到大
[00:13:59.720 --> 00:14:01.720]  那兩對小朋友
[00:14:01.720 --> 00:14:03.720]  從來沒有遲到崇拜
[00:14:03.720 --> 00:14:07.720]  帶回教會
[00:14:07.720 --> 00:14:08.720]  教會是不是很漂亮
[00:14:08.720 --> 00:14:10.720]  好像大教會裡面有籃球
[00:14:10.720 --> 00:14:11.720]  很開心
[00:14:11.720 --> 00:14:13.720]  手抱那麼大
[00:14:13.720 --> 00:14:15.720]  好像大約三行座位
[00:14:15.720 --> 00:14:16.720]  隔一半的位置
[00:14:16.720 --> 00:14:17.720]  叫圖書館
[00:14:17.720 --> 00:14:18.720]  教會仔
[00:14:18.720 --> 00:14:20.720]  手抱幾個人
[00:14:20.720 --> 00:14:22.720]  輪流幾個媽媽
[00:14:22.720 --> 00:14:23.720]  做兒童工作
[00:14:23.720 --> 00:14:25.720]  教小朋友
[00:14:25.720 --> 00:14:27.720]  星期三帶他們回去祈禱會
[00:14:27.720 --> 00:14:29.720]  這個姐妹覺得這樣
[00:14:29.720 --> 00:14:32.720]  她才是對神的回應
[00:14:32.720 --> 00:14:33.720]  是啊小朋友真是小
[00:14:33.720 --> 00:14:34.720]  牽牽他們周圍辛苦
[00:14:34.720 --> 00:14:36.720]  這麼小誰知道辛苦
[00:14:36.720 --> 00:14:39.720]  你問問你們個個
[00:14:39.720 --> 00:14:42.720]  小小的兩三歲帶他們去北歐
[00:14:42.720 --> 00:14:43.720]  你第十八歲問問他們
[00:14:43.720 --> 00:14:45.720]  記不記得去過北歐
[00:14:45.720 --> 00:14:47.720]  什麼北歐
[00:14:47.720 --> 00:14:49.720]  他不記得不用這麼緊張
[00:14:49.720 --> 00:14:50.720]  可能如此
[00:14:50.720 --> 00:14:52.720]  那兩個小朋友長大了
[00:14:52.720 --> 00:14:53.720]  讓他們讀到好的書
[00:14:53.720 --> 00:14:54.720]  好的學校
[00:14:54.720 --> 00:14:56.720]  有時候還不用錢
[00:14:56.720 --> 00:14:58.720]  你說是不是很好
[00:14:58.720 --> 00:15:00.720]  還有
[00:15:00.720 --> 00:15:03.720]  那個大的兒子出來工作了
[00:15:03.720 --> 00:15:04.720]  他和媽媽說
[00:15:04.720 --> 00:15:05.720]  和姐妹說
[00:15:05.720 --> 00:15:06.720]  他說
[00:15:06.720 --> 00:15:07.720]  我工作是想這樣
[00:15:07.720 --> 00:15:08.720]  第一份工資
[00:15:08.720 --> 00:15:11.720]  我就將十分之一給了神
[00:15:11.720 --> 00:15:12.720]  你們做父母聽不聽到
[00:15:12.720 --> 00:15:13.720]  開心嗎
[00:15:13.720 --> 00:15:14.720]  開心
[00:15:14.720 --> 00:15:16.720]  兒子有份工作
[00:15:16.720 --> 00:15:17.720]  已經開心了
[00:15:17.720 --> 00:15:18.720]  工作有計劃
[00:15:18.720 --> 00:15:19.720]  肯和你說你開心
[00:15:19.720 --> 00:15:21.720]  和你說的又這麼正路
[00:15:21.720 --> 00:15:22.720]  你當然開心
[00:15:22.720 --> 00:15:24.720]  還有開心還沒完
[00:15:24.720 --> 00:15:27.720]  那個兒子和媽媽說
[00:15:27.720 --> 00:15:28.720]  他說
[00:15:28.720 --> 00:15:31.720]  我很感謝你和爸爸養大我
[00:15:31.720 --> 00:15:35.720]  我準備在糧裡每月割一筆出來
[00:15:35.720 --> 00:15:37.720]  給你們
[00:15:37.720 --> 00:15:39.720]  我會寄一張支票
[00:15:39.720 --> 00:15:41.720]  美國那些不用自己寫
[00:15:41.720 --> 00:15:44.720]  總之一個指示就過月寄支票
