
[00:00:00.000 --> 00:00:06.000]  我們今天看這段經文是大家可能少看的經文
[00:09:15.000 --> 00:09:20.000]  他不是說坐著想起昨晚耶路撒冷倒塌的時候哭
[00:09:20.000 --> 00:09:26.000]  他說幾十年前耶路撒冷倒塌
[00:09:26.000 --> 00:09:28.000]  但我現在好吃好住
[00:09:28.000 --> 00:09:31.000]  我移民去了巴比鄰
[00:09:31.000 --> 00:09:34.000]  在肥沃的河田那裡我已經居住
[00:09:34.000 --> 00:09:36.000]  已經住了下來
[00:09:36.000 --> 00:09:38.000]  但在這個時候
[00:09:38.000 --> 00:09:40.000]  我想起耶路撒冷
[00:09:40.000 --> 00:09:42.000]  我還在哭
[00:09:42.000 --> 00:09:44.000]  是說幾十年
[00:09:44.000 --> 00:09:47.000]  這個時候寫的時候巴比鄰已經被毀
[00:09:47.000 --> 00:09:50.000]  最少有五十年的時候
[00:09:50.000 --> 00:09:53.000]  五十年是很長的時間
[00:09:53.000 --> 00:09:55.000]  我想起中國人
[00:09:55.000 --> 00:09:59.000]  第二次世界大戰被日本侵略的時候
[00:09:59.000 --> 00:10:01.000]  幾十年的時間
[00:10:01.000 --> 00:10:04.000]  因為傳媒我們今天還記得
[00:10:04.000 --> 00:10:07.000]  但很少人今天還是因為這件事睡不著覺
[00:10:07.000 --> 00:10:10.000]  已經過去了很久了
[00:10:10.000 --> 00:10:12.000]  幾十年了
[00:10:12.000 --> 00:10:14.000]  我記得我大學的時候
[00:10:14.000 --> 00:10:16.000]  請一個港元來港島
[00:10:16.000 --> 00:10:18.000]  港元港島的時候說什麼我已經忘記了
[00:10:18.000 --> 00:10:20.000]  但記得他有一個例子
[00:10:20.000 --> 00:10:23.000]  那個例子就是罵我們班大學生開日本車
[00:10:23.000 --> 00:10:25.000]  我們班中國人
[00:10:25.000 --> 00:10:27.000]  不記得我們上一代的痛苦
[00:10:27.000 --> 00:10:29.000]  有沒有搞錯開日本車
[00:10:29.000 --> 00:10:31.000]  大家看一下大家有什麼問題
[00:10:31.000 --> 00:10:34.000]  幾十年我們已經忘記了
[00:10:34.000 --> 00:10:36.000]  終於有傳媒
[00:10:36.000 --> 00:10:38.000]  但現在說的一個沒有傳媒的日子
[00:10:38.000 --> 00:10:40.000]  去到巴比鄰
[00:10:40.000 --> 00:10:44.000]  是不是真的記得兩三代以前的仇口
[00:10:44.000 --> 00:10:47.000]  這首詩篇就是處理這個問題
[00:10:47.000 --> 00:10:49.000]  沒有這些事情的時候
[00:10:49.000 --> 00:10:51.000]  還記不記得
[00:10:51.000 --> 00:10:56.000]  神的城市被神的敵人攻破
[00:10:56.000 --> 00:11:01.000]  甚至在肥沃的情況下
[00:11:01.000 --> 00:11:04.000]  其實我們想起香港人
[00:11:04.000 --> 00:11:05.000]  為什麼來到香港
[00:11:05.000 --> 00:11:07.000]  其實都是幾十年的事
[00:11:07.000 --> 00:11:10.000]  我們的爸爸媽媽
[00:11:10.000 --> 00:11:12.000]  可能我們的祖父祖母
[00:11:12.000 --> 00:11:14.000]  是在中國來的
[00:11:14.000 --> 00:11:16.000]  因為某些困難來到香港
[00:11:16.000 --> 00:11:18.000]  來的時候在某種困難
[00:11:18.000 --> 00:11:20.000]  好像有散避位一樣
[00:11:20.000 --> 00:11:22.000]  來到之後我們回想就覺得
[00:11:22.000 --> 00:11:24.000]  是半面上的福氣
[00:11:24.000 --> 00:11:27.000]  這樣神藉著這個困難
[00:11:27.000 --> 00:11:29.000]  我們能夠來到香港
[00:11:29.000 --> 00:11:31.000]  有這樣的地方
[00:11:31.000 --> 00:11:33.000]  在北美的環境都是這樣
[00:11:33.000 --> 00:11:35.000]  想起九七的困難
[00:11:35.000 --> 00:11:37.000]  但現在反過來看
[00:11:37.000 --> 00:11:38.000]  也不是太差
[00:11:38.000 --> 00:11:41.000]  來到的時候神有他的福氣
[00:11:41.000 --> 00:11:44.000]  我想詩人寫的時候也是這樣的感覺
[00:11:44.000 --> 00:11:45.000]  過了五十年
[00:11:45.000 --> 00:11:47.000]  有很多過去痛苦的歷史
[00:11:47.000 --> 00:11:50.000]  但現在好吃好住的時候
[00:11:50.000 --> 00:11:51.000]  所謂開始的時候
[00:11:51.000 --> 00:11:57.000]  當我在河田居住的時候
[00:11:57.000 --> 00:11:59.000]  但我想起耶路撒冷
[00:11:59.000 --> 00:12:01.000]  我流淚
[00:12:01.000 --> 00:12:04.000]  這首詩篇不是說起
[00:12:04.000 --> 00:12:07.000]  昨晚神打倒耶路撒冷
[00:12:07.000 --> 00:12:09.000]  或是神的敵人打倒耶路撒冷
[00:12:09.000 --> 00:12:11.000]  是想起很久之前的歷史
[00:12:11.000 --> 00:12:12.000]  詩人就說
[00:12:12.000 --> 00:12:14.000]  神提醒我
[00:12:14.000 --> 00:12:15.000]  這麼多年
[00:12:15.000 --> 00:12:18.000]  讓我還記得這件事情
[00:12:18.000 --> 00:12:20.000]  我們留意其中幾句
[00:12:20.000 --> 00:12:22.000]  我們先看第一節
[00:12:22.000 --> 00:12:24.000]  第137篇第一節
[00:12:24.000 --> 00:12:28.000]  他說我們曾在巴比倫的河邊坐下
[00:12:28.000 --> 00:12:31.000]  一追想石安就哭了
[00:12:31.000 --> 00:12:32.000]  追想這個字
[00:12:32.000 --> 00:12:33.000]  就是Remember
[00:12:33.000 --> 00:12:34.000]  記得的意思
[00:12:34.000 --> 00:12:36.000]  我想起石安我就流淚
[00:12:36.000 --> 00:12:38.000]  第五節
[00:12:38.000 --> 00:12:40.000]  耶路撒冷我若忘記你
[00:12:40.000 --> 00:12:43.000]  請與我右手忘記技巧
[00:12:43.000 --> 00:12:45.000]  所以很大的試探
[00:12:45.000 --> 00:12:46.000]  過了五十年
[00:12:46.000 --> 00:12:49.000]  很容易忘記以前的仇口
[00:12:49.000 --> 00:12:51.000]  但詩人說
[00:12:51.000 --> 00:12:55.000]  我不能夠忘記神的神秘位
[00:12:55.000 --> 00:12:57.000]  接著再看第六節
[00:12:57.000 --> 00:12:59.000]  我若不紀念你
[00:12:59.000 --> 00:13:01.000]  紀念就是Remember這個字
[00:13:01.000 --> 00:13:03.000]  我不紀念你
[00:13:03.000 --> 00:13:05.000]  若不看耶路撒冷
[00:13:05.000 --> 00:13:07.000]  過於我最喜樂的情願
[00:13:07.000 --> 00:13:11.000]  我的舌頭貼於上顎
[00:13:11.000 --> 00:13:17.000]  這是忘記的試探
[00:13:17.000 --> 00:13:18.000]  第七節
[00:13:18.000 --> 00:13:20.000]  耶路撒冷遭難的日子
[00:13:20.000 --> 00:13:23.000]  已都有人說拆毀拆毀拆到根基
[00:13:23.000 --> 00:13:26.000]  耶和華求你記住這仇
[00:13:26.000 --> 00:13:28.000]  整篇詩篇是在說紀念
[00:13:28.000 --> 00:13:30.000]  在說記得
[00:13:30.000 --> 00:13:31.000]  在說Remember
[00:13:31.000 --> 00:13:34.000]  在說記憶的問題
[00:13:34.000 --> 00:13:36.000]  詩人
[00:13:36.000 --> 00:13:38.000]  好食好住的時候
[00:13:38.000 --> 00:13:40.000]  就求神
[00:13:40.000 --> 00:13:42.000]  讓他不要忘記
[00:13:42.000 --> 00:13:46.000]  過去所發生的事情
[00:13:46.000 --> 00:13:49.000]  我們好食好住的時候
[00:13:49.000 --> 00:13:52.000]  正正是最容易忘記神的時候
[00:13:52.000 --> 00:13:55.000]  這篇詩篇不是在說苦難
[00:13:55.000 --> 00:13:58.000]  這篇詩篇是在說沒有苦難的時候
[00:13:58.000 --> 00:14:01.000]  神讓你提醒我們
[00:14:01.000 --> 00:14:03.000]  不要忘記你的恩典
[00:14:03.000 --> 00:14:06.000]  不要忘記你自己的工作
[00:14:06.000 --> 00:14:12.000]  不要忘記我們經歷你的同在
[00:14:12.000 --> 00:14:14.000]  昨晚收到一個電話
[00:14:14.000 --> 00:14:17.000]  今早我決定想起一個姐妹
[00:14:17.000 --> 00:14:20.000]  這個電話是Boston打給我的
[00:14:20.000 --> 00:14:23.000]  這個姐妹我們認識很久
[00:14:23.000 --> 00:14:25.000]  是一對夫婦
[00:14:25.000 --> 00:14:27.000]  1990年代認識他們
[00:14:27.000 --> 00:14:31.000]  1990年代我和太太去到Boston讀書的時候
[00:14:31.000 --> 00:14:35.000]  這對夫婦比我們年輕幾年
[00:14:35.000 --> 00:14:37.000]  但他們很年輕就結婚
[00:14:37.000 --> 00:14:40.000]  結婚的時候沒有什麼人去幫他們
[00:14:40.000 --> 00:14:42.000]  因為他們在教會都不是很久的時候
[00:14:42.000 --> 00:14:45.000]  特別是那個男孩剛剛在香港去到Boston
[00:14:45.000 --> 00:14:47.000]  所以我們就
[00:14:47.000 --> 00:14:49.000]  雖然剛剛去到Boston
[00:14:49.000 --> 00:14:51.000]  但我們就去到Boston
[00:14:51.000 --> 00:14:54.000]  做婚禮茶會的司儀
[00:14:54.000 --> 00:14:58.000]  做司儀之前其實還沒有和這對夫婦聊過天
[00:14:58.000 --> 00:15:00.000]  我還記得做茶會
[00:15:00.000 --> 00:15:03.000]  要歡迎某個人先生太太入場
[00:15:03.000 --> 00:15:05.000]  到我要講的時候
[00:15:05.000 --> 00:15:07.000]  我忘記了丈夫的名字
[00:15:07.000 --> 00:15:09.000]  因為還沒有聊過天
[00:15:09.000 --> 00:15:11.000]  但慢慢結婚之後
[00:15:11.000 --> 00:15:14.000]  就和他們開始熟
[00:15:14.000 --> 00:15:18.000]  我太太和這個姐妹去做茶經
[00:15:18.000 --> 00:15:21.000]  也是順主不是很長的時候
[00:15:21.000 --> 00:15:23.000]  她結婚之後
[00:15:23.000 --> 00:15:26.000]  他們有小孩懷孕的時候
[00:15:26.000 --> 00:15:30.000]  懷孕的時候突然染上一個肺炎
[00:15:30.000 --> 00:15:33.000]  肺炎通常很簡單
[00:15:33.000 --> 00:15:35.000]  但懷孕的時候
[00:15:35.000 --> 00:15:37.000]  他的肺炎就很複雜
[00:15:37.000 --> 00:15:40.000]  他總是治不了
[00:15:40.000 --> 00:15:43.000]  所以在那個時候馬上把小孩拿出來
[00:15:43.000 --> 00:15:47.000]  馬上用藥物去嘗試救這個太太
[00:15:47.000 --> 00:15:49.000]  但一直救不了
[00:15:49.000 --> 00:15:51.000]  醫生說沒有希望
[00:15:51.000 --> 00:15:56.000]  他在昏迷的狀態裏過了一個半月
[00:15:56.000 --> 00:15:58.000]  醫生說沒有辦法
[00:15:58.000 --> 00:16:01.000]  祈禱試試吧
[00:16:01.000 --> 00:16:03.000]  祈禱之後康復了
[00:16:03.000 --> 00:16:05.000]  登了報紙
[00:16:05.000 --> 00:16:06.000]  是神蹟來的
[00:16:06.000 --> 00:16:07.000]  康復了
[00:16:07.000 --> 00:16:10.000]  1993年的暑假
[00:16:10.000 --> 00:16:15.000]  剛才說過我太太和他做茶經
[00:16:15.000 --> 00:16:18.000]  在那年的暑假
[00:16:18.000 --> 00:16:20.000]  我太太就患上癌症
[00:16:20.000 --> 00:16:22.000]  大家可能聽過我的見證
[00:16:22.000 --> 00:16:24.000]  在那年的年尾
[00:16:24.000 --> 00:16:27.000]  1994年年頭我太太離開世界
[00:16:27.000 --> 00:16:32.000]  之後我們說起這些事情的時候
[00:16:32.000 --> 00:16:36.000]  我就說究竟是1993、1994年
[00:16:36.000 --> 00:16:39.000]  親近上帝榮譽
[00:16:39.000 --> 00:16:41.000]  還是這些事情過去之後
[00:16:41.000 --> 00:16:44.000]  親近上帝榮譽
[00:16:44.000 --> 00:16:46.000]  大家想的時候
[00:16:46.000 --> 00:16:48.000]  是1996年我們談起
[00:16:48.000 --> 00:16:50.000]  1997、98年我們談起
[00:16:50.000 --> 00:16:52.000]  1998年親近上帝榮譽
[00:16:52.000 --> 00:16:55.000]  還是1993、94年
[00:16:55.000 --> 00:16:59.000]  我們說1998年親近上帝難很多
[00:16:59.000 --> 00:17:02.000]  好食好住的時候
[00:17:02.000 --> 00:17:07.000]  要記得神的同在是很困難
[00:17:07.000 --> 00:17:10.000]  這篇詩篇真正私人的試探
[00:17:10.000 --> 00:17:12.000]  不是苦難的時候神在哪裏
[00:17:12.000 --> 00:17:15.000]  而是沒有苦難的時候我們怎麼辦
[00:17:15.000 --> 00:17:19.000]  他就說神啊我願意紀念你
[00:17:19.000 --> 00:17:22.000]  紀念記得這個字眼
[00:17:22.000 --> 00:17:24.000]  在聖經裏面很重要
[00:17:24.000 --> 00:17:28.000]  不是一個頭腦記得的問題
[00:17:28.000 --> 00:17:33.000]  而是說你的身份是什麼
[00:17:33.000 --> 00:17:37.000]  我有兩個女兒現在11歲
[00:17:37.000 --> 00:17:40.000]  她昨晚和我講電話的時候
[00:17:40.000 --> 00:17:42.000]  她說探望一個婆婆
[00:17:42.000 --> 00:17:44.000]  90多歲的婆婆在醫院裏
[00:17:44.000 --> 00:17:47.000]  已經神智不清了
[00:17:47.000 --> 00:17:50.000]  這幾天就會離開世界
[00:17:50.000 --> 00:17:52.000]  這個婆婆見到我兩個女兒的時候
[00:17:52.000 --> 00:17:55.000]  就說你和哪個男人一起探望我
[00:17:55.000 --> 00:17:56.000]  她說哪個男人呢
[00:17:56.000 --> 00:17:58.000]  後面有張照片有個男人在裏面
[00:17:58.000 --> 00:18:01.000]  她分不清照片和現實
[00:18:01.000 --> 00:18:04.000]  這個婆婆在上星期還是很清醒
[00:18:04.000 --> 00:18:07.000]  在上幾個星期她慶祝90多歲生日的時候
[00:18:07.000 --> 00:18:10.000]  教會和她舉行一個慶祝
[00:18:10.000 --> 00:18:12.000]  慶祝的時候
[00:18:12.000 --> 00:18:16.000]  小學一年級的同學來探望她
[00:18:16.000 --> 00:18:20.000]  同學就問你記不記得我
[00:18:20.000 --> 00:18:22.000]  婆婆立刻哭了
[00:18:22.000 --> 00:18:24.000]  因為她說她不記得
[00:18:24.000 --> 00:18:27.000]  她說那時候的事我全都不記得
[00:18:27.000 --> 00:18:30.000]  記憶不是頭腦的問題
[00:18:30.000 --> 00:18:32.000]  是身份的問題
[00:18:32.000 --> 00:18:36.000]  你還有沒有自己身份
[00:18:36.000 --> 00:18:38.000]  這個詩人就說
[00:18:38.000 --> 00:18:40.000]  說了幾次
[00:18:40.000 --> 00:18:42.000]  神啊我身份齊在你那裏
[00:18:42.000 --> 00:18:45.000]  你容讓我在好吃好住的日子
[00:18:45.000 --> 00:18:48.000]  不要忘記你
[00:18:48.000 --> 00:18:50.000]  聖經的說話說
[00:18:50.000 --> 00:18:51.000]  如果忘記上帝等於什麼
[00:18:51.000 --> 00:18:54.000]  等於拜偶像
[00:18:54.000 --> 00:18:55.000]  所以詩人就說
[00:18:55.000 --> 00:18:57.000]  容讓我在好吃好住的日子
[00:18:57.000 --> 00:18:59.000]  不要敬拜其他的偶像
[00:18:59.000 --> 00:19:02.000]  但要敬拜你
[00:19:02.000 --> 00:19:08.000]  這個比在苦難當中的敬拜困難得多
[00:19:08.000 --> 00:19:10.000]  我們為什麼敬拜要經常講聖經
[00:19:10.000 --> 00:19:11.000]  講故事
[00:19:11.000 --> 00:19:13.000]  講回以色列人的歷史
[00:19:13.000 --> 00:19:17.000]  敬拜是一個紀念的時候
[00:19:17.000 --> 00:19:19.000]  神啊容讓我們紀念
[00:19:19.000 --> 00:19:21.000]  你與我們同在
