
[00:00:00.000 --> 00:00:07.000]  上一次我和大家開始介紹事司記
[00:02:22.000 --> 00:02:24.000]  給他們的應許
[00:02:24.000 --> 00:02:26.000]  他們各人偏行己路
[00:02:26.000 --> 00:02:28.000]  任意而為
[00:02:28.000 --> 00:02:32.000]  這段時候可以說是以色列人的歷史當中
[00:02:32.000 --> 00:02:34.000]  最黑暗的時期
[00:02:34.000 --> 00:02:36.000]  另外有一樣東西
[00:02:36.000 --> 00:02:38.000]  就是在約書亞的時候
[00:02:38.000 --> 00:02:42.000]  我們看到約書亞是全國的領袖
[00:02:42.000 --> 00:02:45.000]  全部十二支派他們都合作
[00:02:45.000 --> 00:02:46.000]  服從神
[00:02:46.000 --> 00:02:49.000]  走在神的旨意裡
[00:02:49.000 --> 00:02:50.000]  但是在《士司紀》裡
[00:02:50.000 --> 00:02:54.000]  我們看到他們沒有一個全國的領袖
[00:02:54.000 --> 00:02:56.000]  當神興起領袖的時候
[00:02:56.000 --> 00:02:59.000]  在其中一個支派興起一個領袖
[00:02:59.000 --> 00:03:00.000]  是地區性
[00:03:00.000 --> 00:03:02.000]  而不是全國性
[00:03:02.000 --> 00:03:05.000]  這是一個很大的分別
[00:03:05.000 --> 00:03:09.000]  《士司紀》開始的時候
[00:03:09.000 --> 00:03:12.000]  雖然約書亞是死了
[00:03:12.000 --> 00:03:16.000]  但是以色列人曾經經歷一連串的成功
[00:03:16.000 --> 00:03:19.000]  他們最初是很有智慧
[00:03:19.000 --> 00:03:21.000]  他們尋求神的旨意
[00:03:21.000 --> 00:03:23.000]  在《士司紀》的一章一節
[00:03:23.000 --> 00:03:25.000]  他們求問耶和華
[00:03:25.000 --> 00:03:30.000]  我們中間誰當首先上去攻打迦南人
[00:03:30.000 --> 00:03:31.000]  與他們爭戰
[00:03:31.000 --> 00:03:34.000]  他們是求問神的旨意
[00:03:34.000 --> 00:03:39.000]  於是神就差派猶大支派來帶領他們
[00:03:39.000 --> 00:03:41.000]  為什麼猶大支派呢?
[00:03:41.000 --> 00:03:45.000]  我相信因為猶大支派是王的支派
[00:03:45.000 --> 00:03:47.000]  我們知道大衛耶穌基督
[00:03:47.000 --> 00:03:49.000]  都是出於猶大支派
[00:03:49.000 --> 00:03:53.000]  在《創世紀》的49章8-9節
[00:03:53.000 --> 00:03:58.000]  猶大支派與西緬支派合作
[00:03:58.000 --> 00:04:03.000]  猶大支派與西緬支派的始祖是誰?
[00:04:03.000 --> 00:04:05.000]  猶大和西緬
[00:04:05.000 --> 00:04:07.000]  兩人是兩兄弟
[00:04:07.000 --> 00:04:10.000]  兩人都是利亞所生
[00:04:10.000 --> 00:04:14.000]  我們知道亞國有很多兒子
[00:04:14.000 --> 00:04:17.000]  第一個太太利亞是生了
[00:04:17.000 --> 00:04:19.000]  由西緬和猶大
[00:04:19.000 --> 00:04:22.000]  所以這兩個支派是非常親近
[00:04:22.000 --> 00:04:24.000]  如果我們記得
[00:04:24.000 --> 00:04:27.000]  最初約書亞封地的時候
[00:04:27.000 --> 00:04:32.000]  西緬支派的封地就在猶大支派裏
[00:04:32.000 --> 00:04:36.000]  所以這兩個支派是非常親密
[00:04:36.000 --> 00:04:39.000]  當他們走在神的旨意上
[00:04:39.000 --> 00:04:43.000]  就帶領他們戰勝比利西人
[00:04:43.000 --> 00:04:45.000]  迦南人其中一族比利西
[00:04:45.000 --> 00:04:49.000]  他們戰勝了比瑟王
[00:04:49.000 --> 00:04:51.000]  將比瑟王擒拿
[00:04:51.000 --> 00:04:56.000]  還將比瑟王的手指和腳指斬下來
[00:04:56.000 --> 00:04:58.000]  使得他不能逃跑
[00:04:58.000 --> 00:05:01.000]  也不能再使用武器
[00:05:01.000 --> 00:05:04.000]  這個比瑟王就說真是報應了
[00:05:04.000 --> 00:05:08.000]  原來他之前打贏了70個王
[00:05:08.000 --> 00:05:11.000]  他同樣這樣對待他們
[00:05:11.000 --> 00:05:14.000]  斬了他們的手指和腳指
[00:05:14.000 --> 00:05:17.000]  戰勝了比瑟王之後
[00:05:17.000 --> 00:05:20.000]  第二個目標就是耶路撒冷
[00:05:20.000 --> 00:05:24.000]  經文說他們雖然征服了耶路撒冷
[00:05:24.000 --> 00:05:26.000]  但不能完全佔領
[00:05:26.000 --> 00:05:29.000]  不能趕出耶布斯人
[00:05:29.000 --> 00:05:32.000]  耶路撒冷其實在猶大和
[00:05:32.000 --> 00:05:35.000]  變雅敏支派當中
[00:05:35.000 --> 00:05:36.000]  在約書亞的時候
[00:05:36.000 --> 00:05:39.000]  這兩個支派就是猶大支派和變雅敏
[00:05:39.000 --> 00:05:41.000]  已經攻打了耶布斯人
[00:05:41.000 --> 00:05:46.000]  但他們也不能將耶布斯人完全趕出去
[00:05:46.000 --> 00:05:48.000]  這個要到大衛的時候
[00:05:48.000 --> 00:05:52.000]  才能將耶布斯人徹底趕出去
[00:05:52.000 --> 00:05:54.000]  征服耶路撒冷
[00:05:54.000 --> 00:05:57.000]  使耶路撒冷成為大衛之城
[00:05:57.000 --> 00:06:00.000]  使耶路撒冷成為以色列人的首都
[00:06:00.000 --> 00:06:04.000]  這是大衛時候會發生的事
[00:06:04.000 --> 00:06:08.000]  其實這個問題今時今日仍然存在
[00:06:08.000 --> 00:06:11.000]  猶太人透過六天的戰爭
[00:06:11.000 --> 00:06:15.000]  1967年征服了耶路撒冷
[00:06:15.000 --> 00:06:18.000]  但他們不能將全部敵人趕出去
[00:06:18.000 --> 00:06:22.000]  到今時今日仍然存在這個問題
[00:06:22.000 --> 00:06:24.000]  世人仍然在質疑
[00:06:24.000 --> 00:06:27.000]  究竟所謂的巴勒斯坦
[00:06:27.000 --> 00:06:29.000]  是否屬於以色列人
[00:06:29.000 --> 00:06:33.000]  以色列人究竟有沒有權柄來控制耶路撒冷
[00:06:33.000 --> 00:06:37.000]  今時今日仍然這個問題都存在
[00:06:37.000 --> 00:06:41.000]  這個我相信是要到耶穌基督再次回來
[00:06:41.000 --> 00:06:45.000]  帶領以色列人得到全面的勝利
[00:06:45.000 --> 00:06:48.000]  完全地征服耶路撒冷
[00:06:48.000 --> 00:06:50.000]  有一樣東西是很有趣的
[00:06:50.000 --> 00:06:56.000]  猶太人看預言和我們看預言是很不同的
[00:06:56.000 --> 00:06:58.000]  我們看預言是怎樣看的?
[00:06:58.000 --> 00:07:02.000]  有沒有應驗?這個預言靚不靚?
[00:07:02.000 --> 00:07:08.000]  猶太人看預言是一個重複發生的模式
[00:07:08.000 --> 00:07:14.000]  這個就是猶太人看預言是一個重複發生的模式
[00:07:14.000 --> 00:07:19.000]  這件事讓我們看到其實這裡有一個預言
[00:07:19.000 --> 00:07:22.000]  耶路撒冷昔日在耶布斯人的手上
[00:07:22.000 --> 00:07:25.000]  以色列人不能將他們趕出去
[00:07:25.000 --> 00:07:28.000]  今時今日耶路撒冷仍然有敵人存在
[00:07:28.000 --> 00:07:31.000]  以色列人不能將他們完全趕出去
[00:07:31.000 --> 00:07:34.000]  要到耶穌基督再次來臨
[00:07:34.000 --> 00:07:37.000]  問題是他們願不願意接受耶穌基督
[00:07:37.000 --> 00:07:39.000]  預言已經在這裡
[00:07:39.000 --> 00:07:42.000]  重複的模式已經在這裡
[00:07:42.000 --> 00:07:44.000]  只差他們知不知道
[00:07:44.000 --> 00:07:49.000]  他們要去到最後七年的大災難之後
[00:07:49.000 --> 00:07:51.000]  他們才會接受耶穌基督
[00:07:51.000 --> 00:07:57.000]  才會看到原來這個模式一直在他們的歷史當中
[00:07:57.000 --> 00:08:03.000]  這個預言很清楚正是向著他們說話
[00:08:03.000 --> 00:08:07.000]  攻打完耶路撒冷
[00:08:07.000 --> 00:08:12.000]  他們就向耶路撒冷的西南面進攻
[00:08:12.000 --> 00:08:15.000]  這個地方是包括了希伯倫
[00:08:15.000 --> 00:08:21.000]  其實在約書亞的時候已經將希伯倫賜給了迦納
[00:08:21.000 --> 00:08:25.000]  因為他在迦底斯巴尼亞
[00:08:25.000 --> 00:08:28.000]  未進入迦南地的時候對神忠心
[00:08:28.000 --> 00:08:33.000]  只有他和約書亞認為應該進入迦南地
[00:08:33.000 --> 00:08:37.000]  其餘十個探子都不願意進入
[00:08:37.000 --> 00:08:39.000]  為什麼不願意進入呢?
[00:08:39.000 --> 00:08:41.000]  因為迦南地有巨人
[00:08:41.000 --> 00:08:45.000]  而希伯倫這個地方充滿巨人
[00:08:45.000 --> 00:08:47.000]  有什麼人呢?
[00:08:47.000 --> 00:08:51.000]  有時西、亞希曼和達邁
[00:08:51.000 --> 00:08:53.000]  這些都是巨人族
[00:08:53.000 --> 00:08:57.000]  都是屬於亞納族人的巨人
[00:08:57.000 --> 00:09:00.000]  所以最初以色列人是不敢進入
[00:09:00.000 --> 00:09:06.000]  只有約書亞和迦納希望進入來征服這個地
[00:09:06.000 --> 00:09:11.000]  就是迦納將這三族的人趕出希伯倫
[00:09:11.000 --> 00:09:14.000]  來征服希伯倫
[00:09:14.000 --> 00:09:18.000]  之後迦納就對以色列人說
[00:09:18.000 --> 00:09:22.000]  有任何人能夠取得、抵擊這個地方
[00:09:22.000 --> 00:09:25.000]  能夠奪得、抵擊這個城
[00:09:25.000 --> 00:09:28.000]  就將女兒亞瑟嫁給他
[00:09:28.000 --> 00:09:30.000]  結果誰能夠奪取呢?
[00:09:30.000 --> 00:09:33.000]  是他的侄子俄陀列
[00:09:33.000 --> 00:09:35.000]  下一次我會跟大家說
[00:09:35.000 --> 00:09:39.000]  以色列人第一個事司就是俄陀列
[00:09:39.000 --> 00:09:42.000]  在《述事司記》的第三章
[00:09:42.000 --> 00:09:47.000]  亞瑟這個女兒很聰明
[00:09:47.000 --> 00:09:50.000]  她知道迦南地
[00:09:50.000 --> 00:09:53.000]  如果得到地沒有水源是沒有用的
[00:09:53.000 --> 00:09:56.000]  非常乾旱的地
[00:09:56.000 --> 00:09:58.000]  好像沙漠一樣
[00:09:58.000 --> 00:10:00.000]  所以除非你能夠得到水源
[00:10:00.000 --> 00:10:02.000]  這塊地根本沒有用
[00:10:02.000 --> 00:10:06.000]  於是她就叫她的丈夫俄陀列
[00:10:06.000 --> 00:10:09.000]  向外府來取一塊南邊的地
[00:10:09.000 --> 00:10:11.000]  是充滿水源
[00:10:11.000 --> 00:10:14.000]  於是俄陀列就向外府來取地
[00:10:14.000 --> 00:10:20.000]  我們看到俄陀列是一個非常巧勇善戰的勇士
[00:10:20.000 --> 00:10:23.000]  但他好像沒有什麼計謀
[00:10:23.000 --> 00:10:25.000]  不像他太太那麼聰明
[00:10:25.000 --> 00:10:27.000]  知道一定要有水源
[00:10:27.000 --> 00:10:29.000]  被他太太提醒了
[00:10:29.000 --> 00:10:33.000]  迦納不單止將南邊的水源給俄陀列
[00:10:33.000 --> 00:10:37.000]  連上下的水源都給了俄陀列
[00:10:37.000 --> 00:10:41.000]  這個相信是迦納給自己女兒的嫁妝
[00:10:41.000 --> 00:10:43.000]  一份很厚的嫁妝
[00:10:43.000 --> 00:10:47.000]  攻打了耶路撒冷的西南邊
[00:10:47.000 --> 00:10:53.000]  猶大派和西緬派就開始進攻斐理士人
[00:10:53.000 --> 00:11:00.000]  他們居然拿到加薩、阿薩基倫和以格倫
[00:11:00.000 --> 00:11:03.000]  這三個城市和四周圍的地
[00:11:03.000 --> 00:11:07.000]  我們知道斐理士人一個主要的有五個城市
[00:11:07.000 --> 00:11:10.000]  當以色列人聽話的時候
[00:11:10.000 --> 00:11:12.000]  三個城市都被他們征服了
[00:11:12.000 --> 00:11:15.000]  很有趣
[00:11:15.000 --> 00:11:19.000]  在《述時詩記》的一章18至19節
[00:11:19.000 --> 00:11:21.000]  說到攻打斐理士人
[00:11:21.000 --> 00:11:24.000]  其實作者在《述時詩記》的一章16節
[00:11:24.000 --> 00:11:27.000]  已經留下一個伏筆
[00:11:27.000 --> 00:11:29.000]  這個什麼伏筆?
[00:11:29.000 --> 00:11:33.000]  經文說摩西的內卿是基尼人
[00:11:33.000 --> 00:11:37.000]  他的子孫和猶太人一起離開了中樹城
[00:11:37.000 --> 00:11:42.000]  往阿拉德爾南的猶大旁野去
[00:11:42.000 --> 00:11:44.000]  住在民中
[00:11:44.000 --> 00:11:46.000]  中樹城是哪裡?
[00:11:46.000 --> 00:11:48.000]  是耶利哥城
[00:11:48.000 --> 00:11:54.000]  記不記得約書亞帶領以色列人征服了耶利哥城
[00:11:54.000 --> 00:11:57.000]  將耶利哥城燒了以為平地
[00:11:57.000 --> 00:12:00.000]  在約書亞記的六章26節告訴我們
[00:12:00.000 --> 00:12:02.000]  這是被詛咒的城市
[00:12:02.000 --> 00:12:08.000]  所以基尼人就遷移到猶大國的南邊居住
[00:12:08.000 --> 00:12:13.000]  為什麼攻打斐理士人之前要說到這些基尼人?
[00:12:13.000 --> 00:12:16.000]  原來基尼人是一個古老的民族
[00:12:16.000 --> 00:12:20.000]  他們是以鑄造金屬出名的
[00:12:20.000 --> 00:12:22.000]  是金屬匠
[00:12:22.000 --> 00:12:26.000]  攻打斐理士人一定要有金屬匠
[00:12:26.000 --> 00:12:29.000]  因為斐理士人是出名鑄造鐵器
[00:12:29.000 --> 00:12:33.000]  以色列人是銅器時代的人
[00:12:33.000 --> 00:12:36.000]  銅器和鐵器是不能打的
[00:12:36.000 --> 00:12:40.000]  所以需要基尼人來幫助他們
[00:12:40.000 --> 00:12:42.000]  他們是金屬匠
[00:12:42.000 --> 00:12:47.000]  上且和這些斐理士人來攻打
[00:12:47.000 --> 00:12:50.000]  是很難打的一場硬仗
[00:12:50.000 --> 00:12:53.000]  因為這些斐理士人是有鐵的戰車
[00:12:53.000 --> 00:12:56.000]  在平地上他們不能得勝
[00:12:56.000 --> 00:12:59.000]  只有在山上
[00:12:59.000 --> 00:13:02.000]  山上來說鐵車又重
[00:13:02.000 --> 00:13:04.000]  要上山就很艱難
[00:13:04.000 --> 00:13:07.000]  所以在山上他們能夠戰勝斐理士人
[00:13:07.000 --> 00:13:10.000]  搶奪了山上的地
[00:13:10.000 --> 00:13:15.000]  但是在平地上他們沒有辦法趕出斐理士人
[00:13:15.000 --> 00:13:17.000]  在這個時候我們看到
[00:13:17.000 --> 00:13:21.000]  雖然約書亞已經死了離開了
[00:13:21.000 --> 00:13:24.000]  但是當以色列人繼續求問神的旨意
[00:13:24.000 --> 00:13:27.000]  繼續走在神的旨意裏
[00:13:27.000 --> 00:13:29.000]  聽從神的話語
[00:13:29.000 --> 00:13:31.000]  神仍然帶領他們得勝
[00:13:31.000 --> 00:13:33.000]  得到水源的地
[00:13:33.000 --> 00:13:36.000]  得到金屬匠來幫助他們
[00:13:36.000 --> 00:13:39.000]  一切操縱在神的手裏
[00:13:39.000 --> 00:13:43.000]  就好像新約的羅馬書8章31節說
[00:13:43.000 --> 00:13:45.000]  神若幫助我們
[00:13:45.000 --> 00:13:48.000]  誰能抵擋我們呢?
[00:13:48.000 --> 00:13:52.000]  最重要的是仍然跟從神的話語
[00:13:52.000 --> 00:13:55.000]  走在神的旨意裏
[00:13:55.000 --> 00:13:59.000]  除了猶大之派還有約瑟之派
[00:13:59.000 --> 00:14:03.000]  是斯記的1章22至26節
[00:14:03.000 --> 00:14:06.000]  說到約瑟之派我要很小心
[00:14:06.000 --> 00:14:08.000]  因為有很多聖經的學者都說
[00:14:08.000 --> 00:14:12.000]  聖經裏面從來沒有約瑟之派
[00:14:12.000 --> 00:14:16.000]  相信這些人可能對舊約不太熟悉
[00:14:16.000 --> 00:14:20.000]  在以西傑書的48章31節
[00:14:20.000 --> 00:14:23.000]  將來耶路撒冷的城門上
[00:14:23.000 --> 00:14:25.000]  有十二支派的名字
[00:14:25.000 --> 00:14:30.000]  而其中一個城門叫做約瑟之派
[00:14:30.000 --> 00:14:35.000]  就在以西傑書的48章32節
[00:14:35.000 --> 00:14:40.000]  有人會說今天的經文22至26節
[00:14:40.000 --> 00:14:42.000]  沒有說約瑟之派
[00:14:42.000 --> 00:14:45.000]  只是說約瑟家
[00:14:45.000 --> 00:14:48.000]  但是你可以看回前面的經文
[00:14:48.000 --> 00:14:51.000]  說到猶大之派和西緬之派
[00:14:51.000 --> 00:14:54.000]  有沒有提到之派這個字?
[00:14:54.000 --> 00:14:56.000]  都沒有提到
[00:14:56.000 --> 00:14:58.000]  其實經文你讀起來
[00:14:58.000 --> 00:15:01.000]  就好像猶大和他的哥哥西緬
[00:15:01.000 --> 00:15:03.000]  兩個還沒死去到士斯記
[00:15:03.000 --> 00:15:06.000]  好像兩兄弟一樣
[00:15:06.000 --> 00:15:10.000]  其實去到士斯記他們已經死了很久
[00:15:10.000 --> 00:15:14.000]  說的絕對是猶大之派和西緬之派
[00:15:14.000 --> 00:15:18.000]  所以經文所說的也是約瑟之派
[00:15:18.000 --> 00:15:21.000]  約瑟之派他們是怎樣的?
[00:15:21.000 --> 00:15:24.000]  征服了伯特利這個地方
[00:15:24.000 --> 00:15:28.000]  伯特利其實和猶太人有很大的淵源
[00:15:28.000 --> 00:15:31.000]  阿伯拉罕去到迦南地
[00:15:31.000 --> 00:15:34.000]  就在伯特利竹壇來敬拜神
[00:15:34.000 --> 00:15:36.000]  還有他的孫雅閣
[00:15:36.000 --> 00:15:40.000]  記不記得在伯特利這個地方見到什麼?
[00:15:40.000 --> 00:15:41.000]  一堂天梯
[00:15:41.000 --> 00:15:44.000]  上高有天使上上落落
[00:15:44.000 --> 00:15:48.000]  他也在那裡竹壇來敬拜神
[00:15:48.000 --> 00:15:51.000]  很明顯這個城在約書亞的時候
[00:15:51.000 --> 00:15:53.000]  沒有完全被征服
[00:15:53.000 --> 00:15:55.000]  又或者被征服之後
[00:15:55.000 --> 00:15:58.000]  被迦南人搶奪
[00:15:58.000 --> 00:16:01.000]  以至失去了控制
[00:16:01.000 --> 00:16:03.000]  約瑟之派他們見到有一個人
[00:16:03.000 --> 00:16:05.000]  在城裏走出來
[00:16:05.000 --> 00:16:07.000]  就向他探聽消息
[00:16:07.000 --> 00:16:11.000]  怎樣能夠進城征服這個城
[00:16:11.000 --> 00:16:13.000]  這個人就教了他們
[00:16:13.000 --> 00:16:17.000]  當以色列人進入伯特利城的時候
[00:16:17.000 --> 00:16:21.000]  就沒有傷害到這個人和他的家人
[00:16:21.000 --> 00:16:24.000]  這個故事和在約書亞記的第二章
[00:16:24.000 --> 00:16:27.000]  妓女拉罕的故事是不是很相似?
[00:16:27.000 --> 00:16:29.000]  差不多一模一樣
[00:16:29.000 --> 00:16:31.000]  唯一不同的是什麼?
[00:16:31.000 --> 00:16:34.000]  拉罕是棄暗投明
[00:16:34.000 --> 00:16:39.000]  但是這個人被以色列人救了出來
[00:16:39.000 --> 00:16:42.000]  他仍然去到黑人的地方
[00:16:42.000 --> 00:16:45.000]  捉了一座城來居住
[00:16:45.000 --> 00:16:46.000]  這個就是問題
[00:16:46.000 --> 00:16:48.000]  就好像一個基督徒
[00:16:48.000 --> 00:16:50.000]  接受了耶穌基督
[00:16:50.000 --> 00:16:54.000]  仍然不能夠在俗世被分別出來
[00:16:54.000 --> 00:16:55.000]  分別為聖
[00:16:55.000 --> 00:17:00.000]  這個不能夠在俗世當中分別為聖的問題
[00:17:00.000 --> 00:17:03.000]  我們等一會兒會回來看這一點
[00:17:03.000 --> 00:17:06.000]  在《述語士詩記》第一第二章
[00:17:06.000 --> 00:17:08.000]  讓我們看到什麼?
[00:17:08.000 --> 00:17:13.000]  當猶太人幫以色列人繼續行善神的旨意
[00:17:13.000 --> 00:17:16.000]  聽神的話語身一帶令他們得勝
[00:17:16.000 --> 00:17:18.000]  但是當約書亞死了
[00:17:18.000 --> 00:17:21.000]  他們不再記得約書亞的神
[00:17:21.000 --> 00:17:23.000]  不行善祂的旨意
[00:17:23.000 --> 00:17:26.000]  不聽祂的話語就出現問題
[00:17:26.000 --> 00:17:31.000]  一共以色列人有四個墮落的階段
[00:17:31.000 --> 00:17:35.000]  在介紹的時候我也說過
[00:17:35.000 --> 00:17:38.000]  無論是事先前期或後期
[00:17:38.000 --> 00:17:41.000]  以色列人都有三個問題
[00:17:41.000 --> 00:17:42.000]  哪三個問題?
[00:17:42.000 --> 00:17:44.000]  宗教的問題
[00:17:44.000 --> 00:17:46.000]  就是他們不服從神
[00:17:46.000 --> 00:17:49.000]  沒有完全將迦南人趕出去
[00:17:49.000 --> 00:17:52.000]  最後還拜迦南人的偶像
[00:17:52.000 --> 00:17:54.000]  這個是宗教的問題
[00:17:54.000 --> 00:17:57.000]  第二是道德的問題
[00:17:57.000 --> 00:17:59.000]  他們不聽事先的話
[00:17:59.000 --> 00:18:02.000]  尤其是當事先死了之後
[00:18:02.000 --> 00:18:04.000]  他們轉為惡行
[00:18:04.000 --> 00:18:06.000]  這是道德上的問題
[00:18:06.000 --> 00:18:09.000]  第三是社會的問題
[00:18:09.000 --> 00:18:12.000]  他們甚至是和迦南人通婚
[00:18:12.000 --> 00:18:15.000]  這是《述語士詩記》第三章
[00:18:15.000 --> 00:18:17.000]  因為這三個問題
[00:18:17.000 --> 00:18:22.000]  以色列人出現了四個墮落的階段
[00:18:22.000 --> 00:18:26.000]  第一是向敵人容忍
[00:18:26.000 --> 00:18:29.000]  第二是被敵人同化
[00:18:29.000 --> 00:18:32.000]  第三是向敵人學習
[00:18:32.000 --> 00:18:37.000]  第四是被敵人征服
[00:18:37.000 --> 00:18:40.000]  我們先看第一個問題
[00:18:40.000 --> 00:18:43.000]  他們是向敵人容忍
[00:18:43.000 --> 00:18:46.000]  其實十二支派的領域
[00:18:46.000 --> 00:18:51.000]  早在樹若書雅的時候已經劃分好了
[00:18:51.000 --> 00:18:52.000]  但很可惜
[00:18:52.000 --> 00:18:57.000]  以色列人不能完全將迦南人趕出應許之地
[00:18:57.000 --> 00:19:02.000]  以至他們不能完全獲得神給他們的產業
[00:19:02.000 --> 00:19:05.000]  在《述語士詩記》的十三章一節
[00:19:05.000 --> 00:19:08.000]  說若書雅年紀老邁
[00:19:08.000 --> 00:19:09.000]  耶和華對她說
[00:19:09.000 --> 00:19:11.000]  「你年紀老邁了
[00:19:11.000 --> 00:19:14.000]  還有許多未得之地」
[00:19:14.000 --> 00:19:18.000]  所以我們看到這個就是問題
[00:19:18.000 --> 00:19:24.000]  摩西服從神揀選了若書雅成為他的接班人
[00:19:24.000 --> 00:19:27.000]  但神有沒有叫若書雅
[00:19:27.000 --> 00:19:31.000]  又另外找一個接班人來承繼自己呢?
[00:19:31.000 --> 00:19:33.000]  好像沒有
[00:19:33.000 --> 00:19:38.000]  這個其實是聖經裡的模式
[00:19:38.000 --> 00:19:39.000]  如果你注意
[00:19:39.000 --> 00:19:43.000]  在舊約當神頒發舊約的時候
[00:19:43.000 --> 00:19:44.000]  領袖是誰呢?
[00:19:44.000 --> 00:19:45.000]  摩西
[00:19:45.000 --> 00:19:49.000]  神叫摩西選一個接班人就是若書雅
[00:19:49.000 --> 00:19:51.000]  但若書雅之後神沒有叫
[00:19:51.000 --> 00:19:54.000]  若書雅也有接班人
[00:19:54.000 --> 00:19:57.000]  另外在先知時代
[00:19:57.000 --> 00:20:00.000]  以利亞有沒有接班人呢?
[00:20:00.000 --> 00:20:01.000]  有
[00:20:01.000 --> 00:20:02.000]  以利沙
[00:20:02.000 --> 00:20:05.000]  以利沙之後有沒有接班人呢?
[00:20:05.000 --> 00:20:08.000]  神沒有叫他指定有接班人
[00:20:08.000 --> 00:20:11.000]  雖然還有其他的先知
[00:20:11.000 --> 00:20:12.000]  到了新約時代
[00:20:12.000 --> 00:20:15.000]  耶穌基督和使徒
[00:20:15.000 --> 00:20:17.000]  使徒有沒有接班人呢?
[00:20:17.000 --> 00:20:18.000]  有很多人說有
[00:20:18.000 --> 00:20:20.000]  我們就是使徒
[00:20:20.000 --> 00:20:25.000]  但你看看保羅在哥林多前書的九章一節
[00:20:25.000 --> 00:20:28.000]  給我們使徒的定義是什麼?
[00:20:28.000 --> 00:20:31.000]  是要見過復活的耶穌基督
[00:20:31.000 --> 00:20:36.000]  現在有誰可以說自己見過復活的耶穌基督?
[00:20:36.000 --> 00:20:38.000]  已經沒有這回事
[00:20:38.000 --> 00:20:41.000]  所以連使徒都沒有接班人
[00:20:41.000 --> 00:20:43.000]  這就是聖經的模式
[00:20:43.000 --> 00:20:46.000]  無論是舊約的領袖
[00:20:46.000 --> 00:20:48.000]  無論是舊約的先知
[00:20:48.000 --> 00:20:51.000]  無論是新約的領袖
[00:20:51.000 --> 00:20:53.000]  都沒有接班人
[00:20:53.000 --> 00:20:54.000]  為什麼?
[00:20:54.000 --> 00:21:01.000]  我相信是因為神不要這些領袖成為人民的偶像
[00:21:01.000 --> 00:21:04.000]  神要自己來帶領
[00:21:04.000 --> 00:21:06.000]  如果你有領袖的話
[00:21:06.000 --> 00:21:09.000]  很容易這些領袖就成為偶像
[00:21:09.000 --> 00:21:12.000]  就算摩西這麼謙和的人
[00:21:12.000 --> 00:21:14.000]  聖經說他是極其謙和
