
[00:00:00.000 --> 00:00:11.840]  大家好 今天我們這篇道教導是神叫我們回轉回去
[00:02:23.000 --> 00:02:25.000]  發覺我們人生的方向
[00:02:25.000 --> 00:02:29.000]  是去一處我們不想去的地方
[00:02:29.000 --> 00:02:31.000]  我們要做什麼呢?
[00:02:31.000 --> 00:02:35.000]  我們就要下車再坐一個正確的巴士
[00:02:35.000 --> 00:02:39.000]  去一個我們想去的方向
[00:02:39.000 --> 00:02:42.000]  這樣就叫做悔改
[00:02:42.000 --> 00:02:44.000]  實在是挺好的
[00:02:44.000 --> 00:02:47.000]  我們想一下這個就是悔改
[00:02:47.000 --> 00:02:50.000]  所以從一個角度來看
[00:02:50.000 --> 00:02:52.000]  悔改不是一件不好的事
[00:02:52.000 --> 00:02:56.000]  我們做錯了我們要做得對
[00:02:56.000 --> 00:02:59.000]  甚至我們可以從一個積極
[00:02:59.000 --> 00:03:03.000]  或者正面的角度來看整件事
[00:03:03.000 --> 00:03:08.000]  你可以說是一個培養一個好的習慣
[00:03:08.000 --> 00:03:12.000]  從一個好的角度來看這件事
[00:03:12.000 --> 00:03:14.000]  我不知道大家有沒有讀過一些書
[00:03:14.000 --> 00:03:16.000]  這時有很多的
[00:03:16.000 --> 00:03:19.000]  《七個成功人的習慣》
[00:03:19.000 --> 00:03:21.000]  大家有沒有讀過?
[00:03:21.000 --> 00:03:24.000]  《改變習慣使我們成功》
[00:03:24.000 --> 00:03:26.000]  那些書
[00:03:26.000 --> 00:03:29.000]  實在大家想一下
[00:03:29.000 --> 00:03:34.000]  是說《七個成功人的習慣》
[00:03:34.000 --> 00:03:37.000]  這個包裝是很好的
[00:03:37.000 --> 00:03:41.000]  是想教導我們怎樣做好
[00:03:41.000 --> 00:03:42.000]  但意思就是說
[00:03:42.000 --> 00:03:44.000]  如果我們不是這樣做
[00:03:44.000 --> 00:03:46.000]  如果我們做錯了
[00:03:46.000 --> 00:03:49.000]  我們要改做一些對的習慣
[00:03:49.000 --> 00:03:50.000]  認真一點
[00:03:50.000 --> 00:03:55.000]  實在是悔改的一個很美麗的包裝
[00:03:55.000 --> 00:03:58.000]  一個方法使我們想整件事
[00:03:58.000 --> 00:04:00.000]  就是怎樣去成功
[00:04:00.000 --> 00:04:03.000]  例如我們早上一起床
[00:04:03.000 --> 00:04:07.000]  然後就很容易過了幾個小時
[00:04:07.000 --> 00:04:08.000]  什麼都做不到
[00:04:08.000 --> 00:04:10.000]  成功人就不是這樣
[00:04:10.000 --> 00:04:12.000]  成功人一起床
[00:04:12.000 --> 00:04:14.000]  就是吃早餐
[00:04:14.000 --> 00:04:16.000]  然後就很有能量
[00:04:16.000 --> 00:04:20.000]  一開始就最重要
[00:04:20.000 --> 00:04:24.000]  那幾個小時就做最難的工作
[00:04:24.000 --> 00:04:26.000]  大家有沒有想過
[00:04:26.000 --> 00:04:28.000]  這個教導我們人生
[00:04:28.000 --> 00:04:30.000]  怎樣去改變
[00:04:30.000 --> 00:04:32.000]  是做得好一點的
[00:04:32.000 --> 00:04:33.000]  不只是這樣
[00:04:33.000 --> 00:04:35.000]  還有其他東西
[00:04:35.000 --> 00:04:39.000]  你可以說是培養一些更好的態度
[00:04:39.000 --> 00:04:45.000]  或者學多一些我們不懂的東西
[00:04:45.000 --> 00:04:46.000]  之前不懂的東西
[00:04:46.000 --> 00:04:48.000]  現在學懂了
[00:04:48.000 --> 00:04:52.000]  在一個所謂熟悉的社會
[00:04:52.000 --> 00:04:58.000]  我們很清楚這些很美麗的包裝
[00:04:58.000 --> 00:05:01.000]  但實在是叫我們悔改的東西
[00:05:01.000 --> 00:05:03.000]  是怎樣可以幫助到我們
[00:05:03.000 --> 00:05:06.000]  在熟齡的方面
[00:05:06.000 --> 00:05:09.000]  我們實在都需要這樣想
[00:05:09.000 --> 00:05:11.000]  熟齡的方面
[00:05:11.000 --> 00:05:13.000]  包裝沒有那麼美麗
[00:05:13.000 --> 00:05:15.000]  雖然都可以
[00:05:15.000 --> 00:05:17.000]  但沒有那麼美麗
[00:05:17.000 --> 00:05:19.000]  叫我們悔改
[00:05:19.000 --> 00:05:22.000]  我們上錯車
[00:05:22.000 --> 00:05:24.000]  我們走錯路
[00:05:24.000 --> 00:05:27.000]  現在我們要回轉
[00:05:27.000 --> 00:05:30.000]  例如做什麼
[00:05:30.000 --> 00:05:36.000]  如果從正面的角度來看
[00:05:36.000 --> 00:05:38.000]  祈禱
[00:05:38.000 --> 00:05:40.000]  之前不祈禱的
[00:05:40.000 --> 00:05:42.000]  現在我們悔改去祈禱
[00:05:42.000 --> 00:05:43.000]  讀經
[00:05:43.000 --> 00:05:44.000]  之前不讀經的
[00:05:44.000 --> 00:05:46.000]  我們去讀經
[00:05:46.000 --> 00:05:49.000]  很多這些就叫悔改
[00:05:49.000 --> 00:05:53.000]  悔改做一個對的東西
[00:05:53.000 --> 00:05:56.000]  有時對人來說
[00:05:56.000 --> 00:06:00.000]  在人面前很難認自己是錯的
[00:06:00.000 --> 00:06:05.000]  這是明白的
[00:06:05.000 --> 00:06:07.000]  在眾人面前
[00:06:07.000 --> 00:06:09.000]  甚至在某些人面前
[00:06:09.000 --> 00:06:11.000]  我們是很難去認錯的
[00:06:11.000 --> 00:06:15.000]  但聖經對我們來說
[00:06:15.000 --> 00:06:21.000]  我們在神的面前都不會認錯的
[00:06:21.000 --> 00:06:24.000]  我們還可以怎樣認錯呢?
[00:06:24.000 --> 00:06:28.000]  在人面前可能我們不肯
[00:06:28.000 --> 00:06:30.000]  因為面子
[00:06:30.000 --> 00:06:33.000]  我們有自尊心
[00:06:33.000 --> 00:06:34.000]  可能是
[00:06:34.000 --> 00:06:35.000]  都明白
[00:06:35.000 --> 00:06:38.000]  但是回轉悔改
[00:06:38.000 --> 00:06:44.000]  第一個人我們要向他悔改的是神
[00:06:44.000 --> 00:06:46.000]  在神面前
[00:06:46.000 --> 00:06:50.000]  我們都不肯去認錯悔改的
[00:06:50.000 --> 00:06:55.000]  從神講:主啊!對不起!我做錯了
[00:06:55.000 --> 00:06:57.000]  我現在要做對的
[00:06:57.000 --> 00:06:59.000]  如果這樣我們不會做
[00:06:59.000 --> 00:07:03.000]  那就真的很糟糕
[00:07:03.000 --> 00:07:06.000]  所以從淑女的角度來看
[00:07:06.000 --> 00:07:08.000]  我們是需要回轉的
[00:07:08.000 --> 00:07:10.000]  或者從好的角度來看
[00:07:10.000 --> 00:07:12.000]  做一些好的習慣
[00:07:12.000 --> 00:07:15.000]  學一些好的習慣
[00:07:15.000 --> 00:07:22.000]  但回轉認罪不是一次性的
[00:07:22.000 --> 00:07:25.000]  是一個持續的東西
[00:07:25.000 --> 00:07:30.000]  幾百年前有一個很有名的人
[00:07:30.000 --> 00:07:32.000]  叫做Billy Sunday
[00:07:32.000 --> 00:07:34.000]  我們最熟悉的那個Billy
[00:07:34.000 --> 00:07:36.000]  就是葛培里的Billy Graham
[00:07:36.000 --> 00:07:39.000]  他之前有一個很有名的
[00:07:39.000 --> 00:07:42.000]  叫做Billy Sunday
[00:07:42.000 --> 00:07:45.000]  他是一個很有名的培靈家
[00:07:45.000 --> 00:07:46.000]  是一個佈道家
[00:07:46.000 --> 00:07:48.000]  去到很多地方
[00:07:48.000 --> 00:07:51.000]  去講道的時候很多人信主
[00:07:51.000 --> 00:07:53.000]  很多人會認罪
[00:07:53.000 --> 00:07:55.000]  基督徒都會認罪的
[00:07:55.000 --> 00:07:57.000]  所以就悔改
[00:07:57.000 --> 00:08:00.000]  有一次有一個人問他
[00:08:00.000 --> 00:08:01.000]  他說
[00:08:01.000 --> 00:08:03.000]  就是挑戰他
[00:08:03.000 --> 00:08:06.000]  如果你是做得這麼成功
[00:08:06.000 --> 00:08:09.000]  為什麼你又經常都需要去
[00:08:09.000 --> 00:08:12.000]  有一個培靈會呢?
[00:08:12.000 --> 00:08:14.000]  如果你是很成功
[00:08:14.000 --> 00:08:17.000]  不是應該一次性那些人悔改了就算了嗎?
[00:08:17.000 --> 00:08:19.000]  他的答案我覺得非常好
[00:08:19.000 --> 00:08:25.000]  他說悔改不就好像洗澡一樣
[00:08:25.000 --> 00:08:27.000]  今天我們洗了澡
[00:08:27.000 --> 00:08:29.000]  我們在外面做事
[00:08:29.000 --> 00:08:30.000]  我們會出汗
[00:08:30.000 --> 00:08:33.000]  我們會安裝
[00:08:33.000 --> 00:08:36.000]  接著我們又再洗澡
[00:08:36.000 --> 00:08:41.000]  我們在這個罪的世界生活
[00:08:41.000 --> 00:08:42.000]  我們悔改了
[00:08:42.000 --> 00:08:44.000]  我們回轉了
[00:08:44.000 --> 00:08:48.000]  但是我們很容易在外面又會沾污了
[00:08:48.000 --> 00:08:49.000]  被引誘
[00:08:49.000 --> 00:08:52.000]  那我們就又要再悔改
[00:08:52.000 --> 00:08:54.000]  所以悔改這件事
[00:08:54.000 --> 00:09:01.000]  不是一樣一次過就完成的東西
[00:09:01.000 --> 00:09:06.000]  這是一個持續性的東西
[00:09:06.000 --> 00:09:11.000]  這是第一件事
[00:09:11.000 --> 00:09:14.000]  什麼叫悔改或者回轉
[00:09:14.000 --> 00:09:16.000]  第二件事我們要問
[00:09:16.000 --> 00:09:19.000]  對我們的意義是什麼?
[00:09:19.000 --> 00:09:21.000]  我們現在悔改了
[00:09:21.000 --> 00:09:22.000]  對我們的意義是什麼?
[00:09:22.000 --> 00:09:24.000]  首先我們要問
[00:09:24.000 --> 00:09:28.000]  對原本撒加利亞書那幫人的意義是什麼?
[00:09:28.000 --> 00:09:32.000]  那樣東西就要說一下他們的情況
[00:09:32.000 --> 00:09:35.000]  多數人看撒加利亞書和哈蓋書
[00:09:35.000 --> 00:09:38.000]  是說重建聖殿的
[00:09:38.000 --> 00:09:43.000]  那個時候他們的故事就是
[00:09:43.000 --> 00:09:46.000]  他們違反了神的誡命
[00:09:46.000 --> 00:09:48.000]  最後滅了國
[00:09:48.000 --> 00:09:51.000]  就俘虜去到巴比倫
[00:09:51.000 --> 00:09:54.000]  實際上很多人去到不同的地方
[00:09:54.000 --> 00:09:57.000]  神去到幾十年之後
[00:09:57.000 --> 00:10:01.000]  就將他們帶領回來耶路撒冷
[00:10:01.000 --> 00:10:04.000]  不過回到耶路撒冷之後
[00:10:04.000 --> 00:10:07.000]  實在他們很多時候都是不冷不熱的
[00:10:07.000 --> 00:10:09.000]  在這段經文
[00:10:09.000 --> 00:10:14.000]  撒加利亞最重要的不是重建聖殿
[00:10:14.000 --> 00:10:16.000]  如果是硬件
[00:10:16.000 --> 00:10:19.000]  就是哈蓋比較直接
[00:10:19.000 --> 00:10:23.000]  撒加利亞最重視的是軟件
[00:10:23.000 --> 00:10:25.000]  那些人的生命
[00:10:25.000 --> 00:10:27.000]  所以大家如果看撒加利亞書
[00:10:27.000 --> 00:10:29.000]  一直看下去的那幾章
[00:10:29.000 --> 00:10:33.000]  你會發覺重點不是真的放在重建聖殿那裡
[00:10:33.000 --> 00:10:36.000]  重點是放在他們的生命
[00:10:36.000 --> 00:10:38.000]  所以現在撒加利亞書第一章
[00:10:38.000 --> 00:10:39.000]  一開始的時候
[00:10:39.000 --> 00:10:41.000]  神就提醒他們
[00:10:41.000 --> 00:10:42.000]  提醒他們什麼呢?
[00:10:42.000 --> 00:10:45.000]  就是說如果你看剛才我們讀的經文
[00:10:45.000 --> 00:10:50.000]  他們當時的祖先就是違反了整個華語
[00:10:50.000 --> 00:10:52.000]  為什麼搞成這樣呢?
[00:10:52.000 --> 00:10:55.000]  就是因為當時是違反了整個華語
[00:10:55.000 --> 00:10:57.000]  所以滅國了
[00:10:57.000 --> 00:11:03.000]  現在神給他們有另外一個機會
[00:11:03.000 --> 00:11:08.000]  現在他們在不同的國家回來耶路撒冷回歸
[00:11:08.000 --> 00:11:10.000]  要重建聖殿
[00:11:10.000 --> 00:11:11.000]  現在要跟他們說
[00:11:11.000 --> 00:11:14.000]  既然有多一個機會重頭來過
[00:11:14.000 --> 00:11:17.000]  叫他們這一次沒有犯
[00:11:17.000 --> 00:11:21.000]  之前他們祖先犯的罪
[00:11:21.000 --> 00:11:23.000]  對我們來說也是一樣
[00:11:23.000 --> 00:11:25.000]  就像剛才說的
[00:11:25.000 --> 00:11:27.000]  做錯了
[00:11:27.000 --> 00:11:30.000]  如果我們有機會去做對的
[00:11:30.000 --> 00:11:33.000]  我們不要再做錯了
[00:11:33.000 --> 00:11:36.000]  之前做錯的那些不要再做錯了
[00:11:36.000 --> 00:11:38.000]  對他們來說
[00:11:38.000 --> 00:11:42.000]  剛才那段經文就是這樣的意思
[00:11:42.000 --> 00:11:45.000]  但是對我們來說
[00:11:45.000 --> 00:11:57.000]  就是跟教會、對我們的配偶、對我們的家人、對我們的朋友
[00:11:57.000 --> 00:12:00.000]  意思是什麼呢?
[00:12:00.000 --> 00:12:03.000]  今天我們有什麼需要回轉呢?
[00:12:03.000 --> 00:12:05.000]  如果說我們的教會
[00:12:05.000 --> 00:12:08.000]  教會對我們的意思是什麼呢?
[00:12:08.000 --> 00:12:13.000]  我們跟教會或者教會裡面的兄弟姐妹的關係
[00:12:13.000 --> 00:12:15.000]  是否需要有些彌補
[00:12:15.000 --> 00:12:19.000]  有些回轉的事情我們要做呢?
[00:12:19.000 --> 00:12:23.000]  這是我們需要去想的東西
[00:12:23.000 --> 00:12:27.000]  尤其是在這段日子
[00:12:27.000 --> 00:12:30.000]  我們基本上在
[00:12:30.000 --> 00:12:32.000]  就像現在這樣
[00:12:32.000 --> 00:12:35.000]  大家是往上去崇拜的
[00:12:35.000 --> 00:12:37.000]  如果之前是疏離的
[00:12:37.000 --> 00:12:39.000]  現在可能更加疏離
[00:12:39.000 --> 00:12:41.000]  之前沒有做到的事情
[00:12:41.000 --> 00:12:43.000]  現在可能更加不需要做
[00:12:43.000 --> 00:12:47.000]  但是沒有做不等於
[00:12:47.000 --> 00:12:54.000]  我們對得起教會或者對得起神主
[00:12:54.000 --> 00:12:59.000]  可能有些事情我們需要去回轉
[00:12:59.000 --> 00:13:01.000]  去轉向
[00:13:01.000 --> 00:13:05.000]  對我們的家人或者我們的配偶
[00:13:05.000 --> 00:13:07.000]  可能這段日子
[00:13:07.000 --> 00:13:13.000]  尤其是我們在疫情之中
[00:13:13.000 --> 00:13:17.000]  經常被迫在家裡
[00:13:17.000 --> 00:13:20.000]  不知道大家是否在家工作
[00:13:20.000 --> 00:13:22.000]  如果是的話
[00:13:22.000 --> 00:13:27.000]  你就知道他有壓力
[00:13:27.000 --> 00:13:29.000]  平時我們上班
[00:13:29.000 --> 00:13:31.000]  有很多時間
[00:13:31.000 --> 00:13:34.000]  七、八個小時不見面
[00:13:34.000 --> 00:13:38.000]  現在過了七、八個小時都見面
[00:13:38.000 --> 00:13:40.000]  白天見、晚上見
[00:13:40.000 --> 00:13:43.000]  會不會我們很多時候說的
[00:13:43.000 --> 00:13:46.000]  有些不應該說的我們都說了?
[00:13:46.000 --> 00:13:49.000]  有些我們應該說的我們都說了?
[00:13:49.000 --> 00:13:51.000]  玩玩手腳
[00:13:51.000 --> 00:13:56.000]  關係在這個疫情之中
[00:13:56.000 --> 00:14:02.000]  更加破裂
[00:14:02.000 --> 00:14:04.000]  更加多磨擦
[00:14:04.000 --> 00:14:06.000]  如果是的話
[00:14:06.000 --> 00:14:09.000]  我們是否需要回轉?
[00:14:09.000 --> 00:14:13.000]  我們真的應該值得去想一想
[00:14:13.000 --> 00:14:15.000]  可能我們在這個時候
[00:14:15.000 --> 00:14:17.000]  當我們想著耶穌為我們死
[00:14:17.000 --> 00:14:19.000]  為我們釘在十字架上
[00:14:19.000 --> 00:14:21.000]  為我們復活
[00:14:21.000 --> 00:14:27.000]  我們和我們的口和我們的臘腰
[00:14:27.000 --> 00:14:30.000]  不要說一些我們不應該說的話
[00:14:30.000 --> 00:14:35.000]  甚至我們臘腰要說一些我們應該說的話
[00:14:35.000 --> 00:14:37.000]  做也是
[00:14:37.000 --> 00:14:41.000]  可能有些之前不是那麼覺得
[00:14:41.000 --> 00:14:43.000]  但現在經常一起
[00:14:43.000 --> 00:14:46.000]  有些不應該做的事我們不要做
[00:14:46.000 --> 00:14:49.000]  有些應該做的事我們去做
[00:14:49.000 --> 00:14:53.000]  所以這個回轉對我們來說
[00:14:53.000 --> 00:14:57.000]  在我們的家庭和我們的配偶
[00:14:57.000 --> 00:14:59.000]  是有些關係
[00:14:59.000 --> 00:15:01.000]  我們要思想一下
[00:15:01.000 --> 00:15:03.000]  在這個時刻
[00:15:03.000 --> 00:15:09.000]  回轉在我們現在的疫情當中的意義是怎樣
[00:15:09.000 --> 00:15:11.000]  朋友也是的
[00:15:11.000 --> 00:15:14.000]  當然朋友我們說關心
[00:15:14.000 --> 00:15:16.000]  以前就容易些
[00:15:16.000 --> 00:15:18.000]  約他出去吃飯
[00:15:18.000 --> 00:15:19.000]  現在很難了
[00:15:19.000 --> 00:15:21.000]  有時可以有時不可以
[00:15:21.000 --> 00:15:23.000]  有時兩個人可能都可以
[00:15:23.000 --> 00:15:26.000]  但很多時候實在是不可以的
[00:15:26.000 --> 00:15:29.000]  大家要記住
[00:15:29.000 --> 00:15:39.000]  我們得救不是像拿了簽證去一個地方
[00:15:39.000 --> 00:15:41.000]  拿了簽證心安理得
[00:15:41.000 --> 00:15:44.000]  我們就等上天堂那麼簡單
[00:15:44.000 --> 00:15:46.000]  我們有一個生命的過程
[00:15:46.000 --> 00:15:50.000]  是我們要去活出來的
[00:15:50.000 --> 00:15:55.000]  就是在這個活出來的過程當中
[00:15:55.000 --> 00:16:00.000]  我們有很多挑戰
[00:16:00.000 --> 00:16:03.000]  很多隱憂、很多壓力
[00:16:03.000 --> 00:16:05.000]  是我們要面對的
[00:16:05.000 --> 00:16:08.000]  而當我們跌倒的時候
[00:16:08.000 --> 00:16:11.000]  我們就需要回轉
[00:16:11.000 --> 00:16:15.000]  回看經文
[00:16:15.000 --> 00:16:22.000]  這班回歸到以色列的這班人
[00:16:22.000 --> 00:16:24.000]  如果看真一點
[00:16:24.000 --> 00:16:32.000]  原本他們是很有盼望、很熱心的
[00:16:32.000 --> 00:16:34.000]  事實上如果他們不熱心
[00:16:34.000 --> 00:16:35.000]  他們就不會回歸
[00:16:35.000 --> 00:16:38.000]  因為他們在巴比倫那裡有事業了
[00:16:38.000 --> 00:16:39.000]  我們知道的
[00:16:39.000 --> 00:16:41.000]  因為經文也是這樣說的
[00:16:41.000 --> 00:16:43.000]  很多人在不同的地方
[00:16:43.000 --> 00:16:45.000]  大家都知道猶太人去到哪裡
[00:16:45.000 --> 00:16:47.000]  他們都會很成功的
[00:16:47.000 --> 00:16:52.000]  這班被俘虜到巴比倫
[00:16:52.000 --> 00:16:54.000]  或者各個地方的猶太人
[00:16:54.000 --> 00:16:55.000]  實在都是一樣
[00:16:55.000 --> 00:16:57.000]  他們都很成功的
[00:16:57.000 --> 00:16:59.000]  做了很多事業
[00:16:59.000 --> 00:17:01.000]  為什麼要回到耶路撒冷呢?
[00:17:01.000 --> 00:17:05.000]  耶路撒冷對巴比倫來說
[00:17:05.000 --> 00:17:06.000]  不過是一個村
[00:17:06.000 --> 00:17:09.000]  而且是一個很生意的地方
[00:17:09.000 --> 00:17:12.000]  山上的一個村
[00:17:12.000 --> 00:17:16.000]  所以誰會肯結業
[00:17:16.000 --> 00:17:19.000]  連根拔起
[00:17:19.000 --> 00:17:22.000]  移民回到自己的鄉下的那班人
[00:17:22.000 --> 00:17:28.000]  是那班有抱負、很愛住的那班人
[00:17:28.000 --> 00:17:29.000]  才會這樣做的
[00:17:29.000 --> 00:17:33.000]  但是當他們回到那裡之後
[00:17:33.000 --> 00:17:39.000]  就是面對很多不同的現實
[00:17:39.000 --> 00:17:42.000]  他們回到那裡
[00:17:42.000 --> 00:17:43.000]  如果你看到以色列
[00:17:43.000 --> 00:17:45.000]  他們馬上想重建聖殿的
[00:17:45.000 --> 00:17:50.000]  不過遇到撒加利亞的官員阻擋
[00:17:50.000 --> 00:17:55.000]  他們甚至寫了一封信
[00:17:55.000 --> 00:18:00.000]  去波斯政府控告他們
[00:18:00.000 --> 00:18:03.000]  波斯政府就停了他們的工作
[00:18:03.000 --> 00:18:05.000]  停了工作之後
[00:18:05.000 --> 00:18:07.000]  一停就停了18年
[00:18:07.000 --> 00:18:10.000]  這封信撒加利亞書和哈格斯書
[00:18:10.000 --> 00:18:13.000]  寫的時候
[00:18:13.000 --> 00:18:15.000]  當他們神興起
[00:18:15.000 --> 00:18:16.000]  在這兩個先知的那一刻
[00:18:16.000 --> 00:18:20.000]  他們已經停了沒有建聖殿18年
[00:18:20.000 --> 00:18:23.000]  大家有沒有想過18年是多久的時間?
[00:18:23.000 --> 00:18:25.000]  18年前大家在哪裏?
[00:18:25.000 --> 00:18:27.000]  18年前
[00:18:27.000 --> 00:18:31.000]  差不多是沙士的時候
[00:18:31.000 --> 00:18:33.000]  18、19年前
[00:18:33.000 --> 00:18:35.000]  沙士的時候
[00:18:35.000 --> 00:18:38.000]  他們就停了這麼久
[00:18:38.000 --> 00:18:43.000]  他們的關係和神的關係慢慢冷下來
[00:18:43.000 --> 00:18:46.000]  從撒加利亞書和哈格斯書
[00:18:46.000 --> 00:18:48.000]  甚至從馬拉基書
[00:18:48.000 --> 00:18:50.000]  我們看到他們那幫人
[00:18:50.000 --> 00:18:52.000]  已經不是像之前那樣
[00:18:52.000 --> 00:18:55.000]  敬拜很多的偶像
[00:18:55.000 --> 00:18:58.000]  敬拜別的神
[00:18:58.000 --> 00:18:59.000]  不是的
[00:18:59.000 --> 00:19:01.000]  他們的問題是什麼呢?
[00:19:01.000 --> 00:19:03.000]  不冷不熱
[00:19:03.000 --> 00:19:08.000]  他們的問題不是敬拜別的神
[00:19:08.000 --> 00:19:12.000]  他們的問題就是不冷不熱
[00:19:12.000 --> 00:19:15.000]  事實上如果是這樣說
[00:19:15.000 --> 00:19:18.000]  我覺得他們就像我們今天
[00:19:18.000 --> 00:19:21.000]  今天我們可能在我們這個社會裏
[00:19:21.000 --> 00:19:24.000]  都很容易變得不冷不熱
[00:19:24.000 --> 00:19:26.000]  容易過說要敬拜別的神
[00:19:26.000 --> 00:19:32.000]  我們未必去車公廟或是哪裡敬拜別的神
[00:19:32.000 --> 00:19:37.000]  但是當心慢慢冷下來的時候
[00:19:37.000 --> 00:19:40.000]  可能可以這樣說
[00:19:40.000 --> 00:19:42.000]  我們都是敬拜了別的神
[00:19:42.000 --> 00:19:44.000]  就是一個社會就是一個神
[00:19:44.000 --> 00:19:46.000]  我們敬拜
[00:19:46.000 --> 00:19:49.000]  猶太人當時就是這樣
[00:19:49.000 --> 00:19:51.000]  所以撒加利亞出來的時候
[00:19:51.000 --> 00:19:53.000]  就叫他們回轉
[00:19:53.000 --> 00:19:57.000]  叫他們悔改
[00:19:57.000 --> 00:20:00.000]  這件事會不會都是我們的問題呢?
[00:20:00.000 --> 00:20:03.000]  我們是不是都需要回轉呢?
[00:20:03.000 --> 00:20:07.000]  從一個不冷不熱的情況下
[00:20:07.000 --> 00:20:12.000]  是要悔改、要回轉呢?
[00:20:12.000 --> 00:20:16.000]  希望大家思想一下在這段時期
[00:20:16.000 --> 00:20:21.000]  悔改對我們在這個時刻是有什麼意思呢?
[00:20:21.000 --> 00:20:25.000]  對我們和教會的關係
[00:20:25.000 --> 00:20:31.000]  尤其是在這個經常虛擬世界的聚會的時況
[00:20:31.000 --> 00:20:35.000]  不是真的有實體的
[00:20:35.000 --> 00:20:37.000]  不是真的要去到教會
[00:20:37.000 --> 00:20:40.000]  是可以一起敬拜的時間
[00:20:40.000 --> 00:20:44.000]  是不是有些事我們是做錯了呢?
[00:20:44.000 --> 00:20:46.000]  是沒有做了呢?
[00:20:46.000 --> 00:20:48.000]  如果是的我們需要悔改
[00:20:48.000 --> 00:20:52.000]  是不是和我們的家人現在就相反了
[00:20:52.000 --> 00:20:54.000]  太多接觸
[00:20:54.000 --> 00:20:58.000]  所以就產生了一些問題之前是沒有的
[00:20:58.000 --> 00:21:01.000]  我們需要去悔改呢?
[00:21:01.000 --> 00:21:03.000]  我們的朋友呢?
[00:21:03.000 --> 00:21:05.000]  會不會有些在這個時間
[00:21:05.000 --> 00:21:08.000]  就因為很多不同的問題
[00:21:08.000 --> 00:21:11.000]  使得我們關係破裂
[00:21:11.000 --> 00:21:16.000]  我們需要去悔改呢?
[00:21:16.000 --> 00:21:21.000]  甚至我們的心會不會在這個時間冷落了呢?
[00:21:21.000 --> 00:21:23.000]  很容易的
[00:21:23.000 --> 00:21:28.000]  大家今天看這篇道
[00:21:28.000 --> 00:21:30.000]  你是上網看的
[00:21:30.000 --> 00:21:34.000]  可以在這裡很舒服地去看
[00:21:34.000 --> 00:21:39.000]  整個生命是可以變得很冷落的
[00:21:39.000 --> 00:21:44.000]  如果是的話我們就要悔改
[00:21:44.000 --> 00:21:46.000]  第三樣
[00:21:46.000 --> 00:21:53.000]  悔改是假設了別人會赦免的
[00:21:53.000 --> 00:21:57.000]  我們要和神說Sorry
[00:21:57.000 --> 00:22:02.000]  大家有沒有想過神會不會接受我們的悔改呢?
[00:22:02.000 --> 00:22:05.000]  不如我們這樣問
