
[00:00:00.000 --> 00:00:02.000]  第四章第五章
[00:09:00.000 --> 00:09:02.000]  所以我們看到
[00:09:02.000 --> 00:09:04.000]  這對以色列人來說
[00:09:04.000 --> 00:09:06.000]  是一個謙卑的經驗
[00:09:06.000 --> 00:09:12.000]  在士師記第四章第五章
[00:09:12.000 --> 00:09:14.000]  出現了一個大綱
[00:09:14.000 --> 00:09:16.000]  一共有三點
[00:09:16.000 --> 00:09:18.000]  有三個部分
[00:09:18.000 --> 00:09:20.000]  第一就是底波拉的勇氣
[00:09:20.000 --> 00:09:22.000]  第二點
[00:09:22.000 --> 00:09:24.000]  是底波拉的忠誠
[00:09:24.000 --> 00:09:26.000]  他的忠誠分開三個層面
[00:09:26.000 --> 00:09:28.000]  第一
[00:09:28.000 --> 00:09:30.000]  是對神的忠誠
[00:09:30.000 --> 00:09:32.000]  首先是對神
[00:09:32.000 --> 00:09:34.000]  其次是對家庭
[00:09:34.000 --> 00:09:36.000]  第三
[00:09:36.000 --> 00:09:38.000]  才是對國家
[00:09:38.000 --> 00:09:40.000]  這個次序在聖經裡
[00:09:40.000 --> 00:09:42.000]  絕對符合聖經的教導
[00:09:42.000 --> 00:09:44.000]  首先我們要
[00:09:44.000 --> 00:09:46.000]  向著神
[00:09:46.000 --> 00:09:48.000]  然後你要搞好你的家庭
[00:09:48.000 --> 00:09:50.000]  在提摩太前書的三章
[00:09:50.000 --> 00:09:52.000]  提多書的一章
[00:09:52.000 --> 00:09:54.000]  講到教會領袖
[00:09:54.000 --> 00:09:56.000]  要怎樣呢?
[00:09:56.000 --> 00:09:58.000]  先要管好自己的家庭
[00:09:58.000 --> 00:10:00.000]  然後才能夠做一個
[00:10:00.000 --> 00:10:02.000]  好的教會的長輩
[00:10:02.000 --> 00:10:04.000]  然後才是
[00:10:04.000 --> 00:10:06.000]  第三
[00:10:06.000 --> 00:10:08.000]  是國家對國家的忠誠
[00:10:08.000 --> 00:10:10.000]  除了勇氣
[00:10:10.000 --> 00:10:12.000]  忠誠
[00:10:12.000 --> 00:10:14.000]  第三是底波拉的信心
[00:10:14.000 --> 00:10:16.000]  我們看到這裡
[00:10:16.000 --> 00:10:18.000]  很不簡單
[00:10:18.000 --> 00:10:20.000]  底波拉的信心是一面倒向著神
[00:10:20.000 --> 00:10:22.000]  在三方面
[00:10:22.000 --> 00:10:24.000]  他相信神的話語
[00:10:24.000 --> 00:10:26.000]  他相信神的旨意
[00:10:26.000 --> 00:10:28.000]  他也相信神的應許
[00:10:28.000 --> 00:10:32.000]  我們先講講
[00:10:32.000 --> 00:10:34.000]  底波拉的勇氣
[00:10:34.000 --> 00:10:36.000]  先講不是什麼
[00:10:36.000 --> 00:10:38.000]  很多人就拍胸口
[00:10:38.000 --> 00:10:40.000]  我怕都沒怕過
[00:10:40.000 --> 00:10:42.000]  其實就怕個半死
[00:10:42.000 --> 00:10:44.000]  是不是?
[00:10:44.000 --> 00:10:46.000]  不是說你拍胸口
[00:10:46.000 --> 00:10:48.000]  自己說自己不怕
[00:10:48.000 --> 00:10:50.000]  勇氣是什麼?
[00:10:50.000 --> 00:10:52.000]  當你很怕的時候
[00:10:52.000 --> 00:10:54.000]  你能夠倚靠神
[00:10:54.000 --> 00:10:56.000]  這個就是勇氣
[00:10:56.000 --> 00:10:58.000]  不是說不怕
[00:10:58.000 --> 00:11:00.000]  但你倚靠神
[00:11:00.000 --> 00:11:02.000]  底波拉是面對敵人的大軍
[00:11:02.000 --> 00:11:04.000]  要非常大的勇氣
[00:11:04.000 --> 00:11:06.000]  如果你有齊一切裝備
[00:11:06.000 --> 00:11:08.000]  敵人十萬大軍
[00:11:08.000 --> 00:11:10.000]  你有二十萬
[00:11:10.000 --> 00:11:12.000]  你說我不怕
[00:11:12.000 --> 00:11:14.000]  也不是勇氣
[00:11:14.000 --> 00:11:16.000]  你是倚靠這些資源
[00:11:16.000 --> 00:11:18.000]  但真正的勇氣
[00:11:18.000 --> 00:11:20.000]  是倚靠神
[00:11:20.000 --> 00:11:22.000]  你看底波拉
[00:11:22.000 --> 00:11:24.000]  他的資源是沒有什麼
[00:11:24.000 --> 00:11:26.000]  他只有一萬的軍隊
[00:11:26.000 --> 00:11:28.000]  敵人十萬
[00:11:28.000 --> 00:11:30.000]  還有九百輛戰車
[00:11:30.000 --> 00:11:32.000]  完全是靠著向神的信心
[00:11:32.000 --> 00:11:34.000]  這個才是真正的勇敢
[00:11:34.000 --> 00:11:36.000]  今時今日
[00:11:36.000 --> 00:11:38.000]  我們都是一樣
[00:11:38.000 --> 00:11:40.000]  我們的敵人是誰?
[00:11:40.000 --> 00:11:42.000]  是撒旦
[00:11:42.000 --> 00:11:44.000]  撒旦比我們強很多
[00:11:44.000 --> 00:11:46.000]  撒旦時刻遍地猶恨
[00:11:46.000 --> 00:11:48.000]  聖經告訴我們
[00:11:48.000 --> 00:11:50.000]  他要尋找吞吃人
[00:11:50.000 --> 00:11:52.000]  是很可怕的
[00:11:52.000 --> 00:11:54.000]  所以我們需要清醒
[00:11:54.000 --> 00:11:56.000]  警惕勇敢
[00:11:56.000 --> 00:11:58.000]  因為撒旦實在很厲害
[00:11:58.000 --> 00:12:00.000]  我們和撒旦是不能鬥的
[00:12:00.000 --> 00:12:02.000]  在聖經裡
[00:12:02.000 --> 00:12:04.000]  尤大書第九節
[00:12:04.000 --> 00:12:06.000]  因為尤大書只有一章經文
[00:12:06.000 --> 00:12:08.000]  經文說
[00:12:08.000 --> 00:12:10.000]  天使長米加納
[00:12:10.000 --> 00:12:12.000]  我們今天受洗的就是米加納
[00:12:12.000 --> 00:12:14.000]  米加納就是天使長
[00:12:14.000 --> 00:12:16.000]  天使長是很大力量的
[00:12:16.000 --> 00:12:18.000]  是天使的領袖
[00:12:18.000 --> 00:12:20.000]  尚且他見到撒旦
[00:12:20.000 --> 00:12:22.000]  他怎樣呢?
[00:12:22.000 --> 00:12:24.000]  他說他不敢來毀謗撒旦
[00:12:24.000 --> 00:12:26.000]  他只是說
[00:12:26.000 --> 00:12:28.000]  用主來責備你
[00:12:28.000 --> 00:12:30.000]  他是倚靠神的能力
[00:12:30.000 --> 00:12:32.000]  來責備撒旦
[00:12:32.000 --> 00:12:34.000]  他尚且不敢來毀謗撒旦
[00:12:34.000 --> 00:12:36.000]  然後你問
[00:12:36.000 --> 00:12:38.000]  他如何來侮辱撒旦
[00:12:38.000 --> 00:12:40.000]  可以見到撒旦是多厲害
[00:12:40.000 --> 00:12:42.000]  但不用怕
[00:12:42.000 --> 00:12:44.000]  撒旦永遠是不夠神
[00:12:44.000 --> 00:12:46.000]  不是神的對手
[00:12:46.000 --> 00:12:48.000]  為什麼呢?
[00:12:48.000 --> 00:12:50.000]  因為神是創造者
[00:12:50.000 --> 00:12:52.000]  撒旦是被造之物
[00:12:52.000 --> 00:12:54.000]  根本是不同等級的
[00:12:54.000 --> 00:12:56.000]  撒旦絕對不是神的敵手
[00:12:56.000 --> 00:12:58.000]  所以我們一定要靠著神
[00:12:58.000 --> 00:13:00.000]  來勝過撒旦
[00:13:00.000 --> 00:13:02.000]  而不是靠我們自己的能力
[00:13:02.000 --> 00:13:04.000]  但我們要知道
[00:13:04.000 --> 00:13:06.000]  在聖經裡說得很清楚
[00:13:06.000 --> 00:13:08.000]  每一個真正是神的兒女
[00:13:08.000 --> 00:13:10.000]  撒旦一定會攻擊
[00:13:10.000 --> 00:13:12.000]  這是聖經裡的應許
[00:13:12.000 --> 00:13:14.000]  你說沒有這件事
[00:13:14.000 --> 00:13:16.000]  我風平浪靜
[00:13:16.000 --> 00:13:18.000]  我也不知道多開心
[00:13:18.000 --> 00:13:20.000]  你要鑒賺一下
[00:13:20.000 --> 00:13:22.000]  你自己的信心
[00:13:22.000 --> 00:13:24.000]  如果你真的覺得
[00:13:24.000 --> 00:13:26.000]  撒旦完全不攻擊你
[00:13:26.000 --> 00:13:28.000]  那你應該如何去攻擊他呢?
[00:13:28.000 --> 00:13:30.000]  如果你真的覺得
[00:13:30.000 --> 00:13:32.000]  撒旦完全不攻擊你
[00:13:32.000 --> 00:13:34.000]  那你應該如何去攻擊他呢?
[00:13:34.000 --> 00:13:36.000]  除了底波拉的勇氣
[00:13:36.000 --> 00:13:38.000]  第二點
[00:13:38.000 --> 00:13:40.000]  我們說底波拉的忠誠
[00:13:40.000 --> 00:13:42.000]  我剛才也說過
[00:13:42.000 --> 00:13:44.000]  他的忠誠分開三個層面
[00:13:44.000 --> 00:13:46.000]  而且是很有層次的
[00:13:46.000 --> 00:13:48.000]  首先他對神
[00:13:48.000 --> 00:13:50.000]  都是忠誠
[00:13:50.000 --> 00:13:52.000]  在《史詩記》的四章四節
[00:13:52.000 --> 00:13:54.000]  說有一位女先知
[00:13:54.000 --> 00:13:56.000]  名叫底波拉
[00:13:56.000 --> 00:13:58.000]  是拉比多的妻
[00:13:58.000 --> 00:14:00.000]  當時作以色列的事司
[00:14:00.000 --> 00:14:02.000]  底波拉不單是事司
[00:14:02.000 --> 00:14:04.000]  她也是先知
[00:14:04.000 --> 00:14:06.000]  在《聖經》裡有很多女先知
[00:14:06.000 --> 00:14:08.000]  記不記得摩西的姐姐米利安嗎?
[00:14:08.000 --> 00:14:10.000]  記不記得摩西的姐姐米利安嗎?
[00:14:10.000 --> 00:14:12.000]  聖經說她是一位女先知
[00:14:12.000 --> 00:14:14.000]  出埃及記的十五章二十節
[00:14:14.000 --> 00:14:16.000]  出埃及記的十五章二十節
[00:14:16.000 --> 00:14:18.000]  還有約阿西的時期
[00:14:18.000 --> 00:14:20.000]  有女先知阿勒大
[00:14:20.000 --> 00:14:22.000]  獵王紀夏的二十二章十四節
[00:14:22.000 --> 00:14:24.000]  還有呢?
[00:14:24.000 --> 00:14:26.000]  羅亞底
[00:14:26.000 --> 00:14:28.000]  尼希米記的六章十四節
[00:14:28.000 --> 00:14:30.000]  新約呢?
[00:14:30.000 --> 00:14:32.000]  阿娜女先知
[00:14:32.000 --> 00:14:34.000]  盧伽福音的二章
[00:14:34.000 --> 00:14:36.000]  還有
[00:14:36.000 --> 00:14:38.000]  肥利的四個女
[00:14:38.000 --> 00:14:40.000]  她們都能夠說語言
[00:14:40.000 --> 00:14:42.000]  先知是什麼意思呢?
[00:14:42.000 --> 00:14:44.000]  先知的意思就是
[00:14:44.000 --> 00:14:46.000]  神與人之間的中間人
[00:14:46.000 --> 00:14:48.000]  是將神的話語傳達給人
