
[00:00:00.000 --> 00:00:07.000]  好 今集再給機會我在弟兄姊妹當中宣講神的說話
[00:04:46.000 --> 00:04:47.000]  保羅就說
[00:04:47.000 --> 00:04:48.000]  你叫這兩個姐妹
[00:04:48.000 --> 00:04:50.000]  大家聊聊天
[00:04:50.000 --> 00:04:52.000]  你留意保羅不是說
[00:04:52.000 --> 00:04:53.000]  你勸他們兩個聊天
[00:04:53.000 --> 00:04:56.000]  他們以前都是在第一城住的
[00:04:56.000 --> 00:05:00.000]  不是說他們兩個都是拔萃女士院的畢業生
[00:05:00.000 --> 00:05:01.000]  不是這樣
[00:05:01.000 --> 00:05:02.000]  他勸她的時候
[00:05:02.000 --> 00:05:04.000]  這兩個姐妹以前是怎樣呢
[00:05:04.000 --> 00:05:08.000]  在福音上與我一同勞苦
[00:05:08.000 --> 00:05:11.000]  第一章講教會講福音
[00:05:11.000 --> 00:05:13.000]  第四章講這兩個姐妹
[00:05:13.000 --> 00:05:18.000]  她仍然停留在鼓勵他們傳福音這個環節上
[00:05:18.000 --> 00:05:21.000]  所以過了第二和第三節
[00:05:21.000 --> 00:05:24.000]  就來到我們今天第四至第七節
[00:05:24.000 --> 00:05:28.000]  開始就講你們要靠主常常喜樂
[00:05:28.000 --> 00:05:30.000]  我再說你們要喜樂
[00:05:30.000 --> 00:05:32.000]  一般我們以為
[00:05:32.000 --> 00:05:34.000]  這是命令式語氣
[00:05:34.000 --> 00:05:36.000]  所以你看到有個弟兄姐妹不開心
[00:05:36.000 --> 00:05:37.000]  你叫她不要不開心
[00:05:37.000 --> 00:05:38.000]  聖經都叫我們喜樂
[00:05:38.000 --> 00:05:39.000]  笑一下
[00:05:39.000 --> 00:05:40.000]  怎樣笑呢
[00:05:40.000 --> 00:05:41.000]  看走星辭嗎
[00:05:41.000 --> 00:05:43.000]  怎樣笑呢
[00:05:43.000 --> 00:05:44.000]  人是不開心
[00:05:44.000 --> 00:05:46.000]  所以保羅不是說你不開心
[00:05:46.000 --> 00:05:48.000]  你擠笑容出來
[00:05:48.000 --> 00:05:50.000]  你逼自己
[00:05:50.000 --> 00:05:51.000]  保羅不是這樣
[00:05:51.000 --> 00:05:55.000]  保羅意思是你們學一下我
[00:05:55.000 --> 00:05:57.000]  學一下我就知道怎樣可以開心
[00:05:57.000 --> 00:05:59.000]  因為保羅在第四章第四節
[00:05:59.000 --> 00:06:03.000]  用了連續兩次喜樂這個字眼
[00:06:03.000 --> 00:06:05.000]  如果你回去同一本書
[00:06:05.000 --> 00:06:08.000]  比利比書第一章第十八節
[00:06:08.000 --> 00:06:10.000]  你就會見到在這本書裏面
[00:06:10.000 --> 00:06:13.000]  又是用了兩次開心的字眼
[00:06:13.000 --> 00:06:15.000]  十八節我讀給大家聽
[00:06:15.000 --> 00:06:17.000]  這又何妨呢
[00:06:17.000 --> 00:06:20.000]  或是假意或是真心
[00:06:20.000 --> 00:06:21.000]  無論怎樣
[00:06:21.000 --> 00:06:23.000]  基督究竟被傳開了
[00:06:23.000 --> 00:06:26.000]  為此我就歡喜
[00:06:26.000 --> 00:06:30.000]  並且還要歡喜
[00:06:30.000 --> 00:06:32.000]  保羅說這一節的時候
[00:06:32.000 --> 00:06:34.000]  他在坐牢
[00:06:34.000 --> 00:06:36.000]  坐牢的時候有人在外面戳他背
[00:06:36.000 --> 00:06:37.000]  有人眼紅
[00:06:37.000 --> 00:06:39.000]  說了很多壞話
[00:06:39.000 --> 00:06:42.000]  不過保羅說我不管他怎樣說都好
[00:06:42.000 --> 00:06:45.000]  他只要說到令到耶穌基督更多人知道
[00:06:45.000 --> 00:06:47.000]  我坐牢我也開心
[00:06:47.000 --> 00:06:49.000]  而且我還要開心
[00:06:49.000 --> 00:06:51.000]  我們中國人說有傷喜
[00:06:51.000 --> 00:06:54.000]  我坐牢應該不值得開心
[00:06:54.000 --> 00:06:56.000]  但我坐牢為了主的緣故
[00:06:56.000 --> 00:06:58.000]  主的說話可以讓人更多知道
[00:06:58.000 --> 00:07:00.000]  我就傷喜開心
[00:07:00.000 --> 00:07:02.000]  所以他來到第四章第四節
[00:07:02.000 --> 00:07:04.000]  勸回比利比的人
[00:07:04.000 --> 00:07:06.000]  你們都要學我一樣
[00:07:06.000 --> 00:07:07.000]  開心
[00:07:07.000 --> 00:07:09.000]  還要再開心
[00:07:09.000 --> 00:07:11.000]  我相信保羅不是自己作的
[00:07:11.000 --> 00:07:12.000]  為何有資格傷喜
[00:07:12.000 --> 00:07:14.000]  為何是兩重開心
[00:07:14.000 --> 00:07:16.000]  受苦還開心
[00:07:16.000 --> 00:07:18.000]  我相信他不是自己作的
[00:07:18.000 --> 00:07:20.000]  你和我都記得
[00:07:20.000 --> 00:07:22.000]  耶穌基督曾經說過這樣的說話
[00:07:22.000 --> 00:07:24.000]  在哪裏說過
[00:07:24.000 --> 00:07:26.000]  應該記得
[00:07:26.000 --> 00:07:30.000]  不過你們謙虛不肯說
[00:07:30.000 --> 00:07:33.000]  馬特福音第五章十一和十二節
[00:07:33.000 --> 00:07:35.000]  人若因我辱罵你們
[00:07:35.000 --> 00:07:36.000]  迫害你們
[00:07:36.000 --> 00:07:37.000]  滅造各樣壞話
[00:07:37.000 --> 00:07:38.000]  毀謗你們
[00:07:38.000 --> 00:07:40.000]  你們就有福了
[00:07:40.000 --> 00:07:41.000]  登山補訓
[00:07:41.000 --> 00:07:42.000]  接著那一節
[00:07:42.000 --> 00:07:44.000]  要歡喜快樂
[00:07:44.000 --> 00:07:46.000]  這是兩個字
[00:07:46.000 --> 00:07:47.000]  不是一個字
[00:07:47.000 --> 00:07:49.000]  歡喜快樂
[00:07:49.000 --> 00:07:50.000]  傷喜
[00:07:50.000 --> 00:07:51.000]  為何
[00:07:51.000 --> 00:07:53.000]  因為你們在天上的賞賜是很多的
[00:07:53.000 --> 00:07:55.000]  你們以前的先知
[00:07:55.000 --> 00:07:57.000]  人都是這樣迫害他們
[00:07:57.000 --> 00:07:59.000]  耶穌基督在這裏說
[00:07:59.000 --> 00:08:02.000]  你在客觀的情況
[00:08:02.000 --> 00:08:03.000]  排面
[00:08:03.000 --> 00:08:05.000]  你是不開心的
[00:08:05.000 --> 00:08:07.000]  不過如果你是為了我的緣故
[00:08:07.000 --> 00:08:08.000]  為了見證我
[00:08:08.000 --> 00:08:09.000]  讓人認識我
[00:08:09.000 --> 00:08:11.000]  你捱這麼多的艱苦
[00:08:11.000 --> 00:08:13.000]  你應該尾尾嘴笑
[00:08:13.000 --> 00:08:16.000]  因為你們天上的賞賜是大的
[00:08:16.000 --> 00:08:17.000]  有多大
[00:08:17.000 --> 00:08:19.000]  像以前的先知那麼大
[00:08:19.000 --> 00:08:22.000]  所以人家關你監倉
[00:08:22.000 --> 00:08:23.000]  保羅說
[00:08:23.000 --> 00:08:25.000]  我尾尾嘴笑
[00:08:25.000 --> 00:08:26.000]  因為我為主的緣故
[00:08:26.000 --> 00:08:28.000]  把人拋進監獄
[00:08:28.000 --> 00:08:30.000]  現在隔壁的看守我的兵
[00:08:30.000 --> 00:08:32.000]  全部信耶穌
[00:08:32.000 --> 00:08:33.000]  我開心
[00:08:33.000 --> 00:08:34.000]  菲律賓人
[00:08:34.000 --> 00:08:36.000]  你們也要喜樂
[00:08:36.000 --> 00:08:37.000]  你們是傳福音的
[00:08:37.000 --> 00:08:38.000]  由第一天開始
[00:08:38.000 --> 00:08:39.000]  到現在都是傳福音的
[00:08:39.000 --> 00:08:40.000]  不要立
[00:08:40.000 --> 00:08:41.000]  繼續傳福音
[00:08:41.000 --> 00:08:43.000]  你們就會開心
[00:08:44.000 --> 00:08:46.000]  我想起美國有一個故事
[00:08:46.000 --> 00:08:48.000]  可能是真人
[00:08:48.000 --> 00:08:51.000]  買了彩票
[00:08:51.000 --> 00:08:53.000]  你知道現在彩票很多錢
[00:08:53.000 --> 00:08:54.000]  500個million美金
[00:08:54.000 --> 00:08:56.000]  即是5億美金
[00:08:56.000 --> 00:08:58.000]  不要說港幣
[00:08:58.000 --> 00:09:00.000]  但因為科技很厲害
[00:09:00.000 --> 00:09:01.000]  你在哪裏買
[00:09:01.000 --> 00:09:03.000]  人家馬上知道
[00:09:03.000 --> 00:09:07.000]  那張票是在一城的七仔出的
[00:09:07.000 --> 00:09:08.000]  那個人買了
[00:09:08.000 --> 00:09:10.000]  他是工廠的男人
[00:09:10.000 --> 00:09:11.000]  他買了張票
[00:09:11.000 --> 00:09:12.000]  中了
[00:09:12.000 --> 00:09:14.000]  他不敢這麼快去拿
[00:09:14.000 --> 00:09:15.000]  暴露身份
[00:09:15.000 --> 00:09:17.000]  因為你知道暴露身份
[00:09:17.000 --> 00:09:18.000]  你以前不認識的親戚
[00:09:18.000 --> 00:09:20.000]  全部都露了頭
[00:09:20.000 --> 00:09:21.000]  要安排好律師
[00:09:21.000 --> 00:09:22.000]  安排好財務
[00:09:22.000 --> 00:09:23.000]  才去拿
[00:09:23.000 --> 00:09:24.000]  但他要上班
[00:09:24.000 --> 00:09:27.000]  一中彩票
[00:09:27.000 --> 00:09:28.000]  有人中彩票
[00:09:28.000 --> 00:09:29.000]  你不上班
[00:09:29.000 --> 00:09:30.000]  所有人都猜到是你
[00:09:30.000 --> 00:09:32.000]  照樣上班
[00:09:32.000 --> 00:09:34.000]  他只是揉了個圈子
[00:09:34.000 --> 00:09:36.000]  上班的時候
[00:09:36.000 --> 00:09:39.000]  以前人家怎樣糟蹋他
[00:09:39.000 --> 00:09:41.000]  逼他工作
[00:09:41.000 --> 00:09:43.000]  今天人家都照樣糟蹋他
[00:09:43.000 --> 00:09:44.000]  逼他工作
[00:09:44.000 --> 00:09:46.000]  不過那天上班的時候就不同了
[00:09:46.000 --> 00:09:48.000]  人家逼他的時候
[00:09:48.000 --> 00:09:50.000]  他就微微嘴笑
[00:09:50.000 --> 00:09:51.000]  大家明白嗎
[00:09:51.000 --> 00:09:53.000]  因為他拿著彩票
[00:09:53.000 --> 00:09:55.000]  等我搞定之後
[00:09:55.000 --> 00:09:58.000]  你們就知道了
[00:09:58.000 --> 00:09:59.000]  耶穌說
[00:09:59.000 --> 00:10:01.000]  你微微嘴笑
[00:10:01.000 --> 00:10:03.000]  遲下就知道了
[00:10:03.000 --> 00:10:05.000]  天上的賞賜大
[00:10:05.000 --> 00:10:06.000]  保羅說
[00:10:06.000 --> 00:10:07.000]  你微微嘴笑
[00:10:07.000 --> 00:10:09.000]  人家會糟蹋你的
[00:10:09.000 --> 00:10:10.000]  你會遇到困難
[00:10:10.000 --> 00:10:12.000]  可能政府或者官兵
[00:10:12.000 --> 00:10:13.000]  都欺負你的教會
[00:10:13.000 --> 00:10:15.000]  拆你的十字架
[00:10:15.000 --> 00:10:18.000]  逼你寫悔改書
[00:10:18.000 --> 00:10:20.000]  抓你牧師
[00:10:20.000 --> 00:10:21.000]  不讓你看書
[00:10:21.000 --> 00:10:22.000]  寫了你的名字
[00:10:22.000 --> 00:10:23.000]  寄了你的地址
[00:10:23.000 --> 00:10:24.000]  去迫害你
[00:10:24.000 --> 00:10:29.000]  你微微嘴笑
[00:10:29.000 --> 00:10:31.000]  似乎說得很對
[00:10:31.000 --> 00:10:33.000]  為什麼和第五節有什麼關係
[00:10:33.000 --> 00:10:36.000]  無端白說要謙讓
[00:10:36.000 --> 00:10:38.000]  如果大家留意
[00:10:38.000 --> 00:10:41.000]  一向都是說傳福音教會的時候
[00:10:41.000 --> 00:10:43.000]  第五節就有意思了
[00:10:43.000 --> 00:10:46.000]  應當叫眾人知道你們謙讓的心
[00:10:46.000 --> 00:10:48.000]  不是叫你謙卑
[00:10:48.000 --> 00:10:50.000]  而是當你的教會
[00:10:50.000 --> 00:10:51.000]  當你的群體
[00:10:51.000 --> 00:10:52.000]  當你傳福音的時候
[00:10:52.000 --> 00:10:54.000]  無論是人
[00:10:54.000 --> 00:10:55.000]  你認識的朋友
[00:10:55.000 --> 00:10:57.000]  或者你的同事糟蹋你
[00:10:57.000 --> 00:10:58.000]  無論是社會
[00:10:58.000 --> 00:11:00.000]  或者是官府
[00:11:00.000 --> 00:11:03.000]  無論你人生有挫折的時候
[00:11:03.000 --> 00:11:06.000]  讓人知道你謙讓的心
[00:11:06.000 --> 00:11:08.000]  這句話是需要解釋的
[00:11:08.000 --> 00:11:11.000]  什麼叫讓人知道你謙讓的心
[00:11:11.000 --> 00:11:13.000]  原來這句話
[00:11:13.000 --> 00:11:15.000]  不是本來自己作的
[00:11:15.000 --> 00:11:16.000]  本來是抄
[00:11:16.000 --> 00:11:17.000]  是看
[00:11:17.000 --> 00:11:19.000]  一本他們的年代
[00:11:19.000 --> 00:11:22.000]  已經看過很多年的希臘文
[00:11:22.000 --> 00:11:24.000]  他們認為是猶太文獻
[00:11:24.000 --> 00:11:27.000]  天主教認為是聖經的一本
[00:11:27.000 --> 00:11:29.000]  題目叫做所羅門的自訓
[00:11:29.000 --> 00:11:31.000]  你在詩高本就看到
[00:11:31.000 --> 00:11:33.000]  那裡有一章有一節
[00:11:33.000 --> 00:11:34.000]  是說這樣的場景
[00:11:34.000 --> 00:11:38.000]  他說一群惡人
[00:11:38.000 --> 00:11:42.000]  靜悄悄地聊天
[00:11:42.000 --> 00:11:45.000]  我們不如弄一群義人
[00:11:45.000 --> 00:11:47.000]  中文是這樣讀的
[00:11:47.000 --> 00:11:51.000]  讓我們看見他受侮辱和酷刑
[00:11:51.000 --> 00:11:56.000]  我們就可以知道他的謙讓的心
[00:11:56.000 --> 00:11:59.000]  和證明他的內心
[00:11:59.000 --> 00:12:01.000]  那群人說是義人
[00:12:01.000 --> 00:12:03.000]  說是信耀
[00:12:03.000 --> 00:12:06.000]  那群人說是一群人
[00:12:06.000 --> 00:12:07.000]  好
[00:12:07.000 --> 00:12:10.000]  讓我們先弄一群人
[00:12:10.000 --> 00:12:13.000]  讓我們先把垃圾放在他的座門
[00:12:13.000 --> 00:12:14.000]  看他回來教會之前
[00:12:14.000 --> 00:12:17.000]  回來後會不會爆炸
[00:12:17.000 --> 00:12:21.000]  有時候不是一定是有人針對你
[00:12:21.000 --> 00:12:24.000]  你應該走出去搭49X
[00:12:24.000 --> 00:12:25.000]  不要搭49X
[00:12:25.000 --> 00:12:26.000]  太密了
[00:12:26.000 --> 00:12:27.000]  不好的例子
[00:12:27.000 --> 00:12:29.000]  73A
[00:12:29.000 --> 00:12:30.000]  是不是
[00:12:30.000 --> 00:12:31.000]  管理同一班
[00:12:31.000 --> 00:12:32.000]  你出去
[00:12:32.000 --> 00:12:33.000]  司機看見你
[00:12:33.000 --> 00:12:34.000]  你敲門
[00:12:34.000 --> 00:12:36.000]  他突然轉頭看
[00:12:36.000 --> 00:12:37.000]  開門
[00:12:37.000 --> 00:12:39.000]  很多時候有這樣的情況
[00:12:39.000 --> 00:12:41.000]  他不是特意針對你
[00:12:41.000 --> 00:12:43.000]  社會是這樣
[00:12:43.000 --> 00:12:45.000]  然後你剛好撿到聖經
[00:12:45.000 --> 00:12:46.000]  走走走下去
[00:12:46.000 --> 00:12:48.000]  你正想撥口大罵
[00:12:48.000 --> 00:12:51.000]  收回一句
[00:12:51.000 --> 00:12:53.000]  你想罵他
[00:12:53.000 --> 00:12:54.000]  這樣的人也有
[00:12:54.000 --> 00:12:55.000]  怎樣怎樣
[00:12:55.000 --> 00:12:57.000]  不過發現原來自己撿到聖經
[00:12:57.000 --> 00:12:59.000]  後面有馮牧師跟著來
[00:12:59.000 --> 00:13:03.000]  為什麼你會這樣
[00:13:03.000 --> 00:13:06.000]  因為我們信耶穌
[00:13:06.000 --> 00:13:09.000]  我們表明我們謙讓的心
[00:13:09.000 --> 00:13:13.000]  讓人知道你真是有實力的一群人
[00:13:13.000 --> 00:13:15.000]  不只是穿制服那麼簡單
[00:13:15.000 --> 00:13:17.000]  不只是掛十字架
[00:13:17.000 --> 00:13:19.000]  不只是拿聖經
[00:13:19.000 --> 00:13:21.000]  讓人知道你現在困難
[00:13:21.000 --> 00:13:23.000]  無論是黑意
[00:13:23.000 --> 00:13:24.000]  無論是社會環境
[00:13:24.000 --> 00:13:26.000]  無論是人生的遭遇
[00:13:26.000 --> 00:13:29.000]  大家都去歸院覆診
[00:13:29.000 --> 00:13:31.000]  大家都等了兩個小時
[00:13:31.000 --> 00:13:33.000]  都沒見過醫生來
[00:13:33.000 --> 00:13:36.000]  偏偏你一陣子那群人特別生氣
[00:13:36.000 --> 00:13:38.000]  特別撥口大罵
[00:13:38.000 --> 00:13:39.000]  不是的
[00:13:39.000 --> 00:13:42.000]  要讓人知道你謙讓的心
[00:13:42.000 --> 00:13:43.000]  有什麼好的例子
[00:13:43.000 --> 00:13:46.000]  可以讓大家容易明白
[00:13:46.000 --> 00:13:48.000]  我很喜歡吃月餅
[00:13:48.000 --> 00:13:50.000]  特別喜歡吃有蛋黃的月餅
[00:13:50.000 --> 00:13:52.000]  見到純白蓮蓉
[00:13:52.000 --> 00:13:54.000]  我就沒什麼人
[00:13:54.000 --> 00:13:55.000]  我從小到大都是這樣
[00:13:55.000 --> 00:13:59.000]  小時候不知道哪個月餅有蛋黃
[00:13:59.000 --> 00:14:01.000]  很蠢
[00:14:01.000 --> 00:14:02.000]  後來想了想
[00:14:02.000 --> 00:14:05.000]  原來有些紅點是秘訣
[00:14:05.000 --> 00:14:07.000]  紅點可能有蛋黃
[00:14:07.000 --> 00:14:09.000]  但當初不知道的時候
[00:14:09.000 --> 00:14:12.000]  有什麼辦法可以找到有蛋黃的月餅
[00:14:12.000 --> 00:14:14.000]  聰明
[00:14:14.000 --> 00:14:15.000]  切開它
[00:14:15.000 --> 00:14:16.000]  一揭開看
[00:14:16.000 --> 00:14:18.000]  純蓮蓉
[00:14:18.000 --> 00:14:20.000]  那又怎樣
[00:14:20.000 --> 00:14:22.000]  你們跟我一樣都是人
[00:14:22.000 --> 00:14:24.000]  人心比萬萬都詭詐
[00:14:24.000 --> 00:14:26.000]  合起來
[00:14:26.000 --> 00:14:27.000]  貼在一起
[00:14:27.000 --> 00:14:28.000]  放在盒子裡
[00:14:28.000 --> 00:14:29.000]  最後一個
[00:14:29.000 --> 00:14:30.000]  又開第二個
[00:14:30.000 --> 00:14:32.000]  開到第二個
[00:14:32.000 --> 00:14:34.000]  正
[00:14:34.000 --> 00:14:35.000]  雙黃蓮蓉
[00:14:35.000 --> 00:14:37.000]  不流油
[00:14:37.000 --> 00:14:40.000]  本來就說
[00:14:40.000 --> 00:14:43.000]  你記得你小時候怎樣撕開蛋黃
[00:14:43.000 --> 00:14:45.000]  撕開月餅有蛋黃
[00:14:45.000 --> 00:14:47.000]  當人家糟蹋你
[00:14:47.000 --> 00:14:49.000]  當世界艱難
[00:14:49.000 --> 00:14:53.000]  當因為你在人面前認是主要門徒的時候
[00:14:53.000 --> 00:14:55.000]  遇到挫折
[00:14:55.000 --> 00:14:57.000]  被人玩
[00:14:57.000 --> 00:14:59.000]  不要學香港人
[00:14:59.000 --> 00:15:01.000]  你做錯了我做錯了
[00:15:01.000 --> 00:15:03.000]  不要一拳打過去
[00:15:03.000 --> 00:15:05.000]  讓他知道你有蛋黃
[00:15:05.000 --> 00:15:09.000]  讓他開你的時候知道你
[00:15:09.000 --> 00:15:12.000]  真是一針的純正基督徒
[00:15:12.000 --> 00:15:16.000]  我們很容易跟世界上方法去報復的
[00:15:16.000 --> 00:15:18.000]  很容易自己解決問題的
[00:15:18.000 --> 00:15:20.000]  不過保羅說
[00:15:20.000 --> 00:15:22.000]  菲律賓人不要這樣做
[00:15:22.000 --> 00:15:28.000]  讓他知道你真是基督徒
[00:15:28.000 --> 00:15:30.000]  這樣就行了
[00:15:30.000 --> 00:15:32.000]  然後說了一句話
[00:15:32.000 --> 00:15:34.000]  你不想清楚很難明白
[00:15:34.000 --> 00:15:36.000]  主已經緊了
[00:15:36.000 --> 00:15:38.000]  無端白節都是那一節
[00:15:38.000 --> 00:15:40.000]  然後又說主已經緊了
[00:15:40.000 --> 00:15:41.000]  為什麼呢
[00:15:41.000 --> 00:15:44.000]  因為我覺得保羅的意思是
[00:15:44.000 --> 00:15:46.000]  你們傳播音
[00:15:46.000 --> 00:15:49.000]  世界撒旦一定想攻擊你
[00:15:49.000 --> 00:15:52.000]  他用盡各種方法令你很難過
[00:15:52.000 --> 00:15:55.000]  甚至你認識的人都故意挫折你
[00:15:55.000 --> 00:15:57.000]  他想試一下你是不是真是基督徒
[00:15:57.000 --> 00:15:59.000]  這樣
[00:15:59.000 --> 00:16:01.000]  你一聲吞了他
[00:16:01.000 --> 00:16:05.000]  讓他看出你真正好的基督徒品格
[00:16:05.000 --> 00:16:07.000]  不過這樣
[00:16:07.000 --> 00:16:09.000]  保羅說你們不是阿Q
[00:16:09.000 --> 00:16:10.000]  不是死定
[00:16:10.000 --> 00:16:11.000]  不是捱
[00:16:11.000 --> 00:16:12.000]  不是孤單
[00:16:12.000 --> 00:16:14.000]  為什麼呢
[00:16:14.000 --> 00:16:17.000]  主已經緊了
[00:16:17.000 --> 00:16:20.000]  猶太人知道主已經緊了
[00:16:20.000 --> 00:16:22.000]  詩篇是這樣讀的
[00:16:22.000 --> 00:16:24.000]  凡求告耶和華的
[00:16:24.000 --> 00:16:26.000]  就是誠心求告他的
[00:16:26.000 --> 00:16:31.000]  耶和華便與他們相近
