
[00:00:00.000 --> 00:00:06.120]  今晚我們進入但爾利書第九章
[00:13:28.520 --> 00:13:30.520]  第三節至第20節
[00:13:30.520 --> 00:13:34.520]  這麼長我就不讀完
[00:13:34.520 --> 00:13:39.520]  但我想將這裡分開五方面來看
[00:13:39.520 --> 00:13:41.520]  我覺得這裡有告訴我們
[00:13:41.520 --> 00:13:47.520]  有五樣是我們要從彈耳朵的祈禱學習的
[00:13:47.520 --> 00:13:51.520]  第一樣就是彈耳朵的禱告
[00:13:51.520 --> 00:13:52.520]  找到史上的第一點
[00:13:52.520 --> 00:13:57.520]  彈耳朵的禱告是基於神的話語和神的旨意
[00:13:57.520 --> 00:14:00.520]  彈耳朵是放心來祈禱
[00:14:00.520 --> 00:14:03.520]  祈禱一定合乎神的心意
[00:14:03.520 --> 00:14:04.520]  為什麼呢?
[00:14:04.520 --> 00:14:07.520]  因為它是按著神的話語
[00:14:07.520 --> 00:14:09.520]  按著神的啟示
[00:14:09.520 --> 00:14:12.520]  按著神的心意來祈禱
[00:14:12.520 --> 00:14:14.520]  當我們這樣祈禱的時候
[00:14:14.520 --> 00:14:16.520]  神一定會為我們成就
[00:14:16.520 --> 00:14:20.520]  雖然細節未必一定是我們所求所想的
[00:14:20.520 --> 00:14:25.520]  但如果我們跟著神的心意來祈禱
[00:14:25.520 --> 00:14:28.520]  祂一定會聽我們祈禱的
[00:14:28.520 --> 00:14:32.520]  所以我們要看的第三節
[00:14:32.520 --> 00:14:34.520]  祂說「我便」
[00:14:34.520 --> 00:14:40.520]  祂在上面看到耶利米的祈禱
[00:14:40.520 --> 00:14:42.520]  祂知道神的心意
[00:14:42.520 --> 00:14:47.520]  所以第三節祂說「我便」
[00:14:47.520 --> 00:14:50.520]  便是一個連接詞
[00:14:50.520 --> 00:14:54.520]  有上面所以我就做下面
[00:14:54.520 --> 00:14:56.520]  下面就是祈禱
[00:14:56.520 --> 00:14:59.520]  祈禱是回應上面
[00:14:59.520 --> 00:15:00.520]  回應上面是什麼呢?
[00:15:00.520 --> 00:15:03.520]  回應上面就是神的話語
[00:15:03.520 --> 00:15:05.520]  透過先知所寫下來
[00:15:05.520 --> 00:15:09.520]  這是神的心意讓他們七十年後回歸
[00:15:09.520 --> 00:15:12.520]  所以祂就按著神的心意來祈禱
[00:15:12.520 --> 00:15:15.520]  第一基於神的話語
[00:15:15.520 --> 00:15:22.520]  第二祈禱真的預備了祂的身心靈
[00:15:22.520 --> 00:15:27.520]  我們當然可以隨時隨地祈禱
[00:15:27.520 --> 00:15:30.520]  我們應該不住的禱告
[00:15:30.520 --> 00:15:35.520]  不住的禱告不是我們坐下來閉上眼睛才去祈禱
[00:15:35.520 --> 00:15:39.520]  你和我都可以隨時隨地心中密抱
[00:15:39.520 --> 00:15:41.520]  不用閉上眼睛
[00:15:41.520 --> 00:15:44.520]  心裡跟神一直在傾談的時候
[00:15:44.520 --> 00:15:46.520]  已經是了
[00:15:46.520 --> 00:15:48.520]  這個我們都要學的
[00:15:48.520 --> 00:15:52.520]  隨時隨地我們有需要沒需要的時候
[00:15:52.520 --> 00:15:54.520]  我們都可以跟神傾談
[00:15:54.520 --> 00:15:57.520]  但是有時有些特別的情況
[00:15:57.520 --> 00:16:00.520]  好像丹尼尼所面對
[00:16:00.520 --> 00:16:05.520]  他面對的是一個很重要的一件事
[00:16:05.520 --> 00:16:08.520]  他是特別預備他自己
[00:16:08.520 --> 00:16:10.520]  他如何預備他自己呢?
[00:16:10.520 --> 00:16:14.520]  第一禁食
[00:16:14.520 --> 00:16:19.520]  禁食就是他暫時忘記他身體所需
[00:16:19.520 --> 00:16:21.520]  我們都需要吃東西
[00:16:21.520 --> 00:16:24.520]  吃東西我們中國人很緊張
[00:16:24.520 --> 00:16:25.520]  吃什麼?
[00:16:25.520 --> 00:16:31.520]  有計劃、有買、有洗、有煮、有吃、有洗
[00:16:31.520 --> 00:16:33.520]  很多很多的事令我們很忙
[00:16:33.520 --> 00:16:36.520]  但是當我們禁食
[00:16:36.520 --> 00:16:39.520]  暫時放下吃東西
[00:16:39.520 --> 00:16:41.520]  我們多了很多時間
[00:16:41.520 --> 00:16:46.520]  我們的時間可以更加專心地來祈禱
[00:16:46.520 --> 00:16:49.520]  第一是禁食
[00:16:49.520 --> 00:16:52.520]  第二是披麻蒙灰
[00:16:52.520 --> 00:16:56.520]  披麻我們中國人有喪事的時候
[00:16:56.520 --> 00:16:59.520]  我們披麻是一個哀痛的表現
[00:16:59.520 --> 00:17:03.520]  蒙灰在聖經裡面的舊約也有很多
[00:17:03.520 --> 00:17:08.520]  是一個痛悔、悔改、認罪悔改的表現
[00:17:08.520 --> 00:17:11.520]  所以大意在這裡是披麻蒙灰
[00:17:11.520 --> 00:17:14.520]  還有定義
[00:17:14.520 --> 00:17:16.520]  定義就是那段時間
[00:17:16.520 --> 00:17:21.520]  他一心一意只想著這件事
[00:17:21.520 --> 00:17:23.520]  只為這件事祈禱
[00:17:23.520 --> 00:17:25.520]  不去想其他的事、做其他的事
[00:17:25.520 --> 00:17:27.520]  是這樣的定義
[00:17:27.520 --> 00:17:30.520]  所以當我們有特別需要的時候
[00:17:30.520 --> 00:17:32.520]  有時我們也會有的
[00:17:32.520 --> 00:17:34.520]  有些特別需要的時候
[00:17:34.520 --> 00:17:37.520]  我們都要預備自己來專心一意
[00:17:37.520 --> 00:17:40.520]  這三樣東西都是幫助大意
[00:17:40.520 --> 00:17:42.520]  是可以專心的禱告
[00:17:42.520 --> 00:17:46.520]  他向神祈禱懇求
[00:17:46.520 --> 00:17:49.520]  是一個這樣的態度來預備自己
[00:17:49.520 --> 00:17:55.520]  第三樣我們從大意禱告裡學習到的
[00:17:55.520 --> 00:18:01.520]  他不斷提到神的屬性
[00:18:01.520 --> 00:18:04.520]  神的屬性
[00:18:04.520 --> 00:18:07.520]  他的屬性有哪幾方面呢?
[00:18:07.520 --> 00:18:11.520]  神的屬性有哪幾方面呢?
[00:18:11.520 --> 00:18:13.520]  第一我們看到
[00:18:13.520 --> 00:18:18.520]  他說上帝是一個守約的神
[00:18:18.520 --> 00:18:22.520]  這是第四節的最後
[00:18:22.520 --> 00:18:25.520]  他說主下大而可畏的神
[00:18:25.520 --> 00:18:28.520]  向愛主守主誡命的人
[00:18:28.520 --> 00:18:32.520]  是守約思慈愛
[00:18:32.520 --> 00:18:34.520]  他說了他會做的事
[00:18:34.520 --> 00:18:35.520]  他是遵守的
[00:18:35.520 --> 00:18:37.520]  他不會後悔的
[00:18:37.520 --> 00:18:38.520]  所以第一
[00:18:38.520 --> 00:18:41.520]  他拿著神的屬性
[00:18:41.520 --> 00:18:43.520]  他是一個守約的神
[00:18:43.520 --> 00:18:45.520]  還有第十四節
[00:18:45.520 --> 00:18:46.520]  你看看
[00:18:46.520 --> 00:18:48.520]  第十四節他說
[00:18:48.520 --> 00:18:50.520]  我們的神在他
[00:18:50.520 --> 00:18:52.520]  對不起
[00:18:52.520 --> 00:18:54.520]  他這個守約的神
[00:18:54.520 --> 00:18:59.520]  我們是守約
[00:18:59.520 --> 00:19:00.520]  第十四節
[00:19:00.520 --> 00:19:03.520]  他說所行的事是公義的
[00:19:03.520 --> 00:19:05.520]  他所行的事是公義的
[00:19:05.520 --> 00:19:08.520]  他一定是守約的
[00:19:08.520 --> 00:19:09.520]  第二
[00:19:09.520 --> 00:19:14.520]  他的特性是公義
[00:19:14.520 --> 00:19:18.520]  我們的神是公義的神
[00:19:18.520 --> 00:19:20.520]  公義是第七節
[00:19:20.520 --> 00:19:23.520]  第七節他說是公義的
[00:19:23.520 --> 00:19:25.520]  第十四節又說
[00:19:25.520 --> 00:19:29.520]  你所行的事都是公義的
[00:19:29.520 --> 00:19:34.520]  這是他禱告的時候提到神的第二個屬性
[00:19:34.520 --> 00:19:38.520]  第三個屬性就是神是慈悲憐憫的
[00:19:38.520 --> 00:19:40.520]  這是第九節
[00:19:40.520 --> 00:19:42.520]  神是慈悲憐憫
[00:19:42.520 --> 00:19:44.520]  饒恕人的神
[00:19:44.520 --> 00:19:46.520]  然後大家看下去第十八節
[00:19:46.520 --> 00:19:48.520]  第十八節他說
[00:19:48.520 --> 00:19:50.520]  神求你執耳而聽
[00:19:50.520 --> 00:19:51.520]  睜眼而看
[00:19:51.520 --> 00:19:53.520]  看顧我們的荒涼之地
[00:19:53.520 --> 00:19:56.520]  和稱為你名下的成人
[00:19:56.520 --> 00:19:57.520]  這就是耶路撒冷
[00:19:57.520 --> 00:19:59.520]  我們在你面前懇求
[00:19:59.520 --> 00:20:01.520]  願不是因為自己的意
[00:20:01.520 --> 00:20:03.520]  因為我們自己無意
[00:20:03.520 --> 00:20:07.520]  但是因為你的大憐憫
[00:20:07.520 --> 00:20:09.520]  所以第三個神的特性
[00:20:09.520 --> 00:20:14.520]  是他的慈悲憐憫
[00:20:14.520 --> 00:20:16.520]  第四個特性就是
[00:20:16.520 --> 00:20:19.520]  我們的神也是一個很嚴厲的神
[00:20:19.520 --> 00:20:21.520]  神是公義的
[00:20:21.520 --> 00:20:23.520]  神也是審判的神
[00:20:23.520 --> 00:20:25.520]  即是他不以有罪為無罪
[00:20:25.520 --> 00:20:27.520]  他是審判的神
[00:20:27.520 --> 00:20:32.520]  審判的神我們先看第十二節
[00:20:32.520 --> 00:20:35.520]  他是他使大災禍臨到我們
[00:20:35.520 --> 00:20:37.520]  成就了警戒我們
[00:20:37.520 --> 00:20:40.520]  和審判我們官長的話
[00:20:40.520 --> 00:20:44.520]  神是一個審判的神
[00:20:44.520 --> 00:20:47.520]  他禱告當中不斷地握著
[00:20:47.520 --> 00:20:51.520]  神的慈愛、神的憐憫、神的守信
[00:20:51.520 --> 00:20:55.520]  和神的公義和他的審判
[00:20:55.520 --> 00:20:57.520]  在我們的禱告當中
[00:20:57.520 --> 00:20:59.520]  我們都應該被提醒到
[00:20:59.520 --> 00:21:04.520]  神的特性是按著神的屬性來求
[00:21:04.520 --> 00:21:09.520]  第四方面的禱告當然絕大部分
[00:21:09.520 --> 00:21:14.520]  是認罪、悔罪
[00:21:14.520 --> 00:21:20.520]  差不多每一節在第十五節之前
[00:21:20.520 --> 00:21:24.520]  一直由第四節開始到第十五節
[00:21:24.520 --> 00:21:28.520]  每一節你會發覺他都在認罪、悔改
[00:21:28.520 --> 00:21:35.520]  第四節我向耶和華的神祈禱認罪
[00:21:35.520 --> 00:21:42.520]  第五節我們犯罪作孽
[00:21:42.520 --> 00:21:52.520]  第六節說到我們猶太人和耶路撒冷居民
[00:21:52.520 --> 00:21:56.520]  和以色列的眾人或在近處或在遠處
[00:21:56.520 --> 00:22:00.520]  或在被你趕到各國的都得罪了你
[00:22:00.520 --> 00:22:02.520]  正如今天一樣
