
[00:00:00.000 --> 00:00:15.000]  (主持人:好,大家好,你們狀態如何?還好,我好感謝神)
[00:04:36.000 --> 00:04:50.000]  這些日本的教徒心裏面很難受,很覺得虧欠了韓國的弟兄姊妹,這班日本教徒就回到自己的國家,就開始和一些教會講及這件事,
[00:04:50.000 --> 00:04:59.000]  然後他們發起一個運動,就是重建韓國教會的運動,他們就召集了幾間教會,大家一起找一件事祈禱,
[00:04:59.000 --> 00:05:12.000]  祈禱之後他們有一個決心,就是要一起奉獻重建這間教會,所以他們收集了金錢,然後派一些專人過去安排很多的重建工作,
[00:05:12.000 --> 00:05:25.000]  經過一段時間之後,這間教會就重新建立起來,然後他們嘗試找回以前的弟兄姊妹和負責的一些目者,然後找一個時刻安排一個特別的聚會,
[00:05:25.000 --> 00:05:39.000]  然後在聚會當中,這班日本來的弟兄姊妹就公開向韓國教會尋求寬恕,在期間他們就拿了一條鎖匙,就交給這間教會,
[00:05:39.000 --> 00:05:49.000]  請你們接受我們的錯失,寬恕我們,請你們繼續用你們的教會。
[00:05:49.000 --> 00:06:02.000]  韓國教會弟兄姊妹看到這樣的情況,帶著很感恩的心,也在主耶穌裡面彼此再次和好,接受一條鎖匙,重新開始這間教會的崇拜。
[00:06:02.000 --> 00:06:14.000]  當我聽到這個故事的時候,我心裡很感動,我的感動就是,哪一個地方可以有一些人為了別人所做的錯事自己負責的呢?
[00:06:14.000 --> 00:06:26.000]  是不是那班基督徒做錯事?不是,但是他們為了自己的國民曾經做的錯事,自己付出代價,為韓國教會重建。
[00:06:26.000 --> 00:06:46.000]  哪一個地方會知道這個世界有些人竟然願意和人和好,為自己的先人或過去的軍人所做的錯事,願意尋求和好,而帶來一種和好同心的關係,這是教會。
[00:06:46.000 --> 00:07:02.000]  各位弟兄姊妹,其實你會看到很多類似的故事是不斷進行中,很多的教會有很多奇妙的事情,讓我們看到神真的用教會帶給這個世界有一些的亮光,知道這個世界有神。
[00:07:02.000 --> 00:07:31.000]  教會是什麼呢?教會是一個很特別的字眼,用一個原本的文字來說,Ecclesia,這個字的意思是被召出來的群體,是出來的,這個字很重要,Ecc就是出的意思,Crescia就是一個群體的意思,是從世界當中被召出來,成為一個屬神的群體,這個就是教會。
[00:07:31.000 --> 00:07:42.000]  因此教會的特別之處就是和世界是不同的,是被召出來的,而整個群體是屬於神的。
[00:07:42.000 --> 00:07:56.000]  你說教會有什麼特別呢?很多問題而已,但無論如何教會是耶穌基督所愛的,基督愛教會,甚至為教會舍己。
[00:07:56.000 --> 00:08:12.000]  我希望大家一起試著輕輕地讀這句話,基督愛教會,為教會舍己,1,2,3,基督愛教會,為教會舍己。
[00:08:12.000 --> 00:08:28.000]  耶穌愛教會到了一個地步,為教會舍己,主的愛是很具體很真實的,而教會是祂的身體,是祂用祂的補血生命賣熟回來的。
[00:08:28.000 --> 00:08:46.000]  這個時候大家可以看看聖經,一起揭開聖經的二弗所書,二弗所書就是聖經裏面很清楚講述教會觀的一本書。
[00:08:46.000 --> 00:09:01.000]  講到教會觀,我跟大家說個小小的笑話,大家知道如果你內心對教會的認識是決定了你怎樣參與教會的,你認為教會是什麼呢?
[00:09:01.000 --> 00:09:16.000]  有些人認為教會是一個服務單位,我來是尋求服務的,所以有一次在一間教會裏面,一間大的教會,就是我們自己的教會,我自己香港的教會。
[00:09:16.000 --> 00:09:26.000]  有一次有些弟兄姊妹通常來到門口崇拜,就會等待有一些師士帶他們去找一些座位,因為都比較悶。
[00:09:26.000 --> 00:09:31.000]  有些弟兄姊妹就會等待,有些就會自己進去找座位。
[00:09:31.000 --> 00:09:50.000]  有一次有幾位弟兄姊妹來到門口,師士就過來,這幾個人就站在那裏,然後大聲說:四位,四位,你們在想什麼?
[00:09:50.000 --> 00:09:59.000]  我們喝茶,叫夥計大位,我們有四位,你找個好位給我們。
[00:09:59.000 --> 00:10:10.000]  一個人去到教會崇拜的時候,他想著我們喝茶,當然他不是想著喝茶,但心態就是我來給你服侍,大位吧。
[00:10:10.000 --> 00:10:25.000]  如果你對教會的觀念認為教會是一個服務單位,你來尋求一些屬靈的服務,給我安慰,給我關懷,這是錯誤的教會觀念。
[00:10:25.000 --> 00:10:39.000]  並不是說教會沒有安慰給你,沒有關懷給你,但教會真正的觀念就是你在當中百折各按各職,照著各體的功用彼此相助。
[00:10:39.000 --> 00:10:55.000]  你是要付出的,如果你回到教會只是希望有一個好的服務,你會跳教會的,所以這叫做church shopping,這間的貨品一般般,師士不太禮貌,去另一間。
[00:10:55.000 --> 00:11:00.000]  這間教會的牧師說得比較悶,去第三間,這叫做church shopping。
[00:11:00.000 --> 00:11:10.000]  當你的觀念有錯誤的時候,你就不知道要投入自己,然後才會領受當中的祝福,這叫做教會觀的影響。
[00:11:10.000 --> 00:11:17.000]  所以你要很小心認識什麼叫做教會觀,在《聖經》二弗數書第一章第十二節:
[00:11:17.000 --> 00:11:29.000]  「由將萬有伏在他的腳下,使他為教會作萬有之首。」
[00:11:29.000 --> 00:11:49.000]  耶穌基督就領受神給他的一切權柄,他為教會作萬有之首。
[00:11:49.000 --> 00:11:58.000]  第三節:「教會是他的身體,是那充滿萬有者所充滿的。」
[00:11:58.000 --> 00:12:07.000]  教會是耶穌基督的身體,我想問你,你最愛什麼呢?最愛自己的身體。
[00:12:07.000 --> 00:12:20.000]  如果你剛剛牙痛,令你很辛苦,你會不會在痛的時候,就走近自己,不用走近,就打他。
[00:12:20.000 --> 00:12:25.000]  「你這麼痛,弄得我這麼痛,再打多兩下。」
[00:12:25.000 --> 00:12:31.000]  你不會,因為是你的身體,你會忍耐著,因為是你一部分。
[00:12:31.000 --> 00:12:37.000]  如果教會是基督的身體,因此他一定會很小心去珍惜它。
[00:12:37.000 --> 00:12:42.000]  「是那充滿萬有者所充滿的。」
[00:12:42.000 --> 00:12:48.000]  因為充滿全地的上帝,他要充滿在教會裡面,
[00:12:48.000 --> 00:12:55.000]  也意味著一切的豐盛藏在神的家中。
[00:12:55.000 --> 00:13:02.000]  或者你會覺得,我看不到這樣的情況,但你要知道,這是神所定的設計。
[00:13:02.000 --> 00:13:15.000]  神讓基督成為了教會之首,教會是他的身體,而是充滿萬有的上帝所選擇充滿的對象。
[00:13:15.000 --> 00:13:21.000]  你小心想,你就知道,這是一個極其偉大的奧秘。
[00:13:21.000 --> 00:13:26.000]  怎麼可能偉大的上帝會充滿在人群當中?
[00:13:26.000 --> 00:13:28.000]  但聖經就是這樣說的。
[00:13:28.000 --> 00:13:40.000]  你再看第三章,第八節,
[00:13:40.000 --> 00:13:44.000]  當時保羅說到他是愛邦人的使徒,
[00:13:44.000 --> 00:13:51.000]  他說:我本來比眾聖徒中最少的還少,然而他還賜我這恩典,
[00:13:51.000 --> 00:13:55.000]  叫我把基督那插不透的豐富傳給愛邦人。
[00:13:55.000 --> 00:13:56.000]  然後呢?
[00:13:56.000 --> 00:14:05.000]  「又使眾人都明白這歷代以來,隱藏在創造萬物之神裡的奧秘,是怎麼安排的。
[00:14:05.000 --> 00:14:10.000]  為要藉著教會,使天上執政的掌權的,
[00:14:10.000 --> 00:14:14.000]  現在得知神百般的智慧。」
[00:14:14.000 --> 00:14:17.000]  要明白神百般的智慧是藉著什麼?
[00:14:17.000 --> 00:14:22.000]  藉著教會,是藉著教會來成全這件事。
[00:14:22.000 --> 00:14:25.000]  很多人都不明白,為什麼會有神的選民,
[00:14:25.000 --> 00:14:29.000]  這個時候會離開神,由愛邦人信耶穌,
[00:14:29.000 --> 00:14:32.000]  但原來神的計劃是透過福音,
[00:14:32.000 --> 00:14:37.000]  是叫愛邦人和猶太人都一起歸向神。
[00:14:37.000 --> 00:14:41.000]  這個救恩的奧秘在新約的時候顯明,
[00:14:41.000 --> 00:14:47.000]  但聖經就說,透過教會使天上執政的,
[00:14:47.000 --> 00:14:53.000]  在靈界當中很多屬靈界的創造,被創造物,
[00:14:53.000 --> 00:14:56.000]  他們這個時候才明白,
[00:14:56.000 --> 00:15:02.000]  天使,惡者,在這個時候才明白,原來神是要這樣做的。
[00:15:02.000 --> 00:15:06.000]  神是透過教會將他百般的智慧顯明出來,
[00:15:06.000 --> 00:15:18.000]  大家再看最後第五章,第25節,
[00:15:18.000 --> 00:15:23.000]  你不要以為我在說夫妻相處之道,
[00:15:23.000 --> 00:15:25.000]  很多時候在婚禮就會說一些信息,
[00:15:25.000 --> 00:15:28.000]  但今天你試一下從另一個角度看,
[00:15:28.000 --> 00:15:35.000]  第25節,你們作丈夫的要愛你們的妻子正如基督愛教會,
[00:15:35.000 --> 00:15:40.000]  為教會寫記,我們剛才讀過的經文,
[00:15:40.000 --> 00:15:44.000]  第29節,29節請大家一起讀,
[00:15:44.000 --> 00:15:49.000]  從來沒有人恨惡自己的身子,
[00:15:49.000 --> 00:15:55.000]  祖師保養顧色,正像基督待教會一樣。
[00:15:55.000 --> 00:16:00.000]  耶穌基督待教會是保養,是顧色的,
[00:16:00.000 --> 00:16:04.000]  保養是提供養分的意思,
[00:16:04.000 --> 00:16:09.000]  他有不足夠的,給他足夠的養分,Nourishment。
[00:16:09.000 --> 00:16:13.000]  保養顧色,顧色是保護的意思,
[00:16:13.000 --> 00:16:17.000]  保護著他,讓他不會受傷害,讓他得到照顧,
[00:16:17.000 --> 00:16:20.000]  耶穌基督就是這樣待他的教會。
[00:16:20.000 --> 00:16:24.000]  最後31節,32節,
[00:16:24.000 --> 00:16:27.000]  「為這個緣故,人要離開父母與妻子聯合,
[00:16:27.000 --> 00:16:31.000]  二人成為一體,這是極大的奧秘,
[00:16:31.000 --> 00:16:35.000]  (小心,這不是說二人成為一體,是什麼?)
[00:16:35.000 --> 00:16:39.000]  但我是指著基督和教會說的。」
[00:16:39.000 --> 00:16:43.000]  當然,本來是相關語,又是說到夫妻之間的聯合,
[00:16:43.000 --> 00:16:46.000]  但更加是他想說的,
[00:16:46.000 --> 00:16:53.000]  就是耶穌基督和教會成為一體。
[00:16:53.000 --> 00:16:56.000]  現在香港很多人喜歡養寵物,
[00:16:56.000 --> 00:17:00.000]  我不知道在澳洲多不多人養寵物?
[00:17:00.000 --> 00:17:03.000]  多不多?
[00:17:03.000 --> 00:17:06.000]  不太知道吧?
[00:17:06.000 --> 00:17:10.000]  好像很少,都很少吧?都多吧?
[00:17:10.000 --> 00:17:15.000]  在香港很多人養寵物,就開始很愛惜他們,
[00:17:15.000 --> 00:17:19.000]  我在北角地區住,很奇怪的,
[00:17:19.000 --> 00:17:24.000]  很多人帶寵物出街,就如珠如寶抱著牠們,
[00:17:24.000 --> 00:17:27.000]  小小的狗仔、貓仔,
[00:17:27.000 --> 00:17:30.000]  然後狗仔在街上如果漏了一些,
[00:17:30.000 --> 00:17:39.000]  不是漏,在街上殺了一些東西,
[00:17:39.000 --> 00:17:44.000]  他們會帶著一瓶水,一瓶水就擠一擠地上,
[00:17:44.000 --> 00:17:48.000]  就搞定了,就當是清理了,
[00:17:48.000 --> 00:17:53.000]  但水的份量可能比殺出來的還少。
[00:17:53.000 --> 00:17:58.000]  但他們不理會,最理會的是寵物,
[00:17:58.000 --> 00:18:00.000]  但他們愛惜到一個地步,
[00:18:00.000 --> 00:18:03.000]  就是用很多金錢幫他們裝扮,
[00:18:03.000 --> 00:18:05.000]  然後去清洗,
[00:18:05.000 --> 00:18:09.000]  香港開了很多寵物美容室,
[00:18:09.000 --> 00:18:12.000]  專門為寵物打扮,
[00:18:12.000 --> 00:18:16.000]  甚至你會覺得好像人和寵物合一,
[00:18:16.000 --> 00:18:20.000]  一起睡,一起抱著,看電視等等,
[00:18:20.000 --> 00:18:27.000]  但你會覺得很恐怖,不可能的,怎會行的呢?
[00:18:27.000 --> 00:18:29.000]  但你再想想,
[00:18:29.000 --> 00:18:33.000]  聖經描寫著人兩個的男女,
[00:18:33.000 --> 00:18:37.000]  在婚姻當中是有一種生命的連合,
[00:18:37.000 --> 00:18:39.000]  這個我們可以很明白,
[00:18:39.000 --> 00:18:43.000]  我們會知道是神自己特別的創造和設計,
[00:18:43.000 --> 00:18:45.000]  但我們再想的時候,
[00:18:45.000 --> 00:18:48.000]  再進到更高的層面去想,
[00:18:48.000 --> 00:18:51.000]  是這位創造我們生命的主,
[00:18:51.000 --> 00:18:56.000]  他和人來連合,
[00:18:56.000 --> 00:18:58.000]  我們覺得是不可能的,
[00:18:58.000 --> 00:19:01.000]  但聖經就說這是極大的奧秘,
[00:19:01.000 --> 00:19:05.000]  就是基督和教會是聯合,
[00:19:05.000 --> 00:19:08.000]  在將來當你再讀聖經的時候,
[00:19:08.000 --> 00:19:11.000]  你就會察覺,聖經在描寫著一個很重要的真理,
[00:19:11.000 --> 00:19:15.000]  就是基督與教會是完全要合一的,
[00:19:15.000 --> 00:19:17.000]  在這個大前題之下,
[00:19:17.000 --> 00:19:19.000]  我們就會思想一個重點,
[00:19:19.000 --> 00:19:24.000]  原來教會是這麼重要,是神所重視的,
[00:19:24.000 --> 00:19:26.000]  但教會有很多的危險,
[00:19:26.000 --> 00:19:38.000]  這個時候大家請看前面的《馬太福音》第十六章,
[00:19:38.000 --> 00:19:49.000]  我們一起看第十八節,
[00:19:49.000 --> 00:19:51.000]  這句話很重要,
[00:19:51.000 --> 00:19:54.000]  「我還告訴你,你是彼得,
[00:19:54.000 --> 00:19:55.000]  主耶穌對彼得說,
[00:19:55.000 --> 00:19:59.000]  我要把我的教會建造在這盆石上,
[00:19:59.000 --> 00:20:04.000]  陰間的權勢不能勝過他。」
[00:20:04.000 --> 00:20:09.000]  先說到神將他的教會建造在盆石上,
[00:20:09.000 --> 00:20:11.000]  大家可能都聽過,
[00:20:11.000 --> 00:20:13.000]  特別是在北美,
[00:20:13.000 --> 00:20:18.000]  有一些佛屋會突然無緣無故地下陷,
[00:20:18.000 --> 00:20:22.000]  大家知不知道什麼原因?
[00:20:22.000 --> 00:20:23.000]  有些人都想到了,
[00:20:23.000 --> 00:20:33.000]  就是這些教會當他們不察覺在這些佛屋下有一些空洞,
[00:20:33.000 --> 00:20:36.000]  這些空洞以前是沙填塞著的,
[00:20:36.000 --> 00:20:40.000]  但有些地下水將沙慢慢沖走,
[00:20:40.000 --> 00:20:43.000]  那些空洞就變成真空洞,
[00:20:43.000 --> 00:20:45.000]  變成了一個空洞,
[00:20:45.000 --> 00:20:47.000]  在那個時候,因為下面沒有了承托,
[00:20:47.000 --> 00:20:51.000]  突然在沒有人預料的情況下,
[00:20:51.000 --> 00:20:53.000]  整個房子倒塌了,
[00:20:53.000 --> 00:20:55.000]  突然掉進洞裡,
[00:20:55.000 --> 00:20:58.000]  這些是久不久會發生的事情,
[00:20:58.000 --> 00:21:01.000]  因為他們建造在沙土上,
[00:21:01.000 --> 00:21:03.000]  或者說在一個空洞上,
[00:21:03.000 --> 00:21:06.000]  但教會是不會倒塌的,
[00:21:06.000 --> 00:21:09.000]  因為教會建造在盆石上,
[00:21:09.000 --> 00:21:11.000]  這個盆石是什麼呢?
[00:21:11.000 --> 00:21:13.000]  剛才說到教會建造在盆石上,
[00:21:13.000 --> 00:21:16.000]  這個盆石很明顯是指耶穌基督,
[00:21:16.000 --> 00:21:18.000]  耶穌基督就是那個盆石,
[00:21:18.000 --> 00:21:20.000]  如果你看回聖經,
[00:21:20.000 --> 00:21:22.000]  很多新玉經文提到,
[00:21:22.000 --> 00:21:25.000]  主耶穌是教會的防角石,
[00:21:25.000 --> 00:21:28.000]  哥林多前書第三章提及,
[00:21:28.000 --> 00:21:32.000]  教會獨一的根基是耶穌基督,
[00:21:32.000 --> 00:21:36.000]  此外沒有人能納別的根基,
[00:21:36.000 --> 00:21:38.000]  而聰明的公頭,
[00:21:38.000 --> 00:21:39.000]  好像保羅那樣,
[00:21:39.000 --> 00:21:41.000]  就在上面建造,
[00:21:41.000 --> 00:21:44.000]  因為聖經上下文,整卷經文不斷提到,
[00:21:44.000 --> 00:21:47.000]  耶穌基督就是教會的盆石,
[00:21:47.000 --> 00:21:50.000]  但你有沒有聽到天主教的解釋?
[00:21:50.000 --> 00:21:53.000]  天主教怎樣解釋英哲經文?
[00:21:53.000 --> 00:21:56.000]  是誰?是彼得。
[00:21:56.000 --> 00:21:59.000]  他們的理念就是彼得,
[00:21:59.000 --> 00:22:02.000]  的確按照《釋經學》的原理,
[00:22:02.000 --> 00:22:06.000]  這段經文似乎是指向彼得,
[00:22:06.000 --> 00:22:08.000]  彼得就是那個盆石,
[00:22:08.000 --> 00:22:10.000]  因此天主教的理念就是,
[00:22:10.000 --> 00:22:13.000]  彼得是第一代的教皇,
[00:22:13.000 --> 00:22:18.000]  因此以後歷代的教皇就是教會的盆石,
[00:22:18.000 --> 00:22:21.000]  所以教皇有無上的權威,
[00:22:21.000 --> 00:22:23.000]  我們今天不討論各方面,
[00:22:23.000 --> 00:22:25.000]  但先說到,
[00:22:25.000 --> 00:22:28.000]  我要將教會建造在這盆石上,
[00:22:28.000 --> 00:22:30.000]  是因為彼得,
[00:22:30.000 --> 00:22:33.000]  沒錯,可以是指向彼得,
[00:22:33.000 --> 00:22:35.000]  但彼得作出一個很重要的宣告,
[00:22:35.000 --> 00:22:37.000]  是之前說的,
[00:22:37.000 --> 00:22:38.000]  他做什麼宣告?
[00:22:38.000 --> 00:22:42.000]  你看看前面,第十六節,
[00:22:42.000 --> 00:22:44.000]  西門彼得回答說,
[00:22:44.000 --> 00:22:50.000]  你是基督,是永生神的兒子,
[00:22:50.000 --> 00:22:52.000]  在之前耶穌問,
[00:22:52.000 --> 00:22:53.000]  你是誰?
[00:22:53.000 --> 00:22:54.000]  很多人都不知道,
[00:22:54.000 --> 00:22:56.000]  但彼得有神給他引導,
[00:22:56.000 --> 00:22:58.000]  作出重要的宣告,
[00:22:58.000 --> 00:23:01.000]  耶穌就是基督,
[00:23:01.000 --> 00:23:04.000]  大家知道基督是什麼意思嗎?
[00:23:04.000 --> 00:23:06.000]  如果讀過一些主學,
[00:23:06.000 --> 00:23:07.000]  你們會知道,
[00:23:07.000 --> 00:23:11.000]  基督在原來文字的意思是受告者,
[00:23:11.000 --> 00:23:13.000]  The Anointed One,
[00:23:13.000 --> 00:23:19.000]  他是被高納神自己高納作救恩的救贖主,
[00:23:19.000 --> 00:23:20.000]  耶穌是基督,
[00:23:20.000 --> 00:23:22.000]  是永生神的兒子,
[00:23:22.000 --> 00:23:26.000]  這個重要的宣告是極其重要,
[00:23:26.000 --> 00:23:27.000]  所以當他宣告之後,
[00:23:27.000 --> 00:23:30.000]  耶穌接著就說到教會,
[00:23:30.000 --> 00:23:36.000]  所以當彼得宣告出福音最重要的道理,
[00:23:36.000 --> 00:23:40.000]  他就確定了耶穌基督是盆石,
[00:23:40.000 --> 00:23:42.000]  而他也是塊小的盆石,
[00:23:42.000 --> 00:23:44.000]  大家知道,
[00:23:44.000 --> 00:23:48.000]  如果你有稍微接觸一些原來的文字,
[00:23:48.000 --> 00:23:50.000]  大的盆石,
[00:23:50.000 --> 00:23:54.000]  希臘文的字眼是Petra,
[00:23:54.000 --> 00:23:56.000]  小的石仔,
[00:23:56.000 --> 00:23:59.000]  彼得就是小的石仔的意思,
[00:23:59.000 --> 00:24:01.000]  叫Petrox,
[00:24:01.000 --> 00:24:03.000]  之間有分別,
[00:24:03.000 --> 00:24:06.000]  所以Petrox不可以成為Petra,
[00:24:06.000 --> 00:24:09.000]  唯有耶穌基督是真正的盆石,
[00:24:09.000 --> 00:24:14.000]  但當彼得宣認這麼重要的真理的時候,
[00:24:14.000 --> 00:24:18.000]  他確立了耶穌基督是盆石,
[00:24:18.000 --> 00:24:20.000]  而他也成為了一個重要的基礎,
[00:24:20.000 --> 00:24:22.000]  或者一個重要的基石,
[00:24:22.000 --> 00:24:24.000]  繼續建築上去,
[00:24:24.000 --> 00:24:29.000]  他是用重要的來將這個真理確定出來,
[00:24:29.000 --> 00:24:33.000]  所以不是一個教皇的聖經根據,
[00:24:33.000 --> 00:24:36.000]  而是說出耶穌基督是盆石,
[00:24:36.000 --> 00:24:39.000]  而我們是按照這個真理繼續建造的時候,
[00:24:39.000 --> 00:24:42.000]  教會就得以建立起來,
[00:24:42.000 --> 00:24:44.000]  但我再說,
[00:24:44.000 --> 00:24:46.000]  因為耶穌基督是教會盆石,
[00:24:46.000 --> 00:24:48.000]  然後說什麼呢?
[00:24:48.000 --> 00:24:52.000]  陰間的權勢不能勝過他,
[00:24:52.000 --> 00:24:55.000]  大家知不知道當時耶穌說的話在哪裡呢?
[00:24:55.000 --> 00:24:59.000]  你看看之前的第十三節,
[00:24:59.000 --> 00:25:03.000]  在凱撒利亞,
[00:25:03.000 --> 00:25:06.000]  凱撒利亞是以色列的北面,
[00:25:06.000 --> 00:25:08.000]  是比較遠的地方,
[00:25:08.000 --> 00:25:11.000]  那裡也很少猶太人,
[00:25:11.000 --> 00:25:14.000]  我曾經有一次機會去到聖地,
[00:25:14.000 --> 00:25:16.000]  有機會去旅遊,
[00:25:16.000 --> 00:25:18.000]  也有機會認識當地的情況,
[00:25:18.000 --> 00:25:20.000]  去到凱撒利亞的地方,
[00:25:20.000 --> 00:25:25.000]  當地一位學者帶我們去一個很特別的大山,
[00:25:25.000 --> 00:25:28.000]  這個大山中有一個很大的山洞,
[00:25:28.000 --> 00:25:34.000]  這個山洞是當時的人認為是地獄的出口,
[00:25:34.000 --> 00:25:40.000]  意味著很多靈界的東西從這裡走出來,
[00:25:40.000 --> 00:25:45.000]  因此當時的人就在這個地獄的出口建了很多神廟,
[00:25:45.000 --> 00:25:48.000]  要祭祀這些神靈,
[00:25:48.000 --> 00:25:51.000]  所以他們覺得這個神很有威力,
[00:25:51.000 --> 00:25:53.000]  很大的權勢,
[00:25:53.000 --> 00:25:58.000]  而在這個山洞上面有很大型的盆石,
[00:25:58.000 --> 00:26:01.000]  有些研究發現,
[00:26:01.000 --> 00:26:04.000]  當時耶穌就帶這些門徒去到這個地方,
[00:26:04.000 --> 00:26:07.000]  因為這個地方傳出很多信息,
[00:26:07.000 --> 00:26:09.000]  認為這些邪惡勢力很偉大,
[00:26:09.000 --> 00:26:13.000]  甚至蓋過了天上的上帝,
[00:26:13.000 --> 00:26:16.000]  耶穌面對這個威脅的時候,
[00:26:16.000 --> 00:26:19.000]  祂就告訴他們知道,
[00:26:19.000 --> 00:26:23.000]  這教會建造在盆石上面,
[00:26:23.000 --> 00:26:26.000]  我一看,是一個大盆石,
[00:26:26.000 --> 00:26:30.000]  陰間的權勢不能勝過它,
[00:26:30.000 --> 00:26:33.000]  陰間的權勢不能勝過它,
[00:26:33.000 --> 00:26:35.000]  這個是真實的,
[00:26:35.000 --> 00:26:37.000]  沒錯,今天有很多邪惡的勢力,
[00:26:37.000 --> 00:26:40.000]  這次我也有點奇怪,
[00:26:40.000 --> 00:26:44.000]  我講到有幾次偶然提到一些驅鬼的事情,
[00:26:44.000 --> 00:26:47.000]  你不介意我再提,
[00:26:47.000 --> 00:26:49.000]  雖然你未必會經歷到,
[00:26:49.000 --> 00:26:51.000]  但這些是真實的事情,
[00:26:51.000 --> 00:26:54.000]  每當經歷這些事情的時候,
[00:26:54.000 --> 00:26:56.000]  就會深刻體會到,
[00:26:56.000 --> 00:26:59.000]  我們可以很平安,
[00:26:59.000 --> 00:27:02.000]  因為主耶穌得勝一切,
[00:27:02.000 --> 00:27:05.000]  有一次驅鬼的過程當中,
[00:27:05.000 --> 00:27:10.000]  對方也有一把很特別的聲音,
[00:27:10.000 --> 00:27:13.000]  你一聽就知道不是當事人的聲音,
[00:27:13.000 --> 00:27:16.000]  是一把低沉粗糙的聲音,
[00:27:16.000 --> 00:27:20.000]  在過程當中,我們詢問他的名字,
[00:27:20.000 --> 00:27:22.000]  但慢慢他說話,
[00:27:22.000 --> 00:27:24.000]  說什麼呢?
[00:27:24.000 --> 00:27:26.000]  他讚師牧師,
[00:27:26.000 --> 00:27:31.000]  這個牧師很敬畏神,
[00:27:31.000 --> 00:27:34.000]  說一些讚美的話,
[00:27:34.000 --> 00:27:38.000]  你猜一個邪靈要讚賞牧師,
[00:27:38.000 --> 00:27:42.000]  你猜他的動機是什麼?
[00:27:42.000 --> 00:27:44.000]  他就是想讚我,
[00:27:44.000 --> 00:27:47.000]  這麼好,幫助這個弟兄,
[00:27:47.000 --> 00:27:49.000]  是不是呢?
[00:27:49.000 --> 00:27:51.000]  他想什麼?
[00:27:51.000 --> 00:27:54.000]  他最想牧師驕傲,
[00:27:54.000 --> 00:27:58.000]  他想牧師覺得自己很偉大,
[00:27:58.000 --> 00:28:02.000]  然後我沒有任何的力量去驅逐他,
[00:28:02.000 --> 00:28:05.000]  在那時候我很感謝神,
