
[00:00:00.000 --> 00:00:07.520]  我們今天這個月有兩次的講道
[00:04:09.360 --> 00:04:12.200]  就叫做《十二仕徒遺訓》
[00:04:12.200 --> 00:04:16.280]  是《馬太》成書之後
[00:04:16.280 --> 00:04:17.800]  馬上就寫的
[00:04:17.800 --> 00:04:19.280]  但是因為這本書
[00:04:19.280 --> 00:04:21.760]  就不被算入正典裏面
[00:04:21.760 --> 00:04:23.280]  我們就比較少留意
[00:04:23.280 --> 00:04:28.480]  這本書裏面也有一個《主禱文》在裏面
[00:04:28.480 --> 00:04:32.880]  它裏面就比較近《馬太》的版本
[00:04:32.880 --> 00:04:36.200]  但是就保留著更多
[00:04:36.200 --> 00:04:38.200]  原本的文字
[00:04:38.200 --> 00:04:40.360]  就是阿蘭文的特色
[00:04:40.360 --> 00:04:45.880]  這一點是我現在第四點要解釋的
[00:04:45.880 --> 00:04:47.280]  第四點就是說
[00:04:47.280 --> 00:04:50.600]  到底《主禱文》當初的文字是怎樣的呢?
[00:04:50.600 --> 00:04:52.960]  用甚麼文字來講呢?
[00:04:52.960 --> 00:04:54.920]  我們知道不是希臘文
[00:04:54.920 --> 00:04:58.800]  因為耶穌時代不是用希臘文的
[00:04:58.800 --> 00:05:01.520]  希臘文就類似我們的文言文
[00:05:01.520 --> 00:05:05.280]  或者是我們的所謂白話文
[00:05:05.280 --> 00:05:07.520]  他們用的是地方方言
[00:05:07.520 --> 00:05:09.160]  就叫阿蘭文
[00:05:09.160 --> 00:05:13.120]  阿蘭文就類似我們的廣東話
[00:05:13.120 --> 00:05:14.640]  是耶穌講的廣東話
[00:05:14.640 --> 00:05:16.040]  就是阿蘭文來的
[00:05:16.040 --> 00:05:16.880]  就是說
[00:05:16.880 --> 00:05:19.560]  耶穌用的《主禱文》
[00:05:19.560 --> 00:05:21.600]  是用阿蘭文來講的
[00:05:21.600 --> 00:05:23.360]  而《馬太》、《路加》
[00:05:23.360 --> 00:05:26.080]  都是要將阿蘭文的版本
[00:05:26.080 --> 00:05:28.440]  將它翻譯成為希臘文
[00:05:28.440 --> 00:05:30.520]  然後才有我們現在這個版本的
[00:05:30.520 --> 00:05:31.840]  你說這個有甚麼意義?
[00:05:31.840 --> 00:05:33.040]  這個意義很重要
[00:05:33.040 --> 00:05:35.720]  原來裡面有很多地方
[00:05:35.720 --> 00:05:37.880]  是我們實際上解不明白的
[00:05:37.880 --> 00:05:40.920]  一定要將它重新翻譯
[00:05:40.920 --> 00:05:42.840]  Retranslate它
[00:05:42.840 --> 00:05:44.360]  回到阿蘭文
[00:05:44.360 --> 00:05:46.160]  我們才知道它的意思在哪裡
[00:05:46.160 --> 00:05:48.880]  特點就在這裡
[00:05:48.880 --> 00:05:51.800]  所以我們知道了這些
[00:05:51.800 --> 00:05:55.480]  是對我們解釋那個
[00:05:55.480 --> 00:05:57.680]  《主禱文》是有很大關係的
[00:05:57.680 --> 00:05:58.480]  最後一點
[00:05:58.480 --> 00:06:00.720]  我們講到那個
[00:06:00.720 --> 00:06:02.920]  《主禱文》的結構
[00:06:02.920 --> 00:06:04.520]  其實很簡單的
[00:06:04.520 --> 00:06:06.600]  那個結構
[00:06:06.600 --> 00:06:09.880]  是有一個很明顯的對稱性的
[00:06:09.880 --> 00:06:13.960]  就是有三個願望
[00:06:13.960 --> 00:06:16.200]  前半部就是
[00:06:16.200 --> 00:06:20.440]  三個願望都是關於神的
[00:06:20.440 --> 00:06:21.800]  願祢的國降臨
[00:06:21.800 --> 00:06:23.440]  願祢的名被稱為聖
[00:06:23.440 --> 00:06:25.160]  願祢的旨意成就在地
[00:06:25.160 --> 00:06:26.640]  如同成就在天
[00:06:26.640 --> 00:06:29.520]  三個是關於神的
[00:06:29.520 --> 00:06:31.520]  就是說它用的說話
[00:06:31.520 --> 00:06:34.240]  就是祢 願祢
[00:06:34.240 --> 00:06:38.160]  換句話說是第二身單數
[00:06:38.160 --> 00:06:39.760]  另外那半
[00:06:39.760 --> 00:06:41.400]  又是三個願望
[00:06:41.400 --> 00:06:43.680]  但是那個代名詞就是
[00:06:43.680 --> 00:06:46.480]  第一身的眾數
[00:06:46.480 --> 00:06:48.680]  就是我們
[00:06:48.680 --> 00:06:50.880]  我們今天的飲食
[00:06:50.880 --> 00:06:53.360]  求祢赦免我們的罪
[00:06:53.360 --> 00:06:58.080]  求祢不要讓我們遇到那個事態
[00:06:58.080 --> 00:06:59.840]  就是三個三個
[00:06:59.840 --> 00:07:03.040]  這個就是整個《主禱文》的結構
[00:07:03.040 --> 00:07:06.040]  結尾的那個頌讚詞
[00:07:06.040 --> 00:07:10.040]  或者是讚美詞
[00:07:10.040 --> 00:07:12.400]  就是說因為國道權並榮耀
[00:07:12.400 --> 00:07:13.720]  全是父的節度永遠
[00:07:13.720 --> 00:07:14.720]  阿門這一句
[00:07:14.720 --> 00:07:17.280]  就是後面加上去的
[00:07:17.280 --> 00:07:19.240]  我等一下就會解釋
[00:07:19.240 --> 00:07:21.880]  為什麼會是後面加上去的
[00:07:21.880 --> 00:07:23.920]  現在我們就要去
[00:07:23.920 --> 00:07:25.960]  逐句說話
[00:07:25.960 --> 00:07:27.480]  來試解一下
[00:07:27.480 --> 00:07:29.720]  這個《主禱文》是什麼意思
[00:07:29.720 --> 00:07:36.080]  我們在天上的父
[00:07:36.080 --> 00:07:37.880]  這個是第一次
[00:07:37.880 --> 00:07:40.800]  透露了這個
[00:07:40.800 --> 00:07:41.880]  禱文
[00:07:41.880 --> 00:07:44.400]  是用阿蘭文寫成
[00:07:44.400 --> 00:07:48.880]  而把它譯成希臘文的第一個線索
[00:07:48.880 --> 00:07:50.200]  因為那裡的父
[00:07:50.200 --> 00:07:51.840]  Pater
[00:07:51.840 --> 00:07:54.840]  就是譯自阿蘭文的
[00:07:54.840 --> 00:07:56.640]  Abba
[00:07:56.640 --> 00:07:58.160]  Abba Father
[00:07:58.160 --> 00:08:01.240]  Abba Father
[00:08:01.240 --> 00:08:09.400]  這個是所有宗教的一個分水線
[00:08:09.400 --> 00:08:11.120]  我們說所有宗教
[00:08:11.120 --> 00:08:15.920]  那個信徒對神都是非常敬虔
[00:08:15.920 --> 00:08:17.240]  甚至是畏懼的
[00:08:17.240 --> 00:08:20.040]  只有基督教
[00:08:20.040 --> 00:08:22.240]  是會用上了
[00:08:22.240 --> 00:08:24.040]  Abba Father
[00:08:24.040 --> 00:08:26.040]  我知道我們說那個Abba Father
[00:08:26.040 --> 00:08:28.240]  我們都覺得太文雅
[00:08:28.240 --> 00:08:29.560]  我剛才說了
[00:08:29.560 --> 00:08:30.760]  阿蘭文
[00:08:30.760 --> 00:08:38.040]  是耶穌時代的廣東話
[00:08:38.040 --> 00:08:41.040]  事實上如果用我們現代廣東話來翻譯
[00:08:41.040 --> 00:08:44.320]  我們會怎麼譯
[00:08:44.320 --> 00:08:45.640]  我們應該譯為
[00:08:45.640 --> 00:08:51.120]  我們在天上的爹地
[00:08:51.120 --> 00:08:54.960]  但是你會不會裡面有一個不敬的感覺
[00:08:54.960 --> 00:08:57.840]  當你有不敬的感覺
[00:08:57.840 --> 00:09:01.240]  你就會失去主禱文
[00:09:01.240 --> 00:09:03.600]  那個最重要的精神
[00:09:03.600 --> 00:09:05.480]  就是那種親切
[00:09:05.480 --> 00:09:09.440]  你甚至可以說是一種親暱的關係
[00:09:09.440 --> 00:09:12.000]  如果你認為非要用很文雅
[00:09:12.000 --> 00:09:15.280]  是很有文學味道的
[00:09:15.280 --> 00:09:17.120]  Abba Father這類
[00:09:17.120 --> 00:09:19.400]  你事實上
[00:09:19.400 --> 00:09:21.400]  已經要在這句話上
[00:09:21.400 --> 00:09:23.600]  要再三去反省
[00:09:23.600 --> 00:09:27.280]  是不是宗教已經慢慢形式化了
[00:09:27.280 --> 00:09:29.000]  客氣了
[00:09:29.000 --> 00:09:33.000]  以致疏離了
[00:09:33.000 --> 00:09:35.200]  原來那裡就是要我們說
[00:09:35.200 --> 00:09:38.400]  我們在天上的爹地
[00:09:38.400 --> 00:09:40.600]  就是這麼親切的
[00:09:40.600 --> 00:09:42.000]  因為在阿蘭文
[00:09:42.000 --> 00:09:43.600]  Abba Father那個
[00:09:43.600 --> 00:09:47.400]  通常是用小孩子
[00:09:47.400 --> 00:09:50.200]  那些是小孩子在學畫的
[00:09:50.200 --> 00:09:52.000]  學講說話的
[00:09:52.000 --> 00:09:54.400]  對爸爸說的那些說話
[00:09:54.400 --> 00:09:56.400]  就好像我們的爹地
[00:09:56.400 --> 00:09:58.400]  或者媽媽
[00:09:58.400 --> 00:10:01.600]  意大利文的媽媽就是媽媽
[00:10:01.600 --> 00:10:03.000]  我們有些廣東話
[00:10:03.000 --> 00:10:03.600]  有些廣東人
[00:10:03.600 --> 00:10:05.400]  我們譬如說我們家裡
[00:10:05.400 --> 00:10:07.600]  叫媽媽就不是叫媽咪的
[00:10:07.600 --> 00:10:08.600]  叫媽媽
[00:10:08.600 --> 00:10:11.400]  這個就是我們剛剛開始學講說話的時候
[00:10:11.400 --> 00:10:14.400]  那個第一個講的
[00:10:14.400 --> 00:10:17.000]  第一種會發的聲音
[00:10:17.000 --> 00:10:20.600]  也是第一個懂得用聲音
[00:10:20.600 --> 00:10:23.400]  來表達那種
[00:10:23.400 --> 00:10:26.200]  親密關係的一個說話
[00:10:26.200 --> 00:10:30.200]  所以有人就這樣看
[00:10:30.200 --> 00:10:33.800]  他說我們的主禱文
[00:10:33.800 --> 00:10:38.800]  事實上是基督教和猶太教的分別
[00:10:38.800 --> 00:10:40.000]  分別是什麼呢
[00:10:40.000 --> 00:10:43.400]  一個就是舊酒
[00:10:43.400 --> 00:10:48.200]  一個就是新酒和新的疲勞
[00:10:48.200 --> 00:10:52.200]  承載這個新酒的疲勞
[00:10:52.200 --> 00:10:55.400]  就是這個主禱文
[00:10:55.400 --> 00:10:57.400]  而那個點題
[00:10:57.400 --> 00:10:59.400]  就是這個
[00:10:59.400 --> 00:11:01.200]  Abba Father
[00:11:01.200 --> 00:11:06.800]  我們在天上的爹地
[00:11:06.800 --> 00:11:08.000]  第二樣呢
[00:11:08.000 --> 00:11:10.000]  它是一個點題
[00:11:10.000 --> 00:11:13.600]  就告訴我們這個整個禱文
[00:11:13.600 --> 00:11:16.200]  有而且只有
[00:11:16.200 --> 00:11:19.800]  是做爸爸的
[00:11:19.800 --> 00:11:23.200]  才可以教導我們這樣祈禱
[00:11:23.200 --> 00:11:26.000]  又只有做兒女的
[00:11:26.000 --> 00:11:31.600]  才可以這樣向父祈求
[00:11:31.600 --> 00:11:34.600]  除了是天父的兒女
[00:11:34.600 --> 00:11:38.800]  有誰可以先求他的國
[00:11:38.800 --> 00:11:42.000]  他的義和他的旨意
[00:11:42.000 --> 00:11:43.800]  除了Abba Father
[00:11:43.800 --> 00:11:48.200]  誰能夠公認我們每日所需的糧
[00:11:48.200 --> 00:11:51.200]  赦免我們的罪惡
[00:11:51.200 --> 00:11:55.600]  又能夠保守我們將來免墮落
[00:11:55.600 --> 00:11:58.600]  在那個試探裏面
[00:11:58.600 --> 00:12:01.000]  換句話說這句說話的點題
[00:12:01.000 --> 00:12:03.400]  是將了
[00:12:03.400 --> 00:12:05.800]  只有爸爸能夠這樣教導
[00:12:05.800 --> 00:12:09.200]  只有兒女能夠這樣祈禱
[00:12:09.200 --> 00:12:15.000]  這個意思是將它帶出來了
[00:12:15.000 --> 00:12:17.000]  然後第二句
[00:12:17.000 --> 00:12:20.200]  願人都尊你的名為聖
[00:12:20.200 --> 00:12:21.800]  我們知道在舊約
[00:12:21.800 --> 00:12:25.200]  是有很長遠的一個歷史
[00:12:25.200 --> 00:12:28.000]  是稱神的名為聖名
[00:12:28.000 --> 00:12:29.600]  但是所有這些經文
[00:12:29.600 --> 00:12:32.000]  包括在譬如說以塞亞書
[00:12:32.000 --> 00:12:35.200]  或者是在小仙之書那裏
[00:12:35.200 --> 00:12:38.400]  所有這些都不是這句說話的背景
[00:12:38.400 --> 00:12:42.200]  耶穌說的這句說話的背景
[00:12:42.200 --> 00:12:44.800]  差不多是無可懷疑地
[00:12:44.800 --> 00:12:48.200]  是出自猶太人一種的土文
[00:12:48.200 --> 00:12:50.600]  那種土文叫Kaddish
[00:12:50.600 --> 00:12:52.200]  甚麼是他們的Kaddish呢
[00:12:52.200 --> 00:12:55.200]  事實上等於我們的讚美詩
[00:12:55.200 --> 00:13:00.200]  他們在會堂崇拜完結的時候
[00:13:00.200 --> 00:13:02.200]  他們會唱的
[00:13:02.200 --> 00:13:05.000]  又或者在祈禱完結之後
[00:13:05.000 --> 00:13:09.000]  他們會用這個Kaddish來作結尾
[00:13:09.000 --> 00:13:12.000]  Kaddish裏面有一句這樣的說話
[00:13:12.000 --> 00:13:14.000]  它就說
[00:13:14.000 --> 00:13:20.000]  願祂的名字在大地被尊為聖
[00:13:20.000 --> 00:13:24.000]  願祂的國度在你有生之年
[00:13:24.000 --> 00:13:28.000]  祂能夠成就在地
[00:13:28.000 --> 00:13:30.000]  這個是猶太人
[00:13:30.000 --> 00:13:32.000]  無論為任何一件事祈禱
[00:13:32.000 --> 00:13:34.000]  祈禱完結後
[00:13:34.000 --> 00:13:37.000]  他們都會用這個土文來作結尾
[00:13:37.000 --> 00:13:43.000]  耶穌是用了這句說話來作祈禱
[00:13:43.000 --> 00:13:46.000]  願人都尊你的名為聖
[00:13:46.000 --> 00:13:50.000]  但甚麼是尊祂的名為聖呢
[00:13:50.000 --> 00:13:54.000]  在我們現代人
[00:13:54.000 --> 00:13:58.000]  我們的名字和我們的實質
[00:13:58.000 --> 00:14:00.000]  是越來越沒有關係的
[00:14:00.000 --> 00:14:02.000]  我覺得我們現在
[00:14:02.000 --> 00:14:04.000]  特別是香港人
[00:14:04.000 --> 00:14:05.000]  我們有一個危機
[00:14:05.000 --> 00:14:08.000]  我不知道你們有沒有這個感覺
[00:14:08.000 --> 00:14:12.000]  那個危機就是
[00:14:12.000 --> 00:14:17.000]  說話和意義是沒有必要關係的
[00:14:17.000 --> 00:14:19.000]  我們說話就是說話
[00:14:19.000 --> 00:14:22.000]  我們目的是弄這些聲音出來
[00:14:22.000 --> 00:14:24.000]  我們不是
[00:14:24.000 --> 00:14:25.000]  We don't mean it
[00:14:25.000 --> 00:14:26.000]  我們說一件事
[00:14:26.000 --> 00:14:27.000]  我們不是真的說
[00:14:27.000 --> 00:14:30.000]  我那句說話說的話
[00:14:30.000 --> 00:14:31.000]  是我要你聽
[00:14:31.000 --> 00:14:32.000]  要你明白的
[00:14:32.000 --> 00:14:33.000]  不是的
[00:14:33.000 --> 00:14:34.000]  我說的那件事
[00:14:34.000 --> 00:14:36.000]  我只是讓你知道我在說話
[00:14:36.000 --> 00:14:38.000]  你明白我說甚麼嗎
[00:14:38.000 --> 00:14:46.000]  我前幾天參加一個教務同工的聚會
[00:14:46.000 --> 00:14:48.000]  我很少參加這類的聚會
[00:14:48.000 --> 00:14:50.000]  那天參加聚會
[00:14:50.000 --> 00:14:53.000]  有一個教會的領袖
[00:14:53.000 --> 00:14:57.000]  那天剛好輪到我去港島
[00:14:57.000 --> 00:15:00.000]  在那個聚會那裡港島
[00:15:00.000 --> 00:15:04.000]  我和他同座
[00:15:04.000 --> 00:15:05.000]  在一間酒店
[00:15:05.000 --> 00:15:07.000]  這是我不去的最主要原因
[00:15:07.000 --> 00:15:09.000]  我最討厭那些人在酒店港島
[00:15:09.000 --> 00:15:11.000]  在酒店開幾十桌
[00:15:11.000 --> 00:15:14.000]  吃到甜品的時候
[00:15:14.000 --> 00:15:16.000]  你就上去港島
[00:15:16.000 --> 00:15:18.000]  我最討厭這件事
[00:15:18.000 --> 00:15:21.000]  所以我從來都不參加這些會
[00:15:21.000 --> 00:15:24.000]  第一我不覺得港島應該在酒店
[00:15:24.000 --> 00:15:27.000]  吃這麼貴又不好吃的東西
[00:15:27.000 --> 00:15:29.000]  我覺得是很荒謬的
[00:15:29.000 --> 00:15:32.000]  無論如何那天去港島
[00:15:32.000 --> 00:15:34.000]  和我同座的
[00:15:34.000 --> 00:15:37.000]  有一個香港的中派領袖
[00:15:37.000 --> 00:15:38.000]  坐在那裡
[00:15:38.000 --> 00:15:40.000]  他說今天你說話嗎
[00:15:40.000 --> 00:15:43.000]  我當場搶白他
[00:15:43.000 --> 00:15:46.000]  我說不是說話是港島
[00:15:46.000 --> 00:15:49.000]  他很沒趣
[00:15:50.000 --> 00:15:52.000]  他硬是沒記錄
[00:15:52.000 --> 00:15:53.000]  他說是喔
[00:15:53.000 --> 00:15:57.000]  他說我們香港人說話是有一個不好的意思
[00:15:57.000 --> 00:15:59.000]  我們常常以為
[00:15:59.000 --> 00:16:02.000]  我們說一些東西是做一些聲音
[00:16:02.000 --> 00:16:04.000]  我們不是說這件事
[00:16:04.000 --> 00:16:08.000]  是我全心全意就是這個意思
[00:16:08.000 --> 00:16:10.000]  你也盼望你聽得完全
[00:16:10.000 --> 00:16:13.000]  然後可以知道那個實質是什麼
[00:16:13.000 --> 00:16:16.000]  這個剛剛和猶太人是剛剛相反的
[00:16:16.000 --> 00:16:21.000]  猶太人的名是等於實的
[00:16:21.000 --> 00:16:25.000]  名字是代替實體
[00:16:25.000 --> 00:16:27.000]  或者代表實體
[00:16:27.000 --> 00:16:28.000]  如果是這樣的話
[00:16:28.000 --> 00:16:29.000]  你會留意到
[00:16:29.000 --> 00:16:32.000]  在聖經裡面有幾句很出名的經文
[00:16:32.000 --> 00:16:35.000]  是這樣才能解釋到意思
[00:16:35.000 --> 00:16:39.000]  時間問題我就不能夠舉幾節
[00:16:39.000 --> 00:16:40.000]  我就用一節
[00:16:40.000 --> 00:16:41.000]  是我們很熟的
[00:16:41.000 --> 00:16:44.000]  詩篇第20篇第7節說
[00:16:44.000 --> 00:16:47.000]  有人靠車有人靠馬
[00:16:47.000 --> 00:16:53.000]  但是我們一定要提耶和華的名
[00:16:53.000 --> 00:16:55.000]  記不記得這節經文
[00:16:55.000 --> 00:16:58.000]  在一個戰場上
[00:16:58.000 --> 00:17:01.000]  真正的軍力就是車就是馬
[00:17:01.000 --> 00:17:04.000]  耶和華的名有什麼意思
[00:17:04.000 --> 00:17:06.000]  有意思
[00:17:06.000 --> 00:17:09.000]  耶和華的名字就是代表勝利
[00:17:09.000 --> 00:17:12.000]  就是代表真正的力量
[00:17:12.000 --> 00:17:15.000]  代表最後的判斷
[00:17:15.000 --> 00:17:20.000]  詩人說有人靠車有人靠馬
[00:17:20.000 --> 00:17:23.000]  但是我們一定要靠耶和華的名
[00:17:23.000 --> 00:17:26.000]  詩人另外一句話就是說
[00:17:26.000 --> 00:17:31.000]  凡認識你的名的人都要投靠你
[00:17:31.000 --> 00:17:33.000]  你也必要拯救他
[00:17:33.000 --> 00:17:36.000]  認識耶和華的名有多簡單
[00:17:36.000 --> 00:17:38.000]  我們說耶和華
[00:17:38.000 --> 00:17:40.000]  這個正是耶穌在地上的時候
[00:17:40.000 --> 00:17:41.000]  是不是這樣說
[00:17:41.000 --> 00:17:43.000]  有些人說主啊主啊
[00:17:43.000 --> 00:17:45.000]  這些人上不了天堂
[00:17:45.000 --> 00:17:50.000]  因為他們把名字毫無意義地掛在口邊說
[00:17:50.000 --> 00:17:53.000]  但是對真正認識的人
[00:17:53.000 --> 00:18:00.000]  他知道名字代表著實體
[00:18:00.000 --> 00:18:01.000]  代表著耶和華
[00:18:01.000 --> 00:18:07.000]  這也是為什麼我們不能妄稱耶和華的名字的原因
[00:18:09.000 --> 00:18:12.000]  但是如何尊稱耶和華的名為勝
[00:18:12.000 --> 00:18:14.000]  這個意思是什麼
[00:18:14.000 --> 00:18:16.000]  什麼叫勝
[00:18:16.000 --> 00:18:19.000]  我在你們當中解釋過很多次
[00:18:19.000 --> 00:18:24.000]  我們常常以為勝結是一種道德的名詞
[00:18:24.000 --> 00:18:26.000]  我一而再地跟大家解釋
[00:18:26.000 --> 00:18:27.000]  如果是這樣的話
[00:18:27.000 --> 00:18:29.000]  你在勝結這件事情上
[00:18:29.000 --> 00:18:31.000]  或是追求成勝的事情上
[00:18:31.000 --> 00:18:33.000]  是完全沒有希望的
[00:18:33.000 --> 00:18:36.000]  因為勝結Haggios這個字
[00:18:36.000 --> 00:18:38.000]  根本不是一個道德的名詞
[00:18:38.000 --> 00:18:40.000]  是一個神學名詞
[00:18:40.000 --> 00:18:42.000]  意思就是說分別
[00:18:42.000 --> 00:18:45.000]  分別的意思
[00:18:45.000 --> 00:18:47.000]  分別出來
[00:18:47.000 --> 00:18:50.000]  歸於他的名為勝
[00:18:50.000 --> 00:18:55.000]  我們說為什麼聖殿被稱為聖殿
[00:18:55.000 --> 00:18:59.000]  因為聖殿和其他建築物是不一樣的
[00:18:59.000 --> 00:19:02.000]  它是我特別分別出來
[00:19:02.000 --> 00:19:05.000]  用來敬拜耶和華的
[00:19:05.000 --> 00:19:06.000]  所以叫聖殿
[00:19:06.000 --> 00:19:10.000]  為什麼港台說是神設餅
[00:19:10.000 --> 00:19:12.000]  或者香壇
[00:19:12.000 --> 00:19:16.000]  是叫做聖的器具
[00:19:16.000 --> 00:19:19.000]  因為那些不是其他的家師
[00:19:19.000 --> 00:19:21.000]  那些是被分別出來
[00:19:21.000 --> 00:19:24.000]  用來侍奉、供奉上帝的
[00:19:24.000 --> 00:19:27.000]  所以被稱為是聖器
[00:19:27.000 --> 00:19:30.000]  我們說為什麼聖徒被稱為聖徒
[00:19:30.000 --> 00:19:32.000]  因為他和其他人是不一樣的
[00:19:32.000 --> 00:19:34.000]  他們是被分別出來
[00:19:34.000 --> 00:19:36.000]  歸於耶和華
[00:19:36.000 --> 00:19:38.000]  是只為耶和華所用的
[00:19:38.000 --> 00:19:41.000]  所以他們被稱為聖徒
[00:19:41.000 --> 00:19:43.000]  那麼耶和華的名字呢
[00:19:43.000 --> 00:19:45.000]  神的名字呢
[00:19:45.000 --> 00:19:49.000]  神的名字是和其他所有名字不一樣
[00:19:49.000 --> 00:19:51.000]  他一定要被分別出來
[00:19:51.000 --> 00:19:54.000]  而是讓人尊敬他
[00:19:54.000 --> 00:19:57.000]  好像耶和華應該被尊敬的那樣
[00:19:57.000 --> 00:20:01.000]  他才是一個聖人
[00:20:02.000 --> 00:20:05.000]  願人都尊你的名為聖
[00:20:05.000 --> 00:20:08.000]  這個意思是怎樣解釋呢
[00:20:08.000 --> 00:20:11.000]  是不是願所有其他的基督徒
[00:20:11.000 --> 00:20:13.000]  和我沒有關係
[00:20:13.000 --> 00:20:16.000]  所有其他的教會和我這個教會沒有關係
[00:20:16.000 --> 00:20:19.000]  是所有的群體和我這個群體沒有關係
