
[00:00:00.000 --> 00:00:07.200]  頂曉未 今晚會進入第十五和第十六章
[00:07:30.160 --> 00:07:35.840]  這些Praetorist今天還有不少的神學家相信
[00:07:35.840 --> 00:07:38.160]  他們拿著一節經文
[00:07:38.160 --> 00:07:42.080]  就是耶穌在橄欖山上所說的
[00:07:42.080 --> 00:07:45.200]  馬太福音第二十四章第三十四節
[00:07:45.200 --> 00:07:52.000]  耶穌說「這世代還未過去,這些事都要成就」
[00:07:52.000 --> 00:07:53.680]  他拿著耶穌這句
[00:07:53.680 --> 00:07:56.080]  耶穌說所有會發生的事
[00:07:56.080 --> 00:08:00.480]  耶穌在橄欖山是說將來的大災難
[00:08:00.480 --> 00:08:01.760]  他們要怎樣
[00:08:01.760 --> 00:08:03.760]  人子來之前要怎樣
[00:08:03.760 --> 00:08:06.960]  但是耶穌說是這個世代
[00:08:06.960 --> 00:08:09.840]  這個世代即是第一世紀的世代
[00:08:09.840 --> 00:08:12.080]  還未過去這些事都發生了
[00:08:12.080 --> 00:08:15.360]  所以Praetorist就說啟示錄裏面所說的
[00:08:15.360 --> 00:08:18.480]  全部都已經在過去的歷史上發生了
[00:08:18.480 --> 00:08:23.200]  而Praetorist同樣的應該就是
[00:08:23.200 --> 00:08:26.960]  Replacement Theology的信念的人
[00:08:26.960 --> 00:08:30.880]  我也和大家解釋過這個Replacement Theology
[00:08:30.880 --> 00:08:34.160]  就是他們相信猶太人以色列人
[00:08:34.160 --> 00:08:36.480]  在神這個永恆的計劃裏面
[00:08:36.480 --> 00:08:39.920]  已經失去了祝福和地位
[00:08:39.920 --> 00:08:43.760]  已經轉了給你和我教會
[00:08:43.760 --> 00:08:46.560]  因為這些事全部已經發生了
[00:08:46.560 --> 00:08:51.440]  所以現在在過去去迫害猶太人是無所謂
[00:08:51.440 --> 00:08:53.200]  因為猶太人是該死的
[00:08:53.200 --> 00:08:57.760]  所以Praetorist往往是和Replacement Theology
[00:08:57.760 --> 00:08:58.960]  是放在一起的
[00:08:58.960 --> 00:09:00.880]  但是我告訴大家
[00:09:00.880 --> 00:09:02.480]  大家不要相信這件事
[00:09:02.480 --> 00:09:03.520]  不要相信這件事
[00:09:03.520 --> 00:09:06.160]  因為這些將來必成的事
[00:09:06.160 --> 00:09:09.600]  根據保羅教導貼薩尼加教會
[00:09:09.600 --> 00:09:11.520]  貼薩尼加後書第二章
[00:09:11.520 --> 00:09:13.520]  是滴雞都一定出現
[00:09:13.520 --> 00:09:16.080]  然後災難才來到的
[00:09:16.080 --> 00:09:19.200]  所以這些將來必成的事
[00:09:19.200 --> 00:09:21.360]  是還未見到的
[00:09:21.360 --> 00:09:23.760]  當我們開始第四章的時候
[00:09:23.760 --> 00:09:27.600]  我們是先看到他們天上的敬拜
[00:09:27.600 --> 00:09:32.960]  當約翰是被一個好像吹號的聲音
[00:09:32.960 --> 00:09:35.520]  叫他你上到這裏來
[00:09:35.520 --> 00:09:38.400]  我要將以後必成的事指示你
[00:09:38.400 --> 00:09:39.840]  然後他一上去
[00:09:39.840 --> 00:09:41.760]  首先是天上的門
[00:09:41.760 --> 00:09:43.360]  天上的寶座
[00:09:43.360 --> 00:09:44.720]  二十四個長老
[00:09:44.720 --> 00:09:49.280]  我們說是代表新約的教會所有的信徒
[00:09:49.280 --> 00:09:54.880]  四活物是天使
[00:09:54.880 --> 00:09:58.160]  然後第五章的時候
[00:09:58.160 --> 00:10:02.160]  我們看到聖父手中的書卷
[00:10:02.160 --> 00:10:04.000]  約翰就哭了
[00:10:04.000 --> 00:10:06.880]  因為怕沒有人能夠拿到書卷
[00:10:06.880 --> 00:10:08.080]  打開書卷
[00:10:08.080 --> 00:10:13.760]  然後被殺的高揚有資格接過書卷
[00:10:13.760 --> 00:10:18.320]  第四第五章主要是天上的敬拜
[00:10:18.320 --> 00:10:21.360]  然後第六章開始
[00:10:21.360 --> 00:10:24.240]  高揚揭開七個印
[00:10:24.240 --> 00:10:26.080]  當揭開印的時候
[00:10:26.080 --> 00:10:29.600]  原來這個書卷代表了
[00:10:29.600 --> 00:10:33.920]  宇宙的擁有權管理權
[00:10:33.920 --> 00:10:36.960]  當高揚拿回這個管理權
[00:10:36.960 --> 00:10:38.960]  打開這個書卷的時候
[00:10:38.960 --> 00:10:41.120]  地就進入最後的七年
[00:10:41.120 --> 00:10:44.960]  地上開始七年的大災難
[00:10:44.960 --> 00:10:49.280]  我們查《但義理書》的時候
[00:10:49.280 --> 00:10:51.840]  亦都有提到最後的七年
[00:10:51.840 --> 00:10:55.520]  在《但義理書》第九章二十四至二十七節
[00:10:55.520 --> 00:10:59.360]  是說到七十個七四百九十年
[00:10:59.360 --> 00:11:02.720]  四百九十年裏是分開三個部分
[00:11:02.720 --> 00:11:04.640]  第一個部分就是
[00:11:04.640 --> 00:11:06.640]  這裏說的必有七個七
[00:11:06.640 --> 00:11:11.920]  四十九年就是他們被釋放回去重建耶路撒冷城牆
[00:11:11.920 --> 00:11:17.040]  然後六十二個七就是四百三十四年
[00:11:17.040 --> 00:11:23.520]  就是由重建城牆一直到耶穌基督在最後的禮拜二
[00:11:23.520 --> 00:11:26.080]  騎著驢車進入耶路撒冷
[00:11:26.080 --> 00:11:30.400]  是計算得很準確的就是四百三十四年
[00:11:30.400 --> 00:11:34.400]  總共加起來就是四百八十三年
[00:11:34.400 --> 00:11:37.200]  還有最後的七年
[00:11:37.200 --> 00:11:40.800]  最後的七年在第二十六二十七節裏
[00:11:40.800 --> 00:11:44.000]  是說到一七
[00:11:44.000 --> 00:11:46.960]  一七之內一七之半
[00:11:46.960 --> 00:11:48.960]  就是說到最後的七
[00:11:48.960 --> 00:11:52.160]  原來在前面的四百三十四年
[00:11:52.160 --> 00:11:54.160]  和後面的七年
[00:11:54.160 --> 00:11:56.160]  在神的計劃當中
[00:11:56.160 --> 00:11:58.160]  是有一個教會的時代
[00:11:58.160 --> 00:12:00.960]  我們也都很詳細說過了
[00:12:00.960 --> 00:12:02.960]  我們現在就在這個時代
[00:12:02.960 --> 00:12:04.960]  已經過了兩千年了
[00:12:04.960 --> 00:12:08.400]  這個時代的結束就是教會被提
[00:12:08.400 --> 00:12:12.400]  然後地上進入了七年的大災難
[00:12:12.400 --> 00:12:16.720]  一七之內他必與許多人堅定盟約
[00:12:16.720 --> 00:12:18.720]  他就是迪基督
[00:12:18.720 --> 00:12:21.520]  堅定盟約就是地上進入和平
[00:12:21.520 --> 00:12:23.520]  這隻白馬就開始出來
[00:12:23.520 --> 00:12:25.520]  有弓武戰的白馬
[00:12:25.520 --> 00:12:27.520]  一會兒我們會看
[00:12:27.520 --> 00:12:29.520]  一七之半在三年半
[00:12:29.520 --> 00:12:34.800]  迪基督就進入他建立的第三個聖殿
[00:12:34.800 --> 00:12:37.680]  就使祭祀和貢獻紫色
[00:12:37.680 --> 00:12:40.720]  行為壞可憎的如非而來
[00:12:40.720 --> 00:12:44.000]  然後就有憤怒傾墮在
[00:12:44.000 --> 00:12:48.160]  那行為壞的身上直到所定的局
[00:12:48.160 --> 00:12:54.160]  這就是一千年前
[00:12:54.160 --> 00:12:56.160]  差不多一千年前的
[00:12:56.160 --> 00:12:58.960]  距離現在二千八年前的
[00:12:58.960 --> 00:13:02.960]  但如你所預先見到的大災難
[00:13:02.960 --> 00:13:05.920]  我們現在就進入第六章
[00:13:05.920 --> 00:13:07.920]  當你進入第六章的時候
[00:13:07.920 --> 00:13:09.920]  就是那個印被揭開
[00:13:09.920 --> 00:13:11.920]  那七個印栽
[00:13:11.920 --> 00:13:14.880]  就在第六章那裡有六個印出來了
[00:13:14.880 --> 00:13:16.160]  第一個印
[00:13:16.160 --> 00:13:18.800]  第一至第四個印都是四匹馬
[00:13:18.800 --> 00:13:21.440]  白馬、紅馬、黑馬、灰馬
[00:13:21.440 --> 00:13:23.440]  代表了四樣東西
[00:13:23.440 --> 00:13:26.720]  假的和平、戰爭、饑荒、瘟疫
[00:13:26.720 --> 00:13:29.440]  令到地上四分之一的人死了
[00:13:29.440 --> 00:13:31.440]  然後第五個印
[00:13:31.440 --> 00:13:34.720]  就是信徒受到猛烈的迫害
[00:13:34.720 --> 00:13:40.160]  很多信徒的靈魂在天上的祭壇裡呼冤
[00:13:40.160 --> 00:13:44.480]  然後地震升座、天象改變
[00:13:44.480 --> 00:13:47.360]  第六印到第七個印之間
[00:13:47.360 --> 00:13:48.880]  是停了在那裡
[00:13:48.880 --> 00:13:50.880]  是暫停的
[00:13:50.880 --> 00:13:55.360]  約翰看到十四萬四千個宣教士
[00:13:55.360 --> 00:13:57.920]  被按立、受印記
[00:13:57.920 --> 00:14:00.400]  看到天上的敬拜
[00:14:00.400 --> 00:14:03.440]  是那些殉道者的靈魂加入
[00:14:03.440 --> 00:14:08.640]  然後到第七個印被打開
[00:14:08.640 --> 00:14:10.640]  去到第八章的時候
[00:14:10.640 --> 00:14:12.640]  是有半個小時的靜寂
[00:14:12.640 --> 00:14:16.080]  然後眾聖徒的禱告
[00:14:16.080 --> 00:14:18.480]  就是那個金的香爐
[00:14:18.480 --> 00:14:24.160]  天使將壇上的火倒在地上
[00:14:24.160 --> 00:14:26.480]  就開始了七號之災
[00:14:26.480 --> 00:14:28.800]  在第八章開始
[00:14:28.800 --> 00:14:31.120]  原來第七個印揭開
[00:14:31.120 --> 00:14:33.600]  就是那八個號災
[00:14:33.600 --> 00:14:37.120]  那七個號災
[00:14:37.120 --> 00:14:40.800]  第一至第六都是在第八章
[00:14:40.800 --> 00:14:43.360]  還有是第九章
[00:14:43.360 --> 00:14:45.920]  一至四號是在第八章
[00:14:45.920 --> 00:14:47.440]  大家會看到
[00:14:47.440 --> 00:14:49.920]  我這個筆記是總結給大家
[00:14:49.920 --> 00:14:53.840]  「博子和火打擊地和雪三分之一」
[00:14:53.840 --> 00:14:56.160]  「火打擊海的三分之一」
[00:14:56.160 --> 00:14:59.360]  「大星打擊河水的三分之一」
[00:14:59.360 --> 00:15:02.080]  「日月星被打擊三分之一」
[00:15:02.080 --> 00:15:05.120]  大家看這裡的災害
[00:15:05.120 --> 00:15:08.320]  是影響地上三分之一
[00:15:08.320 --> 00:15:13.440]  都比以前降災在埃及
[00:15:13.440 --> 00:15:17.280]  只是影響埃及一個本地的地方
[00:15:17.280 --> 00:15:19.600]  就已經嚴重得多
[00:15:19.600 --> 00:15:21.760]  當我們看聖經
[00:15:21.760 --> 00:15:24.800]  神降災下來地
[00:15:24.800 --> 00:15:26.880]  是有三類
[00:15:26.880 --> 00:15:30.560]  第一類就是降落在埃及本地的災
[00:15:30.560 --> 00:15:33.600]  第二類就是在第七號
[00:15:33.600 --> 00:15:38.080]  第六、第印災和七號的災
[00:15:38.080 --> 00:15:40.640]  都是影響世界的一部分
[00:15:40.640 --> 00:15:41.920]  三分之一
[00:15:41.920 --> 00:15:45.760]  但今晚當我們看到七碗災的時候
[00:15:45.760 --> 00:15:47.680]  是全世界性的
[00:15:47.680 --> 00:15:49.360]  不是只是三分之一
[00:15:49.360 --> 00:15:53.760]  即是劇烈的程度一直擴大
[00:15:53.760 --> 00:15:56.320]  到第四、第五號當中
[00:15:56.320 --> 00:15:59.600]  天使在空中說了三次「和災」
[00:15:59.600 --> 00:16:03.440]  這個就是第五、第六和第七個號災
[00:16:03.440 --> 00:16:05.440]  都是叫做「和災」
[00:16:05.440 --> 00:16:08.640]  第五個號即是第一個和災
[00:16:08.640 --> 00:16:12.640]  就是在無底坑出來的邪靈
[00:16:12.640 --> 00:16:17.760]  以蝗蟲的方式在地上降災五個月
[00:16:17.760 --> 00:16:20.320]  然後第六個號災
[00:16:20.320 --> 00:16:23.280]  亦即天使說的第二個和災
[00:16:23.280 --> 00:16:28.240]  就是二萬萬個邪靈的馬軍出現
[00:16:28.240 --> 00:16:30.000]  即是到這個地步
[00:16:30.000 --> 00:16:33.120]  那些邪靈在無底坑出來
[00:16:33.120 --> 00:16:35.920]  在大河那裏被釋放
[00:16:35.920 --> 00:16:40.320]  是神讓這些已經困了很多千年的邪靈
[00:16:40.320 --> 00:16:42.720]  出來降災於地
[00:16:42.720 --> 00:16:45.440]  然後到第六、第七個號災
[00:16:45.440 --> 00:16:49.760]  就好像第六和第七個印災一樣
[00:16:49.760 --> 00:16:54.640]  停下來讓約翰看到其他的異象
[00:16:54.640 --> 00:16:58.080]  第十章和第十一章看到異象
[00:16:58.080 --> 00:17:00.080]  吃小書卷
[00:17:00.080 --> 00:17:03.680]  口甜但肚苦
[00:17:03.680 --> 00:17:05.680]  七雷發聲
[00:17:05.680 --> 00:17:07.680]  但說甚麼我們不知道
[00:17:07.680 --> 00:17:13.120]  因為神要約翰記下這七雷發聲所說的
[00:17:13.120 --> 00:17:17.040]  然後第四聖殿被量度
[00:17:17.040 --> 00:17:21.520]  然後地上有兩個見證人出來傳道
[00:17:21.520 --> 00:17:24.320]  然後他們被迪基督殺了
[00:17:24.320 --> 00:17:28.720]  沉屍在地上三天
[00:17:28.720 --> 00:17:32.640]  然後開始第七號的災
[00:17:32.640 --> 00:17:35.600]  第七個號的災打開
[00:17:35.600 --> 00:17:40.400]  原來就是七個碗的災
[00:17:40.400 --> 00:17:44.080]  但七個碗的災未出現之前
[00:17:44.080 --> 00:17:46.960]  在第七號響起之後
[00:17:46.960 --> 00:17:52.320]  神讓約翰再看到有七個人物
[00:17:52.320 --> 00:17:57.040]  這七個人物在整個大災難當中出現
[00:17:57.040 --> 00:17:59.920]  由大災難開頭已經出現
[00:17:59.920 --> 00:18:04.000]  人物當然有以色列
[00:18:04.000 --> 00:18:07.120]  提醒大家replace theology
[00:18:07.120 --> 00:18:10.480]  為何我們知道一定錯呢
[00:18:10.480 --> 00:18:16.080]  因為在末世婦人以色列仍然出現
[00:18:16.080 --> 00:18:18.080]  如果以色列被唾棄
[00:18:18.080 --> 00:18:20.880]  沒理由還有以色列出現
[00:18:20.880 --> 00:18:24.320]  有以色列有撒旦的大熊龍
[00:18:24.320 --> 00:18:27.760]  有基督的男孩子
[00:18:27.760 --> 00:18:29.760]  有天使米加烈
[00:18:29.760 --> 00:18:31.760]  這是保護以色列的天使
[00:18:31.760 --> 00:18:34.560]  然後婦人其餘的元女
[00:18:34.560 --> 00:18:37.440]  即是信主的猶太人
[00:18:37.440 --> 00:18:40.480]  海中的獸迪基督
[00:18:40.480 --> 00:18:43.280]  地裏的獸善智
[00:18:43.280 --> 00:18:48.960]  這些人物在整個七年的大災難當中是主角
[00:18:48.960 --> 00:18:50.960]  然後四個現象
[00:18:50.960 --> 00:18:53.520]  我們上一次查第十四章
[00:18:53.520 --> 00:18:55.840]  第十四章有四個現象
[00:18:55.840 --> 00:19:00.400]  是高陽同十四萬四千個信徒
[00:19:00.400 --> 00:19:02.960]  站在石安山的第一個現象
[00:19:02.960 --> 00:19:07.360]  第二個現象是三位在空中傳福音
[00:19:07.360 --> 00:19:09.360]  發出警告的天使
[00:19:09.360 --> 00:19:15.840]  第三個現象是在主裏面死去的信徒有福
[00:19:15.840 --> 00:19:19.760]  第四個現象是鐮刀修割的警告
[00:19:19.760 --> 00:19:23.600]  即是審判開始了
[00:19:23.600 --> 00:19:30.320]  第四個現象是神的真正大審判就來臨了
[00:19:30.320 --> 00:19:33.520]  這個就是七碗之災
[00:19:33.520 --> 00:19:36.560]  我們今晚就要講這個七碗之災
[00:19:36.560 --> 00:19:39.280]  序幕就是第一至第四節
[00:19:39.280 --> 00:19:41.280]  是玻璃海的現象
[00:19:41.280 --> 00:19:43.280]  天上的電打開
[00:19:43.280 --> 00:19:46.480]  然後到第十六章
[00:19:46.480 --> 00:19:49.120]  一個碗一個碗地倒出來
[00:19:49.120 --> 00:19:51.680]  一會兒我們就會查到
[00:19:51.680 --> 00:19:53.680]  我們現在進去第十五章
[00:19:53.680 --> 00:19:57.760]  第十五章很短的
[00:19:57.760 --> 00:19:59.760]  只有八節的經文
[00:19:59.760 --> 00:20:03.280]  所以我們把它分開做兩段
[00:20:03.280 --> 00:20:05.280]  大家的路線會看到
[00:20:05.280 --> 00:20:07.280]  我把它分成兩段
[00:20:07.280 --> 00:20:11.280]  第一至第四節是天上的讚美
[00:20:11.280 --> 00:20:15.280]  天上的讚美是唱兩首歌
[00:20:15.280 --> 00:20:17.280]  一會兒我們會為大家分析
[00:20:17.280 --> 00:20:21.520]  然後第二個部分就是五節到第八節
[00:20:21.520 --> 00:20:25.040]  天使出來拿著金碗
[00:20:25.040 --> 00:20:28.800]  準備將災害降落在地上
[00:20:28.800 --> 00:20:31.760]  所以十五章是一個前奏
[00:20:31.760 --> 00:20:36.080]  是七個碗災的前奏
[00:20:36.080 --> 00:20:38.560]  天上的讚美
[00:20:38.560 --> 00:20:41.440]  這個七個碗災
[00:20:41.440 --> 00:20:45.120]  是神的憤怒完全傾倒下來
[00:20:45.120 --> 00:20:47.680]  所以約翰在這裡說
[00:20:47.680 --> 00:20:49.680]  大而且其
[00:20:49.680 --> 00:20:53.680]  天上有異常大而且其
[00:20:53.680 --> 00:20:56.960]  就是七位天使掌管沒了的七災
[00:20:56.960 --> 00:21:02.720]  因為神的大怒在這七個災當中發生了
[00:21:02.720 --> 00:21:07.200]  這裡是神的憤怒達到極點
[00:21:07.200 --> 00:21:12.480]  然後第二節是轉為第二節
[00:21:12.480 --> 00:21:15.680]  第一節我又看見是一幅圖畫
[00:21:15.680 --> 00:21:20.640]  然後第二節我又看見是第二幅圖畫
[00:21:20.640 --> 00:21:23.680]  第二幅圖畫彷彿有玻璃海
[00:21:23.680 --> 00:21:25.440]  不是真的玻璃海
[00:21:25.440 --> 00:21:27.600]  彷彿好像玻璃海
[00:21:27.600 --> 00:21:31.440]  玻璃海我們在第四章已經見過
[00:21:31.440 --> 00:21:33.760]  當約翰一上到天的時候
[00:21:33.760 --> 00:21:36.560]  見到寶座前面就是玻璃海
[00:21:36.560 --> 00:21:38.720]  但我相信第四章的玻璃海
[00:21:38.720 --> 00:21:41.920]  和這裡的玻璃海的情況是很不同的
[00:21:41.920 --> 00:21:46.160]  第四章的玻璃海是很平靜的
[00:21:46.160 --> 00:21:48.320]  在神的寶座前面
[00:21:48.320 --> 00:21:51.760]  但這裡的玻璃海是有火侵襲
[00:21:51.760 --> 00:21:53.360]  有火在這裡
[00:21:53.360 --> 00:21:55.360]  火就是代表審判
[00:21:55.360 --> 00:21:59.120]  見到那些升了獸和獸像的
[00:21:59.120 --> 00:22:00.960]  不拜那些獸
[00:22:00.960 --> 00:22:02.400]  戰勝了獸
[00:22:02.400 --> 00:22:07.680]  也不擺666的名號在手臂或額頭
[00:22:07.680 --> 00:22:10.080]  不接受666的
[00:22:10.080 --> 00:22:12.960]  這些人其實已經信道了
[00:22:12.960 --> 00:22:14.720]  很多很多人信道
[00:22:14.720 --> 00:22:17.680]  這些人也極有可能
[00:22:17.680 --> 00:22:20.000]  就是第六章第九節
[00:22:20.000 --> 00:22:24.320]  在天上祭壇下面敷冤的那些靈魂
[00:22:24.320 --> 00:22:28.000]  現在是站在玻璃海那裡
[00:22:28.000 --> 00:22:31.520]  看到神的憤怒傾倒在地上
[00:22:31.520 --> 00:22:33.760]  因為他們說要為他們伸冤
[00:22:33.760 --> 00:22:35.760]  現在就是神給他們看
[00:22:35.760 --> 00:22:38.960]  現在的憤怒就是為他們伸冤的了
[00:22:38.960 --> 00:22:40.480]  第三節
[00:22:40.480 --> 00:22:46.640]  他們所有的人在玻璃海上面做什麼呢?
[00:22:46.640 --> 00:22:50.160]  他們唱神伏人摩西的歌
[00:22:50.160 --> 00:22:53.280]  和高揚的歌
[00:22:53.280 --> 00:22:55.280]  摩西的歌和高揚的歌
[00:22:55.280 --> 00:23:00.240]  我在note線第一章解釋給大家聽
[00:23:00.240 --> 00:23:06.400]  摩西的歌是摩西帶領以色列人出埃及之後
[00:23:06.400 --> 00:23:08.400]  渡過紅海之後唱的
