
[00:00:00.000 --> 00:00:04.000]  多謝李牧師給我機會在這裡和大家分享神的說話
[00:06:21.000 --> 00:06:23.000]  可不可以實踐在生活當中呢
[00:06:23.000 --> 00:06:24.000]  請你認真想一想
[00:06:24.000 --> 00:06:27.000]  我猜如果你是一個誠實的人
[00:06:27.000 --> 00:06:32.000]  你會知道這段經文是不可能實踐的
[00:06:32.000 --> 00:06:33.000]  不知道你同不同意
[00:06:33.000 --> 00:06:34.000]  我們一起讀一次好嗎
[00:06:34.000 --> 00:06:37.000]  你們聽見有話說
[00:06:53.000 --> 00:07:06.000]  (聖經)
[00:07:06.000 --> 00:07:07.000]  大家同不同意嗎
[00:07:07.000 --> 00:07:10.000]  這段聖經基本上是不可能實踐的
[00:07:10.000 --> 00:07:13.000]  同不同意嗎
[00:07:13.000 --> 00:07:17.000]  這段聖經同樣有很多地方需要解釋一下
[00:07:17.000 --> 00:07:20.000]  有很多地方我們真的需要認真學習
[00:07:20.000 --> 00:07:23.000]  我再讀這段經文的時候發現
[00:07:23.000 --> 00:07:26.000]  很多地方過往沒有認真考慮的
[00:07:26.000 --> 00:07:27.000]  就是這段經文
[00:07:27.000 --> 00:07:29.000]  我先解釋一下
[00:07:29.000 --> 00:07:32.000]  同樣的模式出現了
[00:07:32.000 --> 00:07:34.000]  你聽見有話說
[00:07:34.000 --> 00:07:36.000]  以眼還眼 以牙還牙
[00:07:36.000 --> 00:07:40.000]  這就是摩西律法裡面所說的一段經文
[00:07:40.000 --> 00:07:42.000]  在《春夏及記》、《利美記》、《森明記》
[00:07:42.000 --> 00:07:43.000]  同樣提到的
[00:07:43.000 --> 00:07:46.000]  當時摩西頒佈律法的時間
[00:07:46.000 --> 00:07:48.000]  作為一個國家、作為一個社會
[00:07:48.000 --> 00:07:50.000]  要維持公義
[00:07:50.000 --> 00:07:53.000]  就以眼還眼 以牙還牙
[00:07:53.000 --> 00:07:54.000]  換言之就是說
[00:07:54.000 --> 00:07:57.000]  第一 你不可以多取一個理所失去
[00:07:57.000 --> 00:07:59.000]  以眼還眼 以牙還牙
[00:07:59.000 --> 00:08:02.000]  第二 這個是整個國家的法例
[00:08:02.000 --> 00:08:06.000]  不是個別執行私人恩怨的一個方法
[00:08:06.000 --> 00:08:09.000]  是國家作為一個法例去執行的方式
[00:08:09.000 --> 00:08:13.000]  當這班以色列人去跟從主的時候
[00:08:13.000 --> 00:08:15.000]  特別經過很多年的演繹
[00:08:15.000 --> 00:08:21.000]  很多不同的文士、法利塞人等等的教導之後
[00:08:21.000 --> 00:08:22.000]  這個時候開始走樣了
[00:08:22.000 --> 00:08:23.000]  怎麼走樣呢
[00:08:23.000 --> 00:08:24.000]  下文你會見到
[00:08:24.000 --> 00:08:27.000]  不過耶穌在先天的經文裡面有這樣的解說
[00:08:27.000 --> 00:08:29.000]  祂說 指示我告誓你們
[00:08:29.000 --> 00:08:33.000]  不要與惡人作對
[00:08:33.000 --> 00:08:37.000]  接著就舉出四個例子
[00:08:37.000 --> 00:08:39.000]  怎麼不要與惡人作對
[00:08:39.000 --> 00:08:41.000]  這節聖經第39節
[00:08:41.000 --> 00:08:43.000]  指示我告誓你們
[00:08:43.000 --> 00:08:45.000]  不要與惡人作對
[00:08:45.000 --> 00:08:47.000]  其實這句話我們需要多些探究
[00:08:47.000 --> 00:08:51.000]  否則對整段經文的理解可能就有偏差
[00:08:51.000 --> 00:08:53.000]  我們看看下一張投影片
[00:08:53.000 --> 00:08:57.000]  或者我一邊說一邊可以省下一點時間
[00:08:57.000 --> 00:08:58.000]  《南無學本》譯做
[00:08:58.000 --> 00:09:01.000]  不要與惡人作對
[00:09:01.000 --> 00:09:04.000]  大家知道現在有一個新的聖經譯本
[00:09:04.000 --> 00:09:06.000]  差不多是中文聖經最新的譯本
[00:09:06.000 --> 00:09:09.000]  叫做《新漢語》的譯本
[00:09:09.000 --> 00:09:11.000]  將這句話譯做
[00:09:11.000 --> 00:09:12.000]  不與惡人作對
[00:09:12.000 --> 00:09:14.000]  有兩個地方是不相同的
[00:09:14.000 --> 00:09:15.000]  翻譯的方法就是
[00:09:15.000 --> 00:09:18.000]  不與一般的惡人
[00:09:18.000 --> 00:09:22.000]  不是社會上甚至我不認識的惡人作對
[00:09:22.000 --> 00:09:23.000]  翻譯成
[00:09:23.000 --> 00:09:28.000]  是不要與傷害你的人
[00:09:28.000 --> 00:09:29.000]  傷害
[00:09:29.000 --> 00:09:31.000]  出來了 最好大家看著容易一點
[00:09:31.000 --> 00:09:33.000]  請出下面那句
[00:09:33.000 --> 00:09:37.000]  和本紅色的字你會見到是惡人
[00:09:37.000 --> 00:09:40.000]  但是在《新漢語》譯本裏面譯做
[00:09:40.000 --> 00:09:41.000]  傷害你的人
[00:09:41.000 --> 00:09:43.000]  即是那個不是與我無關的
[00:09:43.000 --> 00:09:45.000]  我不認識的或一般性的惡人
[00:09:45.000 --> 00:09:47.000]  是與我直接有關係
[00:09:47.000 --> 00:09:49.000]  他曾經傷害過我的人
[00:09:49.000 --> 00:09:52.000]  根據上下文這個翻譯可能更加準確
[00:09:52.000 --> 00:09:55.000]  是說與我有關係
[00:09:55.000 --> 00:09:57.000]  所以我才會生他的氣
[00:09:57.000 --> 00:10:00.000]  所以我才想以牙還牙 以眼還眼
[00:10:00.000 --> 00:10:02.000]  然後第二個不同翻譯的地方
[00:10:02.000 --> 00:10:04.000]  就是和本譯做作對
[00:10:04.000 --> 00:10:08.000]  好像與惡人和得罪的人對立
[00:10:08.000 --> 00:10:13.000]  這個意思當然也包括在經文裏面
[00:10:13.000 --> 00:10:15.000]  不過我估計更好的翻譯
[00:10:15.000 --> 00:10:17.000]  就是現在《新漢語》的譯法
[00:10:17.000 --> 00:10:22.000]  就是將作對翻譯為討回公道
[00:10:22.000 --> 00:10:25.000]  即是說對立面不是我和他
[00:10:25.000 --> 00:10:28.000]  對立面是我和我內心的世界
[00:10:28.000 --> 00:10:29.000]  大家聽得清楚嗎
[00:10:29.000 --> 00:10:32.000]  對立面不是我和惡人作對
[00:10:32.000 --> 00:10:35.000]  對立面是我自己內心世界的掙扎
[00:10:35.000 --> 00:10:37.000]  我掙扎的是甚麼呢
[00:10:37.000 --> 00:10:39.000]  我要討回公道
[00:10:39.000 --> 00:10:45.000]  我叫他做不能夠愛仇敵的原因
[00:10:45.000 --> 00:10:47.000]  是因為我要討回公道
[00:10:47.000 --> 00:10:50.000]  兄弟姐妹
[00:10:50.000 --> 00:10:53.000]  當你理解這段經文的意思的時候
[00:10:53.000 --> 00:10:57.000]  你就會看到神的話就像一把利劍
[00:10:57.000 --> 00:10:59.000]  直插入我們內心
[00:10:59.000 --> 00:11:02.000]  我們不能夠愛一個人
[00:11:02.000 --> 00:11:05.000]  或者不能夠寬恕一個人
[00:11:05.000 --> 00:11:07.000]  很多時候如果不是百分之一百
[00:11:07.000 --> 00:11:09.000]  可能百分之九十
[00:11:09.000 --> 00:11:11.000]  都是因為我們覺得不公平
[00:11:11.000 --> 00:11:12.000]  是不是
[00:11:12.000 --> 00:11:14.000]  小朋友學到一句說話
[00:11:14.000 --> 00:11:16.000]  有人說不是說爸爸媽媽
[00:11:16.000 --> 00:11:18.000]  是說it's not fair
[00:11:18.000 --> 00:11:19.000]  不公道
[00:11:19.000 --> 00:11:20.000]  不是說爸爸媽媽
[00:11:20.000 --> 00:11:22.000]  是說it's not fair
[00:11:22.000 --> 00:11:24.000]  不公平
[00:11:24.000 --> 00:11:28.000]  我們和弟兄姐妹
[00:11:28.000 --> 00:11:32.000]  和我們公司的同事
[00:11:32.000 --> 00:11:35.000]  甚至和家人
[00:11:35.000 --> 00:11:39.000]  不能夠寬恕不能夠愛的原因
[00:11:39.000 --> 00:11:42.000]  很多時候都是要討回公道
[00:11:42.000 --> 00:11:45.000]  我明明這麼勤力工作
[00:11:45.000 --> 00:11:47.000]  這麼懶的人
[00:11:47.000 --> 00:11:48.000]  只會擦鞋
[00:11:48.000 --> 00:11:49.000]  怎會升職升了他
[00:11:49.000 --> 00:11:51.000]  討回公道
[00:11:51.000 --> 00:11:53.000]  我生他的氣是對的
[00:11:53.000 --> 00:11:56.000]  因為要討回公道
[00:11:56.000 --> 00:11:59.000]  甚至家人
[00:11:59.000 --> 00:12:01.000]  我不知道你在成長過程裡
[00:12:01.000 --> 00:12:03.000]  有沒有傷痕
[00:12:03.000 --> 00:12:04.000]  一會兒我結束的時候
[00:12:04.000 --> 00:12:08.000]  會提出一個這樣的例子
[00:12:08.000 --> 00:12:11.000]  家裡本來是一個很溫暖的地方
[00:12:11.000 --> 00:12:13.000]  是應該最有愛的地方
[00:12:13.000 --> 00:12:16.000]  父母應該是最無私
[00:12:16.000 --> 00:12:18.000]  愛我們的人
[00:12:18.000 --> 00:12:21.000]  但如果有時候不是這樣
[00:12:21.000 --> 00:12:23.000]  你心裡留下一個
[00:12:23.000 --> 00:12:27.000]  可能很難磨滅的傷口
[00:12:27.000 --> 00:12:30.000]  你會討回公道
[00:12:30.000 --> 00:12:32.000]  如果兄弟姐妹當中
[00:12:32.000 --> 00:12:34.000]  父母偏心的話
[00:12:34.000 --> 00:12:35.000]  我不知道你有沒有
[00:12:35.000 --> 00:12:36.000]  我希望你自己做父母的時候
[00:12:36.000 --> 00:12:37.000]  不要偏心
[00:12:37.000 --> 00:12:39.000]  偏心會造成很大問題
[00:12:39.000 --> 00:12:41.000]  你看看耳塞和啞角就知道
[00:12:41.000 --> 00:12:42.000]  是到現在幾千年後
[00:12:42.000 --> 00:12:45.000]  真的解決不了的問題
[00:12:45.000 --> 00:12:47.000]  我最近收到一個訊息
[00:12:47.000 --> 00:12:49.000]  他說我這麼多年當教徒
[00:12:49.000 --> 00:12:51.000]  我都很難學到一件事
[00:12:51.000 --> 00:12:54.000]  就是父母偏心
[00:12:54.000 --> 00:12:56.000]  他愛妹妹不愛我
[00:12:56.000 --> 00:12:57.000]  我成長的時候
[00:12:57.000 --> 00:12:58.000]  人家稱讚我妹妹漂亮
[00:12:58.000 --> 00:13:01.000]  但沒有稱讚我漂亮
[00:13:01.000 --> 00:13:03.000]  或者有些人說
[00:13:03.000 --> 00:13:05.000]  我哥哥讀名校讀書很厲害
[00:13:05.000 --> 00:13:08.000]  但我讀書很平庸
[00:13:08.000 --> 00:13:10.000]  所以我得不到愛
[00:13:10.000 --> 00:13:12.000]  然後他心裡就會覺得
[00:13:12.000 --> 00:13:14.000]  我今天這樣的表現
[00:13:14.000 --> 00:13:16.000]  包括我生他的氣
[00:13:16.000 --> 00:13:18.000]  是對的
[00:13:18.000 --> 00:13:20.000]  因為我要討回公道
[00:13:20.000 --> 00:13:22.000]  這個世界這個家庭
[00:13:22.000 --> 00:13:24.000]  甚至是教會弟兄姐妹
[00:13:24.000 --> 00:13:26.000]  是欠了我的
[00:13:26.000 --> 00:13:27.000]  有多少弟兄姐妹當他生氣的時候
[00:13:27.000 --> 00:13:29.000]  離開教會
[00:13:29.000 --> 00:13:31.000]  我付出這麼多
[00:13:31.000 --> 00:13:33.000]  我在教會裡做了這麼多的事
[00:13:33.000 --> 00:13:35.000]  默默做了這麼多的工作
[00:13:35.000 --> 00:13:37.000]  但是換來的
[00:13:37.000 --> 00:13:39.000]  很多誤解批評
[00:13:39.000 --> 00:13:41.000]  所以我不想做下去
[00:13:41.000 --> 00:13:43.000]  因為我要討回公道
[00:13:43.000 --> 00:13:47.000]  為什麼我們心裡會累積仇恨這麼多
[00:13:47.000 --> 00:13:49.000]  不能解決
[00:13:49.000 --> 00:13:51.000]  關鍵
[00:13:51.000 --> 00:13:53.000]  耶穌也說了一句話
[00:13:53.000 --> 00:13:59.000]  不要向傷害你的人討回公道
[00:13:59.000 --> 00:14:01.000]  然後耶穌說了四個例子
[00:14:01.000 --> 00:14:03.000]  這四個例子基本上不可能實踐
[00:14:03.000 --> 00:14:05.000]  不知道你同不同意
[00:14:05.000 --> 00:14:07.000]  我們看看這四個例子
[00:14:07.000 --> 00:14:09.000]  第一個例子
[00:14:09.000 --> 00:14:12.000]  有人打你的油簾
[00:14:12.000 --> 00:14:14.000]  第二個例子
[00:14:14.000 --> 00:14:16.000]  有人要告你
[00:14:16.000 --> 00:14:18.000]  要拿你的女衣
[00:14:18.000 --> 00:14:20.000]  第三個例子
[00:14:20.000 --> 00:14:22.000]  有人要強迫你走你路
[00:14:22.000 --> 00:14:24.000]  第四個例子
[00:14:24.000 --> 00:14:26.000]  有人向你借貸
[00:14:26.000 --> 00:14:28.000]  這四個例子
[00:14:28.000 --> 00:14:30.000]  都很難實踐
[00:14:30.000 --> 00:14:32.000]  我詳細的講一講
[00:14:32.000 --> 00:14:34.000]  這節聖經經常被人誤解
[00:14:34.000 --> 00:14:36.000]  甚至被不信耶穌的人取笑
[00:14:36.000 --> 00:14:38.000]  基督徒就是這樣
[00:14:38.000 --> 00:14:40.000]  打你的油簾
[00:14:40.000 --> 00:14:42.000]  不讓你打
[00:14:42.000 --> 00:14:44.000]  不知道有沒有人想示範一次
[00:14:44.000 --> 00:14:48.000]  假設大部份人都用右手
[00:14:48.000 --> 00:14:50.000]  多數人用右手
[00:14:50.000 --> 00:14:52.000]  你想想這經文寫得很仔細
[00:14:52.000 --> 00:14:54.000]  有人打你的油簾
[00:14:54.000 --> 00:14:56.000]  右手怎麼可以打到油簾呢
[00:14:56.000 --> 00:14:58.000]  如果一個人
[00:14:58.000 --> 00:15:00.000]  你對著他
[00:15:00.000 --> 00:15:02.000]  他跟你剛好相反方向
[00:15:02.000 --> 00:15:04.000]  你用右手的話
[00:15:04.000 --> 00:15:06.000]  你打他是打他左簾的
[00:15:06.000 --> 00:15:08.000]  你明白嗎
[00:15:08.000 --> 00:15:10.000]  你去大理試一試就知道
[00:15:10.000 --> 00:15:12.000]  你只能打到他左簾
[00:15:12.000 --> 00:15:14.000]  如果你打右簾
[00:15:14.000 --> 00:15:16.000]  你要反手打他
[00:15:16.000 --> 00:15:18.000]  換言之
[00:15:18.000 --> 00:15:20.000]  是更加侮辱的
[00:15:20.000 --> 00:15:22.000]  去打他
[00:15:22.000 --> 00:15:24.000]  第二個
[00:15:24.000 --> 00:15:26.000]  聖經說如果有人告你
[00:15:26.000 --> 00:15:28.000]  要拿你的女衣
[00:15:28.000 --> 00:15:30.000]  這個很極端的講法
[00:15:30.000 --> 00:15:32.000]  女衣不是很值得多少錢
[00:15:32.000 --> 00:15:34.000]  聖經說
[00:15:34.000 --> 00:15:36.000]  連外衣也要拿去
[00:15:36.000 --> 00:15:38.000]  你明白當時的背景
[00:15:38.000 --> 00:15:40.000]  在摩西的律法裏面
[00:15:40.000 --> 00:15:42.000]  有一條這樣的律法
[00:15:42.000 --> 00:15:44.000]  他說如果
[00:15:44.000 --> 00:15:46.000]  有人窮到
[00:15:46.000 --> 00:15:48.000]  什麼都沒有
[00:15:48.000 --> 00:15:50.000]  要向你借貸
[00:15:50.000 --> 00:15:52.000]  你要拿一些抵押品
[00:15:52.000 --> 00:15:54.000]  拿一些當頭的抵押品
[00:15:54.000 --> 00:15:56.000]  他連他的外衣
[00:15:56.000 --> 00:15:58.000]  他的外衣作為抵押的話
[00:15:58.000 --> 00:16:00.000]  你只可以在白天的時候
[00:16:00.000 --> 00:16:02.000]  拿他的外衣
[00:16:02.000 --> 00:16:04.000]  到晚上的時候
[00:16:04.000 --> 00:16:06.000]  你還給他
[00:16:06.000 --> 00:16:08.000]  大家記得這個摩西律法嗎
[00:16:08.000 --> 00:16:10.000]  這段經文的背景就是因為
[00:16:10.000 --> 00:16:12.000]  以色列的地方大家都知道
[00:16:12.000 --> 00:16:14.000]  可以熱到四十多度
[00:16:14.000 --> 00:16:16.000]  但晚上可以冷到十度以下
[00:16:16.000 --> 00:16:18.000]  溫差很大
[00:16:18.000 --> 00:16:20.000]  所以白天的時間
[00:16:20.000 --> 00:16:22.000]  外衣不見得那麼重要
[00:16:22.000 --> 00:16:24.000]  窮到連羅衣都要當了的人
[00:16:24.000 --> 00:16:26.000]  當他晚上的時候
[00:16:26.000 --> 00:16:28.000]  這件外衣
[00:16:28.000 --> 00:16:30.000]  就會成為他的求生的
[00:16:30.000 --> 00:16:32.000]  很重要的工具
[00:16:32.000 --> 00:16:34.000]  因為當成被蓋
[00:16:34.000 --> 00:16:36.000]  所以你看到外衣
[00:16:36.000 --> 00:16:38.000]  是非常重要的
[00:16:38.000 --> 00:16:40.000]  聖經說
[00:16:40.000 --> 00:16:42.000]  如果有人告你
[00:16:42.000 --> 00:16:44.000]  告到一個地步要你賠償
[00:16:44.000 --> 00:16:46.000]  你連最重要的外衣都給了他
[00:16:46.000 --> 00:16:48.000]  是不是很難實踐呢
[00:16:48.000 --> 00:16:50.000]  有人打你的右臉
[00:16:50.000 --> 00:16:52.000]  你被左臉打了
[00:16:52.000 --> 00:16:54.000]  是不是很懦弱呢
[00:16:54.000 --> 00:16:56.000]  有人強迫你走你路
[00:16:56.000 --> 00:16:58.000]  當時羅馬的政府
[00:16:58.000 --> 00:17:00.000]  在羅馬政府之下
[00:17:00.000 --> 00:17:02.000]  他們的士兵
[00:17:02.000 --> 00:17:04.000]  可以要求任何一個被統治的人
[00:17:04.000 --> 00:17:06.000]  包括猶太人
[00:17:06.000 --> 00:17:08.000]  他幫他拿行李
[00:17:08.000 --> 00:17:10.000]  但只可以走一里路
[00:17:10.000 --> 00:17:12.000]  但耶穌說你要陪他走多一里路
[00:17:12.000 --> 00:17:14.000]  在法律
[00:17:14.000 --> 00:17:16.000]  在當時的政府要求
