
[00:00:00.000 --> 00:00:02.000]  (字幕:Sara Lee)
[00:04:43.200 --> 00:04:48.200]  另外一樣東西就是不要浪費那麼多時間去處理問題
[00:04:48.200 --> 00:04:51.200]  最好就是將問題完全拋諸腦後
[00:04:51.200 --> 00:04:54.200]  然後重新開始一些東西
[00:04:54.200 --> 00:05:00.200]  希望盡快去賺取一些新的資金或者新的財源
[00:05:00.200 --> 00:05:04.200]  這種思維久而久之我就發現到
[00:05:04.200 --> 00:05:08.200]  近這一兩年之間就很普遍
[00:05:08.200 --> 00:05:13.200]  我發覺原來現在因為經濟不好的情況
[00:05:13.200 --> 00:05:17.200]  但是人已經過去那麼多年習慣了不斷花錢
[00:05:17.200 --> 00:05:20.200]  就是花大了花慣了
[00:05:20.200 --> 00:05:22.200]  於是乎怎麼樣呢?
[00:05:22.200 --> 00:05:24.200]  當在這樣的疫情的時候
[00:05:24.200 --> 00:05:26.200]  他的性格是沒有改變過
[00:05:26.200 --> 00:05:30.200]  仍然是大量的花錢花費
[00:05:30.200 --> 00:05:31.200]  那結局怎麼樣呢?
[00:05:31.200 --> 00:05:37.200]  花大了花多了信用卡的信用額都爆了
[00:05:37.200 --> 00:05:40.200]  銀行又沒錢了工作又沒了
[00:05:40.200 --> 00:05:43.200]  在這樣的情況之下他唯有怎麼樣呢?
[00:05:43.200 --> 00:05:47.200]  他沒有想過去做債務重組
[00:05:47.200 --> 00:05:50.200]  他不去面對這個問題
[00:05:50.200 --> 00:05:51.200]  一不做二不休
[00:05:51.200 --> 00:05:55.200]  那些人通常第一件事就是去登記破產
[00:05:55.200 --> 00:05:57.200]  File Bankruptcy
[00:05:57.200 --> 00:05:58.200]  然後怎麼樣呢?
[00:05:58.200 --> 00:06:01.200]  希望所有的人我以前欠他們錢
[00:06:01.200 --> 00:06:02.200]  預算我不用還
[00:06:02.200 --> 00:06:08.200]  亭姐妹你和我會不會在這樣的大圍氣氛之下
[00:06:08.200 --> 00:06:12.200]  不經不覺地就被影響了呢?
[00:06:12.200 --> 00:06:17.200]  當我們今天去看回這個世界的做事的情況的時候
[00:06:17.200 --> 00:06:20.200]  我們要看回我們上帝怎麼做事呢?
[00:06:20.200 --> 00:06:22.200]  特別我們作為一個神的子民
[00:06:22.200 --> 00:06:25.200]  上帝做事是怎麼樣呢?
[00:06:25.200 --> 00:06:28.200]  其實從聖經裡面我們發現
[00:06:28.200 --> 00:06:30.200]  我們的上帝做事情
[00:06:30.200 --> 00:06:34.200]  不會是說每樣東西都推倒重來
[00:06:34.200 --> 00:06:38.200]  一不對就毀滅了它然後從頭做過
[00:06:38.200 --> 00:06:43.200]  即使上帝做人之後人犯了罪也好
[00:06:43.200 --> 00:06:45.200]  上帝在整個過程當中
[00:06:45.200 --> 00:06:49.200]  其實仍然沒有說將所有東西完全推倒
[00:06:49.200 --> 00:06:50.200]  你們有沒有留意一下
[00:06:50.200 --> 00:06:56.200]  如果就算上帝說用大洪水去滅這個世界的時候
[00:06:56.200 --> 00:06:59.200]  在這個羅亞方舟上面
[00:06:59.200 --> 00:07:02.200]  一起和羅亞一起在這個方舟上面的人
[00:07:02.200 --> 00:07:06.200]  其實他們裡面仍然是爛到不堪的
[00:07:06.200 --> 00:07:10.200]  上帝其實一直用很多的過程
[00:07:10.200 --> 00:07:12.200]  無論是大動作也好
[00:07:12.200 --> 00:07:13.200]  小動作也好
[00:07:13.200 --> 00:07:18.200]  都希望從不同的角度去幫助人
[00:07:18.200 --> 00:07:23.200]  從一個已經成為一個真的有問題爛的攤子
[00:07:23.200 --> 00:07:25.200]  然後從當中去嘗試
[00:07:25.200 --> 00:07:31.200]  將它重新去收復原本上帝創造這個世界的時候
[00:07:31.200 --> 00:07:33.200]  人應有的樣式
[00:07:33.200 --> 00:07:40.200]  希望重新恢復這個整個創造原本神的原意是怎麼樣
[00:07:40.200 --> 00:07:42.200]  今天我們就嘗試去看一下
[00:07:42.200 --> 00:07:45.200]  藉著約爾書的第二章
[00:07:45.200 --> 00:07:49.200]  從第十二節到第十四節裡面
[00:07:49.200 --> 00:07:51.200]  就讓我們去認識一下
[00:07:51.200 --> 00:07:55.200]  我們的上帝是怎麼運作的
[00:07:55.200 --> 00:08:02.200]  怎麼在特別關顧到我們屬靈的拯救這件工作上面
[00:08:02.200 --> 00:08:05.200]  上帝沒有用到好像今天我們的世人
[00:08:05.200 --> 00:08:07.200]  推倒了所有一切
[00:08:07.200 --> 00:08:10.200]  不理會原本自己做出來的錯誤
[00:08:10.200 --> 00:08:13.200]  以為那些問題就不再出現
[00:08:13.200 --> 00:08:15.200]  相反我們的上帝是怎麼做的
[00:08:15.200 --> 00:08:18.200]  他在這個這麼爛的攤子裡面
[00:08:18.200 --> 00:08:23.200]  原來他的拯救仍然沒有放棄原本在這個爛攤子裡面
[00:08:23.200 --> 00:08:26.200]  有的屬他的子民
[00:08:26.200 --> 00:08:27.200]  怎麼將他們挽回回來
[00:08:27.200 --> 00:08:30.200]  這個就是今天我們一起去看約爾書
[00:08:30.200 --> 00:08:33.200]  這一段經文的主要的目的
[00:08:33.200 --> 00:08:35.200]  好了, 那不如這樣吧
[00:08:35.200 --> 00:08:36.200]  在開始之前
[00:08:36.200 --> 00:08:39.200]  我們也再次先讀一下這段經文
[00:08:39.200 --> 00:08:41.200]  去了解一下
[00:08:41.200 --> 00:08:43.200]  今天所看的經文總共有三節
[00:08:43.200 --> 00:08:46.200]  我也會透過三個部分
[00:08:46.200 --> 00:08:48.200]  和大家一起去思想
[00:08:48.200 --> 00:08:50.200]  看看上帝做的是什麼
[00:08:50.200 --> 00:08:52.200]  大家請一起打開聖經
[00:08:52.200 --> 00:08:56.200]  我們會一起先讀和合本的版本
[00:08:56.200 --> 00:08:59.200]  然後我會為大家讀一次英語的版本
[00:08:59.200 --> 00:09:01.200]  因為英語的版本裡面
[00:09:01.200 --> 00:09:05.200]  有很多地方其實和合本是譯不準確的
[00:09:05.200 --> 00:09:08.200]  我們可以作為一些參考
[00:09:08.200 --> 00:09:12.200]  好了, 第一節我們找到之後我們一起讀
[00:09:12.200 --> 00:09:17.200]  約爾書第二章第十二節至十四節
[00:09:17.200 --> 00:09:21.200]  耶和說:雖然如此
[00:09:21.200 --> 00:09:23.200]  你們應當禁食
[00:09:23.200 --> 00:09:26.200]  哭泣悲哀
[00:09:26.200 --> 00:09:28.200]  入心歸向我
[00:09:28.200 --> 00:09:31.200]  你們要撕裂心腸
[00:09:31.200 --> 00:09:33.200]  不撕裂衣服
[00:09:33.200 --> 00:09:35.200]  歸向耶和說
[00:09:35.200 --> 00:09:37.200]  你們的上帝
[00:09:37.200 --> 00:09:39.200]  因為他有恩典
[00:09:39.200 --> 00:09:41.200]  有憐憫
[00:09:41.200 --> 00:09:42.200]  不輕易發怒
[00:09:42.200 --> 00:09:44.200]  有豐盛的慈愛
[00:09:44.200 --> 00:09:48.200]  並且後悔不過所說的災
[00:09:48.200 --> 00:09:51.200]  或者他轉而後悔
[00:09:51.200 --> 00:09:53.200]  留下餘福
[00:09:53.200 --> 00:09:56.200]  就是留下獻給耶和說
[00:09:56.200 --> 00:09:59.200]  你們上帝的掃祭和奠祭
[00:09:59.200 --> 00:10:02.200]  也未可知
[00:10:02.200 --> 00:10:04.200]  新的英文翻譯
[00:10:04.200 --> 00:10:07.200]  然而,現在,耶和說說
[00:10:07.200 --> 00:10:10.200]  回到我身邊,用盡心力
[00:10:10.200 --> 00:10:15.200]  用飢餓、哭泣和悲哀
[00:10:15.200 --> 00:10:19.200]  撕裂心腸,不僅是衣服
[00:10:19.200 --> 00:10:22.200]  回到上帝,你的上帝
[00:10:22.200 --> 00:10:25.200]  因為祂有恩典,有恩恩
[00:10:25.200 --> 00:10:30.200]  不輕易發怒,有豐盛的慈愛
[00:10:30.200 --> 00:10:35.200]  不輕易發怒,有豐盛的慈愛
[00:10:35.200 --> 00:10:38.200]  誰知道,也許
[00:10:38.200 --> 00:10:41.200]  祂會變得憐憫
[00:10:41.200 --> 00:10:43.200]  轉而後悔
[00:10:43.200 --> 00:10:46.200]  留下餘福
[00:10:46.200 --> 00:10:50.200]  一頓飯和一杯水
[00:10:50.200 --> 00:10:52.200]  祝福你們
[00:10:52.200 --> 00:10:55.200]  向上帝,你的上帝
[00:10:55.200 --> 00:10:57.200]  首先,這段經文
[00:10:57.200 --> 00:11:00.200]  有些經節想和大家
[00:11:00.200 --> 00:11:02.200]  做些少澄清
[00:11:02.200 --> 00:11:04.200]  在第十三節上
[00:11:04.200 --> 00:11:08.200]  十三節在我們和合本版本裡
[00:11:08.200 --> 00:11:11.200]  是去到
[00:11:11.200 --> 00:11:14.200]  你們要撕裂心腸
[00:11:14.200 --> 00:11:16.200]  不撕裂衣服這裡為開始
[00:11:16.200 --> 00:11:18.200]  但是原來
[00:11:18.200 --> 00:11:23.200]  這是按照在希伯來原文版本
[00:11:23.200 --> 00:11:25.200]  聖經的原本開始
[00:11:25.200 --> 00:11:29.200]  有些譯本是將十三節
[00:11:29.200 --> 00:11:31.200]  由因為祂有恩典
[00:11:31.200 --> 00:11:34.200]  由歸向耶和華,你們的神
[00:11:34.200 --> 00:11:36.200]  這句話開始
[00:11:36.200 --> 00:11:39.200]  這裡我們會做些少留意
[00:11:39.200 --> 00:11:41.200]  所以在分段上
[00:11:41.200 --> 00:11:43.200]  我們看第十二節
[00:11:43.200 --> 00:11:45.200]  十三節和十四節的時候
[00:11:45.200 --> 00:11:46.200]  我們會
[00:11:46.200 --> 00:11:49.200]  第十三節是由你們要撕裂心腸
[00:11:49.200 --> 00:11:51.200]  不撕裂衣服
[00:11:51.200 --> 00:11:53.200]  這裡作為第十三節去看
[00:11:53.200 --> 00:11:57.200]  技術性上的問題
[00:11:57.200 --> 00:11:59.200]  我們解決了一點點之後
[00:11:59.200 --> 00:12:01.200]  我們之後再研究
[00:12:01.200 --> 00:12:03.200]  因為每一節裡
[00:12:03.200 --> 00:12:05.200]  都有些更加不同的地方
[00:12:05.200 --> 00:12:07.200]  第一部分我們去看
[00:12:07.200 --> 00:12:09.200]  就是第十二節
[00:12:09.200 --> 00:12:11.200]  我們先說前文
[00:12:11.200 --> 00:12:13.200]  我們究竟說了些什麼
[00:12:13.200 --> 00:12:15.200]  在前文我們已經說到
[00:12:15.200 --> 00:12:20.200]  上帝在耶和華的日子的時候
[00:12:20.200 --> 00:12:23.200]  祂御駕親征
[00:12:23.200 --> 00:12:26.200]  而南國的人面對著
[00:12:26.200 --> 00:12:29.200]  上帝一連串的行動
[00:12:29.200 --> 00:12:31.200]  可以說他們進入了一個
[00:12:31.200 --> 00:12:34.200]  全面崩潰的狀態
[00:12:34.200 --> 00:12:36.200]  六神無主都不知道
[00:12:36.200 --> 00:12:37.200]  究竟怎樣處理好
[00:12:37.200 --> 00:12:40.200]  面前當有的狀況
[00:12:40.200 --> 00:12:42.200]  在這樣的情況
[00:12:42.200 --> 00:12:43.200]  用今天的用語
[00:12:43.200 --> 00:12:46.200]  就是說他們玩完
[00:12:46.200 --> 00:12:47.200]  等死
[00:12:47.200 --> 00:12:50.200]  用英文說就叫game over
[00:12:50.200 --> 00:12:52.200]  over了
[00:12:52.200 --> 00:12:53.200]  時間都玩完了
[00:12:53.200 --> 00:12:55.200]  都沒什麼好處理
[00:12:55.200 --> 00:12:57.200]  沒辦法去繼續怎樣處理
[00:12:57.200 --> 00:12:59.200]  怎樣去面對當時那一刻
[00:12:59.200 --> 00:13:02.200]  他們所面對的問題
[00:13:02.200 --> 00:13:06.200]  在這樣的背景情節之下
[00:13:06.200 --> 00:13:08.200]  上帝來到
[00:13:08.200 --> 00:13:11.200]  並且宣告如雷一樣
[00:13:11.200 --> 00:13:13.200]  如軍隊的號大一樣
[00:13:13.200 --> 00:13:15.200]  在這樣的情況之下
[00:13:15.200 --> 00:13:20.200]  可以說對於一般不信主的人來說
[00:13:20.200 --> 00:13:24.200]  耶和華的日子是一個死期
[00:13:24.200 --> 00:13:27.200]  是一個窮途末路的時間
[00:13:27.200 --> 00:13:32.200]  但是原來對於有相信上帝的人來說
[00:13:32.200 --> 00:13:34.200]  耶和華的日子
[00:13:34.200 --> 00:13:37.200]  是一個叫他們重新的
[00:13:37.200 --> 00:13:39.200]  另一個的起始點
[00:13:39.200 --> 00:13:43.200]  這是一個截然不同的理解
[00:13:43.200 --> 00:13:45.200]  來到第十二節
[00:13:45.200 --> 00:13:48.200]  第一件事第十二節我們所看到的是什麼呢
[00:13:48.200 --> 00:13:53.200]  原來是看到歸回神的一個召喚
[00:13:53.200 --> 00:13:57.200]  第十節基本上是一個呼召
[00:13:57.200 --> 00:14:00.200]  所以在這段聖經裡面
[00:14:00.200 --> 00:14:05.200]  一開始其實原本在原文聖經裡面
[00:14:05.200 --> 00:14:07.200]  有一句話
[00:14:07.200 --> 00:14:09.200]  很短的一個片語
[00:14:09.200 --> 00:14:12.200]  如果真正要翻譯出來
[00:14:12.200 --> 00:14:14.200]  用中文翻譯就叫做
[00:14:14.200 --> 00:14:16.200]  是道如今
[00:14:16.200 --> 00:14:19.200]  但是我們的和合本就沒有這樣翻譯
[00:14:19.200 --> 00:14:23.200]  我們的和合本就將原本一開始的說話
[00:14:23.200 --> 00:14:26.200]  把它放進了耶華說裡面
[00:14:26.200 --> 00:14:27.200]  就將它改成了
[00:14:27.200 --> 00:14:29.200]  雖然如此
[00:14:29.200 --> 00:14:33.200]  和合本這個翻譯其實就很不理想
[00:14:33.200 --> 00:14:35.200]  因為不能夠將原本
[00:14:35.200 --> 00:14:41.200]  若以先知原本的經文所說的
[00:14:41.200 --> 00:14:44.200]  那個全神的地方
[00:14:44.200 --> 00:14:46.200]  要說出來就是說
[00:14:46.200 --> 00:14:48.200]  既然是道如今
[00:14:48.200 --> 00:14:50.200]  你們都面都青了
[00:14:50.200 --> 00:14:51.200]  坐在這裡了
[00:14:51.200 --> 00:14:53.200]  做什麼好呢
[00:14:53.200 --> 00:14:55.200]  看來什麼都做不了
[00:14:55.200 --> 00:14:56.200]  是吧
[00:14:56.200 --> 00:14:58.200]  蝗蟲又吃了你所有的東西
[00:14:58.200 --> 00:15:00.200]  火又燒到來
[00:15:00.200 --> 00:15:01.200]  火燒其幹
[00:15:01.200 --> 00:15:03.200]  什麼都變成柴了
[00:15:03.200 --> 00:15:04.200]  變成炭了
[00:15:04.200 --> 00:15:06.200]  在這樣的情況下
[00:15:06.200 --> 00:15:07.200]  其實
[00:15:07.200 --> 00:15:11.200]  若以先知其實就強調這一點
[00:15:11.200 --> 00:15:13.200]  是道如今
[00:15:13.200 --> 00:15:15.200]  你們真的要想一想
[00:15:15.200 --> 00:15:19.200]  這樣的情況還有什麼後著呢
[00:15:19.200 --> 00:15:21.200]  下一步還有什麼做法呢
[00:15:21.200 --> 00:15:23.200]  看來你們已經絕望了
[00:15:23.200 --> 00:15:25.200]  所以英文聖經翻譯得很好
[00:15:25.200 --> 00:15:27.200]  為什麼我特意要用英文聖經
[00:15:27.200 --> 00:15:29.200]  它加了這句話
[00:15:29.200 --> 00:15:31.200]  Yet even now
[00:15:31.200 --> 00:15:34.200]  縱使到現在為止
[00:15:34.200 --> 00:15:36.200]  或者用我剛才所翻譯的
[00:15:36.200 --> 00:15:38.200]  就是事到如今
[00:15:38.200 --> 00:15:42.200]  其實若以先知是要
[00:15:42.200 --> 00:15:45.200]  讓當時的以色列人民知道
[00:15:45.200 --> 00:15:48.200]  在一個這樣的狀態之下
[00:15:48.200 --> 00:15:52.200]  催逼他們要當機立斷
[00:15:52.200 --> 00:15:55.200]  做一個明智的決定
[00:15:55.200 --> 00:15:58.200]  或者明智的選擇
[00:15:58.200 --> 00:16:00.200]  經歷了這麼多事了
[00:16:00.200 --> 00:16:02.200]  你要做一個明智的選擇
[00:16:02.200 --> 00:16:04.200]  好像我們現在經歷了
[00:16:04.200 --> 00:16:07.200]  已經多年的疫情的時候
[00:16:07.200 --> 00:16:11.200]  其實我們應該做一個明智的選擇
[00:16:11.200 --> 00:16:13.200]  明智的選擇是不是嘗試
[00:16:13.200 --> 00:16:16.200]  明智的選擇就是決定打不打針
[00:16:16.200 --> 00:16:18.200]  是不是經濟重啟
[00:16:18.200 --> 00:16:19.200]  這樣的問題
[00:16:19.200 --> 00:16:20.200]  如果你是這樣看的
[00:16:20.200 --> 00:16:22.200]  你只不過是跌入
[00:16:22.200 --> 00:16:25.200]  只在看這個世界裡的活動
[00:16:25.200 --> 00:16:27.200]  你的思維
[00:16:27.200 --> 00:16:29.200]  和這個世界的政府
[00:16:29.200 --> 00:16:31.200]  其他不信主的人
[00:16:31.200 --> 00:16:33.200]  其實沒什麼分別
[00:16:33.200 --> 00:16:35.200]  今天我們作為信徒的
[00:16:35.200 --> 00:16:37.200]  事到如今
[00:16:37.200 --> 00:16:39.200]  上帝要我們當機立斷的是
[00:16:39.200 --> 00:16:40.200]  看看
[00:16:40.200 --> 00:16:42.200]  特別是我們作為神的子民
[00:16:42.200 --> 00:16:45.200]  我們在這樣的局勢之下
[00:16:45.200 --> 00:16:50.200]  我們應該做一個什麼準確的決定
[00:16:50.200 --> 00:16:52.200]  去讓我們的屬靈生命
[00:16:52.200 --> 00:16:55.200]  是真是練正在上帝裡面
[00:16:55.200 --> 00:16:58.200]  而不是仍然沉迷在
[00:16:58.200 --> 00:17:01.200]  和這個世界那些不信人的思維一樣
[00:17:01.200 --> 00:17:03.200]  請不要誤會我
[00:17:03.200 --> 00:17:05.200]  我現在不是去推
[00:17:05.200 --> 00:17:07.200]  去反打針
[00:17:07.200 --> 00:17:08.200]  打疫苗
[00:17:08.200 --> 00:17:11.200]  不是反經濟重啟
[00:17:11.200 --> 00:17:14.200]  信徒應該想的是高一層次的
[00:17:14.200 --> 00:17:15.200]  而不是和
[00:17:15.200 --> 00:17:17.200]  好像普通一個世界裡
[00:17:17.200 --> 00:17:18.200]  賺錢賺多少
[00:17:18.200 --> 00:17:20.200]  我名利有多少
[00:17:20.200 --> 00:17:21.200]  如果是這樣的時候
[00:17:21.200 --> 00:17:24.200]  我們是不是配得稱為神的子民呢
[00:17:24.200 --> 00:17:25.200]  如果我們用那些來衡量
[00:17:25.200 --> 00:17:27.200]  我們是不是等於一個
[00:17:27.200 --> 00:17:28.200]  蒙神祝福的人
[00:17:28.200 --> 00:17:29.200]  我要這麼說
[00:17:29.200 --> 00:17:32.200]  你就掉進了成功福音的錯誤裡
[00:17:32.200 --> 00:17:34.200]  Prosperity Gospel
[00:17:34.200 --> 00:17:36.200]  就是給你這些陷阱
[00:17:36.200 --> 00:17:38.200]  我信了主
[00:17:38.200 --> 00:17:39.200]  我豐生水
[00:17:39.200 --> 00:17:40.200]  我信了主
[00:17:40.200 --> 00:17:41.200]  我家庭和合
[00:17:41.200 --> 00:17:42.200]  我信了主之後
[00:17:42.200 --> 00:17:43.200]  萬事已經順利
[00:17:43.200 --> 00:17:45.200]  上帝就祝福我
[00:17:45.200 --> 00:17:46.200]  對不起
[00:17:46.200 --> 00:17:48.200]  如果你是用這樣的水平去量度的
[00:17:48.200 --> 00:17:49.200]  對不起
[00:17:49.200 --> 00:17:50.200]  上帝不是這樣去看
[00:17:50.200 --> 00:17:53.200]  而肅神的子民也都不應該這樣去看
[00:17:53.200 --> 00:17:55.200]  所以來到這裡
[00:17:55.200 --> 00:17:56.200]  若以先知
[00:17:56.200 --> 00:18:00.200]  其實要讓當時南國的人
[00:18:00.200 --> 00:18:04.200]  甚至後來看若以書的所有的讀者
[00:18:04.200 --> 00:18:07.200]  要他們讀到這裡的時候
[00:18:07.200 --> 00:18:11.200]  要做一個當機立斷
[00:18:11.200 --> 00:18:13.200]  看不看到你自己的靈性
[00:18:13.200 --> 00:18:15.200]  是有什麼問題呢
[00:18:15.200 --> 00:18:17.200]  還有在這個時候
[00:18:17.200 --> 00:18:19.200]  你應該決定下一步
[00:18:19.200 --> 00:18:20.200]  你應該怎麼做呢
[00:18:20.200 --> 00:18:25.200]  是不是真的上帝要逼到你去祥國的時候
[00:18:25.200 --> 00:18:27.200]  你才能夠知死呢
[00:18:27.200 --> 00:18:29.200]  還是你在這個時候
[00:18:29.200 --> 00:18:32.200]  藉著上帝的啟示已經可以看到呢
[00:18:32.200 --> 00:18:35.200]  這個是一個有智慧的屬靈人
[00:18:35.200 --> 00:18:38.200]  和一個沒有那麼多智慧的屬靈人的人
[00:18:38.200 --> 00:18:41.200]  的另一個截然不同的表現
[00:18:41.200 --> 00:18:44.200]  我們不是需要到上帝逼到我去祥國
[00:18:44.200 --> 00:18:47.200]  我才能夠跟隨神的標準行事
[00:18:47.200 --> 00:18:49.200]  已經有上帝的啟示
[00:18:49.200 --> 00:18:52.200]  我們可以從聖經的啟示
[00:18:52.200 --> 00:18:53.200]  就可以明白
[00:18:53.200 --> 00:18:56.200]  這樣的人才是在上帝的裡面
[00:18:56.200 --> 00:18:59.200]  能夠更加準確地摸到神的心意
[00:18:59.200 --> 00:19:00.200]  好了
[00:19:00.200 --> 00:19:02.200]  來到在先前我們已經說過了
[00:19:02.200 --> 00:19:07.200]  十一節耶和華神已經親自御駕親征
[00:19:07.200 --> 00:19:11.200]  讀詩並且作出宣告
[00:19:11.200 --> 00:19:13.200]  在前文我們已經看過了
[00:19:13.200 --> 00:19:18.200]  這些宣告其實真的可以說是很震撼的
[00:19:18.200 --> 00:19:21.200]  但是這個時候這麼震撼的情況
[00:19:21.200 --> 00:19:23.200]  南國的人是不是就說
[00:19:23.200 --> 00:19:24.200]  啊 這樣就完了
[00:19:24.200 --> 00:19:27.200]  上帝肯定來剷平我們
[00:19:27.200 --> 00:19:28.200]  摧毀我們
[00:19:28.200 --> 00:19:29.200]  殺死我們
[00:19:29.200 --> 00:19:35.200]  甚至真的將我們前途抹殺一切
