
[00:00:00.000 --> 00:00:05.000]  各位「恩信教會」的弟兄姊妹你好
[00:04:04.000 --> 00:04:08.000]  第一個就是上帝想我們知道
[00:04:08.000 --> 00:04:11.000]  祂真是那一位掌管歷史
[00:04:11.000 --> 00:04:14.000]  亦都是掌管未來的上帝
[00:04:14.000 --> 00:04:18.000]  人自己所知道的是很有限的
[00:04:18.000 --> 00:04:22.000]  但是我們的上帝是全知和全能的
[00:04:22.000 --> 00:04:27.000]  所以祂已經知道將來會發生什麼事
[00:04:27.000 --> 00:04:31.000]  所以祂講出來寫在聖經裏面
[00:04:31.000 --> 00:04:34.000]  就一定是百分之一百準確的
[00:04:34.000 --> 00:04:37.000]  在舊約爾賽亞書第四十章裏
[00:04:37.000 --> 00:04:40.000]  有幾節經文我讀給大家聽
[00:04:40.000 --> 00:04:44.000]  上帝說:你們要追念上古的事
[00:04:44.000 --> 00:04:47.000]  因為我是神並沒有其他神
[00:04:47.000 --> 00:04:50.000]  因為我是神沒有人能夠和我相比
[00:04:50.000 --> 00:04:55.000]  我從起初指明末後的事
[00:04:55.000 --> 00:04:59.000]  從古時而言明還未成就的事
[00:04:59.000 --> 00:05:02.000]  我的酬酸必立定
[00:05:02.000 --> 00:05:06.000]  凡我所喜悅的事我必成就
[00:05:06.000 --> 00:05:11.000]  而創書第四十八章第五節亦這樣說
[00:05:11.000 --> 00:05:16.000]  我從古時將這些事告訴你們
[00:05:16.000 --> 00:05:20.000]  在未成以前已經指示你
[00:05:20.000 --> 00:05:24.000]  免得你說這些事是那些偶像所行
[00:05:24.000 --> 00:05:28.000]  是人手挑剔的偶像來造成
[00:05:28.000 --> 00:05:33.000]  神要我們知道祂是那位獨一的真神
[00:05:33.000 --> 00:05:36.000]  所以祂將來要發生的事
[00:05:36.000 --> 00:05:41.000]  寫在這裏讓我們看到這些事的成就
[00:05:41.000 --> 00:05:48.000]  我們就知道這位上帝是真正的創天造地的上帝
[00:05:48.000 --> 00:05:52.000]  聖經裏面有多少預言呢
[00:05:52.000 --> 00:05:54.000]  我給大家一些數字
[00:05:54.000 --> 00:05:59.000]  有位叫Jay Barton的學者
[00:05:59.000 --> 00:06:04.000]  他在他的著作《預言的百科全書》裏面
[00:06:04.000 --> 00:06:07.000]  他數過了整本聖經的預言
[00:06:07.000 --> 00:06:11.000]  他說有1817個預言
[00:06:11.000 --> 00:06:16.000]  其中有1239個是在舊約
[00:06:16.000 --> 00:06:20.000]  聖經的舊約就是主耶穌降生之前
[00:06:20.000 --> 00:06:26.000]  有1239個預言在舊約裏面
[00:06:26.000 --> 00:06:31.000]  另外在新約就是主耶穌降生之後
[00:06:31.000 --> 00:06:35.000]  有578個預言在新約裏面
[00:06:35.000 --> 00:06:38.000]  他亦數過用英文聖經
[00:06:38.000 --> 00:06:42.000]  聖經裏面有8300多節的經文
[00:06:42.000 --> 00:06:49.000]  其中8000多節的經文全部有關於預言
[00:06:49.000 --> 00:06:54.000]  整本聖經有大約31000多節
[00:06:54.000 --> 00:07:02.000]  即是說整本聖經裏面有27%的經文是和預言有關的
[00:07:02.000 --> 00:07:08.000]  可見預言在聖經裏面佔的比重是相當的高
[00:07:08.000 --> 00:07:11.000]  是相當的重要的
[00:07:11.000 --> 00:07:17.000]  聖經裏面有記載到主耶穌來到世界上
[00:07:17.000 --> 00:07:20.000]  主耶穌是分兩次來到世界的
[00:07:20.000 --> 00:07:23.000]  在2000年前主耶穌降生
[00:07:23.000 --> 00:07:26.000]  這是他第一次來到世界
[00:07:26.000 --> 00:07:29.000]  在聖經裏面所有的預言裏面
[00:07:29.000 --> 00:07:37.000]  有400個預言是直接預言到主耶穌將會降生
[00:07:37.000 --> 00:07:43.000]  當然這400個預言今天全部已經應驗了
[00:07:43.000 --> 00:07:48.000]  今早我們當然沒有時間看完這400個預言
[00:07:48.000 --> 00:07:54.000]  我只會把其中幾個抽出來和大家講一講
[00:07:54.000 --> 00:08:02.000]  讓我們對聖經裏面有關聖誕的預言有些認識
[00:08:02.000 --> 00:08:05.000]  第一個預言就是在舊的聖經
[00:08:05.000 --> 00:08:13.000]  上帝預言到將來會有一位尼塞亞來到
[00:08:13.000 --> 00:08:16.000]  尼塞亞這個字在舊約是沒有的
[00:08:16.000 --> 00:08:18.000]  是到新約的時候
[00:08:18.000 --> 00:08:26.000]  人們才說上帝在舊約要允許他們有尼塞亞的來到
[00:08:26.000 --> 00:08:32.000]  我們可能都聽過韓德爾的神劇叫做《Messiah》
[00:08:32.000 --> 00:08:34.000]  尼塞亞
[00:08:34.000 --> 00:08:36.000]  尼塞亞是希伯來文
[00:08:36.000 --> 00:08:38.000]  他是什麼意思呢?
[00:08:38.000 --> 00:08:40.000]  他是那位受高者
[00:08:40.000 --> 00:08:42.000]  即是那位君王
[00:08:42.000 --> 00:08:44.000]  是來做統治者
[00:08:44.000 --> 00:08:46.000]  來做君王的
[00:08:46.000 --> 00:08:51.000]  在舊約裏面雖然沒有用到Messiah這個字
[00:08:51.000 --> 00:08:54.000]  但是很明顯在舊約裏面
[00:08:54.000 --> 00:09:02.000]  神是允許猶太人將來會有一位做王的來拯救他們
[00:09:02.000 --> 00:09:07.000]  在舊約由耶穌來之前六百年左右
[00:09:07.000 --> 00:09:10.000]  猶太人是亡國的
[00:09:10.000 --> 00:09:12.000]  沒有了他們的國家
[00:09:12.000 --> 00:09:15.000]  他們被打散在世界各地
[00:09:15.000 --> 00:09:17.000]  有七十年的時間
[00:09:17.000 --> 00:09:21.000]  甚至他們被擄掠到今天的伊拉克
[00:09:21.000 --> 00:09:25.000]  在那裏過流亡的生活
[00:09:25.000 --> 00:09:30.000]  之後即使他們被釋放回他們原來的家鄉
[00:09:30.000 --> 00:09:34.000]  但是他們都是受到外族的統治
[00:09:34.000 --> 00:09:41.000]  長達幾千年被擊散在世界各地
[00:09:41.000 --> 00:09:46.000]  沒有自己的國家直到1948年
[00:09:46.000 --> 00:09:48.000]  以色列復國為止
[00:09:48.000 --> 00:09:52.000]  在舊約這些事全部未發生
[00:09:52.000 --> 00:09:58.000]  上帝已經預言將來會有一位拯救者出現
[00:09:58.000 --> 00:10:00.000]  到新約的時候
[00:10:00.000 --> 00:10:02.000]  耶穌就出現了
[00:10:02.000 --> 00:10:04.000]  我們叫耶穌為耶穌基督
[00:10:04.000 --> 00:10:06.000]  Christ
[00:10:06.000 --> 00:10:09.000]  Christ新約是用希臘文寫的
[00:10:09.000 --> 00:10:14.000]  這個Christ希臘文就是Crystal
[00:10:14.000 --> 00:10:16.000]  Crystal是甚麼意思呢
[00:10:16.000 --> 00:10:19.000]  Crystal的意思就是Messiah的意思
[00:10:19.000 --> 00:10:26.000]  是一位被勾勒被揀選來做一些很重要的工作
[00:10:26.000 --> 00:10:28.000]  對猶太人來說
[00:10:28.000 --> 00:10:33.000]  沒有東西比將他們從水深火熱
[00:10:33.000 --> 00:10:38.000]  從一個亡國奴的地位拯救出來更重要
[00:10:38.000 --> 00:10:44.000]  所以舊約是預言將會有一位來做君王的
[00:10:44.000 --> 00:10:46.000]  來拯救他們
[00:10:46.000 --> 00:10:50.000]  在以塞夏書第42章第一節那裏
[00:10:50.000 --> 00:10:53.000]  《釋經》說:看吶!我的僕人
[00:10:53.000 --> 00:10:58.000]  我所扶持我所揀選心裏喜悅的
[00:10:58.000 --> 00:11:01.000]  我已經將我的靈賜給他
[00:11:01.000 --> 00:11:06.000]  他必將功利傳給外邦
[00:11:06.000 --> 00:11:12.000]  這是眾多講到尼塞亞將會來的經文之一
[00:11:12.000 --> 00:11:17.000]  猶太人看到這些經文的時候
[00:11:17.000 --> 00:11:19.000]  心當然很受到安慰
[00:11:19.000 --> 00:11:28.000]  他們都是長期的一代一代的在等候尼塞亞的來到
[00:11:28.000 --> 00:11:36.000]  但是其實《釋經》裏面是說到尼塞亞來到的時候
[00:11:36.000 --> 00:11:38.000]  是他第一次來
[00:11:38.000 --> 00:11:40.000]  他是怎樣的呢
[00:11:40.000 --> 00:11:44.000]  和猶太人所期待的是很不同的
[00:11:44.000 --> 00:11:48.000]  猶太人是期待有一位統治者
[00:11:48.000 --> 00:11:51.000]  可能有很多兵馬跟著他
[00:11:51.000 --> 00:11:53.000]  他是沒有能力的
[00:11:53.000 --> 00:12:00.000]  他既然來到是要拯救人脫離他們的困境
[00:12:00.000 --> 00:12:06.000]  所以他們就想著尼塞亞一定是一個很有權力
[00:12:06.000 --> 00:12:15.000]  大兵來將他們從羅馬人的鐵腕的統治底下釋放出來
[00:12:15.000 --> 00:12:20.000]  所以他們一直在等待這位英明神武的尼塞亞
[00:12:20.000 --> 00:12:24.000]  很可惜到今天他們還在等待
[00:12:24.000 --> 00:12:25.000]  為什麼呢
[00:12:25.000 --> 00:12:33.000]  因為當耶穌基督這位基督尼塞亞在兩千年前來到他們當中的時候
[00:12:33.000 --> 00:12:35.000]  他們不承認他
[00:12:35.000 --> 00:12:37.000]  到今天他們都不承認他
[00:12:37.000 --> 00:12:39.000]  原因是什麼呢
[00:12:39.000 --> 00:12:41.000]  我想解釋給大家聽
[00:12:41.000 --> 00:12:44.000]  其實我剛才一直在講尼塞亞書
[00:12:44.000 --> 00:12:49.000]  其實尼塞亞書是一本很重要的寓言書
[00:12:49.000 --> 00:12:56.000]  因為尼塞亞書裡面將尼塞亞完全形容出來
[00:12:56.000 --> 00:12:59.000]  將尼塞亞將來是怎樣的
[00:12:59.000 --> 00:13:01.000]  他做了什麼
[00:13:01.000 --> 00:13:03.000]  他的結局是怎樣的
[00:13:03.000 --> 00:13:05.000]  是很清楚記下來的
[00:13:05.000 --> 00:13:09.000]  但很可惜猶太人是看不到這個
[00:13:09.000 --> 00:13:16.000]  他們只看到那個威猛的英明神武的拯救者來拯救他們
[00:13:16.000 --> 00:13:21.000]  他們覺得耶穌不是不像是那個尼塞亞
[00:13:21.000 --> 00:13:27.000]  尼塞亞書有一章聖經是很特別的
[00:13:27.000 --> 00:13:30.000]  是猶太人盡量避免去讀的
[00:13:30.000 --> 00:13:36.000]  因為他們讀了很難解釋為什麼他們不能夠接受
[00:13:36.000 --> 00:13:39.000]  兩千年前已經來了的耶穌
[00:13:39.000 --> 00:13:41.000]  作為他們的尼塞亞
[00:13:41.000 --> 00:13:47.000]  因為這章聖經是將尼塞亞形容得很淋漓盡致
[00:13:47.000 --> 00:13:49.000]  但是他所形容的
[00:13:49.000 --> 00:13:54.000]  是和他們心目中的統治者是完全不同的
[00:13:54.000 --> 00:13:56.000]  我讀一讀給大家聽
[00:13:56.000 --> 00:14:01.000]  第二節說他沒有佳形美容
[00:14:01.000 --> 00:14:06.000]  他的樣貌可能很潛水很普通
[00:14:06.000 --> 00:14:10.000]  第三節就很轟動
[00:14:10.000 --> 00:14:13.000]  他說這個尼塞亞被選擇
[00:14:13.000 --> 00:14:17.000]  被統治被孤立的人是怎樣的
[00:14:17.000 --> 00:14:20.000]  他說他被藐視
[00:14:20.000 --> 00:14:22.000]  被人嫌棄
[00:14:22.000 --> 00:14:24.000]  多受痛苦
[00:14:24.000 --> 00:14:26.000]  常經憂患
[00:14:26.000 --> 00:14:29.000]  又說人都不尊重他
[00:14:29.000 --> 00:14:32.000]  第七節說他被欺壓
[00:14:32.000 --> 00:14:36.000]  在受苦的時候他不開口
[00:14:36.000 --> 00:14:41.000]  他好像羊羔被掩到宰殺之地
[00:14:41.000 --> 00:14:46.000]  第八節說他受到欺壓和審判
[00:14:46.000 --> 00:14:48.000]  他被奪去
[00:14:48.000 --> 00:14:52.000]  這個奪去是說他的生命都被奪去
[00:14:52.000 --> 00:14:55.000]  他真的要死的
[00:14:55.000 --> 00:14:58.000]  是要被人欺負到要死的
[00:14:58.000 --> 00:15:02.000]  這個和他們心目當中的尼塞亞
[00:15:02.000 --> 00:15:05.000]  是完全兩回事
[00:15:05.000 --> 00:15:08.000]  所以他們沒有辦法能夠接受耶穌
[00:15:08.000 --> 00:15:10.000]  或者你都會問
[00:15:10.000 --> 00:15:16.000]  既然上帝預言會差派他的僕人
[00:15:16.000 --> 00:15:19.000]  來統治來拯救
[00:15:19.000 --> 00:15:23.000]  為什麼當耶穌基督兩千年前
[00:15:23.000 --> 00:15:25.000]  來到世界上的時候
[00:15:25.000 --> 00:15:30.000]  是完全符合了這一段聖經的預言
[00:15:30.000 --> 00:15:33.000]  他又被藐視又被嫌棄
[00:15:33.000 --> 00:15:36.000]  又要受苦又要不被人尊重
[00:15:36.000 --> 00:15:39.000]  又要被欺壓又要被審判
[00:15:39.000 --> 00:15:43.000]  甚至他還要死在十字架上
[00:15:43.000 --> 00:15:45.000]  是一個很屈辱的死亡
[00:15:45.000 --> 00:15:48.000]  為什麼呢?
[00:15:48.000 --> 00:15:50.000]  其實在第五十三章這裡
[00:15:50.000 --> 00:15:53.000]  都有解釋了為什麼
[00:15:53.000 --> 00:15:57.000]  他說他是擔當我們的憂患
[00:15:57.000 --> 00:15:59.000]  就是說他要受的苦
[00:15:59.000 --> 00:16:01.000]  本來是你和我應該受的
[00:16:01.000 --> 00:16:03.000]  因為我們都是罪人
[00:16:03.000 --> 00:16:06.000]  我們在罪中是沒有辦法自己救自己
[00:16:06.000 --> 00:16:09.000]  所以神差派這位拯救者
[00:16:09.000 --> 00:16:12.000]  這位救主救我們
[00:16:12.000 --> 00:16:19.000]  就不是將我們從外邦人統治那裡救出來
[00:16:19.000 --> 00:16:23.000]  他乃是為我們解決人罪的問題
[00:16:23.000 --> 00:16:26.000]  所以他說其實耶穌來到
[00:16:26.000 --> 00:16:28.000]  是擔當了我們的憂患
[00:16:28.000 --> 00:16:31.000]  他是背負了我們的痛苦
[00:16:31.000 --> 00:16:36.000]  他受害被殺是因為我們過犯的緣故
[00:16:36.000 --> 00:16:39.000]  是因為我們罪孽的緣故
[00:16:39.000 --> 00:16:40.000]  他被壓傷
[00:16:40.000 --> 00:16:44.000]  他受刑罰是叫我們得平安
[00:16:44.000 --> 00:16:48.000]  他受鞭傷是叫人得醫治
[00:16:48.000 --> 00:16:50.000]  第六節那裡說
[00:16:50.000 --> 00:16:53.000]  耶和華洗我們眾人的罪孽
[00:16:53.000 --> 00:16:57.000]  都歸在耶穌基督的身上
[00:16:57.000 --> 00:16:59.000]  所以他來到受苦
[00:16:59.000 --> 00:17:02.000]  耶穌第一次來尼塞亞
[00:17:02.000 --> 00:17:06.000]  這個基督是一個受苦的基督
[00:17:06.000 --> 00:17:09.000]  他受苦他要死
[00:17:09.000 --> 00:17:13.000]  是因為幫我們背負了我們的罪
[00:17:13.000 --> 00:17:15.000]  所以第十節這裡
[00:17:15.000 --> 00:17:18.000]  有一個詞叫做贖罪祭
[00:17:18.000 --> 00:17:22.000]  他就好像那隻被獻祭的羊羔一樣
[00:17:22.000 --> 00:17:24.000]  罪歸在他那裡
[00:17:24.000 --> 00:17:27.000]  我們的罪得到赦免
[00:17:27.000 --> 00:17:31.000]  所以解釋為什麼耶穌第一次來
[00:17:31.000 --> 00:17:36.000]  是好像尼塞亞書第五十三章
[00:17:36.000 --> 00:17:37.000]  這樣形容
[00:17:37.000 --> 00:17:39.000]  是要被欺壓
[00:17:39.000 --> 00:17:40.000]  是被殺死
[00:17:40.000 --> 00:17:42.000]  就是因為他來到
[00:17:42.000 --> 00:17:47.000]  要拯救你和我脫離罪惡
[00:17:47.000 --> 00:17:50.000]  把生命給我們
[00:17:50.000 --> 00:17:55.000]  我現在就要進到第二個預言
[00:17:55.000 --> 00:18:01.000]  第二個預言就說到尼塞亞是一個人
[00:18:01.000 --> 00:18:06.000]  這個人是要好像我們每一個人一樣
[00:18:06.000 --> 00:18:09.000]  是要由一個嬰兒出生
[00:18:09.000 --> 00:18:12.000]  長大成人
[00:18:12.000 --> 00:18:14.000]  他是完全的一個人
[00:18:14.000 --> 00:18:17.000]  他要吃東西要睡覺
[00:18:17.000 --> 00:18:20.000]  他會累的他會痛的
[00:18:20.000 --> 00:18:22.000]  他會死的
[00:18:22.000 --> 00:18:24.000]  他是一個完全的人
[00:18:24.000 --> 00:18:29.000]  當耶穌基督兩千年前降生來到世上的時候
[00:18:29.000 --> 00:18:35.000]  他最初是以一個嬰孩的樣貌出現
[00:18:35.000 --> 00:18:37.000]  他是一個完全的人
[00:18:37.000 --> 00:18:39.000]  但我們今天當然知道
[00:18:39.000 --> 00:18:43.000]  原來神派來做拯救者的
[00:18:43.000 --> 00:18:48.000]  是神自己本身三位一體的聖子
[00:18:48.000 --> 00:18:50.000]  是道成肉身
[00:18:50.000 --> 00:18:52.000]  成為人
[00:18:52.000 --> 00:18:56.000]  而且是由一個女人生出來
[00:18:56.000 --> 00:18:59.000]  由一個嬰兒開始的
[00:18:59.000 --> 00:19:03.000]  當尼塞亞出生的時候
[00:19:03.000 --> 00:19:06.000]  這裡有件很奇怪的事
[00:19:06.000 --> 00:19:09.000]  這件事是獨特的
[00:19:09.000 --> 00:19:11.000]  是前所未有以後都沒有的
[00:19:11.000 --> 00:19:12.000]  是什麼呢?
[00:19:12.000 --> 00:19:13.000]  我講的是什麼呢?
[00:19:13.000 --> 00:19:19.000]  我就是在講尼塞亞是由一位童貞女所生
[00:19:19.000 --> 00:19:21.000]  什麼叫童貞女?
[00:19:21.000 --> 00:19:24.000]  童貞女就是一個未嫁的女孩子
[00:19:24.000 --> 00:19:30.000]  女孩子本身是懷孕生子
[00:19:30.000 --> 00:19:35.000]  這個在醫學上是不可能的
[00:19:35.000 --> 00:19:41.000]  因為一定要男女才可以生出嬰兒
[00:19:41.000 --> 00:19:44.000]  但耶穌基督聖經裡說
[00:19:44.000 --> 00:19:49.000]  是由童貞女瑪利亞所生
[00:19:49.000 --> 00:19:51.000]  這件這麼獨特的事
[00:19:51.000 --> 00:19:54.000]  聖經裡有沒有預言到呢?
[00:19:54.000 --> 00:19:56.000]  一定有的
[00:19:56.000 --> 00:19:59.000]  聖經裡其實是很早
[00:19:59.000 --> 00:20:02.000]  神創造天地之後
[00:20:02.000 --> 00:20:05.000]  第一卷的書
[00:20:05.000 --> 00:20:08.000]  聖經叫做《創世紀》
[00:20:08.000 --> 00:20:11.000]  在《創世紀》第三章裡
[00:20:11.000 --> 00:20:16.000]  已經預言了將來來拯救我們尼塞亞
[00:20:16.000 --> 00:20:19.000]  是由女人所生
[00:20:19.000 --> 00:20:24.000]  在《創世紀》我們知道人怎樣犯罪
[00:20:24.000 --> 00:20:28.000]  魔鬼化身成為一條蛇
[00:20:28.000 --> 00:20:32.000]  在伊甸園引誘夏娃
[00:20:32.000 --> 00:20:36.000]  當她的丈夫聽了夏娃的吩咐
[00:20:36.000 --> 00:20:41.000]  就吃了上帝禁止他們吃的禁果
[00:20:41.000 --> 00:20:43.000]  所以人就犯了罪
[00:20:43.000 --> 00:20:45.000]  罪進入了世界
[00:20:45.000 --> 00:20:47.000]  罪一進入了世界
[00:20:47.000 --> 00:20:52.000]  上帝就開始將他救贖的計劃
[00:20:52.000 --> 00:20:57.000]  將拯救人的計劃開始向人展露
[00:20:57.000 --> 00:21:01.000]  因為人在犯罪之前根本不需要救贖
[00:21:01.000 --> 00:21:04.000]  但是當人犯罪之後
[00:21:04.000 --> 00:21:07.000]  犯罪的代價就是我們都是死
[00:21:07.000 --> 00:21:10.000]  不單是肉身的死
[00:21:10.000 --> 00:21:12.000]  而且我們靈魂的死亡
[00:21:12.000 --> 00:21:15.000]  就是我們和上帝斷絕了關係
[00:21:15.000 --> 00:21:18.000]  但是上帝因為愛你和愛我的緣故
[00:21:18.000 --> 00:21:22.000]  為人訂下了一個救贖的計劃
[00:21:22.000 --> 00:21:25.000]  這個救贖的計劃
[00:21:25.000 --> 00:21:29.000]  上帝在第三章第十五節
[00:21:29.000 --> 00:21:34.000]  上帝來跟魔鬼說
[00:21:34.000 --> 00:21:41.000]  你的後裔和女人的後裔要彼此為仇
[00:21:41.000 --> 00:21:43.000]  這是一個預言
[00:21:43.000 --> 00:21:49.000]  魔鬼的後裔和女人的後裔要彼此為仇
[00:21:49.000 --> 00:21:53.000]  預言是女人的後裔要傷你的頭
[00:21:53.000 --> 00:21:55.000]  你會傷她的腳筋
[00:21:55.000 --> 00:21:58.000]  即是會有一場屬靈的爭戰
[00:21:58.000 --> 00:22:05.000]  屬靈的爭戰打的是女人的後裔和魔鬼
[00:22:05.000 --> 00:22:10.000]  代表魔鬼的後裔進行一場鬥爭
[00:22:10.000 --> 00:22:15.000]  這場鬥爭是魔鬼會被傷了頭
[00:22:15.000 --> 00:22:18.000]  即是會被嚴重的傷了
[00:22:18.000 --> 00:22:23.000]  但是女人的後裔會被魔鬼傷了腳筋
[00:22:23.000 --> 00:22:26.000]  即是會被傷,但是很小事
[00:22:26.000 --> 00:22:32.000]  我們現在知道最初的預言到底是說什麼
[00:22:32.000 --> 00:22:35.000]  首先什麼叫做女人的後裔呢?
[00:22:35.000 --> 00:22:38.000]  我們每一個人的後裔都是由爸爸出來
[00:22:38.000 --> 00:22:40.000]  你姓也是跟爸爸姓
[00:22:40.000 --> 00:22:44.000]  所以每一個人我們都是男人的後裔
[00:22:44.000 --> 00:22:46.000]  雖然是媽媽生我們出來
[00:22:46.000 --> 00:22:48.000]  但我們都是男人的後裔
[00:22:48.000 --> 00:22:54.000]  只有一個人是不經男人而能夠出世的
[00:22:54.000 --> 00:22:58.000]  就是我剛才說的童貞女來生
[00:22:58.000 --> 00:23:02.000]  這是人類歷史上只有一次
[00:23:02.000 --> 00:23:04.000]  就是我們主耶穌的降生
[00:23:04.000 --> 00:23:08.000]  是瑪利亞還未許配
[00:23:08.000 --> 00:23:11.000]  她當時的未婚夫叫做約瑟
[00:23:11.000 --> 00:23:16.000]  他已經從聖靈感染童女心子
[00:23:16.000 --> 00:23:19.000]  所以各位朋友各位弟兄姊妹
[00:23:19.000 --> 00:23:21.000]  我們在慶祝聖誕的時候
[00:23:21.000 --> 00:23:27.000]  我們同時間在慶祝童貞女生主耶穌
[00:23:27.000 --> 00:23:29.000]  如果你覺得這件事很荒謬
[00:23:29.000 --> 00:23:31.000]  是不可能的話
[00:23:31.000 --> 00:23:35.000]  你根本就不應該在這裡紀念聖誕節
[00:23:35.000 --> 00:23:39.000]  因為聖誕節這一個又是一個很重要的主題
[00:23:39.000 --> 00:23:43.000]  就是耶穌基督是童貞女瑪利亞所生
[00:23:43.000 --> 00:23:46.000]  說回聖經裏的預言
[00:23:46.000 --> 00:23:54.000]  創世紀第三章很清楚說到是女人的後裔
[00:23:54.000 --> 00:23:58.000]  這是表明耶穌基督的獨特性
[00:23:58.000 --> 00:24:01.000]  前所未有以後都沒有
[00:24:01.000 --> 00:24:07.000]  所以主耶穌是唯一一個由女人所生
[00:24:07.000 --> 00:24:09.000]  不是一個普通的人
[00:24:09.000 --> 00:24:13.000]  上帝要這樣安排有兩個原因
[00:24:13.000 --> 00:24:16.000]  第一個原因就是上帝要我們知道
[00:24:16.000 --> 00:24:20.000]  耶穌基督真正是從天上來
[00:24:20.000 --> 00:24:25.000]  不是普通的一個議人修煉證果成為神
[00:24:25.000 --> 00:24:27.000]  不是 祂本身就是神
[00:24:27.000 --> 00:24:32.000]  祂也是成為百分之一百的議人來到世間上
[00:24:32.000 --> 00:24:38.000]  第二個原因就是我們要知道耶穌基督的身份是很特殊
[00:24:38.000 --> 00:24:42.000]  第二個原因就稍為難一點
[00:24:42.000 --> 00:24:44.000]  但我盡可能來解釋
[00:24:44.000 --> 00:24:49.000]  你聽了就當知道多一件事
