
[00:00:00.000 --> 00:00:11.080]  今天和大家分享的講題是土告來的實踐行動
[00:05:43.440 --> 00:05:45.520]  就是挾著多地方
[00:05:45.520 --> 00:05:49.360]  留下就要找Milton來做轉播
[00:05:49.360 --> 00:05:51.200]  又拉線了
[00:05:51.200 --> 00:05:53.640]  那些人立刻說
[00:05:53.640 --> 00:05:55.400]  多開堂
[00:05:55.400 --> 00:05:56.720]  什麼叫多開堂?
[00:05:56.720 --> 00:05:58.360]  可能是星期天
[00:05:58.360 --> 00:06:00.960]  開堂8點
[00:06:00.960 --> 00:06:03.840]  是不是?有沒有人這麼早回來?
[00:06:03.840 --> 00:06:05.280]  立刻沒有人表態了
[00:06:05.280 --> 00:06:06.440]  8點
[00:06:06.440 --> 00:06:08.040]  我都沒睡醒
[00:06:08.040 --> 00:06:08.640]  是不是?
[00:06:08.640 --> 00:06:10.720]  如果星期天多開堂
[00:06:10.720 --> 00:06:11.600]  那些人說
[00:06:11.600 --> 00:06:12.760]  哪有那麼多人手?
[00:06:12.760 --> 00:06:15.560]  現在他們做得很辛苦了
[00:06:15.560 --> 00:06:15.920]  是不是?
[00:06:15.920 --> 00:06:17.280]  雖然人手很多
[00:06:17.280 --> 00:06:20.680]  但如果又要再做一次
[00:06:20.680 --> 00:06:21.680]  很辛苦
[00:06:21.680 --> 00:06:25.360]  如果不是星期天可以選擇什麼?
[00:06:25.360 --> 00:06:26.440]  星期六
[00:06:26.440 --> 00:06:27.680]  有人建議
[00:06:27.680 --> 00:06:28.520]  星期六
[00:06:28.520 --> 00:06:30.240]  星期六整個晚上
[00:06:30.240 --> 00:06:31.920]  整個下午
[00:06:31.920 --> 00:06:34.040]  星期天不知醒的
[00:06:34.040 --> 00:06:35.760]  就可以喝你睡
[00:06:35.760 --> 00:06:37.600]  睡到5點才起床
[00:06:37.600 --> 00:06:39.160]  然後又說7點回來
[00:06:39.160 --> 00:06:41.080]  但人手呢?
[00:06:41.080 --> 00:06:43.560]  怎麼安排?
[00:06:43.560 --> 00:06:45.520]  開一個星期六的崇拜節
[00:06:45.520 --> 00:06:46.720]  那些人就會想
[00:06:46.720 --> 00:06:47.960]  那就搞一個崇拜
[00:06:47.960 --> 00:06:50.200]  可能不是那麼傳統的
[00:06:50.200 --> 00:06:52.080]  給年輕人的
[00:06:52.080 --> 00:06:53.440]  那真的有人擔心了
[00:06:53.440 --> 00:06:56.240]  那些年輕人都走了
[00:06:56.240 --> 00:06:58.640]  那又怎麼樣?
[00:06:58.640 --> 00:07:01.360]  雖然我不知道老餅這個詞怎麼來
[00:07:01.360 --> 00:07:02.200]  但有人跟我說
[00:07:02.200 --> 00:07:05.000]  老餅和老爺是有分別的
[00:07:05.000 --> 00:07:07.240]  下一次講到就分享
[00:07:07.240 --> 00:07:07.960]  他給了一個定義
[00:07:07.960 --> 00:07:09.440]  我覺得挺好的
[00:07:09.440 --> 00:07:12.160]  他說我是老爺
[00:07:12.160 --> 00:07:13.320]  不是老餅
[00:07:13.320 --> 00:07:15.280]  還是我是老餅不是老爺呢?
[00:07:15.280 --> 00:07:15.920]  我不知道
[00:07:15.920 --> 00:07:18.160]  你又試一下分析一下
[00:07:18.160 --> 00:07:18.840]  然後他說
[00:07:18.840 --> 00:07:20.840]  現在這麼有凝聚力
[00:07:20.840 --> 00:07:22.160]  就是因為那些人回來看到
[00:07:22.160 --> 00:07:23.200]  那些年輕人在那裡
[00:07:23.200 --> 00:07:24.400]  一一樣樣
[00:07:24.400 --> 00:07:26.440]  很有希望
[00:07:26.440 --> 00:07:28.040]  那連老餅也好
[00:07:28.040 --> 00:07:29.400]  老爺也好
[00:07:29.400 --> 00:07:30.800]  看到就很開心
[00:07:30.800 --> 00:07:31.720]  但你也懂得說
[00:07:31.720 --> 00:07:32.360]  如果那些年輕人
[00:07:32.360 --> 00:07:34.880]  全部星期六回來
[00:07:34.880 --> 00:07:36.560]  那星期天怎麼辦?
[00:07:36.560 --> 00:07:37.640]  誰來做?
[00:07:37.640 --> 00:07:39.680]  那就沒有凝聚力了
[00:07:39.680 --> 00:07:41.920]  那就很多很多問題
[00:07:41.920 --> 00:07:42.600]  但是呢
[00:07:42.600 --> 00:07:43.520]  大家都知道
[00:07:43.520 --> 00:07:45.520]  我是一個很單純的人
[00:07:45.520 --> 00:07:46.880]  看得出是吧?
[00:07:46.880 --> 00:07:50.440]  現在所有人問我
[00:07:50.440 --> 00:07:51.400]  如果這樣是怎樣?
[00:07:51.400 --> 00:07:52.200]  這樣是怎樣?
[00:07:52.200 --> 00:07:54.480]  我說這樣就要回到這節聖經
[00:07:54.480 --> 00:07:55.400]  就是《爾弗所書》
[00:07:55.400 --> 00:07:57.120]  五章二十三節下
[00:07:57.120 --> 00:07:57.760]  他就說到
[00:07:57.760 --> 00:08:01.000]  其實基督是教會的頭
[00:08:01.000 --> 00:08:02.200]  所以One Church
[00:08:02.200 --> 00:08:04.000]  我們是一個身體
[00:08:04.000 --> 00:08:04.520]  是不是?
[00:08:04.520 --> 00:08:05.560]  就是說
[00:08:05.560 --> 00:08:07.320]  有些很重大的決定
[00:08:07.320 --> 00:08:09.760]  有些關於資源的
[00:08:09.760 --> 00:08:11.000]  是頭去想的
[00:08:11.000 --> 00:08:13.360]  我不懂幫頭去想
[00:08:13.360 --> 00:08:14.760]  我們是手手腳腳
[00:08:14.760 --> 00:08:16.480]  只是回應而已
[00:08:16.480 --> 00:08:19.240]  而且他也是身體的救主
[00:08:19.240 --> 00:08:20.280]  所以我單純到
[00:08:20.280 --> 00:08:22.120]  就是說有些什麼
[00:08:22.120 --> 00:08:23.640]  我只是問那個頭
[00:08:23.640 --> 00:08:24.800]  有些什麼
[00:08:24.800 --> 00:08:27.560]  是頭有所有資源
[00:08:27.560 --> 00:08:29.200]  如果你看我們的經驗
[00:08:29.200 --> 00:08:31.520]  一定什麼都不用做的
[00:08:31.520 --> 00:08:32.480]  因為看我們的經驗
[00:08:32.480 --> 00:08:34.400]  只是看以前的東西
[00:08:34.400 --> 00:08:35.520]  如果是看將來
[00:08:35.520 --> 00:08:37.640]  我們想不到的東西
[00:08:37.640 --> 00:08:38.720]  就要看神
[00:08:38.720 --> 00:08:40.360]  怎麼帶領我們
[00:08:40.360 --> 00:08:41.760]  怎麼回應
[00:08:41.760 --> 00:08:42.800]  今天說土告
[00:08:42.800 --> 00:08:45.200]  怎麼帶來實踐行動呢?
[00:08:45.200 --> 00:08:46.840]  上一次說到土告
[00:08:46.840 --> 00:08:49.880]  真的是信心的健身室
[00:08:49.880 --> 00:08:50.720]  去到健身室
[00:08:50.720 --> 00:08:53.800]  我們一定要做一些實踐
[00:08:53.800 --> 00:08:55.120]  要行動
[00:08:55.120 --> 00:08:56.040]  如果你去健身室
[00:08:56.040 --> 00:08:57.880]  你只是坐著看電話
[00:08:57.880 --> 00:09:01.040]  你是不會大胖的
[00:09:01.040 --> 00:09:02.240]  上一次我說到
[00:09:02.240 --> 00:09:04.360]  當主土文的時候
[00:09:04.360 --> 00:09:05.680]  有人立刻會祈禱
[00:09:05.680 --> 00:09:07.520]  就說我們的爹地
[00:09:07.520 --> 00:09:10.600]  我們在天上的父
[00:09:10.600 --> 00:09:12.680]  可以是很親切的
[00:09:12.680 --> 00:09:15.920]  但是最後那兩個字是什麼?
[00:09:15.920 --> 00:09:17.320]  阿們
[00:09:17.320 --> 00:09:18.440]  如果有新朋友
[00:09:18.440 --> 00:09:19.480]  我們今天有新朋友
[00:09:19.480 --> 00:09:20.680]  有些未信的
[00:09:20.680 --> 00:09:21.520]  問你
[00:09:21.520 --> 00:09:23.720]  其實你每次說阿們是什麼意思?
[00:09:23.720 --> 00:09:25.520]  為什麼你們祈禱每次都說?
[00:09:25.520 --> 00:09:28.840]  那麼阿們其實是什麼意思?
[00:09:28.840 --> 00:09:30.440]  阿們其實是什麼意思?
[00:09:30.440 --> 00:09:31.840]  有些人不說阿們
[00:09:31.840 --> 00:09:33.280]  說四個字的
[00:09:33.280 --> 00:09:34.680]  承心所願
[00:09:34.680 --> 00:09:36.680]  承心所願就是
[00:09:36.680 --> 00:09:38.680]  剛剛那個人祈完禱
[00:09:38.680 --> 00:09:40.640]  可能他說了一些事情
[00:09:40.640 --> 00:09:42.760]  然後跟神說了一些話
[00:09:42.760 --> 00:09:44.400]  承心所願
[00:09:44.400 --> 00:09:47.480]  就是說他也是這麼看
[00:09:47.480 --> 00:09:49.080]  他也是這麼同意
[00:09:49.080 --> 00:09:50.240]  他也是這麼想
[00:09:50.240 --> 00:09:53.720]  但是阿們是不是這個意思?
[00:09:53.720 --> 00:09:55.040]  有些人說是
[00:09:55.040 --> 00:09:57.160]  阿們有沒有更深的意思?
[00:09:57.160 --> 00:09:58.920]  我和大家分享過
[00:09:58.920 --> 00:10:01.240]  我報了一個
[00:10:01.240 --> 00:10:04.600]  成為以色列的旅遊領導
[00:10:04.600 --> 00:10:05.760]  做領隊
[00:10:05.760 --> 00:10:07.920]  這個課程裡面其中一個課
[00:10:07.920 --> 00:10:11.480]  他說我們要從希伯來文
[00:10:11.480 --> 00:10:14.480]  去認識新約聖經
[00:10:14.480 --> 00:10:16.400]  從希伯來文去認識
[00:10:16.400 --> 00:10:19.320]  耶穌在想些什麼
[00:10:19.320 --> 00:10:22.520]  因為耶穌看的聖經是看哪一本?
[00:10:22.520 --> 00:10:24.800]  耶穌是看舊約的
[00:10:24.800 --> 00:10:27.160]  耶穌不是看新約聖經
[00:10:27.160 --> 00:10:30.800]  舊約聖經是用希伯來文主要寫成的
[00:10:30.800 --> 00:10:33.440]  我們要明白希伯來文是什麼意思
[00:10:33.440 --> 00:10:35.560]  所以那個教授說什麼呢?
[00:10:35.560 --> 00:10:40.520]  如果希伯來文對耶穌重要
[00:10:40.520 --> 00:10:44.000]  我們也可以去看希伯來文的時候
[00:10:44.000 --> 00:10:46.080]  我們看回那個意思
[00:10:46.080 --> 00:10:47.120]  原來他說
[00:10:47.120 --> 00:10:48.600]  當我們要做基督徒
[00:10:48.600 --> 00:10:50.080]  我們要明白到
[00:10:50.080 --> 00:10:53.680]  今天希伯來文是在說什麼
[00:10:53.680 --> 00:10:55.000]  原來他說阿們
[00:10:55.000 --> 00:10:57.440]  這個字大家看不看到英文?
[00:10:57.440 --> 00:11:00.680]  A-C-R-O-N-Y-M
[00:11:00.680 --> 00:11:03.120]  那我怎麼讀?
[00:11:03.120 --> 00:11:08.560]  這個字是什麼意思?
[00:11:08.560 --> 00:11:12.040]  就是那些字的縮寫
[00:11:12.040 --> 00:11:13.760]  比如說
[00:11:13.760 --> 00:11:15.040]  我立刻示範一次
[00:11:15.040 --> 00:11:16.640]  阿們這個字
[00:11:16.640 --> 00:11:23.120]  原來希伯來文是由三個字的第一個字母組成的
[00:11:23.120 --> 00:11:27.200]  原來由三個字的第一個字母所組成
[00:11:27.200 --> 00:11:28.920]  陳牧師和江牧師
[00:11:28.920 --> 00:11:30.600]  九月就讀希伯來文
[00:11:30.600 --> 00:11:32.360]  你讀完回來教我們怎麼讀
[00:11:32.360 --> 00:11:33.880]  我不懂得讀
[00:11:33.880 --> 00:11:36.240]  我等你們回來教我們
[00:11:36.240 --> 00:11:37.720]  原來拆了出來
[00:11:37.720 --> 00:11:39.440]  原來那三個字分別
[00:11:39.440 --> 00:11:41.240]  第一個字是God
[00:11:41.240 --> 00:11:42.480]  神
[00:11:42.480 --> 00:11:44.440]  第二個字是Trust
[00:11:44.440 --> 00:11:45.680]  Worthy
[00:11:45.680 --> 00:11:50.960]  是值得信賴的王
[00:11:50.960 --> 00:11:54.360]  原來阿們在希伯來文
[00:11:54.360 --> 00:11:59.160]  在希伯來人他們最後說的那個字
[00:11:59.160 --> 00:12:00.800]  原來那個教授說
[00:12:00.800 --> 00:12:03.760]  當他這樣說阿們的時候
[00:12:03.760 --> 00:12:06.640]  是在說一個Kingdom Response
[00:12:06.640 --> 00:12:10.800]  是在說一個天國的回應
[00:12:10.800 --> 00:12:12.800]  原來當你真的說了
[00:12:12.800 --> 00:12:13.920]  你所求
[00:12:13.920 --> 00:12:15.160]  你所想
[00:12:15.160 --> 00:12:18.280]  你是否真的覺得
[00:12:18.280 --> 00:12:20.320]  你那個天父
[00:12:20.320 --> 00:12:22.080]  就是這個God
[00:12:22.080 --> 00:12:22.680]  Trust
[00:12:22.680 --> 00:12:23.640]  Worthy
[00:12:23.640 --> 00:12:25.400]  的King
[00:12:25.400 --> 00:12:27.520]  如果是的話
[00:12:27.520 --> 00:12:31.560]  你的行動會很不同
[00:12:31.560 --> 00:12:35.120]  你是和宇宙全世界
[00:12:35.120 --> 00:12:36.880]  創造主
[00:12:36.880 --> 00:12:39.800]  去說你的事情
[00:12:39.800 --> 00:12:41.920]  誠心所願當然是可以
[00:12:41.920 --> 00:12:43.560]  因為你同意那個人的分享
[00:12:43.560 --> 00:12:44.760]  但是對阿們
[00:12:44.760 --> 00:12:46.720]  那麼深的意義
[00:12:46.720 --> 00:12:48.600]  我們怎麼建立信心呢
[00:12:48.600 --> 00:12:49.440]  我們說了很多
[00:12:49.440 --> 00:12:51.120]  什麼叫信心信心信心
[00:12:51.120 --> 00:12:54.080]  是不是一直在祈禱
[00:12:54.080 --> 00:12:56.280]  信心就會出現呢
[00:12:56.280 --> 00:12:58.840]  我們祈禱了很多年
[00:12:58.840 --> 00:13:01.000]  但是你的信心大不大呢
[00:13:01.000 --> 00:13:02.600]  你的信心有沒有令到你
[00:13:02.600 --> 00:13:04.480]  好像上次說的
[00:13:04.480 --> 00:13:06.520]  信心不是一個因次
[00:13:06.520 --> 00:13:07.240]  不是有就有
[00:13:07.240 --> 00:13:08.120]  沒有就沒有
[00:13:08.120 --> 00:13:10.040]  信心就像肌肉
[00:13:10.040 --> 00:13:12.360]  要鍛鍊才結實
[00:13:12.360 --> 00:13:14.760]  但是當你一直禱告的時候
[00:13:14.760 --> 00:13:16.160]  你有沒有鍛鍊
[00:13:16.160 --> 00:13:18.360]  你的信心有沒有多到呢
[00:13:18.360 --> 00:13:20.120]  上次說了上半節
[00:13:20.120 --> 00:13:23.280]  就是說到馬可福音14:32開始
[00:13:23.280 --> 00:13:25.240]  剛才楊姨幫我們讀了一段
[00:13:25.240 --> 00:13:26.720]  當耶穌要知道
[00:13:26.720 --> 00:13:28.560]  就要走上十字架的時候
[00:13:28.560 --> 00:13:30.200]  祂做了一件很重要的事
[00:13:30.200 --> 00:13:31.560]  就是禱告
[00:13:31.560 --> 00:13:35.000]  祂想找門徒一起禱告
[00:13:35.000 --> 00:13:37.000]  耶穌很坦白
[00:13:37.000 --> 00:13:40.800]  祂說了祂那時的心路歷程
[00:13:40.800 --> 00:13:41.800]  馬可交代了
[00:13:41.800 --> 00:13:45.280]  耶穌帶著彼得、雅各和約翰一起去
[00:13:45.280 --> 00:13:45.960]  他們很害怕
[00:13:45.960 --> 00:13:46.880]  耶穌很害怕
[00:13:46.880 --> 00:13:48.840]  耶穌很難過
[00:13:48.840 --> 00:13:50.240]  耶穌和他們說
[00:13:50.240 --> 00:13:52.560]  祂說我心裡面很憂傷
[00:13:52.560 --> 00:13:54.920]  幾乎要死
[00:13:54.920 --> 00:13:56.720]  說到死的地點
[00:13:56.720 --> 00:13:59.120]  去到那一點
[00:13:59.120 --> 00:14:00.240]  祂說你們留在這裡
[00:14:00.240 --> 00:14:02.320]  和我一起警醒
[00:14:02.320 --> 00:14:05.800]  耶穌也很坦白和天父說
[00:14:05.800 --> 00:14:06.640]  很親切地說
[00:14:06.640 --> 00:14:09.280]  爸爸如果可以
[00:14:09.280 --> 00:14:12.920]  想將釘十字架這件事情
[00:14:12.920 --> 00:14:15.920]  取消、撤去
[00:14:15.920 --> 00:14:18.760]  祂說但是不要照我所願
[00:14:18.760 --> 00:14:21.920]  是照禰所願
[00:14:21.920 --> 00:14:25.680]  接著那一節就是什麼叫做行動
[00:14:25.680 --> 00:14:28.280]  祈完禱之後
[00:14:28.280 --> 00:14:29.360]  就和門徒說
[00:14:29.360 --> 00:14:30.600]  起來吧
[00:14:30.600 --> 00:14:32.160]  我們行
[00:14:32.160 --> 00:14:35.680]  原來整個信心怎麼才能建立
[00:14:35.680 --> 00:14:39.160]  是看你有沒有行動
[00:14:39.160 --> 00:14:40.720]  有一節聖經
[00:14:40.720 --> 00:14:42.120]  很多人很熟悉
[00:14:42.120 --> 00:14:45.440]  但我又很想你告訴我為什麼
[00:14:45.440 --> 00:14:47.800]  希伯來書十一章一節說信心
[00:14:47.800 --> 00:14:50.680]  是信祭所望之事的實體
[00:14:50.680 --> 00:14:52.800]  是未見之事的確具
[00:14:52.800 --> 00:14:55.600]  很多人會背
[00:14:55.600 --> 00:14:58.200]  但為什麼?
[00:14:58.200 --> 00:14:59.120]  多謝你的坦白
[00:14:59.120 --> 00:15:02.160]  的確有人領頭
[00:15:02.160 --> 00:15:03.920]  有時我們就是這樣
[00:15:03.920 --> 00:15:04.960]  聖經很熟悉
[00:15:04.960 --> 00:15:06.440]  的、媽、了、摸、鬥號、句號
[00:15:06.440 --> 00:15:07.720]  你都背了
[00:15:07.720 --> 00:15:10.040]  但你為什麼不相信?
[00:15:10.040 --> 00:15:12.000]  還要相信
[00:15:12.000 --> 00:15:13.120]  那為什麼?
[00:15:13.120 --> 00:15:16.200]  你看了那麼多年聖經
[00:15:16.200 --> 00:15:18.480]  為什麼?
[00:15:18.480 --> 00:15:20.240]  好像很深
[00:15:20.240 --> 00:15:21.880]  掌握不了
[00:15:21.880 --> 00:15:23.360]  如果你看一本聖經
[00:15:23.360 --> 00:15:25.080]  叫做The Message
[00:15:25.080 --> 00:15:25.880]  贈禮的時候
[00:15:25.880 --> 00:15:29.320]  我們送給Edison做禮物
[00:15:29.320 --> 00:15:30.480]  這個英文怎麼說?
[00:15:30.480 --> 00:15:34.640]  Koenigstuh fundamental fact of existence
[00:15:34.640 --> 00:15:35.920]  一個存在的
[00:15:35.920 --> 00:15:38.240]  一個很重要的基礎
[00:15:38.240 --> 00:15:39.360]  你都可以說
[00:15:39.360 --> 00:15:40.200]  原來就是
[00:15:40.200 --> 00:15:43.120]  Is that distrust in God?
[00:15:43.120 --> 00:15:44.640]  好了說信
[00:15:44.640 --> 00:15:45.760]  那什麼叫信呢?
[00:15:45.760 --> 00:15:46.920]  什麼叫信神呢?
[00:15:46.920 --> 00:15:49.520]  就是這個信心
[00:15:49.520 --> 00:15:50.760]  這個信念
[00:15:50.760 --> 00:15:53.240]  Is the firm foundation
[00:15:53.240 --> 00:15:55.520]  原來就是一個基礎
[00:15:55.520 --> 00:15:59.200]  under everything that makes life worth living
[00:15:59.200 --> 00:16:00.440]  原來就是這個基礎
[00:16:00.440 --> 00:16:05.280]  讓你覺得生命是值得走下去的
[00:16:05.280 --> 00:16:07.120]  是值得走下去的
[00:16:07.120 --> 00:16:09.640]  Is our handle
[00:16:09.640 --> 00:16:11.280]  這個詞很重要
[00:16:11.280 --> 00:16:13.560]  原來是我們在抓著什麼
[00:16:13.560 --> 00:16:14.520]  原來當你說
[00:16:14.520 --> 00:16:16.440]  你的信心在上帝那裡的時候
[00:16:16.440 --> 00:16:19.160]  就是當你有沒有信心的時候
[00:16:19.160 --> 00:16:20.080]  灰心的時候
[00:16:20.080 --> 00:16:20.920]  失望的時候
[00:16:20.920 --> 00:16:22.800]  你在抓著什麼
[00:16:22.800 --> 00:16:25.200]  on what we can't see
[00:16:25.200 --> 00:16:28.400]  當你看不到前面
[00:16:28.400 --> 00:16:29.880]  當你覺得很失望
[00:16:29.880 --> 00:16:31.400]  很絕望的時候
[00:16:31.400 --> 00:16:33.360]  你在抓著什麼
[00:16:33.360 --> 00:16:35.120]  你的handle是什麼
