
[00:00:00.000 --> 00:00:02.800]  今日的題目是
[00:01:32.960 --> 00:01:35.600]  是只要調教一下
[00:01:35.600 --> 00:01:40.960]  我們的心理的方向
[00:01:40.960 --> 00:01:45.520]  我就可以發揮到生命的力量
[00:01:45.520 --> 00:01:49.680]  那就等於我們昔日的自救了
[00:01:49.680 --> 00:01:53.760]  就是說你只要行道德
[00:01:53.760 --> 00:01:57.280]  你只要修橋補路
[00:01:57.280 --> 00:01:59.520]  你就可以自己得救了
[00:01:59.520 --> 00:02:03.280]  如果我能夠反對我們中國這種
[00:02:03.280 --> 00:02:08.000]  自力更生的這種理論
[00:02:08.000 --> 00:02:11.840]  我就應該要同樣反對現今心理學上
[00:02:11.840 --> 00:02:16.000]  那種好像你只要調整心理上
[00:02:16.000 --> 00:02:19.120]  你就能夠做一個成功的人
[00:02:19.120 --> 00:02:21.680]  我說不行
[00:02:21.680 --> 00:02:24.080]  我說這些同樣是
[00:02:24.080 --> 00:02:27.200]  自力更生的害死人的道理
[00:02:27.200 --> 00:02:28.880]  所以很多人
[00:02:28.880 --> 00:02:31.200]  心理上校正了
[00:02:31.200 --> 00:02:34.480]  那個人仍然是一個空洞的人
[00:02:34.480 --> 00:02:37.840]  他仍然沒有那個神蹟
[00:02:37.840 --> 00:02:40.400]  在他的生命那裡被啟動
[00:02:40.400 --> 00:02:42.560]  我今天要和你們說的那些
[00:02:42.560 --> 00:02:45.200]  既然我不能夠贊成他的
[00:02:45.200 --> 00:02:49.120]  我又不是完全反對
[00:02:49.120 --> 00:02:54.560]  我要找出一個很堅固的神學的基礎
[00:02:54.560 --> 00:03:00.560]  就包括了要重新再讀舊約
[00:03:00.560 --> 00:03:01.920]  發現一種道理
[00:03:01.920 --> 00:03:05.360]  那種道理是我們忽略了很多千年
[00:03:05.360 --> 00:03:09.760]  而那個道理在《聖經》裡面是非常具體的
[00:03:09.760 --> 00:03:11.840]  我發現了之後
[00:03:11.840 --> 00:03:13.920]  我是興奮到一個地步
[00:03:13.920 --> 00:03:16.160]  我寫這一疊稿的時候
[00:03:16.160 --> 00:03:17.440]  興奮到一個地步
[00:03:17.440 --> 00:03:19.040]  我不能夠繼續下去
[00:03:19.040 --> 00:03:20.880]  我要放下紙放下筆
[00:03:20.880 --> 00:03:22.240]  我是怕我怕他管
[00:03:22.240 --> 00:03:23.520]  興奮到
[00:03:23.520 --> 00:03:24.960]  我要放下紙放下筆
[00:03:24.960 --> 00:03:27.760]  走下去花墟走一個路
[00:03:27.760 --> 00:03:29.280]  平靜回來了
[00:03:29.280 --> 00:03:31.280]  然後我才上去才可以寫下去
[00:03:31.280 --> 00:03:34.240]  的確這是一個真正的經驗
[00:03:34.240 --> 00:03:36.560]  我就要告訴你
[00:03:36.560 --> 00:03:40.640]  我們的確有一個很振奮的
[00:03:40.640 --> 00:03:43.440]  《聖經》的基礎
[00:03:43.440 --> 00:03:46.240]  然後這個就是我今天要跟你說的
[00:03:46.240 --> 00:03:48.560]  我會說舊約我會說新約
[00:03:48.560 --> 00:03:51.440]  然後去到下一次
[00:03:51.440 --> 00:03:53.120]  下一次
[00:03:53.120 --> 00:03:55.360]  下一次就是8月15號
[00:03:55.360 --> 00:03:56.880]  然後輪到我說
[00:03:56.880 --> 00:03:58.400]  看我了如果我忍不住
[00:03:58.400 --> 00:04:00.720]  我就和鍾姑娘調一調
[00:04:00.720 --> 00:04:03.280]  我先說她說後
[00:04:03.280 --> 00:04:04.640]  那個不要緊
[00:04:04.640 --> 00:04:06.800]  那個就是說下一次
[00:04:06.800 --> 00:04:08.640]  我就會告訴你
[00:04:08.640 --> 00:04:13.920]  啟動生命神蹟的按鈕在哪裡
[00:04:13.920 --> 00:04:15.040]  我要告訴你
[00:04:15.040 --> 00:04:17.120]  是一個內部機械人
[00:04:17.120 --> 00:04:19.520]  來啟動那個神蹟
[00:04:19.520 --> 00:04:22.480]  不是一些屬靈的聯想
[00:04:22.480 --> 00:04:24.240]  是一些機械人
[00:04:24.240 --> 00:04:26.560]  是你按著
[00:04:26.560 --> 00:04:28.640]  1 2 3 4的步驟
[00:04:28.640 --> 00:04:33.120]  你能夠啟動那個神蹟的
[00:04:33.120 --> 00:04:36.000]  這是一個保證
[00:04:36.000 --> 00:04:40.720]  我們一定要在這裡能夠將神的話
[00:04:40.720 --> 00:04:43.040]  讀得這麼活靈活現
[00:04:43.040 --> 00:04:46.880]  這樣我們就會有希望的
[00:04:46.880 --> 00:04:50.080]  我們人呢
[00:04:50.080 --> 00:04:53.280]  我今天不說那個下集也有道理
[00:04:53.280 --> 00:04:56.160]  今天所有我想和他說的人全部都不在
[00:04:56.160 --> 00:05:00.640]  都去了那些靈會那裡
[00:05:00.640 --> 00:05:03.360]  所以留待下次說
[00:05:03.360 --> 00:05:08.000]  都是很合我原本的心意
[00:05:08.000 --> 00:05:12.800]  所以神常常在我們的失敗軟弱上面
[00:05:12.800 --> 00:05:14.080]  成就他的旨意
[00:05:14.080 --> 00:05:16.000]  我是不是經常和你說這句話
[00:05:16.000 --> 00:05:17.840]  是每次都是真的
[00:05:17.840 --> 00:05:20.560]  神不是透過我們的聰明智慧
[00:05:20.560 --> 00:05:22.080]  成就他的旨意
[00:05:22.080 --> 00:05:23.680]  神經常透過我們的失敗
[00:05:23.680 --> 00:05:24.800]  我們的軟弱
[00:05:24.800 --> 00:05:26.000]  我們的不諦
[00:05:26.000 --> 00:05:28.000]  來去成就他的工作
[00:05:28.960 --> 00:05:33.760]  我們人用什麼來論成敗的呢
[00:05:33.760 --> 00:05:35.680]  有人用學問
[00:05:35.680 --> 00:05:37.200]  有人用金錢
[00:05:37.200 --> 00:05:40.160]  但你見過很有學問的人
[00:05:40.160 --> 00:05:41.440]  生命一塌糊塗
[00:05:41.440 --> 00:05:43.040]  你見過很有錢的人
[00:05:43.040 --> 00:05:44.640]  生命是可惡的
[00:05:44.640 --> 00:05:46.560]  是不是
[00:05:46.560 --> 00:05:47.840]  你見過的
[00:05:47.840 --> 00:05:49.760]  我們報紙常常都賣的
[00:05:49.760 --> 00:05:52.800]  那到底以什麼來論成敗
[00:05:52.800 --> 00:05:56.800]  正經一個原則
[00:05:56.800 --> 00:06:00.640]  你能不能夠你的生命
[00:06:00.640 --> 00:06:03.760]  是可以榮耀神的
[00:06:03.760 --> 00:06:04.800]  見證神的
[00:06:04.800 --> 00:06:08.960]  你的生命能夠有益於人的
[00:06:08.960 --> 00:06:11.840]  以至在你旁邊的人
[00:06:11.840 --> 00:06:13.920]  他都能夠看到
[00:06:13.920 --> 00:06:18.240]  你這個人的生命是耀眼的
[00:06:18.240 --> 00:06:21.760]  好像一場煙花一樣
[00:06:21.760 --> 00:06:25.600]  但是現實地
[00:06:25.600 --> 00:06:28.400]  我們大多數人
[00:06:28.400 --> 00:06:30.080]  而且更慘的是
[00:06:30.080 --> 00:06:32.000]  越來越年輕的人
[00:06:32.000 --> 00:06:34.560]  越早放棄自己
[00:06:34.560 --> 00:06:37.120]  年輕的人
[00:06:37.120 --> 00:06:38.640]  以前我們說
[00:06:38.640 --> 00:06:40.640]  是一些滿有憧憬
[00:06:40.640 --> 00:06:41.760]  滿有朝氣的人
[00:06:41.760 --> 00:06:44.000]  但現在的年輕人不是
[00:06:44.000 --> 00:06:46.800]  變得很細固
[00:06:46.800 --> 00:06:50.160]  很快就認命
[00:06:50.160 --> 00:06:52.480]  他認命的原因
[00:06:52.480 --> 00:06:53.520]  很可能
[00:06:53.520 --> 00:06:56.320]  我相信很大部分
[00:06:56.320 --> 00:06:59.920]  是來自在學校裏面
[00:06:59.920 --> 00:07:02.720]  他接受了
[00:07:02.720 --> 00:07:05.520]  他的天資是不如人的
[00:07:05.520 --> 00:07:09.920]  他自己無論怎樣努力
[00:07:09.920 --> 00:07:14.320]  永遠成績是不滿意的
[00:07:14.320 --> 00:07:23.280]  到每一次學期開始
[00:07:23.280 --> 00:07:25.840]  他就痛下決心
[00:07:25.840 --> 00:07:30.720]  每一次學期結束
[00:07:30.720 --> 00:07:31.760]  派成績表
[00:07:31.760 --> 00:07:34.800]  就痛入心肺
[00:07:34.800 --> 00:07:37.360]  每一次都是這樣
[00:07:37.360 --> 00:07:40.160]  他就接受他自己天資不如人
[00:07:40.160 --> 00:07:43.520]  認命自己讀不成書
[00:07:43.520 --> 00:07:46.800]  有人就會覺得
[00:07:46.800 --> 00:07:49.920]  人家能夠成功
[00:07:49.920 --> 00:07:52.720]  是因為人家有後台
[00:07:52.720 --> 00:07:54.800]  人家識打手段
[00:07:54.800 --> 00:07:59.760]  人家能夠懂得運用機緣巧合
[00:07:59.760 --> 00:08:01.200]  我自己
[00:08:01.200 --> 00:08:03.520]  我完全不接做這些事
[00:08:03.520 --> 00:08:05.520]  而且不單止是這樣
[00:08:05.520 --> 00:08:07.600]  我沒有一個好的出身
[00:08:07.600 --> 00:08:09.680]  所以我是沒有辦法
[00:08:09.680 --> 00:08:11.680]  可以成功的
[00:08:11.680 --> 00:08:15.280]  無論你接受的是天資的
[00:08:15.280 --> 00:08:16.800]  是命運的
[00:08:16.800 --> 00:08:21.920]  我們年輕人到中年人到成年人
[00:08:21.920 --> 00:08:25.520]  我們很快就接受了
[00:08:25.520 --> 00:08:27.680]  自己是不會成功的
[00:08:27.680 --> 00:08:29.360]  我們在這個世界
[00:08:29.360 --> 00:08:31.520]  是注定失敗的
[00:08:31.520 --> 00:08:33.440]  就算不是說
[00:08:33.440 --> 00:08:38.800]  是叫我們會犯法那種失敗
[00:08:38.800 --> 00:08:42.160]  是要坐牢那種失敗
[00:08:42.160 --> 00:08:43.360]  我們都會接受
[00:08:43.360 --> 00:08:46.160]  我們不會像旁邊的人
[00:08:46.160 --> 00:08:48.000]  是那麼耀眼的
[00:08:48.000 --> 00:08:49.680]  他們的成就
[00:08:49.680 --> 00:08:51.920]  是會那麼叫人清善的
[00:08:51.920 --> 00:08:56.080]  我們只不過是一個凡人
[00:08:56.080 --> 00:08:57.760]  我們能夠
[00:08:57.760 --> 00:09:01.840]  是隨便應付到我們的生命
[00:09:01.840 --> 00:09:03.440]  我們已經算不錯了
[00:09:03.440 --> 00:09:06.960]  很多人都會接受這種看法
[00:09:06.960 --> 00:09:14.000]  我先介紹一個字語
[00:09:14.000 --> 00:09:16.880]  可能我們不是常在中文耳
[00:09:16.880 --> 00:09:19.760]  在物理學上
[00:09:19.760 --> 00:09:21.760]  或者在化學上
[00:09:21.760 --> 00:09:25.520]  有一個字語叫做臨界點
[00:09:25.520 --> 00:09:28.960]  臨界點就是一個物質
[00:09:28.960 --> 00:09:32.160]  當它的條件改變
[00:09:32.160 --> 00:09:33.200]  情況改變
[00:09:33.200 --> 00:09:37.360]  它就會慢慢去到一個點
[00:09:37.360 --> 00:09:41.760]  那個點就會改變它的形態
[00:09:41.760 --> 00:09:43.760]  和存在的方式
[00:09:43.760 --> 00:09:45.760]  就用水來說
[00:09:45.760 --> 00:09:48.560]  一般來說水就是濕的
[00:09:48.560 --> 00:09:51.520]  但是假如當你將水煲
[00:09:51.520 --> 00:09:55.200]  煲到它去到98、99、99.9度
[00:09:55.200 --> 00:09:57.120]  它就去到那個臨界點
[00:09:57.120 --> 00:09:58.640]  你再加熱
[00:09:58.640 --> 00:09:59.760]  去到100度
[00:09:59.760 --> 00:10:03.360]  水就會滾了
[00:10:03.360 --> 00:10:05.680]  然後它再不是液體
[00:10:05.680 --> 00:10:10.480]  它就會變成一個氣體
[00:10:10.480 --> 00:10:13.520]  這個我們稱它為臨界點
[00:10:13.520 --> 00:10:20.080]  就是說經過一種條件的改變
[00:10:20.080 --> 00:10:24.640]  它的狀態就會改變
[00:10:24.640 --> 00:10:26.160]  人的生命
[00:10:26.160 --> 00:10:29.600]  的確有這個臨界點
[00:10:29.600 --> 00:10:35.200]  在上述發覺很多人經歷一些特殊的經驗
[00:10:35.200 --> 00:10:37.200]  他的生命就被改變
[00:10:37.200 --> 00:10:38.560]  現在我們要問
[00:10:38.560 --> 00:10:42.800]  到底我們生命的臨界點在哪裡
[00:10:42.800 --> 00:10:46.880]  我能不能夠叫自己的條件改變
[00:10:46.880 --> 00:10:48.080]  以至有一天
[00:10:48.080 --> 00:10:52.160]  我的生命是不能夠不被改變的
[00:10:52.160 --> 00:10:53.680]  能不能夠呢
[00:10:53.680 --> 00:10:56.400]  我說是能夠的
[00:10:56.400 --> 00:10:58.480]  我正在要說的
[00:10:58.480 --> 00:11:01.360]  就是想將這個臨界點
[00:11:01.360 --> 00:11:06.160]  向你介紹出來
[00:11:06.160 --> 00:11:06.720]  沒錯
[00:11:06.720 --> 00:11:08.960]  當我們說到生命
[00:11:08.960 --> 00:11:11.440]  好像一場煙花
[00:11:11.440 --> 00:11:13.360]  我們不是說一種
[00:11:13.360 --> 00:11:17.200]  好像每年的歲守
[00:11:17.200 --> 00:11:19.520]  我們城中燒煙花
[00:11:19.520 --> 00:11:22.640]  是叫全城人都哄動
[00:11:22.640 --> 00:11:25.680]  我們不是說那種煙花
[00:11:25.680 --> 00:11:30.000]  但是我們說生命的確如煙花
[00:11:30.000 --> 00:11:34.960]  是會叫旁人懷疑的
[00:11:34.960 --> 00:11:36.880]  旁人是不會覺得
[00:11:36.880 --> 00:11:39.040]  自然地就會這樣的
[00:11:39.040 --> 00:11:41.360]  他會問為什麼
[00:11:41.360 --> 00:11:43.680]  這個其實正正是
[00:11:43.680 --> 00:11:45.520]  我們生命裡面
[00:11:45.520 --> 00:11:51.120]  最寶貴的一個改變
[00:11:51.120 --> 00:11:52.560]  但是在現實裡面
[00:11:52.560 --> 00:11:54.080]  我們的城市
[00:11:54.080 --> 00:11:56.640]  我們周圍充滿著的
[00:11:56.640 --> 00:12:00.240]  是那些老油條
[00:12:00.240 --> 00:12:02.160]  知不知道什麼叫老油條
[00:12:02.160 --> 00:12:05.680]  隔夜油條鬼
[00:12:05.680 --> 00:12:09.440]  油條應該脆薄薄香噴噴的
[00:12:09.440 --> 00:12:12.000]  我常常都走幾里路
[00:12:12.000 --> 00:12:14.320]  就可以吃油條鬼
[00:12:14.320 --> 00:12:15.760]  當然不是走
[00:12:15.760 --> 00:12:20.080]  我是開車開幾里路去吃
[00:12:20.080 --> 00:12:22.160]  油條鬼應該脆的香的
[00:12:22.160 --> 00:12:23.360]  應該吸引人的
[00:12:23.360 --> 00:12:25.600]  人應該喜歡吃的
[00:12:25.600 --> 00:12:28.720]  但是當你變成隔夜的時候
[00:12:28.720 --> 00:12:32.800]  那油條鬼就會拔掉你的牙
[00:12:32.800 --> 00:12:34.000]  如果你是小孩子
[00:12:34.000 --> 00:12:35.680]  你的兒子要換牙
[00:12:35.680 --> 00:12:37.680]  怎麼弄出來呢
[00:12:37.680 --> 00:12:38.720]  給他吃一條老油條
[00:12:38.720 --> 00:12:40.800]  他就會拔掉出來
[00:12:40.800 --> 00:12:44.080]  他一扯就掉了
[00:12:44.080 --> 00:12:47.200]  我們很多今天的年輕人
[00:12:47.200 --> 00:12:49.840]  今天的成年人
[00:12:49.840 --> 00:12:53.120]  很快就已經變成了
[00:12:53.120 --> 00:12:56.480]  一個都市的老油條
[00:12:56.480 --> 00:12:58.160]  不是因為他活在都市
[00:12:58.160 --> 00:13:00.080]  所以他是一條老油條
[00:13:00.080 --> 00:13:01.920]  是因為生命裡面出現了
[00:13:01.920 --> 00:13:04.000]  好幾種的突變
[00:13:04.000 --> 00:13:07.520]  叫他已經對生命失去了
[00:13:07.520 --> 00:13:11.920]  那種期待和那種的希望
[00:13:11.920 --> 00:13:14.640]  所以我們需要知道
[00:13:14.640 --> 00:13:16.800]  在今天城市裡面
[00:13:16.800 --> 00:13:20.000]  最容易叫我們變成老油條的
[00:13:20.000 --> 00:13:23.440]  那些是什麼條件
[00:13:23.440 --> 00:13:26.400]  什麼情況
[00:13:26.400 --> 00:13:30.480]  第一樣可能從來沒有更加重要的
[00:13:30.480 --> 00:13:34.400]  就是我們的憂愁
[00:13:34.400 --> 00:13:37.360]  我們慢慢習慣了那種生活
[00:13:37.360 --> 00:13:40.240]  好像如果我們沒有憂愁
[00:13:40.240 --> 00:13:42.240]  沒有擔心的事情
[00:13:42.240 --> 00:13:45.760]  我們就覺得自己的生活是不重要的
[00:13:45.760 --> 00:13:48.000]  或者我們的生命是不重要的
[00:13:48.000 --> 00:13:50.560]  所以我們的生命一定要有擔心的
[00:13:50.560 --> 00:13:54.320]  沒有擔心我們就以為我們自己失憶
[00:13:54.320 --> 00:13:56.960]  所以我們好像活過來
[00:13:56.960 --> 00:13:58.560]  就是要有擔心的
[00:13:58.560 --> 00:14:02.480]  擔心成了我們一種生存的記號
[00:14:02.480 --> 00:14:04.720]  告訴我們我擔心
[00:14:04.720 --> 00:14:07.520]  所以我仍然活著
[00:14:07.520 --> 00:14:08.640]  到有一天我不擔心
[00:14:08.640 --> 00:14:11.360]  我就活不了了
[00:14:11.360 --> 00:14:14.080]  迪卡爾就說我思故我在
[00:14:14.080 --> 00:14:17.920]  今天我們香港的城市的老油條
[00:14:17.920 --> 00:14:21.120]  我擔心所以我仍然存在
[00:14:21.120 --> 00:14:24.160]  就是這麼普遍的
[00:14:24.160 --> 00:14:26.160]  在心理學上面
[00:14:26.160 --> 00:14:30.560]  擔心憂愁這個徵狀
[00:14:30.560 --> 00:14:31.920]  是怎麼來的呢
[00:14:31.920 --> 00:14:36.240]  就是他會擔心一些不利自己的事情
[00:14:36.240 --> 00:14:38.880]  會突然間臨到
[00:14:38.880 --> 00:14:42.160]  他會突然間發覺自己
[00:14:42.160 --> 00:14:45.040]  對他不利的事情
[00:14:45.040 --> 00:14:50.720]  是會叫他措手不及的
[00:14:50.720 --> 00:14:53.520]  我們人的性格
[00:14:53.520 --> 00:14:57.680]  是很喜歡找這些反面的資料
[00:14:57.680 --> 00:15:02.560]  來支持我們要擔心這種慾望的
[00:15:02.560 --> 00:15:04.880]  我講一個實際的例子給你聽
[00:15:04.880 --> 00:15:09.280]  是我自己的
[00:15:09.280 --> 00:15:15.680]  在我努力去做我的博士論文的時候
[00:15:15.680 --> 00:15:18.400]  做到四分之三就快完成
[00:15:18.400 --> 00:15:21.200]  最容易出問題的那個階段
[00:15:21.200 --> 00:15:24.240]  我就開始發覺自己有個傾向
[00:15:24.240 --> 00:15:29.280]  那個傾向就是周遭去打探人
[00:15:29.280 --> 00:15:34.880]  到底要過那個口試
[00:15:34.880 --> 00:15:37.840]  是有多困難
[00:15:37.840 --> 00:15:46.000]  尤其是喜歡去搜集失敗的個案和統計數字
[00:15:46.000 --> 00:15:49.040]  我是81年交了論文
[00:15:49.040 --> 00:15:52.960]  80年我搜集到的數字
[00:15:52.960 --> 00:15:54.720]  失敗的數字
[00:15:54.720 --> 00:15:56.960]  就是80年的數字
[00:15:56.960 --> 00:16:02.800]  那一年只有大概少於37%的人
[00:16:02.800 --> 00:16:06.400]  是可以拿到他的博士學位
[00:16:06.400 --> 00:16:09.280]  是1980年的劍橋
[00:16:09.280 --> 00:16:12.480]  就是說100個報讀博士的
[00:16:12.480 --> 00:16:16.400]  大概最終只有36個人左右
[00:16:16.400 --> 00:16:18.160]  是拿到學位
[00:16:18.160 --> 00:16:21.120]  你搜集到這些故事這些數字
[00:16:21.120 --> 00:16:23.600]  一方面你又興奮因為你搜集到了
[00:16:23.600 --> 00:16:25.600]  另一方面又開始擔心了
[00:16:25.600 --> 00:16:28.160]  你的興奮就是因為你找到目的
[00:16:28.160 --> 00:16:31.760]  找到結果你開始擔心了
[00:16:31.760 --> 00:16:34.160]  因為很喜歡這些數字
[00:16:34.160 --> 00:16:38.240]  你不單止還有一個很有趣的傾向
[00:16:38.240 --> 00:16:40.000]  我們搜集到之後
[00:16:40.000 --> 00:16:42.960]  就很喜歡告訴隔壁的人
[00:16:42.960 --> 00:16:45.520]  讓他和我們一起擔心
[00:16:45.520 --> 00:16:47.840]  因為別人也是這樣告訴我的
[00:16:47.840 --> 00:16:50.000]  別人不告訴我我怎麼知道
[00:16:50.000 --> 00:16:53.840]  所以我們這種是有傳染性的
[00:16:53.840 --> 00:16:55.360]  這種憂慮
[00:16:55.360 --> 00:17:00.400]  擔心不利的事會令到我們有傳染性
[00:17:00.400 --> 00:17:03.200]  而且我們是喜歡我們的性格
[00:17:03.200 --> 00:17:06.240]  是喜歡將它傳播的
[00:17:06.240 --> 00:17:10.080]  但是實質那個口頭的考試是怎樣的
[00:17:10.080 --> 00:17:12.560]  我將這個考試的情況告訴你
[00:17:12.560 --> 00:17:15.760]  你顯出開始的時候的擔心
[00:17:15.760 --> 00:17:20.320]  是多麼的毫無價值
[00:17:20.320 --> 00:17:22.400]  那時候是三個人考過試
[00:17:22.400 --> 00:17:25.280]  第一個是芝加哥的教授
[00:17:25.280 --> 00:17:29.280]  他就是我研究那科的專家
[00:17:29.280 --> 00:17:33.920]  他也是芝加哥大學的出版顧問
[00:17:33.920 --> 00:17:37.600]  第二個就是倫太的一個教授
[00:17:37.600 --> 00:17:40.880]  是東方系的一個很出名的學者
[00:17:40.880 --> 00:17:44.640]  第三個就是牛津的一個教授
[00:17:44.640 --> 00:17:46.880]  從頭到尾
[00:17:46.880 --> 00:17:50.240]  我們的考試好像朋友聊天一樣
[00:17:50.240 --> 00:17:53.120]  只有牛津的教授提醒我一件事
[00:17:53.120 --> 00:17:58.240]  說我整篇論文有兩個字是打錯了
[00:17:58.240 --> 00:17:59.520]  打錯字其實與我無關
[00:17:59.520 --> 00:18:03.760]  不過我有責任 我沒有改正
[00:18:03.760 --> 00:18:08.240]  然後芝加哥的教授就跟我說
[00:18:08.240 --> 00:18:13.840]  他問我可不可以在短時間內將第一章修改
[00:18:13.840 --> 00:18:16.000]  修改之後寄給他
[00:18:16.000 --> 00:18:19.280]  他想芝大的出版社去出版
[00:18:19.280 --> 00:18:20.880]  但是我讀完之後
[00:18:20.880 --> 00:18:21.760]  我拿了學位之後
[00:18:21.760 --> 00:18:24.080]  我不知道開心到不得了
[00:18:24.080 --> 00:18:26.160]  就沒有將他的畫寄下
[00:18:26.160 --> 00:18:31.280]  結果就不斷地離開了劍橋
[00:18:31.280 --> 00:18:36.160]  也等於離開了一些比較尊重的圖書館
[00:18:36.160 --> 00:18:38.000]  尊重的圖書館就是
[00:18:38.000 --> 00:18:40.320]  你進去找書就會找到書
[00:18:40.320 --> 00:18:42.000]  那些叫尊重的圖書館
[00:18:42.000 --> 00:18:42.960]  你進去找不到書
[00:18:42.960 --> 00:18:45.200]  那圖書館是幹什麼的
[00:18:45.200 --> 00:18:46.080]  是不是
[00:18:46.080 --> 00:18:47.840]  就像一間食館
[00:18:47.840 --> 00:18:48.640]  你要找東西吃
[00:18:48.640 --> 00:18:50.400]  但是沒有東西給你吃
[00:18:50.400 --> 00:18:53.440]  那間食館叫什麼館
[00:18:53.440 --> 00:18:54.640]  沒意思
[00:18:54.640 --> 00:18:56.320]  我經常都發覺
[00:18:56.320 --> 00:18:58.720]  我回到香港就有這個問題
[00:18:58.720 --> 00:19:00.160]  就離開了圖書館
[00:19:00.160 --> 00:19:02.800]  離開了圖書館其實是不可以
[00:19:02.800 --> 00:19:06.400]  修改一個章節的
[00:19:06.400 --> 00:19:09.120]  因為一個章節有幾百個筆記
[00:19:09.120 --> 00:19:10.640]  全部都需要那些書
[00:19:10.640 --> 00:19:12.480]  現在那些書都不是普通的書
[00:19:12.480 --> 00:19:15.200]  不是瓊瑤、林彥妮那些書
[00:19:15.200 --> 00:19:15.920]  是不是
[00:19:15.920 --> 00:19:19.680]  一定要有一個比較好的圖書館
[00:19:19.680 --> 00:19:23.280]  你才可以做到那種修訂的
[00:19:23.280 --> 00:19:24.880]  離開了就沒辦法了
[00:19:24.880 --> 00:19:25.840]  沒得做了
[00:19:25.840 --> 00:19:28.400]  所以到現在我都有一個遺憾
[00:19:28.400 --> 00:19:33.040]  如果不是
[00:19:33.040 --> 00:19:35.280]  我就應該不止
[00:19:35.280 --> 00:19:38.000]  只是出版了75本書
[00:19:38.000 --> 00:19:39.520]  應該就是76本
[00:19:39.520 --> 00:19:40.960]  而且那本書還會很厚
[00:19:40.960 --> 00:19:41.760]  是不是
[00:19:41.760 --> 00:19:43.120]  但是無論怎麼樣
[00:19:43.120 --> 00:19:47.280]  就是整個考試
[00:19:47.280 --> 00:19:50.720]  其實順利和很享受到不得了
[00:19:50.720 --> 00:19:53.600]  他提的問題是我思索多年
[00:19:53.600 --> 00:19:56.000]  是我很容易回答到他的
[00:19:56.000 --> 00:19:58.240]  所以整個對話的過程
[00:19:58.240 --> 00:20:00.720]  是不知多開心的
[00:20:00.720 --> 00:20:07.440]  再加上支大說願意和我出我的論文
[00:20:07.440 --> 00:20:09.120]  但是之前
[00:20:09.120 --> 00:20:12.000]  為什麼自己會這麼喜歡去搜集
[00:20:12.000 --> 00:20:13.280]  那些憂慮
[00:20:13.280 --> 00:20:17.760]  那些反面和失敗的資料
[00:20:17.760 --> 00:20:20.000]  這就是我們的本性
[00:20:20.000 --> 00:20:21.280]  如果有人告訴你
[00:20:21.280 --> 00:20:22.320]  可以的
[00:20:22.320 --> 00:20:23.680]  你一做就做
[00:20:23.680 --> 00:20:24.800]  不會不行的
[00:20:24.800 --> 00:20:27.120]  你覺得這些說話很老土很老餅
[00:20:27.120 --> 00:20:28.320]  是一點都沒有意思
[00:20:28.320 --> 00:20:31.600]  於是你就不會把它放在心裡
[00:20:31.600 --> 00:20:32.480]  如果有人告訴你
[00:20:32.480 --> 00:20:34.080]  這裡不行那裡不行
[00:20:34.080 --> 00:20:35.280]  到處都不行
[00:20:35.280 --> 00:20:37.680]  你覺得很有料了
