
[00:00:00.000 --> 00:00:04.200]  多謝你Eric
[00:02:20.040 --> 00:02:22.040]  拿出來討論
[00:02:22.040 --> 00:02:25.040]  這是給大家提出問題的
[00:02:25.040 --> 00:02:31.040]  有些大英姐妹上過我談天說地的網站
[00:02:31.040 --> 00:02:34.040]  去到我講道茶經的部分
[00:02:34.040 --> 00:02:38.040]  看到我以前曾經帶過蛋意理書
[00:02:38.040 --> 00:02:42.040]  第一次我帶一個跨教會的茶經班
[00:02:42.040 --> 00:02:45.040]  查蛋意理書應該是五年前
[00:02:45.040 --> 00:02:48.040]  但那時候沒有錄音
[00:02:48.040 --> 00:02:50.040]  我們都沒有想過要錄音
[00:02:50.040 --> 00:02:52.040]  講義是很簡單的
[00:02:52.040 --> 00:02:54.040]  所以這次我為了這個茶經班
[00:02:54.040 --> 00:02:56.040]  我重新做了講義
[00:02:56.040 --> 00:02:58.040]  而且會比較詳細一點
[00:02:58.040 --> 00:03:04.040]  如果大家有興趣查其他有關於主在來
[00:03:04.040 --> 00:03:07.040]  我曾經在過去幾年帶過
[00:03:07.040 --> 00:03:09.040]  除了蛋意理書之外
[00:03:09.040 --> 00:03:12.040]  是啟示錄和以賽亞書和以西傑書
[00:03:12.040 --> 00:03:15.040]  總共有四卷的書
[00:03:15.040 --> 00:03:20.040]  前面三卷我帶的時候都沒有想過要錄音
[00:03:20.040 --> 00:03:25.040]  所以只有啟示錄的講義是詳細的
[00:03:25.040 --> 00:03:27.040]  以賽亞書的講義也詳細的
[00:03:27.040 --> 00:03:28.040]  但沒有錄音
[00:03:28.040 --> 00:03:30.040]  去到以西傑書的時候
[00:03:30.040 --> 00:03:32.040]  那些大英姐妹就說不如我們錄音吧
[00:03:32.040 --> 00:03:34.040]  我們才開始錄音
[00:03:34.040 --> 00:03:37.040]  所以以西傑書有27講除了講義之外
[00:03:37.040 --> 00:03:39.040]  還有錄音的
[00:03:39.040 --> 00:03:43.040]  如果你有興趣認識多一點聖經
[00:03:43.040 --> 00:03:45.040]  和既然現在家居隔離的時間
[00:03:45.040 --> 00:03:47.040]  很多時間在家裡
[00:03:47.040 --> 00:03:50.040]  那你不妨多花一點時間在神話裡
[00:03:50.040 --> 00:03:54.040]  我們那些著眼點是基督的在來
[00:03:54.040 --> 00:03:55.040]  這幾個茶經
[00:03:55.040 --> 00:03:58.040]  我們今晚開始查蛋意理書
[00:03:58.040 --> 00:04:00.040]  我們首先想花一點時間
[00:04:00.040 --> 00:04:03.040]  看一看蛋意理書的導論
[00:04:03.040 --> 00:04:07.040]  我們對蛋意理書整體有些認識
[00:04:07.040 --> 00:04:09.040]  蛋意理書有兩個章節
[00:04:09.040 --> 00:04:11.040]  你讀蛋意理書的時候
[00:04:11.040 --> 00:04:16.040]  前面一至六章主要是人物
[00:04:16.040 --> 00:04:18.040]  當然主角就是蛋意理
[00:04:18.040 --> 00:04:20.040]  但除了蛋意理之外
[00:04:20.040 --> 00:04:22.040]  還有他那三個朋友
[00:04:22.040 --> 00:04:25.040]  第二章就是那三個朋友
[00:04:25.040 --> 00:04:27.040]  蛋意理不在第二章裡
[00:04:27.040 --> 00:04:29.040]  除了蛋意理和他三個朋友之外
[00:04:29.040 --> 00:04:32.040]  當然還有尼布甲尼撒王
[00:04:32.040 --> 00:04:35.040]  在聖經裡外邦人的王
[00:04:35.040 --> 00:04:38.040]  說得最多的就是尼布甲尼撒
[00:04:38.040 --> 00:04:41.040]  除了蛋意理之外
[00:04:41.040 --> 00:04:46.040]  還有很多聖經舊約是說尼布甲尼撒
[00:04:46.040 --> 00:04:50.040]  第四章是很奇妙的一章聖經
[00:04:50.040 --> 00:04:54.040]  外邦人很瘋禪的王
[00:04:54.040 --> 00:04:57.040]  是他自己個人的見證
[00:04:57.040 --> 00:04:59.040]  到時我會告訴大家
[00:04:59.040 --> 00:05:03.040]  我相信我們在天堂會見到尼布甲尼撒
[00:05:03.040 --> 00:05:05.040]  我相信他是信主的
[00:05:05.040 --> 00:05:08.040]  他的信主過程也非常有趣
[00:05:08.040 --> 00:05:10.040]  尼布甲尼撒王
[00:05:10.040 --> 00:05:14.040]  還有他的孫子白沙撒王
[00:05:14.040 --> 00:05:16.040]  就是巴比倫的末代
[00:05:16.040 --> 00:05:19.040]  也有波斯的古列王
[00:05:19.040 --> 00:05:23.040]  有幾個王是在第一至第六章
[00:05:23.040 --> 00:05:27.040]  第一至第六章我們主要是要來看
[00:05:27.040 --> 00:05:34.040]  神在蛋意理和他的朋友身上所做的工作
[00:05:34.040 --> 00:05:36.040]  給我們學習到什麼
[00:05:36.040 --> 00:05:40.040]  很明顯蛋意理是一個樣板
[00:05:40.040 --> 00:05:45.040]  神除了用它傳遞一些很重要的語言之外
[00:05:45.040 --> 00:05:48.040]  神將它成為一個樣板
[00:05:48.040 --> 00:05:51.040]  我們也要像蛋意理一樣向它學習
[00:05:51.040 --> 00:05:55.040]  然後到了第七至第十二章
[00:05:55.040 --> 00:05:58.040]  這個蛋意理書是十二章
[00:05:58.040 --> 00:06:02.040]  很清楚前面六章是講人物
[00:06:02.040 --> 00:06:06.040]  由第七章開始講就是語言
[00:06:06.040 --> 00:06:12.040]  神透過天使給蛋意理很驚人的語言
[00:06:12.040 --> 00:06:16.040]  那些語言是詳細到和準確到
[00:06:16.040 --> 00:06:19.040]  後世有很多新派神學家
[00:06:19.040 --> 00:06:24.040]  說不可能蛋意理書是主前六百多年
[00:06:24.040 --> 00:06:25.040]  五百多年寫的
[00:06:25.040 --> 00:06:29.040]  因為是講到尼塞亞的來到
[00:06:29.040 --> 00:06:31.040]  耶穌第一次來到
[00:06:31.040 --> 00:06:35.040]  耶穌第二次來到世界的終結大災難
[00:06:35.040 --> 00:06:38.040]  連耶穌在馬太福音第24章
[00:06:38.040 --> 00:06:41.040]  都引用蛋意理所講的語言
[00:06:41.040 --> 00:06:43.040]  所以第七至第十二章的時候
[00:06:43.040 --> 00:06:46.040]  那個著眼點就是啟示神學
[00:06:46.040 --> 00:06:48.040]  就是語言
[00:06:48.040 --> 00:06:53.040]  到時我們會講很多關於末世的語言
[00:06:53.040 --> 00:06:57.040]  我們首先要來看看主角蛋意理
[00:06:57.040 --> 00:06:59.040]  蛋意理是先知
[00:06:59.040 --> 00:07:01.040]  誰知道他是先知呢?
[00:07:01.040 --> 00:07:03.040]  這是耶穌稱呼他為先知
[00:07:03.040 --> 00:07:05.040]  馬太福音第24章
[00:07:05.040 --> 00:07:07.040]  耶穌稱呼他為先知
[00:07:07.040 --> 00:07:11.040]  我們要從他的生平來看
[00:07:11.040 --> 00:07:15.040]  我們查前面六章
[00:07:15.040 --> 00:07:19.040]  我們都會講到蛋意理是怎樣的人
[00:07:19.040 --> 00:07:21.040]  所以在這裡我的著眼點
[00:07:21.040 --> 00:07:24.040]  不是看蛋意理是怎樣的人
[00:07:24.040 --> 00:07:26.040]  我們下面這幾個星期
[00:07:26.040 --> 00:07:30.040]  會很詳細地看蛋意理有甚麼值得我們學習的地方
[00:07:30.040 --> 00:07:34.040]  我反而看蛋意理的生平的時候
[00:07:34.040 --> 00:07:40.040]  我建議大家在看神的手在工作
[00:07:40.040 --> 00:07:43.040]  如果神的手是一個人
[00:07:43.040 --> 00:07:46.040]  是一個其實都很平凡的人
[00:07:46.040 --> 00:07:49.040]  是令到他的一生絕對不平凡的
[00:07:49.040 --> 00:07:54.040]  神的手是怎樣來帶領蛋意理
[00:07:54.040 --> 00:07:58.040]  也是拯救蛋意理和他的三個朋友
[00:07:58.040 --> 00:08:02.040]  我想在這段蛋意理先知的生平
[00:08:02.040 --> 00:08:04.040]  大家的講義那裡
[00:08:04.040 --> 00:08:09.040]  我要分開八個部分來看蛋意理先知的生平
[00:08:09.040 --> 00:08:13.040]  和神的掌管和神的工作
[00:08:13.040 --> 00:08:15.040]  第一點我們要看的
[00:08:15.040 --> 00:08:20.040]  就是神安排蛋意理在很年輕的時候
[00:08:20.040 --> 00:08:23.040]  就已經受到屬靈的鍛鍊
[00:08:23.040 --> 00:08:25.040]  我不知道我們當中弟兄姊妹
[00:08:25.040 --> 00:08:29.040]  有多少你是很年輕的時候信主的
[00:08:29.040 --> 00:08:31.040]  我自己是十二歲信主的
[00:08:31.040 --> 00:08:36.040]  雖然我真真正正是讀大學之後的
[00:08:36.040 --> 00:08:38.040]  但是我十二歲就信主了
[00:08:38.040 --> 00:08:42.040]  如果你是五十歲六十歲信主
[00:08:42.040 --> 00:08:43.040]  也感謝主
[00:08:43.040 --> 00:08:44.040]  也有很多時間
[00:08:44.040 --> 00:08:47.040]  但是如果我們當中有些人
[00:08:47.040 --> 00:08:49.040]  十多歲在基督教家庭長大
[00:08:49.040 --> 00:08:51.040]  從小就回教會
[00:08:51.040 --> 00:08:54.040]  聽到福音的信息
[00:08:54.040 --> 00:08:56.040]  而你是認識聖經的話
[00:08:56.040 --> 00:09:01.040]  我覺得你和我是有特別的使命
[00:09:01.040 --> 00:09:04.040]  神讓我們這麼早認識他
[00:09:04.040 --> 00:09:07.040]  就不是偶然的
[00:09:07.040 --> 00:09:11.040]  是對我們多給的就多向上
[00:09:11.040 --> 00:09:12.040]  多給的就多向上
[00:09:12.040 --> 00:09:13.040]  多要的就多向上
[00:09:13.040 --> 00:09:16.040]  所以請我們年紀輕就信主的弟兄姊妹
[00:09:16.040 --> 00:09:20.040]  你特別要學蛋意理
[00:09:20.040 --> 00:09:23.040]  我們都知道蛋意理是一個
[00:09:23.040 --> 00:09:27.040]  很著重祈禱的勇士
[00:09:27.040 --> 00:09:31.040]  又是一個很堅守原則的一個人
[00:09:31.040 --> 00:09:34.040]  他一生在異國那裡
[00:09:34.040 --> 00:09:39.040]  但是他都能夠堅守他的信仰
[00:09:39.040 --> 00:09:43.040]  到底這個信仰是從哪裡來的呢?
[00:09:43.040 --> 00:09:47.040]  如果我們不小心去研究這個的時候
[00:09:47.040 --> 00:09:48.040]  我們就可能會說
[00:09:48.040 --> 00:09:52.040]  蛋意理是一個特別的人
[00:09:52.040 --> 00:09:54.040]  神一生他出來已經是這樣的
[00:09:54.040 --> 00:09:55.040]  我是誰呢?
[00:09:55.040 --> 00:09:56.040]  我是普通人
[00:09:56.040 --> 00:09:59.040]  蛋意理是特別蒙神祝福的
[00:09:59.040 --> 00:10:01.040]  一出生就認識神
[00:10:01.040 --> 00:10:02.040]  有沒有人一出生就認識神呢?
[00:10:02.040 --> 00:10:03.040]  絕對沒有的
[00:10:03.040 --> 00:10:07.040]  請大家回到第五頁
[00:10:07.040 --> 00:10:09.040]  我給大家這個表
[00:10:09.040 --> 00:10:13.040]  這是北國和南國的表
[00:10:13.040 --> 00:10:16.040]  這個表我們可以學習到很多東西
[00:10:16.040 --> 00:10:20.040]  但是這個表我們要看一下
[00:10:20.040 --> 00:10:23.040]  在右邊就是南國
[00:10:23.040 --> 00:10:24.040]  南國就是猶大
[00:10:24.040 --> 00:10:26.040]  大家都知道
[00:10:26.040 --> 00:10:30.040]  以色列人傳承的時候就是大胃王的時候
[00:10:30.040 --> 00:10:33.040]  最容易記是主前的一千年
[00:10:33.040 --> 00:10:36.040]  即是現在是三千年
[00:10:36.040 --> 00:10:39.040]  那時候以色列是統領世界的
[00:10:39.040 --> 00:10:40.040]  猶大人是惡債的
[00:10:40.040 --> 00:10:43.040]  大胃王和所羅門的時代
[00:10:43.040 --> 00:10:46.040]  是其他的國要來朝拜他們
[00:10:46.040 --> 00:10:47.040]  要來進貢的
[00:10:47.040 --> 00:10:49.040]  是威風到這樣的
[00:10:49.040 --> 00:10:52.040]  可惜因為所羅門晚年犯罪
[00:10:52.040 --> 00:10:54.040]  開始拜偶像
[00:10:54.040 --> 00:10:56.040]  他又建了聖殿
[00:10:56.040 --> 00:10:59.040]  他又在聖殿獻祭給神
[00:10:59.040 --> 00:11:01.040]  他又跟著一千個妃嬪
[00:11:01.040 --> 00:11:04.040]  在聖殿山的對面
[00:11:04.040 --> 00:11:06.040]  即是我們今天去的橄欖山那裡
[00:11:06.040 --> 00:11:09.040]  有很多丘壇在那裡拜偶像
[00:11:09.040 --> 00:11:11.040]  神派先知警告他
[00:11:11.040 --> 00:11:13.040]  他都不理會
[00:11:13.040 --> 00:11:15.040]  結果到他死了之後
[00:11:15.040 --> 00:11:18.040]  他的國就分裂了左邊的北國
[00:11:18.040 --> 00:11:19.040]  叫做以色列
[00:11:19.040 --> 00:11:22.040]  耶羅波安帶了十個支派上去
[00:11:22.040 --> 00:11:24.040]  然後南國剩下
[00:11:24.040 --> 00:11:26.040]  首都是耶路撒冷
[00:11:26.040 --> 00:11:28.040]  就剩下兩個支派
[00:11:28.040 --> 00:11:31.040]  然後大衛所羅門的後代
[00:11:31.040 --> 00:11:34.040]  就是從羅波安開始
[00:11:34.040 --> 00:11:37.040]  一直到最下面西底加
[00:11:37.040 --> 00:11:41.040]  這些都是大衛的子孫
[00:11:41.040 --> 00:11:43.040]  一代代的下去
[00:11:43.040 --> 00:11:47.040]  你會看到南國的表比較長
[00:11:47.040 --> 00:11:52.040]  長的原因是因為他的國運比較長
[00:11:52.040 --> 00:11:54.040]  由他們分開南北國
[00:11:54.040 --> 00:11:57.040]  是主前931年
[00:11:57.040 --> 00:11:59.040]  北國你會注意到
[00:11:59.040 --> 00:12:01.040]  他的王有一個特點
[00:12:01.040 --> 00:12:03.040]  你看他的善和惡
[00:12:03.040 --> 00:12:05.040]  清一色是惡的
[00:12:05.040 --> 00:12:07.040]  即是沒有一個是好的
[00:12:07.040 --> 00:12:09.040]  怎樣為之惡的王呢?
[00:12:09.040 --> 00:12:11.040]  就是拜偶像
[00:12:11.040 --> 00:12:14.040]  每個王都帶領人去拜偶像
[00:12:14.040 --> 00:12:19.040]  甚至他們拜偶像比當地的外邦人更加狠
[00:12:19.040 --> 00:12:21.040]  所以神很憤怒他們
[00:12:21.040 --> 00:12:23.040]  神有沒有提醒他們?
[00:12:23.040 --> 00:12:24.040]  有沒有警告他們?
[00:12:24.040 --> 00:12:25.040]  神一定有的
[00:12:25.040 --> 00:12:28.040]  不會說你犯罪我就擊打你
[00:12:28.040 --> 00:12:31.040]  神一定派人去警告他們
[00:12:31.040 --> 00:12:35.040]  北國的先知起碼有六個很出名的
[00:12:35.040 --> 00:12:40.040]  若拿、若爾、阿摩斯、和西亞、尼加
[00:12:40.040 --> 00:12:43.040]  最出名的是誰呢?
[00:12:43.040 --> 00:12:44.040]  以賽亞
[00:12:44.040 --> 00:12:47.040]  以賽亞先知生活在北國
[00:12:47.040 --> 00:12:52.040]  警告他們說你們這樣會招致滅亡
[00:12:52.040 --> 00:12:53.040]  沒有人聽
[00:12:53.040 --> 00:12:56.040]  結果上帝透亞述人的手
[00:12:56.040 --> 00:13:00.040]  在主前722年滅了北國
[00:13:00.040 --> 00:13:04.040]  北國的十個支派全部被擄到北方
[00:13:04.040 --> 00:13:06.040]  沒有回來
[00:13:06.040 --> 00:13:10.040]  這個在歷史上叫做十個失落的支派
[00:13:10.040 --> 00:13:11.040]  是很悲慘的
[00:13:11.040 --> 00:13:15.040]  然後北面包括日後耶穌長大的加利利
[00:13:15.040 --> 00:13:17.040]  在以賽亞書第九章裡
[00:13:17.040 --> 00:13:21.040]  形容他是叫做外邦人的加利利
[00:13:21.040 --> 00:13:22.040]  是黑暗的
[00:13:22.040 --> 00:13:24.040]  以賽亞第九章的預言
[00:13:24.040 --> 00:13:27.040]  就是說在黑暗的外邦人的加利利
[00:13:27.040 --> 00:13:29.040]  會有大光出現
[00:13:29.040 --> 00:13:34.040]  這個就是預言耶穌將來會在加利利出現
[00:13:34.040 --> 00:13:36.040]  然後南國
[00:13:36.040 --> 00:13:39.040]  南國你會看到最右邊那裡
[00:13:39.040 --> 00:13:41.040]  大多數是惡的
[00:13:41.040 --> 00:13:44.040]  這些是所羅門的後代
[00:13:44.040 --> 00:13:46.040]  但大多數都是惡
[00:13:46.040 --> 00:13:47.040]  大多數都是來犧牲
[00:13:47.040 --> 00:13:49.040]  大多數都是拜偶像
[00:13:49.040 --> 00:13:52.040]  但他和北國不同的是
[00:13:52.040 --> 00:13:55.040]  他是偶然間有些好的王
[00:13:55.040 --> 00:13:57.040]  比如約沙發王
[00:13:57.040 --> 00:14:00.040]  這是第一個善的王
[00:14:00.040 --> 00:14:03.040]  然後下去約阿斯亞瑪謝
[00:14:03.040 --> 00:14:05.040]  就有兩代好的王
[00:14:05.040 --> 00:14:08.040]  總共有差不多70年
[00:14:08.040 --> 00:14:15.040]  然後其實他還有三代
[00:14:15.040 --> 00:14:17.040]  還有烏西亞
[00:14:17.040 --> 00:14:19.040]  烏西亞有52年
[00:14:19.040 --> 00:14:21.040]  那裡有一個世紀左右
[00:14:21.040 --> 00:14:22.040]  是敬畏耶和華的
[00:14:22.040 --> 00:14:24.040]  所以神延長他的國運
[00:14:24.040 --> 00:14:26.040]  祝福他們
[00:14:26.040 --> 00:14:29.040]  誰知道之後阿哈斯
[00:14:29.040 --> 00:14:31.040]  做了16年的惡的王
[00:14:31.040 --> 00:14:33.040]  接著就是希西加
[00:14:33.040 --> 00:14:35.040]  我們都聽過希西加的故事
[00:14:35.040 --> 00:14:38.040]  希西加是求多15年的生命
[00:14:38.040 --> 00:14:40.040]  希西加是好的王
[00:14:40.040 --> 00:14:43.040]  然後他的兒子馬拿西
[00:14:43.040 --> 00:14:47.040]  這個王特別聖經提過很多次
[00:14:47.040 --> 00:14:49.040]  神是恨他恨幾代
[00:14:49.040 --> 00:14:52.040]  到後來要咒詛他們
[00:14:52.040 --> 00:14:56.040]  都提起馬拿西亞
[00:14:56.040 --> 00:14:58.040]  然後阿門
[00:14:58.040 --> 00:15:00.040]  阿門做了兩年
[00:15:00.040 --> 00:15:02.040]  然後去到約西亞
[00:15:02.040 --> 00:15:04.040]  想大家集中注意力
[00:15:04.040 --> 00:15:05.040]  在約西亞
[00:15:05.040 --> 00:15:08.040]  約西亞是做了31年
[00:15:08.040 --> 00:15:10.040]  是最後一個善的王
[00:15:10.040 --> 00:15:14.040]  你看到我左邊那裡有條柱
[00:15:14.040 --> 00:15:16.040]  寫著
[00:15:16.040 --> 00:15:18.040]  但以你年代
[00:15:18.040 --> 00:15:20.040]  我相信但以你
[00:15:20.040 --> 00:15:22.040]  你計算到的
[00:15:22.040 --> 00:15:24.040]  你計算到他的歲數
[00:15:24.040 --> 00:15:27.040]  他一定是在約西亞王的時代
[00:15:27.040 --> 00:15:29.040]  在那裡長大的
[00:15:29.040 --> 00:15:32.040]  即是他是在南國
[00:15:32.040 --> 00:15:34.040]  最後一個好的王
[00:15:34.040 --> 00:15:36.040]  復興的時候
[00:15:36.040 --> 00:15:38.040]  他在那裡長大
[00:15:38.040 --> 00:15:41.040]  在那裡認識耶和華
[00:15:41.040 --> 00:15:44.040]  在那裡建立了他的信仰
[00:15:44.040 --> 00:15:47.040]  以至於他一生堅守
[00:15:47.040 --> 00:15:49.040]  這是否偶然呢?
[00:15:49.040 --> 00:15:50.040]  弟子們不是偶然的
[00:15:50.040 --> 00:15:51.040]  沒有偶然的
[00:15:51.040 --> 00:15:56.040]  神是專門在那個時候興起這個王
[00:15:56.040 --> 00:15:58.040]  又興起這個但以你
[00:15:58.040 --> 00:16:03.040]  讓他可以將他的信仰帶到異國
[00:16:03.040 --> 00:16:05.040]  甚至
[00:16:05.040 --> 00:16:07.040]  第四章的時候會解釋
[00:16:07.040 --> 00:16:12.040]  他甚至是帶到尼布加尼撒王順主
[00:16:12.040 --> 00:16:15.040]  他應該在那個時候接受他的訓練
[00:16:15.040 --> 00:16:17.040]  既然我們看這個表
[00:16:17.040 --> 00:16:19.040]  我們就順便看
[00:16:19.040 --> 00:16:21.040]  約西亞是好的王
[00:16:21.040 --> 00:16:24.040]  但他的大兒子約哈斯
[00:16:24.040 --> 00:16:25.040]  只做了三個月
[00:16:25.040 --> 00:16:27.040]  就被埃及抓了
[00:16:27.040 --> 00:16:30.040]  然後他的二兒子約瓦勁
[00:16:30.040 --> 00:16:31.040]  又是惡的王
[00:16:31.040 --> 00:16:33.040]  做了11年
[00:16:33.040 --> 00:16:36.040]  開始在那個時候
[00:16:36.040 --> 00:16:39.040]  被巴比倫第一次被擄
[00:16:39.040 --> 00:16:42.040]  就是在約瓦勁的時候
[00:16:42.040 --> 00:16:44.040]  這裡我真的覺得很可惜
[00:16:44.040 --> 00:16:46.040]  一個這麼好的王約西亞
[00:16:46.040 --> 00:16:49.040]  他的兒子竟然一個一個
[00:16:49.040 --> 00:16:50.040]  連同後來的孫子
[00:16:50.040 --> 00:16:54.040]  約瓦根和西底加
[00:16:54.040 --> 00:16:55.040]  是他的孫子
[00:16:55.040 --> 00:16:57.040]  他下面的兩代
[00:16:57.040 --> 00:16:59.040]  都是很差很差的
[00:16:59.040 --> 00:17:00.040]  爸爸這麼好
[00:17:00.040 --> 00:17:02.040]  我不知道是不是做皇帝
[00:17:02.040 --> 00:17:05.040]  是不是像索羅門一樣太忙了
[00:17:05.040 --> 00:17:08.040]  就沒有機會去教養下一代
[00:17:08.040 --> 00:17:12.040]  所以在約西亞之後
[00:17:12.040 --> 00:17:14.040]  那幾個王都是悲劇
[00:17:14.040 --> 00:17:18.040]  南國進入一個很悲慘的狀況
[00:17:18.040 --> 00:17:23.040]  首先是被埃及來擄掠他們
[00:17:23.040 --> 00:17:26.040]  然後興起新的巴比倫
[00:17:26.040 --> 00:17:27.040]  尼布加尼撒
[00:17:27.040 --> 00:17:30.040]  尼布加尼撒打敗了埃及
[00:17:30.040 --> 00:17:36.040]  然後回來分三次來擄掠南國
[00:17:36.040 --> 00:17:38.040]  最後滅了
[00:17:38.040 --> 00:17:41.040]  不單止將人全部帶去巴比倫
[00:17:41.040 --> 00:17:45.040]  而且將索羅門的聖殿燒毀
[00:17:45.040 --> 00:17:50.040]  第一樣我們要看神的工作
[00:17:50.040 --> 00:17:52.040]  就是神安排年輕的時候
[00:17:52.040 --> 00:17:56.040]  讓但爾利得到屬靈的鍛鍊
[00:17:56.040 --> 00:17:58.040]  來預備他的一生
[00:17:58.040 --> 00:18:03.040]  第二樣就是神許可
[00:18:03.040 --> 00:18:08.040]  當時只有17歲的但爾利
[00:18:08.040 --> 00:18:11.040]  在這麼年輕的時候
[00:18:11.040 --> 00:18:15.040]  生命遇到重大的厄運
[00:18:15.040 --> 00:18:19.040]  可以說是國破家亡的開始
[00:18:19.040 --> 00:18:22.040]  他是第一批被巴比倫擄去
[00:18:22.040 --> 00:18:25.040]  這是尼布加尼撒一個精心的設計
[00:18:25.040 --> 00:18:28.040]  他知道將來要來滅掉南國
[00:18:28.040 --> 00:18:31.040]  但他知道猶太人很難搞
[00:18:31.040 --> 00:18:35.040]  所以他先擄掠了一班精英年輕人
[00:18:35.040 --> 00:18:41.040]  年輕人的原因就是要擄掠他們去巴比倫洗腦
[00:18:41.040 --> 00:18:45.040]  讓他們成為巴比倫這樣的思想
[00:18:45.040 --> 00:18:47.040]  但他們本身是猶太人
[00:18:47.040 --> 00:18:49.040]  就用他們來治理猶太人
[00:18:49.040 --> 00:18:53.040]  所以尼布加尼撒是一個功於心計的王
[00:18:53.040 --> 00:18:55.040]  這是一個陰謀
[00:18:55.040 --> 00:18:59.040]  首先是但爾利和他三個朋友
[00:18:59.040 --> 00:19:02.040]  我相信大約15-20人左右
[00:19:02.040 --> 00:19:05.040]  是那些貴族當中的精英
[00:19:05.040 --> 00:19:08.040]  那些精英說他們又要靚仔
[00:19:08.040 --> 00:19:11.040]  又要有豐富的學識
[00:19:11.040 --> 00:19:15.040]  就擄掠了這班人去幫他們洗腦
[00:19:15.040 --> 00:19:19.040]  我們會說為甚麼神那麼殘忍呢?
[00:19:19.040 --> 00:19:21.040]  但爾利又認識他
[00:19:21.040 --> 00:19:23.040]  但爾利從小就認識他
[00:19:23.040 --> 00:19:25.040]  是一個健健的人
[00:19:25.040 --> 00:19:27.040]  又沒有犯過甚麼錯
[00:19:27.040 --> 00:19:31.040]  為甚麼那麼慘的命運是留到他呢?
[00:19:31.040 --> 00:19:34.040]  他17歲被抓去巴比倫
[00:19:34.040 --> 00:19:38.040]  就做亡國奴從此沒有回家
[00:19:38.040 --> 00:19:41.040]  他從來沒有回過家鄉
[00:19:41.040 --> 00:19:44.040]  而且一會兒我會給大家看
[00:19:44.040 --> 00:19:49.040]  我相信他很可能被成為太監
[00:19:49.040 --> 00:19:52.040]  即是閹割了
[00:19:52.040 --> 00:19:54.040]  沒有家庭
[00:19:54.040 --> 00:19:56.040]  但爾利沒有結婚
[00:19:56.040 --> 00:19:57.040]  沒有家庭
[00:19:57.040 --> 00:19:58.040]  只生了一個人
