
[00:00:00.000 --> 00:00:04.500]  今早我們一起研讀《路加福音》第十一章
[00:01:34.000 --> 00:01:38.000]  聖經說耶穌醫好了一個啞巴鬼
[00:01:38.000 --> 00:01:41.000]  《馬太福音》就說得更詳細一點
[00:01:41.000 --> 00:01:44.000]  這個是一個被鬼附的人
[00:01:44.000 --> 00:01:46.000]  他又啞又聾
[00:01:46.000 --> 00:01:48.000]  耶穌就醫好了他
[00:01:48.000 --> 00:01:50.000]  因為他又啞又聾
[00:01:50.000 --> 00:01:54.000]  心裡面又被撒旦魔鬼所附著的
[00:01:54.000 --> 00:01:57.000]  一個真的從外界完全隔絕的人
[00:01:57.000 --> 00:01:59.000]  心靈受捆綁
[00:01:59.000 --> 00:02:01.000]  身體不能夠溝通
[00:02:01.000 --> 00:02:03.000]  耶穌基督將他的鬼趕出來
[00:02:03.000 --> 00:02:06.000]  他口可以說話耳可以聽到
[00:02:06.000 --> 00:02:09.000]  這件本來是極美麗的事情
[00:02:09.000 --> 00:02:13.000]  但是這件事引起了周圍的人議論紛紛
[00:02:13.000 --> 00:02:16.000]  《馬太福音》說到
[00:02:16.000 --> 00:02:20.000]  有人問這是不是大衛的子孫
[00:02:20.000 --> 00:02:23.000]  這句話當然不是問耶穌是不是猶太人
[00:02:23.000 --> 00:02:26.000]  大衛的子孫也所說的
[00:02:26.000 --> 00:02:31.000]  就是說這個人耶穌竟然可以做到這樣的事情出來
[00:02:31.000 --> 00:02:33.000]  太神奇了
[00:02:33.000 --> 00:02:36.000]  會不會就是那個要來的尼塞亞呢
[00:02:36.000 --> 00:02:39.000]  於是有人開始這樣問這個問題
[00:02:39.000 --> 00:02:42.000]  聖經說還有另外一些人又從另外一個角度說
[00:02:42.000 --> 00:02:45.000]  這次可能是碰運氣
[00:02:45.000 --> 00:02:47.000]  於是叫耶穌你多做幾件事出來
[00:02:47.000 --> 00:02:51.000]  多做幾件厲害的我就信你了
[00:02:51.000 --> 00:02:54.000]  但是最重要的就是還有一些
[00:02:54.000 --> 00:02:58.000]  一直反對耶穌的人聖經所說的就是文士和發尼塞人
[00:02:58.000 --> 00:03:01.000]  他看到周圍的人議論紛紛的時候
[00:03:01.000 --> 00:03:04.000]  他恐怕那些人真的信耶穌是尼塞亞
[00:03:04.000 --> 00:03:05.000]  於是他緊張了
[00:03:05.000 --> 00:03:10.000]  於是就說不是這個人靠鬼王趕鬼的
[00:03:10.000 --> 00:03:16.000]  就是這件事件引發了耶穌有三段的講論
[00:03:16.000 --> 00:03:18.000]  《老九福音》記得很清楚
[00:03:18.000 --> 00:03:21.000]  耶穌用一個論證來說
[00:03:21.000 --> 00:03:27.000]  這是一個國和國自相紛爭的家和自相紛爭根本是不能夠成立的
[00:03:27.000 --> 00:03:29.000]  所以我不是靠鬼王趕鬼的
[00:03:29.000 --> 00:03:31.000]  鬼怎麼可以趕鬼呢
[00:03:31.000 --> 00:03:34.000]  正的靈才可以趕邪靈的
[00:03:34.000 --> 00:03:37.000]  這是第一個耶穌的論證
[00:03:37.000 --> 00:03:40.000]  第二個他說到一個壯漢
[00:03:40.000 --> 00:03:43.000]  他家裡本來是平安無事的
[00:03:43.000 --> 00:03:48.000]  但是有更大的力量的更大能力的人進來的時候
[00:03:48.000 --> 00:03:50.000]  就將他征服
[00:03:50.000 --> 00:03:52.000]  就會將他擄掠了
[00:03:52.000 --> 00:03:55.000]  這是第二個一個比喻
[00:03:55.000 --> 00:03:59.000]  是一個更有能力更大能力的比喻
[00:03:59.000 --> 00:04:04.000]  接著第三個24字開始就說到一個描述
[00:04:04.000 --> 00:04:07.000]  說到一個污靈離開了一個人的心靈
[00:04:07.000 --> 00:04:12.000]  走來走去最後回到發現原來裡面沒有東西的還空著的
[00:04:12.000 --> 00:04:15.000]  於是帶了七個更加惡的鬼進去
[00:04:15.000 --> 00:04:18.000]  於是那個人後來的情況更加差
[00:04:18.000 --> 00:04:21.000]  所以耶穌用一個論證
[00:04:21.000 --> 00:04:24.000]  用一個比喻再加一個陳述
[00:04:24.000 --> 00:04:26.000]  來回應這些敵人
[00:04:26.000 --> 00:04:31.000]  文字化理財人說耶穌是靠鬼王結西卜趕鬼的
[00:04:31.000 --> 00:04:33.000]  這樣的一個說法
[00:04:33.000 --> 00:04:37.000]  究竟今天這段聖經提醒我們什麼呢
[00:04:37.000 --> 00:04:43.000]  我想看幾個很重要關於靈力神的國的能力的真理好不好
[00:04:43.000 --> 00:04:47.000]  首先我們說耶穌的論證也都很清楚
[00:04:47.000 --> 00:04:50.000]  耶穌說很簡單
[00:04:50.000 --> 00:04:52.000]  物以類聚
[00:04:52.000 --> 00:04:56.000]  同類內鬥是不可能的
[00:04:56.000 --> 00:05:00.000]  其實耶穌這樣說不是說一說一個哲學的理論
[00:05:00.000 --> 00:05:04.000]  耶穌說這件事你睜大眼其實你心知肚明
[00:05:04.000 --> 00:05:07.000]  你是在騙自己
[00:05:07.000 --> 00:05:08.000]  為什麼呢
[00:05:08.000 --> 00:05:10.000]  這個本來被捆綁的
[00:05:10.000 --> 00:05:12.000]  本來被傷害的人
[00:05:12.000 --> 00:05:14.000]  現在被釋放被祝福
[00:05:14.000 --> 00:05:16.000]  這個是不是來自神自己
[00:05:16.000 --> 00:05:18.000]  所以用兩個根據來跟他們說
[00:05:18.000 --> 00:05:21.000]  第一你們自己都是這樣看的
[00:05:21.000 --> 00:05:24.000]  這裡說到有一個說法
[00:05:24.000 --> 00:05:29.000]  他說你們自己的子孫趕鬼又靠誰呢
[00:05:29.000 --> 00:05:30.000]  第十九節
[00:05:30.000 --> 00:05:33.000]  因此他們必為成為你的粉審判官
[00:05:33.000 --> 00:05:36.000]  當時猶太人自己都有這樣的傳統
[00:05:36.000 --> 00:05:39.000]  如果有一個拉匹竟然可以趕鬼
[00:05:39.000 --> 00:05:41.000]  或者可以治好人的時候
[00:05:41.000 --> 00:05:44.000]  大家就說這個就是神能力的彰顯
[00:05:44.000 --> 00:05:46.000]  耶穌說你們自己都是這樣做
[00:05:46.000 --> 00:05:48.000]  你看到他就是神能力彰顯
[00:05:48.000 --> 00:05:51.000]  你看到我同樣做了一件這樣的事
[00:05:51.000 --> 00:05:53.000]  你就說我是鬼王
[00:05:53.000 --> 00:05:55.000]  這個是你自己睜大眼
[00:05:55.000 --> 00:05:58.000]  掩著自己的良心說謊
[00:05:58.000 --> 00:06:00.000]  騙不是騙人
[00:06:00.000 --> 00:06:01.000]  是騙你自己
[00:06:01.000 --> 00:06:03.000]  因為你在審判自己
[00:06:03.000 --> 00:06:05.000]  你說這個話是審判你自己
[00:06:05.000 --> 00:06:07.000]  因為你自己都不是這個標準
[00:06:07.000 --> 00:06:10.000]  你自己都知道的這是第一
[00:06:10.000 --> 00:06:13.000]  第二耶穌就說這個這樣的衝突
[00:06:13.000 --> 00:06:16.000]  不可能來自同一類的
[00:06:16.000 --> 00:06:19.000]  因為同類的只會互相幫助
[00:06:19.000 --> 00:06:21.000]  如果我是鬼王
[00:06:21.000 --> 00:06:23.000]  我就幫他更加捆綁
[00:06:23.000 --> 00:06:25.000]  我是不會釋放
[00:06:25.000 --> 00:06:27.000]  原來能力你看那個表現
[00:06:27.000 --> 00:06:29.000]  就知道兩個不同的來源
[00:06:29.000 --> 00:06:31.000]  魔鬼的能力
[00:06:31.000 --> 00:06:33.000]  鬼王的能力是捆綁
[00:06:33.000 --> 00:06:36.000]  傷害殘害
[00:06:36.000 --> 00:06:40.000]  神的能力才是釋放和祝福
[00:06:40.000 --> 00:06:43.000]  你看到我所做的是釋放和祝福
[00:06:43.000 --> 00:06:45.000]  所以你完全知道
[00:06:45.000 --> 00:06:47.000]  我所做的能力的來源
[00:06:47.000 --> 00:06:50.000]  是來自那位祝福和釋放的上帝
[00:06:50.000 --> 00:06:52.000]  而不是來自鬼王
[00:06:52.000 --> 00:06:53.000]  你還這樣說
[00:06:53.000 --> 00:06:56.000]  表示你是完全的掩著自己
[00:06:56.000 --> 00:06:59.000]  看到真理的心
[00:06:59.000 --> 00:07:03.000]  是否定面對真理
[00:07:03.000 --> 00:07:06.000]  所以《馬太福音》記載了耶穌
[00:07:06.000 --> 00:07:08.000]  用了幾句很嚴厲的話
[00:07:08.000 --> 00:07:12.000]  可能是耶穌在世說得最嚴厲的話
[00:07:12.000 --> 00:07:16.000]  就是《馬太福音》第31節和32節
[00:07:16.000 --> 00:07:18.000]  耶穌做了一個結論
[00:07:18.000 --> 00:07:20.000]  因此我告訴你們
[00:07:20.000 --> 00:07:24.000]  人一切的罪和褻瀆的話都可以赦免
[00:07:24.000 --> 00:07:28.000]  可視褻瀆聖靈就不得著赦免
[00:07:28.000 --> 00:07:30.000]  接著再說
[00:07:30.000 --> 00:07:32.000]  無論誰說了得罪人子
[00:07:32.000 --> 00:07:34.000]  即是得罪了我
[00:07:34.000 --> 00:07:36.000]  都可以得到赦免
[00:07:36.000 --> 00:07:38.000]  但說話得罪了聖靈的
[00:07:38.000 --> 00:07:43.000]  今生來世都不得著赦免
[00:07:43.000 --> 00:07:46.000]  可能這句話是耶穌在世說得最嚴厲的
[00:07:46.000 --> 00:07:48.000]  不能得到赦免
[00:07:48.000 --> 00:07:50.000]  為什麼很多電視節目都很害怕
[00:07:50.000 --> 00:07:52.000]  經常問我有沒有得罪聖靈
[00:07:52.000 --> 00:07:54.000]  你不用擔心
[00:07:54.000 --> 00:07:56.000]  這幫人 民事法利瓊人他錯在哪裡
[00:07:56.000 --> 00:08:00.000]  他錯在明明已經真理在他面前
[00:08:00.000 --> 00:08:02.000]  他都拒絕
[00:08:02.000 --> 00:08:04.000]  這不是他不知道
[00:08:04.000 --> 00:08:06.000]  不是他軟弱
[00:08:06.000 --> 00:08:08.000]  而是他面對真理都自己
[00:08:08.000 --> 00:08:10.000]  不是騙自己
[00:08:10.000 --> 00:08:12.000]  其實他完全知道自己說什麼
[00:08:12.000 --> 00:08:14.000]  不過他是否定神給他的真理
[00:08:14.000 --> 00:08:16.000]  這個
[00:08:16.000 --> 00:08:18.000]  耶穌說你這個情況是不能赦免
[00:08:18.000 --> 00:08:20.000]  因為你完全拒絕神自己
[00:08:20.000 --> 00:08:22.000]  今生來世都不能赦免
[00:08:22.000 --> 00:08:24.000]  除非你自己悔改
[00:08:24.000 --> 00:08:26.000]  這個意思是這樣
[00:08:26.000 --> 00:08:28.000]  耶穌在說很嚴厲的說話
[00:08:28.000 --> 00:08:30.000]  你知道我在做什麼
[00:08:30.000 --> 00:08:32.000]  神的能力的彰顯可以看的
[00:08:32.000 --> 00:08:34.000]  很清楚
[00:08:34.000 --> 00:08:36.000]  和魔鬼的能力是不同的
[00:08:36.000 --> 00:08:38.000]  弟兄姊妹
[00:08:38.000 --> 00:08:40.000]  這裡我想和弟兄姊妹再一次提醒
[00:08:40.000 --> 00:08:44.000]  神的能力永遠都是釋放
[00:08:44.000 --> 00:08:46.000]  祝福
[00:08:46.000 --> 00:08:48.000]  是不會咒詛
[00:08:48.000 --> 00:08:50.000]  不會攻擊
[00:08:50.000 --> 00:08:52.000]  不會殘害不會捆綁
[00:08:52.000 --> 00:08:54.000]  我想說什麼呢
[00:08:54.000 --> 00:08:56.000]  我做了三十多年的侍奉
[00:08:56.000 --> 00:08:58.000]  見到很多很多的教會
[00:08:58.000 --> 00:09:00.000]  有時候這個事情發生
[00:09:00.000 --> 00:09:02.000]  令我很心傷
[00:09:02.000 --> 00:09:04.000]  在教會裡
[00:09:04.000 --> 00:09:06.000]  神的家裡都有基督徒
[00:09:06.000 --> 00:09:08.000]  互相攻擊
[00:09:08.000 --> 00:09:10.000]  互相鬥爭
[00:09:10.000 --> 00:09:12.000]  到一個地步甚至出很陰毒的手法
[00:09:12.000 --> 00:09:16.000]  很惡毒的說話
[00:09:16.000 --> 00:09:18.000]  攻擊
[00:09:18.000 --> 00:09:20.000]  我告訴你這個不可能是來自神的
[00:09:20.000 --> 00:09:22.000]  只是來自撒旦
[00:09:22.000 --> 00:09:24.000]  我為了神的事情可以打敗他
[00:09:24.000 --> 00:09:26.000]  我在美國聽過一位
[00:09:26.000 --> 00:09:28.000]  執事很有資格的
[00:09:28.000 --> 00:09:30.000]  執事也頗有名的
[00:09:30.000 --> 00:09:32.000]  講員
[00:09:32.000 --> 00:09:34.000]  每年的夏令會都是他負責的
[00:09:34.000 --> 00:09:36.000]  這位弟兄
[00:09:36.000 --> 00:09:38.000]  那一年主任牧師突然想
[00:09:38.000 --> 00:09:40.000]  不如今年改一下
[00:09:40.000 --> 00:09:42.000]  找一個年輕的弟兄來做
[00:09:42.000 --> 00:09:44.000]  哇他多生氣
[00:09:44.000 --> 00:09:46.000]  那次
[00:09:46.000 --> 00:09:48.000]  沒讓我做
[00:09:48.000 --> 00:09:50.000]  年年都是我做的
[00:09:50.000 --> 00:09:52.000]  好啊你就做吧
[00:09:52.000 --> 00:09:54.000]  他跟人說
[00:09:54.000 --> 00:09:56.000]  你有膽你就做吧
[00:09:56.000 --> 00:09:58.000]  我叫人不要參加
[00:09:58.000 --> 00:10:00.000]  你看看訂了位有多少人去
[00:10:00.000 --> 00:10:02.000]  我聽到心寒
[00:10:02.000 --> 00:10:04.000]  這些說話不可能是來自神的
[00:10:04.000 --> 00:10:06.000]  因為這些是拆位的說話
[00:10:06.000 --> 00:10:08.000]  頂姐妹
[00:10:08.000 --> 00:10:10.000]  屬於神而來的無論為了什麼的緣故
[00:10:10.000 --> 00:10:12.000]  都是祝福和釋放
[00:10:12.000 --> 00:10:14.000]  我不是說大家不可以批評
[00:10:14.000 --> 00:10:16.000]  我不是說我們人生裡不可以用策略
[00:10:16.000 --> 00:10:18.000]  不過耶穌說的是我們的心
[00:10:18.000 --> 00:10:20.000]  從這句話你就知道
[00:10:20.000 --> 00:10:22.000]  你的心不是要打倒人
[00:10:22.000 --> 00:10:24.000]  你的心是想幫助
[00:10:24.000 --> 00:10:26.000]  是有時我們要
[00:10:26.000 --> 00:10:28.000]  用不同的方式去扭轉
[00:10:28.000 --> 00:10:30.000]  情況甚至讓一些
[00:10:30.000 --> 00:10:32.000]  人所做的錯事受到阻攔
[00:10:32.000 --> 00:10:34.000]  但是你的心是愛他
[00:10:34.000 --> 00:10:36.000]  大家明白嗎
[00:10:36.000 --> 00:10:38.000]  受敵我都要愛他
[00:10:38.000 --> 00:10:40.000]  我手可以阻攔他
[00:10:40.000 --> 00:10:42.000]  我不是要打擊他
[00:10:42.000 --> 00:10:44.000]  我不是要打低他
[00:10:44.000 --> 00:10:46.000]  我不是要對付他
[00:10:46.000 --> 00:10:48.000]  我不是要綑綁他
[00:10:48.000 --> 00:10:50.000]  我不是要傷害他
[00:10:50.000 --> 00:10:52.000]  頂姐妹記住神的能力永遠就是釋放
[00:10:52.000 --> 00:10:54.000]  和祝福耶穌說得很清楚
[00:10:54.000 --> 00:10:56.000]  不用說你不要騙自己
[00:10:56.000 --> 00:10:58.000]  你不要騙自己
[00:10:58.000 --> 00:11:00.000]  你的心如何你自己知道
[00:11:00.000 --> 00:11:02.000]  否則的話聖靈與你無分
[00:11:02.000 --> 00:11:04.000]  這是很嚴重很嚴厲的說話
[00:11:04.000 --> 00:11:06.000]  這是第一個
[00:11:06.000 --> 00:11:08.000]  耶穌要說的
[00:11:08.000 --> 00:11:10.000]  耶穌有個比喻說
[00:11:10.000 --> 00:11:12.000]  這個壯漢的家
[00:11:12.000 --> 00:11:14.000]  耶穌說
[00:11:14.000 --> 00:11:16.000]  第20節
[00:11:16.000 --> 00:11:18.000]  他說如果我靠神的能力趕鬼
[00:11:18.000 --> 00:11:20.000]  這就是神的國
[00:11:20.000 --> 00:11:22.000]  臨到你們了
[00:11:22.000 --> 00:11:24.000]  神的國
[00:11:24.000 --> 00:11:26.000]  臨到你們了
[00:11:26.000 --> 00:11:28.000]  什麼叫神的國
[00:11:28.000 --> 00:11:30.000]  我們中國人聽見
[00:11:30.000 --> 00:11:32.000]  國就馬上想起國家
[00:11:32.000 --> 00:11:34.000]  想起一個政治的組織
[00:11:34.000 --> 00:11:36.000]  想起一個領土
[00:11:36.000 --> 00:11:38.000]  想起一個軍隊
[00:11:38.000 --> 00:11:40.000]  不是的
[00:11:40.000 --> 00:11:42.000]  希臘人和希臘新約
[00:11:42.000 --> 00:11:44.000]  如果你研究的時候
[00:11:44.000 --> 00:11:46.000]  國不是指一個國家
[00:11:46.000 --> 00:11:48.000]  一個政治的組織
[00:11:48.000 --> 00:11:50.000]  是說到什麼呢
[00:11:50.000 --> 00:11:52.000]  是神自己的掌權
[00:11:52.000 --> 00:11:54.000]  掌權
[00:11:54.000 --> 00:11:56.000]  神的國
[00:11:56.000 --> 00:11:58.000]  就是神掌權的狀態
[00:11:58.000 --> 00:12:00.000]  OK
[00:12:00.000 --> 00:12:02.000]  所以哪裡有神掌權的狀態
[00:12:02.000 --> 00:12:04.000]  哪裡就是神的國
[00:12:04.000 --> 00:12:06.000]  如果你的心裡有神掌權的
[00:12:06.000 --> 00:12:08.000]  你的心就是神的國
[00:12:08.000 --> 00:12:10.000]  明白了嗎
[00:12:10.000 --> 00:12:12.000]  有一群人
[00:12:12.000 --> 00:12:14.000]  他們願意被神掌權的
[00:12:14.000 --> 00:12:16.000]  信服的
[00:12:16.000 --> 00:12:18.000]  那群人就是神的國
[00:12:18.000 --> 00:12:20.000]  就算一間很大很漂亮的教會
[00:12:20.000 --> 00:12:22.000]  如果他沒有願意被神掌權的
[00:12:22.000 --> 00:12:24.000]  這間教會都不是神的國
[00:12:24.000 --> 00:12:26.000]  大家明白了嗎
[00:12:26.000 --> 00:12:28.000]  哪裡有神掌權的
[00:12:28.000 --> 00:12:30.000]  哪裡就是神的國
[00:12:30.000 --> 00:12:32.000]  所以我們聽見耶穌教我們祈禱
[00:12:32.000 --> 00:12:34.000]  祈禱你的國降臨的時候
[00:12:34.000 --> 00:12:36.000]  你不要想像別人那些
[00:12:36.000 --> 00:12:38.000]  不知道什麼太空
[00:12:38.000 --> 00:12:40.000]  那樣下來
[00:12:40.000 --> 00:12:42.000]  不是耶穌說的一個狀態
[00:12:42.000 --> 00:12:44.000]  就是願你的掌權
[00:12:44.000 --> 00:12:46.000]  在這個世間上彰顯出來
[00:12:46.000 --> 00:12:48.000]  所以跟著祂說願你的旨意
[00:12:48.000 --> 00:12:50.000]  成就在地上如同
[00:12:50.000 --> 00:12:52.000]  成就在天上
[00:12:52.000 --> 00:12:54.000]  這個就是神的掌權
[00:12:54.000 --> 00:12:56.000]  你說很抽象耶神的掌權
[00:12:56.000 --> 00:12:58.000]  究竟怎樣耶穌說
[00:12:58.000 --> 00:13:00.000]  不抽象
[00:13:00.000 --> 00:13:02.000]  神的掌權神的國
[00:13:02.000 --> 00:13:04.000]  你看不到的肉眼看不到
[00:13:04.000 --> 00:13:06.000]  不過你看到我
[00:13:06.000 --> 00:13:08.000]  趕鬼這件事件
[00:13:08.000 --> 00:13:10.000]  這個經驗
[00:13:10.000 --> 00:13:12.000]  你知道神的國已經來了
[00:13:12.000 --> 00:13:14.000]  神的國一點都不抽象
[00:13:14.000 --> 00:13:16.000]  因為有東西看的
[00:13:16.000 --> 00:13:18.000]  神的國
[00:13:18.000 --> 00:13:20.000]  透過祂所做的作為
[00:13:20.000 --> 00:13:22.000]  我們親眼看到
[00:13:22.000 --> 00:13:24.000]  人不可能做的
[00:13:24.000 --> 00:13:26.000]  做出來的時候
[00:13:26.000 --> 00:13:28.000]  這個就是神的國降臨的彰顯
[00:13:28.000 --> 00:13:30.000]  你看看你自己的人生
[00:13:30.000 --> 00:13:32.000]  你看看你周圍的人
[00:13:32.000 --> 00:13:34.000]  你看到神的國早已經在
[00:13:34.000 --> 00:13:36.000]  我前晚才從內蒙古回來
[00:13:36.000 --> 00:13:38.000]  去了兩個差不多一個多星期
[00:13:38.000 --> 00:13:40.000]  在那裡的教會
[00:13:40.000 --> 00:13:42.000]  在不同的聖經的學校裡面
[00:13:42.000 --> 00:13:44.000]  教學
[00:13:44.000 --> 00:13:46.000]  侍奉
[00:13:46.000 --> 00:13:48.000]  我們一行的人
[00:13:48.000 --> 00:13:50.000]  帶著學生在北京
[00:13:50.000 --> 00:13:52.000]  坐火車坐了十個小時火車
[00:13:52.000 --> 00:13:54.000]  那些叫硬鵝
[00:13:54.000 --> 00:13:56.000]  十個小時火車
[00:13:56.000 --> 00:13:58.000]  六點多還不到七點就去到
[00:13:58.000 --> 00:14:00.000]  內蒙古下站
[00:14:00.000 --> 00:14:02.000]  下站的時候有兩位
[00:14:02.000 --> 00:14:04.000]  教會的弟兄已經在等
[00:14:04.000 --> 00:14:06.000]  六點多不知道幾點鐘在等
[00:14:06.000 --> 00:14:08.000]  已經在等我們
[00:14:08.000 --> 00:14:10.000]  一下去的時候一話不說就幫我們搬行李
[00:14:10.000 --> 00:14:12.000]  其中一位弟兄特別深印象
[00:14:12.000 --> 00:14:14.000]  他不說話的笑眉眉的
[00:14:14.000 --> 00:14:16.000]  不斷搬
[00:14:16.000 --> 00:14:18.000]  心裡很感動
[00:14:18.000 --> 00:14:20.000]  到第二天教會的牧者說
[00:14:20.000 --> 00:14:22.000]  我們教會裡面有一位弟兄
[00:14:22.000 --> 00:14:24.000]  和他太太很想請我們
[00:14:24.000 --> 00:14:26.000]  吃一餐好的
[00:14:26.000 --> 00:14:28.000]  因為我們從遠方來到
[00:14:28.000 --> 00:14:30.000]  這位弟兄很有錢他做珠寶生意
[00:14:30.000 --> 00:14:34.000]  進到一間很豪華的
[00:14:34.000 --> 00:14:36.000]  吃午餐的地方
[00:14:36.000 --> 00:14:38.000]  就是剛才我說的那個
[00:14:38.000 --> 00:14:40.000]  搬行李的那個
[00:14:40.000 --> 00:14:42.000]  就站在那裡笑眉眉
[00:14:42.000 --> 00:14:44.000]  原來他是珠寶的
[00:14:44.000 --> 00:14:46.000]  大生意的大老闆
[00:14:46.000 --> 00:14:48.000]  然後吃到差不多完的時候
[00:14:48.000 --> 00:14:50.000]  他走出來和他太太兩個講見證
[00:14:50.000 --> 00:14:52.000]  講他五年前之前
[00:14:52.000 --> 00:14:54.000]  怎樣信主
[00:14:54.000 --> 00:14:56.000]  講他信主之前怎樣打老婆
[00:14:56.000 --> 00:14:58.000]  生活一塌糊塗
[00:14:58.000 --> 00:15:00.000]  大把錢嘛 花不完
[00:15:00.000 --> 00:15:02.000]  大把女人來找他
[00:15:02.000 --> 00:15:04.000]  和他太太搞得烏煙瘴氣
[00:15:04.000 --> 00:15:06.000]  到了信了主之後
[00:15:06.000 --> 00:15:08.000]  怎樣重新回家
[00:15:08.000 --> 00:15:10.000]  重新愛回他太太
[00:15:10.000 --> 00:15:12.000]  最後他們夫婦一起
[00:15:12.000 --> 00:15:14.000]  牽著手唱首讚美詩
[00:15:14.000 --> 00:15:16.000]  美麗到不得了
[00:15:16.000 --> 00:15:18.000]  看著這位弟兄
[00:15:18.000 --> 00:15:20.000]  你知道整個國已經來了
[00:15:20.000 --> 00:15:22.000]  整個國一點都不抽象
[00:15:22.000 --> 00:15:24.000]  耶穌說不抽象的 你看見了
[00:15:24.000 --> 00:15:26.000]  頂多我們張開眼睛
[00:15:26.000 --> 00:15:28.000]  看整個國已經來了
[00:15:28.000 --> 00:15:30.000]  我們不需要再軟弱
[00:15:30.000 --> 00:15:32.000]  我們不需要再擔憂
[00:15:32.000 --> 00:15:34.000]  整個國已經來了
[00:15:34.000 --> 00:15:36.000]  你動眼看不到
[00:15:36.000 --> 00:15:38.000]  但直著神所做的事
[00:15:38.000 --> 00:15:40.000]  已經出來了
[00:15:40.000 --> 00:15:42.000]  耶穌說這個就是神的國
[00:15:42.000 --> 00:15:44.000]  第20節就是這樣
[00:15:44.000 --> 00:15:46.000]  如果我是靠神的能力趕鬼的話
[00:15:46.000 --> 00:15:48.000]  這個就是神的國已經臨到
[00:15:48.000 --> 00:15:50.000]  接著耶穌再說一個能力的問題
[00:15:50.000 --> 00:15:52.000]  說到有一個
[00:15:52.000 --> 00:15:54.000]  舉一個比喻
[00:15:54.000 --> 00:15:56.000]  有一個壯漢拿著武器
[00:15:56.000 --> 00:15:58.000]  看守自己的家園
[00:15:58.000 --> 00:16:00.000]  他的家財變平安無事
[00:16:00.000 --> 00:16:02.000]  但如果一個更強的人
[00:16:02.000 --> 00:16:04.000]  走來和他爭奪的時候
[00:16:04.000 --> 00:16:06.000]  他就會輸了
[00:16:06.000 --> 00:16:08.000]  大家留意一下耶穌說這個比喻的時候
[00:16:08.000 --> 00:16:10.000]  所用的表達手法
[00:16:10.000 --> 00:16:12.000]  這裡說到壯漢
[00:16:12.000 --> 00:16:14.000]  當然就是指魔鬼撒旦
[00:16:14.000 --> 00:16:16.000]  最更強的那個就是他自己
[00:16:16.000 --> 00:16:18.000]  就是從神而來的能力
[00:16:18.000 --> 00:16:20.000]  那位 但很有趣
[00:16:20.000 --> 00:16:22.000]  他描述壯漢看守自己的家園
[00:16:22.000 --> 00:16:24.000]  然後家財就平安無事
[00:16:24.000 --> 00:16:26.000]  很奇怪
[00:16:26.000 --> 00:16:28.000]  原來魔鬼他得逞的時候
[00:16:28.000 --> 00:16:30.000]  他控制著人的時候
[00:16:30.000 --> 00:16:32.000]  是平安無事的
[00:16:32.000 --> 00:16:34.000]  因為已經在他的手裡
[00:16:34.000 --> 00:16:36.000]  不會有什麼差錯
[00:16:36.000 --> 00:16:38.000]  直到神的國出現的時候
[00:16:38.000 --> 00:16:40.000]  就搞亂他了 他就不安了
[00:16:40.000 --> 00:16:42.000]  其實耶穌在暗指那幫人
[00:16:42.000 --> 00:16:44.000]  會攻擊他 你用不著攻擊我
