
[00:00:00.000 --> 00:00:10.000]  上星期我們已經開始講了一些間接的信仰攻擊
[00:01:58.960 --> 00:02:02.560]  希望能夠挑起保羅和猶太工會的惡劣關係
[00:02:02.560 --> 00:02:04.400]  乘虛而入
[00:02:04.400 --> 00:02:05.600]  乘虛而入
[00:02:05.600 --> 00:02:07.600]  在插句口
[00:02:07.600 --> 00:02:09.600]  其實現在這個世界都是這樣運作的
[00:02:09.600 --> 00:02:11.120]  在這裡說一句
[00:02:11.120 --> 00:02:13.920]  其實現今的社會也是一樣的運作
[00:02:13.920 --> 00:02:17.280]  一亂就能夠有機會去謀取一些利益
[00:02:17.280 --> 00:02:20.240]  只要一亂就可以有機可乘
[00:02:20.240 --> 00:02:22.240]  所以在這段經文裡面
[00:02:22.240 --> 00:02:24.880]  我們去看一下究竟菲利斯
[00:02:24.880 --> 00:02:29.440]  在這段經文裡面我們看一下究竟菲利斯
[00:02:29.440 --> 00:02:31.440]  他還有什麼手段
[00:02:31.440 --> 00:02:33.440]  他還有什麼手段
[00:02:33.440 --> 00:02:35.440]  他腦海裡面在想什麼
[00:02:35.440 --> 00:02:37.440]  他腦海裡面究竟在想什麼
[00:02:37.440 --> 00:02:40.080]  他希望用一些懷柔手段
[00:02:40.080 --> 00:02:42.080]  希望用懷柔的手段
[00:02:42.080 --> 00:02:46.240]  來攻擊甚至得到利益
[00:02:46.240 --> 00:02:49.360]  來攻擊甚至獲得利益
[00:02:49.360 --> 00:02:51.360]  我們上一文已經說過
[00:02:51.360 --> 00:02:53.360]  我們在前文提到了
[00:02:53.360 --> 00:02:55.360]  保羅得到寬待
[00:02:55.360 --> 00:02:57.360]  保羅得到了寬待
[00:02:57.360 --> 00:02:59.360]  而菲利斯也透過
[00:02:59.360 --> 00:03:01.360]  保羅身邊的朋友
[00:03:01.360 --> 00:03:03.360]  親屬
[00:03:03.360 --> 00:03:05.360]  而菲利斯也透過保羅身邊的朋友和親人
[00:03:05.360 --> 00:03:07.360]  如何能夠看到
[00:03:07.360 --> 00:03:09.360]  保羅有多少人的支援
[00:03:09.360 --> 00:03:11.360]  如何能夠看到
[00:03:11.360 --> 00:03:13.360]  保羅有多少人的支援
[00:03:13.360 --> 00:03:15.360]  這個已經記載在
[00:03:15.360 --> 00:03:17.360]  第23節裡面
[00:03:17.360 --> 00:03:19.360]  這個記載在第23節裡面
[00:03:19.360 --> 00:03:21.360]  當一個人心裡有很多謀算的人
[00:03:21.360 --> 00:03:23.360]  當一個人心裡有很多謀算的人
[00:03:23.360 --> 00:03:25.360]  當一個人心裡有很多謀算的人
[00:03:25.360 --> 00:03:27.360]  他就會不斷不斷觀察
[00:03:27.360 --> 00:03:29.360]  他就會不斷不斷觀察
[00:03:29.360 --> 00:03:31.360]  什麼是他乘虛而入的時間
[00:03:31.360 --> 00:03:33.360]  他就會不斷觀察
[00:03:33.360 --> 00:03:35.360]  看有什麼時候可以乘虛而入
[00:03:35.360 --> 00:03:37.360]  我們今天正式進入24節
[00:03:37.360 --> 00:03:39.360]  我們今天正式進入24節
[00:03:39.360 --> 00:03:41.360]  我們今天就看一下24節
[00:03:41.360 --> 00:03:43.360]  他如何利用保羅
[00:03:43.360 --> 00:03:45.360]  他是如何利用保羅
[00:03:45.360 --> 00:03:47.360]  保羅如何被利用
[00:03:47.360 --> 00:03:49.360]  第24節是這麼說
[00:03:49.360 --> 00:03:51.360]  過了幾天
[00:03:51.360 --> 00:03:53.360]  然後他和他的夫人
[00:03:53.360 --> 00:03:55.360]  一個猶太人的女子
[00:03:55.360 --> 00:03:57.360]  叫土西拉
[00:03:57.360 --> 00:03:59.360]  菲利斯和他的夫人
[00:03:59.360 --> 00:04:01.360]  一個猶太的女子
[00:04:01.360 --> 00:04:03.360]  土西拉
[00:04:03.360 --> 00:04:05.360]  一起來到保羅的面前
[00:04:05.360 --> 00:04:07.360]  一起來到保羅的面前
[00:04:07.360 --> 00:04:09.360]  當然在他們的客廳
[00:04:09.360 --> 00:04:11.360]  或者在他們辦公的地方
[00:04:11.360 --> 00:04:13.360]  叫保羅來
[00:04:13.360 --> 00:04:15.360]  他們就把保羅叫到他們的辦公的地方
[00:04:15.360 --> 00:04:17.360]  聽他講一下
[00:04:17.360 --> 00:04:19.360]  有關於信基督耶穌的道
[00:04:19.360 --> 00:04:21.360]  聽他講一下
[00:04:21.360 --> 00:04:23.360]  關於信基督耶穌的道
[00:04:23.360 --> 00:04:25.360]  關於信基督耶穌的道
[00:04:25.360 --> 00:04:27.360]  我們就這樣看下去
[00:04:27.360 --> 00:04:29.360]  我們就這樣看下去
[00:04:29.360 --> 00:04:31.360]  我們就這樣看下去
[00:04:31.360 --> 00:04:33.360]  我們就看到他們很信主
[00:04:33.360 --> 00:04:35.360]  我們就看到他們很信主
[00:04:35.360 --> 00:04:37.360]  他看起來是很相信主耶穌的
[00:04:37.360 --> 00:04:39.360]  邀請你去講道
[00:04:39.360 --> 00:04:41.360]  邀請保羅去講道
[00:04:41.360 --> 00:04:43.360]  想明白真理
[00:04:43.360 --> 00:04:45.360]  但是其實在聖經裡面
[00:04:45.360 --> 00:04:47.360]  路加已經暗暗地
[00:04:47.360 --> 00:04:49.360]  有一種諷刺的意味放在裡面
[00:04:49.360 --> 00:04:51.360]  但是其實透過聖經
[00:04:51.360 --> 00:04:53.360]  我們可以看到路加有暗暗的
[00:04:53.360 --> 00:04:55.360]  諷刺的意味在裡面
[00:04:55.360 --> 00:04:57.360]  我們看回22節
[00:04:57.360 --> 00:04:59.360]  我們看回22節
[00:04:59.360 --> 00:05:01.360]  22節是這樣記載過
[00:05:01.360 --> 00:05:03.360]  22節是這麼說的
[00:05:03.360 --> 00:05:05.360]  菲利斯本是詳細曉得者道
[00:05:05.360 --> 00:05:07.360]  菲利斯本是詳細曉得者道
[00:05:07.360 --> 00:05:09.360]  英文特別用了一個
[00:05:09.360 --> 00:05:11.360]  英文特別用了一個
[00:05:11.360 --> 00:05:13.360]  形容
[00:05:13.360 --> 00:05:15.360]  他比較了解路的方法
[00:05:15.360 --> 00:05:17.360]  他比較了解路的方法
[00:05:17.360 --> 00:05:19.360]  所以說
[00:05:19.360 --> 00:05:21.360]  菲利斯並不是不知道
[00:05:21.360 --> 00:05:23.360]  菲利斯並不是不知道
[00:05:23.360 --> 00:05:25.360]  請保羅來聽信耶穌基督的道理
[00:05:25.360 --> 00:05:27.360]  請保羅來聽信耶穌基督的道理
[00:05:27.360 --> 00:05:29.360]  請保羅來聽信耶穌基督的道理
[00:05:29.360 --> 00:05:31.360]  其實是另有用意
[00:05:31.360 --> 00:05:33.360]  其實是另有用意
[00:05:33.360 --> 00:05:35.360]  其實是另有用意
[00:05:35.360 --> 00:05:37.360]  你明知道這個道理是講什麼
[00:05:37.360 --> 00:05:39.360]  你明知道這個道理是講什麼
[00:05:39.360 --> 00:05:41.360]  為什麼還要人再說
[00:05:41.360 --> 00:05:43.360]  為什麼還要人再說
[00:05:43.360 --> 00:05:45.360]  你不要以為他很追求
[00:05:45.360 --> 00:05:47.360]  你不要以為他很追求
[00:05:47.360 --> 00:05:49.360]  你不要以為他很追求
[00:05:49.360 --> 00:05:51.360]  大家不要以為他很追求主的道
[00:05:51.360 --> 00:05:53.360]  大家不要以為他很追求主的道
[00:05:53.360 --> 00:05:55.360]  其實路加在這裡特意留意記載
[00:05:55.360 --> 00:05:57.360]  路加在這裡特意記載
[00:05:57.360 --> 00:05:59.360]  原來他有一個太太
[00:05:59.360 --> 00:06:01.360]  原來他有一個太太
[00:06:01.360 --> 00:06:03.360]  原來他有一個太太
[00:06:03.360 --> 00:06:05.360]  是猶太人的女子
[00:06:05.360 --> 00:06:07.360]  是猶太人的女子
[00:06:07.360 --> 00:06:09.360]  是猶太人的女子
[00:06:09.360 --> 00:06:11.360]  是猶太人的女子
[00:06:11.360 --> 00:06:13.360]  那你就最好用猶太人的方式去討好她
[00:06:13.360 --> 00:06:15.360]  那你就最好用猶太人的方式去討好她
[00:06:15.360 --> 00:06:17.360]  那你就最好用猶太人的方式去討好她
[00:06:17.360 --> 00:06:19.360]  那你就最好用猶太人的方式去討好她
[00:06:19.360 --> 00:06:21.360]  其實這個土西拉
[00:06:21.360 --> 00:06:23.360]  其實這個土西拉
[00:06:23.360 --> 00:06:25.360]  其實這個土西拉
[00:06:25.360 --> 00:06:27.360]  她以前也有試過一個前夫用同樣的方式去討好她
[00:06:27.360 --> 00:06:29.360]  她以前也有試過一個前夫用同樣的方式去討好她
[00:06:29.360 --> 00:06:31.360]  她以前也有試過一個前夫用同樣的方式去討好她
[00:06:31.360 --> 00:06:33.360]  她以前也有試過一個前夫用同樣的方式去討好她
[00:06:33.360 --> 00:06:35.360]  上個禮拜我們已經講過了
[00:06:35.360 --> 00:06:37.360]  她在未嫁給菲利斯之前
[00:06:37.360 --> 00:06:39.360]  她在未嫁給菲利斯之前
[00:06:39.360 --> 00:06:41.360]  有一個王子特意去行割禮
[00:06:41.360 --> 00:06:43.360]  有一個王子特意去行割禮
[00:06:43.360 --> 00:06:45.360]  在她嫁給菲利斯之前
[00:06:45.360 --> 00:06:47.360]  在她嫁給菲利斯之前
[00:06:47.360 --> 00:06:49.360]  曾經有一位
[00:06:49.360 --> 00:06:51.360]  曾經有一位
[00:06:51.360 --> 00:06:53.360]  是為了她去行割禮的
[00:06:53.360 --> 00:06:55.360]  哇 多大犧牲啊
[00:06:55.360 --> 00:06:57.360]  自己不是猶太人
[00:06:57.360 --> 00:06:59.360]  自己不是猶太人
[00:06:59.360 --> 00:07:01.360]  自己不是猶太人
[00:07:01.360 --> 00:07:03.360]  但是也會行猶太人的禮
[00:07:03.360 --> 00:07:05.360]  但是也會行猶太人的禮
[00:07:05.360 --> 00:07:07.360]  但是也會行猶太人的禮
[00:07:07.360 --> 00:07:09.360]  但是也會行猶太人的禮
[00:07:09.360 --> 00:07:11.360]  但是也會行猶太人的禮
[00:07:11.360 --> 00:07:13.360]  但是也會行猶太人的禮
[00:07:13.360 --> 00:07:15.360]  但是也會行猶太人的禮
[00:07:15.360 --> 00:07:17.360]  但是也會行猶太人的禮
[00:07:17.360 --> 00:07:19.360]  但是也會行猶太人的禮
[00:07:19.360 --> 00:07:21.360]  但是也會行猶太人的禮
[00:07:21.360 --> 00:07:23.360]  但是也會行猶太人的禮
[00:07:23.360 --> 00:07:25.360]  但是也會行猶太人的禮
[00:07:25.360 --> 00:07:27.360]  但是也會行猶太人的禮
[00:07:27.360 --> 00:07:29.360]  但是也會行猶太人的禮
[00:07:29.360 --> 00:07:31.360]  但是也會行猶太人的禮
[00:07:31.360 --> 00:07:33.360]  除了討好他太太之外
[00:07:33.360 --> 00:07:35.360]  我們也留意到保羅曾經被記載傳主道的時候
[00:07:35.360 --> 00:07:37.360]  我們也留意到保羅曾經被記載傳主道的時候
[00:07:37.360 --> 00:07:39.360]  我們也留意到保羅曾經被記載傳主道的時候
[00:07:39.360 --> 00:07:41.360]  保羅曾經被記載傳主道的時候
[00:07:41.360 --> 00:07:43.360]  保羅曾經被記載傳主道的時候
[00:07:43.360 --> 00:07:45.360]  他是按照律法和先知的道理去講的
[00:07:45.360 --> 00:07:47.360]  他是按照律法和先知的道理去講的
[00:07:47.360 --> 00:07:49.360]  他是按照律法和先知的道理去講的
[00:07:49.360 --> 00:07:51.360]  在第十四節裡講過
[00:07:51.360 --> 00:07:53.360]  在第十四節裡講過
[00:07:53.360 --> 00:07:55.360]  在第十四節裡講過
[00:07:55.360 --> 00:07:57.360]  我們再看多一次
[00:07:57.360 --> 00:07:59.360]  在第十四節裡再看一次
[00:07:59.360 --> 00:08:01.360]  保羅說
[00:08:01.360 --> 00:08:03.360]  我有一件事真的要和你承認
[00:08:03.360 --> 00:08:05.360]  我有一件事真的要和你承認
[00:08:05.360 --> 00:08:07.360]  我向你承認
[00:08:07.360 --> 00:08:09.360]  他們所說的我這個所稱為異端的道
[00:08:09.360 --> 00:08:11.360]  他們所說的我這個所稱為異端的道
[00:08:11.360 --> 00:08:13.360]  他們所說的我這個所稱為異端的道
[00:08:13.360 --> 00:08:15.360]  其實正正我是要
[00:08:15.360 --> 00:08:17.360]  這道是按照祖宗我們的神
[00:08:17.360 --> 00:08:19.360]  這道是按照祖宗我們的神
[00:08:19.360 --> 00:08:21.360]  我正是按照那道侍奉我祖宗的神
[00:08:21.360 --> 00:08:23.360]  我正是按照那道侍奉我祖宗的神
[00:08:23.360 --> 00:08:25.360]  去傳的
[00:08:25.360 --> 00:08:27.360]  有信合乎律法和先知書上的道理
[00:08:27.360 --> 00:08:29.360]  有信合乎律法和先知書上的道理
[00:08:29.360 --> 00:08:31.360]  有信合乎律法和先知書上的道理
[00:08:31.360 --> 00:08:33.360]  有信合乎律法和先知書上的道理
[00:08:33.360 --> 00:08:35.360]  有信合乎律法和先知書上的道理
[00:08:35.360 --> 00:08:37.360]  有信合乎律法和先知書上的道理
[00:08:37.360 --> 00:08:39.360]  有信合乎律法和先知書上的道理
[00:08:39.360 --> 00:08:41.360]  有信合乎律法和先知書上的道理
[00:08:41.360 --> 00:08:43.360]  有信合乎律法和先知書上的道理
[00:08:43.360 --> 00:08:45.360]  有信合乎律法和先知書上的道理
[00:08:45.360 --> 00:08:47.360]  有信合乎律法和先知書上的道理
[00:08:47.360 --> 00:08:49.360]  有信合乎律法和先知書上的道理
[00:08:49.360 --> 00:08:51.360]  有信合乎律法和先知書上的道理
[00:08:51.360 --> 00:08:53.360]  有信合乎律法和先知書上的道理
[00:08:53.360 --> 00:08:55.360]  有信合乎律法和先知書上的道理
[00:08:55.360 --> 00:08:57.360]  有信合乎律法和先知書上的道理
[00:08:57.360 --> 00:08:59.360]  有信合乎律法和先知書上的道理
[00:08:59.360 --> 00:09:01.360]  有信合乎律法和先知書上的道理
[00:09:01.360 --> 00:09:03.360]  有信合乎律法和先知書上的道理
[00:09:03.360 --> 00:09:05.360]  有信合乎律法和先知書上的道理
[00:09:05.360 --> 00:09:07.360]  有信合乎律法和先知書上的道理
[00:09:07.360 --> 00:09:09.360]  有信合乎律法和先知書上的道理
[00:09:09.360 --> 00:09:11.360]  有信合乎律法和先知書上的道理
[00:09:11.360 --> 00:09:13.360]  有信合乎律法和先知書上的道理
[00:09:13.360 --> 00:09:15.360]  有信合乎律法和先知書上的道理
[00:09:15.360 --> 00:09:17.360]  有信合乎律法和先知書上的道理
[00:09:17.360 --> 00:09:19.360]  有信合乎律法和先知書上的道理
[00:09:19.360 --> 00:09:21.360]  有信合乎律法和先知書上的道理
[00:09:21.360 --> 00:09:23.360]  有信合乎律法和先知書上的道理
[00:09:23.360 --> 00:09:25.360]  有信合乎律法和先知書上的道理
[00:09:25.360 --> 00:09:27.360]  有信合乎律法和先知書上的道理
[00:09:27.360 --> 00:09:29.360]  有信合乎律法和先知書上的道理
[00:09:29.360 --> 00:09:31.360]  有信合乎律法和先知書上的道理
[00:09:31.360 --> 00:09:33.360]  有信合乎律法和先知書上的道理
[00:09:33.360 --> 00:09:35.360]  有信合乎律法和先知書上的道理
[00:09:35.360 --> 00:09:37.360]  有信合乎律法和先知書上的道理
[00:09:37.360 --> 00:09:39.360]  有信合乎律法和先知書上的道理
[00:09:39.360 --> 00:09:41.360]  有信合乎律法和先知書上的道理
[00:09:41.360 --> 00:09:43.360]  有信合乎律法和先知書上的道理
[00:09:43.360 --> 00:09:45.360]  有信合乎律法和先知書上的道理
[00:09:45.360 --> 00:09:47.360]  有信合乎律法和先知書上的道理
[00:09:47.360 --> 00:09:49.360]  有信合乎律法和先知書上的道理
[00:09:49.360 --> 00:09:51.360]  有信合乎律法和先知書上的道理
[00:09:51.360 --> 00:09:53.360]  有信合乎律法和先知書上的道理
[00:09:53.360 --> 00:09:55.360]  有信合乎律法和先知書上的道理
[00:09:55.360 --> 00:09:57.360]  有信合乎律法和先知書上的道理
[00:09:57.360 --> 00:09:59.360]  有信合乎律法和先知書上的道理
[00:09:59.360 --> 00:10:01.360]  有信合乎律法和先知書上的道理
[00:10:01.360 --> 00:10:03.360]  有信合乎律法和先知書上的道理
[00:10:03.360 --> 00:10:05.360]  有信合乎律法和先知書上的道理
[00:10:05.360 --> 00:10:07.360]  有信合乎律法和先知書上的道理
[00:10:07.360 --> 00:10:09.360]  有信合乎律法和先知書上的道理
[00:10:09.360 --> 00:10:11.360]  有信合乎律法和先知書上的道理
[00:10:11.360 --> 00:10:13.360]  有信合乎律法和先知書上的道理
[00:10:13.360 --> 00:10:15.360]  有信合乎律法和先知書上的道理
[00:10:15.360 --> 00:10:17.360]  有信合乎律法和先知書上的道理
[00:10:17.360 --> 00:10:19.360]  有信合乎律法和先知書上的道理
[00:10:19.360 --> 00:10:21.360]  有信合乎律法和先知書上的道理
[00:10:21.360 --> 00:10:23.360]  有信合乎律法和先知書上的道理
[00:10:23.360 --> 00:10:25.360]  有信合乎律法和先知書上的道理
[00:10:25.360 --> 00:10:27.360]  有信合乎律法和先知書上的道理
[00:10:27.360 --> 00:10:29.360]  有信合乎律法和先知書上的道理
[00:10:29.360 --> 00:10:31.360]  有信合乎律法和先知書上的道理
[00:10:31.360 --> 00:10:33.360]  有信合乎律法和先知書上的道理
[00:10:33.360 --> 00:10:35.360]  有信合乎律法和先知書上的道理
[00:10:35.360 --> 00:10:37.360]  有信合乎律法和先知書上的道理
[00:10:37.360 --> 00:10:39.360]  有信合乎律法和先知書上的道理
[00:10:39.360 --> 00:10:41.360]  有信合乎律法和先知書上的道理
[00:10:41.360 --> 00:10:43.360]  有信合乎律法和先知書上的道理
[00:10:43.360 --> 00:10:45.360]  有信合乎律法和先知書上的道理
[00:10:45.360 --> 00:10:47.360]  有信合乎律法和先知書上的道理
[00:10:47.360 --> 00:10:49.360]  有信合乎律法和先知書上的道理
[00:10:49.360 --> 00:10:51.360]  有信合乎律法和先知書上的道理
[00:10:51.360 --> 00:10:53.360]  有信合乎律法和先知書上的道理
[00:10:53.360 --> 00:10:55.360]  有信合乎律法和先知書上的道理
[00:10:55.360 --> 00:10:57.360]  有信合乎律法和先知書上的道理
[00:10:57.360 --> 00:10:59.360]  有信合乎律法和先知書上的道理
[00:10:59.360 --> 00:11:01.360]  有信合乎律法和先知書上的道理
[00:11:01.360 --> 00:11:03.360]  有信合乎律法和先知書上的道理
[00:11:03.360 --> 00:11:05.360]  有信合乎律法和先知書上的道理
[00:11:05.360 --> 00:11:07.360]  有信合乎律法和先知書上的道理
[00:11:07.360 --> 00:11:09.360]  有信合乎律法和先知書上的道理
[00:11:09.360 --> 00:11:11.360]  有信合乎律法和先知書上的道理
[00:11:11.360 --> 00:11:13.360]  有信合乎律法和先知書上的道理
[00:11:13.360 --> 00:11:15.360]  有信合乎律法和先知書上的道理
[00:11:15.360 --> 00:11:17.360]  有信合乎律法和先知書上的道理
[00:11:17.360 --> 00:11:19.360]  有信合乎律法和先知書上的道理
[00:11:19.360 --> 00:11:21.360]  有信合乎律法和先知書上的道理
[00:11:21.360 --> 00:11:23.360]  有信合乎律法和先知書上的道理
[00:11:23.360 --> 00:11:25.360]  有信合乎律法和先知書上的道理
[00:11:25.360 --> 00:11:27.360]  有信合乎律法和先知書上的道理
[00:11:27.360 --> 00:11:29.360]  有信合乎律法和先知書上的道理
[00:11:29.360 --> 00:11:31.360]  有信合乎律法和先知書上的道理
[00:11:31.360 --> 00:11:33.360]  有信合乎律法和先知書上的道理
[00:11:33.360 --> 00:11:35.360]  有信合乎律法和先知書上的道理
[00:11:35.360 --> 00:11:37.360]  有信合乎律法和先知書上的道理
[00:11:37.360 --> 00:11:39.360]  有信合乎律法和先知書上的道理
[00:11:39.360 --> 00:11:41.360]  有信合乎律法和先知書上的道理
[00:11:41.360 --> 00:11:43.360]  有信合乎律法和先知書上的道理
[00:11:43.360 --> 00:11:45.360]  有信合乎律法和先知書上的道理
[00:11:45.360 --> 00:11:47.360]  有信合乎律法和先知書上的道理
[00:11:47.360 --> 00:11:49.360]  有信合乎律法和先知書上的道理
[00:11:49.360 --> 00:11:51.360]  有信合乎律法和先知書上的道理
[00:11:51.360 --> 00:11:53.360]  有信合乎律法和先知書上的道理
[00:11:53.360 --> 00:11:55.360]  有信合乎律法和先知書上的道理
[00:11:55.360 --> 00:11:57.360]  有信合乎律法和先知書上的道理
[00:11:57.360 --> 00:11:59.360]  有信合乎律法和先知書上的道理
[00:11:59.360 --> 00:12:01.360]  有信合乎律法和先知書上的道理
[00:12:01.360 --> 00:12:03.360]  有信合乎律法和先知書上的道理
[00:12:03.360 --> 00:12:05.360]  有信合乎律法和先知書上的道理
[00:12:05.360 --> 00:12:07.360]  有信合乎律法和先知書上的道理
[00:12:07.360 --> 00:12:09.360]  有信合乎律法和先知書上的道理
[00:12:09.360 --> 00:12:11.360]  有信合乎律法和先知書上的道理
[00:12:11.360 --> 00:12:13.360]  有信合乎律法和先知書上的道理
[00:12:13.360 --> 00:12:15.360]  有信合乎律法和先知書上的道理
[00:12:15.360 --> 00:12:17.360]  有信合乎律法和先知書上的道理
[00:12:17.360 --> 00:12:19.360]  有信合乎律法和先知書上的道理
[00:12:19.360 --> 00:12:21.360]  有信合乎律法和先知書上的道理
[00:12:21.360 --> 00:12:23.360]  有信合乎律法和先知書上的道理
[00:12:23.360 --> 00:12:25.360]  有信合乎律法和先知書上的道理
[00:12:25.360 --> 00:12:27.360]  有信合乎律法和先知書上的道理
[00:12:27.360 --> 00:12:29.360]  有信合乎律法和先知書上的道理
[00:12:29.360 --> 00:12:31.360]  有信合乎律法和先知書上的道理
[00:12:31.360 --> 00:12:33.360]  有信合乎律法和先知書上的道理
[00:12:33.360 --> 00:12:35.360]  有信合乎律法和先知書上的道理
[00:12:35.360 --> 00:12:37.360]  有信合乎律法和先知書上的道理
[00:12:37.360 --> 00:12:39.360]  有信合乎律法和先知書上的道理
[00:12:39.360 --> 00:12:41.360]  有信合乎律法和先知書上的道理
[00:12:41.360 --> 00:12:43.360]  有信合乎律法和先知書上的道理
[00:12:43.360 --> 00:12:45.360]  有信合乎律法和先知書上的道理
[00:12:45.360 --> 00:12:47.360]  有信合乎律法和先知書上的道理
[00:12:47.360 --> 00:12:49.360]  有信合乎律法和先知書上的道理
[00:12:49.360 --> 00:12:51.360]  有信合乎律法和先知書上的道理
[00:12:51.360 --> 00:12:53.360]  有信合乎律法和先知書上的道理
[00:12:53.360 --> 00:12:55.360]  有信合乎律法和先知書上的道理
[00:12:55.360 --> 00:12:57.360]  有信合乎律法和先知書上的道理
[00:12:57.360 --> 00:12:59.360]  有信合乎律法和先知書上的道理
[00:12:59.360 --> 00:13:01.360]  有信合乎律法和先知書上的道理
[00:13:01.360 --> 00:13:03.360]  有信合乎律法和先知書上的道理
[00:13:03.360 --> 00:13:05.360]  有信合乎律法和先知書上的道理
[00:13:05.360 --> 00:13:07.360]  有信合乎律法和先知書上的道理
[00:13:07.360 --> 00:13:09.360]  有信合乎律法和先知書上的道理
[00:13:09.360 --> 00:13:11.360]  有信合乎律法和先知書上的道理
[00:13:11.360 --> 00:13:13.360]  有信合乎律法和先知書上的道理
[00:13:13.360 --> 00:13:15.360]  有信合乎律法和先知書上的道理
[00:13:15.360 --> 00:13:25.360]  在教會裏面,是很常用的手段
[00:13:25.360 --> 00:13:27.360]  在社群裏面,是很常用的手段
[00:13:27.360 --> 00:13:29.360]  當一個人自己不行的時候
[00:13:29.360 --> 00:13:31.360]  當一個人自己不行的時候
[00:13:31.360 --> 00:13:33.360]  當一個人自己不行的時候
[00:13:33.360 --> 00:13:35.360]  他就希望能夠藉著旁邊的人
[00:13:35.360 --> 00:13:37.360]  他就希望能夠藉著旁邊的人
[00:13:37.360 --> 00:13:39.360]  他就希望能夠藉著旁邊的人
[00:13:39.360 --> 00:13:41.360]  去幫助那些人
[00:13:41.360 --> 00:13:43.360]  去幫助那些人
[00:13:43.360 --> 00:13:45.360]  去教這些朋友
[00:13:45.360 --> 00:13:47.360]  去教這些朋友
[00:13:47.360 --> 00:13:49.360]  希望能夠讓人誤會他不是
[00:13:49.360 --> 00:13:51.360]  希望能夠讓人誤會他不是
[00:13:51.360 --> 00:13:53.360]  希望能夠讓人誤會他不是
[00:13:53.360 --> 00:13:55.360]  希望能夠讓人誤會他不是
[00:13:55.360 --> 00:13:57.360]  希望能夠讓人誤會他不是
[00:13:57.360 --> 00:13:59.360]  希望能夠讓人誤會他不是
[00:13:59.360 --> 00:14:01.360]  希望能夠讓人誤會他不是
[00:14:01.360 --> 00:14:03.360]  希望能夠讓人誤會他不是
[00:14:03.360 --> 00:14:05.360]  希望能夠讓人誤會他不是
[00:14:05.360 --> 00:14:07.360]  希望能夠讓人誤會他不是
[00:14:07.360 --> 00:14:09.360]  希望能夠讓人誤會他不是
[00:14:09.360 --> 00:14:11.360]  希望能夠讓人誤會他不是
[00:14:11.360 --> 00:14:13.360]  希望能夠讓人誤會他不是
[00:14:13.360 --> 00:14:15.360]  希望能夠讓人誤會他不是
[00:14:15.360 --> 00:14:17.360]  希望能夠讓人誤會他不是
