
[00:00:00.000 --> 00:00:05.440]  今晚我們去到第20章
[00:03:25.280 --> 00:03:26.960]  你要去審問他們
[00:03:26.960 --> 00:03:28.960]  審問這兩個字說了兩次
[00:03:28.960 --> 00:03:30.960]  你要審問審問他們
[00:03:30.960 --> 00:03:35.600]  就是說我不接受他們的詢問
[00:03:35.600 --> 00:03:37.040]  我不會回答他們
[00:03:37.040 --> 00:03:39.760]  那我猜他們問什麼呢
[00:03:39.760 --> 00:03:41.760]  那就要看回那個時候的背景
[00:03:41.760 --> 00:03:47.920]  那個時候距離南國亡國還有五年的時間
[00:03:47.920 --> 00:03:51.520]  在那段時間歷史上告訴我們
[00:03:51.520 --> 00:03:57.680]  那個埃及的法老王打贏了一場很重要的仗
[00:03:57.680 --> 00:04:00.880]  那場仗就是在非洲那裡
[00:04:00.880 --> 00:04:04.080]  打到南面的蘇丹
[00:04:04.080 --> 00:04:06.080]  他打贏了一場仗
[00:04:06.080 --> 00:04:09.280]  所以埃及王就雄心勃勃
[00:04:09.760 --> 00:04:11.760]  在那個時候
[00:04:11.760 --> 00:04:16.160]  以西底加王
[00:04:16.160 --> 00:04:18.160]  就是南國那裡的王
[00:04:18.160 --> 00:04:20.640]  就和他簽了協議
[00:04:20.640 --> 00:04:23.440]  就是接受埃及的保護
[00:04:23.440 --> 00:04:26.400]  那你記得我們前兩堂有說
[00:04:26.400 --> 00:04:30.320]  西底加已經和巴比倫簽了約
[00:04:30.320 --> 00:04:33.920]  巴比倫按納西底加做王
[00:04:33.920 --> 00:04:35.440]  來保護他
[00:04:35.440 --> 00:04:38.480]  而神也透過耶利米先知
[00:04:38.480 --> 00:04:40.480]  也透過以西傑先知
[00:04:40.480 --> 00:04:44.480]  就說你一定要乖乖的聽巴比倫說
[00:04:44.480 --> 00:04:46.480]  你就能夠存活
[00:04:46.480 --> 00:04:48.480]  因為神是興起巴比倫
[00:04:48.480 --> 00:04:51.920]  興起尼布甲尼撒王做他的僕人
[00:04:51.920 --> 00:04:54.880]  在那個時候來管治那裡的世界
[00:04:54.880 --> 00:04:59.600]  所以他要西底加王遵守他的協議
[00:04:59.600 --> 00:05:02.480]  來臣服於巴比倫人
[00:05:02.480 --> 00:05:05.360]  但這個西底加王就不聽先知的話
[00:05:05.360 --> 00:05:06.800]  不聽神的話
[00:05:06.800 --> 00:05:09.680]  整天都想黏在埃及那裡
[00:05:09.680 --> 00:05:11.680]  埃及又打贏了一場仗
[00:05:11.680 --> 00:05:13.920]  他想著埃及很威風
[00:05:13.920 --> 00:05:19.200]  而埃及也看到巴比倫在當時興起
[00:05:19.200 --> 00:05:21.200]  對埃及也是一個威脅
[00:05:21.200 --> 00:05:25.360]  所以埃及就想打巴比倫
[00:05:25.360 --> 00:05:28.880]  西底加就想黏在埃及那裡
[00:05:28.880 --> 00:05:33.360]  來打巴比倫
[00:05:33.360 --> 00:05:36.720]  在這樣的情形下
[00:05:36.720 --> 00:05:38.720]  我相信這些長老
[00:05:38.720 --> 00:05:42.960]  很關心的是他們何時可以回去
[00:05:42.960 --> 00:05:44.960]  這是他們最關心的事
[00:05:44.960 --> 00:05:47.760]  現在聽到風聲說
[00:05:47.760 --> 00:05:53.840]  埃及和南國快要一起打巴比倫
[00:05:53.840 --> 00:05:57.040]  到底我們在這裡的命運會怎樣呢
[00:05:57.040 --> 00:05:59.040]  我們是不是很快會回去呢
[00:05:59.040 --> 00:06:02.800]  如果是兩個國家聯合打巴比倫
[00:06:02.800 --> 00:06:04.800]  應該機會很大
[00:06:04.800 --> 00:06:06.800]  我們應該很快回去
[00:06:06.800 --> 00:06:08.800]  我們有很多假先知
[00:06:08.800 --> 00:06:10.800]  說兩年我們就回去
[00:06:10.800 --> 00:06:12.800]  現在已經七年了
[00:06:12.800 --> 00:06:14.800]  應該我們很快可以回去
[00:06:14.800 --> 00:06:18.800]  我相信他們來求問的
[00:06:18.800 --> 00:06:20.800]  下一步究竟怎樣呢
[00:06:20.800 --> 00:06:22.800]  現在世界的局勢是這樣
[00:06:22.800 --> 00:06:24.800]  打起來的時候
[00:06:24.800 --> 00:06:26.800]  到底我們的命運會怎樣呢
[00:06:26.800 --> 00:06:28.800]  我們何時回去呢
[00:06:28.800 --> 00:06:32.800]  這些都不是不合理的查詢
[00:06:32.800 --> 00:06:36.800]  因為可能有一兩萬人已經被擄在那裡
[00:06:36.800 --> 00:06:38.800]  已經在那裡
[00:06:38.800 --> 00:06:40.800]  有七年的時間
[00:06:40.800 --> 00:06:42.800]  問問前途是怎樣
[00:06:42.800 --> 00:06:44.800]  應該沒什麼大事
[00:06:44.800 --> 00:06:46.800]  但是神這裡不回答
[00:06:46.800 --> 00:06:48.800]  你看看第三節
[00:06:48.800 --> 00:06:54.800]  你們來問我嗎
[00:06:54.800 --> 00:06:56.800]  主要我指著我的永生氣勢
[00:06:56.800 --> 00:07:00.800]  我必不被你們求問
[00:07:00.800 --> 00:07:02.800]  不回答
[00:07:02.800 --> 00:07:06.800]  這個其實已經上一次在第十四章
[00:07:06.800 --> 00:07:10.800]  那些長老去找以西傑的時候
[00:07:10.800 --> 00:07:12.800]  也是求問
[00:07:12.800 --> 00:07:18.800]  那時候神說我豈能絲毫被他們求問嗎
[00:07:18.800 --> 00:07:20.800]  又是沒有回答他們的問題
[00:07:20.800 --> 00:07:24.800]  為什麼神不回答他們的問題呢
[00:07:24.800 --> 00:07:26.800]  因為這些是宗教的領袖
[00:07:26.800 --> 00:07:30.800]  問的問題也可以說是合理的問題
[00:07:30.800 --> 00:07:32.800]  為什麼不回答呢
[00:07:32.800 --> 00:07:34.800]  第四節
[00:07:34.800 --> 00:07:36.800]  你要審問審問他們
[00:07:36.800 --> 00:07:40.800]  你當時他們知道他們列祖那些可憎的事
[00:07:40.800 --> 00:07:44.800]  神在這裡看到他們的罪
[00:07:44.800 --> 00:07:48.800]  我相信這裡不是說只是他們的先祖犯罪
[00:07:48.800 --> 00:07:52.800]  這群所謂長老就沒有罪
[00:07:52.800 --> 00:07:56.800]  所以神就很不公平地將他們先祖的罪
[00:07:56.800 --> 00:07:58.800]  落在這群長老那裡來恨他們
[00:07:58.800 --> 00:08:02.800]  上一次我們查第十八章的時候
[00:08:02.800 --> 00:08:06.800]  我們查過神的眼光當中一人做事一人當
[00:08:06.800 --> 00:08:11.800]  所以可見這一群所謂的長老都不是那麼好的
[00:08:11.800 --> 00:08:17.800]  我們之前查到當神帶領以西傑回到耶路撒冷
[00:08:17.800 --> 00:08:23.800]  去到聖殿那裡看到在拜偶像的那些全部都是宗教的領袖
[00:08:23.800 --> 00:08:25.800]  都是宗教的領袖
[00:08:25.800 --> 00:08:27.800]  就是說那個時刻
[00:08:27.800 --> 00:08:32.800]  所謂宗教的領袖其實心裡都在拜偶像
[00:08:32.800 --> 00:08:34.800]  全部都是罪人都是犯罪
[00:08:34.800 --> 00:08:37.800]  而且只聽那些假先知說
[00:08:37.800 --> 00:08:39.800]  雖然是來求問
[00:08:39.800 --> 00:08:41.800]  透過以西傑求問
[00:08:41.800 --> 00:08:43.800]  但是他們的心是不正的
[00:08:43.800 --> 00:08:45.800]  所以心不正
[00:08:45.800 --> 00:08:47.800]  在神面前就算是透過先知
[00:08:47.800 --> 00:08:49.800]  神都不跟你說話
[00:08:49.800 --> 00:08:51.800]  神說我不跟你說話
[00:08:51.800 --> 00:08:56.800]  我要你所知道的就是你們這一群人
[00:08:56.800 --> 00:09:00.800]  那個罪不只是近期
[00:09:00.800 --> 00:09:03.800]  是很早已經開始
[00:09:03.800 --> 00:09:07.800]  是你們整個民族都是犯罪
[00:09:07.800 --> 00:09:11.800]  這個民族和上帝是有特別的關係
[00:09:11.800 --> 00:09:13.800]  因為下面神有說我揀選你
[00:09:13.800 --> 00:09:15.800]  我們看第五節
[00:09:15.800 --> 00:09:19.800]  第五節到第十節是說到
[00:09:19.800 --> 00:09:24.800]  他們以色列人那些可憎的事
[00:09:24.800 --> 00:09:26.800]  全部在底下是說可憎的事
[00:09:26.800 --> 00:09:31.800]  就是第四節尾那裡列了那些可憎的事
[00:09:31.800 --> 00:09:34.800]  就在底下我將它分開一二三四
[00:09:34.800 --> 00:09:37.800]  四個部分來說
[00:09:37.800 --> 00:09:42.800]  第一個部分就是說他們在埃及的時候
[00:09:42.800 --> 00:09:44.800]  第五節神對他們說
[00:09:44.800 --> 00:09:46.800]  主耶和華如此說
[00:09:46.800 --> 00:09:50.800]  當日我揀選以色列
[00:09:50.800 --> 00:09:52.800]  當日說回之前
[00:09:52.800 --> 00:09:57.800]  這個是離他們大概有千年了
[00:09:57.800 --> 00:10:00.800]  他們揀選以色列
[00:10:00.800 --> 00:10:04.800]  向那國家的後裔許誓
[00:10:04.800 --> 00:10:08.800]  在埃及地將自己向他們顯現
[00:10:08.800 --> 00:10:11.800]  說我是耶和華你的神
[00:10:11.800 --> 00:10:18.800]  這裡說到神有好幾次接觸他們
[00:10:18.800 --> 00:10:23.800]  讓他們知道他是耶和華的
[00:10:23.800 --> 00:10:25.800]  當日我揀選以色列
[00:10:25.800 --> 00:10:31.800]  我相信這個一定是指阿伯蘭
[00:10:31.800 --> 00:10:34.800]  這個是創世紀第十二章
[00:10:34.800 --> 00:10:36.800]  揀選阿伯蘭
[00:10:36.800 --> 00:10:41.800]  就應許他的後裔像天上的星地地下的沙一樣
[00:10:41.800 --> 00:10:43.800]  賜地給他
[00:10:43.800 --> 00:10:46.800]  這個揀選這兩個字
[00:10:46.800 --> 00:10:48.800]  以色列說只在這裡出現一次
[00:10:48.800 --> 00:10:52.800]  這個揀選是一個很特別很獨特
[00:10:52.800 --> 00:10:54.800]  很特別的揀選
[00:10:54.800 --> 00:10:56.800]  不是普通的揀選
[00:10:56.800 --> 00:11:00.800]  神是特別來到世界這麼多人
[00:11:00.800 --> 00:11:02.800]  這麼多民族當中
[00:11:02.800 --> 00:11:04.800]  特別揀選以色列民族
[00:11:04.800 --> 00:11:10.800]  然後他就說向那國家的後裔許誓
[00:11:10.800 --> 00:11:18.800]  神都是向那國再一次揀選
[00:11:18.800 --> 00:11:21.800]  我們沒有時間不去查
[00:11:21.800 --> 00:11:23.800]  可以回去查一下
[00:11:23.800 --> 00:11:26.800]  那國當他逃亡的時候
[00:11:26.800 --> 00:11:30.800]  他在路上看到天開了
[00:11:30.800 --> 00:11:32.800]  有天梯上去
[00:11:32.800 --> 00:11:34.800]  有天使下來天上去
[00:11:34.800 --> 00:11:36.800]  他回來的時候
[00:11:36.800 --> 00:11:40.800]  在瓦博渡口遇到天使
[00:11:40.800 --> 00:11:44.800]  很可能是到成肉身之前的主耶穌
[00:11:44.800 --> 00:11:48.800]  所以神將向伯拉罕的英許
[00:11:48.800 --> 00:11:54.800]  到瓦國的時候再一次告訴他
[00:11:54.800 --> 00:11:56.800]  再一次確認
[00:11:56.800 --> 00:12:04.800]  然後他說在埃及地又將自己向他們顯現
[00:12:04.800 --> 00:12:06.800]  我們要看一看
[00:12:06.800 --> 00:12:08.800]  在埃及地的時候
[00:12:08.800 --> 00:12:10.800]  神都向他們顯現
[00:12:10.800 --> 00:12:12.800]  我們看一看
[00:12:12.800 --> 00:12:16.800]  出埃及的第六章
[00:12:16.800 --> 00:12:22.800]  我這裡列了第六章第一至第八節
[00:12:22.800 --> 00:12:26.800]  我們知道神向伯拉罕顯現
[00:12:26.800 --> 00:12:29.800]  我們知道神向瓦國顯現
[00:12:29.800 --> 00:12:33.800]  但其實神在埃及的時候
[00:12:33.800 --> 00:12:36.800]  透過摩西都有向他們顯現
[00:12:36.800 --> 00:12:39.800]  我們看出埃及的第六章第一節
[00:12:39.800 --> 00:12:41.800]  耶和華對摩西說
[00:12:41.800 --> 00:12:45.800]  現在你必看見我向法老所行的事
[00:12:45.800 --> 00:12:49.800]  使他因我的大能的手容以色列人去
[00:12:49.800 --> 00:12:52.800]  且把他們趕出他的地
[00:12:52.800 --> 00:12:54.800]  神曉如摩西說
[00:12:54.800 --> 00:12:55.800]  我是耶和華
[00:12:55.800 --> 00:13:02.800]  我從前向伯拉罕以撒瓦國顯現為全能的神
[00:13:02.800 --> 00:13:05.800]  至於我的名耶和華他們未曾知道
[00:13:05.800 --> 00:13:06.800]  第四節
[00:13:06.800 --> 00:13:09.800]  我與他們堅定所立的約
[00:13:09.800 --> 00:13:12.800]  要把他寄居的迦南地賜給他們
[00:13:12.800 --> 00:13:14.800]  第五節
[00:13:14.800 --> 00:13:19.800]  我也聽見以色列人被埃及人輔代的哀聲
[00:13:19.800 --> 00:13:21.800]  我也紀念我的約
[00:13:21.800 --> 00:13:23.800]  即與伯拉罕的約
[00:13:23.800 --> 00:13:25.800]  與瓦國的約
[00:13:25.800 --> 00:13:26.800]  現在到摩西時代
[00:13:26.800 --> 00:13:30.800]  他們雖然在埃及紀念
[00:13:30.800 --> 00:13:33.800]  所以你要對以色列人說
[00:13:33.800 --> 00:13:34.800]  我是耶和華
[00:13:34.800 --> 00:13:38.800]  我要用伸出來的膀背重重的懲罰
[00:13:38.800 --> 00:13:40.800]  刑罰埃及人
[00:13:40.800 --> 00:13:43.800]  救贖你們脫離他們的重擔
[00:13:43.800 --> 00:13:45.800]  不做他們的苦工
[00:13:45.800 --> 00:13:48.800]  我要以你們為我的百姓
[00:13:48.800 --> 00:13:51.800]  我也要作你的神
[00:13:51.800 --> 00:13:54.800]  你們要知道我是耶和華你的神
[00:13:54.800 --> 00:13:58.800]  是救你們脫離埃及人之重擔的
[00:13:58.800 --> 00:14:03.800]  我起誓應許伯拉罕以撒瓦國的那地
[00:14:03.800 --> 00:14:06.800]  我要把你們領進去
[00:14:06.800 --> 00:14:09.800]  將那地賜給你們為業
[00:14:09.800 --> 00:14:12.800]  我是耶和華
[00:14:12.800 --> 00:14:16.800]  所以這裡是說向瓦國家的後裔起誓
[00:14:16.800 --> 00:14:21.800]  在埃及地將自己向他們顯現
[00:14:21.800 --> 00:14:23.800]  就說回這三段的往事
[00:14:23.800 --> 00:14:28.800]  由揀選阿伯拉罕到向瓦國
[00:14:28.800 --> 00:14:30.800]  很多人說瓦國是以色列的開始
[00:14:30.800 --> 00:14:34.800]  因為神將瓦國的名字改為以色列
[00:14:34.800 --> 00:14:37.800]  但是其實以色列開始
[00:14:37.800 --> 00:14:40.800]  是阿伯拉罕開始的
[00:14:40.800 --> 00:14:42.800]  不是瓦國開始的
[00:14:42.800 --> 00:14:45.800]  我們這裡要稍微停一停
[00:14:45.800 --> 00:14:47.800]  有一個大問題
[00:14:47.800 --> 00:14:51.800]  這個問題很多人都struggle
[00:14:51.800 --> 00:14:56.800]  到底以色列人在埃及有多少年呢
[00:14:56.800 --> 00:14:58.800]  400年
[00:14:58.800 --> 00:15:00.800]  很多人都說400年
[00:15:00.800 --> 00:15:02.800]  是不是400年
[00:15:02.800 --> 00:15:04.800]  很多人說400年
[00:15:04.800 --> 00:15:06.800]  我們回到note前面
[00:15:07.800 --> 00:15:09.800]  以色列人在埃及
[00:15:09.800 --> 00:15:12.800]  第五至第十節
[00:15:12.800 --> 00:15:15.800]  我們說在進入經文前
[00:15:15.800 --> 00:15:18.800]  先解決這個問題
[00:15:18.800 --> 00:15:22.800]  到底以色列人在埃及多久
[00:15:22.800 --> 00:15:24.800]  我們一想起
[00:15:24.800 --> 00:15:27.800]  主一學說400年
[00:15:27.800 --> 00:15:29.800]  有些說430年
[00:15:29.800 --> 00:15:31.800]  即是400多年
[00:15:31.800 --> 00:15:33.800]  他們在埃及有400多年的時間
[00:15:33.800 --> 00:15:37.800]  這是我們一般的想法
[00:15:37.800 --> 00:15:40.800]  有幾節經文是說的
[00:15:40.800 --> 00:15:42.800]  我們看那裡有4節的經文
[00:15:42.800 --> 00:15:45.800]  創世紀15章13節
[00:15:45.800 --> 00:15:47.800]  耶和華對阿伯蘭說
[00:15:47.800 --> 00:15:49.800]  這是一個預言
[00:15:49.800 --> 00:15:56.800]  你要的確知道你的後裔必居別人的地
[00:15:56.800 --> 00:15:58.800]  又服侍那地的人
[00:15:58.800 --> 00:16:01.800]  那地的人要輔待他們多久
[00:16:01.800 --> 00:16:03.800]  400年
[00:16:03.800 --> 00:16:09.800]  這明顯是指他們在埃及被奴役
[00:16:09.800 --> 00:16:10.800]  這是他的後裔
[00:16:10.800 --> 00:16:12.800]  神給阿伯蘭一個預言
[00:16:12.800 --> 00:16:17.800]  說他們的後裔會被奴役400年
[00:16:17.800 --> 00:16:22.800]  然後下面創世紀第十二章40至41節
[00:16:22.800 --> 00:16:26.800]  以色列人住在埃及共有430年
[00:16:26.800 --> 00:16:28.800]  還不是430年
[00:16:28.800 --> 00:16:31.800]  滿了430年的那一天
[00:16:31.800 --> 00:16:35.800]  耶和華的軍隊都從埃及地出來了
[00:16:35.800 --> 00:16:37.800]  說430年
[00:16:37.800 --> 00:16:39.800]  前面說400年
[00:16:39.800 --> 00:16:40.800]  這裡說430年
[00:16:40.800 --> 00:16:42.800]  或者400年是round off
[00:16:42.800 --> 00:16:44.800]  再看下去
[00:16:44.800 --> 00:16:46.800]  出埃及紀十二章
[00:16:46.800 --> 00:16:49.800]  是史陶人傳第七章
[00:16:49.800 --> 00:16:50.800]  新約那裡
[00:16:50.800 --> 00:16:53.800]  神說他的後裔必居外邦
[00:16:53.800 --> 00:16:56.800]  那裡的人要叫他們做奴僕
[00:16:56.800 --> 00:16:58.800]  輔待他們400年
[00:16:58.800 --> 00:17:02.800]  加拉太書所應許的
[00:17:02.800 --> 00:17:04.800]  向著阿伯拉罕和他的子孫說
[00:17:04.800 --> 00:17:06.800]  神並不是說眾子孫
[00:17:06.800 --> 00:17:08.800]  指著很多人
[00:17:08.800 --> 00:17:10.800]  乃是說你哪一個子孫
[00:17:10.800 --> 00:17:12.800]  指著的就是基督
[00:17:12.800 --> 00:17:14.800]  他這樣說就是神預先所立的約
[00:17:14.800 --> 00:17:19.800]  不能被那430年以後的律法廢掉
[00:17:19.800 --> 00:17:21.800]  要應許歸於去控
[00:17:21.800 --> 00:17:25.800]  這裡說430年
[00:17:25.800 --> 00:17:29.800]  其實約瑟之後
[00:17:29.800 --> 00:17:31.800]  他們那一代在埃及
[00:17:31.800 --> 00:17:36.800]  他們數來數去都只有210多年
[00:17:36.800 --> 00:17:39.800]  他們因為饑荒
[00:17:39.800 --> 00:17:42.800]  約瑟先賣了去埃及
[00:17:42.800 --> 00:17:47.800]  然後他們後來去那裡認約瑟
[00:17:47.800 --> 00:17:49.800]  他們去擲糧
[00:17:49.800 --> 00:17:51.800]  因為饑荒
[00:17:51.800 --> 00:17:53.800]  認約瑟
[00:17:53.800 --> 00:17:57.800]  後來亞國亞年紀很大
[00:17:57.800 --> 00:18:00.800]  他也去那裡見到法老爺的祝福
[00:18:00.800 --> 00:18:03.800]  他們全家搬去埃及
[00:18:03.800 --> 00:18:06.800]  由那一代他們數一代一代
[00:18:06.800 --> 00:18:09.800]  數到他們出埃及
[00:18:09.800 --> 00:18:11.800]  數完那40年
[00:18:11.800 --> 00:18:13.800]  他們在埃及的時候
[00:18:13.800 --> 00:18:17.800]  只有215年
[00:18:17.800 --> 00:18:19.800]  那怎麼辦呢
[00:18:19.800 --> 00:18:21.800]  那怎麼辦呢
[00:18:21.800 --> 00:18:24.800]  那你說寫錯了
[00:18:24.800 --> 00:18:28.800]  但是倉西基初級記第一第二節的經文
[00:18:28.800 --> 00:18:31.800]  400年430年是誰寫的
[00:18:31.800 --> 00:18:33.800]  摩西寫的
[00:18:33.800 --> 00:18:37.800]  摩西應該知道他們在埃及多久了
[00:18:37.800 --> 00:18:41.800]  如果215年摩西如果是指那段時間
[00:18:41.800 --> 00:18:43.800]  應該說他們在埃及200多年
[00:18:43.800 --> 00:18:47.800]  215年沒有在埃及有400年的時間
[00:18:47.800 --> 00:18:50.800]  那就是說還有200年那怎麼辦呢
[00:18:50.800 --> 00:18:51.800]  那怎麼辦呢
[00:18:51.800 --> 00:18:53.800]  這是一個聖經的難題
[00:18:53.800 --> 00:18:55.800]  那是不是聖經有錯呢
[00:18:55.800 --> 00:18:59.800]  是不是這裡神算錯了數呢
[00:18:59.800 --> 00:19:02.800]  差了200年那怎麼辦呢
[00:19:02.800 --> 00:19:06.800]  其實這裡也是有解釋的
[00:19:06.800 --> 00:19:08.800]  我們看看
[00:19:08.800 --> 00:19:11.800]  很多學者指出
[00:19:11.800 --> 00:19:15.800]  他們搬到埃及只有215年
[00:19:15.800 --> 00:19:19.800]  聖經記載430年剛好是一半
[00:19:19.800 --> 00:19:22.800]  所以以色列人在埃及只有200多年
[00:19:22.800 --> 00:19:23.800]  不是400年
[00:19:23.800 --> 00:19:24.800]  是不是有錯誤呢
[00:19:24.800 --> 00:19:28.800]  430年最簡單的解釋
[00:19:28.800 --> 00:19:34.800]  不是單單指約瑟那一代
[00:19:34.800 --> 00:19:38.800]  去到埃及那裡200多年
[00:19:38.800 --> 00:19:40.800]  不是單單指那個時間
[00:19:40.800 --> 00:19:42.800]  因為那個時間只有200多年
[00:19:42.800 --> 00:19:43.800]  不是指那一代
[00:19:43.800 --> 00:19:49.800]  而是由何時開始他們在埃及呢
[00:19:49.800 --> 00:19:51.800]  雖然不是全部時間都在那裡
[00:19:51.800 --> 00:19:55.800]  其實是誰第一個搬到埃及那裡呢
[00:19:55.800 --> 00:19:59.800]  是阿伯拉罕
[00:19:59.800 --> 00:20:04.800]  阿伯拉罕也是因為饑荒而搬到埃及
[00:20:04.800 --> 00:20:09.800]  你不信的話可以去看創世紀第十節
[00:20:09.800 --> 00:20:12.800]  這個430年他們計算過
[00:20:12.800 --> 00:20:16.800]  是由阿伯拉罕到埃及
[00:20:16.800 --> 00:20:18.800]  一直到他們出埃及
[00:20:18.800 --> 00:20:20.800]  這樣就剛好430年
[00:20:20.800 --> 00:20:25.800]  然後400年的時間他們計算過
[00:20:25.800 --> 00:20:31.800]  400年的時間他們被輔代
[00:20:31.800 --> 00:20:36.800]  被輔代不是單單在埃及被輔代
[00:20:36.800 --> 00:20:38.800]  他們計算400年
[00:20:38.800 --> 00:20:45.800]  由以撒五歲的時候
[00:20:45.800 --> 00:20:47.800]  斷奶的時候他們是五歲
[00:20:47.800 --> 00:20:50.800]  由他五歲的時候開始計算到他出埃及
[00:20:50.800 --> 00:20:52.800]  是剛剛好400年
[00:20:52.800 --> 00:20:56.800]  為什麼是計算以撒斷奶呢
[00:20:56.800 --> 00:21:01.800]  你看看創世紀21章第八至第九節
[00:21:01.800 --> 00:21:06.800]  你記得以撒之前
[00:21:06.800 --> 00:21:09.800]  阿伯拉罕是否娶了婢女撒萊
[00:21:09.800 --> 00:21:13.800]  或者撒夏甲
[00:21:13.800 --> 00:21:16.800]  娶了夏甲是婢女
[00:21:16.800 --> 00:21:18.800]  他們就生了20萬年
[00:21:18.800 --> 00:21:20.800]  夏甲是什麼人
[00:21:20.800 --> 00:21:22.800]  埃及人
[00:21:22.800 --> 00:21:25.800]  他生了兒子
[00:21:25.800 --> 00:21:30.800]  撒萊就沒有兒子
[00:21:30.800 --> 00:21:34.800]  後來神英許他兒子生了以撒
[00:21:34.800 --> 00:21:38.800]  當以撒還很小的時候
[00:21:38.800 --> 00:21:39.800]  是被人欺負的
[00:21:39.800 --> 00:21:42.800]  你看看創世紀21章第八至第九節
[00:21:42.800 --> 00:21:44.800]  孩子漸長就斷了奶
[00:21:44.800 --> 00:21:46.800]  以撒斷奶的日子
[00:21:46.800 --> 00:21:49.800]  阿伯拉罕設封城的筵席
[00:21:49.800 --> 00:21:50.800]  很珍貴的兒子
