
[00:00:00.000 --> 00:00:08.000]  早晨,剛剛來到12點鐘
[00:04:47.000 --> 00:04:53.000]  在上不可以聽,也不肯聽在下指責的錯誤
[00:04:53.000 --> 00:04:58.000]  或者我們可以說這是一個驕傲
[00:04:58.000 --> 00:05:00.000]  是大小的問題
[00:05:00.000 --> 00:05:06.000]  但就因為這個原因,損失了幾百人的生命
[00:05:06.000 --> 00:05:11.000]  或者,韓國機司以為我經驗豐富
[00:05:11.000 --> 00:05:14.000]  我怎會聽一個沒有經驗
[00:05:14.000 --> 00:05:18.000]  一個甚至不是飛行員的工程師說出我的錯誤呢
[00:05:18.000 --> 00:05:21.000]  其實不單止是韓國人的文化
[00:05:21.000 --> 00:05:23.000]  我們中國人也是
[00:05:23.000 --> 00:05:27.000]  你想想我們中國人的文化何嘗不是這樣呢
[00:05:27.000 --> 00:05:30.000]  有些學生指出老師的錯誤
[00:05:30.000 --> 00:05:33.000]  大件事,你教我?
[00:05:33.000 --> 00:05:37.000]  是叫人來的,你知不知道專書重道是最重要的
[00:05:37.000 --> 00:05:40.000]  為甚麼你竟然作為一個學生去說我?
[00:05:40.000 --> 00:05:43.000]  有些回遊指出牧師的錯誤的時候
[00:05:43.000 --> 00:05:46.000]  牧師就會說,你讀過神學嗎?
[00:05:46.000 --> 00:05:49.000]  你是批評我的港島?有沒有教錯?
[00:05:49.000 --> 00:05:51.000]  那你去說吧
[00:05:51.000 --> 00:05:54.000]  所以我們一樣有這樣的問題
[00:05:54.000 --> 00:05:58.000]  當你做醫生的時候,你學過醫嗎?
[00:05:58.000 --> 00:06:01.000]  現在你做醫生,我做醫生
[00:06:01.000 --> 00:06:05.000]  我們會問你的權柄從何而來
[00:06:05.000 --> 00:06:08.000]  你這樣的地位向我指責?
[00:06:08.000 --> 00:06:12.000]  你這樣說我牧師說錯話?
[00:06:12.000 --> 00:06:16.000]  你讀過多少神學?你懂不懂希臘文?
[00:06:16.000 --> 00:06:18.000]  你懂不懂這個那個?
[00:06:18.000 --> 00:06:21.000]  其實骨子裏面是甚麼?
[00:06:21.000 --> 00:06:24.000]  這就沒有問題
[00:06:24.000 --> 00:06:28.000]  同樣的,耶穌沒有受過拉比的神學訓練
[00:06:28.000 --> 00:06:33.000]  那些祭司、那些文士、那些長老是專業的
[00:06:33.000 --> 00:06:37.000]  自小就受過訓練的,懂得聖經的
[00:06:37.000 --> 00:06:43.000]  如今耶穌天天在聖殿裏面教訓眾人
[00:06:43.000 --> 00:06:46.000]  天天就在,你想想更糟糕一點
[00:06:46.000 --> 00:06:54.000]  走到我們的地盤教訓我們的會友
[00:06:54.000 --> 00:06:58.000]  不只是偷羊仔,走到我們的家教訓我們
[00:06:58.000 --> 00:07:06.000]  說三道四,胡言亂語,此可忍而屬不可忍
[00:07:06.000 --> 00:07:09.000]  於是第二節就告訴你
[00:07:09.000 --> 00:07:12.000]  你告訴我們,你掌握甚麼權柄作者,是誰呢?
[00:07:12.000 --> 00:07:15.000]  給你權柄的是誰呢?
[00:07:15.000 --> 00:07:21.000]  是直接挑戰耶穌基督,質問耶穌基督的權柄
[00:07:21.000 --> 00:07:23.000]  如果我們看看這段聖經的時候
[00:07:23.000 --> 00:07:27.000]  我們發覺這段聖經和前一段聖經有很密切的關係
[00:07:27.000 --> 00:07:30.000]  25節至48節,我上次所說的
[00:07:30.000 --> 00:07:34.000]  第47節就說耶穌天天在殿裏教訓人
[00:07:34.000 --> 00:07:36.000]  然後這段聖經第7、第1節就說
[00:07:36.000 --> 00:07:39.000]  有一天耶穌在殿裏教訓百姓
[00:07:39.000 --> 00:07:43.000]  先前耶穌說天天在殿裏教訓人
[00:07:43.000 --> 00:07:47.000]  於是耶穌的聖經路加的作者就在這段聖經裏
[00:07:47.000 --> 00:07:51.000]  一開始就說有一天耶穌在殿裏教訓人
[00:07:51.000 --> 00:07:53.000]  然後47節就說當時有甚麼人在那裏呢?
[00:07:53.000 --> 00:07:56.000]  祭司、文士、長老
[00:07:56.000 --> 00:08:00.000]  第一節又是祭司、文士和長老到前來
[00:08:00.000 --> 00:08:03.000]  第47節,前一章的47節
[00:08:03.000 --> 00:08:05.000]  想去殺他,因為他們怕百姓
[00:08:05.000 --> 00:08:07.000]  第6節又說怕百姓
[00:08:07.000 --> 00:08:11.000]  這兩段聖經根本上就是平衡
[00:08:11.000 --> 00:08:14.000]  就是說第一節至第8節
[00:08:14.000 --> 00:08:18.000]  是要告訴我們前一章所發生的事
[00:08:18.000 --> 00:08:23.000]  現在做一個例證,提供一個例子告訴我們
[00:08:23.000 --> 00:08:28.000]  也可以看出耶穌當時所承受的壓力是多麼大
[00:08:28.000 --> 00:08:30.000]  非常大
[00:08:30.000 --> 00:08:33.000]  或者我們就來詳細看看這段聖經
[00:08:33.000 --> 00:08:35.000]  首先我們看看第一節至第二節
[00:08:35.000 --> 00:08:56.000]  我們看到在聖經裏面其實是一個角力
[00:08:56.000 --> 00:08:58.000]  一個大家鬥力
[00:08:58.000 --> 00:09:02.000]  就是耶穌和耶路撒冷的領袖的角力
[00:09:02.000 --> 00:09:05.000]  這個角力的主題就是權柄
[00:09:05.000 --> 00:09:10.000]  事實上從路加福音第19章45節
[00:09:10.000 --> 00:09:14.000]  一直到21章第一節都有同一個主題
[00:09:14.000 --> 00:09:18.000]  主題都是說到權柄的問題
[00:09:18.000 --> 00:09:23.000]  路加有不同的描述手法和不同的題材
[00:09:23.000 --> 00:09:25.000]  來講出這個角力
[00:09:25.000 --> 00:09:29.000]  而角力的中心就是權柄
[00:09:29.000 --> 00:09:33.000]  第19章45至8節就是用歷史的技術
[00:09:33.000 --> 00:09:35.000]  耶穌如何去清理聖殿
[00:09:35.000 --> 00:09:38.000]  走到聖殿把買賣的人趕走
[00:09:38.000 --> 00:09:43.000]  是用歷史的寫序的方法來講出這個角力
[00:09:43.000 --> 00:09:47.000]  接著這一段就是一個辯論性的對話
[00:09:47.000 --> 00:09:49.000]  接著就用一個比喻
[00:09:49.000 --> 00:09:51.000]  20節就用一個教訓
[00:09:51.000 --> 00:09:54.000]  所有這些的題材所有的敘述
[00:09:54.000 --> 00:09:57.000]  都是講出一個同一個主題
[00:09:57.000 --> 00:09:59.000]  就是權柄在哪裡
[00:09:59.000 --> 00:10:03.000]  耶穌和那些宗教領袖的角力
[00:10:03.000 --> 00:10:05.000]  就要比較一下權柄
[00:10:05.000 --> 00:10:10.000]  清洗聖殿就是耶穌對領袖們去挑戰
[00:10:10.000 --> 00:10:15.000]  然後這一段聖經就是領袖們向耶穌挑戰
[00:10:15.000 --> 00:10:17.000]  你的權柄在哪裡
[00:10:17.000 --> 00:10:19.000]  於是耶穌就用一個比喻
[00:10:19.000 --> 00:10:24.000]  向領袖們去挑戰他們
[00:10:24.000 --> 00:10:28.000]  你知不知道你是奪取了上帝兒子的權柄
[00:10:28.000 --> 00:10:35.000]  然後那些文士和實際司長就提出交稅的問題
[00:10:35.000 --> 00:10:37.000]  應不應該交稅給撒該
[00:10:37.000 --> 00:10:44.000]  促使耶穌講及在地上的權柄和天上的權柄有什麼不同
[00:10:44.000 --> 00:10:48.000]  為什麼權柄這個問題這麼重要呢
[00:10:48.000 --> 00:10:52.000]  尤其是關於耶穌基督權柄的問題
[00:10:52.000 --> 00:10:53.000]  為什麼這麼重要呢
[00:10:53.000 --> 00:10:59.000]  我們更加要留意文士和祭司長老所有的問題
[00:10:59.000 --> 00:11:01.000]  歸根第一個問題
[00:11:01.000 --> 00:11:05.000]  你穿著什麼權柄行這些事呢
[00:11:05.000 --> 00:11:08.000]  誰給你這些權柄呢
[00:11:08.000 --> 00:11:11.000]  我們要明白當時的政治背景
[00:11:11.000 --> 00:11:15.000]  當時羅馬大帝國是管治整個歐亞兩洲
[00:11:15.000 --> 00:11:18.000]  甚至是非洲和巴勒斯坦
[00:11:18.000 --> 00:11:21.000]  因為這個帝國太大
[00:11:21.000 --> 00:11:25.000]  所以羅馬政府往往撥出某些國土
[00:11:25.000 --> 00:11:29.000]  交給一些藩王去管理
[00:11:29.000 --> 00:11:35.000]  其中一個藩王或分封王管理巴勒斯坦就是希律大帝
[00:11:35.000 --> 00:11:37.000]  希律大帝是一個分王
[00:11:37.000 --> 00:11:43.000]  但希律王的權柄是來自羅馬的皇帝
[00:11:43.000 --> 00:11:45.000]  根據羅馬人的規矩
[00:11:45.000 --> 00:11:47.000]  希律要去到羅馬
[00:11:47.000 --> 00:11:50.000]  得到羅馬的皇帝同意
[00:11:50.000 --> 00:11:52.000]  他才可以回來當分封王
[00:11:52.000 --> 00:11:56.000]  他本來想整個巴勒斯坦都要
[00:11:56.000 --> 00:11:58.000]  但羅馬帝國的皇帝說不行
[00:11:58.000 --> 00:12:01.000]  耶路撒冷太敏感的地方
[00:12:01.000 --> 00:12:02.000]  所以不給你
[00:12:02.000 --> 00:12:07.000]  派了比拉多當總督
[00:12:07.000 --> 00:12:10.000]  當時巴勒斯坦有兩個地方
[00:12:10.000 --> 00:12:12.000]  一些是希律管治的
[00:12:12.000 --> 00:12:14.000]  但是加里尼的地方
[00:12:14.000 --> 00:12:16.000]  第二是耶路撒冷的地方
[00:12:16.000 --> 00:12:19.000]  羅馬直接派一個總督去管
[00:12:19.000 --> 00:12:21.000]  這個就是比拉多
[00:12:21.000 --> 00:12:24.000]  但無論你是比拉多也好
[00:12:24.000 --> 00:12:26.000]  無論你是希律也好
[00:12:26.000 --> 00:12:30.000]  他們本身不是自己擁有權柄
[00:12:30.000 --> 00:12:32.000]  不是有intrinsic authority
[00:12:32.000 --> 00:12:33.000]  不是自己本身擁有的
[00:12:33.000 --> 00:12:35.000]  而這個權柄是誰呢
[00:12:35.000 --> 00:12:37.000]  是羅馬的皇帝給他們的
[00:12:37.000 --> 00:12:40.000]  用今天的說法來說
[00:12:40.000 --> 00:12:42.000]  羅馬皇帝是阿爺
[00:12:42.000 --> 00:12:44.000]  就好像香港
[00:12:44.000 --> 00:12:46.000]  香港特區政府
[00:12:46.000 --> 00:12:50.000]  林鄭想說什麼就要看
[00:12:50.000 --> 00:12:52.000]  習總說什麼
[00:12:52.000 --> 00:12:54.000]  中央政府怎麼看
[00:12:54.000 --> 00:12:56.000]  要看他的臉色
[00:12:56.000 --> 00:13:00.000]  想想一個人走到巴勒斯坦的地方
[00:13:00.000 --> 00:13:02.000]  指手畫腳
[00:13:02.000 --> 00:13:04.000]  說三道四
[00:13:04.000 --> 00:13:08.000]  究竟那些希律幫和比拉多
[00:13:08.000 --> 00:13:10.000]  應不應該聽呢
[00:13:10.000 --> 00:13:13.000]  就在乎他的後台老闆是什麼
[00:13:13.000 --> 00:13:16.000]  如果說三道四的老闆
[00:13:16.000 --> 00:13:19.000]  是羅馬皇帝派來的時候
[00:13:19.000 --> 00:13:21.000]  就搞不定了
[00:13:21.000 --> 00:13:23.000]  個個要聽
[00:13:23.000 --> 00:13:25.000]  如果不是派來的時候
[00:13:25.000 --> 00:13:27.000]  就不需要聽
[00:13:27.000 --> 00:13:29.000]  所以問題是你後台老闆是什麼
[00:13:29.000 --> 00:13:32.000]  我不知道大家有沒有看過一齣戲
[00:13:32.000 --> 00:13:37.000]  叫做Crazy Rich Asians
[00:13:37.000 --> 00:13:39.000]  一開始的時候
[00:13:39.000 --> 00:13:41.000]  楊紫瓊帶著子女
[00:13:41.000 --> 00:13:43.000]  去到倫敦一個大的酒店
[00:13:43.000 --> 00:13:45.000]  當時下大雨
[00:13:45.000 --> 00:13:47.000]  她進去的時候
[00:13:47.000 --> 00:13:49.000]  看到櫃檯
[00:13:49.000 --> 00:13:53.000]  我訂了一間套房
[00:13:53.000 --> 00:13:55.000]  那個人說沒有
[00:13:55.000 --> 00:13:57.000]  沒有訂
[00:13:57.000 --> 00:13:59.000]  然後她說不如去Charter Town
[00:13:59.000 --> 00:14:01.000]  酒店看看
[00:14:01.000 --> 00:14:05.000]  這個楊紫瓊馬上打電話
[00:14:05.000 --> 00:14:07.000]  沒多久
[00:14:07.000 --> 00:14:09.000]  這個酒店的老闆就來了
[00:14:09.000 --> 00:14:11.000]  跟她一圈
[00:14:11.000 --> 00:14:13.000]  兩個人就看她是什麼
[00:14:13.000 --> 00:14:17.000]  這個女人的後台老闆是什麼呢
[00:14:17.000 --> 00:14:23.000]  然後這個舊老闆就對著那些夥計說
[00:14:23.000 --> 00:14:27.000]  我們這個酒店已經賣了給她
[00:14:27.000 --> 00:14:29.000]  這個楊氏的家族
[00:14:29.000 --> 00:14:31.000]  這個就是老闆娘
[00:14:31.000 --> 00:14:35.000]  兩個人嚇了一跳
[00:14:35.000 --> 00:14:41.000]  這就是Crazy Rich Asians
[00:14:41.000 --> 00:14:43.000]  後台老闆是誰很重要
[00:14:43.000 --> 00:14:47.000]  你掌握了什麼權柄
[00:14:47.000 --> 00:14:49.000]  假如之間
[00:14:49.000 --> 00:14:51.000]  跑到巴勒斯坦雪山渡四
[00:14:51.000 --> 00:14:53.000]  竟然之間
[00:14:53.000 --> 00:14:58.000]  你的老闆是羅馬帝國的皇帝
[00:14:58.000 --> 00:15:00.000]  就不同凡響
[00:15:00.000 --> 00:15:02.000]  但如果你不是的話
[00:15:02.000 --> 00:15:04.000]  理會你也多餘
[00:15:04.000 --> 00:15:06.000]  他們就問耶穌
[00:15:06.000 --> 00:15:08.000]  你掌握了什麼去做這些事呢
[00:15:08.000 --> 00:15:10.000]  做這些事就要清理聖殿
[00:15:10.000 --> 00:15:14.000]  然後你是誰給你權柄呢
[00:15:14.000 --> 00:15:18.000]  權柄的問題其實就是福音的特徵
[00:15:18.000 --> 00:15:20.000]  為什麼我說是福音的特徵呢
[00:15:20.000 --> 00:15:24.000]  如果你看看這段聖經和馬太馬賀
[00:15:24.000 --> 00:15:26.000]  只有盧伽福音才有這樣的技術
[00:15:26.000 --> 00:15:28.000]  盧伽福音有什麼技術呢
[00:15:28.000 --> 00:15:33.000]  就是當文士、祭司、法利、賽人來質問耶穌的時候
[00:15:33.000 --> 00:15:38.000]  問你掌握了誰去行這些事呢
[00:15:38.000 --> 00:15:40.000]  聖經就說
[00:15:40.000 --> 00:15:43.000]  當耶穌說福音的時候
[00:15:43.000 --> 00:15:45.000]  他們就來了
[00:15:45.000 --> 00:15:47.000]  福音就是耶穌
[00:15:47.000 --> 00:15:50.000]  就是彌賽雅
[00:15:50.000 --> 00:15:52.000]  他就是神的兒子
[00:15:52.000 --> 00:15:54.000]  他來到世上為我們釘死十字架
[00:15:54.000 --> 00:15:55.000]  拯救我們
[00:15:55.000 --> 00:15:56.000]  這就是福音
[00:15:56.000 --> 00:15:59.000]  耶穌成就這個道成肉身
[00:15:59.000 --> 00:16:01.000]  太初有道的道
[00:16:01.000 --> 00:16:02.000]  就是上帝
[00:16:02.000 --> 00:16:05.000]  現在耶穌怎麼去證明呢
[00:16:05.000 --> 00:16:07.000]  其實你想一想
[00:16:07.000 --> 00:16:09.000]  這是一件很難的事
[00:16:09.000 --> 00:16:12.000]  耶穌怎麼去證明自己就是神的兒子呢
[00:16:12.000 --> 00:16:16.000]  假如你是耶穌
[00:16:16.000 --> 00:16:18.000]  來到三藩市
[00:16:18.000 --> 00:16:20.000]  你要告訴別人你就是上帝的兒子
[00:16:20.000 --> 00:16:22.000]  你就在大庭廣眾
[00:16:22.000 --> 00:16:24.000]  在Market街的面前大聲說
[00:16:24.000 --> 00:16:26.000]  我就是神的兒子
[00:16:26.000 --> 00:16:27.000]  我來拯救你們
[00:16:27.000 --> 00:16:29.000]  你猜會有什麼後果呢
[00:16:29.000 --> 00:16:32.000]  那些人就會送去精神病院
[00:16:32.000 --> 00:16:35.000]  當時的猶太社會
[00:16:35.000 --> 00:16:37.000]  是沒有精神病院的
[00:16:37.000 --> 00:16:40.000]  但是社會就有法院
[00:16:40.000 --> 00:16:43.000]  這些民事祭司
[00:16:43.000 --> 00:16:45.000]  就是法院裏面的一個陪審員
[00:16:45.000 --> 00:16:47.000]  或者是法官之一
[00:16:47.000 --> 00:16:50.000]  他可以控告耶穌說前往話
[00:16:50.000 --> 00:16:52.000]  說前往話是判死的
[00:16:52.000 --> 00:16:55.000]  事實上猶太人就用這個罪
[00:16:55.000 --> 00:16:57.000]  將耶穌釘死十字架
[00:16:57.000 --> 00:16:59.000]  路加告訴你
[00:16:59.000 --> 00:17:01.000]  整個福音是什麼呢
[00:17:01.000 --> 00:17:03.000]  整個福音就是說
[00:17:03.000 --> 00:17:05.000]  教會裏面所預言的尼塞亞
[00:17:05.000 --> 00:17:07.000]  就是這位耶穌
[00:17:07.000 --> 00:17:09.000]  耶穌就是這個尼塞亞
[00:17:09.000 --> 00:17:11.000]  現在已經應驗了
[00:17:11.000 --> 00:17:13.000]  他來到要清洗這個聖殿
[00:17:13.000 --> 00:17:15.000]  他來到是要告訴他們
[00:17:15.000 --> 00:17:17.000]  耶穌基督就是那個尼塞亞
[00:17:17.000 --> 00:17:21.000]  那你會說
[00:17:21.000 --> 00:17:25.000]  耶穌怎麼去證明他是那個尼塞亞呢
[00:17:26.000 --> 00:17:28.000]  很難證明的
[00:17:28.000 --> 00:17:30.000]  那你說不是很難
[00:17:30.000 --> 00:17:35.000]  撒旦就有條辦法告訴耶穌
[00:17:35.000 --> 00:17:38.000]  在馬太福音第四章
[00:17:38.000 --> 00:17:40.000]  當撒旦引誘耶穌的時候
[00:17:40.000 --> 00:17:42.000]  他引誘耶穌什麼呢
[00:17:42.000 --> 00:17:44.000]  如果你是上帝的兒子
[00:17:44.000 --> 00:17:46.000]  你會將石頭變成食物
[00:17:46.000 --> 00:17:48.000]  如果你是上帝的兒子
[00:17:48.000 --> 00:17:50.000]  你走到殿跳下來
[00:17:50.000 --> 00:17:52.000]  上帝就會用手托住你
[00:17:52.000 --> 00:17:54.000]  那人家就會知道你有call你
[00:17:54.000 --> 00:17:57.000]  人家就會知道你就是上帝的兒子
[00:17:57.000 --> 00:18:01.000]  撒旦說的對不對
[00:18:01.000 --> 00:18:02.000]  對的
[00:18:02.000 --> 00:18:05.000]  人家怎麼知道耶穌基督就是上帝的兒子
[00:18:05.000 --> 00:18:07.000]  就show call你給他看
[00:18:07.000 --> 00:18:09.000]  最好show call你是什麼呢
[00:18:09.000 --> 00:18:11.000]  最好show call你
[00:18:11.000 --> 00:18:13.000]  帶著一群人
[00:18:13.000 --> 00:18:15.000]  走到黃石公園
[00:18:15.000 --> 00:18:17.000]  對著一塊塊石頭
[00:18:17.000 --> 00:18:19.000]  全部是菠蘿包
[00:18:19.000 --> 00:18:21.000]  全部是叉燒包
[00:18:21.000 --> 00:18:23.000]  那你想想那些人看到
[00:18:23.000 --> 00:18:25.000]  嘩 你還不是上帝的兒子
[00:18:25.000 --> 00:18:27.000]  然後你說
[00:18:27.000 --> 00:18:29.000]  更厲害的
[00:18:29.000 --> 00:18:33.000]  你走到Trans-American Building的頂樓
[00:18:33.000 --> 00:18:35.000]  上到頂樓
[00:18:35.000 --> 00:18:38.000]  請了那些電視台
[00:18:38.000 --> 00:18:40.000]  CNN
[00:18:40.000 --> 00:18:42.000]  雖然他們是fake news
[00:18:42.000 --> 00:18:43.000]  CNN
[00:18:43.000 --> 00:18:44.000]  Fox
[00:18:44.000 --> 00:18:45.000]  Fox
[00:18:45.000 --> 00:18:46.000]  NBC
[00:18:46.000 --> 00:18:48.000]  或者是ABC
[00:18:48.000 --> 00:18:50.000]  或者是
[00:18:50.000 --> 00:18:52.000]  BBC
[00:18:52.000 --> 00:18:54.000]  還有一個叫GNTV
[00:18:54.000 --> 00:18:56.000]  就是CCTV那些
[00:18:56.000 --> 00:18:58.000]  嘩
[00:18:58.000 --> 00:19:00.000]  26台請不請都沒所謂
[00:19:00.000 --> 00:19:02.000]  沒問題
[00:19:02.000 --> 00:19:04.000]  請了那些記者來
[00:19:04.000 --> 00:19:06.000]  然後你穿著紅色的袍子
[00:19:06.000 --> 00:19:08.000]  走上去Trans-American Building最頂樓的地方
[00:19:08.000 --> 00:19:10.000]  然後對著所有的螢光幕
[00:19:10.000 --> 00:19:12.000]  對著我來了
[00:19:12.000 --> 00:19:14.000]  Superstar 耶穌
[00:19:14.000 --> 00:19:16.000]  跳下去
[00:19:16.000 --> 00:19:18.000]  走到半路突然間手托著他
[00:19:18.000 --> 00:19:20.000]  隨隨而下
[00:19:20.000 --> 00:19:22.000]  說這些不是fake news
[00:19:22.000 --> 00:19:24.000]  我就是那個尼塞亞
[00:19:24.000 --> 00:19:26.000]  我擔保你立刻有人信你就是尼塞亞
[00:19:26.000 --> 00:19:28.000]  這個就是你的方法
[00:19:28.000 --> 00:19:30.000]  去證明你就是尼塞亞
[00:19:30.000 --> 00:19:32.000]  耶穌說
[00:19:32.000 --> 00:19:34.000]  不可試探主你的神
[00:19:34.000 --> 00:19:36.000]  但願是逢探
[00:19:36.000 --> 00:19:38.000]  這個不是耶穌的方法
[00:19:38.000 --> 00:19:40.000]  耶穌的方法
[00:19:40.000 --> 00:19:42.000]  是想告訴我們一件事
[00:19:42.000 --> 00:19:44.000]  他就是來到這個世界
[00:19:44.000 --> 00:19:46.000]  那個尼塞亞
[00:19:46.000 --> 00:19:48.000]  不過這個尼塞亞
[00:19:48.000 --> 00:19:50.000]  他是為我們的罪
[00:19:50.000 --> 00:19:52.000]  被釘在十字架
[00:19:52.000 --> 00:19:54.000]  他不是用一個
[00:19:54.000 --> 00:19:56.000]  強權
[00:19:56.000 --> 00:19:58.000]  不是用刀槍
[00:19:58.000 --> 00:20:00.000]  不是像毛澤東說
[00:20:00.000 --> 00:20:02.000]  槍桿子就是權柄
[00:20:02.000 --> 00:20:04.000]  不是
[00:20:04.000 --> 00:20:06.000]  他是愛
[00:20:06.000 --> 00:20:08.000]  是犧牲
[00:20:08.000 --> 00:20:10.000]  是流血
[00:20:10.000 --> 00:20:12.000]  他完成了
[00:20:12.000 --> 00:20:14.000]  這個就是他的權柄
[00:20:14.000 --> 00:20:16.000]  基督教有一個很特別的地方
[00:20:16.000 --> 00:20:18.000]  我們世人以為的權柄是什麼
[00:20:18.000 --> 00:20:20.000]  Power
[00:20:20.000 --> 00:20:22.000]  錢
[00:20:22.000 --> 00:20:24.000]  一說
[00:20:24.000 --> 00:20:26.000]  這個姓楊的
[00:20:26.000 --> 00:20:28.000]  Eleanor Young
[00:20:28.000 --> 00:20:30.000]  就是這個老闆娘
[00:20:30.000 --> 00:20:32.000]  錢
[00:20:32.000 --> 00:20:34.000]  就搞定
[00:20:34.000 --> 00:20:36.000]  你是什麼
[00:20:36.000 --> 00:20:38.000]  Professor NYU
[00:20:38.000 --> 00:20:40.000]  你只不過是一個Single mother
[00:20:40.000 --> 00:20:42.000]  養大的
[00:20:42.000 --> 00:20:44.000]  不及我們這個大家族
[00:20:44.000 --> 00:20:46.000]  錢就是最高的權柄
[00:20:46.000 --> 00:20:48.000]  權就是最高的權柄
[00:20:48.000 --> 00:20:50.000]  但這個不是基督教的道理
[00:20:50.000 --> 00:20:52.000]  基督教的道理是什麼權柄
[00:20:52.000 --> 00:20:54.000]  被打不還手
[00:20:54.000 --> 00:20:56.000]  被罵不還口
[00:20:56.000 --> 00:20:58.000]  被釘十字架的耶穌
[00:20:58.000 --> 00:21:00.000]  就因為他的緣故
