
[00:00:00.000 --> 00:00:07.600]  今天是下一站幸福的最後一講
[00:01:57.000 --> 00:01:59.000]  獨居自己一個人
[00:01:59.000 --> 00:02:02.000]  跟動物就算多親
[00:02:02.000 --> 00:02:05.000]  動物是沒有辦法與人溝通的
[00:02:05.000 --> 00:02:09.000]  所以他心裡有很多寂寞
[00:02:09.000 --> 00:02:11.000]  神就看這個不好
[00:02:11.000 --> 00:02:14.000]  神的創造為什麼會有不好的呢?
[00:02:14.000 --> 00:02:17.000]  明明前面全部都好
[00:02:17.000 --> 00:02:21.000]  但是為什麼神在造人這裡有不好呢?
[00:02:21.000 --> 00:02:23.000]  是不是神漏了招?
[00:02:23.000 --> 00:02:25.000]  疏忽了 現在要補救呢?
[00:02:25.000 --> 00:02:30.000]  所以神說我要為他做一個配偶來幫助他
[00:02:30.000 --> 00:02:33.000]  我相信神做事很有計劃
[00:02:33.000 --> 00:02:35.000]  很周詳的
[00:02:35.000 --> 00:02:36.000]  神不會說疏忽了
[00:02:36.000 --> 00:02:38.000]  現在想著要怎麼補救
[00:02:38.000 --> 00:02:40.000]  我相信神在這裡
[00:02:40.000 --> 00:02:45.000]  是讓亞當經過一段寂寞的時間
[00:02:45.000 --> 00:02:47.000]  到夏娃出現的時候
[00:02:47.000 --> 00:02:50.000]  這個就填滿了他的心
[00:02:50.000 --> 00:02:53.000]  所以他說這是我骨中的骨 肉中的肉
[00:02:53.000 --> 00:02:56.000]  如果上帝一早的時候造了兩個人
[00:02:56.000 --> 00:02:59.000]  亞當的心未必有這麼嚮往
[00:02:59.000 --> 00:03:03.000]  這麼等待 這麼熱切地來愛
[00:03:03.000 --> 00:03:07.000]  後來神為他加添了配偶
[00:03:07.000 --> 00:03:12.000]  所以經過一個寂寞 經過一段黑暗的時期
[00:03:12.000 --> 00:03:15.000]  然後神為你開路
[00:03:15.000 --> 00:03:20.000]  你會更加感覺到這是神的恩典
[00:03:20.000 --> 00:03:23.000]  第二樣東西在這裡有困難的就是
[00:03:23.000 --> 00:03:29.000]  我們姐妹看到原來神造我們是用來幫助他
[00:03:29.000 --> 00:03:32.000]  幫助他往往有一個意思
[00:03:32.000 --> 00:03:34.000]  就是我是不是做妹仔呢?
[00:03:34.000 --> 00:03:36.000]  我是不是來服侍他呢?
[00:03:36.000 --> 00:03:39.000]  我是不是他的副手呢?
[00:03:39.000 --> 00:03:41.000]  所以他是正的 我是負的
[00:03:41.000 --> 00:03:46.000]  神是不是很歧視女性呢?
[00:03:46.000 --> 00:03:48.000]  是不是女性一旦造出來
[00:03:48.000 --> 00:03:51.000]  就是用來幫助那個男的
[00:03:51.000 --> 00:03:54.000]  變成主要的是男的 女的是負的
[00:03:54.000 --> 00:03:56.000]  我只是幫助他
[00:03:56.000 --> 00:03:59.000]  在今天這個社會說要男女平等
[00:03:59.000 --> 00:04:03.000]  很多時候我們女性 我們的姐妹
[00:04:03.000 --> 00:04:07.000]  看到這個心就不太舒服了
[00:04:07.000 --> 00:04:11.000]  我再給你幾節經文 你的心就更加不舒服了
[00:04:11.000 --> 00:04:15.000]  我給你看提摩太前書第二章11至12節
[00:04:15.000 --> 00:04:20.000]  保羅是這樣來命令教會裡的姐妹的
[00:04:20.000 --> 00:04:23.000]  他說女人要沉靜學道
[00:04:23.000 --> 00:04:26.000]  叫她不要說那麼多 沉靜
[00:04:26.000 --> 00:04:29.000]  特別是針對女性說話的
[00:04:29.000 --> 00:04:32.000]  我後面那幾節經文給你看到
[00:04:32.000 --> 00:04:35.000]  我是針對女性說話的 你不要說那麼多
[00:04:35.000 --> 00:04:40.000]  沉靜學道 一味地馴服
[00:04:40.000 --> 00:04:42.000]  一提到馴服這兩個字
[00:04:42.000 --> 00:04:46.000]  姐妹的心就不太舒服了
[00:04:46.000 --> 00:04:50.000]  一味地馴服 他說我不許女人講道
[00:04:50.000 --> 00:04:55.000]  也不許他合伙男人只要沉靜
[00:04:55.000 --> 00:04:58.000]  兩節的經文裡沉靜講了兩次
[00:04:58.000 --> 00:05:01.000]  就是說姐妹一般是不太沉靜的
[00:05:01.000 --> 00:05:04.000]  要你沉靜不要說話
[00:05:04.000 --> 00:05:08.000]  然後呢 哥林多前書第14章34至35節
[00:05:08.000 --> 00:05:13.000]  又是說到婦女在會中要閉口不言
[00:05:13.000 --> 00:05:15.000]  會中就是聚會的時候
[00:05:15.000 --> 00:05:16.000]  要她們不要說話
[00:05:16.000 --> 00:05:20.000]  姐妹有一個 這裡說有一個律例
[00:05:20.000 --> 00:05:23.000]  在聚會的時候她都在喋喋不休地說話
[00:05:23.000 --> 00:05:27.000]  姐妹的心聽到就不太順了
[00:05:27.000 --> 00:05:30.000]  就好像聖道的一種教會一樣
[00:05:30.000 --> 00:05:33.000]  因為不許他們說話
[00:05:33.000 --> 00:05:36.000]  他們總是要馴服 又提到馴服這兩個字
[00:05:36.000 --> 00:05:40.000]  正如律法所說的 他們若要學什麼呢
[00:05:40.000 --> 00:05:43.000]  就在家裡問著她的丈夫
[00:05:43.000 --> 00:05:48.000]  因為婦女在會中說話原始可始的
[00:05:48.000 --> 00:05:52.000]  好像這幾節的經文都是針對女性
[00:05:52.000 --> 00:05:54.000]  說話都不行
[00:05:54.000 --> 00:05:58.000]  這樣是不是歧視女性呢
[00:05:58.000 --> 00:06:03.000]  以忽所書 前一星期牧師也有說到
[00:06:03.000 --> 00:06:07.000]  一會兒我們都會用那幾節的經文來和大家分享
[00:06:07.000 --> 00:06:10.000]  第五章第22節這裡
[00:06:10.000 --> 00:06:15.000]  很多時候牧師主持婚禮就由22節開始
[00:06:15.000 --> 00:06:17.000]  不過你們的牧師就很有智慧
[00:06:17.000 --> 00:06:19.000]  他是由21節開始
[00:06:19.000 --> 00:06:23.000]  但是大多數人因為中文聖經的分段
[00:06:23.000 --> 00:06:26.000]  是由22節分開一段開始
[00:06:26.000 --> 00:06:29.000]  所以很自然一開始就說
[00:06:29.000 --> 00:06:33.000]  你們做妻子的就要馴服自己的丈夫
[00:06:33.000 --> 00:06:35.000]  好像馴服主一樣
[00:06:35.000 --> 00:06:38.000]  有提馴服 有提要尋正
[00:06:38.000 --> 00:06:42.000]  又說要幫助神做女子
[00:06:42.000 --> 00:06:45.000]  是來幫助他的配偶
[00:06:45.000 --> 00:06:48.000]  是做幫手的 是做副手的
[00:06:48.000 --> 00:06:51.000]  是不是呢 是不是呢
[00:06:51.000 --> 00:06:54.000]  我們就看看幫助這個意思
[00:06:54.000 --> 00:06:57.000]  我們如果明白這個字原文的意思
[00:06:57.000 --> 00:07:00.000]  或者我們的姐妹心就不會那麼不舒服了
[00:07:00.000 --> 00:07:02.000]  幫助這個字
[00:07:02.000 --> 00:07:05.000]  Isia
[00:07:05.000 --> 00:07:08.000]  Isia的意思是幫助
[00:07:08.000 --> 00:07:12.000]  在聖經其他地方是怎樣用呢
[00:07:12.000 --> 00:07:14.000]  我給你看下面那幾節經文
[00:07:14.000 --> 00:07:16.000]  你就很開心了
[00:07:16.000 --> 00:07:18.000]  這篇第33篇第20節
[00:07:18.000 --> 00:07:22.000]  那裡說我們的心向來等候耶和華
[00:07:22.000 --> 00:07:25.000]  耶和華是我們的Isia
[00:07:25.000 --> 00:07:29.000]  這裡是說到上帝是我們的幫助
[00:07:29.000 --> 00:07:32.000]  沒有人會想到上帝是來服侍我的
[00:07:32.000 --> 00:07:34.000]  上帝是我的副手
[00:07:34.000 --> 00:07:36.000]  沒有人敢這樣想的
[00:07:36.000 --> 00:07:39.000]  這裡給我們看到原來這個幫助的意思
[00:07:39.000 --> 00:07:42.000]  乃是一個向而有力的
[00:07:42.000 --> 00:07:45.000]  來幫助需要幫助的人
[00:07:45.000 --> 00:07:48.000]  我們姐妹如果明白這個的時候
[00:07:48.000 --> 00:07:50.000]  你的心就不會不舒服了
[00:07:50.000 --> 00:07:54.000]  神造你是給你很多的能力
[00:07:54.000 --> 00:07:56.000]  給你很多的智慧
[00:07:56.000 --> 00:08:02.000]  來幫助那位需要幫助的配偶
[00:08:02.000 --> 00:08:05.000]  我給你看詩篇第115篇第9節
[00:08:05.000 --> 00:08:09.000]  以色列啊 你要依靠耶和華
[00:08:09.000 --> 00:08:11.000]  為什麼要依靠耶和華呢
[00:08:11.000 --> 00:08:13.000]  耶和華是你的Isia
[00:08:13.000 --> 00:08:17.000]  是你的幫助 又是你的盾牌
[00:08:17.000 --> 00:08:19.000]  生命記第33章第29節
[00:08:19.000 --> 00:08:22.000]  以色列啊 你是有谷的
[00:08:22.000 --> 00:08:27.000]  有誰像你望耶和華所拯救的百姓呢
[00:08:27.000 --> 00:08:29.000]  他是你的盾牌
[00:08:29.000 --> 00:08:32.000]  他是你的幫助
[00:08:32.000 --> 00:08:34.000]  所以在這裡聖經給我們看到
[00:08:34.000 --> 00:08:37.000]  神是我們的幫助
[00:08:37.000 --> 00:08:41.000]  然後在《創世記》第2章第18節說
[00:08:41.000 --> 00:08:44.000]  我要做一個配偶來幫助他
[00:08:44.000 --> 00:08:47.000]  用同一個字
[00:08:47.000 --> 00:08:51.000]  所以哪一個是強者 哪一個是弱者呢
[00:08:51.000 --> 00:08:54.000]  聖經有沒有歧視我們姐妹呢
[00:08:54.000 --> 00:08:56.000]  一點都沒有
[00:08:56.000 --> 00:08:58.000]  你知道耶穌復活之後
[00:08:58.000 --> 00:09:00.000]  第一個見到他是誰
[00:09:00.000 --> 00:09:03.000]  那位大媽拉的瑪利亞是女兒
[00:09:03.000 --> 00:09:05.000]  是姐妹才見到她
[00:09:05.000 --> 00:09:09.000]  當福音傳出去歐洲的時候
[00:09:09.000 --> 00:09:11.000]  第一個得救的是誰呢
[00:09:11.000 --> 00:09:14.000]  第一個得救是拉利亞的賣紙布的姐妹
[00:09:14.000 --> 00:09:17.000]  所以在神的眼光當中
[00:09:17.000 --> 00:09:21.000]  不單止沒有歧視我們的姐妹
[00:09:21.000 --> 00:09:27.000]  而且神是做一個配偶來幫助男人
[00:09:27.000 --> 00:09:28.000]  原因是什麼呢
[00:09:28.000 --> 00:09:32.000]  我們的男人的確是需要幫助
[00:09:32.000 --> 00:09:34.000]  的確是需要幫助
[00:09:34.000 --> 00:09:37.000]  很多時候我們男人覺得我們很棒
[00:09:37.000 --> 00:09:39.000]  一家之主
[00:09:39.000 --> 00:09:41.000]  我們當然很棒
[00:09:41.000 --> 00:09:43.000]  何必派太太來幫助呢
[00:09:43.000 --> 00:09:47.000]  但是這樣的男人就很吃虧
[00:09:47.000 --> 00:09:49.000]  往往我們就吃虧
[00:09:49.000 --> 00:09:51.000]  如果我們覺得我們很棒
[00:09:51.000 --> 00:09:53.000]  太太是我照顧的
[00:09:53.000 --> 00:09:55.000]  太太是來幫我忙的
[00:09:55.000 --> 00:09:58.000]  太太不是像上帝那樣來幫助我們
[00:09:58.000 --> 00:10:02.000]  如果這樣我們就忽略了我們男人
[00:10:02.000 --> 00:10:05.000]  其實有很多的弱點
[00:10:05.000 --> 00:10:07.000]  有很多的盲點
[00:10:07.000 --> 00:10:13.000]  我們男人是實在需要神賜一位幫手來幫助我們
[00:10:13.000 --> 00:10:15.000]  我們看看聖經裏面
[00:10:15.000 --> 00:10:17.000]  聖經的毀人
[00:10:17.000 --> 00:10:19.000]  首先我們看看亞當
[00:10:19.000 --> 00:10:23.000]  亞當寧願聽太太的話
[00:10:23.000 --> 00:10:26.000]  很多時候吃禁果仁犯罪
[00:10:26.000 --> 00:10:29.000]  我們就說肯定是夏娃不妥
[00:10:29.000 --> 00:10:31.000]  因為夏娃被蛇引誘
[00:10:31.000 --> 00:10:34.000]  然後夏娃又噴先生來吃
[00:10:34.000 --> 00:10:36.000]  但是我們不要忘記
[00:10:36.000 --> 00:10:41.000]  神在創世記第一章夏娃還沒有出現的時候
[00:10:41.000 --> 00:10:46.000]  是吩咐哪一個說這棵生命樹上的果子是不值得的呢?
[00:10:46.000 --> 00:10:47.000]  神是吩咐誰呢?
[00:10:47.000 --> 00:10:49.000]  神是吩咐亞當
[00:10:49.000 --> 00:10:51.000]  那時候夏娃還沒有出現
[00:10:51.000 --> 00:10:57.000]  所以亞當是直接從神那裡得到命令
[00:10:57.000 --> 00:11:01.000]  當夏娃被蛇引誘的時候
[00:11:01.000 --> 00:11:04.000]  亞當有一個責任是要告訴她
[00:11:04.000 --> 00:11:08.000]  上帝親口跟我說是這樣的
[00:11:08.000 --> 00:11:09.000]  他有這樣的責任
[00:11:09.000 --> 00:11:12.000]  但是他沒有出蛇
[00:11:12.000 --> 00:11:13.000]  他照樣做
[00:11:13.000 --> 00:11:15.000]  可能他真的太愛夏娃
[00:11:15.000 --> 00:11:18.000]  所以他聽了夏娃的話
[00:11:18.000 --> 00:11:19.000]  他不聽神的話
[00:11:19.000 --> 00:11:22.000]  然後當神責備他們的時候
[00:11:22.000 --> 00:11:24.000]  他就推下去太太那裡
[00:11:24.000 --> 00:11:26.000]  太太就推到蛇那裡
[00:11:26.000 --> 00:11:27.000]  推卸責任
[00:11:27.000 --> 00:11:31.000]  所以亞當神的兒子
[00:11:31.000 --> 00:11:37.000]  第一個人已經看到男人有弱點
[00:11:37.000 --> 00:11:39.000]  羅亞
[00:11:39.000 --> 00:11:44.000]  去年我五次帶弟子妹去看方舟
[00:11:44.000 --> 00:11:48.000]  所以羅亞我們就有機會認識這個人
[00:11:48.000 --> 00:11:49.000]  這個人真的很偉大
[00:11:49.000 --> 00:11:54.000]  這個人神要他在從來沒有下過雨的環境
[00:11:54.000 --> 00:11:57.000]  建一個方舟
[00:11:57.000 --> 00:11:58.000]  120年
[00:11:58.000 --> 00:12:03.000]  用那個來叫人進方舟得到拯救
[00:12:03.000 --> 00:12:05.000]  120年的時間
[00:12:05.000 --> 00:12:08.000]  但是當他出方舟之後
[00:12:08.000 --> 00:12:10.000]  聖經記載了一件事
[00:12:10.000 --> 00:12:11.000]  他是第一個亞當
[00:12:11.000 --> 00:12:13.000]  第一個醉酒的人
[00:12:13.000 --> 00:12:17.000]  聖經又記載了他醉酒赤身露體
[00:12:17.000 --> 00:12:20.000]  然後他的孫子進去見到他
[00:12:20.000 --> 00:12:28.000]  這個孫子沒有好好地來幫他的爺爺遮羞
[00:12:28.000 --> 00:12:30.000]  反而還叫其他的兄弟來看
[00:12:30.000 --> 00:12:33.000]  神就坐那個孫子
[00:12:33.000 --> 00:12:34.000]  那個不是兒子
[00:12:34.000 --> 00:12:35.000]  那個是他的孫子
[00:12:35.000 --> 00:12:37.000]  所以羅亞生活不檢點
[00:12:37.000 --> 00:12:41.000]  沒有節制令到孫子受到受坐
[00:12:41.000 --> 00:12:43.000]  亞伯拉罕
[00:12:43.000 --> 00:12:44.000]  信心之父
[00:12:44.000 --> 00:12:48.000]  信心之父其實不是很多信心
[00:12:48.000 --> 00:12:50.000]  他經常對神缺乏信心
[00:12:50.000 --> 00:12:52.000]  他寧願聽他太太說
[00:12:52.000 --> 00:12:57.000]  亞伯拉罕這個詞的意思就是多子之父
[00:12:57.000 --> 00:13:01.000]  不過他就算一百歲了也沒有兒子
[00:13:01.000 --> 00:13:03.000]  太太就出主意
[00:13:03.000 --> 00:13:06.000]  不如娶那個美女霞甲
[00:13:06.000 --> 00:13:08.000]  他又聽了太太說
[00:13:08.000 --> 00:13:10.000]  他對神不夠信心
[00:13:10.000 --> 00:13:15.000]  所以用人的方法得到以實馬利
[00:13:15.000 --> 00:13:19.000]  今天還是和猶太人為敵
[00:13:19.000 --> 00:13:20.000]  禍至今日
[00:13:20.000 --> 00:13:22.000]  這個是亞伯拉罕
[00:13:22.000 --> 00:13:23.000]  以撒
[00:13:23.000 --> 00:13:24.000]  下一代
[00:13:24.000 --> 00:13:28.000]  下一代以撒就喜歡吃東西
[00:13:28.000 --> 00:13:30.000]  好像我們中國人一樣
[00:13:30.000 --> 00:13:34.000]  以撒又偏心
[00:13:34.000 --> 00:13:35.000]  令到家庭仇苦
[00:13:35.000 --> 00:13:41.000]  以素雅國令到他們之間有紛爭
[00:13:41.000 --> 00:13:45.000]  大衛是一個合神心意的人
[00:13:45.000 --> 00:13:49.000]  但是他因為好色犯了大罪
[00:13:49.000 --> 00:13:50.000]  姦淫
[00:13:50.000 --> 00:13:52.000]  殺了別人的丈夫
[00:13:52.000 --> 00:13:54.000]  拿了別人的太太
[00:13:54.000 --> 00:13:58.000]  令到他的家庭一塌糊塗
[00:13:58.000 --> 00:14:02.000]  所以大衛雖然是合神心意的人
[00:14:02.000 --> 00:14:08.000]  但是他在處理他的家庭裏面是一塌糊塗
[00:14:08.000 --> 00:14:11.000]  前幾天我們在橄欖山上
[00:14:11.000 --> 00:14:13.000]  我告訴團友
[00:14:13.000 --> 00:14:15.000]  曾經他的兒子
[00:14:15.000 --> 00:14:18.000]  那個好帥的黑沙龍一半變
[00:14:18.000 --> 00:14:22.000]  大衛要從大衛王宮對面向東面走
[00:14:22.000 --> 00:14:24.000]  走過來一邊走一邊哭
[00:14:24.000 --> 00:14:27.000]  還赤著腳走過來橄欖山那裏
[00:14:27.000 --> 00:14:30.000]  抱悲他的兒子的追殺
[00:14:30.000 --> 00:14:32.000]  他的家庭很鬧急
[00:14:32.000 --> 00:14:35.000]  他的兒子所羅門也是一個悲劇
[00:14:35.000 --> 00:14:39.000]  所羅門是集萬千寵愛與一身
[00:14:39.000 --> 00:14:43.000]  又有權又有錢又有智慧
[00:14:43.000 --> 00:14:47.000]  可惜他的家庭也是一塌糊塗
[00:14:47.000 --> 00:14:50.000]  他晚年的時候報色
[00:14:50.000 --> 00:14:53.000]  他是存了一千個妃嬪
[00:14:53.000 --> 00:14:56.000]  這些妃嬪都是外邦人
[00:14:56.000 --> 00:14:59.000]  這些妃嬪帶著那些偶像
[00:14:59.000 --> 00:15:01.000]  然後所羅門就將那些偶像
[00:15:01.000 --> 00:15:04.000]  放在東面的橄欖山上
[00:15:04.000 --> 00:15:07.000]  建造了那些神廟
[00:15:07.000 --> 00:15:09.000]  在那裏敬拜偶像
[00:15:09.000 --> 00:15:13.000]  對面就是他自己建造的聖殿
[00:15:13.000 --> 00:15:15.000]  那裏充滿了神的榮耀
[00:15:15.000 --> 00:15:17.000]  他又進去聖殿建制
[00:15:17.000 --> 00:15:19.000]  他又過來這邊拜偶像
[00:15:19.000 --> 00:15:24.000]  所以所羅門神很恩待他
[00:15:24.000 --> 00:15:26.000]  他還在的時候
[00:15:26.000 --> 00:15:28.000]  看不到有什麼問題
[00:15:28.000 --> 00:15:30.000]  但當他一死之後
[00:15:30.000 --> 00:15:35.000]  就分開北面以色列南面猶大
[00:15:35.000 --> 00:15:38.000]  所以所羅門也是一個很有問題的人
[00:15:38.000 --> 00:15:42.000]  第一個最懵懂的就是當時的大祭司
[00:15:42.000 --> 00:15:45.000]  時代臨尾的時候
[00:15:45.000 --> 00:15:50.000]  大祭司又是一個士司叫做以利
[00:15:50.000 --> 00:15:53.000]  以利有兩個兒子都是做祭司的
[00:15:53.000 --> 00:15:57.000]  在聖殿裏就犯了兩項大罪
[00:15:57.000 --> 00:16:00.000]  一項就是人家建制的東西他偷吃
[00:16:00.000 --> 00:16:07.000]  一項就是在聖殿裏和婦女犯奸淫
[00:16:07.000 --> 00:16:11.000]  神都派一個神人去警告以利
[00:16:11.000 --> 00:16:16.000]  然後神又透過童子撒謬的意義來警告他
[00:16:16.000 --> 00:16:18.000]  但是以利不聽
[00:16:18.000 --> 00:16:19.000]  一點都不聽
[00:16:19.000 --> 00:16:22.000]  結果他的兒子死得很慘
[00:16:22.000 --> 00:16:24.000]  他又死得很慘
[00:16:24.000 --> 00:16:30.000]  這些都是聖經裏面出名的男士
[00:16:30.000 --> 00:16:32.000]  也是有神所重用的
[00:16:32.000 --> 00:16:36.000]  但是看到他們的生活上
[00:16:36.000 --> 00:16:37.000]  他們的行為上
[00:16:37.000 --> 00:16:42.000]  他們的思想上是有問題的
[00:16:42.000 --> 00:16:48.000]  所以我們說男人的確是需要幫助
[00:16:48.000 --> 00:16:50.000]  你的心會說
[00:16:50.000 --> 00:16:52.000]  聖經這些記載的是以前的
[00:16:52.000 --> 00:16:54.000]  我們今天不同
[00:16:54.000 --> 00:16:57.000]  我們今天的男人有什麼問題呢
[00:16:57.000 --> 00:16:58.000]  我們來看看
[00:16:58.000 --> 00:17:00.000]  第一事務太忙
[00:17:00.000 --> 00:17:02.000]  我們每個人都很忙
[00:17:02.000 --> 00:17:07.000]  忙到我們沒辦法去照顧我們的家庭
[00:17:07.000 --> 00:17:09.000]  沒辦法去愛我們的太太
[00:17:09.000 --> 00:17:11.000]  沒辦法拿到時間出來
[00:17:11.000 --> 00:17:14.000]  有時候我們說quality time就行了
[00:17:14.000 --> 00:17:16.000]  我每天和兒子約兩分鐘就行了
[00:17:16.000 --> 00:17:18.000]  總之我quality就行了
[00:17:18.000 --> 00:17:20.000]  有quality沒quality是不行的
[00:17:20.000 --> 00:17:24.000]  又要quality又要quantity才行的
[00:17:24.000 --> 00:17:28.000]  但是男人很多時候為了工作為了事業
[00:17:28.000 --> 00:17:31.000]  都是一個task oriented
[00:17:31.000 --> 00:17:35.000]  自己drive自己又drive其他人
[00:17:35.000 --> 00:17:41.000]  男人多數為了事業為了賺錢
[00:17:41.000 --> 00:17:44.000]  充滿野心不斷地向上爬
[00:17:44.000 --> 00:17:47.000]  對直對直對直
[00:17:47.000 --> 00:17:50.000]  很多男人的生活是漫無目的
[00:17:50.000 --> 00:17:52.000]  你問他究竟
[00:17:52.000 --> 00:17:53.000]  就算基督徒
[00:17:53.000 --> 00:17:59.000]  上帝在你的生命當中有什麼計劃
[00:17:59.000 --> 00:18:03.000]  你將來是想著怎樣來好好地服侍上帝
[00:18:03.000 --> 00:18:05.000]  將來能夠交賬
[00:18:05.000 --> 00:18:07.000]  很多男人都說不出來
[00:18:07.000 --> 00:18:10.000]  他的人生是漫無目的
[00:18:10.000 --> 00:18:12.000]  教會生活就是在泥下
[00:18:12.000 --> 00:18:14.000]  但他不是真的很投入
[00:18:14.000 --> 00:18:16.000]  他個人的靈修生活
[00:18:16.000 --> 00:18:20.000]  看聖經讀聖經也不是很認真
[00:18:20.000 --> 00:18:23.000]  還有我們男人很固執
[00:18:23.000 --> 00:18:26.000]  現在不用看地圖
[00:18:26.000 --> 00:18:28.000]  以前在地圖看不懂的時候
[00:18:28.000 --> 00:18:30.000]  你走失的時候
[00:18:30.000 --> 00:18:32.000]  你肯不肯去問別人
[00:18:32.000 --> 00:18:34.000]  我們男人多數不肯
[00:18:34.000 --> 00:18:35.000]  寧願自己死穩
[00:18:35.000 --> 00:18:36.000]  現在有GPS了
[00:18:36.000 --> 00:18:37.000]  我講就沒事了
[00:18:37.000 --> 00:18:40.000]  但是男人是很固執的
[00:18:40.000 --> 00:18:43.000]  很難聽別人勸告
[00:18:43.000 --> 00:18:45.000]  人家一有批評
[00:18:45.000 --> 00:18:49.000]  我們就立刻抵抗
[00:18:49.000 --> 00:18:54.000]  尤其是太抵抗
[00:18:54.000 --> 00:18:56.000]  很多時候我們都不肯聽
[00:18:56.000 --> 00:18:58.000]  我們又不肯問神
[00:18:58.000 --> 00:19:00.000]  就是說我們很多時候很固執
[00:19:00.000 --> 00:19:02.000]  很自我為是
[00:19:02.000 --> 00:19:05.000]  還有就是不喜歡求別人
[00:19:05.000 --> 00:19:07.000]  有時候要求別人的時候
[00:19:07.000 --> 00:19:09.000]  我們很怕開口去求別人
[00:19:09.000 --> 00:19:10.000]  怕別人看不起
[00:19:10.000 --> 00:19:13.000]  我們寧願用自己的方法
[00:19:13.000 --> 00:19:15.000]  去解決問題
[00:19:15.000 --> 00:19:20.000]  往往會搞到越搞越糟
[00:19:20.000 --> 00:19:24.000]  還有我們男人很多時候
[00:19:24.000 --> 00:19:26.000]  很難跟別人相處
[00:19:26.000 --> 00:19:29.000]  沒有真正的資深朋友
[00:19:29.000 --> 00:19:32.000]  朋友可能是一大堆
[00:19:32.000 --> 00:19:34.000]  去旅行去玩去吃東西
[00:19:34.000 --> 00:19:35.000]  有很多朋友
[00:19:35.000 --> 00:19:37.000]  但是大家能夠坐下來
[00:19:37.000 --> 00:19:40.000]  談心事的
[00:19:40.000 --> 00:19:41.000]  姐妹就有
[00:19:41.000 --> 00:19:43.000]  我們男士就很難
[00:19:43.000 --> 00:19:45.000]  很難打開心
[00:19:45.000 --> 00:19:47.000]  所以內心很孤單
[00:19:47.000 --> 00:19:49.000]  和很寂寞
[00:19:49.000 --> 00:19:54.000]  但是我們都不肯來找資深朋友
[00:19:54.000 --> 00:19:56.000]  有痛苦的時候
[00:19:56.000 --> 00:19:58.000]  痛苦、創傷、煩惱、憂慮
[00:19:58.000 --> 00:20:00.000]  我們就放在裡面
[00:20:00.000 --> 00:20:02.000]  所以我們男人短命一點
[00:20:03.000 --> 00:20:08.000]  男人不肯來跟別人談
[00:20:08.000 --> 00:20:10.000]  也不肯流淚
[00:20:10.000 --> 00:20:14.000]  很多男人的家庭關係不是很好
[00:20:14.000 --> 00:20:16.000]  因為你不花時間
[00:20:16.000 --> 00:20:17.000]  你不投資下去
[00:20:17.000 --> 00:20:19.000]  是和太太的關係
[00:20:19.000 --> 00:20:20.000]  沒有話題
[00:20:20.000 --> 00:20:22.000]  我看到有很多
[00:20:22.000 --> 00:20:26.000]  子女長大的時候
[00:20:26.000 --> 00:20:28.000]  大家還有共同目標
[00:20:28.000 --> 00:20:30.000]  很多婚姻的問題
[00:20:30.000 --> 00:20:31.000]  感情的問題
