
[00:00:00.000 --> 00:00:02.000]  (字幕:Sara, 請勿模仿)
[00:01:38.480 --> 00:01:41.080]  這個世界都在逼迫他
[00:01:41.080 --> 00:01:43.880]  但在他之前的幾百年
[00:01:43.880 --> 00:01:47.680]  大衛和所羅門是他們傳承的時候
[00:01:47.680 --> 00:01:49.680]  但那個光輝是不再回來了
[00:01:49.680 --> 00:01:51.280]  我們看第一張slide
[00:01:51.280 --> 00:01:52.680]  我們看回舊約
[00:01:52.680 --> 00:01:55.680]  舊約就是主耶穌來之前
[00:01:56.280 --> 00:01:58.480]  聖經一開始已經告訴我們
[00:01:58.480 --> 00:01:59.480]  有一位神
[00:01:59.480 --> 00:02:00.480]  只有一位神
[00:02:00.480 --> 00:02:02.680]  這位是創天造地的神
[00:02:02.680 --> 00:02:05.480]  起初神創造天地
[00:02:05.480 --> 00:02:08.480]  這個就已經解答了人類最大的問題
[00:02:08.480 --> 00:02:11.480]  就是究竟我們有沒有一位創造者
[00:02:11.480 --> 00:02:12.880]  這位創造者是誰
[00:02:12.880 --> 00:02:16.880]  舊約開始之後大概一千六百多年
[00:02:16.880 --> 00:02:21.880]  地上的罪惡是多到神要用洪水
[00:02:21.880 --> 00:02:23.280]  來滅這個世界
[00:02:23.280 --> 00:02:24.280]  剛剛有一齣戲
[00:02:24.280 --> 00:02:25.280]  昨天才開始叫做
[00:02:25.280 --> 00:02:26.880]  《Noah》我還沒有去看過
[00:02:26.880 --> 00:02:28.680]  但很多人去看
[00:02:28.680 --> 00:02:33.080]  聽說裡面有一些不是很適合聖經的
[00:02:33.080 --> 00:02:35.280]  但是那一件事實
[00:02:35.280 --> 00:02:38.680]  就是神用洪水來滅這個世界
[00:02:38.680 --> 00:02:40.680]  是他創天造地之後
[00:02:40.680 --> 00:02:43.080]  大概一千六百五十年之後
[00:02:43.080 --> 00:02:44.080]  是發生的
[00:02:44.080 --> 00:02:45.080]  這件事是真的
[00:02:45.080 --> 00:02:47.480]  然後我剛才說
[00:02:47.480 --> 00:02:50.080]  是到主前一千年
[00:02:50.080 --> 00:02:52.480]  即是距離現在三千年前
[00:02:52.880 --> 00:02:55.280]  猶太人是達到全盛的時期
[00:02:55.280 --> 00:02:56.880]  大衛王 所羅門王
[00:02:56.880 --> 00:02:59.080]  所羅門王之後
[00:02:59.080 --> 00:03:02.080]  猶太國已經走下坡
[00:03:02.080 --> 00:03:04.480]  多捱幾百年之後
[00:03:04.480 --> 00:03:06.480]  在主前六百年
[00:03:06.480 --> 00:03:08.680]  就被尼布加比薩王
[00:03:08.680 --> 00:03:09.680]  即是巴比倫
[00:03:09.680 --> 00:03:10.880]  今日的伊拉克
[00:03:10.880 --> 00:03:11.880]  滅了
[00:03:11.880 --> 00:03:13.880]  這個就是但以利的時代
[00:03:13.880 --> 00:03:16.680]  所以這個是舊約那裡
[00:03:16.680 --> 00:03:20.680]  我看到600BC那裡就是但以利的時代
[00:03:20.680 --> 00:03:22.280]  我們今天在看但以利書
[00:03:22.480 --> 00:03:27.280]  就是在舊約距離主耶穌來之前600年
[00:03:27.280 --> 00:03:31.280]  但是我們知道這個但以利
[00:03:31.280 --> 00:03:34.880]  是年少的時候被俘虜到巴比倫那裡
[00:03:34.880 --> 00:03:39.080]  他不單止是經過巴比倫的王朝
[00:03:39.080 --> 00:03:42.280]  我們前幾個星期是查到
[00:03:42.280 --> 00:03:45.880]  巴比倫的王朝去到白沙薩王
[00:03:45.880 --> 00:03:49.080]  就在牆上變成有天書出來
[00:03:49.080 --> 00:03:50.280]  說你的國完蛋了
[00:03:50.280 --> 00:03:52.280]  那一刻他的國就完了
[00:03:52.280 --> 00:03:56.080]  就是馬代波斯取締了他
[00:03:56.080 --> 00:04:01.480]  這個但以利也跨越了朝代
[00:04:01.480 --> 00:04:03.680]  是去到波斯的朝代
[00:04:03.680 --> 00:04:04.480]  神祝福他
[00:04:04.480 --> 00:04:07.680]  這個年輕人我們看到有些特性
[00:04:07.680 --> 00:04:09.480]  就是他很持守他的信仰
[00:04:09.480 --> 00:04:13.280]  在異國當中他也不妥協
[00:04:13.280 --> 00:04:16.080]  但是神沒有令他受到虧損
[00:04:16.080 --> 00:04:18.480]  他和他那四個朋友
[00:04:18.480 --> 00:04:20.480]  是經過火搖
[00:04:20.680 --> 00:04:22.280]  又經過獅子坑
[00:04:22.280 --> 00:04:25.480]  但是不單止是安全沒事
[00:04:25.480 --> 00:04:28.680]  而且神是很honour他們的信心
[00:04:28.680 --> 00:04:34.880]  是讓他們在異國當中成為高官
[00:04:34.880 --> 00:04:37.680]  但以利成為其中一個宰相
[00:04:37.680 --> 00:04:38.680]  這是神的恩典
[00:04:38.680 --> 00:04:40.680]  神安排他在那裡
[00:04:40.680 --> 00:04:43.880]  來照顧那些被俘虜的猶太人
[00:04:43.880 --> 00:04:48.680]  神也賜給但以利一些特別的恩賜
[00:04:49.280 --> 00:04:51.680]  他不單止懂得解夢
[00:04:51.680 --> 00:04:54.880]  而且神安納他做先知
[00:04:54.880 --> 00:04:56.480]  就是透過他
[00:04:56.480 --> 00:05:00.480]  神要將一些隱蔽的言語告訴我們
[00:05:00.480 --> 00:05:04.080]  所以但以利在第七章、第八章、第九章
[00:05:04.080 --> 00:05:06.680]  一直下去有四個異象
[00:05:06.680 --> 00:05:09.880]  這四個異象是神將世界的歷史
[00:05:09.880 --> 00:05:11.480]  由但以利的時代
[00:05:11.480 --> 00:05:14.080]  一直到這個世界的終結
[00:05:14.080 --> 00:05:17.880]  是透過這幾個異象來顯示出來
[00:05:18.680 --> 00:05:21.280]  為什麼神要在那個時候
[00:05:21.280 --> 00:05:23.880]  向他們講這麼多的預言呢?
[00:05:23.880 --> 00:05:27.080]  要讓他們知道世界將來會發生什麼事呢?
[00:05:27.080 --> 00:05:29.480]  我相信有三個原因
[00:05:29.480 --> 00:05:30.880]  第一個原因
[00:05:30.880 --> 00:05:33.480]  神是要他預備他們的心
[00:05:33.480 --> 00:05:37.280]  讓他們知道他們還有很長的時候
[00:05:37.280 --> 00:05:38.680]  要受到苦難
[00:05:38.680 --> 00:05:41.680]  雖然是舊約先知說
[00:05:41.680 --> 00:05:44.080]  他們被擄到巴比倫是七十年
[00:05:44.080 --> 00:05:45.680]  但神告訴他們
[00:05:45.680 --> 00:05:47.080]  七十年之後
[00:05:47.080 --> 00:05:50.080]  他們繼續還是會四散世界各地
[00:05:50.080 --> 00:05:53.680]  神要懲罰他們的不順
[00:05:53.680 --> 00:05:55.680]  懲罰他們的叛逆
[00:05:55.680 --> 00:05:58.680]  但神也對他們有恩典、有愛
[00:05:58.680 --> 00:06:01.880]  所以神是透過很長的時間
[00:06:01.880 --> 00:06:04.080]  慢慢地將他們挽回回來
[00:06:04.080 --> 00:06:07.680]  讓他們都認識將來要來的彌賽
[00:06:07.680 --> 00:06:09.680]  第二個原因
[00:06:09.680 --> 00:06:12.480]  我相信是神要警告他們說
[00:06:12.480 --> 00:06:14.680]  你們將會受到很大的苦難
[00:06:14.680 --> 00:06:16.680]  是預備他們的心
[00:06:16.880 --> 00:06:18.280]  第三個原因就是說
[00:06:18.280 --> 00:06:20.680]  雖然他們會遇到很多的苦難
[00:06:20.680 --> 00:06:22.280]  但神沒有放棄他們
[00:06:22.280 --> 00:06:23.880]  神依然愛他們
[00:06:23.880 --> 00:06:25.880]  神依然有恩典在他們身上
[00:06:25.880 --> 00:06:28.880]  所以神要將世界終結之前所發生的事
[00:06:28.880 --> 00:06:29.880]  都告訴他們
[00:06:29.880 --> 00:06:31.880]  就是說世界終結之前
[00:06:31.880 --> 00:06:35.480]  神會拯救整個猶太民族
[00:06:35.480 --> 00:06:38.480]  所以從第七章開始
[00:06:38.480 --> 00:06:40.480]  我們在這裡看的都是預言
[00:06:40.480 --> 00:06:41.280]  Prophecy
[00:06:41.280 --> 00:06:42.280]  預言是什麼呢?
[00:06:42.280 --> 00:06:45.680]  預言是說將來要發生的事
[00:06:45.880 --> 00:06:47.880]  在聖經裡有很多預言
[00:06:47.880 --> 00:06:50.480]  預言讓我們看到
[00:06:50.480 --> 00:06:53.280]  預言的人是不是真的神
[00:06:53.280 --> 00:06:56.280]  因為人如果想出預言
[00:06:56.280 --> 00:06:59.480]  可能會遇到一兩個對的
[00:06:59.480 --> 00:07:00.880]  但大多數都是錯的
[00:07:00.880 --> 00:07:03.280]  但在聖經裡的預言
[00:07:03.280 --> 00:07:06.480]  是神告訴我們將來會發生什麼事
[00:07:06.480 --> 00:07:09.080]  是需要百分之一百準確
[00:07:09.080 --> 00:07:11.280]  我們就知道那位真的是神
[00:07:11.280 --> 00:07:15.680]  聖經的預言是以後將會發生的事
[00:07:15.680 --> 00:07:18.080]  在《但以理書》裡
[00:07:18.080 --> 00:07:21.080]  神讓他看到將來會發生的事
[00:07:21.080 --> 00:07:23.680]  是在2600年之前
[00:07:23.680 --> 00:07:28.280]  今天我們距離但以理已經過了2600年
[00:07:28.280 --> 00:07:30.480]  所以我們回看的時候
[00:07:30.480 --> 00:07:33.680]  是看到神讓他看到預言
[00:07:33.680 --> 00:07:38.080]  已經有一部分很準確地已經實現了
[00:07:38.080 --> 00:07:41.480]  但當然我們還沒有去到世界的終結
[00:07:41.480 --> 00:07:43.280]  所以還有一些預言
[00:07:43.280 --> 00:07:44.680]  待會我們會看到的
[00:07:44.680 --> 00:07:46.080]  是將來會發生的
[00:07:46.080 --> 00:07:47.480]  今天我們還沒有看到的
[00:07:47.480 --> 00:07:51.280]  但如果過去的預言是百分之一百準確的時候
[00:07:51.280 --> 00:07:55.680]  我們就知道將來那些預言一樣都會實現
[00:07:55.680 --> 00:07:57.480]  經過了舊約
[00:07:57.480 --> 00:07:58.480]  我們看下一章
[00:07:58.480 --> 00:08:00.080]  現在是進入新約
[00:08:00.080 --> 00:08:02.480]  上一次我們也說了
[00:08:02.480 --> 00:08:05.680]  新約就是由主耶穌降生開始
[00:08:05.680 --> 00:08:07.880]  到主後三十年
[00:08:07.880 --> 00:08:10.480]  主耶穌為人的罪釘十字架
[00:08:10.480 --> 00:08:12.280]  三天之後祂復活
[00:08:12.280 --> 00:08:14.480]  在地上再四十天
[00:08:14.480 --> 00:08:16.880]  祂自己顯示給很多人看到
[00:08:16.880 --> 00:08:18.880]  然後祂升天
[00:08:18.880 --> 00:08:20.880]  也是人們看到祂升天的
[00:08:20.880 --> 00:08:22.480]  祂升天之後
[00:08:22.480 --> 00:08:26.680]  差一派聖靈來到五旬節開始的時候
[00:08:26.680 --> 00:08:28.280]  是什麼時代開始呢?
[00:08:28.280 --> 00:08:30.280]  就是教會的時代開始
[00:08:30.280 --> 00:08:32.080]  今天我們也在教會的時代
[00:08:32.080 --> 00:08:34.680]  所以你和我都是教會
[00:08:34.680 --> 00:08:36.880]  都是基督的身體的一部分
[00:08:36.880 --> 00:08:40.480]  我也叫這個時代是因典的時代
[00:08:40.480 --> 00:08:44.280]  因典的大門是為我們這一班不是猶太人
[00:08:44.280 --> 00:08:46.680]  是為外邦人而大開的
[00:08:46.680 --> 00:08:51.880]  這個時代是特別為了非猶太人
[00:08:51.880 --> 00:08:54.680]  當然也有少數的猶太人
[00:08:54.680 --> 00:08:58.280]  在這個時間認識耶穌
[00:08:58.280 --> 00:08:59.680]  作為他的尼塞亞
[00:08:59.680 --> 00:09:01.680]  但是大多數猶太人
[00:09:01.680 --> 00:09:03.680]  現在都不接受耶穌
[00:09:03.680 --> 00:09:06.280]  很可惜他們一直在等這個尼塞亞
[00:09:06.280 --> 00:09:07.680]  尼塞亞已經來了
[00:09:07.680 --> 00:09:09.280]  也為他們的罪釘死了
[00:09:09.280 --> 00:09:11.880]  但是他們竟然看不到這個尼塞亞
[00:09:12.480 --> 00:09:15.680]  這個時代是外邦人的時代
[00:09:15.680 --> 00:09:16.880]  是教會的時代
[00:09:16.880 --> 00:09:18.280]  是因典的時代
[00:09:18.280 --> 00:09:20.480]  你和我都在這個時代裏面
[00:09:20.480 --> 00:09:24.080]  這個時代過了2014年
[00:09:24.080 --> 00:09:26.480]  這個時代還有多長呢?
[00:09:26.480 --> 00:09:29.480]  這個時代是何時會終結呢?
[00:09:29.480 --> 00:09:31.080]  我打一個大問號
[00:09:31.080 --> 00:09:32.280]  沒有人知道
[00:09:32.280 --> 00:09:34.280]  耶穌在世界上的時候說
[00:09:34.280 --> 00:09:36.680]  我作為人子我自己都不知道
[00:09:36.680 --> 00:09:38.080]  只有父知道
[00:09:38.080 --> 00:09:42.280]  我們不知道這個因典時代的門還有多久
[00:09:42.480 --> 00:09:43.480]  但是我們知道
[00:09:43.480 --> 00:09:45.680]  就是要趁著這個門還開的時候
[00:09:45.680 --> 00:09:49.480]  我們要抓緊這個機會來接受福音
[00:09:49.480 --> 00:09:52.080]  成為基督身體的一部分
[00:09:52.080 --> 00:09:55.480]  而當這個門一關的時候
[00:09:55.480 --> 00:09:56.880]  是何時關呢?
[00:09:56.880 --> 00:09:59.080]  這個門一關的時候
[00:09:59.080 --> 00:10:01.680]  就是教會被提
[00:10:01.680 --> 00:10:03.480]  這個英文叫做Rapture
[00:10:03.480 --> 00:10:05.280]  一會兒我們會看幾節的經文
[00:10:05.280 --> 00:10:09.280]  這個是將來神的預言裏面
[00:10:09.280 --> 00:10:10.880]  一件很重要的事
[00:10:10.880 --> 00:10:13.680]  就是會有一件事發生
[00:10:13.680 --> 00:10:14.880]  叫做被提
[00:10:14.880 --> 00:10:17.080]  被提是什麼呢?
[00:10:17.080 --> 00:10:20.080]  就是如果到時你和我還在地上
[00:10:20.080 --> 00:10:22.280]  而我們信耶穌的話
[00:10:22.280 --> 00:10:25.880]  我們是會突然間被提到半空
[00:10:25.880 --> 00:10:29.280]  在提到半空的過程當中
[00:10:29.280 --> 00:10:33.280]  你和我現在的肉身會馬上改變
[00:10:33.280 --> 00:10:37.080]  如果你和我是當時還在地上
[00:10:37.080 --> 00:10:38.680]  我們是一群很特別的人
[00:10:39.280 --> 00:10:41.880]  因為聖經說人人都有一死
[00:10:41.880 --> 00:10:43.480]  這個是一個定律
[00:10:43.480 --> 00:10:45.480]  但是有一個例外
[00:10:45.480 --> 00:10:48.880]  例外就是如果教會被提的時候
[00:10:48.880 --> 00:10:50.880]  我們還在地上活著的時候
[00:10:50.880 --> 00:10:52.280]  我們是不需要經過死的
[00:10:52.280 --> 00:10:54.280]  因為我們被提到半空
[00:10:54.280 --> 00:10:55.680]  與主相會
[00:10:55.680 --> 00:10:56.880]  在被提的時候
[00:10:56.880 --> 00:11:01.680]  我們身體改變成為基督復活的類似身體
[00:11:01.680 --> 00:11:04.880]  但是在我們被提之前
[00:11:04.880 --> 00:11:06.280]  還有一件事會發生
[00:11:06.280 --> 00:11:07.480]  一會兒給經文來看
[00:11:07.680 --> 00:11:10.280]  就是所有在基督裡面所死的人
[00:11:10.280 --> 00:11:11.680]  他們會復活
[00:11:11.680 --> 00:11:14.280]  好像主耶穌在兩千年之前復活一樣
[00:11:14.280 --> 00:11:17.680]  這個就是教會時代的終結
[00:11:17.680 --> 00:11:22.080]  就是以被提和已經在基督裡面死的人復活
[00:11:22.080 --> 00:11:26.280]  來作為時代的終止
[00:11:26.280 --> 00:11:29.080]  然後之後發生什麼事呢?
[00:11:29.080 --> 00:11:32.480]  之後藍色那裡就是大災難
[00:11:32.480 --> 00:11:34.280]  很窄的
[00:11:34.280 --> 00:11:36.280]  只有七年的時間
[00:11:36.880 --> 00:11:39.280]  我相信是我們這群信主
[00:11:39.280 --> 00:11:41.280]  教會被提了
[00:11:41.280 --> 00:11:44.280]  然後就開始大災難
[00:11:44.280 --> 00:11:47.280]  大災難是分開前面三年半
[00:11:47.280 --> 00:11:48.680]  後面三年半
[00:11:48.680 --> 00:11:52.280]  在大災難當中有一個主角
[00:11:52.280 --> 00:11:56.080]  在第七章第八章但爾利書
[00:11:56.080 --> 00:11:59.680]  是神章一個很重要的人
[00:11:59.680 --> 00:12:01.880]  這個人的名字只有三個字
[00:12:01.880 --> 00:12:03.680]  是叫做狄基督
[00:12:03.680 --> 00:12:05.280]  到時他會出現
[00:12:05.680 --> 00:12:08.480]  他在大災難之前已經開始出現了
[00:12:08.480 --> 00:12:10.880]  但是當大災難來到的時候
[00:12:10.880 --> 00:12:16.480]  他已經成為世界最有權力的統治者之一
[00:12:16.480 --> 00:12:18.880]  他掌管了這個世界
[00:12:18.880 --> 00:12:23.080]  這個大災難是和狄基督完全有關係的
[00:12:23.080 --> 00:12:26.480]  所以當我們看世界將來要發生的事
[00:12:26.480 --> 00:12:27.880]  世界的終結的時候
[00:12:27.880 --> 00:12:30.680]  請你記得第一個字是我們被提
[00:12:30.680 --> 00:12:31.680]  Rapture
[00:12:31.680 --> 00:12:33.880]  是復活
[00:12:34.280 --> 00:12:37.080]  然後有Antichrist
[00:12:37.080 --> 00:12:38.280]  狄基督
[00:12:38.280 --> 00:12:41.280]  今天在第八章我們看三個人物
[00:12:41.280 --> 00:12:48.080]  這三個人物有兩個是狄基督的前奏
[00:12:48.080 --> 00:12:49.280]  或者是先鋒
[00:12:49.280 --> 00:12:53.480]  是神在歷史上放這兩個人在這裡
[00:12:53.480 --> 00:12:56.880]  是讓我們從歷史上看到
[00:12:56.880 --> 00:12:59.880]  將來要來的狄基督是怎樣的
[00:12:59.880 --> 00:13:03.680]  這兩個人在歷史上已經有
[00:13:03.880 --> 00:13:06.680]  而所有的神學家都公認說
[00:13:06.680 --> 00:13:11.880]  這兩個人是符合預表狄基督的身份
[00:13:11.880 --> 00:13:14.680]  一個叫做大的角
[00:13:14.680 --> 00:13:16.280]  一個叫做小的角
[00:13:16.280 --> 00:13:18.480]  一會兒我們會來看第八章
[00:13:18.480 --> 00:13:19.680]  請你記住
[00:13:19.680 --> 00:13:22.680]  第八章是說到三個人物
[00:13:22.680 --> 00:13:27.480]  兩個是象徵將來要來的狄基督
[00:13:27.480 --> 00:13:29.480]  我們看下一章
[00:13:29.480 --> 00:13:32.880]  世界將會進入最後的時刻
[00:13:32.880 --> 00:13:34.280]  我剛才說過是甚麼呢?
[00:13:34.280 --> 00:13:37.480]  七年大災難是教會
[00:13:37.480 --> 00:13:40.880]  恩典外邦人時代的終結
[00:13:40.880 --> 00:13:42.680]  教會被提了
[00:13:42.680 --> 00:13:45.280]  地上已經再沒有教會了
[00:13:45.280 --> 00:13:49.280]  所以教會的時代是停止了
[00:13:49.280 --> 00:13:51.880]  恩典的門也是關閉了
[00:13:51.880 --> 00:13:53.880]  因為大災難來到地上
[00:13:53.880 --> 00:13:57.080]  但大災難裏面還會不會有人得救呢?
[00:13:57.080 --> 00:13:58.480]  都會有人得救
[00:13:58.480 --> 00:14:00.480]  主要是為哪些人得救呢?
[00:14:00.480 --> 00:14:01.880]  是為猶太人
[00:14:02.480 --> 00:14:06.480]  大災難是為了結證和拯救猶太人
[00:14:06.480 --> 00:14:11.080]  當然還剩下在地上未信主的外邦人
[00:14:11.080 --> 00:14:13.680]  和未信主的猶太人
[00:14:13.680 --> 00:14:16.480]  在大災難當中很多人會信主
[00:14:16.480 --> 00:14:19.080]  那七年是開大報道會
[00:14:19.080 --> 00:14:20.480]  天天開大報道會
[00:14:20.480 --> 00:14:24.080]  有十四萬四千的猶太人
[00:14:24.080 --> 00:14:26.480]  一萬二千個在十二個支派
[00:14:26.480 --> 00:14:28.280]  乘以十四萬四千
[00:14:28.280 --> 00:14:30.080]  猶太人是信主
[00:14:30.080 --> 00:14:32.680]  這群是宣教士到世界各地
[00:14:32.680 --> 00:14:34.080]  帶猶太人信主
[00:14:34.080 --> 00:14:36.080]  並且在啟示錄裏面
[00:14:36.080 --> 00:14:36.880]  不是在《但義理書》
[00:14:36.880 --> 00:14:38.680]  在啟示錄裏面讓我們看到
[00:14:38.680 --> 00:14:41.080]  就是到時在大災難的時候
[00:14:41.080 --> 00:14:45.880]  是有天使在半空報道的
[00:14:45.880 --> 00:14:50.080]  並且到時會有兩個神的使者
[00:14:50.080 --> 00:14:51.480]  來傳福音
[00:14:51.480 --> 00:14:55.080]  而這兩個使者後來是被打死了在街上
[00:14:55.080 --> 00:14:57.080]  但三天之後他們復活了
[00:14:57.280 --> 00:15:00.880]  所以那七年的災難是很痛苦
[00:15:00.880 --> 00:15:03.080]  但亦有很多人信主
[00:15:03.080 --> 00:15:06.280]  因為甚麼時候是最多人信主的呢?
[00:15:06.280 --> 00:15:10.280]  是否在很幸福、很太平的時候信主呢?
[00:15:10.280 --> 00:15:10.680]  不是的
[00:15:10.680 --> 00:15:14.480]  人的心在那個時候是想不到需要福音的
[00:15:14.480 --> 00:15:18.480]  是在苦難、在迫伯走投無路的時候
[00:15:18.480 --> 00:15:19.880]  然後他們向神求
[00:15:19.880 --> 00:15:22.080]  他們就看到那位希尼塞亞
[00:15:22.080 --> 00:15:23.680]  所以大災難
[00:15:23.680 --> 00:15:25.080]  我們研究聖經
[00:15:25.080 --> 00:15:27.680]  我們相信是為猶太人而設的
[00:15:27.680 --> 00:15:30.480]  所以我們這班信徒
[00:15:30.480 --> 00:15:32.480]  這班外邦人的信徒
[00:15:32.480 --> 00:15:34.480]  是在教會時代裏面
[00:15:34.480 --> 00:15:37.880]  是基督的身體在整本聖經裏面沒有看到
[00:15:37.880 --> 00:15:39.680]  我們是需要經過這個大災難
[00:15:39.680 --> 00:15:42.880]  所以我是相信災前被提
[00:15:42.880 --> 00:15:45.680]  有人是相信災中被提
[00:15:45.680 --> 00:15:47.280]  有人相信災後被提
[00:15:47.280 --> 00:15:49.280]  這三個我都研究過
[00:15:49.280 --> 00:15:51.080]  我覺得災中、災後是沒有可能的
[00:15:51.080 --> 00:15:52.480]  是災前
[00:15:52.480 --> 00:15:54.080]  大災難開始之前
[00:15:54.080 --> 00:15:55.880]  神的恩典在我們身上
[00:15:55.880 --> 00:15:56.880]  教會被提
[00:15:56.880 --> 00:15:58.880]  與基督是一起
[00:15:58.880 --> 00:16:01.080]  以及在基督裏面
[00:16:01.080 --> 00:16:02.680]  睡了覺的人
[00:16:02.680 --> 00:16:03.480]  即是死了的人
[00:16:03.480 --> 00:16:04.680]  是會復活的
[00:16:04.680 --> 00:16:06.480]  大災難來之前
[00:16:06.480 --> 00:16:08.280]  第二個重點
[00:16:08.280 --> 00:16:11.280]  所有已死的基督徒都會復活
[00:16:11.280 --> 00:16:13.480]  下個月就是復活節了
[00:16:13.480 --> 00:16:15.480]  到時我會再和大家
[00:16:15.480 --> 00:16:17.280]  再講清楚一點
[00:16:17.280 --> 00:16:18.680]  這個復活的真理
[00:16:18.680 --> 00:16:21.280]  復活是我們基督教教義裏面
[00:16:21.280 --> 00:16:22.480]  最重要的一樣
[00:16:22.480 --> 00:16:24.080]  如果基督沒有復活
[00:16:24.080 --> 00:16:25.480]  我們將來都不會復活
[00:16:25.480 --> 00:16:27.280]  你和我將來如果沒有復活的話
[00:16:27.280 --> 00:16:28.680]  我們今天在這裡浪費時間
[00:16:28.680 --> 00:16:30.880]  我們不如去玩
[00:16:30.880 --> 00:16:32.280]  去做一些其他的事情
[00:16:32.280 --> 00:16:33.880]  但是因為有復活
[00:16:33.880 --> 00:16:34.880]  就是有將來
[00:16:34.880 --> 00:16:36.080]  就是有永恆
[00:16:36.080 --> 00:16:37.880]  這個復活是我們基督徒
[00:16:37.880 --> 00:16:40.480]  是持守著的真理
[00:16:40.480 --> 00:16:42.880]  聖經裏面很清楚
[00:16:42.880 --> 00:16:44.480]  說已經死的基督徒
[00:16:44.480 --> 00:16:47.080]  在大災難之前
[00:16:47.080 --> 00:16:48.680]  Rapture那個時間
[00:16:48.680 --> 00:16:50.080]  他們會先復活的
[00:16:50.080 --> 00:16:51.280]  復活是有次序的
[00:16:51.280 --> 00:16:53.680]  在基督裏面死了的
[00:16:53.680 --> 00:16:54.680]  是先復活
[00:16:54.680 --> 00:17:00.080]  然後我們到時仍然還活在世界上的基督徒
[00:17:00.080 --> 00:17:03.280]  就會被提到空中與主相會
[00:17:03.280 --> 00:17:05.280]  這個就是我們叫做的Rapture
[00:17:05.280 --> 00:17:07.880]  然後在大災難之前
[00:17:07.880 --> 00:17:10.080]  剛才說的那個迪基督
[00:17:10.080 --> 00:17:12.080]  迪基督是從哪裡來的呢?
[00:17:12.080 --> 00:17:13.680]  我們不用在別處找
[00:17:13.680 --> 00:17:15.280]  我相信是從歐洲出來的
[00:17:15.680 --> 00:17:20.680]  因為我們剛才看那張新約的時候
[00:17:20.680 --> 00:17:22.880]  下面有幾個朝代
[00:17:22.880 --> 00:17:24.880]  就是我們以前看過的寓言
[00:17:24.880 --> 00:17:28.280]  你記得那個人有頭、有胸、有腳
[00:17:28.280 --> 00:17:29.680]  四個朝代
[00:17:29.680 --> 00:17:31.480]  四個朝代都過去了
[00:17:31.480 --> 00:17:34.080]  最後那個朝代說羅馬人
[00:17:34.080 --> 00:17:36.080]  羅馬人在主後六百多年
[00:17:36.080 --> 00:17:39.080]  東羅馬已經沒有了
[00:17:39.080 --> 00:17:40.080]  西羅馬先沒有了
[00:17:40.080 --> 00:17:41.280]  東羅馬也沒有了
[00:17:41.280 --> 00:17:44.680]  但是很清楚讓我們看到
[00:17:44.680 --> 00:17:48.480]  羅馬將來會有新的羅馬帝國出現
[00:17:48.480 --> 00:17:50.280]  羅馬帝國在哪裡呢?
[00:17:50.280 --> 00:17:51.480]  在今天的歐洲
[00:17:51.480 --> 00:17:54.280]  是落到那個象的腳趾上
[00:17:54.280 --> 00:17:55.280]  說有十個國
