
[00:00:00.000 --> 00:00:10.500]  今日的信息是一連四次在基督裡系列的第一講
[00:03:00.500 --> 00:03:02.900]  阿肥 阿基布
[00:03:02.900 --> 00:03:03.700]  有些人說
[00:03:03.700 --> 00:03:05.700]  我現在又跳出來
[00:03:05.700 --> 00:03:06.700]  就是說
[00:03:06.700 --> 00:03:10.900]  這幾個人是肥理門的家屬
[00:03:10.900 --> 00:03:14.100]  在他們家裏面有這個教會
[00:03:14.100 --> 00:03:15.800]  願因爲平安
[00:03:15.800 --> 00:03:17.600]  從父上帝
[00:03:17.600 --> 00:03:19.200]  和主耶穌基督
[00:03:19.200 --> 00:03:20.500]  歸於我們
[00:03:20.500 --> 00:03:22.000]  這些說話
[00:03:22.000 --> 00:03:23.900]  雖然好像是
[00:03:23.900 --> 00:03:26.500]  一般的問候的說話
[00:03:26.500 --> 00:03:29.000]  但是當你是有真正的信仰
[00:03:29.000 --> 00:03:31.700]  當你和這位上主有真正的關係
[00:03:31.700 --> 00:03:34.100]  當你知道活在這個世上
[00:03:34.100 --> 00:03:36.700]  有恩典和慈愛
[00:03:36.700 --> 00:03:38.500]  有上帝的平安
[00:03:38.500 --> 00:03:41.100]  這個真是好得無比
[00:03:41.100 --> 00:03:42.200]  多謝他
[00:03:42.200 --> 00:03:43.300]  一寫信來
[00:03:43.300 --> 00:03:44.800]  不過我越看的時候
[00:03:44.800 --> 00:03:46.000]  就覺得
[00:03:46.000 --> 00:03:47.700]  都有少少特別
[00:03:47.700 --> 00:03:49.300]  問候這麼多人
[00:03:49.300 --> 00:03:51.300]  好像封信是給這麼多人
[00:03:51.300 --> 00:03:53.100]  但是接著下去
[00:03:53.100 --> 00:03:55.400]  那個你字變回做單數
[00:03:55.400 --> 00:03:57.400]  全部是對著我肥理門
[00:03:57.400 --> 00:03:59.400]  直接來講的
[00:03:59.400 --> 00:04:00.600]  他祈禱的時候
[00:04:00.600 --> 00:04:02.100]  會掛住我
[00:04:02.100 --> 00:04:03.900]  為我感謝神
[00:04:03.900 --> 00:04:05.400]  為我感謝神
[00:04:05.400 --> 00:04:06.600]  為什麼
[00:04:06.600 --> 00:04:09.800]  因為我是一個在他心目中
[00:04:09.800 --> 00:04:11.800]  是有愛心的人
[00:04:11.800 --> 00:04:14.500]  而且他聽聞關於我的事情
[00:04:14.500 --> 00:04:17.300]  都是在眾聖徒當中
[00:04:17.300 --> 00:04:19.300]  是有堅固的信心
[00:04:19.300 --> 00:04:22.000]  有紮實的活潑的愛心
[00:04:22.000 --> 00:04:23.800]  這樣來讚賞我
[00:04:23.800 --> 00:04:25.100]  我真的覺得
[00:04:25.100 --> 00:04:27.200]  又歡喜
[00:04:27.200 --> 00:04:28.800]  又有少少臉紅
[00:04:28.800 --> 00:04:31.200]  有少少緊張
[00:04:31.200 --> 00:04:32.900]  還他繼續鼓勵我
[00:04:32.900 --> 00:04:36.500]  願你與人所共有的信心
[00:04:36.500 --> 00:04:37.900]  演出功效
[00:04:37.900 --> 00:04:38.900]  是的
[00:04:38.900 --> 00:04:40.100]  我們知道
[00:04:40.100 --> 00:04:42.100]  在基督耶穌裡面的人
[00:04:42.100 --> 00:04:44.800]  從來都不會是一個獨行俠
[00:04:44.800 --> 00:04:49.000]  不會是一個獨善其身的人
[00:04:49.000 --> 00:04:51.500]  我們這一群在基督裡的人
[00:04:51.500 --> 00:04:53.100]  永遠都是一群
[00:04:53.100 --> 00:04:55.400]  堅定跟從基督
[00:04:55.400 --> 00:04:58.100]  有信心有忠誠的
[00:04:58.100 --> 00:05:02.500]  鄧牧師給我這個功課來做的時候
[00:05:02.500 --> 00:05:03.700]  他的題目是
[00:05:03.700 --> 00:05:07.500]  在基督裡的愛與誠
[00:05:07.500 --> 00:05:09.900]  原來他是有這樣的心意的
[00:05:09.900 --> 00:05:16.500]  在基督裡的愛與誠裡面
[00:05:16.500 --> 00:05:20.100]  就是保羅提出我們這一群的人
[00:05:20.100 --> 00:05:22.300]  是有一個共同的信仰
[00:05:22.300 --> 00:05:24.000]  而且我要使人知道
[00:05:24.000 --> 00:05:25.900]  你在各樣善事上
[00:05:25.900 --> 00:05:28.300]  都是為基督做的
[00:05:28.300 --> 00:05:29.300]  是的
[00:05:29.300 --> 00:05:31.200]  我做的所有事情
[00:05:31.200 --> 00:05:33.900]  其實沒有什麼是靠我自己
[00:05:33.900 --> 00:05:35.600]  沒有什麼是歸功勞
[00:05:35.600 --> 00:05:37.500]  歸榮耀給我自己
[00:05:37.500 --> 00:05:40.500]  我的恩師這位司徒保羅
[00:05:40.500 --> 00:05:42.300]  他說的真是對的
[00:05:42.300 --> 00:05:44.100]  我所有的善事
[00:05:44.100 --> 00:05:47.000]  都是為基督做的
[00:05:47.000 --> 00:05:48.800]  他叫我做弟兄
[00:05:48.800 --> 00:05:51.300]  他又說因為我的愛心
[00:05:51.300 --> 00:05:52.800]  他很開心
[00:05:52.800 --> 00:05:54.300]  他很快樂
[00:05:54.300 --> 00:05:56.800]  因為眾聖徒的心
[00:05:56.800 --> 00:05:59.600]  從你得了暢快
[00:05:59.600 --> 00:06:02.400]  我的恩師對我有這樣的評價
[00:06:02.400 --> 00:06:04.300]  對我有這樣的鼓勵
[00:06:04.300 --> 00:06:06.700]  那我當然要繼續努力
[00:06:06.700 --> 00:06:08.500]  不可以退後
[00:06:08.500 --> 00:06:10.100]  不可以懶惰
[00:06:10.100 --> 00:06:12.600]  當然希望我成為
[00:06:12.600 --> 00:06:15.000]  其他弟兄姊妹的
[00:06:15.000 --> 00:06:18.100]  鼓勵和安慰和快樂
[00:06:18.100 --> 00:06:20.700]  我的恩師不為我擔憂
[00:06:20.700 --> 00:06:22.500]  我真是開心
[00:06:22.500 --> 00:06:25.500]  接著他說出這句話
[00:06:25.500 --> 00:06:28.800]  我就覺得有點奇怪了
[00:06:28.800 --> 00:06:33.900]  他跟我說是很個人的東西
[00:06:33.900 --> 00:06:36.700]  但是又給這麼多人問候
[00:06:36.700 --> 00:06:41.100]  這封信到底我要怎樣處理呢
[00:06:41.100 --> 00:06:43.200]  不過既然他寫給我
[00:06:43.200 --> 00:06:46.100]  我就繼續很用心去想
[00:06:46.100 --> 00:06:47.200]  去看
[00:06:47.200 --> 00:06:50.500]  他說我雖然靠著基督
[00:06:50.500 --> 00:06:54.900]  能夠放膽吩咐你合而的事
[00:06:54.900 --> 00:06:56.500]  為什麼這麼客氣
[00:06:56.500 --> 00:06:59.000]  跟我說話我是後輩
[00:06:59.000 --> 00:07:00.700]  他要有什麼吩咐我
[00:07:00.700 --> 00:07:02.100]  就儘管吩咐
[00:07:02.100 --> 00:07:03.600]  弗利曼
[00:07:03.600 --> 00:07:05.700]  我要你做這件事
[00:07:05.700 --> 00:07:07.600]  那我一定乖乖去做
[00:07:07.600 --> 00:07:10.700]  為什麼他要靠著基督
[00:07:10.700 --> 00:07:12.600]  能放膽吩咐
[00:07:12.600 --> 00:07:14.600]  很大陣仗
[00:07:14.600 --> 00:07:18.900]  他不敢直接來指引我
[00:07:18.900 --> 00:07:20.500]  要求我
[00:07:20.500 --> 00:07:23.600]  他還說我都一把年紀了
[00:07:23.600 --> 00:07:26.000]  又為著基督坐牢
[00:07:26.000 --> 00:07:30.600]  他這兩句話到底想表達什麼呢
[00:07:30.600 --> 00:07:32.700]  他是為基督坐牢的
[00:07:32.700 --> 00:07:35.100]  他是一位有權柄的使徒
[00:07:35.100 --> 00:07:38.100]  所以他說的話我都要聽
[00:07:38.100 --> 00:07:39.800]  他又這麼大年紀
[00:07:39.800 --> 00:07:41.700]  有輩分
[00:07:41.700 --> 00:07:44.300]  這兩樣東西都足夠了
[00:07:44.300 --> 00:07:49.000]  不過他說我不靠這兩樣東西來跟你說話
[00:07:49.000 --> 00:07:51.900]  我是憑著愛心
[00:07:51.900 --> 00:07:53.600]  是求你
[00:07:53.600 --> 00:07:54.800]  是求你
[00:07:54.800 --> 00:07:57.000]  什麼這麼大件事
[00:07:57.000 --> 00:07:59.500]  哦
[00:07:59.500 --> 00:08:01.400]  這個叫做什麼
[00:08:01.400 --> 00:08:04.100]  亞尼西姆和合本的易法
[00:08:04.100 --> 00:08:07.000]  剛才說的亞尼西姆
[00:08:07.000 --> 00:08:10.000]  都是同一個人
[00:08:10.000 --> 00:08:13.300]  他竟然叫他做他的兒子
[00:08:13.300 --> 00:08:16.300]  這不就是那個逃跑的
[00:08:16.300 --> 00:08:20.200]  又偷了我的東西又跑了的奴隸
[00:08:20.200 --> 00:08:22.600]  他竟然說是他的兒子
[00:08:22.600 --> 00:08:25.000]  又說他坐牢的時候所生的兒子
[00:08:25.000 --> 00:08:27.700]  我當然明白他說什麼
[00:08:27.700 --> 00:08:32.500]  他在監獄裡竟然遇到亞尼西姆
[00:08:32.500 --> 00:08:34.800]  然後說他已經成為他的兒子
[00:08:34.800 --> 00:08:36.000]  我明白了
[00:08:36.000 --> 00:08:38.400]  我們那時候都說傳福音給誰
[00:08:38.400 --> 00:08:39.800]  誰恩著你信主
[00:08:39.800 --> 00:08:42.300]  你就是他屬靈的爸爸
[00:08:42.300 --> 00:08:44.700]  這個就是你真道上的兒子
[00:08:44.700 --> 00:08:47.400]  因為我們那時候信耶穌不簡單
[00:08:47.400 --> 00:08:50.000]  一信耶穌就是命豁出去
[00:08:50.000 --> 00:08:51.300]  他傳福音給我
[00:08:51.300 --> 00:08:54.400]  也是天上給我最大的一個恩物
[00:08:54.400 --> 00:08:55.500]  我明白了
[00:08:55.500 --> 00:08:57.300]  一個這樣的人
[00:08:57.300 --> 00:09:01.500]  偷了我的東西跑了出去的亞尼西姆
[00:09:01.500 --> 00:09:05.400]  竟然現在保羅我的恩師
[00:09:05.400 --> 00:09:07.800]  來到求我
[00:09:07.800 --> 00:09:09.800]  好像不知道怎麼說
[00:09:09.800 --> 00:09:13.300]  說到又說要靠著基督
[00:09:13.300 --> 00:09:17.700]  放膽吩咐我做俠義的事
[00:09:17.700 --> 00:09:21.400]  哦 亞尼西姆
[00:09:21.400 --> 00:09:23.900]  他的名字的意思就是阿益
[00:09:23.900 --> 00:09:25.400]  阿益仔
[00:09:25.400 --> 00:09:27.900]  阿益仔從來都沒有益
[00:09:27.900 --> 00:09:31.800]  大吃爛又偷錢又逃跑
[00:09:31.800 --> 00:09:33.500]  你知道在我們羅馬社會
[00:09:33.500 --> 00:09:35.900]  如果一個奴隸逃跑的話
[00:09:35.900 --> 00:09:38.200]  結局可以很可怕
[00:09:38.200 --> 00:09:40.200]  一直沒有消息
[00:09:40.200 --> 00:09:43.500]  現在竟然在這封信裡跳了出來
[00:09:43.500 --> 00:09:45.800]  又會這麼神奇
[00:09:45.800 --> 00:09:47.600]  不過想一想
[00:09:47.600 --> 00:09:49.200]  上帝的工作
[00:09:49.200 --> 00:09:51.700]  一向都是很神奇的
[00:09:51.700 --> 00:09:53.700]  將完全沒有關係的人
[00:09:53.700 --> 00:09:55.000]  拉在一起
[00:09:55.000 --> 00:09:56.500]  甚至成為家人
[00:09:56.500 --> 00:09:59.800]  甚至比家人更親
[00:09:59.800 --> 00:10:01.500]  嗯
[00:10:01.500 --> 00:10:02.700]  亞尼西姆
[00:10:02.700 --> 00:10:03.600]  阿益啊
[00:10:03.600 --> 00:10:04.500]  益仔啊
[00:10:04.500 --> 00:10:06.000]  從前對你沒有益
[00:10:06.000 --> 00:10:07.300]  不過現在呢
[00:10:07.300 --> 00:10:10.600]  對你和我都有益處
[00:10:10.600 --> 00:10:15.800]  現在我叫他親自回到你那裡
[00:10:15.800 --> 00:10:18.800]  他是我的心肝靈
[00:10:18.800 --> 00:10:23.000]  我本來還想將他留在我的身邊的
[00:10:23.000 --> 00:10:26.100]  當我衛福音在坐牢的時候
[00:10:26.100 --> 00:10:29.200]  有奧尼西姆在我身邊服侍我
[00:10:29.200 --> 00:10:31.200]  是真的太美麗了
[00:10:31.200 --> 00:10:32.100]  太好了
[00:10:32.100 --> 00:10:34.100]  太有益處了
[00:10:34.100 --> 00:10:35.500]  不過
[00:10:35.500 --> 00:10:36.900]  弗萊蒙
[00:10:36.900 --> 00:10:39.100]  我還不知道你的意思
[00:10:39.100 --> 00:10:42.400]  我就不願意就這樣留下他
[00:10:42.400 --> 00:10:46.300]  免得你這一份的善行
[00:10:46.300 --> 00:10:48.200]  是出於勉強
[00:10:48.200 --> 00:10:50.500]  我很想你是甘心樂意
[00:10:50.500 --> 00:10:52.600]  將你這個益仔
[00:10:52.600 --> 00:10:56.100]  留在我身邊
[00:10:56.100 --> 00:10:59.400]  他暫時離開你
[00:10:59.400 --> 00:11:03.100]  或者是要叫你永遠得著他
[00:11:03.100 --> 00:11:06.600]  不再是你的奴隸而已
[00:11:06.600 --> 00:11:08.600]  而是高過奴隸
[00:11:08.600 --> 00:11:11.500]  成為你親愛的弟兄
[00:11:11.500 --> 00:11:13.600]  對我來說他已經是這樣了
[00:11:13.600 --> 00:11:16.500]  他已經是我身邊的好弟兄
[00:11:16.500 --> 00:11:18.000]  何況在你呢
[00:11:18.000 --> 00:11:21.100]  因為你跟前都有主僕的關係
[00:11:21.100 --> 00:11:23.300]  而且在我們羅馬社會
[00:11:23.300 --> 00:11:25.600]  那些主僕的關係
[00:11:25.600 --> 00:11:29.600]  真的不要將後來世界的奴隸制度
[00:11:29.600 --> 00:11:31.500]  全部塞下來
[00:11:31.500 --> 00:11:33.500]  照搬過來
[00:11:33.500 --> 00:11:36.500]  其實奴隸和主人的關係
[00:11:36.500 --> 00:11:38.300]  都蠻複雜的
[00:11:38.300 --> 00:11:40.000]  慢慢再研究一下
[00:11:40.000 --> 00:11:41.700]  不過
[00:11:41.700 --> 00:11:43.800]  我肥利門真的覺得
[00:11:43.800 --> 00:11:46.800]  保羅你真的太看得起我了
[00:11:46.800 --> 00:11:48.800]  這樣說法
[00:11:48.800 --> 00:11:50.500]  保羅就繼續說
[00:11:50.500 --> 00:11:53.100]  是按著主是這樣說的
[00:11:53.100 --> 00:11:56.200]  如果你當我保羅是你的同伴
[00:11:56.200 --> 00:11:58.000]  你就收回他吧
[00:11:58.000 --> 00:11:59.200]  接待他吧
[00:11:59.200 --> 00:12:01.900]  好像你接待我一樣
[00:12:01.900 --> 00:12:05.200]  哎呀 看這封信看到這裡
[00:12:05.200 --> 00:12:08.000]  真是百感交集
[00:12:08.000 --> 00:12:10.300]  其實憤怒這個奴隸
[00:12:10.300 --> 00:12:12.300]  都憤怒很多的
[00:12:12.300 --> 00:12:15.500]  現在竟然說要接待他回來
[00:12:15.500 --> 00:12:17.600]  而且不單止就這樣
[00:12:17.600 --> 00:12:19.600]  免他的刑罰
[00:12:19.600 --> 00:12:21.800]  收回他來我家
[00:12:21.800 --> 00:12:25.500]  還要待他如同親愛的弟兄
[00:12:25.500 --> 00:12:27.600]  你說有多艱難
[00:12:27.600 --> 00:12:28.600]  不過
[00:12:28.600 --> 00:12:30.500]  看到老師又繼續這樣說
[00:12:30.500 --> 00:12:32.600]  如果他欠你什麼
[00:12:32.600 --> 00:12:35.500]  或者虧負你什麼
[00:12:35.500 --> 00:12:38.600]  入我數
[00:12:38.600 --> 00:12:40.600]  我會幫他還
[00:12:40.600 --> 00:12:43.500]  他欠的不是不用還的
[00:12:43.500 --> 00:12:46.400]  信了耶穌不是什麼都自動OK的
[00:12:46.400 --> 00:12:47.800]  有人會付代價的
[00:12:47.800 --> 00:12:49.600]  我願意為他付代價的
[00:12:49.600 --> 00:12:51.200]  他自己可能也有些代價
[00:12:51.200 --> 00:12:53.800]  要繼續去學習的
[00:12:53.800 --> 00:12:55.000]  總而言之
[00:12:55.000 --> 00:12:56.800]  包在我身上
[00:12:56.800 --> 00:12:59.100]  那就是
[00:12:59.100 --> 00:13:00.900]  你硬是冤枉我
[00:13:00.900 --> 00:13:02.400]  我還可以怎樣
[00:13:02.400 --> 00:13:04.200]  當不起
[00:13:04.200 --> 00:13:05.100]  你還說
[00:13:05.100 --> 00:13:07.900]  其實不用你多說
[00:13:07.900 --> 00:13:13.800]  連你自己也是虧欠於我的
[00:13:13.800 --> 00:13:15.500]  想當年
[00:13:15.500 --> 00:13:17.500]  我肥利門
[00:13:17.500 --> 00:13:20.300]  在俄羅斯那裡又有錢
[00:13:20.300 --> 00:13:22.700]  又有面子
[00:13:22.700 --> 00:13:26.300]  我是一個拜金主義的
[00:13:26.300 --> 00:13:28.000]  我是一個
[00:13:28.000 --> 00:13:31.400]  甚至是拜偶像的
[00:13:31.400 --> 00:13:33.400]  我是真的活在世上
[00:13:33.400 --> 00:13:34.900]  沒有上帝
[00:13:34.900 --> 00:13:39.200]  沒有指望行屍走肉的
[00:13:39.200 --> 00:13:41.200]  聲色犬馬
[00:13:41.200 --> 00:13:44.000]  很多的東西綁住了我
[00:13:44.000 --> 00:13:48.000]  我對奴僕其實也很差的
[00:13:48.000 --> 00:13:52.100]  也不怪億仔會走了
[00:13:52.100 --> 00:13:54.400]  不過後來我遇到保羅
[00:13:54.400 --> 00:13:56.400]  他醫好我的絕症
[00:13:56.400 --> 00:13:57.900]  又傳福音給我
[00:13:57.900 --> 00:13:59.800]  我全家得救
[00:13:59.800 --> 00:14:01.400]  全家都是
[00:14:01.400 --> 00:14:05.400]  因著信而大得益處
[00:14:05.400 --> 00:14:06.800]  大得盼望
[00:14:06.800 --> 00:14:08.400]  現在我們全家侍奉
[00:14:08.400 --> 00:14:09.800]  所以他寫信給我
[00:14:09.800 --> 00:14:13.800]  就是講我們家裡面的教會
[00:14:13.800 --> 00:14:16.600]  回想起來
[00:14:16.600 --> 00:14:19.200]  我真的虧欠他
[00:14:19.200 --> 00:14:20.400]  再看看這封信
[00:14:20.400 --> 00:14:22.800]  又繼續講那幾句什麼
[00:14:22.800 --> 00:14:24.400]  兄弟
[00:14:24.400 --> 00:14:28.900]  希望你使我在主裡面
[00:14:28.900 --> 00:14:31.000]  因你快樂
[00:14:31.000 --> 00:14:33.800]  或者因你得益
[00:14:33.800 --> 00:14:36.200]  又希望你使我的心
[00:14:36.200 --> 00:14:39.400]  在基督裡暢快
[00:14:39.400 --> 00:14:40.800]  如果我做任何事情
[00:14:40.800 --> 00:14:44.000]  能夠叫坐牢的上帝的僕人
[00:14:44.000 --> 00:14:46.400]  又得到快樂得到安慰的話
[00:14:46.400 --> 00:14:48.400]  那多大都要做
[00:14:48.400 --> 00:14:50.000]  因此你太客氣了
[00:14:50.000 --> 00:14:51.400]  其實你講一句
[00:14:51.400 --> 00:14:52.600]  我都會做的
[00:14:52.600 --> 00:14:54.200]  不用這麼婉轉
[00:14:54.200 --> 00:14:55.800]  不過我都感激你
[00:14:55.800 --> 00:14:57.200]  這麼體貼我
[00:14:57.200 --> 00:15:00.400]  寫到最後才寫出
[00:15:00.400 --> 00:15:02.600]  你真是想怎樣
[00:15:02.600 --> 00:15:05.200]  除了你想我收回
[00:15:05.200 --> 00:15:06.800]  Omnisimus回來
[00:15:06.800 --> 00:15:08.400]  你還想我為你
[00:15:08.400 --> 00:15:10.000]  預備地方可以住
[00:15:10.000 --> 00:15:12.400]  你能夠出牢就好了
[00:15:12.400 --> 00:15:15.000]  我怎樣都會預備給你的
[00:15:15.000 --> 00:15:15.800]  好啊
[00:15:15.800 --> 00:15:17.200]  盼望藉著禱告
[00:15:17.200 --> 00:15:19.800]  很快到你那裡來
[00:15:19.800 --> 00:15:21.800]  那基督耶穌
[00:15:21.800 --> 00:15:23.200]  為基督耶穌
[00:15:23.200 --> 00:15:25.200]  和我一起坐牢的
[00:15:25.200 --> 00:15:27.000]  以巴弗問你安
[00:15:27.000 --> 00:15:28.800]  和我同宮的等等等等
[00:15:28.800 --> 00:15:30.400]  都問你安
[00:15:30.400 --> 00:15:32.800]  短短二十五節的經文
[00:15:32.800 --> 00:15:34.400]  親愛的兄姊妹
[00:15:34.400 --> 00:15:36.600]  你聽了《肥利門書》
[00:15:36.600 --> 00:15:38.800]  以前聽過沒有
[00:15:38.800 --> 00:15:41.200]  聽過的舉手看看
[00:15:41.200 --> 00:15:42.800]  很少吧
[00:15:42.800 --> 00:15:44.200]  那今天聽了
[00:15:44.200 --> 00:15:45.200]  多少次
[00:15:45.200 --> 00:15:46.200]  兩次
[00:15:46.200 --> 00:15:47.800]  一次修名讀
[00:15:47.800 --> 00:15:49.400]  一次我這樣讀
[00:15:49.400 --> 00:15:50.600]  讀完之後
[00:15:50.600 --> 00:15:52.200]  你對整件書卷
[00:15:52.200 --> 00:15:54.400]  有一個概略的印象
[00:15:54.400 --> 00:15:58.800]  你說這樣說也可以
[00:15:58.800 --> 00:16:00.600]  我就是感謝主
[00:16:00.600 --> 00:16:03.800]  昨晚我不是這樣說的
[00:16:03.800 --> 00:16:05.000]  楊教授
[00:16:05.000 --> 00:16:05.800]  你昨晚聽
[00:16:05.800 --> 00:16:07.400]  我很快聽完
[00:16:07.400 --> 00:16:10.200]  今早我長了一點
[00:16:10.200 --> 00:16:12.400]  因為我靈機一觸覺得
[00:16:12.400 --> 00:16:15.200]  其實傳遞上帝的話語
[00:16:15.200 --> 00:16:18.400]  如果從一個修信人的角度
[00:16:18.400 --> 00:16:20.000]  來表達
[00:16:20.000 --> 00:16:22.200]  你會不會感覺到一些東西
[00:16:22.200 --> 00:16:25.200]  你會不會感覺到福音的奇妙
[00:16:25.200 --> 00:16:28.200]  感覺主在他的使徒身上
[00:16:28.200 --> 00:16:30.000]  在他的教會裏面
[00:16:30.000 --> 00:16:32.600]  想表達的是什麼一回事
[00:16:32.600 --> 00:16:36.600]  那回到我們現代
[00:16:36.600 --> 00:16:38.600]  我們來思考
[00:16:38.600 --> 00:16:41.200]  到底我們可以學些什麼呢
[00:16:41.200 --> 00:16:43.000]  可以看些什麼呢
[00:16:43.000 --> 00:16:45.200]  我將這個《肥利門書》
[00:16:45.200 --> 00:16:47.400]  給了他一個題目
[00:16:47.400 --> 00:16:48.400]  就是說
[00:16:48.400 --> 00:16:54.200]  直著基督人際關係徹底改變
[00:16:54.200 --> 00:16:56.000]  翻天覆地
[00:16:56.000 --> 00:16:59.600]  改變人際關係的福音
[00:16:59.600 --> 00:17:02.200]  你覺得今天需不需要這個福音
[00:17:02.200 --> 00:17:04.000]  你覺得今天需不需要
[00:17:04.000 --> 00:17:06.800]  對人的眼光有改變
[00:17:06.800 --> 00:17:09.800]  對自己的期望有改變
[00:17:09.800 --> 00:17:11.200]  覺得
[00:17:11.200 --> 00:17:13.600]  幾樣東西可以學
[00:17:13.600 --> 00:17:15.000]  一樣就是說
[00:17:15.000 --> 00:17:20.000]  即使你是甚有屬靈權柄的什麼什麼
[00:17:20.000 --> 00:17:22.400]  不可以恃著你的權柄
[00:17:22.400 --> 00:17:24.600]  來強迫人
[00:17:24.600 --> 00:17:27.000]  彼得說的
[00:17:27.000 --> 00:17:28.800]  我作為長老的
[00:17:28.800 --> 00:17:30.000]  勸你們
[00:17:30.000 --> 00:17:33.400]  不可以來到
[00:17:33.400 --> 00:17:35.000]  叫做什麼
[00:17:35.000 --> 00:17:36.000]  來到
[00:17:36.000 --> 00:17:37.200]  強行要脅
[00:17:37.200 --> 00:17:38.800]  或者是
[00:17:38.800 --> 00:17:40.400]  發號施令
[00:17:40.400 --> 00:17:43.000]  是指指共這樣
[00:17:43.000 --> 00:17:45.800]  這個是很危險的事
[00:17:45.800 --> 00:17:47.400]  越有地位
[00:17:47.400 --> 00:17:49.200]  越有權柄的人
[00:17:49.200 --> 00:17:53.400]  越需要學習放下自己的身段
[00:17:53.400 --> 00:17:54.400]  行不行
[00:17:54.400 --> 00:17:55.600]  是不是
[00:17:55.600 --> 00:17:57.600]  學習保羅這樣
