
[00:00:00.000 --> 00:00:06.000]  保羅終於來到羅馬
[00:02:46.000 --> 00:02:48.000]  船是沿著海岸線走的
[00:02:48.000 --> 00:02:50.000]  所以一定會經過羅馬
[00:02:50.000 --> 00:02:54.000]  到時候希望有機會彼此交往
[00:02:54.000 --> 00:02:57.000]  然後你們可以為我送行
[00:02:57.000 --> 00:03:00.000]  現在保羅寫這封信的時候
[00:03:00.000 --> 00:03:02.000]  是他往耶路撒冷去
[00:03:02.000 --> 00:03:07.000]  因為馬其頓、阿該亞、歐洲的教會
[00:03:07.000 --> 00:03:09.000]  他們有捐項
[00:03:09.000 --> 00:03:11.000]  要幫助耶路撒冷
[00:03:11.000 --> 00:03:15.000]  聖途中的窮人
[00:03:15.000 --> 00:03:17.000]  我們記得
[00:03:17.000 --> 00:03:20.000]  保羅第三次宣教旅程
[00:03:20.000 --> 00:03:24.000]  他要趕回耶路撒冷過五旬節
[00:03:24.000 --> 00:03:30.000]  原來就是為了要將歐洲教會的捐助
[00:03:30.000 --> 00:03:36.000]  幫助耶路撒冷弟兄當中有需要的
[00:03:36.000 --> 00:03:39.000]  哥林多後書都有提過這件事
[00:03:39.000 --> 00:03:44.000]  馬其頓教會落捐的後因
[00:03:44.000 --> 00:03:47.000]  但是《使徒行傳》21章記載
[00:03:47.000 --> 00:03:50.000]  保羅回到耶路撒冷之後
[00:03:50.000 --> 00:03:53.000]  事情急轉直行
[00:03:53.000 --> 00:03:55.000]  接著所發生的事情
[00:03:55.000 --> 00:04:00.000]  完全是保羅沒有辦法可以計劃的
[00:04:00.000 --> 00:04:04.000]  21章說到了耶路撒冷
[00:04:04.000 --> 00:04:06.000]  第17節
[00:04:06.000 --> 00:04:12.000]  保羅就蒙雅各和耶路撒冷教會的長老接待
[00:04:12.000 --> 00:04:14.000]  跟他說兄台
[00:04:14.000 --> 00:04:19.000]  我們這裏信耶穌的猶太人
[00:04:19.000 --> 00:04:23.000]  乘仙上萬並且都為律法而心
[00:04:23.000 --> 00:04:26.000]  背後的說話不簡單
[00:04:26.000 --> 00:04:28.000]  所以保羅上聖殿
[00:04:28.000 --> 00:04:33.000]  27節就記載猶太人暴動
[00:04:33.000 --> 00:04:37.000]  要殺害保羅
[00:04:37.000 --> 00:04:42.000]  所以31節就記載暴動
[00:04:42.000 --> 00:04:49.000]  於是羅馬在耶路撒冷的駐軍千夫長
[00:04:49.000 --> 00:04:51.000]  就收到報信
[00:04:51.000 --> 00:04:53.000]  報信不是說保羅
[00:04:53.000 --> 00:04:56.000]  保羅算得了甚麼根本沒有人認識他
[00:04:56.000 --> 00:04:59.000]  報信是說耶路撒冷全城都亂了
[00:04:59.000 --> 00:05:02.000]  這句說話非同小可
[00:05:02.000 --> 00:05:05.000]  所以千夫長立刻派軍隊
[00:05:05.000 --> 00:05:07.000]  他有1000人
[00:05:07.000 --> 00:05:11.000]  就進入耶路撒冷的聖殿
[00:05:11.000 --> 00:05:15.000]  發現原來問題出在一個人身上
[00:05:15.000 --> 00:05:19.000]  他們正是想要殺保羅的時候
[00:05:19.000 --> 00:05:25.000]  羅馬的軍官就將保羅抓了
[00:05:25.000 --> 00:05:29.000]  帶到軍營營留的地方
[00:05:29.000 --> 00:05:33.000]  要敲問他的時候
[00:05:33.000 --> 00:05:39.000]  才發現原來保羅是羅馬籍的公民
[00:05:39.000 --> 00:05:41.000]  記得在你的主一學
[00:05:41.000 --> 00:05:44.000]  還是在你中學考會考
[00:05:44.000 --> 00:05:45.000]  Biblical Knowledge
[00:05:45.000 --> 00:05:48.000]  和要讀Acts of the Apostles的時候
[00:05:48.000 --> 00:05:50.000]  你會記得的情節
[00:05:50.000 --> 00:05:53.000]  這個千夫長就說
[00:05:53.000 --> 00:05:56.000]  我出了很多錢才能入籍
[00:05:56.000 --> 00:05:59.000]  你拿到護照了嗎?
[00:05:59.000 --> 00:06:00.000]  保羅說是呀
[00:06:00.000 --> 00:06:02.000]  我Scarborough Grace出世的
[00:06:02.000 --> 00:06:09.000]  我是生來就是羅馬籍的公民
[00:06:09.000 --> 00:06:10.000]  因為這樣
[00:06:10.000 --> 00:06:15.000]  所以千夫長就要保護他
[00:06:15.000 --> 00:06:17.000]  有情報說
[00:06:17.000 --> 00:06:22.000]  猶太人兩次聽保羅的申訴都拒絕
[00:06:22.000 --> 00:06:27.000]  並且設下計謀要殺死他
[00:06:27.000 --> 00:06:32.000]  於是去到23章23節
[00:06:32.000 --> 00:06:34.000]  這些經文很容易記的
[00:06:34.000 --> 00:06:41.000]  史萊恆傳記載千夫長派了470個軍人
[00:06:41.000 --> 00:06:46.000]  有長槍手、有步兵、還有騎兵
[00:06:46.000 --> 00:06:48.000]  他統領一千人而已
[00:06:48.000 --> 00:06:50.000]  現在出了一半人
[00:06:50.000 --> 00:06:52.000]  其他的全部要取消休假
[00:06:52.000 --> 00:06:54.000]  每個要值班
[00:06:54.000 --> 00:06:55.000]  三班制
[00:06:55.000 --> 00:06:56.000]  要做甚麼事?
[00:06:56.000 --> 00:06:59.000]  要護送保羅離開耶路撒冷
[00:06:59.000 --> 00:07:00.000]  去哪裏安全?
[00:07:00.000 --> 00:07:02.000]  蓋薩尼亞
[00:07:02.000 --> 00:07:08.000]  蓋薩尼亞就是羅馬在巴勒斯坦駐軍的地方
[00:07:08.000 --> 00:07:11.000]  用香港的說法叫「昂船州」
[00:07:11.000 --> 00:07:15.000]  那個是解放軍的總部
[00:07:15.000 --> 00:07:17.000]  你們離開香港太久了
[00:07:17.000 --> 00:07:18.000]  大概都不知道我在說甚麼
[00:07:18.000 --> 00:07:21.000]  不要緊 知道聖經說甚麼就行了
[00:07:21.000 --> 00:07:24.000]  所以蓋薩尼亞
[00:07:24.000 --> 00:07:26.000]  記得哥尼留嗎?
[00:07:26.000 --> 00:07:29.000]  這個羅馬的軍官
[00:07:29.000 --> 00:07:31.000]  信主的地方
[00:07:31.000 --> 00:07:35.000]  去到蓋薩尼亞當時的巡撫是菲力斯
[00:07:35.000 --> 00:07:37.000]  二十四章結束
[00:07:37.000 --> 00:07:40.000]  史萊恆傳路加醫生就說了一句
[00:07:40.000 --> 00:07:46.000]  菲力斯扣留了保羅足足兩年
[00:07:46.000 --> 00:07:47.000]  做甚麼呀?
[00:07:47.000 --> 00:07:49.000]  一來憂憂寡斷
[00:07:49.000 --> 00:07:51.000]  二來可能是貴人事忙
[00:07:51.000 --> 00:07:54.000]  但最重要的 路加說了一句
[00:07:54.000 --> 00:08:01.000]  菲力斯希望保羅會送他一些銀紙
[00:08:01.000 --> 00:08:03.000]  今天是甚麼意思?
[00:08:03.000 --> 00:08:05.000]  賄賂
[00:08:05.000 --> 00:08:09.000]  你能夠令耶路撒冷全城暴動
[00:08:09.000 --> 00:08:10.000]  來頭不小
[00:08:10.000 --> 00:08:12.000]  還是羅馬籍公民
[00:08:12.000 --> 00:08:14.000]  一定賺很多
[00:08:14.000 --> 00:08:17.000]  送禮
[00:08:17.000 --> 00:08:18.000]  保羅哪有錢?
[00:08:18.000 --> 00:08:19.000]  你想想
[00:08:19.000 --> 00:08:25.000]  保羅在監牢裏等了兩年
[00:08:25.000 --> 00:08:26.000]  在這個時候
[00:08:26.000 --> 00:08:29.000]  史萊恆傳二十三章
[00:08:29.000 --> 00:08:31.000]  就有一句說話
[00:08:31.000 --> 00:08:32.000]  十一節
[00:08:32.000 --> 00:08:34.000]  如果你打開聖經
[00:08:34.000 --> 00:08:35.000]  你會發覺
[00:08:35.000 --> 00:08:39.000]  在晚黑主站在保羅旁邊
[00:08:39.000 --> 00:08:41.000]  就跟他說
[00:08:41.000 --> 00:08:44.000]  放心 你怎樣在耶路撒冷為我做見證
[00:08:44.000 --> 00:08:48.000]  也怎樣在羅馬做見證
[00:08:48.000 --> 00:08:53.000]  羅馬這個名字第一次出現在史萊恆傳
[00:08:53.000 --> 00:08:55.000]  結果保羅是怎樣上羅馬的?
[00:08:55.000 --> 00:08:57.000]  兩年之後
[00:08:57.000 --> 00:09:00.000]  菲力斯任滿
[00:09:00.000 --> 00:09:03.000]  後任特首和現任特首
[00:09:03.000 --> 00:09:06.000]  兩個特首辦主任
[00:09:06.000 --> 00:09:08.000]  出來見記者
[00:09:08.000 --> 00:09:10.000]  順利交接
[00:09:10.000 --> 00:09:12.000]  即是很不順利的意思
[00:09:12.000 --> 00:09:14.000]  大家一看就知道
[00:09:14.000 --> 00:09:18.000]  順利的巡撫是菲斯都
[00:09:18.000 --> 00:09:21.000]  菲斯都順利報到
[00:09:21.000 --> 00:09:25.000]  很有政治家的風度
[00:09:25.000 --> 00:09:29.000]  所以他要討猶太人的歡喜
[00:09:29.000 --> 00:09:31.000]  史萊恆傳這樣記載的
[00:09:31.000 --> 00:09:32.000]  明白嗎?
[00:09:32.000 --> 00:09:33.000]  順利的官
[00:09:33.000 --> 00:09:35.000]  三不識七
[00:09:35.000 --> 00:09:36.000]  要networking
[00:09:36.000 --> 00:09:40.000]  保羅在他的手上
[00:09:40.000 --> 00:09:43.000]  正好是一個順水人情
[00:09:43.000 --> 00:09:46.000]  所以菲斯都問保羅
[00:09:46.000 --> 00:09:48.000]  問得很得體
[00:09:48.000 --> 00:09:50.000]  不是說我將你送給猶太人
[00:09:50.000 --> 00:09:51.000]  說對不起
[00:09:51.000 --> 00:09:52.000]  再見了
[00:09:52.000 --> 00:09:53.000]  你又不給錢我
[00:09:53.000 --> 00:09:54.000]  不會
[00:09:54.000 --> 00:09:56.000]  我們回耶路撒冷
[00:09:56.000 --> 00:09:59.000]  我保證你有公平的審訊
[00:09:59.000 --> 00:10:01.000]  好嗎?
[00:10:01.000 --> 00:10:04.000]  保羅就在這樣的情況下
[00:10:04.000 --> 00:10:05.000]  他只有六秒鐘都不夠
[00:10:05.000 --> 00:10:06.000]  好像溫總理
[00:10:06.000 --> 00:10:08.000]  在全世界的鏡頭之下
[00:10:08.000 --> 00:10:10.000]  要回答六四的問題
[00:10:10.000 --> 00:10:13.000]  保羅就要決定回耶路撒冷
[00:10:13.000 --> 00:10:14.000]  不行
[00:10:14.000 --> 00:10:16.000]  死路一條
[00:10:16.000 --> 00:10:18.000]  猶太人正在等他回去
[00:10:18.000 --> 00:10:20.000]  整個陷阱佈在那裡
[00:10:20.000 --> 00:10:21.000]  回到耶路撒冷
[00:10:21.000 --> 00:10:23.000]  我們的地頭
[00:10:23.000 --> 00:10:24.000]  轉兩個街口
[00:10:24.000 --> 00:10:26.000]  羅馬兵都沒有用
[00:10:26.000 --> 00:10:32.000]  於是保羅就決定上訴蓋察
[00:10:32.000 --> 00:10:34.000]  他是羅馬籍的公民
[00:10:34.000 --> 00:10:36.000]  他有這個權利
[00:10:36.000 --> 00:10:37.000]  終審庭
[00:10:37.000 --> 00:10:38.000]  不是
[00:10:38.000 --> 00:10:41.000]  他上去英國樞密院
[00:10:41.000 --> 00:10:43.000]  以前殖民地的時候
[00:10:43.000 --> 00:10:44.000]  你明白了
[00:10:44.000 --> 00:10:51.000]  所以保羅是在這樣的情勢危急當中
[00:10:51.000 --> 00:10:54.000]  他說我要上訴蓋察
[00:10:54.000 --> 00:10:58.000]  菲斯都只好公事公辦
[00:10:58.000 --> 00:11:01.000]  你既然上告於蓋察
[00:11:01.000 --> 00:11:06.000]  那你就去羅馬吧
[00:11:06.000 --> 00:11:09.000]  保羅上羅馬的旅程
[00:11:09.000 --> 00:11:13.000]  《士道行傳》26、27章
[00:11:13.000 --> 00:11:15.000]  記載得很清楚
[00:11:15.000 --> 00:11:17.000]  其實都很不簡單
[00:11:17.000 --> 00:11:19.000]  坐船去
[00:11:19.000 --> 00:11:20.000]  遇到風浪
[00:11:20.000 --> 00:11:22.000]  不是普通的風浪
[00:11:22.000 --> 00:11:23.000]  蹬一下
[00:11:23.000 --> 00:11:24.000]  嘔到七彩
[00:11:24.000 --> 00:11:26.000]  簡單那些
[00:11:26.000 --> 00:11:33.000]  是活命的指望都沒有了
[00:11:33.000 --> 00:11:37.000]  是在海上幾個星期
[00:11:37.000 --> 00:11:39.000]  暗無天日
[00:11:39.000 --> 00:11:41.000]  狂風大作
[00:11:41.000 --> 00:11:44.000]  以致到船上的兵
[00:11:44.000 --> 00:11:47.000]  想要殺光那些犯人
[00:11:47.000 --> 00:11:50.000]  免得他們偷走
[00:11:50.000 --> 00:11:54.000]  是他們要將船上的糧食
[00:11:54.000 --> 00:11:57.000]  所有的貨物都扔到海裡
[00:11:57.000 --> 00:12:01.000]  希望船不會沉
[00:12:01.000 --> 00:12:04.000]  是到船擱淺
[00:12:04.000 --> 00:12:07.000]  他們結果游水上岸
[00:12:07.000 --> 00:12:09.000]  發覺是一個小島
[00:12:09.000 --> 00:12:12.000]  在生火取暖的期間
[00:12:12.000 --> 00:12:13.000]  我又是在跟你溫書
[00:12:13.000 --> 00:12:15.000]  你應該可以回答到題目
[00:12:15.000 --> 00:12:17.000]  16歲回考讀的書
[00:12:17.000 --> 00:12:18.000]  一定很記得
[00:12:18.000 --> 00:12:21.000]  保羅被一條毒蛇咬到
[00:12:21.000 --> 00:12:23.000]  土人說
[00:12:23.000 --> 00:12:27.000]  這傢伙十惡不赦
[00:12:27.000 --> 00:12:29.000]  天理難容
[00:12:29.000 --> 00:12:31.000]  但他發覺沒事
[00:12:31.000 --> 00:12:33.000]  土人馬上轉態
[00:12:33.000 --> 00:12:35.000]  神明降世
[00:12:35.000 --> 00:12:37.000]  是呀 土人嘛
[00:12:37.000 --> 00:12:39.000]  What do you expect
[00:12:39.000 --> 00:12:41.000]  保羅是這樣的
[00:12:41.000 --> 00:12:43.000]  千辛萬苦
[00:12:43.000 --> 00:12:46.000]  所以來到《士多行傳》的28章
[00:12:46.000 --> 00:12:47.000]  你看看
[00:12:47.000 --> 00:12:50.000]  在第15節
[00:12:50.000 --> 00:12:52.000]  到了羅馬
[00:12:52.000 --> 00:12:55.000]  見到教會的弟兄
[00:12:55.000 --> 00:12:57.000]  保羅見了他們
[00:12:57.000 --> 00:13:00.000]  就感謝神
[00:13:00.000 --> 00:13:02.000]  還有四個字
[00:13:02.000 --> 00:13:06.000]  放心壯膽
[00:13:06.000 --> 00:13:07.000]  你明白了
[00:13:07.000 --> 00:13:09.000]  保羅真的不容易
[00:13:09.000 --> 00:13:11.000]  這樣來到羅馬
[00:13:11.000 --> 00:13:14.000]  跟他計劃去西班牙
[00:13:14.000 --> 00:13:16.000]  stop over羅馬
[00:13:16.000 --> 00:13:19.000]  是完全兩回事
[00:13:19.000 --> 00:13:21.000]  保羅來到羅馬
[00:13:21.000 --> 00:13:24.000]  過了三天
[00:13:24.000 --> 00:13:27.000]  他所做的《士多行傳》記載
[00:13:27.000 --> 00:13:30.000]  在羅馬發生的事情
[00:13:30.000 --> 00:13:32.000]  唯一一件
[00:13:32.000 --> 00:13:38.000]  就是他請猶太人的首領來見面
[00:13:38.000 --> 00:13:40.000]  當然《士多行傳》的結束
[00:13:40.000 --> 00:13:43.000]  是保羅仍然在羅馬
[00:13:43.000 --> 00:13:44.000]  如果你讀下去
[00:13:44.000 --> 00:13:45.000]  第30節說
[00:13:45.000 --> 00:13:47.000]  保羅自己住的房子
[00:13:47.000 --> 00:13:49.000]  有兩年之久
[00:13:49.000 --> 00:13:51.000]  雖然在他身邊
[00:13:51.000 --> 00:13:55.000]  有一個看守他的兵兵
[00:13:55.000 --> 00:13:57.000]  這個可能叫軟禁
[00:13:57.000 --> 00:14:00.000]  這個叫等候上訴該審
[00:14:00.000 --> 00:14:02.000]  排期候審
[00:14:02.000 --> 00:14:04.000]  不是 沒排期的
[00:14:04.000 --> 00:14:05.000]  羅馬哪有排期的
[00:14:05.000 --> 00:14:06.000]  你想一下
[00:14:06.000 --> 00:14:07.000]  你以為現在嗎
[00:14:07.000 --> 00:14:08.000]  等啊
[00:14:08.000 --> 00:14:09.000]  你有命就等啊
[00:14:09.000 --> 00:14:10.000]  皇帝何時有空
[00:14:10.000 --> 00:14:12.000]  就叫上去見見面
[00:14:12.000 --> 00:14:14.000]  沒空的就繼續等啊
[00:14:14.000 --> 00:14:15.000]  有錢就給錢
[00:14:15.000 --> 00:14:17.000]  給錢也沒有保證的
[00:14:17.000 --> 00:14:20.000]  所以等多久沒人知道
[00:14:20.000 --> 00:14:21.000]  有個兵
[00:14:21.000 --> 00:14:23.000]  如果照羅馬的規矩
[00:14:23.000 --> 00:14:24.000]  可能有一條鎖鏈
[00:14:24.000 --> 00:14:25.000]  連著的
[00:14:25.000 --> 00:14:26.000]  為什麼鎖鏈呢
[00:14:26.000 --> 00:14:28.000]  保羅上廁所
[00:14:28.000 --> 00:14:29.000]  兵兵不用去的
[00:14:29.000 --> 00:14:30.000]  站在門口就可以了
[00:14:30.000 --> 00:14:32.000]  確保他不逃跑
[00:14:32.000 --> 00:14:34.000]  保羅有兩年在羅馬
[00:14:34.000 --> 00:14:35.000]  他在那裡做什麼呢
[00:14:35.000 --> 00:14:38.000]  他放膽傳國神的道
[00:14:38.000 --> 00:14:41.000]  將主耶穌基督的事教導人
[00:14:41.000 --> 00:14:43.000]  沒有律法禁止他這樣做
[00:14:43.000 --> 00:14:45.000]  律法只是禁止他不可以逃跑
[00:14:45.000 --> 00:14:47.000]  他留在羅馬兩年
[00:14:47.000 --> 00:14:49.000]  士郎傳就停在這裡
[00:14:49.000 --> 00:14:52.000]  但是士郎傳停之前
[00:14:52.000 --> 00:14:57.000]  記載的唯一保羅去到羅馬兩年
[00:14:57.000 --> 00:14:58.000]  做的第一件事
[00:14:58.000 --> 00:15:00.000]  就是見猶太人
[00:15:00.000 --> 00:15:05.000]  其實保羅去到每一個城
[00:15:05.000 --> 00:15:07.000]  他第一件事
[00:15:07.000 --> 00:15:09.000]  都是見猶太人的
[00:15:09.000 --> 00:15:10.000]  你有沒有留意
[00:15:10.000 --> 00:15:12.000]  他當然是去會堂的
[00:15:12.000 --> 00:15:14.000]  因為會堂是找到猶太人的
[00:15:14.000 --> 00:15:18.000]  等於找到中國人去哪裡
[00:15:18.000 --> 00:15:19.000]  吃飯的地方
[00:15:19.000 --> 00:15:21.000]  超級市場
[00:15:21.000 --> 00:15:22.000]  當然有辦法
[00:15:22.000 --> 00:15:24.000]  如果沒有會堂
[00:15:24.000 --> 00:15:25.000]  菲律賓你記得嗎
[00:15:25.000 --> 00:15:28.000]  在河邊祈禱的地方
[00:15:28.000 --> 00:15:30.000]  保羅一定這樣做
[00:15:30.000 --> 00:15:33.000]  保羅三十年來傳道
[00:15:33.000 --> 00:15:37.000]  他每一次都找猶太人講福音
[00:15:37.000 --> 00:15:41.000]  但是每一次的反應都是一樣
[00:15:41.000 --> 00:15:42.000]  我們很快就說
[00:15:42.000 --> 00:15:44.000]  猶太人不信
[00:15:44.000 --> 00:15:45.000]  不是
[00:15:45.000 --> 00:15:46.000]  你看清楚一點
[00:15:46.000 --> 00:15:47.000]  這裡說什麼
[00:15:47.000 --> 00:15:48.000]  他所說的話
[00:15:48.000 --> 00:15:49.000]  第24節
[00:15:49.000 --> 00:15:53.000]  有信的有不信的
[00:15:53.000 --> 00:15:56.000]  不是所有的猶太人都不信
[00:15:56.000 --> 00:15:58.000]  保羅自己本來都是不信的
[00:15:58.000 --> 00:16:01.000]  後來才成為使徒
[00:16:01.000 --> 00:16:04.000]  十二使徒都是猶太人
[00:16:04.000 --> 00:16:06.000]  雅各和保羅說
[00:16:06.000 --> 00:16:10.000]  你看耶路撒冷信道的人成千上萬
[00:16:10.000 --> 00:16:12.000]  猶太人很多信耶穌
[00:16:12.000 --> 00:16:13.000]  不要說他們不信
[00:16:13.000 --> 00:16:17.000]  不過猶太人當中也有很多不信耶穌的
[00:16:17.000 --> 00:16:20.000]  不信耶穌的這群猶太人
[00:16:20.000 --> 00:16:22.000]  很進取的
[00:16:22.000 --> 00:16:24.000]  他們逼迫保羅
[00:16:24.000 --> 00:16:26.000]  他們要殺死保羅
[00:16:26.000 --> 00:16:30.000]  他們用詭計來害保羅
[00:16:30.000 --> 00:16:33.000]  這個記載也是在《舍行傳》
[00:16:33.000 --> 00:16:35.000]  從第四章、第五章
[00:16:35.000 --> 00:16:40.000]  彼得約翰在耶路撒冷已經是這樣的遭遇
[00:16:40.000 --> 00:16:41.000]  第六、第七章
[00:16:41.000 --> 00:16:46.000]  史提反的殉道又是猶太人的迫害
[00:16:46.000 --> 00:16:47.000]  第九章
[00:16:47.000 --> 00:16:48.000]  你看到
[00:16:48.000 --> 00:16:52.000]  「掃羅拿著大祭司的文書
[00:16:52.000 --> 00:16:55.000]  要北上大馬色
[00:16:55.000 --> 00:16:59.000]  去緝拿信奉者道的人
[00:16:59.000 --> 00:17:04.000]  保羅巴拿巴出去傳道」
[00:17:04.000 --> 00:17:10.000]  你讀17章、18章、19章、21章、22章、23章、25章
[00:17:10.000 --> 00:17:12.000]  你一路讀下去
[00:17:12.000 --> 00:17:16.000]  猶太人對保羅的迫害
[00:17:16.000 --> 00:17:23.000]  就是使得保羅最後來到羅馬的原因
[00:17:23.000 --> 00:17:26.000]  所以我們說
[00:17:26.000 --> 00:17:32.000]  其實你初出茅廬就沒有經驗
[00:17:32.000 --> 00:17:35.000]  保羅剛剛出來傳道
[00:17:35.000 --> 00:17:37.000]  就拍拍胸口
[00:17:37.000 --> 00:17:38.000]  不信邪的
[00:17:38.000 --> 00:17:40.000]  你越是不相信耶穌
[00:17:40.000 --> 00:17:42.000]  我就越是要跟你說
[00:17:42.000 --> 00:17:45.000]  三十年後了
[00:17:45.000 --> 00:17:48.000]  大大話話保羅都中年了
[00:17:48.000 --> 00:17:51.000]  有智慧、有經驗
[00:17:51.000 --> 00:17:52.000]  或者沒有美貌
[00:17:52.000 --> 00:17:54.000]  我們知道保羅可能光頭
[00:17:54.000 --> 00:17:59.000]  但保羅最後來到羅馬
[00:17:59.000 --> 00:18:02.000]  他應該學精了
[00:18:02.000 --> 00:18:04.000]  不是
[00:18:04.000 --> 00:18:07.000]  他仍然第一件事
[00:18:07.000 --> 00:18:09.000]  他去不到會堂
[00:18:09.000 --> 00:18:13.000]  他請猶太人的首領來
[00:18:13.000 --> 00:18:14.000]  說什麼呢?
[00:18:14.000 --> 00:18:16.000]  又是說耶穌
[00:18:16.000 --> 00:18:18.000]  結果如何?
[00:18:18.000 --> 00:18:20.000]  你不用讀聖經
[00:18:20.000 --> 00:18:25.000]  你不用任何的智慧靈丹
[00:18:25.000 --> 00:18:26.000]  你都明白
[00:18:26.000 --> 00:18:28.000]  反應是一樣的
[00:18:28.000 --> 00:18:31.000]  有信的、有不信的
[00:18:31.000 --> 00:18:34.000]  在這樣的情況下
[00:18:34.000 --> 00:18:36.000]  《施良傳》記載
[00:18:36.000 --> 00:18:39.000]  他們未散而先
[00:18:39.000 --> 00:18:44.000]  保羅就說最後一句話
[00:18:44.000 --> 00:18:46.000]  看到嗎?
[00:18:46.000 --> 00:18:49.000]  保羅背了一節聖經
[00:18:49.000 --> 00:18:52.000]  保羅背的是以賽亞書
[00:18:52.000 --> 00:18:55.000]  本來按照新約聖經的習慣
[00:18:55.000 --> 00:18:59.000]  引用舊約聖經的經文金句
[00:18:59.000 --> 00:19:00.000]  很簡單
[00:19:00.000 --> 00:19:01.000]  一個字希臘文就行了
[00:19:01.000 --> 00:19:04.000]  經上記著書
[00:19:04.000 --> 00:19:07.000]  其實中文是加了經上兩個字
[00:19:07.000 --> 00:19:09.000]  因為英文聖經的翻譯是
[00:19:09.000 --> 00:19:11.000]  It is written
[00:19:11.000 --> 00:19:14.000]  你有iPad你馬上查一下
[00:19:14.000 --> 00:19:16.000]  你看到不同的版本
[00:19:16.000 --> 00:19:18.000]  或者你可以詳細一點
[00:19:18.000 --> 00:19:21.000]  好像《馬太福音》第一、第二章說
[00:19:21.000 --> 00:19:28.000]  「這是應嚴先知的話說」
[00:19:28.000 --> 00:19:30.000]  都可以
[00:19:30.000 --> 00:19:33.000]  路加在這裡怎麼說?
[00:19:33.000 --> 00:19:34.000]  路加說
[00:19:34.000 --> 00:19:39.000]  「聖靈直先知以賽亞
[00:19:39.000 --> 00:19:43.000]  向你們祖宗所說的話
[00:19:43.000 --> 00:19:46.000]  是不錯的」
[00:19:46.000 --> 00:19:47.000]  我們讀《士徒行傳》
[00:19:47.000 --> 00:19:50.000]  從第一章開始我們就明白
[00:19:50.000 --> 00:19:54.000]  《士徒行傳》的關鍵主角
[00:19:54.000 --> 00:19:57.000]  不是我們經常在主學所說的
[00:19:57.000 --> 00:20:00.000]  頭一半一至十二章是西門彼得
[00:20:00.000 --> 00:20:02.000]  他是向猶太人傳福音的使徒
