
[00:00:00.000 --> 00:00:08.000]  我們歡喜發樂,回到上帝的家裡敬拜主。
[00:05:33.000 --> 00:05:52.000]  你知道撒旦用盡一切的技倆,用盡他所有的方法,就是要使一個人遠離神,就要使信徒我們不冷不熱,使我們變成一個枯乾的骷髏骨頭,求主恩尼德來光照我們。
[00:05:52.000 --> 00:06:09.000]  一個骷髏骨頭是沒有生命力的,使我們一見到的時候,毛骨都會聳然。撒旦用什麼技倆呢?我以前曾經說過,撒旦用的板斧,來來去去都是有幾招的。
[00:06:09.000 --> 00:06:25.000]  第一招就是硬攻打下來,當頭棒喝,藉著患癌症,撞車,各種不同的,我們所面對的苦難,逼迫,使一個信徒跌倒。
[00:06:25.000 --> 00:06:45.000]  撒旦也知道,你越壓迫的時候,一個骷髏頭未必會跌倒,反而還會站得很穩,見證力還會很強。於是他就用第二把板斧,第二招叫做柔攻,透過一些懷疑,懷疑神的話語,懷疑神的信實。
[00:06:45.000 --> 00:07:01.000]  在伊甸園裡面,這條蛇就用這個方法,神起下如此說,首先懷疑,然後就否定神的話語,你吃了不用死的,這個人說神騙你的,將最好的東西保留不給你的。
[00:07:01.000 --> 00:07:19.000]  柔攻,將懷疑種子放在人裡面,再過來就是無陰功,透過一些罪,安逸的環境,好像蠶蟲一樣,慢慢去蠶食一個信徒的生命。
[00:07:19.000 --> 00:07:47.000]  好像在溫水裡煮青蛙一樣,慢慢加熱,使你不覺得水溫的改變,你想到時煮滾,你跳出來都跳不出來,這樣的一個境況,使我們失去了對罪的敏銳心,失去了對神的熱心冷淡起來。
[00:07:47.000 --> 00:08:13.000]  再過來,有時當一個人意氣風發的時候,將他捧高,將他抬高,使他自以為是,使他自高自傲,不需要理會神,當他沒有道,靠自己的經驗,關係網絡,才能,來達到我們自己要達到的目的。
[00:08:13.000 --> 00:08:37.000]  撒旦來去都是這幾個板斧,歸納起來就是這幾招,對不同的人有不同的招數,有時候我們在某一個方面比較弱,他就從那邊戳下來,我不知道你在哪一方面比較軟弱,我知道我自己,所以我們要知己知彼,要有好的警醒。
[00:08:37.000 --> 00:08:53.000]  當時在以色列書第37章,就先知以色列被帶到這個平原,所看到的景象,就是這樣的一個景象。
[00:08:53.000 --> 00:09:17.000]  以色列人,特別是南國的猶太人,經歷過國破家亡,在主前586年的時候,就已經摧毀了這個國家,將聖殿來銷毀,而以西傑是第二批被擄,即是說未摧毀耶路撒冷之前被擄。
[00:09:17.000 --> 00:09:37.000]  而後來五年之後,就發生了耶路撒冷這些大屠殺被摧毀,然後在巴比倫大軍壓境的時候,他們頑強抵抗之下,就將他們屠殺,然後就把聖殿來銷毀。
[00:09:37.000 --> 00:09:55.000]  這個景象當時,先知被帶到去,就像在耶路撒冷被大屠殺的那種景象,經過五年之後,屍體變成骷髏骨頭的那種情景。
[00:09:55.000 --> 00:10:05.000]  如果你是先知的話,你去到這樣的景象,同樣你的心都會很心驚膽跳,毛骨悚然。
[00:10:05.000 --> 00:10:27.000]  當時神就對以西傑說,人子啊,你覺得骷髏骨會不會復活呢?先知就說,主啊,你是知道的。
[00:10:27.000 --> 00:10:35.000]  他很聰明地回答,因為在人體是不可能的,已經變成骷髏骨頭,怎麼可能復活呢?
[00:10:35.000 --> 00:10:43.000]  但他知道在神的內部沒有難成的事,所以他回答的時候,他一方面擺上信心地回答,
[00:10:43.000 --> 00:10:57.000]  耶路撒冷啊,你知道的,你能夠的。然後耶路撒冷對他說,你以西傑要向這些骸骨發預言,
[00:10:57.000 --> 00:11:15.000]  要聽耶和華的話,當時耶和華就要先知,在面對平原裏面這麼多骷髏骨頭,一片亂葬崗的情景,
[00:11:15.000 --> 00:11:28.000]  就發預言,宣告,發預言就是宣告,宣告什麼呢?宣告說要聽耶和華的話,然後下面那句就是耶和華自己說的,
[00:11:28.000 --> 00:11:40.000]  自己宣告向這些骸骨說,我必使氣息進入你們裏面,你們就要活了。
[00:11:40.000 --> 00:11:49.000]  或者我們今天的情況,可能未必到這種骸骨這麼枯幹,
[00:11:49.000 --> 00:11:58.000]  但我們已經逐漸逐漸因為各種原因,世俗的事,事務的事情,個人的罪,
[00:11:58.000 --> 00:12:05.000]  種種使我們心沉了下來,使我們對屬靈的事情已經冷淡了。
[00:12:05.000 --> 00:12:18.000]  但是今天耶和華神向你發出宣告,叫我們無論是從沉睡的,沉夢的,沉淪的裏面,我們都要起來,都要再一次復生。
[00:12:18.000 --> 00:12:24.000]  這個是當時以西傑他所經歷的。
[00:12:24.000 --> 00:12:38.000]  接著就接著來說,於是以西傑就遵命宣告,宣誓預言,當他正在說出這個宣告預言的時候,
[00:12:38.000 --> 00:12:48.000]  突然之間有響聲,有地震,然後那個景象是一個平原一片的骷髏骨,
[00:12:48.000 --> 00:12:56.000]  突然之間地搖動,地一搖動的時候,那些骨頭和骨頭就搖動了。
[00:12:56.000 --> 00:13:07.000]  他還要繼續說,我觀看,他說骨與骨互相聯絡,我觀看見到骸骨上面聯絡在一起,
[00:13:07.000 --> 00:13:16.000]  接著長了根,接著有肉,接著有皮遮蔽著,只是沒有氣息。
[00:13:16.000 --> 00:13:26.000]  你說這個仙子還蠻懂得生物學的,知道骨與骨之間有根,接著有肉,接著有皮,
[00:13:26.000 --> 00:13:36.000]  因為他是祭司,祭司以前牛羊來到的時候,獻祭,他去宰殺,他知道那些生物的結構是怎樣的。
[00:13:36.000 --> 00:13:46.000]  你們也知道一個祭司或者以色列人,他遇到這些屍體的時候,認為不結的,他們不會接近的。
[00:13:46.000 --> 00:13:58.000]  但是竟然現在耶和華神叫他在這些骷髏骨的面前宣告,表示耶和華神現在要做一件新事,
[00:13:58.000 --> 00:14:08.000]  一件事是他們以前想都想不到的,不可思議的一件事,就是這樣彰顯在他們的面前,
[00:14:08.000 --> 00:14:21.000]  神讓我們經歷它,做一些新事,做一些我們以前想不到的,不是憑著我們的想像,憑著我們的才智去想一些辦法出來,
[00:14:21.000 --> 00:14:32.000]  是做一件新做的事,因為在基督耶穌裡面,我們就是一個新做的人,將來在新天新地裡面,又是一個新的天地,
[00:14:32.000 --> 00:14:40.000]  現在耶和華神在我們裡面要做一件新事,吾以時先知,就是發出這個預言,
[00:14:40.000 --> 00:14:50.000]  接著耶和華神對他說,人子啊,你要發預言,然後向風發預言,當時這些骨與骨聯絡在一起的時候,
[00:14:50.000 --> 00:14:58.000]  長了筋,長了肉,長了皮,但是沒有氣息,然後神就說,向風發預言,
[00:14:58.000 --> 00:15:07.000]  就說,耶和華這樣說,氣息啊,要從四方而來,吹在這些被殺的人身上,使他們活了。
[00:15:07.000 --> 00:15:17.000]  當時這個風這個字,就是靈這個字,希伯來文叫做ruak,就是靈,就是風,
[00:15:17.000 --> 00:15:31.000]  向四方的這些風來發出預言,就說,讓神的靈來吹進這些已經聯絡在一起了,長了筋,長了肉,
[00:15:31.000 --> 00:15:54.980]  有皮蓋住嘅 但係無氣息嘅呢班咁樣嘅 仲係死氣沉沉嘅人 嚟到係發出預言 讓風 讓靈能夠進入佢哋嘅裏面 於是呢 第十次就玩啦 先知 逢命 遵命去說預言 當佢說預言個時候
[00:15:54.980 --> 00:16:08.540]  四方嘅風 又話佢靈 就係咁樣嚟到係 吹入佢哋裏面 進入呢個 呢個骸骨已經成為咗人形嘅呢啲咁樣嘅個體嘅裏面
[00:16:08.540 --> 00:16:18.500]  使到佢哋成為一個有靈嘅活人 然之後呢 佢哋站起嚟 你睇下呢個景象呢係 何等奇特嘅一個景象
[00:16:18.500 --> 00:16:28.500]  如果我哋喺嗰度嘅話呢 我哋都會好驚奇 都會好驚嚇
[00:16:28.500 --> 00:16:50.500]  當時聖經就話 佢哋成為極大嘅軍隊 一啲枯乾嘅成為活嘅軍隊 呢個就係神喺唔同嘅時段嘅裏面 喺人類嘅歷史裏面 經常會做出嘅佢嘅作為
[00:16:50.500 --> 00:17:02.500]  而喺以西傑當時被擄嘅呢一班嘅猶大人中間 就係將個訊息開展出嚟 所以成卷嘅以西傑書我哋講過 就係講復興
[00:17:02.500 --> 00:17:17.500]  雖然猶大人有犯罪 我哋上個禮拜都提過 佢哋犯個罪非常之沉重嘅 以致到呢成日審判臨到 以致到呢聖殿會被摧毀 但審判唔係最終嘅目的
[00:17:17.500 --> 00:17:42.500]  日熟雖然猶哭泣 早辰便必歡呼 神嘅恩典係叫我哋能夠係經歷過佢嘅管教 經歷過呢個沉痛嘅教訓之後 我哋痛定思痛 能夠起嚟 能夠興起 能夠復興起嚟
[00:17:42.500 --> 00:18:04.500]  所以前面32章就講到好沉重嘅審判訊息 無論係對猶大 無論係對列國 一樣 列國包括當時的摩利人 阿滿人 巴比倫人 埃及人 種種嘅 都會喺呢一位聖潔公義嘅神嘅面前接受佢公義聖潔嘅審判
[00:18:04.500 --> 00:18:25.500]  但審判之後就係一個復興 所以32章一直講到神佢嘅更生 佢喺人嘅裏面做奇妙嘅事 將一個新嘅心 將一個新嘅靈放喺佢哋裏面 然後使到佢哋成為一個有靈嘅活人
[00:18:25.500 --> 00:18:49.500]  所以我哋今日呢 喺呢個37章呢 就係呢個復興呢一段嘅經文嘅裏面 特別呢佢會建立一個新嘅子民 然後將一個新嘅敬拜 新嘅聖殿呢 嚟到係賜畀佢哋 一個枯骨嘅 一個睇嚟冇生命嘅 竟然成為一大隊嘅活嘅軍隊嚟到係侍奉神
[00:18:49.500 --> 00:19:18.500]  求主幫助我哋今日 叫我哋能夠喺靈裏面甦醒過嚟 唔好再尋睡 尋夢喺我哋自己嗰個人生嗰個嘅私慾嘅裏面 真正好似詩篇23篇裏面 佢就係又話神使到我嘅靈魂甦醒 為自己嘅名引導我走二路 呢一篇詩篇大家好熟嘅 又話係我嘅目者
[00:19:18.500 --> 00:19:33.500]  佢就會引導我哋經過人生種種嘅 高高低低彎彎曲曲嘅呢啲嘅道路 使到我哋走上一條直路 一條易路 叫我哋能夠靈魂甦醒
[00:19:33.500 --> 00:19:56.500]  你知我哋嚟教會萬民堂前身係巡禮會巡渡會 約翰維斯尼喺1738年嘅時候 當時佢喺美洲大陸返返嚟 喺船上遇到一班莫拉維亞嘅同工嘅祈禱
[00:19:56.500 --> 00:20:11.500]  喺大風浪中間佢哋嗰種嘅平穩安定嘅心 跟住返到去倫敦嘅時候 佢當時本來好沮喪 佢年青嘅時候 奉獻佢爸爸係一個傳道人
[00:20:11.500 --> 00:20:28.500]  佢經歷過一場大火中間 佢當時五六歲 成間屋都著火 其他嘅人已經走咗出去 佢爸爸帶曬出去 佢自己一個人喺二樓嗰度
[00:20:28.500 --> 00:20:43.500]  喺呢種危難嘅情況嗰度 佢當時攞張凳 企喺個窗嗰度 打爛個玻璃 然之後揮手 佢爸爸見到咁嘅情況 即刻衝返入去 佢媽媽喺出面祈禱
[00:20:43.500 --> 00:21:03.500]  佢媽媽祈禱嘅時候 就有一句話語喺《阿摩斯書》裏面出嚟 佢話好似喺火中抽出嚟嘅一根柴一樣 佢爸爸衝入去 喺危難嘅火坑中間 上到二樓 然之後一抱抱住約翰維斯利 衝出嚟帶佢去到安全嘅地方
[00:21:03.500 --> 00:21:26.500]  所以佢就係喺火中被抽出嚟嘅一根木柴 當佢長大之後 佢願意侍奉神 做過宣教士 去到美洲新大陸 就喺新大陸一班印第安人嗰邊嚟到係工作
[00:21:26.500 --> 00:21:46.500]  但係當時佢遇到好多困難 心靈裏面好枯乾 感覺到自己冇力量 工作一年之後就精神衰弱 根本冇力量 感覺自己係失敗 就咁樣坐船返去英國 就喺船上遇到呢一班會禱告嘅摩利維亞嘅人
[00:21:46.500 --> 00:22:03.500]  喺呢個大風浪中間 仍然內心平靜安穩 返到去嘅時候 輾轉又遇上摩利維亞嘅弟兄 跟住帶佢去一個聚會 就喺所謂艾德門街 奧德斯基嗰次嘅聚會
[00:22:03.500 --> 00:22:19.500]  佢入到去呢個場所裏面 當時有一班信徒喺嗰邊 帶領嘅弟兄就宣讀緊 宣讀緊馬丁路德所寫嘅諾馬書嘅著色 嗰個嘅序言
[00:22:19.500 --> 00:22:40.500]  當佢呢個主席宣讀嗰時候 佢坐喺後面 突然之間有一股嘅暖流喺佢嘅內心裏面 充滿住佢 所以呢佢呢一個經歷呢 就使到佢再次蘇醒起嚟 本來已經係精神衰弱 一個非常之沉痛嘅一種嘅經歷
[00:22:40.500 --> 00:22:59.500]  喺呢一種嘅低落嘅低谷嘅裏面走出嚟 然後呢 神就使用佢 佢一生以後嗰五十年嘅侍奉 佢走過四十萬公里嘅路 喺馬上 馬車上 我再講一次
[00:22:59.500 --> 00:23:20.500]  四十萬呀 唔係坐飛機呀 唔係坐呢個冷氣嘅巴士呀 或者係私家車房車 係坐喺馬上面呀 坐喺馬車嗰度呀 到處為福 因為天國嚟到奔走 四十萬公里
[00:23:20.500 --> 00:23:38.500]  佢去世嗰時候呢 喺英國就有八萬個信徒 佢一生能夠八萬個信徒 喺美國 佢當時都來回啦 後來來回啦 喺美國 就有六萬個 維利公會嘅信徒
[00:23:38.500 --> 00:24:07.500]  而家呢 天滿全世界嘅 就有最少四千萬嘅信徒 個幾年前呢 就喺東馬 就喺東馬嘅上院嗰度教 東馬就喺而家三六月嗰一帶 佢嗰邊嘅 維利公會嘅係最堅強嘅 信仰最純正嘅 最熱心嘅 全世界最熱心嘅呢一班嘅信徒
[00:24:07.500 --> 00:24:21.500]  就因為一個人嘅生命改變 一個人從個沉睡 從個低谷嘅裏面 睇嚟好似好富幹 但係神嘅靈進入嘅裏面 好似一股嘅暖流一樣嘅改變咗佢
[00:24:21.500 --> 00:24:50.500]  今日我哋都需要有呢一個重新嘅彌特系復興過嚟 將我哋嘅靈魂甦醒 唔再係沉睡 唔再係沉夢 唔再係沉淪喺我哋自己嘅軟弱嘅裏面 而係我哋要起嚟 求主幫助我哋 叫我哋嘅靈魂甦醒 求主將佢嘅氣息 將耶和華嘅靈吹入我哋嘅裏面 好似創世記第二章 當呢個神創造呢個天地同埋人類嘅世界
[00:24:50.500 --> 00:25:18.500]  神用地上塵土做人 然後將生氣吹在他們鼻孔裏面 就成了有靈的活人 我哋唔再成為一個腐骨 唔再成為一個冇生命嘅行屍走肉 我哋係一個有靈嘅活人 真正有神嘅靈喺我哋裏面充滿住生命力 充滿住力量嘅 一路奔向我哋嘅生命
[00:25:18.500 --> 00:25:46.500]  充滿住力量嘅 一路奔走落去 無論我哋年紀有幾大 有幾年輕 我哋都能夠咁樣 嚟到係奔走 求主將我哋裏面繼續嘅工作 我淨係呢度開始坐喺度默默祈禱嘅時候 求主幫助幫助我哋教會 萬民堂 能夠呢 繼續嘅發展 繼續嘅嚟到係帶領人信主
[00:25:46.500 --> 00:26:11.500]  使到呢個堂子能夠坐滿人 樓上嘅樓下嘅 不單止咁樣 更加能夠係影響國外嘅 使到能夠係萬民能夠係因此蒙恩嘅 求主幫助我哋 可以咁樣嘅 只要每一個我哋而家在座嘅喺網上嘅 我哋都能夠係俾神嘅靈 吹入我哋嘅裏面 使到我哋靈裏面復甦起嚟
[00:26:11.500 --> 00:26:28.500]  使到我哋唔再係沉夢喺自己嘅世界嘅裏面 使到我哋起嚟成為一大隊嘅極大嘅軍隊 係耶和華嘅軍隊 因為萬軍嘅耶和華嚟到係須領住我哋
[00:26:28.500 --> 00:26:50.500]  你願唔願意做一個基督嘅精兵呢? 喺我哋呢個世代 呢一個咁黑暗嘅 咁邪惡嘅 充滿住各種唔同嘅張力嘅呢一個嘅世代裏面 我哋能夠成為明光嘅 照耀成為基督嘅精兵
[00:26:50.500 --> 00:26:59.500]  喺磨爛嘅日子裏面 我哋不單止能夠站立得住 而且為主嚟到係征戰嘅時候 能夠係得勝
[00:26:59.500 --> 00:27:21.500]  我哋繼續睇落去嘅神 你發現 先就話 耶和華神將佢嘅靈放喺你哋裏面 你哋就要活了 我將你哋安置喺本地 你哋就知道 我是耶和華 如此說 也如此成就 這是耶和華說的
[00:27:21.500 --> 00:27:40.500]  耶和華嘅話語係帶住能力嘅 一出去就唔會徒然往返嘅 善治二賽亞書都係咁樣講 耶和華嘅話語 當佢創造呢個天地嘅時候 係用佢嘅話帶住權能 說有就有 說光就光 呢一切 佢今日同樣嘅
[00:27:40.500 --> 00:28:06.500]  可能只係當時 被擄嘅呢一班嘅猶大人嘅裏面工作 同樣喺我哋呢個時代裏面 對我哋每一個屬佢嘅子民 發出呢一個宣告 發出呢一個呼籲 叫我哋起力 叫我哋能夠經歷佢 叫我哋能夠讓神嘅靈進入我哋嘅裏面 充滿住我哋
[00:28:06.500 --> 00:28:22.500]  當佢咁樣講 就會咁樣成就 我哋憑信心嚟到係仰望 更加繼續睇落去嘅時候 喺三十七章你發現 後面呢 繼續我哋就話冇讀嘅 繼續呢就講到呢 佢會做一件咩事情呢
[00:28:22.500 --> 00:28:45.500]  佢當時呢 就叫呢個以西健 佢話人子呀 你攞一斤嘅木杖 然之後喺上面呢 寫住猶大同埋以色列兩個嘅名 又攞第二斤嘅 寫住約瑟 以法連同埋佢嘅同伴以色列全家
[00:28:45.500 --> 00:29:06.500]  咁即係話佢攞咗兩條嘅木棍 兩條嘅木杖 寫咗猶大以色列 寫咗以法連同埋以色列全家 係咩意思呢 你知道當時呢 以色列國已經分裂咗 自從呢 所羅門之後 佢個仔羅波安就敗咗家
[00:29:06.500 --> 00:29:24.500]  使到呢 就以色列國呢 就分裂成為北角嘅以色列 南角嘅猶大家 喺呢一個警方嘅裏面呢 一路持續落嚟 成為一個嘅分裂嘅國家 喺咁嘅情況裏面 又話神而家發出個預言
[00:29:24.500 --> 00:29:47.500]  就話將來喺神嘅工作裏面 無論係猶大嘅 以色列嘅 分裂咗嘅 都能夠合而為一 使到佢成為咗 摺連為一 成為咗一斤嘅木棍 而且都係成為約瑟嘅大軍隊
[00:29:47.500 --> 00:30:07.500]  佢就咁講啦 主耶華如此說 將約瑟 同伴以色列支派嘅將 以法連手中猶大的將 摺連埋一齊 成為咗一斤 跟住呢 佢就將啲名字寫喺佢前面 就按主耶華神所講
[00:30:07.500 --> 00:30:24.500]  佢就咁講啦 佢要將以色列人 從佢哋所到嘅各國收取 從四處召集佢哋 引導佢哋歸回本地 呢個呢 就係佢哋已經係被擄一段時間
[00:30:24.500 --> 00:30:53.500]  耶路撒冷被毀五年之後 按照著 但以理書發出嘅預言 佢哋要被擄有七十年嘅時間 而家只不過係被擄嘅初期而言 喺被擄嘅初期 透過先知以西傑 就已經宣告出將來佢哋要喺呢啲 散居各地嘅各國嘅喺巴比倫嘅帝國嘅裏面嘅呢一班嘅以色列人都可以回歸
[00:30:53.500 --> 00:31:21.500]  都可以返返到佢哋嘅本地 成個華語就係要咁樣成就 永不落空 成個華語就係會按照佢對阿不拉罕 阿不拉罕所立嘅約嚟到係成就 咁咪一樣嘅 佢對我哋所應許嘅 每一句都係實在嘅 每一句都會按照住佢嘅心意嚟到係成就
[00:31:21.500 --> 00:31:43.500]  所以各位大英姐妹 我哋今日要做嘅係乜嘢呢 你同我要做嘅係乜嘢呢 我哋唔好再沉睡 沉夢喺我哋自己嘅私欲 同埋我哋自己所要建立嘅事業嗰度 而係醒悟過嚟 蘇醒過嚟 睇見神佢嘅工作
[00:31:43.500 --> 00:32:11.500]  剛才敬拜小祖帶領我哋最後嗰日 詩歌獻上主 我冇咩嘅可以為主嚟到做 講到年少嘅時候 冇咩可以獻畀主 到咗時光嘅轉世 到咗呢一個年華已經係發白嘅時候 亦都冇咩可以嚟到獻畀主 難道真係咁樣嗎
[00:32:11.500 --> 00:32:40.500]  難道我哋好似有個先知 當一個小哥嘅時候呢 你嚟跟隨我 侍奉我 呢個小哥 哎呀我仲係年幼呀 唔識做乜嘢呀 咁樣 好啦 當呢個小哥淺長大啦 跟住呢 佢讀書嘅時候 哎呀我好忙呀讀書呀 咁呀 就唔理先知嘅話 咁先知又再嚟啦 佢當時呢已經係做緊嘢啦 哎呀我而家做嘢建立我事業呀 我有個家庭呀 咁呢 又唔肯出嚟侍奉 跟住呢又時間過咗啦
[00:32:40.500 --> 00:33:09.500]  到咗佢已經係年紀老邁啦 頭髮發白啦 咁佢話 哎呀我自己冇能力啦 我自己已經係好軟弱啦 又冇機會出嚟侍奉 係咪咁樣就係過咗一生嘅歲月呢 你嘅一生點樣呢 你而家仲係精壯嘅年華嘅時候呢 我哋要把幹任 我哋要真正嘅嚟到係 起嚟成為 又話嘅精兵
[00:33:09.500 --> 00:33:38.500]  主耶穌基督嘅精兵 俾聖靈嚟到係充滿嚟到管理 嚟到係神嘅靈進入我哋嘅裏面 吹靈氣 使到我哋呢能夠去揚起帆嚟到係勇往直前 好似喺個海上面呢隻船一樣 當呢個帆揚起嗰時候呢個風就咁樣吹過嚟 我最後講個風呢就係聖經裏面所用嘅就係呢一個靈 使到我哋繼續嘅勇往直前
[00:33:38.500 --> 00:34:03.500]  做基督嘅精兵 願主耶穌基督幫助我哋 如果每一個弟兄姊妹 每一個個體 我哋都係願意咁樣做嘅話 都係咁樣嚟到係復興起來嘅話呢 呢個教會就係充滿住生命力 充滿住生機 生機勃勃嘅 繼續嘅為主耶穌基督 侍奉嚟到見證主
[00:34:03.500 --> 00:34:31.500]  更加畀我哋能夠係團結一致嘅 同心合意嘅 唔再係支離破碎 唔再係四分八裂 而係真正嘅喺主裏面我哋合而為一嘅 我哋有一條心 就係耶穌基督嘅心喺我哋裏面 我哋為嘅就係要讓福音廣傳 教會能夠興旺 求主幫助 畀我哋每一個弟兄姊妹 都係有呢一個心志嘅時候 教會就會興旺起來
[00:34:31.500 --> 00:34:57.500]  我哋打呢一場屬靈嘅爭戰 就會靠主嚟到得勝 因為爭戰嘅係屬耶和華 爭戰嘅勝敗 唔係在乎我哋 唔係靠車靠馬 唔係靠我哋嘅經驗才智 而係靠萬軍嘅耶和華 方能成事 靠佢嘅靈 求主幫助我哋 畀我哋今日喺呢一段嘅訊息裏面
[00:34:57.500 --> 00:35:24.500]  我哋嚟到係思想呢個復興 思想呢個我哋同主的關係 唔再係成為骷髏骨 咁無骨聳然嘅 冇生命力嘅 虛度剛陰嘅 白佔地圖嘅 呢一種咁樣嘅人生 畀我哋無論而家喺咩嘅人生階段裏面 無論你係青壯嘅 無論我哋已經係到咗呢一個嘅年紀老慢嘅
[00:35:24.500 --> 00:35:53.500]  但係我哋仍然好似加納一樣 85歲嗰時候仍然喺約書亞面前 約書亞同佢一齊爭戰嘅 佢哋40幾歲嗰時候就被派出去加納底巴黎亞嗰邊呢度做探子 跟住呢有40年嘅時間 到咗85歲嗰時候呢 佢話我仲可以爭戰 我仲可以為耶和華呢 嚟到係攻城落地 求主幫助我哋
[00:35:53.500 --> 00:36:13.500]  俾我哋有呢個心智 我哋喺人生唔同嘅階段 無論係精壯嘅年日 無論係我哋已經係年事老慢嘅 我哋仍然靠主我哋得力 靠主嚟到得勝 力上加力 榮上加榮嘅 使我們低頭做個祈禱
[00:36:13.500 --> 00:36:41.500]  多謝你 多謝你 你嘅話語係咁實在 你嘅應許每一句都係時的 求主幫助我哋 我哋緊緊嘅揸住你自己嘅應許 我哋讓聖靈你自己親自嘅進入我哋裏面 嚟到充滿住我哋 管理住我哋 使到我哋嘅心思 我哋嘅意念 我哋嘅一生都係喺你嘅手中成為你所使用嘅器皿 能夠祝福好多嘅人
[00:36:41.500 --> 00:36:51.500]  能夠使到教會興旺福音廣傳 使到你嘅名能夠被高舉 我哋恭敬日將每一位教徒奉耶穌基督嘅名 求 阿門
[00:36:51.500 --> 00:36:52.500]  阿門
[00:36:52.500 --> 00:36:53.500]  阿門
[00:36:54.500 --> 00:36:55.500]  阿門
[00:36:55.500 --> 00:36:57.500]  阿門
[00:36:57.500 --> 00:36:59.500]  阿門
[00:36:59.500 --> 00:37:01.500]  阿門
[00:37:01.500 --> 00:37:03.500]  阿門
[00:37:03.500 --> 00:37:05.500]  阿門
[00:37:05.500 --> 00:37:07.500]  阿門

