
[00:00:00.000 --> 00:00:07.200]  我們今天分享在馬福音我們繼續去認識耶穌
[00:09:52.400 --> 00:09:56.400]  也不可以為寫字而擦字
[00:09:56.400 --> 00:09:58.400]  你不知道他在說甚麼
[00:09:58.400 --> 00:10:00.400]  不可以點火
[00:10:00.400 --> 00:10:02.400]  但這裡很奇怪
[00:10:02.400 --> 00:10:04.400]  又不可以濃色火種
[00:10:04.400 --> 00:10:06.400]  如果前一天點了
[00:10:06.400 --> 00:10:08.400]  安息日不可以正式
[00:10:08.400 --> 00:10:10.400]  我想火足例外
[00:10:10.400 --> 00:10:12.400]  不可以撕爛東西
[00:10:12.400 --> 00:10:14.400]  發脾氣也不可以撕爛
[00:10:14.400 --> 00:10:16.400]  不可以梳羊毛
[00:10:16.400 --> 00:10:18.400]  不可以分開兩條線
[00:10:18.400 --> 00:10:20.400]  為甚麼這樣說呢
[00:10:20.400 --> 00:10:22.400]  其實這裡說不可以打結
[00:10:22.400 --> 00:10:24.400]  也不可以解結
[00:10:24.400 --> 00:10:26.400]  也不可以耕田
[00:10:26.400 --> 00:10:28.400]  究竟他犯了哪條例呢
[00:10:28.400 --> 00:10:30.400]  如果你看路加福音
[00:10:30.400 --> 00:10:32.400]  可能你會懂
[00:10:32.400 --> 00:10:34.400]  好像拉比那樣說他做錯了甚麼
[00:10:34.400 --> 00:10:36.400]  在路加福音怎樣說這節呢
[00:10:36.400 --> 00:10:38.400]  他說有一個安息日
[00:10:38.400 --> 00:10:40.400]  耶穌從墨田經過
[00:10:40.400 --> 00:10:42.400]  他的門徒摘了墨水
[00:10:42.400 --> 00:10:44.400]  用手
[00:10:44.400 --> 00:10:46.400]  懂不懂讀這個字
[00:10:46.400 --> 00:10:52.400]  這是讀個搓字
[00:10:52.400 --> 00:10:54.400]  搓
[00:10:54.400 --> 00:10:56.400]  搓即是甚麼
[00:10:56.400 --> 00:10:58.400]  搓
[00:10:58.400 --> 00:11:00.400]  可能要搓一搓才能吃
[00:11:00.400 --> 00:11:02.400]  是不是
[00:11:02.400 --> 00:11:04.400]  原來我看回
[00:11:04.400 --> 00:11:06.400]  他說這個搓
[00:11:06.400 --> 00:11:08.400]  犯了甚麼規條呢
[00:11:08.400 --> 00:11:10.400]  原來那39類裏面
[00:11:10.400 --> 00:11:12.400]  就叫磨
[00:11:12.400 --> 00:11:14.400]  即是打磨
[00:11:14.400 --> 00:11:16.400]  所以你一搓
[00:11:16.400 --> 00:11:18.400]  就磨東西
[00:11:18.400 --> 00:11:20.400]  所以有機會可能犯了
[00:11:20.400 --> 00:11:22.400]  613條裏面的其中一條
[00:11:22.400 --> 00:11:24.400]  然後那些法利賽人就很雀躍
[00:11:24.400 --> 00:11:26.400]  就去和耶穌告狀
[00:11:26.400 --> 00:11:28.400]  做了這樣的事
[00:11:28.400 --> 00:11:30.400]  耶穌怎樣回覆他呢
[00:11:30.400 --> 00:11:32.400]  耶穌跟著說
[00:11:32.400 --> 00:11:34.400]  耶穌跟他們說
[00:11:34.400 --> 00:11:36.400]  經上記著說
[00:11:36.400 --> 00:11:38.400]  大衛和跟從他的人
[00:11:38.400 --> 00:11:40.400]  所做的事你們沒有念過嗎
[00:11:40.400 --> 00:11:42.400]  其實拉比一定念過所有的
[00:11:42.400 --> 00:11:44.400]  拉比一定念過所有的
[00:11:44.400 --> 00:11:46.400]  拉比一定念過所有的
[00:11:46.400 --> 00:11:48.400]  但耶穌就想和他再重提這件事
[00:11:48.400 --> 00:11:50.400]  但耶穌就想和他再重提這件事
[00:11:50.400 --> 00:11:52.400]  大衛去到聖殿裏面
[00:11:52.400 --> 00:11:54.400]  吃了一些餅
[00:11:54.400 --> 00:11:56.400]  你們有沒有念過
[00:11:56.400 --> 00:11:58.400]  立刻不出聲
[00:11:58.400 --> 00:12:00.400]  你們有沒有念過
[00:12:00.400 --> 00:12:02.400]  耶穌再說
[00:12:02.400 --> 00:12:04.400]  當亞比亞他在
[00:12:04.400 --> 00:12:06.400]  作大祭司的時候
[00:12:06.400 --> 00:12:08.400]  他在神殿吃了陳設餅
[00:12:08.400 --> 00:12:10.400]  我一會兒會說陳設餅是什麼
[00:12:10.400 --> 00:12:12.400]  又被他跟從他的人
[00:12:12.400 --> 00:12:14.400]  吃了
[00:12:14.400 --> 00:12:16.400]  除了祭司以外
[00:12:16.400 --> 00:12:18.400]  人都不可以吃
[00:12:18.400 --> 00:12:20.400]  很簡單的背景
[00:12:20.400 --> 00:12:22.400]  就是當大衛有一天逃亡的時候
[00:12:22.400 --> 00:12:24.400]  他去到一個神殿
[00:12:24.400 --> 00:12:26.400]  去到祭司那裏
[00:12:26.400 --> 00:12:28.400]  然後很餓
[00:12:28.400 --> 00:12:30.400]  他問過祭司
[00:12:30.400 --> 00:12:32.400]  你有沒有餅吃
[00:12:32.400 --> 00:12:34.400]  祭司說我們沒有尋常的餅
[00:12:34.400 --> 00:12:36.400]  只有什麼餅
[00:12:36.400 --> 00:12:38.400]  只有聖餅
[00:12:38.400 --> 00:12:40.400]  只有陳設餅
[00:12:40.400 --> 00:12:42.400]  帶大家去一比一的聖殿那裏看看
[00:12:42.400 --> 00:12:44.400]  回望
[00:12:44.400 --> 00:12:46.400]  可以說是一個神的殿
[00:12:46.400 --> 00:12:48.400]  那時候一比一
[00:12:48.400 --> 00:12:50.400]  大約是做什麼呢
[00:12:50.400 --> 00:12:52.400]  如果看聖經
[00:12:52.400 --> 00:12:54.400]  我們一走進去
[00:12:54.400 --> 00:12:56.400]  你就會看到那個
[00:12:56.400 --> 00:12:58.400]  就是獻祭的地方
[00:12:58.400 --> 00:13:00.400]  走上去的
[00:13:00.400 --> 00:13:02.400]  再前面就是洗作盤
[00:13:02.400 --> 00:13:04.400]  再後面就是神的殿
[00:13:04.400 --> 00:13:06.400]  一進去
[00:13:06.400 --> 00:13:08.400]  這就是神的殿
[00:13:08.400 --> 00:13:10.400]  當進入第一個帳幕的時候
[00:13:10.400 --> 00:13:12.400]  你就會看到
[00:13:12.400 --> 00:13:14.400]  在致勝所和第一個幕中間的地方
[00:13:14.400 --> 00:13:16.400]  如果我這裡說
[00:13:16.400 --> 00:13:18.400]  上的右手邊
[00:13:18.400 --> 00:13:20.400]  就是陳設餅那裏
[00:13:20.400 --> 00:13:22.400]  見到那張桌子嗎
[00:13:22.400 --> 00:13:24.400]  就是陳設餅
[00:13:24.400 --> 00:13:26.400]  左邊就是金燈台
[00:13:26.400 --> 00:13:28.400]  所以是對到正的
[00:13:28.400 --> 00:13:30.400]  那兩個模型就是模仿
[00:13:30.400 --> 00:13:32.400]  那時候祭司
[00:13:32.400 --> 00:13:34.400]  然後就是金香爐
[00:13:34.400 --> 00:13:36.400]  再進去就是致勝所
[00:13:36.400 --> 00:13:38.400]  究竟陳設餅的桌子
[00:13:38.400 --> 00:13:40.400]  其實有多寬呢
[00:13:40.400 --> 00:13:42.400]  我放了一個人在這裏
[00:13:42.400 --> 00:13:44.400]  你大約知道有多寬
[00:13:44.400 --> 00:13:46.400]  所以你會發覺
[00:13:46.400 --> 00:13:48.400]  裏面的殿
[00:13:48.400 --> 00:13:50.400]  橫向可能可以
[00:13:50.400 --> 00:13:52.400]  我這樣的寬度可能只有六個人
[00:13:52.400 --> 00:13:54.400]  不是很寬的
[00:13:54.400 --> 00:13:56.400]  所以你一進去
[00:13:56.400 --> 00:13:58.400]  這邊就是陳設餅
[00:13:58.400 --> 00:14:00.400]  陳設餅
[00:14:00.400 --> 00:14:02.400]  如果從上面看下去
[00:14:02.400 --> 00:14:04.400]  你猜有多少個
[00:14:04.400 --> 00:14:08.400]  是12個
[00:14:08.400 --> 00:14:10.400]  12個支派
[00:14:10.400 --> 00:14:12.400]  原來陳設餅
[00:14:12.400 --> 00:14:14.400]  就是六個一棟
[00:14:14.400 --> 00:14:16.400]  陳設餅
[00:14:16.400 --> 00:14:18.400]  就是每當安息日的時候
[00:14:18.400 --> 00:14:20.400]  即是一個星期
[00:14:20.400 --> 00:14:22.400]  就會換下來
[00:14:22.400 --> 00:14:24.400]  換一些新的
[00:14:24.400 --> 00:14:26.400]  換了出來的那些怎樣
[00:14:26.400 --> 00:14:28.400]  就扔掉
[00:14:28.400 --> 00:14:30.400]  不扔掉
[00:14:30.400 --> 00:14:32.400]  祭司會吃掉
[00:14:32.400 --> 00:14:34.400]  所以你說祭司好不好呢
[00:14:34.400 --> 00:14:36.400]  這樣就要吃掉
[00:14:36.400 --> 00:14:38.400]  這個就是那個
[00:14:38.400 --> 00:14:40.400]  所以當日大衛去到的時候
[00:14:40.400 --> 00:14:42.400]  祭司就說我只有這些餅
[00:14:42.400 --> 00:14:44.400]  這個餅肯定
[00:14:44.400 --> 00:14:46.400]  大衛那時候是不能吃的
[00:14:46.400 --> 00:14:48.400]  但是吃了
[00:14:48.400 --> 00:14:50.400]  耶穌用這個例子去回應
[00:14:50.400 --> 00:14:52.400]  法利賽人的質問
[00:14:52.400 --> 00:14:54.400]  耶穌更加說了一句話
[00:14:54.400 --> 00:14:56.400]  令法利賽人更加生氣
[00:14:56.400 --> 00:14:58.400]  又對他們說
[00:14:58.400 --> 00:15:00.400]  安息日
[00:15:00.400 --> 00:15:02.400]  是為人設立的
[00:15:02.400 --> 00:15:04.400]  安息日
[00:15:04.400 --> 00:15:06.400]  是為人而設立的
[00:15:06.400 --> 00:15:08.400]  人不是為
[00:15:08.400 --> 00:15:10.400]  安息日而設立
[00:15:10.400 --> 00:15:12.400]  很清楚吧
[00:15:12.400 --> 00:15:14.400]  所以人子
[00:15:14.400 --> 00:15:16.400]  也是安息日的主
[00:15:16.400 --> 00:15:18.400]  這裡耶穌不單止說到
[00:15:18.400 --> 00:15:20.400]  他是大衛的後裔
[00:15:20.400 --> 00:15:22.400]  他還說到他是安息日的主
[00:15:22.400 --> 00:15:24.400]  耶穌很想藉著這個機會
[00:15:24.400 --> 00:15:26.400]  讓他們知道
[00:15:26.400 --> 00:15:28.400]  其實人的需要
[00:15:28.400 --> 00:15:30.400]  是高過
[00:15:30.400 --> 00:15:32.400]  律法
[00:15:32.400 --> 00:15:34.400]  是高過你們定的
[00:15:34.400 --> 00:15:36.400]  這個制度
[00:15:36.400 --> 00:15:38.400]  好了
[00:15:38.400 --> 00:15:40.400]  回到剛才說
[00:15:40.400 --> 00:15:42.400]  看到一個
[00:15:42.400 --> 00:15:44.400]  枯乾的手萎縮的手
[00:15:44.400 --> 00:15:46.400]  一個病人
[00:15:46.400 --> 00:15:48.400]  去到第三節
[00:15:48.400 --> 00:15:50.400]  耶穌就和那個手萎縮的人說
[00:15:50.400 --> 00:15:52.400]  站在中間
[00:15:52.400 --> 00:15:54.400]  那時候在安息日會堂裏
[00:15:54.400 --> 00:15:56.400]  耶穌說
[00:15:56.400 --> 00:15:58.400]  叫那個手
[00:15:58.400 --> 00:16:00.400]  枯乾的人站在中間
[00:16:00.400 --> 00:16:02.400]  站在中間
[00:16:02.400 --> 00:16:04.400]  然後耶穌就問眾人
[00:16:04.400 --> 00:16:06.400]  在安息日
[00:16:06.400 --> 00:16:08.400]  行善行惡
[00:16:08.400 --> 00:16:10.400]  救命害命
[00:16:10.400 --> 00:16:12.400]  哪樣是合法的呢?
[00:16:12.400 --> 00:16:14.400]  他們都不出聲
[00:16:14.400 --> 00:16:16.400]  耶穌這樣質問那些法利賽人
[00:16:16.400 --> 00:16:18.400]  他們沒有出聲
[00:16:18.400 --> 00:16:20.400]  當然
[00:16:20.400 --> 00:16:22.400]  在猶太人的法律裏
[00:16:22.400 --> 00:16:24.400]  其實是有說到
[00:16:24.400 --> 00:16:26.400]  救命的
[00:16:26.400 --> 00:16:28.400]  但什麼時候可以救命
[00:16:28.400 --> 00:16:30.400]  什麼時候可以醫病呢?
[00:16:30.400 --> 00:16:32.400]  他們有說到什麼是醫療注意力
[00:16:32.400 --> 00:16:34.400]  大家看看
[00:16:34.400 --> 00:16:36.400]  當有疑問
[00:16:36.400 --> 00:16:38.400]  生命在危險時
[00:16:38.400 --> 00:16:40.400]  就要把聖筆翻過來
[00:16:40.400 --> 00:16:42.400]  就是說當你有疑問的時候
[00:16:42.400 --> 00:16:44.400]  有疑問的時候
[00:16:44.400 --> 00:16:46.400]  就是當那個生命
[00:16:46.400 --> 00:16:48.400]  是有危險的
[00:16:48.400 --> 00:16:50.400]  生命在危險時
[00:16:50.400 --> 00:16:52.400]  就可以蓋過了
[00:16:52.400 --> 00:16:54.400]  那個安息日
[00:16:54.400 --> 00:16:56.400]  那個安息日
[00:16:56.400 --> 00:16:58.400]  生命有危險
[00:16:58.400 --> 00:17:00.400]  枯乾的手
[00:17:00.400 --> 00:17:02.400]  那個人的生命有沒有危險呢?
[00:17:02.400 --> 00:17:04.400]  沒有
[00:17:04.400 --> 00:17:06.400]  其實在那些人的角度來講
[00:17:06.400 --> 00:17:08.400]  耶穌明天醫他都可以
[00:17:08.400 --> 00:17:10.400]  等到再日落
[00:17:10.400 --> 00:17:12.400]  醫他就可以了
[00:17:12.400 --> 00:17:14.400]  為什麼要這樣做呢?
[00:17:14.400 --> 00:17:16.400]  為什麼在這個時候
[00:17:16.400 --> 00:17:18.400]  來做這件事呢?
[00:17:18.400 --> 00:17:20.400]  耶穌就是想藉著這件事
[00:17:20.400 --> 00:17:22.400]  讓他們知道再一次強調
[00:17:22.400 --> 00:17:24.400]  關於安息日
[00:17:24.400 --> 00:17:26.400]  為什麼要設立
[00:17:26.400 --> 00:17:28.400]  然後耶穌
[00:17:28.400 --> 00:17:30.400]  怒目環視他們
[00:17:30.400 --> 00:17:32.400]  因為他們的心
[00:17:32.400 --> 00:17:34.400]  剛硬而憂傷
[00:17:34.400 --> 00:17:36.400]  就對那個人說伸出手來
