
[00:00:00.000 --> 00:00:05.000]  歡迎姐妹主來平安
[00:19:29.000 --> 00:19:31.000]  要不就關我事
[00:19:31.000 --> 00:19:33.000]  交給我負責
[00:19:33.000 --> 00:19:35.000]  做好它
[00:19:35.000 --> 00:19:37.000]  要不就不關我事
[00:19:37.000 --> 00:19:39.000]  我不理我不碰
[00:19:39.000 --> 00:19:41.000]  不是的
[00:19:41.000 --> 00:19:43.000]  不關我事也好
[00:19:43.000 --> 00:19:45.000]  我幫不到
[00:19:45.000 --> 00:19:49.000]  我仍然在想有什麼辦法可以參與
[00:19:49.000 --> 00:19:51.000]  有什麼辦法可以幫手
[00:19:51.000 --> 00:19:53.000]  想到我不動手
[00:19:53.000 --> 00:19:55.000]  我送車
[00:19:55.000 --> 00:19:57.000]  我送兩隻牛
[00:19:57.000 --> 00:20:01.000]  讓利美人不用搬這麼長的旅途
[00:20:01.000 --> 00:20:03.000]  他們可以搬上車
[00:20:03.000 --> 00:20:07.000]  幫忙的參與
[00:20:07.000 --> 00:20:09.000]  真的
[00:20:09.000 --> 00:20:11.000]  你想想在背後
[00:20:11.000 --> 00:20:13.000]  有很多的心思
[00:20:13.000 --> 00:20:15.000]  有很多的想法
[00:20:15.000 --> 00:20:17.000]  這個是
[00:20:17.000 --> 00:20:19.000]  簡單
[00:20:19.000 --> 00:20:21.000]  六輛車
[00:20:21.000 --> 00:20:23.000]  十二隻牛
[00:20:23.000 --> 00:20:25.000]  不簡單
[00:20:25.000 --> 00:20:27.000]  不簡單
[00:20:27.000 --> 00:20:29.000]  我們很多時候在教會裏面
[00:20:29.000 --> 00:20:31.000]  見到就是問關不關我事
[00:20:31.000 --> 00:20:33.000]  不關我事我就走了
[00:20:33.000 --> 00:20:35.000]  不是的
[00:20:35.000 --> 00:20:37.000]  可以想的
[00:20:37.000 --> 00:20:39.000]  可以問的
[00:20:39.000 --> 00:20:41.000]  我什麼都要做
[00:20:41.000 --> 00:20:43.000]  不行的有些事
[00:20:43.000 --> 00:20:45.000]  有些事真的不可以隨便碰的
[00:20:45.000 --> 00:20:47.000]  不會死
[00:20:47.000 --> 00:20:49.000]  但你都要有條界線
[00:20:49.000 --> 00:20:51.000]  看應不應然沒有難阻到
[00:20:51.000 --> 00:20:53.000]  領袖們去問
[00:20:53.000 --> 00:20:55.000]  我們可以
[00:20:55.000 --> 00:20:57.000]  怎樣
[00:20:57.000 --> 00:20:59.000]  幫手
[00:20:59.000 --> 00:21:01.000]  第二次
[00:21:01.000 --> 00:21:03.000]  獻壇
[00:21:03.000 --> 00:21:05.000]  的奉獻
[00:21:05.000 --> 00:21:07.000]  上帝的說話
[00:21:07.000 --> 00:21:09.000]  只說了一句
[00:21:09.000 --> 00:21:11.000]  每天一個領袖
[00:21:11.000 --> 00:21:13.000]  有多少個領袖
[00:21:13.000 --> 00:21:15.000]  十二個
[00:21:15.000 --> 00:21:17.000]  是的
[00:21:17.000 --> 00:21:19.000]  十二支派還有利美支派
[00:21:19.000 --> 00:21:21.000]  十三個
[00:21:21.000 --> 00:21:23.000]  約瑟兩個兒子
[00:21:23.000 --> 00:21:25.000]  馬拿西二百年成為了支派
[00:21:25.000 --> 00:21:27.000]  所以
[00:21:27.000 --> 00:21:29.000]  歷史事實
[00:21:29.000 --> 00:21:31.000]  十三個支派
[00:21:31.000 --> 00:21:33.000]  舊約聖經從來沒有說
[00:21:33.000 --> 00:21:35.000]  十三支派這個名詞
[00:21:35.000 --> 00:21:37.000]  你小心
[00:21:37.000 --> 00:21:39.000]  不要在主學那裡標記立意
[00:21:39.000 --> 00:21:41.000]  我們一起來查考
[00:21:41.000 --> 00:21:43.000]  十三支派的歷史
[00:21:43.000 --> 00:21:45.000]  是十二支派
[00:21:45.000 --> 00:21:47.000]  十二個領袖
[00:21:47.000 --> 00:21:49.000]  每天一個領袖
[00:21:49.000 --> 00:21:51.000]  請問怎樣排次序
[00:21:51.000 --> 00:21:53.000]  上帝沒有吩咐
[00:21:53.000 --> 00:21:55.000]  上帝留下一個謎語
[00:21:55.000 --> 00:21:57.000]  上帝留下一個謎語
[00:21:57.000 --> 00:21:59.000]  沒有啊
[00:21:59.000 --> 00:22:01.000]  很正常的
[00:22:01.000 --> 00:22:03.000]  我們就會
[00:22:03.000 --> 00:22:05.000]  論支排輩
[00:22:05.000 --> 00:22:07.000]  論支排輩
[00:22:07.000 --> 00:22:09.000]  誰是全福堂
[00:22:09.000 --> 00:22:11.000]  十五年前一早已經坐在那裡
[00:22:11.000 --> 00:22:13.000]  那些拍照坐第一排
[00:22:13.000 --> 00:22:15.000]  那些拍照坐第一排
[00:22:15.000 --> 00:22:17.000]  我最怕拍照的時候
[00:22:17.000 --> 00:22:19.000]  加一句排名不分先後
[00:22:19.000 --> 00:22:21.000]  排名不分先後
[00:22:21.000 --> 00:22:23.000]  就分得很清楚
[00:22:23.000 --> 00:22:25.000]  不是的
[00:22:25.000 --> 00:22:27.000]  支派的首領
[00:22:27.000 --> 00:22:29.000]  沒有按照
[00:22:29.000 --> 00:22:31.000]  大哥
[00:22:31.000 --> 00:22:33.000]  劉變
[00:22:33.000 --> 00:22:35.000]  西面
