
[00:00:00.000 --> 00:00:02.000]  (字幕: 請勿模仿)
[00:10:39.520 --> 00:10:43.200]  龍逼伯這個婦人
[00:10:43.200 --> 00:10:46.640]  然後聖經說神保守這個婦人
[00:10:46.640 --> 00:10:48.800]  這次不是帶她上天上
[00:10:48.800 --> 00:10:50.480]  帶她去曠野裡
[00:10:50.480 --> 00:10:51.920]  這不是很容易的地方
[00:10:51.920 --> 00:10:54.000]  不過是可以避難的地方
[00:10:54.000 --> 00:10:56.640]  有困難可以避開撒旦
[00:10:56.640 --> 00:10:58.240]  但是這個龍不放過她
[00:10:58.240 --> 00:11:00.080]  繼續追著她
[00:11:00.080 --> 00:11:01.360]  在這個時刻裡面
[00:11:01.360 --> 00:11:04.320]  龍噴了水要毀滅它
[00:11:04.320 --> 00:11:07.360]  要剿滅這個婦人
[00:11:07.360 --> 00:11:10.240]  但是神要地上開了個洞
[00:11:10.240 --> 00:11:13.200]  拯救了水流下去
[00:11:13.200 --> 00:11:15.520]  沒辦法可以淹死
[00:11:15.520 --> 00:11:20.720]  能夠淹過吞滅這個婦人
[00:11:20.720 --> 00:11:22.400]  然後最後那一戰
[00:11:22.400 --> 00:11:26.320]  說到撒旦和他的那些差役
[00:11:26.320 --> 00:11:28.320]  大家要齊集
[00:11:28.320 --> 00:11:31.440]  繼續用盡各種方法
[00:11:31.440 --> 00:11:33.840]  去對付這個婦人
[00:11:33.840 --> 00:11:35.440]  我相信我剛才這樣說的時候
[00:11:35.440 --> 00:11:39.440]  你已經可以將它對應了我們今天所見到
[00:11:39.440 --> 00:11:40.720]  所以我們看到
[00:11:40.720 --> 00:11:45.920]  在這個撒旦知道自己時日無多的時候
[00:11:45.920 --> 00:11:48.560]  就將這個本來在天上
[00:11:48.560 --> 00:11:50.240]  是最主要的戰場
[00:11:50.240 --> 00:11:52.000]  扔在地上
[00:11:52.000 --> 00:11:54.640]  這個就是你和我今天的世界
[00:11:54.640 --> 00:11:57.760]  所以今天我們一定要說這個屬靈的爭戰
[00:11:57.760 --> 00:12:00.080]  因為這個戰場已經來了
[00:12:00.080 --> 00:12:02.480]  這個戰場撒旦已經轉移了
[00:12:02.480 --> 00:12:05.360]  它的目標是對付你和我
[00:12:05.360 --> 00:12:08.160]  這些將耶穌基督的福音的生命
[00:12:08.160 --> 00:12:09.680]  生出來的人
[00:12:09.680 --> 00:12:12.240]  包括教會包括信徒
[00:12:12.240 --> 00:12:14.640]  所以這個是我們今天很重要的
[00:12:14.640 --> 00:12:17.120]  一個起始的訊息
[00:12:17.120 --> 00:12:19.040]  我們不能夠不理
[00:12:19.040 --> 00:12:20.480]  為什麼呢?
[00:12:20.480 --> 00:12:23.200]  因為這個屬靈的爭戰已經存在
[00:12:23.200 --> 00:12:26.480]  已經來了並且是越來越加劇
[00:12:26.480 --> 00:12:29.760]  這個不是由你和我喜歡不喜歡的
[00:12:29.760 --> 00:12:34.400]  或者不是由你和我說我看見看不見的
[00:12:34.400 --> 00:12:36.800]  我們看不見的時候不等於
[00:12:36.800 --> 00:12:38.720]  這個屬靈的爭戰不存在
[00:12:38.720 --> 00:12:40.480]  因為不是由你決定的
[00:12:40.480 --> 00:12:43.440]  是由撒旦發動的
[00:12:43.440 --> 00:12:45.840]  它的目標就是你和我
[00:12:45.840 --> 00:12:49.520]  所以我相信大家明白我想說這個意思
[00:12:49.520 --> 00:12:52.000]  是沒得選擇的
[00:12:52.000 --> 00:12:53.840]  你不可以選擇的
[00:12:53.840 --> 00:12:55.680]  你說我不理它
[00:12:55.680 --> 00:12:57.360]  我不惹它不就行了
[00:12:57.360 --> 00:12:58.720]  你不惹它
[00:12:58.720 --> 00:13:00.480]  它都來找你
[00:13:00.480 --> 00:13:01.840]  它都來攻擊你
[00:13:01.840 --> 00:13:04.080]  不過分別就是你有準備
[00:13:04.080 --> 00:13:05.760]  和你沒有準備
[00:13:05.760 --> 00:13:08.880]  你有防禦和你沒有防禦
[00:13:08.880 --> 00:13:10.080]  分別就是這樣
[00:13:10.080 --> 00:13:12.000]  大家都明白我的意思
[00:13:12.000 --> 00:13:15.760]  所以這個是我們今天一定要說
[00:13:15.760 --> 00:13:17.200]  這一篇的道
[00:13:17.200 --> 00:13:21.520]  還有在聖經裏面深入明白
[00:13:21.520 --> 00:13:24.080]  這件事的很重要
[00:13:24.080 --> 00:13:26.640]  我心裏面的那種焦急
[00:13:26.640 --> 00:13:33.360]  和心裏面所希望能夠帶給大家的訊息
[00:13:33.360 --> 00:13:37.920]  所以你不能夠不理的時候
[00:13:37.920 --> 00:13:42.080]  但事實上很多時候我們很多人
[00:13:42.080 --> 00:13:44.240]  在我們的生活裏面
[00:13:44.240 --> 00:13:48.320]  我們當它沒有發生
[00:13:48.320 --> 00:13:51.200]  現在我越來越覺得
[00:13:51.200 --> 00:13:53.760]  也明白為什麼我們主耶穌說到
[00:13:53.760 --> 00:13:55.040]  祂來的日子的時候
[00:13:55.040 --> 00:13:56.400]  其中一個很重要
[00:13:56.400 --> 00:13:58.640]  甚至是最重要的態度
[00:13:58.640 --> 00:14:00.880]  我們信徒要什麼?
[00:14:00.880 --> 00:14:02.640]  警醒
[00:14:02.640 --> 00:14:05.760]  警醒就是一個很重要的態度
[00:14:05.760 --> 00:14:07.280]  警醒是什麼意思呢?
[00:14:07.280 --> 00:14:09.760]  不單止是說醒目一點
[00:14:09.760 --> 00:14:12.560]  或者是留心一點
[00:14:12.560 --> 00:14:15.200]  不是一種我們整個生活上
[00:14:15.200 --> 00:14:18.320]  一個性格上的改變
[00:14:18.320 --> 00:14:21.840]  你看到主耶穌說的那十個同類
[00:14:21.840 --> 00:14:22.960]  那十個同類
[00:14:22.960 --> 00:14:25.200]  那五個沒有等到新郎回來
[00:14:25.200 --> 00:14:26.800]  於是就等在外面
[00:14:26.800 --> 00:14:28.160]  又失敗
[00:14:28.160 --> 00:14:29.600]  又哀哭切齒
[00:14:29.600 --> 00:14:32.240]  那五個接到新郎
[00:14:32.240 --> 00:14:34.960]  那個最大的分別是什麼?
[00:14:34.960 --> 00:14:36.320]  如果留意那十個同類
[00:14:36.320 --> 00:14:38.160]  其實十個同類大家都在等
[00:14:38.160 --> 00:14:40.000]  可能新郎很久都沒有來
[00:14:40.000 --> 00:14:42.000]  大家以為都不知道他來不來
[00:14:42.000 --> 00:14:45.360]  不過那五個有預備好遊
[00:14:45.360 --> 00:14:47.120]  還有那五個沒有預備遊
[00:14:47.120 --> 00:14:48.880]  那兩個分別在哪裡呢?
[00:14:48.880 --> 00:14:51.440]  這十個人這兩組人的分別
[00:14:51.440 --> 00:14:54.160]  其實不是看到現象的分別
[00:14:54.160 --> 00:14:55.200]  大家明白嗎?
[00:14:55.200 --> 00:14:57.440]  他們看到的就是天黑了
[00:14:57.440 --> 00:14:58.640]  應該來了
[00:14:58.640 --> 00:14:59.920]  都沒有來
[00:14:59.920 --> 00:15:01.520]  大家都看到同樣
[00:15:01.520 --> 00:15:04.400]  不過那五個有準備遊的呢?
[00:15:04.400 --> 00:15:06.640]  大家明白為什麼準備遊呢?
[00:15:06.640 --> 00:15:09.200]  古代準備遊不是就這樣
[00:15:09.200 --> 00:15:11.680]  換衣服或者換電
[00:15:11.680 --> 00:15:12.640]  我想大家都知道
[00:15:12.640 --> 00:15:13.840]  現在我們現代是可以的
[00:15:13.840 --> 00:15:15.280]  以前不是的
[00:15:15.280 --> 00:15:18.320]  那些心燒到快沒味道了
[00:15:18.320 --> 00:15:20.400]  或者下面的油夠不夠呢?
[00:15:20.400 --> 00:15:21.440]  如果不是乾了
[00:15:21.440 --> 00:15:22.880]  那些心就燒完的時候
[00:15:22.880 --> 00:15:24.160]  你遊遊都碰不到
[00:15:24.160 --> 00:15:25.360]  總之是比較複雜的
[00:15:25.360 --> 00:15:27.040]  需要時間的
[00:15:27.040 --> 00:15:29.280]  所以要好好地預先準備
[00:15:29.280 --> 00:15:30.240]  就是這麼簡單
[00:15:30.240 --> 00:15:31.840]  你不預先準備
[00:15:31.840 --> 00:15:32.880]  好了來了
[00:15:32.880 --> 00:15:33.600]  新郎來了
[00:15:33.600 --> 00:15:35.040]  於是人們就拿個燈出來
[00:15:35.040 --> 00:15:36.640]  這個死了
[00:15:36.640 --> 00:15:38.400]  那些心都燒了
[00:15:38.400 --> 00:15:41.200]  就是在那時候才知道
[00:15:41.200 --> 00:15:42.800]  太遲了
[00:15:42.800 --> 00:15:44.000]  你明白嗎?
[00:15:44.000 --> 00:15:46.320]  這個是一個
[00:15:46.320 --> 00:15:49.040]  警醒一個很重要的訊息
[00:15:49.040 --> 00:15:50.000]  警醒的訊息就是
[00:15:50.000 --> 00:15:53.440]  你不要看著周圍的現象
[00:15:53.440 --> 00:15:55.200]  來估計說來了沒有
[00:15:55.200 --> 00:15:56.160]  有事沒有
[00:15:56.160 --> 00:15:57.280]  有登墊沒有
[00:15:57.280 --> 00:15:58.480]  咦?不覺得
[00:15:58.480 --> 00:16:02.480]  你覺不覺得他都在
[00:16:02.480 --> 00:16:04.880]  這十個同類裡面的五個
[00:16:04.880 --> 00:16:06.480]  就是因為他看到的現象
[00:16:06.480 --> 00:16:08.000]  他覺得不是
[00:16:08.000 --> 00:16:10.640]  所以他沒有那個準備
[00:16:10.640 --> 00:16:11.920]  一個準備的意思就是
[00:16:11.920 --> 00:16:14.160]  這五個有準備的
[00:16:14.160 --> 00:16:16.400]  他雖然看到天黑還沒來
[00:16:16.400 --> 00:16:17.440]  樣樣都不像
[00:16:17.440 --> 00:16:19.840]  但是他知道他自己要做的
[00:16:19.840 --> 00:16:21.600]  就是事實上看著
[00:16:21.600 --> 00:16:24.000]  不斷地看著自己的那盞燈裡面
[00:16:24.000 --> 00:16:25.840]  那些油夠不夠
[00:16:25.840 --> 00:16:26.960]  那些心夠不夠
[00:16:26.960 --> 00:16:28.800]  這個就叫做警醒
[00:16:28.800 --> 00:16:29.680]  請知會
[00:16:29.680 --> 00:16:31.200]  所以我們主耶穌所說的
[00:16:31.200 --> 00:16:33.520]  這個很重要的訊息
[00:16:33.520 --> 00:16:35.200]  這個就是屬靈爭戰
[00:16:35.200 --> 00:16:36.800]  因為它真實的存在
[00:16:36.800 --> 00:16:38.400]  無論你看見看不見
[00:16:38.400 --> 00:16:39.520]  願意不願意
[00:16:39.520 --> 00:16:40.800]  看見你理他不理他
[00:16:40.800 --> 00:16:41.840]  他都在
[00:16:41.840 --> 00:16:48.080]  這個首先我們要特別記住的訊息
[00:16:48.080 --> 00:16:48.560]  好了
[00:16:48.560 --> 00:16:50.560]  現在我們進入到
[00:16:50.560 --> 00:16:51.680]  當然就是
[00:16:51.680 --> 00:16:57.280]  我們要了解了解我們的敵人
[00:16:57.280 --> 00:17:01.360]  我們說屬靈爭戰的攻防策略
[00:17:01.360 --> 00:17:02.240]  或者戰略
[00:17:02.240 --> 00:17:04.880]  好嗎?
[00:17:04.880 --> 00:17:06.640]  知彼知己
[00:17:06.640 --> 00:17:10.960]  你不知道撒旦會在哪裡入手
[00:17:10.960 --> 00:17:13.200]  他採取的手法
[00:17:13.200 --> 00:17:14.720]  那你很難防
[00:17:14.720 --> 00:17:17.360]  也都可能他攻擊的時候
[00:17:17.360 --> 00:17:19.680]  你不知道原來他在那裡
[00:17:19.680 --> 00:17:22.800]  會有進攻
[00:17:22.800 --> 00:17:24.960]  或者破綻
[00:17:24.960 --> 00:17:30.000]  當然關於撒旦和他所採取的
[00:17:30.000 --> 00:17:32.640]  攻擊的策略
[00:17:32.640 --> 00:17:34.160]  是一個很大的題目
[00:17:34.160 --> 00:17:35.200]  也都很豐富的
[00:17:35.200 --> 00:17:36.720]  聖經裡面說了很多
[00:17:36.720 --> 00:17:37.920]  我們很感謝神
[00:17:37.920 --> 00:17:39.280]  祂從來都不會神神秘秘的
[00:17:39.280 --> 00:17:40.320]  你自己看一看
[00:17:40.320 --> 00:17:41.280]  你自己猜一猜
[00:17:41.280 --> 00:17:42.560]  你行不行就算了
[00:17:42.560 --> 00:17:43.120]  不是
[00:17:43.120 --> 00:17:44.640]  我們神說了很多次
[00:17:44.640 --> 00:17:46.480]  不過很多時候我們沒有心機去看
[00:17:46.480 --> 00:17:48.400]  沒有留意
[00:17:48.400 --> 00:17:51.120]  我曾經寫過一本書
[00:17:51.120 --> 00:17:52.160]  叫《今生來世》
[00:17:52.160 --> 00:17:53.360]  幾年前
[00:17:53.360 --> 00:17:57.040]  當中也花了不少的篇章來說
[00:17:57.040 --> 00:17:58.800]  今天我絕對不可能
[00:17:58.800 --> 00:18:01.040]  在這麼短的講道裡面
[00:18:01.040 --> 00:18:02.720]  和大家慢慢慢慢
[00:18:02.720 --> 00:18:04.240]  將所有聖經裡面
[00:18:04.240 --> 00:18:05.680]  很重要的題目
[00:18:05.680 --> 00:18:07.520]  這些資料整理
[00:18:07.520 --> 00:18:08.880]  我簡單和大家整理
[00:18:08.880 --> 00:18:10.800]  有幾個重點
