
[00:00:00.000 --> 00:00:02.000]  各位會員好 早安
[00:04:31.000 --> 00:04:33.000]  賺了錢之後
[00:04:33.000 --> 00:04:36.000]  他就離開了真那個神
[00:04:36.000 --> 00:04:38.000]  去做自己那個神
[00:04:38.000 --> 00:04:41.000]  賺了錢之後
[00:04:41.000 --> 00:04:43.000]  有時很嘆息
[00:04:43.000 --> 00:04:46.000]  很多人未信耶穌之前
[00:04:46.000 --> 00:04:48.000]  生活環境不好
[00:04:48.000 --> 00:04:50.000]  家裡環境很窮
[00:04:50.000 --> 00:04:52.000]  但慢慢兒女長大
[00:04:52.000 --> 00:04:54.000]  儲錢
[00:04:54.000 --> 00:04:56.000]  甚至供了一棟樓
[00:04:56.000 --> 00:04:58.000]  但很可惜那一刻
[00:04:58.000 --> 00:05:00.000]  他離開了
[00:05:00.000 --> 00:05:03.000]  他本來最信的那個上帝
[00:05:03.000 --> 00:05:06.000]  他反而會找另一個
[00:05:06.000 --> 00:05:08.000]  有時很奇怪
[00:05:08.000 --> 00:05:10.000]  為什麼那些人那麼無聊呢
[00:05:10.000 --> 00:05:13.000]  要鑄一些金器
[00:05:13.000 --> 00:05:16.000]  放在周大福那裡更好
[00:05:16.000 --> 00:05:18.000]  你有沒有研究這個問題呢
[00:05:18.000 --> 00:05:20.000]  我有研究過
[00:05:20.000 --> 00:05:22.000]  其實人呢
[00:05:22.000 --> 00:05:26.000]  程度上都很怕神明
[00:05:26.000 --> 00:05:29.000]  只有一個方法令我們不怕神明
[00:05:29.000 --> 00:05:31.000]  那個方法是什麼呢
[00:05:31.000 --> 00:05:33.000]  就是我知道他在哪裡
[00:05:33.000 --> 00:05:35.000]  如果我放他在那裡
[00:05:35.000 --> 00:05:37.000]  拿一塊布蓋著他
[00:05:37.000 --> 00:05:39.000]  他就看不到我了
[00:05:39.000 --> 00:05:41.000]  打開
[00:05:41.000 --> 00:05:43.000]  我看他笑
[00:05:43.000 --> 00:05:45.000]  我又很開心
[00:05:45.000 --> 00:05:47.000]  我控制他放在哪裡
[00:05:47.000 --> 00:05:50.000]  我不想他看著我
[00:05:50.000 --> 00:05:53.000]  我就可以放他在我背後
[00:05:53.000 --> 00:05:55.000]  我想看著他
[00:05:55.000 --> 00:05:57.000]  我就放他在前面
[00:05:57.000 --> 00:05:59.000]  其實你想控制一個神
[00:05:59.000 --> 00:06:01.000]  多過你真的拜一個神
[00:06:01.000 --> 00:06:03.000]  我想祂給我福氣
[00:06:03.000 --> 00:06:05.000]  給我一些吉利
[00:06:05.000 --> 00:06:07.000]  我就買些東西給他吃
[00:06:07.000 --> 00:06:09.000]  哄他開心
[00:06:09.000 --> 00:06:12.000]  他吃飽了就祝福我
[00:06:12.000 --> 00:06:15.000]  他會做些事對得起我
[00:06:15.000 --> 00:06:17.000]  因為我對他好
[00:06:17.000 --> 00:06:19.000]  我益了他
[00:06:19.000 --> 00:06:21.000]  我們很想做一些事
[00:06:21.000 --> 00:06:23.000]  是我們自己的心意
[00:06:23.000 --> 00:06:27.000]  後來又用他的做法
[00:06:27.000 --> 00:06:29.000]  給我好處
[00:06:29.000 --> 00:06:31.000]  其實那種拜神方式
[00:06:31.000 --> 00:06:33.000]  其實全世界人的心理
[00:06:33.000 --> 00:06:35.000]  都是這樣
[00:06:35.000 --> 00:06:37.000]  所以誰都說
[00:06:37.000 --> 00:06:39.000]  我現在心安理得
[00:06:39.000 --> 00:06:41.000]  他一定會益我
[00:06:41.000 --> 00:06:43.000]  我不知道我給了多少錢他
[00:06:43.000 --> 00:06:45.000]  第二節
[00:06:45.000 --> 00:06:47.000]  這個危險
[00:06:47.000 --> 00:06:49.000]  第一節更危險
[00:06:49.000 --> 00:06:51.000]  第一節是什麼呢
[00:06:51.000 --> 00:06:53.000]  人人都喜歡的東西
[00:06:53.000 --> 00:06:55.000]  自小有人疼愛
[00:06:55.000 --> 00:06:57.000]  從我年幼的時候
[00:06:57.000 --> 00:06:59.000]  他就愛我
[00:06:59.000 --> 00:07:01.000]  自幼有人疼愛
[00:07:01.000 --> 00:07:03.000]  很多人到處找人疼愛
[00:07:03.000 --> 00:07:05.000]  所以你會說
[00:07:05.000 --> 00:07:07.000]  人一世
[00:07:07.000 --> 00:07:09.000]  有父母疼愛
[00:07:09.000 --> 00:07:11.000]  接著拍拖
[00:07:11.000 --> 00:07:13.000]  接著有老公疼愛
[00:07:13.000 --> 00:07:15.000]  接著有兒子疼愛
[00:07:15.000 --> 00:07:17.000]  接著有孫子疼愛
[00:07:17.000 --> 00:07:19.000]  疼到暈
[00:07:19.000 --> 00:07:21.000]  從頭疼到尾很開心
[00:07:21.000 --> 00:07:23.000]  如果誰不疼愛我
[00:07:23.000 --> 00:07:25.000]  我找另一個疼愛我的
[00:07:25.000 --> 00:07:27.000]  離婚
[00:07:27.000 --> 00:07:29.000]  找另一個
[00:07:29.000 --> 00:07:31.000]  你說人一生
[00:07:31.000 --> 00:07:33.000]  都是找人疼愛
[00:07:33.000 --> 00:07:35.000]  第三個
[00:07:35.000 --> 00:07:37.000]  第三節
[00:07:37.000 --> 00:07:39.000]  更加近身
[00:07:39.000 --> 00:07:41.000]  健康
[00:07:41.000 --> 00:07:43.000]  我一生都不病
[00:07:43.000 --> 00:07:45.000]  就算小病是福都不要緊
[00:07:45.000 --> 00:07:47.000]  小病
[00:07:47.000 --> 00:07:49.000]  但可以痊癒
[00:07:49.000 --> 00:07:51.000]  上來下午起
[00:07:51.000 --> 00:07:53.000]  下午上班
[00:07:53.000 --> 00:07:55.000]  但我忘記了
[00:07:55.000 --> 00:07:57.000]  其實我真的健康嗎
[00:07:57.000 --> 00:07:59.000]  其實我們今天坐在這裡
[00:07:59.000 --> 00:08:01.000]  幾百人
[00:08:01.000 --> 00:08:03.000]  你信不信我們一半人
[00:08:03.000 --> 00:08:05.000]  起碼一半人
[00:08:05.000 --> 00:08:07.000]  曾經可能會死了
[00:08:07.000 --> 00:08:09.000]  曾經可能死了
[00:08:09.000 --> 00:08:11.000]  你曾經試過很高燒
[00:08:11.000 --> 00:08:13.000]  你曾經試過
[00:08:13.000 --> 00:08:15.000]  入醫院的時候
[00:08:15.000 --> 00:08:17.000]  有人叫你
[00:08:17.000 --> 00:08:19.000]  要最壞打算
[00:08:19.000 --> 00:08:21.000]  你曾經有一個
[00:08:21.000 --> 00:08:23.000]  醫生都斷不到你的情況是什麼
[00:08:23.000 --> 00:08:25.000]  你很擔心
[00:08:25.000 --> 00:08:27.000]  你曾經小時候
[00:08:27.000 --> 00:08:29.000]  你父母很害怕
[00:08:29.000 --> 00:08:31.000]  嘩!這麼大件事
[00:08:31.000 --> 00:08:33.000]  但今天我們坐在這裡
[00:08:33.000 --> 00:08:35.000]  我們坐在這裡
[00:08:35.000 --> 00:08:37.000]  但我們不知道
[00:08:37.000 --> 00:08:39.000]  誰醫好我們
[00:08:39.000 --> 00:08:41.000]  所以你說人世間
[00:08:41.000 --> 00:08:43.000]  好日子是什麼
[00:08:43.000 --> 00:08:45.000]  好日子一二三節有了
[00:08:45.000 --> 00:08:47.000]  有人疼愛
[00:08:47.000 --> 00:08:49.000]  有銀
[00:08:49.000 --> 00:08:51.000]  還有很健康
[00:08:51.000 --> 00:08:53.000]  整個大埔的人都在說
[00:08:53.000 --> 00:08:55.000]  恭喜發財
[00:08:55.000 --> 00:08:57.000]  新莊歷建
[00:08:57.000 --> 00:08:59.000]  感情愉快沒有人敢說
[00:08:59.000 --> 00:09:01.000]  因為怕拖著的
[00:09:01.000 --> 00:09:03.000]  又不是去年那個
[00:09:03.000 --> 00:09:07.000]  但我今天又再想想
[00:09:07.000 --> 00:09:09.000]  今天值得研究一下
[00:09:09.000 --> 00:09:11.000]  究竟真相是什麼
[00:09:11.000 --> 00:09:13.000]  誰比較好日子
[00:09:13.000 --> 00:09:15.000]  今天雖然是港島
[00:09:15.000 --> 00:09:17.000]  值得我們將聖經
[00:09:17.000 --> 00:09:19.000]  找一些真正的例子
[00:09:19.000 --> 00:09:21.000]  你信不信是好日子
[00:09:21.000 --> 00:09:23.000]  我經常挑戰很多人
[00:09:23.000 --> 00:09:25.000]  信了耶穌之後
[00:09:25.000 --> 00:09:27.000]  你信不信
[00:09:27.000 --> 00:09:29.000]  接下來的龍年
[00:09:29.000 --> 00:09:31.000]  比去年好
[00:09:31.000 --> 00:09:33.000]  如果你問普通街的人
[00:09:33.000 --> 00:09:35.000]  他們就說
[00:09:35.000 --> 00:09:37.000]  這些不要說
[00:09:37.000 --> 00:09:39.000]  說了就不好
[00:09:39.000 --> 00:09:41.000]  有些人就說
[00:09:41.000 --> 00:09:43.000]  信,不過
[00:09:43.000 --> 00:09:45.000]  沒有什麼根據
[00:09:45.000 --> 00:09:47.000]  我就是怕
[00:09:47.000 --> 00:09:49.000]  信了之後就不信
[00:09:49.000 --> 00:09:51.000]  貼完輝春
[00:09:51.000 --> 00:09:53.000]  其實有多少人信輝春說了幾個字
[00:09:53.000 --> 00:09:55.000]  不太相信
[00:09:55.000 --> 00:09:57.000]  其實是希望
[00:09:57.000 --> 00:09:59.000]  希望
[00:09:59.000 --> 00:10:01.000]  所以很多時候你發現
[00:10:01.000 --> 00:10:03.000]  輝春
[00:10:03.000 --> 00:10:05.000]  不久後
[00:10:05.000 --> 00:10:07.000]  我們一輩子就開始擔心
[00:10:07.000 --> 00:10:09.000]  三百六十天
[00:10:09.000 --> 00:10:11.000]  以上是擔心的
[00:10:11.000 --> 00:10:13.000]  誰給我好日子
[00:10:13.000 --> 00:10:15.000]  誰給我好日子
[00:10:15.000 --> 00:10:17.000]  誰有資格給我好日子
[00:10:17.000 --> 00:10:19.000]  如果你看全道書七章十節
[00:10:19.000 --> 00:10:21.000]  他怎麼說
[00:10:21.000 --> 00:10:23.000]  他說你不要再問
[00:10:23.000 --> 00:10:25.000]  以前日子為什麼好過現在
[00:10:25.000 --> 00:10:27.000]  這樣問是蠢的問題
[00:10:27.000 --> 00:10:29.000]  在人生裏面
[00:10:29.000 --> 00:10:31.000]  每個人
[00:10:31.000 --> 00:10:33.000]  都說為什麼以前那麼好
[00:10:33.000 --> 00:10:35.000]  為什麼我以前那麼漂亮
[00:10:35.000 --> 00:10:37.000]  當然了,現在老了
[00:10:37.000 --> 00:10:39.000]  沒那麼漂亮
[00:10:39.000 --> 00:10:41.000]  為什麼我以前那麼聰明
[00:10:41.000 --> 00:10:43.000]  當然了,以前年輕
[00:10:43.000 --> 00:10:45.000]  現在老了
[00:10:45.000 --> 00:10:47.000]  為什麼我以前走路那麼快
[00:10:47.000 --> 00:10:49.000]  當然了,現在老了
[00:10:49.000 --> 00:10:51.000]  每個人都說以前日子多好
[00:10:51.000 --> 00:10:53.000]  人人都這樣說
[00:10:53.000 --> 00:10:55.000]  以前日子多好
[00:10:55.000 --> 00:10:57.000]  聖經怎麼說呢
[00:10:57.000 --> 00:10:59.000]  不要問這些
[00:10:59.000 --> 00:11:01.000]  這些是蠢的問題
[00:11:01.000 --> 00:11:03.000]  是不應該問的問題
[00:11:03.000 --> 00:11:05.000]  以前日子強過現在
[00:11:05.000 --> 00:11:07.000]  真的強過現在
[00:11:07.000 --> 00:11:09.000]  所以很多老人家
[00:11:09.000 --> 00:11:11.000]  時常說人老珠黃
[00:11:11.000 --> 00:11:13.000]  你可能會笑
[00:11:13.000 --> 00:11:15.000]  但不夠多少年後
[00:11:15.000 --> 00:11:17.000]  你又是你講不到
[00:11:17.000 --> 00:11:19.000]  傳啊
[00:11:19.000 --> 00:11:21.000]  阿婆傳給阿婆
[00:11:21.000 --> 00:11:23.000]  阿婆傳給阿婆
[00:11:23.000 --> 00:11:25.000]  如果人家稱讚你
[00:11:25.000 --> 00:11:27.000]  越來越漂亮
[00:11:27.000 --> 00:11:29.000]  他當然騙你
[00:11:29.000 --> 00:11:31.000]  所以有時想想
[00:11:31.000 --> 00:11:33.000]  不要問以前日子
[00:11:33.000 --> 00:11:35.000]  以前日子強過現在
[00:11:35.000 --> 00:11:37.000]  是應該的
[00:11:37.000 --> 00:11:39.000]  但為什麼聖經又說
[00:11:39.000 --> 00:11:41.000]  神創造萬物
[00:11:41.000 --> 00:11:43.000]  國安
[00:11:43.000 --> 00:11:45.000]  什麼呢
[00:11:45.000 --> 00:11:47.000]  其時成為美好
[00:11:47.000 --> 00:11:49.000]  就是說
[00:11:49.000 --> 00:11:51.000]  每個時間都有每個時間的好
[00:11:51.000 --> 00:11:53.000]  天天都是好的
[00:11:53.000 --> 00:11:55.000]  天天都是好的
[00:11:55.000 --> 00:11:57.000]  為什麼呢
[00:11:57.000 --> 00:11:59.000]  當然好的定義
[00:11:59.000 --> 00:12:01.000]  要想想什麼叫好
[00:12:01.000 --> 00:12:03.000]  什麼叫好
[00:12:03.000 --> 00:12:05.000]  如果你今天最慘的事
[00:12:05.000 --> 00:12:07.000]  不是你不好
[00:12:07.000 --> 00:12:09.000]  是你不知道自己原來是好
[00:12:09.000 --> 00:12:11.000]  這個最慘
[00:12:11.000 --> 00:12:13.000]  世界上最慘的人
[00:12:13.000 --> 00:12:15.000]  不是他沒有幸福
[00:12:15.000 --> 00:12:17.000]  是他不知道原來自己是幸福
[00:12:17.000 --> 00:12:19.000]  他自己不知道
[00:12:19.000 --> 00:12:21.000]  那一刻最慘
[00:12:21.000 --> 00:12:23.000]  所以我們要知道
[00:12:23.000 --> 00:12:25.000]  好日子的好
[00:12:25.000 --> 00:12:27.000]  原來現在你是有的
[00:12:27.000 --> 00:12:29.000]  但最慘是你不覺
[00:12:29.000 --> 00:12:31.000]  你完全不知道是什麼
[00:12:31.000 --> 00:12:33.000]  不知道如果叫好
[00:12:33.000 --> 00:12:35.000]  我早就知道我會快樂很多
[00:12:35.000 --> 00:12:37.000]  所以我們現在
[00:12:37.000 --> 00:12:39.000]  找一些根據來想想
[00:12:39.000 --> 00:12:41.000]  首先
[00:12:41.000 --> 00:12:43.000]  要記住一件事
[00:12:43.000 --> 00:12:45.000]  信耶穌
[00:12:45.000 --> 00:12:47.000]  要先破一句說話
[00:12:47.000 --> 00:12:49.000]  這句說話就是
[00:12:49.000 --> 00:12:51.000]  人都說
[00:12:51.000 --> 00:12:53.000]  人生
[00:12:53.000 --> 00:12:55.000]  什麼都是
[00:12:55.000 --> 00:12:57.000]  無常的
[00:12:57.000 --> 00:12:59.000]  即是每件事
[00:12:59.000 --> 00:13:01.000]  突然發生
[00:13:01.000 --> 00:13:03.000]  都沒有理由
[00:13:03.000 --> 00:13:05.000]  其實不是
[00:13:05.000 --> 00:13:07.000]  聖經說不是無常的
[00:13:07.000 --> 00:13:09.000]  人生
[00:13:09.000 --> 00:13:11.000]  所有發生的事
[00:13:11.000 --> 00:13:13.000]  都是一個常規
[00:13:13.000 --> 00:13:15.000]  是上帝定下來
[00:13:15.000 --> 00:13:17.000]  安排了的
[00:13:17.000 --> 00:13:19.000]  譬如舉個例
[00:13:19.000 --> 00:13:21.000]  我今天站在這裡說
[00:13:21.000 --> 00:13:23.000]  是安排了的
[00:13:23.000 --> 00:13:25.000]  安排了的
[00:13:25.000 --> 00:13:27.000]  你今天坐在這裡是安排了的
[00:13:27.000 --> 00:13:29.000]  不過你順服這個安排
[00:13:29.000 --> 00:13:31.000]  所以你星期六
[00:13:31.000 --> 00:13:33.000]  這段時間對你最好
[00:13:33.000 --> 00:13:35.000]  去敬拜神所以你回來
[00:13:35.000 --> 00:13:37.000]  你是順服這個安排
[00:13:37.000 --> 00:13:39.000]  所以你享受到
[00:13:39.000 --> 00:13:41.000]  與神同在你的喜樂
[00:13:41.000 --> 00:13:43.000]  但你也可以
[00:13:43.000 --> 00:13:45.000]  不順服這個安排
[00:13:45.000 --> 00:13:47.000]  偏偏不回永恩堂
[00:13:47.000 --> 00:13:49.000]  你也可以說
[00:13:49.000 --> 00:13:51.000]  你在這個本來安排好的事情
[00:13:51.000 --> 00:13:53.000]  你享受不到
[00:13:53.000 --> 00:13:55.000]  於是你就說
[00:13:55.000 --> 00:13:57.000]  為什麼我這麼敝屹
[00:13:57.000 --> 00:13:59.000]  為什麼人家這麼開心
[00:13:59.000 --> 00:14:01.000]  因為你不順服這個安排
[00:14:01.000 --> 00:14:03.000]  所以你得到另一個遭遇
[00:14:03.000 --> 00:14:05.000]  就很寂寞
[00:14:05.000 --> 00:14:07.000]  在心靈裏面很空虛
[00:14:07.000 --> 00:14:09.000]  即是說
[00:14:09.000 --> 00:14:11.000]  其實神預了給我們很多好好的東西
[00:14:11.000 --> 00:14:13.000]  但說明
[00:14:13.000 --> 00:14:15.000]  不是整定你好與不好
[00:14:15.000 --> 00:14:17.000]  是你選擇有沒有選擇好的
[00:14:17.000 --> 00:14:19.000]  在哲學上
[00:14:19.000 --> 00:14:21.000]  有很多人信宿命論
[00:14:21.000 --> 00:14:23.000]  宿命論就是整定的
[00:14:23.000 --> 00:14:25.000]  整定就是
[00:14:25.000 --> 00:14:27.000]  你今年沒事做就沒事做
[00:14:27.000 --> 00:14:29.000]  你明年發財就發財
[00:14:29.000 --> 00:14:31.000]  你後年肥就肥
[00:14:31.000 --> 00:14:33.000]  是宿命的
[00:14:33.000 --> 00:14:35.000]  但在聖經看就不是
[00:14:35.000 --> 00:14:37.000]  聖經看就是安排所有好
[00:14:37.000 --> 00:14:39.000]  就要信徒
[00:14:39.000 --> 00:14:41.000]  去尋找上帝的意思
[00:14:41.000 --> 00:14:43.000]  然後上帝帶他們去
[00:14:43.000 --> 00:14:45.000]  好的內容裏面
[00:14:45.000 --> 00:14:47.000]  你就順服
[00:14:47.000 --> 00:14:49.000]  去了好的內容裏面
[00:14:49.000 --> 00:14:51.000]  於是你就幸福
[00:14:51.000 --> 00:14:53.000]  但不聽話的
[00:14:53.000 --> 00:14:55.000]  上帝有叫你有勸你
[00:14:55.000 --> 00:14:57.000]  有叫你聽牧師的
[00:14:57.000 --> 00:14:59.000]  但你就是不聽
[00:14:59.000 --> 00:15:01.000]  最後你自己選擇
[00:15:01.000 --> 00:15:03.000]  沒有選擇好的
[00:15:03.000 --> 00:15:05.000]  於是你就整天很不開心
[00:15:05.000 --> 00:15:07.000]  這不是宿命論
[00:15:07.000 --> 00:15:09.000]  是人要負責自己的選擇
[00:15:09.000 --> 00:15:11.000]  要負責
[00:15:11.000 --> 00:15:13.000]  所以不能賴
[00:15:13.000 --> 00:15:15.000]  為何我今年其他朋友這麼好
[00:15:15.000 --> 00:15:17.000]  主內的弟兄姊妹這麼好
[00:15:17.000 --> 00:15:19.000]  為何我不好
[00:15:19.000 --> 00:15:21.000]  其實不是上帝預你不好
[00:15:21.000 --> 00:15:23.000]  是你不跟他的說話
[00:15:23.000 --> 00:15:25.000]  所以你會說
[00:15:25.000 --> 00:15:27.000]  差很遠
[00:15:27.000 --> 00:15:29.000]  十個信耶穌的人
[00:15:29.000 --> 00:15:31.000]  有一個幸福到不得了
[00:15:31.000 --> 00:15:33.000]  因為他看聖經看很多
[00:15:33.000 --> 00:15:35.000]  祈禱祈得很頻密
[00:15:35.000 --> 00:15:37.000]  所以他得到的幸福是最高
[00:15:37.000 --> 00:15:39.000]  有八個
[00:15:39.000 --> 00:15:41.000]  隨便看
[00:15:41.000 --> 00:15:43.000]  一個看一分鐘快讀
[00:15:43.000 --> 00:15:45.000]  識少少但代表
[00:15:45.000 --> 00:15:47.000]  但都幾快樂
[00:15:47.000 --> 00:15:49.000]  因為他有少少快樂
[00:15:49.000 --> 00:15:51.000]  所以幸福都不錯
[00:15:51.000 --> 00:15:53.000]  他還記錄了所有經文
[00:15:53.000 --> 00:15:55.000]  他是最痛苦的
[00:15:55.000 --> 00:15:57.000]  因為他經常搞錯
[00:15:57.000 --> 00:15:59.000]  後來後知後覺
[00:15:59.000 --> 00:16:01.000]  所以經常說早點說
[00:16:01.000 --> 00:16:03.000]  所以他經常哀聲嘆氣
[00:16:03.000 --> 00:16:05.000]  即是說不是整定
[00:16:05.000 --> 00:16:07.000]  這十個誰不好
[00:16:07.000 --> 00:16:09.000]  是他的選擇
[00:16:09.000 --> 00:16:11.000]  他敬不敬畏神
[00:16:11.000 --> 00:16:13.000]  結果他自己要負責
[00:16:13.000 --> 00:16:15.000]  所以這個好日子
[00:16:15.000 --> 00:16:17.000]  是神給我們
[00:16:17.000 --> 00:16:19.000]  不過我們要負責
[00:16:19.000 --> 00:16:21.000]  參加好日子
[00:16:21.000 --> 00:16:23.000]  是我們的責任
[00:16:23.000 --> 00:16:25.000]  我們今天就說
[00:16:25.000 --> 00:16:27.000]  人的部分如何找好日子
[00:16:27.000 --> 00:16:29.000]  有五個
[00:16:29.000 --> 00:16:31.000]  所以今天完結後
[00:16:31.000 --> 00:16:33.000]  我希望這五個
[00:16:33.000 --> 00:16:35.000]  今年對自己
[00:16:35.000 --> 00:16:37.000]  這五個可能是一生中
[00:16:37.000 --> 00:16:39.000]  好的祝福
[00:16:39.000 --> 00:16:41.000]  第一件事
[00:16:41.000 --> 00:16:43.000]  聖經告訴我
[00:16:43.000 --> 00:16:45.000]  這個好日子是定定了
[00:16:45.000 --> 00:16:47.000]  小心
[00:16:47.000 --> 00:16:49.000]  好像訂了枱
[00:16:49.000 --> 00:16:51.000]  已經訂了
[00:16:51.000 --> 00:16:53.000]  如果我們信耶穌
[00:16:53.000 --> 00:16:55.000]  我們知道
[00:16:55.000 --> 00:16:57.000]  2012年
[00:16:57.000 --> 00:16:59.000]  這一年
[00:16:59.000 --> 00:17:01.000]  神給我們
[00:17:01.000 --> 00:17:03.000]  這好日子
[00:17:03.000 --> 00:17:05.000]  這三百六十幾天
[00:17:05.000 --> 00:17:07.000]  都是訂定了
