
[00:00:00.000 --> 00:00:08.000]  今天和大家一起在崇拜的經文,是承接上一個主日
[00:04:53.920 --> 00:04:56.680]  和眼睛看的東西有關
[00:04:56.680 --> 00:04:59.080]  另外第二點就是談論到
[00:04:59.080 --> 00:05:02.120]  耶穌每個回應都是從生命紀而出的
[00:05:02.120 --> 00:05:06.320]  即生命紀這個改革的原意
[00:05:06.320 --> 00:05:11.360]  生命紀的出現原本是為了這個聖靈的更新改革而去進行
[00:05:11.360 --> 00:05:13.480]  這個焦點這個起始點
[00:05:13.480 --> 00:05:17.920]  來告訴我們知道原本一貫上帝的說話
[00:05:17.920 --> 00:05:22.160]  其實最終都是希望人從罪貼出來這個改革
[00:05:22.160 --> 00:05:25.240]  第三點原來在這三個試探裡面
[00:05:25.240 --> 00:05:29.200]  原來和摩西他的侍奉使跡是有關係的
[00:05:29.200 --> 00:05:33.560]  今天我們會繼續看第二個回合
[00:05:33.560 --> 00:05:41.080]  耶穌基督怎麼面對這個殺魔鬼的引誘或者測試
[00:05:41.080 --> 00:05:42.600]  在這個回合裡面
[00:05:42.600 --> 00:05:48.320]  基本上是從第四章的第五節至第七節裡面
[00:05:48.320 --> 00:05:52.240]  我們會看見原來是神的說話
[00:05:52.240 --> 00:05:56.280]  與個人靈性榮辱之間的一種測試
[00:05:56.280 --> 00:06:02.120]  A test between God's Word and Spiritual Pride
[00:06:02.120 --> 00:06:06.480]  我們回到這段聖經看看這段聖經講什麼
[00:06:06.480 --> 00:06:10.120]  我們一起去讀和合版的版本
[00:06:10.120 --> 00:06:13.920]  從第四章第五至第七節我們去看
[00:06:13.920 --> 00:06:15.920]  第五節
[00:06:15.920 --> 00:06:19.240]  魔鬼就帶他進了聖城
[00:06:19.240 --> 00:06:22.360]  叫他站在墊頂上
[00:06:22.360 --> 00:06:23.520]  對他說
[00:06:23.520 --> 00:06:26.000]  你若是上帝的兒子
[00:06:26.000 --> 00:06:27.920]  可以跳下去
[00:06:27.920 --> 00:06:30.680]  因為經常記著說
[00:06:30.680 --> 00:06:36.160]  主要為你吩咐他的使者用手托著你
[00:06:36.160 --> 00:06:40.120]  免得你的腳碰在石頭上
[00:06:40.120 --> 00:06:41.040]  第七節
[00:06:41.040 --> 00:06:43.200]  耶穌對他說
[00:06:43.200 --> 00:06:45.840]  經常又記著說
[00:06:45.840 --> 00:06:48.440]  不可試探主
[00:06:48.440 --> 00:06:50.880]  你的上帝
[00:06:50.880 --> 00:06:55.560]  聖節在第二回合的試探
[00:06:55.560 --> 00:06:58.040]  耶穌的回話之後
[00:06:58.040 --> 00:07:01.480]  魔鬼在這個時候或者試探人的
[00:07:01.480 --> 00:07:04.040]  緊接在原文裡
[00:07:04.040 --> 00:07:07.760]  緊接又帶耶穌的基督
[00:07:07.760 --> 00:07:10.320]  去到第二個地方
[00:07:10.320 --> 00:07:15.720]  於是他帶耶穌去到聖城的地方
[00:07:15.720 --> 00:07:19.880]  聖城這個字眼說到一個城市
[00:07:19.880 --> 00:07:23.560]  是專門要委託
[00:07:23.560 --> 00:07:27.400]  在上帝裡面所使用的城市
[00:07:27.400 --> 00:07:29.400]  這個很明顯
[00:07:29.400 --> 00:07:33.000]  所談論到的就是耶路撒冷城
[00:07:33.000 --> 00:07:35.920]  不過提到這裡的時候
[00:07:35.920 --> 00:07:37.920]  我們就會看到有些特點
[00:07:37.920 --> 00:07:40.400]  馬太在記載的時候
[00:07:40.400 --> 00:07:45.440]  沒有記載到魔鬼有任何的回應
[00:07:45.440 --> 00:07:50.440]  或者進行對耶穌基督的否定說話
[00:07:50.440 --> 00:07:52.200]  大家有沒有留意到
[00:07:52.200 --> 00:07:54.200]  他沒有任何的回應
[00:07:54.200 --> 00:07:55.760]  耶穌說了
[00:07:55.760 --> 00:07:58.840]  他接著無言以對
[00:07:58.840 --> 00:08:01.120]  簡單來說
[00:08:01.120 --> 00:08:04.480]  其實耶穌的回話準確無誤
[00:08:04.480 --> 00:08:06.240]  所以
[00:08:06.240 --> 00:08:09.000]  其實大家不要以為魔鬼不懂得聖經
[00:08:09.000 --> 00:08:10.880]  他也很懂得聖經
[00:08:10.880 --> 00:08:12.640]  他熟悉到不堪
[00:08:12.640 --> 00:08:15.160]  他很懂得使用聖經
[00:08:15.160 --> 00:08:17.160]  我們一會兒就會看到
[00:08:17.160 --> 00:08:20.040]  他可以說是嘴丟丟的
[00:08:20.040 --> 00:08:21.320]  上帝的說話
[00:08:21.320 --> 00:08:23.320]  他真的很懂得使用
[00:08:23.320 --> 00:08:25.320]  不過耶穌基督
[00:08:25.320 --> 00:08:26.440]  在這個時候
[00:08:26.440 --> 00:08:30.960]  把他那個原本魔鬼的引誘
[00:08:30.960 --> 00:08:31.960]  慫恿
[00:08:31.960 --> 00:08:34.760]  清楚說給他知道
[00:08:34.760 --> 00:08:38.440]  其實根本你不需要用這個食物
[00:08:38.440 --> 00:08:43.400]  來作為妥協的理由
[00:08:43.400 --> 00:08:48.520]  去鼓動我去反叛上帝的安排
[00:08:48.520 --> 00:08:50.520]  其實上帝安排耶穌要肚餓
[00:08:50.520 --> 00:08:51.960]  耶穌就去肚餓
[00:08:51.960 --> 00:08:53.960]  為什麼要在肚餓的時候
[00:08:53.960 --> 00:08:56.120]  要去反上帝的意思
[00:08:56.120 --> 00:09:00.040]  要自己去把石頭變成麵包
[00:09:00.040 --> 00:09:05.400]  所以耶穌安於在上帝的安排裡面
[00:09:05.400 --> 00:09:06.680]  這是第一點
[00:09:06.680 --> 00:09:10.840]  魔鬼無法回應
[00:09:10.840 --> 00:09:11.800]  第二點
[00:09:11.800 --> 00:09:13.080]  我們留意到
[00:09:13.080 --> 00:09:17.240]  這裡進入了一個改變的策略
[00:09:17.240 --> 00:09:20.120]  就是由原本的肉體上
[00:09:20.120 --> 00:09:22.600]  那個感受上的需要
[00:09:22.600 --> 00:09:25.720]  轉移到一個很崇高的狀態
[00:09:25.720 --> 00:09:30.600]  就是轉移到在屬靈最高處
[00:09:30.600 --> 00:09:33.400]  要在那裡為耶穌營造一個
[00:09:33.400 --> 00:09:35.240]  在聖城當中
[00:09:35.240 --> 00:09:37.800]  可以盡顯耶穌基督
[00:09:37.800 --> 00:09:42.680]  屬靈上靈性有多威風的一個局勢
[00:09:42.680 --> 00:09:44.680]  或者機會
[00:09:44.680 --> 00:09:47.800]  等你說你是神的兒子
[00:09:47.800 --> 00:09:49.320]  等你在這裡
[00:09:49.320 --> 00:09:50.840]  神的城市
[00:09:50.840 --> 00:09:51.880]  聖劫的城市
[00:09:51.880 --> 00:09:53.560]  耶路撒冷的裡面
[00:09:53.560 --> 00:09:57.720]  盡顯你是神的兒子的風範
[00:09:57.720 --> 00:10:01.720]  魔鬼在這裡使出這一招
[00:10:01.720 --> 00:10:05.000]  真的可以說是挺毒的
[00:10:05.000 --> 00:10:09.480]  也和今天的基督徒信徒
[00:10:09.480 --> 00:10:11.640]  是有很密切的關係
[00:10:11.640 --> 00:10:12.920]  我們一會兒會去看
[00:10:12.920 --> 00:10:14.440]  來到這裡
[00:10:14.440 --> 00:10:19.240]  再一次魔鬼和耶穌說的話
[00:10:19.240 --> 00:10:23.240]  也是以一個假設的陳述句
[00:10:23.240 --> 00:10:27.640]  你若是上帝的兒子
[00:10:27.640 --> 00:10:31.000]  同樣都是指明到
[00:10:31.000 --> 00:10:33.480]  如果你是神的兒子
[00:10:33.480 --> 00:10:35.240]  你就要怎樣怎樣
[00:10:35.240 --> 00:10:36.680]  上次已經說過
[00:10:36.680 --> 00:10:39.800]  其實魔鬼不是不知道
[00:10:39.800 --> 00:10:41.240]  耶穌是神的兒子
[00:10:41.240 --> 00:10:42.200]  他知道的
[00:10:42.200 --> 00:10:44.360]  不過他不熟悉
[00:10:44.360 --> 00:10:45.720]  究竟耶穌基督
[00:10:45.720 --> 00:10:48.760]  究竟是怎樣一個神的兒子
[00:10:48.760 --> 00:10:50.760]  他其實轉身來
[00:10:50.760 --> 00:10:52.040]  其實這個做法
[00:10:52.040 --> 00:10:54.440]  其實是挑戰上帝
[00:10:54.440 --> 00:10:56.520]  在耶穌受震的時候
[00:10:56.520 --> 00:11:01.880]  說耶穌是上帝的所愛的兒子
[00:11:01.880 --> 00:11:03.640]  是獨特的一位
[00:11:03.640 --> 00:11:04.760]  獨特在哪裡
[00:11:04.760 --> 00:11:06.200]  如果能夠挑戰到耶穌
[00:11:06.200 --> 00:11:08.920]  其實就等於挑戰到上帝
[00:11:08.920 --> 00:11:10.920]  所以在這裡
[00:11:10.920 --> 00:11:16.440]  魔鬼再次作出一個建議
[00:11:16.440 --> 00:11:18.440]  又或者一個慫恿
[00:11:18.440 --> 00:11:20.440]  做什麼呢
[00:11:20.440 --> 00:11:22.440]  可以跳下去
[00:11:22.440 --> 00:11:25.240]  因為經常記著說
[00:11:25.240 --> 00:11:27.240]  主要為你吩咐
[00:11:27.240 --> 00:11:29.240]  他的使者用手托著你
[00:11:29.240 --> 00:11:32.280]  免得你的腳碰在石頭上
[00:11:32.280 --> 00:11:34.760]  這一句的經文
[00:11:34.760 --> 00:11:36.760]  撒旦的引用
[00:11:36.760 --> 00:11:40.520]  其實是很巧妙地
[00:11:40.520 --> 00:11:42.520]  嘗試引用C篇
[00:11:42.520 --> 00:11:45.000]  第九十一篇裡面的經文
[00:11:45.000 --> 00:11:47.000]  一會兒我們會詳細再說
[00:11:47.000 --> 00:11:49.000]  不過簡單來說
[00:11:49.000 --> 00:11:51.000]  他的慫恿
[00:11:51.000 --> 00:11:52.280]  其實就是
[00:11:52.280 --> 00:11:54.920]  叫耶穌自己抽身
[00:11:54.920 --> 00:12:01.240]  從耶路撒冷聖城的高處
[00:12:01.240 --> 00:12:02.760]  跳下去
[00:12:02.760 --> 00:12:04.200]  所以這裡說
[00:12:04.200 --> 00:12:07.240]  叫他站在墊頂上
[00:12:07.240 --> 00:12:08.440]  去到最高
[00:12:08.440 --> 00:12:10.040]  人人看到的地方
[00:12:10.040 --> 00:12:12.840]  墊頂在聖經研究上面
[00:12:12.840 --> 00:12:14.840]  可以指兩個地方
[00:12:14.840 --> 00:12:16.360]  一個就是指到
[00:12:16.360 --> 00:12:21.560]  耶路撒冷救城的聖殿山
[00:12:21.560 --> 00:12:25.240]  東南角落的地方
[00:12:25.240 --> 00:12:27.000]  很多地方裡面
[00:12:27.000 --> 00:12:32.600]  可以說是整個聖殿山的最高點
[00:12:32.600 --> 00:12:38.440]  相傳這點也是昔日阿伯拉阿伯蘭
[00:12:38.440 --> 00:12:41.240]  去獻以撒的地點來的
[00:12:41.240 --> 00:12:47.400]  所以是一個可以說是有歷史根據的地方
[00:12:47.400 --> 00:12:51.000]  是一個這麼特別的地方
[00:12:51.000 --> 00:12:55.960]  可以把你拉回去和阿伯蘭的水平
[00:12:55.960 --> 00:12:57.160]  厲害的
[00:12:57.160 --> 00:12:59.720]  所以其中一個解釋是這樣
[00:12:59.720 --> 00:13:01.240]  這個解釋就是說到
[00:13:01.240 --> 00:13:06.360]  在耶路撒冷城其中一個城門的上面
[00:13:06.360 --> 00:13:11.080]  而這個城門是在耶路撒冷城的最高的位置
[00:13:11.080 --> 00:13:16.120]  如果大家熟悉耶路撒冷城救城
[00:13:16.120 --> 00:13:20.200]  它的最高的城門口
[00:13:20.200 --> 00:13:24.520]  就是我們所熟悉的大馬士甲城門
[00:13:24.520 --> 00:13:26.360]  Damascus Gate
[00:13:26.360 --> 00:13:29.880]  大馬士甲城門是有什麼特色
[00:13:29.880 --> 00:13:31.160]  我很熟悉
[00:13:31.160 --> 00:13:32.920]  因為我去耶路撒冷
[00:13:32.920 --> 00:13:34.200]  去讀書的時候
[00:13:34.200 --> 00:13:37.000]  我試過有好幾次我自己出入
[00:13:37.000 --> 00:13:38.840]  去到耶路撒冷城
[00:13:38.840 --> 00:13:43.160]  去參加一些基督徒的聚會
[00:13:43.160 --> 00:13:46.280]  和一個猶太人的聚會的時候
[00:13:46.280 --> 00:13:47.720]  我自己走去經過
[00:13:47.720 --> 00:13:49.720]  都是經過這個大馬士甲城
[00:13:49.720 --> 00:13:51.320]  因為巴士一定停在那裡
[00:13:51.320 --> 00:13:52.440]  停在那裡怎麼辦
[00:13:52.440 --> 00:13:53.320]  然後下車
[00:13:53.320 --> 00:13:54.440]  你一進去
[00:13:54.440 --> 00:13:55.640]  一進城口
[00:13:55.640 --> 00:13:58.120]  那裡其實就是個市場
[00:13:58.120 --> 00:14:01.960]  那裡擺著很多各式各樣的產品
[00:14:01.960 --> 00:14:05.400]  你買的中東喜歡吃的本土食品
[00:14:05.400 --> 00:14:07.080]  全部在那裡可以買的
[00:14:07.080 --> 00:14:08.440]  還有大家留意
[00:14:08.440 --> 00:14:10.920]  那裡賣的東西不只是給遊客
[00:14:10.920 --> 00:14:13.880]  本地的人都是在那裡買東西買菜的
[00:14:13.880 --> 00:14:15.160]  譬如麵包
[00:14:15.160 --> 00:14:17.960]  他們有很多類型各式各樣的麵包
[00:14:17.960 --> 00:14:19.480]  菜
[00:14:19.480 --> 00:14:20.520]  全部在那裡
[00:14:20.520 --> 00:14:22.040]  牛奶都有的
[00:14:22.040 --> 00:14:24.200]  在那裡都有牛奶賣的
[00:14:24.200 --> 00:14:25.240]  乳酪
[00:14:25.240 --> 00:14:26.680]  他們多數吃乳酪
[00:14:26.680 --> 00:14:28.120]  全部在那裡
[00:14:28.120 --> 00:14:29.640]  所以可以說
[00:14:29.640 --> 00:14:32.840]  魔鬼想盡心思
[00:14:32.840 --> 00:14:35.880]  來帶領耶穌基督
[00:14:35.880 --> 00:14:36.760]  去到一個
[00:14:36.760 --> 00:14:39.400]  可以將耶穌基督設計在一個
[00:14:39.400 --> 00:14:41.400]  哇 人人看到他多聰明
[00:14:41.400 --> 00:14:42.920]  多有靈性
[00:14:42.920 --> 00:14:45.400]  多有神的兒子
[00:14:45.400 --> 00:14:48.040]  你在那裡演兩首
[00:14:48.040 --> 00:14:50.040]  那真是威威了
[00:14:50.040 --> 00:14:51.160]  是不是
[00:14:51.160 --> 00:14:52.760]  但是這裡
[00:14:52.760 --> 00:14:53.720]  在這個時候
[00:14:53.720 --> 00:14:57.000]  魔鬼又好像真的聰明了一點
[00:14:57.000 --> 00:15:01.320]  既然前文耶穌基督在第四章的時候回應
[00:15:01.320 --> 00:15:04.840]  以經上記著的說話來回應
[00:15:04.840 --> 00:15:06.200]  魔鬼也一樣
[00:15:06.200 --> 00:15:07.800]  既然你這麼喜歡
[00:15:07.800 --> 00:15:09.800]  說經上記著說
[00:15:09.800 --> 00:15:11.400]  這麼聽上帝的話
[00:15:11.400 --> 00:15:12.840]  那我又要引用
[00:15:12.840 --> 00:15:16.200]  經上記著這樣說
[00:15:16.200 --> 00:15:16.920]  所以
[00:15:16.920 --> 00:15:17.800]  怎樣呢
[00:15:17.800 --> 00:15:19.720]  主會為你
[00:15:19.720 --> 00:15:23.240]  吩咐他的使者用手托著你
[00:15:23.240 --> 00:15:25.720]  免得你的腳碰在石頭上
[00:15:25.720 --> 00:15:26.760]  請默
[00:15:26.760 --> 00:15:29.720]  魔鬼好像真的聰明了一點
[00:15:29.720 --> 00:15:32.200]  真的捉住耶穌
[00:15:32.200 --> 00:15:34.920]  你說要聽寫下來的聖經
[00:15:34.920 --> 00:15:37.880]  我就用寫下來的聖經跟你去說
[00:15:37.880 --> 00:15:38.680]  怎樣說
[00:15:38.680 --> 00:15:43.320]  引用書篇對九十一篇第十一節和十二節的經文
[00:15:43.320 --> 00:15:44.760]  在這裡的聖經
[00:15:44.760 --> 00:15:46.200]  你掉下去
[00:15:46.200 --> 00:15:47.960]  你自己灌下去
[00:15:47.960 --> 00:15:49.240]  不用怕
[00:15:49.240 --> 00:15:50.920]  因為
[00:15:50.920 --> 00:15:54.920]  你的神會吩咐的使者托著你
[00:15:54.920 --> 00:15:56.920]  這隻腳都碰不住了
[00:15:56.920 --> 00:16:00.040]  如果你在現場
[00:16:00.040 --> 00:16:02.040]  耍一手這樣的東西
[00:16:02.040 --> 00:16:04.520]  又聽聖經的話
[00:16:04.520 --> 00:16:07.720]  那就非常之轟動
[00:16:07.720 --> 00:16:13.160]  所有人都認識到你是神的兒子
[00:16:13.160 --> 00:16:14.680]  讀不讀啊大英姐妹
[00:16:14.680 --> 00:16:17.640]  這一招可以說是
[00:16:17.640 --> 00:16:22.440]  魔鬼熟悉聖經的一個特別的技巧
[00:16:22.440 --> 00:16:29.320]  這一點也是我們今天在試探的時候
[00:16:29.320 --> 00:16:32.200]  特別需要留意的方式
[00:16:32.200 --> 00:16:35.720]  撒旦很喜歡或者魔鬼很喜歡怎樣呢
[00:16:35.720 --> 00:16:37.160]  你這樣說的
[00:16:37.160 --> 00:16:38.760]  你說上帝這樣說的
[00:16:38.760 --> 00:16:41.240]  所以你要照著這樣去做
[00:16:41.240 --> 00:16:42.920]  他拿著這句話
[00:16:42.920 --> 00:16:44.040]  熟不熟
[00:16:44.040 --> 00:16:45.080]  其實這句話
[00:16:45.080 --> 00:16:46.280]  很多不信主的人
[00:16:46.280 --> 00:16:47.480]  只得基督徒都可以說
[00:16:47.480 --> 00:16:49.320]  你們基督徒這樣說的
[00:16:49.320 --> 00:16:51.000]  所以你就要這樣做
[00:16:51.000 --> 00:16:53.560]  有時候不單不信主的人
[00:16:53.560 --> 00:16:55.560]  這樣指控基督徒
[00:16:55.560 --> 00:16:59.160]  有時候甚至連教會裡面的
[00:16:59.160 --> 00:17:01.880]  牧師傳道或者信徒都是這樣
[00:17:01.880 --> 00:17:05.640]  你又引用了聖經這句話了
[00:17:05.640 --> 00:17:08.280]  你一定要照著這樣去做
[00:17:08.280 --> 00:17:10.520]  或者很喜歡引用聖經
[00:17:10.520 --> 00:17:11.480]  聖經這樣說
[00:17:11.480 --> 00:17:13.480]  所以你們就要這樣做
[00:17:13.480 --> 00:17:15.480]  這種的手法
[00:17:15.480 --> 00:17:18.840]  其實和魔鬼的做法是很類似
[00:17:18.840 --> 00:17:21.880]  不過如果我們再重新仔細看
[00:17:21.880 --> 00:17:23.480]  詩篇第九十一篇
[00:17:23.480 --> 00:17:26.120]  第十一至十二節的時候
[00:17:26.120 --> 00:17:27.400]  三章九一
[00:17:27.400 --> 00:17:29.400]  十一和十二節
[00:17:29.400 --> 00:17:30.680]  我們會看到
[00:17:30.680 --> 00:17:33.240]  魔鬼的引用聖經
[00:17:33.240 --> 00:17:36.760]  其實是斷章取義的
[00:17:36.760 --> 00:17:40.360]  因為他在這裡說得很聰明
[00:17:40.360 --> 00:17:43.400]  如果你這樣耍招的神蹟
[00:17:43.400 --> 00:17:46.760]  上帝都托著你去找他的使者
[00:17:46.760 --> 00:17:48.200]  那就很聰明
[00:17:48.200 --> 00:17:50.920]  不過其實這段聖經詩篇第九十一篇
[00:17:50.920 --> 00:17:52.120]  是不是說這件事呢
[00:17:52.120 --> 00:17:54.120]  原來不是啊大姐姐妹
[00:17:54.120 --> 00:17:58.600]  當我們仔細去看回詩篇第九十一篇
[00:17:58.600 --> 00:18:01.080]  在第一節的時候
[00:18:01.080 --> 00:18:04.760]  原來作者很強調這一點
[00:18:04.760 --> 00:18:05.480]  什麼啊
[00:18:05.480 --> 00:18:06.600]  我們看回第一節
[00:18:06.600 --> 00:18:07.080]  他說
[00:18:07.080 --> 00:18:10.280]  住在至高者隱密處的
[00:18:10.280 --> 00:18:14.520]  必住在全能者的任下
[00:18:14.520 --> 00:18:17.000]  簡單點這樣說
[00:18:17.000 --> 00:18:19.800]  耶穌基督
[00:18:19.800 --> 00:18:23.800]  其實當聽見人引用聖經的時候
[00:18:23.800 --> 00:18:27.080]  不只是引用那句
[00:18:27.080 --> 00:18:29.560]  我就是看那句字面這麼簡單
[00:18:29.560 --> 00:18:33.000]  要看回那句聖經原本原意是
[00:18:33.000 --> 00:18:35.000]  在什麼情況下說
[00:18:35.000 --> 00:18:37.480]  原來這句聖經的原意是說
[00:18:37.480 --> 00:18:40.920]  當一個屬神的子民
[00:18:40.920 --> 00:18:45.640]  他真是住在上帝至高者
[00:18:45.640 --> 00:18:47.640]  所給他的隱密處
[00:18:47.640 --> 00:18:49.640]  其實是說到一個他的
[00:18:49.640 --> 00:18:52.440]  保護所
[00:18:52.440 --> 00:18:57.080]  用英文說是一個保護他的地方
[00:18:57.080 --> 00:18:58.360]  他怎樣啊
[00:18:58.360 --> 00:19:02.600]  他必能夠在上帝的任下
[00:19:02.600 --> 00:19:06.280]  任下意思就是他的保護之下
[00:19:06.280 --> 00:19:09.240]  所以前設是什麼呢
[00:19:09.240 --> 00:19:11.560]  前設是說到這位
[00:19:11.560 --> 00:19:14.680]  在上帝裡面的人
[00:19:14.680 --> 00:19:17.880]  已經在上帝裡面
[00:19:17.880 --> 00:19:20.840]  在上帝的懷抱裡面
[00:19:20.840 --> 00:19:23.400]  在上帝的保護之下
[00:19:23.400 --> 00:19:27.160]  上帝不會使你受傷
[00:19:27.160 --> 00:19:29.640]  而簡單點這樣說
[00:19:29.640 --> 00:19:31.480]  這段聖經也不是叫我們
[00:19:31.480 --> 00:19:32.920]  於是我們怎樣
[00:19:32.920 --> 00:19:35.160]  我們就私下弄傷自己
[00:19:35.160 --> 00:19:38.200]  然後看上帝保不保護你
[00:19:38.200 --> 00:19:40.840]  這個心態就等於
[00:19:40.840 --> 00:19:43.880]  試探上帝了
[00:19:43.880 --> 00:19:45.640]  所以大英姐妹
[00:19:45.640 --> 00:19:47.400]  這段聖經其實
[00:19:47.400 --> 00:19:51.400]  魔鬼引用的動機是要耶穌
[00:19:51.400 --> 00:19:58.120]  這位原本是住在至高者的隱密之處的人
[00:19:58.120 --> 00:20:03.080]  現在由魔鬼去設計一個地方
[00:20:03.080 --> 00:20:06.680]  讓你可以去展示出
[00:20:06.680 --> 00:20:08.920]  從上在上帝當中
[00:20:08.920 --> 00:20:11.800]  這份與別不同的身份
[00:20:11.800 --> 00:20:13.560]  這種做法
[00:20:13.560 --> 00:20:15.720]  這種引用聖經的做法
[00:20:15.720 --> 00:20:19.880]  其實就只有一個思想
[00:20:19.880 --> 00:20:21.400]  就是什麼呢
[00:20:21.400 --> 00:20:25.080]  就是如果你能夠這樣做
[00:20:25.080 --> 00:20:29.720]  你就能夠在眾人的面前
[00:20:29.720 --> 00:20:35.480]  顯出你是特別蒙神的愛犬
[00:20:35.480 --> 00:20:37.160]  換句話來說
[00:20:37.160 --> 00:20:41.240]  你是那位被上帝照顧的人
[00:20:41.240 --> 00:20:48.920]  就造成了你一種在屬靈上的驕傲
[00:20:48.920 --> 00:20:50.680]  所以大英姐妹
[00:20:50.680 --> 00:20:52.440]  在這段聖經裡面
[00:20:52.440 --> 00:20:54.680]  其實介紹給我們聽
[00:20:54.680 --> 00:20:56.840]  在這個情況之下
[00:20:56.840 --> 00:21:02.680]  其實是撒旦嘗試去引誘耶穌
[00:21:02.680 --> 00:21:07.880]  進入了這種為了自己靈性的榮辱
[00:21:07.880 --> 00:21:13.960]  而去爭取掩黑自己的機會
