
[00:00:00.000 --> 00:00:08.000]  今天我會和大家一起看的經文是路德記的第四章
[00:01:57.000 --> 00:02:06.000]  即是你自己很早已經有一連串的盤算,認為自己的計劃是非常完美無瑕的
[00:02:06.000 --> 00:02:12.000]  在最初甚至發展的時候覺得一切都好像很順利
[00:02:12.000 --> 00:02:16.000]  每一樣東西都在自己的籌劃和自己的計劃當中發生
[00:02:16.000 --> 00:02:24.000]  但是怎知到了最後的階段,隨著外圍的因素或者事態的發展影響
[00:02:24.000 --> 00:02:30.000]  臨門最後的一刻,整件事泡湯不再成為事實
[00:02:30.000 --> 00:02:37.000]  在那一刻你的心情會是怎樣的呢?你又將會有些什麼的表現呢?
[00:02:37.000 --> 00:02:44.000]  我相信如果你和我有這樣的經驗,都很肯定在那一刻會非常不開心
[00:02:44.000 --> 00:02:54.000]  但是你又會不會是含恨在心,覺得這一切阻礙你原本以為是完美的計劃
[00:02:54.000 --> 00:02:59.000]  無論是人或者事,你都將它恨之以儒入骨呢?
[00:02:59.000 --> 00:03:03.000]  甚至可能你會進行一連串的報復的行為呢?
[00:03:03.000 --> 00:03:09.000]  雖然我自己不打麻將,但是不代表我不懂打麻將
[00:03:09.000 --> 00:03:16.000]  在我小時候,因為我家裡的父母和親戚朋友經常來打麻將
[00:03:16.000 --> 00:03:19.000]  我父母都經常這樣教我的
[00:03:19.000 --> 00:03:25.000]  他就說,如果你做人,第一件事你要學的不是學多少知識
[00:03:25.000 --> 00:03:27.000]  而是學會怎樣去做人
[00:03:27.000 --> 00:03:33.000]  而學會怎樣去做人,第一件事一定要學會怎樣去帶眼識人
[00:03:33.000 --> 00:03:34.000]  帶著眼去識人
[00:03:34.000 --> 00:03:39.000]  我問,怎樣可以帶眼識人呢?
[00:03:39.000 --> 00:03:41.000]  我父母就這樣教我
[00:03:41.000 --> 00:03:50.000]  他說,最好的時機去認識一個人,就是當那個人遇上一些他非常不順心意的情況
[00:03:50.000 --> 00:03:55.000]  你就最容易去觀察到那個人的性情是怎樣
[00:03:55.000 --> 00:04:01.000]  而我父母就這樣說,其實最簡單的就是打麻將
[00:04:01.000 --> 00:04:06.000]  雖然我不打麻將,但是我聽聽他們的心得也好
[00:04:06.000 --> 00:04:14.000]  當一個人去打麻將的時候,最容易顯現出這個人的真實性情是怎樣
[00:04:14.000 --> 00:04:20.000]  當某一個人去打麻將的時候,在其中一局輸了的話
[00:04:20.000 --> 00:04:24.000]  你馬上可以從他的反應,在他的說話
[00:04:24.000 --> 00:04:29.000]  就將他整個人的本性流露出來,讓你去看到
[00:04:29.000 --> 00:04:36.000]  譬如,有些人打麻將的時候,一輸了,他就會馬上把麻將都推出來
[00:04:36.000 --> 00:04:43.000]  或者有些人會藍藍自語地不斷地數,不斷地說
[00:04:43.000 --> 00:04:47.000]  雖然你不是十分之全部聽清楚他所說的話
[00:04:47.000 --> 00:04:51.000]  但是他某程度上不斷地埋怨,誰又怎樣
[00:04:51.000 --> 00:04:55.000]  甚至有些時候他說的話,包括了咒罵
[00:04:55.000 --> 00:05:01.000]  很喜歡抵賴,誰做了什麼,怎樣出麻將,怎樣出牌
[00:05:01.000 --> 00:05:07.000]  或者開始罵人,或者他指責某些人
[00:05:07.000 --> 00:05:12.000]  而且有些更甚的情況是,那些人開始搞破壞
[00:05:12.000 --> 00:05:16.000]  他說曾經認識一些人,打麻將輸了之後
[00:05:16.000 --> 00:05:19.000]  在打的時候,他甚至推桌子
[00:05:19.000 --> 00:05:23.000]  不經意就推倒杯碟,把東西都扔爛了
[00:05:23.000 --> 00:05:27.000]  然後就說不好意思,不小心而已
[00:05:27.000 --> 00:05:32.000]  其實還有很多表現,不過我今天不是在這裡研究打麻將
[00:05:32.000 --> 00:05:37.000]  或者說牌品等等的問題,牧師都不應該鼓勵你去打麻將
[00:05:37.000 --> 00:05:43.000]  不過,其實當一個人在一些不順他自己意思的時候的情況
[00:05:43.000 --> 00:05:47.000]  就最容易他整個人格的原形畢露
[00:05:47.000 --> 00:05:52.000]  所以我父母就說,如果你遇到一些這樣的人的時候
[00:05:52.000 --> 00:06:00.000]  你不要跟他交往,因為這類人不值得你用時間去跟他交往
[00:06:00.000 --> 00:06:08.000]  先問,在人生當中,不合自己心意,或者事與願違的情況
[00:06:08.000 --> 00:06:13.000]  可以說是十常八九,可能會發生在你認識朋友
[00:06:13.000 --> 00:06:17.000]  或者認識一個男朋友,或者女朋友的過程當中
[00:06:17.000 --> 00:06:21.000]  可能在你工作的時候,也會有這樣的情況
[00:06:21.000 --> 00:06:27.000]  例如,你做一些普遍的事,但老闆不讓你按照你的計劃去做
[00:06:27.000 --> 00:06:33.000]  或者左改右改,把你原本的計劃改得完全是面目全非
[00:06:33.000 --> 00:06:37.000]  或者在你學業的過程當中,有些事你很想自己去做
[00:06:37.000 --> 00:06:41.000]  很想自己去做研究,但是原來當你做的時候
[00:06:41.000 --> 00:06:45.000]  外圍因素,可能做研究的時候,資金不夠
[00:06:45.000 --> 00:06:49.000]  教授又不准許你去做,教授又有很多反意見
[00:06:49.000 --> 00:06:52.000]  你的小組裡的同組的人,又有很多很多意見
[00:06:52.000 --> 00:06:56.000]  又跟你有不同的心,都會發生這些事情
[00:06:56.000 --> 00:06:59.000]  甚至其實在家裡煮飯都會這樣
[00:06:59.000 --> 00:07:03.000]  煮飯的時候,煮著煮著,想著煮個咖喱牛腩
[00:07:03.000 --> 00:07:07.000]  炆好了,弄好了材料,買最好的牛腩回來了
[00:07:07.000 --> 00:07:11.000]  牛坑腩,但是怎樣,結果一煮出來
[00:07:11.000 --> 00:07:21.000]  嗡過橡筋,人生很多事情都是超出你和我的意願
[00:07:21.000 --> 00:07:25.000]  不代表你的意願一定要達成
[00:07:25.000 --> 00:07:29.000]  因為這個是涉及很多的因素
[00:07:29.000 --> 00:07:35.000]  在這樣的情況之下,你和我作為基督徒
[00:07:35.000 --> 00:07:38.000]  我們又會有什麼表現呢?
[00:07:38.000 --> 00:07:42.000]  當一些事情完全超出我們原本的意願的時候
[00:07:42.000 --> 00:07:46.000]  是不是我們的性格,內裡的宿命生命
[00:07:46.000 --> 00:07:52.000]  能不能夠仍然維持我們能夠符合上帝的創造標準
[00:07:52.000 --> 00:07:59.000]  能夠符合上帝讓我們可以參與這個救贖歷史的活動的條件呢?
[00:07:59.000 --> 00:08:03.000]  所以今天我和大家一起思想這個題目
[00:08:03.000 --> 00:08:08.000]  當我們事與願違的時候,怎麼辦呢?
[00:08:08.000 --> 00:08:11.000]  其實不單單是一個道德上的問題
[00:08:11.000 --> 00:08:15.000]  而是一個人的屬靈生命的問題
[00:08:15.000 --> 00:08:18.000]  而且這個屬靈生命的問題
[00:08:18.000 --> 00:08:23.000]  直接會影響到我們和救贖的永恆性有關
[00:08:23.000 --> 00:08:27.000]  所以今天讓我們再次進入到路德記的戲肉部分
[00:08:27.000 --> 00:08:30.000]  我們由路德記的第四章開始
[00:08:30.000 --> 00:08:36.000]  我們去看看會看到的這位主要人物叫波亞斯
[00:08:36.000 --> 00:08:41.000]  他如何去嘗試去履行這個救贖者的心願
[00:08:41.000 --> 00:08:43.000]  他很想有這個心願
[00:08:43.000 --> 00:08:45.000]  他答應了路德
[00:08:45.000 --> 00:08:50.000]  他一定會去嘗試去將這個救贖者的角色去扮好
[00:08:50.000 --> 00:08:53.000]  但是我們又同時去看看
[00:08:53.000 --> 00:09:00.000]  原來在這個過程當中神又看準了波亞斯什麼條件
[00:09:00.000 --> 00:09:07.000]  可以讓波亞斯能夠去承傳這個救恩歷史的其中一個參與者
[00:09:07.000 --> 00:09:11.000]  好了,我們事不宜遲,我們先回去看看這段聖經
[00:09:11.000 --> 00:09:14.000]  我們先看看頭的兩節
[00:09:14.000 --> 00:09:18.000]  我再讀多一次,第四章第一和第二節
[00:09:18.000 --> 00:09:27.000]  波亞斯到了城門坐在那裡,恰巧波亞斯所說的那至近的親屬經過
[00:09:27.000 --> 00:09:34.000]  波亞斯說:某人啊,你來坐在這裡,他就來坐下
[00:09:34.000 --> 00:09:44.000]  波亞斯又從本城的長路中揀選了十人對他們說:請你們坐在這裡,他們就都坐下
[00:09:44.000 --> 00:09:52.000]  波亞斯到了城門坐在那裡,恰巧波亞斯所說的那至近的親屬經過
[00:09:52.000 --> 00:09:58.000]  波亞斯說:某人啊,你來坐在這裡,他就來坐下
[00:09:58.000 --> 00:10:08.000]  波亞斯又從本城的長路中揀選了十人對他們說:請你們坐在這裡,他們就都坐下
[00:10:08.000 --> 00:10:36.000]  波亞斯又從本城的長路中揀選了十人對他們說:請你們坐在這裡,他們就都坐下
[00:10:36.000 --> 00:10:48.000]  在這兩節裡,我們可以看到一個有條不紋地又帶著積極態度去履行自己作過的應許的波亞斯
[00:10:48.000 --> 00:10:54.000]  來到這裡我們可以很清楚看到波亞斯已經向路德作了一個承諾
[00:10:54.000 --> 00:10:58.000]  他會竭力去履行這個救贖者的角色
[00:10:58.000 --> 00:11:03.000]  從前文第三章十八節裡我們已經看過
[00:11:03.000 --> 00:11:08.000]  婆婆拿黃米,當路德回到家的時候
[00:11:08.000 --> 00:11:15.000]  她就跟路德說:女兒啊,你只管安坐等候看這事怎樣成就
[00:11:15.000 --> 00:11:20.000]  因為那人今天不辦成這事,必不休息
[00:11:20.000 --> 00:11:25.000]  我曾經說過這句聖經,在最後這裡所說
[00:11:25.000 --> 00:11:36.000]  比較準確更直接的翻譯應該是說:這個男人若今天辦不好這事,他會不死心
[00:11:36.000 --> 00:11:43.000]  拿黃米因為他自己這個污穢的一個屬靈的生命
[00:11:43.000 --> 00:11:48.000]  他看其他人都好像他自己一樣的屬靈生命,都是這麼污穢的
[00:11:48.000 --> 00:11:55.000]  他認為波亞斯在這個時候應該心急如焚
[00:11:55.000 --> 00:12:00.000]  但波亞斯在這一刻是否真的如拿黃米的桂言一樣
[00:12:00.000 --> 00:12:08.000]  描述他真的很心急很恨馬上去娶路德為妻呢?
[00:12:08.000 --> 00:12:12.000]  今天我們看到第四章第一和第二節裡
[00:12:12.000 --> 00:12:17.000]  精精講到給我們聽的情況就與別不同了
[00:12:17.000 --> 00:12:20.000]  當波亞斯和路德道別之後
[00:12:20.000 --> 00:12:29.000]  他反而如常的去到伯尼行城的城門坐在那裡
[00:12:29.000 --> 00:12:36.000]  這個情況很容易被我們很多信徒讀入聖經
[00:12:36.000 --> 00:12:40.000]  我們稱之為在神學、釋經學上叫做Isagesis
[00:12:40.000 --> 00:12:46.000]  意思就是說隨意將自己的解釋套入經文裡
[00:12:46.000 --> 00:12:51.000]  認為我看那段聖經覺得是什麼就是什麼
[00:12:51.000 --> 00:12:54.000]  其實現在的人都很流行
[00:12:54.000 --> 00:12:57.000]  同一張上帝的說話什麼法律都好
[00:12:57.000 --> 00:12:59.000]  我覺得是什麼就是什麼
[00:12:59.000 --> 00:13:02.000]  不會看條文看內容的
[00:13:02.000 --> 00:13:04.000]  這些叫做讀入聖經
[00:13:04.000 --> 00:13:07.000]  很多信徒在這個時候馬上就讀入聖經
[00:13:07.000 --> 00:13:10.000]  他就說還不讓我看中?
[00:13:10.000 --> 00:13:18.000]  波亞斯很心急馬上就去城門門口坐在那裡
[00:13:18.000 --> 00:13:22.000]  等機會希望看看有什麼人馬上就抓住他
[00:13:22.000 --> 00:13:27.000]  希望他接著召開一個大會然後去進行一個討論
[00:13:27.000 --> 00:13:30.000]  好像一個買賣討論法庭的審判
[00:13:30.000 --> 00:13:32.000]  是不是這樣呢?
[00:13:32.000 --> 00:13:35.000]  原來經文裡面的記載我們發現
[00:13:35.000 --> 00:13:39.000]  作者剛剛描述的就是黑普相反
[00:13:39.000 --> 00:13:42.000]  到城門口坐在那裡
[00:13:42.000 --> 00:13:46.000]  不單只是作者小心用詞
[00:13:46.000 --> 00:13:50.000]  告訴他波亞斯是有條不紋
[00:13:50.000 --> 00:13:55.000]  不急不躁的走回城門的門口
[00:13:55.000 --> 00:13:57.000]  他坐在那裡而已
[00:13:57.000 --> 00:14:00.000]  為什麼坐在那裡我一會再解釋
[00:14:00.000 --> 00:14:05.000]  但是作者很小心用文字去表達出波亞斯當時的心情
[00:14:05.000 --> 00:14:07.000]  什麼心情啊?
[00:14:07.000 --> 00:14:10.000]  其實不是心無怨慮
[00:14:10.000 --> 00:14:12.000]  作者說什麼呢?
[00:14:12.000 --> 00:14:14.000]  和合本的聖經是這樣翻譯的
[00:14:14.000 --> 00:14:16.000]  和合本的聖經說
[00:14:16.000 --> 00:14:20.000]  「恰巧波亞斯所說的那至近的親屬就經過」
[00:14:20.000 --> 00:14:24.000]  英文聖經NET New English Translation就說
[00:14:24.000 --> 00:14:31.000]  「Then along come the guardian whom Boaz has mentioned the truth」
[00:14:31.000 --> 00:14:34.000]  就是剛好這麼巧
[00:14:34.000 --> 00:14:37.000]  在原文聖經裡甚至說到
[00:14:37.000 --> 00:14:41.000]  其實是大家萬不經意的情況
[00:14:41.000 --> 00:14:43.000]  不是有計劃不是有計謀
[00:14:43.000 --> 00:14:45.000]  猜到他什麼時候
[00:14:45.000 --> 00:14:50.000]  不過大家平時都在那裡坐下來聊天
[00:14:50.000 --> 00:14:52.000]  他們就在那裡
[00:14:52.000 --> 00:14:54.000]  不知道是不是會見到
[00:14:54.000 --> 00:14:55.000]  見到就見到
[00:14:55.000 --> 00:14:57.000]  見不到也有可能
[00:14:57.000 --> 00:14:59.000]  在這個情況之下
[00:14:59.000 --> 00:15:01.000]  作者首先告訴我們知道
[00:15:01.000 --> 00:15:04.000]  波亞斯不是處心積慮
[00:15:04.000 --> 00:15:06.000]  不是沒有計劃
[00:15:06.000 --> 00:15:08.000]  不過他不是處心積慮
[00:15:08.000 --> 00:15:10.000]  準備在那裡開場大龍鳳
[00:15:10.000 --> 00:15:12.000]  去做一場審判
[00:15:12.000 --> 00:15:13.000]  不是這樣
[00:15:13.000 --> 00:15:15.000]  並且在這裡我們看到
[00:15:15.000 --> 00:15:17.000]  聖經故意說到那位
[00:15:17.000 --> 00:15:19.000]  「至近的親屬經過」
[00:15:19.000 --> 00:15:21.000]  是故意告訴我們的
[00:15:21.000 --> 00:15:28.000]  不單回應先前在第三章十二節裡
[00:15:28.000 --> 00:15:30.000]  他向路德的介紹
[00:15:30.000 --> 00:15:34.000]  還有一位可以優先贖罪
[00:15:34.000 --> 00:15:36.000]  或者買罪或者救贖
[00:15:36.000 --> 00:15:39.000]  有關於伊利米勒加
[00:15:39.000 --> 00:15:43.000]  就是你家公家的產業的人
[00:15:43.000 --> 00:15:44.000]  看看他怎麼樣
[00:15:44.000 --> 00:15:49.000]  在這裡不單是故意提醒我們每個讀者
[00:15:49.000 --> 00:15:54.000]  其實波亞斯是記得這位的人
[00:15:54.000 --> 00:15:56.000]  是有優先權
[00:15:56.000 --> 00:15:58.000]  並且來到這裡
[00:15:58.000 --> 00:16:00.000]  我們看波亞斯怎麼說
[00:16:00.000 --> 00:16:03.000]  某人你來坐在這裡
[00:16:03.000 --> 00:16:05.000]  他就來坐下
[00:16:05.000 --> 00:16:08.000]  很多聖經學者或者華人教會的目者
[00:16:08.000 --> 00:16:10.000]  這個人不值一談
[00:16:10.000 --> 00:16:12.000]  名字都不想記載
[00:16:12.000 --> 00:16:14.000]  有這可能
[00:16:14.000 --> 00:16:17.000]  不過其實這個某人
[00:16:17.000 --> 00:16:19.000]  在愚民聖經裡
[00:16:19.000 --> 00:16:22.000]  其實可以指為某某先生
[00:16:22.000 --> 00:16:26.000]  或者可以更加比較通俗一點
[00:16:26.000 --> 00:16:28.000]  用廣東話的翻譯
[00:16:28.000 --> 00:16:30.000]  就叫兄台
[00:16:30.000 --> 00:16:31.000]  老友
[00:16:31.000 --> 00:16:34.000]  或者自己友
[00:16:34.000 --> 00:16:36.000]  大約是這個意思
[00:16:36.000 --> 00:16:39.000]  不是代表這個人不值一談
[00:16:39.000 --> 00:16:41.000]  而是反而告訴我們
[00:16:41.000 --> 00:16:44.000]  波亞斯其實認識這個人物
[00:16:44.000 --> 00:16:46.000]  不單認識這個人物
[00:16:46.000 --> 00:16:49.000]  而且他甚至和他關係比較熟絡
[00:16:49.000 --> 00:16:51.000]  所以可以說兄台
[00:16:51.000 --> 00:16:53.000]  兄弟
[00:16:53.000 --> 00:16:55.000]  自己友
[00:16:55.000 --> 00:16:58.000]  這些字眼在希伯來文裡就是這樣表達
[00:16:58.000 --> 00:17:02.000]  我們如果讀聖經要讀出這些經文的意思
[00:17:02.000 --> 00:17:05.000]  我們一定要從經文本身的字眼的使用
[00:17:05.000 --> 00:17:06.000]  我們去了解
[00:17:06.000 --> 00:17:09.000]  不是說我覺得這個事為什麼不值得討論
[00:17:09.000 --> 00:17:11.000]  所以名字都不要記
[00:17:11.000 --> 00:17:12.000]  可能
[00:17:12.000 --> 00:17:14.000]  不過更重要的是
[00:17:14.000 --> 00:17:16.000]  波亞斯明白這個人物
[00:17:16.000 --> 00:17:17.000]  自己人
[00:17:17.000 --> 00:17:18.000]  自己友
[00:17:18.000 --> 00:17:19.000]  過來兄台
[00:17:19.000 --> 00:17:21.000]  一起坐
[00:17:21.000 --> 00:17:22.000]  大家在這個情況之下
[00:17:22.000 --> 00:17:25.000]  大家一起圍起來
[00:17:25.000 --> 00:17:27.000]  開始討論
[00:17:27.000 --> 00:17:29.000]  在聖經第二節說什麼呢?
[00:17:29.000 --> 00:17:33.000]  波亞斯又在松本城的長老中
[00:17:33.000 --> 00:17:35.000]  揀選了十人
[00:17:35.000 --> 00:17:37.000]  其實和合本的翻譯
[00:17:37.000 --> 00:17:39.000]  其實挺誤導的
[00:17:39.000 --> 00:17:42.000]  故意說揀選了十個人
[00:17:42.000 --> 00:17:44.000]  在城中的長老
[00:17:44.000 --> 00:17:46.000]  其實在原文聖經裡
[00:17:46.000 --> 00:17:48.000]  不是揀選
[00:17:48.000 --> 00:17:51.000]  是在那個時候他看到有十個人
[00:17:51.000 --> 00:17:54.000]  就湊在一起坐在一起聊天
[00:17:54.000 --> 00:17:57.000]  其實這個情況
[00:17:57.000 --> 00:17:59.000]  很普遍
[00:17:59.000 --> 00:18:00.000]  很自然
[00:18:00.000 --> 00:18:02.000]  這是日常生活
[00:18:02.000 --> 00:18:04.000]  在古晉東文化裡
[00:18:04.000 --> 00:18:06.000]  其實很多人
[00:18:06.000 --> 00:18:08.000]  特別是長老
[00:18:08.000 --> 00:18:11.000]  或者在城中
[00:18:11.000 --> 00:18:13.000]  有體面的人
[00:18:13.000 --> 00:18:15.000]  或者商人
[00:18:15.000 --> 00:18:18.000]  他們都會在城門聚會見面
[00:18:18.000 --> 00:18:20.000]  聊天日常
[00:18:20.000 --> 00:18:24.000]  城中大家很關心的事情
[00:18:24.000 --> 00:18:27.000]  所以作者其實在這裡
[00:18:27.000 --> 00:18:29.000]  表現出一個
[00:18:29.000 --> 00:18:32.000]  只是一個很平凡不過的情況
[00:18:32.000 --> 00:18:36.000]  波亞斯不是特意去呼召一群人
[00:18:36.000 --> 00:18:38.000]  走出來去開一個
[00:18:38.000 --> 00:18:40.000]  全城居民大會
[00:18:40.000 --> 00:18:44.000]  然後列出有多少個參與者
[00:18:44.000 --> 00:18:47.000]  究竟開會人數夠不夠
[00:18:47.000 --> 00:18:49.000]  數人數
[00:18:49.000 --> 00:18:51.000]  然後數人數加起來
[00:18:51.000 --> 00:18:53.000]  總共十二個
[00:18:53.000 --> 00:18:56.000]  那位兄弟和十個長老
[00:18:56.000 --> 00:18:58.000]  然後大家測試他
[00:18:58.000 --> 00:19:01.000]  做一個審判決定
[00:19:01.000 --> 00:19:03.000]  不是這樣
[00:19:03.000 --> 00:19:04.000]  用英文說
[00:19:04.000 --> 00:19:06.000]  這叫做ad hoc gathering
[00:19:06.000 --> 00:19:08.000]  有些事件
[00:19:08.000 --> 00:19:11.000]  大家一起走出來聊天
[00:19:11.000 --> 00:19:13.000]  拿出來討論一下
[00:19:13.000 --> 00:19:16.000]  是一個很日常的情況
[00:19:16.000 --> 00:19:17.000]  而且
[00:19:17.000 --> 00:19:19.000]  這個近親
[00:19:19.000 --> 00:19:21.000]  只不過是經過
[00:19:21.000 --> 00:19:23.000]  不是說特意呼召他們
[00:19:23.000 --> 00:19:26.000]  傳票給他們
[00:19:26.000 --> 00:19:28.000]  然後來法庭應審
[00:19:28.000 --> 00:19:29.000]  不是這樣
[00:19:29.000 --> 00:19:30.000]  兄弟們
[00:19:30.000 --> 00:19:32.000]  我們不要說我們很厲害
[00:19:32.000 --> 00:19:34.000]  我聽過某位牧師說
[00:19:34.000 --> 00:19:37.000]  在城門口一定是開大會
[00:19:37.000 --> 00:19:38.000]  審判
[00:19:38.000 --> 00:19:40.000]  做判決
[00:19:40.000 --> 00:19:42.000]  在城門口有判決
[00:19:42.000 --> 00:19:43.000]  沒有否定
[00:19:43.000 --> 00:19:45.000]  但在這段經文裏
[00:19:45.000 --> 00:19:49.000]  只不過是一個平凡的生活環節
[00:19:49.000 --> 00:19:51.000]  在這個環節裏
[00:19:51.000 --> 00:19:53.000]  他們開始討論
[00:19:53.000 --> 00:19:55.000]  這個討論
[00:19:55.000 --> 00:19:57.000]  只不過是參與當中的
[00:19:57.000 --> 00:19:58.000]  有近親
[00:19:58.000 --> 00:19:59.000]  有波亞斯
[00:19:59.000 --> 00:20:02.000]  波亞斯也很尊重
[00:20:02.000 --> 00:20:05.000]  這些每一個附會的人
[00:20:05.000 --> 00:20:07.000]  請他們一起坐
[00:20:07.000 --> 00:20:09.000]  這是一種尊重
[00:20:09.000 --> 00:20:12.000]  這種尊重是從哪裡來的呢?
[00:20:12.000 --> 00:20:14.000]  和他們對上帝的看法
[00:20:14.000 --> 00:20:16.000]  不過我們之後會再討論
[00:20:16.000 --> 00:20:19.000]  不過其實這幅圖畫
[00:20:19.000 --> 00:20:22.000]  如果大家想明白
[00:20:22.000 --> 00:20:24.000]  我們就要看一些
[00:20:24.000 --> 00:20:27.000]  古近東的文化生活
[00:20:27.000 --> 00:20:29.000]  因為我自己是傳統
[00:20:29.000 --> 00:20:33.000]  中國人的商業社會運作
[00:20:33.000 --> 00:20:36.000]  我自小就和我爸爸
[00:20:36.000 --> 00:20:39.000]  一起有些大不忠
[00:20:39.000 --> 00:20:42.000]  參與一些商家活動
[00:20:42.000 --> 00:20:44.000]  其實情況就像
[00:20:44.000 --> 00:20:47.000]  中國人的傳統商家集會
[00:20:47.000 --> 00:20:49.000]  每一天早上
[00:20:49.000 --> 00:20:51.000]  我爸爸很早起床
[00:20:51.000 --> 00:20:52.000]  六點起床
[00:20:52.000 --> 00:20:54.000]  六點起床做什麼呢?
[00:20:54.000 --> 00:20:56.000]  原來他說要去出行買貨
[00:20:56.000 --> 00:20:58.000]  我爸爸是做海味的
[00:20:58.000 --> 00:21:00.000]  海味經過一批貨
[00:21:00.000 --> 00:21:01.000]  要買貨的
[00:21:01.000 --> 00:21:02.000]  沒有貨
[00:21:02.000 --> 00:21:05.000]  要找些什麼貨來買才行
[00:21:05.000 --> 00:21:09.000]  通常在還沒出行買貨的時候
[00:21:09.000 --> 00:21:11.000]  他先去看一會
[00:21:11.000 --> 00:21:14.000]  然後一群商家就去茶樓
[00:21:14.000 --> 00:21:16.000]  一起喝茶
[00:21:16.000 --> 00:21:17.000]  喝早茶
[00:21:17.000 --> 00:21:18.000]  我也陪過我爸爸去
[00:21:18.000 --> 00:21:20.000]  我有一次回香港
[00:21:20.000 --> 00:21:22.000]  我也在香港陪過我爸爸幾次
[00:21:22.000 --> 00:21:23.000]  去喝早茶
[00:21:23.000 --> 00:21:25.000]  一大早六點半
[00:21:25.000 --> 00:21:26.000]  他出完行
[00:21:26.000 --> 00:21:28.000]  走了十多分鐘
[00:21:28.000 --> 00:21:29.000]  看看有什麼買
[00:21:29.000 --> 00:21:30.000]  是不是買呢?
[00:21:30.000 --> 00:21:33.000]  要回來和一些行家聊聊天
[00:21:33.000 --> 00:21:35.000]  去喝早茶
[00:21:35.000 --> 00:21:37.000]  去喝早茶做什麼呢?
[00:21:37.000 --> 00:21:39.000]  大家其實沒什麼說的
[00:21:39.000 --> 00:21:41.000]  大家一張桌子
[00:21:41.000 --> 00:21:43.000]  十人有桌子
[00:21:43.000 --> 00:21:44.000]  四人有
[00:21:44.000 --> 00:21:45.000]  六個人也有
[00:21:45.000 --> 00:21:47.000]  我爸爸通常坐在那裡
[00:21:47.000 --> 00:21:48.000]  他熟悉那批的
[00:21:48.000 --> 00:21:50.000]  然後聚在一起
[00:21:50.000 --> 00:21:52.000]  大家看報紙
[00:21:52.000 --> 00:21:53.000]  這些報紙題目出來說
[00:21:53.000 --> 00:21:55.000]  有沒有搞錯
[00:21:55.000 --> 00:21:57.000]  這單新聞這樣都有的
[00:21:57.000 --> 00:21:58.000]  如果搞成這樣
[00:21:58.000 --> 00:22:00.000]  現在這樣是法例
[00:22:00.000 --> 00:22:02.000]  現在有這樣的東西
[00:22:02.000 --> 00:22:06.000]  原來一班商家走在一起
[00:22:06.000 --> 00:22:08.000]  茶與飯後
[00:22:08.000 --> 00:22:10.000]  不是茶與飯後
[00:22:10.000 --> 00:22:11.000]  一邊喝茶
[00:22:11.000 --> 00:22:12.000]  其實不是吃東西
[00:22:12.000 --> 00:22:13.000]  說真的喝兩杯茶
[00:22:13.000 --> 00:22:14.000]  吃點心
[00:22:14.000 --> 00:22:15.000]  是這麼多東西
[00:22:15.000 --> 00:22:16.000]  其實聊天
[00:22:16.000 --> 00:22:18.000]  有什麼買呢?
[00:22:18.000 --> 00:22:19.000]  說了很久
[00:22:19.000 --> 00:22:21.000]  才說有什麼
[00:22:21.000 --> 00:22:22.000]  有什麼好東西
[00:22:22.000 --> 00:22:23.000]  什麼?
[00:22:23.000 --> 00:22:24.000]  我剛才看到
