
[00:00:00.000 --> 00:00:10.000]  來一起參加,探討思想和信仰的問題。
[00:02:37.000 --> 00:02:41.000]  已經收當之後,都無神的存在,那才叫無神論,
[00:02:41.000 --> 00:02:45.000]  為什麼這麼大膽說無神論?
[00:02:45.000 --> 00:02:51.000]  有些人說,你說有神,你拿來我看看,
[00:02:51.000 --> 00:02:55.000]  這些人以來的神,就是魔術師的衣袖裡的那隻白鴿,
[00:02:55.000 --> 00:02:59.000]  或者好像開那些鋼牙舖,或者玩具店,
[00:02:59.000 --> 00:03:01.000]  隨便一拿,就可以拿個公仔出來給你玩,
[00:03:01.000 --> 00:03:05.000]  那個就叫神,神不是什麼拿出來給你看的,
[00:03:05.000 --> 00:03:10.000]  我拿出來,我就是神,神怎麼可以隨便拿出來呢?
[00:03:10.000 --> 00:03:15.000]  有些人說我只信科學,只信進化論,
[00:03:15.000 --> 00:03:21.000]  如果我們問他,為什麼世上會有科學的規律,
[00:03:21.000 --> 00:03:23.000]  之所以科學就有科學的規律,
[00:03:23.000 --> 00:03:28.000]  比如說牛頓三大運動定律,地心吸力,萬有引力,
[00:03:28.000 --> 00:03:33.000]  作用與反作用定律,那些定律怎麼來的呢?
[00:03:33.000 --> 00:03:36.000]  你說進化論,那為什麼進化又不是退化呢?
[00:03:36.000 --> 00:03:39.000]  為什麼又說單細胞路進化又成為人,
[00:03:39.000 --> 00:03:41.000]  那背後有個什麼力量令到他呢?
[00:03:41.000 --> 00:03:45.000]  是有個什麼人,什麼力量令到他有這樣的目的呢?
[00:03:45.000 --> 00:03:51.000]  是不是?的確是,所以還有,如果真的有進化這件事,
[00:03:51.000 --> 00:03:54.000]  那規律又是怎麼來的呢?
[00:03:54.000 --> 00:03:58.000]  總是有個規律的,電腦也有人製作,是不是?
[00:03:58.000 --> 00:04:04.000]  有人說,我就信三世輪迴,前世今生,
[00:04:04.000 --> 00:04:09.000]  我相信葉布因果,這個人有些深度,
[00:04:09.000 --> 00:04:14.000]  他可能是印度教,或者是佛教的有緣人,
[00:04:14.000 --> 00:04:19.000]  不過我們又想請問,那個輪迴報應的規律是怎麼來的呢?
[00:04:19.000 --> 00:04:23.000]  凡事有個規律嘛,我們小時候去富豪別墅,胡文虎,
[00:04:23.000 --> 00:04:29.000]  有些公仔,十變玄王那裡,十變玄王,閻羅王就按電腦,
[00:04:29.000 --> 00:04:36.000]  聽故事不要駁故,閻羅王有電腦,按囉,塵什麼欖,
[00:04:36.000 --> 00:04:40.000]  做什麼呢?一按按鈕,就揹著衣服,
[00:04:40.000 --> 00:04:45.000]  揹著一件兔子衣服就變成兔子,揹著一件貓衣服就變成貓,
[00:04:45.000 --> 00:04:50.000]  就輪迴這樣說,我想問,那個計劃,那個系統是怎麼來的呢?
[00:04:50.000 --> 00:04:54.000]  是哪個人制動這個制度,是哪個人給那些力量,
[00:04:54.000 --> 00:04:58.000]  給那些閻羅王分配呢?又是問這件事,
[00:04:58.000 --> 00:05:03.000]  其實幾個月前我們都好像提過這件事,譬如說根據因果報應,
[00:05:03.000 --> 00:05:06.000]  其實因果報應是什麼教都說的,一種常識來的,
[00:05:06.000 --> 00:05:11.000]  問題是因果報應在誰的手,如果說是,我們相信是做物主的手,
[00:05:11.000 --> 00:05:17.000]  就是相信一神信仰,基督教,伊斯蘭教,猶太教都是相信一神信仰,
[00:05:17.000 --> 00:05:21.000]  如果說你前世今生你自己造成的,自因自果,
[00:05:21.000 --> 00:05:25.000]  你前生做下的事就今世報,今生做下的事就第世報,
[00:05:25.000 --> 00:05:28.000]  你就佛教,那個因果報應在誰的手呢?
[00:05:28.000 --> 00:05:32.000]  好了,如果你說因果報應,如果前世做壞事變成畜生,
[00:05:32.000 --> 00:05:37.000]  那就變成鄧小平所謂,無論黑貓白貓,能捉老鼠便是好貓,
[00:05:37.000 --> 00:05:41.000]  做了貓之後你想升級,想做回人,我們說過這個問題,
[00:05:41.000 --> 00:05:44.000]  你怎麼搞,是不是?我們當時提出一個兩難的問題,
[00:05:44.000 --> 00:05:48.000]  做了貓之後,那你捉不捉老鼠呢?是不是?
[00:05:48.000 --> 00:05:51.000]  不捉老鼠哪有東西吃,那麼好,捉老鼠你就殺生,
[00:05:51.000 --> 00:05:54.000]  不捉老鼠你就不立功,養隻貓不捉老鼠就不行了,是不是?
[00:05:54.000 --> 00:06:00.000]  就變成要降級,所以一是失職,一是殺生,你怎麼搞呢?
[00:06:00.000 --> 00:06:04.000]  現在還有,已經不是人類就沒有所謂道德,
[00:06:04.000 --> 00:06:08.000]  道德就是人才有的一種規則,是不是?
[00:06:08.000 --> 00:06:11.000]  所以我們說人行同禽獸,其實對他禽獸不公道,
[00:06:11.000 --> 00:06:14.000]  禽獸有什麼道德?他做狼他就是要這樣吃,
[00:06:14.000 --> 00:06:16.000]  做老虎他就是要這樣吃,是不是?
[00:06:16.000 --> 00:06:20.000]  所以不能夠自圓其說,
[00:06:20.000 --> 00:06:24.000]  這些問題越問越多,人都煩了,
[00:06:24.000 --> 00:06:30.000]  於是很多人打完喊怒之後,其實信什麼都差不多,
[00:06:30.000 --> 00:06:35.000]  一切宗教不外是教人為善,只要你有良心就好了,
[00:06:35.000 --> 00:06:40.000]  這個又是重複了我們時常提到的問題,就是良心從何而來?
[00:06:40.000 --> 00:06:43.000]  我們下一次如果還有機會都說說這個問題,
[00:06:43.000 --> 00:06:46.000]  良心從何而來?為什麼心會是良的?
[00:06:46.000 --> 00:06:52.000]  良與不良是由誰決定的?會不會是由大不良決定大罪大惡,
[00:06:52.000 --> 00:06:57.000]  小不良就決定小罪小惡呢?越說越不清楚,
[00:06:57.000 --> 00:07:02.000]  說到這裡,或者有些人平時都看書,
[00:07:02.000 --> 00:07:09.000]  淡然一笑,其實這一切都是用來鼓勵人的,
[00:07:09.000 --> 00:07:11.000]  真正的東西都是你自己的心,
[00:07:11.000 --> 00:07:15.000]  萬事萬物都不外是你心的一個影子,
[00:07:15.000 --> 00:07:19.000]  無論如來佛也好,釋迦牟尼也好,
[00:07:19.000 --> 00:07:22.000]  彌勒佛也好,阿彌陀佛也好,耶和華也好,
[00:07:22.000 --> 00:07:28.000]  真神安拉也好,耶穌基督也好,其實都是你的心的別號,
[00:07:28.000 --> 00:07:30.000]  大家有沒有聽過這些?
[00:07:30.000 --> 00:07:33.000]  高論有時候才聽到,其實各教合一,
[00:07:33.000 --> 00:07:40.000]  你叫如來,我叫安拉,其實都是你的心變出來的,
[00:07:40.000 --> 00:07:48.000]  這真是參透很多道理,其實這些不是今天才有人說的,
[00:07:48.000 --> 00:07:52.000]  強調人的心的勢力,大家或者聽過一些故事,
[00:07:52.000 --> 00:07:54.000]  下面說幾個,或者有人聽過都不一定,
[00:07:54.000 --> 00:08:00.000]  風在吹,好像正在掩風,塔上的旗飄,
[00:08:00.000 --> 00:08:06.000]  有兩個和尚在辯論,一個和尚說那些旗在動,
[00:08:06.000 --> 00:08:10.000]  看得很清楚,阿甲就這樣說,阿月就說不是,
[00:08:10.000 --> 00:08:14.000]  不是旗在動,是風在動,是否感覺得很清楚,
[00:08:14.000 --> 00:08:16.000]  兩個在辯論,一個說風在動,一個說旗在動,
[00:08:16.000 --> 00:08:19.000]  一個說風在動,一個說旗在動,那個時候剛剛第三個,
[00:08:19.000 --> 00:08:24.000]  後來知道幾個,六祖慧能說都不是,
[00:08:24.000 --> 00:08:29.000]  又不是風在動,又不是旗在動,是甚麼在動?
[00:08:29.000 --> 00:08:33.000]  沒錯,大家真厲害,得道高人,這是很出名的故事,
[00:08:33.000 --> 00:08:38.000]  六祖談經,那個行尤品,很出名的故事,風動、帆動,
[00:08:38.000 --> 00:08:42.000]  他說不是,人者心動,這個就是典型的佛教,
[00:08:42.000 --> 00:08:46.000]  尤其是禪宗的道理,一切是你主觀的,你自己的心的意念,
[00:08:46.000 --> 00:08:52.000]  你如果心不動,你沒有了這個心,根本就不感覺到任何東西,
[00:08:52.000 --> 00:08:55.000]  你就沒有了動那個,所謂心不在然,
[00:08:55.000 --> 00:08:59.000]  這個出於禮記大學,心不在然,視而不見,聽而不聞,
[00:08:59.000 --> 00:09:03.000]  食而不知其味,那確是的,我們每個人都上過課,
[00:09:03.000 --> 00:09:07.000]  每個人都有時塵尤物外,當你的心掛在其他東西之前,
[00:09:07.000 --> 00:09:09.000]  那先生在說甚麼,你完全沒有意義的聲音,
[00:09:09.000 --> 00:09:12.000]  完全聽不到,我們很奇怪,你說是嗎?剛才是,
[00:09:12.000 --> 00:09:17.000]  我剛才不知道你說甚麼,你真厲害,證明原來心真的這麼重要,
[00:09:17.000 --> 00:09:23.000]  所以佛教的道理就是說,一切的現象根源不外乎心,
[00:09:23.000 --> 00:09:27.000]  為甚麼這樣說呢?其實是想我們解脫煩惱,
[00:09:27.000 --> 00:09:30.000]  其實這個東西,甚麼宗教都希望人快樂,
[00:09:30.000 --> 00:09:34.000]  那個希望的方法不同,快樂的定義不同,
[00:09:34.000 --> 00:09:40.000]  好了,如果你的心一解脫了,知道不外乎是感覺,
[00:09:40.000 --> 00:09:46.000]  你一切所謂貧富,貴賤,好壞,對錯,都是你的感覺,
[00:09:46.000 --> 00:09:54.000]  你換個角度,換個觀點就無所謂,那你的煩惱就不是一回事,
[00:09:54.000 --> 00:09:59.000]  你看看自己的男朋友,你看來看去都不覺得馬英九這麼英俊,
[00:09:59.000 --> 00:10:03.000]  這個只是觀點角度,可能馬英九的太太看他一樣是一般般,
[00:10:03.000 --> 00:10:09.000]  完全主觀,你如果執著於某一個現象就會煩惱,
[00:10:09.000 --> 00:10:13.000]  所以最重要是放下,看破,看化,這樣就行了,
[00:10:13.000 --> 00:10:19.000]  說就很容易,我經常覺得道理說就容易,好像很高超,
[00:10:19.000 --> 00:10:24.000]  火不燒到肉就不痛,到了那件事真是切身的厲害,
[00:10:24.000 --> 00:10:31.000]  切身的感受,恐怕平時誇誇其談的世外高人都一樣不行,
[00:10:31.000 --> 00:10:35.000]  所以都是一個講字,而且問題又是剛才所說,
[00:10:35.000 --> 00:10:40.000]  不斷追問根源何來,你的心在哪裡來,一切是心的感覺,
[00:10:40.000 --> 00:10:44.000]  心是哪裡來的,如果你的心是自有永有,
[00:10:44.000 --> 00:10:47.000]  怎麼可以自有永有呢,每個人都有生老病死,
[00:10:47.000 --> 00:10:51.000]  如果你說每個人加起來,心的總和就是心,
[00:10:51.000 --> 00:10:55.000]  那你的心和上帝有什麼分別呢,總之越想越,
[00:10:55.000 --> 00:11:00.000]  真是不通,有些人說到這裏,你最好不要亂問,
[00:11:00.000 --> 00:11:04.000]  這些問題都不要問,本來是想你放下自在,
[00:11:04.000 --> 00:11:09.000]  你還用理智的方法,窮追猛問就越問越煩惱,
[00:11:09.000 --> 00:11:16.000]  但是有時人就是天生有好奇心,有個哲理上想尋根究底,
[00:11:16.000 --> 00:11:24.000]  剛才我見過和尚之後,若干年有些和尚就是放不下不自在,
[00:11:24.000 --> 00:11:30.000]  他就問師父一個問題,建於你如果查古佛教大辭典,
[00:11:30.000 --> 00:11:34.000]  你查他一字第一個故事就是這個故事,碧岩鹿第四十五則,
[00:11:34.000 --> 00:11:38.000]  有個僧人就問一個高僧叫做趙州大和尚,
[00:11:38.000 --> 00:11:44.000]  以前都好像提過這個故事,他說萬法歸一,一歸何處,
[00:11:44.000 --> 00:11:50.000]  這個八字是很典型的哲學問題,萬法佛教說一切的現象,
[00:11:50.000 --> 00:11:56.000]  一切的道理都是用法律的法字,萬法就是一切東西歸一,
[00:11:56.000 --> 00:12:03.000]  如果佛經的意思,歸一就是歸於內心,萬法歸一就是一切都是你的心做出來,
[00:12:03.000 --> 00:12:07.000]  這是典型的佛教說法,但是那個和尚問多個問題,
[00:12:07.000 --> 00:12:13.000]  一歸何處,這個一萬法歸一,這個一又分到哪裏呢?
[00:12:13.000 --> 00:12:19.000]  考起你這件事,你猜我答案是什麼,記不記得?
[00:12:19.000 --> 00:12:22.000]  萬法歸一,一歸何處,那個師傅怎麼回答他?
[00:12:22.000 --> 00:12:26.000]  那個師傅很出名的,叫做趙州大和尚,趙州就是他的地名,
[00:12:26.000 --> 00:12:30.000]  後來就代替了這個宋代一個很著名的高僧,
[00:12:30.000 --> 00:12:34.000]  有沒有人知道他的答案?萬法歸一,一歸何處?
[00:12:34.000 --> 00:12:37.000]  知不知道他怎麼回答?
[00:12:37.000 --> 00:12:43.000]  這個當然,知道我也不出聲,不然請你來說話幹什麼?
[00:12:43.000 --> 00:12:48.000]  他說,徒弟問,萬法歸一,一歸何處?
[00:12:48.000 --> 00:12:56.000]  他說,哦,我在青州做了一領布衫,重七斤,答非所問,
[00:12:56.000 --> 00:12:59.000]  意思就是說,你問我萬法歸一,一歸何處?
[00:12:59.000 --> 00:13:06.000]  我就說,哦,我在林寮買了一件風衣,六磅重,牛頭不搭馬嘴,
[00:13:06.000 --> 00:13:11.000]  是不是?當然可以有這種感覺,
[00:13:11.000 --> 00:13:17.000]  所答的意義不明,其實正要突顯所問是無意義,
[00:13:17.000 --> 00:13:21.000]  這是一種禪宗的語錄通常是這樣的,聽起來很古怪,
[00:13:21.000 --> 00:13:26.000]  就讓你自己去參,我們所謂參禪,就是參那些華頭,
[00:13:26.000 --> 00:13:29.000]  他的意思就是說,萬法歸一,一歸何處?
[00:13:29.000 --> 00:13:33.000]  這個問題本身就不需要問,本身就沒有意義,
[00:13:33.000 --> 00:13:37.000]  本身就沒有確定答案,所以我就牛頭不搭馬嘴說,
[00:13:37.000 --> 00:13:43.000]  我在青州做了一領布衫,重七斤,這個是第一個看法,
[00:13:43.000 --> 00:13:48.000]  我解釋的,是不是呢?大概都是差不多,你找些書看一看,
[00:13:48.000 --> 00:13:54.000]  還有一個深一層的意義就是說,佛教最根本的道理就是叫你,
[00:13:54.000 --> 00:14:02.000]  星文大師周時說,你時時去佛教的圖書館都有這些牌,
[00:14:02.000 --> 00:14:07.000]  放下自在,這四個字最重要,這四個字就是佛教,
[00:14:07.000 --> 00:14:13.000]  一切放下,又好像日本的七福神其中一個叫布袋和尚,
[00:14:13.000 --> 00:14:17.000]  hotei,hotei就是放布袋的意思,一切放下,
[00:14:17.000 --> 00:14:20.000]  一切將煩惱放在布袋裡,你就輕鬆了,
[00:14:20.000 --> 00:14:24.000]  當然我們去公司,又說公司有便宜的東西,
[00:14:24.000 --> 00:14:28.000]  或者戶口有便宜的東西,都包西包賣賣賣,真辛苦,
[00:14:28.000 --> 00:14:34.000]  做了那些事的奴隸,唉,終於回到家裡,放下,唉,
[00:14:34.000 --> 00:14:40.000]  那一刻就叫放下自在,佛教本來叫你一切煩惱的東西,
[00:14:40.000 --> 00:14:45.000]  一切傷腦筋的東西都要放下自在,你竟然現在問多樣東西,
[00:14:45.000 --> 00:14:48.000]  萬佛歸一就算了,你還問一歸何處,
[00:14:48.000 --> 00:14:52.000]  所謂家沙未著鹽多事,就著起家沙的事更多,
[00:14:52.000 --> 00:14:59.000]  沒問題就拿問題來做,多無謂呢,唉,真是罷了罷了,
[00:14:59.000 --> 00:15:03.000]  照這個,阿滴岩鹿所說這個呢,
[00:15:03.000 --> 00:15:07.000]  似乎那個趙州大和尚真是很有智慧,而那個徒弟就多餘,
[00:15:07.000 --> 00:15:11.000]  問這些東西幹什麼呢,其實那個徒弟也很冤枉,
[00:15:11.000 --> 00:15:15.000]  如果換了那個時間空間,換了那個文化禮套呢,
[00:15:15.000 --> 00:15:19.000]  那個和尚仔可能就是未來的科學家,他再問下去呢,
[00:15:19.000 --> 00:15:24.000]  這個和尚仔可能就去接受洗禮,
[00:15:24.000 --> 00:15:28.000]  他就問個根源問題,問個所謂first cause,
[00:15:28.000 --> 00:15:32.000]  基督教和佛教最不同這一點,我們上次講過一樣東西,
[00:15:32.000 --> 00:15:37.000]  一個就講根源,一個就不承認有做物主,我們那次不是講過,
[00:15:37.000 --> 00:15:40.000]  最簡單的說話,起初上帝創造天地這八個字,
[00:15:40.000 --> 00:15:42.000]  就是兩大宗教的不同,記不記得?
[00:15:42.000 --> 00:15:46.000]  他不講起初,不講一個根源,我們現在暫時沒有播沒有片的,
[00:15:46.000 --> 00:15:50.000]  兩個就是不同,千萬不要以為什麼宗教差不多,
[00:15:50.000 --> 00:15:55.000]  三教合一,不同的人才講這句,就是不同才是三教,
[00:15:55.000 --> 00:16:00.000]  怎麼可以說底線一定不同,你不能夠說大家都教人孝順敬長,
[00:16:00.000 --> 00:16:06.000]  大家都教人慈悲和平,那些是第二層,問題是那些美德來自哪裡,
[00:16:06.000 --> 00:16:12.000]  是不是?就是這樣,等於麥克風,為什麼我講話可以大聲一點呢?
[00:16:12.000 --> 00:16:16.000]  因為有麥克風搭線,如果沒有麥克風,講話一樣大聲,
[00:16:16.000 --> 00:16:21.000]  根源根本不同了,一個靠這個,一個靠這個,怎麼不同呢?
[00:16:21.000 --> 00:16:28.000]  好了,等於我們小學時期讀過的故事,幾人憂天,
[00:16:28.000 --> 00:16:31.000]  有個幾個地方的人憂心,天都沒有東西晾著他,
[00:16:31.000 --> 00:16:35.000]  用什麼東西晾下來,幾人憂天,就變成一個嘲笑的隊長,
[00:16:35.000 --> 00:16:40.000]  好像那個幾人神經衰弱的,過濾的,其實你想想不是的,
[00:16:40.000 --> 00:16:44.000]  那個幾人的那種懷疑心,好奇心,就是學問的起源,
[00:16:44.000 --> 00:16:49.000]  我們不是時時講,如果你家裡有BB小孩,如果他什麼都問,
[00:16:49.000 --> 00:16:53.000]  你的小朋友很聰明的,你千萬不要學以前那些,
[00:16:53.000 --> 00:16:57.000]  因為那些做家長,做師傅,那些面子要緊,
[00:16:57.000 --> 00:17:00.000]  如果你答不懂,就很沒面子,很沒face,
[00:17:00.000 --> 00:17:03.000]  所以要麼就說,等你爸爸下班問他,射了個膊過去,
[00:17:03.000 --> 00:17:06.000]  要麼就說,你長大了你自然知道,又是射了他,是不是?
[00:17:06.000 --> 00:17:12.000]  要麼就隨便找個答案回答他,媽媽,爸爸,射頭花好了,算了,
[00:17:12.000 --> 00:17:17.000]  讓你長大了你自然知道,這樣就造成我們中國的科學不發達了,
[00:17:17.000 --> 00:17:21.000]  如果我們肯認不懂東西,肯認這個問題真的有趣,
[00:17:21.000 --> 00:17:25.000]  爸爸媽媽跟你一起查書,跟你按電腦,查不到,你長大了你繼續查,
[00:17:25.000 --> 00:17:29.000]  鼓勵他,他第一就知道體諒原諒,原來人是有限制,
[00:17:29.000 --> 00:17:33.000]  爸爸媽媽都盡力想答我,不過他確實不知道,原來學問知道無窮無盡,
[00:17:33.000 --> 00:17:39.000]  他繼續,人越有生命力就越有好奇心,
[00:17:39.000 --> 00:17:42.000]  好像人到我們這個年紀,什麼都沒什麼特別興趣,
[00:17:42.000 --> 00:17:49.000]  差不多了,晚年為好症,萬事不關心,自問是的,
[00:17:49.000 --> 00:17:53.000]  旅行差不多,哪裡是你去過,看明信片都看過了,
[00:17:53.000 --> 00:17:59.000]  不要說看電腦了,北京我從未去過,明知不到長城,非好漢,
[00:17:59.000 --> 00:18:03.000]  又不外如是,當然如果有人請我去我都不介意,
[00:18:03.000 --> 00:18:07.000]  很多東西不外如是,但其實不是好的,
[00:18:07.000 --> 00:18:12.000]  樣樣都覺得好奇就證明他是青春,證明他有個求知慾,
[00:18:12.000 --> 00:18:17.000]  不過有些東西我還是很好奇的,前陣子看了近代歷史的書,
[00:18:17.000 --> 00:18:22.000]  這陣子書展,說香港那些羅夫做什麼又要坐十年牢,
[00:18:22.000 --> 00:18:26.000]  又說司徒華年輕時是怎樣,何鵬川江部講長叫寫的日記那些,
[00:18:26.000 --> 00:18:30.000]  津津有味,配合你看中國現代史的歷史,
[00:18:30.000 --> 00:18:36.000]  其中很多人我們都認識,都是朋友,還是有好奇心,
[00:18:36.000 --> 00:18:41.000]  到沒有的時候真是古木死灰,說回這個人,
[00:18:41.000 --> 00:18:46.000]  幾人憂天也好,萬佛歸一,一歸何處也好,
[00:18:46.000 --> 00:18:51.000]  問那個人其實很有求知慾,等於孔子的學生指路,
[00:18:51.000 --> 00:18:55.000]  那個出名的問題,問生死的問題,問鬼神的問題,
[00:18:55.000 --> 00:18:58.000]  孔夫子對這些沒什麼興趣,很著名的答案,
[00:18:58.000 --> 00:19:02.000]  未知生焉知死,未能是人焉能是鬼,但其實很可惜的,
[00:19:02.000 --> 00:19:06.000]  孔子也是人,不是神,其實孔子如果鼓勵說是,
[00:19:06.000 --> 00:19:10.000]  生死的問題什麼什麼,探究下去就是靈魂學的問題,
[00:19:10.000 --> 00:19:14.000]  這個是生死的問題,牽涉到很多東西,
[00:19:14.000 --> 00:19:18.000]  凡事肯問,學問最重要是凡事肯問,
[00:19:18.000 --> 00:19:22.000]  有時我們一定要承認,近幾百年西方的學術,
[00:19:22.000 --> 00:19:26.000]  突飛猛進,超過我們中國原有的很多,
[00:19:26.000 --> 00:19:31.000]  怎麼來呢?就和環境,鼓勵青少年肯問東西,
[00:19:31.000 --> 00:19:35.000]  是很大因素,所以我們現在的代人當然知道,
[00:19:35.000 --> 00:19:40.000]  好了,說回那裡,剛才問的問題就是,
[00:19:40.000 --> 00:19:47.000]  萬佛歸一,一歸何處,其實一切關鍵就在於,
[00:19:47.000 --> 00:19:52.000]  不知道剛剛好不要過數這個二,
[00:19:52.000 --> 00:19:59.000]  這個是問問題的答案,還有呢,
[00:19:59.000 --> 00:20:03.000]  還有一個故事都不妨想起和大家說,那個很有趣的,
[00:20:03.000 --> 00:20:08.000]  這個宋代一個大詩人戴文豪,宋孔波,
[00:20:08.000 --> 00:20:12.000]  他那個時候又受佛家思想的影響,他受詩,
[00:20:12.000 --> 00:20:15.000]  我們現在沒有寫出來,我讀多兩次你就知道了,
[00:20:15.000 --> 00:20:21.000]  他說,若然琴上有琴聲,就放在盒中,何不明?
[00:20:21.000 --> 00:20:27.000]  若然聲在指頭上,就何不依君指上聽?
[00:20:27.000 --> 00:20:31.000]  有沒有聽過?沒有聽過不要緊,再重複一次,
[00:20:31.000 --> 00:20:35.000]  他說,若然琴上有琴聲,李小姐不知道去了哪裡,
[00:20:35.000 --> 00:20:39.000]  我只是坐在這裡,這裡是沒錯,我很欣賞她彈琴,
[00:20:39.000 --> 00:20:43.000]  如果我們問,那些聲音從哪裡來的?那些music,那些琴音,
[00:20:43.000 --> 00:20:48.000]  你說,由那些琴來的?沒有,那些琴就在這裡,
[00:20:48.000 --> 00:20:52.000]  當然我們知道現在的鋼琴有些電腦了,
[00:20:52.000 --> 00:20:56.000]  大家知道了,它自動會這樣彈,那個暫時不理它,
[00:20:56.000 --> 00:21:01.000]  你如果說那些聲音由琴來的,為什麼琴現在沒有聲音?
[00:21:01.000 --> 00:21:06.000]  你說,要用手指這樣彈才行,古琴一樣這樣彈,
[00:21:06.000 --> 00:21:11.000]  所以他說,若然琴上有琴聲,如果你說琴上有琴聲,
[00:21:11.000 --> 00:21:15.000]  那個放在盒中,那個琴放在盒裡面,就何不明,
[00:21:15.000 --> 00:21:20.000]  為什麼它不會有琴聲出來呢?若然聲在指頭上,
[00:21:20.000 --> 00:21:25.000]  如果你說,你要彈它才行,你要用手指這樣彈那些弦線才行,
[00:21:25.000 --> 00:21:29.000]  哦,就是說聲音由你的手指來的,何不依君指上聽?
[00:21:29.000 --> 00:21:32.000]  為什麼不用手指聽?沒有,哪裡有聲音?
[00:21:32.000 --> 00:21:38.000]  這樣,李小姐你的手指怎樣彈?沒有啊,是不是?
[00:21:38.000 --> 00:21:43.000]  幾有趣的,兩個好像,即是說證明聲音不是由琴來,
[00:21:43.000 --> 00:21:48.000]  聲音也不是由手指來,那聲音由哪裡來?
[00:21:48.000 --> 00:21:52.000]  四句詩齊的了,沒有的了,它是兩個負面的,
[00:21:52.000 --> 00:21:55.000]  但是你自己想到的答案,這些就是佛教的道理,
[00:21:55.000 --> 00:22:01.000]  就是信仰流行佛教,它這些是禪宗的味道,聲音由哪裡來?
[00:22:01.000 --> 00:22:08.000]  是由你的心來的,如果你沒有了這個心,沒有了這個能夠分辨音樂的心,
[00:22:08.000 --> 00:22:12.000]  那琴也沒有意義,手指也沒有意義,是不是?
[00:22:12.000 --> 00:22:18.000]  確是的,就算你有一個人的手指真的碰到琴,合在一起在彈,好味道嗎?
[00:22:18.000 --> 00:22:23.000]  如果心不在焉,一樣聽不到的,每個人都有這樣的經驗,
[00:22:23.000 --> 00:22:26.000]  是有人在彈琴,如果你的心在想另一件事,
[00:22:26.000 --> 00:22:29.000]  那幾秒鐘,剩下那幾分鐘,忽然完全沒有音樂聽到,
[00:22:29.000 --> 00:22:36.000]  你想了自己那件事,事實上是,這個證明一切是由心來的,
[00:22:36.000 --> 00:22:42.000]  這三個話題,其實最後都避免不了最後一問,
[00:22:42.000 --> 00:22:46.000]  人心是不是真的最後的根源呢?
[00:22:46.000 --> 00:22:50.000]  照上面那幾個故事,其實都是佛經的故事,
