
[00:00:00.000 --> 00:00:05.240]  我和大家每個月差不多有一次一齊來崇拜
[00:03:36.400 --> 00:03:39.960]  我們不是憑空估計
[00:03:39.960 --> 00:03:42.280]  我們從聖經的真理來說聖靈
[00:03:42.280 --> 00:03:44.880]  但是我們不是單單講理論
[00:03:44.880 --> 00:03:48.760]  我們將它轉到我們每天的經歷的生活裡面
[00:03:48.760 --> 00:03:50.040]  我們希望這兩個月
[00:03:50.040 --> 00:03:51.840]  我們帶起一個聖靈運動
[00:03:51.840 --> 00:03:52.760]  聽清楚
[00:03:52.760 --> 00:03:54.400]  不是靈因運動
[00:03:54.400 --> 00:03:56.360]  不要傳出去說
[00:03:56.360 --> 00:03:59.160]  溫偉耀走來這個傳福堂搞靈因運動
[00:03:59.160 --> 00:04:00.120]  不是
[00:04:00.120 --> 00:04:01.680]  聖靈運動
[00:04:01.680 --> 00:04:03.720]  我不一定贊成靈因運動
[00:04:03.720 --> 00:04:06.640]  但我絕對支持聖靈運動
[00:04:06.640 --> 00:04:07.280]  明白嗎?
[00:04:07.280 --> 00:04:09.720]  我們都要成為一個聖靈運動的教會
[00:04:09.720 --> 00:04:11.720]  有個spiritual movement
[00:04:11.720 --> 00:04:13.480]  有個movement of the spirit
[00:04:13.480 --> 00:04:17.520]  不是一定叫做spiritual gifts
[00:04:17.520 --> 00:04:19.240]  不是charismatic movement
[00:04:19.240 --> 00:04:19.920]  ok
[00:04:19.920 --> 00:04:21.320]  我們是spirit movement
[00:04:21.320 --> 00:04:23.320]  我們有聖靈的教會
[00:04:23.320 --> 00:04:24.920]  每一個弟兄姊妹
[00:04:24.920 --> 00:04:27.280]  真是我心裡面我禱告我來之前
[00:04:27.280 --> 00:04:29.560]  我祈求神幫助我們
[00:04:29.560 --> 00:04:31.280]  我們聽到聖靈的真理
[00:04:31.280 --> 00:04:34.120]  我們就由今天開始去經歷它的真實
[00:04:34.120 --> 00:04:35.480]  然後我們兩個月之後
[00:04:35.480 --> 00:04:37.440]  或者根本就過了一個禮拜之後
[00:04:37.440 --> 00:04:38.960]  我們能夠和自己說
[00:04:38.960 --> 00:04:40.760]  和弟兄姊妹說感謝主
[00:04:40.760 --> 00:04:42.880]  聖靈原來真的這麼厲害
[00:04:42.880 --> 00:04:43.920]  這麼真實
[00:04:43.920 --> 00:04:45.640]  我的生命被祂焚燒
[00:04:45.640 --> 00:04:47.880]  我的生命被祂扭轉
[00:04:47.880 --> 00:04:50.440]  實在是一個很大的發言
[00:04:50.440 --> 00:04:51.360]  如果是這樣的話
[00:04:51.360 --> 00:04:52.960]  神很祝福我們的教會
[00:04:52.960 --> 00:04:54.240]  一個有聖靈的教會
[00:04:54.240 --> 00:04:56.000]  一定是神祝福我們的教會
[00:04:56.000 --> 00:04:56.480]  ok
[00:04:56.480 --> 00:04:56.880]  好了
[00:04:56.880 --> 00:04:58.800]  我們不要說這些題外話
[00:04:58.800 --> 00:05:02.600]  我們今天就轉到我們所讀的聖經當中
[00:05:02.600 --> 00:05:05.040]  有幾個很重要的真理
[00:05:05.040 --> 00:05:08.800]  我想和大家一起來研究一下
[00:05:08.800 --> 00:05:12.400]  剛才我們所讀的約翰福音十四章
[00:05:12.400 --> 00:05:13.920]  和十六章
[00:05:13.920 --> 00:05:17.240]  其實是一個整個段落
[00:05:17.240 --> 00:05:19.040]  如果你研究約翰福音
[00:05:19.040 --> 00:05:21.520]  你就知道那個背景
[00:05:21.520 --> 00:05:24.240]  其實約翰福音第十四章至第十六章
[00:05:24.240 --> 00:05:27.040]  如果你有心思一直讀下去的時候
[00:05:27.040 --> 00:05:31.520]  你會發覺整段都是耶穌的說話
[00:05:31.520 --> 00:05:34.120]  耶穌在什麼時候說這一段的說話呢?
[00:05:34.120 --> 00:05:35.480]  這麼長的說話
[00:05:35.480 --> 00:05:38.080]  就是耶穌臨上十字架之前
[00:05:38.080 --> 00:05:40.120]  在聖餐之前
[00:05:40.120 --> 00:05:42.160]  就是最後的晚餐的時候
[00:05:42.160 --> 00:05:45.840]  之前說了一個臨別贈言
[00:05:45.840 --> 00:05:47.440]  臨別贈言
[00:05:47.440 --> 00:05:48.520]  因為他上十字架了
[00:05:48.520 --> 00:05:50.120]  他會離開門徒了
[00:05:50.120 --> 00:05:52.160]  所以這一段說話是很重要的
[00:05:52.160 --> 00:05:54.080]  最後有什麼跟門徒說呢?
[00:05:54.080 --> 00:05:54.680]  就是這一段
[00:05:54.680 --> 00:05:56.800]  所以這個是很重要的
[00:05:56.800 --> 00:05:58.440]  第十七章
[00:05:58.440 --> 00:06:00.600]  就說到大祭司的祈禱
[00:06:00.600 --> 00:06:02.880]  他為他們做了一個很長的祈禱
[00:06:02.880 --> 00:06:05.360]  然後去上十字架
[00:06:05.360 --> 00:06:08.120]  所以這個可以說是一個最寶貴的
[00:06:08.120 --> 00:06:09.240]  最後的
[00:06:09.240 --> 00:06:10.440]  不要叫遺言
[00:06:10.440 --> 00:06:12.680]  臨別的贈言
[00:06:12.680 --> 00:06:14.080]  那麼這個臨別贈言
[00:06:14.080 --> 00:06:16.320]  為什麼這樣說呢?
[00:06:16.320 --> 00:06:18.160]  如果你看回一開始十四章
[00:06:18.160 --> 00:06:19.680]  我們不用揭開的
[00:06:19.680 --> 00:06:20.600]  那裡呢
[00:06:20.600 --> 00:06:21.720]  耶穌第一句開頭
[00:06:21.720 --> 00:06:24.080]  說你們心裡面不要憂愁
[00:06:24.080 --> 00:06:25.480]  為什麼
[00:06:25.480 --> 00:06:27.480]  當時門徒就是很憂愁
[00:06:27.480 --> 00:06:30.640]  所以耶穌就開始他這個講章
[00:06:30.640 --> 00:06:32.720]  門徒當然是憂愁了
[00:06:32.720 --> 00:06:35.640]  因為那位跟了他三年的老師
[00:06:35.640 --> 00:06:37.720]  現在要走了
[00:06:37.720 --> 00:06:39.440]  這三年裡面
[00:06:39.440 --> 00:06:42.160]  門徒很珍惜跟老師的關係
[00:06:42.160 --> 00:06:43.640]  這個不再說難過了
[00:06:43.640 --> 00:06:46.320]  我們送機我們都會難過了
[00:06:46.320 --> 00:06:49.440]  但是我相信門徒還有更加深的
[00:06:49.440 --> 00:06:52.080]  就是因為
[00:06:52.080 --> 00:06:55.120]  從今之後我們靠誰
[00:06:55.120 --> 00:06:57.000]  以前我們搞不定
[00:06:57.000 --> 00:06:58.200]  趕鬼趕不到
[00:06:58.200 --> 00:07:00.560]  師父出馬
[00:07:00.560 --> 00:07:01.920]  我們有些不明白
[00:07:01.920 --> 00:07:03.400]  問師父
[00:07:03.400 --> 00:07:05.640]  現在師父走了
[00:07:05.640 --> 00:07:07.800]  那麼剩下我們
[00:07:07.800 --> 00:07:08.800]  無依無靠
[00:07:08.800 --> 00:07:10.080]  我們怎麼傳道
[00:07:10.080 --> 00:07:11.320]  我們做什麼
[00:07:11.320 --> 00:07:13.120]  尤其是現在師父不是說
[00:07:13.120 --> 00:07:14.200]  拜拜
[00:07:14.200 --> 00:07:15.000]  我坐飛機
[00:07:15.000 --> 00:07:16.080]  我下個月再回來
[00:07:16.080 --> 00:07:18.200]  不是那種
[00:07:18.200 --> 00:07:20.320]  是上十字架
[00:07:20.320 --> 00:07:21.360]  為什麼上十字架
[00:07:21.360 --> 00:07:23.200]  因為那些猶太人
[00:07:23.200 --> 00:07:24.080]  猶太教的人
[00:07:24.080 --> 00:07:25.760]  氣到他入骨
[00:07:25.760 --> 00:07:27.960]  要殺他
[00:07:27.960 --> 00:07:31.840]  作為耶穌的門徒
[00:07:31.840 --> 00:07:33.240]  都不妥了
[00:07:33.240 --> 00:07:33.840]  是不是
[00:07:33.840 --> 00:07:35.520]  殺了師父都殺了
[00:07:35.520 --> 00:07:37.400]  那麼他們接著就很危險了
[00:07:37.400 --> 00:07:39.200]  所以其實他們很害怕
[00:07:39.200 --> 00:07:39.840]  很害怕
[00:07:39.840 --> 00:07:42.280]  面臨死亡的威脅
[00:07:42.280 --> 00:07:44.480]  現在老師又要走了
[00:07:44.480 --> 00:07:46.080]  保護不了他們了
[00:07:46.080 --> 00:07:47.760]  無依無靠
[00:07:47.760 --> 00:07:50.760]  危險的時候無助
[00:07:50.760 --> 00:07:51.480]  是不是
[00:07:51.480 --> 00:07:54.200]  那麼以後我應該怎麼做
[00:07:54.200 --> 00:07:55.040]  沒有方向
[00:07:55.040 --> 00:07:55.760]  因為他跟著
[00:07:55.760 --> 00:07:57.720]  以前跟著耶穌基督
[00:07:57.720 --> 00:07:58.720]  去到哪裡行神
[00:07:58.720 --> 00:08:00.600]  也是主耶穌帶著他們的
[00:08:00.600 --> 00:08:01.720]  現在師父又走了
[00:08:01.720 --> 00:08:02.680]  所以我們相信
[00:08:02.680 --> 00:08:03.880]  如果你和我是門徒
[00:08:03.880 --> 00:08:05.840]  當時都是很徬徨
[00:08:05.840 --> 00:08:07.080]  很失落
[00:08:07.080 --> 00:08:08.320]  很害怕
[00:08:08.320 --> 00:08:09.240]  很憂愁
[00:08:09.240 --> 00:08:10.360]  耶穌還有一句話
[00:08:10.360 --> 00:08:12.720]  你心裡面不要憂愁
[00:08:12.720 --> 00:08:14.240]  但是我不知道你怎麼想
[00:08:14.240 --> 00:08:15.080]  如果我是門徒
[00:08:15.080 --> 00:08:15.680]  第一個反問
[00:08:15.680 --> 00:08:16.760]  當然你不憂愁
[00:08:16.760 --> 00:08:17.640]  你當然走了
[00:08:17.640 --> 00:08:19.240]  拍下屁股你就走了
[00:08:19.240 --> 00:08:21.720]  三年打個round就走了
[00:08:21.720 --> 00:08:23.160]  那麼我們怎麼辦
[00:08:23.160 --> 00:08:24.520]  耶穌說
[00:08:24.520 --> 00:08:26.360]  接著你看那段情境
[00:08:26.360 --> 00:08:27.240]  你一直說下去的時候
[00:08:27.240 --> 00:08:29.320]  有幾個重點
[00:08:29.320 --> 00:08:29.920]  有幾個重點
[00:08:29.920 --> 00:08:30.960]  什麼重點呢
[00:08:30.960 --> 00:08:32.280]  我們不詳細慢慢讀
[00:08:32.280 --> 00:08:33.800]  因為我們今天的重心
[00:08:33.800 --> 00:08:34.520]  還有很多
[00:08:34.520 --> 00:08:36.720]  在其他的特別聖靈那裡
[00:08:36.720 --> 00:08:39.040]  你看那三張聖經的重點裡面
[00:08:39.040 --> 00:08:40.120]  第一
[00:08:40.120 --> 00:08:42.520]  耶穌很領悟
[00:08:42.520 --> 00:08:44.840]  他說了幾次
[00:08:44.840 --> 00:08:45.920]  門徒你不要走了
[00:08:45.920 --> 00:08:46.960]  我們走了怎麼辦
[00:08:46.960 --> 00:08:47.440]  耶穌說
[00:08:47.440 --> 00:08:49.400]  我走了對你們更好
[00:08:49.400 --> 00:08:51.240]  你說這句話多領悟
[00:08:51.240 --> 00:08:52.680]  你明白嗎
[00:08:52.680 --> 00:08:53.640]  說都沒有說這句話
[00:08:53.640 --> 00:08:54.640]  但是耶穌說了幾次
[00:08:54.640 --> 00:08:55.600]  好像剛才我們讀
[00:08:55.600 --> 00:08:56.520]  我去
[00:08:56.520 --> 00:08:58.840]  我離開你們是為你們有益的
[00:08:58.840 --> 00:08:59.840]  我不去
[00:08:59.840 --> 00:09:01.600]  你們就沒那麼好
[00:09:01.600 --> 00:09:03.160]  聖靈不來就沒那麼好
[00:09:03.160 --> 00:09:04.160]  這句話我們一定
[00:09:04.160 --> 00:09:05.320]  慢慢研究一下
[00:09:05.320 --> 00:09:06.120]  為什麼耶穌這麼說
[00:09:06.120 --> 00:09:07.760]  耶穌當然不會亂說話
[00:09:07.760 --> 00:09:10.080]  更加不會唱高調的
[00:09:10.080 --> 00:09:11.440]  不會說風涼話的
[00:09:11.440 --> 00:09:12.200]  我走了
[00:09:12.200 --> 00:09:13.360]  我走了當然更
[00:09:13.360 --> 00:09:14.360]  對我當然更好
[00:09:14.360 --> 00:09:15.320]  對你們也好
[00:09:15.320 --> 00:09:16.840]  不是這麼說的
[00:09:16.840 --> 00:09:17.800]  耶穌有理由
[00:09:17.800 --> 00:09:19.520]  一會兒我解釋為什麼
[00:09:19.520 --> 00:09:20.440]  接著呢
[00:09:20.440 --> 00:09:21.360]  耶穌就說
[00:09:21.360 --> 00:09:22.840]  你們現在的憂愁
[00:09:22.840 --> 00:09:25.720]  很快會變為喜樂
[00:09:25.720 --> 00:09:28.360]  這個就是很大的保證
[00:09:28.360 --> 00:09:29.840]  你現在暫時憂愁
[00:09:29.840 --> 00:09:31.160]  不過你不用擔心
[00:09:31.160 --> 00:09:32.960]  你很快就會變為喜樂
[00:09:32.960 --> 00:09:35.280]  於是我們果然
[00:09:35.280 --> 00:09:36.440]  說回頭
[00:09:36.440 --> 00:09:38.000]  我們看回《士堂傳》
[00:09:38.000 --> 00:09:39.520]  只不過耶穌死了之後
[00:09:39.520 --> 00:09:40.480]  幾十天之後
[00:09:40.480 --> 00:09:42.840]  《士堂傳》裡面的門徒多興奮
[00:09:42.840 --> 00:09:44.240]  多快樂
[00:09:44.240 --> 00:09:45.040]  真的
[00:09:45.040 --> 00:09:47.280]  當時聽的時候當然不明白
[00:09:47.280 --> 00:09:48.320]  那個分別
[00:09:48.320 --> 00:09:49.520]  耶穌說你不用擔心
[00:09:49.520 --> 00:09:50.920]  我是這樣
[00:09:50.920 --> 00:09:52.480]  接著呢
[00:09:52.480 --> 00:09:54.920]  就說一個很重要的信息
[00:09:54.920 --> 00:09:56.960]  就是剛才我們所讀的那裡
[00:09:56.960 --> 00:09:58.360]  我去了之後
[00:09:58.360 --> 00:10:00.800]  我就猜派聖靈來
[00:10:00.800 --> 00:10:01.160]  是不是
[00:10:01.160 --> 00:10:02.880]  這是第三個重心
[00:10:02.880 --> 00:10:04.320]  第四呢
[00:10:04.320 --> 00:10:06.560]  就是有些不是很容易明白的說話
[00:10:06.560 --> 00:10:08.840]  但是今天我們一定要搞清楚它
[00:10:08.840 --> 00:10:10.000]  就是呢
[00:10:10.000 --> 00:10:10.800]  聽了之後
[00:10:10.800 --> 00:10:11.400]  我都不知道
[00:10:11.400 --> 00:10:12.320]  每個字都懂得讀
[00:10:12.320 --> 00:10:13.440]  但是不知道在說什麼
[00:10:13.440 --> 00:10:14.520]  就是你在我裡面
[00:10:14.520 --> 00:10:15.440]  我在你裡面
[00:10:15.440 --> 00:10:16.440]  我在我父裡面
[00:10:16.440 --> 00:10:16.920]  是不是
[00:10:16.920 --> 00:10:17.880]  誰在誰裡面
[00:10:17.880 --> 00:10:19.080]  我都不知道在搞什麼
[00:10:19.080 --> 00:10:20.000]  是不是
[00:10:20.000 --> 00:10:21.680]  全部都在裡面
[00:10:21.680 --> 00:10:23.160]  那誰搞成怎樣呢
[00:10:23.160 --> 00:10:24.200]  這句話呢
[00:10:24.200 --> 00:10:26.200]  在這裡重複了幾次
[00:10:26.200 --> 00:10:28.440]  所以這三張聖經
[00:10:28.440 --> 00:10:29.200]  當然
[00:10:29.200 --> 00:10:30.400]  這個是重心來的
[00:10:30.400 --> 00:10:32.080]  我們一定要搞清楚它
[00:10:32.080 --> 00:10:33.880]  有時候我們自己一個人讀聖經
[00:10:33.880 --> 00:10:34.400]  不是很明白
[00:10:34.400 --> 00:10:35.880]  那就帶過就算了
[00:10:35.880 --> 00:10:36.760]  但是我們不行
[00:10:36.760 --> 00:10:37.400]  我們這次呢
[00:10:37.400 --> 00:10:39.280]  今天我們一定要搞清楚它
[00:10:39.280 --> 00:10:40.160]  還有那樣東西
[00:10:40.160 --> 00:10:40.920]  我相信
[00:10:40.920 --> 00:10:42.520]  是對我們很重要的真理
[00:10:42.520 --> 00:10:43.920]  在誰在誰裡面
[00:10:43.920 --> 00:10:44.760]  是不是
[00:10:44.760 --> 00:10:45.400]  好
[00:10:45.400 --> 00:10:46.320]  那現在我們呢
[00:10:46.320 --> 00:10:48.160]  就試一下研究這三方面
[00:10:48.160 --> 00:10:49.440]  我想今天第一
[00:10:49.440 --> 00:10:52.280]  研究聖靈來的時候
[00:10:52.280 --> 00:10:54.440]  那個身份是怎樣
[00:10:54.440 --> 00:10:55.640]  為什麼
[00:10:55.640 --> 00:10:56.720]  就是我第一段
[00:10:56.720 --> 00:10:58.000]  打了個星那裡
[00:10:58.000 --> 00:10:59.160]  跟大家說
[00:10:59.160 --> 00:11:00.760]  然後第二個我們說
[00:11:00.760 --> 00:11:03.320]  主耶穌說我在你們裡面
[00:11:03.320 --> 00:11:05.320]  你看到那個星
[00:11:05.320 --> 00:11:07.400]  第三個的重心就是
[00:11:07.400 --> 00:11:09.040]  你們在我裡面
[00:11:09.040 --> 00:11:10.600]  今天說三樣東西而已
[00:11:10.600 --> 00:11:11.880]  OK
[00:11:11.880 --> 00:11:12.840]  今天說三樣東西
[00:11:12.840 --> 00:11:14.760]  我看這三樣東西的真理呢
[00:11:14.760 --> 00:11:15.600]  很重要
[00:11:15.600 --> 00:11:17.680]  那你說這麼長的講義
[00:11:17.680 --> 00:11:18.600]  那是啊
[00:11:18.600 --> 00:11:20.280]  我弄完之後我有一點擔心
[00:11:20.280 --> 00:11:21.600]  那我努力說
[00:11:21.600 --> 00:11:22.880]  那努力不過時
[00:11:22.880 --> 00:11:23.880]  OK
[00:11:23.880 --> 00:11:24.840]  其實我因為
[00:11:24.840 --> 00:11:25.640]  心裡面呢
[00:11:25.640 --> 00:11:28.000]  我好像覺得好像自己家那樣
[00:11:28.000 --> 00:11:29.440]  我就不只是說一篇道
[00:11:29.440 --> 00:11:31.200]  那就算了
[00:11:31.200 --> 00:11:31.880]  振奮一下
[00:11:31.880 --> 00:11:32.560]  那又不是
[00:11:32.560 --> 00:11:33.680]  我想有一點teaching
[00:11:33.680 --> 00:11:34.400]  你明白嗎
[00:11:34.400 --> 00:11:35.360]  就是有一點教導
[00:11:35.360 --> 00:11:36.200]  我們可以呢
[00:11:36.200 --> 00:11:37.240]  拿著東西回家
[00:11:37.240 --> 00:11:38.640]  我們可以繼續去經歷
[00:11:38.640 --> 00:11:39.760]  我相信這樣真是
[00:11:39.760 --> 00:11:40.640]  很有意思
[00:11:40.640 --> 00:11:41.200]  是吧
[00:11:41.200 --> 00:11:42.560]  不過又不同主的學的
[00:11:42.560 --> 00:11:44.040]  又是講道理的
[00:11:44.040 --> 00:11:45.360]  不過有個教導在這裡
[00:11:45.360 --> 00:11:45.840]  好了
[00:11:45.840 --> 00:11:47.800]  我們第一個問題
[00:11:47.800 --> 00:11:52.080]  聖靈代替主耶穌與我們同在
[00:11:52.080 --> 00:11:54.480]  而且是時時刻刻的
[00:11:54.480 --> 00:11:56.480]  與我們同在
[00:11:56.480 --> 00:11:57.200]  約翰福音
[00:11:57.200 --> 00:11:59.600]  剛才我們所讀的第十四章裡面
[00:11:59.600 --> 00:12:00.680]  這個是一個
[00:12:00.680 --> 00:12:01.800]  很重要的信息
[00:12:01.800 --> 00:12:04.760]  現在我跟大家做一點點的研究
[00:12:04.760 --> 00:12:05.720]  我又問一下你們
[00:12:05.720 --> 00:12:06.880]  你們隨便回答一下
[00:12:06.880 --> 00:12:08.480]  你不要擔心
[00:12:08.480 --> 00:12:10.240]  答錯了不扣分的
[00:12:10.240 --> 00:12:10.920]  OK
[00:12:10.920 --> 00:12:12.080]  那
[00:12:12.080 --> 00:12:13.920]  我們看著十四章
[00:12:13.920 --> 00:12:16.120]  我們十四章和你研究一下
[00:12:16.120 --> 00:12:17.600]  十四章我們剛才那裡
[00:12:17.600 --> 00:12:18.800]  我都抄了出來的了
[00:12:18.800 --> 00:12:19.840]  在那個講義那裡
[00:12:19.840 --> 00:12:20.560]  就是說
[00:12:20.560 --> 00:12:22.880]  耶穌說你不用擔心
[00:12:22.880 --> 00:12:24.080]  我去了
[00:12:24.080 --> 00:12:25.240]  不過你擔心
[00:12:25.240 --> 00:12:26.520]  那你以後孤孤單單
[00:12:26.520 --> 00:12:27.240]  不知道怎麼辦
[00:12:27.240 --> 00:12:28.040]  剛才說
[00:12:28.040 --> 00:12:30.040]  耶穌就說了一句話
[00:12:30.040 --> 00:12:32.560]  他說我不會撇下你們為孤兒
[00:12:32.560 --> 00:12:32.880]  哎呀
[00:12:32.880 --> 00:12:33.560]  真是很感
[00:12:33.560 --> 00:12:36.080]  就是心裡面很得罪
[00:12:36.080 --> 00:12:36.600]  安慰
[00:12:36.600 --> 00:12:36.840]  是不是
[00:12:36.840 --> 00:12:39.520]  耶穌說我不會撇下你做孤兒的
[00:12:39.520 --> 00:12:40.760]  為什麼
[00:12:40.760 --> 00:12:41.720]  那你走了嘛
[00:12:41.720 --> 00:12:42.960]  那我沒人在這裡了
[00:12:42.960 --> 00:12:44.000]  你師父都走了
[00:12:44.000 --> 00:12:45.360]  那還不是孤兒
[00:12:45.360 --> 00:12:46.520]  耶穌說不是
[00:12:46.520 --> 00:12:48.880]  我不是一個文學性的安慰來的
[00:12:48.880 --> 00:12:49.640]  有
[00:12:49.640 --> 00:12:51.600]  我答應你有事做的
[00:12:51.600 --> 00:12:54.560]  他說我要回到你們這裡來
[00:12:54.560 --> 00:12:55.360]  OK
[00:12:55.360 --> 00:12:56.400]  接著第十九節
[00:12:56.400 --> 00:12:58.040]  第二十節繼續說的
[00:12:58.040 --> 00:12:59.640]  他說不久以後
[00:12:59.640 --> 00:13:01.640]  到那天
[00:13:01.640 --> 00:13:02.280]  OK
[00:13:02.280 --> 00:13:04.560]  那我就要回到這裡了
[00:13:04.560 --> 00:13:05.760]  那就是說
[00:13:05.760 --> 00:13:07.320]  剛才我們說的對的
[00:13:07.320 --> 00:13:09.120]  耶穌說我去一會而已
[00:13:09.120 --> 00:13:10.720]  我還回來的
[00:13:10.720 --> 00:13:11.560]  那些門徒說你去了
[00:13:11.560 --> 00:13:12.280]  那我怎麼辦
[00:13:12.280 --> 00:13:13.320]  耶穌說你不用擔心
[00:13:13.320 --> 00:13:14.240]  就好像我們說
[00:13:14.240 --> 00:13:14.840]  哎
[00:13:14.840 --> 00:13:15.760]  哭什麼
[00:13:15.760 --> 00:13:16.800]  在機場
[00:13:16.800 --> 00:13:17.960]  哭什麼
[00:13:17.960 --> 00:13:19.040]  半年而已
[00:13:19.040 --> 00:13:19.680]  是不是
[00:13:19.680 --> 00:13:21.240]  繞個圈就回來了
[00:13:21.240 --> 00:13:22.200]  很快的
[00:13:22.200 --> 00:13:23.080]  那就不哭了
[00:13:23.080 --> 00:13:23.680]  是不是
[00:13:23.680 --> 00:13:24.960]  有一點點難過
[00:13:24.960 --> 00:13:25.400]  但是
[00:13:25.400 --> 00:13:26.240]  不需要哭
[00:13:26.240 --> 00:13:26.800]  是不是
[00:13:26.800 --> 00:13:28.360]  耶穌一樣這麼說
[00:13:28.360 --> 00:13:30.360]  我不是走的
