
[00:00:00.000 --> 00:00:06.520]  早晨 大家保重身體
[00:01:43.680 --> 00:01:45.480]  不要帶鞋
[00:01:45.480 --> 00:01:48.840]  在路上也不要問人的安
[00:01:48.840 --> 00:01:50.800]  無論進哪一家
[00:01:50.800 --> 00:01:55.000]  先要說願這一家平安
[00:01:55.000 --> 00:01:58.680]  那裡若有當得平安的人
[00:01:58.680 --> 00:02:00.800]  你們所求的平安
[00:02:00.800 --> 00:02:03.160]  就必臨到那家
[00:02:03.160 --> 00:02:06.280]  不然就歸於你們了
[00:02:06.280 --> 00:02:08.760]  你們要住在那家
[00:02:08.760 --> 00:02:11.640]  吃喝他們所供給的
[00:02:11.640 --> 00:02:15.200]  因為工人得工價是應當的
[00:02:15.200 --> 00:02:19.000]  不要從這家搬到那家
[00:02:19.000 --> 00:02:21.240]  無論進哪一城
[00:02:21.240 --> 00:02:23.360]  人若接待你們
[00:02:23.360 --> 00:02:25.880]  給你們擺上什麼
[00:02:25.880 --> 00:02:28.240]  你們就吃什麼
[00:02:28.240 --> 00:02:31.360]  要醫治那城裡的病人
[00:02:31.360 --> 00:02:32.880]  對他們說
[00:02:32.880 --> 00:02:35.880]  神的禍臨近你們了
[00:02:35.880 --> 00:02:37.920]  好 我們低頭做一個禱告
[00:02:37.920 --> 00:02:39.640]  主耶穌求你也幫助我們
[00:02:39.640 --> 00:02:43.120]  你差遣我們去到什麼崗位
[00:02:43.120 --> 00:02:45.000]  去到什麼人群當中
[00:02:45.000 --> 00:02:47.720]  願我們成為那裡的人的祝福
[00:02:47.720 --> 00:02:50.080]  與他們一起生活
[00:02:50.080 --> 00:02:52.200]  在生活的過程中
[00:02:52.200 --> 00:02:53.640]  將你的醫治
[00:02:53.640 --> 00:02:55.520]  你的福音拜給他們
[00:02:55.520 --> 00:02:58.640]  今天求你藉著經文
[00:02:58.640 --> 00:03:00.400]  藉著一段分享時間
[00:03:00.400 --> 00:03:02.120]  鼓勵我們每一個人
[00:03:02.120 --> 00:03:03.640]  我們交托禱告
[00:03:03.640 --> 00:03:05.800]  奉耶穌基督名
[00:03:05.800 --> 00:03:08.440]  這段經文很明顯
[00:03:08.440 --> 00:03:10.840]  是說所謂差遣的一件事
[00:03:10.840 --> 00:03:13.000]  有時差遣大會
[00:03:13.000 --> 00:03:14.720]  都會選擇這節經文
[00:03:14.720 --> 00:03:17.600]  特別喜歡第二節
[00:03:17.600 --> 00:03:19.360]  收割的多
[00:03:19.360 --> 00:03:21.560]  做工的人少
[00:03:21.560 --> 00:03:23.600]  你們應該求裝甲的主
[00:03:23.600 --> 00:03:25.960]  打發工人出去收割裝甲
[00:03:25.960 --> 00:03:28.320]  當然有時在宣教大會裡
[00:03:28.320 --> 00:03:30.120]  說出去的意思
[00:03:30.120 --> 00:03:31.960]  就是去到別的地方
[00:03:31.960 --> 00:03:34.600]  去到非洲 日本 中亞
[00:03:34.600 --> 00:03:37.120]  現在喜歡多說中亞
[00:03:37.120 --> 00:03:39.880]  一大一老就去中亞宣教
[00:03:39.880 --> 00:03:43.240]  不過我們又要看原文
[00:03:43.240 --> 00:03:45.880]  今天我不是要叫你們出去宣教
[00:03:45.880 --> 00:03:47.280]  出去別的國家
[00:03:47.280 --> 00:03:50.760]  不是呼召你們去塞內西
[00:03:50.760 --> 00:03:53.240]  總之稍後會說的
[00:03:53.240 --> 00:03:54.360]  報告的時候
[00:03:54.360 --> 00:03:56.360]  不是叫你們去非洲宣教
[00:03:56.360 --> 00:03:59.680]  不過我們要再思考這段經文的意思
[00:03:59.680 --> 00:04:01.440]  如果我們看原文
[00:04:01.440 --> 00:04:03.840]  原本的處境
[00:04:03.840 --> 00:04:04.760]  應該這樣說
[00:04:04.760 --> 00:04:05.680]  原本的處境
[00:04:05.680 --> 00:04:08.280]  都是耶穌叫他七十個門徒
[00:04:08.280 --> 00:04:10.520]  去到以色列人當中
[00:04:10.520 --> 00:04:12.040]  這裡各城各地
[00:04:12.040 --> 00:04:16.080]  應該沒有指以色列土地以外的地方
[00:04:16.080 --> 00:04:17.480]  那七十個人是什麼人呢
[00:04:17.480 --> 00:04:19.600]  其實都是以色列人
[00:04:19.600 --> 00:04:21.720]  跟隨耶穌的以色列人
[00:04:21.720 --> 00:04:23.440]  其實原本的處境
[00:04:23.440 --> 00:04:26.800]  應該不是叫門徒去跨地域
[00:04:26.800 --> 00:04:28.360]  跨文化之類的
[00:04:28.360 --> 00:04:30.480]  其實是去自己的國家
[00:04:30.480 --> 00:04:32.280]  自己的鄉土裡
[00:04:32.280 --> 00:04:35.920]  從自己的人民傳福音
[00:04:35.920 --> 00:04:40.600]  我們從這個角度去看這段經文
[00:04:40.600 --> 00:04:43.120]  到底對我們今天的意義
[00:04:43.120 --> 00:04:44.560]  第一節說到
[00:04:44.560 --> 00:04:46.160]  主要是七十個人
[00:04:46.160 --> 00:04:47.560]  然後兩個兩個
[00:04:47.560 --> 00:04:48.840]  讓他們有伴
[00:04:48.840 --> 00:04:50.040]  互相援助
[00:04:50.040 --> 00:04:52.440]  往自己要到的各城
[00:04:52.440 --> 00:04:53.960]  自己要到的地方就去
[00:04:53.960 --> 00:04:57.120]  每個人都會猜拳
[00:04:57.120 --> 00:04:59.120]  去自己要去的地方
[00:04:59.120 --> 00:05:00.720]  當然在原文
[00:05:00.720 --> 00:05:02.120]  原本的處境
[00:05:02.120 --> 00:05:05.240]  可能有個人去伯利恆城
[00:05:05.240 --> 00:05:07.040]  第二個人就去
[00:05:07.040 --> 00:05:09.080]  比如說 耶利哥城
[00:05:09.080 --> 00:05:11.640]  就是門徒去不同的以色列城市
[00:05:11.640 --> 00:05:12.800]  在今天的處境
[00:05:12.800 --> 00:05:17.080]  可能說我們去到不同的公司工作
[00:05:17.080 --> 00:05:20.880]  我們在不同的屋苑裡住
[00:05:20.880 --> 00:05:24.200]  或者我們去不同的旅行團
[00:05:24.200 --> 00:05:25.840]  回到神差險
[00:05:25.840 --> 00:05:27.480]  我們去不同的旅行團
[00:05:27.480 --> 00:05:30.080]  在旅行團裡認識不同的人
[00:05:30.080 --> 00:05:32.840]  總之我們每個人的生命之中
[00:05:32.840 --> 00:05:35.280]  都會去到某些的場景
[00:05:35.280 --> 00:05:37.320]  這段經文要鼓勵我們
[00:05:37.320 --> 00:05:40.640]  去想我們去到這個場景
[00:05:40.640 --> 00:05:42.240]  我們為什麼會去到這個場景
[00:05:42.240 --> 00:05:44.240]  為什麼會去到這間公司工作
[00:05:44.240 --> 00:05:46.440]  為什麼會去到這個旅行團
[00:05:46.440 --> 00:05:47.440]  可以這麼說
[00:05:47.440 --> 00:05:49.000]  無論是什麼人群
[00:05:49.000 --> 00:05:50.720]  我們去到那個人群
[00:05:50.720 --> 00:05:52.240]  我們都要去想
[00:05:52.240 --> 00:05:53.960]  其實是主差險
[00:05:53.960 --> 00:05:55.720]  我們去到那個人群裡
[00:05:55.720 --> 00:05:57.800]  做宣教的工作
[00:05:57.800 --> 00:05:59.960]  好了 第二節就不多說了
[00:05:59.960 --> 00:06:02.200]  總之就是我們要
[00:06:02.200 --> 00:06:06.200]  雖然每個人都有我們身處的人群
[00:06:06.200 --> 00:06:09.120]  不過不是每個信徒都有這種意識
[00:06:09.120 --> 00:06:11.080]  原來是主差險
[00:06:11.080 --> 00:06:14.200]  我們去到我們生活的人群裡
[00:06:14.200 --> 00:06:15.840]  做一個宣教士
[00:06:15.840 --> 00:06:18.680]  第二節就鼓勵我們有這樣的意識
[00:06:18.680 --> 00:06:22.000]  好了 接著第三節
[00:06:22.000 --> 00:06:26.800]  我們很多時候說到跨文化
[00:06:26.800 --> 00:06:29.480]  我們馬上就會想到
[00:06:29.480 --> 00:06:32.480]  有一個人去了非洲宣教
[00:06:32.480 --> 00:06:34.840]  也是報告會說
[00:06:34.840 --> 00:06:38.640]  那個宣教士去到塞內加爾
[00:06:38.640 --> 00:06:43.240]  跟非洲人 跟非洲小孩起學校
[00:06:43.240 --> 00:06:44.920]  教他們讀書等等
[00:06:44.920 --> 00:06:47.840]  我們馬上想到宣教士的跨文化
[00:06:47.840 --> 00:06:50.040]  就是跟不同膚色的人
[00:06:50.040 --> 00:06:52.960]  或者起碼不同語言的人
[00:06:52.960 --> 00:06:55.320]  這裡耶穌說到
[00:06:55.320 --> 00:06:57.920]  其實我們每個基督徒
[00:06:57.920 --> 00:07:00.520]  都是做一種跨文化的工作
[00:07:00.520 --> 00:07:02.840]  你去任何一個人群裡
[00:07:02.840 --> 00:07:05.880]  你都是一個跨文化的宣教士
[00:07:05.880 --> 00:07:09.760]  不過跨文化不是世俗文化的分別
[00:07:09.760 --> 00:07:13.360]  就是中國文化對美國文化的差別
[00:07:13.360 --> 00:07:16.840]  而是羊和狼的文化
[00:07:16.840 --> 00:07:19.760]  耶穌強調每個基督徒
[00:07:19.760 --> 00:07:22.280]  應該都在做跨文化的工作
[00:07:22.280 --> 00:07:24.600]  如果你去到這個世界裡
[00:07:24.600 --> 00:07:28.000]  你覺得你跟世人非常合得來
[00:07:28.000 --> 00:07:30.200]  別人說怎樣買樓賺錢
[00:07:30.200 --> 00:07:32.240]  別人罵人又說兩句粗口
[00:07:32.240 --> 00:07:35.560]  你又跟著很順口地說粗口
[00:07:35.560 --> 00:07:38.960]  或者很順口地說怎樣炒股票
[00:07:38.960 --> 00:07:40.400]  大家都知道
[00:07:40.400 --> 00:07:42.560]  有時候我行山都聽到
[00:07:42.560 --> 00:07:44.160]  香港炒東西很厲害的
[00:07:44.160 --> 00:07:47.280]  連阿母 阿嬸 阿伯都炒
[00:07:47.280 --> 00:07:48.040]  什麼都炒
[00:07:48.040 --> 00:07:51.240]  茶葉又炒 股票又炒 樓又炒
[00:07:51.240 --> 00:07:53.080]  總之炒得的炒
[00:07:53.080 --> 00:07:55.800]  辣椒又炒 什麼都炒了
[00:07:55.800 --> 00:07:58.640]  如果你覺得世人聊這些話題
[00:07:58.640 --> 00:08:01.720]  你覺得很投入 如魚得水
[00:08:01.720 --> 00:08:04.440]  耶穌就叫我們想想
[00:08:04.440 --> 00:08:06.560]  可能你跟隨耶穌
[00:08:06.560 --> 00:08:08.000]  是不是跟得很貼呢
[00:08:08.000 --> 00:08:09.680]  可能你跟這個世界
[00:08:09.680 --> 00:08:12.080]  跟得更貼過你跟隨耶穌
[00:08:12.080 --> 00:08:14.120]  不過我們每個基督徒
[00:08:14.120 --> 00:08:16.680]  去到這個所謂世人當中
[00:08:16.680 --> 00:08:18.800]  應該都有一種感覺
[00:08:18.800 --> 00:08:20.120]  是格格不入的
[00:08:20.120 --> 00:08:22.600]  我們是羊 他們是狼
[00:08:22.600 --> 00:08:27.280]  這裡狼不一定是世人都很壞的
[00:08:27.280 --> 00:08:29.560]  這裡不是叫我們自命清高
[00:08:29.560 --> 00:08:32.480]  覺得我是羊 他是狼
[00:08:32.480 --> 00:08:33.960]  他是壞人
[00:08:33.960 --> 00:08:38.800]  羊這裡強調我們有一個很單純的心
[00:08:38.800 --> 00:08:41.280]  我們不像世人狼
[00:08:41.280 --> 00:08:43.920]  經常顧著自己利益
[00:08:43.920 --> 00:08:46.880]  人不為己 天誅地滅
[00:08:46.880 --> 00:08:48.560]  中國人所說
[00:08:48.560 --> 00:08:51.520]  所以你可以說動物界的狼
[00:08:51.520 --> 00:08:53.520]  為什麼這麼兇狠
[00:08:53.520 --> 00:08:55.040]  都是為了糧食
[00:08:55.040 --> 00:08:57.520]  世人為什麼經常炒什麼
[00:08:57.520 --> 00:08:59.000]  經常掛著錢
[00:08:59.000 --> 00:09:01.400]  都是為了糧食
[00:09:01.400 --> 00:09:04.640]  耶穌叫我們有不同的價值觀
[00:09:04.640 --> 00:09:05.840]  所以耶穌第四節說
[00:09:05.840 --> 00:09:07.360]  不要帶錢包不要帶口袋
[00:09:07.360 --> 00:09:09.960]  世人經常都沒有安全感
[00:09:09.960 --> 00:09:12.120]  所以經常都抓著錢
[00:09:12.120 --> 00:09:15.080]  抓著名 抓著利 抓著什麼都好
[00:09:15.080 --> 00:09:17.680]  耶穌叫我們基督徒
[00:09:17.680 --> 00:09:20.040]  什麼都不用抓
[00:09:20.040 --> 00:09:21.240]  你想像
[00:09:21.240 --> 00:09:23.840]  我不知道你今天去旅行團
[00:09:23.840 --> 00:09:26.240]  有沒有人夠膽
[00:09:26.240 --> 00:09:27.240]  不用帶口袋
[00:09:27.240 --> 00:09:29.320]  不過今天真的不用帶錢包
[00:09:29.320 --> 00:09:32.400]  帶一張信用卡或手機都夠了
[00:09:32.400 --> 00:09:34.200]  其他東西都不用帶
[00:09:34.200 --> 00:09:35.720]  不過這裡強調
[00:09:35.720 --> 00:09:37.640]  本來的處境是
[00:09:37.640 --> 00:09:42.000]  要強調門徒不要依靠自己的力量
[00:09:42.000 --> 00:09:44.200]  我們做一個宣教士
[00:09:44.200 --> 00:09:46.520]  去到人群中做一個宣教士
[00:09:46.520 --> 00:09:51.520]  第一件事就是要放棄世人要抓著東西的安全感
[00:09:51.520 --> 00:09:54.000]  如果我們要抓著東西
[00:09:54.000 --> 00:09:55.920]  唯一就是抓住耶穌的手
[00:09:55.920 --> 00:09:57.600]  這樣就夠了
[00:09:57.600 --> 00:09:59.240]  這裡提醒我們
[00:09:59.240 --> 00:10:01.920]  首先第一我們要有意識
[00:10:01.920 --> 00:10:03.680]  我們去到任何人群當中
[00:10:03.680 --> 00:10:05.680]  其實我們都是一個宣教士
[00:10:05.680 --> 00:10:07.680]  第二件事提醒我們
[00:10:07.680 --> 00:10:08.960]  我們做宣教士
[00:10:08.960 --> 00:10:10.760]  我們還沒開口之前
[00:10:10.760 --> 00:10:13.680]  還沒說任何關於耶穌的事情之前
[00:10:13.680 --> 00:10:16.000]  第一比說更重要的
[00:10:16.000 --> 00:10:18.520]  就是意識到我們的身份不同
[00:10:18.520 --> 00:10:20.920]  我們要問自己
[00:10:20.920 --> 00:10:25.080]  我們是不是活出一個羊的生命出來
[00:10:25.080 --> 00:10:27.840]  活出主耶穌那種溫柔
[00:10:27.840 --> 00:10:31.240]  主耶穌那種愛心
[00:10:31.240 --> 00:10:34.440]  是不是能夠活出這種愛心呢?
[00:10:34.440 --> 00:10:37.600]  因為我們在眾人面前都像一隻狼一樣
[00:10:37.600 --> 00:10:39.160]  我們在公司裡
[00:10:39.160 --> 00:10:40.920]  經常把小報告
[00:10:40.920 --> 00:10:42.320]  就是煽人一鑊
[00:10:42.320 --> 00:10:44.920]  踩人下去為了抬高自己
[00:10:44.920 --> 00:10:47.360]  如果我們有這樣的行為的話
[00:10:47.360 --> 00:10:50.240]  你都不要告訴別人你是基督徒了
[00:10:50.240 --> 00:10:55.040]  首先我們有羊的可愛
[00:10:55.040 --> 00:10:57.040]  你想像一些卡通片
[00:10:57.040 --> 00:10:59.160]  雖然有些卡通片的羊都不太可愛
[00:10:59.160 --> 00:11:02.880]  但你想像一套羊很可愛的卡通片
[00:11:02.880 --> 00:11:05.680]  你想像羊很溫柔很純樸
[00:11:05.680 --> 00:11:07.280]  從來都不害人的
[00:11:07.280 --> 00:11:09.560]  不會踩人一鑊的
[00:11:09.560 --> 00:11:13.960]  我們有沒有這種所謂的溫馳的生命
[00:11:13.960 --> 00:11:15.960]  有這種恩慈的生命
[00:11:15.960 --> 00:11:18.240]  我們先活出這種生命
[00:11:18.240 --> 00:11:20.840]  然後再想如何去重傳福音
[00:11:20.840 --> 00:11:22.440]  如果我們沒有這種生命
[00:11:22.440 --> 00:11:26.120]  那就求神先塑造我們的生命
[00:11:26.120 --> 00:11:28.120]  以致我們可以在眾人面前
[00:11:28.120 --> 00:11:30.600]  活出一種羊的生命
[00:11:30.600 --> 00:11:34.280]  假設我們進入了人群
[00:11:34.280 --> 00:11:38.080]  我們的生命真的有羊那種溫馳的特質
[00:11:38.080 --> 00:11:40.560]  那如何繼續做宣教士呢?
[00:11:40.560 --> 00:11:42.560]  第五次就繼續說了
[00:11:42.560 --> 00:11:44.560]  願者一家平安
[00:11:44.560 --> 00:11:47.040]  所以第三部曲
[00:11:47.040 --> 00:11:49.040]  我們要意識到
[00:11:49.040 --> 00:11:52.360]  無論我們遇到什麼人
[00:11:52.360 --> 00:11:56.800]  我們的心思意念是要祝福那一家人
[00:11:56.800 --> 00:11:58.800]  那是好人
[00:11:58.800 --> 00:12:00.800]  脾氣很好我們要祝福他
[00:12:00.800 --> 00:12:03.560]  那個人不是兇神惡煞的
[00:12:03.560 --> 00:12:06.080]  就像左青龍有白虎的
[00:12:06.080 --> 00:12:08.720]  像個殺神的樣子
[00:12:08.720 --> 00:12:10.320]  我們見到這樣的人
[00:12:10.320 --> 00:12:12.320]  又要祝福他
[00:12:12.320 --> 00:12:16.120]  如何做耶穌的宣教士呢?
[00:12:16.120 --> 00:12:20.920]  如何在我們居住的人群當中做宣教士呢?
[00:12:20.920 --> 00:12:22.920]  就要有這樣的立志
[00:12:22.920 --> 00:12:23.920]  無論我見到的人
[00:12:23.920 --> 00:12:25.120]  我喜歡不喜歡
[00:12:25.120 --> 00:12:26.120]  喜歡不喜歡
[00:12:26.120 --> 00:12:28.120]  和他合不合得來
[00:12:28.120 --> 00:12:30.120]  我都要祝福那個人
[00:12:30.120 --> 00:12:33.120]  願者一家或願者個人不道平安
[00:12:33.120 --> 00:12:37.120]  我們有沒有這樣的亮度呢?
[00:12:37.120 --> 00:12:42.120]  這個對我們很多人可能是一個挑戰
[00:12:42.120 --> 00:12:44.120]  如果我們遇到一個人
[00:12:44.120 --> 00:12:46.120]  和我們很合得來的
[00:12:46.120 --> 00:12:49.120]  大家都是唱那一類歌的
[00:12:49.120 --> 00:12:53.120]  好像今天唱詩的那個
[00:12:53.120 --> 00:12:56.120]  底興和我差不多年紀
[00:12:56.120 --> 00:12:58.120]  他唱的歌和我差不多
[00:12:58.120 --> 00:13:00.120]  本色的
[00:13:00.120 --> 00:13:04.120]  昨晚星期六崇拜就三個美女大唱歌
[00:13:04.120 --> 00:13:05.120]  唱一些很現代的歌
[00:13:05.120 --> 00:13:07.120]  拍子就很失準的
[00:13:07.120 --> 00:13:09.120]  所以又要學習
[00:13:09.120 --> 00:13:11.120]  總之重點是
[00:13:11.120 --> 00:13:13.120]  有些人和我們背景差不多
[00:13:13.120 --> 00:13:15.120]  我們對他好
[00:13:15.120 --> 00:13:17.120]  或者祝福他們容易一點
[00:13:17.120 --> 00:13:20.120]  有些人很不合理的
[00:13:20.120 --> 00:13:23.120]  我們有時會覺得很困難
[00:13:23.120 --> 00:13:26.120]  但耶穌就鼓勵我們
[00:13:26.120 --> 00:13:28.120]  求神給我們力量做到
[00:13:28.120 --> 00:13:31.120]  我又講一個實際的例子
[00:13:31.120 --> 00:13:33.120]  讚我的女兒
[00:13:33.120 --> 00:13:35.120]  做爸爸的當然喜歡讚女兒
[00:13:35.120 --> 00:13:36.120]  好事和你說
[00:13:36.120 --> 00:13:38.120]  壞事就不要說
[00:13:38.120 --> 00:13:40.120]  你請我喝茶才說吧
[00:13:40.120 --> 00:13:42.120]  這對壞事就不說了
[00:13:42.120 --> 00:13:44.120]  講一下女兒的好事
[00:13:44.120 --> 00:13:46.120]  這個故事是來自
[00:13:46.120 --> 00:13:48.120]  是我的大女兒
[00:13:48.120 --> 00:13:49.120]  Symone
[00:13:49.120 --> 00:13:52.120]  她八歲左右的一個故事
[00:13:52.120 --> 00:13:54.120]  那時是什麼處境呢
[00:13:54.120 --> 00:13:58.120]  那時是2003至2006年
[00:13:58.120 --> 00:14:00.120]  我要讀博士
[00:14:00.120 --> 00:14:02.120]  中文教書讀博士
[00:14:02.120 --> 00:14:03.120]  去了Edinburgh Scotland
[00:14:03.120 --> 00:14:04.120]  蘇格蘭讀書
[00:14:04.120 --> 00:14:07.120]  於是Symone就進了
[00:14:07.120 --> 00:14:10.120]  我們家附近的一間
[00:14:10.120 --> 00:14:12.120]  蘇格蘭本地小學
[00:14:12.120 --> 00:14:16.120]  故事說她班裡
[00:14:16.120 --> 00:14:18.120]  來了一個插班生
[00:14:18.120 --> 00:14:22.120]  第二間小學轉過來
[00:14:22.120 --> 00:14:23.120]  轉了一個女生過來
[00:14:23.120 --> 00:14:25.120]  女生叫Amina
[00:14:25.120 --> 00:14:27.120]  也不介意告訴你們
[00:14:27.120 --> 00:14:29.120]  因為你們不可能認識她
[00:14:29.120 --> 00:14:31.120]  她在Edinburgh
[00:14:31.120 --> 00:14:35.120]  一個白人女生叫Amina
[00:14:35.120 --> 00:14:39.120]  Amina來了Symone的班裡
[00:14:39.120 --> 00:14:41.120]  她沒有什麼朋友
[00:14:41.120 --> 00:14:45.120]  Symone是她少數的朋友
[00:14:45.120 --> 00:14:48.120]  為什麼她沒有什麼朋友呢
[00:14:48.120 --> 00:14:52.120]  有一次Symone那年生日
[00:14:52.120 --> 00:14:56.120]  外國的生日
[00:14:56.120 --> 00:15:02.120]  可能家裡會有生日派對
[00:15:02.120 --> 00:15:05.120]  因為外國的屋比香港大一點
[00:15:05.120 --> 00:15:08.120]  我在蘇格蘭住的那間
[00:15:08.120 --> 00:15:10.120]  以香港標準來說
[00:15:10.120 --> 00:15:12.120]  面積也挺豪華
[00:15:12.120 --> 00:15:15.120]  但其實那些是學生宿舍
[00:15:15.120 --> 00:15:18.120]  她生日
[00:15:18.120 --> 00:15:21.120]  Symone就說家裡不大
[00:15:21.120 --> 00:15:23.120]  有限多少個
[00:15:23.120 --> 00:15:25.120]  比如說八個
[00:15:25.120 --> 00:15:27.120]  請八個朋友來慶祝生日
[00:15:27.120 --> 00:15:30.120]  其中一個她請的就是Amina
[00:15:30.120 --> 00:15:33.120]  Amina有機會認識她
[00:15:33.120 --> 00:15:37.120]  她這個女生也比較特別
[00:15:37.120 --> 00:15:41.120]  英文中性一點的形容
[00:15:41.120 --> 00:15:43.120]  就是aggressive
[00:15:43.120 --> 00:15:46.120]  中文如果說得好聽就很進取
[00:15:46.120 --> 00:15:49.120]  說得不好聽就很巴辣
[00:15:49.120 --> 00:15:51.120]  在乎你怎樣去形容
[00:15:51.120 --> 00:15:53.120]  想用什麼字眼去形容
[00:15:53.120 --> 00:15:56.120]  她想要的東西
[00:15:56.120 --> 00:15:59.120]  她很積極很堅持
[00:15:59.120 --> 00:16:02.120]  說我真的要那樣東西
[00:16:02.120 --> 00:16:04.120]  覺得女生挺特別
[00:16:04.120 --> 00:16:06.120]  不過沒所謂的
[00:16:06.120 --> 00:16:08.120]  我作為傳道人
[00:16:08.120 --> 00:16:11.120]  經常要處理各種很有趣性格的人
[00:16:11.120 --> 00:16:14.120]  多來一個沒所謂的
[00:16:14.120 --> 00:16:16.120]  但於是對這個女生
[00:16:16.120 --> 00:16:19.120]  Amina這個朋友覺得挺有趣
[00:16:19.120 --> 00:16:21.120]  想了解多一點
[00:16:21.120 --> 00:16:23.120]  於是有機會
[00:16:23.120 --> 00:16:27.120]  我們Google就約了Amina和她媽媽
[00:16:27.120 --> 00:16:31.120]  去某些地方玩
[00:16:31.120 --> 00:16:33.120]  其實是在Edinburgh City
[00:16:33.120 --> 00:16:35.120]  某些地方玩
[00:16:35.120 --> 00:16:40.120]  於是你和Amina的媽媽聊天
[00:16:40.120 --> 00:16:42.120]  覺得沒什麼特別
[00:16:42.120 --> 00:16:46.120]  她媽媽也是一個很有禮貌的白人
[00:16:46.120 --> 00:16:48.120]  覺得有什麼很特別的東西
[00:16:48.120 --> 00:16:50.120]  但不是什麼心交
[00:16:50.120 --> 00:16:54.120]  於是和Simon多聊天
[00:16:54.120 --> 00:16:56.120]  了解一下Amina
[00:16:56.120 --> 00:16:59.120]  慢慢才發現原來
[00:16:59.120 --> 00:17:03.120]  第一為什麼Amina會轉
[00:17:03.120 --> 00:17:08.120]  由另一間小學轉到Simon那間學校
[00:17:08.120 --> 00:17:12.120]  原來Amina在她本來的小學和別人打交
[00:17:12.120 --> 00:17:17.120]  所以覺得在班裡太不受歡迎
[00:17:17.120 --> 00:17:20.120]  所以決定轉到Simon那間學校
[00:17:20.120 --> 00:17:22.120]  重新再來過
[00:17:22.120 --> 00:17:24.120]  第一發現這件事
[00:17:24.120 --> 00:17:27.120]  第二有一次
[00:17:27.120 --> 00:17:30.120]  我問了八歲女孩
[00:17:30.120 --> 00:17:32.120]  Simon和Amina都是五十多歲
[00:17:32.120 --> 00:17:35.120]  問Simon她爸爸怎麼樣
[00:17:35.120 --> 00:17:37.120]  因為沒見過她爸爸
[00:17:37.120 --> 00:17:41.120]  她媽媽從來沒提過她過去的事
[00:17:41.120 --> 00:17:42.120]  所以問Simon
[00:17:42.120 --> 00:17:45.120]  Amina有沒有提過她爸爸的事
[00:17:45.120 --> 00:17:48.120]  於是Simon的女兒說
[00:17:48.120 --> 00:17:53.120]  Amina的媽媽曾經和Amina說
[00:17:53.120 --> 00:17:57.120]  為什麼會生了Amina出來呢?
[00:17:57.120 --> 00:17:58.120]  因為她媽媽想有小孩
[00:17:58.120 --> 00:18:00.120]  所以吃了一顆藥丸
[00:18:00.120 --> 00:18:02.120]  於是就生了Amina出來
[00:18:02.120 --> 00:18:05.120]  你當然知道這些不是真的故事
[00:18:05.120 --> 00:18:08.120]  但這個故事的解釋
[00:18:08.120 --> 00:18:10.120]  其實很有意思
[00:18:10.120 --> 00:18:12.120]  或者很特別
[00:18:12.120 --> 00:18:18.120]  意思是她媽媽曾經受過她爸爸很多傷害
[00:18:18.120 --> 00:18:20.120]  為什麼受傷害
[00:18:20.120 --> 00:18:22.120]  Amina的媽媽有沒有錯
[00:18:22.120 --> 00:18:24.120]  你完全不知道
