
[00:00:00.000 --> 00:00:09.560]  今天和大家一起思想這個題目叫做持續生命還是末路狂奔
[00:06:43.760 --> 00:06:45.320]  繼續消費
[00:06:45.320 --> 00:06:46.880]  所以為什麼現在的人
[00:06:46.880 --> 00:06:47.800]  你要留意到
[00:06:47.800 --> 00:06:49.480]  經常買東西
[00:06:49.480 --> 00:06:52.320]  他們買東西不是基於需要
[00:06:52.320 --> 00:06:56.960]  不是基於他自己真的有這樣的需求
[00:06:56.960 --> 00:07:00.720]  而是完全只是買了那種快感
[00:07:00.720 --> 00:07:01.320]  留意一下
[00:07:01.320 --> 00:07:03.200]  看看基督徒有沒有這樣的情況
[00:07:03.200 --> 00:07:04.720]  一樣有
[00:07:04.720 --> 00:07:05.800]  在屬靈上面
[00:07:05.800 --> 00:07:07.360]  如果運用這種思維
[00:07:07.360 --> 00:07:08.720]  就變成什麼
[00:07:08.720 --> 00:07:12.840]  不斷買一些屬靈關係的東西
[00:07:12.840 --> 00:07:13.760]  天主教的
[00:07:13.760 --> 00:07:15.840]  他就賣聖物
[00:07:15.840 --> 00:07:18.880]  或者宗教上的用品
[00:07:18.880 --> 00:07:20.600]  紀念品
[00:07:20.600 --> 00:07:24.000]  找張書簽
[00:07:24.000 --> 00:07:26.640]  又說那張書簽在哪個聖人那裡
[00:07:26.640 --> 00:07:28.160]  作個法
[00:07:28.160 --> 00:07:30.240]  或者買些十字架
[00:07:30.240 --> 00:07:31.600]  又說有些什麼法力
[00:07:31.600 --> 00:07:34.480]  在哪裡用什麼泥來做
[00:07:34.480 --> 00:07:37.040]  基督徒是不是稱高一點
[00:07:37.040 --> 00:07:38.760]  一樣這麼壞
[00:07:38.760 --> 00:07:40.880]  情況是怎麼樣
[00:07:40.880 --> 00:07:44.800]  你看看你自己家裡的那些屬靈書籍就知道了
[00:07:44.800 --> 00:07:49.720]  基督教有一個這樣的消費模式
[00:07:49.720 --> 00:07:51.560]  其實和天主教不無兩樣
[00:07:51.560 --> 00:07:52.880]  不過他就買聖物
[00:07:52.880 --> 00:07:53.800]  買裝飾品
[00:07:53.800 --> 00:07:55.640]  買一串念珠
[00:07:55.640 --> 00:07:57.200]  買十字架
[00:07:57.200 --> 00:07:58.480]  基督徒就怎麼樣
[00:07:58.480 --> 00:07:59.960]  買屬靈書籍
[00:07:59.960 --> 00:08:01.760]  買了有沒有看
[00:08:01.760 --> 00:08:03.640]  買了通常就放在家裡
[00:08:03.640 --> 00:08:05.760]  放滿整個書櫃
[00:08:05.760 --> 00:08:08.440]  放滿整個牆
[00:08:08.440 --> 00:08:11.040]  於是這種思維就造成了
[00:08:11.040 --> 00:08:13.160]  以為自己很屬靈
[00:08:13.160 --> 00:08:16.520]  這種發展這種情況
[00:08:16.520 --> 00:08:19.480]  完全是唯心的一種思維
[00:08:19.480 --> 00:08:21.480]  為了做任何事情
[00:08:21.480 --> 00:08:23.400]  去滿足自己的快感
[00:08:23.400 --> 00:08:26.760]  滿足自己屬靈的愉悅感
[00:08:26.760 --> 00:08:32.160]  這種只以眼前利益而相信的信
[00:08:32.160 --> 00:08:36.840]  其實只不過是一種變相的剝削
[00:08:36.840 --> 00:08:41.920]  將現在我們應該有的資源
[00:08:41.920 --> 00:08:44.400]  甚至將將來的資源
[00:08:44.400 --> 00:08:47.840]  將它完全剝削在這一刻去使用
[00:08:47.840 --> 00:08:50.400]  其實這種情況
[00:08:50.400 --> 00:08:53.600]  你不要說說得太過高深
[00:08:53.600 --> 00:08:55.920]  譬如我們以一般人來計算
[00:08:55.920 --> 00:08:59.520]  經常都說我要減肥
[00:08:59.520 --> 00:09:00.840]  減肥都是一樣的
[00:09:00.840 --> 00:09:02.040]  你有沒有留意
[00:09:02.040 --> 00:09:04.080]  很多人的減肥都失敗的
[00:09:04.080 --> 00:09:05.160]  為什麼
[00:09:05.160 --> 00:09:07.040]  因為他們減肥
[00:09:07.040 --> 00:09:08.400]  很多時候都失敗
[00:09:08.400 --> 00:09:09.760]  就因為他覺得
[00:09:09.760 --> 00:09:10.920]  我既然要減
[00:09:10.920 --> 00:09:12.920]  不過現在又看到美食當前
[00:09:12.920 --> 00:09:13.840]  不如這樣
[00:09:13.840 --> 00:09:15.680]  我馬上又吃了
[00:09:15.680 --> 00:09:17.560]  吃完再減
[00:09:17.560 --> 00:09:19.760]  這種這樣的思想
[00:09:19.760 --> 00:09:23.880]  流傳在每一個人的生命生活當中
[00:09:23.880 --> 00:09:26.880]  就造成了今天很多的信徒
[00:09:26.880 --> 00:09:30.800]  其實靈性是一直都沒有任何成長
[00:09:30.800 --> 00:09:31.440]  不僅如此
[00:09:31.440 --> 00:09:37.720]  而且是以為在一個很淑靈的狀態去蒙騙自己
[00:09:37.720 --> 00:09:40.320]  今天這段聖經
[00:09:40.320 --> 00:09:41.320]  很短的
[00:09:41.320 --> 00:09:43.640]  閘門闊門的比喻
[00:09:43.640 --> 00:09:46.320]  或者在耶穌基督的講道裡面
[00:09:46.320 --> 00:09:48.760]  很簡短的兩節的經文
[00:09:48.760 --> 00:09:55.680]  正正其實就要針對著這個信仰的盲點
[00:09:55.680 --> 00:09:57.520]  和風氣
[00:09:57.520 --> 00:10:03.400]  要去講給當時耶穌基督面前的一批門徒
[00:10:03.400 --> 00:10:08.960]  以及今天我們讀這段聖經的所有的基督徒
[00:10:08.960 --> 00:10:12.240]  讓我們去重新想想
[00:10:12.240 --> 00:10:18.000]  究竟我的信是植根於什麼東西而出現的
[00:10:18.000 --> 00:10:18.600]  是不是
[00:10:18.600 --> 00:10:18.920]  哦
[00:10:18.920 --> 00:10:20.320]  我覺得信了主
[00:10:20.320 --> 00:10:21.760]  於是乎我有些利益
[00:10:21.760 --> 00:10:24.480]  甚至曾經有個基督徒跟我講
[00:10:24.480 --> 00:10:28.320]  他說如果基督徒去信主
[00:10:28.320 --> 00:10:29.920]  不是有利益的話
[00:10:29.920 --> 00:10:33.160]  鬼信你了
[00:10:33.160 --> 00:10:35.200]  所以基督徒要求的好處
[00:10:35.200 --> 00:10:37.440]  只不過是上帝給而已
[00:10:37.440 --> 00:10:40.440]  於是乎就衍生了很多奇奇怪怪的祈禱
[00:10:40.440 --> 00:10:42.840]  要求上帝給這個給那個
[00:10:42.840 --> 00:10:43.800]  然後給完之後
[00:10:43.800 --> 00:10:45.200]  就等於振應了上帝
[00:10:45.200 --> 00:10:46.480]  你是真的上帝
[00:10:46.480 --> 00:10:48.000]  來要脅上帝
[00:10:48.960 --> 00:10:51.880]  這種思想行為
[00:10:51.880 --> 00:10:54.880]  耶穌在登山補訓裡面
[00:10:54.880 --> 00:10:57.800]  其實正正就是要向這群門徒說
[00:10:57.800 --> 00:11:00.120]  你自己是不是這樣的情況呢
[00:11:00.120 --> 00:11:03.040]  而在你當中有沒有這樣的人是這樣的情況呢
[00:11:03.040 --> 00:11:04.200]  如果是這樣的
[00:11:04.200 --> 00:11:08.000]  我們會不會防備到自己掉進這個現象呢
[00:11:08.000 --> 00:11:09.800]  於是乎
[00:11:09.800 --> 00:11:13.960]  今天就有這個闊門窮閘門的比喻
[00:11:13.960 --> 00:11:17.280]  這個比喻我相信當你聽完之後
[00:11:17.280 --> 00:11:20.120]  你會有一種感覺
[00:11:20.120 --> 00:11:22.560]  不好的感覺
[00:11:22.560 --> 00:11:23.840]  我要說清楚一點
[00:11:23.840 --> 00:11:27.200]  其實耶穌在這裡這一段的經文裡面
[00:11:27.200 --> 00:11:30.880]  很清楚告訴我們要什麼
[00:11:30.880 --> 00:11:32.000]  第十三節一開始
[00:11:32.000 --> 00:11:34.400]  你們要進閘門
[00:11:34.400 --> 00:11:37.280]  閘門是什麼門啊
[00:11:37.280 --> 00:11:39.040]  閘門
[00:11:39.040 --> 00:11:41.920]  我一會詳細解釋門是什麼
[00:11:41.920 --> 00:11:43.720]  不過閘門是什麼
[00:11:43.720 --> 00:11:46.960]  是一條不多人選擇的路
[00:11:46.960 --> 00:11:49.200]  為什麼不多人選擇的路
[00:11:49.200 --> 00:11:53.520]  因為閘門的環境都是不宏偉的
[00:11:53.520 --> 00:11:54.600]  你想想
[00:11:54.600 --> 00:11:58.200]  你自己去一些大城市裡面
[00:11:58.200 --> 00:12:01.360]  那些什麼泱泱大國
[00:12:01.360 --> 00:12:02.960]  什麼強國
[00:12:02.960 --> 00:12:08.200]  歷史的一些四大文明還是五大文明
[00:12:08.200 --> 00:12:09.560]  那些古國
[00:12:09.560 --> 00:12:12.280]  他們最喜歡建的是什麼
[00:12:12.280 --> 00:12:13.560]  門
[00:12:13.560 --> 00:12:15.240]  而這些門是什麼
[00:12:15.240 --> 00:12:16.720]  大大一道門
[00:12:16.720 --> 00:12:18.360]  不用說什麼我熟悉的
[00:12:18.360 --> 00:12:20.880]  或者在現在網上聽我們講道的
[00:12:20.880 --> 00:12:21.720]  大姐姐們
[00:12:21.720 --> 00:12:23.080]  法國
[00:12:23.080 --> 00:12:25.960]  法國最出名的一道是什麼門
[00:12:25.960 --> 00:12:27.240]  在巴黎
[00:12:27.240 --> 00:12:29.120]  凱旋門
[00:12:29.120 --> 00:12:30.320]  去過的人
[00:12:30.320 --> 00:12:31.960]  我想你都會見過
[00:12:31.960 --> 00:12:34.240]  那裡凱旋門的建築
[00:12:34.240 --> 00:12:39.200]  上面所雕砌的雕琢的一些人物
[00:12:39.200 --> 00:12:39.640]  花紋
[00:12:39.640 --> 00:12:41.520]  你能夠如果你有日
[00:12:41.520 --> 00:12:43.720]  當是自己我來的
[00:12:43.720 --> 00:12:48.800]  有日如果黃兆權牧師可以有個像在這道門的裡面
[00:12:48.800 --> 00:12:49.560]  哇
[00:12:49.560 --> 00:12:51.280]  真的會覺得好委屈
[00:12:51.280 --> 00:12:51.880]  因為怎樣
[00:12:51.880 --> 00:12:54.520]  門大才宏偉
[00:12:54.520 --> 00:12:56.160]  宏偉就被人觀察
[00:12:56.160 --> 00:12:59.440]  被人覺得這些是偉人才能夠放上去的
[00:12:59.440 --> 00:13:01.400]  怎麼會選黃兆權牧師放上去
[00:13:01.400 --> 00:13:02.440]  當然不會了
[00:13:02.440 --> 00:13:04.360]  是不是
[00:13:04.360 --> 00:13:06.280]  耶穌在這裡說
[00:13:06.280 --> 00:13:07.240]  基督徒
[00:13:07.240 --> 00:13:08.240]  門徒
[00:13:08.240 --> 00:13:10.880]  你們要進閘門
[00:13:10.880 --> 00:13:12.960]  閘門是什麼門呢
[00:13:12.960 --> 00:13:15.920]  寒酸的門
[00:13:15.920 --> 00:13:17.880]  沒人喜歡走的
[00:13:17.880 --> 00:13:20.200]  一會我詳細解釋那道門是怎麼樣
[00:13:20.200 --> 00:13:22.560]  門的作用是什麼
[00:13:22.560 --> 00:13:26.560]  當如果耶穌叫你走一條寒酸的路
[00:13:26.560 --> 00:13:30.920]  教會是建立在一條寒酸的路的上面
[00:13:30.920 --> 00:13:34.880]  由寒酸的路進入去的路的時候
[00:13:34.880 --> 00:13:42.480]  和今天的教會觀所謂建立教會的大風氣潮流
[00:13:42.480 --> 00:13:47.120]  可以說是背道而馳
[00:13:47.120 --> 00:13:49.400]  所以今天這條這條訊息
[00:13:49.400 --> 00:13:52.640]  我相信有很多信徒不中聽的
[00:13:52.640 --> 00:13:53.440]  說真的
[00:13:53.440 --> 00:13:55.520]  我也不管你對不對
[00:13:55.520 --> 00:13:56.400]  耶穌是這樣說
[00:13:56.400 --> 00:13:57.920]  我就告訴你
[00:13:57.920 --> 00:14:01.720]  不過當你覺得不中聽的時候
[00:14:01.720 --> 00:14:05.960]  我也懇請邀請你聽完這一堂道
[00:14:05.960 --> 00:14:09.720]  因為這一堂道可能對於你整個人生
[00:14:09.720 --> 00:14:11.920]  對於你甚至你的侍奉
[00:14:11.920 --> 00:14:15.640]  對於你整個基督徒的永恆的生命
[00:14:15.640 --> 00:14:17.880]  是有著直接的影響
[00:14:17.880 --> 00:14:18.600]  好了
[00:14:18.600 --> 00:14:21.480]  我們直接進入這段經文
[00:14:21.480 --> 00:14:26.160]  去看看這段經文的內容說些什麼
[00:14:26.160 --> 00:14:28.200]  在這段聖經裡面
[00:14:28.200 --> 00:14:31.200]  其實有很多基督徒的學者
[00:14:31.200 --> 00:14:32.720]  聖經研究
[00:14:32.720 --> 00:14:35.880]  甚至教學博士的人
[00:14:35.880 --> 00:14:37.760]  都很喜歡拿來研究
[00:14:37.760 --> 00:14:38.960]  拿來講
[00:14:38.960 --> 00:14:40.240]  因為他們認為
[00:14:40.240 --> 00:14:43.440]  這些聖經最好就把它斷章取義
[00:14:43.440 --> 00:14:45.160]  斬簡上傑
[00:14:45.160 --> 00:14:47.720]  上文下理不需要了解脈絡
[00:14:47.720 --> 00:14:49.200]  不需要知道
[00:14:49.200 --> 00:14:52.040]  為什麼馬太要寫這一堆的內容
[00:14:52.040 --> 00:14:53.480]  或者記載這一段的內容
[00:14:53.480 --> 00:14:55.400]  甚至耶穌為什麼要講這一堂道
[00:14:55.400 --> 00:14:56.160]  不要緊的
[00:14:56.160 --> 00:14:57.600]  片段式處理
[00:14:57.600 --> 00:14:59.120]  獨立包裝
[00:14:59.120 --> 00:15:00.720]  就可以上市
[00:15:00.720 --> 00:15:02.200]  於是怎麼樣呢
[00:15:02.200 --> 00:15:04.720]  他們就盡自己喜歡為什麼
[00:15:04.720 --> 00:15:05.520]  窄門是什麼
[00:15:05.520 --> 00:15:06.840]  闊門是什麼
[00:15:07.440 --> 00:15:10.840]  任意堆砌下去
[00:15:10.840 --> 00:15:15.080]  其實這部分整卷書
[00:15:15.080 --> 00:15:16.000]  整個的部分
[00:15:16.000 --> 00:15:19.880]  從第五章到第七章裡面
[00:15:19.880 --> 00:15:24.560]  這總共三章的經文當中
[00:15:24.560 --> 00:15:30.000]  耶穌其實從頭到尾都講了一個重要的宗旨
[00:15:30.000 --> 00:15:32.360]  就是我們作為
[00:15:32.360 --> 00:15:36.280]  稱之為神的子民的人
[00:15:36.280 --> 00:15:39.920]  究竟我們的表現
[00:15:39.920 --> 00:15:43.000]  和我們的選擇
[00:15:43.000 --> 00:15:45.680]  是怎麼直接反映我們這個
[00:15:45.680 --> 00:15:48.800]  屬神子民的生命特質
[00:15:48.800 --> 00:15:51.000]  我重複再講一次
[00:15:51.000 --> 00:15:54.360]  登山補訓圍繞著的主題
[00:15:54.360 --> 00:15:56.000]  從頭到尾
[00:15:56.000 --> 00:16:00.000]  都是向著一幫自稱為神的子民的人
[00:16:00.000 --> 00:16:02.000]  讓他們重新去檢討
[00:16:02.000 --> 00:16:05.000]  看看你自己那個屬靈的生命
[00:16:05.000 --> 00:16:08.520]  是不是真是神的子民的質素
[00:16:08.520 --> 00:16:11.120]  而在這個在世的過程當中
[00:16:11.120 --> 00:16:13.360]  你要怎麼洞悉
[00:16:13.360 --> 00:16:15.360]  神的子民應該怎麼活的
[00:16:15.360 --> 00:16:17.240]  在這個地上
[00:16:17.240 --> 00:16:19.000]  當你有這個洞悉的時候
[00:16:19.000 --> 00:16:21.520]  你在身邊其他的人
[00:16:21.520 --> 00:16:27.520]  你就會開始看到他們是不是真的基督徒了
[00:16:27.520 --> 00:16:31.280]  尤其是一個信仰的群體
[00:16:31.280 --> 00:16:32.880]  稱之為基督徒的群體
[00:16:32.880 --> 00:16:36.120]  用今天的字眼叫做教會
[00:16:36.120 --> 00:16:41.240]  裡面的人是不是個個都是基督徒來的呢
[00:16:41.240 --> 00:16:44.360]  還有一點要澄清多一點的
[00:16:44.360 --> 00:16:46.000]  馬太福音裡面的登山補訓
[00:16:46.000 --> 00:16:48.280]  不是叫我們去批評
[00:16:48.280 --> 00:16:49.520]  作最終的審判
[00:16:49.520 --> 00:16:50.520]  這個不是基督徒
[00:16:50.520 --> 00:16:51.360]  這個是基督徒
[00:16:51.360 --> 00:16:52.960]  不是
[00:16:52.960 --> 00:16:54.240]  而是在這個過程當中
[00:16:54.240 --> 00:16:56.640]  我們去測驗
[00:16:56.640 --> 00:16:58.880]  你和我
[00:16:58.880 --> 00:17:01.520]  究竟表現和一個真正屬神的子民
[00:17:01.520 --> 00:17:02.760]  是否銜接
[00:17:02.760 --> 00:17:04.400]  不銜接的時候
[00:17:04.400 --> 00:17:09.280]  我們有沒有再重新去靠著聖靈糾正過來
[00:17:09.280 --> 00:17:10.400]  正如我剛才所說
[00:17:10.400 --> 00:17:15.160]  信主是對聖靈的一種回應來的
[00:17:15.160 --> 00:17:16.880]  信徒屬神的子民
[00:17:16.880 --> 00:17:19.200]  是會不斷在聖靈的引導之下
[00:17:19.200 --> 00:17:21.680]  去不斷作出調教
[00:17:21.680 --> 00:17:29.440]  準確地去符合上帝對神的子民的要求
[00:17:29.440 --> 00:17:31.640]  但是很可惜的時候
[00:17:31.640 --> 00:17:33.640]  很多信徒在這段聖經
[00:17:33.640 --> 00:17:37.880]  就將它加插了很多其他的元素
[00:17:37.880 --> 00:17:41.640]  認為閘門是什麼
[00:17:41.640 --> 00:17:43.640]  道門是怎樣怎樣
[00:17:43.640 --> 00:17:46.040]  其實和之後另一個比喻
[00:17:46.040 --> 00:17:50.240]  建屋在盤石和沙土
[00:17:50.240 --> 00:17:51.600]  是很類似的內容
[00:17:51.600 --> 00:17:54.400]  不過我們可以看看這段經文
[00:17:54.400 --> 00:17:59.160]  其實登山補訓有一個很連貫的發展
[00:17:59.160 --> 00:18:01.920]  讓每一個屬神的子民
[00:18:01.920 --> 00:18:05.040]  當你還沒有進入到這個工場裡面
[00:18:05.040 --> 00:18:08.320]  你先搞定自己的屬靈的生命
[00:18:08.320 --> 00:18:13.400]  也要如何預備好一個準確的傳道的心理準備
[00:18:13.400 --> 00:18:16.440]  好使當你進入到這個世界當中
[00:18:16.440 --> 00:18:21.160]  與及和你一起同工的這班所謂的同工
[00:18:21.160 --> 00:18:23.720]  你跟隨的不只是一個羊群心理
[00:18:23.720 --> 00:18:25.360]  他叫你做什麼就做什麼
[00:18:25.360 --> 00:18:26.640]  好像今天的教會
[00:18:26.640 --> 00:18:30.160]  牧師或者教會的傳道或者事工委員會
[00:18:30.160 --> 00:18:33.200]  叫你做什麼就等同於做了就是好信徒
[00:18:33.200 --> 00:18:34.400]  不是啊
[00:18:34.400 --> 00:18:37.960]  不是羊群心理跟著走就一定能進入到天國
[00:18:37.960 --> 00:18:39.520]  不是
[00:18:39.520 --> 00:18:42.720]  反而是提醒你和我
[00:18:42.720 --> 00:18:46.000]  我自己不是一個渾水摸魚活在教會當中的人
[00:18:46.000 --> 00:18:48.560]  同時也要留意在教會當中
[00:18:48.560 --> 00:18:50.480]  是有人在渾水摸魚
[00:18:50.480 --> 00:18:53.200]  希望從中得到利益
[00:18:53.200 --> 00:18:57.800]  所以責門和負門其實就是一個最好的
[00:18:57.800 --> 00:19:01.680]  我可以說是一個過濾網
