
[00:00:00.000 --> 00:00:07.720]  很高興再見到大家 特別很榮幸坐在許牧師旁邊
[00:07:50.480 --> 00:07:53.120]  祂經常說 上帝求你轉身
[00:07:53.120 --> 00:07:54.960]  不要管我 讓我下班
[00:07:54.960 --> 00:07:57.600]  讓我回家睡覺吧
[00:07:57.600 --> 00:08:00.040]  我想人最糟糕的問題就是
[00:08:00.040 --> 00:08:03.920]  這些苦頭如果找到是誰給我
[00:08:03.920 --> 00:08:07.080]  竟然給我一個說愛我的
[00:08:07.080 --> 00:08:09.880]  那怎麼解釋呢
[00:08:09.880 --> 00:08:12.600]  所以有時候你老的時候
[00:08:12.600 --> 00:08:15.640]  你想一下 經常去看老人科
[00:08:15.640 --> 00:08:17.160]  或者開始沒有記性
[00:08:17.160 --> 00:08:23.160]  或者真的受到打傷 受到重病
[00:08:23.160 --> 00:08:27.200]  為什麼每條命都臨尾呢
[00:08:27.200 --> 00:08:28.920]  都不是很光彩
[00:08:28.920 --> 00:08:32.640]  只有令人很掛心 要人幫我
[00:08:32.640 --> 00:08:35.640]  以前我很厲害的 我幫人的
[00:08:35.640 --> 00:08:37.920]  所以有時候覺得今天就是
[00:08:37.920 --> 00:08:42.200]  如果你覺得這個《可愛的晚年》
[00:08:42.200 --> 00:08:45.080]  沒有什麼內容寫在裏面
[00:08:45.080 --> 00:08:49.480]  很值得今天在你的信仰裏面重新找資料
[00:08:49.480 --> 00:08:54.320]  如果不是的話 有可能偏偏到老的時候
[00:08:54.320 --> 00:08:57.360]  可能不是你快樂的日子
[00:08:57.360 --> 00:09:03.080]  很多人都問 其實人始終都是人
[00:09:03.080 --> 00:09:07.680]  最成功的人 就算是科學家
[00:09:07.680 --> 00:09:13.480]  成千年都發明不了東西令人可以不死的
[00:09:13.480 --> 00:09:16.840]  我們會稱讚他 去到哪個月球 哪個地球
[00:09:16.840 --> 00:09:19.760]  或者將來多少錢就可以去到月球
[00:09:19.760 --> 00:09:24.000]  不過避免不了問題 你厲害到盡
[00:09:24.000 --> 00:09:26.720]  你仍然 我們相信
[00:09:26.720 --> 00:09:30.800]  任何的年代都發明不了令人不死的辦法
[00:09:30.800 --> 00:09:32.560]  真的不行
[00:09:32.560 --> 00:09:37.000]  你可能會想起 原來上帝
[00:09:37.000 --> 00:09:41.240]  真的給我們一些時間在這個地球度過
[00:09:41.240 --> 00:09:44.920]  像旅行一樣 或者讀書一樣
[00:09:44.920 --> 00:09:48.400]  你當是課程 其實為了什麼呢?
[00:09:48.400 --> 00:09:51.800]  如果不明白為了什麼 是人生最痛苦的
[00:09:51.800 --> 00:09:57.440]  做心理輔導 九成時間人們問為什麼?
[00:09:57.440 --> 00:10:00.600]  解釋不了就很痛苦
[00:10:00.600 --> 00:10:03.640]  但我們每天都教人不要問為什麼
[00:10:03.640 --> 00:10:06.920]  特別有些解釋不了就不要再問下去了
[00:10:06.920 --> 00:10:09.400]  你不如相信是這樣的
[00:10:09.400 --> 00:10:13.080]  於是你說 相信是這樣的也不服氣
[00:10:13.080 --> 00:10:15.960]  今天我們看看服不服氣
[00:10:15.960 --> 00:10:18.040]  我開始做了很多年東西
[00:10:18.040 --> 00:10:20.720]  我發現到原來有一個道理
[00:10:20.720 --> 00:10:24.080]  就是什麼呢?就是上帝送的禮物給我們
[00:10:24.080 --> 00:10:27.560]  是我們最難接受的
[00:10:27.560 --> 00:10:31.320]  就是休息 或者叫做安息
[00:10:31.320 --> 00:10:33.640]  是最難接受的
[00:10:33.640 --> 00:10:37.080]  但偏偏最厲害的人
[00:10:37.080 --> 00:10:39.960]  又是最懂得休息的人
[00:10:39.960 --> 00:10:43.880]  有些人說我接近他 接近一會就行
[00:10:43.880 --> 00:10:47.320]  你可不可以讀到五六十歲七十歲
[00:10:47.320 --> 00:10:49.800]  去開通宵做功課呢?
[00:10:49.800 --> 00:10:52.440]  真的不行 不行就要承認不行
[00:10:52.440 --> 00:10:55.640]  但是呢 我又不可以說你不行
[00:10:55.640 --> 00:11:00.200]  如果你懂得休息再來過
[00:11:00.200 --> 00:11:04.600]  休息的時候找到一種力量補充進去
[00:11:04.600 --> 00:11:07.000]  那你行 那你行
[00:11:07.000 --> 00:11:10.680]  這就是我做人的態度
[00:11:10.680 --> 00:11:15.240]  就是重視工作 不過重視休息的方法
[00:11:15.240 --> 00:11:19.560]  我教了一個狀元 這個狀元很厲害
[00:11:19.560 --> 00:11:22.440]  他在一家名校全級考第一的
[00:11:22.440 --> 00:11:26.520]  後來他就聽報道會 他信了耶穌
[00:11:26.520 --> 00:11:27.960]  那些人就問他
[00:11:27.960 --> 00:11:30.120]  你這麼厲害還用信教嗎?
[00:11:30.120 --> 00:11:32.760]  信教是很弱的人信的
[00:11:32.760 --> 00:11:36.040]  然後他就考大學入學試
[00:11:36.040 --> 00:11:38.120]  當時牧師就問他
[00:11:38.120 --> 00:11:44.680]  喂 你埋沒一定很忙吧
[00:11:44.680 --> 00:11:48.600]  我猜你考完大學入學試就回教會吧
[00:11:48.600 --> 00:11:53.080]  誰知道那個狀元跟牧師說
[00:11:53.080 --> 00:11:57.880]  我就是這麼忙 這麼緊張
[00:11:57.880 --> 00:12:00.920]  我更加要回教會
[00:12:00.920 --> 00:12:04.840]  這個18、19歲的年輕人說這個話
[00:12:04.840 --> 00:12:11.640]  在我旁邊聽 我有些覺得是智慧
[00:12:11.640 --> 00:12:13.960]  我想你做家長
[00:12:13.960 --> 00:12:16.600]  如果你的兒子在考一個專業試
[00:12:16.600 --> 00:12:19.240]  志在必得的那些 你一定叫他休息一下
[00:12:19.240 --> 00:12:22.280]  不要去地方 不要去讀書
[00:12:22.280 --> 00:12:25.080]  誰說的 星期天上課一堂
[00:12:25.080 --> 00:12:27.240]  你有沒有浪費時間
[00:12:27.240 --> 00:12:29.480]  這個狀元就是狀元
[00:12:29.480 --> 00:12:31.480]  是一個真狀元
[00:12:31.480 --> 00:12:33.640]  他知道他的力量從哪裡來
[00:12:33.640 --> 00:12:36.120]  力量在上帝那裡 不是他那裡
[00:12:36.120 --> 00:12:38.760]  他寧願去崇拜
[00:12:38.760 --> 00:12:44.600]  我回去之後 我力量比以前更強
[00:12:44.600 --> 00:12:47.800]  各位如果你不是基督徒
[00:12:47.800 --> 00:12:49.640]  你想不到這個道理
[00:12:49.640 --> 00:12:54.440]  你總是覺得時間在自己手上是很多的
[00:12:54.440 --> 00:12:55.720]  人生偏偏不是
[00:12:55.720 --> 00:12:59.240]  時間在你的手上浪費了很多
[00:12:59.240 --> 00:13:02.120]  你不懂得用時間的時間
[00:13:02.120 --> 00:13:04.200]  是比你懂得用時間的時間多
[00:13:04.200 --> 00:13:05.480]  你信不信呢?
[00:13:05.480 --> 00:13:07.800]  你試一下問一下旁邊那個
[00:13:07.800 --> 00:13:09.240]  最近什麼佳作
[00:13:09.240 --> 00:13:10.840]  近這十年什麼佳作
[00:13:10.840 --> 00:13:12.920]  這一半生有什麼佳作
[00:13:12.920 --> 00:13:15.560]  你說給多久說
[00:13:15.560 --> 00:13:17.080]  給兩個小時吧 你說不用了
[00:13:17.080 --> 00:13:18.360]  兩分鐘就夠了
[00:13:18.360 --> 00:13:19.800]  接著說兩小時不用了
[00:13:19.800 --> 00:13:21.240]  三十秒就夠了
[00:13:21.240 --> 00:13:23.800]  接著說都不用了 今天就沒有了
[00:13:23.800 --> 00:13:26.040]  不奇怪 你真的沒有的
[00:13:26.040 --> 00:13:27.720]  真的沒有佳作的
[00:13:27.720 --> 00:13:31.560]  但原來這樣就浪費了一輩子了
[00:13:31.560 --> 00:13:34.520]  當你這樣想 你就明白剛才那句話
[00:13:34.520 --> 00:13:38.040]  一生只是70年 70年很多的了
[00:13:38.040 --> 00:13:41.400]  如果你不浪費 是很多的了
[00:13:41.400 --> 00:13:43.800]  若是強壯去80歲
[00:13:43.800 --> 00:13:46.680]  如果你還有意思 有目的
[00:13:46.680 --> 00:13:48.520]  比你80歲還要命
[00:13:48.520 --> 00:13:51.320]  很多的了 很多的了
[00:13:51.320 --> 00:13:53.160]  所以不要再放假了
[00:13:53.160 --> 00:13:56.920]  不如再想想 怎麼讓自己過得好
[00:13:56.920 --> 00:14:01.000]  可愛晚年呢 有一樣東西是贏年輕人的
[00:14:01.000 --> 00:14:03.960]  如果大家是兩夫婦坐在一起
[00:14:03.960 --> 00:14:06.360]  或者有一個比較忙在家裡
[00:14:06.360 --> 00:14:06.920]  有一個在這裡
[00:14:06.920 --> 00:14:09.720]  或者你們在家裡看著
[00:14:09.720 --> 00:14:14.760]  有人陪著你過幾十年
[00:14:14.760 --> 00:14:17.160]  幾十年 不容易的
[00:14:17.160 --> 00:14:19.800]  同學跟你過一年
[00:14:19.800 --> 00:14:22.840]  兩年 甚至五年
[00:14:22.840 --> 00:14:26.760]  但你隔壁的陪了你幾十年
[00:14:26.760 --> 00:14:29.720]  如果幾十年是幸福的
[00:14:29.720 --> 00:14:33.560]  沒有什麼不安 沒有什麼緊張
[00:14:33.560 --> 00:14:36.600]  其實是一個很美麗的幾十年
[00:14:36.600 --> 00:14:40.920]  美麗到不得了 美麗到不得了
[00:14:40.920 --> 00:14:47.160]  熱情呢 拍拖 剛結婚
[00:14:47.160 --> 00:14:52.200]  剛生孩子 是熱情
[00:14:52.200 --> 00:14:57.160]  熱情是如飛而去 如飛而去
[00:14:57.160 --> 00:15:00.040]  但陪伴的愛呢
[00:15:00.040 --> 00:15:06.600]  是永遠令人享受陪伴的愛
[00:15:06.600 --> 00:15:12.360]  人生最後要找誰陪我陪得最久
[00:15:12.360 --> 00:15:15.400]  就等於我有多快樂
[00:15:15.400 --> 00:15:17.160]  如果今天你說很不幸
[00:15:17.160 --> 00:15:19.240]  我身邊的人陪不了我
[00:15:19.240 --> 00:15:21.960]  都離開了世界
[00:15:21.960 --> 00:15:24.360]  是不是我很苦呢
[00:15:24.360 --> 00:15:28.840]  是不是上帝令我很苦呢
[00:15:28.840 --> 00:15:31.160]  其實不是
[00:15:31.160 --> 00:15:33.800]  你比其他人還幸福
[00:15:33.800 --> 00:15:37.320]  因為上帝親自陪你
[00:15:37.320 --> 00:15:39.400]  親自陪你
[00:15:39.400 --> 00:15:41.080]  很多時候我幫人的時候
[00:15:41.080 --> 00:15:42.680]  很多人都問
[00:15:42.680 --> 00:15:44.120]  余先生你自己來
[00:15:44.120 --> 00:15:46.520]  你不要找你的同事來
[00:15:46.520 --> 00:15:48.040]  我說我不是什麼這麼厲害
[00:15:48.040 --> 00:15:49.800]  他說我只是相信你
[00:15:49.800 --> 00:15:53.240]  第二個 最好不要替你
[00:15:53.240 --> 00:15:56.360]  我想你看醫生一樣
[00:15:56.360 --> 00:15:57.560]  如果醫生說沒空
[00:15:57.560 --> 00:15:58.840]  找個人來替他
[00:15:58.840 --> 00:16:01.080]  你說不要搞我了
[00:16:01.080 --> 00:16:03.720]  我還是要看你
[00:16:03.720 --> 00:16:05.880]  上帝就是這樣
[00:16:05.880 --> 00:16:09.160]  他找一個人替你十幾十年
[00:16:09.160 --> 00:16:12.360]  但到最後他親自替任何人
[00:16:12.360 --> 00:16:15.320]  他親自出馬陪你
[00:16:15.320 --> 00:16:17.880]  其實你幸福得很厲害
[00:16:17.880 --> 00:16:18.840]  你幸福得很厲害
[00:16:18.840 --> 00:16:24.920]  我不是說喪妻或者丈夫死了就很慘
[00:16:24.920 --> 00:16:28.280]  而是我們要享受
[00:16:28.280 --> 00:16:35.800]  上帝親自陪你那種感覺
[00:16:35.800 --> 00:16:37.720]  我有一個好朋友
[00:16:37.720 --> 00:16:43.720]  這個好朋友在我一生裡幫我很大忙
[00:16:43.720 --> 00:16:46.440]  他每一次在我想不定的時候
[00:16:46.440 --> 00:16:48.200]  我都找他
[00:16:48.200 --> 00:16:54.600]  這位女士大過我大約五、六年
[00:16:54.600 --> 00:16:59.240]  最近這幾年丈夫退化症
[00:16:59.240 --> 00:17:03.320]  開始不明白
[00:17:03.320 --> 00:17:07.880]  但丈夫被她照顧到每個星期回教會
[00:17:07.880 --> 00:17:09.720]  跟她穿得好好的
[00:17:09.720 --> 00:17:11.880]  吃午飯回去
[00:17:11.880 --> 00:17:14.680]  丈夫已經有點糊塗
[00:17:14.680 --> 00:17:17.720]  我就問他你辛苦嗎
[00:17:17.720 --> 00:17:19.400]  他回答我
[00:17:19.400 --> 00:17:22.200]  他說我嫁給他
[00:17:22.200 --> 00:17:25.080]  我欺負他這麼多年
[00:17:25.080 --> 00:17:28.360]  現在上帝要我服侍他
[00:17:28.360 --> 00:17:31.720]  他微微笑
[00:17:31.720 --> 00:17:33.640]  真的很聰明
[00:17:33.640 --> 00:17:35.480]  人人都覺得自己
[00:17:35.480 --> 00:17:41.240]  最後要服侍男人又煩又煩
[00:17:41.240 --> 00:17:43.160]  但他一想
[00:17:43.160 --> 00:17:45.880]  他數算日子一算一算
[00:17:45.880 --> 00:17:48.600]  我欺負他很久了
[00:17:48.600 --> 00:17:51.160]  現在讓他玩一會也無所謂
[00:17:51.160 --> 00:17:53.640]  厲害厲害
[00:17:53.640 --> 00:17:56.840]  有智慧的人是不同的
[00:17:56.840 --> 00:17:59.880]  他看到你覺得你很慘
[00:17:59.880 --> 00:18:02.760]  他不但不覺得
[00:18:02.760 --> 00:18:04.680]  他還不認為是慘的
[00:18:04.680 --> 00:18:06.600]  為什麼呢
[00:18:06.600 --> 00:18:11.320]  他說因為應該輪到我了
[00:18:11.320 --> 00:18:13.960]  為什麼要這樣做呢
[00:18:13.960 --> 00:18:15.480]  我回到十幾年前
[00:18:15.480 --> 00:18:19.240]  我就明白他的基礎很靈
[00:18:19.240 --> 00:18:23.320]  十幾年前有一天他打給我
[00:18:23.320 --> 00:18:26.280]  他說 怡德遜
[00:18:26.280 --> 00:18:28.920]  我最不開心的時間唯有找你
[00:18:28.920 --> 00:18:33.320]  因為我證實了患癌
[00:18:33.320 --> 00:18:36.840]  我說其實我有事找你
[00:18:36.840 --> 00:18:37.960]  不過你那些重要
[00:18:37.960 --> 00:18:40.200]  我們出來喝下午茶吧
[00:18:40.200 --> 00:18:43.400]  他留了我去吃雪糕
[00:18:43.400 --> 00:18:45.400]  因為這間雪糕店是他開的
[00:18:45.400 --> 00:18:47.240]  他請我吃雪糕
[00:18:47.240 --> 00:18:49.560]  吃了雪糕的時候
[00:18:49.560 --> 00:18:51.400]  他就問我 你什麼事找我
[00:18:51.400 --> 00:18:53.000]  於是我就不斷說
[00:18:53.000 --> 00:18:54.440]  我要租辦公室
[00:18:54.440 --> 00:18:57.640]  很難找到一個很理想的地方
[00:18:57.640 --> 00:18:59.080]  他很熟悉地產
[00:18:59.080 --> 00:19:01.080]  慢慢跟我說
[00:19:01.080 --> 00:19:03.720]  怎麼省錢 怎麼數得合適
[00:19:03.720 --> 00:19:05.000]  你怎麼做
[00:19:05.000 --> 00:19:07.960]  說了兩個小時
[00:19:07.960 --> 00:19:10.280]  我說了很多我的困難給他聽
[00:19:10.280 --> 00:19:12.040]  他很細心的聽
[00:19:12.040 --> 00:19:14.120]  逐樣的東西解釋給我聽
[00:19:14.120 --> 00:19:15.400]  然後他四點多說
[00:19:15.400 --> 00:19:16.760]  哎呀 我要走了
[00:19:16.760 --> 00:19:19.000]  我說好 不打擾你了 走了
[00:19:19.000 --> 00:19:20.120]  等我回家的時候
[00:19:20.120 --> 00:19:20.840]  他打給我
[00:19:20.840 --> 00:19:25.080]  哎呀 我忘了跟你說我患癌的事
[00:19:25.080 --> 00:19:26.680]  我說哎呀 真是對不起
[00:19:26.680 --> 00:19:28.280]  你的事比我重要很多
[00:19:28.280 --> 00:19:30.680]  我竟然忘了問你
[00:19:30.680 --> 00:19:33.080]  我真是自私
[00:19:33.080 --> 00:19:36.200]  但他說見完你之後
[00:19:36.200 --> 00:19:38.680]  我都沒什麼問題
[00:19:38.680 --> 00:19:40.840]  因為我知道
[00:19:40.840 --> 00:19:43.400]  跟你一起聊這個下午
[00:19:43.480 --> 00:19:47.560]  有意義過一個人坐在家裡發愁
[00:19:47.560 --> 00:19:49.960]  發悶
[00:19:49.960 --> 00:19:51.160]  我找到我的生命
[00:19:51.160 --> 00:19:52.360]  今天過得很有意思
[00:19:52.360 --> 00:19:53.560]  他說多謝你
[00:19:53.560 --> 00:19:56.280]  令我今天過得很有意思
[00:19:56.280 --> 00:19:58.200]  我真是做夢都想不到一個人
[00:19:58.200 --> 00:20:00.840]  一個基督徒
[00:20:00.840 --> 00:20:03.240]  遇到困難的時候
[00:20:03.240 --> 00:20:06.200]  哇 他的眼睛不是看著困難
[00:20:06.200 --> 00:20:08.040]  他看著別人的痛苦
[00:20:08.040 --> 00:20:11.560]  而是看著天上一個好的安排
[00:20:11.560 --> 00:20:14.120]  哦 沒事的
[00:20:14.120 --> 00:20:17.400]  很快就去做手術
[00:20:17.400 --> 00:20:19.720]  他痊癒了
[00:20:19.720 --> 00:20:21.880]  痊癒之後
[00:20:21.880 --> 00:20:25.000]  電療 化療要做
[00:20:25.000 --> 00:20:26.760]  這時候他掉了頭髮
[00:20:26.760 --> 00:20:28.760]  這時候他又問我
[00:20:28.760 --> 00:20:30.920]  我老公見到我
[00:20:30.920 --> 00:20:33.240]  他就見到一個光頭
[00:20:33.240 --> 00:20:36.280]  他就羨摘羨摘地對著我
[00:20:36.280 --> 00:20:39.480]  他當我是師姑
[00:20:39.480 --> 00:20:41.560]  余德Sir你幫我開心一點行不行
[00:20:41.560 --> 00:20:43.080]  我說行的
[00:20:43.080 --> 00:20:45.000]  你看看聖經
[00:20:45.000 --> 00:20:47.480]  我看聖經是誰引的
[00:20:47.480 --> 00:20:50.120]  我說你看伊麗莎
[00:20:50.120 --> 00:20:52.040]  伊麗莎這個仙姿也光頭的
[00:20:52.040 --> 00:20:54.520]  哎呀 好啊 好啊
[00:20:54.520 --> 00:20:56.440]  突然間他寫了一篇文章
[00:20:56.440 --> 00:20:58.200]  在見到浸信會
[00:20:58.200 --> 00:21:03.800]  寫自己有幸學到仙姿伊麗莎
[00:21:03.800 --> 00:21:05.960]  把他光頭的照片刊登在那裡
[00:21:05.960 --> 00:21:07.000]  哇
[00:21:07.000 --> 00:21:10.360]  你想想一個女士登自己光頭的照片在教會
