
[00:00:00.000 --> 00:00:06.220]  各位網友 今天是第三講
[00:06:03.960 --> 00:06:06.600]  馬拿就是六天可以拿
[00:06:06.600 --> 00:06:09.400]  第六天可以拿雙佛
[00:06:09.400 --> 00:06:10.600]  意思是什麼呢
[00:06:10.600 --> 00:06:13.560]  就是要為他們立律法
[00:06:13.560 --> 00:06:15.800]  經歷這個困難
[00:06:15.800 --> 00:06:17.080]  什麼叫律法
[00:06:17.080 --> 00:06:22.280]  律法就是要遵從上帝所吩咐的安息日
[00:06:22.280 --> 00:06:24.760]  安息日是可以拿的
[00:06:24.760 --> 00:06:27.480]  所以第六天可以拿雙佛
[00:06:27.480 --> 00:06:29.400]  平日只能拿一佛
[00:06:29.400 --> 00:06:30.840]  他們不聽
[00:06:30.840 --> 00:06:33.720]  平日拿多點就湊齊了
[00:06:33.720 --> 00:06:36.120]  然後第六天有些拿不夠
[00:06:36.120 --> 00:06:37.480]  第七天又出去拿
[00:06:37.480 --> 00:06:39.880]  發現什麼都沒有
[00:06:39.880 --> 00:06:43.560]  上帝是很用心良苦
[00:06:43.560 --> 00:06:47.320]  上帝知道這幫人在埃及的時候
[00:06:47.320 --> 00:06:49.160]  他們完全沒有這個觀念
[00:06:49.160 --> 00:06:51.960]  沒有那個律法的觀念
[00:06:51.960 --> 00:06:54.120]  沒有上帝叫遵守的觀念
[00:06:54.120 --> 00:06:56.760]  所以上帝一樣教導他們
[00:06:56.760 --> 00:07:00.360]  這個馬拿你要憑信心
[00:07:00.360 --> 00:07:01.880]  你要一早出去
[00:07:01.880 --> 00:07:03.240]  不要睡那麼晚
[00:07:03.240 --> 00:07:05.080]  一晚的時候就沒有了
[00:07:05.080 --> 00:07:06.680]  全部人都是教導的
[00:07:06.680 --> 00:07:09.560]  全部人都是要操練他們
[00:07:09.560 --> 00:07:11.240]  所以一早起床去拿
[00:07:11.240 --> 00:07:12.360]  拿了一天
[00:07:12.360 --> 00:07:13.320]  第二天又拿
[00:07:13.320 --> 00:07:15.000]  你不拿今天拿明天
[00:07:15.000 --> 00:07:17.880]  然後第六天拿雙佛
[00:07:17.880 --> 00:07:20.760]  操練這幫以色列人
[00:07:20.760 --> 00:07:23.640]  因為以色列人很散漫
[00:07:23.640 --> 00:07:27.160]  他們沒有一個紀律
[00:07:27.160 --> 00:07:28.920]  水一樣
[00:07:28.920 --> 00:07:31.320]  他們苦水做大聲叫
[00:07:31.320 --> 00:07:33.320]  神憐憫他們
[00:07:33.320 --> 00:07:35.480]  給他們甜水喝
[00:07:35.480 --> 00:07:37.480]  經歷了這個之後
[00:07:37.480 --> 00:07:40.280]  上帝覺得差不多了
[00:07:40.280 --> 00:07:41.880]  更重要的就是
[00:07:41.880 --> 00:07:46.440]  要和他們進入一個律法
[00:07:46.440 --> 00:07:48.760]  這個就有些經文需要讀
[00:07:48.760 --> 00:07:50.200]  我相信大家都很熟悉
[00:07:50.200 --> 00:07:56.920]  有關那個鴕鳥
[00:07:56.920 --> 00:07:59.320]  這個讓我們看到
[00:07:59.320 --> 00:08:03.320]  上帝每一件事是有目的的
[00:08:03.320 --> 00:08:06.680]  過去當日每一件事
[00:08:06.680 --> 00:08:09.640]  上帝很用心的去教導
[00:08:09.640 --> 00:08:12.600]  所以原來經歷的苦難
[00:08:12.600 --> 00:08:14.840]  背後是有目的的
[00:08:14.840 --> 00:08:18.760]  就是訓練他們
[00:08:18.760 --> 00:08:21.960]  所以今天我們經歷一些事情
[00:08:21.960 --> 00:08:23.960]  其實很可能
[00:08:23.960 --> 00:08:30.200]  就是一些對我們的鍛鍊
[00:08:30.200 --> 00:08:35.400]  上帝不喜歡人埋怨
[00:08:35.400 --> 00:08:38.760]  上帝喜歡的是同行
[00:08:38.760 --> 00:08:42.280]  正如兒女和父母關係一樣
[00:08:42.280 --> 00:08:44.120]  兒女很多時候會埋怨父母
[00:08:44.120 --> 00:08:45.000]  這個不給他
[00:08:45.000 --> 00:08:46.200]  那個不給他
[00:08:46.200 --> 00:08:48.200]  以前我喜歡吃糖
[00:08:48.200 --> 00:08:49.480]  現在不給
[00:08:49.480 --> 00:08:52.200]  因為他不知道原來他懶瓦
[00:08:52.200 --> 00:08:55.880]  以前父母答應帶他去大便
[00:08:55.880 --> 00:08:57.480]  現在好像沒空
[00:08:57.480 --> 00:09:00.760]  有時需要瞭解
[00:09:00.760 --> 00:09:01.800]  需要明白
[00:09:01.800 --> 00:09:03.880]  好了我們再下去
[00:09:03.880 --> 00:09:10.360]  後來摩西在生命記第八章
[00:09:10.360 --> 00:09:12.280]  第二到第五節
[00:09:12.280 --> 00:09:15.240]  就是提醒他們一件事
[00:09:15.240 --> 00:09:17.400]  在生命記這裡
[00:09:17.400 --> 00:09:19.400]  神就對他說
[00:09:19.400 --> 00:09:23.400]  他說40年在抗壓里
[00:09:23.400 --> 00:09:27.240]  他們沒有飢餓
[00:09:27.240 --> 00:09:30.360]  他們沒有赤身怒體
[00:09:30.360 --> 00:09:33.320]  因為上帝為他們預備一切
[00:09:33.320 --> 00:09:34.680]  這是摩西後來
[00:09:34.680 --> 00:09:37.240]  雖然艱難
[00:09:37.240 --> 00:09:40.120]  但總要過去
[00:09:40.120 --> 00:09:42.200]  好我們再下去
[00:09:42.200 --> 00:09:46.600]  今天我們就要講到重點
[00:09:46.600 --> 00:09:50.040]  第十九章一到第六節
[00:09:50.040 --> 00:09:53.480]  有關納約
[00:09:53.480 --> 00:09:56.360]  離開埃及經歷那麼多的事
[00:09:56.360 --> 00:09:58.760]  他們有很多埋怨等等
[00:09:58.760 --> 00:10:03.800]  經上帝對他們的培訓
[00:10:03.800 --> 00:10:06.120]  最主要是什麼呢
[00:10:06.120 --> 00:10:11.240]  上帝要收他們做子民
[00:10:11.240 --> 00:10:14.520]  在埃及時他們沒有身份
[00:10:14.520 --> 00:10:16.760]  奴隸沒有身份
[00:10:16.760 --> 00:10:18.520]  他們不屬於埃及
[00:10:18.520 --> 00:10:22.360]  他們只是身材工具
[00:10:22.360 --> 00:10:25.080]  念教的
[00:10:25.080 --> 00:10:29.560]  當他們沒有身份時就沒有尊嚴
[00:10:29.560 --> 00:10:32.760]  我們中國人很明白
[00:10:32.760 --> 00:10:34.120]  我們需要身份
[00:10:34.120 --> 00:10:36.680]  我們需要國民的身份
[00:10:36.680 --> 00:10:40.760]  當我們有身份時就有尊嚴
[00:10:40.760 --> 00:10:46.440]  以色列人在埃及呼喊
[00:10:46.440 --> 00:10:48.440]  想聽到
[00:10:48.440 --> 00:10:49.800]  然後出來
[00:10:49.800 --> 00:10:53.320]  不單單叫他們離開埃及
[00:10:53.320 --> 00:10:57.400]  是要進入一個全新的國度
[00:10:57.400 --> 00:10:59.480]  在他們出來的時候
[00:10:59.480 --> 00:11:01.400]  神就對他們說
[00:11:01.400 --> 00:11:06.120]  我要呼召你成為我的國民
[00:11:06.120 --> 00:11:09.400]  當時讀了一段經文
[00:11:09.400 --> 00:11:12.120]  上帝怎麼和我說
[00:11:12.120 --> 00:11:16.280]  他說要呼召你成為一個聖潔的國度
[00:11:16.280 --> 00:11:22.040]  成為一個我的子民
[00:11:22.040 --> 00:11:24.440]  這句話很寶貴
[00:11:24.440 --> 00:11:28.360]  什麼叫做我的子民
[00:11:28.360 --> 00:11:32.520]  就是成為我的珍藏
[00:11:32.520 --> 00:11:34.760]  我所愛的
[00:11:34.760 --> 00:11:36.200]  他全地都是我的
[00:11:36.200 --> 00:11:41.320]  不過你是我特別所愛的
[00:11:41.320 --> 00:11:43.400]  上帝和我說一個國度
[00:11:43.400 --> 00:11:44.520]  這是什麼國度呢
[00:11:44.520 --> 00:11:48.600]  這國度不是單單地上的國度
[00:11:48.600 --> 00:11:51.400]  而是你有一種身份
[00:11:51.400 --> 00:11:56.360]  這個身份是屬於你的
[00:11:56.360 --> 00:11:58.040]  我們今天在加拿大
[00:11:58.040 --> 00:12:00.440]  我們有個新的身份
[00:12:00.440 --> 00:12:02.600]  來到加拿大的時候
[00:12:02.600 --> 00:12:07.720]  這個身份是一個國民的身份
[00:12:07.720 --> 00:12:08.840]  當時的以色列人
[00:12:08.840 --> 00:12:10.920]  他們沒有國民的身份
[00:12:10.920 --> 00:12:12.680]  上帝給他們的第一個身份
[00:12:12.680 --> 00:12:14.920]  是屬於上帝的身份
[00:12:14.920 --> 00:12:16.600]  我們今天有兩個身份
[00:12:16.600 --> 00:12:18.600]  第一個身份就是屬於神
[00:12:18.600 --> 00:12:20.920]  這個身份就是
[00:12:20.920 --> 00:12:22.120]  你去到哪裡都好
[00:12:22.120 --> 00:12:25.640]  我是上帝的子民
[00:12:25.640 --> 00:12:29.640]  但以色列人除了和上帝立約之後
[00:12:29.640 --> 00:12:32.680]  上帝還給他們第二個身份
[00:12:32.680 --> 00:12:34.120]  除了在聖人的角度
[00:12:34.120 --> 00:12:36.360]  上帝的子民
[00:12:36.360 --> 00:12:39.720]  他們還在地上有他們的角度
[00:12:39.720 --> 00:12:44.760]  所以有第二個身份
[00:12:44.760 --> 00:12:48.440]  在十六世紀的時候
[00:12:48.440 --> 00:12:54.120]  大家聽過一個叫五月花號
[00:12:54.120 --> 00:12:59.320]  就是英國那些人來到美國
[00:12:59.320 --> 00:13:03.800]  那個過程很簡單
[00:13:03.800 --> 00:13:06.200]  當宗教改革之後
[00:13:06.200 --> 00:13:09.800]  亨利百世將英國的教會
[00:13:09.800 --> 00:13:11.880]  脫離教宗
[00:13:11.880 --> 00:13:14.600]  成為了英國國教
[00:13:14.600 --> 00:13:16.760]  但他換湯不換藥
[00:13:16.760 --> 00:13:20.840]  保留了很多天主教傳統
[00:13:20.840 --> 00:13:24.120]  後來有些基督徒在歐洲
[00:13:24.120 --> 00:13:26.120]  經歷了加爾文·努德之後
[00:13:26.120 --> 00:13:28.600]  發現英國的聖公會
[00:13:28.600 --> 00:13:30.200]  根本沒有改革
[00:13:30.200 --> 00:13:33.720]  所以他們要改革英國的聖公會
[00:13:33.720 --> 00:13:35.960]  於是他們就有個名
[00:13:35.960 --> 00:13:38.280]  就是清教徒
[00:13:38.280 --> 00:13:40.120]  清教徒你聽過嗎
[00:13:40.120 --> 00:13:42.360]  清教徒不是說他們很乾淨
[00:13:42.360 --> 00:13:46.680]  是說他們清洗教會的天主教傳統
[00:13:46.680 --> 00:13:48.760]  Sub-Puritan的意思就是
[00:13:48.760 --> 00:13:51.240]  因為當時教了很多天主教傳統
[00:13:51.240 --> 00:13:52.600]  他們要清洗那些
[00:13:52.600 --> 00:13:55.720]  成為一個真正的敬拜上帝
[00:13:55.720 --> 00:14:00.040]  而這幫人在英國裡面
[00:14:00.040 --> 00:14:01.480]  因為要改革教會
[00:14:01.480 --> 00:14:03.800]  就被皇帝迫害
[00:14:03.800 --> 00:14:05.560]  伊麗莎白逼迫他們
[00:14:05.560 --> 00:14:08.280]  抓他們 抓他們坐牢
[00:14:08.280 --> 00:14:13.800]  然後他們在倫敦成立的教會被關閉
[00:14:13.800 --> 00:14:14.760]  於是他們沒辦法
[00:14:14.760 --> 00:14:16.040]  他們走了
[00:14:16.040 --> 00:14:17.240]  他們走到自由地方
[00:14:17.240 --> 00:14:18.440]  去到荷蘭那裡
[00:14:18.440 --> 00:14:20.600]  去到荷蘭那裡他們有自由
[00:14:20.600 --> 00:14:23.560]  在荷蘭裡面很快樂敬拜
[00:14:23.560 --> 00:14:29.320]  不再受國家教會的欺凌
[00:14:29.320 --> 00:14:32.280]  後來伊麗莎白死了
[00:14:32.280 --> 00:14:34.840]  繼位的就是英皇瓦割
[00:14:34.840 --> 00:14:37.160]  就是King Timurcian的英皇瓦割
[00:14:37.160 --> 00:14:39.160]  他們以為英皇瓦割
[00:14:39.160 --> 00:14:41.160]  蘇格蘭尼一定會對他們好
[00:14:41.160 --> 00:14:42.840]  誰知道一樣迫害他們
[00:14:42.840 --> 00:14:44.120]  因為他們沒辦法
[00:14:44.120 --> 00:14:46.360]  一隻有國家
[00:14:46.360 --> 00:14:48.440]  這幫人在荷蘭
[00:14:48.440 --> 00:14:50.760]  已經生活了十幾二十年
[00:14:50.760 --> 00:14:53.960]  就想在那裡很快樂敬拜上帝
[00:14:53.960 --> 00:14:54.520]  很自由
[00:14:54.520 --> 00:14:55.880]  誰知道他們發現
[00:14:55.880 --> 00:14:58.840]  他們的子女不說英文
[00:14:58.840 --> 00:15:00.600]  他們很擔心
[00:15:00.600 --> 00:15:04.840]  於是他們就傾家蕩產
[00:15:04.840 --> 00:15:06.840]  掙錢建了一艘船
[00:15:06.840 --> 00:15:08.120]  叫五月花號
[00:15:08.120 --> 00:15:10.280]  就和英皇瓦割說
[00:15:10.280 --> 00:15:11.720]  他說我想去美國
[00:15:11.720 --> 00:15:13.080]  英皇瓦割說沒問題
[00:15:13.080 --> 00:15:14.120]  你去美國吧
[00:15:14.120 --> 00:15:15.560]  那裡不會有人迫不得已的
[00:15:15.560 --> 00:15:16.680]  你去吧
[00:15:16.680 --> 00:15:18.520]  於是他就坐著這個船
[00:15:18.520 --> 00:15:19.400]  就來了美國
[00:15:19.400 --> 00:15:23.320]  就是最早的朝聖客
[00:15:23.320 --> 00:15:25.480]  但這幫人呢
[00:15:25.480 --> 00:15:26.680]  你留意
[00:15:26.680 --> 00:15:28.920]  他們是上級的子民
[00:15:28.920 --> 00:15:32.600]  他們要了自由
[00:15:32.600 --> 00:15:35.320]  但是他發現
[00:15:35.320 --> 00:15:37.000]  他們沒有了
[00:15:37.000 --> 00:15:40.520]  他們仍然有一個地上的身份
[00:15:40.520 --> 00:15:42.120]  是什麼新聞呢
[00:15:42.120 --> 00:15:44.920]  當去到美國的時候
[00:15:44.920 --> 00:15:46.520]  差不多要上岸
[00:15:46.520 --> 00:15:48.840]  這幫人就在船上
[00:15:48.840 --> 00:15:51.560]  簽了一個約
[00:15:51.560 --> 00:15:53.400]  這個約叫
[00:15:53.400 --> 00:15:55.240]  Mayflower Compact
[00:15:55.240 --> 00:15:57.560]  五月花公約
[00:15:57.560 --> 00:15:59.480]  這個五月花公約
[00:15:59.480 --> 00:16:02.440]  開始第一句
[00:16:02.440 --> 00:16:03.720]  他就說
[00:16:03.720 --> 00:16:07.320]  我們尊敬的英皇瓦割
[00:16:07.320 --> 00:16:11.240]  我們是你的子民
[00:16:11.240 --> 00:16:13.480]  你看有沒有問題
[00:16:13.480 --> 00:16:15.000]  他們在英國被迫
[00:16:15.000 --> 00:16:16.040]  英國都住不了
[00:16:16.040 --> 00:16:17.400]  要走去荷蘭
[00:16:17.400 --> 00:16:18.920]  但在荷蘭裡面
[00:16:18.920 --> 00:16:19.720]  他們發現
[00:16:19.720 --> 00:16:23.160]  他們會失去他們自己地上的身份
[00:16:23.160 --> 00:16:25.320]  於是他們要過來
[00:16:25.320 --> 00:16:26.440]  但過來之後
[00:16:26.440 --> 00:16:28.840]  他們沒有忘記
[00:16:28.840 --> 00:16:32.360]  他們作為英國子民的身份
[00:16:32.360 --> 00:16:35.720]  他們受迫不死過來
[00:16:35.720 --> 00:16:38.840]  因為他們不要流落
[00:16:38.840 --> 00:16:41.160]  他們要留下
[00:16:41.160 --> 00:16:43.160]  他們已有上帝子民的身份
[00:16:43.160 --> 00:16:46.120]  但他們也有地上子民的身份
[00:16:46.120 --> 00:16:50.440]  正正以色列當時離開埃及
[00:16:50.440 --> 00:16:51.880]  他們什麼都沒有
[00:16:51.880 --> 00:16:54.600]  上帝說我要給你一個身份
[00:16:54.600 --> 00:16:57.560]  這個身份叫Sardegna
[00:16:57.560 --> 00:16:58.760]  單只這樣
[00:16:58.760 --> 00:17:01.800]  將來你還要在地上有你的國度
[00:17:01.800 --> 00:17:04.200]  就是以色列國的身份
[00:17:04.200 --> 00:17:07.560]  所以他們的身份一直以來
[00:17:07.560 --> 00:17:10.920]  數十年他們沒有忘記
[00:17:10.920 --> 00:17:11.880]  一直保存著
[00:17:11.880 --> 00:17:14.120]  為什麼他們一定要回到地下
[00:17:14.120 --> 00:17:15.400]  為什麼在我們亡國之後
[00:17:15.400 --> 00:17:17.960]  因為這是神所給予的
[00:17:17.960 --> 00:17:20.520]  上帝子民身份所有人都有
[00:17:20.520 --> 00:17:24.120]  但這個地上的身份是神所給予的
[00:17:24.120 --> 00:17:28.440]  所以這個身份叫他們重新認定
[00:17:28.440 --> 00:17:30.120]  他們要服侍上帝
[00:17:30.120 --> 00:17:33.560]  重新認定他們要在地上見證神
[00:17:33.560 --> 00:17:37.720]  是一個這麼寶貴的身份
[00:17:37.720 --> 00:17:40.200]  上帝和他們說
[00:17:40.200 --> 00:17:42.840]  立祭法通的身份裡面
[00:17:42.840 --> 00:17:45.400]  是有兩件事的
[00:17:45.400 --> 00:17:51.240]  第一件事就是國度的身份
[00:17:51.240 --> 00:17:54.920]  第二件事就是祭司的身份
[00:17:54.920 --> 00:17:59.240]  國度的身份就是上帝給予的國民
[00:17:59.240 --> 00:18:00.280]  上帝國度的民
[00:18:00.280 --> 00:18:03.160]  但是祭司身份就是侍奉
[00:18:03.160 --> 00:18:06.200]  就是說這個侍奉是超越了警運
[00:18:06.200 --> 00:18:08.600]  超越了時間
[00:18:08.600 --> 00:18:10.920]  他們的身份就是
[00:18:10.920 --> 00:18:13.640]  無論去到哪裡
[00:18:13.640 --> 00:18:15.240]  他們都作為一個祭司
[00:18:15.240 --> 00:18:16.840]  祭司有三件事
[00:18:16.840 --> 00:18:18.120]  就是禱告
[00:18:18.120 --> 00:18:21.880]  是為他們的百姓來禱告
[00:18:21.880 --> 00:18:23.240]  第二件事是憲政
[00:18:23.240 --> 00:18:25.720]  是侍奉在教會裡面
[00:18:25.720 --> 00:18:29.240]  在聖殿裡面去服侍下
[00:18:29.240 --> 00:18:32.120]  第三個就是話語
[00:18:32.120 --> 00:18:33.720]  教導
[00:18:33.720 --> 00:18:35.000]  就像我們今天
[00:18:35.000 --> 00:18:37.720]  都有祭司的三個身份
[00:18:37.720 --> 00:18:39.000]  話語的教導
[00:18:39.000 --> 00:18:41.320]  在我們的茶經裡面學習
[00:18:41.320 --> 00:18:43.560]  在教會裡面服侍
[00:18:43.560 --> 00:18:45.320]  和禱告
[00:18:45.320 --> 00:18:48.840]  所以這個身份就是永恆
[00:18:48.840 --> 00:18:50.680]  當已知的人
[00:18:50.680 --> 00:18:52.120]  上帝賦予了
[00:18:52.120 --> 00:18:54.200]  除了上帝國民身份之外
[00:18:54.200 --> 00:18:56.040]  還有一個祭司身份
[00:18:56.040 --> 00:19:01.240]  這個祭司身份就是叫他們一生一世去侍奉神
[00:19:01.240 --> 00:19:02.920]  屬於上帝
[00:19:02.920 --> 00:19:08.520]  不再有埃及當時被欺壓
[00:19:08.520 --> 00:19:10.200]  那種流落
[00:19:10.200 --> 00:19:12.040]  那種是沒有
[00:19:12.040 --> 00:19:13.800]  都不知道去到哪裡
[00:19:13.800 --> 00:19:16.280]  完全要改變過來
[00:19:16.280 --> 00:19:18.600]  原來已識的人
[00:19:18.600 --> 00:19:20.360]  經歷了那麼多
[00:19:20.360 --> 00:19:23.720]  就進入一個全新的角度
[00:19:23.720 --> 00:19:25.880]  今天我們作為聖經的子民一樣
[00:19:25.880 --> 00:19:28.360]  我們有天國的身份
[00:19:28.360 --> 00:19:30.440]  我們有祭司的身份
[00:19:30.440 --> 00:19:32.040]  當我們有這個身份的時候
[00:19:32.040 --> 00:19:33.640]  我們不再違祿
[00:19:33.640 --> 00:19:34.760]  違祿是什麼呢?
[00:19:34.760 --> 00:19:38.920]  就是被人所掌握
