
[00:00:00.000 --> 00:00:06.240]  各位家長 你好 我是余德信博士
[00:04:33.160 --> 00:04:35.160]  在他聖經 治平安的神
[00:04:35.160 --> 00:04:37.160]  必定和他同在
[00:04:37.160 --> 00:04:39.160]  之前那段說話
[00:04:39.160 --> 00:04:41.160]  就是他受了一些教導
[00:04:41.160 --> 00:04:43.160]  他教得很好
[00:04:43.160 --> 00:04:45.160]  有甚麼證據要教呢
[00:04:45.160 --> 00:04:47.160]  第一
[00:04:47.160 --> 00:04:49.160]  小孩子是不喜歡被人
[00:04:49.160 --> 00:04:51.160]  管束的
[00:04:51.160 --> 00:04:53.160]  現在你可以牽著
[00:04:53.160 --> 00:04:55.160]  他的手過馬路
[00:04:55.160 --> 00:04:57.160]  但很快在小學
[00:04:57.160 --> 00:04:59.160]  再高班一點 會搖你的手
[00:04:59.160 --> 00:05:01.160]  他不想你捉住他
[00:05:01.160 --> 00:05:03.160]  雖然你說很危險很多車
[00:05:03.160 --> 00:05:05.160]  但你發覺到
[00:05:05.160 --> 00:05:07.160]  他仍選擇寧願不被束縛
[00:05:07.160 --> 00:05:09.160]  最容易
[00:05:09.160 --> 00:05:11.160]  你最生氣
[00:05:11.160 --> 00:05:13.160]  就是冷
[00:05:13.160 --> 00:05:15.160]  穿多件衣服
[00:05:15.160 --> 00:05:17.160]  你這件毛衣
[00:05:17.160 --> 00:05:19.160]  多難穿在他身上
[00:05:19.160 --> 00:05:21.160]  可能回學校他都負了
[00:05:21.160 --> 00:05:23.160]  他不穿
[00:05:23.160 --> 00:05:25.160]  於是他就打車 雙風回來
[00:05:25.160 --> 00:05:27.160]  你會生氣 你說不聽教
[00:05:27.160 --> 00:05:29.160]  小孩子不一定
[00:05:29.160 --> 00:05:31.160]  喜歡被約束
[00:05:31.160 --> 00:05:33.160]  小孩子不容易
[00:05:33.160 --> 00:05:35.160]  在領略到
[00:05:35.160 --> 00:05:37.160]  好處之前聽你講
[00:05:37.160 --> 00:05:39.160]  好處之前聽你講
[00:05:39.160 --> 00:05:41.160]  吃東西很明顯看到
[00:05:41.160 --> 00:05:43.160]  後來他吃完後
[00:05:43.160 --> 00:05:45.160]  他才吃下去
[00:05:45.160 --> 00:05:47.160]  初初他不肯 因為他未知是好
[00:05:47.160 --> 00:05:49.160]  未知是好
[00:05:49.160 --> 00:05:51.160]  未必會試
[00:05:51.160 --> 00:05:53.160]  雖然你說這些小事
[00:05:53.160 --> 00:05:55.160]  但有些會試
[00:05:55.160 --> 00:05:57.160]  但心是不想試
[00:05:57.160 --> 00:05:59.160]  所以到後來寄宿
[00:05:59.160 --> 00:06:01.160]  你發覺他不吃
[00:06:01.160 --> 00:06:03.160]  你會明白教小孩子
[00:06:03.160 --> 00:06:05.160]  不是喜歡被約束
[00:06:05.160 --> 00:06:07.160]  也不是看到好處
[00:06:07.160 --> 00:06:09.160]  之前聽你講
[00:06:09.160 --> 00:06:11.160]  是不會的
[00:06:11.160 --> 00:06:13.160]  但很奇怪
[00:06:13.160 --> 00:06:15.160]  有些小孩子
[00:06:15.160 --> 00:06:17.160]  竟然是老師
[00:06:17.160 --> 00:06:19.160]  校長 周圍的人說
[00:06:19.160 --> 00:06:21.160]  這個小孩子很好教
[00:06:21.160 --> 00:06:23.160]  竟然
[00:06:23.160 --> 00:06:25.160]  同學欺負他
[00:06:25.160 --> 00:06:27.160]  還說先生你不要罰他
[00:06:27.160 --> 00:06:29.160]  給他機會
[00:06:29.160 --> 00:06:31.160]  可能他不是故意
[00:06:31.160 --> 00:06:33.160]  欺負我
[00:06:33.160 --> 00:06:35.160]  他反來說
[00:06:35.160 --> 00:06:37.160]  先生你教教他
[00:06:37.160 --> 00:06:39.160]  可能他父母
[00:06:39.160 --> 00:06:41.160]  沒有告訴他
[00:06:41.160 --> 00:06:43.160]  我父母有告訴我
[00:06:43.160 --> 00:06:45.160]  所以先生你罰他
[00:06:45.160 --> 00:06:47.160]  他未必懂
[00:06:47.160 --> 00:06:49.160]  你教他
[00:06:49.160 --> 00:06:51.160]  這種小孩子
[00:06:51.160 --> 00:06:53.160]  厲害
[00:06:53.160 --> 00:06:55.160]  我做很多輔導工作
[00:06:55.160 --> 00:06:57.160]  我真的很恭喜
[00:06:57.160 --> 00:06:59.160]  很多父母
[00:06:59.160 --> 00:07:01.160]  教這種小孩子
[00:07:01.160 --> 00:07:03.160]  講到好學
[00:07:03.160 --> 00:07:05.160]  很多小孩子
[00:07:05.160 --> 00:07:07.160]  看到這個世界很有興趣
[00:07:07.160 --> 00:07:09.160]  你看上一個雙層巴士
[00:07:09.160 --> 00:07:11.160]  你一定會看到
[00:07:11.160 --> 00:07:13.160]  小孩子搶著坐窗口位
[00:07:13.160 --> 00:07:15.160]  他一定會指著
[00:07:15.160 --> 00:07:17.160]  隔離座問:這是甚麼
[00:07:17.160 --> 00:07:19.160]  好學一定有
[00:07:19.160 --> 00:07:21.160]  一定有
[00:07:21.160 --> 00:07:23.160]  他開始知道
[00:07:23.160 --> 00:07:25.160]  很多東西可以自己找
[00:07:25.160 --> 00:07:27.160]  他會自己找
[00:07:27.160 --> 00:07:29.160]  證明
[00:07:29.160 --> 00:07:31.160]  小孩子早期
[00:07:31.160 --> 00:07:33.160]  對這個世界有興趣
[00:07:33.160 --> 00:07:35.160]  不過
[00:07:35.160 --> 00:07:37.160]  我做的行業
[00:07:37.160 --> 00:07:39.160]  我可以講相反的
[00:07:39.160 --> 00:07:41.160]  有些小孩子不喜歡讀書
[00:07:41.160 --> 00:07:43.160]  不喜歡學
[00:07:43.160 --> 00:07:45.160]  不喜歡見先生
[00:07:45.160 --> 00:07:47.160]  為甚麼
[00:07:47.160 --> 00:07:49.160]  因為他對這個世界
[00:07:49.160 --> 00:07:51.160]  失去了很多興趣
[00:07:51.160 --> 00:07:53.160]  很多希望
[00:07:53.160 --> 00:07:55.160]  原因是
[00:07:55.160 --> 00:07:57.160]  很多人對他的興趣不大
[00:07:57.160 --> 00:07:59.160]  他經常呆在家裏
[00:07:59.160 --> 00:08:01.160]  周圍看
[00:08:01.160 --> 00:08:03.160]  都沒有人理會他
[00:08:03.160 --> 00:08:05.160]  於是哭哭啼啼都不想哭
[00:08:05.160 --> 00:08:07.160]  講話都不想講
[00:08:07.160 --> 00:08:09.160]  都沒有人聽
[00:08:09.160 --> 00:08:11.160]  他被忽略了
[00:08:11.160 --> 00:08:13.160]  甚至有些家庭離婚
[00:08:13.160 --> 00:08:15.160]  這個小孩子都不知道
[00:08:15.160 --> 00:08:17.160]  為甚麼前陣子和他一起的人
[00:08:17.160 --> 00:08:19.160]  現在去了哪裏
[00:08:19.160 --> 00:08:21.160]  沒有交代給他
[00:08:21.160 --> 00:08:23.160]  他都等著等著
[00:08:23.160 --> 00:08:25.160]  惡性就是不想
[00:08:25.160 --> 00:08:27.160]  他不會再出現
[00:08:27.160 --> 00:08:29.160]  所以你見到
[00:08:29.160 --> 00:08:31.160]  小孩子對這個失望的程度很高
[00:08:31.160 --> 00:08:33.160]  他對這個世界
[00:08:33.160 --> 00:08:35.160]  很失望
[00:08:35.160 --> 00:08:37.160]  所以到十歲都未夠
[00:08:37.160 --> 00:08:39.160]  他想離開家裏
[00:08:39.160 --> 00:08:41.160]  不在家裏住
[00:08:41.160 --> 00:08:43.160]  我做了幾十年社工
[00:08:43.160 --> 00:08:45.160]  很多離開家裏
[00:08:45.160 --> 00:08:47.160]  的人
[00:08:47.160 --> 00:08:49.160]  現在已經三十多四十多歲
[00:08:49.160 --> 00:08:51.160]  他們告訴我
[00:08:51.160 --> 00:08:53.160]  那段日子
[00:08:53.160 --> 00:08:55.160]  不想再記起他
[00:08:55.160 --> 00:08:57.160]  很痛苦
[00:08:57.160 --> 00:08:59.160]  甚至有些人
[00:08:59.160 --> 00:09:01.160]  四十歲都未夠
[00:09:01.160 --> 00:09:03.160]  他說我失憶
[00:09:03.160 --> 00:09:05.160]  我真的講不到
[00:09:05.160 --> 00:09:07.160]  十歲之前的生活
[00:09:07.160 --> 00:09:09.160]  我完全不記得
[00:09:09.160 --> 00:09:11.160]  我心裏有時壓抑
[00:09:11.160 --> 00:09:13.160]  我完全不記得
[00:09:13.160 --> 00:09:15.160]  一個幸福的小孩子
[00:09:15.160 --> 00:09:17.160]  一定要多謝爸爸媽媽
[00:09:17.160 --> 00:09:19.160]  他真的對他很接受
[00:09:19.160 --> 00:09:21.160]  他講很多東西給他聽
[00:09:21.160 --> 00:09:23.160]  很有心機對他
[00:09:23.160 --> 00:09:25.160]  因為這樣所以他好學
[00:09:25.160 --> 00:09:27.160]  對這個世界很多東西充滿了興趣
[00:09:27.160 --> 00:09:29.160]  所以我同意
[00:09:29.160 --> 00:09:31.160]  其實一個好的父母
[00:09:31.160 --> 00:09:33.160]  才有一個快樂的小孩子
[00:09:33.160 --> 00:09:35.160]  這是很正常很真實的
[00:09:35.160 --> 00:09:37.160]  可能你問
[00:09:37.160 --> 00:09:39.160]  其實生小孩子很辛苦
[00:09:39.160 --> 00:09:41.160]  照顧他
[00:09:41.160 --> 00:09:43.160]  但我亦都告訴你
[00:09:43.160 --> 00:09:45.160]  有大半都不用你辛苦
[00:09:45.160 --> 00:09:47.160]  但有證據
[00:09:47.160 --> 00:09:49.160]  譬如這個例子
[00:09:49.160 --> 00:09:51.160]  他上課很留心
[00:09:51.160 --> 00:09:53.160]  老師說
[00:09:53.160 --> 00:09:55.160]  你的兒子真厲害
[00:09:55.160 --> 00:09:57.160]  你的女兒
[00:09:57.160 --> 00:09:59.160]  我問了很多東西
[00:09:59.160 --> 00:10:01.160]  他都記得
[00:10:01.160 --> 00:10:03.160]  他很專心
[00:10:03.160 --> 00:10:05.160]  原來專注力
[00:10:05.160 --> 00:10:07.160]  是真的小孩子
[00:10:07.160 --> 00:10:09.160]  越來越拉長
[00:10:09.160 --> 00:10:11.160]  由聽一分鐘
[00:10:11.160 --> 00:10:13.160]  到聽五分鐘到三十分鐘
[00:10:13.160 --> 00:10:15.160]  真是可以
[00:10:15.160 --> 00:10:17.160]  你隨時見到有幾個小孩
[00:10:17.160 --> 00:10:19.160]  望著
[00:10:19.160 --> 00:10:21.160]  港島的牧師
[00:10:21.160 --> 00:10:23.160]  是眼睛定定
[00:10:23.160 --> 00:10:25.160]  不眨眼睡覺
[00:10:25.160 --> 00:10:27.160]  當然很多都不行
[00:10:27.160 --> 00:10:29.160]  但有的
[00:10:29.160 --> 00:10:31.160]  專注力
[00:10:31.160 --> 00:10:33.160]  因為他出生之後
[00:10:33.160 --> 00:10:35.160]  有人給很多留意
[00:10:35.160 --> 00:10:37.160]  對他
[00:10:37.160 --> 00:10:39.160]  望著他的眼睛
[00:10:39.160 --> 00:10:41.160]  跟他聊天
[00:10:41.160 --> 00:10:43.160]  他習慣見一個
[00:10:43.160 --> 00:10:45.160]  自己的人
[00:10:45.160 --> 00:10:47.160]  他學了
[00:10:47.160 --> 00:10:49.160]  拉長了專注力
[00:10:49.160 --> 00:10:51.160]  以前我教過很多
[00:10:51.160 --> 00:10:53.160]  過度活躍
[00:10:53.160 --> 00:10:55.160]  專注力很低的
[00:10:55.160 --> 00:10:57.160]  我用手法魔術
[00:10:57.160 --> 00:10:59.160]  引他留意
[00:10:59.160 --> 00:11:01.160]  果然是成功
[00:11:01.160 --> 00:11:03.160]  他想看我馬上變了什麼
[00:11:03.160 --> 00:11:05.160]  他為了好奇心
[00:11:05.160 --> 00:11:07.160]  他不望我不行
[00:11:07.160 --> 00:11:09.160]  我慢慢引導了他的注意力
[00:11:09.160 --> 00:11:11.160]  但這些是九牛二虎之力
[00:11:11.160 --> 00:11:13.160]  不是那麼容易
[00:11:13.160 --> 00:11:15.160]  但奇怪的是專注力
[00:11:15.160 --> 00:11:17.160]  原來生命裏面
[00:11:17.160 --> 00:11:19.160]  可以用盡
[00:11:19.160 --> 00:11:21.160]  都可以進步
[00:11:21.160 --> 00:11:23.160]  所以見到在大學研究院的圖書館
[00:11:23.160 --> 00:11:25.160]  真是早上九點
[00:11:25.160 --> 00:11:27.160]  學生坐在那裏
[00:11:27.160 --> 00:11:29.160]  下午十二點半
[00:11:29.160 --> 00:11:31.160]  你吃完飯
[00:11:31.160 --> 00:11:33.160]  他還坐在那裏
[00:11:33.160 --> 00:11:35.160]  這麼厲害
[00:11:35.160 --> 00:11:37.160]  真是有這些人
[00:11:37.160 --> 00:11:39.160]  用盡了
[00:11:39.160 --> 00:11:41.160]  他很厲害
[00:11:41.160 --> 00:11:43.160]  只要你給他有利的環境發展
[00:11:43.160 --> 00:11:45.160]  他很厲害
[00:11:45.160 --> 00:11:47.160]  第二是記性
[00:11:47.160 --> 00:11:49.160]  記憶力更加厲害
[00:11:49.160 --> 00:11:51.160]  有些人可以記到很小的
[00:11:51.160 --> 00:11:53.160]  和很久之前的東西
[00:11:53.160 --> 00:11:55.160]  特別書本的東西
[00:11:55.160 --> 00:11:57.160]  很厲害
[00:11:57.160 --> 00:11:59.160]  但老實說
[00:11:59.160 --> 00:12:01.160]  研究報告說
[00:12:01.160 --> 00:12:03.160]  他經常被人問的東西
[00:12:03.160 --> 00:12:05.160]  澄清了以前他記漏了的東西
[00:12:05.160 --> 00:12:07.160]  所以他越記越有信心
[00:12:07.160 --> 00:12:09.160]  有信心的人
[00:12:09.160 --> 00:12:11.160]  才有記憶力
[00:12:11.160 --> 00:12:13.160]  沒有信心的人
[00:12:13.160 --> 00:12:15.160]  他都不相信自己記的東西
[00:12:15.160 --> 00:12:17.160]  他就慢慢越來越沒有記憶力
[00:12:17.160 --> 00:12:19.160]  又是誰呢?
[00:12:19.160 --> 00:12:21.160]  又是有一個啟蒙的人
[00:12:21.160 --> 00:12:23.160]  可能是爸爸媽媽
[00:12:23.160 --> 00:12:25.160]  也可能是一個很疼他的阿姨
[00:12:25.160 --> 00:12:27.160]  他經常問他東西
[00:12:27.160 --> 00:12:29.160]  等他回答之後
[00:12:29.160 --> 00:12:31.160]  又叫他再想想
[00:12:31.160 --> 00:12:33.160]  好像漏了一點點
[00:12:33.160 --> 00:12:35.160]  但他沒有罵他
[00:12:35.160 --> 00:12:37.160]  這些又是一個生命
[00:12:37.160 --> 00:12:39.160]  得到另一些栽培
[00:12:39.160 --> 00:12:41.160]  這個生命又很厲害
[00:12:41.160 --> 00:12:45.160]  第三是語言表達力
[00:12:45.160 --> 00:12:47.160]  女孩子五歲
[00:12:47.160 --> 00:12:49.160]  男孩子可能晚一點
[00:12:49.160 --> 00:12:51.160]  或者六歲七歲
[00:12:51.160 --> 00:12:53.160]  可以講長篇大論的東西
[00:12:53.160 --> 00:12:55.160]  女孩子快男孩子一年半左右
[00:12:55.160 --> 00:12:57.160]  但是記住
[00:12:57.160 --> 00:12:59.160]  表達力
[00:12:59.160 --> 00:13:01.160]  如果他能夠講別人
[00:13:01.160 --> 00:13:03.160]  說話的意思
[00:13:03.160 --> 00:13:05.160]  就厲害了
[00:13:05.160 --> 00:13:07.160]  我知道他說什麼
[00:13:07.160 --> 00:13:09.160]  他叫我以後不要這麼骯髒
[00:13:09.160 --> 00:13:11.160]  但他沒有說過你骯髒
[00:13:11.160 --> 00:13:13.160]  我聽得出來
[00:13:13.160 --> 00:13:15.160]  哇 厲害
[00:13:15.160 --> 00:13:17.160]  聽得出來
[00:13:17.160 --> 00:13:19.160]  這個語言表達力
[00:13:19.160 --> 00:13:21.160]  一個兒童隨時可以比一個20歲的青年人厲害
[00:13:21.160 --> 00:13:23.160]  因為他自小
[00:13:23.160 --> 00:13:25.160]  他旁邊的人
[00:13:25.160 --> 00:13:27.160]  教他了解別人說話的原來意思
[00:13:27.160 --> 00:13:29.160]  原來意思
[00:13:29.160 --> 00:13:31.160]  生命要栽培
[00:13:31.160 --> 00:13:33.160]  你放很少東西
[00:13:33.160 --> 00:13:35.160]  他就有很少東西
[00:13:35.160 --> 00:13:37.160]  所以你見到上班的同事
[00:13:37.160 --> 00:13:39.160]  都年紀不小
[00:13:39.160 --> 00:13:41.160]  一說他都不明白
[00:13:41.160 --> 00:13:43.160]  你做老闆
[00:13:43.160 --> 00:13:45.160]  做到你自己都懷疑自己
[00:13:45.160 --> 00:13:47.160]  是不是我說得很差
[00:13:47.160 --> 00:13:49.160]  原來不是
[00:13:49.160 --> 00:13:51.160]  原來對方表達得差
[00:13:51.160 --> 00:13:53.160]  他說話聽得很差
[00:13:53.160 --> 00:13:55.160]  真可惜
[00:13:55.160 --> 00:13:57.160]  童年很寶貴
[00:13:57.160 --> 00:13:59.160]  有沒有放心思
[00:13:59.160 --> 00:14:01.160]  理解力
[00:14:01.160 --> 00:14:03.160]  很深入的東西
[00:14:03.160 --> 00:14:05.160]  未知的東西
[00:14:05.160 --> 00:14:07.160]  竟然可以推測
[00:14:07.160 --> 00:14:09.160]  還有剩多少
[00:14:09.160 --> 00:14:11.160]  很多時候我教小朋友
[00:14:11.160 --> 00:14:13.160]  我講半句
[00:14:13.160 --> 00:14:15.160]  我先透透氣
[00:14:15.160 --> 00:14:17.160]  你可不可以猜
[00:14:17.160 --> 00:14:19.160]  我接著想講什麼
[00:14:19.160 --> 00:14:21.160]  哇 每個人都舉手
[00:14:21.160 --> 00:14:23.160]  撞一下
[00:14:23.160 --> 00:14:25.160]  但有些人真的很厲害
[00:14:25.160 --> 00:14:27.160]  我都真的講到我自己覺得沒辦法
[00:14:27.160 --> 00:14:29.160]  但他猜中
[00:14:29.160 --> 00:14:31.160]  原來對他來說
[00:14:31.160 --> 00:14:33.160]  他能夠深入思考
[00:14:33.160 --> 00:14:35.160]  所以思想再思想
[00:14:35.160 --> 00:14:37.160]  這種就是讀書很厲害的人的能力
[00:14:37.160 --> 00:14:39.160]  你說他讀不讀大學
[00:14:39.160 --> 00:14:41.160]  將來這樣
[00:14:41.160 --> 00:14:43.160]  就看他能不能夠
[00:14:43.160 --> 00:14:45.160]  在未知未聽完的時候
[00:14:45.160 --> 00:14:47.160]  他還可以再思想
[00:14:47.160 --> 00:14:49.160]  這些又是一定
[00:14:49.160 --> 00:14:51.160]  有人和他一起的
[00:14:51.160 --> 00:14:53.160]  所以可能你聽到現在為止
[00:14:53.160 --> 00:14:55.160]  你暫時想一想
[00:14:55.160 --> 00:14:57.160]  他現在想著賺錢上班
[00:14:57.160 --> 00:14:59.160]  真是對不起他
[00:14:59.160 --> 00:15:01.160]  難怪他很少說話
[00:15:01.160 --> 00:15:03.160]  什麼都想不到
[00:15:03.160 --> 00:15:05.160]  原來他的生命缺乏了一種刺激
[00:15:05.160 --> 00:15:07.160]  所以他領受的東西很少
[00:15:07.160 --> 00:15:09.160]  領會的人很少
[00:15:09.160 --> 00:15:11.160]  講了五樣東西
[00:15:11.160 --> 00:15:13.160]  再厲害一點
[00:15:13.160 --> 00:15:15.160]  推理能力 哇 更厲害
[00:15:15.160 --> 00:15:17.160]  第五樣就是
[00:15:17.160 --> 00:15:19.160]  他可以混在複雜的問題那裡
[00:15:19.160 --> 00:15:21.160]  他懂得和別人討論
[00:15:21.160 --> 00:15:23.160]  所以有些人你看到
[00:15:23.160 --> 00:15:25.160]  這些小朋友很喜歡和
[00:15:25.160 --> 00:15:27.160]  大個的哥哥姐姐聊天
[00:15:27.160 --> 00:15:29.160]  這種推理能力很高的小朋友
[00:15:29.160 --> 00:15:31.160]  他不喜歡和年齡的小朋友聊天
[00:15:31.160 --> 00:15:33.160]  滿足不大
[00:15:33.160 --> 00:15:35.160]  例如上教會
[00:15:35.160 --> 00:15:37.160]  他喜歡和一些高班的主學同學聊天
[00:15:37.160 --> 00:15:39.160]  他和同班沒有什麼聊天
[00:15:39.160 --> 00:15:41.160]  原因就是他享受到
[00:15:41.160 --> 00:15:43.160]  別人比他再深奧一點
[00:15:43.160 --> 00:15:45.160]  再解釋得詳細一點
[00:15:45.160 --> 00:15:47.160]  他真是行的
[00:15:47.160 --> 00:15:49.160]  好了 時間關係
[00:15:49.160 --> 00:15:51.160]  我最後要講有剩下的幾樣
[00:15:51.160 --> 00:15:53.160]  你要留心
[00:15:53.160 --> 00:15:55.160]  創作的意思
[00:15:55.160 --> 00:15:57.160]  創意 他夠不夠創意
[00:15:57.160 --> 00:15:59.160]  你跟我學一下
[00:15:59.160 --> 00:16:01.160]  問一下你家裡的子女
[00:16:01.160 --> 00:16:03.160]  你說
[00:16:03.160 --> 00:16:05.160]  意大利粉
[00:16:05.160 --> 00:16:07.160]  美國
[00:16:07.160 --> 00:16:09.160]  意大利粉和美國
[00:16:09.160 --> 00:16:11.160]  串在一起一句句子
[00:16:11.160 --> 00:16:13.160]  你怎麼說
[00:16:13.160 --> 00:16:15.160]  現在小朋友都瘋了
