
[00:00:00.000 --> 00:00:03.000]  他不是打釋打錯,他不是不理你
[00:07:43.000 --> 00:07:45.000]  沒什麼的,我們家庭
[00:07:45.000 --> 00:07:47.000]  他有愛心
[00:07:47.000 --> 00:07:49.000]  他煮得開心,又幫到弟兄
[00:07:49.000 --> 00:07:51.000]  讓他可以過一輩子
[00:07:51.000 --> 00:07:53.000]  他就做了
[00:07:53.000 --> 00:07:55.000]  你明白他這樣做
[00:07:55.000 --> 00:07:57.000]  在我心裏有無限的感恩
[00:07:57.000 --> 00:07:59.000]  我不單感謝那兩對家庭
[00:07:59.000 --> 00:08:01.000]  還有其他
[00:08:01.000 --> 00:08:03.000]  突然間我放了一些東西在那裏
[00:08:03.000 --> 00:08:05.000]  額外的
[00:08:05.000 --> 00:08:07.000]  慣常的三年
[00:08:07.000 --> 00:08:09.000]  我不單感謝家庭,還感謝誰呢
[00:08:09.000 --> 00:08:11.000]  上帝
[00:08:11.000 --> 00:08:13.000]  我感激上帝
[00:08:13.000 --> 00:08:15.000]  給我教育了弟兄姊妹
[00:08:15.000 --> 00:08:19.000]  他們賣菜可能煮多一點
[00:08:19.000 --> 00:08:21.000]  這樣就可以
[00:08:21.000 --> 00:08:23.000]  供應到我,弟兄姊妹
[00:08:23.000 --> 00:08:25.000]  你不要小看你自己
[00:08:25.000 --> 00:08:27.000]  只要你眼睛放大一點,你問一下神
[00:08:27.000 --> 00:08:29.000]  你給我這麼喜歡煮東西吃
[00:08:29.000 --> 00:08:31.000]  你不要小看我煮中餐
[00:08:31.000 --> 00:08:33.000]  你可不可以多給我一些人,讓我煮一些好吃的東西給他吃
[00:08:33.000 --> 00:08:37.000]  這樣你就幫到人
[00:08:37.000 --> 00:08:39.000]  你又開心
[00:08:39.000 --> 00:08:41.000]  教會就好像有些
[00:08:41.000 --> 00:08:43.000]  像一些張家
[00:08:43.000 --> 00:08:45.000]  貼得貼一點
[00:08:45.000 --> 00:08:47.000]  我現在如果生氣
[00:08:47.000 --> 00:08:49.000]  教會傳道人想走
[00:08:49.000 --> 00:08:51.000]  我都難一點的,你不理解到嗎
[00:08:51.000 --> 00:08:53.000]  那些情
[00:08:53.000 --> 00:08:55.000]  箍住
[00:08:55.000 --> 00:08:57.000]  我就算生氣傳道人
[00:08:57.000 --> 00:08:59.000]  不捨得弟兄姊妹
[00:08:59.000 --> 00:09:01.000]  我都一聲吞了他,繼續回家
[00:09:01.000 --> 00:09:03.000]  教會原來是這樣的
[00:09:03.000 --> 00:09:05.000]  你不要以為你恩賜沒有用
[00:09:05.000 --> 00:09:07.000]  我講不到道,我唱不到歌,彈不到琴
[00:09:07.000 --> 00:09:09.000]  不是的,是這樣的
[00:09:09.000 --> 00:09:11.000]  你知道很多人需要他聊天
[00:09:11.000 --> 00:09:15.000]  我們這些男人,特別我們這類人
[00:09:15.000 --> 00:09:17.000]  跟人講了兩句,我就教他
[00:09:17.000 --> 00:09:19.000]  你是不是很憎這些人
[00:09:19.000 --> 00:09:21.000]  我都很憎的
[00:09:21.000 --> 00:09:23.000]  找我這些人去探人
[00:09:23.000 --> 00:09:25.000]  去安慰那些人
[00:09:25.000 --> 00:09:27.000]  找你們當中有些人
[00:09:27.000 --> 00:09:29.000]  經常都說自己
[00:09:29.000 --> 00:09:31.000]  我不是很會說話的
[00:09:31.000 --> 00:09:33.000]  你覺得你自己是不是這樣的人
[00:09:33.000 --> 00:09:35.000]  我不是很會說話的
[00:09:35.000 --> 00:09:37.000]  我來聽你說的,我教不到你的
[00:09:37.000 --> 00:09:39.000]  正正就是需要你
[00:09:39.000 --> 00:09:41.000]  教會真的很需要這些人
[00:09:41.000 --> 00:09:43.000]  我現在發覺這三年來
[00:09:43.000 --> 00:09:45.000]  香港很多人精神、心態
[00:09:45.000 --> 00:09:47.000]  心境的健康
[00:09:47.000 --> 00:09:49.000]  是有極大的需要
[00:09:49.000 --> 00:09:51.000]  所以千萬不要用我們的價值觀
[00:09:51.000 --> 00:09:53.000]  看我有沒有賺錢的恩賜
[00:09:53.000 --> 00:09:55.000]  我又不是律師,我又不是醫生
[00:09:55.000 --> 00:09:57.000]  我又沒有講人家的恩賜,又不能出去講幾百人的事
[00:09:57.000 --> 00:09:59.000]  我沒有用了在教會
[00:09:59.000 --> 00:10:01.000]  奉獻又少
[00:10:01.000 --> 00:10:03.000]  隨便過世就算了
[00:10:03.000 --> 00:10:05.000]  不是,隨便過世,神不容許你
[00:10:05.000 --> 00:10:07.000]  聖靈不給你,隨他的意思
[00:10:07.000 --> 00:10:09.000]  給了你一個恩賜
[00:10:09.000 --> 00:10:11.000]  你應該說,神啊,你給我這樣
[00:10:11.000 --> 00:10:13.000]  我又不懂說話
[00:10:13.000 --> 00:10:15.000]  但我有耐性,我又坐在這裡聽人說話
[00:10:15.000 --> 00:10:17.000]  我又不計那些老人家
[00:10:17.000 --> 00:10:19.000]  我可不可以去探探他們
[00:10:19.000 --> 00:10:21.000]  這樣你教會興旺
[00:10:21.000 --> 00:10:23.000]  這樣你老人家
[00:10:23.000 --> 00:10:25.000]  最後的十年八載
[00:10:25.000 --> 00:10:27.000]  他不會走得那麼酸
[00:10:27.000 --> 00:10:29.000]  這樣你就在他們人生
[00:10:29.000 --> 00:10:31.000]  似乎沒有人理他,社會都不理他的時候
[00:10:31.000 --> 00:10:33.000]  他發覺原來
[00:10:33.000 --> 00:10:35.000]  信耶穌的人會理他
[00:10:35.000 --> 00:10:37.000]  這樣他就要找同一條路
[00:10:37.000 --> 00:10:39.000]  行山的那個婆婆
[00:10:39.000 --> 00:10:41.000]  不回教會,她說你回來教會吧
[00:10:41.000 --> 00:10:43.000]  人們很好的,他們不懂說什麼神學
[00:10:43.000 --> 00:10:45.000]  只會說這些,回來教會吧
[00:10:45.000 --> 00:10:47.000]  耶穌很靈,人們很好的
[00:10:47.000 --> 00:10:49.000]  就是這樣
[00:10:49.000 --> 00:10:51.000]  這樣你有用
[00:10:51.000 --> 00:10:53.000]  不是你,是各陪你
[00:10:53.000 --> 00:10:55.000]  但你把一個婆婆,感動到一個婆婆
[00:10:55.000 --> 00:10:57.000]  那個婆婆帶另一個婆婆
[00:10:57.000 --> 00:10:59.000]  第二個婆婆帶第三個婆婆
[00:10:59.000 --> 00:11:01.000]  第三個婆婆帶孫子
[00:11:01.000 --> 00:11:03.000]  那個孫子原來是宋上哲
[00:11:03.000 --> 00:11:05.000]  這樣你就糟糕了
[00:11:05.000 --> 00:11:07.000]  這樣你就中了
[00:11:07.000 --> 00:11:09.000]  你怎麼知道他哪個是宋上哲呢
[00:11:09.000 --> 00:11:11.000]  弟兄姊妹
[00:11:11.000 --> 00:11:13.000]  不要用後果來決定我們做什麼
[00:11:13.000 --> 00:11:15.000]  這個就是我們香港的社會
[00:11:15.000 --> 00:11:17.000]  有沒有好處
[00:11:17.000 --> 00:11:19.000]  我們是什麼身份神義
[00:11:19.000 --> 00:11:21.000]  我們做什麼,找他叫我們做什麼
[00:11:21.000 --> 00:11:23.000]  我們做什麼,這樣就合適了
[00:11:23.000 --> 00:11:25.000]  他就會賜福給我們
[00:11:25.000 --> 00:11:27.000]  後果他會負責
[00:11:27.000 --> 00:11:29.000]  傳福音也是,你要去說
[00:11:29.000 --> 00:11:31.000]  信耶穌是聖靈的工作
[00:11:31.000 --> 00:11:33.000]  保羅在前面說明
[00:11:33.000 --> 00:11:35.000]  明顯我說話不厲害
[00:11:35.000 --> 00:11:37.000]  我沒有說他們其他人那麼厲害
[00:11:37.000 --> 00:11:39.000]  你們又不是貴族出身
[00:11:39.000 --> 00:11:41.000]  為什麼你們要信耶穌
[00:11:41.000 --> 00:11:43.000]  顯明是聖靈的工作
[00:11:43.000 --> 00:11:45.000]  大能就是這樣
[00:11:45.000 --> 00:11:47.000]  好了
[00:11:47.000 --> 00:11:49.000]  15-20節
[00:11:49.000 --> 00:11:51.000]  是說了
[00:11:51.000 --> 00:11:53.000]  自卑的
[00:11:53.000 --> 00:11:55.000]  你知道保羅很討厭那些
[00:11:55.000 --> 00:11:57.000]  堅強的
[00:11:57.000 --> 00:11:59.000]  所以21-26節
[00:11:59.000 --> 00:12:01.000]  特別長特別多
[00:12:01.000 --> 00:12:03.000]  他真的跟他們說
[00:12:03.000 --> 00:12:05.000]  21
[00:12:05.000 --> 00:12:07.000]  你看完15-16
[00:12:07.000 --> 00:12:09.000]  你就開始有通竅
[00:12:09.000 --> 00:12:11.000]  眼和頭當然是第一
[00:12:11.000 --> 00:12:13.000]  當然是第一
[00:12:13.000 --> 00:12:15.000]  他是最高的
[00:12:15.000 --> 00:12:17.000]  又看東西又指揮號令
[00:12:17.000 --> 00:12:19.000]  所以21節是說一些弟兄姊妹
[00:12:19.000 --> 00:12:21.000]  自己以為自己教會沒有了他們
[00:12:21.000 --> 00:12:23.000]  不可以的,或者是你
[00:12:23.000 --> 00:12:25.000]  全教會
[00:12:25.000 --> 00:12:27.000]  恆久奉獻是我最多的
[00:12:27.000 --> 00:12:29.000]  沒有登名的
[00:12:29.000 --> 00:12:31.000]  如果登名,所有人都知道
[00:12:31.000 --> 00:12:33.000]  我走了,教會不行了
[00:12:33.000 --> 00:12:35.000]  教會的帳目是我搞的
[00:12:35.000 --> 00:12:37.000]  這麼多年
[00:12:37.000 --> 00:12:39.000]  你想想我走了,那些人都不知道怎麼罰奉獻單
[00:12:39.000 --> 00:12:41.000]  除了一個
[00:12:41.000 --> 00:12:43.000]  還有一個最popular的
[00:12:43.000 --> 00:12:45.000]  兒童事工
[00:12:45.000 --> 00:12:47.000]  是我的
[00:12:47.000 --> 00:12:49.000]  東西放在哪裡
[00:12:49.000 --> 00:12:51.000]  小朋友怎麼分班
[00:12:51.000 --> 00:12:53.000]  去哪裡拿教材
[00:12:53.000 --> 00:12:55.000]  誰接洽
[00:12:55.000 --> 00:12:57.000]  是我的
[00:12:57.000 --> 00:12:59.000]  你惹我生氣了
[00:12:59.000 --> 00:13:01.000]  我走了,教會就散了
[00:13:01.000 --> 00:13:03.000]  什麼不散,小朋友不開心
[00:13:03.000 --> 00:13:05.000]  家長就不帶他們來,現在這個世界
[00:13:05.000 --> 00:13:07.000]  不帶他們來,你們就沒有大人聚會了
[00:13:09.000 --> 00:13:11.000]  保羅就說
[00:13:11.000 --> 00:13:13.000]  你很厲害,眼不可以對手說
[00:13:13.000 --> 00:13:15.000]  我容不住你
[00:13:15.000 --> 00:13:17.000]  頭也不可以對腳說
[00:13:17.000 --> 00:13:19.000]  我容不住你
[00:13:19.000 --> 00:13:21.000]  不是靠你
[00:13:21.000 --> 00:13:23.000]  接著他就開始說
[00:13:23.000 --> 00:13:25.000]  難道靠那些渣的
[00:13:25.000 --> 00:13:27.000]  他就開始說
[00:13:27.000 --> 00:13:29.000]  上面他沒有說這句話
[00:13:29.000 --> 00:13:31.000]  不但如此
[00:13:31.000 --> 00:13:35.000]  對於以為自己聰明的人
[00:13:35.000 --> 00:13:37.000]  他就特別加了理由跟他說
[00:13:37.000 --> 00:13:41.000]  我想你明白神的心意和他做事的方式
[00:13:41.000 --> 00:13:43.000]  他的價值觀
[00:13:43.000 --> 00:13:45.000]  不是你的價值觀
[00:13:45.000 --> 00:13:48.000]  他說身上肢體人以為軟弱的
[00:13:48.000 --> 00:13:50.000]  更是不可小的
[00:13:50.000 --> 00:13:52.000]  我覺得這點很重要
[00:13:52.000 --> 00:13:54.000]  我需要一堂課跟你說
[00:13:54.000 --> 00:13:56.000]  身上的肢體
[00:13:56.000 --> 00:13:58.000]  即是你人的
[00:13:58.000 --> 00:14:00.000]  身體裏面的器官
[00:14:00.000 --> 00:14:04.000]  你認為你哪個器官是軟弱的
[00:14:04.000 --> 00:14:06.000]  weak
[00:14:06.000 --> 00:14:08.000]  最容易受傷的是誰
[00:14:08.000 --> 00:14:10.000]  你的器官裏面是誰最容易受傷
[00:14:10.000 --> 00:14:12.000]  老
[00:14:12.000 --> 00:14:16.000]  最弱的
[00:14:16.000 --> 00:14:18.000]  雖然香港的空氣是差一點
[00:14:18.000 --> 00:14:22.000]  心
[00:14:22.000 --> 00:14:24.000]  老
[00:14:24.000 --> 00:14:26.000]  你想想心和老
[00:14:26.000 --> 00:14:28.000]  鼻子不是最弱的
[00:14:28.000 --> 00:14:30.000]  如果鼻子是最弱的
[00:14:30.000 --> 00:14:32.000]  你家裏有子女
[00:14:32.000 --> 00:14:34.000]  你拖小孩走的時候
[00:14:34.000 --> 00:14:36.000]  樓下裝修
[00:14:36.000 --> 00:14:38.000]  或者人棚有搭棚
[00:14:38.000 --> 00:14:40.000]  你帶小孩經過的時候
[00:14:40.000 --> 00:14:42.000]  你會做什麼動作
[00:14:42.000 --> 00:14:44.000]  遮住他
[00:14:44.000 --> 00:14:46.000]  很明顯不是最弱
[00:14:46.000 --> 00:14:48.000]  他可以冒險
[00:14:48.000 --> 00:14:50.000]  神做人的時候鼻子放在外面
[00:14:50.000 --> 00:14:52.000]  神做你的心放在外面
[00:14:52.000 --> 00:14:56.000]  你的心
[00:14:56.000 --> 00:14:58.000]  是放在一些肉
[00:14:58.000 --> 00:15:00.000]  然後有個rib cage
[00:15:00.000 --> 00:15:02.000]  有些肋骨
[00:15:02.000 --> 00:15:04.000]  頂住
[00:15:04.000 --> 00:15:06.000]  外面又再包肉
[00:15:06.000 --> 00:15:08.000]  肉上面又包皮
[00:15:08.000 --> 00:15:10.000]  為什麼
[00:15:10.000 --> 00:15:12.000]  弱嘛
[00:15:12.000 --> 00:15:14.000]  容易受傷的人
[00:15:14.000 --> 00:15:16.000]  是吧
[00:15:16.000 --> 00:15:18.000]  所以軟弱的器官
[00:15:18.000 --> 00:15:20.000]  人以為軟弱
[00:15:20.000 --> 00:15:22.000]  其實很重要
[00:15:22.000 --> 00:15:24.000]  所以要包得很緊
[00:15:24.000 --> 00:15:26.000]  同一個角度
[00:15:26.000 --> 00:15:28.000]  看你的腦
[00:15:28.000 --> 00:15:30.000]  現在人們發覺腦震盪
[00:15:30.000 --> 00:15:32.000]  很重要
[00:15:32.000 --> 00:15:34.000]  發覺腦有個硬殼
[00:15:34.000 --> 00:15:36.000]  硬殼和腦之間
[00:15:36.000 --> 00:15:38.000]  有些像啫喱的東西
[00:15:38.000 --> 00:15:40.000]  我們讀過機械工程
[00:15:40.000 --> 00:15:42.000]  就知道
[00:15:42.000 --> 00:15:44.000]  製造一種叫impedance
[00:15:44.000 --> 00:15:46.000]  不同的
[00:15:46.000 --> 00:15:48.000]  可以吸取震盪
[00:15:48.000 --> 00:15:50.000]  但如果勁頭
[00:15:50.000 --> 00:15:52.000]  震盪頻率照過
[00:15:52.000 --> 00:15:54.000]  就完蛋了
[00:15:54.000 --> 00:15:56.000]  一拔掉就這樣打你的腦細胞
[00:15:56.000 --> 00:15:58.000]  神這麼奇妙
[00:15:58.000 --> 00:16:00.000]  而且
[00:16:00.000 --> 00:16:02.000]  吃些肥的東西
[00:16:02.000 --> 00:16:04.000]  增加你的腦細胞運作
[00:16:04.000 --> 00:16:06.000]  很奇妙
[00:16:06.000 --> 00:16:08.000]  這麼弱的腦細胞
[00:16:08.000 --> 00:16:10.000]  你想想
[00:16:10.000 --> 00:16:12.000]  你的身體裡最硬的骨頭
[00:16:12.000 --> 00:16:14.000]  差不多在這裡
[00:16:14.000 --> 00:16:16.000]  本來就是這樣說
[00:16:16.000 --> 00:16:18.000]  你想想我們神做人
[00:16:18.000 --> 00:16:20.000]  這麼軟弱的
