
[00:00:00.000 --> 00:00:05.500]  烈王紀第四章
[00:01:47.320 --> 00:01:49.820]  都是有關所羅門王
[00:01:49.820 --> 00:01:54.320]  第一點就是說他是使人和睦的君王
[00:01:54.320 --> 00:01:57.820]  在烈王紀上的三章一至三節
[00:01:57.820 --> 00:02:02.320]  第二點所羅門是尋求智慧的君王
[00:02:02.320 --> 00:02:06.320]  在烈王紀上的三章四至十五節
[00:02:06.320 --> 00:02:11.320]  第三點他是一個辨別是非的君王
[00:02:11.320 --> 00:02:15.820]  烈王紀上的三章十六至二十八節
[00:02:15.820 --> 00:02:17.820]  我們先來看第一點
[00:02:17.820 --> 00:02:21.820]  就是所羅門是使人和睦的君王
[00:02:21.820 --> 00:02:24.820]  其實所羅門這個名字
[00:02:24.820 --> 00:02:28.820]  就是來自希伯來文的Shalom這個字
[00:02:28.820 --> 00:02:31.820]  意思就是和平就是平安
[00:02:31.820 --> 00:02:34.820]  的確在所羅門統治的期間
[00:02:34.820 --> 00:02:38.820]  他是和鄰近的國家和平共處
[00:02:38.820 --> 00:02:44.820]  他的父親大衛就是在刀鋒上
[00:02:44.820 --> 00:02:49.820]  在戰場上來奪取土地東征西討
[00:02:49.820 --> 00:02:53.820]  所羅門是用國際外交的手法
[00:02:53.820 --> 00:02:55.820]  他不需要打仗
[00:02:55.820 --> 00:02:58.820]  他只需要透過通婚和外邦來納約
[00:02:58.820 --> 00:03:00.820]  這個就是原因
[00:03:00.820 --> 00:03:05.820]  為什麼所羅門有七百個公主成為他的妻子
[00:03:05.820 --> 00:03:07.820]  還有三百個妃嬪
[00:03:07.820 --> 00:03:12.820]  記載在烈王紀上的十一章第三節
[00:03:12.820 --> 00:03:16.820]  其實他這樣做是違背了摩西律法
[00:03:16.820 --> 00:03:19.820]  給君王的律例典章
[00:03:19.820 --> 00:03:23.820]  就是君王不可為自己多納妃嬪
[00:03:23.820 --> 00:03:27.820]  新命紀的十七章十四至二十節
[00:03:27.820 --> 00:03:30.820]  所羅門登基之後
[00:03:30.820 --> 00:03:32.820]  他娶了第一個新娘子
[00:03:32.820 --> 00:03:35.820]  就是埃及法老的女兒
[00:03:35.820 --> 00:03:38.820]  透過這個聯婚我們能夠見到
[00:03:38.820 --> 00:03:44.820]  其實埃及在國際舞台上的地位已經大不如前
[00:03:44.820 --> 00:03:48.820]  以色列的地位正在大大提升
[00:03:48.820 --> 00:03:49.820]  為什麼?
[00:03:49.820 --> 00:03:54.820]  因為絕對不是埃及的傳統
[00:03:54.820 --> 00:03:58.820]  將埃及王的女兒嫁到別的國家
[00:03:58.820 --> 00:04:00.820]  中國就不同了
[00:04:00.820 --> 00:04:03.820]  我們知道在中國古代
[00:04:03.820 --> 00:04:06.820]  時常都會找公主去和親
[00:04:06.820 --> 00:04:08.820]  但不是埃及
[00:04:08.820 --> 00:04:10.820]  值得注意的是
[00:04:10.820 --> 00:04:14.820]  所羅門娶了埃及的公主回來
[00:04:14.820 --> 00:04:20.820]  沒有立刻將她放在大衛曾經居住的宮殿
[00:04:20.820 --> 00:04:24.820]  因為在歷代至上的八章第十一節
[00:04:24.820 --> 00:04:28.820]  他知道這個宮殿太近藥櫃
[00:04:28.820 --> 00:04:30.820]  他有點不放心
[00:04:30.820 --> 00:04:34.820]  很明顯他知道娶外邦女子為妻
[00:04:34.820 --> 00:04:36.820]  不為神所喜悅
[00:04:36.820 --> 00:04:41.820]  到她為自己建好宮殿之後
[00:04:41.820 --> 00:04:46.820]  他就將埃及公主帶到他新建的宮殿
[00:04:46.820 --> 00:04:51.820]  其實所羅門不單為自己建宮殿
[00:04:51.820 --> 00:04:53.820]  也為神建聖殿
[00:04:53.820 --> 00:04:54.820]  這是我們知道的
[00:04:54.820 --> 00:04:58.820]  他也延伸了耶路撒冷的城牆
[00:04:58.820 --> 00:05:01.820]  來保護以色列
[00:05:01.820 --> 00:05:04.820]  在列王紀上的三章第一節
[00:05:04.820 --> 00:05:07.820]  作者似乎有個伏筆
[00:05:07.820 --> 00:05:12.820]  因為當他記載建宮殿和聖殿的時候
[00:05:12.820 --> 00:05:15.820]  他是將宮殿放在聖殿之前
[00:05:15.820 --> 00:05:20.820]  而我們知道所羅門是先建聖殿
[00:05:20.820 --> 00:05:23.820]  然後才為自己建宮殿
[00:05:23.820 --> 00:05:28.820]  作者為何要將次序顛倒呢?
[00:05:28.820 --> 00:05:30.820]  可能就是有個伏筆
[00:05:30.820 --> 00:05:37.820]  讓我們看到所羅門始終的優先次序出現了問題
[00:05:37.820 --> 00:05:38.820]  我們怎麼知道呢?
[00:05:38.820 --> 00:05:41.820]  在列王紀上的六章三十八節
[00:05:41.820 --> 00:05:45.820]  說他用了七年的時間來建聖殿
[00:05:45.820 --> 00:05:48.820]  而在列王紀上的七章一節
[00:05:48.820 --> 00:05:52.820]  說他用了十三年來建自己的皇宮
[00:05:52.820 --> 00:05:55.820]  差不多是雙倍的時間
[00:05:55.820 --> 00:05:59.820]  所以我們知道他的優先次序出現了問題
[00:05:59.820 --> 00:06:05.820]  所以早在所羅門機編向耶和華提出要求
[00:06:05.820 --> 00:06:07.820]  希望得到智慧之前
[00:06:07.820 --> 00:06:11.820]  作者已經下了伏筆
[00:06:11.820 --> 00:06:18.820]  讓我們看到所羅門最後會跟隨他的妃嬪離棄神
[00:06:18.820 --> 00:06:21.820]  在列王紀上的三章一節
[00:06:21.820 --> 00:06:25.820]  和列王紀上的十一章一至八節
[00:06:25.820 --> 00:06:28.820]  其實可以說是一個首尾的呼應
[00:06:28.820 --> 00:06:37.820]  說出了所羅門最後會透過迎娶外邦的女子而離棄神
[00:06:37.820 --> 00:06:41.820]  三章一節說他娶埃及的公主為妻
[00:06:41.820 --> 00:06:47.820]  十一章一至八節說他離棄神去拜偶像
[00:06:47.820 --> 00:06:51.820]  其實通婚這個字或者是結親這個字
[00:06:51.820 --> 00:06:57.820]  原文的希伯來文可以解釋成為一個女子的丈夫
[00:06:57.820 --> 00:07:01.820]  但也可以解釋成為別人的女婿
[00:07:01.820 --> 00:07:04.820]  你說有什麼分別呢?
[00:07:04.820 --> 00:07:10.820]  你看新命紀的七章三節和約書亞紀的二十三章十二節
[00:07:10.820 --> 00:07:11.820]  你就明白了
[00:07:11.820 --> 00:07:15.820]  經文說不要與他們通婚
[00:07:15.820 --> 00:07:18.820]  他們是誰呢?是外邦人
[00:07:18.820 --> 00:07:23.820]  因為他必使你的兒子離開我去侍奉別神
[00:07:23.820 --> 00:07:27.820]  有沒有看到?使你的兒子離開神
[00:07:27.820 --> 00:07:32.820]  他們將成為別人的女婿去侍奉別神
[00:07:32.820 --> 00:07:35.820]  而最終所羅門就是這樣
[00:07:35.820 --> 00:07:40.820]  跟隨了他外邦的妻妾來離棄神
[00:07:40.820 --> 00:07:48.820]  所羅門不僅違反了神的命令為自己多納妃嬪
[00:07:48.820 --> 00:07:52.820]  甚至娶了埃及的公主為妻
[00:07:52.820 --> 00:07:57.820]  而且他還在埃及買了很多馬匹
[00:07:57.820 --> 00:08:00.820]  為自己多添馬匹
[00:08:00.820 --> 00:08:02.820]  在獵王旗上的四章十章
[00:08:02.820 --> 00:08:07.820]  歷代治下的一章和九章都有提到
[00:08:07.820 --> 00:08:10.820]  其實每一個皇當登基的時候
[00:08:10.820 --> 00:08:14.820]  都要為自己抄寫一本神的律法書
[00:08:14.820 --> 00:08:19.820]  當所羅門抄到君王不可為自己多納妃嬪
[00:08:19.820 --> 00:08:22.820]  不可為自己加添馬匹的時候
[00:08:22.820 --> 00:08:25.820]  不知道他有什麼反應
[00:08:25.820 --> 00:08:29.820]  又或者他有沒有讀過大衛的詩篇
[00:08:29.820 --> 00:08:33.820]  他父親大衛的詩篇二十篇第七節
[00:08:33.820 --> 00:08:36.820]  有人靠車有人靠馬
[00:08:36.820 --> 00:08:41.820]  但我們要靠耶和華我們神的名
[00:08:41.820 --> 00:08:44.820]  不知道他讀到他父親寫的經文
[00:08:44.820 --> 00:08:46.820]  又有什麼反應呢?
[00:08:46.820 --> 00:08:51.820]  其實詩篇的三十三篇也有相似的記載
[00:08:51.820 --> 00:08:55.820]  所羅門和外邦人通婚
[00:08:55.820 --> 00:08:59.820]  其實是違背了神給以色列人的誡命
[00:08:59.820 --> 00:09:01.820]  就是要他們分別為聖
[00:09:01.820 --> 00:09:04.820]  神曾經對猶太人說
[00:09:04.820 --> 00:09:07.820]  「我是耶和華你們的神
[00:09:07.820 --> 00:09:10.820]  使你們與萬民有分別的」
[00:09:10.820 --> 00:09:14.820]  尼米奇的二十章二十四節和二十六節
[00:09:14.820 --> 00:09:18.820]  當巴蘭先知來詛咒以色列的時候
[00:09:18.820 --> 00:09:22.820]  他也描述以色列是獨居的民
[00:09:22.820 --> 00:09:24.820]  不列在萬民中
[00:09:24.820 --> 00:09:27.820]  文素記二十三章第九節
[00:09:27.820 --> 00:09:29.820]  神要他們分別為聖
[00:09:29.820 --> 00:09:32.820]  他們是神的聖民
[00:09:32.820 --> 00:09:35.820]  神親自居住在人民當中
[00:09:35.820 --> 00:09:38.820]  神從來沒有和外邦國家納約
[00:09:38.820 --> 00:09:41.820]  神也沒有將他們的話語
[00:09:41.820 --> 00:09:44.820]  將他們的聖所、祭司的職份
[00:09:44.820 --> 00:09:46.820]  賜給這些外邦國家
[00:09:46.820 --> 00:09:50.820]  只要以色列人信靠耶和華服從他
[00:09:50.820 --> 00:09:54.820]  他們可以在應許之地安然居住
[00:09:54.820 --> 00:10:00.820]  那麼神為什麼要將以色列人分別為聖呢?
[00:10:00.820 --> 00:10:05.820]  其實這個和我們基督徒也很相似
[00:10:05.820 --> 00:10:08.820]  耶穌基督說我們在世不屬世
[00:10:08.820 --> 00:10:11.820]  約翰福音第十七章
[00:10:11.820 --> 00:10:15.820]  神將以色列人安置在萬民當中
[00:10:15.820 --> 00:10:19.820]  就好像神將我們安置在這個世界裡
[00:10:19.820 --> 00:10:23.820]  就是要彰顯出神的榮耀
[00:10:23.820 --> 00:10:27.820]  神要以色列人成為外邦人的光
[00:10:27.820 --> 00:10:30.820]  以塞瓦書四十二章第六節
[00:10:30.820 --> 00:10:33.820]  如果以色列人守約
[00:10:33.820 --> 00:10:35.820]  神就會祝福他們
[00:10:35.820 --> 00:10:40.820]  以致透過他們也可以祝福所有外邦國家
[00:10:40.820 --> 00:10:42.820]  但是很可惜
[00:10:42.820 --> 00:10:44.820]  以色列人失敗了
[00:10:44.820 --> 00:10:47.820]  他們沒有做到神要他們做的事
[00:10:47.820 --> 00:10:51.820]  所以在羅馬書第九章至十一章
[00:10:51.820 --> 00:10:54.820]  神暫時將以色列人放在一邊
[00:10:54.820 --> 00:10:57.820]  現在透過教會
[00:10:57.820 --> 00:11:02.820]  叫教會完成神最初給以色列人的任務
[00:11:02.820 --> 00:11:05.820]  就是成為外邦人的光
[00:11:05.820 --> 00:11:08.820]  將福音傳給他們
[00:11:08.820 --> 00:11:10.820]  但是相反地
[00:11:10.820 --> 00:11:15.820]  以色列人不僅沒有成為外邦人的光
[00:11:15.820 --> 00:11:20.820]  反而他們就效法外邦人去拜偶像
[00:11:20.820 --> 00:11:23.820]  以致神管教他們
[00:11:23.820 --> 00:11:25.820]  使得以色列人亡國
[00:11:25.820 --> 00:11:26.820]  聖殿被毀
[00:11:26.820 --> 00:11:28.820]  被擄到巴比倫
[00:11:28.820 --> 00:11:31.820]  神本來要他們成為萬國之首
[00:11:31.820 --> 00:11:35.820]  結果他們成為萬國之尾
[00:11:35.820 --> 00:11:37.820]  所羅門可能認為
[00:11:37.820 --> 00:11:40.820]  他透過與外邦人通婚
[00:11:40.820 --> 00:11:45.820]  可以令到以色列能夠進入國際的大家庭
[00:11:45.820 --> 00:11:48.820]  並且在政治的舞台上
[00:11:48.820 --> 00:11:51.820]  他們的地位能夠得到提升
[00:11:51.820 --> 00:11:52.820]  但是很可惜
[00:11:52.820 --> 00:11:57.820]  實際上以色列人的靈命越來越倒退
[00:11:57.820 --> 00:12:01.820]  所羅門王的國家 以色列的國家
[00:12:01.820 --> 00:12:04.820]  雖然在物質上非常豐富
[00:12:04.820 --> 00:12:08.820]  但是在靈命上極之貧乏
[00:12:08.820 --> 00:12:12.820]  就好像所羅門在《說傳道書》裡說
[00:12:12.820 --> 00:12:16.820]  一切都是空虛
[00:12:16.820 --> 00:12:21.820]  在《獵王紀》上的第三章二至三節
[00:12:21.820 --> 00:12:24.820]  作者又好像留了一個伏筆
[00:12:24.820 --> 00:12:28.820]  我們知道是神的心意 神的旨意
[00:12:28.820 --> 00:12:32.820]  要以色列人在一個中心的地方來敬拜他
[00:12:32.820 --> 00:12:34.820]  而不是校法的迦南人
[00:12:34.820 --> 00:12:38.820]  在高處在休壇來敬拜
[00:12:38.820 --> 00:12:41.820]  當以色列人進入迦南地
[00:12:41.820 --> 00:12:44.820]  神要他們毀滅所有的偶像
[00:12:44.820 --> 00:12:46.820]  所有的休壇
[00:12:46.820 --> 00:12:49.820]  在聖殿未建成之前
[00:12:49.820 --> 00:12:52.820]  以色列人就一直在休壇來敬拜神
[00:12:52.820 --> 00:12:57.820]  其實他們應該在會幕敬拜神
[00:12:57.820 --> 00:13:00.820]  因為雖然聖殿未建好
[00:13:00.820 --> 00:13:03.820]  神叫以色列人在會幕敬拜他
[00:13:03.820 --> 00:13:07.820]  就算你說會幕在基片太遠
[00:13:07.820 --> 00:13:11.820]  以色列人仍然可以去到藥櫃
[00:13:11.820 --> 00:13:16.820]  記不記得大衛將藥櫃搬到耶路撒冷
[00:13:16.820 --> 00:13:20.820]  建了一個帳篷來安放藥櫃
[00:13:20.820 --> 00:13:23.820]  以色列人就算不去會幕敬拜神
[00:13:23.820 --> 00:13:28.820]  也應該像所羅門等會我們會見到
[00:13:28.820 --> 00:13:31.820]  他去到藥櫃前獻祭
[00:13:31.820 --> 00:13:34.820]  在藥櫃前來敬拜
[00:13:34.820 --> 00:13:35.820]  但很可惜
[00:13:35.820 --> 00:13:38.820]  以色列人一直在休壇敬拜神
[00:13:38.820 --> 00:13:44.820]  甚至休壇就變成了以色列人敬拜的場所
[00:13:44.820 --> 00:13:49.820]  在獵王紀上的三章二節至三節
[00:13:49.820 --> 00:13:51.820]  作者又留下了伏筆
[00:13:51.820 --> 00:13:57.820]  經文說指示人民和所羅門仍然在休壇
[00:13:57.820 --> 00:14:00.820]  獻祭敬拜神
[00:14:00.820 --> 00:14:03.820]  「指示」這個字很重要
[00:14:03.820 --> 00:14:08.820]  以色列人外表看起來可能非常俗齡
[00:14:08.820 --> 00:14:14.820]  但實質上他們其實還在休壇敬拜
[00:14:14.820 --> 00:14:17.820]  甚至可能在敬拜偶像
[00:14:17.820 --> 00:14:21.820]  其實在獵王紀裏面對君王的評價
[00:14:21.820 --> 00:14:24.820]  很多時都是和休壇有關
[00:14:24.820 --> 00:14:28.820]  例如在獵王紀上的十五章十四節
[00:14:28.820 --> 00:14:31.820]  說到有一個叫阿薩王
[00:14:31.820 --> 00:14:33.820]  他是一個好皇帝
[00:14:33.820 --> 00:14:37.820]  他是清除偶像 除去偶像
[00:14:37.820 --> 00:14:41.820]  但經文說他沒有除去休壇
[00:14:41.820 --> 00:14:46.820]  也就是說如果阿薩王有任何的改革
[00:14:46.820 --> 00:14:49.820]  這些改革根本不是那麼徹底
[00:14:49.820 --> 00:14:52.820]  因為他沒有除去休壇
[00:14:52.820 --> 00:14:56.820]  在獵王紀裏面從來沒有說到
[00:14:56.820 --> 00:14:59.820]  其他的君王是愛耶和華
[00:14:59.820 --> 00:15:03.820]  但在獵王紀上的三章三節
[00:15:03.820 --> 00:15:06.820]  就說所羅門愛耶和華
[00:15:06.820 --> 00:15:10.820]  很明顯所羅門最初的確是愛神
[00:15:10.820 --> 00:15:13.820]  但後來就是因為他的妃嬪
[00:15:13.820 --> 00:15:17.820]  帶領他離棄神去拜偶像
[00:15:17.820 --> 00:15:20.820]  以色列其實一開始
[00:15:20.820 --> 00:15:23.820]  他們就希望好像鄰居一樣
[00:15:23.820 --> 00:15:26.820]  有一位王在撒姆爾上的第八章
[00:15:26.820 --> 00:15:29.820]  他們向撒姆爾祈求
[00:15:29.820 --> 00:15:32.820]  而最後神真的給了一個王給他們
[00:15:32.820 --> 00:15:34.820]  就是所羅王
[00:15:34.820 --> 00:15:38.820]  現在所羅門真的透過他的妻妾
[00:15:38.820 --> 00:15:42.820]  最後都會帶領以色列人來拜偶像
[00:15:42.820 --> 00:15:45.820]  所以以色列人真的得償所願
[00:15:45.820 --> 00:15:47.820]  他們不僅像外邦人一樣
[00:15:47.820 --> 00:15:49.820]  真的有一位王
[00:15:49.820 --> 00:15:52.820]  而這位王帶領他們去敬拜
[00:15:52.820 --> 00:15:55.820]  外邦人的偶像
[00:15:55.820 --> 00:15:59.820]  所羅門就召集了以色列的領袖
[00:15:59.820 --> 00:16:03.820]  和他一起去到基片來敬拜耶和華
[00:16:03.820 --> 00:16:06.820]  回望就是在基片
[00:16:06.820 --> 00:16:09.820]  大衛一早為了起聖殿
[00:16:09.820 --> 00:16:12.820]  已經進行了第一步
[00:16:12.820 --> 00:16:16.820]  就是首先將約桂移駕到耶路撒冷
[00:16:16.820 --> 00:16:20.820]  建了一個帳篷來安放約桂
[00:16:20.820 --> 00:16:24.820]  而回望仍然都在基片
[00:16:24.820 --> 00:16:26.820]  離開耶路撒冷
[00:16:26.820 --> 00:16:29.820]  而不大概不離的地方
[00:16:29.820 --> 00:16:34.820]  所羅門不僅是去基片獻祭
[00:16:34.820 --> 00:16:36.820]  去回望獻祭
[00:16:36.820 --> 00:16:40.820]  其實他也帶了所有領袖一起去
[00:16:40.820 --> 00:16:42.820]  這裏也讓我們看到
[00:16:42.820 --> 00:16:44.820]  以色列人的團結
[00:16:44.820 --> 00:16:47.820]  雖然大衛已經去世
[00:16:47.820 --> 00:16:49.820]  但是領袖都服從
[00:16:49.820 --> 00:16:52.820]  所羅門和他一起去到基片
[00:16:52.820 --> 00:16:56.820]  他們去到那裏就獻了一千隻祭物
[00:16:56.820 --> 00:16:58.820]  來讚美神
[00:16:58.820 --> 00:17:00.820]  來尋求神的面
[00:17:00.820 --> 00:17:02.820]  他們獻上梵祭
[00:17:02.820 --> 00:17:06.820]  梵祭的意思就是完全奉獻
[00:17:06.820 --> 00:17:10.820]  因為梵祭是要完全燒給神
[00:17:10.820 --> 00:17:14.820]  就是代表他們將自己完全獻給神
[00:17:14.820 --> 00:17:19.820]  這些儀式維持了一整天
[00:17:19.820 --> 00:17:24.820]  所以領袖和所羅門都在基片過夜
[00:17:24.820 --> 00:17:28.820]  所羅門就發了一個很特別的夢
[00:17:28.820 --> 00:17:34.820]  大衛是有拿丹仙姿加德仙姿成為他的謀士
[00:17:34.820 --> 00:17:39.820]  但經文沒有說所羅門有仙姿成為他的謀士
[00:17:39.820 --> 00:17:41.820]  但是神是信實的
[00:17:41.820 --> 00:17:42.820]  神是公平的
[00:17:42.820 --> 00:17:44.820]  神兩次向所羅門
[00:17:44.820 --> 00:17:49.820]  透過夢境直接和所羅門說話
[00:17:49.820 --> 00:17:52.820]  一次是在獵王旗上的三章
[00:17:52.820 --> 00:17:55.820]  另一次是建好聖殿之後
[00:17:55.820 --> 00:17:57.820]  在獵王旗上的第九章
[00:17:57.820 --> 00:18:04.820]  神其實不單止透過夢境和他的僕人傳達消息
[00:18:04.820 --> 00:18:08.820]  他也透過夢境傳達消息給其他國家
[00:18:08.820 --> 00:18:11.820]  甚至不屬於他的人
[00:18:11.820 --> 00:18:17.820]  例如在創世紀的二十章有個亞比米納王
[00:18:17.820 --> 00:18:20.820]  又好像在創世紀的四十章
[00:18:20.820 --> 00:18:23.820]  神將夢境傳給法老王的僕人
[00:18:23.820 --> 00:18:27.820]  就是酒正和善長兩個
[00:18:27.820 --> 00:18:29.820]  而在創世紀的四十一章
[00:18:29.820 --> 00:18:33.820]  神將夢境傳給法老王
[00:18:33.820 --> 00:18:34.820]  暗示給他聽
[00:18:34.820 --> 00:18:37.820]  埃及將會有一個饑荒
[00:18:37.820 --> 00:18:41.820]  而後來要約瑟來解夢
[00:18:41.820 --> 00:18:46.820]  說完所羅門是一個使人和睦的王
[00:18:46.820 --> 00:18:51.820]  第二點就是所羅門是一個尋求智慧的王
[00:18:51.820 --> 00:18:54.820]  神向所羅門顯現就問他
[00:18:54.820 --> 00:18:58.820]  「你願我賜你什麼你都可以求」
[00:18:58.820 --> 00:19:00.820]  神直接問所羅門
[00:19:00.820 --> 00:19:03.820]  這可以說是神的恩典
[00:19:03.820 --> 00:19:09.820]  但也可以說是神給所羅門內心的一個試驗
[00:19:09.820 --> 00:19:10.820]  一個考驗
[00:19:10.820 --> 00:19:14.820]  要他親口說出他自己心裡想要什麼
[00:19:14.820 --> 00:19:16.820]  其實神當然知道
[00:19:16.820 --> 00:19:19.820]  但當所羅門自己說出來
[00:19:19.820 --> 00:19:23.820]  他就能夠知道他心裡可能有什麼偶像
[00:19:23.820 --> 00:19:27.820]  「求」這個字在經文裡出現了八次
[00:19:27.820 --> 00:19:31.820]  我們所求的就是我們所要的
[00:19:31.820 --> 00:19:34.820]  這些很可能就是我們的偶像
[00:19:34.820 --> 00:19:39.820]  如果所羅門希望成為一個長久的統治者
[00:19:39.820 --> 00:19:41.820]  他就會要求長壽
[00:19:41.820 --> 00:19:46.820]  如果所羅門希望成為一個富有的統治者
[00:19:46.820 --> 00:19:48.820]  他就會要求財富
[00:19:48.820 --> 00:19:53.820]  如果所羅門希望成為一個強盛的統治者
[00:19:53.820 --> 00:19:58.820]  他就會求神給他權力和勢力
[00:19:58.820 --> 00:20:00.820]  可以消滅他的敵人
[00:20:00.820 --> 00:20:05.820]  這些可能都會成為所羅門的偶像
[00:20:05.820 --> 00:20:08.820]  但所羅門沒有求這些
[00:20:08.820 --> 00:20:11.820]  所羅門知道自己很年輕
[00:20:11.820 --> 00:20:15.820]  他非常需要從神而來的智慧
[00:20:15.820 --> 00:20:18.820]  他求智慧不是為自己
[00:20:18.820 --> 00:20:20.820]  而是為了神的人民
[00:20:20.820 --> 00:20:22.820]  為了要帶領神的人民
[00:20:22.820 --> 00:20:27.820]  他知道自己繼承了大衛的王位
[00:20:27.820 --> 00:20:30.820]  就是以色列人最偉大的君王
[00:20:30.820 --> 00:20:37.820]  他也知道日後人都會將他和他的父親大衛來比較
[00:20:37.820 --> 00:20:41.820]  西人就說要fill the shoes
[00:20:41.820 --> 00:20:46.820]  就是前任的人留下一雙很大的鞋子給你穿
[00:20:46.820 --> 00:20:48.820]  你說沒所謂
[00:20:48.820 --> 00:20:50.820]  大的鞋子當然穿得下
[00:20:50.820 --> 00:20:52.820]  小的鞋子就穿不下
[00:20:52.820 --> 00:20:54.820]  未必
[00:20:54.820 --> 00:20:56.820]  一雙很大的鞋子你穿進去之後
[00:20:56.820 --> 00:20:58.820]  你要走得出來
[00:20:58.820 --> 00:21:00.820]  你走不走得出來
[00:21:00.820 --> 00:21:03.820]  更加重要的就是
[00:21:03.820 --> 00:21:08.820]  所羅門知道自己有建造聖殿的任務
[00:21:08.820 --> 00:21:11.820]  他知道自己缺乏經驗
[00:21:11.820 --> 00:21:14.820]  這是一個非常艱鉅的任務
[00:21:14.820 --> 00:21:17.820]  如果沒有神賜給他智慧的話
[00:21:17.820 --> 00:21:22.820]  他根本沒辦法可以完成這麼大的工程
[00:21:22.820 --> 00:21:26.820]  所羅門向神的禱告是非常徹底
[00:21:26.820 --> 00:21:29.820]  徹底就聞咒咒了
[00:21:29.820 --> 00:21:33.820]  我們就會說所羅門的禱告非常盜用
[00:21:33.820 --> 00:21:35.820]  他很謙卑
[00:21:35.820 --> 00:21:38.820]  三次叫自己做神的僕人
[00:21:38.820 --> 00:21:40.820]  他也回顧
[00:21:40.820 --> 00:21:44.820]  他說這一切都是因為你對大衛的慈愛
[00:21:44.820 --> 00:21:49.820]  慈愛這個字就是希伯來文的hext這個字
[00:21:49.820 --> 00:21:51.820]  他說是你給大衛的慈愛
[00:21:51.820 --> 00:21:55.820]  我才能夠坐在大衛的王位上
[00:21:55.820 --> 00:21:58.820]  所羅門這裡當然是說
[00:21:58.820 --> 00:22:03.820]  大衛曾經是希望為神來建造聖殿
[00:22:03.820 --> 00:22:05.820]  但是神就跟大衛說
[00:22:05.820 --> 00:22:07.820]  你不要幫我建造聖殿了
[00:22:07.820 --> 00:22:09.820]  你滿手鮮血
[00:22:09.820 --> 00:22:10.820]  不如這樣吧
[00:22:10.820 --> 00:22:13.820]  我幫你來建造家室
[00:22:13.820 --> 00:22:17.820]  神就應許大衛將會有一個後人
[00:22:17.820 --> 00:22:19.820]  坐在大衛的王位上
[00:22:19.820 --> 00:22:22.820]  而且會為神來建造聖殿
[00:22:22.820 --> 00:22:24.820]  這個就是所羅門
[00:22:24.820 --> 00:22:29.820]  但是神也都應許大衛有個永遠的王朝
[00:22:29.820 --> 00:22:34.820]  也都有一個後人將永遠坐在他的王位上
[00:22:34.820 --> 00:22:36.820]  這個就是耶穌基督
[00:22:36.820 --> 00:22:40.820]  當時所羅門可能只有二十歲
[00:22:40.820 --> 00:22:45.820]  他身邊所有的謀士官長的年齡都比他大
[00:22:45.820 --> 00:22:47.820]  這些人都曾經為大衛
[00:22:47.820 --> 00:22:49.820]  為他的爸爸來服務過
[00:22:49.820 --> 00:22:53.820]  比起他們他真是年少無知
[00:22:53.820 --> 00:22:55.820]  所羅門也都知道
[00:22:55.820 --> 00:22:57.820]  他成為以色列人的王
[00:22:57.820 --> 00:22:59.820]  不是因為他自己的能力
[00:22:59.820 --> 00:23:01.820]  大衛就是白手興家
[00:23:01.820 --> 00:23:03.820]  我們剛才說他東征西討
[00:23:03.820 --> 00:23:08.820]  而所羅門是承受了大衛的產業
