
[00:00:00.000 --> 00:00:07.800]  多謝節目讓我們在聆聽主義的說話中同心低頭禱告
[00:12:33.200 --> 00:12:38.000]  有什麼所求而去寫這封書信
[00:12:38.000 --> 00:12:44.160]  在這個大前提之下進入到第三至第八節的經文
[00:12:44.160 --> 00:12:46.160]  第一部分我們去看的
[00:12:46.160 --> 00:12:50.320]  就是從第三節到第六節的上半節
[00:12:50.320 --> 00:12:53.920]  我們看到保羅感謝神
[00:12:53.920 --> 00:13:02.640]  有一群充滿信望愛齊全的哥羅西教會的聖徒
[00:13:02.640 --> 00:13:06.480]  請聽清楚這個標題
[00:13:06.480 --> 00:13:10.800]  重點是感謝神
[00:13:10.800 --> 00:13:12.800]  我們看回開始第三節
[00:13:12.800 --> 00:13:16.240]  我們感謝神
[00:13:16.240 --> 00:13:19.280]  我們主耶穌基督的父
[00:13:19.280 --> 00:13:22.640]  常常為你們禱告
[00:13:22.640 --> 00:13:28.240]  保羅的焦點是感謝神
[00:13:28.240 --> 00:13:32.240]  即使他告訴哥羅西教會的人
[00:13:32.240 --> 00:13:34.640]  都是感謝神
[00:13:34.640 --> 00:13:40.400]  所以一開始他把焦點放在上帝的身上
[00:13:40.400 --> 00:13:43.920]  為什麼我這麼強調這一點呢
[00:13:43.920 --> 00:13:48.560]  曾經有些信徒走來問過我
[00:13:48.560 --> 00:13:53.200]  牧師你平時在教會辦公室做什麼
[00:13:53.200 --> 00:13:55.200]  你有沒有這條問題
[00:13:55.200 --> 00:13:59.280]  你詢問我在教會辦公室做什麼
[00:13:59.280 --> 00:14:01.280]  是不是在睡覺呢
[00:14:01.280 --> 00:14:06.160]  還是在上網看Netflix
[00:14:06.160 --> 00:14:11.920]  還是在網上看無無為為的東西
[00:14:11.920 --> 00:14:14.800]  是不是做這些事情呢
[00:14:14.800 --> 00:14:18.640]  保羅在這裡提供了一個答案
[00:14:18.640 --> 00:14:25.840]  一個牧者必然在教會裡經常做的
[00:14:25.840 --> 00:14:29.280]  就是為你們禱告
[00:14:29.280 --> 00:14:36.880]  有些信徒覺得禱告就不用做了
[00:14:36.880 --> 00:14:41.280]  坐著閉上眼睛說話
[00:14:41.280 --> 00:14:45.120]  是不是這麼簡單的事情呢
[00:14:45.120 --> 00:14:47.680]  或許很多信徒的祈禱是這樣
[00:14:47.680 --> 00:14:52.160]  或許有些牧者的祈禱真的是這樣
[00:14:52.160 --> 00:14:55.120]  但真正我們留心去看看
[00:14:55.120 --> 00:14:57.120]  保羅在這裡說到
[00:14:57.120 --> 00:15:02.400]  一個牧者是為信徒怎樣禱告呢
[00:15:02.400 --> 00:15:05.440]  他是感謝神
[00:15:05.440 --> 00:15:11.200]  感謝主耶穌基督的父
[00:15:11.200 --> 00:15:14.800]  感謝不是空洞的說話
[00:15:14.800 --> 00:15:16.800]  感謝上帝
[00:15:16.800 --> 00:15:18.800]  其實弟兄姊妹你祈禱
[00:15:18.800 --> 00:15:21.840]  有時你的禱告生活是怎樣
[00:15:21.840 --> 00:15:23.840]  我不多不少都會知道
[00:15:23.840 --> 00:15:26.560]  當你一開口祈禱我就會知道
[00:15:26.560 --> 00:15:29.360]  有很多信徒的祈禱
[00:15:29.360 --> 00:15:40.960]  全部的禱告內容都是屬靈的慣用詞
[00:15:40.960 --> 00:15:42.960]  感謝上主啊
[00:15:42.960 --> 00:15:44.960]  你無限偉大啊
[00:15:44.960 --> 00:15:46.960]  上帝你是無所不在無所不能
[00:15:46.960 --> 00:15:48.960]  我依靠你啊
[00:15:48.960 --> 00:15:50.960]  我毀身在你裡面
[00:15:50.960 --> 00:15:52.960]  你知不知道
[00:15:52.960 --> 00:15:54.960]  當你這樣說禱告
[00:15:54.960 --> 00:15:56.960]  發出這類型的禱告
[00:15:56.960 --> 00:15:58.960]  其實我都知道
[00:15:58.960 --> 00:16:00.960]  你平日的祈禱生活
[00:16:00.960 --> 00:16:04.960]  是沒有留意你自己的屬靈狀態
[00:16:04.960 --> 00:16:06.960]  聽清楚這句說話
[00:16:06.960 --> 00:16:14.960]  保羅為哥羅西教會感謝神
[00:16:14.960 --> 00:16:18.960]  必然清楚知道
[00:16:18.960 --> 00:16:24.960]  哥羅西教會有什麼地方值得感謝
[00:16:24.960 --> 00:16:26.960]  我們一會兒會詳細去看
[00:16:26.960 --> 00:16:30.960]  不是空洞地說幾句說話
[00:16:30.960 --> 00:16:32.960]  我作為一個牧者
[00:16:32.960 --> 00:16:36.960]  雖然我們牧教會沒有辦公室
[00:16:36.960 --> 00:16:38.960]  我是work from home
[00:16:38.960 --> 00:16:40.960]  但是每一次
[00:16:40.960 --> 00:16:42.960]  每一天我的生活
[00:16:42.960 --> 00:16:44.960]  都是為了弟兄姊妹
[00:16:44.960 --> 00:16:48.960]  你的靈性狀態去禱告
[00:16:48.960 --> 00:16:52.960]  要理解你的狀態是如何
[00:16:52.960 --> 00:16:56.960]  去預備我接下來的事
[00:16:56.960 --> 00:17:00.960]  包括講道
[00:17:00.960 --> 00:17:02.960]  哥羅西書不是偶然
[00:17:02.960 --> 00:17:04.960]  講完舊約
[00:17:04.960 --> 00:17:06.960]  隨便找一本新約來講
[00:17:06.960 --> 00:17:08.960]  不是這樣
[00:17:08.960 --> 00:17:12.960]  而是哥羅西書的講道
[00:17:12.960 --> 00:17:14.960]  因為內容承接
[00:17:14.960 --> 00:17:16.960]  但以理書裡面
[00:17:16.960 --> 00:17:20.960]  那位牧者像但以一樣的神的僕人
[00:17:20.960 --> 00:17:24.960]  如何去關懷他的信徒
[00:17:24.960 --> 00:17:26.960]  關懷他的子民
[00:17:28.960 --> 00:17:30.960]  所以當我們即使作為傳道人
[00:17:30.960 --> 00:17:32.960]  平日在教會裡
[00:17:32.960 --> 00:17:34.960]  辦公室也好
[00:17:34.960 --> 00:17:36.960]  我work from home也好
[00:17:36.960 --> 00:17:38.960]  我們的禱告其實都是為了
[00:17:38.960 --> 00:17:40.960]  弟兄姊妹你的個別
[00:17:40.960 --> 00:17:42.960]  特別的需要去代禱
[00:17:42.960 --> 00:17:44.960]  我覺得有位弟兄
[00:17:44.960 --> 00:17:46.960]  我曾經很欣賞他的代禱
[00:17:46.960 --> 00:17:48.960]  他走來問我牧師
[00:17:48.960 --> 00:17:52.960]  那個弟兄或者那個姊妹
[00:17:52.960 --> 00:17:54.960]  曾經怎樣怎樣
[00:17:54.960 --> 00:17:56.960]  他近況如何
[00:17:56.960 --> 00:17:58.960]  我想為他代禱
[00:17:58.960 --> 00:18:00.960]  弟兄姊妹
[00:18:00.960 --> 00:18:06.960]  因為他關心弟兄姊妹的靈性狀況
[00:18:06.960 --> 00:18:08.960]  所以他知道一點的時候
[00:18:08.960 --> 00:18:10.960]  他代禱
[00:18:10.960 --> 00:18:12.960]  而當他代禱的時候
[00:18:12.960 --> 00:18:14.960]  他想更知道更準確
[00:18:14.960 --> 00:18:16.960]  為他必定的需要而去代禱
[00:18:16.960 --> 00:18:20.960]  所以他主動去找多些資料
[00:18:20.960 --> 00:18:24.960]  來為他更作仔細的禱告
[00:18:24.960 --> 00:18:28.960]  這是保羅禱告的第一個重點
[00:18:28.960 --> 00:18:34.960]  他要明白到教會的狀態需要
[00:18:34.960 --> 00:18:38.960]  來按需要禱告
[00:18:38.960 --> 00:18:42.960]  並且調整他的教導
[00:18:42.960 --> 00:18:46.960]  或者怎樣去牧養教會
[00:18:46.960 --> 00:18:48.960]  就好像一個媽媽一樣
[00:18:48.960 --> 00:18:50.960]  我不知道大家現在
[00:18:50.960 --> 00:18:52.960]  怎樣去做媽媽爸爸
[00:18:52.960 --> 00:18:54.960]  我們在加拿大的做法
[00:18:54.960 --> 00:18:58.960]  通常是買菜煮飯
[00:18:58.960 --> 00:19:02.960]  就看市場減價在賣什麼
[00:19:02.960 --> 00:19:06.960]  但除此之外
[00:19:06.960 --> 00:19:08.960]  我們往往做父母的
[00:19:08.960 --> 00:19:10.960]  買菜煮飯
[00:19:10.960 --> 00:19:14.960]  其實是在想子女或者家人
[00:19:14.960 --> 00:19:18.960]  他們有什麼健康需要
[00:19:18.960 --> 00:19:22.960]  譬如最簡單
[00:19:22.960 --> 00:19:26.960]  如果我見到我自己的子女
[00:19:26.960 --> 00:19:28.960]  出滿暗瘡的話
[00:19:28.960 --> 00:19:32.960]  我就很自然會去超級市場
[00:19:32.960 --> 00:19:36.960]  不是買看今天特價是什麼
[00:19:36.960 --> 00:19:42.960]  而是去看看有沒有一塊貴妃剪
[00:19:42.960 --> 00:19:46.960]  貴貴的貴妃剪
[00:19:46.960 --> 00:19:48.960]  買回去煮花旗參
[00:19:48.960 --> 00:19:52.960]  希望幫他們清清熱
[00:19:52.960 --> 00:19:58.960]  做牧者的心腸就像做父母一樣
[00:19:58.960 --> 00:20:00.960]  人們經常說我不會做父母
[00:20:00.960 --> 00:20:02.960]  因為你沒關心過你的子女
[00:20:02.960 --> 00:20:04.960]  你當然不會做
[00:20:04.960 --> 00:20:06.960]  但當你肯關心他的時候
[00:20:06.960 --> 00:20:10.960]  你必然會知道他的需要是什麼
[00:20:10.960 --> 00:20:12.960]  由他小時候
[00:20:12.960 --> 00:20:16.960]  他哭的時候你就會去看他的紙尿片
[00:20:16.960 --> 00:20:18.960]  是不是大便了
[00:20:18.960 --> 00:20:20.960]  是不是肚子餓了
[00:20:20.960 --> 00:20:24.960]  你會按照他的需要去做餵養
[00:20:24.960 --> 00:20:28.960]  同樣做牧者一樣
[00:20:28.960 --> 00:20:34.960]  保羅常常為他們向父神感謝
[00:20:34.960 --> 00:20:36.960]  為他們禱告
[00:20:36.960 --> 00:20:38.960]  因為保羅要知道
[00:20:38.960 --> 00:20:40.960]  他們真正的屬靈需要是什麼
[00:20:40.960 --> 00:20:42.960]  什麼屬靈需要
[00:20:42.960 --> 00:20:44.960]  第四至第六至上半節
[00:20:44.960 --> 00:20:46.960]  就詳細記載給我們知道
[00:20:46.960 --> 00:20:48.960]  他說
[00:20:48.960 --> 00:20:55.960]  因我聽見你們在基督裡的信心
[00:20:55.960 --> 00:20:58.960]  並向眾聖徒的愛心
[00:20:58.960 --> 00:21:02.960]  是為那給你們存在天上的盼望
[00:21:02.960 --> 00:21:08.960]  這盼望就是你們從前在福音真理的道上所聽見的
[00:21:08.960 --> 00:21:11.960]  這福音傳到你們那裡
[00:21:11.960 --> 00:21:15.960]  也傳到普天之下
[00:21:15.960 --> 00:21:18.960]  並且結果子增長
[00:21:18.960 --> 00:21:21.960]  如同在你們中間
[00:21:21.960 --> 00:21:25.960]  這句聖經說什麼
[00:21:25.960 --> 00:21:32.960]  這句聖經其實是保羅收到消息
[00:21:32.960 --> 00:21:38.960]  聽到哥羅西教會的狀況
[00:21:38.960 --> 00:21:42.960]  保羅從哪一個人聽到他們的狀況
[00:21:42.960 --> 00:21:44.960]  如果我們偷偷看
[00:21:44.960 --> 00:21:48.960]  就可以知道原來在第七節介紹到有一個人物
[00:21:48.960 --> 00:21:50.960]  叫做爾巴弗
[00:21:50.960 --> 00:21:55.960]  原來保羅有一位同工叫做爾巴弗
[00:21:55.960 --> 00:22:02.960]  向他報告
[00:22:02.960 --> 00:22:10.960]  報告哥羅西教會的眾聖徒的狀態如何
[00:22:10.960 --> 00:22:12.960]  這些不是小報告
[00:22:12.960 --> 00:22:16.960]  這些叫做對教會的關懷理解
[00:22:16.960 --> 00:22:19.960]  而保羅去問及一位同工
[00:22:19.960 --> 00:22:22.960]  為什麼要問爾巴弗這位同工
[00:22:22.960 --> 00:22:30.960]  因為爾巴弗是哥羅西本地人
[00:22:30.960 --> 00:22:35.960]  他問一位本地的同工
[00:22:35.960 --> 00:22:40.960]  老遠來到保羅身邊
[00:22:40.960 --> 00:22:42.960]  他信了主
[00:22:42.960 --> 00:22:45.960]  知道他們教會的狀況
[00:22:45.960 --> 00:22:53.960]  保羅看到哥羅西教會的情況非常喜悅
[00:22:53.960 --> 00:22:55.960]  因此感謝神
[00:22:55.960 --> 00:22:57.960]  喜悅在什麼
[00:22:57.960 --> 00:23:02.960]  因為看到他們在基督耶穌裡有信心
[00:23:02.960 --> 00:23:06.960]  並且向眾聖徒有愛心
[00:23:06.960 --> 00:23:12.960]  而且為了他們傳在天上的盼望
[00:23:12.960 --> 00:23:16.960]  繼續在這份盼望上努力
[00:23:16.960 --> 00:23:21.960]  我們去分析一下
[00:23:21.960 --> 00:23:23.960]  或者探究一下
[00:23:23.960 --> 00:23:26.960]  這幾樣東西是什麼
[00:23:26.960 --> 00:23:27.960]  第一
[00:23:27.960 --> 00:23:32.960]  在基督耶穌裡的信心
[00:23:32.960 --> 00:23:38.960]  這是表明了保羅清楚知道
[00:23:38.960 --> 00:23:41.960]  哥羅西教會的信徒
[00:23:41.960 --> 00:23:54.960]  沒有離開基督耶穌這個核心拯救者的救恩來源
[00:23:54.960 --> 00:23:58.960]  他們所得到的結果
[00:23:58.960 --> 00:24:02.960]  完全是信任在基督耶穌裡
[00:24:02.960 --> 00:24:06.960]  或者用另一個翻譯的方法
[00:24:06.960 --> 00:24:11.960]  就是你們的信心在基督裡
[00:24:11.960 --> 00:24:15.960]  耶穌基督給你們的信心
[00:24:15.960 --> 00:24:18.960]  不是任何其他地方的信心
[00:24:18.960 --> 00:24:22.960]  而是有耶穌存在其中
[00:24:22.960 --> 00:24:23.960]  簡單來說
[00:24:23.960 --> 00:24:25.960]  他們有的信心
[00:24:25.960 --> 00:24:30.960]  是有耶穌同處的信心
[00:24:30.960 --> 00:24:33.960]  或者說得更直白一點
[00:24:33.960 --> 00:24:40.960]  就是和耶穌的信是相同的
[00:24:40.960 --> 00:24:44.960]  耶穌的信是什麼?
[00:24:44.960 --> 00:24:48.960]  就是對上帝父神的完全信賴
[00:24:48.960 --> 00:24:50.960]  為什麼我們知道?
[00:24:50.960 --> 00:24:53.960]  因為在之前第三節就說了
[00:24:53.960 --> 00:24:56.960]  耶穌和父神之間的關係
[00:24:56.960 --> 00:24:59.960]  是父與子之間的關係
[00:24:59.960 --> 00:25:02.960]  兒子不會懷疑父親
[00:25:02.960 --> 00:25:07.960]  而且兒子還要為了父親所期望的事情
[00:25:07.960 --> 00:25:09.960]  去願意犧牲
[00:25:09.960 --> 00:25:12.960]  負上自己的生命
