
[00:00:00.000 --> 00:00:06.240]  好 多謝容律師放我出來
[00:03:16.740 --> 00:03:18.740]  叫我們站得穩
[00:03:18.740 --> 00:03:19.740]  站得住
[00:03:19.740 --> 00:03:20.740]  我們不是東搖右擺
[00:03:20.740 --> 00:03:22.740]  我們又不是東奔西跑
[00:03:22.740 --> 00:03:23.740]  我們是有方向
[00:03:23.740 --> 00:03:25.740]  我們很清楚我們的使命
[00:03:25.740 --> 00:03:27.740]  所以在這個時候
[00:03:27.740 --> 00:03:28.740]  特別將這段經文
[00:03:28.740 --> 00:03:30.740]  將我們每一位弟兄姊妹
[00:03:30.740 --> 00:03:31.740]  我們在你面前
[00:03:31.740 --> 00:03:33.740]  我們求主你對我們說話
[00:03:33.740 --> 00:03:35.740]  因為主我們真的需要你的話
[00:03:35.740 --> 00:03:37.740]  我們很需要你的話
[00:03:37.740 --> 00:03:39.740]  當人不穩定的時候
[00:03:39.740 --> 00:03:41.740]  我們需要安定在天
[00:03:41.740 --> 00:03:43.740]  神的話語來幫助我們
[00:03:43.740 --> 00:03:44.740]  因對以下事件
[00:03:44.740 --> 00:03:45.740]  聽我們祈禱
[00:03:45.740 --> 00:03:47.740]  奉耶穌的名祈禱
[00:03:47.740 --> 00:03:48.740]  阿們
[00:03:48.740 --> 00:03:49.740]  好
[00:03:49.740 --> 00:03:51.740]  我2月15日
[00:03:51.740 --> 00:03:52.740]  在大家當中
[00:03:52.740 --> 00:03:53.740]  就和大家分享了
[00:03:53.740 --> 00:03:54.740]  《耶福所書》第五章
[00:03:54.740 --> 00:03:56.740]  15到18節
[00:03:56.740 --> 00:03:57.740]  題目叫做
[00:03:57.740 --> 00:03:58.740]  慢慢走
[00:03:58.740 --> 00:03:59.740]  勿亂跑
[00:03:59.740 --> 00:04:01.740]  我想大家都還記得
[00:04:01.740 --> 00:04:04.740]  其實現在過了差不多一年的時間
[00:04:04.740 --> 00:04:06.740]  疫情當中
[00:04:06.740 --> 00:04:08.740]  我自己真的有很多很多的思考
[00:04:08.740 --> 00:04:09.740]  我想一想
[00:04:09.740 --> 00:04:12.740]  人生當中我以為很多東西是必定的
[00:04:12.740 --> 00:04:14.740]  原來不是一定的
[00:04:14.740 --> 00:04:16.740]  我以為很多東西是必須的
[00:04:16.740 --> 00:04:18.740]  原來又不是一定的
[00:04:18.740 --> 00:04:20.740]  我慢慢在疫情中發現到
[00:04:20.740 --> 00:04:21.740]  很多事情不能做
[00:04:21.740 --> 00:04:23.740]  但是很多事情可以做
[00:04:23.740 --> 00:04:25.740]  很多事情可以說
[00:04:25.740 --> 00:04:27.740]  但是很多事情真的不好說
[00:04:27.740 --> 00:04:28.740]  我們發現在疫情中
[00:04:28.740 --> 00:04:31.740]  大家真的需要能夠明辨是非
[00:04:31.740 --> 00:04:33.740]  能夠安分守己
[00:04:33.740 --> 00:04:36.740]  這八個字都是提醒我自己
[00:04:36.740 --> 00:04:37.740]  提醒我自己
[00:04:37.740 --> 00:04:39.740]  明辨是非、安分守己
[00:04:39.740 --> 00:04:41.740]  不要亂要穩
[00:04:41.740 --> 00:04:43.740]  不要急我們要慢
[00:04:43.740 --> 00:04:45.740]  人如果一亂一急的時候
[00:04:45.740 --> 00:04:47.740]  很容易會行差突錯
[00:04:47.740 --> 00:04:51.740]  很容易真的會做錯事、說錯話
[00:04:51.740 --> 00:04:54.740]  所以我們真的需要安定在神的裡面
[00:04:54.740 --> 00:04:56.740]  今天和大家選了一個題目叫做
[00:04:56.740 --> 00:04:58.740]  結局
[00:04:58.740 --> 00:05:00.740]  有時候我發現結局這個字是中性的
[00:05:00.740 --> 00:05:02.740]  是好還是不好
[00:05:02.740 --> 00:05:03.740]  在乎什麼
[00:05:03.740 --> 00:05:05.740]  有些結局我們希望它快一點到
[00:05:05.740 --> 00:05:08.740]  有些結局我們希望它不要這麼快到
[00:05:08.740 --> 00:05:12.740]  我記得我在疫情開始沒多久
[00:05:12.740 --> 00:05:14.740]  我回到多倫多隔離14天之後
[00:05:14.740 --> 00:05:16.740]  我就回到機構
[00:05:16.740 --> 00:05:18.740]  然後過兩星期左右就宣佈
[00:05:18.740 --> 00:05:20.740]  所有非必要的地方都要關閉
[00:05:20.740 --> 00:05:22.740]  我又回到家裡
[00:05:22.740 --> 00:05:26.740]  有時候真的不知道這個情況什麼時候才會過
[00:05:26.740 --> 00:05:28.740]  結局好還是不好
[00:05:28.740 --> 00:05:30.740]  在乎是什麼結局
[00:05:30.740 --> 00:05:31.740]  在疫情中
[00:05:31.740 --> 00:05:34.740]  我平時不是怎麼看電視劇的
[00:05:34.740 --> 00:05:36.740]  我和我太太都很少看
[00:05:36.740 --> 00:05:38.740]  但是這次在家裡時間多
[00:05:38.740 --> 00:05:42.740]  我兒子介紹了一齣劇給我們看
[00:05:42.740 --> 00:05:43.740]  我電視劇不看
[00:05:43.740 --> 00:05:44.740]  我韓劇也不追
[00:05:44.740 --> 00:05:47.740]  介紹了一齣韓劇給我們看
[00:05:47.740 --> 00:05:49.740]  12集而已
[00:05:49.740 --> 00:05:52.740]  如果說出來很多人都會知道是哪一齣
[00:05:52.740 --> 00:05:55.740]  他說爸爸媽媽你看看吧
[00:05:55.740 --> 00:05:58.740]  我和我太太聽兒子勸就看
[00:05:58.740 --> 00:05:59.740]  看老實說
[00:05:59.740 --> 00:06:01.740]  我看第一第二集
[00:06:01.740 --> 00:06:02.740]  我覺得不是這麼好看
[00:06:02.740 --> 00:06:06.740]  哪有女孩子這麼純
[00:06:06.740 --> 00:06:08.740]  哪有男孩子這麼癡
[00:06:08.740 --> 00:06:10.740]  癡情局的癡
[00:06:10.740 --> 00:06:11.740]  我說不是吧
[00:06:11.740 --> 00:06:12.740]  怎麼會這樣
[00:06:12.740 --> 00:06:15.740]  看了第三第四第五集就越來越精彩
[00:06:15.740 --> 00:06:16.740]  看了第十集
[00:06:16.740 --> 00:06:18.740]  看完之後我和我太太說了一句話
[00:06:18.740 --> 00:06:19.740]  慘了
[00:06:19.740 --> 00:06:20.740]  她說什麼事
[00:06:20.740 --> 00:06:21.740]  還有兩集就完了
[00:06:21.740 --> 00:06:22.740]  那又如何
[00:06:22.740 --> 00:06:23.740]  那就沒得看了
[00:06:23.740 --> 00:06:25.740]  我說大結局
[00:06:25.740 --> 00:06:27.740]  一大結局就沒得看了
[00:06:27.740 --> 00:06:29.740]  有些結局真的不是很想它來
[00:06:29.740 --> 00:06:31.740]  希望它慢一點
[00:06:31.740 --> 00:06:32.740]  不要這麼快來
[00:06:32.740 --> 00:06:33.740]  好像隔離一樣
[00:06:33.740 --> 00:06:36.740]  我希望真的快點隔離完
[00:06:36.740 --> 00:06:37.740]  十四天隔離期
[00:06:37.740 --> 00:06:39.740]  我回來的時候也很淒涼
[00:06:39.740 --> 00:06:41.740]  在一個地下室的房間
[00:06:41.740 --> 00:06:43.740]  每天太太送早午晚三餐給我
[00:06:43.740 --> 00:06:46.740]  每一次都是放在我下面房間門口
[00:06:46.740 --> 00:06:47.740]  然後發訊息給我
[00:06:47.740 --> 00:06:48.740]  有東西吃了
[00:06:48.740 --> 00:06:49.740]  開門拿
[00:06:49.740 --> 00:06:50.740]  拿完吃完
[00:06:50.740 --> 00:06:51.740]  就放碗碟在外面
[00:06:51.740 --> 00:06:53.740]  可以收了
[00:06:53.740 --> 00:06:55.740]  聽到上面有聲音
[00:06:55.740 --> 00:06:57.740]  但是上不去
[00:06:57.740 --> 00:06:59.740]  心真的壓著壓著
[00:06:59.740 --> 00:07:01.740]  是很辛苦的
[00:07:01.740 --> 00:07:02.740]  真的很辛苦
[00:07:02.740 --> 00:07:03.740]  希望隔離期真的完
[00:07:03.740 --> 00:07:05.740]  到第十四天
[00:07:05.740 --> 00:07:07.740]  答謝我回家的鐘數
[00:07:07.740 --> 00:07:08.740]  我開門出來
[00:07:08.740 --> 00:07:10.740]  真的很開心
[00:07:10.740 --> 00:07:12.740]  有些結局讓你很憂心
[00:07:12.740 --> 00:07:14.740]  有些結局讓你很開心
[00:07:14.740 --> 00:07:15.740]  但是兄弟姐妹
[00:07:15.740 --> 00:07:17.740]  凡事都有大結局
[00:07:17.740 --> 00:07:20.740]  天下真是無不散的筵席
[00:07:20.740 --> 00:07:22.740]  這裡《遺產小說》第四章說
[00:07:22.740 --> 00:07:23.740]  第四章第七節
[00:07:23.740 --> 00:07:25.740]  他說萬物的結局近了
[00:07:25.740 --> 00:07:27.740]  這裡說的結局是什麼結局呢?
[00:07:27.740 --> 00:07:29.740]  一章第五節告訴我們
[00:07:29.740 --> 00:07:32.740]  末世要顯現的舊恩
[00:07:32.740 --> 00:07:34.740]  一章第七節十三節
[00:07:34.740 --> 00:07:37.740]  耶穌基督的顯現
[00:07:37.740 --> 00:07:38.740]  二章十二節
[00:07:38.740 --> 00:07:40.740]  他說監察的日子
[00:07:40.740 --> 00:07:41.740]  四章第五節
[00:07:41.740 --> 00:07:43.740]  他說事後到了的審判
[00:07:43.740 --> 00:07:44.740]  四章十三節
[00:07:44.740 --> 00:07:47.740]  是基督榮耀顯現的時候
[00:07:47.740 --> 00:07:49.740]  五章一節是顯現的榮耀
[00:07:49.740 --> 00:07:53.740]  五章四節是牧長顯現的時候
[00:07:53.740 --> 00:07:55.740]  當彼得說萬物的結局近了
[00:07:55.740 --> 00:07:56.740]  是什麼結局呢?
[00:07:56.740 --> 00:07:58.740]  就是主耶穌要回來
[00:07:58.740 --> 00:08:01.740]  《八節經文》五次提到顯現
[00:08:01.740 --> 00:08:03.740]  兩次提到榮耀
[00:08:03.740 --> 00:08:04.740]  一次提到監察
[00:08:04.740 --> 00:08:06.740]  一次提到審判
[00:08:06.740 --> 00:08:09.740]  這個就是提到耶穌回來的日子
[00:08:09.740 --> 00:08:11.740]  耶穌回來的日子
[00:08:11.740 --> 00:08:13.740]  結局是要到的
[00:08:13.740 --> 00:08:14.740]  無論是多久
[00:08:14.740 --> 00:08:16.740]  無論是多久
[00:08:16.740 --> 00:08:19.740]  總會到的
[00:08:20.740 --> 00:08:24.740]  我自己過去一直都是做中國時工
[00:08:24.740 --> 00:08:25.740]  大家都知道
[00:08:25.740 --> 00:08:26.740]  我都是做中國時工
[00:08:26.740 --> 00:08:30.740]  我回中國的時候只是30歲出頭
[00:08:30.740 --> 00:08:31.740]  很年輕
[00:08:31.740 --> 00:08:34.740]  我發現中國人有一個很好的傳統
[00:08:34.740 --> 00:08:36.740]  就是他們尊重長輩
[00:08:36.740 --> 00:08:37.740]  他們敬老
[00:08:37.740 --> 00:08:38.740]  當我回去的時候
[00:08:38.740 --> 00:08:39.740]  很多弟兄姐妹跟我說
[00:08:39.740 --> 00:08:42.740]  徐弟兄你很年輕
[00:08:42.740 --> 00:08:44.740]  我聽到心裡不是很舒服
[00:08:44.740 --> 00:08:47.740]  我就希望可以早點長大
[00:08:47.740 --> 00:08:49.740]  不是說長大成人
[00:08:49.740 --> 00:08:51.740]  可以早點老一點
[00:08:51.740 --> 00:08:52.740]  成熟一點
[00:08:52.740 --> 00:08:54.740]  可以做長輩
[00:08:54.740 --> 00:08:57.740]  那時候很期望早點可以50歲
[00:08:57.740 --> 00:08:59.740]  一直等
[00:08:59.740 --> 00:09:00.740]  等了十幾年
[00:09:00.740 --> 00:09:01.740]  終於50歲大壽
[00:09:01.740 --> 00:09:03.740]  我記得我太太跟我慶祝
[00:09:03.740 --> 00:09:06.740]  我們去了尼加拉瓜大瀑布慶祝
[00:09:06.740 --> 00:09:08.740]  終於半百人心
[00:09:08.740 --> 00:09:10.740]  有些成熟感
[00:09:10.740 --> 00:09:12.740]  不知道為什麼很有趣
[00:09:12.740 --> 00:09:15.740]  有時候你長大之後發現很多人都很大
[00:09:15.740 --> 00:09:16.740]  當你老了一點
[00:09:16.740 --> 00:09:18.740]  發現很多人很老
[00:09:18.740 --> 00:09:20.740]  好像我以前太太還沒懷孕
[00:09:20.740 --> 00:09:22.740]  不是覺得有人懷孕
[00:09:22.740 --> 00:09:23.740]  當我太太懷孕
[00:09:23.740 --> 00:09:25.740]  我發現全街的人都懷孕
[00:09:25.740 --> 00:09:26.740]  總是很留意那些
[00:09:26.740 --> 00:09:28.740]  當自己年紀大了一點
[00:09:28.740 --> 00:09:30.740]  發現原來很多年紀大的人
[00:09:30.740 --> 00:09:32.740]  發現原來50歲都很年輕
[00:09:32.740 --> 00:09:35.740]  於是很寄望早點登陸
[00:09:35.740 --> 00:09:38.740]  過了十年很快登陸了
[00:09:38.740 --> 00:09:39.740]  我還記得我放了兩圍
[00:09:39.740 --> 00:09:42.740]  慶祝我登陸成功
[00:09:42.740 --> 00:09:43.740]  很高興
[00:09:43.740 --> 00:09:44.740]  到60歲之後
[00:09:44.740 --> 00:09:46.740]  慢慢一年一年過
[00:09:46.740 --> 00:09:48.740]  今年已經60歲
[00:09:48.740 --> 00:09:49.740]  明年就65歲了
[00:09:49.740 --> 00:09:51.740]  突然間有一個感覺
[00:09:51.740 --> 00:09:52.740]  好像快了一點
[00:09:52.740 --> 00:09:54.740]  可不可以慢一點
[00:09:54.740 --> 00:09:56.740]  我發現一直一年來
[00:09:56.740 --> 00:09:57.740]  一年來
[00:09:57.740 --> 00:09:58.740]  慢不了的
[00:09:58.740 --> 00:10:00.740]  原來人生的結局
[00:10:00.740 --> 00:10:02.740]  都會到的
[00:10:02.740 --> 00:10:03.740]  你上不上都好
[00:10:03.740 --> 00:10:05.740]  結局總會到
[00:10:05.740 --> 00:10:08.740]  問題是人生結局會到
[00:10:08.740 --> 00:10:12.740]  主耶穌要再來的日子都會到
[00:10:12.740 --> 00:10:14.740]  在結局還沒到之前
[00:10:14.740 --> 00:10:16.740]  在主耶穌還沒回來之前
[00:10:16.740 --> 00:10:19.740]  我們應該如何迎接這個結局
[00:10:19.740 --> 00:10:21.740]  如何面對這個結局
[00:10:21.740 --> 00:10:23.740]  聖經提到我們有一件事
[00:10:23.740 --> 00:10:25.740]  第一第七節說
[00:10:25.740 --> 00:10:27.740]  萬物結局近
[00:10:27.740 --> 00:10:32.740]  所以你們要謹慎自守
[00:10:32.740 --> 00:10:34.740]  警醒禱告
[00:10:34.740 --> 00:10:36.740]  謹慎自守
[00:10:36.740 --> 00:10:37.740]  警醒禱告
[00:10:37.740 --> 00:10:38.740]  不是分開兩件的
[00:10:38.740 --> 00:10:40.740]  不是說謹慎自守
[00:10:40.740 --> 00:10:42.740]  然後警醒禱告
[00:10:42.740 --> 00:10:44.740]  有些譯本譯做什麼
[00:10:44.740 --> 00:10:46.740]  謹慎自守
[00:10:46.740 --> 00:10:48.740]  警醒地禱告
[00:10:48.740 --> 00:10:50.740]  或者我們說謹慎自守
[00:10:50.740 --> 00:10:52.740]  警醒地禱告
[00:10:52.740 --> 00:10:54.740]  意思是什麼
[00:10:54.740 --> 00:10:56.740]  關鍵在什麼
[00:10:56.740 --> 00:10:57.740]  在於禱告
[00:10:57.740 --> 00:10:59.740]  不僅是禱告
[00:10:59.740 --> 00:11:01.740]  而且是要謹慎自守
[00:11:01.740 --> 00:11:03.740]  警醒地禱告
[00:11:03.740 --> 00:11:05.740]  有時候有些人不是不祈禱
[00:11:05.740 --> 00:11:07.740]  不過他不是謹慎自守
[00:11:07.740 --> 00:11:09.740]  警醒地祈禱
[00:11:09.740 --> 00:11:11.740]  這是非常時期
[00:11:11.740 --> 00:11:13.740]  非常時期
[00:11:13.740 --> 00:11:15.740]  不是用非常手段走極端
[00:11:15.740 --> 00:11:17.740]  有些人真的非常偏激
[00:11:17.740 --> 00:11:19.740]  非常時期
[00:11:19.740 --> 00:11:22.740]  但是要非常謹慎地祈禱
[00:11:22.740 --> 00:11:24.740]  祈禱有兩個問題
[00:11:24.740 --> 00:11:26.740]  第一個問題
[00:11:26.740 --> 00:11:28.740]  有些人很過分地不祈禱
[00:11:28.740 --> 00:11:31.740]  有些人祈禱太過分
[00:11:31.740 --> 00:11:34.740]  不知道你明白什麼叫祈禱太過分
[00:11:34.740 --> 00:11:36.740]  有些人祈禱真的很過分
[00:11:36.740 --> 00:11:38.740]  我記得有一次看新聞
[00:11:38.740 --> 00:11:39.740]  講到一個國家
[00:11:39.740 --> 00:11:40.740]  訪問
[00:11:40.740 --> 00:11:42.740]  現在港內的新聞報道都是講疫情
[00:11:42.740 --> 00:11:45.740]  有一個女士開車停泊在馬路邊
[00:11:45.740 --> 00:11:47.740]  有一個記者走過去
[00:11:47.740 --> 00:11:49.740]  是一個公眾地方
[00:11:49.740 --> 00:11:51.740]  火車站
[00:11:51.740 --> 00:11:53.740]  總站的地方
[00:11:53.740 --> 00:11:55.740]  記者過去訪問她
[00:11:55.740 --> 00:11:57.740]  看到她把窗戶弄下
[00:11:57.740 --> 00:11:58.740]  問她你去哪裡了
[00:11:58.740 --> 00:11:59.740]  你有沒有戴口罩
[00:11:59.740 --> 00:12:01.740]  這個女士說我沒有戴口罩
[00:12:01.740 --> 00:12:03.740]  記者說為什麼你不戴口罩
[00:12:03.740 --> 00:12:05.740]  她說我不需要戴口罩
[00:12:05.740 --> 00:12:07.740]  為什麼你不需要戴口罩
[00:12:07.740 --> 00:12:08.740]  因為我是基督徒
[00:12:08.740 --> 00:12:10.740]  我祈禱了
[00:12:10.740 --> 00:12:12.740]  耶穌的寶血會掩蓋我的
[00:12:12.740 --> 00:12:14.740]  耶穌的寶血會保護我的
[00:12:14.740 --> 00:12:15.740]  當我聽到的時候
[00:12:15.740 --> 00:12:17.740]  我差點跌在地上
[00:12:17.740 --> 00:12:19.740]  我說不是吧
[00:12:19.740 --> 00:12:20.740]  這樣也可以
[00:12:20.740 --> 00:12:21.740]  這樣也可以
[00:12:21.740 --> 00:12:22.740]  你在上鏡
[00:12:22.740 --> 00:12:23.740]  新聞報告
[00:12:23.740 --> 00:12:25.740]  很多人在看
[00:12:25.740 --> 00:12:28.740]  我不想人們以為基督徒真的這樣
[00:12:28.740 --> 00:12:30.740]  不是不祈禱
[00:12:30.740 --> 00:12:32.740]  但是你要謹慎
[00:12:32.740 --> 00:12:33.740]  自守
[00:12:33.740 --> 00:12:35.740]  警醒地祈禱
[00:12:35.740 --> 00:12:37.740]  我們祈禱
[00:12:37.740 --> 00:12:38.740]  我們要謹慎自守
[00:12:38.740 --> 00:12:39.740]  警醒地祈禱
[00:12:39.740 --> 00:12:42.740]  有時候人對神說話要小心
[00:12:42.740 --> 00:12:45.740]  人對人說話都要小心
[00:12:45.740 --> 00:12:46.740]  有些人一樣
[00:12:46.740 --> 00:12:47.740]  好像祈禱一樣
[00:12:47.740 --> 00:12:49.740]  過分不說話
[00:12:49.740 --> 00:12:53.740]  有些人說話太過分
[00:12:53.740 --> 00:12:55.740]  什麼是過分不說話呢
[00:12:55.740 --> 00:12:57.740]  有些人問他什麼都不說
[00:12:57.740 --> 00:12:58.740]  沒意見
[00:12:58.740 --> 00:13:00.740]  什麼都不說
[00:13:00.740 --> 00:13:01.740]  什麼都不說
[00:13:01.740 --> 00:13:02.740]  你再問他
[00:13:02.740 --> 00:13:04.740]  他說沉默是根
[00:13:04.740 --> 00:13:06.740]  明哲保身
[00:13:06.740 --> 00:13:07.740]  現在說什麼都錯
[00:13:07.740 --> 00:13:08.740]  說什麼都不對
[00:13:08.740 --> 00:13:10.740]  所以最好就是什麼都沒意見
[00:13:10.740 --> 00:13:12.740]  什麼都不說
[00:13:12.740 --> 00:13:14.740]  有些人說話太過分
[00:13:14.740 --> 00:13:15.740]  想都不想
[00:13:15.740 --> 00:13:16.740]  信口開河
[00:13:16.740 --> 00:13:18.740]  出口相入
[00:13:18.740 --> 00:13:22.740]  重點不是你祈不祈禱
[00:13:22.740 --> 00:13:23.740]  你怎麼祈禱
[00:13:23.740 --> 00:13:25.740]  重點不是說不說話
[00:13:25.740 --> 00:13:27.740]  你說什麼
[00:13:27.740 --> 00:13:28.740]  我們說回祈禱
[00:13:28.740 --> 00:13:29.740]  祈禱是什麼
[00:13:29.740 --> 00:13:31.740]  祈禱不是說拜年
[00:13:31.740 --> 00:13:34.740]  祈禱不是說心想事成
[00:13:34.740 --> 00:13:35.740]  萬事如意
[00:13:35.740 --> 00:13:36.740]  不是這樣的
[00:13:36.740 --> 00:13:38.740]  祈禱不是說你想怎樣
[00:13:38.740 --> 00:13:40.740]  有什麼就有什麼
[00:13:40.740 --> 00:13:41.740]  不是的
[00:13:41.740 --> 00:13:43.740]  有一次我去買東西
[00:13:43.740 --> 00:13:45.740]  我去買東西的時候
[00:13:45.740 --> 00:13:49.740]  聽到有個人和老闆聊天
[00:13:49.740 --> 00:13:51.740]  一間雜貨舖
[00:13:51.740 --> 00:13:52.740]  聊什麼呢
[00:13:52.740 --> 00:13:54.740]  我聽到在旁邊聽
[00:13:54.740 --> 00:13:55.740]  在我旁邊聽
[00:13:55.740 --> 00:13:57.740]  他買了一瓶東西
[00:13:57.740 --> 00:13:58.740]  買了一瓶很大瓶的
[00:13:58.740 --> 00:14:01.740]  不知道什麼油還是什麼酒
[00:14:01.740 --> 00:14:02.740]  不知道什麼
[00:14:02.740 --> 00:14:03.740]  很大瓶的
[00:14:03.740 --> 00:14:04.740]  他就買
[00:14:04.740 --> 00:14:06.740]  老闆和他聊天
[00:14:06.740 --> 00:14:08.740]  他說現在是八折
[00:14:08.740 --> 00:14:09.740]  因為疫情
[00:14:09.740 --> 00:14:10.740]  所以八折
[00:14:10.740 --> 00:14:11.740]  逆街坊
[00:14:11.740 --> 00:14:12.740]  這個人聽到
[00:14:12.740 --> 00:14:13.740]  好啊好啊
[00:14:13.740 --> 00:14:14.740]  八折
[00:14:14.740 --> 00:14:15.740]  謝謝老闆
[00:14:15.740 --> 00:14:16.740]  然後他看到旁邊有一瓶小的東西
[00:14:16.740 --> 00:14:18.740]  老闆買一瓶大東西
[00:14:18.740 --> 00:14:19.740]  送一瓶小的東西行不行
[00:14:19.740 --> 00:14:20.740]  老闆說行
[00:14:20.740 --> 00:14:21.740]  為什麼不行
[00:14:21.740 --> 00:14:24.740]  然後過了不夠五秒鐘
[00:14:24.740 --> 00:14:25.740]  他又說
[00:14:25.740 --> 00:14:27.740]  老闆可不可以包稅
[00:14:27.740 --> 00:14:28.740]  但是稅很重
[00:14:28.740 --> 00:14:29.740]  包稅行不行
[00:14:29.740 --> 00:14:30.740]  老闆說行
[00:14:30.740 --> 00:14:31.740]  為什麼不行
[00:14:31.740 --> 00:14:33.740]  然後他看旁邊有一疊報紙
[00:14:33.740 --> 00:14:34.740]  老闆
[00:14:34.740 --> 00:14:35.740]  報紙也不是很多人買的
[00:14:35.740 --> 00:14:36.740]  你送一份給我行不行
[00:14:36.740 --> 00:14:37.740]  老闆說行
[00:14:37.740 --> 00:14:38.740]  為什麼不行
[00:14:38.740 --> 00:14:40.740]  然後老闆說了一句
