
[00:00:00.000 --> 00:00:06.000]  今天很想和大家先分享一個真人真事
[00:01:41.920 --> 00:01:44.200]  這個女孩子再聽到講道
[00:01:44.200 --> 00:01:45.840]  再聽到詩歌
[00:01:45.840 --> 00:01:48.560]  再聽到家人說話
[00:01:48.560 --> 00:01:51.000]  開心到哭了出來
[00:01:51.000 --> 00:01:52.240]  因為有愛
[00:01:52.240 --> 00:01:55.720]  這個女孩子不再活在正直裏面
[00:01:55.720 --> 00:01:58.480]  因為她遇到一個懂得去愛她
[00:01:58.480 --> 00:02:00.440]  為她花心思
[00:02:00.440 --> 00:02:02.240]  為她花時間的人
[00:02:02.240 --> 00:02:03.200]  這個男主角
[00:02:03.200 --> 00:02:05.760]  不知道大家有沒有用過他的產品呢
[00:02:05.760 --> 00:02:07.960]  就是Belle
[00:02:07.960 --> 00:02:08.840]  這個就是Belle
[00:02:08.840 --> 00:02:11.760]  我想大家都認識他
[00:02:11.760 --> 00:02:14.560]  但今天要講這個愛情故事
[00:02:14.560 --> 00:02:15.880]  是盧德
[00:02:15.880 --> 00:02:18.360]  盧德大家都認識的
[00:02:18.360 --> 00:02:21.040]  因為《聖經》有卷書是盧德
[00:02:21.040 --> 00:02:23.320]  這個愛情故事
[00:02:23.320 --> 00:02:25.320]  比剛才我講的那個
[00:02:25.320 --> 00:02:26.960]  更偉大
[00:02:26.960 --> 00:02:28.720]  但要講盧德之前
[00:02:28.720 --> 00:02:30.200]  我們要先講一個人
[00:02:30.200 --> 00:02:32.120]  就是叫拿俄米
[00:02:32.120 --> 00:02:34.840]  拿俄米的英文大家知不知道是什麼
[00:02:34.840 --> 00:02:35.960]  Naomi
[00:02:35.960 --> 00:02:38.680]  很多人說以為是日本人
[00:02:38.680 --> 00:02:40.920]  但原來是在《聖經》人物
[00:02:40.920 --> 00:02:42.320]  這個Naomi是誰呢?
[00:02:42.320 --> 00:02:43.960]  拿俄米
[00:02:43.960 --> 00:02:45.400]  我可以說形容他為
[00:02:45.400 --> 00:02:49.640]  身在苦中不覺甜
[00:02:49.640 --> 00:02:52.440]  為什麼身在苦中不覺甜呢?
[00:02:52.440 --> 00:02:55.680]  就是因為拿俄米本身這個字
[00:02:55.680 --> 00:02:56.960]  這個字的原文
[00:02:56.960 --> 00:02:59.200]  就是甜的意思
[00:02:59.200 --> 00:03:01.720]  所以他小時候可能就叫做小甜甜
[00:03:01.720 --> 00:03:04.800]  可能家人很想他很sweet
[00:03:04.800 --> 00:03:07.120]  每個人叫他的名字都是甜
[00:03:07.120 --> 00:03:09.640]  但盧德的一章一節開始記載
[00:03:09.640 --> 00:03:12.280]  他說當時施丙正的時候
[00:03:12.280 --> 00:03:13.640]  遇到饑荒
[00:03:13.640 --> 00:03:16.200]  他們的家鄉遇到饑荒
[00:03:16.200 --> 00:03:17.840]  猶大伯利恆等地
[00:03:17.840 --> 00:03:21.440]  有一個帶著妻子和兩個兒子
[00:03:21.440 --> 00:03:24.600]  往摩亞地去寄居
[00:03:24.600 --> 00:03:27.640]  原來拿俄米的一家當時剛好有饑荒
[00:03:27.640 --> 00:03:29.680]  他先生以利米納
[00:03:29.680 --> 00:03:31.480]  就決定帶兩個兒子
[00:03:31.480 --> 00:03:32.640]  一個叫馬倫
[00:03:32.640 --> 00:03:33.920]  一個叫基連
[00:03:33.920 --> 00:03:35.600]  就一起離開伯利恆
[00:03:35.600 --> 00:03:36.240]  去哪裏呢?
[00:03:36.240 --> 00:03:38.560]  去到約旦河的東部
[00:03:38.560 --> 00:03:40.760]  摩亞地寄居
[00:03:40.760 --> 00:03:42.280]  其實《聖經》只是說寄居
[00:03:42.280 --> 00:03:44.640]  沒有想過長住
[00:03:44.640 --> 00:03:47.480]  但為什麼要選摩亞呢?
[00:03:47.480 --> 00:03:48.800]  如果你知道一點歷史
[00:03:48.800 --> 00:03:52.840]  摩亞人一直是以色列人看不起的
[00:03:52.840 --> 00:03:54.800]  覺得他們有很大問題
[00:03:54.800 --> 00:03:58.080]  就連《聖經》生命記23章3節都說
[00:03:58.080 --> 00:04:01.960]  阿門人和摩亞人是不可以進入耶和華的會
[00:04:01.960 --> 00:04:04.560]  嚴重到他們的子孫
[00:04:04.560 --> 00:04:07.240]  就算雖然過了十代
[00:04:07.240 --> 00:04:09.040]  都不可以進入耶和華的會
[00:04:09.040 --> 00:04:11.040]  因為摩亞人的祖先
[00:04:11.040 --> 00:04:13.280]  其實是阿伯拉罕的侄子
[00:04:13.280 --> 00:04:17.240]  羅德和女兒亂倫而生
[00:04:17.240 --> 00:04:20.800]  摩亞人信奉多神
[00:04:20.800 --> 00:04:22.280]  拜很多神
[00:04:22.280 --> 00:04:23.600]  很混亂
[00:04:23.600 --> 00:04:25.760]  他之前引誘以色列人
[00:04:25.760 --> 00:04:28.520]  加入他們獻假神的獻祭
[00:04:28.520 --> 00:04:30.400]  如果你看《文素記》25章
[00:04:30.400 --> 00:04:31.640]  第二節說
[00:04:31.640 --> 00:04:34.600]  要叫他們一同向他們的神獻祭
[00:04:34.600 --> 00:04:36.640]  百姓都吃他們的祭物
[00:04:36.640 --> 00:04:39.480]  也都跪拜他們的神
[00:04:39.480 --> 00:04:42.440]  在《史詩記》10章6節說
[00:04:42.440 --> 00:04:44.640]  那時以色列人行耶和華
[00:04:44.640 --> 00:04:46.760]  眼中看為惡的事
[00:04:46.760 --> 00:04:48.040]  摩亞人的神
[00:04:48.040 --> 00:04:49.480]  阿門人的神
[00:04:49.480 --> 00:04:51.240]  離棄耶和華
[00:04:51.240 --> 00:04:54.120]  他們那班人不再侍奉耶和華
[00:04:54.120 --> 00:04:56.360]  走去侍奉了假神
[00:04:56.360 --> 00:04:57.640]  所以可能你不明白
[00:04:57.640 --> 00:05:00.640]  為何那麼多地方你不選擇
[00:05:00.640 --> 00:05:02.240]  就算你當地有饑荒
[00:05:02.240 --> 00:05:05.000]  為何要去摩亞這個地方
[00:05:05.000 --> 00:05:06.320]  原來當時的人看回
[00:05:06.320 --> 00:05:08.520]  就算你去附近的埃及
[00:05:08.520 --> 00:05:10.280]  或者去阿門
[00:05:10.280 --> 00:05:12.640]  其實一樣是那麼壞
[00:05:12.640 --> 00:05:14.760]  所以可能他選擇無可選
[00:05:14.760 --> 00:05:17.040]  可能他為了整個家庭
[00:05:17.040 --> 00:05:20.200]  所以他都要去到那個地方
[00:05:20.200 --> 00:05:23.400]  但是屋漏兼逢連夜雨
[00:05:23.400 --> 00:05:26.760]  這個家庭原本想逃離饑荒
[00:05:26.760 --> 00:05:27.920]  去那個地方
[00:05:27.920 --> 00:05:29.120]  想住一會兒
[00:05:29.120 --> 00:05:30.960]  結果他的丈夫
[00:05:30.960 --> 00:05:32.600]  即是拿訛米的丈夫
[00:05:32.600 --> 00:05:34.400]  就嚇死了異鄉
[00:05:34.400 --> 00:05:35.960]  這個都不是最慘
[00:05:35.960 --> 00:05:38.080]  最慘的就是另外兩個兒子
[00:05:38.080 --> 00:05:41.720]  又娶了摩亞的女子
[00:05:41.720 --> 00:05:42.560]  如果你在這裏看下去
[00:05:42.560 --> 00:05:43.520]  你就知道拿訛米
[00:05:43.520 --> 00:05:47.600]  其實相信他的屬靈生命是挺好的
[00:05:47.600 --> 00:05:49.200]  竟然自己的兒子
[00:05:49.200 --> 00:05:52.080]  娶了兩個外邦的女子
[00:05:52.080 --> 00:05:53.280]  兩個外邦的女子
[00:05:53.280 --> 00:05:55.240]  一個叫做「阿利巴」
[00:05:55.240 --> 00:05:57.240]  阿利巴的原文是
[00:05:57.240 --> 00:06:00.280]  Stubborn 萌塞的意思
[00:06:00.280 --> 00:06:01.160]  而另一個
[00:06:01.160 --> 00:06:02.960]  阿烏夫的原文是
[00:06:02.960 --> 00:06:06.720]  Friendship 好朋友的意思
[00:06:06.720 --> 00:06:08.280]  夠苦了沒有呢
[00:06:08.280 --> 00:06:09.480]  還沒有夠苦
[00:06:09.480 --> 00:06:11.680]  誰知在那裏一住
[00:06:11.680 --> 00:06:14.880]  寄居就寄居了十年
[00:06:14.880 --> 00:06:16.080]  還沒有夠苦
[00:06:16.080 --> 00:06:18.000]  再苦一點就是
[00:06:18.000 --> 00:06:22.080]  兩個兒子相繼都離開世界
[00:06:22.080 --> 00:06:24.080]  白頭人送黑頭人
[00:06:24.080 --> 00:06:27.480]  剩下三個寡婦怎麼辦呢
[00:06:27.480 --> 00:06:30.880]  那時拿訛米知道家鄉已經沒有饑荒
[00:06:30.880 --> 00:06:33.000]  所以他就不如算了
[00:06:33.000 --> 00:06:34.480]  我回鄉下吧
[00:06:34.480 --> 00:06:37.600]  我留在這裏都已經再無可戀了
[00:06:37.600 --> 00:06:40.080]  家裏的經濟支柱也沒有了
[00:06:40.080 --> 00:06:42.680]  所以婆婆就和這兩個媳婦說
[00:06:42.680 --> 00:06:44.480]  你們不如回家吧
[00:06:44.480 --> 00:06:46.880]  願耶和華恩代你們
[00:06:46.880 --> 00:06:49.880]  像你們恩代已死的人和我一樣
[00:06:49.880 --> 00:06:52.480]  願耶和華洗你們在新的夫家
[00:06:52.480 --> 00:06:54.080]  即是我放你們
[00:06:54.080 --> 00:06:56.280]  你們再去改嫁吧
[00:06:56.280 --> 00:06:57.480]  結果這個時候
[00:06:57.480 --> 00:06:59.080]  他們因為要道別
[00:06:59.080 --> 00:07:03.680]  三個人在那裏抱頭親嘴之後
[00:07:03.680 --> 00:07:04.680]  就痛哭
[00:07:04.680 --> 00:07:05.880]  一起哭
[00:07:05.880 --> 00:07:07.680]  然後兩個媳婦一起說
[00:07:07.680 --> 00:07:08.680]  哎呀不要了
[00:07:08.680 --> 00:07:11.880]  我們跟你一起回去伯利恆吧
[00:07:11.880 --> 00:07:14.480]  如果你有這樣的媳婦也挺開心的
[00:07:14.480 --> 00:07:15.080]  是不是
[00:07:15.080 --> 00:07:16.880]  一起要跟你回去
[00:07:16.880 --> 00:07:18.080]  但婆婆就說
[00:07:18.080 --> 00:07:20.480]  哎呀女兒你回去吧
[00:07:20.480 --> 00:07:21.480]  你幹嘛跟著我去
[00:07:21.480 --> 00:07:23.280]  難道我還可以生孩子
[00:07:23.280 --> 00:07:25.680]  然後做你們的丈夫嗎
[00:07:25.680 --> 00:07:27.280]  我的女兒你回去吧
[00:07:27.280 --> 00:07:28.280]  我老了
[00:07:28.280 --> 00:07:29.480]  我不再有丈夫
[00:07:29.480 --> 00:07:31.680]  她說就算我今天有丈夫
[00:07:31.680 --> 00:07:33.480]  今天馬上生孩子
[00:07:33.480 --> 00:07:35.880]  你都沒有理由等到我孩子
[00:07:35.880 --> 00:07:37.080]  再長大
[00:07:37.080 --> 00:07:38.480]  再嫁給他們
[00:07:38.480 --> 00:07:40.480]  你們回去吧
[00:07:40.480 --> 00:07:41.280]  說到這裏
[00:07:41.280 --> 00:07:42.880]  兩個又哭了
[00:07:42.880 --> 00:07:44.080]  兩個媳婦
[00:07:44.080 --> 00:07:45.680]  親嘴完之後
[00:07:45.680 --> 00:07:48.080]  俄利巴就真的走了
[00:07:48.080 --> 00:07:49.480]  你看到他道別了
[00:07:49.480 --> 00:07:55.680]  但是路德不捨得拿俄米
[00:07:55.680 --> 00:07:57.480]  當路德不捨得的時候
[00:07:57.480 --> 00:07:58.680]  拿俄米就跟他說
[00:07:58.680 --> 00:07:59.480]  你看看
[00:07:59.480 --> 00:08:02.680]  你嫂子已經回到本國
[00:08:02.680 --> 00:08:05.080]  也去拜她的神那裏了
[00:08:05.080 --> 00:08:08.280]  不如你也跟著你嫂子一起走吧
[00:08:08.280 --> 00:08:09.880]  接著路德說了一段
[00:08:09.880 --> 00:08:11.880]  我覺得很感人
[00:08:11.880 --> 00:08:13.680]  也都是很有型的說話
[00:08:13.680 --> 00:08:15.280]  就是剛才大家讀過的
[00:08:15.280 --> 00:08:16.280]  路德就說
[00:08:16.280 --> 00:08:19.880]  婆婆你不要催我回去不跟隨你
[00:08:19.880 --> 00:08:21.480]  你往那裏去
[00:08:21.480 --> 00:08:23.280]  我也往那裏去
[00:08:23.280 --> 00:08:24.880]  你在哪裏住宿
[00:08:24.880 --> 00:08:26.880]  我也在哪裏住宿
[00:08:26.880 --> 00:08:28.880]  你的國就是我的國
[00:08:28.880 --> 00:08:31.280]  你的神就是我的神
[00:08:31.280 --> 00:08:32.680]  你在哪裏死
[00:08:32.680 --> 00:08:34.080]  我也在哪裏死
[00:08:34.080 --> 00:08:35.880]  也都葬在那裏
[00:08:35.880 --> 00:08:39.680]  除非死能使我相離
[00:08:39.680 --> 00:08:41.480]  不然冤冤和和
[00:08:41.480 --> 00:08:44.080]  重重地降罰我
[00:08:44.080 --> 00:08:47.280]  如果弟兄們將來你追女孩
[00:08:47.280 --> 00:08:49.080]  去到要談婚論嫁的時候
[00:08:49.080 --> 00:08:52.480]  最後你講這句話都可能很感人
[00:08:52.480 --> 00:08:54.680]  你讓我和你一起吧
[00:08:54.680 --> 00:08:56.280]  我一定會對你好
[00:08:56.280 --> 00:08:57.880]  這個你一看
[00:08:57.880 --> 00:09:00.680]  簡直是路德一個缺志
[00:09:00.680 --> 00:09:01.480]  你想一下
[00:09:01.480 --> 00:09:04.680]  他簡直是相信上帝的一個缺志
[00:09:04.680 --> 00:09:06.680]  因為原本他是拜假神的
[00:09:06.680 --> 00:09:09.480]  原本他是第二個國家的外邦女子
[00:09:09.480 --> 00:09:12.480]  但他竟然說你的神就是我的神
[00:09:12.480 --> 00:09:14.280]  還有他說不言怨耶和華
[00:09:14.280 --> 00:09:16.680]  重重地降罰與我
[00:09:16.680 --> 00:09:18.880]  證明了這個異邦的女子
[00:09:18.880 --> 00:09:21.480]  已經決定了要相信耶和華
[00:09:21.480 --> 00:09:22.480]  其實你有沒有想過
[00:09:22.480 --> 00:09:24.880]  為甚麼他會這麼好呢
[00:09:24.880 --> 00:09:27.080]  為甚麼路德會這麼好呢
[00:09:27.080 --> 00:09:31.080]  我相信是因為他婆婆做了一個好的見證
[00:09:31.080 --> 00:09:35.480]  否則你怎會願意跟著婆婆去相信上帝
[00:09:35.480 --> 00:09:36.880]  還要跟著她一起
[00:09:36.880 --> 00:09:37.680]  你想一下
[00:09:37.680 --> 00:09:40.880]  路德這個決定一點都不容易
[00:09:40.880 --> 00:09:42.680]  他不是找個依靠
[00:09:42.680 --> 00:09:43.680]  而你想一下
[00:09:43.680 --> 00:09:45.280]  他要去到以色列
[00:09:45.280 --> 00:09:48.480]  一個看不起他的外邦女子的地方
[00:09:48.480 --> 00:09:50.480]  一定會受歧視
[00:09:50.480 --> 00:09:52.880]  還有拿昂米已經老了
[00:09:52.880 --> 00:09:58.280]  即是說路德要肩負照顧拿昂米的責任
[00:09:58.280 --> 00:10:02.480]  所以我相信這個決定一點都不容易
[00:10:02.480 --> 00:10:04.880]  然後婆婆看見他這麼堅定
[00:10:04.880 --> 00:10:06.680]  好吧我們一起回去吧
[00:10:06.680 --> 00:10:08.480]  回到伯利恆的時候
[00:10:08.480 --> 00:10:11.480]  有一群婦女看到他們回來
[00:10:11.480 --> 00:10:13.080]  因為十年沒見
[00:10:13.080 --> 00:10:15.080]  那些婦女就自己聊天
[00:10:15.080 --> 00:10:18.880]  她說這個是不是拿昂米
[00:10:18.880 --> 00:10:21.280]  即是她的鄉親父老
[00:10:21.280 --> 00:10:23.280]  這個是不是拿昂米
[00:10:23.280 --> 00:10:24.880]  拿昂米就聽到
[00:10:24.880 --> 00:10:26.080]  他們很疑惑
[00:10:26.080 --> 00:10:28.080]  然後拿昂米就說
[00:10:28.080 --> 00:10:30.480]  我想這句說話說得很傷感
[00:10:30.480 --> 00:10:33.680]  他說你不要再叫我拿昂米了
[00:10:33.680 --> 00:10:36.280]  你叫我馬拉吧
[00:10:36.280 --> 00:10:37.680]  馬拉是什麼意思呢
[00:10:37.680 --> 00:10:39.880]  拿昂米就是甜
[00:10:39.880 --> 00:10:43.080]  原來馬拉就是苦的意思
[00:10:43.080 --> 00:10:45.480]  你不要再叫我小甜甜了
[00:10:45.480 --> 00:10:47.680]  你叫我苦瓜乾吧
[00:10:47.680 --> 00:10:49.080]  類似這樣的意思
[00:10:49.080 --> 00:10:50.680]  因為他解釋了
[00:10:50.680 --> 00:10:53.480]  他說因為全能者使我受了大苦
[00:10:53.480 --> 00:10:54.880]  我滿滿的出去
[00:10:54.880 --> 00:10:56.880]  耶和華使我空空的回來
[00:10:56.880 --> 00:10:58.680]  耶和華降佛於我
[00:10:58.680 --> 00:11:01.080]  全能者使我受苦
[00:11:01.080 --> 00:11:04.280]  所以他說你不要再叫我拿昂米了
[00:11:04.280 --> 00:11:07.480]  我想那時那些鄉親父老都聽到眼濕濕
[00:11:07.480 --> 00:11:09.680]  聖經在第一章
[00:11:09.680 --> 00:11:12.080]  路德記第一章結尾
[00:11:12.080 --> 00:11:13.880]  交代了他們回去的時候
[00:11:13.880 --> 00:11:14.680]  是什麼時候呢
[00:11:14.680 --> 00:11:17.680]  是動手割大麥的時候
[00:11:17.680 --> 00:11:19.680]  這個時候對他們來說是重要的
[00:11:19.680 --> 00:11:20.880]  因為他們已經沒有了
[00:11:20.880 --> 00:11:22.080]  家裡沒有男人
[00:11:22.080 --> 00:11:23.680]  沒有經濟支柱
[00:11:23.680 --> 00:11:26.480]  好了 男主角出場了
[00:11:26.480 --> 00:11:28.080]  男主角是誰呢
[00:11:28.080 --> 00:11:30.080]  男主角叫波亞斯
[00:11:30.080 --> 00:11:33.680]  波亞斯是拿昂米的丈夫的親戚
[00:11:33.680 --> 00:11:35.680]  他也是個大財主
[00:11:35.680 --> 00:11:38.680]  有一天他們因為始終
[00:11:38.680 --> 00:11:42.680]  媳婦和婆婆都要解決吃東西的問題
[00:11:42.680 --> 00:11:45.680]  路德主動和拿昂米說
[00:11:45.680 --> 00:11:47.880]  你用我去填奸
[00:11:47.880 --> 00:11:49.680]  我蒙誰的恩
[00:11:49.680 --> 00:11:52.280]  就在誰的身後執麥誰
[00:11:52.280 --> 00:11:54.280]  他就解釋為什麼要執麥誰
[00:11:54.280 --> 00:11:56.480]  拿昂米就說女兒你去吧
[00:11:56.480 --> 00:11:58.680]  路德就去了填奸
[00:11:58.680 --> 00:12:01.080]  在收割的人身後一直執麥誰
[00:12:01.080 --> 00:12:05.680]  他剛好去到一個叫以利米勒
[00:12:05.680 --> 00:12:08.680]  本族的人就是波亞斯那塊田
[00:12:08.680 --> 00:12:11.480]  波亞斯剛剛從伯利恆回來
[00:12:11.480 --> 00:12:12.880]  對收割的人說
[00:12:12.880 --> 00:12:16.080]  冤冤和和與你們同在
[00:12:16.080 --> 00:12:19.880]  他們就回答冤冤和和賜福給你
[00:12:19.880 --> 00:12:25.080]  偉大的愛情總是有創造者精心安排
[00:12:25.080 --> 00:12:27.080]  聖經說「恰巧」
[00:12:27.080 --> 00:12:29.880]  我自己在信仰上有句口頭禪
[00:12:29.880 --> 00:12:31.480]  就是「哪有那麼巧」
[00:12:31.480 --> 00:12:32.680]  就是以斯帖記的時候
[00:12:32.680 --> 00:12:35.280]  你發覺這麼多東西出現
[00:12:35.280 --> 00:12:36.280]  沒有那麼巧
[00:12:36.280 --> 00:12:39.480]  一定是上帝的大令
[00:12:39.480 --> 00:12:42.080]  而波亞斯第一句開場白
[00:12:42.080 --> 00:12:45.880]  我們已經知道他是一個目中有神的人
[00:12:45.880 --> 00:12:47.280]  因為他到了填奸
[00:12:47.280 --> 00:12:49.080]  問候割墨水的人
[00:12:49.080 --> 00:12:52.680]  他說「冤冤和和與你們同在」
[00:12:52.680 --> 00:12:55.680]  我們的社會有很多財主都會捐錢
[00:12:55.680 --> 00:12:58.080]  但他很想人們紀念他自己
[00:12:58.080 --> 00:13:03.680]  但波亞斯一直將上帝居首位
[00:13:03.680 --> 00:13:05.680]  波亞斯也很眼利
[00:13:05.680 --> 00:13:08.880]  他一看就看了路德
[00:13:08.880 --> 00:13:11.680]  聖經沒有說路德漂亮不漂亮
[00:13:11.680 --> 00:13:14.680]  但可能路德是一個異邦的女子
[00:13:14.680 --> 00:13:18.280]  當然一認就看到有個陌生人在那裏
[00:13:18.280 --> 00:13:21.080]  然後他就問管公
[00:13:21.080 --> 00:13:23.280]  「那個是誰?」
[00:13:23.280 --> 00:13:24.280]  聖經真的這樣說
[00:13:24.280 --> 00:13:26.680]  「那個誰家的女子?」
[00:13:26.680 --> 00:13:27.680]  然後布林就說
[00:13:27.680 --> 00:13:30.480]  「那個是摩亞女子和拿俄米」
[00:13:30.480 --> 00:13:32.080]  「從摩亞回來的」
[00:13:32.080 --> 00:13:35.480]  他就問我們可不可以讓他去執墨水
[00:13:35.480 --> 00:13:36.480]  他很乖
[00:13:36.480 --> 00:13:38.480]  他由早上執到現在
[00:13:38.480 --> 00:13:40.280]  是休息一下
[00:13:40.280 --> 00:13:42.280]  波亞斯聽完之後
[00:13:42.280 --> 00:13:47.280]  就去和路德第一次邂逅的對話
[00:13:47.280 --> 00:13:49.280]  他就說
[00:13:49.280 --> 00:13:52.680]  「你不要去別人的田執墨水了」
[00:13:52.680 --> 00:13:54.680]  「你都不要離開這裏了」
[00:13:54.680 --> 00:13:57.280]  「你常與我的侍女們同在」
[00:13:57.280 --> 00:13:58.880]  「我的僕人在哪裏收割」
[00:13:58.880 --> 00:14:00.680]  「你就跟著他去」
[00:14:00.680 --> 00:14:03.080]  「我已經吩咐僕人不要欺負你了」
[00:14:03.080 --> 00:14:05.080]  說我的僕人好像經常欺負別人
[00:14:05.080 --> 00:14:06.880]  他說「我吩咐僕人不要欺負你了」
[00:14:06.880 --> 00:14:09.880]  「如果你頸渴你自己去拿水喝」
[00:14:09.880 --> 00:14:11.680]  路德很感激
[00:14:11.680 --> 00:14:12.880]  他就說
[00:14:12.880 --> 00:14:14.280]  「我既是外邦人」
[00:14:14.280 --> 00:14:16.480]  「怎可以蒙你的恩呢?」
[00:14:16.480 --> 00:14:18.280]  「你這麼憐恤我」
[00:14:18.280 --> 00:14:20.480]  「我不知道大家覺得出不出奇」
[00:14:20.480 --> 00:14:22.680]  「一個大財主一個大老闆」
[00:14:22.680 --> 00:14:25.280]  「其實他不用去和這個女孩子」
[00:14:25.280 --> 00:14:26.880]  「去說這麼多話」
[00:14:26.880 --> 00:14:29.480]  「他派個僕人去就搞定」
[00:14:29.480 --> 00:14:31.480]  但波亞斯自己這樣做
[00:14:31.480 --> 00:14:34.880]  我想波亞斯和參宣是極度不同
[00:14:34.880 --> 00:14:37.880]  如果你記得參宣當時
[00:14:37.880 --> 00:14:42.480]  我說他是用甚麼去指揮他的腦袋
[00:14:42.480 --> 00:14:43.680]  記不記得?
[00:14:43.680 --> 00:14:45.480]  是啦 用眼睛
[00:14:45.480 --> 00:14:48.880]  參宣是用眼睛指揮他的腦袋
[00:14:48.880 --> 00:14:50.480]  但波亞斯不同
[00:14:50.480 --> 00:14:52.480]  波亞斯是用他的腦袋
[00:14:52.480 --> 00:14:54.080]  指揮他的眼睛
[00:14:54.080 --> 00:14:55.880]  雖然他們大家都是見到女孩子
[00:14:55.880 --> 00:14:58.080]  大家都是見到外邦的女子
[00:14:58.080 --> 00:15:01.680]  但是原來一早路德的好事
[00:15:01.680 --> 00:15:03.880]  波亞斯已經質問
[00:15:03.880 --> 00:15:05.480]  知道他怎樣好
[00:15:05.480 --> 00:15:06.680]  在二章裏說
[00:15:06.680 --> 00:15:09.480]  「我知道自從你丈夫死後」
[00:15:09.480 --> 00:15:12.280]  「凡你向你婆婆所行的」
[00:15:12.280 --> 00:15:14.680]  「並你離開父母和本地」
[00:15:14.680 --> 00:15:16.680]  「到數不認識的民眾」
[00:15:16.680 --> 00:15:18.680]  「這些事我都知道」
[00:15:18.680 --> 00:15:21.480]  「願耶和華照你所行的賞賜你」
[00:15:21.480 --> 00:15:23.680]  「你來投靠耶和華」
[00:15:23.680 --> 00:15:25.280]  「以色列神的翅膀下」
[00:15:25.280 --> 00:15:27.680]  「願你滿得祂的賞賜」
[00:15:27.680 --> 00:15:29.880]  波亞斯還是一個
[00:15:29.880 --> 00:15:33.480]  目中有人 心中有神的人
[00:15:33.480 --> 00:15:37.680]  因為他欣賞路德那份孝順
[00:15:37.680 --> 00:15:38.680]  如果我們是路德
[00:15:38.680 --> 00:15:41.880]  我相信都會很感激主人
[00:15:41.880 --> 00:15:42.680]  所以路德說
[00:15:42.680 --> 00:15:45.080]  「主啊 願在你眼前蒙恩」
[00:15:45.080 --> 00:15:47.280]  「我雖然不及你一個侍女」
[00:15:47.280 --> 00:15:49.680]  「但是你還用慈愛的話」
[00:15:49.680 --> 00:15:51.680]  「安慰我的心」
[00:15:51.680 --> 00:15:54.480]  我想那時他特別壓低他的聲音
[00:15:54.480 --> 00:15:56.480]  跟路德說話的時候
[00:15:56.480 --> 00:16:00.080]  他感受到他的溫柔
[00:16:00.080 --> 00:16:01.480]  到了午飯的時候
[00:16:01.480 --> 00:16:05.280]  波亞斯還邀請路德一起吃飯
[00:16:05.280 --> 00:16:06.680]  路德一吃飽飯
[00:16:06.680 --> 00:16:08.280]  立刻又去撿墨水
[00:16:08.280 --> 00:16:10.280]  波亞斯又吩咐人
[00:16:10.280 --> 00:16:10.880]  吩咐他捕人
[00:16:10.880 --> 00:16:14.880]  他說「他就是在你的菌裡」
[00:16:14.880 --> 00:16:17.880]  「拿你的墨水 你都可以有它」
