
[00:00:00.000 --> 00:00:04.760]  我們感謝主恩典
[00:05:27.720 --> 00:05:31.560]  在這個彼得的前書裡面
[00:05:31.560 --> 00:05:33.400]  如果你有聖經的話
[00:05:33.400 --> 00:05:35.920]  我邀請你同樣這個時間
[00:05:35.920 --> 00:05:38.520]  來打開彼得前書
[00:05:38.520 --> 00:05:42.200]  我們從第一節開始來看
[00:05:42.200 --> 00:05:44.200]  彼得前書一開始的時候
[00:05:44.200 --> 00:05:45.720]  他怎樣說呢
[00:05:45.720 --> 00:05:47.200]  他說
[00:05:47.200 --> 00:05:50.280]  基督耶穌的使徒彼得
[00:05:50.280 --> 00:05:54.000]  寫信給納芬撒在本都
[00:05:54.000 --> 00:05:56.920]  本都就是本調 比拉多
[00:05:56.920 --> 00:06:00.120]  本都 本調 另外一個翻譯
[00:06:00.120 --> 00:06:05.040]  加拉太 加伯多加 亞細亞
[00:06:05.040 --> 00:06:07.520]  比推尼 記居的
[00:06:07.520 --> 00:06:12.160]  他這裡說了一堆地方的名字
[00:06:12.160 --> 00:06:14.440]  這些城市 這些村鎮
[00:06:14.440 --> 00:06:16.440]  就在現在的土耳其
[00:06:16.440 --> 00:06:19.840]  就是在新約的時候叫亞細亞這一帶
[00:06:19.840 --> 00:06:22.280]  在土耳其的南邊
[00:06:22.280 --> 00:06:24.200]  東南邊這一帶
[00:06:24.200 --> 00:06:25.720]  比如加伯多加
[00:06:25.720 --> 00:06:28.080]  今天你如果去走那些
[00:06:28.080 --> 00:06:29.720]  四路行蹤的話
[00:06:29.720 --> 00:06:31.640]  你都會去加伯多加的
[00:06:31.640 --> 00:06:33.520]  那裡的鱗酸怪石
[00:06:33.520 --> 00:06:36.040]  你在下面進入地洞
[00:06:36.040 --> 00:06:39.040]  五百公尺 一千公尺下面
[00:06:39.040 --> 00:06:42.640]  當時一群基督徒就在地洞裡
[00:06:42.640 --> 00:06:44.760]  或者你有膽的話
[00:06:44.760 --> 00:06:47.680]  坐著氣球從上面看下去
[00:06:47.680 --> 00:06:50.440]  鱗酸怪石
[00:06:50.440 --> 00:06:52.440]  那個就叫加伯多加
[00:06:52.440 --> 00:06:54.440]  你想想
[00:06:54.440 --> 00:06:56.720]  主宰耶穌十字架之後
[00:06:56.720 --> 00:06:58.720]  到彼得這個時間
[00:06:58.720 --> 00:07:00.440]  只是幾十年的時間
[00:07:00.440 --> 00:07:02.320]  幾十年的光景
[00:07:02.320 --> 00:07:03.960]  福音的一個爆炸
[00:07:03.960 --> 00:07:05.760]  就在羅馬世界裡面
[00:07:05.760 --> 00:07:07.040]  傳開來了
[00:07:07.040 --> 00:07:08.520]  在耶路撒冷
[00:07:08.520 --> 00:07:09.960]  而且一直傳開了
[00:07:09.960 --> 00:07:12.120]  一直傳到亞細亞
[00:07:12.120 --> 00:07:14.760]  傳到羅馬等等的地方
[00:07:14.760 --> 00:07:18.000]  基督徒在這個困難的環境裡面
[00:07:18.000 --> 00:07:23.040]  仍然能夠產生出福音的力量
[00:07:23.040 --> 00:07:24.920]  好 我們繼續看下去的時候
[00:07:24.920 --> 00:07:26.200]  第二節
[00:07:26.200 --> 00:07:29.000]  他開始來說這個
[00:07:29.320 --> 00:07:32.280]  一個很結實的
[00:07:32.280 --> 00:07:34.280]  很紮實的一個生命
[00:07:34.280 --> 00:07:36.080]  這個生命是怎麼來的呢?
[00:07:36.080 --> 00:07:37.880]  他說就是
[00:07:37.880 --> 00:07:40.880]  父神的先見
[00:07:40.880 --> 00:07:42.680]  這些舊約的先知也好
[00:07:42.680 --> 00:07:44.000]  新約的先知也好
[00:07:44.000 --> 00:07:45.600]  被揀選
[00:07:45.600 --> 00:07:47.600]  藉著聖靈
[00:07:47.600 --> 00:07:49.600]  得到聖潔
[00:07:49.600 --> 00:07:52.200]  以至於馴服耶穌基督
[00:07:52.200 --> 00:07:53.880]  又蒙他血
[00:07:53.880 --> 00:07:55.880]  母血所灑的人
[00:07:56.360 --> 00:07:59.640]  願因為平安多多加給你們
[00:07:59.640 --> 00:08:02.120]  他形容這一班的信徒
[00:08:02.120 --> 00:08:03.000]  就是聖徒
[00:08:03.000 --> 00:08:05.480]  就是蒙父神的揀選
[00:08:05.480 --> 00:08:07.480]  然後聖靈使他成聖
[00:08:07.480 --> 00:08:09.800]  耶穌基督的補血來潔淨
[00:08:09.800 --> 00:08:12.440]  這一班的基督徒
[00:08:12.440 --> 00:08:14.440]  每一個基督徒
[00:08:14.440 --> 00:08:16.440]  都是三為一體
[00:08:16.440 --> 00:08:20.080]  都參與在這個救贖的計劃裡面
[00:08:20.080 --> 00:08:22.480]  給我們這個生命
[00:08:22.480 --> 00:08:25.160]  正如保羅在《耶福所書》一樣的說
[00:08:25.160 --> 00:08:26.480]  聖父揀選
[00:08:26.480 --> 00:08:28.080]  聖子來救贖
[00:08:28.080 --> 00:08:30.080]  聖靈來恩濟
[00:08:30.080 --> 00:08:32.880]  彼得一樣是用這些說話
[00:08:32.880 --> 00:08:34.880]  來講到三為一體
[00:08:34.880 --> 00:08:38.360]  都是參與在這個救恩的計劃裡面
[00:08:38.360 --> 00:08:41.600]  使我們領受一個豐盛的生命
[00:08:41.600 --> 00:08:43.360]  所以他這裡說到
[00:08:43.360 --> 00:08:45.120]  父神的揀選
[00:08:45.120 --> 00:08:48.440]  然後就是聖靈來使我們成聖
[00:08:48.440 --> 00:08:50.760]  然後耶穌基督的補血
[00:08:50.760 --> 00:08:52.760]  來潔淨我們
[00:08:53.240 --> 00:08:55.240]  給我們一個什麼樣的生命呢?
[00:08:55.240 --> 00:08:59.640]  第三節繼續開始開展出來
[00:08:59.640 --> 00:09:01.960]  講出這個生命是什麼
[00:09:01.960 --> 00:09:03.960]  他說
[00:09:03.960 --> 00:09:08.760]  願贈歸於我們主耶穌基督的父神
[00:09:08.760 --> 00:09:12.120]  他神照自己的大年敏
[00:09:12.120 --> 00:09:15.880]  藉耶穌基督從死裡復活
[00:09:15.880 --> 00:09:17.880]  重生了我們
[00:09:17.880 --> 00:09:20.120]  讓我們有活潑的盼望
[00:09:20.120 --> 00:09:22.120]  可以得著
[00:09:22.120 --> 00:09:24.120]  不能老壞
[00:09:24.120 --> 00:09:26.120]  不能戰戮
[00:09:26.120 --> 00:09:28.120]  不能衰殘
[00:09:28.120 --> 00:09:30.120]  為你們存留在天上的基業
[00:09:30.120 --> 00:09:34.120]  彼得在這裡一連串的講到
[00:09:34.120 --> 00:09:36.120]  耶穌基督
[00:09:36.120 --> 00:09:38.840]  是要將生命賜給人
[00:09:38.840 --> 00:09:40.840]  所以你看《約翰福音》第十章的時候
[00:09:40.840 --> 00:09:42.840]  他就說到說
[00:09:42.840 --> 00:09:44.840]  我來了 耶穌基督說
[00:09:44.840 --> 00:09:46.840]  我來了 要使你得生命
[00:09:46.840 --> 00:09:51.480]  而且得更豐盛的一個生命
[00:09:51.480 --> 00:09:53.480]  這個生命是怎麼樣呢?
[00:09:53.480 --> 00:09:55.480]  是有活潑的盼望
[00:09:55.480 --> 00:09:57.480]  所以我們基督徒不需要怕死亡
[00:09:57.480 --> 00:10:00.840]  死亡使我們搖身一變
[00:10:00.840 --> 00:10:02.840]  進入另一個境界裡面
[00:10:02.840 --> 00:10:04.840]  我們不需要很恐懼 很怕
[00:10:04.840 --> 00:10:06.840]  來面對這件事
[00:10:06.840 --> 00:10:10.840]  雖然每個人都要經過這個階段
[00:10:10.840 --> 00:10:13.560]  而且如果還不相信的人
[00:10:13.560 --> 00:10:16.360]  他還要面對將來在神的面前
[00:10:16.360 --> 00:10:18.360]  那個他要交仗的
[00:10:18.360 --> 00:10:20.360]  他要受到審判的
[00:10:20.360 --> 00:10:23.320]  人都要死 死後都要有審判的
[00:10:23.320 --> 00:10:25.320]  很久以前這樣說
[00:10:25.320 --> 00:10:27.320]  但是基督徒不怕的
[00:10:27.320 --> 00:10:30.680]  我們有盼望 而且是很活潑的盼望
[00:10:30.680 --> 00:10:32.680]  我們不需要懼怕
[00:10:32.680 --> 00:10:35.720]  而且我下筆在這裡說
[00:10:35.720 --> 00:10:37.720]  我們得到一個不會腦壞的
[00:10:37.720 --> 00:10:42.120]  我們這個身體都會腦壞的
[00:10:42.120 --> 00:10:44.120]  無論是患病
[00:10:44.120 --> 00:10:47.400]  無論是遇到天災人禍
[00:10:47.400 --> 00:10:49.400]  你看現在這個社會上面
[00:10:49.400 --> 00:10:51.400]  出現這麼多的人禍
[00:10:51.400 --> 00:10:53.400]  這麼多的天災
[00:10:53.400 --> 00:10:55.400]  這個身體會腦壞的
[00:10:55.400 --> 00:10:57.400]  我們不能夠永存的
[00:10:57.400 --> 00:10:59.400]  雖然人希望得到長生不老
[00:10:59.400 --> 00:11:03.400]  秦始皇三次去到蓬萊那裡
[00:11:03.400 --> 00:11:05.400]  那裡天無盡頭
[00:11:05.400 --> 00:11:07.400]  希望在那裡找長生不老
[00:11:07.400 --> 00:11:09.400]  但是第三次回來的時候
[00:11:09.400 --> 00:11:11.400]  班斯門朝就是
[00:11:11.400 --> 00:11:18.360]  一命嗚呼的離開
[00:11:18.360 --> 00:11:20.360]  這個不能夠腦壞的
[00:11:20.360 --> 00:11:22.360]  不會衰殘的
[00:11:22.360 --> 00:11:24.360]  不會玷污的
[00:11:24.360 --> 00:11:26.360]  是一個聖潔的
[00:11:26.360 --> 00:11:28.360]  無瑕的生命
[00:11:28.360 --> 00:11:30.360]  不會面對死亡
[00:11:30.360 --> 00:11:32.360]  所以在啟示錄裡面
[00:11:32.360 --> 00:11:34.360]  就說到不再有哀哭
[00:11:34.360 --> 00:11:36.360]  不再有疼痛
[00:11:36.360 --> 00:11:38.360]  不再有死亡
[00:11:38.360 --> 00:11:42.360]  你想想那個境界是何等榮耀的一個境界
[00:11:42.360 --> 00:11:44.360]  而且他說在這個天上
[00:11:44.360 --> 00:11:46.360]  為我們存留的一個基業
[00:11:46.360 --> 00:11:50.360]  我們有這個盼望
[00:11:50.360 --> 00:11:52.360]  地上會有苦難
[00:11:52.360 --> 00:11:54.360]  因為白記裡面說
[00:11:54.360 --> 00:11:56.360]  人生在世必如患難
[00:11:56.360 --> 00:11:58.360]  如同火星飛騰
[00:11:58.360 --> 00:12:00.360]  好像燒烤的火星
[00:12:00.360 --> 00:12:02.360]  火炭的火
[00:12:02.360 --> 00:12:04.360]  那樣飛過來
[00:12:04.360 --> 00:12:06.360]  這些患難
[00:12:06.360 --> 00:12:08.360]  苦難就是這樣
[00:12:08.360 --> 00:12:10.360]  一波接一波會打擊人的
[00:12:10.360 --> 00:12:12.360]  現在在疫情裡面又另一波
[00:12:12.360 --> 00:12:14.360]  又變種等等各種的衝擊
[00:12:14.360 --> 00:12:16.360]  但是
[00:12:16.360 --> 00:12:18.360]  這個在天上為我們存留的
[00:12:18.360 --> 00:12:20.360]  這一切
[00:12:20.360 --> 00:12:22.360]  活潑的盼望
[00:12:22.360 --> 00:12:24.360]  不會破壞的
[00:12:24.360 --> 00:12:26.360]  不會玷污的
[00:12:26.360 --> 00:12:28.360]  不會衰殘的
[00:12:28.360 --> 00:12:30.360]  天上的永久的基業
[00:12:30.360 --> 00:12:32.360]  是怎樣得到的呢?
[00:12:32.360 --> 00:12:34.360]  一個這麼寶貴的
[00:12:34.360 --> 00:12:36.360]  不會說很廉價的
[00:12:36.360 --> 00:12:38.360]  不會說很隨意的
[00:12:38.360 --> 00:12:40.360]  很隨便的
[00:12:40.360 --> 00:12:42.360]  是一個重價的
[00:12:42.360 --> 00:12:44.360]  來賜給我們的
[00:12:44.360 --> 00:12:46.360]  意思就是說
[00:12:46.360 --> 00:12:48.360]  他是用一個很寶貴的
[00:12:48.360 --> 00:12:50.360]  所換取回來
[00:12:50.360 --> 00:12:52.360]  寶貴的什麼呢?
[00:12:52.360 --> 00:12:54.360]  在這裡就說到
[00:12:54.360 --> 00:12:56.360]  是一個寶貴的生命
[00:12:56.360 --> 00:12:58.360]  將我們買贖回來的
[00:12:58.360 --> 00:13:00.360]  是這位上帝的愛子
[00:13:00.360 --> 00:13:02.360]  耶穌基督
[00:13:02.360 --> 00:13:04.360]  他來到這個世上
[00:13:04.360 --> 00:13:06.360]  他為我們所買贖回來的
[00:13:06.360 --> 00:13:08.360]  在這裡提到
[00:13:08.360 --> 00:13:10.360]  第十節裡面就說到這個
[00:13:10.360 --> 00:13:12.360]  救恩
[00:13:12.360 --> 00:13:14.360]  是給我們眾人的
[00:13:14.360 --> 00:13:18.360]  叫我們要很詳細的去考察的
[00:13:18.360 --> 00:13:20.360]  這個救恩
[00:13:20.360 --> 00:13:23.360]  是說到耶穌基督他受的苦難
[00:13:23.360 --> 00:13:25.360]  後來他得到榮耀
[00:13:25.360 --> 00:13:27.360]  在十一節裡面說的
[00:13:27.360 --> 00:13:30.360]  這個就叫我們思想
[00:13:30.360 --> 00:13:32.360]  要我們思想耶穌基督
[00:13:32.360 --> 00:13:34.360]  他怎樣來到這個世上的時候
[00:13:34.360 --> 00:13:36.360]  釘在這個木頭上
[00:13:36.360 --> 00:13:39.360]  釘怎樣穿過他的手心
[00:13:39.360 --> 00:13:41.360]  怎樣將他舉起來
[00:13:41.360 --> 00:13:47.360]  怎樣讓他能夠活在這個世上的時候
[00:13:47.360 --> 00:13:51.360]  完成了父神給他的救贖的工作
[00:13:51.360 --> 00:13:52.360]  是代贖的
[00:13:52.360 --> 00:13:54.360]  代替了你和我
[00:13:54.360 --> 00:13:56.360]  本來是我們要接受這些審判的
[00:13:56.360 --> 00:13:57.360]  這些刑罰的
[00:13:57.360 --> 00:14:02.360]  其實我們需要知道這些真理
[00:14:02.360 --> 00:14:03.360]  這些事實
[00:14:03.360 --> 00:14:07.360]  要感受一下耶穌基督他所擺上
[00:14:07.360 --> 00:14:09.360]  你看過Narnia
[00:14:09.360 --> 00:14:12.360]  C.S. Lewis寫的獅子王
[00:14:12.360 --> 00:14:14.360]  整套七本的書
[00:14:14.360 --> 00:14:15.360]  第一本裡面
[00:14:15.360 --> 00:14:17.360]  他寫了的目的
[00:14:17.360 --> 00:14:21.360]  不單是給小孩看一些童話故事
[00:14:21.360 --> 00:14:22.360]  這麼簡單
[00:14:22.360 --> 00:14:27.360]  而是讓人認識到這個獅子
[00:14:27.360 --> 00:14:30.360]  他怎樣將他的生命擺上
[00:14:30.360 --> 00:14:35.360]  換取告贖這一班罪人
[00:14:35.360 --> 00:14:38.360]  而且讓我們感受到
[00:14:38.360 --> 00:14:41.360]  感受到他所付出的
[00:14:41.360 --> 00:14:43.360]  如果你看過那套電影也好
[00:14:43.360 --> 00:14:44.360]  那本書也好
[00:14:44.360 --> 00:14:49.360]  當時他將自己交給女巫的時候
[00:14:49.360 --> 00:14:52.360]  女巫這些邪魔等等
[00:14:52.360 --> 00:14:54.360]  就在一塊平台石頭上
[00:14:54.360 --> 00:14:57.360]  將他的獅子王
[00:14:57.360 --> 00:15:01.360]  萬獸獅王的毛髮剃光
[00:15:01.360 --> 00:15:05.360]  然後用利刃將他殺死
[00:15:05.360 --> 00:15:11.360]  當時有兩個修哥在旁邊偷偷看電視
[00:15:11.360 --> 00:15:13.360]  看到整個情景
[00:15:13.360 --> 00:15:14.360]  他們落淚
[00:15:14.360 --> 00:15:19.360]  感受到原來神就是這樣愛我們
[00:15:19.360 --> 00:15:22.360]  求主來幫助我們
[00:15:22.360 --> 00:15:25.360]  幫助我們明白到神的愛
[00:15:25.360 --> 00:15:28.360]  當我們認識到神的愛的時候
[00:15:28.360 --> 00:15:29.360]  我們要思想到
[00:15:29.360 --> 00:15:35.360]  神叫我們有一個很結實的生命活出來
[00:15:35.360 --> 00:15:37.360]  而是從我們個人開始
[00:15:37.360 --> 00:15:40.360]  從你和我開始
[00:15:40.360 --> 00:15:42.360]  然後一直推廣到我們家庭
[00:15:42.360 --> 00:15:44.360]  推廣到我們教會
[00:15:44.360 --> 00:15:47.360]  一直擴充到這個社會、國家、這個世界
[00:15:47.360 --> 00:15:48.360]  所以我們說
[00:15:48.360 --> 00:15:53.360]  當我們認識到這個生命不是廉價的生命
[00:15:53.360 --> 00:15:55.360]  而是耶穌基督的補血
[00:15:55.360 --> 00:15:59.360]  將我們從黑暗的權勢
[00:15:59.360 --> 00:16:00.360]  從罪裏面
[00:16:00.360 --> 00:16:03.360]  從火坑裏面救出來
[00:16:03.360 --> 00:16:04.360]  你知道
[00:16:04.360 --> 00:16:06.360]  衛斯理約翰
[00:16:06.360 --> 00:16:08.360]  當時他幾歲大的時候
[00:16:08.360 --> 00:16:10.360]  家裏有一場大火
[00:16:10.360 --> 00:16:14.360]  他爸爸將其他的兄弟都救出來了
[00:16:14.360 --> 00:16:16.360]  但他在二樓
[00:16:16.360 --> 00:16:18.360]  當時在房裏
[00:16:18.360 --> 00:16:21.360]  沒有出來
[00:16:21.360 --> 00:16:24.360]  他爸爸和媽媽和兄弟全部出來的時候
[00:16:24.360 --> 00:16:26.360]  他竟然在二樓那裏
[00:16:26.360 --> 00:16:27.360]  還在那裏
[00:16:27.360 --> 00:16:31.360]  而且這個火已經圍住整間屋了
[00:16:31.360 --> 00:16:34.360]  在這個危急的情況下
[00:16:34.360 --> 00:16:35.360]  怎麼辦呢?
[00:16:35.360 --> 00:16:38.360]  當時他就用椅子站高了
[00:16:38.360 --> 00:16:40.360]  然後就在那裏呼喊
[00:16:40.360 --> 00:16:43.360]  他爸爸就勇敢衝進去將他救出來
[00:16:43.360 --> 00:16:45.360]  救出來的時候
[00:16:45.360 --> 00:16:47.360]  他媽媽在外面祈禱的時候
[00:16:47.360 --> 00:16:51.360]  這一句聖經就出現在他心裏面
[00:16:51.360 --> 00:16:53.360]  在阿摩斯書裏面
[00:16:53.360 --> 00:16:57.360]  他說:從火中抽出來的一根柴
[00:16:57.360 --> 00:17:00.360]  從火中抽出來的一根柴
[00:17:00.360 --> 00:17:01.360]  就是說
[00:17:01.360 --> 00:17:03.360]  神搶救我們
[00:17:03.360 --> 00:17:05.360]  真的在火坑裏
[00:17:05.360 --> 00:17:07.360]  在這個水深火熱裏面
[00:17:07.360 --> 00:17:10.360]  將我們搶出來
[00:17:10.360 --> 00:17:13.360]  用他的生命來救我們出來
[00:17:13.360 --> 00:17:15.360]  用耶穌基督的生命
[00:17:15.360 --> 00:17:17.360]  代替了你和我的生命
[00:17:17.360 --> 00:17:19.360]  各位靈智妹
[00:17:19.360 --> 00:17:21.360]  這個不是一個廉價的恩典
[00:17:21.360 --> 00:17:24.360]  你不要糟蹋了神的恩典
[00:17:24.360 --> 00:17:26.360]  你聽了福音這麼久
[00:17:26.360 --> 00:17:28.360]  你不要糟蹋了這個恩典
[00:17:28.360 --> 00:17:29.360]  各位靈智妹
[00:17:29.360 --> 00:17:30.360]  各位朋友
[00:17:30.360 --> 00:17:32.360]  求主你開我們的眼睛
[00:17:32.360 --> 00:17:34.360]  開我們的心
[00:17:34.360 --> 00:17:36.360]  讓我們感受到神的愛
[00:17:36.360 --> 00:17:38.360]  神的愛是很實在的
[00:17:38.360 --> 00:17:41.360]  當我們說感受的時候
[00:17:41.360 --> 00:17:45.360]  你不一定要有奇特的經歷
[00:17:45.360 --> 00:17:47.360]  當你說有奇特的經歷的時候
[00:17:47.360 --> 00:17:49.360]  有時候是很痛苦的
[00:17:49.360 --> 00:17:53.360]  難道要等一場車禍不死的時候才相信嗎?
[00:17:53.360 --> 00:17:55.360]  其實我們不需要這樣等
[00:17:55.360 --> 00:17:57.360]  一個順命的兒女
[00:17:57.360 --> 00:18:00.360]  裏面有說到一個順命的兒女
[00:18:00.360 --> 00:18:04.360]  比一個經過困難逆命的兒女
[00:18:04.360 --> 00:18:07.360]  回歸到父神那裏
[00:18:07.360 --> 00:18:08.360]  更加有福
[00:18:08.360 --> 00:18:10.360]  當我們聽到這個福音
[00:18:10.360 --> 00:18:12.360]  而願意打開心來接受的話
[00:18:12.360 --> 00:18:14.360]  這個人是有福的
[00:18:14.360 --> 00:18:16.360]  虛心的人有福了
[00:18:16.360 --> 00:18:18.360]  第一句話就是這麼說
[00:18:18.360 --> 00:18:20.360]  他們必得見神
[00:18:20.360 --> 00:18:21.360]  我們需要謙卑下來
[00:18:21.360 --> 00:18:23.360]  需要真正在神面前來看見
[00:18:23.360 --> 00:18:25.360]  我真的有一個需要
[00:18:25.360 --> 00:18:27.360]  不一定我有一個很大的感受
[00:18:27.360 --> 00:18:32.360]  不一定我有一個很驚天駭地的經歷
[00:18:32.360 --> 00:18:35.360]  但是我願意打開我的心
[00:18:35.360 --> 00:18:37.360]  求主幫助我們
[00:18:37.360 --> 00:18:39.360]  當我們領受這個生命的時候
[00:18:39.360 --> 00:18:40.360]  繼續看下去的時候
[00:18:40.360 --> 00:18:43.360]  十三字就開始說
[00:18:43.360 --> 00:18:45.360]  說到什麼呢?
