
[00:00:00.000 --> 00:00:05.200]  路德記第二章
[00:01:32.200 --> 00:01:36.200]  神的旨意不是要我們過著安逸的生活
[00:01:36.200 --> 00:01:38.200]  很對不起
[00:01:38.200 --> 00:01:40.200]  神的旨意是什麼呢
[00:01:40.200 --> 00:01:44.200]  是祂預定要我們效法祂兒子的模樣
[00:01:44.200 --> 00:01:47.200]  羅馬書的八章二十九節
[00:01:47.200 --> 00:01:48.200]  我再說一次
[00:01:48.200 --> 00:01:52.200]  神的旨意不是要我們過著安逸的生活
[00:01:52.200 --> 00:01:56.200]  但要我們效法祂兒子的模樣
[00:01:56.200 --> 00:02:00.200]  所以如果我們希望神改變我們生活的環境
[00:02:00.200 --> 00:02:04.200]  我們首先需要改變我們的內心
[00:02:04.200 --> 00:02:08.200]  我們有幾樣東西需要來做
[00:02:08.200 --> 00:02:13.200]  第一樣就是我們要活出我們的信心
[00:02:13.200 --> 00:02:19.200]  第二樣我們是要靠著主的恩典
[00:02:19.200 --> 00:02:23.200]  第三樣我們是要仰望上主
[00:02:23.200 --> 00:02:28.200]  第四點我們是要活出我們的盼望
[00:02:28.200 --> 00:02:32.200]  我們先說怎樣活出我們的信心
[00:02:32.200 --> 00:02:35.200]  很多人都說自己信靠神
[00:02:35.200 --> 00:02:39.200]  他們就翹起雙手就什麼都不做
[00:02:39.200 --> 00:02:41.200]  他們說我現在等待神
[00:02:41.200 --> 00:02:42.200]  我有信心
[00:02:42.200 --> 00:02:43.200]  我就等待
[00:02:43.200 --> 00:02:47.200]  但在鐵薩羅尼加的後書三章十節
[00:02:47.200 --> 00:02:49.200]  經文告訴我們
[00:02:49.200 --> 00:02:52.200]  保羅說我們在你們那裡的時候
[00:02:52.200 --> 00:02:56.200]  曾吩咐你們說若有人不肯作供
[00:02:56.200 --> 00:02:58.200]  就不可吃飯
[00:02:58.200 --> 00:03:02.200]  這個正是現在美國的問題
[00:03:02.200 --> 00:03:06.200]  很多人都希望政府來養他們
[00:03:06.200 --> 00:03:08.200]  他們就什麼都不做
[00:03:08.200 --> 00:03:10.200]  政府來養他們
[00:03:10.200 --> 00:03:11.200]  這個是問題
[00:03:11.200 --> 00:03:14.200]  這個絕對不是聖經的教導
[00:03:14.200 --> 00:03:17.200]  我們要好像路德一樣
[00:03:17.200 --> 00:03:20.200]  路德是一個自力更生的人
[00:03:20.200 --> 00:03:22.200]  他去請求那俄米
[00:03:22.200 --> 00:03:28.200]  他說你准許我去田裡拾取墨水
[00:03:28.200 --> 00:03:31.200]  以致我們可以有飯吃
[00:03:31.200 --> 00:03:37.200]  為什麼路德會知道可以去田間拾取墨水
[00:03:37.200 --> 00:03:40.200]  我相信就是路德告訴他
[00:03:40.200 --> 00:03:42.200]  神的律例典章
[00:03:42.200 --> 00:03:46.200]  神是很姑息窮苦的人
[00:03:46.200 --> 00:03:50.200]  祂是和那些有錢的莊稼之主田主說
[00:03:50.200 --> 00:03:52.200]  你們收割的時候
[00:03:52.200 --> 00:03:54.200]  你們不要收到盡
[00:03:54.200 --> 00:04:00.200]  你們應該留一些來給貧窮的人來拾取
[00:04:00.200 --> 00:04:04.200]  這個就是利美記的十九章二十三章
[00:04:04.200 --> 00:04:07.200]  和生命記的二十四章告訴我們
[00:04:07.200 --> 00:04:10.200]  拾取墨水的律例典章
[00:04:10.200 --> 00:04:13.200]  牧師你剛才說
[00:04:13.200 --> 00:04:16.200]  如果你不工作沒有飯吃
[00:04:16.200 --> 00:04:21.200]  現在又說那些有錢人要留一些墨水給窮人
[00:04:21.200 --> 00:04:25.200]  但是問題是你也要肯去拾取才行
[00:04:25.200 --> 00:04:28.200]  有墨水在田裡你不去拾取
[00:04:28.200 --> 00:04:32.200]  你還要繞著雙手等人來供應給你
[00:04:32.200 --> 00:04:34.200]  是不可以的
[00:04:34.200 --> 00:04:38.200]  神的話語都說你要願意去拾取
[00:04:38.200 --> 00:04:42.200]  路德為什麼開始向神有信心
[00:04:42.200 --> 00:04:44.200]  就是神的話語
[00:04:44.200 --> 00:04:46.200]  神的話語讓他看到
[00:04:46.200 --> 00:04:49.200]  神的律法是體恤人
[00:04:49.200 --> 00:04:52.200]  以至路德知道他是能夠存活
[00:04:52.200 --> 00:04:56.200]  所以我們看到神的話語真的很重要
[00:04:56.200 --> 00:05:00.200]  拾取律法的概念
[00:05:00.200 --> 00:05:03.200]  讓我們看到神的恩典
[00:05:03.200 --> 00:05:05.200]  讓我們看到神的屬性
[00:05:05.200 --> 00:05:07.200]  這位神是怎樣的
[00:05:07.200 --> 00:05:11.200]  他要以色列人公平來對待窮人
[00:05:11.200 --> 00:05:14.200]  春埃及記的23章
[00:05:14.200 --> 00:05:19.200]  利美記的19、23和真言的22章
[00:05:19.200 --> 00:05:24.200]  不單止你口說要公平對待窮人
[00:05:24.200 --> 00:05:26.200]  你還要有行為
[00:05:26.200 --> 00:05:29.200]  這就是拾取的律例典章
[00:05:29.200 --> 00:05:31.200]  我剛才說過了
[00:05:31.200 --> 00:05:35.200]  神也是關心孤兒寡婦
[00:05:35.200 --> 00:05:38.200]  和一切無依無靠的人
[00:05:38.200 --> 00:05:40.200]  春埃及記的22章
[00:05:40.200 --> 00:05:44.200]  新命記的10章和以塞瓦書的10章
[00:05:44.200 --> 00:05:48.200]  尤其是在新命記的10章18節
[00:05:48.200 --> 00:05:49.200]  經文說
[00:05:49.200 --> 00:05:52.200]  他為孤兒寡婦伸冤
[00:05:52.200 --> 00:05:56.200]  又憐愛寄居的次給他衣食
[00:05:56.200 --> 00:05:59.200]  我們看到路德的身份是怎樣的
[00:05:59.200 --> 00:06:02.200]  他身為一個貧窮的寡婦
[00:06:02.200 --> 00:06:04.200]  他還是外邦人
[00:06:04.200 --> 00:06:07.200]  和那節的經文所說的一模一樣
[00:06:07.200 --> 00:06:10.200]  他就是那位被神眷顧
[00:06:10.200 --> 00:06:12.200]  被神憐憫
[00:06:12.200 --> 00:06:16.200]  他就是那位外邦人的寡婦
[00:06:16.200 --> 00:06:20.200]  路德於是相信神愛他
[00:06:20.200 --> 00:06:21.200]  會供應給他
[00:06:21.200 --> 00:06:25.200]  他找了一塊田來工作
[00:06:25.200 --> 00:06:28.200]  他不知道那塊田的主人是誰
[00:06:28.200 --> 00:06:32.200]  沒有標記告訴他這塊田是屬於誰
[00:06:32.200 --> 00:06:36.200]  他完全是倚靠神的憐憫
[00:06:36.200 --> 00:06:38.200]  他是藉著他的信心
[00:06:38.200 --> 00:06:40.200]  身為一個女子
[00:06:40.200 --> 00:06:42.200]  一個外邦人
[00:06:42.200 --> 00:06:45.200]  他來到知取神的恩典
[00:06:45.200 --> 00:06:47.200]  知取神的豐盛
[00:06:47.200 --> 00:06:51.200]  就在這個時候波亞斯出現了
[00:06:51.200 --> 00:06:55.200]  波亞斯是以利米納的近親
[00:06:55.200 --> 00:06:57.200]  是一個大財主
[00:06:57.200 --> 00:06:59.200]  是一個有地位的人
[00:06:59.200 --> 00:07:01.200]  非常之有力量
[00:07:01.200 --> 00:07:04.200]  所羅門王建聖殿的時候
[00:07:04.200 --> 00:07:07.200]  他在聖殿裡有兩根支柱
[00:07:07.200 --> 00:07:09.200]  是很重要的
[00:07:09.200 --> 00:07:11.200]  支撐著整個聖殿
[00:07:11.200 --> 00:07:16.200]  他叫右邊那支支柱叫做「瓦根」
[00:07:16.200 --> 00:07:18.200]  瓦根的意思就是
[00:07:18.200 --> 00:07:21.200]  他建造神建造的意思
[00:07:21.200 --> 00:07:25.200]  左邊那支叫做「波亞斯」
[00:07:25.200 --> 00:07:27.200]  波亞斯的意思是什麼?
[00:07:27.200 --> 00:07:30.200]  就是在他裡面的力量
[00:07:30.200 --> 00:07:33.200]  當所羅門建聖殿的時候
[00:07:33.200 --> 00:07:35.200]  他知道是靠神的力量
[00:07:35.200 --> 00:07:38.200]  是神創造這個聖殿
[00:07:38.200 --> 00:07:42.200]  這個聖殿裡面是充滿了神的力量
[00:07:42.200 --> 00:07:45.200]  所以他叫這兩根支柱
[00:07:45.200 --> 00:07:47.200]  有特別的名字
[00:07:47.200 --> 00:07:50.200]  我們剛才看到經文說
[00:07:50.200 --> 00:07:54.200]  路德巧合到那塊田裡
[00:07:54.200 --> 00:07:56.200]  希伯來文巧合這個字
[00:07:56.200 --> 00:07:58.200]  是McCray這個字
[00:07:58.200 --> 00:08:03.200]  但是我們知道路德去到波亞斯的田裡工作
[00:08:03.200 --> 00:08:05.200]  絕對不是巧合
[00:08:05.200 --> 00:08:08.200]  是神帶領他去到這塊田
[00:08:08.200 --> 00:08:10.200]  為什麼?
[00:08:10.200 --> 00:08:14.200]  因為波亞斯是以利米納的近親
[00:08:14.200 --> 00:08:19.200]  正如好像《針葉》的三章至六節所說
[00:08:19.200 --> 00:08:22.200]  你要專心仰賴耶和華
[00:08:22.200 --> 00:08:25.200]  不可依靠自己的聰明
[00:08:25.200 --> 00:08:29.200]  在一切所行的事上都要認定他
[00:08:29.200 --> 00:08:32.200]  他必指引你的路
[00:08:32.200 --> 00:08:35.200]  很多時候我們都希望知道
[00:08:35.200 --> 00:08:39.200]  神在我們生命裡面的旨意
[00:08:39.200 --> 00:08:42.200]  然後憑信心走在祂的旨意裡
[00:08:42.200 --> 00:08:46.200]  但是神的旨意不是那麼容易明白的
[00:08:46.200 --> 00:08:51.200]  希伯來書的十三章二十一節說
[00:08:51.200 --> 00:08:54.200]  在各樣善事上成全你們
[00:08:54.200 --> 00:08:56.200]  要你們遵行他的旨意
[00:08:56.200 --> 00:09:00.200]  又藉著基督耶穌在你們心裡
[00:09:00.200 --> 00:09:02.200]  行他所喜悅的事
[00:09:02.200 --> 00:09:06.200]  願榮耀歸給他直到永永遠遠
[00:09:06.200 --> 00:09:08.200]  阿們
[00:09:08.200 --> 00:09:11.200]  我們怎樣能夠知道神的旨意?
[00:09:11.200 --> 00:09:13.200]  是從神的話語
[00:09:13.200 --> 00:09:17.200]  今天的故事從路德的身上我們就知道
[00:09:17.200 --> 00:09:23.200]  路德怎樣知道他能夠去到田裡來拾取墨水?
[00:09:23.200 --> 00:09:26.200]  是神的話語告訴他的
[00:09:26.200 --> 00:09:30.200]  拿訛米將這個話語告訴路德
[00:09:30.200 --> 00:09:35.200]  然後他就跟著神的話語去到田裡工作
[00:09:35.200 --> 00:09:37.200]  而被神眷顧
[00:09:37.200 --> 00:09:39.200]  所以我們都是一樣
[00:09:39.200 --> 00:09:41.200]  我們要知道神的旨意
[00:09:41.200 --> 00:09:44.200]  首先是從神的話語
[00:09:44.200 --> 00:09:47.200]  然後我們禱告尋求祂的旨意
[00:09:47.200 --> 00:09:50.200]  然後作出我們的決定
[00:09:50.200 --> 00:09:54.200]  雖然很多時候就算我們這樣作出的決定
[00:09:54.200 --> 00:09:56.200]  還是會有差錯的
[00:09:56.200 --> 00:09:58.200]  但是不要緊
[00:09:58.200 --> 00:10:02.200]  只要我們繼續依靠靠著神的話語
[00:10:02.200 --> 00:10:04.200]  尋求神的旨意
[00:10:04.200 --> 00:10:08.200]  神一定會帶領我們行出使他喜悅的事
[00:10:08.200 --> 00:10:14.200]  就好像希伯來書的十三章二十一節告訴我們
[00:10:14.200 --> 00:10:18.200]  所以第一點我們要有信心
[00:10:18.200 --> 00:10:23.200]  第二點我們要信靠神的恩典
[00:10:23.200 --> 00:10:28.200]  那天早上路德去到田裡拾取墨水
[00:10:28.200 --> 00:10:33.200]  他是希望有人向他施恩惠
[00:10:33.200 --> 00:10:36.200]  神的憐憫我跟大家說過很多次
[00:10:36.200 --> 00:10:41.200]  就是沒有將我們所配接受的給我們
[00:10:41.200 --> 00:10:43.200]  我們配接受什麼?
[00:10:43.200 --> 00:10:46.200]  我們生出來就是一個罪人
[00:10:46.200 --> 00:10:48.200]  罪的公家是死
[00:10:48.200 --> 00:10:53.200]  我們每個人生出來是配接受神的審判
[00:10:53.200 --> 00:10:55.200]  但是神沒有擊殺我們
[00:10:55.200 --> 00:10:58.200]  反而是給我們恩惠
[00:10:58.200 --> 00:11:00.200]  祂的恩惠是什麼?
[00:11:00.200 --> 00:11:01.200]  就是給我們救贖
[00:11:01.200 --> 00:11:03.200]  給我們有永生的盼望
[00:11:03.200 --> 00:11:07.200]  給我們有耶穌基督的義披在我們的身上
[00:11:07.200 --> 00:11:10.200]  這一切都是祂的恩惠
[00:11:10.200 --> 00:11:12.200]  是我們不配接受的
[00:11:12.200 --> 00:11:14.200]  路德也是一樣
[00:11:14.200 --> 00:11:16.200]  身為一個女子
[00:11:16.200 --> 00:11:17.200]  一個寡婦
[00:11:17.200 --> 00:11:19.200]  一個外邦人
[00:11:19.200 --> 00:11:23.200]  是當時社會最低層的人士
[00:11:23.200 --> 00:11:26.200]  被人所鄙視被遺棄
[00:11:26.200 --> 00:11:30.200]  但是神給他有莫大的恩典
[00:11:30.200 --> 00:11:36.200]  讓他能夠去到波亞斯的田裡認識波亞斯
[00:11:36.200 --> 00:11:40.200]  很多人都會作結論
[00:11:40.200 --> 00:11:45.200]  我們說路德記在士司紀的時期所發生
[00:11:45.200 --> 00:11:50.200]  人們說士司紀是充滿了罪惡的時期
[00:11:50.200 --> 00:11:52.200]  好人、義人都死了
[00:11:52.200 --> 00:11:54.200]  哪裡還有好人?
[00:11:54.200 --> 00:11:56.200]  但是在那個時候
[00:11:56.200 --> 00:11:59.200]  我們仍然看到有波亞斯這樣的人
[00:11:59.200 --> 00:12:01.200]  他是一個認識神
[00:12:01.200 --> 00:12:04.200]  是一個願意服從神
[00:12:04.200 --> 00:12:06.200]  走在神旨意裡的人
[00:12:06.200 --> 00:12:08.200]  當他出現的時候
[00:12:08.200 --> 00:12:11.200]  在路德記的第二章四節
[00:12:11.200 --> 00:12:12.200]  他怎麼說呢?
[00:12:12.200 --> 00:12:16.200]  他說「願耶和華賜福於你們」
[00:12:16.200 --> 00:12:19.200]  他願耶和華賜福給他的工人
[00:12:19.200 --> 00:12:22.200]  我們看到他是一個屬靈的人
[00:12:22.200 --> 00:12:26.200]  波亞斯其實就是耶穌基督的遇象
[00:12:26.200 --> 00:12:30.200]  從波亞斯和路德的關係
[00:12:30.200 --> 00:12:34.200]  我們能夠看到耶穌基督和教會的關係
[00:12:34.200 --> 00:12:36.200]  是一幅很美麗的圖畫
[00:12:36.200 --> 00:12:38.200]  路德是代表什麼呢?
[00:12:38.200 --> 00:12:40.200]  就像我們一樣
[00:12:40.200 --> 00:12:44.200]  在未接受耶穌基督之前是一個失喪的人
[00:12:44.200 --> 00:12:46.200]  在神的國以外
[00:12:46.200 --> 00:12:50.200]  和神的憐憫和神的恩典是無緣的
[00:12:50.200 --> 00:12:54.200]  但是神採取了主動來救贖我們
[00:12:54.200 --> 00:12:57.200]  就好像路德的故事
[00:12:57.200 --> 00:12:59.200]  路德是不配的
[00:12:59.200 --> 00:13:02.200]  但是他認識了波亞斯
[00:13:02.200 --> 00:13:07.200]  波亞斯就能夠救贖他
[00:13:07.200 --> 00:13:09.200]  這真是一幅很美麗的圖畫
[00:13:09.200 --> 00:13:13.200]  就像耶穌基督救贖我們一樣
[00:13:13.200 --> 00:13:17.200]  波亞斯其實已經聽聞有關路德的故事
[00:13:17.200 --> 00:13:21.200]  我們在路德記的二章十一節已經告訴我們
[00:13:21.200 --> 00:13:23.200]  原來他還沒見到路德
[00:13:23.200 --> 00:13:26.200]  他已經知道有關路德的事
[00:13:26.200 --> 00:13:28.200]  就像神一樣
[00:13:28.200 --> 00:13:31.200]  我們未接受耶穌基督之前
[00:13:31.200 --> 00:13:35.200]  神已經知道關於我們一切的事
[00:13:35.200 --> 00:13:37.200]  甚至在宇宙之先
[00:13:37.200 --> 00:13:40.200]  神已經揀選了我們
[00:13:40.200 --> 00:13:45.200]  就像波亞斯一早就認識路德這個人一樣
[00:13:45.200 --> 00:13:47.200]  讓我們來看看
[00:13:47.200 --> 00:13:50.200]  從波亞斯和路德的關係
[00:13:50.200 --> 00:13:54.200]  來看神在我們身上的恩典
[00:13:54.200 --> 00:14:00.200]  首先第一點是波亞斯採取主動
[00:14:00.200 --> 00:14:03.200]  波亞斯踏出了第一步
[00:14:03.200 --> 00:14:06.200]  在路德記的二章五至六節
[00:14:06.200 --> 00:14:11.200]  波亞斯問監管修葛的僕人
[00:14:11.200 --> 00:14:14.200]  「那是誰家的女子?」
[00:14:14.200 --> 00:14:17.200]  監管修葛的僕人回答
[00:14:17.200 --> 00:14:23.200]  「是那窩鴨女子跟隨那鵝米從窩鴨地回來的」
[00:14:23.200 --> 00:14:29.200]  連這個監管修葛的人都不知道路德的名字
[00:14:29.200 --> 00:14:32.200]  他只知道她是窩鴨女子
[00:14:32.200 --> 00:14:35.200]  她是跟隨那鵝米回來的
[00:14:35.200 --> 00:14:39.200]  在路德的二章十節路德回答
[00:14:39.200 --> 00:14:41.200]  「我既是外邦人
[00:14:41.200 --> 00:14:45.200]  怎麼蒙你的恩這樣姑息我呢?」
[00:14:45.200 --> 00:14:48.200]  路德知道自己是一個寡婦
[00:14:48.200 --> 00:14:50.200]  一個外邦人
[00:14:50.200 --> 00:14:54.200]  他說「我怎麼配你來姑息我?」
[00:14:54.200 --> 00:15:00.200]  但波亞斯偏偏將他的注意力放在路德身上
[00:15:00.200 --> 00:15:03.200]  跟神眷顧我們一樣
[00:15:03.200 --> 00:15:06.200]  其實路德說這句話
[00:15:06.200 --> 00:15:08.200]  「我是外邦人
[00:15:08.200 --> 00:15:11.200]  為什麼你對我這麼姑息?」
[00:15:11.200 --> 00:15:18.200]  原來希伯來文「外邦人」和「姑息」兩個字很接近
[00:15:18.200 --> 00:15:23.200]  兩個字有學者認為可能是同出一個字根
[00:15:23.200 --> 00:15:25.200]  這樣就很有趣了
[00:15:25.200 --> 00:15:29.200]  我們每一個人在接受耶穌基督之前
[00:15:29.200 --> 00:15:31.200]  我們都是外邦人
[00:15:31.200 --> 00:15:33.200]  都在神的國以外
[00:15:33.200 --> 00:15:36.200]  但神就姑息我們
[00:15:36.200 --> 00:15:37.200]  有沒有看到?
[00:15:37.200 --> 00:15:39.200]  外邦人和姑息
[00:15:39.200 --> 00:15:41.200]  這兩個字真的很有意思
[00:15:41.200 --> 00:15:47.200]  就好像以賽亞書的四十九章第一節
[00:15:47.200 --> 00:15:49.200]  以賽亞先知怎麼說的
[00:15:49.200 --> 00:16:04.200]  「眾海島當聽我言,遠方的眾民留心而聽,自我出胎,耶和華就選照我,自出母福,他就是我的名。」
[00:16:04.200 --> 00:16:05.200]  有沒有看到?
[00:16:05.200 --> 00:16:08.200]  我們每一個人未出娘胎
[00:16:08.200 --> 00:16:11.200]  神已經揀選我們
[00:16:11.200 --> 00:16:15.200]  神已經知道我們的名字叫什麼
[00:16:15.200 --> 00:16:20.200]  就像波亞斯完全知道路德的故事一樣
[00:16:20.200 --> 00:16:25.200]  因典就是神採取主動來救贖我們
[00:16:25.200 --> 00:16:27.200]  不是因為我們做了什麼
[00:16:27.200 --> 00:16:29.200]  而是出自神的愛
[00:16:29.200 --> 00:16:34.200]  我們能夠愛神都是因為神先愛我們
[00:16:34.200 --> 00:16:37.200]  約翰一書的四章告訴我們
[00:16:37.200 --> 00:16:40.200]  而以弗所書的二章一節
[00:16:40.200 --> 00:16:44.200]  保羅說我們都是死在過犯罪惡之中
[00:16:44.200 --> 00:16:45.200]  我們都是軟弱
[00:16:45.200 --> 00:16:47.200]  我們都是罪人
[00:16:47.200 --> 00:16:49.200]  我們都是與神為敵
[00:16:49.200 --> 00:16:53.200]  但是神偏偏主動來揀選我們
[00:16:53.200 --> 00:16:55.200]  來救贖我們
[00:16:55.200 --> 00:17:01.200]  這正是和路加福音的十九章十節所說的一樣
[00:17:01.200 --> 00:17:07.200]  人子來是要尋找拯救失喪的人
[00:17:07.200 --> 00:17:09.200]  是神先採取主動
[00:17:09.200 --> 00:17:11.200]  還有第二點
[00:17:11.200 --> 00:17:15.200]  波亞斯首先與路德說話
[00:17:15.200 --> 00:17:19.200]  路德身為一個外邦人
[00:17:19.200 --> 00:17:22.200]  是一個寡婦 也是女人
[00:17:22.200 --> 00:17:25.200]  他不敢與男人說話
[00:17:25.200 --> 00:17:30.200]  尤其是他眼前的是莊稼之主波亞斯
[00:17:30.200 --> 00:17:33.200]  他更加覺得自己不配與他說話
[00:17:33.200 --> 00:17:38.200]  但是波亞斯首先與路德說話
[00:17:38.200 --> 00:17:46.200]  波亞斯本來是與監管羞葛的人說話
[00:17:46.200 --> 00:17:50.200]  突然間他轉身與路德說話
[00:17:50.200 --> 00:17:52.200]  突然間是這樣
[00:17:52.200 --> 00:17:57.200]  在路德記的二章八至九節經文說
[00:17:57.200 --> 00:17:59.200]  波亞斯對路德說
[00:17:59.200 --> 00:18:01.200]  女兒啊 聽我說
[00:18:01.200 --> 00:18:05.200]  不要往別人的田收拾墨水
[00:18:05.200 --> 00:18:07.200]  也不要離開這裡
[00:18:07.200 --> 00:18:10.200]  要尚與我屎裡門在一處
[00:18:10.200 --> 00:18:14.200]  我的僕人在那塊田裡收割
[00:18:14.200 --> 00:18:17.200]  你就跟著他們去
[00:18:17.200 --> 00:18:19.200]  能不能想像
[00:18:19.200 --> 00:18:23.200]  如果你去參加一個盛會
[00:18:23.200 --> 00:18:26.200]  美國的總統也在場
[00:18:26.200 --> 00:18:28.200]  美國的總統在演講
[00:18:28.200 --> 00:18:30.200]  突然間他不說話
[00:18:30.200 --> 00:18:33.200]  轉身與你來說話
[00:18:33.200 --> 00:18:35.200]  我相信在場的人說
[00:18:35.200 --> 00:18:37.200]  這是誰來的
[00:18:37.200 --> 00:18:40.200]  為什麼美國的總統也要與他說話
[00:18:40.200 --> 00:18:45.200]  我相信最驚訝的是你自己
[00:18:45.200 --> 00:18:48.200]  為什麼美國的總統突然間不演講
[00:18:48.200 --> 00:18:50.200]  走來與你說話
[00:18:50.200 --> 00:18:53.200]  這一切都是神的恩典
[00:18:53.200 --> 00:18:58.200]  其實神仍然不斷與世人
[00:18:58.200 --> 00:19:00.200]  與我們說話
[00:19:00.200 --> 00:19:03.200]  希伯來書的一章一至二節
[00:19:03.200 --> 00:19:07.200]  說神既在古時直著眾先知
[00:19:07.200 --> 00:19:10.200]  多次多方的曉遇列祖
[00:19:10.200 --> 00:19:12.200]  就在這末世
[00:19:12.200 --> 00:19:14.200]  直著他的兒子曉遇我們
[00:19:14.200 --> 00:19:18.200]  又早以納他為承受萬有的
[00:19:18.200 --> 00:19:22.200]  也曾直著他創造諸世界
[00:19:22.200 --> 00:19:23.200]  有沒有看到
[00:19:23.200 --> 00:19:27.200]  神也不斷地與我們說話
[00:19:27.200 --> 00:19:30.200]  古時是直著先知
[00:19:30.200 --> 00:19:33.200]  後來他派他的獨身子
[00:19:33.200 --> 00:19:36.200]  道成育身來到世上
[00:19:36.200 --> 00:19:39.200]  親自與我們說話
[00:19:39.200 --> 00:19:42.200]  這就是神有多愛我們
[00:19:42.200 --> 00:19:45.200]  無論世人多敵對耶穌基督
[00:19:45.200 --> 00:19:48.200]  但神仍然在他的恩典當中
[00:19:48.200 --> 00:19:51.200]  繼續與我們說話
[00:19:51.200 --> 00:19:54.200]  首先他講出得救的途徑
[00:19:54.200 --> 00:19:57.200]  這就是福音
[00:19:57.200 --> 00:20:00.200]  他還不斷向人說出福音
[00:20:00.200 --> 00:20:02.200]  對接受他的人
[00:20:02.200 --> 00:20:04.200]  有他的指示
[00:20:04.200 --> 00:20:09.200]  告訴我們如何能夠走在他的旨意裡
[00:20:09.200 --> 00:20:11.200]  如何能夠得到他的祝福
[00:20:11.200 --> 00:20:15.200]  正如波亞斯指點路德一樣
[00:20:15.200 --> 00:20:18.200]  你不要去別人的田裡工作
[00:20:18.200 --> 00:20:21.200]  你要留在我的田裡
[00:20:21.200 --> 00:20:24.200]  神就是莊稼的主
[00:20:24.200 --> 00:20:28.200]  他仍然今時今日在他自己的田裡
[00:20:28.200 --> 00:20:31.200]  將田裡的位分不斷地
[00:20:31.200 --> 00:20:36.200]  分派給所有願意接受他的人
[00:20:36.200 --> 00:20:39.200]  除了波亞斯採取主動
[00:20:39.200 --> 00:20:43.200]  除了波亞斯首先與路德說話
[00:20:43.200 --> 00:20:46.200]  波亞斯也祝福路德
[00:20:46.200 --> 00:20:49.200]  波亞斯叫路德做女兒
[00:20:49.200 --> 00:20:52.200]  不是想收他做乾女兒
[00:20:52.200 --> 00:20:54.200]  為什麼叫他做女兒呢?
[00:20:54.200 --> 00:20:59.200]  因為路德比波亞斯年紀小很多
[00:20:59.200 --> 00:21:03.200]  波亞斯對待他好像家人一樣
[00:21:03.200 --> 00:21:08.200]  下一年我會和大家說薩姆爾夏記
[00:21:08.200 --> 00:21:10.200]  會說大衛的事蹟
[00:21:10.200 --> 00:21:13.200]  記不記得薩姆爾夏第九章
[00:21:13.200 --> 00:21:17.200]  大衛找到約拿丹的後人
[00:21:17.200 --> 00:21:20.200]  約拿丹的兒子米斯波切
[00:21:20.200 --> 00:21:24.200]  馬上讓他來到宮殿
[00:21:24.200 --> 00:21:26.200]  當他像兒子一樣
[00:21:26.200 --> 00:21:28.200]  當他像家人一樣
[00:21:28.200 --> 00:21:31.200]  這就是波亞斯對待路德一樣
[00:21:31.200 --> 00:21:34.200]  對待他像家人一樣
[00:21:34.200 --> 00:21:38.200]  波亞斯叫他的僕人不要欺負路德
[00:21:38.200 --> 00:21:40.200]  如果路德口渴
[00:21:40.200 --> 00:21:44.200]  可以去到那些工人已經打了水
[00:21:44.200 --> 00:21:47.200]  你可以去那裡喝
[00:21:47.200 --> 00:21:51.200]  還說他要跟在收割者後面
[00:21:51.200 --> 00:21:56.200]  和女僕一起去拾取墨水
[00:21:56.200 --> 00:22:00.200]  這樣才能得到更多的墨水
[00:22:00.200 --> 00:22:03.200]  波亞斯甚至叫他的工人說
