
[00:00:00.000 --> 00:00:09.000]  今天是第三個講座,第一個講座就是面陽和山陽的秘語
[00:05:16.000 --> 00:05:31.000]  我們現在先看回結構,在約伯記的第一章,一到五節,首先是介紹約伯這個人,是形容他為一個完全的異人
[00:05:31.000 --> 00:05:56.000]  跟著故事由地上轉向天上,就是一段神和魔鬼的對話,對話完之後,魔鬼挑戰上帝有關約伯對上帝的忠誠,在上帝的容許之下,魔鬼在十三到十九節就用天災人禍去打擊約伯的親人和財產
[00:05:56.000 --> 00:06:13.000]  之後約伯就有一個回應,第二章由地上轉向天上,又是上帝和魔鬼的對話,這次魔鬼說你只是打擊約伯身邊的親人和財產,沒有打擊約伯本人
[00:06:13.000 --> 00:06:28.000]  在上帝的容許之下,魔鬼就去打擊約伯的身體,接著約伯有第二個回應,大家看到除了介紹之外,這兩段故事是有一個結構的平衡
[00:06:28.000 --> 00:06:46.000]  都是上帝和魔鬼的對話,接著有上帝的容許之下,魔鬼是打擊約伯,接著約伯有兩個回應,那為什麼要提出這個結構呢?因為中間裏面聖經上帝藉著約伯的記事告訴我們
[00:06:46.000 --> 00:07:06.000]  在人的認知以外,在靈界還有很多事情發生,上帝沒有把所有上帝做的事完全告訴人,即是說我們有很多在上帝屬於神隱蔽的事屬於上帝的事,上帝沒有跟我們說
[00:07:06.000 --> 00:07:17.000]  為什麼我們要記住這件事呢?因為我們要有一個認知,就是人的智慧是有限的,在靈界發生的事上,上帝不會一一跟我們解釋
[00:07:17.000 --> 00:07:30.000]  我們體驗了白紀元的時候,我們就會很清楚,就算在現在來說,靈界上還有很多事情發生,是人不知道的,我們要接受我們的限制
[00:07:30.000 --> 00:07:45.000]  我用這個圖片去解釋一個叫知識論,因為我要解釋了這個知識論之後,再看這個白紀元,大家就會更加清晰,為什麼約伯在最後裏面看到神是這麼偉大
[00:07:45.000 --> 00:08:00.000]  這張圖片是我跟以前我養的一隻狗,一隻金毛尋梅犬一起玩的,我跟這隻狗是上了學校做訓練的,還拿了證書
[00:08:00.000 --> 00:08:18.000]  無論這隻狗是聰明的,有些事情我是不會解釋給他們知道的,因為上帝是真理的本體,是所有知識的傳言,就算人是所有被造之物裏面最高智慧的等級的生物
[00:08:18.000 --> 00:08:34.000]  我們的智慧都是有限的,每個生物裏面的智慧程度都不同,一般來說由高一等的智慧去低一等的智慧,我們叫做啟示,所以聖經就是上帝的啟示,因為聖經的智慧是最高的傳言
[00:08:34.000 --> 00:08:50.000]  由聖經啟示給我們的就是神的說話,我們自己想不到的,一定是靠上帝告訴我們,就等於我和我的狗的關係一樣,無論他怎樣聰明都好,我做研究,我聽音樂,我不會跟他解釋的,因為他不會明白
[00:08:50.000 --> 00:09:11.000]  有部分他可以明白,但他本身沒有能力去明白的,但是高一個智慧如果向他啟示教他,他會明白得到的,我舉一個例子,例如說台上的食物,一隻動物他見到會吃的了,但是我們可以教到一隻聽話的狗,台上的食物他不吃,掉到地上他才可以吃
[00:09:11.000 --> 00:09:32.000]  這個就是由高一個智慧向下啟示的方法,但是無論這隻狗怎樣也好,他永遠都明白不到人的智慧,同等同樣,人的智慧怎樣也好,無論你是哲學家也好,你的智慧也是有限
[00:09:32.000 --> 00:09:49.000]  我們不可能完全明白上帝的智慧,因為他的智慧是智慧的全高我們很多,所以我們要接受一個現實,一個客觀的現實,神的意念是高過我們的意念
[00:09:49.000 --> 00:10:11.000]  我們明白了這個知識論之後,我們再看整個結構,我們今天解經之後,2章11節到27章,約白的三個朋友和約白的對話,這三個朋友從昨天開始安慰約白,慢慢就覺得約白犯罪
[00:10:11.000 --> 00:10:21.000]  所以告訴約白,其實你現在受的痛苦是因為你做錯,你犯罪,要他認罪,約白就不同意,約白說我真的沒有犯錯
[00:10:21.000 --> 00:10:39.000]  在整本約白記裡面,在28章突然插了一首詩,我們叫智慧詩,智慧詩整個中心就是說提出智慧在哪裏呢?原來智慧就是敬畏上主,遠離罪惡就是智慧
[00:10:39.000 --> 00:10:49.000]  29章到31章就是約白自己的自白,32章到37章就是第四個朋友,以利戶出來批評約白的三個朋友
[00:10:49.000 --> 00:11:04.000]  最後38到42章就是上帝在旋風裡面和約白講說話,約白就謙卑回應上帝
[00:11:04.000 --> 00:11:11.000]  這個就是整個的結構,今天我主要是第二章,去到二章十節
[00:11:11.000 --> 00:11:29.000]  有幾個概念要澄清,第一個概念就是魔鬼和上帝不是平等的,我們現在說的不是一個星球大戰,黑白兩個勢力相對互相去比較
[00:11:29.000 --> 00:11:38.000]  上帝是自有永有的上帝,魔鬼是被造的,都是上帝所創造,他只是選擇背叛上帝離開上帝,不聽上帝的說話
[00:11:38.000 --> 00:11:50.000]  而魔鬼的結局已經定了,如果我們看到啟示錄的時候提到將來會有一位天使,這位天使會捉住那條龍就是蛊蛇,就是魔鬼,將他捆綁一千年
[00:11:50.000 --> 00:12:02.000]  大家留意到,要捆綁魔鬼也不需要耶穌基督出手,是一個天使出來做已經夠了,因為魔鬼的地位和上帝是沒有的比
[00:12:02.000 --> 00:12:24.000]  所以我們看到魔鬼的結局已經定了,一千年之後他將會被拋進火狐裏面,永遠受苦的,所以我們不要有錯覺,魔鬼和上帝是平等的,好像是一個白組測試
[00:12:24.000 --> 00:12:34.000]  他們根本上不是平等,因為上帝是創造一切萬有的,但是還有一些有關魔鬼的事我們要留意的
[00:12:34.000 --> 00:12:57.000]  聖經有提過幾段經文是說魔鬼的,第一是說魔鬼是兒童狮子,敲叫的狮子遍地遊行,尋找可吞噬的人,剛才在經文的時候,魔鬼說他在地上遊來遊去,他沒有說他可以吞噬的人
[00:12:57.000 --> 00:13:10.000]  約翰夫金道提到魔鬼說他是雪方人的父,去到啟示錄說到城外,就是入不到天國的人是什麼呢,就是那些行邪術,淫亂,殺人的人
[00:13:10.000 --> 00:13:31.000]  這裡特別提到是喜好雪方言的人,這裡說喜好雪方言其實只是說跟隨魔鬼的人,這裡的雪方言不只是說謊這麼簡單,鮑維君博士在幾年前啟示錄的時候曾經解釋過
[00:13:31.000 --> 00:13:45.000]  對在教會裏面的人來說,什麼是雪方言呢,就是你在教會裏面生活,但你沒有遵從上帝的旨意,雖然你說一套做一套,這些就是屬於雪方言,即是在啟示錄裏面,在城外入不到天國雪方言的人
[00:13:45.000 --> 00:14:01.000]  這也等於我第一次說明陽和山陽的地獄,山陽入不到去,雖然都是在教會裏面生活,但沒有重生得救,沒有生命是跟著上帝的旨意去過他的生活的人,就是這樣
[00:14:01.000 --> 00:14:21.000]  聖經道也給我們提醒,其實抵擋魔鬼最好的方法就是順服神,所以我們不用怕魔鬼,因為魔鬼是一個天使,已經可以捉住它,綁住它,聖經道跟我們說,我們要抵擋它,怎樣最簡單的方法呢,順服神就可以了
[00:14:21.000 --> 00:14:38.000]  好了,我們開始看今天的經文,今天的經文這裏提出在烏斯地,烏斯地真正的地區,現在的神學家或者神學的學者都不清楚在哪個地區
[00:14:38.000 --> 00:14:53.000]  他們估計是在以色列的南部和約旦的西南部交界的地方,即是和以色列交界的地方,這裏提出約伯是一個正直的人,是一個異人
[00:14:53.000 --> 00:15:08.000]  異人是什麽意思呢,異人不是說沒有罪的人,聖經裏面說異人是指一些敬畏上帝遠離惡事的人,他們都會犯錯的,但他們犯錯的時候,他們是會認罪悔改的
[00:15:08.000 --> 00:15:27.000]  但他們會盡他們的能力去敬畏上帝,好像約瑟一樣,好像是亞伯一樣,他們會去敬畏上帝,體貼上帝的心意,犯錯的時候他們會認罪,所以你見到約伯在這裏,他都會憲凡制的
[00:15:27.000 --> 00:15:39.000]  這裏說到約伯除了是一個正直的人之外,他是很富有的,而他的兒子都會有厭倔,似乎他們的關係是很好的
[00:15:39.000 --> 00:15:59.000]  而約伯他見畏上帝,他會提醒兒女,叫他們自結,憲凡制,因為他擔心兒女犯了罪,得罪了上帝,丟棄上帝,而約伯是經常這樣行
[00:15:59.000 --> 00:16:11.000]  所以你看到,如果你看回約伯的信仰生活,和我上次說敬畏上帝遠離惡事的解釋是一樣的
[00:16:11.000 --> 00:16:23.000]  雖然約伯未必看過十屆,因為現在的聖經學者估計約伯是甚麼年代呢?這本書沒有說到是甚麼時候寫出來
[00:16:23.000 --> 00:16:42.000]  但是約伯那個年代,大約是在阿巴拉罕和摩西之間,即是我們1500年到2000年左右,是那個年代左右
[00:16:42.000 --> 00:16:54.000]  所以約伯可能是沒有看過十屆的,因為摩西都未收十屆,但是他們對上帝的認識不會比我們少的
[00:16:54.000 --> 00:17:08.000]  他敬畏上帝遠離惡事,我上次說過十屆的結構,十屆的第一屆就是主菜,其餘九屆就是配菜,主菜就是主菜
[00:17:08.000 --> 00:17:19.000]  如果我們敬畏上帝,體貼上帝的心意,好像約瑟一樣,一體貼上帝的心意的時候,我們就不會犯罪,所以就可以遠離惡事
[00:17:19.000 --> 00:17:28.000]  而我也強調過,聖經裏面說的真信仰,信心是在行為裏面表達出來的
[00:17:28.000 --> 00:17:41.000]  所以約伯對上帝的信心是在他的行為,例如他叫兒女去自結,他自己去獻凡濟,所以你看到,雖然我們已經在一個墮落的世界裏
[00:17:41.000 --> 00:17:57.000]  約伯的家,在約伯記第一章,就好像一個在伊甸園以外的伊甸園,兒女之間生活和諧,他們生活是很平靜,很溫馨的一個環境
[00:17:57.000 --> 00:18:09.000]  這個是很重要的原則,因為記得上一次我講敬畏上帝的時候,我提到當以色列人背叛上帝,他要自己立王
[00:18:09.000 --> 00:18:17.000]  上帝知道他們是背叛上帝,但是也藉著旦夷理事之跟他們說,好了你做錯了,你要自己立王
[00:18:17.000 --> 00:18:33.000]  只要你仍然敬畏耶和華,侍奉他,聽眾他,上帝耶和華都是他們的神,所以約伯雖然離開了伊甸園,但是只要你敬畏上帝,你仍然可以在伊甸園生活
[00:18:33.000 --> 00:18:46.000]  所以我們上次的主題就是敬畏上帝,遠離惡事,而每一次聖經說敬畏上帝,遠離惡事,前後左右的經文,都有上帝的祝福
[00:18:46.000 --> 00:19:04.000]  故事繼續說下去,接著就是由地上轉到天上,這裡說到神的宗旨,就是神造的天使,在神面前視納,而撒旦也走過來,在天使當中
[00:19:04.000 --> 00:19:19.000]  你看到他們在上帝面前視納,所以他們的階級不是等同上帝,而最後撒旦是要退出去,視納和退出去,好像侍應一樣,好像servant一樣,他不是與上帝同等
[00:19:19.000 --> 00:19:34.000]  但是他去到和撒旦,雖然撒旦去到上帝面前的時候,上帝問撒旦你在哪裏來,他就說我在地上走來走去,來回往返
[00:19:34.000 --> 00:19:52.000]  在這裏生育,我們知道,再加一句,他就是尋找可以吞噬的人,然後就問撒旦,你有沒有看過我這個僕人約伯,地上沒有一個人好像比他更加正直,敬畏上帝遠離惡事
[00:19:52.000 --> 00:20:07.000]  這裏提出一個形容約伯的說話,很特別的,地上再沒有人像他完全正直,原來上帝是很欣賞約伯,因為他是敬畏上帝遠離惡事
[00:20:07.000 --> 00:20:27.000]  他不單止自己敬畏上帝遠離惡事,甚至是擔心兒女不是敬畏上帝遠離惡事,甚至將神的敬畏希望教育給下一代,這裏說到地上沒有人像他一樣正直
[00:20:27.000 --> 00:20:41.000]  所以看完這句說話,大家不要害怕,因為看完約伯,有些人看完就說,如果我是敬畏上帝,會不會像約伯那樣,全家兒女死了,財產充公
[00:20:41.000 --> 00:20:59.000]  上帝是用一個在當時地上再沒有他一個人去經歷這個事,其實約伯很多表現是好像一個耶穌的影子一樣,他完全正直,但他會為人受苦
[00:20:59.000 --> 00:21:14.000]  約伯記留下的故事,藉著約伯的受苦,是給將來所有看約伯記的人明白受苦的意義,李同學也得益,因為約伯自己的受苦,一個正直的二人受苦
[00:21:14.000 --> 00:21:30.000]  就好像耶穌基督,因為他的鞭傷,我們得到醫治一樣,撒旦和上帝說了五句說話,五句都很重要的,因為我們不要因為他是撒旦,就不理他說的話
[00:21:30.000 --> 00:21:53.000]  因為他五句說話其實都是有內涵的,他不是說了所有事實,但都是內涵,他第一句說,約伯敬畏上帝豈是無辜呢,他說有原因的,你不要以為約伯敬畏不是無緣無故的,是有原因的
[00:21:53.000 --> 00:22:13.000]  這是挑戰上帝,他怎樣挑戰他呢,第二句他說,你保護他,並賜他一切,他手上所有的,你又賜福給他,他家產又增多,你什麼好處都給他,他當然敬拜你
[00:22:13.000 --> 00:22:31.000]  跟著他說,如果你毀滅他一生所有的,他會當你面前是不要你,上帝聽了撒旦說了這個說話之後,他就說,他所有的都可以交在你手裏面,但是不可以加害他
[00:22:31.000 --> 00:22:49.000]  所以說上帝是容許魔鬼去試煉約伯,但是要在上帝准許的範圍之內,撒旦就退去,跟著故事就由天上回到靈界
[00:22:49.000 --> 00:23:01.000]  這件事我們看到這件事,其實不是聖經第一次的,這裏約伯敬說在靈界發生的事,其實去到新約聖經也有提到的
[00:23:01.000 --> 00:23:21.000]  比特三次不認主之前,其實有一段耶穌基督和比特說的話,在路加福音裏面說到主佑說,西門西門,西門西門就是比特,撒旦要上北著你門,很西你門像西物質一樣
[00:23:21.000 --> 00:23:37.000]  但是我已經為你祈求,叫你不自失於信心,你回頭以後要堅固你的體,當時比特都不知道,原來撒旦已經在靈界裏面要挑戰,跟上帝說要挑戰比特
[00:23:37.000 --> 00:23:57.000]  要比特受試煉,但是原來聖經裏面說耶穌基督已經為他代求,所以比特不知道,他說我和你坐牢,我和你受死都可以,都甘心的,那耶穌基督跟他說,今天雞叫之前你會三次不認我
[00:23:57.000 --> 00:24:12.000]  另外我們知道耶穌是被聖靈引領的曠野,受魔鬼試探,所以魔鬼在靈界裏面做很多的事,我們是不知道的,但是約伯不是唯一一個有這個經歷
[00:24:12.000 --> 00:24:34.000]  在這個裏面給我們看到,魔鬼也在攻擊西門比特和耶穌基督,我們先看約伯這幾個說話,因為這幾個說話是挺重要的,對我們來說
[00:24:34.000 --> 00:24:49.000]  雖然約伯這些控訴,雖然撒旦對約伯的控訴未必是成立,但是在今天的教會裏面可能對很多人來說是對的
[00:24:49.000 --> 00:25:09.000]  第一,魔鬼其實在挑戰人,今天究竟有多少人去教會,去敬拜上帝,不是因為好處呢,我們去上帝面前,是不是因為上帝給我好處,我才去敬拜他呢
[00:25:09.000 --> 00:25:22.000]  我們今天去一個入廟去拜神,去王大仙拜神,和我們去教會敬拜上帝有沒有分別呢,所以第一個,撒旦說的不是沒有道理的
[00:25:22.000 --> 00:25:47.000]  他是說,今天人去教會,或者去敬拜一個他們的神靈,是不是不是因為好處呢,所以你留意到很多成功神學的教會,說很多說神會祝福你一樣,祝福你那樣,在經濟上祝福你,在建開上祝福你
[00:25:47.000 --> 00:26:01.000]  這些假的成功神學,不是聖經的真理,但也是很普遍的人對他們心目中上帝的盼望,就是因為我敬拜你,因為你給我好處
[00:26:01.000 --> 00:26:22.000]  魔鬼不單止是去挑戰人,他甚至挑戰上帝,其實他言下之就是說,如果約伯敬為神,豈是無辜呢,除了你給好處人之外,他多問一個問題就是說,上帝究竟你值不值得人敬拜先
[00:26:22.000 --> 00:26:41.000]  如果你不給好處人,人家還會不會敬拜你,你給好處人,是不是你賄賂人呢,才會被人敬拜你呢,所以魔鬼他說的這幾句話其實很深入,他不單止是指出很多人對上帝,敬拜上帝的錯誤態度
[00:26:41.000 --> 00:27:01.000]  他更加是在挑戰上帝本身,你不給好處他,他還會不會先敬拜你,今天和我們一樣,如果上帝我們問一個問題,我們要反省的問題就是,如果上帝不給祝福和好處我們,我們會不會去敬拜上帝呢
[00:27:01.000 --> 00:27:16.000]  我們是不是因為有這些祝福好處,我們才會跟從上帝呢,我們是因為好處去敬拜上帝,還是因為上帝值得我們敬拜,我才去敬拜上帝呢
[00:27:16.000 --> 00:27:37.000]  如果其他去廟拜神的人都是為好處,基督徒是不是一樣要同樣這樣做呢,如果是合理呢,如果不一樣,分別在哪裏,我們要知道分別在哪裏,因為我上次說過,敬畏神,遠離惡事會有祝福
[00:27:37.000 --> 00:27:53.000]  這個是上帝給我們的真理,現在撒旦正在挑戰這句說話,為何要有祝福,這些是甚麼祝福,如果沒有祝福,那些人還敬不敬拜上帝呢,這個就是摩舉的挑戰
[00:27:53.000 --> 00:28:22.000]  跟著故事回到地上,撒旦用人,人禍,士巴人,加拿大人,用天災,天上降臨的火和狂風,頭兩個人禍和天災,就殺了動物,約白所擁有的生畜
[00:28:22.000 --> 00:28:40.000]  最後一個天災就殺了約白的兒女,同一天之內約白十個兒女一起死,所有的財產報銷,這個打擊我相信不是很多人承受得到
[00:28:40.000 --> 00:29:01.000]  有時我看,就算我們個人怎樣痛苦也好,比起約白可能還差很遠,所以我不敢說自己的經歷,我今天說的是約白自己在同一天沒有財產,沒有十個兒女說的話
[00:29:01.000 --> 00:29:21.000]  很特別的,約白在他最痛苦的時候的回應,是怎樣呢,我們今天看看,他第一,他撕裂外袍剃了頭,當時的人是表達他悲傷的動作,就是撕裂外袍,是一個悲傷的動作
[00:29:21.000 --> 00:29:43.000]  跟著他不是去救助上帝,我記得我以前看過一部電影叫做唐山大地震,不知道大家有沒有看過,大地震之後很多人傷亡,有一個媽媽指著天罵老天爺,一有天災人禍,第一個反應就是罵老天爺,罵上帝
[00:29:43.000 --> 00:29:57.000]  約白不是,很奇怪的,如果大家留意,約白他自己當然會痛苦,所以他撕裂外袍剃了頭,跟著他去敬拜,跟著他再去讚美上帝
[00:29:57.000 --> 00:30:15.000]  一般來說對我們來說,可能我們不明白的,為什麼一個人在他最痛苦的時候,想像一下,如果大家今天之內,如果你的兒女交通意外死亡,不要說你財產,財產都身外物
[00:30:15.000 --> 00:30:33.000]  那種震撼性是很厲害的,那種悲傷是很厲害的,但約白第一個反應呢,他悲傷,他敬拜,他讚美上帝,那我們跟著要看他為什麼有這樣的反應
[00:30:33.000 --> 00:30:52.000]  他講了五句說話,我赤身露體出於舞台,赤身露體回歸,上次的耶和華,收取的耶和華,耶和華的名字是應當稱頌的,但是我們逐句看這個意義
[00:30:52.000 --> 00:31:12.000]  第一,他說我赤身露體出於舞台,赤身露體是什麼意思呢,就是我沒有帶任何東西來,你和我沒有帶任何東西來到這個世界,包括你和我的生命,你和我的兒女,你和我的財產,甚至你和我的法令,一些意念
[00:31:12.000 --> 00:31:28.000]  我們沒有帶任何東西來到這個世界,一切都沒有帶過來,不是我們帶來的,包括你和我的生命,第二句,赤身回歸,你和我沒有東西帶走
[00:31:28.000 --> 00:31:50.000]  即是說你和我都是一個短暫的過客,跟新約說的一樣,這個地球我們來到,我們是一個過客,我們是旅遊者,這個很特別的,去到新約我們知道這個教訓,但是約白可能在公元前的四千年,距離我們四千年前
[00:31:50.000 --> 00:32:09.000]  他已經有這個領袖,我們是一個過客,我們沒有帶任何東西來,也沒有東西帶走,我們是一個過客,跟著無論多和少,都是上帝的恩賜,第三句,上賜的是什麼,收取的是什麼
[00:32:09.000 --> 00:32:21.000]  上帝是有絕對主權給我們,也有絕對主權收回,不是由我們去定,因為不是我們帶東西來,所以他最後的結論就是感恩
[00:32:21.000 --> 00:32:49.000]  這幾句說話有什麼重要性呢,我用一個例子去解釋,大家想一想,如果一對夫婦結了婚可能四五十年,如果其中一方是過了身,留下那個會是感恩還是埋怨上帝呢
[00:32:49.000 --> 00:33:01.000]  這個我們要去想一想,因為我曾經認識一對夫婦,三十多年前的一對夫婦,就是那個丈夫過了身
[00:33:01.000 --> 00:33:12.000]  後來那個太太不停埋怨上帝,埋怨上帝是將丈夫拿走,那他三個兒女都是這樣埋怨,為什麼上帝要將我爸爸拿走
[00:33:12.000 --> 00:33:26.000]  因為他們是一個很好的家庭,爸爸媽媽都是在教會裏面的執事,很多的侍奉,當爸爸離開的時候,做妻子的埋怨上帝,兒女埋怨上帝,最後三個兒女都沒有去教會
[00:33:26.000 --> 00:33:43.000]  如果我們看回約伯對上帝的認知,如果一對夫婦已經有四十年恩愛的生活,上帝沒有說我們永遠生存下去,我們有一天都會死,肉身上都會死
[00:33:43.000 --> 00:34:00.000]  我們應該是為了這四十年去感恩還是埋怨呢,約伯對上帝跟我們說,我們要去感恩,就算我們今天沒有了最重要最珍貴的事物,我們沒有帶任何東西來這個世界
[00:34:00.000 --> 00:34:20.000]  任何就算很短的好處,都是上帝的恩典,所以如果你有四十年的夫妻的恩愛,有結束的一天,按著約伯對上帝的認知,我們就要去學習去感恩
[00:34:20.000 --> 00:34:35.000]  相反來說,我將這件事推論,如果一對新婚夫婦結婚一個星期,其中一個配偶去世,你是埋怨上帝還是去感恩呢?
[00:34:35.000 --> 00:34:51.000]  按著約伯對上帝的認知,我們都要感恩,曾經戀愛過曾經相識過,因為我們沒有帶任何東西來這個世界,任何這個世界的好處都是上帝給的,無論長無論短
[00:34:51.000 --> 00:35:04.000]  我記得幾年前在香港試過,在暑假的時候,有一個十八歲的中學畢業的中學生在等待進大學,他行山的時候被雷擊打死了
[00:35:04.000 --> 00:35:32.000]  當時我感受很深,因為我都有三個兒女,都是同一個應基學校的系統讀書的,一個十八歲,如果大家有一個十八歲的兒子,是因為被雷擊打死,或者因病而死,你會埋怨上帝,還是曾經擁有一個你愛的兒子,十八年你感恩呢?
[00:35:32.000 --> 00:35:52.000]  約伯提醒我們,我們沒有帶任何東西來,任何東西無論多,無論小,無論長,無論短,都要感恩,因為我們認識的上帝是有絕對主權的上帝,上次的是他,收取的是他,我們都要感恩,都要稱重他
[00:35:52.000 --> 00:36:08.000]  這個就是約伯對上帝的認識,這個約伯對上帝的認識很重要,為什麼呢?我們一會兒看完他第二個回應,我們就看到現在的哲學家所想的缺陷在哪裏
[00:36:08.000 --> 00:36:32.000]  到了第二段,魔鬼再去挑戰上帝,他說你第一次容許我打擊約伯的財產,身外的兒女,你沒有讓我打擊約伯本身,如果你讓我可以傷他的骨頭傷他的肉,他一樣會當面的去棄掉你
[00:36:32.000 --> 00:36:59.000]  這次上帝就容許沙丹再攻擊約伯,但是就不可以取他的生命,約伯就讓魔鬼讓約伯一身生瘡,生瘡到一個地步,他要用瓦片去刮身體,什麼意思呢?就是說他可能癢到很不舒服,要用刮,用痛去遮蓋癢的那種吩咐
[00:36:59.000 --> 00:37:11.000]  我記得我以前也看過一些新聞,有些人有濕疹,很嚴重的濕疹,辛苦到要自殺的,所以肉身上的痛苦是很難去忍受的
[00:37:11.000 --> 00:37:30.000]  我去年還有機會,去年4月突然間,我才知道什麼叫痛苦,痛了兩天,原來要用很強烈的止痛藥,我才知道痛苦,因為最痛的時候我嘗試背詩篇23篇,發覺背不到,因為痛到我直接無法集中去背詩篇23篇
[00:37:30.000 --> 00:37:50.000]  約伯他一身都是生瘡,他要用痛去遮蓋癢的那種不舒服,這次約伯在肉身上更加痛苦,不是身體以外,是自己的肉身
[00:37:50.000 --> 00:38:09.000]  他是怎樣反應呢?他跟我們說,他是仍然持守純正,他沒有用口的得罪神,為什麼我們知道呢?因為他的太太看不過眼,你仍然持守你的純正魔,不如你棄掉上帝,死了他
[00:38:09.000 --> 00:38:27.000]  就是 curse god and die,就是救了上帝,然後快點死去,是他的太太這樣跟他說,約伯一句說話,他說難道我們從上帝的手裡得福也不受禍魔
[00:38:27.000 --> 00:38:45.000]  這句說話好像很簡單,很短,但其實很重要,為什麼呢?如果我們把他兩句說話看在一起,我們就知道,剛才1-5就是他第一個回應所說的話,就是我們沒有東西帶到這個世界,沒有東西帶得走
[00:38:45.000 --> 00:39:02.000]  無論多少都是上帝的恩賜,上帝有絕對主權是賞賜,絕對主權是收取,所以值得聽眾,這次他跟我們說,上帝是可以賜福給我們,也可以賜禍給我們
[00:39:02.000 --> 00:39:21.000]  這個觀念是很重要的,他認識上帝去到一個地步,他知道上帝是賜福賜禍,可以賞賜可以收取,有什麼重要性呢?他敬拜的上帝就是跟人自己創造的神靈是不同的
[00:39:21.000 --> 00:39:38.000]  我們入廟拜神,我們去拜王大仙之類的神靈,是求好處,我們真正的上帝不是那類有求必應的上帝,只是給賞賜賜福的上帝,不是
