
[00:00:00.000 --> 00:00:06.720]  好像讀了未曾完的感覺
[00:05:47.520 --> 00:05:52.480]  那個是一個信任來的 他不會騙你的
[00:05:52.480 --> 00:05:57.440]  他不是害你的 他不是玩你的
[00:05:57.440 --> 00:06:02.560]  他不是無端端的 即是沒有理由的
[00:06:02.560 --> 00:06:08.320]  他有目的 他有作用 是為你好的
[00:06:08.320 --> 00:06:15.360]  如果就算是規矩 如果誡命真是教規
[00:06:15.360 --> 00:06:19.680]  其實我們還可以看清楚一點
[00:06:19.680 --> 00:06:27.360]  何況舊約聖經說到誡命的時候
[00:06:27.360 --> 00:06:30.480]  其實不是在說規矩
[00:06:30.480 --> 00:06:36.240]  中文聖經的翻譯 你詳細一點
[00:06:36.240 --> 00:06:38.480]  剛才我們讀了兩段
[00:06:38.480 --> 00:06:42.320]  春埃及記二十章也好
[00:06:42.320 --> 00:06:45.840]  新命記第五章也好
[00:06:45.840 --> 00:06:51.760]  都沒有提到十誡這兩個字的
[00:06:51.760 --> 00:06:57.360]  有 服術十誡 但那個標題
[00:06:57.360 --> 00:07:02.480]  是翻譯聖經的編輯寫下去的
[00:07:02.480 --> 00:07:06.960]  全十誡 春埃及記二十章前面那三個刻體字
[00:07:06.960 --> 00:07:10.240]  不是經文的一部份
[00:07:10.240 --> 00:07:12.160]  經文是怎麼說的
[00:07:12.160 --> 00:07:22.400]  神吩咐這一切的話說
[00:07:22.400 --> 00:07:26.800]  是上帝的說話
[00:07:26.800 --> 00:07:30.640]  是十句的說話
[00:07:30.640 --> 00:07:37.520]  上帝在西乃山很認真
[00:07:37.520 --> 00:07:41.920]  對他的子民所說的
[00:07:41.920 --> 00:07:45.200]  今天我們又不流行拜師學藝
[00:07:45.200 --> 00:07:48.320]  以前要針插 要扣頭的
[00:07:48.320 --> 00:07:50.320]  沒有了 現在交學費的
[00:07:50.320 --> 00:07:52.320]  學琴也好 學什麼也好
[00:07:52.320 --> 00:07:54.320]  手都不用握的了
[00:07:54.320 --> 00:07:57.360]  沒有規矩了 以前很認真的
[00:07:57.360 --> 00:08:00.320]  當你拜見師父
[00:08:00.320 --> 00:08:03.760]  他正式收你做入室弟子
[00:08:03.760 --> 00:08:07.760]  你聽他的教誨
[00:08:07.760 --> 00:08:13.520]  他開口跟你說的頭一句話
[00:08:13.520 --> 00:08:16.720]  要緊的 小心聽
[00:08:16.720 --> 00:08:19.760]  以前惡的還會打你
[00:08:19.760 --> 00:08:29.200]  這個關係 上帝跟他的子民說的第一句話
[00:08:29.200 --> 00:08:32.160]  頭十句說話寫在石板上
[00:08:32.160 --> 00:08:34.160]  聖經用了一個比喻
[00:08:34.160 --> 00:08:39.040]  是上帝用他的手指頭寫下來的
[00:08:39.040 --> 00:08:41.520]  這句話不是真的
[00:08:41.520 --> 00:08:43.040]  如果是真的 我們就要問
[00:08:43.040 --> 00:08:46.000]  上帝的手指甲到底是怎麼樣的
[00:08:46.000 --> 00:08:48.400]  沒有 上帝只有手指
[00:08:48.400 --> 00:08:51.200]  神是零 沒有身體的
[00:08:51.200 --> 00:08:54.720]  用他的手指頭 為什麼不是上帝用黑假筆呢
[00:08:54.720 --> 00:08:56.720]  因為這麼早以前沒有
[00:08:56.720 --> 00:08:58.720]  上帝不用筆的
[00:08:58.720 --> 00:09:00.720]  武俠小說講的功力 心口
[00:09:00.720 --> 00:09:02.720]  都用手指頭可以刻到的
[00:09:02.720 --> 00:09:04.000]  這是一個比喻
[00:09:04.000 --> 00:09:07.360]  那個比喻的焦點不是
[00:09:07.360 --> 00:09:09.360]  上帝的書法漂亮不漂亮
[00:09:09.360 --> 00:09:10.880]  寫草書還是行書
[00:09:10.880 --> 00:09:13.360]  還是街書 還是遞書傳書
[00:09:13.360 --> 00:09:14.800]  不是 完全搞錯了
[00:09:14.800 --> 00:09:18.160]  這是表示很重要的說話
[00:09:18.160 --> 00:09:20.160]  寫下來的就很重要的
[00:09:20.160 --> 00:09:22.160]  普通聊天的時候你不會寫的
[00:09:22.160 --> 00:09:25.520]  突然之間有人給你一個很重要的消息
[00:09:25.520 --> 00:09:27.920]  關乎你很大的事情的
[00:09:27.920 --> 00:09:29.920]  威廉 讓我先寫下來
[00:09:29.920 --> 00:09:34.160]  你一寫下來 那樣東西就重要了
[00:09:34.160 --> 00:09:39.120]  上帝所講的十句說話
[00:09:39.120 --> 00:09:45.520]  第一句說話不是由筆字開始的
[00:09:45.520 --> 00:09:47.520]  你記不記得了
[00:09:47.520 --> 00:09:49.520]  你沒有蓋上聖經
[00:09:49.520 --> 00:10:01.520]  你看回神吩咐以下的這一段十句說話的第一句是怎樣開始的
[00:10:01.520 --> 00:10:07.920]  祂說 我是耶和華你的神
[00:10:07.920 --> 00:10:11.920]  上帝介紹祂自己
[00:10:11.920 --> 00:10:16.880]  我是耶和華你的神
[00:10:16.880 --> 00:10:19.920]  所以我說誰跟你說那個很重要的
[00:10:19.920 --> 00:10:23.120]  人很奇怪的
[00:10:23.120 --> 00:10:27.920]  上帝跟我們講的說話
[00:10:27.920 --> 00:10:30.400]  我們反而不喜歡聽
[00:10:30.400 --> 00:10:34.320]  像一條蛇 突然間會開口說話的
[00:10:34.320 --> 00:10:36.320]  那就會聽到
[00:10:36.320 --> 00:10:38.320]  你說是不是很奇怪
[00:10:38.320 --> 00:10:40.320]  我經常都說你沒理由的
[00:10:40.320 --> 00:10:42.320]  過馬路的時候旁邊拖著一隻狗
[00:10:42.320 --> 00:10:44.320]  那隻狗很漂亮的
[00:10:44.320 --> 00:10:46.320]  突然間牠們說話 不是吠你
[00:10:46.320 --> 00:10:48.320]  是跟你說話 叫你不要回教會
[00:10:48.320 --> 00:10:50.320]  回教會來幹什麼
[00:10:50.320 --> 00:10:52.320]  跟我一起去逛街更好啦
[00:10:52.320 --> 00:10:54.320]  那我下個星期就不回教會了
[00:10:54.320 --> 00:10:58.320]  那隻蛇是不應該說話的
[00:10:58.320 --> 00:11:00.320]  那隻狗是不應該說話的
[00:11:00.320 --> 00:11:02.320]  說一些這麼神學的東西
[00:11:02.320 --> 00:11:04.320]  跟你的信仰這麼有關係的
[00:11:04.320 --> 00:11:06.320]  臨起事真說
[00:11:06.320 --> 00:11:08.320]  人就聽到都抓住了
[00:11:08.320 --> 00:11:10.320]  還研究 牠沒有說謊話
[00:11:10.320 --> 00:11:14.320]  吃禁果那天都沒有死
[00:11:14.320 --> 00:11:18.320]  你都分不清楚誰跟你說這句話
[00:11:18.320 --> 00:11:22.320]  那些蛇跟你說的你又信了
[00:11:22.320 --> 00:11:26.320]  不是 現在是上帝跟你說的
[00:11:26.320 --> 00:11:28.320]  而且這個上帝是你認識的
[00:11:28.320 --> 00:11:30.320]  他告訴你 我就是那個
[00:11:30.320 --> 00:11:36.320]  將你從埃及圍爐之地
[00:11:36.320 --> 00:11:40.320]  領出來的那一位
[00:11:40.320 --> 00:11:44.320]  這句話在蘇埃及說的時候
[00:11:44.320 --> 00:11:46.320]  就很深刻的印象
[00:11:46.320 --> 00:11:50.320]  因為這一班以色列人
[00:11:50.320 --> 00:11:52.320]  三個月之前
[00:11:52.320 --> 00:11:54.320]  今天是三月底
[00:11:54.320 --> 00:11:58.320]  即是十二月底的時候
[00:11:58.320 --> 00:12:00.320]  過完聖誕
[00:12:00.320 --> 00:12:02.320]  還沒有到新年
[00:12:02.320 --> 00:12:04.320]  他們還在埃及
[00:12:04.320 --> 00:12:06.320]  上班 不是上班的
[00:12:06.320 --> 00:12:10.320]  是在做奴隸
[00:12:10.320 --> 00:12:12.320]  是三個月前的事
[00:12:12.320 --> 00:12:14.320]  所以去到《新命記》
[00:12:14.320 --> 00:12:16.320]  剛才我給你讀的第二段
[00:12:16.320 --> 00:12:18.320]  第五章那一段
[00:12:18.320 --> 00:12:22.320]  摩西在《新命記》說回同樣十誡
[00:12:22.320 --> 00:12:24.320]  四十年之後
[00:12:24.320 --> 00:12:28.320]  他們能進迦南之前
[00:12:28.320 --> 00:12:30.320]  所以那裡叫「福述十誡」
[00:12:30.320 --> 00:12:32.320]  重複再說一次
[00:12:32.320 --> 00:12:38.320]  站在那裡聽摩西說第二次的那一班人
[00:12:38.320 --> 00:12:42.320]  就不是三個月前出埃及那一班
[00:12:42.320 --> 00:12:46.320]  現在這一班是在曠野裡出生的
[00:12:46.320 --> 00:12:50.320]  我們叫Canadian born Chinese
[00:12:50.320 --> 00:12:52.320]  Wilderness born Jews
[00:12:52.320 --> 00:12:54.320]  或者叫Wilderness born Israelites
[00:12:54.320 --> 00:12:56.320]  WBI
[00:12:56.320 --> 00:13:02.320]  這一班人沒有經歷過出埃及
[00:13:02.320 --> 00:13:04.320]  不過摩西強調
[00:13:04.320 --> 00:13:08.320]  他說上帝其實都是和你們立約的
[00:13:08.320 --> 00:13:10.320]  不是只是和你上一代
[00:13:10.320 --> 00:13:14.320]  是你的父親立約的
[00:13:14.320 --> 00:13:16.320]  不過第一次說的時候
[00:13:16.320 --> 00:13:20.320]  上帝這個介紹
[00:13:20.320 --> 00:13:24.320]  說的不是一件很遙遠的事情
[00:13:24.320 --> 00:13:27.320]  這一位和我們說話的神
[00:13:27.320 --> 00:13:32.320]  在我的生命當中
[00:13:32.320 --> 00:13:36.320]  祂曾經拯救我
[00:13:36.320 --> 00:13:38.320]  是這個意思吧
[00:13:38.320 --> 00:13:40.320]  不是說很偉大的歷史時刻
[00:13:40.320 --> 00:13:42.320]  上帝是誰
[00:13:42.320 --> 00:13:44.320]  上帝就是那個帶來辛亥革命那個
[00:13:44.320 --> 00:13:47.320]  我們只是讀歷史才有興趣
[00:13:47.320 --> 00:13:48.320]  不是
[00:13:48.320 --> 00:13:54.320]  上帝是在你個人的生命當中
[00:13:54.320 --> 00:13:57.320]  祂曾經拯救過你
[00:13:57.320 --> 00:13:59.320]  當你做奴隸的時候
[00:13:59.320 --> 00:14:00.320]  什麼叫做奴隸
[00:14:00.320 --> 00:14:02.320]  我們沒有什麼經驗
[00:14:02.320 --> 00:14:05.320]  每個人都覺得自己不是奴隸
[00:14:05.320 --> 00:14:11.320]  埃及做奴隸是什麼意思
[00:14:11.320 --> 00:14:14.320]  做奴隸的以色列人
[00:14:14.320 --> 00:14:18.320]  從來做夢都沒有想過
[00:14:18.320 --> 00:14:21.320]  可以有改變的
[00:14:21.320 --> 00:14:23.320]  是不可能的
[00:14:23.320 --> 00:14:25.320]  做奴隸不是打工
[00:14:25.320 --> 00:14:27.320]  不是簽合約
[00:14:27.320 --> 00:14:29.320]  是這樣的
[00:14:29.320 --> 00:14:32.320]  一生就是這樣的
[00:14:32.320 --> 00:14:35.320]  困在這裡
[00:14:35.320 --> 00:14:36.320]  他的生活
[00:14:36.320 --> 00:14:38.320]  他的生命
[00:14:38.320 --> 00:14:40.320]  其實一眼看到都
[00:14:40.320 --> 00:14:44.320]  一生就是做奴隸的
[00:14:44.320 --> 00:14:48.320]  這個叫做為奴之家
[00:14:48.320 --> 00:14:52.320]  上帝改變了這件事
[00:14:52.320 --> 00:14:58.320]  上帝扭轉了這件事
[00:14:58.320 --> 00:15:00.320]  上帝不是一個陌生人
[00:15:00.320 --> 00:15:03.320]  所以如果他是陌生人的話
[00:15:03.320 --> 00:15:05.320]  下面所說的話
[00:15:05.320 --> 00:15:07.320]  就是真的有些利害利難
[00:15:07.320 --> 00:15:08.320]  上帝很兇的
[00:15:08.320 --> 00:15:10.320]  這樣又不准
[00:15:10.320 --> 00:15:12.320]  那樣又不准
[00:15:12.320 --> 00:15:14.320]  樣樣都是do and don't
[00:15:14.320 --> 00:15:16.320]  好像規條
[00:15:16.320 --> 00:15:18.320]  好像教規
[00:15:18.320 --> 00:15:20.320]  好像律法
[00:15:20.320 --> 00:15:24.320]  現在和我們說話的
[00:15:24.320 --> 00:15:29.320]  是我們剛剛經歷過
[00:15:29.320 --> 00:15:31.320]  他的恩典
[00:15:31.320 --> 00:15:33.320]  他的拯救
[00:15:33.320 --> 00:15:35.320]  他的幫助
[00:15:35.320 --> 00:15:38.320]  從埃及沒有想過
[00:15:38.320 --> 00:15:40.320]  可以離得開
[00:15:40.320 --> 00:15:42.320]  一個這樣的生命
[00:15:42.320 --> 00:15:44.320]  生活
[00:15:44.320 --> 00:15:48.320]  現在竟然來到西乃的曠野
[00:15:48.320 --> 00:15:50.320]  過了紅海
[00:15:50.320 --> 00:15:56.320]  經歷過上帝很奇妙的作為
[00:15:56.320 --> 00:16:01.320]  是我們沒辦法能夠想像的
[00:16:01.320 --> 00:16:05.320]  上帝介紹他自己
[00:16:05.320 --> 00:16:07.320]  或者上帝開口說話
[00:16:07.320 --> 00:16:10.320]  他不是一個很遙遠
[00:16:10.320 --> 00:16:12.320]  坐在天上
[00:16:12.320 --> 00:16:14.320]  在寶座上面
[00:16:14.320 --> 00:16:19.320]  光明聖潔無限永恆
[00:16:19.320 --> 00:16:23.320]  你堆十八個不同的形容詞上去
[00:16:23.320 --> 00:16:25.320]  不是
[00:16:25.320 --> 00:16:30.320]  上帝在你在我的生命當中
[00:16:30.320 --> 00:16:35.320]  他曾經改變過你和我
[00:16:35.320 --> 00:16:37.320]  在罪惡當中
[00:16:37.320 --> 00:16:40.320]  將我們拯救出來
[00:16:40.320 --> 00:16:45.320]  扭轉了我們的人生
[00:16:45.320 --> 00:16:52.320]  在一個這樣的基礎之上
[00:16:52.320 --> 00:16:59.320]  上帝開始說這十句話
[00:16:59.320 --> 00:17:03.320]  第一句話開始不是從筆字開始
[00:17:03.320 --> 00:17:07.320]  第一句話開始是從「我」字開始
[00:17:07.320 --> 00:17:12.320]  「我是耶和華你們的神」
[00:17:12.320 --> 00:17:14.320]  這句話的結束
[00:17:14.320 --> 00:17:18.320]  都是在「我」字結束
[00:17:18.320 --> 00:17:23.320]  下半句說「除了我以外」
[00:17:23.320 --> 00:17:27.320]  這句其實應該放在最後
[00:17:27.320 --> 00:17:29.320]  除了我以外
[00:17:29.320 --> 00:17:31.320]  直接翻譯出來
[00:17:31.320 --> 00:17:36.320]  就是「在我的面前」
[00:17:36.320 --> 00:17:40.320]  這八來文的「我」字是留到最後才出
[00:17:40.320 --> 00:17:44.320]  「我是耶和華你們的神」
[00:17:44.320 --> 00:17:46.320]  說到最後
[00:17:46.320 --> 00:17:48.320]  「在我的面前」
[00:17:48.320 --> 00:17:50.320]  其實這句話
[00:17:50.320 --> 00:17:55.320]  也代表了上帝和我們的關係
[00:17:55.320 --> 00:18:02.320]  是一個很完整的開口和終結
[00:18:02.320 --> 00:18:05.320]  我們的生活
[00:18:05.320 --> 00:18:07.320]  我們的生命
[00:18:07.320 --> 00:18:12.320]  其實就是這樣活在神的面前
[00:18:12.320 --> 00:18:14.320]  我們能夠活在祂的面前
[00:18:14.320 --> 00:18:18.320]  是因為祂曾經拯救了我
[00:18:18.320 --> 00:18:19.320]  否則的話
[00:18:19.320 --> 00:18:22.320]  我也不會活在祂的面前
[00:18:22.320 --> 00:18:25.320]  雖然我就算不認識祂
[00:18:25.320 --> 00:18:27.320]  我的生命也是祂賜給我的
[00:18:27.320 --> 00:18:29.320]  平安喜樂也是由祂而來
[00:18:29.320 --> 00:18:30.320]  但我不知道
[00:18:30.320 --> 00:18:33.320]  我明明是在祂的面前生活
[00:18:33.320 --> 00:18:37.320]  但我不知道原來祂是安顧我的
[00:18:37.320 --> 00:18:38.320]  我不明白
[00:18:38.320 --> 00:18:40.320]  所以明明是
[00:18:40.320 --> 00:18:44.320]  但我好像瞎了眼一樣
[00:18:44.320 --> 00:18:49.320]  我活在自己的世界當中
[00:18:49.320 --> 00:18:53.320]  所以你能夠活在神的面前
[00:18:53.320 --> 00:19:02.320]  是因為神是那位拯救你的神
[00:19:02.320 --> 00:19:05.320]  很多人承認有神
[00:19:05.320 --> 00:19:08.320]  舉頭三尺有神明
[00:19:08.320 --> 00:19:10.320]  這個不困難
[00:19:10.320 --> 00:19:12.320]  只要我們謙卑一點
[00:19:12.320 --> 00:19:17.320]  事實上能夠真正心裡
[00:19:17.320 --> 00:19:20.320]  很理直氣壯地說
[00:19:20.320 --> 00:19:22.320]  沒有神的
[00:19:22.320 --> 00:19:23.320]  不心虛
[00:19:23.320 --> 00:19:24.320]  不膽怯
[00:19:24.320 --> 00:19:28.320]  是很難的
[00:19:28.320 --> 00:19:31.320]  有時候是強行去支持下去
[00:19:31.320 --> 00:19:34.320]  不過大多數的時候
[00:19:34.320 --> 00:19:37.320]  我們說有神
[00:19:37.320 --> 00:19:44.320]  就是停留在一個很遙遠的距離說
[00:19:44.320 --> 00:19:47.320]  這個神很崇高的
[00:19:47.320 --> 00:19:52.320]  這個神很偉大的
[00:19:52.320 --> 00:19:54.320]  太偉大了
[00:19:54.320 --> 00:19:57.320]  離開我很遠的
[00:19:57.320 --> 00:20:01.320]  和這句上帝開口
[00:20:01.320 --> 00:20:05.320]  和祂的子民說的第一句話
[00:20:05.320 --> 00:20:09.320]  那個這麼近
[00:20:09.320 --> 00:20:12.320]  這麼包圍著我們
[00:20:12.320 --> 00:20:15.320]  開頭的結束
[00:20:15.320 --> 00:20:20.320]  一直其實我和你的人生
[00:20:20.320 --> 00:20:25.320]  都是在上帝的面前
[00:20:25.320 --> 00:20:28.320]  是因為祂的拯救
[00:20:28.320 --> 00:20:30.320]  是因為祂的幫助
[00:20:30.320 --> 00:20:32.320]  是因為祂的帶領
[00:20:32.320 --> 00:20:36.320]  是因為祂的同在
[00:20:36.320 --> 00:20:39.320]  這個的關係
[00:20:39.320 --> 00:20:43.320]  其實比起我們閉上眼想
[00:20:43.320 --> 00:20:46.320]  誡命、規矩
[00:20:46.320 --> 00:20:49.320]  離得更要緊
[00:20:49.320 --> 00:20:52.320]  因為事實上第一句話
[00:20:52.320 --> 00:20:55.320]  都不應該翻譯成
[00:20:55.320 --> 00:20:59.320]  不可有別的神
[00:20:59.320 --> 00:21:01.320]  因為當我們這樣說的時候
[00:21:01.320 --> 00:21:03.320]  那個不可
[00:21:03.320 --> 00:21:05.320]  是對誰說的?
[00:21:05.320 --> 00:21:07.320]  對你說的
[00:21:07.320 --> 00:21:11.320]  你不可有別的神
[00:21:11.320 --> 00:21:16.320]  所以你是那個很重要的決定因素
[00:21:16.320 --> 00:21:22.320]  你決定要不要有其他的神
[00:21:22.320 --> 00:21:25.320]  那個subject
[00:21:25.320 --> 00:21:31.320]  那個決定的權在你那裡
[00:21:31.320 --> 00:21:35.320]  你不可有別的神
[00:21:35.320 --> 00:21:38.320]  這句話的文法
[00:21:38.320 --> 00:21:40.320]  那個理字
[00:21:40.320 --> 00:21:43.320]  原本不是subject
[00:21:43.320 --> 00:21:45.320]  這個理字之前
[00:21:45.320 --> 00:21:47.320]  你學ESL
[00:21:47.320 --> 00:21:50.320]  學英文要學文法
[00:21:50.320 --> 00:21:52.320]  記不記得有些叫preposition
[00:21:52.320 --> 00:21:55.320]  那些前置詞
[00:21:55.320 --> 00:21:59.320]  那些for、to、from、by、with
[00:21:59.320 --> 00:22:00.320]  一大堆的
[00:22:00.320 --> 00:22:01.320]  不過很短的
[00:22:01.320 --> 00:22:04.320]  很容易看的
[00:22:04.320 --> 00:22:08.320]  對你來說
[00:22:08.320 --> 00:22:10.320]  to you
[00:22:10.320 --> 00:22:12.320]  那句話是這樣開始的
[00:22:12.320 --> 00:22:15.320]  那個理字如果用文法來說
[00:22:15.320 --> 00:22:17.320]  是被動的
[00:22:17.320 --> 00:22:20.320]  再高深一點的文法來說
[00:22:20.320 --> 00:22:21.320]  是一個dative來的
[00:22:21.320 --> 00:22:24.320]  這些學到希臘人才記得的東西
[00:22:24.320 --> 00:22:25.320]  西方的文法
[00:22:25.320 --> 00:22:26.320]  不要緊
[00:22:26.320 --> 00:22:30.320]  所以這個理不是決定的
[00:22:30.320 --> 00:22:32.320]  對你來說
[00:22:32.320 --> 00:22:36.320]  大家坐在那裡覺得熱還是覺得冷
[00:22:36.320 --> 00:22:38.320]  我真的問真的
[00:22:38.320 --> 00:22:45.320]  開始出汗了
[00:22:45.320 --> 00:22:47.320]  對你來說
[00:22:47.320 --> 00:22:50.320]  這個gym就暖了一點
[00:22:50.320 --> 00:22:51.320]  不是啊
[00:22:51.320 --> 00:22:52.320]  我覺得很冷
[00:22:52.320 --> 00:22:54.320]  對你來說
[00:22:54.320 --> 00:22:57.320]  這個地方就不是很夠暖了
[00:22:57.320 --> 00:22:59.320]  那怎麼辦
[00:22:59.320 --> 00:23:00.320]  開開暖一點
[00:23:00.320 --> 00:23:02.320]  你都不知道這個地方在哪裡
[00:23:02.320 --> 00:23:04.320]  就帶多件衣服回來
[00:23:04.320 --> 00:23:06.320]  你只能這樣做
[00:23:06.320 --> 00:23:09.320]  你不能控制這個環境的溫度
[00:23:09.320 --> 00:23:12.320]  所以不是說你不可以較暖一點
[00:23:12.320 --> 00:23:14.320]  較冷一點
[00:23:14.320 --> 00:23:16.320]  難道你去調的
[00:23:16.320 --> 00:23:17.320]  你進來
[00:23:17.320 --> 00:23:19.320]  對你來說
[00:23:19.320 --> 00:23:20.320]  這裡很冷
[00:23:20.320 --> 00:23:22.320]  因為你病了
[00:23:22.320 --> 00:23:23.320]  對你來說
[00:23:23.320 --> 00:23:24.320]  這裡很熱
[00:23:24.320 --> 00:23:26.320]  因為你剛剛打完波衝進來
[00:23:26.320 --> 00:23:28.320]  那個是一個被動
[00:23:28.320 --> 00:23:30.320]  你是在接受
[00:23:30.320 --> 00:23:32.320]  對你來說
[00:23:32.320 --> 00:23:36.320]  再沒有其他的神
[00:23:36.320 --> 00:23:39.320]  在我的面前
[00:23:39.320 --> 00:23:41.320]  聽得明白這句話嗎
[00:23:41.320 --> 00:23:43.320]  上帝說
[00:23:43.320 --> 00:23:45.320]  我是你的神
[00:23:45.320 --> 00:23:47.320]  所以對你來說
[00:23:47.320 --> 00:23:51.320]  就再沒有其他的神
[00:23:51.320 --> 00:23:54.320]  不是不可
[00:23:54.320 --> 00:23:56.320]  不是女朋友跟你出街
[00:23:56.320 --> 00:23:58.320]  你不可以看別人
[00:23:58.320 --> 00:24:03.320]  你再看那條大電燈柱那一條
[00:24:03.320 --> 00:24:07.320]  你不需要再看別人了
[00:24:07.320 --> 00:24:08.320]  但還是不明白
[00:24:08.320 --> 00:24:10.320]  很多人都不看女生的
