
[00:00:00.000 --> 00:00:09.000]  大家就一齊祈禱,多謝天父給我們今天有侍奉動員主日
[00:03:08.000 --> 00:03:10.000]  提到說
[00:03:10.000 --> 00:03:14.000]  能夠侍奉主系是最尊貴的
[00:03:14.000 --> 00:03:16.000]  沒錯一些事情
[00:03:16.000 --> 00:03:18.000]  很多時候表面上看
[00:03:18.000 --> 00:03:22.000]  是好像是很不想做的事情
[00:03:22.000 --> 00:03:24.000]  但是這些事情
[00:03:24.000 --> 00:03:28.000]  當然是看著是服侍上帝
[00:03:28.000 --> 00:03:31.000]  突然變得尊貴
[00:03:31.000 --> 00:03:33.000]  這些工作變得很尊貴
[00:03:33.000 --> 00:03:36.000]  是因為他們知道自己正在侍奉
[00:03:36.000 --> 00:03:39.000]  貴榮耀尊貴的上帝
[00:03:39.000 --> 00:03:42.000]  他知道他正在服侍的不單是眼前的人
[00:03:42.000 --> 00:03:44.000]  或者是事情
[00:03:44.000 --> 00:03:48.000]  而是知道他正在侍奉主人數
[00:03:48.000 --> 00:03:51.000]  在這次侍奉動員主日裡面
[00:03:51.000 --> 00:03:53.000]  我自己回想過去
[00:03:53.000 --> 00:03:57.000]  有好幾次教會有這個特別的主日的時候
[00:03:57.000 --> 00:03:59.000]  都感覺我自己心裡面
[00:03:59.000 --> 00:04:01.000]  有一個很大的負擔
[00:04:01.000 --> 00:04:04.000]  是很想來鼓勵北川家庭姊妹
[00:04:04.000 --> 00:04:08.000]  是真的過一個侍奉主的人生
[00:04:08.000 --> 00:04:12.000]  我們很容易會變得很自我
[00:04:12.000 --> 00:04:14.000]  只是關心自己的事情
[00:04:14.000 --> 00:04:17.000]  但聖經的確是常常免禮我們
[00:04:17.000 --> 00:04:21.000]  要奉獻自己為主所用
[00:04:21.000 --> 00:04:23.000]  去用你所有的
[00:04:23.000 --> 00:04:25.000]  你的恩賜、你的才幹
[00:04:25.000 --> 00:04:27.000]  你的人生去侍奉上帝
[00:04:27.000 --> 00:04:31.000]  因為這個是真正蒙大恩的途徑
[00:04:31.000 --> 00:04:34.000]  所以我也很想在這次的特別主日裡面
[00:04:34.000 --> 00:04:36.000]  再一次鼓勵大家
[00:04:36.000 --> 00:04:38.000]  北川家的每位鼎姊妹
[00:04:38.000 --> 00:04:42.000]  我們更加知道她那個侍奉主的人生
[00:04:42.000 --> 00:04:47.000]  因為唯有當你將生命擺上侍奉上帝
[00:04:47.000 --> 00:04:51.000]  你才會得到神給你的最大的恩惠
[00:04:51.000 --> 00:04:54.000]  最近我們也帶了一個這樣的心情
[00:04:54.000 --> 00:04:55.000]  去侍奉主
[00:04:55.000 --> 00:04:57.000]  來看這一段的經文
[00:04:57.000 --> 00:05:00.000]  大家剛才所讀的《奴家福音》第十九章
[00:05:00.000 --> 00:05:05.000]  看到十個雲子交給十個僕人的比喻
[00:05:05.000 --> 00:05:07.000]  我們也去思想怎樣善用我們人生
[00:05:07.000 --> 00:05:09.000]  來去侍奉上帝
[00:05:09.000 --> 00:05:13.000]  大家再看回《聖經》的《奴家福音》第十九章
[00:05:13.000 --> 00:05:16.000]  首先我們思想一個重點
[00:05:16.000 --> 00:05:20.000]  就是這段經文不斷說的一件事情
[00:05:20.000 --> 00:05:24.000]  就是這位主人他是作王的
[00:05:24.000 --> 00:05:26.000]  他是要作王的
[00:05:26.000 --> 00:05:28.000]  當我們看到開始的時候
[00:05:28.000 --> 00:05:30.000]  請提到當時經過耶利哥城
[00:05:30.000 --> 00:05:32.000]  他將要進入耶路撒冷
[00:05:32.000 --> 00:05:35.000]  大家也會知道之後的經文提到
[00:05:35.000 --> 00:05:37.000]  主人在耶路撒冷要面對著猶太人
[00:05:37.000 --> 00:05:39.000]  對他很多的苦害
[00:05:39.000 --> 00:05:41.000]  去被釘十字架
[00:05:41.000 --> 00:05:45.000]  好像一段黑暗的時刻將要來到
[00:05:45.000 --> 00:05:47.000]  就在這個背景
[00:05:47.000 --> 00:05:51.000]  聖經又說到當時有些人以為
[00:05:51.000 --> 00:05:54.000]  神的國很快就要臨到了
[00:05:54.000 --> 00:05:58.000]  上帝很快會臨到要
[00:05:58.000 --> 00:06:02.000]  滅絕地上的國,開始神的國道
[00:06:02.000 --> 00:06:05.000]  但是主要是要告訴他們
[00:06:05.000 --> 00:06:08.000]  主人其實還沒回來
[00:06:08.000 --> 00:06:11.000]  所以下面的比喻就提到
[00:06:11.000 --> 00:06:13.000]  要等候主人回來
[00:06:13.000 --> 00:06:15.000]  回來做什麼?
[00:06:15.000 --> 00:06:17.000]  回來作王
[00:06:17.000 --> 00:06:19.000]  等候他回來作王
[00:06:19.000 --> 00:06:22.000]  但這個等候期間要很忠心去侍奉
[00:06:22.000 --> 00:06:27.000]  以忠心去等候主人回來
[00:06:27.000 --> 00:06:30.000]  因此主就開始講述這個比喻
[00:06:30.000 --> 00:06:32.000]  第十二節大家會看到
[00:06:32.000 --> 00:06:34.000]  有一個貴族
[00:06:34.000 --> 00:06:38.000]  聖經就說貴族往遠方去接受皇位
[00:06:38.000 --> 00:06:40.000]  然後回來
[00:06:40.000 --> 00:06:45.000]  提到有一位貴族去遠方去接受皇位
[00:06:45.000 --> 00:06:48.000]  我們今天看的時候可能不是太明白
[00:06:48.000 --> 00:06:51.000]  為什麼接受皇位要去到遠方呢?
[00:06:51.000 --> 00:06:54.000]  但當時的猶太人會即時明白一件事情
[00:06:54.000 --> 00:06:58.000]  因為在整個羅馬帝國的統治之下
[00:06:58.000 --> 00:07:01.000]  很多不同分區的分封王
[00:07:01.000 --> 00:07:06.000]  他們必須先去羅馬接受君王的授權
[00:07:06.000 --> 00:07:10.000]  他們才可以正式成為當地的統治者
[00:07:10.000 --> 00:07:13.000]  而當時的猶太人他們都經歷過
[00:07:13.000 --> 00:07:17.000]  當時的猶太裡面有一個大希律王
[00:07:17.000 --> 00:07:19.000]  大家都知道
[00:07:19.000 --> 00:07:21.000]  還有他的兒子阿基努
[00:07:21.000 --> 00:07:26.000]  他曾經去到羅馬得到當地君王授權
[00:07:26.000 --> 00:07:28.000]  然後他們回來猶太
[00:07:28.000 --> 00:07:32.000]  才成為猶太正式的一位管治者
[00:07:32.000 --> 00:07:34.000]  所以他們很明白就是
[00:07:34.000 --> 00:07:38.000]  有人離開去到接受皇位
[00:07:38.000 --> 00:07:41.000]  然後回來正式作王
[00:07:41.000 --> 00:07:44.000]  這個概念是他們所了解
[00:07:44.000 --> 00:07:46.000]  而當時主祖給他們知道
[00:07:46.000 --> 00:07:50.000]  就是有一個貴族去遠方要接受皇位
[00:07:50.000 --> 00:07:52.000]  但是清楚地說
[00:07:52.000 --> 00:07:54.000]  然後回來
[00:07:54.000 --> 00:07:59.000]  當我們說到主耶穌會來作王的時候
[00:07:59.000 --> 00:08:03.000]  大家會記得我們宣道會有四重福音
[00:08:03.000 --> 00:08:07.000]  你記得有那四個的徽號所提及的
[00:08:07.000 --> 00:08:10.000]  主耶穌他是我們的舊主
[00:08:10.000 --> 00:08:14.000]  第二是叫我們成聖的主
[00:08:14.000 --> 00:08:17.000]  第三他是依治的主
[00:08:17.000 --> 00:08:19.000]  第四是什麼
[00:08:19.000 --> 00:08:21.000]  再來的王
[00:08:21.000 --> 00:08:26.000]  所說的不單是說到主耶穌會再來的事實
[00:08:26.000 --> 00:08:31.000]  而特別強調這位主會再來作王
[00:08:31.000 --> 00:08:34.000]  He is the coming king
[00:08:34.000 --> 00:08:36.000]  他是再來的王
[00:08:36.000 --> 00:08:40.000]  聖經不斷講述到這位主的王位置
[00:08:40.000 --> 00:08:41.000]  當你在讀聖經
[00:08:41.000 --> 00:08:43.000]  特別是啟示六的時候
[00:08:43.000 --> 00:08:45.000]  講述到末世很多的情況
[00:08:45.000 --> 00:08:47.000]  講述到羔羊要得聖
[00:08:47.000 --> 00:08:49.000]  他要得聖作王
[00:08:49.000 --> 00:08:51.000]  因為他是萬王之王
[00:08:51.000 --> 00:08:53.000]  萬主之主
[00:08:53.000 --> 00:08:57.000]  聖經不斷強調這位主是王
[00:08:57.000 --> 00:08:59.000]  但聖經同時說的是
[00:08:59.000 --> 00:09:04.000]  當他叫國族、國民、國方、國人得到請教之後
[00:09:04.000 --> 00:09:07.000]  從他們當中買屬人回來
[00:09:07.000 --> 00:09:09.000]  然後聖經就說
[00:09:09.000 --> 00:09:11.000]  叫他們歸於神
[00:09:11.000 --> 00:09:15.000]  在地上執掌王權
[00:09:15.000 --> 00:09:18.000]  聖經同時說夢神所請教的人
[00:09:18.000 --> 00:09:22.000]  要分享神的王權
[00:09:22.000 --> 00:09:26.000]  而你和我都成為了王
[00:09:26.000 --> 00:09:29.000]  所以你明白聖經後來這個比喻講述到
[00:09:29.000 --> 00:09:36.000]  後來神將五座城、十座城交給這些忠心的僕人
[00:09:36.000 --> 00:09:39.000]  也都表達出那種王權的身份
[00:09:39.000 --> 00:09:41.000]  要賜給他們
[00:09:41.000 --> 00:09:43.000]  所以你看到聖經下帝的時候
[00:09:43.000 --> 00:09:45.000]  他講述了一件事情
[00:09:45.000 --> 00:09:47.000]  他說你們這些的僕人
[00:09:47.000 --> 00:09:50.000]  是最少的事上面的忠心
[00:09:50.000 --> 00:09:52.000]  就在這件事情上
[00:09:52.000 --> 00:09:56.000]  我就將十座城的管理交給你
[00:09:56.000 --> 00:09:58.000]  聖經所講述到的地上
[00:09:58.000 --> 00:10:03.000]  你如何運用你的財富、你的金錢、你的財幹
[00:10:03.000 --> 00:10:07.000]  你的生命去釋放上帝
[00:10:07.000 --> 00:10:10.000]  其實相對來說是一些小的事
[00:10:10.000 --> 00:10:12.000]  你記得我們讀聖經就說
[00:10:12.000 --> 00:10:14.000]  這些小事上面
[00:10:14.000 --> 00:10:16.000]  但如果你在小事上中心
[00:10:16.000 --> 00:10:20.000]  需要刺下永恆的王權
[00:10:20.000 --> 00:10:25.000]  讓我們領受神要賜給我們那種生命的權並
[00:10:25.000 --> 00:10:28.000]  因為聖經一直講述到這件事情
[00:10:28.000 --> 00:10:32.000]  我們是要面對的
[00:10:32.000 --> 00:10:36.000]  是一位天地的王掌權的上帝
[00:10:36.000 --> 00:10:41.000]  而他們告訴我們要忠心服侍他
[00:10:41.000 --> 00:10:43.000]  我剛剛在我自己領受的時候
[00:10:43.000 --> 00:10:46.000]  我唱一首英文詩歌
[00:10:46.000 --> 00:10:49.000]  I want to be your servant
[00:10:49.000 --> 00:10:53.000]  我渴望成為你的僕人
[00:10:53.000 --> 00:10:55.000]  然後詩歌裡面提述一件事情
[00:10:55.000 --> 00:10:57.000]  就是我們所侍奉的
[00:10:57.000 --> 00:11:00.000]  乃是主基督
[00:11:00.000 --> 00:11:02.000]  在這節目你會體會到
[00:11:02.000 --> 00:11:06.000]  你的救主是一位大君王
[00:11:06.000 --> 00:11:10.000]  而他吩咐你去侍奉他
[00:11:10.000 --> 00:11:12.000]  當你去侍奉他的時候
[00:11:12.000 --> 00:11:16.000]  你會知道你不是在服侍眼前的一些人
[00:11:16.000 --> 00:11:17.000]  這麼簡單
[00:11:17.000 --> 00:11:20.000]  或者在做某些事情這麼簡單
[00:11:20.000 --> 00:11:24.000]  而是在服侍一位天地的君王
[00:11:24.000 --> 00:11:28.000]  當你心裡想到我是王的僕人
[00:11:28.000 --> 00:11:30.000]  你就會發覺你的內心有一種
[00:11:30.000 --> 00:11:33.000]  很特別的不同的動力和動機
[00:11:33.000 --> 00:11:36.000]  因為知道我是在服侍耶穌基督
[00:11:36.000 --> 00:11:38.000]  我是在服侍一位天地的君王
[00:11:38.000 --> 00:11:43.000]  你就會察覺內心有一種很大的樂意
[00:11:43.000 --> 00:11:47.000]  和願意付代價的心來侍奉他
[00:11:47.000 --> 00:11:49.000]  聖經裡面提醒我們
[00:11:49.000 --> 00:11:52.000]  各位領寺妹我們所服侍的
[00:11:52.000 --> 00:11:55.000]  是天地的君王
[00:11:55.000 --> 00:11:58.000]  而我們去侍奉他
[00:11:58.000 --> 00:12:00.000]  我們再看聖經裡面所提及的
[00:12:00.000 --> 00:12:02.000]  這個比喻的內容
[00:12:02.000 --> 00:12:05.000]  不單止提及這位在內的王
[00:12:05.000 --> 00:12:08.000]  聖經就說到一位王回來之後
[00:12:08.000 --> 00:12:11.000]  他就找了他的僕人來
[00:12:11.000 --> 00:12:13.000]  在第十三節
[00:12:13.000 --> 00:12:14.000]  聖經就提到
[00:12:14.000 --> 00:12:16.000]  他叫了自己的十個僕人來
[00:12:16.000 --> 00:12:19.000]  他給他們一千銀幣
[00:12:19.000 --> 00:12:23.000]  一千銀幣在和日本是十個定銀
[00:12:23.000 --> 00:12:26.000]  每一個人給他們一百銀幣
[00:12:26.000 --> 00:12:28.000]  或者說一定銀
[00:12:28.000 --> 00:12:30.000]  然後就告訴他們
[00:12:30.000 --> 00:12:32.000]  你們拿去做生意
[00:12:32.000 --> 00:12:36.000]  等到我回來
[00:12:36.000 --> 00:12:39.000]  主人把這些錢交給他們
[00:12:39.000 --> 00:12:42.000]  其實一定銀或者說一百銀幣
[00:12:42.000 --> 00:12:45.000]  其實都不是一筆小的錢
[00:12:45.000 --> 00:12:48.000]  很多當地的一些計算
[00:12:48.000 --> 00:12:50.000]  其實差不多等於當時的人
[00:12:50.000 --> 00:12:53.000]  三個多月的薪金
[00:12:53.000 --> 00:12:55.000]  都是一筆不小的錢
[00:12:55.000 --> 00:12:58.000]  但一定銀是給每一個人
[00:12:58.000 --> 00:13:01.000]  不是一個多一個少一點
[00:13:01.000 --> 00:13:04.000]  每個人都領受同一筆的錢
[00:13:04.000 --> 00:13:08.000]  或者說我們每個人都領受了
[00:13:08.000 --> 00:13:09.000]  這個生命
[00:13:09.000 --> 00:13:12.000]  你和我都有神給我們的生命
[00:13:12.000 --> 00:13:15.000]  我們都一同的領受人生
[00:13:15.000 --> 00:13:17.000]  或者長或者短
[00:13:17.000 --> 00:13:21.000]  但也有神給我們的生命
[00:13:21.000 --> 00:13:23.000]  同樣你會想回聖經所說
[00:13:23.000 --> 00:13:25.000]  神都賜給我們每一個熟他的人
[00:13:25.000 --> 00:13:27.000]  有他的恩賜
[00:13:27.000 --> 00:13:29.000]  他把恩賜賜給我們
[00:13:29.000 --> 00:13:31.000]  可能我前說十二章所提及的
[00:13:31.000 --> 00:13:33.000]  每一個人你熟神的人
[00:13:33.000 --> 00:13:36.000]  都領受神給你不同的恩賜
[00:13:36.000 --> 00:13:39.000]  神讓你可以用他給你的恩賜
[00:13:39.000 --> 00:13:42.000]  來侍奉他
[00:13:42.000 --> 00:13:44.000]  主人給每個人一筆銀
[00:13:44.000 --> 00:13:46.000]  然後就吩咐他們一件事情
[00:13:46.000 --> 00:13:50.000]  你拿去做生意等到我回來
[00:13:50.000 --> 00:13:54.000]  我很喜歡英文的翻譯
[00:13:54.000 --> 00:13:56.000]  英文這樣說
[00:13:56.000 --> 00:14:00.000]  我會繼續做生意到我回來
[00:14:00.000 --> 00:14:03.000]  你投入去
[00:14:03.000 --> 00:14:07.000]  投入去這個工作上面
[00:14:07.000 --> 00:14:10.000]  直到我回來
[00:14:10.000 --> 00:14:12.000]  不是中間做一陣停止
[00:14:12.000 --> 00:14:14.000]  而是一直繼續去做
[00:14:14.000 --> 00:14:17.000]  你去運用不要停止
[00:14:17.000 --> 00:14:19.000]  直到主人回來
[00:14:19.000 --> 00:14:24.000]  或者說直到我們自己離開
[00:14:24.000 --> 00:14:28.000]  我最近經常聽到大英子問我一個問題
[00:14:28.000 --> 00:14:32.000]  他說昔木仙你退休之後做什麼
[00:14:32.000 --> 00:14:34.000]  然後很快他會打不拒
[00:14:34.000 --> 00:14:36.000]  我都未曾說的時候
[00:14:36.000 --> 00:14:40.000]  一定是退而不休
[00:14:40.000 --> 00:14:43.000]  的確這個都是我的心願
[00:14:43.000 --> 00:14:46.000]  我希望可以繼續這樣服侍
[00:14:46.000 --> 00:14:48.000]  但我想不單只是昔木仙
[00:14:48.000 --> 00:14:52.000]  我想每一個大英子會作為神的僕人
[00:14:52.000 --> 00:14:56.000]  的確我們會繼續投入生意
[00:14:56.000 --> 00:15:01.000]  繼續會投入在神給我們的托付裡面
[00:15:01.000 --> 00:15:04.000]  神給我們的服侍裡面
[00:15:04.000 --> 00:15:07.000]  我會想到就是
[00:15:07.000 --> 00:15:09.000]  如果主未曾回來
[00:15:09.000 --> 00:15:12.000]  而我手上仍然有一定銀
[00:15:12.000 --> 00:15:15.000]  仍有一條命
[00:15:15.000 --> 00:15:19.000]  我可以繼續來侍奉他
[00:15:19.000 --> 00:15:22.000]  可能用不同的方式
[00:15:22.000 --> 00:15:24.000]  或者用不同的途徑
[00:15:24.000 --> 00:15:26.000]  但仍然去服侍他
[00:15:26.000 --> 00:15:29.000]  因為他吩咐我
[00:15:29.000 --> 00:15:32.000]  你拿去做生意
[00:15:32.000 --> 00:15:35.000]  直到我回來
[00:15:35.000 --> 00:15:38.000]  我相信這都是神對我們每一個人的心意
[00:15:38.000 --> 00:15:41.000]  你繼續去侍奉他
[00:15:41.000 --> 00:15:44.000]  我們在讀經文裡面提及一件事情
[00:15:44.000 --> 00:15:47.000]  就是神讚賞這兩位的僕人的時候
[00:15:47.000 --> 00:15:50.000]  這兩個僕人是很清楚知道
[00:15:50.000 --> 00:15:52.000]  這一定銀不是自己的
[00:15:52.000 --> 00:15:54.000]  是屬於主人的
[00:15:54.000 --> 00:15:56.000]  第16節你看一看
[00:15:56.000 --> 00:15:58.000]  聖經第16節
[00:15:58.000 --> 00:16:00.000]  第一個走過來說
[00:16:00.000 --> 00:16:03.000]  主啊你的一百銀兩銀幣
[00:16:03.000 --> 00:16:06.000]  已經賺了一千
[00:16:06.000 --> 00:16:08.000]  他說什麼呢?
[00:16:08.000 --> 00:16:10.000]  是誰的一百銀幣?
[00:16:10.000 --> 00:16:12.000]  是你的一百銀幣
[00:16:12.000 --> 00:16:14.000]  然後下低十八節
[00:16:14.000 --> 00:16:16.000]  這個人又再來告訴主人
[00:16:16.000 --> 00:16:18.000]  你的一百銀幣
[00:16:18.000 --> 00:16:20.000]  已經賺了五百
[00:16:20.000 --> 00:16:22.000]  很清楚說出
[00:16:22.000 --> 00:16:23.000]  是屬於你的
[00:16:23.000 --> 00:16:25.000]  不是我的錢
[00:16:25.000 --> 00:16:27.000]  然後你去到23節
[00:16:27.000 --> 00:16:31.000]  當時主人和這個可惡的僕人說一句話
[00:16:31.000 --> 00:16:33.000]  23節
[00:16:33.000 --> 00:16:37.000]  你為什麼不把誰的錢
[00:16:37.000 --> 00:16:41.000]  我的錢全入銀行
[00:16:41.000 --> 00:16:42.000]  聖經一直說
[00:16:42.000 --> 00:16:43.000]  沒錯
[00:16:43.000 --> 00:16:44.000]  拿到的一定銀
[00:16:44.000 --> 00:16:46.000]  是一筆不小的錢
[00:16:46.000 --> 00:16:48.000]  但是主人很清楚說
[00:16:48.000 --> 00:16:50.000]  這些是屬於我的錢
[00:16:50.000 --> 00:16:53.000]  本人也知道是你的錢
[00:16:53.000 --> 00:16:55.000]  他給你姐妹
[00:16:55.000 --> 00:16:58.000]  信上要提醒自己
[00:16:58.000 --> 00:16:59.000]  這條命
[00:16:59.000 --> 00:17:02.000]  其實不是你的
[00:17:02.000 --> 00:17:04.000]  是上帝創造你的生命
[00:17:04.000 --> 00:17:06.000]  拯救你的生命
[00:17:06.000 --> 00:17:07.000]  你這條命
[00:17:07.000 --> 00:17:09.000]  包括你有的一切的財幹因處
[00:17:09.000 --> 00:17:12.000]  全部是主託付給你
[00:17:12.000 --> 00:17:16.000]  而他是要你運用你的生命
[00:17:16.000 --> 00:17:18.000]  用一個商業的字眼說
[00:17:18.000 --> 00:17:22.000]  是為他賺錢
[00:17:22.000 --> 00:17:25.000]  或者說是為了榮耀他
[00:17:25.000 --> 00:17:29.000]  他將這一切給你
[00:17:29.000 --> 00:17:32.000]  如果你真的看自己是耶穌基督的僕人
[00:17:32.000 --> 00:17:35.000]  你真的看主為主的話
[00:17:35.000 --> 00:17:38.000]  你會為你的主人著想
[00:17:38.000 --> 00:17:40.000]  你會為他著想
[00:17:40.000 --> 00:17:43.000]  你會讓你所承受的
[00:17:43.000 --> 00:17:46.000]  是可以發揮出最大的果效
[00:17:46.000 --> 00:17:50.000]  讓主人不會因為你受到虧損
[00:17:50.000 --> 00:17:54.000]  而能夠可以去用神表達出
[00:17:54.000 --> 00:17:57.000]  你忠心運用他所給你的
[00:17:57.000 --> 00:17:59.000]  發揮最大的作用
[00:17:59.000 --> 00:18:02.000]  這個是忠心
[00:18:02.000 --> 00:18:04.000]  忠心的人
[00:18:04.000 --> 00:18:06.000]  是會讓主人能夠歡喜
[00:18:06.000 --> 00:18:10.000]  能夠不會虧損主人所託付的
[00:18:10.000 --> 00:18:12.000]  讓他所領受的
[00:18:12.000 --> 00:18:14.000]  能夠充分運用
[00:18:14.000 --> 00:18:18.000]  以致能夠榮耀上帝
[00:18:18.000 --> 00:18:21.000]  我想回想我們中間有很多的弟兄姊妹
[00:18:21.000 --> 00:18:23.000]  他們有很多很美善的見證
[00:18:23.000 --> 00:18:24.000]  在服侍上帝的事上
[00:18:24.000 --> 00:18:26.000]  給我們很多的榜樣
[00:18:26.000 --> 00:18:29.000]  我想回想我們很多年前
[00:18:29.000 --> 00:18:31.000]  我們一位的傳道童公
[00:18:31.000 --> 00:18:32.000]  今天他已經過世
[00:18:32.000 --> 00:18:35.000]  在早年和鄧穆斯他們一起童公的
[00:18:35.000 --> 00:18:37.000]  黎金貞姑娘
[00:18:37.000 --> 00:18:40.000]  有些在北宣久一點的弟兄姊妹認識他
[00:18:40.000 --> 00:18:42.000]  在我最初開始來北宣服侍的時候
[00:18:42.000 --> 00:18:46.000]  就已經得到他的幫助
[00:18:46.000 --> 00:18:49.000]  但直到他離世的時候
[00:18:49.000 --> 00:18:51.000]  我們才知道一件事情
[00:18:51.000 --> 00:18:52.000]  一件事情是什麼事情呢?
[00:18:52.000 --> 00:18:54.000]  就是因為當時教會
[00:18:54.000 --> 00:18:59.000]  有一個很小的宿舍給黎姑娘
[00:18:59.000 --> 00:19:04.000]  因為當時其實一般穆姐都未必能夠自己住居的地方
[00:19:04.000 --> 00:19:08.000]  有一個很小的地方讓她在這裡居住
[00:19:08.000 --> 00:19:11.000]  但是在教會後來就發覺
[00:19:11.000 --> 00:19:14.000]  在崇拜的應信單裡面
[00:19:14.000 --> 00:19:18.000]  常常出現一個錦恩人的奉獻
[00:19:18.000 --> 00:19:21.000]  這筆錢的奉獻是固定的
[00:19:21.000 --> 00:19:24.000]  每個月都是這樣來奉獻進來
[00:19:24.000 --> 00:19:27.000]  但從來都不知道是誰
[00:19:27.000 --> 00:19:29.000]  直到後來才發現
[00:19:29.000 --> 00:19:31.000]  原來黎姑娘當時
[00:19:31.000 --> 00:19:35.000]  她覺得自己沒有什麼經濟能力可以奉獻
[00:19:35.000 --> 00:19:38.000]  她都全人擺上來服侍神
[00:19:38.000 --> 00:19:44.000]  但是她很想能夠盡量可以多用到她有的力量來服侍
[00:19:44.000 --> 00:19:47.000]  因此她將她自己很小的地方
[00:19:47.000 --> 00:19:50.000]  再分租出去
[00:19:50.000 --> 00:19:54.000]  當時教會都明白這件事情
[00:19:54.000 --> 00:19:57.000]  但是不知道她分租出去
[00:19:57.000 --> 00:19:59.000]  拿到這些租金
[00:19:59.000 --> 00:20:04.000]  她是全數定期每個月奉獻給教會
[00:20:04.000 --> 00:20:09.000]  當時教會也是一個很經濟緊張的狀況
[00:20:09.000 --> 00:20:11.000]  這件事情沒有人知道
[00:20:11.000 --> 00:20:14.000]  幾十年之後直到她離世的時候
[00:20:14.000 --> 00:20:16.000]  我們才聽到這件事情
[00:20:16.000 --> 00:20:18.000]  當我聽到的時候
