
[00:00:00.000 --> 00:00:08.000]  在這個世界裡 凡事都講求關係
[00:02:19.000 --> 00:02:28.000]  手機或者電腦只不過是提供了一個點去收集這些資料
[00:02:28.000 --> 00:02:32.000]  你看完之後是完全毫無關係的
[00:02:32.000 --> 00:02:41.000]  你甚至只是希望在當中得到一點點的自己的盼望或者慾望的滿足
[00:02:41.000 --> 00:02:48.000]  所以當今時今日很多人將關係弄得不清不楚的時候
[00:02:48.000 --> 00:02:56.000]  再結集一種networking的思維就中了魔鬼撒旦的詭計
[00:02:56.000 --> 00:03:00.000]  變成一種交易式的結果
[00:03:00.000 --> 00:03:04.000]  而這個交易式的結果
[00:03:04.000 --> 00:03:13.000]  我們就在《創世紀》第三章第一至第七節的伊甸園的試探裡
[00:03:13.000 --> 00:03:20.000]  以及在《馬太福音》第四章第一至十一節的當中
[00:03:20.000 --> 00:03:27.000]  耶穌被魔鬼試探的過程裡就看得一清二楚
[00:03:27.000 --> 00:03:33.000]  魔鬼所提供的和在伊甸園裡所提供的
[00:03:33.000 --> 00:03:36.000]  這條蛇所提供給人的選擇
[00:03:36.000 --> 00:03:41.000]  都是為了你個人的利益而去考量的
[00:03:41.000 --> 00:03:46.000]  所以當我們有任何的事情
[00:03:46.000 --> 00:03:52.000]  只要單單是由個人的出發點去考量的話
[00:03:52.000 --> 00:03:59.000]  就會造成一種極端自私自利的狀態
[00:03:59.000 --> 00:04:04.000]  但是聖經裡給我們看到的卻是另一幅圖畫
[00:04:04.000 --> 00:04:13.000]  尤其是今天我們所看的哥羅西書從第一章的第十五節至第二十節
[00:04:13.000 --> 00:04:20.000]  卻是耶穌帶來一個更加不同的重新建造
[00:04:20.000 --> 00:04:27.000]  而這個建造就是讓我們能夠與上帝與及人與人之間
[00:04:27.000 --> 00:04:31.000]  甚至與創造的一個連結
[00:04:31.000 --> 00:04:35.000]  首先我今天給了這個經文的講題就是
[00:04:35.000 --> 00:04:40.000]  耶穌是永恆超級屬靈的摺合劑
[00:04:40.000 --> 00:04:44.000]  或者你可以說萬能膠都可以
[00:04:44.000 --> 00:04:51.000]  耶穌基督能夠提供一個過去人性分裂
[00:04:51.000 --> 00:04:54.000]  與上帝關係分裂
[00:04:54.000 --> 00:05:02.000]  甚至與創造的分裂重新將它連結起來的摺合劑
[00:05:02.000 --> 00:05:07.000]  讓我們一起去看看耶穌如何透過祂的獨特的工作
[00:05:07.000 --> 00:05:12.000]  祂的修補的工作
[00:05:12.000 --> 00:05:19.000]  能夠重新修補這個充滿破爛破裂的世界
[00:05:19.000 --> 00:05:25.000]  讓我們一起去看上帝如何建立一個新天新地的開始
[00:05:25.000 --> 00:05:30.000]  讓我們一起回到哥羅西書第十五至二十節
[00:05:30.000 --> 00:05:33.000]  請大家一起打開這段聖經
[00:05:33.000 --> 00:05:36.000]  我們一起去讀多一次
[00:05:36.000 --> 00:05:38.000]  讓我們熟悉一下這段經文
[00:05:38.000 --> 00:05:40.000]  因為不是很長
[00:05:40.000 --> 00:05:43.000]  找到之後我們一起去讀
[00:05:43.000 --> 00:05:49.000]  愛子是那不能看見之神的像
[00:05:49.000 --> 00:05:51.000]  是守生的
[00:05:51.000 --> 00:05:54.000]  在一切被做的以先
[00:05:54.000 --> 00:05:57.000]  因為萬有都是靠他做的
[00:05:57.000 --> 00:06:01.000]  無論是天上的地上的
[00:06:01.000 --> 00:06:04.000]  能看見的不能看見的
[00:06:04.000 --> 00:06:10.000]  或是有位的主治的執政的掌權的
[00:06:10.000 --> 00:06:14.000]  一切都是借著他做的
[00:06:14.000 --> 00:06:17.000]  又是為他做的
[00:06:17.000 --> 00:06:19.000]  他在萬有之先
[00:06:19.000 --> 00:06:22.000]  萬有也靠他而立
[00:06:22.000 --> 00:06:25.000]  他也是教會傳體之首
[00:06:25.000 --> 00:06:27.000]  他是原始
[00:06:27.000 --> 00:06:31.000]  是從死裡首先復生的
[00:06:31.000 --> 00:06:36.000]  使他可以在萬事上居首位
[00:06:36.000 --> 00:06:42.000]  因為父喜歡叫一切的豐盛在他裡面居住
[00:06:42.000 --> 00:06:47.000]  既然借著他在十字架上所流的血
[00:06:47.000 --> 00:06:49.000]  成就了和平
[00:06:49.000 --> 00:06:53.000]  便借著他叫萬有
[00:06:53.000 --> 00:06:57.000]  無論是地上的天上的
[00:06:57.000 --> 00:07:00.000]  都與自己和好了
[00:07:03.000 --> 00:07:09.000]  在上一堂講道或上一段講道裡
[00:07:09.000 --> 00:07:11.000]  我們看過了
[00:07:11.000 --> 00:07:16.000]  信徒和牧者之間的關係
[00:07:16.000 --> 00:07:20.000]  不應該是一種像老鳳上身的情況
[00:07:20.000 --> 00:07:25.000]  我們反而要經常帶著一份感恩的心
[00:07:25.000 --> 00:07:29.000]  去參與在我們一個屬靈的道路上
[00:07:29.000 --> 00:07:33.000]  因為不然的話我們很容易造成了
[00:07:33.000 --> 00:07:36.000]  所謂的忘恩負義的人
[00:07:36.000 --> 00:07:42.000]  不單忘記了最初我們信主的恩友和推動力
[00:07:42.000 --> 00:07:47.000]  更加否定了父神藉著耶穌基督
[00:07:47.000 --> 00:07:51.000]  那份體貼父神的心思意念
[00:07:51.000 --> 00:07:54.000]  而願意死在十字架上
[00:07:54.000 --> 00:07:58.000]  滿足父神拯救的心願
[00:07:58.000 --> 00:08:04.000]  透過聖父、聖子、聖靈三方面的互動
[00:08:04.000 --> 00:08:10.000]  最終能夠幫助每一個認信耶穌基督的人
[00:08:10.000 --> 00:08:16.000]  能夠得到一份在光明當中的產業身份
[00:08:16.000 --> 00:08:20.000]  因此我們必須常常記住
[00:08:20.000 --> 00:08:27.000]  父神如何向他在我們身上的作供而帶著感恩
[00:08:27.000 --> 00:08:32.000]  這份推動力成為我們每一個信徒
[00:08:32.000 --> 00:08:36.000]  如何繼續走一條基督徒的人生的路
[00:08:36.000 --> 00:08:40.000]  而在討論的過程當中
[00:08:40.000 --> 00:08:45.000]  我們也談論到有關於禱告和代禱的問題
[00:08:45.000 --> 00:08:54.000]  教信徒在過程中讓我們同時探究到
[00:08:54.000 --> 00:08:57.000]  有關於禱告和代禱的問題
[00:08:57.000 --> 00:09:01.000]  很多時候我們對於代禱或禱告
[00:09:01.000 --> 00:09:06.000]  只是為了自己個人的意願或目的
[00:09:06.000 --> 00:09:10.000]  求神去滿足
[00:09:10.000 --> 00:09:14.000]  但當我們重溫保羅的介紹當中
[00:09:14.000 --> 00:09:19.000]  我們會發現原來保羅以身作則
[00:09:19.000 --> 00:09:23.000]  作為一個禱告的例子
[00:09:23.000 --> 00:09:28.000]  就是告訴我們原來禱告不是為自己的意願而禱告
[00:09:28.000 --> 00:09:37.000]  而是為了上帝的意願而落實在我們身上而發出
[00:09:37.000 --> 00:09:40.000]  所以禱告很多時候
[00:09:40.000 --> 00:09:45.000]  今天的基督徒以為只是和普通其他宗教的禱告一樣
[00:09:45.000 --> 00:09:47.000]  見有問題我們就去禱告
[00:09:47.000 --> 00:09:50.000]  禱告這位神因為祂的大能和大力可以為我們解決問題
[00:09:50.000 --> 00:09:54.000]  我們就等同於這位神是靈的
[00:09:54.000 --> 00:09:56.000]  有靈驗的能力
[00:09:56.000 --> 00:09:58.000]  所以我們就多信祂
[00:09:58.000 --> 00:10:00.000]  不靈的就不信
[00:10:00.000 --> 00:10:09.000]  這種思想完全是一種我們稱之為民間信仰的信仰
[00:10:09.000 --> 00:10:12.000]  因為他們祈求相信一個神
[00:10:12.000 --> 00:10:15.000]  只不過是為他們帶來好處
[00:10:15.000 --> 00:10:20.000]  帶來一個風調雨順
[00:10:20.000 --> 00:10:24.000]  或者帶來利益獲取的機會
[00:10:24.000 --> 00:10:29.000]  從來沒有想過你去禱告去相信那個神
[00:10:29.000 --> 00:10:36.000]  是為那個神自己想做的事而出發去祈求
[00:10:36.000 --> 00:10:40.000]  這一點也讓我們看回今天我們作為基督徒
[00:10:40.000 --> 00:10:44.000]  為什麼今天的教會是這麼墮落的原因
[00:10:44.000 --> 00:10:50.000]  因為教會變成了和其他民間宗教沒有什麼分別
[00:10:50.000 --> 00:10:52.000]  和其他廟宇的信仰沒有什麼分別
[00:10:52.000 --> 00:10:54.000]  信了就回來求神
[00:10:54.000 --> 00:10:58.000]  求神的這種思維就等同於靈驗
[00:10:58.000 --> 00:11:01.000]  這個香火會更鼎盛
[00:11:01.000 --> 00:11:03.000]  所以為什麼世界會沒有人去
[00:11:03.000 --> 00:11:05.000]  因為沒有那麼多資源
[00:11:05.000 --> 00:11:07.000]  沒有那麼多靈驗的機會
[00:11:07.000 --> 00:11:11.000]  沒有錢大教會可以多些錢財
[00:11:11.000 --> 00:11:13.000]  可以使你更靈驗
[00:11:13.000 --> 00:11:20.000]  這種種的思想扭曲了今天整個教會的世界
[00:11:20.000 --> 00:11:28.000]  而哥羅西的教會正正保羅就以這個成為起始點
[00:11:28.000 --> 00:11:34.000]  讓他們明白你往後所過的每一天的熟齡的生命生活
[00:11:34.000 --> 00:11:40.000]  都是為了上帝擺在教會裏面的目的
[00:11:40.000 --> 00:11:44.000]  而去努力的
[00:11:44.000 --> 00:11:48.000]  而在第一章第十三節裏面
[00:11:48.000 --> 00:11:50.000]  我們更加看見保羅清楚指出
[00:11:50.000 --> 00:11:54.000]  我們的父神在他的工作之下
[00:11:54.000 --> 00:11:57.000]  我們可以得到一個很尊貴的身份
[00:11:57.000 --> 00:12:00.000]  進入到一個新的國度裏面
[00:12:00.000 --> 00:12:04.000]  成為了在光明當中在主耶穌所建造的
[00:12:04.000 --> 00:12:07.000]  這個新天新地裏面的一份子
[00:12:07.000 --> 00:12:13.000]  將我們從一個黑暗的世界轉入到一個合神心意的世界裏面
[00:12:13.000 --> 00:12:17.000]  所以弟兄姊妹
[00:12:17.000 --> 00:12:27.000]  如果你的心或者信主的目的不是為上帝的心願而努力的
[00:12:27.000 --> 00:12:33.000]  你去到這個所謂的新天新地對於你來講是很悶的
[00:12:33.000 --> 00:12:38.000]  因為那裏不是滿足你的慾望
[00:12:38.000 --> 00:12:43.000]  那裏是滿足上帝的旨意的世界
[00:12:43.000 --> 00:12:47.000]  而在這個過程裏面
[00:12:47.000 --> 00:12:51.000]  聖子耶穌基督的拯救和赦免
[00:12:51.000 --> 00:12:58.000]  將我們勞顧的連繫在上帝的身上
[00:12:58.000 --> 00:13:02.000]  所以今天當我們進入到第十五至第二十節裏面
[00:13:02.000 --> 00:13:09.000]  我們會看到這段聖經很特別地用了詩歌題材的形式來寫
[00:13:09.000 --> 00:13:14.000]  去介紹一位神所一直愛著的獨生兒子耶穌基督
[00:13:14.000 --> 00:13:18.000]  究竟他是怎樣的一位神的兒子
[00:13:18.000 --> 00:13:23.000]  而他的工作是怎樣去滿足上帝
[00:13:23.000 --> 00:13:30.000]  重新建構上帝這個好像伊甸園裏面的那份人神關係
[00:13:30.000 --> 00:13:33.000]  與人與人的關係
[00:13:33.000 --> 00:13:40.000]  所以我們來看看耶穌怎樣將原本受罪所影響
[00:13:40.000 --> 00:13:45.000]  破碎的種種關係重新修復起來
[00:13:45.000 --> 00:13:48.000]  我們分開兩個部分去看
[00:13:48.000 --> 00:13:53.000]  第一個部分是從第一章第十五至第十七節
[00:13:53.000 --> 00:13:58.000]  我們會看到耶穌透過他超越的屬性和他的身份
[00:13:58.000 --> 00:14:07.000]  將我們再次和創造永恆地去銜接起來
[00:14:07.000 --> 00:14:14.000]  我們去看看這幾節先講些什麼
[00:14:14.000 --> 00:14:19.000]  第一章第十五至十七節
[00:14:19.000 --> 00:14:22.000]  請聽我讀出
[00:14:22.000 --> 00:14:35.000]  「愛子是那不能看見之神的像,是守生的,在一切被做的以先,因為萬有都是靠他做的。
[00:14:35.000 --> 00:14:40.000]  無論是天上的、地上的、能看見的、不能看見的,
[00:14:40.000 --> 00:14:51.000]  或是有位的、主治的、執政的、掌權的,一切都是借著他做的,又是為他做的。
[00:14:51.000 --> 00:14:57.000]  他在萬有之先,萬有也靠他而立。」
[00:14:57.000 --> 00:15:02.000]  讀到這段聖經的時候
[00:15:02.000 --> 00:15:05.000]  你會覺得好像很哲學性
[00:15:05.000 --> 00:15:13.000]  詩歌題材往往是一些比較有韻味
[00:15:13.000 --> 00:15:17.000]  比較容易有少許墨水的人
[00:15:17.000 --> 00:15:22.000]  都會覺得聽起來會有一種回甘的現象
[00:15:22.000 --> 00:15:25.000]  即是你們有沒有喝過好喝的茶
[00:15:25.000 --> 00:15:27.000]  或者吃過甘草
[00:15:27.000 --> 00:15:30.000]  我最近吃過很多甘草
[00:15:30.000 --> 00:15:32.000]  因為喉嚨不妥
[00:15:32.000 --> 00:15:35.000]  我今早都下重藥
[00:15:35.000 --> 00:15:37.000]  所以你見我的聲音可以開了
[00:15:37.000 --> 00:15:39.000]  吃重藥
[00:15:39.000 --> 00:15:41.000]  回甘的會聽起來
[00:15:41.000 --> 00:15:44.000]  這段經文回甘的
[00:15:44.000 --> 00:15:46.000]  我們來看看
[00:15:46.000 --> 00:15:50.000]  這裡所說的有關愛子耶穌
[00:15:50.000 --> 00:15:56.000]  他是一個不能看見之神的像
[00:15:56.000 --> 00:15:58.000]  是守生的
[00:15:58.000 --> 00:16:01.000]  在一切被做的以先
[00:16:01.000 --> 00:16:03.000]  大兄姐妹
[00:16:03.000 --> 00:16:06.000]  當我們讀到這段聖經的時候
[00:16:06.000 --> 00:16:09.000]  第一樣東西最吸引我們的
[00:16:09.000 --> 00:16:14.000]  就是一幅創造的圖畫
[00:16:14.000 --> 00:16:16.000]  為什麼是創造的圖畫呢?
[00:16:16.000 --> 00:16:18.000]  因為首先這裡所說到
[00:16:18.000 --> 00:16:22.000]  一切被做的已經很明顯是創造的問題
[00:16:22.000 --> 00:16:24.000]  第二樣東西
[00:16:24.000 --> 00:16:29.000]  這裡說到不能看見之神的像
[00:16:29.000 --> 00:16:31.000]  現在透過愛子
[00:16:31.000 --> 00:16:34.000]  因為第一個守生的
[00:16:34.000 --> 00:16:36.000]  將祂顯現了出來
[00:16:36.000 --> 00:16:39.000]  其實這個陳述
[00:16:39.000 --> 00:16:42.000]  在創世紀的裏面
[00:16:42.000 --> 00:16:47.000]  上帝創造人的時候
[00:16:47.000 --> 00:16:52.000]  是一模一樣的動機
[00:16:52.000 --> 00:16:57.000]  所以換句話來說
[00:16:57.000 --> 00:17:01.000]  神讓人在祂的創造裏面
[00:17:01.000 --> 00:17:03.000]  被創造出來
[00:17:03.000 --> 00:17:08.000]  是將一個看不見的神的形象
[00:17:09.000 --> 00:17:14.000]  擺在一個看不見的實體的創造裏面
[00:17:14.000 --> 00:17:18.000]  而人就像愛子耶穌基督一樣
[00:17:18.000 --> 00:17:22.000]  在這個看不見的形象的世界裏面
[00:17:22.000 --> 00:17:25.000]  將一個看不見的神
[00:17:25.000 --> 00:17:27.000]  將祂顯露了出來
[00:17:27.000 --> 00:17:32.000]  而上帝當做人之後
[00:17:32.000 --> 00:17:36.000]  就將人放在這個創造當中
[00:17:36.000 --> 00:17:42.000]  還教託他去管理創造
[00:17:42.000 --> 00:17:45.000]  並且在創造裏面
[00:17:45.000 --> 00:17:50.000]  要生養眾多 遍滿地面
[00:17:50.000 --> 00:17:52.000]  這些說法很熟悉
[00:17:52.000 --> 00:17:57.000]  因為在之前第一章第三節開始
[00:17:57.000 --> 00:17:58.000]  我們已經說了
[00:17:58.000 --> 00:18:02.000]  福音和耶穌基督有這個特性
[00:18:02.000 --> 00:18:03.000]  有這個屬性
[00:18:05.000 --> 00:18:08.000]  我們在這個世界裏面
[00:18:08.000 --> 00:18:09.000]  做什麼呢
[00:18:09.000 --> 00:18:12.000]  會成長的
[00:18:12.000 --> 00:18:14.000]  會multiply的
[00:18:14.000 --> 00:18:16.000]  會不斷衍生的
[00:18:16.000 --> 00:18:19.000]  將一個看不見的神
[00:18:19.000 --> 00:18:21.000]  祂原本的動機
[00:18:21.000 --> 00:18:23.000]  現在透過人做了出來
[00:18:23.000 --> 00:18:25.000]  但是人失敗了
[00:18:25.000 --> 00:18:28.000]  因為人的失敗
[00:18:28.000 --> 00:18:34.000]  人本身其實是在做上帝的獨生兒子
[00:18:34.000 --> 00:18:36.000]  就是我愛子耶穌
[00:18:36.000 --> 00:18:39.000]  所原本應該做的工作
[00:18:39.000 --> 00:18:43.000]  所以愛子耶穌基督最大的不同之處
[00:18:43.000 --> 00:18:45.000]  和上帝和聖靈不同的
[00:18:45.000 --> 00:18:48.000]  就是有個實體存在過
[00:18:48.000 --> 00:18:50.000]  在這個世界當中
[00:18:50.000 --> 00:18:54.000]  祂將上帝的形象
[00:18:54.000 --> 00:18:56.000]  看不到的形象
[00:18:56.000 --> 00:18:58.000]  將祂說了出來
[00:18:58.000 --> 00:19:03.000]  而從第十五節至第十七節裏面
[00:19:03.000 --> 00:19:09.000]  如果大家有機會去看看其他的翻譯裏面
[00:19:09.000 --> 00:19:11.000]  我們就會看到
[00:19:11.000 --> 00:19:14.000]  有一個很簡單的句式
[00:19:14.000 --> 00:19:18.000]  是你讀幼稚園已經懂得
[00:19:18.000 --> 00:19:20.000]  不過你不知道原來你懂得
[00:19:20.000 --> 00:19:23.000]  就叫做verb to be
[00:19:23.000 --> 00:19:28.000]  英文叫做is, am, are
[00:19:30.000 --> 00:19:33.000]  中文叫做是
[00:19:33.000 --> 00:19:40.000]  而且是以現在式寫法
[00:19:40.000 --> 00:19:44.000]  希臘文裏面現在式除了只是指時態之外
[00:19:44.000 --> 00:19:51.000]  同時間希臘文的現在式是指到一種永恆的生理
[00:19:51.000 --> 00:19:54.000]  就好像我們經常說
[00:19:54.000 --> 00:19:58.000]  太陽從東方升起
[00:19:59.000 --> 00:20:03.000]  你不會看到太陽從西方升起
[00:20:03.000 --> 00:20:09.000]  這是真理不會改變的
[00:20:09.000 --> 00:20:12.000]  你不要跟我搏
[00:20:12.000 --> 00:20:15.000]  牧師我用鏡子反轉看就反轉了
[00:20:15.000 --> 00:20:19.000]  這是你的問題不是上帝設計的問題
[00:20:19.000 --> 00:20:22.000]  這是contrarian的想法
[00:20:22.000 --> 00:20:24.000]  什麼都搏
[00:20:24.000 --> 00:20:26.000]  上帝不是這樣
[00:20:26.000 --> 00:20:32.000]  而是把他真正看不到的樣貌形象
[00:20:32.000 --> 00:20:36.000]  實實在在顯露出來
[00:20:36.000 --> 00:20:39.000]  所以在第十五節開始就已經用這種結構
[00:20:39.000 --> 00:20:41.000]  耶穌基督是
[00:20:41.000 --> 00:20:45.000]  Christ或者Son
[00:20:45.000 --> 00:20:48.000]  Is或者在原文聖經裏面
[00:20:48.000 --> 00:20:50.000]  只是用了一個personal pronoun
[00:20:50.000 --> 00:20:53.000]  He, He是上文
[00:20:53.000 --> 00:21:01.000]  耶穌基督是看不見的神的形象的實體
[00:21:01.000 --> 00:21:03.000]  而且是手生的
[00:21:03.000 --> 00:21:05.000]  是整個創造的手生
[00:21:05.000 --> 00:21:08.000]  所以當在這裏介紹的時候
[00:21:08.000 --> 00:21:12.000]  就告訴我們耶穌是一個獨特的屬性
[00:21:12.000 --> 00:21:17.000]  他不單止是有上帝的形象
[00:21:18.000 --> 00:21:23.000]  而且可以把上帝的形象化為實體
[00:21:23.000 --> 00:21:25.000]  讓我們看到
[00:21:25.000 --> 00:21:29.000]  而他看到這個特別的屬性
[00:21:29.000 --> 00:21:31.000]  更加重要一點就是
[00:21:31.000 --> 00:21:35.000]  往後所有創造都基於他作為一個模式
[00:21:35.000 --> 00:21:40.000]  所以創造的最高峰點
[00:21:40.000 --> 00:21:44.000]  其中一個就是上帝做人
[00:21:44.000 --> 00:21:48.000]  把上帝顯現在創造裏面
[00:21:48.000 --> 00:21:52.000]  你和我
[00:21:52.000 --> 00:21:57.000]  如果你都仍然認為自己是人的話
[00:21:57.000 --> 00:22:03.000]  你的角色就在這個世界上應該顯現上帝的形象
[00:22:03.000 --> 00:22:08.000]  不過很可惜就是
[00:22:08.000 --> 00:22:13.000]  導致人不能夠滿足了這個神的目的
[00:22:14.000 --> 00:22:20.000]  所以耶穌基督就要來到破爛了的創造裏面
[00:22:20.000 --> 00:22:27.000]  被罪如何徹底地將這些破爛了的關係收和
[00:22:27.000 --> 00:22:36.000]  上帝於是讓耶穌基督帶著人的樣式
[00:22:36.000 --> 00:22:38.000]  來到這個世界裏面
[00:22:38.000 --> 00:22:41.000]  把這個世界裏面很多人
[00:22:41.000 --> 00:22:46.000]  已經把人原本的上帝樣式
[00:22:46.000 --> 00:22:48.000]  已經模糊化甚至拆毀
[00:22:48.000 --> 00:22:51.000]  變得不倫不類的狀態
[00:22:51.000 --> 00:22:54.000]  再次修補過來
[00:22:54.000 --> 00:22:58.000]  所以為什麼耶穌要下場
[00:22:58.000 --> 00:23:00.000]  我覺得直接一點
[00:23:00.000 --> 00:23:01.000]  好像打球一樣
[00:23:01.000 --> 00:23:04.000]  他原本是創造者
[00:23:04.000 --> 00:23:06.000]  他根本設計就可以了
[00:23:06.000 --> 00:23:09.000]  好像一個球隊一樣
[00:23:09.000 --> 00:23:11.000]  Eric喜歡看球賽
[00:23:11.000 --> 00:23:15.000]  你有沒有見過一個領隊下場踢球
[00:23:15.000 --> 00:23:20.000]  他自己踢
[00:23:20.000 --> 00:23:22.000]  打比賽的時候
[00:23:22.000 --> 00:23:26.000]  他當然是設計好那場球賽對方是怎樣打
[00:23:26.000 --> 00:23:28.000]  然後告訴球員怎樣打
[00:23:28.000 --> 00:23:31.000]  在過程當中調兵顯著
[00:23:31.000 --> 00:23:32.000]  他是做這個工作的
[00:23:34.000 --> 00:23:37.000]  他不會同時下場打的
[00:23:37.000 --> 00:23:39.000]  除了霍英東
[00:23:39.000 --> 00:23:43.000]  為什麼要下場打
[00:23:43.000 --> 00:23:46.000]  那些球員不行
[00:23:46.000 --> 00:23:48.000]  可能霍英東可以
[00:23:48.000 --> 00:23:49.000]  所以他打
[00:23:49.000 --> 00:23:50.000]  我們不要高舉人了
[00:23:50.000 --> 00:23:53.000]  但上帝創造這個世界
[00:23:53.000 --> 00:23:54.000]  人搞不定
[00:23:54.000 --> 00:23:56.000]  下場搞不定
[00:23:56.000 --> 00:23:59.000]  上帝告訴他
[00:23:59.000 --> 00:24:01.000]  他又不照打
[00:24:01.000 --> 00:24:03.000]  叫你好好治理這地
[00:24:03.000 --> 00:24:04.000]  你轉過來
[00:24:04.000 --> 00:24:07.000]  給一條蛇說兩句話
[00:24:07.000 --> 00:24:10.000]  就已經動了你的計劃
[00:24:10.000 --> 00:24:13.000]  所以這是個問題
[00:24:13.000 --> 00:24:15.000]  所以怎樣呢
[00:24:15.000 --> 00:24:20.000]  耶穌唯有他自己真正下場打
[00:24:20.000 --> 00:24:22.000]  讓你看看一個人
[00:24:22.000 --> 00:24:25.000]  怎樣真正在創造裏面而活
[00:24:25.000 --> 00:24:28.000]  但我們要知道耶穌來到這個世界的創造
[00:24:28.000 --> 00:24:32.000]  已經被罪摧毀到支離破碎的狀態
[00:24:33.000 --> 00:24:40.000]  他怎樣才能將原本創造的
[00:24:40.000 --> 00:24:42.000]  有份決定怎樣設計
[00:24:42.000 --> 00:24:44.000]  怎樣運作的創造
[00:24:44.000 --> 00:24:45.000]  被扭曲了
[00:24:45.000 --> 00:24:48.000]  可以重新修復
[00:24:48.000 --> 00:24:51.000]  將原本看不到神的真正現象
[00:24:51.000 --> 00:24:54.000]  展現在這個世界裏
[00:24:54.000 --> 00:24:56.000]  而展現在一個罪的世界裏
[00:24:56.000 --> 00:24:59.000]  讓真正有上帝悔改認順的人
[00:24:59.000 --> 00:25:01.000]  可以回到上帝的裏
[00:25:01.000 --> 00:25:03.000]  在這個世界仍然活著時間
[00:25:03.000 --> 00:25:07.000]  去見證上帝的實體現象
[00:25:07.000 --> 00:25:10.000]  原本就是基督徒
[00:25:10.000 --> 00:25:15.000]  基督徒造成怎樣呢
[00:25:15.000 --> 00:25:16.000]  我一會兒後說
[00:25:16.000 --> 00:25:20.000]  但至少耶穌造一個
[00:25:20.000 --> 00:25:24.000]  真正在一個罪惡充滿的世界裏
[00:25:24.000 --> 00:25:28.000]  連繫那些人
[00:25:28.000 --> 00:25:31.000]  是會認順上帝的人
[00:25:31.000 --> 00:25:34.000]  有上帝生命的人
[00:25:34.000 --> 00:25:37.000]  能夠讓他們可以回到
[00:25:37.000 --> 00:25:41.000]  和上帝的形象做一個連結
[00:25:41.000 --> 00:25:43.000]  所以在屬性上
[00:25:43.000 --> 00:25:48.000]  耶穌基督是展現上帝的形象
[00:25:48.000 --> 00:25:49.000]  在這個世界裏
[00:25:49.000 --> 00:25:52.000]  並且招聚所有這些
[00:25:52.000 --> 00:25:55.000]  有神形象的人可以回到
[00:25:56.000 --> 00:25:58.000]  而他的身份是一個投生的
[00:25:58.000 --> 00:26:01.000]  而且投生有什麼特色呢
[00:26:01.000 --> 00:26:02.000]  我們再看第十六篇
[00:26:02.000 --> 00:26:06.000]  因為萬有都是靠他做的
[00:26:06.000 --> 00:26:09.000]  原來他才是知道那個
[00:26:09.000 --> 00:26:13.000]  configuration的那個人
[00:26:13.000 --> 00:26:19.000]  不知道大家喜不喜歡砌模型
[00:26:19.000 --> 00:26:25.000]  或者修理電器之類的東西
[00:26:26.000 --> 00:26:27.000]  我就很喜歡的
[00:26:27.000 --> 00:26:31.000]  我最不喜歡的就是
[00:26:31.000 --> 00:26:33.000]  家裏的東西買回來壞了
[00:26:33.000 --> 00:26:37.000]  然後有人就說要扔掉它
[00:26:37.000 --> 00:26:41.000]  壞了一整個
[00:26:41.000 --> 00:26:44.000]  大家都知道
[00:26:44.000 --> 00:26:45.000]  我那輛車早前
[00:26:45.000 --> 00:26:47.000]  開在高速公路就壞了
[00:26:47.000 --> 00:26:49.000]  燒了副引擎
