
[00:00:00.000 --> 00:00:03.040]  因為之前的爭論 大家知道
[00:01:28.160 --> 00:01:30.160]  在人面前都是這樣起這個勢
[00:01:30.160 --> 00:01:33.160]  即是我真的無辜的
[00:01:33.160 --> 00:01:35.160]  那麼就
[00:01:35.160 --> 00:01:37.160]  我指著我的朋友不要再說了
[00:01:37.160 --> 00:01:39.160]  就叫神你快點
[00:01:39.160 --> 00:01:41.160]  你要不就當我是甚麼
[00:01:41.160 --> 00:01:43.160]  幫我平反一下 如果不行
[00:01:43.160 --> 00:01:45.160]  你要不就給出證據
[00:01:45.160 --> 00:01:47.160]  說我是有問題的
[00:01:47.160 --> 00:01:50.160]  其實他要迫神做一個這樣的交代
[00:01:50.160 --> 00:01:51.160]  所以大家明白
[00:01:51.160 --> 00:01:53.160]  我就不說下去了
[00:01:53.160 --> 00:01:55.160]  即是27章和29至31
[00:01:55.160 --> 00:01:57.160]  因為很多人都覺得27章
[00:01:57.160 --> 00:01:59.160]  好像他還在說話
[00:01:59.160 --> 00:02:01.160]  對朋友說話 那就很亂了
[00:02:01.160 --> 00:02:03.160]  即是
[00:02:03.160 --> 00:02:06.160]  OK 所以我就這樣交代了就算了
[00:02:06.160 --> 00:02:09.160]  大家知道他為甚麼會這樣做
[00:02:09.160 --> 00:02:16.160]  我想多用一點時間說28章
[00:02:16.160 --> 00:02:18.160]  其實28章
[00:02:18.160 --> 00:02:20.160]  就放在中間你知道了
[00:02:20.160 --> 00:02:22.160]  應該就是最重要的了
[00:02:22.160 --> 00:02:24.160]  事實上他是在說智慧
[00:02:24.160 --> 00:02:26.160]  他完全是另一件事
[00:02:26.160 --> 00:02:28.160]  所以很多人都覺得是加下去的
[00:02:28.160 --> 00:02:30.160]  即是不像是有白說
[00:02:30.160 --> 00:02:32.160]  突然間完全是一篇詩
[00:02:32.160 --> 00:02:34.160]  很漂亮的詩
[00:02:34.160 --> 00:02:36.160]  那麼就
[00:02:36.160 --> 00:02:38.160]  無端端加上下文
[00:02:38.160 --> 00:02:40.160]  其實我們根據這個結構
[00:02:40.160 --> 00:02:42.160]  其實他是需要有一個中間
[00:02:42.160 --> 00:02:44.160]  那麼中間的意思是甚麼呢
[00:02:44.160 --> 00:02:46.160]  應該是說這個就是他要交代的一個
[00:02:46.160 --> 00:02:48.160]  這本書很重要的東西
[00:02:48.160 --> 00:02:50.160]  大家看到我第一次說的時候
[00:02:50.160 --> 00:02:52.160]  就是
[00:02:52.160 --> 00:02:54.160]  我想溫和一點
[00:02:54.160 --> 00:02:56.160]  創造有兩個觀念
[00:02:56.160 --> 00:02:58.160]  秩序和禮物
[00:02:58.160 --> 00:03:00.160]  那麼就
[00:03:00.160 --> 00:03:02.160]  其實前一本書都是這樣的
[00:03:02.160 --> 00:03:04.160]  秩序就是虛空
[00:03:04.160 --> 00:03:06.160]  然後禮物就是你要享受
[00:03:06.160 --> 00:03:08.160]  兩個主題是不合的
[00:03:08.160 --> 00:03:10.160]  好像
[00:03:10.160 --> 00:03:12.160]  一開始他說整全
[00:03:12.160 --> 00:03:14.160]  其實整全是說禮物
[00:03:14.160 --> 00:03:16.160]  即是神給你一個生命
[00:03:16.160 --> 00:03:18.160]  應該是很棒的很好的
[00:03:18.160 --> 00:03:20.160]  很完美的
[00:03:20.160 --> 00:03:22.160]  但現在不是的,要問這個問題
[00:03:22.160 --> 00:03:24.160]  就算要問禮物
[00:03:24.160 --> 00:03:26.160]  就好像說
[00:03:26.160 --> 00:03:28.160]  神給你又拿走,給福你又給禍你
[00:03:28.160 --> 00:03:30.160]  那些物數是不是禮物來的呢
[00:03:30.160 --> 00:03:32.160]  他就問這個問題
[00:03:32.160 --> 00:03:34.160]  或者說人生要多少苦
[00:03:34.160 --> 00:03:36.160]  拿走多少東西才不算一份禮物
[00:03:36.160 --> 00:03:38.160]  這個是他要問的問題
[00:03:38.160 --> 00:03:40.160]  即是一路來
[00:03:40.160 --> 00:03:42.160]  如果你看我大綱
[00:03:42.160 --> 00:03:44.160]  我都處理著這個問題
[00:03:44.160 --> 00:03:46.160]  究竟整全
[00:03:46.160 --> 00:03:48.160]  我上一次說朋友三個回合
[00:03:48.160 --> 00:03:50.160]  一個是創造的整全
[00:03:50.160 --> 00:03:52.160]  一個是動物主的整全
[00:03:52.160 --> 00:03:54.160]  一個是藥物主的整全
[00:03:54.160 --> 00:03:56.160]  即是說整全這個問題
[00:03:56.160 --> 00:03:58.160]  他又是中間突然間轉一個智慧一點
[00:03:58.160 --> 00:04:00.160]  他就說不是禮物
[00:04:00.160 --> 00:04:02.160]  他就說另外
[00:04:02.160 --> 00:04:04.160]  秩序的那方面
[00:04:04.160 --> 00:04:06.160]  所以他們兩個很不同
[00:04:06.160 --> 00:04:08.160]  好像是合不來的
[00:04:08.160 --> 00:04:10.160]  說到秩序
[00:04:10.160 --> 00:04:12.160]  創造的秩序
[00:04:12.160 --> 00:04:14.160]  全奴詩就是用虛空
[00:04:14.160 --> 00:04:16.160]  紐巴基就是用智慧
[00:04:16.160 --> 00:04:22.160]  他說什麼呢?應該這個很重要
[00:04:22.160 --> 00:04:24.160]  我覺得
[00:04:24.160 --> 00:04:26.160]  其實很多人都很大的期望
[00:04:26.160 --> 00:04:28.160]  他放在中間
[00:04:28.160 --> 00:04:30.160]  其他的東西都不太明白
[00:04:30.160 --> 00:04:32.160]  中間應該是想說明一個答案
[00:04:32.160 --> 00:04:34.160]  應該是出路來的
[00:04:34.160 --> 00:04:36.160]  說到智慧
[00:04:36.160 --> 00:04:38.160]  不過我們很多人都很失望
[00:04:38.160 --> 00:04:40.160]  這篇文看下去
[00:04:40.160 --> 00:04:42.160]  白天沒什麼可以說的
[00:04:42.160 --> 00:04:44.160]  人人都懂的
[00:04:44.160 --> 00:04:46.160]  所以很多人
[00:04:46.160 --> 00:04:48.160]  很多不同的解釋
[00:04:48.160 --> 00:04:50.160]  但都覺得
[00:04:50.160 --> 00:04:52.160]  是不是真的這麼重要
[00:04:52.160 --> 00:04:54.160]  這篇文
[00:04:54.160 --> 00:04:56.160]  看下去真的沒什麼特別
[00:04:56.160 --> 00:04:58.160]  不過我想大家留意一下
[00:04:58.160 --> 00:05:00.160]  他是一首詩
[00:05:00.160 --> 00:05:02.160]  你知道作詩就是
[00:05:02.160 --> 00:05:04.160]  我們說文學最高的境界
[00:05:06.160 --> 00:05:08.160]  他還要是
[00:05:08.160 --> 00:05:10.160]  很特別的一首詩
[00:05:10.160 --> 00:05:12.160]  我想我們要解讀一下
[00:05:12.160 --> 00:05:16.160]  詩的重要的地方是什麼呢?
[00:05:16.160 --> 00:05:18.160]  他的特別的地方
[00:05:18.160 --> 00:05:20.160]  就是他不說清楚想說什麼
[00:05:20.160 --> 00:05:22.160]  他用一些圖畫
[00:05:22.160 --> 00:05:24.160]  圖像
[00:05:24.160 --> 00:05:26.160]  還有一個結構
[00:05:26.160 --> 00:05:28.160]  要透過這些東西來說
[00:05:28.160 --> 00:05:30.160]  所以要分解他的結構
[00:05:30.160 --> 00:05:32.160]  才知道他想說什麼
[00:05:32.160 --> 00:05:34.160]  我舉個例子
[00:05:34.160 --> 00:05:36.160]  很難詳細的逐節說
[00:05:36.160 --> 00:05:38.160]  不過我想
[00:05:38.160 --> 00:05:40.160]  我這本書也有說
[00:05:40.160 --> 00:05:42.160]  分了三段
[00:05:42.160 --> 00:05:44.160]  28章1至11節
[00:05:44.160 --> 00:05:46.160]  12到22
[00:05:46.160 --> 00:05:48.160]  23到28
[00:05:48.160 --> 00:05:50.160]  很多學者都不同意
[00:05:50.160 --> 00:05:52.160]  所以這個很爭論性
[00:05:52.160 --> 00:05:54.160]  不過我想加上
[00:05:54.160 --> 00:05:58.160]  這篇文有一個原因
[00:05:58.160 --> 00:06:00.160]  就是這三段
[00:06:00.160 --> 00:06:02.160]  一開始
[00:06:02.160 --> 00:06:04.160]  每一段的第一節
[00:06:04.160 --> 00:06:06.160]  都有一個字是重複的
[00:06:06.160 --> 00:06:08.160]  這個就是他的結構
[00:06:08.160 --> 00:06:10.160]  他用這樣的結構來分三段
[00:06:10.160 --> 00:06:12.160]  說明他想說什麼
[00:06:12.160 --> 00:06:14.160]  透過一個重複的字眼
[00:06:14.160 --> 00:06:16.160]  來告訴你
[00:06:16.160 --> 00:06:18.160]  智慧我想說什麼
[00:06:18.160 --> 00:06:20.160]  智慧是什麼我想說
[00:06:20.160 --> 00:06:22.160]  留意一下
[00:06:22.160 --> 00:06:24.160]  中文有時候我們沒有跟足原文
[00:06:24.160 --> 00:06:26.160]  第一節
[00:06:26.160 --> 00:06:28.160]  發生第一節
[00:06:28.160 --> 00:06:30.160]  銀子有礦,錬金有方
[00:06:30.160 --> 00:06:32.160]  這個方這個字
[00:06:32.160 --> 00:06:34.160]  我不知道是不是
[00:06:34.160 --> 00:06:36.160]  我們好像說中醫
[00:06:36.160 --> 00:06:38.160]  或中藥開個方
[00:06:38.160 --> 00:06:40.160]  不是那個字
[00:06:40.160 --> 00:06:42.160]  是地方的意思
[00:06:42.160 --> 00:06:44.160]  銀子有礦
[00:06:44.160 --> 00:06:46.160]  你要找銀
[00:06:46.160 --> 00:06:48.160]  要去銀礦那裡找
[00:06:48.160 --> 00:06:50.160]  錬金有
[00:06:50.160 --> 00:06:52.160]  不是說錬金有方法
[00:06:52.160 --> 00:06:54.160]  是錬金有地方
[00:06:54.160 --> 00:06:56.160]  這個地方
[00:06:56.160 --> 00:06:58.160]  這個字我想說
[00:06:58.160 --> 00:07:00.160]  第二段12節
[00:07:00.160 --> 00:07:02.160]  開始就是
[00:07:02.160 --> 00:07:04.160]  然而智慧有何處可尋
[00:07:04.160 --> 00:07:06.160]  聰明之處
[00:07:06.160 --> 00:07:08.160]  在哪裡呢
[00:07:08.160 --> 00:07:10.160]  智慧在哪裡
[00:07:10.160 --> 00:07:12.160]  地方
[00:07:12.160 --> 00:07:14.160]  第一節的方和第十二節的處是同一個字
[00:07:14.160 --> 00:07:16.160]  那麼
[00:07:16.160 --> 00:07:18.160]  到23節
[00:07:18.160 --> 00:07:20.160]  第三段的第一節
[00:07:20.160 --> 00:07:22.160]  神明白智慧的道路
[00:07:22.160 --> 00:07:24.160]  曉得智慧的所在
[00:07:24.160 --> 00:07:26.160]  這個就是地方的字
[00:07:26.160 --> 00:07:28.160]  三段都開始有個地方
[00:07:28.160 --> 00:07:30.160]  所以它的point
[00:07:30.160 --> 00:07:32.160]  透過這個結構
[00:07:32.160 --> 00:07:34.160]  這首詩是說
[00:07:34.160 --> 00:07:36.160]  智慧在哪裡
[00:07:36.160 --> 00:07:38.160]  在哪裡
[00:07:38.160 --> 00:07:40.160]  可能覺得沒什麼特別
[00:07:40.160 --> 00:07:42.160]  我們就是想找智慧
[00:07:42.160 --> 00:07:44.160]  智慧在哪裡
[00:07:44.160 --> 00:07:46.160]  不過
[00:07:46.160 --> 00:07:50.160]  我不知道可不可以這樣說
[00:07:50.160 --> 00:07:52.160]  它不是這麼多說
[00:07:52.160 --> 00:07:54.160]  是怎樣找
[00:07:54.160 --> 00:07:56.160]  怎樣找
[00:07:56.160 --> 00:07:58.160]  當然也可以說
[00:07:58.160 --> 00:08:00.160]  都是可以的
[00:08:00.160 --> 00:08:02.160]  不過它是說在哪裡
[00:08:02.160 --> 00:08:04.160]  在哪裡
[00:08:04.160 --> 00:08:06.160]  智慧
[00:08:06.160 --> 00:08:08.160]  它說智慧
[00:08:08.160 --> 00:08:10.160]  它想我們問這個問題
[00:08:10.160 --> 00:08:14.160]  智慧究竟在哪裡
[00:08:14.160 --> 00:08:16.160]  OK
[00:08:16.160 --> 00:08:18.160]  第一段
[00:08:18.160 --> 00:08:20.160]  其實結構都很漂亮
[00:08:20.160 --> 00:08:22.160]  不過我可能真的沒時間詳細說
[00:08:22.160 --> 00:08:26.160]  其實它簡單來說
[00:08:26.160 --> 00:08:28.160]  就是
[00:08:28.160 --> 00:08:30.160]  第二節
[00:08:30.160 --> 00:08:32.160]  到第五節
[00:08:32.160 --> 00:08:34.160]  是一段
[00:08:34.160 --> 00:08:36.160]  然後六至十一是另一段
[00:08:36.160 --> 00:08:38.160]  這兩段是交替式的一句
[00:08:38.160 --> 00:08:40.160]  我很快地說
[00:08:40.160 --> 00:08:42.160]  第二節
[00:08:42.160 --> 00:08:44.160]  「鐵從地裡挖出
[00:08:44.160 --> 00:08:46.160]  銅從石中融化」
[00:08:46.160 --> 00:08:48.160]  首先第一段
[00:08:48.160 --> 00:08:50.160]  是說礦物的
[00:08:50.160 --> 00:08:52.160]  不是說智慧
[00:08:52.160 --> 00:08:54.160]  第二段是說智慧
[00:08:54.160 --> 00:08:56.160]  作一個對比
[00:08:56.160 --> 00:08:58.160]  礦物是怎樣呢
[00:08:58.160 --> 00:09:00.160]  我們知道它在哪裡
[00:09:00.160 --> 00:09:02.160]  在哪裡來呢
[00:09:02.160 --> 00:09:04.160]  第二節說
[00:09:04.160 --> 00:09:06.160]  現在說的地方
[00:09:06.160 --> 00:09:08.160]  是否在地裡來
[00:09:08.160 --> 00:09:10.160]  還是石頭那裡來
[00:09:10.160 --> 00:09:12.160]  下面是六節
[00:09:12.160 --> 00:09:14.160]  地裡的石頭
[00:09:14.160 --> 00:09:16.160]  有些藍寶石
[00:09:16.160 --> 00:09:18.160]  首先說了在哪裡
[00:09:18.160 --> 00:09:20.160]  我們知道它在哪裡
[00:09:20.160 --> 00:09:22.160]  在石頭那裡
[00:09:22.160 --> 00:09:24.160]  第三節是對第六
[00:09:24.160 --> 00:09:26.160]  第七節的
[00:09:26.160 --> 00:09:28.160]  二對六 三對七
[00:09:28.160 --> 00:09:30.160]  說到甚麼呢
[00:09:30.160 --> 00:09:32.160]  看不看得到
[00:09:32.160 --> 00:09:34.160]  看不看得到那個地方
[00:09:34.160 --> 00:09:36.160]  這些
[00:09:36.160 --> 00:09:38.160]  這些詩歌
[00:09:38.160 --> 00:09:40.160]  說得很
[00:09:40.160 --> 00:09:42.160]  不說明 說不說人看見
[00:09:42.160 --> 00:09:44.160]  這麼簡單
[00:09:44.160 --> 00:09:46.160]  說它為黑暗定界限
[00:09:46.160 --> 00:09:48.160]  本來很黑的 黑到看不見
[00:09:48.160 --> 00:09:50.160]  其實是人定它
[00:09:50.160 --> 00:09:52.160]  是否黑的
[00:09:52.160 --> 00:09:54.160]  多黑它都可以看見
[00:09:54.160 --> 00:09:56.160]  它說的那些礦
[00:09:56.160 --> 00:09:58.160]  去到那裡很黑的 沒有光
[00:09:58.160 --> 00:10:00.160]  但是人可以說
[00:10:00.160 --> 00:10:02.160]  我要它光不光
[00:10:02.160 --> 00:10:04.160]  我要轉燈下去
[00:10:04.160 --> 00:10:06.160]  照計繼續找
[00:10:06.160 --> 00:10:08.160]  它是可以看得到
[00:10:08.160 --> 00:10:10.160]  去到哪裡 去到極處都找得到
[00:10:10.160 --> 00:10:12.160]  對第七節
[00:10:12.160 --> 00:10:14.160]  就是動物
[00:10:14.160 --> 00:10:16.160]  動物
[00:10:16.160 --> 00:10:18.160]  它說這些鳥
[00:10:18.160 --> 00:10:20.160]  鷹的眼睛很厲害
[00:10:20.160 --> 00:10:22.160]  都沒看見 它們看不見
[00:10:22.160 --> 00:10:24.160]  這些礦物在很深的地下
[00:10:24.160 --> 00:10:26.160]  鷹都看不見
[00:10:26.160 --> 00:10:28.160]  人就看見
[00:10:28.160 --> 00:10:30.160]  是看不看得到的問題
[00:10:30.160 --> 00:10:32.160]  大家看看
[00:10:32.160 --> 00:10:34.160]  它的結構是這樣的
[00:10:34.160 --> 00:10:36.160]  接著第四節
[00:10:36.160 --> 00:10:38.160]  就是對第八節
[00:10:38.160 --> 00:10:40.160]  說它能不能去到那個地方
[00:10:40.160 --> 00:10:42.160]  它沒人去過那個地方
[00:10:42.160 --> 00:10:44.160]  人都能去到 這些礦物去到很深
[00:10:44.160 --> 00:10:46.160]  很遠的地方
[00:10:46.160 --> 00:10:48.160]  人都能去到
[00:10:48.160 --> 00:10:50.160]  但是第八節就是
[00:10:50.160 --> 00:10:52.160]  狂澳的野獸 蜘蛛都去不到
[00:10:52.160 --> 00:10:54.160]  它這樣對
[00:10:54.160 --> 00:10:56.160]  地方是說
[00:10:56.160 --> 00:10:58.160]  看不看得到
[00:10:58.160 --> 00:11:00.160]  還有
[00:11:00.160 --> 00:11:02.160]  能不能去到那裡找到那些東西
[00:11:02.160 --> 00:11:04.160]  用這兩個動詞
[00:11:04.160 --> 00:11:06.160]  大家留意一下
[00:11:06.160 --> 00:11:08.160]  它用這些圖畫來說
[00:11:08.160 --> 00:11:10.160]  人可以 動物就不行
[00:11:10.160 --> 00:11:12.160]  人很厲害的
[00:11:12.160 --> 00:11:14.160]  其實這個是在說創造的
[00:11:14.160 --> 00:11:16.160]  功能秩序 記得我說功能秩序
[00:11:16.160 --> 00:11:18.160]  人比人特別有功能
[00:11:18.160 --> 00:11:20.160]  是做到這些東西的
[00:11:20.160 --> 00:11:22.160]  動物沒有的
[00:11:22.160 --> 00:11:24.160]  接著第五節
[00:11:24.160 --> 00:11:28.160]  就是對第九節到十一節
[00:11:28.160 --> 00:11:30.160]  作一個結論
[00:11:30.160 --> 00:11:32.160]  至於地能出糧食
[00:11:32.160 --> 00:11:34.160]  地內好盡被火翻出來
[00:11:34.160 --> 00:11:36.160]  就是說
[00:11:36.160 --> 00:11:38.160]  在這個地它找到
[00:11:38.160 --> 00:11:40.160]  有些人去到
[00:11:40.160 --> 00:11:42.160]  就拿到這些礦物
[00:11:42.160 --> 00:11:44.160]  就對第九節
[00:11:44.160 --> 00:11:46.160]  他伸手就鑿開堅石
[00:11:46.160 --> 00:11:48.160]  輕刀山針在盆石中
[00:11:48.160 --> 00:11:50.160]  鑿出水道 親眼看見各樣寶物
[00:11:50.160 --> 00:11:52.160]  就可以拿到它出來
[00:11:52.160 --> 00:11:54.160]  這兩個對是什麼呢
[00:11:54.160 --> 00:11:56.160]  就是它說到
[00:11:56.160 --> 00:11:58.160]  它怎樣拿
[00:11:58.160 --> 00:12:00.160]  第五節就說用火
[00:12:00.160 --> 00:12:02.160]  不是真的
[00:12:02.160 --> 00:12:04.160]  你知道金是要
[00:12:04.160 --> 00:12:06.160]  燃的
[00:12:06.160 --> 00:12:08.160]  燒
[00:12:08.160 --> 00:12:10.160]  才能拿到金
[00:12:10.160 --> 00:12:12.160]  另一個方法就是下面
[00:12:12.160 --> 00:12:14.160]  就是用水
[00:12:14.160 --> 00:12:16.160]  大家可能對採礦
[00:12:16.160 --> 00:12:18.160]  不是很熟悉
[00:12:18.160 --> 00:12:20.160]  真的用水
[00:12:20.160 --> 00:12:22.160]  河流都是沖水
[00:12:22.160 --> 00:12:24.160]  以前人掘金都是在河底掘
[00:12:24.160 --> 00:12:26.160]  水就是沖那些礦物下去
[00:12:26.160 --> 00:12:28.160]  所以它說人很聰明
[00:12:28.160 --> 00:12:30.160]  用水 用火
[00:12:30.160 --> 00:12:32.160]  就可以提煉到那些礦物出來
[00:12:32.160 --> 00:12:34.160]  這個是
[00:12:34.160 --> 00:12:36.160]  人人都知道
[00:12:36.160 --> 00:12:38.160]  它用這樣的結構
[00:12:38.160 --> 00:12:40.160]  來說出
[00:12:40.160 --> 00:12:42.160]  礦物 這些寶物
[00:12:42.160 --> 00:12:44.160]  這些最值錢的東西
[00:12:44.160 --> 00:12:46.160]  人是有辦法找到的
[00:12:46.160 --> 00:12:48.160]  跟著最下面
[00:12:48.160 --> 00:12:50.160]  就是十二節開始第二段
[00:12:50.160 --> 00:12:52.160]  很明顯就是智慧
[00:12:52.160 --> 00:12:54.160]  找不到
[00:12:54.160 --> 00:12:56.160]  它是這樣對的
[00:12:56.160 --> 00:13:00.160]  十二節我不詳細說
[00:13:00.160 --> 00:13:02.160]  最主要都是這樣對的
[00:13:02.160 --> 00:13:04.160]  都是
[00:13:04.160 --> 00:13:06.160]  譬如
[00:13:06.160 --> 00:13:08.160]  我們看看
[00:13:08.160 --> 00:13:10.160]  十二到十四就對二十
[00:13:10.160 --> 00:13:12.160]  對二十二
[00:13:12.160 --> 00:13:14.160]  十二節就是
[00:13:14.160 --> 00:13:16.160]  智慧在哪裡可以找呢
[00:13:16.160 --> 00:13:18.160]  聰明在哪裡找呢
[00:13:18.160 --> 00:13:20.160]  其實是第二十節重複的
[00:13:20.160 --> 00:13:22.160]  基本上 智慧在哪裡來呢
[00:13:22.160 --> 00:13:24.160]  聰明的處
[00:13:24.160 --> 00:13:26.160]  都是重複那個字的
[00:13:26.160 --> 00:13:28.160]  那個地方 在哪裡呢
[00:13:28.160 --> 00:13:30.160]  都一樣的
[00:13:30.160 --> 00:13:32.160]  十三就對
[00:13:32.160 --> 00:13:34.160]  這個
[00:13:34.160 --> 00:13:36.160]  二十
[00:13:36.160 --> 00:13:38.160]  二十四
[00:13:38.160 --> 00:13:40.160]  就是智慧在哪裡
[00:13:40.160 --> 00:13:42.160]  沒有人知道
[00:13:42.160 --> 00:13:44.160]  其實應該是沒有人看得到
[00:13:44.160 --> 00:13:46.160]  但是四節都是
[00:13:46.160 --> 00:13:48.160]  對不起
[00:13:48.160 --> 00:13:50.160]  錯失了技術
[00:13:50.160 --> 00:13:52.160]  第二就是第一節
[00:13:52.160 --> 00:13:54.160]  一切有生命的眼目都隱藏
[00:13:54.160 --> 00:13:56.160]  他們真的看不到
[00:13:56.160 --> 00:13:58.160]  空中的飛鳥
[00:13:58.160 --> 00:14:00.160]  看不到的
[00:14:00.160 --> 00:14:02.160]  應該是
[00:14:02.160 --> 00:14:04.160]  十三就對
[00:14:04.160 --> 00:14:06.160]  這個二十一
[00:14:06.160 --> 00:14:08.160]  十四就說
[00:14:08.160 --> 00:14:10.160]  心靈不在我那裡
[00:14:10.160 --> 00:14:12.160]  就是說
[00:14:12.160 --> 00:14:14.160]  不在他那裡
[00:14:14.160 --> 00:14:16.160]  但是二節就對二十二節
[00:14:16.160 --> 00:14:18.160]  念慕了死亡說我們只是聽過
[00:14:18.160 --> 00:14:20.160]  沒有看到
[00:14:20.160 --> 00:14:22.160]  其實都是這樣對的
[00:14:22.160 --> 00:14:24.160]  也是用體現和去不到的地方
[00:14:24.160 --> 00:14:26.160]  一樣這樣對
[00:14:26.160 --> 00:14:28.160]  那對有什麼特別呢
[00:14:28.160 --> 00:14:30.160]  就是智慧和上面剛好相反
[00:14:30.160 --> 00:14:32.160]  不過特別的地方就是中間有一塊東西
[00:14:32.160 --> 00:14:34.160]  中間這才是重要的
[00:14:34.160 --> 00:14:36.160]  其實就是用結構來說的
[00:14:36.160 --> 00:14:38.160]  智慧就是
[00:14:38.160 --> 00:14:40.160]  和抗物相反
[00:14:40.160 --> 00:14:42.160]  又不知道
[00:14:42.160 --> 00:14:44.160]  又看不到又去不到
[00:14:44.160 --> 00:14:46.160]  中間他說什麼呢
[00:14:46.160 --> 00:14:48.160]  就是十五節
[00:14:48.160 --> 00:14:50.160]  到第十九節
[00:14:50.160 --> 00:14:52.160]  簡單來說
[00:14:52.160 --> 00:14:54.160]  就是說
[00:14:54.160 --> 00:14:56.160]  他說了另外一件事
[00:14:56.160 --> 00:14:58.160]  這是第二段
[00:14:58.160 --> 00:15:00.160]  中間那段的中間
[00:15:00.160 --> 00:15:02.160]  我們都要留意的
[00:15:02.160 --> 00:15:04.160]  就是什麼
[00:15:04.160 --> 00:15:06.160]  智慧不是用黃金可以買到
[00:15:06.160 --> 00:15:08.160]  就是抗物
[00:15:08.160 --> 00:15:10.160]  你找到最有值錢的東西
[00:15:10.160 --> 00:15:12.160]  你又找不到黃金
[00:15:12.160 --> 00:15:14.160]  但你用那些來換行不行
[00:15:14.160 --> 00:15:16.160]  這個問題是這樣
[00:15:16.160 --> 00:15:18.160]  我找到黃金了
[00:15:18.160 --> 00:15:20.160]  找到寶石
[00:15:20.160 --> 00:15:22.160]  找不到智慧
[00:15:22.160 --> 00:15:24.160]  就用它來換
[00:15:24.160 --> 00:15:26.160]  就不行
[00:15:26.160 --> 00:15:28.160]  你多貴重的東西都換不到
[00:15:28.160 --> 00:15:30.160]  所以智慧
[00:15:30.160 --> 00:15:32.160]  他這裡開始說
[00:15:32.160 --> 00:15:34.160]  一個很重要的點
[00:15:34.160 --> 00:15:36.160]  這些就是那個詩
[00:15:36.160 --> 00:15:38.160]  他想帶你去這樣想
[00:15:38.160 --> 00:15:40.160]  就是智慧
[00:15:40.160 --> 00:15:42.160]  我不是找的
[00:15:42.160 --> 00:15:44.160]  你想想
[00:15:44.160 --> 00:15:46.160]  你找不到的
[00:15:46.160 --> 00:15:48.160]  也都不是
[00:15:48.160 --> 00:15:50.160]  可以買到的
[00:15:50.160 --> 00:15:52.160]  換到的
[00:15:52.160 --> 00:15:54.160]  這些給我們看到
[00:15:54.160 --> 00:15:56.160]  智慧是一個價值
[00:15:56.160 --> 00:16:00.160]  你看一樣東西
[00:16:00.160 --> 00:16:02.160]  你覺得什麼重要
[00:16:02.160 --> 00:16:04.160]  你覺得它多重要
[00:16:04.160 --> 00:16:06.160]  反而是這樣
[00:16:06.160 --> 00:16:08.160]  大家試想想
[00:16:08.160 --> 00:16:10.160]  他不說得很明顯
[00:16:10.160 --> 00:16:12.160]  他放在中間
[00:16:12.160 --> 00:16:14.160]  就好像說真的
[00:16:14.160 --> 00:16:16.160]  智慧是不能比的
[00:16:16.160 --> 00:16:18.160]  是一個很高的價值
[00:16:18.160 --> 00:16:20.160]  是超越了人的
