
[00:00:00.000 --> 00:00:08.600]  在這裡首先多謝楊牧師和會助會給我這個機會
[00:03:34.300 --> 00:03:35.800]  說完是開心
[00:03:35.800 --> 00:03:39.800]  所以在外國人當中有一個很特別的英文字
[00:03:39.800 --> 00:03:41.800]  這個字眼叫做Bitter Sweet
[00:03:41.800 --> 00:03:46.800]  這個字眼的意思是在苦中有其喜樂
[00:03:47.300 --> 00:03:49.800]  當我們去了解到這個題目的時候
[00:03:49.800 --> 00:03:51.300]  或者這個現象
[00:03:51.300 --> 00:03:54.300]  我們就會開始有一個很不同的理解
[00:03:54.300 --> 00:03:57.300]  究竟喜樂是不是純粹是我們覺得
[00:03:57.300 --> 00:04:00.300]  歡心、合意的事就叫做喜樂
[00:04:00.300 --> 00:04:05.300]  還是還有一個更深層次的角度去領受喜樂呢?
[00:04:05.300 --> 00:04:07.300]  今天正正就是這段聖經
[00:04:07.300 --> 00:04:10.300]  我希望和大家一起思想的題目
[00:04:10.300 --> 00:04:13.800]  這段聖經就在哥林多的後書第十二章
[00:04:13.800 --> 00:04:15.300]  第一至十節
[00:04:15.300 --> 00:04:16.800]  如果大家有聖經的話
[00:04:16.800 --> 00:04:18.300]  請大家拿出你的聖經
[00:04:18.300 --> 00:04:20.300]  因為我說了這麼多年
[00:04:20.300 --> 00:04:22.300]  有一件事我很不喜歡的
[00:04:22.300 --> 00:04:24.800]  就是教會每個人都是看螢光幕投射
[00:04:24.800 --> 00:04:27.300]  從來不知道聖經放在哪裡
[00:04:27.300 --> 00:04:30.300]  因為我跟得聖經的經文很貼近
[00:04:30.300 --> 00:04:32.300]  希望大家都能夠打開聖經
[00:04:32.300 --> 00:04:36.300]  一起我們去緊貼看著這段聖經
[00:04:36.300 --> 00:04:41.300]  原來在哥林多後書來到第十二章
[00:04:41.300 --> 00:04:43.300]  第一至十節裡面
[00:04:44.300 --> 00:04:46.800]  作者保羅要告訴我們
[00:04:46.800 --> 00:04:49.800]  有一個更不同層次的喜樂
[00:04:49.800 --> 00:04:52.800]  是要我們去學會和把握
[00:04:52.800 --> 00:04:55.300]  為什麼這個仕途
[00:04:55.300 --> 00:04:59.800]  我們說或者上帝這麼重用的門徒
[00:04:59.800 --> 00:05:04.800]  他去到哥林多教會寫這封書信的時候
[00:05:04.800 --> 00:05:05.800]  要這麼著實
[00:05:05.800 --> 00:05:09.800]  要重新提起這個喜樂的問題呢?
[00:05:10.300 --> 00:05:14.300]  這個其實是源自於哥林多教會本身的問題
[00:05:14.300 --> 00:05:16.800]  哥林多教會究竟是一間什麼教會呢?
[00:05:16.800 --> 00:05:22.300]  哥林多教會是一間充滿派系鬥爭的教會
[00:05:22.300 --> 00:05:24.800]  希望我們教會不是吧
[00:05:24.800 --> 00:05:27.800]  如果我們仔細去看
[00:05:27.800 --> 00:05:30.300]  在哥林多前書一開始的時候
[00:05:30.300 --> 00:05:31.800]  我們早已知道
[00:05:31.800 --> 00:05:34.800]  原來在哥林多教會裡面
[00:05:34.800 --> 00:05:37.800]  分開好幾個門派
[00:05:37.800 --> 00:05:39.300]  每個派別的題目
[00:05:39.300 --> 00:05:41.300]  每個的名稱都很厲害
[00:05:41.300 --> 00:05:42.300]  可以這麼說
[00:05:42.300 --> 00:05:44.800]  有些就說我是保羅派
[00:05:44.800 --> 00:05:47.800]  有些就說我是彼得派
[00:05:47.800 --> 00:05:50.800]  有些就說我是阿波羅派
[00:05:50.800 --> 00:05:52.300]  有些更厲害
[00:05:52.300 --> 00:05:53.800]  耶穌派
[00:05:53.800 --> 00:05:54.800]  哇!殺光了
[00:05:54.800 --> 00:05:55.800]  包了所有
[00:05:55.800 --> 00:05:58.300]  在一個這樣的環境裡面
[00:05:58.300 --> 00:06:01.300]  當教會有很多不同的派系出現
[00:06:01.300 --> 00:06:06.800]  看似好像大家都跟從不同的屬靈的委人或者領袖
[00:06:06.800 --> 00:06:11.800]  但是原來正正就是教會很多時候跌入陷阱當中
[00:06:11.800 --> 00:06:16.300]  使教會產生很多紛爭和混亂
[00:06:16.300 --> 00:06:21.800]  教會其實從來不應該是因為跟隨人而建立的教會
[00:06:21.800 --> 00:06:25.300]  教會只是跟隨上帝的兒子
[00:06:25.300 --> 00:06:26.800]  簡單來說
[00:06:26.800 --> 00:06:27.800]  耶穌基督
[00:06:27.800 --> 00:06:29.300]  耶穌基督是什麼呢?
[00:06:29.300 --> 00:06:30.800]  就是上帝的說話
[00:06:30.800 --> 00:06:35.300]  所以教會應該跟隨的不是哪一個名目
[00:06:35.300 --> 00:06:39.300]  或者哪一個人而走前面這個建造的過程
[00:06:39.300 --> 00:06:43.800]  而是要重新回到聖經的道理裡面
[00:06:43.800 --> 00:06:47.300]  去跟從、服從並且去實踐
[00:06:47.300 --> 00:06:49.800]  保羅明白在這樣的狀態之下
[00:06:49.800 --> 00:06:51.800]  一間充滿派系的教會
[00:06:51.800 --> 00:06:55.800]  於是有很多的爭論在其中
[00:06:55.800 --> 00:06:56.800]  但是
[00:06:56.800 --> 00:06:59.300]  保羅面對一間這樣的教會的時候
[00:06:59.300 --> 00:07:00.800]  如何處理好呢?
[00:07:00.800 --> 00:07:02.800]  於是我們有哥林多前書
[00:07:02.800 --> 00:07:03.800]  那我不說了
[00:07:03.800 --> 00:07:05.300]  今晚都不能走
[00:07:05.300 --> 00:07:06.800]  我只有35分鐘
[00:07:06.800 --> 00:07:07.800]  但是
[00:07:07.800 --> 00:07:10.800]  在哥林多前書裡面簡單來說
[00:07:10.800 --> 00:07:13.800]  保羅用了很嚴厲的說話
[00:07:13.800 --> 00:07:18.800]  去責備當時的哥林多教會
[00:07:18.800 --> 00:07:21.300]  當日被責備的時候
[00:07:21.300 --> 00:07:22.300]  我是怎樣呢?
[00:07:22.300 --> 00:07:23.800]  我做牧者很多年
[00:07:23.800 --> 00:07:27.300]  很多信徒當我去責備他們的時候
[00:07:27.300 --> 00:07:28.800]  其實我也不稱呼責備人
[00:07:28.800 --> 00:07:30.800]  因為我多數都是勉勵人
[00:07:30.800 --> 00:07:32.300]  我跟他們說
[00:07:32.300 --> 00:07:33.300]  弟兄或者姐妹
[00:07:33.300 --> 00:07:35.300]  有些事情是我看到的
[00:07:35.300 --> 00:07:36.300]  你看不看到
[00:07:36.300 --> 00:07:38.300]  不如讓我去跟你分享
[00:07:38.300 --> 00:07:40.300]  保羅同樣用這個心態
[00:07:40.300 --> 00:07:43.800]  希望帶著一份的愛心
[00:07:43.800 --> 00:07:45.300]  不求自己益處
[00:07:45.300 --> 00:07:47.300]  可能甚至信徒會覺得
[00:07:47.300 --> 00:07:50.300]  牧師傳道人說我不適合
[00:07:50.300 --> 00:07:52.300]  有沒有搞錯啊?
[00:07:52.300 --> 00:07:54.300]  做牧師、做傳道人
[00:07:54.300 --> 00:07:56.300]  其實是一份很厭惡的工作
[00:07:56.300 --> 00:07:57.800]  我可以告訴大家
[00:07:57.800 --> 00:08:00.800]  因為大部分的人都不喜歡牧師傳道人
[00:08:00.800 --> 00:08:05.800]  當他告訴你他犯錯或者犯罪
[00:08:05.800 --> 00:08:08.800]  通常反彈都是
[00:08:08.800 --> 00:08:10.800]  我不是
[00:08:10.800 --> 00:08:12.800]  在這種情況下
[00:08:12.800 --> 00:08:13.800]  保羅會明白到
[00:08:13.800 --> 00:08:15.300]  作為一個牧者
[00:08:15.300 --> 00:08:20.800]  可能會被信徒或者教會裡的其他領袖
[00:08:20.800 --> 00:08:23.300]  誤會以為他有什麼所求
[00:08:23.300 --> 00:08:26.800]  但是在哥林多前書的老祖
[00:08:26.800 --> 00:08:28.300]  保羅已經說了
[00:08:28.300 --> 00:08:30.800]  他不是求自己的益處去牧養教會
[00:08:30.800 --> 00:08:33.800]  他是求別人的益處去做
[00:08:33.800 --> 00:08:37.800]  作為牧者永遠不是為了自己的謀求
[00:08:37.800 --> 00:08:41.300]  才被稱為侍奉主的人
[00:08:41.300 --> 00:08:44.300]  保羅就是帶著這份心去牧養
[00:08:44.300 --> 00:08:46.300]  於是在第一封書信裡
[00:08:46.300 --> 00:08:47.800]  很多人就會覺得
[00:08:47.800 --> 00:08:49.800]  保羅你說我們有這麼多問題
[00:08:49.800 --> 00:08:50.800]  分門分黨
[00:08:50.800 --> 00:08:52.800]  甚至在守聖餐的時候
[00:08:52.800 --> 00:08:54.300]  今天我們守聖餐
[00:08:54.300 --> 00:08:57.800]  提出有很多問題在其中
[00:08:58.800 --> 00:09:01.800]  我記得我上星期還在巴黎
[00:09:01.800 --> 00:09:03.800]  在牧養另一間教會的時候
[00:09:03.800 --> 00:09:05.800]  最後一個主日
[00:09:05.800 --> 00:09:08.800]  我就是負責主持聖餐
[00:09:08.800 --> 00:09:11.800]  在主持聖餐的時候
[00:09:11.800 --> 00:09:14.800]  通常我都會讀哥林多前書第十一章
[00:09:14.800 --> 00:09:15.800]  特別提醒信徒
[00:09:15.800 --> 00:09:19.800]  究竟聖餐本身的意義是什麼
[00:09:19.800 --> 00:09:21.800]  大家知不知道?
[00:09:21.800 --> 00:09:22.800]  當然知道
[00:09:22.800 --> 00:09:24.800]  煮的餅煮的杯
[00:09:24.800 --> 00:09:26.800]  但是當你領袖煮的餅
[00:09:26.800 --> 00:09:27.800]  煮的杯
[00:09:27.800 --> 00:09:29.800]  之前要做什麼?
[00:09:29.800 --> 00:09:31.800]  要警醒
[00:09:31.800 --> 00:09:33.800]  當我一說到
[00:09:33.800 --> 00:09:35.800]  如果你不警醒的時候
[00:09:35.800 --> 00:09:36.800]  又領袖煮的餅
[00:09:36.800 --> 00:09:38.800]  喝煮的杯的時候
[00:09:38.800 --> 00:09:41.800]  你就吃喝自己的醉了
[00:09:41.800 --> 00:09:43.800]  立刻有個弟兄
[00:09:43.800 --> 00:09:45.800]  不敢再碰這個餅這個杯
[00:09:45.800 --> 00:09:46.800]  完了之後
[00:09:46.800 --> 00:09:47.800]  崇拜他跟我說
[00:09:47.800 --> 00:09:49.800]  他說福斯我很害怕
[00:09:49.800 --> 00:09:50.800]  我很害怕
[00:09:50.800 --> 00:09:53.800]  因為我害怕原來我有一些罪
[00:09:53.800 --> 00:09:55.800]  我又領袖了餅杯
[00:09:55.800 --> 00:09:57.800]  那些罪永遠在我裡面
[00:09:57.800 --> 00:10:00.800]  我現在很擔心
[00:10:00.800 --> 00:10:03.800]  很多時候
[00:10:03.800 --> 00:10:04.800]  當我們在罪裡面
[00:10:04.800 --> 00:10:06.800]  如果你會擔憂的時候
[00:10:06.800 --> 00:10:07.800]  是正常的
[00:10:07.800 --> 00:10:11.800]  但是當你在擔憂的同時
[00:10:11.800 --> 00:10:13.800]  你要學會怎樣去回轉
[00:10:13.800 --> 00:10:15.800]  是更加重要的
[00:10:15.800 --> 00:10:20.800]  哥林多教會在保羅第一封書信寫完之後
[00:10:20.800 --> 00:10:21.800]  點出他們很多的問題
[00:10:21.800 --> 00:10:23.800]  他們心裡有很多疾心
[00:10:23.800 --> 00:10:25.800]  甚至很重
[00:10:25.800 --> 00:10:29.800]  因為保羅說的道理實在太中了
[00:10:29.800 --> 00:10:32.800]  太貼他們生命的狀態
[00:10:32.800 --> 00:10:34.800]  他們的問題一點就出來
[00:10:34.800 --> 00:10:36.800]  他們很不開心
[00:10:36.800 --> 00:10:39.800]  怎樣回頭呢?
[00:10:39.800 --> 00:10:40.800]  作為一個牧者
[00:10:40.800 --> 00:10:43.800]  其實很敏銳地去感覺到
[00:10:43.800 --> 00:10:44.800]  教會有這個情況
[00:10:44.800 --> 00:10:46.800]  於是
[00:10:46.800 --> 00:10:49.800]  保羅就寫哥林多後書
[00:10:49.800 --> 00:10:51.800]  也是今天我們所看的這段經文
[00:10:51.800 --> 00:10:54.800]  其中一個很重要的目的
[00:10:54.800 --> 00:10:57.800]  就是要將這份真正在主裡面的喜樂
[00:10:57.800 --> 00:10:59.800]  雖然他們在罪的當中
[00:10:59.800 --> 00:11:02.800]  但是在苦難的裡面
[00:11:02.800 --> 00:11:04.800]  在掙扎的裡面的時候
[00:11:04.800 --> 00:11:09.800]  他們同樣可以學會找到真正的喜樂
[00:11:09.800 --> 00:11:10.800]  究竟是怎樣找呢?
[00:11:10.800 --> 00:11:12.800]  讓我們一起去看看吧
[00:11:12.800 --> 00:11:14.800]  在這段聖經裡面
[00:11:14.800 --> 00:11:18.800]  從第十二章第一至到第十節裡面
[00:11:18.800 --> 00:11:21.800]  基本上十節經文很快就講完了
[00:11:21.800 --> 00:11:23.800]  究竟是怎樣分段呢?
[00:11:23.800 --> 00:11:26.800]  原來聖經老早已經告訴他們怎樣分段
[00:11:26.800 --> 00:11:28.800]  在第一節和第六節裡面
[00:11:28.800 --> 00:11:30.800]  同時都出現了一個字眼
[00:11:30.800 --> 00:11:33.800]  叫做「自誇」或者「誇」這個字
[00:11:33.800 --> 00:11:34.800]  我們來看看吧
[00:11:34.800 --> 00:11:36.800]  不如我們來看看吧
[00:11:36.800 --> 00:11:38.800]  第十二章的第一節
[00:11:38.800 --> 00:11:39.800]  保羅一開始說
[00:11:39.800 --> 00:11:42.800]  「我自誇固然無益」
[00:11:42.800 --> 00:11:44.800]  去到第六節裡面的時候
[00:11:44.800 --> 00:11:45.800]  保羅同樣說
[00:11:45.800 --> 00:11:49.800]  「我就是願意誇口也不算狂」
[00:11:49.800 --> 00:11:52.800]  這兩個在希臘文裡面
[00:11:52.800 --> 00:11:55.800]  同時用了一個不定式的動詞詞態
[00:11:55.800 --> 00:11:56.800]  去告訴他們
[00:11:56.800 --> 00:11:58.800]  我們要將這段聖經分為兩部分
[00:11:58.800 --> 00:12:01.800]  讓我們能夠透過保羅的經驗分享
[00:12:01.800 --> 00:12:05.800]  怎樣去認識真正的喜樂是什麼
[00:12:05.800 --> 00:12:08.800]  不如我們就按照保羅給我們的分段
[00:12:08.800 --> 00:12:10.800]  我們去思想一下
[00:12:10.800 --> 00:12:13.800]  第一部分第十二章的第一至第五節
[00:12:13.800 --> 00:12:15.800]  打開聖經之後我們一起同心讀
[00:12:15.800 --> 00:12:17.800]  我們慢慢讀吧
[00:12:17.800 --> 00:12:23.800]  「我自誇固然無益,但我是不得已的,
[00:12:23.800 --> 00:12:28.800]  如今我要說道主的顯現和啟示。
[00:12:28.800 --> 00:12:31.800]  我認得一個在基督裡的人,
[00:12:31.800 --> 00:12:37.800]  他前十四年被提到第三層天上去,
[00:12:37.800 --> 00:12:40.800]  或在身內,我不知道,
[00:12:40.800 --> 00:12:43.800]  或在身外,我也不知道,
[00:12:43.800 --> 00:12:45.800]  只有上帝知道。
[00:12:45.800 --> 00:12:50.800]  我認得這人,或在身內,或在身外,
[00:12:50.800 --> 00:12:55.800]  我都不知道,只有上帝知道。
[00:12:55.800 --> 00:12:57.800]  他被提到樂園裡,
[00:12:57.800 --> 00:13:02.800]  聽見隱秘的言語,是人不可說的。
[00:13:02.800 --> 00:13:05.800]  為這人我要誇口,
[00:13:05.800 --> 00:13:10.800]  但是為我自己,除了我的軟弱以外,
[00:13:10.800 --> 00:13:13.800]  我並不誇口。」
[00:13:13.800 --> 00:13:16.800]  在第一部分,從第一至第五節裡
[00:13:16.800 --> 00:13:18.800]  我給了一個標題
[00:13:18.800 --> 00:13:24.800]  它是「知道、不知道、只有神知道」
[00:13:24.800 --> 00:13:27.800]  趁機會和大家學習一下希臘文吧
[00:13:27.800 --> 00:13:30.800]  第一個字叫做Oida
[00:13:30.800 --> 00:13:32.800]  跟著讀吧
[00:13:32.800 --> 00:13:36.800]  第二個叫做Uq-Oida
[00:13:36.800 --> 00:13:42.800]  第三個叫做Hoveo-Eidon
[00:13:42.800 --> 00:13:44.800]  如果你今晚讀完這個,
[00:13:44.800 --> 00:13:47.800]  希臘文應該可以處理這段聖經了
[00:13:47.800 --> 00:13:50.800]  為什麼呢?因為整段聖經的主旨
[00:13:50.800 --> 00:13:52.800]  正正就是在這個同樣的字裡
[00:13:52.800 --> 00:13:54.800]  就是「知道」或「不知道」
[00:13:54.800 --> 00:13:56.800]  是同一個字眼來的,Oida
[00:13:56.800 --> 00:13:59.800]  可羅在這段聖經裡很特別
[00:13:59.800 --> 00:14:01.800]  一開始他在這裡分享
[00:14:01.800 --> 00:14:03.800]  他說有些東西他要自誇
[00:14:03.800 --> 00:14:06.800]  自誇這個字眼其實有兩重意思
[00:14:06.800 --> 00:14:09.800]  負面的意思就是一個人將自己抬高
[00:14:09.800 --> 00:14:11.800]  將自己抬舉
[00:14:11.800 --> 00:14:14.800]  另一重的意思,這個字眼就是
[00:14:14.800 --> 00:14:19.800]  說對一個人為了一些事而覺得很自豪
[00:14:19.800 --> 00:14:21.800]  覺得這件事很值得分享
[00:14:21.800 --> 00:14:23.800]  很想跟別人說的
[00:14:23.800 --> 00:14:26.800]  這個很視乎個人的心路歷程
[00:14:26.800 --> 00:14:28.800]  和他的屬靈狀態
[00:14:28.800 --> 00:14:31.800]  可羅一開始說有些事我很自豪
[00:14:31.800 --> 00:14:33.800]  雖然這些事,自豪
[00:14:33.800 --> 00:14:37.800]  我在你面前說好像對你們沒什麼
[00:14:37.800 --> 00:14:39.800]  但是對我來的,是很重要的
[00:14:39.800 --> 00:14:41.800]  可羅在這裡要分享,告訴你
[00:14:41.800 --> 00:14:44.800]  有些事原來他曾經經歷過
[00:14:44.800 --> 00:14:47.800]  什麼事呢?在第一節最後說
[00:14:47.800 --> 00:14:51.800]  原來說到主顯現和啟示
[00:14:51.800 --> 00:14:56.800]  可羅說他曾經經歷過主的顯現
[00:14:56.800 --> 00:14:59.800]  和主的啟示
[00:14:59.800 --> 00:15:01.800]  顯現這個字眼,可羅很少用
[00:15:01.800 --> 00:15:03.800]  只是在這裡用過
[00:15:03.800 --> 00:15:05.800]  但是說到啟示
[00:15:05.800 --> 00:15:09.800]  可羅在聖經經常在書信裡用
[00:15:09.800 --> 00:15:11.800]  啟示其實是直接說到上帝
[00:15:11.800 --> 00:15:15.800]  藉著主耶穌基督所陳述、所介紹的真理
[00:15:15.800 --> 00:15:18.800]  或者今天簡單來說叫做聖經
[00:15:18.800 --> 00:15:21.800]  很明顯,可羅一開始
[00:15:21.800 --> 00:15:24.800]  跟哥倫多教會的信徒說得很清楚
[00:15:24.800 --> 00:15:27.800]  在你們教會當中,有些人曾經用神蹟
[00:15:27.800 --> 00:15:30.800]  啟示去吸引你跟隨他們
[00:15:30.800 --> 00:15:32.800]  不過這件事我們要非常小心
[00:15:32.800 --> 00:15:34.800]  因為可羅說,雖然有這樣的經歷
[00:15:34.800 --> 00:15:37.800]  但這不是常有的事
[00:15:37.800 --> 00:15:40.800]  可羅在這裡說一次,在其他書信裡找不到
[00:15:40.800 --> 00:15:43.800]  但是可羅卻強調的是
[00:15:43.800 --> 00:15:46.800]  上帝藉著主耶穌基督啟示的真理
[00:15:46.800 --> 00:15:49.800]  卻是常常在我們身邊出現
[00:15:49.800 --> 00:15:52.800]  這就是這裡所說的啟示
[00:15:52.800 --> 00:15:55.800]  可羅說,信徒應該將專注點
[00:15:55.800 --> 00:16:00.800]  放在上帝藉著主耶穌基督的教訓為我們的中心
[00:16:00.800 --> 00:16:04.800]  可羅在這裡更加用一個神蹟啟示
[00:16:04.800 --> 00:16:10.800]  他經歷過的,去陳述究竟他經歷過什麼特別的異象
[00:16:10.800 --> 00:16:13.800]  這裡所說的顯現和啟示
[00:16:13.800 --> 00:16:15.800]  接著他就說了一個經歷
[00:16:15.800 --> 00:16:20.800]  從第二節一直到第四節的部分
[00:16:20.800 --> 00:16:26.800]  在這部分,有很多弟兄姊妹都曾經摸了頭
[00:16:26.800 --> 00:16:28.800]  怎樣處理什麼事
[00:16:28.800 --> 00:16:31.800]  原來可羅在這裡說,當他寫《哥林多後書》的時候
[00:16:31.800 --> 00:16:37.800]  之前十四年,上帝曾經提了他去三重天
[00:16:37.800 --> 00:16:39.800]  有一個特別的經歷
[00:16:39.800 --> 00:16:41.800]  三重天是指什麼呢?
[00:16:41.800 --> 00:16:44.800]  其實這是一個很強的古晉東文化
[00:16:44.800 --> 00:16:49.800]  當時原來在猶太人的宇宙觀當中
[00:16:49.800 --> 00:16:51.800]  世界是分開三層次
[00:16:51.800 --> 00:16:57.800]  第一個層次當然是我們人可以活在大氣層以下的層次
[00:16:57.800 --> 00:17:03.800]  第二個層次就是在大氣層以外的星宿層次
[00:17:03.800 --> 00:17:07.800]  第三個層次就是上帝的居所
[00:17:07.800 --> 00:17:12.800]  也是後來他所說的在樂園裡的第四節
[00:17:12.800 --> 00:17:16.800]  當我們看到這段聖經的時候
[00:17:16.800 --> 00:17:19.800]  保羅說我有一個很特別的經歷
[00:17:19.800 --> 00:17:22.800]  曾經是上帝帶我去經歷過的
[00:17:22.800 --> 00:17:25.800]  去到一個上帝的居所裡
[00:17:25.800 --> 00:17:29.800]  讓他去看到一些很奇怪的事
[00:17:29.800 --> 00:17:31.800]  不過當他說這個經歷的時候
[00:17:31.800 --> 00:17:34.800]  有一句不斷重複的話
[00:17:34.800 --> 00:17:36.800]  在底重複了兩次
[00:17:36.800 --> 00:17:37.800]  是什麼呢?
[00:17:37.800 --> 00:17:39.800]  就是今天我剛才所說的這個題目
[00:17:39.800 --> 00:17:44.800]  也都在一般的和合本聖經裡用了括號括起它
[00:17:44.800 --> 00:17:46.800]  我和大家一起讀多一次
[00:17:46.800 --> 00:17:58.800]  他說:或在身內,我也不知道,只有神知道
[00:17:58.800 --> 00:18:00.800]  這個話不單出現一次
[00:18:00.800 --> 00:18:02.800]  他再重複出現多一次,在第三節
[00:18:02.800 --> 00:18:10.800]  或在身內,我也不知道,只有神知道
[00:18:10.800 --> 00:18:12.800]  請試問
[00:18:12.800 --> 00:18:14.800]  當你讀到這個時候
[00:18:14.800 --> 00:18:17.800]  不知道你有沒有一個問題
[00:18:17.800 --> 00:18:20.800]  究竟保羅知不知道呢?
[00:18:20.800 --> 00:18:24.800]  如果你讀到這裡,你不問這個問題
[00:18:24.800 --> 00:18:26.800]  我想你還沒有讀到神髓
[00:18:26.800 --> 00:18:28.800]  但當你讀到這個時候
[00:18:28.800 --> 00:18:31.800]  我們就會覺得保羅你不如直接說吧
[00:18:31.800 --> 00:18:33.800]  知道就好,就說知道吧
[00:18:33.800 --> 00:18:34.800]  不知道你就說不知道
[00:18:34.800 --> 00:18:36.800]  又說知道又說不知道
[00:18:36.800 --> 00:18:38.800]  還有一件事很奇怪的
[00:18:38.800 --> 00:18:40.800]  他說認識在基督裡有一個人
[00:18:40.800 --> 00:18:45.800]  但後來說著說著那個人原來是他自己
