
[00:00:00.000 --> 00:00:04.200]  各位靜姐妹早晨
[00:02:32.400 --> 00:02:34.400]  答對了
[00:02:34.400 --> 00:02:38.480]  一會舉手看看大家答
[00:02:38.480 --> 00:02:40.240]  第三條
[00:02:40.240 --> 00:02:45.680]  這裡是不是說三個博士來朝
[00:02:45.680 --> 00:02:46.880]  我們歌也這麼唱
[00:02:46.880 --> 00:02:48.640]  V3 Kings
[00:02:48.640 --> 00:02:49.760]  是不是三個博士
[00:02:49.760 --> 00:02:52.480]  這條比較容易一點
[00:02:52.480 --> 00:02:53.200]  是不是
[00:02:53.200 --> 00:02:55.760]  Yes和No
[00:02:55.760 --> 00:02:58.560]  最後一條
[00:02:58.560 --> 00:03:00.160]  就是
[00:03:00.160 --> 00:03:02.240]  這段事蹟是不是說博士
[00:03:02.240 --> 00:03:04.080]  去到耶穌出生的地
[00:03:04.080 --> 00:03:08.400]  去到馬槽裡面迎見聖嬰
[00:03:08.400 --> 00:03:09.360]  答對了
[00:03:09.360 --> 00:03:10.320]  OK
[00:03:10.320 --> 00:03:12.160]  好
[00:03:12.160 --> 00:03:13.840]  不要改了
[00:03:13.840 --> 00:03:16.080]  現在開估答案了
[00:03:16.080 --> 00:03:17.920]  開估答案了
[00:03:17.920 --> 00:03:19.920]  這四條問題
[00:03:19.920 --> 00:03:24.800]  答案都是No的
[00:03:24.800 --> 00:03:25.840]  有沒有人答對了
[00:03:25.840 --> 00:03:26.720]  又是答對了
[00:03:26.720 --> 00:03:27.920]  真好
[00:03:27.920 --> 00:03:29.360]  那你記得教諸學了
[00:03:29.360 --> 00:03:31.360]  好
[00:03:31.360 --> 00:03:33.120]  這個很多時候都是我們
[00:03:33.120 --> 00:03:35.200]  慣常的經文裡面
[00:03:35.200 --> 00:03:36.480]  就不知道為什麼
[00:03:36.480 --> 00:03:37.920]  可能是說的人
[00:03:37.920 --> 00:03:38.800]  可能是聽的人
[00:03:38.800 --> 00:03:39.920]  可能我們很容易
[00:03:39.920 --> 00:03:41.440]  錯覺就把它們加在一起
[00:03:41.440 --> 00:03:43.840]  以為這四條問題都是Yes的
[00:03:43.840 --> 00:03:44.880]  其實是錯的
[00:03:44.880 --> 00:03:47.200]  第一條當然和歷史有關係
[00:03:47.200 --> 00:03:48.000]  正確的
[00:03:48.000 --> 00:03:49.600]  或者根據經文正確
[00:03:49.600 --> 00:03:52.960]  以及歷史記載的答案是
[00:03:52.960 --> 00:03:56.000]  耶穌出生的時間
[00:03:56.000 --> 00:03:58.400]  不會在公元零年
[00:03:58.400 --> 00:04:01.440]  這是大約第三世紀以後的教父
[00:04:01.440 --> 00:04:03.760]  當他有個主教
[00:04:03.760 --> 00:04:06.080]  當他要定那些時間的時候
[00:04:06.080 --> 00:04:09.280]  就定了公元這個做法
[00:04:09.280 --> 00:04:11.040]  這個做法影響全世界
[00:04:11.040 --> 00:04:12.480]  以後就用這個方法
[00:04:12.480 --> 00:04:14.880]  特別是西方一直傳到全世界
[00:04:14.880 --> 00:04:16.160]  為什麼呢
[00:04:16.160 --> 00:04:18.640]  因為一個比較明確的時間性
[00:04:18.640 --> 00:04:20.480]  就是大希律王
[00:04:20.480 --> 00:04:24.480]  是死於公元前的四年
[00:04:24.480 --> 00:04:27.920]  他沒可能是耶穌在公元四年之後出生
[00:04:27.920 --> 00:04:30.320]  所以大約耶穌出生的時間
[00:04:30.320 --> 00:04:33.520]  在公元六到四年
[00:04:33.520 --> 00:04:34.960]  第二個問題
[00:04:34.960 --> 00:04:37.840]  這件事蹟不是說耶穌出生的
[00:04:37.840 --> 00:04:39.600]  都是不是的
[00:04:39.600 --> 00:04:42.240]  這段事蹟大家要留意經文說
[00:04:42.240 --> 00:04:45.040]  他不是進到馬棚
[00:04:45.040 --> 00:04:48.320]  是進到房子
[00:04:48.320 --> 00:04:49.920]  你已經留意了
[00:04:49.920 --> 00:04:53.760]  最後希律要殺死兩歲以下的小朋友
[00:04:53.760 --> 00:04:56.960]  就是說這個是過了一段時間
[00:04:56.960 --> 00:04:58.880]  這個跟第四題有關係的
[00:04:58.880 --> 00:05:01.840]  如果他真的就像現在的聖經
[00:05:01.840 --> 00:05:04.160]  大家見過聖誕節的聖經的時候
[00:05:04.160 --> 00:05:05.120]  教會都會做的
[00:05:05.120 --> 00:05:07.840]  就是路加芳第二章
[00:05:07.840 --> 00:05:10.320]  目人見到在野外見到異象
[00:05:10.320 --> 00:05:12.000]  那個就是耶穌出生的時間
[00:05:12.000 --> 00:05:15.120]  記載第八日就去聖殿
[00:05:15.120 --> 00:05:17.680]  獻聖嬰或者獻祭
[00:05:17.680 --> 00:05:20.400]  接著如果真的這樣
[00:05:20.400 --> 00:05:22.800]  博士跟他一起相遇
[00:05:22.800 --> 00:05:26.880]  但明顯的牧羊人和博士沒有相遇過
[00:05:26.880 --> 00:05:29.200]  是兩件不同的事蹟
[00:05:29.200 --> 00:05:30.880]  這裡是耶穌出生之後
[00:05:30.880 --> 00:05:33.440]  過了一段時間的一個記載
[00:05:33.440 --> 00:05:34.560]  可以嗎
[00:05:34.560 --> 00:05:35.600]  第三條
[00:05:35.600 --> 00:05:39.600]  幾個博士
[00:05:39.600 --> 00:05:42.720]  獻上黃金乳香活藥
[00:05:42.720 --> 00:05:44.800]  所以很容易就想起三樣東西
[00:05:44.800 --> 00:05:45.840]  就代表三個人
[00:05:45.840 --> 00:05:47.120]  可能是
[00:05:47.120 --> 00:05:48.160]  聖經沒有這麼說
[00:05:48.160 --> 00:05:49.200]  是幾個博士
[00:05:49.200 --> 00:05:51.520]  所以這個我猜大家都有留意
[00:05:51.520 --> 00:05:53.520]  第四條正如剛才所說
[00:05:53.520 --> 00:05:55.200]  不是馬槽
[00:05:55.200 --> 00:05:56.720]  是房子
[00:05:56.720 --> 00:05:58.240]  是小孩子
[00:05:58.240 --> 00:06:01.200]  是一個已經是
[00:06:01.200 --> 00:06:03.600]  大一點的嬰兒
[00:06:03.600 --> 00:06:06.320]  不是剛剛出生的小孩
[00:06:06.320 --> 00:06:08.640]  我再問大家
[00:06:08.640 --> 00:06:10.160]  答不答中
[00:06:10.160 --> 00:06:12.480]  都OK吧
[00:06:12.480 --> 00:06:13.200]  好
[00:06:13.200 --> 00:06:15.920]  現在回到經文裡面
[00:06:15.920 --> 00:06:17.440]  就是馬特甘第二章
[00:06:17.440 --> 00:06:18.880]  那段聖經
[00:06:18.880 --> 00:06:20.640]  今天我想從一個角度說
[00:06:20.640 --> 00:06:23.760]  正代黎明這個主題跟大家分享
[00:06:23.760 --> 00:06:26.400]  經文裡面有幾個主人翁
[00:06:26.400 --> 00:06:28.480]  幾個介紹的人物
[00:06:28.480 --> 00:06:31.440]  第一個就是大希律王
[00:06:31.440 --> 00:06:33.040]  因為聖經裡面有幾個希律
[00:06:33.040 --> 00:06:35.040]  所以為了分辨起見
[00:06:35.040 --> 00:06:39.600]  最早的那個就叫大希律王
[00:06:39.600 --> 00:06:41.120]  經文記載就是
[00:06:41.120 --> 00:06:45.040]  當博士或者一些譯做術士
[00:06:45.040 --> 00:06:46.560]  有些叫wise men
[00:06:46.560 --> 00:06:47.840]  有智慧的人
[00:06:47.840 --> 00:06:48.320]  他來
[00:06:48.320 --> 00:06:51.200]  一會兒我再講一講關於他們的一些事情
[00:06:51.200 --> 00:06:54.320]  當他來到耶路撒冷的時間
[00:06:54.320 --> 00:06:56.160]  很明顯他想著
[00:06:56.160 --> 00:07:00.880]  基督以生下來作猶太人的王
[00:07:00.880 --> 00:07:01.760]  他就想起
[00:07:01.760 --> 00:07:06.080]  耶路撒冷就是猶太人的大君王之城
[00:07:06.080 --> 00:07:09.280]  所以就去到那裡問當時的王
[00:07:09.280 --> 00:07:11.440]  那生下來的王
[00:07:11.440 --> 00:07:14.640]  是不是在哪個城市呢
[00:07:14.640 --> 00:07:18.240]  這個你可以想想很震撼的
[00:07:18.240 --> 00:07:20.240]  大希律在當王
[00:07:20.240 --> 00:07:21.520]  現在竟然有人問
[00:07:21.520 --> 00:07:26.560]  誰在新生王來取代你的位置
[00:07:26.560 --> 00:07:29.920]  當然他非常不安
[00:07:29.920 --> 00:07:36.800]  我先介紹一下大希律的一些檔案
[00:07:36.800 --> 00:07:43.440]  可能大家比較少從這個角度去理解這位人物
[00:07:43.440 --> 00:07:44.880]  不知道大家有沒有想過
[00:07:44.880 --> 00:07:49.600]  大希律是羅馬帝國之下的一個分封王
[00:07:49.600 --> 00:07:57.760]  為什麼一個他可以做羅馬帝國之下一個這麼高職位的人呢
[00:07:57.760 --> 00:07:59.920]  原來他是以東和猶太人
[00:07:59.920 --> 00:08:01.360]  他是半猶太人
[00:08:01.360 --> 00:08:04.400]  所以他也不是完全被猶太人排斥
[00:08:04.400 --> 00:08:06.320]  因為他也是半猶太人
[00:08:06.320 --> 00:08:07.760]  不過他以東的血統
[00:08:07.760 --> 00:08:11.360]  以東以素和猶太人非常有密切的關係
[00:08:11.360 --> 00:08:17.520]  大約是在若旦和東面的地方
[00:08:17.520 --> 00:08:20.800]  一個以東和猶太人的混血兒
[00:08:20.800 --> 00:08:26.080]  怎麼可以在羅馬帝國當上這麼高層的皇帝呢
[00:08:26.080 --> 00:08:27.600]  原來是這樣
[00:08:27.600 --> 00:08:30.240]  是因為大希律王的爸爸
[00:08:30.240 --> 00:08:34.000]  叫做安提帕特
[00:08:34.000 --> 00:08:38.480]  他曾經在打仗的時候救過矮薩大帝
[00:08:38.480 --> 00:08:44.000]  因為這樣的緣故,所以矮薩大帝就恩待他後裔
[00:08:44.000 --> 00:08:45.600]  就讓他當皇帝
[00:08:45.600 --> 00:08:50.000]  而且大希律王是一個相當長任期的皇帝
[00:08:50.000 --> 00:08:53.200]  在公元前的37年到第四年
[00:08:53.200 --> 00:08:54.800]  是相當長的日子
[00:08:54.800 --> 00:08:57.600]  如果大家還記得,聖經說
[00:08:57.600 --> 00:08:59.920]  我們這個聖殿建了40年了
[00:08:59.920 --> 00:09:01.440]  都是大希律王資助的
[00:09:01.440 --> 00:09:02.800]  他是半猶太人
[00:09:02.800 --> 00:09:09.680]  大希律王最大的貢獻,最大的好處是什麼
[00:09:09.680 --> 00:09:11.680]  他是建築界的天才
[00:09:11.680 --> 00:09:15.920]  我不知道大約有多少人去過以色列旅行
[00:09:15.920 --> 00:09:18.160]  我相信你知道我在說什麼
[00:09:18.160 --> 00:09:21.120]  他是一個建築界的天才
[00:09:21.120 --> 00:09:25.680]  到現在在以色列的地方的古蹟
[00:09:25.680 --> 00:09:28.400]  很多都是大希律那個時代建的
[00:09:28.400 --> 00:09:30.960]  包括聖殿,當然現在沒有了
[00:09:30.960 --> 00:09:33.520]  聖殿是他幫忙重修的
[00:09:33.520 --> 00:09:36.720]  還有一個去以色列一定去的地方
[00:09:36.720 --> 00:09:38.720]  就是該薩里亞、菲律比
[00:09:38.720 --> 00:09:41.840]  現在一個非常美麗的港口
[00:09:41.840 --> 00:09:47.280]  而那個港口有一個希律王的宮殿
[00:09:47.280 --> 00:09:50.480]  就在海邊的遺跡,有些海水浸著
[00:09:50.480 --> 00:09:53.360]  剛剛淺的地方你見到遺跡
[00:09:53.360 --> 00:09:55.360]  很美麗的地方
[00:09:55.360 --> 00:09:59.520]  還有一個必到的地方,在以色列的地方
[00:09:59.520 --> 00:10:03.040]  叫馬薩大,一個很震撼的地方
[00:10:03.040 --> 00:10:05.040]  如果你去過就知道我在說什麼了
[00:10:05.040 --> 00:10:07.040]  聖殿雖然沒有記載這個地方
[00:10:07.040 --> 00:10:12.240]  但這個地方是以色列人的一個標記
[00:10:12.240 --> 00:10:20.000]  因為當時記載他們非常慘烈的犧牲的城堡
[00:10:20.000 --> 00:10:24.880]  而那個地方有一段時間是希律王另外一個宮殿
[00:10:24.880 --> 00:10:27.920]  也是這個大希律所建的
[00:10:27.920 --> 00:10:31.440]  你可以見到從人的角度來講
[00:10:31.440 --> 00:10:35.280]  他做皇帝,時間相當長
[00:10:35.280 --> 00:10:40.240]  並且有一個非常好的腦袋
[00:10:40.240 --> 00:10:43.760]  他是一個很有能力的辦事的人
[00:10:43.760 --> 00:10:45.760]  這是他的好處
[00:10:45.760 --> 00:10:51.200]  不過大希律也有相當黑暗的一面
[00:10:51.200 --> 00:10:54.880]  首先他有無數的妻子和兒女
[00:10:54.880 --> 00:11:00.000]  歷史上沒有說過多少個太太,總之有無數的妻子和兒女
[00:11:00.000 --> 00:11:04.000]  一個人有權,有勢,有錢
[00:11:04.000 --> 00:11:08.320]  人性的黑暗就會進路
[00:11:08.320 --> 00:11:13.760]  如果未表達得這麼強烈的人性的黑暗
[00:11:13.760 --> 00:11:18.320]  最大的可能就是因為我沒有權,沒有錢,沒有勢力
[00:11:18.320 --> 00:11:22.800]  如果有可能,很多人都和希律差不多
[00:11:22.800 --> 00:11:28.320]  還有他的性情是非常沒有安全感的
[00:11:28.320 --> 00:11:31.040]  他對很多事情都猜疑的
[00:11:31.040 --> 00:11:36.400]  所以他曾經把多位的拉比殺害
[00:11:36.400 --> 00:11:40.480]  甚至最離譜的就是把他親生兒子也殺了
[00:11:40.480 --> 00:11:42.960]  因為怕親生兒子對他有不利
[00:11:42.960 --> 00:11:47.600]  當時的羅馬帝國的皇帝叫阿古斯督
[00:11:47.600 --> 00:11:49.920]  就是聖經裡的盧家芬所說的阿古斯督
[00:11:49.920 --> 00:11:55.760]  他曾經說過一句話,寧願做希律的豬也不要做希律的兒子
[00:11:55.760 --> 00:11:58.880]  兩個字希臘文是與大相關的
[00:11:58.880 --> 00:12:02.720]  寧願做希律的豬也不要做兒子
[00:12:02.720 --> 00:12:08.480]  因為就是因為希律猜疑的心,連親情也不念
[00:12:08.480 --> 00:12:14.240]  一個這樣的皇帝,你看回剛才的經文
[00:12:14.240 --> 00:12:20.400]  當希律王看到,我先回到剛才的經文
[00:12:20.400 --> 00:12:27.040]  這些博士問基督當生在何處,你回想一下剛才的背景
[00:12:27.040 --> 00:12:29.600]  你可以想像,他連兒子也不放過
[00:12:29.600 --> 00:12:32.800]  更何況那些不白生人說有人要做皇帝
[00:12:32.800 --> 00:12:36.640]  所以他心裡一定有很多不安的地方
[00:12:36.640 --> 00:12:41.760]  聖經說在第三節,希律王聽見之後心裡不安
[00:12:41.760 --> 00:12:46.240]  這個很強烈的,有些英文的,或者有些更強的翻譯
[00:12:46.240 --> 00:12:50.320]  他是非常坐立,不定的
[00:12:50.320 --> 00:12:54.560]  聖經接著說耶路撒冷合成的人也都不安
[00:12:54.560 --> 00:12:57.760]  大概整個的概括描寫
[00:12:57.760 --> 00:13:00.960]  包括他曾經做過的,包括現在這段時間
[00:13:00.960 --> 00:13:04.160]  跟著下來殺嬰的一個概括描寫
[00:13:04.160 --> 00:13:07.360]  當晚,當然耶路撒冷的居民就知道了
[00:13:07.360 --> 00:13:09.680]  不是第一時間知道,是一個概括描寫
[00:13:09.680 --> 00:13:13.040]  就是一個在位的政治人物
[00:13:13.040 --> 00:13:18.720]  一個在位有權的人物,他的心理狀態
[00:13:18.720 --> 00:13:23.680]  會影響其他老百姓的
[00:13:23.680 --> 00:13:26.720]  你看看阿富汗的情況
[00:13:26.720 --> 00:13:33.760]  不久之前,在電視機那一幕真的很震撼
[00:13:33.760 --> 00:13:38.160]  為了逃命爬上飛機的外面
[00:13:38.160 --> 00:13:40.160]  都在所不惜
[00:13:40.160 --> 00:13:46.480]  肯定背後很多領袖做了一些不好的決定
[00:13:46.480 --> 00:13:50.320]  搞到現在國家的情況
[00:13:50.320 --> 00:13:53.840]  越是有權勢的人,你的心理狀態
[00:13:53.840 --> 00:13:59.840]  會不知不覺地影響你周圍你下面的人
[00:13:59.840 --> 00:14:06.960]  希律心裡不安,耶路撒冷合成的人也都不安
[00:14:06.960 --> 00:14:12.240]  這個當我們看到今天很多我們熟悉的華人的社會也好
[00:14:12.240 --> 00:14:16.560]  或者是西方的社會也好
[00:14:16.560 --> 00:14:18.880]  正如很多人所說
[00:14:18.880 --> 00:14:26.000]  COVID-19大概是上帝要人悔改的一個記號
[00:14:26.000 --> 00:14:29.440]  似乎現在沒有一個政治領袖
[00:14:29.440 --> 00:14:33.920]  予以承認在上帝面前謙卑自己
[00:14:33.920 --> 00:14:40.080]  都要指責對方,都要掩飾自己的問題
[00:14:40.080 --> 00:14:47.760]  這個大概可能我們當中大部分人都不是政治領袖的人物
[00:14:47.760 --> 00:14:52.400]  但是我們有相同的地方
[00:14:52.400 --> 00:14:56.800]  就是當我們有某個地位
[00:14:56.800 --> 00:14:59.920]  某個身份
[00:14:59.920 --> 00:15:01.760]  我們的決定
[00:15:01.760 --> 00:15:06.000]  我們的心理狀態會影響我們周圍的人
[00:15:06.000 --> 00:15:10.080]  你作為一家的支柱、父親
[00:15:10.080 --> 00:15:15.040]  你的心理狀態會影響你的配偶、會影響你的子女
[00:15:15.040 --> 00:15:17.920]  你作為年老父母的子女
[00:15:17.920 --> 00:15:24.800]  你的心理狀態、你的想法會影響父母的患沒不安
[00:15:24.800 --> 00:15:26.480]  你作為老師
[00:15:26.480 --> 00:15:30.080]  你作為執事
[00:15:30.080 --> 00:15:33.360]  甚至作為丈夫、作為太太
[00:15:33.360 --> 00:15:36.640]  你的想法、你的做法
[00:15:36.640 --> 00:15:38.320]  不是單單是你自己
[00:15:38.320 --> 00:15:43.440]  是會影響旁邊的人
[00:15:43.440 --> 00:15:46.560]  我們大概不是每一個人都有這麼大的權力
[00:15:46.560 --> 00:15:51.120]  聖經說希律這個賈爾
[00:15:51.120 --> 00:15:54.480]  就跟這幫博士說
[00:15:54.480 --> 00:15:58.240]  你找到之後告訴我,我去拜他
[00:15:58.240 --> 00:16:00.080]  這個相當虛偽
[00:16:00.080 --> 00:16:02.800]  自古以來政治人物很多時候都很虛偽
[00:16:02.800 --> 00:16:09.120]  告訴他,對著鏡頭說的和背著鏡頭說的兩個人
[00:16:09.120 --> 00:16:10.080]  好了
[00:16:10.080 --> 00:16:12.960]  但實際上被愚弄之後
[00:16:12.960 --> 00:16:15.840]  因為上帝叫博士不要回去
[00:16:15.840 --> 00:16:17.760]  結果就老修成路
[00:16:17.760 --> 00:16:19.520]  有殺錯沒放過
[00:16:19.520 --> 00:16:22.080]  竟然做出滅盡人性的事
[00:16:22.080 --> 00:16:26.160]  把耶路撒冷兩歲以下全部殺光
[00:16:26.160 --> 00:16:28.160]  是非常殘忍
[00:16:28.160 --> 00:16:31.280]  所以剛才你看那個涉事的檔案
[00:16:31.280 --> 00:16:36.000]  你不會太奇怪他可以做出這樣的行動
[00:16:36.000 --> 00:16:40.000]  因為連他兒子自己都殺
[00:16:40.000 --> 00:16:42.000]  一個非常虛偽
[00:16:42.000 --> 00:16:44.720]  但很有能力的人
[00:16:44.720 --> 00:16:46.560]  希律王
[00:16:46.560 --> 00:16:49.200]  如果用靜待黎明這個主題來說
[00:16:49.200 --> 00:16:52.400]  他是其中一個製造黑暗的人
[00:16:52.400 --> 00:16:56.800]  其實上帝總會給你在某些崗位裏面
[00:16:56.800 --> 00:17:02.160]  可能是一間公司的某個部門的上司
[00:17:02.160 --> 00:17:04.080]  可能你有子女
[00:17:04.080 --> 00:17:05.920]  特別他們小的時候
[00:17:05.920 --> 00:17:11.040]  你是他的一個很重要的領導的人物
[00:17:11.040 --> 00:17:12.880]  可能在教會裏面
[00:17:12.880 --> 00:17:14.560]  你可能有個小組
[00:17:14.560 --> 00:17:16.080]  你在做組長
[00:17:16.080 --> 00:17:17.680]  我在做堂位
[00:17:17.680 --> 00:17:20.000]  在做執事
[00:17:20.000 --> 00:17:23.520]  其實當上帝把權力放在我們手裏面的時間
[00:17:23.520 --> 00:17:27.360]  把位置放在我們手裏面的時間
[00:17:27.360 --> 00:17:29.360]  我們如果處理得不好
[00:17:29.360 --> 00:17:32.160]  我們正在製造黑暗
[00:17:32.160 --> 00:17:34.560]  會把有意無意的
[00:17:34.560 --> 00:17:39.840]  把苦難痛苦放在別人身上
[00:17:39.840 --> 00:17:45.040]  我早幾個星期有機會去一間教會講道
[00:17:45.040 --> 00:17:49.920]  我講的主題叫快快樂樂敬拜神
[00:17:49.920 --> 00:17:52.480]  可以這樣講
[00:17:52.480 --> 00:17:54.240]  如果在教會裏面
[00:17:54.240 --> 00:17:56.080]  我們得不到這種喜樂
[00:17:56.080 --> 00:17:58.400]  回到很多心裏包袱的話
[00:17:58.400 --> 00:17:59.920]  這個是不正常的
[00:17:59.920 --> 00:18:01.920]  請我們特別
[00:18:01.920 --> 00:18:04.640]  上帝如果給你有機會服侍他
[00:18:04.640 --> 00:18:10.000]  你做一個不好製造不安的人
[00:18:10.000 --> 00:18:17.280]  電競民裏面第二班的人物就是一班宗教領袖
[00:18:17.280 --> 00:18:19.840]  我覺得最amazing就是這班宗教領袖
[00:18:19.840 --> 00:18:21.840]  這班宗教領袖太amazing了
[00:18:21.840 --> 00:18:23.840]  你看經文怎麼記載
[00:18:23.840 --> 00:18:26.640]  希律當然不是太熟悉聖經
[00:18:26.640 --> 00:18:28.640]  他叫了一班專家來
[00:18:28.640 --> 00:18:32.960]  那班專家說是祭司長和民間的民事
[00:18:32.960 --> 00:18:34.960]  即是說對聖經很熟悉
[00:18:34.960 --> 00:18:38.560]  祭司是憲制或在聖殿裏面負責敬拜的人
[00:18:38.560 --> 00:18:40.560]  民事是抄襲聖經的
[00:18:40.560 --> 00:18:43.520]  抄襲聖經之餘還有解釋聖經
[00:18:43.520 --> 00:18:49.920]  那你只要猶太人到現在為止敬賢的猶太人的會堂用的聖經都要搜抄
[00:18:49.920 --> 00:18:53.520]  大概用一個成年男人用一年的時間
[00:18:53.520 --> 00:18:56.720]  即是不上班一年一年用搜抄整本聖經
[00:18:56.720 --> 00:19:00.320]  這樣才是合規矩在會堂裏面用的經文
[00:19:00.320 --> 00:19:02.320]  到現在都是
[00:19:02.320 --> 00:19:04.800]  他們這麼熟悉聖經
[00:19:04.800 --> 00:19:08.080]  可能有不少的民事人根本會背聖經
[00:19:08.080 --> 00:19:10.080]  整本聖經都會背
[00:19:10.080 --> 00:19:15.600]  那當希律被人問一個這樣的問題
[00:19:15.600 --> 00:19:17.600]  根據他們的信仰
[00:19:17.600 --> 00:19:19.600]  基督當生在何處
[00:19:19.600 --> 00:19:21.600]  這裏是理塞亞,基督即是理塞亞
[00:19:21.600 --> 00:19:23.600]  基督是希臘文的說法,理塞亞是舊約的說法
[00:19:23.600 --> 00:19:25.600]  基督當生在何處的時候
[00:19:25.600 --> 00:19:27.600]  馬上找一班專家出來
[00:19:27.600 --> 00:19:29.600]  很厲害的一班專家
[00:19:29.600 --> 00:19:33.200]  他們馬上可以搭載百里行的地方
[00:19:33.200 --> 00:19:35.200]  基督會出生
[00:19:35.200 --> 00:19:37.200]  哇,真的厲害,如果我的神學生是這樣,真的厲害
[00:19:37.200 --> 00:19:39.200]  有星出現
[00:19:39.200 --> 00:19:41.200]  那就是晚上
[00:19:41.200 --> 00:19:43.200]  晚上睡覺的時候被人找醒了
[00:19:43.200 --> 00:19:45.200]  問聖經問題
[00:19:45.200 --> 00:19:47.200]  馬上答出
[00:19:47.200 --> 00:19:49.200]  很厲害吧
[00:19:49.200 --> 00:19:51.200]  他們對聖經相當熟悉的,閉上眼睛,發口號都會答
[00:19:51.200 --> 00:19:53.200]  基督生在犹大百里行
[00:19:53.200 --> 00:19:55.200]  為什麼呢
[00:19:55.200 --> 00:19:57.200]  因為這段經文
[00:19:57.200 --> 00:19:59.200]  在馬太芬第二章第六節
[00:19:59.200 --> 00:20:01.200]  引用的舊約聖經
[00:20:01.200 --> 00:20:03.200]  是來自尼加書第五章的一段聖經
[00:20:03.200 --> 00:20:05.200]  基督
[00:20:05.200 --> 00:20:07.200]  在尼加書第五章說
[00:20:07.200 --> 00:20:09.200]  他在犹大的諸城當中
[00:20:09.200 --> 00:20:11.200]  你不是小的
[00:20:11.200 --> 00:20:13.200]  因為將來有一位
[00:20:13.200 --> 00:20:15.200]  在尼加書那裡說
