
[00:00:00.000 --> 00:00:08.480]  呼鼎姐妹讓我們在聆聽主導熱線我們一起同心低頭禱告
[00:06:52.800 --> 00:06:58.080]  我們看了耶穌帶著門徒
[00:06:58.080 --> 00:07:01.840]  他們想這次又成功了
[00:07:01.840 --> 00:07:03.840]  又有一個這麼好的主
[00:07:03.840 --> 00:07:05.840]  又有法力無邊
[00:07:05.840 --> 00:07:07.840]  可以行這麼多神蹟奇事
[00:07:07.840 --> 00:07:11.120]  我們跟著他一定沒有錯過
[00:07:11.120 --> 00:07:13.120]  一定有好的結果
[00:07:13.120 --> 00:07:15.120]  誰不知他告訴你
[00:07:15.600 --> 00:07:19.600]  耶穌說我要被人在耶路撒冷糟蹋
[00:07:19.600 --> 00:07:21.600]  甚至被殺
[00:07:21.600 --> 00:07:23.600]  最後三天復活
[00:07:23.600 --> 00:07:28.080]  聽起來很失敗
[00:07:28.080 --> 00:07:30.080]  弟兄姊妹
[00:07:30.080 --> 00:07:34.960]  侍奉主在我們今天的過程中
[00:07:34.960 --> 00:07:37.920]  看起來很不吸引
[00:07:37.920 --> 00:07:39.920]  如果按照聖經的啟示
[00:07:40.720 --> 00:07:44.880]  為什麼今天教會的人這麼興奮
[00:07:44.880 --> 00:07:46.880]  這麼踴躍去教會
[00:07:46.880 --> 00:07:50.320]  其實是因為教會的領導
[00:07:50.320 --> 00:07:53.520]  知道這樣的道理不吸引
[00:07:53.520 --> 00:07:58.480]  為了要這個團體吸引人
[00:07:58.480 --> 00:08:01.120]  於是他們使出了一招
[00:08:01.120 --> 00:08:03.120]  這一招叫什麼
[00:08:03.120 --> 00:08:05.120]  使你覺得很有淑女的感覺
[00:08:05.840 --> 00:08:11.200]  很有這種所謂的驚天的感受
[00:08:11.200 --> 00:08:15.040]  於是在教會就很願意來參加
[00:08:15.040 --> 00:08:17.040]  無論在聚會的設計上
[00:08:17.040 --> 00:08:19.040]  就要做到像是靈音派
[00:08:19.040 --> 00:08:21.040]  我之前說的
[00:08:21.040 --> 00:08:25.040]  要有很多使人興奮的音樂
[00:08:25.040 --> 00:08:27.040]  影像
[00:08:27.040 --> 00:08:29.040]  所以大家有沒有留意
[00:08:29.040 --> 00:08:31.040]  教會這幾十年來最出名
[00:08:31.040 --> 00:08:33.040]  最喜歡做的事是什麼
[00:08:33.040 --> 00:08:35.040]  就是搞燈光音響
[00:08:35.040 --> 00:08:37.040]  教會很喜歡搞這些事
[00:08:37.040 --> 00:08:41.040]  經常為了燈光音響而吵架
[00:08:41.040 --> 00:08:43.040]  因為做得好一點的燈光
[00:08:43.040 --> 00:08:45.040]  就能夠給人一種感覺
[00:08:45.040 --> 00:08:47.040]  好像很勁拳
[00:08:47.040 --> 00:08:49.040]  我曾經去過一間教會
[00:08:49.040 --> 00:08:51.040]  好像看演唱會
[00:08:51.040 --> 00:08:53.040]  一入場
[00:08:53.040 --> 00:08:55.040]  準備開始崇拜音樂
[00:08:55.040 --> 00:08:57.040]  起砰砰聲的音樂
[00:08:57.040 --> 00:08:59.040]  然後燈光慢慢暗下來
[00:08:59.040 --> 00:09:01.040]  好像進入了一個
[00:09:01.040 --> 00:09:03.040]  屬靈的世界
[00:09:03.040 --> 00:09:05.040]  你還以為是去迪士尼樂園
[00:09:05.040 --> 00:09:07.040]  玩機動遊戲
[00:09:07.040 --> 00:09:09.040]  進入山洞探險
[00:09:09.040 --> 00:09:13.040]  然後音響就很勁
[00:09:13.040 --> 00:09:15.040]  有柔和的
[00:09:15.040 --> 00:09:17.040]  激昂的
[00:09:17.040 --> 00:09:19.040]  導致你有一種興奮的感覺
[00:09:19.040 --> 00:09:21.040]  為什麼要做這些
[00:09:21.040 --> 00:09:23.040]  教會很吸引
[00:09:23.040 --> 00:09:25.040]  而侍奉又怎樣
[00:09:25.040 --> 00:09:27.040]  侍奉的人
[00:09:27.040 --> 00:09:29.040]  做了之後
[00:09:29.040 --> 00:09:31.040]  就能幫到很多人的靈性
[00:09:31.040 --> 00:09:33.040]  侍奉了上帝
[00:09:33.040 --> 00:09:35.040]  但當時
[00:09:35.040 --> 00:09:37.040]  一個人的靈性
[00:09:37.040 --> 00:09:39.040]  是否靠這些事工
[00:09:39.040 --> 00:09:41.040]  或做一些行善的事
[00:09:41.040 --> 00:09:43.040]  行善很容易做的
[00:09:43.040 --> 00:09:45.040]  行善很容易做
[00:09:45.040 --> 00:09:47.040]  但行善不代表行善
[00:09:47.040 --> 00:09:49.040]  你是一個好的信徒
[00:09:49.040 --> 00:09:51.040]  行善只不過是鋪排出來
[00:09:51.040 --> 00:09:53.040]  讓人覺得你可以給一個機會
[00:09:53.040 --> 00:09:55.040]  別人去讚許你
[00:09:55.040 --> 00:09:57.040]  真正一個人栽培到的靈性
[00:09:57.040 --> 00:09:59.040]  是上帝的說話
[00:09:59.040 --> 00:10:01.040]  是上帝的啟示
[00:10:01.040 --> 00:10:03.040]  所以當我們回看
[00:10:03.040 --> 00:10:05.040]  剛才開始的時候
[00:10:05.040 --> 00:10:07.040]  我們說到方言的問題
[00:10:07.040 --> 00:10:09.040]  我也想回到聖經看
[00:10:09.040 --> 00:10:11.040]  聖經對方言的看法是怎樣
[00:10:11.040 --> 00:10:15.040]  聖經說得很坦誠
[00:10:15.040 --> 00:10:19.040]  是就是,不是就不是
[00:10:19.040 --> 00:10:21.040]  你不需要多說
[00:10:21.040 --> 00:10:23.040]  多說你會有其他的second thought
[00:10:23.040 --> 00:10:25.040]  其他的想法就會參入去
[00:10:25.040 --> 00:10:27.040]  這是我們上一堂
[00:10:27.040 --> 00:10:29.040]  崇拜在上一段經文
[00:10:29.040 --> 00:10:31.040]  所看到的內容
[00:10:31.040 --> 00:10:33.040]  於是門徒就在那時候
[00:10:33.040 --> 00:10:35.040]  我們回看第17章
[00:10:35.040 --> 00:10:37.040]  第23節的尾
[00:10:37.040 --> 00:10:39.040]  門徒就大大地憂愁
[00:10:39.040 --> 00:10:41.040]  如果本聖經是你的
[00:10:41.040 --> 00:10:43.040]  或者你正在用電子聖經
[00:10:43.040 --> 00:10:45.040]  也好
[00:10:45.040 --> 00:10:47.040]  真的很鼓勵你將這句說話
[00:10:47.040 --> 00:10:49.040]  豁充起來
[00:10:49.040 --> 00:10:51.040]  因為這句說話遲些去到第18章
[00:10:51.040 --> 00:10:53.040]  之後會再出現
[00:10:53.040 --> 00:10:55.040]  但用的情況又有些不同
[00:10:55.040 --> 00:10:57.040]  大大地憂愁
[00:10:57.040 --> 00:10:59.040]  我們上次已經說過
[00:10:59.040 --> 00:11:01.040]  一個人的靈性
[00:11:01.040 --> 00:11:03.040]  不是經常保持在一個
[00:11:03.040 --> 00:11:05.040]  很顛峰的狀態
[00:11:05.040 --> 00:11:07.040]  有些時候會up
[00:11:07.040 --> 00:11:09.040]  有些時候會down
[00:11:09.040 --> 00:11:11.040]  有些情況我們看不明白
[00:11:11.040 --> 00:11:13.040]  我們要承認我們作為信徒
[00:11:13.040 --> 00:11:15.040]  有些情況我們看不通
[00:11:15.040 --> 00:11:17.040]  未明白上帝的心思意念是怎樣
[00:11:17.040 --> 00:11:19.040]  於是乎
[00:11:19.040 --> 00:11:21.040]  他在這時候大大地憂愁
[00:11:21.040 --> 00:11:23.040]  因此
[00:11:23.040 --> 00:11:25.040]  在這個情況下
[00:11:25.040 --> 00:11:27.040]  我可以說
[00:11:27.040 --> 00:11:29.040]  中門徒經歷了耶穌的教導
[00:11:29.040 --> 00:11:31.040]  來到第17章第24節
[00:11:31.040 --> 00:11:33.040]  他們進入了一個
[00:11:33.040 --> 00:11:35.040]  靈性的低潮的狀態
[00:11:35.040 --> 00:11:37.040]  即是說
[00:11:37.040 --> 00:11:39.040]  彼得
[00:11:39.040 --> 00:11:41.040]  我們之前已經說過
[00:11:41.040 --> 00:11:43.040]  彼得被耶穌
[00:11:43.040 --> 00:11:45.040]  好幾次直接跟他說
[00:11:45.040 --> 00:11:47.040]  他的信是有些問題
[00:11:47.040 --> 00:11:49.040]  什麼問題?
[00:11:49.040 --> 00:11:51.040]  耶穌說我要死
[00:11:51.040 --> 00:11:53.040]  耶穌跟著跟他說
[00:11:53.040 --> 00:11:55.040]  撒旦退去後邊吧
[00:11:55.040 --> 00:11:59.040]  彼得在這個時候
[00:11:59.040 --> 00:12:01.040]  跟其他門徒可以說
[00:12:01.040 --> 00:12:03.040]  進入了一個靈性的低潮的狀態
[00:12:03.040 --> 00:12:05.040]  在這個狀態下
[00:12:05.040 --> 00:12:07.040]  那怎麼辦呢?
[00:12:07.040 --> 00:12:09.040]  作為信徒
[00:12:09.040 --> 00:12:11.040]  我們進入了一個
[00:12:11.040 --> 00:12:13.040]  門徒訓練的過程
[00:12:13.040 --> 00:12:17.040]  我們必然會經歷一些up and down
[00:12:17.040 --> 00:12:19.040]  高峰低谷的狀態
[00:12:19.040 --> 00:12:21.040]  你不可以否定
[00:12:21.040 --> 00:12:23.040]  有這些情況
[00:12:23.040 --> 00:12:25.040]  問題是在高峰或低谷的時候
[00:12:25.040 --> 00:12:27.040]  我們如何處理和面對
[00:12:27.040 --> 00:12:29.040]  這是重點
[00:12:29.040 --> 00:12:31.040]  所以今天我們看這段聖經
[00:12:31.040 --> 00:12:33.040]  其實就是要看到
[00:12:33.040 --> 00:12:35.040]  當他們進入了一個低谷狀態的時候
[00:12:35.040 --> 00:12:39.040]  耶穌如何幫助這班信徒
[00:12:39.040 --> 00:12:41.040]  而這班信徒也都是
[00:12:41.040 --> 00:12:43.040]  繼續面對不同的挑戰的時候
[00:12:43.040 --> 00:12:45.040]  他們如何面對
[00:12:45.040 --> 00:12:47.040]  我們就進入這段經文去看看
[00:12:47.040 --> 00:12:49.040]  在這個背景下
[00:12:49.040 --> 00:12:51.040]  我分為兩個部分
[00:12:51.040 --> 00:12:53.040]  第一個部分
[00:12:53.040 --> 00:12:55.040]  我給了一個副題
[00:12:55.040 --> 00:12:57.040]  從第24節至第25節的上半節
[00:12:57.040 --> 00:12:59.040]  你們或我們
[00:12:59.040 --> 00:13:01.040]  預備好面對
[00:13:01.040 --> 00:13:03.040]  隨時發生對我們
[00:13:03.040 --> 00:13:05.040]  靈性挑戰的情況嗎?
[00:13:05.040 --> 00:13:07.040]  隨時有的
[00:13:07.040 --> 00:13:09.040]  你不要說
[00:13:09.040 --> 00:13:11.040]  我上了教會就沒有靈性挑戰
[00:13:11.040 --> 00:13:13.040]  因為每個人都很好
[00:13:13.040 --> 00:13:15.040]  我告訴你教會是不是每個人都很好呢?
[00:13:15.040 --> 00:13:17.040]  可能你的挑戰正正在教會裏面
[00:13:17.040 --> 00:13:19.040]  更加白熱化
[00:13:19.040 --> 00:13:21.040]  更加衝突
[00:13:21.040 --> 00:13:23.040]  更大
[00:13:23.040 --> 00:13:25.040]  看看這節半的經文說了些什麼
[00:13:25.040 --> 00:13:27.040]  發生了些什麼事
[00:13:27.040 --> 00:13:29.040]  原來一開始說到了加伯隆
[00:13:29.040 --> 00:13:31.040]  有收丁碎的人來見彼得說
[00:13:31.040 --> 00:13:33.040]  你們的先生不立丁碎嗎?
[00:13:33.040 --> 00:13:35.040]  彼得說
[00:13:35.040 --> 00:13:37.040]  立
[00:13:37.040 --> 00:13:39.040]  很有趣啊
[00:13:39.040 --> 00:13:41.040]  這段聖經
[00:13:41.040 --> 00:13:43.040]  加伯隆是一個地方
[00:13:43.040 --> 00:13:45.040]  我們已經說過很多次
[00:13:45.040 --> 00:13:47.040]  加伯隆是羅馬政府
[00:13:47.040 --> 00:13:49.040]  在巴勒斯坦地的稅務中心城市
[00:13:49.040 --> 00:13:51.040]  我們說過很多次
[00:13:51.040 --> 00:13:53.040]  無論是地勢上
[00:13:53.040 --> 00:13:55.040]  因為當時巴勒斯坦
[00:13:55.040 --> 00:13:57.040]  從南到北
[00:13:57.040 --> 00:13:59.040]  或北到南的交通樞紐當中
[00:13:59.040 --> 00:14:01.040]  加伯隆可以說是在沿海路線
[00:14:01.040 --> 00:14:03.040]  進入內陸路線
[00:14:03.040 --> 00:14:05.040]  必經城市
[00:14:05.040 --> 00:14:07.040]  進入內陸路線
[00:14:07.040 --> 00:14:09.040]  進入內陸路線
[00:14:09.040 --> 00:14:11.040]  必經城市
[00:14:11.040 --> 00:14:13.040]  必經城市
[00:14:13.040 --> 00:14:15.040]  就是轉口港
[00:14:15.040 --> 00:14:17.040]  轉口港就最好收稅
[00:14:17.040 --> 00:14:19.040]  你沒得走
[00:14:19.040 --> 00:14:21.040]  我們提過很多次
[00:14:21.040 --> 00:14:23.040]  因此
[00:14:23.040 --> 00:14:25.040]  收稅中心
[00:14:25.040 --> 00:14:27.040]  很奇怪耶穌又選擇了
[00:14:27.040 --> 00:14:31.040]  成為報道中心的集中營
[00:14:31.040 --> 00:14:33.040]  或者是大本營
[00:14:33.040 --> 00:14:35.040]  耶穌在那裡認識了
[00:14:35.040 --> 00:14:37.040]  或者呼召了一個門徒
[00:14:37.040 --> 00:14:39.040]  那個門徒
[00:14:39.040 --> 00:14:41.040]  大家都知道叫什麼名字
[00:14:41.040 --> 00:14:43.040]  就是寫馬太福音的作者
[00:14:43.040 --> 00:14:45.040]  馬太對這些東西
[00:14:45.040 --> 00:14:47.040]  很敏感
[00:14:47.040 --> 00:14:49.040]  他一看到這裡的時候
[00:14:49.040 --> 00:14:51.040]  他就記載了又發生了一些
[00:14:51.040 --> 00:14:53.040]  跟稅務有關的事情
[00:14:53.040 --> 00:14:55.040]  發生什麼事
[00:14:55.040 --> 00:14:57.040]  原來有一群收稅的人
[00:14:57.040 --> 00:14:59.040]  不是一個半個
[00:14:59.040 --> 00:15:01.040]  如果大家留意一下英文聖經
[00:15:01.040 --> 00:15:03.040]  這裡說
[00:15:03.040 --> 00:15:05.040]  The collectors of the temple tax
[00:15:05.040 --> 00:15:07.040]  是一群人
[00:15:07.040 --> 00:15:09.040]  不是一個人
[00:15:09.040 --> 00:15:11.040]  不知道大家
[00:15:11.040 --> 00:15:13.040]  如果有一天在你家
[00:15:13.040 --> 00:15:15.040]  突然CRA派十個八個
[00:15:15.040 --> 00:15:17.040]  站在你家門口
[00:15:17.040 --> 00:15:19.040]  跟你說
[00:15:19.040 --> 00:15:21.040]  先生女士
[00:15:21.040 --> 00:15:23.040]  我來看看你的帳
[00:15:23.040 --> 00:15:25.040]  你交了稅沒有
[00:15:25.040 --> 00:15:27.040]  你怕不怕
[00:15:27.040 --> 00:15:29.040]  有沒有人做過生意
[00:15:29.040 --> 00:15:31.040]  如果做過生意的
[00:15:31.040 --> 00:15:33.040]  應該更加怕
[00:15:33.040 --> 00:15:35.040]  因為要收稅
[00:15:35.040 --> 00:15:37.040]  很害怕
[00:15:37.040 --> 00:15:39.040]  為什麼突然間
[00:15:39.040 --> 00:15:41.040]  有一批收稅的人
[00:15:41.040 --> 00:15:43.040]  收什麼稅
[00:15:43.040 --> 00:15:45.040]  收丁稅的稅務人員
[00:15:45.040 --> 00:15:47.040]  來找彼得耶穌
[00:15:47.040 --> 00:15:49.040]  這群人
[00:15:49.040 --> 00:15:51.040]  請留意
[00:15:51.040 --> 00:15:53.040]  來到的時候
[00:15:53.040 --> 00:15:55.040]  這群人不是找他們的領袖耶穌
[00:15:55.040 --> 00:15:57.040]  他們來到
[00:15:57.040 --> 00:15:59.040]  他們是找
[00:15:59.040 --> 00:16:01.040]  他們的領袖耶穌
[00:16:01.040 --> 00:16:03.040]  他們來到
[00:16:03.040 --> 00:16:05.040]  找的是找彼得耶穌
[00:16:05.040 --> 00:16:11.040]  大家覺得奇怪嗎
[00:16:11.040 --> 00:16:13.040]  奇怪的有兩件事
[00:16:13.040 --> 00:16:15.040]  第一
[00:16:15.040 --> 00:16:17.040]  為什麼突然間
[00:16:17.040 --> 00:16:19.040]  這群收稅的人會出現
[00:16:19.040 --> 00:16:21.040]  第二
[00:16:21.040 --> 00:16:23.040]  為什麼他們找彼得耶穌
[00:16:23.040 --> 00:16:25.040]  而不找其他人
[00:16:25.040 --> 00:16:27.040]  找他的領袖
[00:16:27.040 --> 00:16:29.040]  很有趣
[00:16:29.040 --> 00:16:31.040]  大家應該知道
[00:16:31.040 --> 00:16:33.040]  這些是非過了的
[00:16:33.040 --> 00:16:35.040]  我們想問一下
[00:16:35.040 --> 00:16:37.040]  究竟
[00:16:37.040 --> 00:16:39.040]  這兩條問題
[00:16:39.040 --> 00:16:41.040]  應該怎麼處理
[00:16:41.040 --> 00:16:43.040]  是不是巧合呢
[00:16:43.040 --> 00:16:45.040]  因為你的登記
[00:16:45.040 --> 00:16:47.040]  是在加帛林
[00:16:47.040 --> 00:16:49.040]  所以才來你的總部
[00:16:49.040 --> 00:16:51.040]  去查稅
[00:16:51.040 --> 00:16:53.040]  為什麼要來查呢
[00:16:53.040 --> 00:16:55.040]  不會突然間查的
[00:16:55.040 --> 00:16:57.040]  是不是
[00:16:57.040 --> 00:16:59.040]  在加拿大
[00:16:59.040 --> 00:17:01.040]  你什麼時候會被稅局查稅
[00:17:01.040 --> 00:17:03.040]  第一
[00:17:03.040 --> 00:17:05.040]  你報了稅
[00:17:05.040 --> 00:17:07.040]  報了不正常的稅
[00:17:07.040 --> 00:17:09.040]  第二個情況
[00:17:09.040 --> 00:17:11.040]  你完全沒有報過稅
[00:17:11.040 --> 00:17:13.040]  那他們有沒有報稅呢
[00:17:13.040 --> 00:17:15.040]  他們就來問這條問題
[00:17:15.040 --> 00:17:17.040]  首先我們要了解一下
[00:17:17.040 --> 00:17:19.040]  他們查什麼稅
[00:17:19.040 --> 00:17:21.040]  你查個人身俸稅
[00:17:21.040 --> 00:17:23.040]  還是
[00:17:23.040 --> 00:17:25.040]  有沒有交銷售稅
[00:17:25.040 --> 00:17:27.040]  有沒有交商業稅
[00:17:27.040 --> 00:17:29.040]  有沒有交遺產稅
[00:17:29.040 --> 00:17:31.040]  交什麼稅
[00:17:31.040 --> 00:17:33.040]  哦 丁稅
[00:17:33.040 --> 00:17:35.040]  大家知不知道什麼叫丁稅
[00:17:35.040 --> 00:17:37.040]  丁稅是一個
[00:17:37.040 --> 00:17:39.040]  很特別的稅項
[00:17:39.040 --> 00:17:41.040]  在猶太人當中
[00:17:41.040 --> 00:17:43.040]  丁稅最主要的
[00:17:43.040 --> 00:17:45.040]  收的目的
[00:17:45.040 --> 00:17:47.040]  是為了
[00:17:47.040 --> 00:17:49.040]  保障
[00:17:49.040 --> 00:17:51.040]  當時在這個
[00:17:51.040 --> 00:17:53.040]  聖地裏面
[00:17:53.040 --> 00:17:55.040]  如果
[00:17:55.040 --> 00:17:57.040]  他們是要
[00:17:57.040 --> 00:17:59.040]  得到
[00:17:59.040 --> 00:18:01.040]  這個聖殿運作
[00:18:01.040 --> 00:18:03.040]  他們需要一些經費
[00:18:03.040 --> 00:18:05.040]  其實你可以問
[00:18:05.040 --> 00:18:07.040]  原來他們平日
[00:18:07.040 --> 00:18:09.040]  供奉的
[00:18:09.040 --> 00:18:11.040]  或者奉獻的錢
[00:18:11.040 --> 00:18:13.040]  不夠他們運作的嗎
[00:18:13.040 --> 00:18:15.040]  夠不夠運作
[00:18:15.040 --> 00:18:17.040]  其實是另一回事
[00:18:17.040 --> 00:18:19.040]  你不是靠那些
[00:18:19.040 --> 00:18:21.040]  來帶這個
[00:18:21.040 --> 00:18:23.040]  贖罪制
[00:18:23.040 --> 00:18:25.040]  贖遣制
[00:18:25.040 --> 00:18:27.040]  或者
[00:18:27.040 --> 00:18:29.040]  感恩制
[00:18:29.040 --> 00:18:31.040]  這些制薪
[00:18:31.040 --> 00:18:33.040]  來將它
[00:18:33.040 --> 00:18:35.040]  成為運作的資金
[00:18:35.040 --> 00:18:37.040]  所以為什麼
[00:18:37.040 --> 00:18:39.040]  聖殿有些人就拿這些東西
[00:18:39.040 --> 00:18:41.040]  去賣
[00:18:41.040 --> 00:18:43.040]  猶太人就
[00:18:43.040 --> 00:18:45.040]  我不知道有沒有
[00:18:45.040 --> 00:18:47.040]  我相信也會有
[00:18:47.040 --> 00:18:49.040]  但是其他外邦的神就這樣做
[00:18:49.040 --> 00:18:51.040]  原來在聖經裏面
