
[00:00:00.000 --> 00:00:06.000]  各位兄弟姐妹 主佬平安
[00:04:24.000 --> 00:04:28.000]  分給我們產業
[00:04:28.000 --> 00:04:32.000]  來到核心的這一節
[00:04:32.000 --> 00:04:40.000]  於是摩西將他們的案件呈到耶和華面前
[00:04:40.000 --> 00:04:44.000]  耶和華就曉喻摩西說
[00:04:44.000 --> 00:04:49.000]  西羅菲哈的女兒說的有理
[00:04:49.000 --> 00:04:53.000]  你定要在他們父親的弟兄中
[00:04:53.000 --> 00:04:57.000]  把地分給他們為業
[00:04:57.000 --> 00:05:04.000]  要將他們父親的產業歸給他們
[00:05:04.000 --> 00:05:08.000]  第八節這一段的結束
[00:05:08.000 --> 00:05:13.000]  就更加將這個事件
[00:05:13.000 --> 00:05:19.000]  成為了摩西律法的一部分
[00:05:19.000 --> 00:05:21.000]  第八節
[00:05:21.000 --> 00:05:25.000]  你也要曉喻以色列人說
[00:05:25.000 --> 00:05:29.000]  人若死了沒有兒子
[00:05:29.000 --> 00:05:34.000]  就要把他的產業歸給他的女兒
[00:05:34.000 --> 00:05:36.000]  他若沒有女兒
[00:05:36.000 --> 00:05:41.000]  就要把他的產業給他的弟兄
[00:05:41.000 --> 00:05:43.000]  他若沒有弟兄
[00:05:43.000 --> 00:05:48.000]  就要把他的產業給他父親的弟兄
[00:05:48.000 --> 00:05:50.000]  他父親若沒有弟兄
[00:05:50.000 --> 00:05:57.000]  就要把他的產業給他族中最親近的親屬
[00:05:57.000 --> 00:06:00.000]  他便要得為業
[00:06:00.000 --> 00:06:04.000]  這要作以色列人的律例典章
[00:06:04.000 --> 00:06:10.000]  是照耶和華所吩咐摩西的
[00:06:10.000 --> 00:06:14.000]  我猜到你心裏第一個反應的
[00:06:14.000 --> 00:06:15.000]  四個字
[00:06:15.000 --> 00:06:17.000]  不關我事
[00:06:18.000 --> 00:06:20.000]  聖經裏面記載的
[00:06:20.000 --> 00:06:21.000]  不關我事
[00:06:21.000 --> 00:06:23.000]  我今天想要的
[00:06:23.000 --> 00:06:25.000]  快點告訴我
[00:06:25.000 --> 00:06:28.000]  讀聖經不要心急
[00:06:28.000 --> 00:06:32.000]  其實這裏說的是
[00:06:32.000 --> 00:06:36.000]  以色列進加南之前
[00:06:36.000 --> 00:06:38.000]  他們進加南做甚麼呢
[00:06:38.000 --> 00:06:41.000]  要得地為業
[00:06:41.000 --> 00:06:42.000]  你知道了
[00:06:42.000 --> 00:06:48.000]  上帝應許加南地給十二支派
[00:06:48.000 --> 00:06:51.000]  但這裏說馬拿西支派
[00:06:51.000 --> 00:06:55.000]  其中西羅菲哈這個人
[00:06:55.000 --> 00:06:58.000]  他在曠野死了
[00:06:58.000 --> 00:07:00.000]  他沒有兒子
[00:07:00.000 --> 00:07:02.000]  五個女兒
[00:07:02.000 --> 00:07:06.000]  五個女兒都有記載他們的名字
[00:07:06.000 --> 00:07:10.000]  三次文數記載這五個女兒
[00:07:10.000 --> 00:07:13.000]  都逐次記載他們的姓名
[00:07:13.000 --> 00:07:16.000]  不過我又是寫保證
[00:07:16.000 --> 00:07:19.000]  我們沒有一個人記得他們的名字
[00:07:19.000 --> 00:07:21.000]  反正不重要
[00:07:21.000 --> 00:07:22.000]  摩西我記得
[00:07:22.000 --> 00:07:24.000]  阿倫我記得
[00:07:24.000 --> 00:07:27.000]  西羅菲哈五個女兒
[00:07:27.000 --> 00:07:29.000]  甚麼呀
[00:07:29.000 --> 00:07:32.000]  不過你應該開始明白
[00:07:32.000 --> 00:07:35.000]  因為我們中國人的傳統
[00:07:35.000 --> 00:07:36.000]  應該明白
[00:07:36.000 --> 00:07:38.000]  西羅菲哈追兒子
[00:07:38.000 --> 00:07:40.000]  追得多辛苦
[00:07:40.000 --> 00:07:42.000]  懂不懂讀聖經
[00:07:42.000 --> 00:07:44.000]  不懂
[00:07:44.000 --> 00:07:46.000]  為甚麼生了五個女兒
[00:07:46.000 --> 00:07:48.000]  沒有兒子
[00:07:48.000 --> 00:07:50.000]  追一個一個一個
[00:07:50.000 --> 00:07:51.000]  結果死了
[00:07:51.000 --> 00:07:53.000]  都只有五個女兒
[00:07:53.000 --> 00:07:54.000]  很卡通
[00:07:54.000 --> 00:07:56.000]  不是的
[00:07:56.000 --> 00:07:58.000]  現在這五個女兒
[00:07:58.000 --> 00:08:03.000]  來到摩西和祭司
[00:08:03.000 --> 00:08:09.000]  和首領和全會眾的面前
[00:08:09.000 --> 00:08:11.000]  就提出一個要求
[00:08:11.000 --> 00:08:12.000]  簡單來說
[00:08:12.000 --> 00:08:14.000]  我們又是明白的
[00:08:14.000 --> 00:08:17.000]  新界那些地
[00:08:17.000 --> 00:08:19.000]  說香港
[00:08:19.000 --> 00:08:20.000]  丁屋
[00:08:20.000 --> 00:08:23.000]  丁字是甚麼意思
[00:08:23.000 --> 00:08:25.000]  就是兒子
[00:08:25.000 --> 00:08:26.000]  很簡單
[00:08:26.000 --> 00:08:28.000]  女兒呢 有沒有的
[00:08:28.000 --> 00:08:29.000]  沒有的
[00:08:29.000 --> 00:08:31.000]  為甚麼
[00:08:31.000 --> 00:08:32.000]  不知道
[00:08:32.000 --> 00:08:33.000]  是這樣的
[00:08:33.000 --> 00:08:34.000]  這個傳統
[00:08:34.000 --> 00:08:37.000]  雖然我們不求甚解
[00:08:37.000 --> 00:08:38.000]  不是很明白
[00:08:38.000 --> 00:08:41.000]  但我們都有同樣的
[00:08:41.000 --> 00:08:43.000]  社會文化背景
[00:08:43.000 --> 00:08:45.000]  很明白的
[00:08:45.000 --> 00:08:46.000]  原來分地
[00:08:46.000 --> 00:08:48.000]  只是分給兒子
[00:08:48.000 --> 00:08:51.000]  這五個女兒
[00:08:51.000 --> 00:08:53.000]  就站出來
[00:08:53.000 --> 00:08:56.000]  問為甚麼
[00:08:56.000 --> 00:08:59.000]  不可以分給我們呢
[00:08:59.000 --> 00:09:02.000]  你不分給我們的話
[00:09:02.000 --> 00:09:04.000]  我們爸爸沒有兒子
[00:09:04.000 --> 00:09:05.000]  就是沒有產業
[00:09:05.000 --> 00:09:09.000]  他的名字就不能流傳
[00:09:09.000 --> 00:09:12.000]  繼續後代
[00:09:12.000 --> 00:09:16.000]  很快我們不詳細
[00:09:16.000 --> 00:09:17.000]  逐節去說了
[00:09:17.000 --> 00:09:19.000]  你都明白的
[00:09:19.000 --> 00:09:21.000]  摩西很慎重
[00:09:21.000 --> 00:09:26.000]  沒有看輕這四位女性提出的
[00:09:26.000 --> 00:09:28.000]  其實不是請求
[00:09:28.000 --> 00:09:30.000]  其實是抗議
[00:09:30.000 --> 00:09:31.000]  有沒有聽到
[00:09:31.000 --> 00:09:33.000]  不對的
[00:09:33.000 --> 00:09:35.000]  不公道的
[00:09:35.000 --> 00:09:36.000]  沒有公義的
[00:09:36.000 --> 00:09:38.000]  你可以說下去的
[00:09:38.000 --> 00:09:39.000]  不過她們很有禮貌
[00:09:39.000 --> 00:09:42.000]  她們提出請求
[00:09:42.000 --> 00:09:45.000]  摩西也很認真
[00:09:45.000 --> 00:09:46.000]  這裏記載
[00:09:46.000 --> 00:09:48.000]  特別是中間第五節
[00:09:48.000 --> 00:09:51.000]  她就來求問耶和華
[00:09:51.000 --> 00:09:55.000]  耶和華怎樣吩咐摩西
[00:09:55.000 --> 00:10:01.000]  結果是要以色列人
[00:10:01.000 --> 00:10:06.000]  將地分給
[00:10:06.000 --> 00:10:10.000]  如果一個家庭沒有兒子
[00:10:10.000 --> 00:10:14.000]  就可以分給他們的女兒
[00:10:14.000 --> 00:10:18.000]  甚至律例典章第八節到十一節
[00:10:18.000 --> 00:10:20.000]  剛才你大概記不到了
[00:10:20.000 --> 00:10:24.000]  如果連女兒都沒有又怎樣
[00:10:24.000 --> 00:10:26.000]  分給她的弟兄
[00:10:26.000 --> 00:10:28.000]  又沒有弟兄又怎樣
[00:10:28.000 --> 00:10:30.000]  父親的弟兄
[00:10:30.000 --> 00:10:32.000]  父親都沒有弟兄又怎樣
[00:10:32.000 --> 00:10:34.000]  一步一步的
[00:10:34.000 --> 00:10:38.000]  經文是討論下去的
[00:10:38.000 --> 00:10:40.000]  好 我們讀完了
[00:10:40.000 --> 00:10:43.000]  仍然都是說那四個字
[00:10:43.000 --> 00:10:45.000]  不關我的事
[00:10:45.000 --> 00:10:47.000]  我們又不是新界
[00:10:47.000 --> 00:10:49.000]  又不是去套丁
[00:10:49.000 --> 00:10:51.000]  跟我們有什麼關係呢
[00:10:51.000 --> 00:10:53.000]  你問這個問題
[00:10:53.000 --> 00:10:55.000]  最好不要這麼大聲
[00:10:55.000 --> 00:10:56.000]  理直氣壯
[00:10:56.000 --> 00:10:58.000]  如果真的不關我們的事
[00:10:58.000 --> 00:11:03.000]  那就浪費了聖經寶貴的篇幅
[00:11:03.000 --> 00:11:04.000]  有沒有想過
[00:11:04.000 --> 00:11:07.000]  66卷聖經就是這麼多
[00:11:07.000 --> 00:11:11.000]  省下這十一節出來
[00:11:11.000 --> 00:11:14.000]  記載摩西多一篇講道
[00:11:14.000 --> 00:11:17.000]  那就更加幫助我們
[00:11:17.000 --> 00:11:18.000]  這是你的想法
[00:11:18.000 --> 00:11:23.000]  這不是聖靈默示聖經
[00:11:23.000 --> 00:11:29.000]  所以我們要放下理直氣壯
[00:11:29.000 --> 00:11:30.000]  讀聖經
[00:11:30.000 --> 00:11:34.000]  有時我都覺得挺刁蠻
[00:11:34.000 --> 00:11:37.000]  我認為是這樣
[00:11:37.000 --> 00:11:38.000]  不要啊
[00:11:38.000 --> 00:11:42.000]  虛心 近後一步
[00:11:42.000 --> 00:11:44.000]  小心 看清楚
[00:11:44.000 --> 00:11:47.000]  問素記說什麼
[00:11:47.000 --> 00:11:50.000]  很快就跟你溫習
[00:11:50.000 --> 00:11:54.000]  我猜其他同工都跟你提過
[00:11:54.000 --> 00:11:56.000]  黃牧師有沒有提過
[00:11:56.000 --> 00:11:59.000]  文素記的名字是
[00:11:59.000 --> 00:12:03.000]  在曠野數百姓的人數
[00:12:03.000 --> 00:12:06.000]  第一次在西乃
[00:12:06.000 --> 00:12:09.000]  最後來到二十六章
[00:12:09.000 --> 00:12:11.000]  就在摩押
[00:12:11.000 --> 00:12:15.000]  這兩個地方有什麼重要呢
[00:12:15.000 --> 00:12:18.000]  一個是開始離開埃及
[00:12:18.000 --> 00:12:22.000]  一個是來到約旦河東岸
[00:12:22.000 --> 00:12:26.000]  摩押旗對面就是耶利哥
[00:12:26.000 --> 00:12:30.000]  你記得約書亞圍城七日
[00:12:30.000 --> 00:12:33.000]  這是第一座城
[00:12:33.000 --> 00:12:37.000]  以色列人進入耶利哥的經歷
[00:12:37.000 --> 00:12:39.000]  所以這兩個地方
[00:12:39.000 --> 00:12:45.000]  其實是標誌了以色列十二支派
[00:12:45.000 --> 00:12:48.000]  在曠野四十年
[00:12:48.000 --> 00:12:51.000]  一個沒有水的地方
[00:12:51.000 --> 00:12:54.000]  一個什麼都沒有的地方
[00:12:54.000 --> 00:12:56.000]  出來的時候
[00:12:56.000 --> 00:12:58.000]  你數數數目
[00:12:58.000 --> 00:13:00.000]  那十八千萬
[00:13:00.000 --> 00:13:04.000]  六十萬三千五百五十人
[00:13:04.000 --> 00:13:11.000]  按照第一章文素記的結果
[00:13:11.000 --> 00:13:14.000]  二十六章四十年之後
[00:13:14.000 --> 00:13:19.000]  六十萬一千七百三十人
[00:13:19.000 --> 00:13:22.000]  有沒有精算師在呢?
[00:13:22.000 --> 00:13:24.000]  少了百分之幾
[00:13:24.000 --> 00:13:26.000]  是少了
[00:13:26.000 --> 00:13:30.000]  其實不死都已經很出奇
[00:13:30.000 --> 00:13:32.000]  有沒有這樣想過?
[00:13:32.000 --> 00:13:35.000]  我們以為他們還在埃及
[00:13:35.000 --> 00:13:38.000]  我們以為他們在文明的古國
[00:13:38.000 --> 00:13:39.000]  不是啊
[00:13:39.000 --> 00:13:42.000]  他們在一個荒蕪的曠野
[00:13:42.000 --> 00:13:45.000]  前後四十年
[00:13:45.000 --> 00:13:50.000]  上帝保守他們人口
[00:13:50.000 --> 00:13:52.000]  我們用波柏數字
[00:13:52.000 --> 00:13:56.000]  六十萬沒有少
[00:13:56.000 --> 00:13:58.000]  少了一個零頭
[00:13:58.000 --> 00:14:00.000]  你看到神的保守
[00:14:00.000 --> 00:14:04.000]  這是一個客觀的事實
[00:14:04.000 --> 00:14:07.000]  放在經文裏面
[00:14:07.000 --> 00:14:11.000]  所以更加重要的焦點
[00:14:11.000 --> 00:14:15.000]  文素記數點百姓
[00:14:15.000 --> 00:14:18.000]  但是希伯來文的聖經
[00:14:18.000 --> 00:14:21.000]  就用了一章一節
[00:14:21.000 --> 00:14:23.000]  希伯來文一個字
[00:14:23.000 --> 00:14:27.000]  Bamidbar在曠野
[00:14:27.000 --> 00:14:32.000]  作為這本書的名稱
[00:14:32.000 --> 00:14:38.000]  五經裏面最貼切的書名
[00:14:38.000 --> 00:14:44.000]  文素記不只是記載兩次人口統計
[00:14:44.000 --> 00:14:46.000]  文素記真的記載
[00:14:46.000 --> 00:14:51.000]  以色列在曠野的四十年
[00:14:51.000 --> 00:14:55.000]  分開三個主要的部分
[00:14:55.000 --> 00:15:00.000]  一至十章他們在西乃曠野
[00:15:00.000 --> 00:15:07.000]  十一到二十一章他們在曠野漂流
[00:15:07.000 --> 00:15:08.000]  其實很不值得
[00:15:08.000 --> 00:15:10.000]  因為你讀生命記第一章
[00:15:10.000 --> 00:15:15.000]  你記得十一日就可以行到迦南
[00:15:15.000 --> 00:15:17.000]  行了四十年
[00:15:17.000 --> 00:15:21.000]  這個迷失不是地理上
[00:15:21.000 --> 00:15:27.000]  是心態上不想進迦南
[00:15:27.000 --> 00:15:29.000]  文素記說的
[00:15:29.000 --> 00:15:35.000]  最後來到二十二到三十六章
[00:15:35.000 --> 00:15:39.000]  就是在約旦河邊到
[00:15:39.000 --> 00:15:41.000]  到門口
[00:15:41.000 --> 00:15:44.000]  不過摩西五經還未完
[00:15:44.000 --> 00:15:46.000]  還有一整卷生命記
[00:15:46.000 --> 00:15:49.000]  下一次我們還要看
[00:15:49.000 --> 00:15:56.000]  這是文素記在曠野的三個部分
[00:15:56.000 --> 00:15:58.000]  分別說甚麼
[00:15:58.000 --> 00:16:01.000]  第一個部分一至十章
[00:16:01.000 --> 00:16:09.000]  文素記記載以色列人在西乃
[00:16:09.000 --> 00:16:14.000]  在那裡分開十一段
[00:16:14.000 --> 00:16:18.000]  記載他們數點百姓
[00:16:18.000 --> 00:16:22.000]  但又有十一段五到十章
[00:16:22.000 --> 00:16:27.000]  上帝吩咐教導
[00:16:27.000 --> 00:16:29.000]  我們通常稱為律法
[00:16:29.000 --> 00:16:31.000]  這個說法不準確
[00:16:31.000 --> 00:16:33.000]  上帝的叮嚀
[00:16:33.000 --> 00:16:36.000]  上帝的吩咐
[00:16:36.000 --> 00:16:40.000]  這兩個部分都是十一段
[00:16:40.000 --> 00:16:42.000]  很有意思的
[00:16:42.000 --> 00:16:45.000]  對我們中國人就沒有這個傳統
[00:16:45.000 --> 00:16:49.000]  因為我們的文字是象形文字
[00:16:49.000 --> 00:16:52.000]  不是用字母拼出來
[00:16:52.000 --> 00:16:54.000]  不過我們懂英文
[00:16:54.000 --> 00:16:56.000]  所以你明白字母
[00:16:56.000 --> 00:16:59.000]  希伯來文有多少個字母
[00:16:59.000 --> 00:17:01.000]  不是二十六個
[00:17:01.000 --> 00:17:03.000]  二十二個
[00:17:03.000 --> 00:17:06.000]  你明白這個十一段的意思嗎
[00:17:06.000 --> 00:17:07.000]  一半
[00:17:07.000 --> 00:17:11.000]  所以兩個部分加起來
[00:17:11.000 --> 00:17:14.000]  是一個完整的段落
[00:17:14.000 --> 00:17:17.000]  這個段落的完整性在哪裡
[00:17:17.000 --> 00:17:19.000]  就是百姓出埃及
[00:17:19.000 --> 00:17:24.000]  不再是散兵游勇
[00:17:24.000 --> 00:17:27.000]  不再是一盤散沙
[00:17:27.000 --> 00:17:29.000]  不再是我們潮州人唱的
[00:17:29.000 --> 00:17:33.000]  (潮州話)
[00:17:33.000 --> 00:17:38.000]  自己人照顧隔壁的不認識的就不理他
[00:17:38.000 --> 00:17:45.000]  他們成為上主的子民
[00:17:45.000 --> 00:17:48.000]  這二十二段的經文
[00:17:48.000 --> 00:17:50.000]  文素記載
[00:17:50.000 --> 00:17:53.000]  不是從零開始
[00:17:53.000 --> 00:17:56.000]  是從負數開始
[00:17:56.000 --> 00:17:58.000]  懂不懂這樣看
[00:17:58.000 --> 00:18:00.000]  他們不習慣這樣
[00:18:00.000 --> 00:18:04.000]  在埃及的時候
[00:18:04.000 --> 00:18:06.000]  做奴隸
[00:18:06.000 --> 00:18:08.000]  能夠搞定自己
[00:18:08.000 --> 00:18:11.000]  已經很厲害
[00:18:11.000 --> 00:18:14.000]  但現在來到抗議
[00:18:14.000 --> 00:18:16.000]  更惡劣的環境
[00:18:16.000 --> 00:18:18.000]  更加要顧自己
[00:18:18.000 --> 00:18:19.000]  不是
[00:18:19.000 --> 00:18:21.000]  我們不是說這十一章
[00:18:21.000 --> 00:18:22.000]  這十章
[00:18:22.000 --> 00:18:24.000]  所以我們停在這裡
[00:18:24.000 --> 00:18:26.000]  我們再看下去
[00:18:26.000 --> 00:18:28.000]  更加精彩的
[00:18:28.000 --> 00:18:32.000]  就是文素記中間的三分一
[00:18:32.000 --> 00:18:34.000]  一章到二十六章
[00:18:34.000 --> 00:18:37.000]  四十年抗議的漂流
[00:18:37.000 --> 00:18:39.000]  十四章二十二節
[00:18:39.000 --> 00:18:41.000]  上帝說了一句話
[00:18:41.000 --> 00:18:46.000]  你們十次試探我
[00:18:46.000 --> 00:18:49.000]  真的能數到
[00:18:49.000 --> 00:18:51.000]  不過你不要拍照了
[00:18:51.000 --> 00:18:53.000]  拍了你也看不明白
[00:18:53.000 --> 00:18:55.000]  我介紹一本書給你看
[00:18:55.000 --> 00:18:58.000]  真的能數到十次
[00:18:58.000 --> 00:19:00.000]  在文素記裡
[00:19:00.000 --> 00:19:02.000]  你說這麼巧
[00:19:02.000 --> 00:19:04.000]  不是的,是故意的
[00:19:04.000 --> 00:19:06.000]  為什麼是故意的?
[00:19:06.000 --> 00:19:09.000]  因為這些試探上帝
[00:19:09.000 --> 00:19:14.000]  和上帝的訓誨教導
[00:19:14.000 --> 00:19:17.000]  是直接有關係的
[00:19:17.000 --> 00:19:20.000]  上帝因材施教
[00:19:20.000 --> 00:19:21.000]  不是
[00:19:21.000 --> 00:19:24.000]  上帝是在處境當中
[00:19:24.000 --> 00:19:27.000]  以色列人犯了什麼錯
[00:19:27.000 --> 00:19:30.000]  就從那裡去教導他們
[00:19:30.000 --> 00:19:32.000]  所以十一到十四章
[00:19:32.000 --> 00:19:35.000]  四次的試探
[00:19:35.000 --> 00:19:37.000]  帶來的是十五章
[00:19:37.000 --> 00:19:42.000]  四段上帝的教導
[00:19:42.000 --> 00:19:43.000]  十六章
[00:19:43.000 --> 00:19:47.000]  兩次可拉黨的叛變
[00:19:47.000 --> 00:19:50.000]  剛才五個女兒提過
[00:19:50.000 --> 00:19:51.000]  很厲害
[00:19:51.000 --> 00:19:55.000]  一次領袖試探上主
[00:19:55.000 --> 00:19:59.000]  上帝仍然很有耐性
[00:19:59.000 --> 00:20:02.000]  十七、十八、十九章
[00:20:02.000 --> 00:20:05.000]  五段的訓誨
[00:20:05.000 --> 00:20:07.000]  二十章
[00:20:07.000 --> 00:20:09.000]  兩段的試探
[00:20:09.000 --> 00:20:12.000]  就帶來最後記載
[00:20:12.000 --> 00:20:15.000]  原來在曠野
[00:20:15.000 --> 00:20:18.000]  以色列人學到功課
[00:20:18.000 --> 00:20:20.000]  他們信服神
[00:20:20.000 --> 00:20:21.000]  反敗為勝
[00:20:21.000 --> 00:20:24.000]  二十一章到二十四章
[00:20:24.000 --> 00:20:28.000]  火蛇、窮蛇的試探
[00:20:28.000 --> 00:20:29.000]  你有些印象
[00:20:29.000 --> 00:20:31.000]  不過你要回去溫書了
[00:20:31.000 --> 00:20:32.000]  這樣跟你說
[00:20:32.000 --> 00:20:37.000]  你只是有少少記得一點而已
[00:20:37.000 --> 00:20:41.000]  接著經文敘述記載
[00:20:41.000 --> 00:20:44.000]  有勝利的歡呼
[00:20:44.000 --> 00:20:46.000]  有祝福
[00:20:46.000 --> 00:20:49.000]  來到最後第十次
[00:20:49.000 --> 00:20:54.000]  拜巴力的瘟疫
[00:20:54.000 --> 00:20:58.000]  很嚴重的一次試探上主
[00:20:58.000 --> 00:21:00.000]  記載下去
[00:21:00.000 --> 00:21:01.000]  二十六章
[00:21:01.000 --> 00:21:03.000]  就是剛才我們提過
[00:21:03.000 --> 00:21:09.000]  第二次人口統計數點百姓
[00:21:09.000 --> 00:21:13.000]  我們不是想要討論
[00:21:13.000 --> 00:21:16.000]  第一、第二部分的文書
[00:21:16.000 --> 00:21:20.000]  我是想討論第三部分
[00:21:20.000 --> 00:21:24.000]  第三部分二十七到三十六章
[00:21:24.000 --> 00:21:27.000]  文書的標題在最後
[00:21:27.000 --> 00:21:29.000]  三十六章十三節
[00:21:29.000 --> 00:21:34.000]  這些是命令和典章
[00:21:34.000 --> 00:21:39.000]  但這十五段的命令典章
[00:21:39.000 --> 00:21:44.000]  是以西羅菲哈五個女開始
[00:21:44.000 --> 00:21:46.000]  剛才我們讀了二十七章
[00:21:46.000 --> 00:21:52.000]  又是以西羅菲哈五個女結束
[00:21:52.000 --> 00:21:54.000]  三十六章
[00:21:54.000 --> 00:21:58.000]  我們沒有時間逐段去討論
[00:21:58.000 --> 00:21:59.000]  我想說的是
[00:21:59.000 --> 00:22:02.000]  二十七章原來是這麼重要的
[00:22:02.000 --> 00:22:08.000]  它是開始文敘記第三個主要的部分
[00:22:08.000 --> 00:22:23.000]  它是開頭結尾解釋上帝的命令和典章的一個經典事件
[00:22:23.000 --> 00:22:26.000]  西羅菲哈五個女
[00:22:26.000 --> 00:22:28.000]  所以不是我們選擇
[00:22:28.000 --> 00:22:34.000]  是文敘記在記載曠野漂流四十年
[00:22:34.000 --> 00:22:40.000]  他們要成為神的百姓以色列學習
[00:22:40.000 --> 00:22:41.000]  在錯誤當中
[00:22:41.000 --> 00:22:44.000]  在試探神的當中
[00:22:44.000 --> 00:22:47.000]  上帝一路教他們
[00:22:47.000 --> 00:22:52.000]  教他們直到約旦河東岸摩亞地
[00:22:52.000 --> 00:22:54.000]  進去吧
[00:22:54.000 --> 00:22:57.000]  最後上帝還有很多東西要教的
[00:22:57.000 --> 00:23:06.000]  最後在曠野結束漂流要教的十五段命令和典章
[00:23:06.000 --> 00:23:10.000]  是以這五個女開始
[00:23:10.000 --> 00:23:13.000]  是以這五個女結束
[00:23:13.000 --> 00:23:15.000]  我想說的只是一句
[00:23:15.000 --> 00:23:16.000]  很重要
[00:23:16.000 --> 00:23:24.000]  不是我們心目中理直氣壯地問關我什麼事
[00:23:24.000 --> 00:23:29.000]  我沒時間和你討論整本文敘記
[00:23:29.000 --> 00:23:32.000]  如果剛才好像試食一樣
[00:23:32.000 --> 00:23:35.000]  appetizer 令你有胃口
[00:23:35.000 --> 00:23:38.000]  我介紹我那本書給你讀
[00:23:38.000 --> 00:23:40.000]  《五經訓誨》
[00:23:40.000 --> 00:23:44.000]  這本書裏有很詳細的討論
[00:23:44.000 --> 00:23:48.000]  不過暫時斷版了
[00:23:48.000 --> 00:23:52.000]  如果你訂要等一等
