
[00:00:00.000 --> 00:00:05.000]  我們一起思想神自己的說話 神的真理
[00:02:32.000 --> 00:02:34.000]  主耶穌是有意讓我們讀者
[00:02:34.000 --> 00:02:35.000]  或者當時的門徒
[00:02:35.000 --> 00:02:37.000]  甚至這個女人
[00:02:37.000 --> 00:02:39.000]  學習到在祈求
[00:02:39.000 --> 00:02:41.000]  祈禱的功課上
[00:02:41.000 --> 00:02:43.000]  很重要的真理
[00:02:43.000 --> 00:02:46.000]  究竟有什麼真理呢?
[00:02:46.000 --> 00:02:47.000]  時間的關係
[00:02:47.000 --> 00:02:49.000]  我只能直接和大家說
[00:02:49.000 --> 00:02:51.000]  我覺得這段聖經裡面
[00:02:51.000 --> 00:02:53.000]  有很重要的真理
[00:02:53.000 --> 00:02:55.000]  不過我們說一直以來
[00:02:55.000 --> 00:02:57.000]  我們看聖經就經常問
[00:02:57.000 --> 00:02:58.000]  為什麼耶穌會這樣做呢?
[00:02:58.000 --> 00:03:00.000]  耶穌為什麼會這樣說話呢?
[00:03:00.000 --> 00:03:02.000]  我們今天試試倒過來
[00:03:02.000 --> 00:03:03.000]  我們將我們的主角
[00:03:03.000 --> 00:03:05.000]  放在這個女人身上
[00:03:05.000 --> 00:03:06.000]  這個女人身上
[00:03:06.000 --> 00:03:07.000]  我們看看這個女人
[00:03:07.000 --> 00:03:09.000]  究竟有什麼值得
[00:03:09.000 --> 00:03:11.000]  我們學校的榜樣
[00:03:11.000 --> 00:03:12.000]  你說學校的榜樣?
[00:03:12.000 --> 00:03:13.000]  是的
[00:03:13.000 --> 00:03:14.000]  我想和大家說
[00:03:14.000 --> 00:03:16.000]  這個雖然不見經傳
[00:03:16.000 --> 00:03:17.000]  我連名字都不知道
[00:03:17.000 --> 00:03:18.000]  一個愛國的女人
[00:03:18.000 --> 00:03:20.000]  愛邦的女人
[00:03:20.000 --> 00:03:23.000]  但是她所表現出來的那種祈禱
[00:03:23.000 --> 00:03:26.000]  祈禱那種的態度
[00:03:26.000 --> 00:03:29.000]  是今天你和我都要學的
[00:03:29.000 --> 00:03:30.000]  究竟她的祈禱的態度
[00:03:30.000 --> 00:03:32.000]  有什麼精彩之處呢?
[00:03:32.000 --> 00:03:35.000]  這是一個很高分的祈禱
[00:03:35.000 --> 00:03:38.000]  是一個神很喜歡的祈禱
[00:03:38.000 --> 00:03:39.000]  這個祈禱最重要
[00:03:39.000 --> 00:03:41.000]  我們一路看下去的時候
[00:03:41.000 --> 00:03:43.000]  我想指出大家
[00:03:43.000 --> 00:03:46.000]  有三個很重要的真理和態度
[00:03:46.000 --> 00:03:47.000]  三個
[00:03:47.000 --> 00:03:49.000]  希望這次你離開的時候
[00:03:49.000 --> 00:03:50.000]  你記住這三樣東西
[00:03:50.000 --> 00:03:52.000]  以後我們祈禱的時候
[00:03:52.000 --> 00:03:54.000]  時常都想著這個女人
[00:03:54.000 --> 00:03:55.000]  想著這個女人
[00:03:55.000 --> 00:03:57.000]  所給我們看見的榜樣
[00:03:57.000 --> 00:03:58.000]  這三個真理
[00:03:58.000 --> 00:03:59.000]  哪三樣真理呢?
[00:03:59.000 --> 00:04:00.000]  第一
[00:04:00.000 --> 00:04:02.000]  這個女人對神
[00:04:02.000 --> 00:04:05.000]  有一種很徹底的信任
[00:04:05.000 --> 00:04:07.000]  她信任神
[00:04:07.000 --> 00:04:09.000]  徹底的信任神
[00:04:09.000 --> 00:04:10.000]  第二
[00:04:10.000 --> 00:04:13.000]  這個女人她知道自己的需要
[00:04:13.000 --> 00:04:14.000]  尤其是女兒
[00:04:14.000 --> 00:04:17.000]  她說我女兒被鬼附很苦
[00:04:17.000 --> 00:04:19.000]  她知道自己的需要
[00:04:19.000 --> 00:04:21.000]  她很明白她的需要
[00:04:21.000 --> 00:04:23.000]  所以她很懇切的
[00:04:23.000 --> 00:04:25.000]  她很懇切的
[00:04:25.000 --> 00:04:28.000]  來求神去醫好她
[00:04:28.000 --> 00:04:30.000]  這個懇切帶來一種
[00:04:30.000 --> 00:04:32.000]  很堅持的態度
[00:04:32.000 --> 00:04:35.000]  堅持而懇切的態度
[00:04:35.000 --> 00:04:36.000]  第三
[00:04:36.000 --> 00:04:38.000]  她很明白她的身份
[00:04:38.000 --> 00:04:40.000]  和耶穌的身份
[00:04:40.000 --> 00:04:43.000]  其實是無可誇的地方
[00:04:43.000 --> 00:04:44.000]  她應該是不配的
[00:04:44.000 --> 00:04:47.000]  她不是奉旨耶穌要醫好她的
[00:04:47.000 --> 00:04:48.000]  所以她很明白
[00:04:48.000 --> 00:04:51.000]  她存有一個謙卑的心
[00:04:51.000 --> 00:04:52.000]  三樣
[00:04:52.000 --> 00:04:53.000]  記得了嗎?
[00:04:53.000 --> 00:04:55.000]  我開頭就說了
[00:04:55.000 --> 00:04:56.000]  對神
[00:04:56.000 --> 00:04:58.000]  有一個信任
[00:04:58.000 --> 00:05:01.000]  對自己的需要所產生出來的一種
[00:05:01.000 --> 00:05:04.000]  堅持的懇切
[00:05:04.000 --> 00:05:06.000]  然後很明白神和我之間
[00:05:06.000 --> 00:05:08.000]  神要聽我祈禱嗎?
[00:05:08.000 --> 00:05:09.000]  不一定需要的
[00:05:09.000 --> 00:05:11.000]  不過我帶一個謙卑的心
[00:05:11.000 --> 00:05:13.000]  明白自己的地位
[00:05:13.000 --> 00:05:15.000]  來到神的面前
[00:05:15.000 --> 00:05:16.000]  謙卑
[00:05:16.000 --> 00:05:17.000]  懇切
[00:05:17.000 --> 00:05:19.000]  信任
[00:05:19.000 --> 00:05:21.000]  我們看看這三方面
[00:05:21.000 --> 00:05:25.000]  有什麼具體的意思和內容
[00:05:25.000 --> 00:05:26.000]  首先我們看看
[00:05:26.000 --> 00:05:28.000]  什麼叫做對神的信任
[00:05:28.000 --> 00:05:30.000]  究竟這個女人對神
[00:05:30.000 --> 00:05:31.000]  怎樣信任
[00:05:31.000 --> 00:05:32.000]  我們試一下
[00:05:32.000 --> 00:05:35.000]  將馬可福音和馬太福音
[00:05:35.000 --> 00:05:36.000]  綜合起來
[00:05:36.000 --> 00:05:38.000]  按情重組
[00:05:38.000 --> 00:05:40.000]  然後整個過程
[00:05:40.000 --> 00:05:41.000]  我們就看到
[00:05:41.000 --> 00:05:44.000]  我們追隨這個女人的心路歷程
[00:05:44.000 --> 00:05:45.000]  你就感覺到
[00:05:45.000 --> 00:05:48.000]  也明白到她的信任是一回事
[00:05:48.000 --> 00:05:49.000]  首先我們看
[00:05:49.000 --> 00:05:51.000]  耶穌去了推羅西頓
[00:05:51.000 --> 00:05:52.000]  一個外國的地方
[00:05:52.000 --> 00:05:53.000]  大概耶路撒冷
[00:05:53.000 --> 00:05:55.000]  或者以北的地方
[00:05:55.000 --> 00:05:57.000]  外國人的地方
[00:05:57.000 --> 00:06:01.000]  然後她本來是帶著一群門徒去退休
[00:06:01.000 --> 00:06:03.000]  所以她想避開那些人
[00:06:03.000 --> 00:06:04.000]  進了她的家裡
[00:06:04.000 --> 00:06:05.000]  想靜一靜
[00:06:05.000 --> 00:06:08.000]  誰知道風聲走漏了
[00:06:08.000 --> 00:06:10.000]  這個菲利基的女人
[00:06:10.000 --> 00:06:11.000]  馬可福音說
[00:06:11.000 --> 00:06:13.000]  這個希臘的女人
[00:06:13.000 --> 00:06:17.000]  聽到風聲走來找耶穌
[00:06:17.000 --> 00:06:19.000]  後面就叫她
[00:06:19.000 --> 00:06:21.000]  不斷地叫
[00:06:21.000 --> 00:06:22.000]  聖經告訴我
[00:06:22.000 --> 00:06:23.000]  中文不能翻譯
[00:06:23.000 --> 00:06:24.000]  是用一個不完美的聽法
[00:06:24.000 --> 00:06:26.000]  未完成式
[00:06:26.000 --> 00:06:27.000]  不斷地叫她
[00:06:27.000 --> 00:06:28.000]  叫她耶穌聽話
[00:06:28.000 --> 00:06:30.000]  主啊大衛的子孫啊
[00:06:30.000 --> 00:06:31.000]  可憐我的女兒
[00:06:31.000 --> 00:06:34.000]  因為她被鬼附得很苦
[00:06:34.000 --> 00:06:36.000]  陳詞很切
[00:06:36.000 --> 00:06:37.000]  對不對
[00:06:37.000 --> 00:06:38.000]  好了
[00:06:38.000 --> 00:06:39.000]  我們看高手過招了
[00:06:39.000 --> 00:06:40.000]  耶穌有三招
[00:06:40.000 --> 00:06:41.000]  這個女人有三招
[00:06:41.000 --> 00:06:42.000]  第一招
[00:06:42.000 --> 00:06:45.000]  耶穌一言不答
[00:06:45.000 --> 00:06:47.000]  針脈
[00:06:47.000 --> 00:06:49.000]  沒有反應
[00:06:49.000 --> 00:06:51.000]  這樣就夠慘了
[00:06:51.000 --> 00:06:53.000]  這麼狠切
[00:06:53.000 --> 00:06:55.000]  沒有任何反應
[00:06:55.000 --> 00:06:57.000]  沒有任何反應之後
[00:06:57.000 --> 00:06:58.000]  門徒就出來
[00:06:58.000 --> 00:06:59.000]  越幫越忙
[00:06:59.000 --> 00:07:01.000]  說這個女人很煩
[00:07:01.000 --> 00:07:03.000]  整天在後面吵著
[00:07:03.000 --> 00:07:05.000]  打發她走
[00:07:05.000 --> 00:07:08.000]  這些門徒也不友善
[00:07:08.000 --> 00:07:11.000]  你想想女人的感覺
[00:07:11.000 --> 00:07:13.000]  然後最慘的
[00:07:13.000 --> 00:07:15.000]  耶穌通常門徒說錯話的時候
[00:07:15.000 --> 00:07:16.000]  會打壓她
[00:07:16.000 --> 00:07:19.000]  誰知道耶穌這次就像是附和門徒
[00:07:19.000 --> 00:07:20.000]  這樣才慘
[00:07:20.000 --> 00:07:21.000]  耶穌說
[00:07:21.000 --> 00:07:23.000]  我奉差遣
[00:07:23.000 --> 00:07:26.000]  只不過去以色列家找迷藥
[00:07:26.000 --> 00:07:27.000]  更慘
[00:07:27.000 --> 00:07:28.000]  一盤冷水潑下來
[00:07:28.000 --> 00:07:30.000]  連耶穌也支持這幫門徒
[00:07:30.000 --> 00:07:32.000]  好像不理這個女人
[00:07:32.000 --> 00:07:33.000]  甚至叫她走一樣
[00:07:33.000 --> 00:07:35.000]  但是這個女人的反應怎麼樣呢
[00:07:35.000 --> 00:07:36.000]  我們記得
[00:07:36.000 --> 00:07:39.000]  聖經說這個女人不僅叫
[00:07:39.000 --> 00:07:42.000]  還跪在耶穌面前
[00:07:42.000 --> 00:07:43.000]  和合本就說
[00:07:43.000 --> 00:07:44.000]  拜耶穌
[00:07:44.000 --> 00:07:46.000]  大概原文是俯伏在這裡
[00:07:46.000 --> 00:07:47.000]  我不知道
[00:07:47.000 --> 00:07:48.000]  我不是抱著她的腳
[00:07:48.000 --> 00:07:50.000]  總而言之更加加碼
[00:07:50.000 --> 00:07:52.000]  加碼來跪在祂面前
[00:07:52.000 --> 00:07:56.000]  祈求祂說主啊幫助我
[00:07:56.000 --> 00:07:58.000]  這樣也算盡了吧
[00:07:58.000 --> 00:08:01.000]  誰知道耶穌還多說一句
[00:08:01.000 --> 00:08:03.000]  還多說一句
[00:08:03.000 --> 00:08:06.000]  吃東西是先給兒女吃的
[00:08:06.000 --> 00:08:09.000]  將兒女的餅給狗吃
[00:08:09.000 --> 00:08:11.000]  就不太對
[00:08:11.000 --> 00:08:13.000]  這句就更加
[00:08:13.000 --> 00:08:14.000]  我們說
[00:08:14.000 --> 00:08:16.000]  如果從一個比較人的角度來說
[00:08:16.000 --> 00:08:17.000]  是真的很冷酷
[00:08:17.000 --> 00:08:19.000]  就算不是踐踏她
[00:08:19.000 --> 00:08:22.000]  也是覺得
[00:08:22.000 --> 00:08:24.000]  很難過
[00:08:24.000 --> 00:08:26.000]  很失望
[00:08:26.000 --> 00:08:29.000]  很無情
[00:08:29.000 --> 00:08:31.000]  誰知道這個女人又回一招
[00:08:31.000 --> 00:08:33.000]  這個女人說
[00:08:33.000 --> 00:08:35.000]  是,對的,主啊
[00:08:35.000 --> 00:08:36.000]  你說得對
[00:08:36.000 --> 00:08:38.000]  不過狗也有機會吃
[00:08:38.000 --> 00:08:43.000]  主人掉到地上的碎渣
[00:08:43.000 --> 00:08:46.000]  於是耶穌就回了兩句話
[00:08:46.000 --> 00:08:48.000]  馬太福音那句就說
[00:08:48.000 --> 00:08:52.000]  你的信心真是大了
[00:08:52.000 --> 00:08:54.000]  馬太福音那裡記載就說
[00:08:54.000 --> 00:08:56.000]  就憑著你這句話
[00:08:56.000 --> 00:08:59.000]  你的女兒就被醫好
[00:08:59.000 --> 00:09:01.000]  於是就開始
[00:09:01.000 --> 00:09:03.000]  鬼就離開了她的女兒
[00:09:03.000 --> 00:09:05.000]  安情重組
[00:09:05.000 --> 00:09:07.000]  我剛才說安情重組的時候
[00:09:07.000 --> 00:09:10.000]  我想你去感受這個女人的心境
[00:09:10.000 --> 00:09:12.000]  如果你是女人你會怎麼感覺
[00:09:12.000 --> 00:09:14.000]  多慘
[00:09:14.000 --> 00:09:16.000]  帶著盼望
[00:09:16.000 --> 00:09:20.000]  懇切來求耶穌
[00:09:20.000 --> 00:09:23.000]  來拯救她的女兒
[00:09:23.000 --> 00:09:24.000]  得到的是什麼呢?
[00:09:24.000 --> 00:09:26.000]  沉默
[00:09:26.000 --> 00:09:28.000]  接著呢
[00:09:28.000 --> 00:09:31.000]  得到的是令她失望的答案
[00:09:31.000 --> 00:09:35.000]  再進一步無情的答案
[00:09:35.000 --> 00:09:38.000]  換了你你會怎麼想
[00:09:38.000 --> 00:09:40.000]  不過有時候我們想
[00:09:40.000 --> 00:09:41.000]  換了我們
[00:09:41.000 --> 00:09:43.000]  我們說我們也很共鳴
[00:09:43.000 --> 00:09:46.000]  有時候我們也有這種感覺
[00:09:46.000 --> 00:09:48.000]  是不是
[00:09:48.000 --> 00:09:50.000]  或者你現在也有這種感覺
[00:09:50.000 --> 00:09:52.000]  你不是帶著你的好心的哀求
[00:09:52.000 --> 00:09:54.000]  你一個很困難的人生的面對
[00:09:54.000 --> 00:09:57.000]  沒辦法能夠解決的問題
[00:09:57.000 --> 00:09:59.000]  來到神的面前祈禱
[00:09:59.000 --> 00:10:02.000]  祈一大輪之後你發覺神是真默的
[00:10:02.000 --> 00:10:05.000]  沒有反應
[00:10:05.000 --> 00:10:07.000]  還有不單沒有反應
[00:10:07.000 --> 00:10:10.000]  越祈就越和
[00:10:10.000 --> 00:10:12.000]  一件不夠再多來一件
[00:10:12.000 --> 00:10:15.000]  接著還多踩你一腳
[00:10:15.000 --> 00:10:16.000]  你明不明
[00:10:16.000 --> 00:10:17.000]  你有沒有這樣的感覺
[00:10:17.000 --> 00:10:18.000]  我有
[00:10:18.000 --> 00:10:20.000]  我相信你也有
[00:10:20.000 --> 00:10:23.000]  這個女人就是這樣的感覺
[00:10:23.000 --> 00:10:25.000]  現在我們要問這個女人
[00:10:25.000 --> 00:10:28.000]  重要的厲害之處在哪裡呢
[00:10:28.000 --> 00:10:30.000]  剛才我們說這個女人雖然是這樣
[00:10:30.000 --> 00:10:32.000]  很多人包括你和我
[00:10:32.000 --> 00:10:34.000]  這樣的感覺裡面的時候
[00:10:34.000 --> 00:10:36.000]  我們就放棄了
[00:10:36.000 --> 00:10:38.000]  我們就開始懷疑神
[00:10:38.000 --> 00:10:40.000]  究竟你聽不聽我祈禱
[00:10:40.000 --> 00:10:43.000]  我們懷疑神說你為什麼不理我
[00:10:43.000 --> 00:10:45.000]  好像哈巴谷那樣
[00:10:45.000 --> 00:10:47.000]  我要上那個守望樓上面
[00:10:47.000 --> 00:10:48.000]  看你怎麼回答我
[00:10:48.000 --> 00:10:50.000]  為什麼你默然不語為著
[00:10:50.000 --> 00:10:52.000]  為什麼你看著不理
[00:10:52.000 --> 00:10:53.000]  是不是
[00:10:53.000 --> 00:10:55.000]  我們心裡面就很不高興
[00:10:55.000 --> 00:10:57.000]  這個女人的厲害之處
[00:10:57.000 --> 00:10:58.000]  她是外邦的女人
[00:10:58.000 --> 00:11:00.000]  她是外國女人連名字都沒有
[00:11:00.000 --> 00:11:01.000]  我們說真是厲害
[00:11:01.000 --> 00:11:02.000]  連名字都沒有
[00:11:02.000 --> 00:11:03.000]  她不知道她叫什麼
[00:11:03.000 --> 00:11:04.000]  不過她的榜樣
[00:11:04.000 --> 00:11:06.000]  我們以後都要記住的就是
[00:11:06.000 --> 00:11:08.000]  她並沒有像我們這樣的反應
[00:11:08.000 --> 00:11:09.000]  她不理那麼多
[00:11:09.000 --> 00:11:11.000]  她就繼續信任
[00:11:11.000 --> 00:11:13.000]  信任耶穌是會治好她的
[00:11:13.000 --> 00:11:15.000]  信任耶穌的愛
[00:11:15.000 --> 00:11:17.000]  信任耶穌的能力
[00:11:17.000 --> 00:11:19.000]  是不會改變的
[00:11:19.000 --> 00:11:20.000]  弟兄姊妹
[00:11:20.000 --> 00:11:23.000]  很多時候我們祈禱的成功或者失敗
[00:11:23.000 --> 00:11:25.000]  或者我們的考驗就在於
[00:11:25.000 --> 00:11:27.000]  我們有沒有懷疑
[00:11:27.000 --> 00:11:29.000]  很多人奇奇怪怪的時候
[00:11:29.000 --> 00:11:30.000]  祈禱開始的時候
[00:11:30.000 --> 00:11:31.000]  個個都很熱心的
[00:11:31.000 --> 00:11:33.000]  個個都很有信心的
[00:11:33.000 --> 00:11:34.000]  但持久戰
[00:11:34.000 --> 00:11:35.000]  當一件事
[00:11:35.000 --> 00:11:36.000]  兩件事
[00:11:36.000 --> 00:11:37.000]  三件事發生
[00:11:37.000 --> 00:11:39.000]  並不是像我們想像的
[00:11:39.000 --> 00:11:41.000]  並且好像越來越背道而馳的時候
[00:11:41.000 --> 00:11:44.000]  究竟我們對神有多少信任
[00:11:44.000 --> 00:11:47.000]  就是那個考驗有多少分的時間
[00:11:47.000 --> 00:11:49.000]  我記得在另外一堂好像有說過
[00:11:49.000 --> 00:11:50.000]  如果這堂說過不好意思
[00:11:50.000 --> 00:11:52.000]  我經常都不記得我說過些什麼
[00:11:52.000 --> 00:11:56.000]  今天不是在金融海嘯當中嗎
[00:11:56.000 --> 00:11:58.000]  今天不是很多個打擊嗎
[00:11:58.000 --> 00:11:59.000]  今天不是很多時候
[00:11:59.000 --> 00:12:00.000]  你和我很多祈禱裡面
[00:12:00.000 --> 00:12:02.000]  為什麼奇跡越來越差
[00:12:02.000 --> 00:12:04.000]  為什麼我就是越來越不對勁
[00:12:04.000 --> 00:12:05.000]  神不知道的嗎
[00:12:05.000 --> 00:12:07.000]  當這些日子來到的時候
[00:12:07.000 --> 00:12:08.000]  我告訴你
[00:12:08.000 --> 00:12:12.000]  這個正是一個考驗和評分的時間
[00:12:12.000 --> 00:12:15.000]  風平浪靜的日子的時候
[00:12:15.000 --> 00:12:18.000]  沒有人知道一個人究竟有多少信心
[00:12:18.000 --> 00:12:20.000]  但是當真是考驗來的時候
[00:12:20.000 --> 00:12:23.000]  就顯出有信心的人和沒有信心的人的分別
[00:12:23.000 --> 00:12:25.000]  對神信得過的和信不過的分別
[00:12:25.000 --> 00:12:26.000]  是不是
[00:12:26.000 --> 00:12:28.000]  我和大家引用過巴菲特
[00:12:28.000 --> 00:12:30.000]  我很喜歡引用巴菲特這句名言
[00:12:30.000 --> 00:12:31.000]  是不是
[00:12:31.000 --> 00:12:34.000]  當潮退的時候
[00:12:34.000 --> 00:12:36.000]  才看到誰在拿榮
[00:12:36.000 --> 00:12:39.000]  這個他是說金融
[00:12:39.000 --> 00:12:41.000]  就是說好事的時候
[00:12:41.000 --> 00:12:43.000]  你游我游很爽的
[00:12:43.000 --> 00:12:44.000]  但是潮一退的時候
[00:12:44.000 --> 00:12:46.000]  知道誰有負責誰沒有負責
[00:12:46.000 --> 00:12:47.000]  就已經出來了
[00:12:47.000 --> 00:12:48.000]  我不是說金融
[00:12:48.000 --> 00:12:50.000]  我敢說屬靈的問題
[00:12:50.000 --> 00:12:51.000]  屬靈的時候
[00:12:51.000 --> 00:12:52.000]  大家沒事的時候
[00:12:52.000 --> 00:12:54.000]  你和我都很開心的
[00:12:54.000 --> 00:12:55.000]  又來禮拜堂
[00:12:55.000 --> 00:12:56.000]  我們又奉獻
[00:12:56.000 --> 00:12:57.000]  我們參加團契
[00:12:57.000 --> 00:12:58.000]  我們有很多的侍奉
[00:12:58.000 --> 00:12:59.000]  沒事的
[00:12:59.000 --> 00:13:00.000]  分不出分別的
[00:13:00.000 --> 00:13:03.000]  但是當那個打擊一來到的時候
[00:13:03.000 --> 00:13:05.000]  就誰的信心是真的
[00:13:05.000 --> 00:13:07.000]  誰的信心以前只有一個港字的
[00:13:07.000 --> 00:13:09.000]  就完全顯露出來
[00:13:09.000 --> 00:13:10.000]  這個女人厲害了
[00:13:10.000 --> 00:13:12.000]  這個女人的信心是真的
[00:13:12.000 --> 00:13:14.000]  一而再再而三
[00:13:14.000 --> 00:13:16.000]  全部都和她所祈求的
[00:13:16.000 --> 00:13:18.000]  完全是相反的現象
[00:13:18.000 --> 00:13:20.000]  她仍然相信
[00:13:20.000 --> 00:13:21.000]  這個就是她厲害之處
[00:13:21.000 --> 00:13:24.000]  對神一種徹底的信任
[00:13:24.000 --> 00:13:25.000]  不作他想
[00:13:25.000 --> 00:13:27.000]  我不管發生什麼事
[00:13:27.000 --> 00:13:28.000]  我就是信你
[00:13:28.000 --> 00:13:29.000]  我就是信你
[00:13:29.000 --> 00:13:30.000]  這種盲徑
[00:13:30.000 --> 00:13:31.000]  我告訴你
[00:13:31.000 --> 00:13:33.000]  就是這個女人的厲害之處
[00:13:33.000 --> 00:13:35.000]  也是我們祈禱的秘訣
[00:13:35.000 --> 00:13:37.000]  知道嗎
[00:13:37.000 --> 00:13:38.000]  第二
[00:13:38.000 --> 00:13:42.000]  剛才我說她是一種很堅持的懇切
[00:13:42.000 --> 00:13:44.000]  就是這個女人為什麼這麼懇切
[00:13:44.000 --> 00:13:46.000]  當然她有她的原因
[00:13:46.000 --> 00:13:47.000]  她的女兒
[00:13:47.000 --> 00:13:48.000]  她很愛的女兒
[00:13:48.000 --> 00:13:49.000]  很苦
[00:13:49.000 --> 00:13:51.000]  她說得很清楚
[00:13:51.000 --> 00:13:53.000]  她有百分之百的理由
[00:13:53.000 --> 00:13:54.000]  來到耶穌基督面前
[00:13:54.000 --> 00:13:56.000]  耶穌基督說你知道我女兒很苦
[00:13:56.000 --> 00:13:58.000]  我唯一的機會
[00:13:58.000 --> 00:14:00.000]  就是向你求你醫好她
[00:14:00.000 --> 00:14:03.000]  所以你看這個女人的懇切
[00:14:03.000 --> 00:14:06.000]  成為她一個很重要的態度
[00:14:06.000 --> 00:14:08.000]  沒有一個不懇切的人
[00:14:08.000 --> 00:14:10.000]  來到神面前是夢醒的
[00:14:10.000 --> 00:14:12.000]  懇切是因為你真的知道自己的需要
[00:14:12.000 --> 00:14:14.000]  不過我想再說多一點
[00:14:14.000 --> 00:14:17.000]  這個懇切帶來一個很重要的挑戰
[00:14:17.000 --> 00:14:20.000]  就是這個女人是很懇切
[00:14:20.000 --> 00:14:22.000]  剛才我說她不斷的叫
[00:14:22.000 --> 00:14:23.000]  不斷的哭
[00:14:23.000 --> 00:14:25.000]  耶穌一次兩次三次
[00:14:25.000 --> 00:14:27.000]  她不放棄就求她
[00:14:27.000 --> 00:14:28.000]  還要跪在那裡
[00:14:28.000 --> 00:14:29.000]  還要跟她搏
[00:14:29.000 --> 00:14:31.000]  就算你不給她
[00:14:31.000 --> 00:14:34.000]  那些狗吃兒女的東西
[00:14:34.000 --> 00:14:35.000]  你吃剩的
[00:14:35.000 --> 00:14:36.000]  也還有剩給我
[00:14:36.000 --> 00:14:38.000]  這個女人的堅持
[00:14:38.000 --> 00:14:41.000]  這個堅持我想跟大家說
[00:14:41.000 --> 00:14:43.000]  這個女人堅持的態度
[00:14:43.000 --> 00:14:45.000]  和那些門徒很不同
[00:14:45.000 --> 00:14:48.000]  這幫門徒作為第三者
[00:14:48.000 --> 00:14:51.000]  我們說她自作聰明
[00:14:51.000 --> 00:14:55.000]  很多時候你和我都像門徒一樣
[00:14:55.000 --> 00:14:57.000]  你猜耶穌
[00:14:57.000 --> 00:14:59.000]  幫耶穌設想
