
[00:00:00.000 --> 00:00:09.000]  今天是一個所謂的中南子日,根據教會的領歷
[00:02:16.000 --> 00:02:21.000]  如果你很快聽我講一講,或者你很快可以立一立
[00:02:21.000 --> 00:02:31.000]  比如說馬太福音第27章,很明顯有些的形容是暗示或者直接引用《詩篇夜2篇》的
[00:02:31.000 --> 00:02:43.000]  比如裡面,馬太福音第7章,整張都是講耶穌的審耶穌和耶穌上十屆的所謂受苦之路
[00:02:43.000 --> 00:02:52.000]  比如第7章31節,講那些冰丁戲弄完耶穌之後,吸他穿袍子
[00:02:52.000 --> 00:02:57.000]  多次強調戲弄,就好像《詩篇夜2篇》你剛才讀過
[00:02:57.000 --> 00:03:00.000]  是說眾人都在嘲笑他
[00:03:00.000 --> 00:03:12.000]  然後到第35節,他們將他釘在十架上,就尖叫分他的衣服
[00:03:12.000 --> 00:03:18.000]  《詩篇夜2篇》剛才讀過的,他尖叫分衣服
[00:03:18.000 --> 00:03:23.000]  為什麼要尖叫分衣服,代表《詩篇》的私人的心路歷程,什麼一會兒再講
[00:03:23.000 --> 00:03:31.000]  很明顯就是馬太福音的作者刻意讓你去,讓那些讀者想起《詩篇夜2篇》
[00:03:31.000 --> 00:03:38.000]  然後,比如說他釘在十架上,他們怎麼嘲笑他呢
[00:03:38.000 --> 00:03:43.000]  第43節說,他依靠神,神約豈悅他就可以救他
[00:03:43.000 --> 00:03:48.000]  這個也是想起剛才《詩篇》讀過,那些人在嘲笑他
[00:03:48.000 --> 00:03:52.000]  他依靠耶和華,讓耶和華去拯救
[00:03:52.000 --> 00:04:01.000]  最後46節,馬太福音在耶穌臨死之前,就在46節說
[00:04:01.000 --> 00:04:12.000]  以利以利,拉馬撒巴各大你,說我的神,我的神你為什麼離棄我
[00:04:12.000 --> 00:04:17.000]  這個很明顯就是《詩篇夜2篇》第一節,剛才讀的
[00:04:17.000 --> 00:04:25.000]  你看到整個聖經的方法,十架那段的經驗
[00:04:25.000 --> 00:04:30.000]  是讓你刻意去想起《詩篇夜2篇》
[00:04:30.000 --> 00:04:36.000]  想你明白,那個作者,就是新約的作者讓你覺得
[00:04:36.000 --> 00:04:41.000]  耶穌所經歷的就是詩人在《詩篇夜2篇》所走的心路歷程
[00:04:41.000 --> 00:04:44.000]  這個心路歷程是什麼呢?
[00:04:44.000 --> 00:04:48.000]  我們詳細去看《詩篇夜2篇》
[00:04:48.000 --> 00:04:53.000]  《詩篇夜2篇》的時候,明顯分為兩部分
[00:04:53.000 --> 00:05:03.000]  第一到第二節,聖經研究的人會叫這個一個愛歌,一個愛號
[00:05:03.000 --> 00:05:09.000]  然後第二節的下半節,你已經應允我使我脫離野牛的角
[00:05:09.000 --> 00:05:13.000]  這個是一個轉折點,由上半節到下半節
[00:05:13.000 --> 00:05:18.000]  於是乎下半段就是由《夜2》節到最後,就是一個讚美
[00:05:18.000 --> 00:05:23.000]  詩人怎麼由愛歌走到讚美呢?我們稍後再去討論
[00:05:23.000 --> 00:05:29.000]  但是這個詩很明顯是講一個人的心路歷程
[00:05:29.000 --> 00:05:33.000]  我們大部分時間就特別集中看他的愛歌
[00:05:33.000 --> 00:05:38.000]  詩人所經歷的苦,到底他經歷了什麼苦呢?
[00:05:38.000 --> 00:05:42.000]  當我們去看詩篇的時候,我們發現很有趣
[00:05:42.000 --> 00:05:46.000]  我不知道你對基督教信仰有什麼了解
[00:05:46.000 --> 00:05:53.000]  有些某些基督教的傳統可能很強調基督徒有德性的生活
[00:05:53.000 --> 00:05:57.000]  基督徒應該是面對什麼苦難都很開心的
[00:05:57.000 --> 00:06:03.000]  就算考試肥了腦,感謝神考試肥腦
[00:06:03.000 --> 00:06:08.000]  有什麼災難發生,就沒有工作,哈利路亞就沒有工作了
[00:06:08.000 --> 00:06:12.000]  不知道你過去聽什麼傳統
[00:06:12.000 --> 00:06:19.000]  不過肯定我覺得聖經覺得,如果你能夠哈利路亞沒有工作,那你厲害吧
[00:06:19.000 --> 00:06:23.000]  但是詩人會強調,這個不是必然的經驗
[00:06:23.000 --> 00:06:27.000]  如果你覺得面對苦難,面對一些挫折
[00:06:27.000 --> 00:06:31.000]  你覺得這條路很難走,剛才詩歌上場露視難走
[00:06:31.000 --> 00:06:35.000]  你覺得這條路很難走,其實這是很正常的現象
[00:06:35.000 --> 00:06:41.000]  這是大衛的詩,如果你看和合本的開始
[00:06:41.000 --> 00:06:46.000]  強調大衛是猶太人的信心的英雄
[00:06:46.000 --> 00:06:49.000]  除了阿伯拉罕,還有大衛
[00:06:49.000 --> 00:06:52.000]  摩西大衛這幾個最厲害的幾個人
[00:06:52.000 --> 00:06:55.000]  他都會經歷這種經驗
[00:06:55.000 --> 00:07:00.000]  我們不知道大衛是什麼處境去創作這首詩
[00:07:00.000 --> 00:07:05.000]  總之,詩篇中好像讓我們看到
[00:07:05.000 --> 00:07:09.000]  無論你是多麼信心堅強的人
[00:07:09.000 --> 00:07:13.000]  你可能都會走過很多疑問,很多懷疑的路
[00:07:13.000 --> 00:07:17.000]  詩篇和異篇基本上是那個痛苦令到他
[00:07:17.000 --> 00:07:20.000]  私人對神提出很多的疑問
[00:07:20.000 --> 00:07:24.000]  這些疑問是一些對話
[00:07:24.000 --> 00:07:27.000]  其實有三個對話,是很有趣的
[00:07:27.000 --> 00:07:31.000]  第一個是由第一到第五節是第一個對話
[00:07:31.000 --> 00:07:37.000]  第六到第十節是第二個對話
[00:07:37.000 --> 00:07:42.000]  接著第十到第二、第一節是第三個對話
[00:07:42.000 --> 00:07:46.000]  其實私人的內心是在自己和自己在爭論中
[00:07:46.000 --> 00:07:49.000]  就好像我們遇到困難,有時候我們都會自己和自己爭論
[00:07:49.000 --> 00:07:53.000]  一方面我們說OK,另一方面我們覺得死定了
[00:07:53.000 --> 00:07:58.000]  我們覺得很生動地,這邊的詩也很貼切地反映
[00:07:58.000 --> 00:08:02.000]  我們遇到困難的時候,可能心中的掙扎
[00:08:02.000 --> 00:08:06.000]  我們首先看第一個掙扎,就是第一到第五節
[00:08:06.000 --> 00:08:10.000]  第一節,我的神,我的神,你為什麼離棄我
[00:08:10.000 --> 00:08:13.000]  為什麼遠離不救我,這個就講過了
[00:08:13.000 --> 00:08:17.000]  耶穌在十家上也是引用了這節的經文
[00:08:17.000 --> 00:08:19.000]  第一個對話是什麼呢?
[00:08:19.000 --> 00:08:22.000]  第一到第三節,第一到第二節
[00:08:22.000 --> 00:08:28.000]  私人的很強的感受就是神已經離開了他
[00:08:28.000 --> 00:08:35.000]  但是相對的對比,可以這麼說
[00:08:35.000 --> 00:08:40.000]  第三到第四節就開始講所謂的神學正統
[00:08:40.000 --> 00:08:43.000]  第四節特別是我們的祖宗倚靠你
[00:08:43.000 --> 00:08:46.000]  他們倚靠你,你便解救他們
[00:08:46.000 --> 00:08:50.000]  他們愛求你,便蒙解救
[00:08:50.000 --> 00:08:52.000]  他們倚靠你,便不收軌
[00:08:52.000 --> 00:08:58.000]  第四、第五節表達的就是所謂神學正統的想法
[00:08:58.000 --> 00:09:01.000]  耶和華是不會遺棄他的人性能的
[00:09:01.000 --> 00:09:03.000]  耶和華是一個很公義的神
[00:09:03.000 --> 00:09:08.000]  耶和華是慈愛到萬代的,所有人都有大能的
[00:09:08.000 --> 00:09:13.000]  所以你遇到什麼困難,耶和華一定會拯救你的
[00:09:13.000 --> 00:09:19.000]  這是神學正統告訴我們應該如此
[00:09:19.000 --> 00:09:23.000]  不過私人此刻的體驗,就是他頭腦上知道
[00:09:23.000 --> 00:09:28.000]  祖宗倚靠耶和華是慈愛到萬代的
[00:09:28.000 --> 00:09:34.000]  但是他此刻心裡那種感受就是神啊神啊你離棄了我
[00:09:34.000 --> 00:09:37.000]  你去了哪裡呢?我知道你應該在這裡
[00:09:37.000 --> 00:09:41.000]  但是我今天講法,我感受不到你
[00:09:41.000 --> 00:09:43.000]  你去了哪裡呢?
[00:09:43.000 --> 00:09:49.000]  當我們明白正統神學越多的時候
[00:09:49.000 --> 00:09:55.000]  有時候對我們的嘲笑
[00:09:55.000 --> 00:09:57.000]  好像是,我知道是這樣
[00:09:57.000 --> 00:10:01.000]  但是我感受不到,現在發生什麼事呢?
[00:10:01.000 --> 00:10:07.000]  你想想耶穌在十教上講的那句話都很特別
[00:10:07.000 --> 00:10:10.000]  耶穌說,我神啊我神啊,你離棄我
[00:10:10.000 --> 00:10:16.000]  我們很難明白三一神,怎樣可以離棄
[00:10:16.000 --> 00:10:22.000]  三一體從永遠到永遠都是一個一體的神
[00:10:22.000 --> 00:10:27.000]  怎麼能離棄呢?理智上我們沒有辦法去解釋
[00:10:27.000 --> 00:10:30.000]  為什麼耶穌會做這個禱告
[00:10:30.000 --> 00:10:32.000]  不過實際上耶穌是做了
[00:10:32.000 --> 00:10:38.000]  就好像告訴我們,原來在神裡面都會經歷一種關係的撕裂
[00:10:38.000 --> 00:10:40.000]  突然間覺得神很遠
[00:10:40.000 --> 00:10:45.000]  在這裡令我想起C.S. Lewis
[00:10:45.000 --> 00:10:48.000]  大家不知道有沒有聽過C.S. Lewis
[00:10:48.000 --> 00:10:53.000]  是一個很出名的英國文學教授
[00:10:53.000 --> 00:10:58.000]  也是一個變道的作者
[00:10:58.000 --> 00:11:04.000]  其中一本最多人看過的書叫做《Mere Christianity》
[00:11:04.000 --> 00:11:09.000]  翻譯了中文好像是叫做《反撲歸真》
[00:11:09.000 --> 00:11:12.000]  題目跟中文跟英文好像差很遠
[00:11:12.000 --> 00:11:18.000]  不過是寫得很好的一本護教的書
[00:11:18.000 --> 00:11:21.000]  《Mere Christianity》,《反撲歸真》,有機會去看一下
[00:11:21.000 --> 00:11:24.000]  所以他是一個,你跟他說神學
[00:11:24.000 --> 00:11:30.000]  雖然他是英國文學教授,但是他教神學都沒問題的
[00:11:30.000 --> 00:11:35.000]  他很懂得很多教會的道理,他都知道了
[00:11:35.000 --> 00:11:39.000]  不過他也說到晚年的時候
[00:11:39.000 --> 00:11:43.000]  C.S. Lewis是一個,我經常忘記牛津還是劍橋
[00:11:43.000 --> 00:11:45.000]  好像是牛津,在這裡教英國文學
[00:11:45.000 --> 00:11:49.000]  他一直都是獨身,獨身到50歲左右
[00:11:49.000 --> 00:11:55.000]  他就開始有一個離了婚的女性
[00:11:55.000 --> 00:11:58.000]  應該是叫做Joy,是美國
[00:11:58.000 --> 00:12:00.000]  她是中國人,但是有美國的女士
[00:12:00.000 --> 00:12:03.000]  開始看了她的作品,寫信給她
[00:12:03.000 --> 00:12:05.000]  開始跟她說她的作品
[00:12:05.000 --> 00:12:08.000]  說著說著,大家越來越喜歡大家
[00:12:08.000 --> 00:12:11.000]  所以Joy直接飛去英國找C.S. Lewis
[00:12:11.000 --> 00:12:15.000]  後來他們結果拍拖結婚
[00:12:15.000 --> 00:12:18.000]  C.S. Lewis五十多歲才去結婚
[00:12:18.000 --> 00:12:24.000]  不過Joy,未見Lewis之前
[00:12:24.000 --> 00:12:27.000]  其實已經是一個癌症的病人
[00:12:27.000 --> 00:12:29.000]  所謂醫好了
[00:12:29.000 --> 00:12:32.000]  不過你知道癌症是沒有真正的醫好的
[00:12:32.000 --> 00:12:37.000]  這個remit就是暫時沒有了癌症
[00:12:37.000 --> 00:12:43.000]  不過Joy和C.S. Lewis結婚後發現
[00:12:43.000 --> 00:12:45.000]  她的癌症復發了
[00:12:45.000 --> 00:12:51.000]  結了婚不到一年,Joy離開了世界
[00:12:51.000 --> 00:12:54.000]  C.S. Lewis經歷這段時間的時候
[00:12:54.000 --> 00:12:59.000]  寫了一本書,我覺得是很值得看的
[00:12:59.000 --> 00:13:01.000]  叫做A Brief Observe
[00:13:01.000 --> 00:13:03.000]  英文是有翻譯成中文
[00:13:03.000 --> 00:13:06.000]  中文是輕輕而誤
[00:13:06.000 --> 00:13:09.000]  輕就是一個女孩子的輕
[00:13:09.000 --> 00:13:11.000]  不是很輕的輕
[00:13:11.000 --> 00:13:15.000]  女孩子的輕輕而誤,好像看到她
[00:13:15.000 --> 00:13:17.000]  A Brief Observe這本書
[00:13:17.000 --> 00:13:20.000]  其實是她的日記
[00:13:20.000 --> 00:13:23.000]  她的老婆死了之後寫的日記
[00:13:23.000 --> 00:13:26.000]  基本上Lewis那時候
[00:13:26.000 --> 00:13:28.000]  回想這段經驗
[00:13:28.000 --> 00:13:32.000]  你跟他說神學,他什麼都懂的
[00:13:32.000 --> 00:13:34.000]  他之前還沒認識Joy之前
[00:13:34.000 --> 00:13:37.000]  他寫了一本書叫做The Problem of Pain
[00:13:37.000 --> 00:13:39.000]  你有機會可以去看
[00:13:39.000 --> 00:13:42.000]  他寫了一本書講苦難痛苦的問題
[00:13:42.000 --> 00:13:45.000]  所以神學那些東西他懂的
[00:13:45.000 --> 00:13:47.000]  不用理會他
[00:13:47.000 --> 00:13:51.000]  不過他說當他的老婆病後來離開世界的時候
[00:13:51.000 --> 00:13:56.000]  他心裡的法國神學對他都不是很大的幫助
[00:13:56.000 --> 00:13:57.000]  他知道
[00:13:57.000 --> 00:14:02.000]  但是心裡始終覺得好像神離開他很遠
[00:14:02.000 --> 00:14:05.000]  所以A Brief Observe輕輕而誤
[00:14:05.000 --> 00:14:08.000]  一開始的時候他就形容
[00:14:08.000 --> 00:14:13.000]  以前他只是去講理念上去講什麼叫痛苦
[00:14:13.000 --> 00:14:15.000]  但當他老婆死的時候
[00:14:15.000 --> 00:14:19.000]  他就明白理念有時候沒什麼幫助
[00:14:19.000 --> 00:14:22.000]  他心裡不斷問一個問題
[00:14:22.000 --> 00:14:26.000]  神,我已經單身了五十多年了
[00:14:26.000 --> 00:14:29.000]  我很開心,應該很滿足
[00:14:29.000 --> 00:14:31.000]  我都沒想過會結婚了
[00:14:31.000 --> 00:14:34.000]  五十歲人就繼續單身下去
[00:14:34.000 --> 00:14:37.000]  你突然間五十多歲人就訂了一個女人給我
[00:14:37.000 --> 00:14:39.000]  這麼好談
[00:14:39.000 --> 00:14:41.000]  OK,多謝
[00:14:41.000 --> 00:14:44.000]  多謝甲成惠給我一個這麼好的女人
[00:14:44.000 --> 00:14:46.000]  不過你給了我這個女人
[00:14:46.000 --> 00:14:50.000]  為什麼你給了我不到一年又拿她的命走
[00:14:50.000 --> 00:14:52.000]  你真的在耍我
[00:14:52.000 --> 00:14:53.000]  她走就走
[00:14:53.000 --> 00:14:54.000]  她死就死
[00:14:54.000 --> 00:14:55.000]  不要讓我認識她
[00:14:55.000 --> 00:14:56.000]  你讓我認識她
[00:14:56.000 --> 00:14:59.000]  不要讓我結了婚不到一年又拿了她的命
[00:14:59.000 --> 00:15:01.000]  你是不是真的在耍人
[00:15:01.000 --> 00:15:06.000]  如果你看過一部電影叫Shadowland
[00:15:06.000 --> 00:15:08.000]  講C.S. Lewis這一段的經驗
[00:15:08.000 --> 00:15:11.000]  講到好像
[00:15:11.000 --> 00:15:16.000]  他有一種想法就是覺得神好像把他當成老鼠
[00:15:16.000 --> 00:15:19.000]  等了在迷宮那裡
[00:15:19.000 --> 00:15:21.000]  但迷宮其實沒有出路
[00:15:21.000 --> 00:15:24.000]  他就好像老鼠一直走來走去
[00:15:24.000 --> 00:15:27.000]  想找一條出路,但是沒有出路
[00:15:27.000 --> 00:15:29.000]  他說當他遇到痛苦的時候
[00:15:29.000 --> 00:15:35.000]  這個經驗讓他覺得痛苦來到的時候
[00:15:35.000 --> 00:15:40.000]  他覺得他的感受就好像在敲門
[00:15:40.000 --> 00:15:42.000]  好像你去到一間屋裡面
[00:15:42.000 --> 00:15:46.000]  你明知道那個屋裡面後面是有個人在
[00:15:46.000 --> 00:15:50.000]  你有些很重要的東西要找他要問他
[00:15:50.000 --> 00:15:52.000]  你知道那個人在屋裡面
[00:15:52.000 --> 00:15:53.000]  你一尾在敲門
[00:15:53.000 --> 00:15:55.000]  但是那個人就不理你
[00:15:55.000 --> 00:15:56.000]  你就很生氣
[00:15:56.000 --> 00:15:57.000]  要敲越氣
[00:15:57.000 --> 00:15:59.000]  到底為什麼你不理我
[00:15:59.000 --> 00:16:03.000]  Lewis就講到他那時候太太離開之後
[00:16:03.000 --> 00:16:05.000]  那種感受就是這樣
[00:16:05.000 --> 00:16:07.000]  就好像這個詩人在講
[00:16:07.000 --> 00:16:09.000]  我的神我的神你離棄我
[00:16:09.000 --> 00:16:13.000]  我想你會知道神是在的
[00:16:13.000 --> 00:16:15.000]  但是我們就感受不到他
[00:16:15.000 --> 00:16:18.000]  就覺得他很遠離他好離我們很遠
[00:16:18.000 --> 00:16:19.000]  怎麼辦呢
[00:16:19.000 --> 00:16:23.000]  詩人在這裡都沒有一個答案
[00:16:23.000 --> 00:16:25.000]  但是他講出心裡面就是這種
[00:16:25.000 --> 00:16:28.000]  神忽然間好像不見了
[00:16:28.000 --> 00:16:30.000]  離開了他的感受
[00:16:30.000 --> 00:16:33.000]  詩人第二件事的對話
[00:16:33.000 --> 00:16:35.000]  第一個問號就是神你去了哪裡
[00:16:35.000 --> 00:16:37.000]  第二個問號就是
[00:16:37.000 --> 00:16:40.000]  第二個對話就是第六節開始
[00:16:40.000 --> 00:16:47.000]  但是我是從不是人被眾人羞辱
[00:16:47.000 --> 00:16:49.000]  被百姓藐視
[00:16:49.000 --> 00:16:52.000]  這個也是耶穌十教上的經驗
[00:16:52.000 --> 00:16:54.000]  看到那個人都瘋了
[00:16:54.000 --> 00:16:57.000]  第八節他把自己教堂在耶和華
[00:16:57.000 --> 00:16:59.000]  讓耶和華救他吧
[00:16:59.000 --> 00:17:01.000]  接著這個是一個投訴
[00:17:01.000 --> 00:17:02.000]  接著那個對話就是
[00:17:02.000 --> 00:17:08.000]  第九到第十節
[00:17:08.000 --> 00:17:12.000]  但是你和合本有個「但」字
[00:17:12.000 --> 00:17:14.000]  這件事讓你明白
[00:17:14.000 --> 00:17:15.000]  就是一個對話
[00:17:15.000 --> 00:17:19.000]  但是你叫我沒有福的
[00:17:19.000 --> 00:17:20.000]  我再沒有懷裡
[00:17:20.000 --> 00:17:23.000]  你就指我有依靠的心
[00:17:23.000 --> 00:17:26.000]  我自母胎就被交在你的手裡
[00:17:26.000 --> 00:17:28.000]  從母親生我
[00:17:28.000 --> 00:17:30.000]  你就是我的神
[00:17:30.000 --> 00:17:32.000]  這個對話其實就是
[00:17:32.000 --> 00:17:34.000]  詩人一方面覺得
[00:17:34.000 --> 00:17:36.000]  就是神沒有幫他
[00:17:36.000 --> 00:17:38.000]  還有每個人欺負他
[00:17:38.000 --> 00:17:40.000]  神都不幫他
[00:17:40.000 --> 00:17:41.000]  但是另一方面
[00:17:41.000 --> 00:17:45.000]  詩人就想起自從他出生那一刻的經驗
[00:17:45.000 --> 00:17:47.000]  他說自母福開始
[00:17:47.000 --> 00:17:50.000]  已經有一個依靠你的心
[00:17:50.000 --> 00:17:52.000]  詩人的掙扎就是說
[00:17:52.000 --> 00:17:54.000]  你說神不愛他
[00:17:54.000 --> 00:17:56.000]  他說都不是的
[00:17:56.000 --> 00:17:58.000]  其實他經歷過神的照顧
[00:17:58.000 --> 00:18:01.000]  自母福開始他已經學習投靠耶和華
[00:18:01.000 --> 00:18:04.000]  可能他已經經歷過很多耶和華
[00:18:04.000 --> 00:18:06.000]  幫助他的經驗
[00:18:06.000 --> 00:18:08.000]  不過這個都是過去的經驗
[00:18:08.000 --> 00:18:11.000]  今天我體會不到
[00:18:11.000 --> 00:18:13.000]  所以回想過去的經驗的時候
[00:18:13.000 --> 00:18:16.000]  對詩人可能是一個鼓勵
[00:18:16.000 --> 00:18:18.000]  但是另一方面反而詩人在這個時刻
[00:18:18.000 --> 00:18:20.000]  可能覺得反而是一種
[00:18:20.000 --> 00:18:22.000]  另一種的陰謀
[00:18:22.000 --> 00:18:24.000]  就是另一種的
[00:18:24.000 --> 00:18:26.000]  在那裡好像嘲笑著
[00:18:26.000 --> 00:18:28.000]  他過去的經驗
[00:18:28.000 --> 00:18:30.000]  他現在的經驗
[00:18:30.000 --> 00:18:32.000]  去了哪裡呢?
[00:18:32.000 --> 00:18:34.000]  為什麼過去的幫助神
[00:18:34.000 --> 00:18:36.000]  現在去了哪裡?
[00:18:36.000 --> 00:18:38.000]  為什麼不見了?
[00:18:38.000 --> 00:18:40.000]  如果他不是經歷過神的愛
[00:18:40.000 --> 00:18:42.000]  可能他就算了
[00:18:42.000 --> 00:18:44.000]  世間就是生命就是這樣
[00:18:44.000 --> 00:18:46.000]  有沒有聽過人們說
[00:18:46.000 --> 00:18:48.000]  就是生命就是這樣
[00:18:48.000 --> 00:18:50.000]  人出生死亡
[00:18:50.000 --> 00:18:52.000]  就是這樣
[00:18:52.000 --> 00:18:54.000]  就算了,不要有希望
[00:18:54.000 --> 00:18:56.000]  不能放棄希望
[00:18:56.000 --> 00:18:58.000]  但是他又不能真的希望
[00:18:58.000 --> 00:19:00.000]  他放棄不了因為他經歷過神的照顧
[00:19:00.000 --> 00:19:02.000]  但是他現在又沒有精力去希望
[00:19:02.000 --> 00:19:04.000]  因為他經驗到的
[00:19:04.000 --> 00:19:06.000]  就是眾人都在攻擊他
[00:19:06.000 --> 00:19:08.000]  沒有人在幫他
[00:19:08.000 --> 00:19:10.000]  一個也沒有人
[00:19:10.000 --> 00:19:12.000]  沒有人願意去幫他
[00:19:12.000 --> 00:19:14.000]  有時候你看到
[00:19:14.000 --> 00:19:16.000]  信徒這樣
[00:19:16.000 --> 00:19:18.000]  看到信徒的信心掙扎
[00:19:18.000 --> 00:19:20.000]  有時候令你
[00:19:20.000 --> 00:19:22.000]  很窄心的
[00:19:22.000 --> 00:19:24.000]  做一個傳道人
[00:19:24.000 --> 00:19:26.000]  比如說到這一段
[00:19:26.000 --> 00:19:28.000]  我很深刻的經驗
[00:19:28.000 --> 00:19:30.000]  我和我的老婆
[00:19:30.000 --> 00:19:32.000]  當年在美國幕會
[00:19:32.000 --> 00:19:34.000]  很年輕的時候
[00:19:34.000 --> 00:19:36.000]  剛剛上學院幕會
[00:19:36.000 --> 00:19:38.000]  我們教會就搞了一些
[00:19:38.000 --> 00:19:40.000]  加聯華
[00:19:40.000 --> 00:19:42.000]  和香港的教會
[00:19:42.000 --> 00:19:44.000]  不知道有沒有搞過
[00:19:44.000 --> 00:19:46.000]  在公園裡面搞加聯華
[00:19:46.000 --> 00:19:48.000]  傳亞福音
[00:19:48.000 --> 00:19:50.000]  那時候加聯華
[00:19:50.000 --> 00:19:52.000]  有一對夫婦
[00:19:52.000 --> 00:19:54.000]  和我們差不多年紀
[00:19:54.000 --> 00:19:56.000]  一對法西人的夫婦
[00:19:56.000 --> 00:19:58.000]  叫Matthew and Anna
[00:19:58.000 --> 00:20:00.000]  你們沒機會見到他
[00:20:00.000 --> 00:20:02.000]  說完名字也沒關係
[00:20:02.000 --> 00:20:04.000]  Matthew and Anna認識到這對
[00:20:04.000 --> 00:20:06.000]  年輕和我們一樣
[00:20:06.000 --> 00:20:08.000]  都是一對年輕的夫婦
[00:20:08.000 --> 00:20:10.000]  於是就配對
[00:20:10.000 --> 00:20:12.000]  配了我們去教導
[00:20:12.000 --> 00:20:14.000]  這對夫婦
[00:20:14.000 --> 00:20:16.000]  Matthew and Anna都是白人
[00:20:16.000 --> 00:20:18.000]  其實很開心
[00:20:18.000 --> 00:20:20.000]  我們和她教導了
[00:20:20.000 --> 00:20:22.000]  不知道三個月的時間
[00:20:22.000 --> 00:20:24.000]  差不多
[00:20:24.000 --> 00:20:26.000]  其實他們的背景
[00:20:26.000 --> 00:20:28.000]  都複雜的
[00:20:28.000 --> 00:20:30.000]  那個女孩子Anna的老婆
[00:20:30.000 --> 00:20:32.000]  其實都是很漂亮的
[00:20:32.000 --> 00:20:34.000]  是一些所謂的西班牙話的人
[00:20:34.000 --> 00:20:36.000]  參加過一些什麼
[00:20:36.000 --> 00:20:38.000]  選美比賽
[00:20:38.000 --> 00:20:40.000]  她年輕一點的時候
[00:20:40.000 --> 00:20:42.000]  就是說夜歲的時候
[00:20:42.000 --> 00:20:44.000]  參加過一些選美比賽
[00:20:44.000 --> 00:20:46.000]  所以以前
[00:20:46.000 --> 00:20:48.000]  她是一些比較
[00:20:48.000 --> 00:20:50.000]  喝酒放縱情慾的東西
[00:20:50.000 --> 00:20:52.000]  她老公曾經有一段日子
[00:20:52.000 --> 00:20:54.000]  都是這樣的
[00:20:54.000 --> 00:20:56.000]  他們現在決志
[00:20:56.000 --> 00:20:58.000]  越洗身越革面
[00:20:58.000 --> 00:21:00.000]  我們教導她的時候
[00:21:00.000 --> 00:21:02.000]  那對夫婦
[00:21:02.000 --> 00:21:04.000]  跟我們說
[00:21:04.000 --> 00:21:06.000]  覺得我們好像
[00:21:06.000 --> 00:21:08.000]  對他們來說我們好像一對天使
[00:21:08.000 --> 00:21:10.000]  為什麼呢
[00:21:10.000 --> 00:21:12.000]  因為我和我老婆
[00:21:12.000 --> 00:21:14.000]  又不吸煙
[00:21:14.000 --> 00:21:16.000]  因為我們是被侵犯的那一間人
[00:21:16.000 --> 00:21:18.000]  什麼壞事都沒有做過
[00:21:18.000 --> 00:21:20.000]  他們不算壞事做盡
[00:21:20.000 --> 00:21:22.000]  他們還沒殺過人
[00:21:22.000 --> 00:21:24.000]  總之他們比我們經歷的多
[00:21:24.000 --> 00:21:26.000]  所以他們看到我們
[00:21:26.000 --> 00:21:28.000]  就覺得我們是一對天使
[00:21:28.000 --> 00:21:30.000]  他們經常說
[00:21:30.000 --> 00:21:32.000]  對他們很多鼓勵
