
[00:00:00.000 --> 00:00:02.000]  請教會平安
[00:11:23.000 --> 00:11:25.000]  是甚麼呢?
[00:11:25.000 --> 00:11:28.000]  愛神和愛人
[00:11:28.000 --> 00:11:31.000]  因此在你一直跟隨耶穌的過程裏
[00:11:31.000 --> 00:11:35.000]  不要讓自己失去生命最核心的部份
[00:11:35.000 --> 00:11:37.000]  那種愛人的生命
[00:11:37.000 --> 00:11:40.000]  不要讓它被時間過去
[00:11:40.000 --> 00:11:42.000]  被環境影響
[00:11:42.000 --> 00:11:46.000]  以至你失去那種對人的愛
[00:11:46.000 --> 00:11:49.000]  因此你會明白為何聖經在開始時說
[00:11:49.000 --> 00:11:55.000]  「你們勿要常傳弟兄相愛的心」
[00:11:55.000 --> 00:11:58.000]  神吩咐我們要這樣做
[00:11:58.000 --> 00:12:00.000]  當然聖經說到
[00:12:00.000 --> 00:12:03.000]  這種愛不單單在說弟兄姐妹之間
[00:12:03.000 --> 00:12:06.000]  所以進一步第二節就立即說
[00:12:06.000 --> 00:12:08.000]  大家再留意聖經第二節
[00:12:08.000 --> 00:12:12.000]  「不可忘記用愛心接待客裡」
[00:12:12.000 --> 00:12:18.000]  「朋友接待客裡的不知不覺就接待了天使」
[00:12:18.000 --> 00:12:21.000]  聖經提到接待其他人
[00:12:21.000 --> 00:12:24.000]  未信的人、社區人士
[00:12:24.000 --> 00:12:27.000]  在你的關懷生命裏
[00:12:27.000 --> 00:12:31.000]  留心你身邊有需要的人
[00:12:31.000 --> 00:12:33.000]  可能是接待
[00:12:33.000 --> 00:12:37.000]  或者用不同的方式去回應他的需要
[00:12:37.000 --> 00:12:39.000]  當時在社會上很多人
[00:12:39.000 --> 00:12:41.000]  他們需要去到不同的地方
[00:12:41.000 --> 00:12:43.000]  未必有能力去住旅館
[00:12:43.000 --> 00:12:47.000]  或者也不多旅館可以有居住的地方
[00:12:47.000 --> 00:12:50.000]  因此當時的基督徒上上提出
[00:12:50.000 --> 00:12:52.000]  如何能夠可以關懷這些
[00:12:52.000 --> 00:12:54.000]  漂流在不同地方的人
[00:12:54.000 --> 00:12:57.000]  給他們一些安居的機會
[00:12:57.000 --> 00:13:01.000]  聖經提及到有些人在舊情中接待了天使
[00:13:01.000 --> 00:13:05.000]  你會想到聖經中的阿伯拉罕和羅德
[00:13:05.000 --> 00:13:09.000]  他們接待很多沒有居所的人
[00:13:09.000 --> 00:13:12.000]  神讓他們接待了天使
[00:13:12.000 --> 00:13:15.000]  也表明了過程中他們所做的事情
[00:13:15.000 --> 00:13:17.000]  是神所喜悅的
[00:13:17.000 --> 00:13:20.000]  讓他們有機會直接關心
[00:13:20.000 --> 00:13:23.000]  服侍神自己
[00:13:23.000 --> 00:13:26.000]  我想我們在不同的處境
[00:13:26.000 --> 00:13:28.000]  我們有不同的方式
[00:13:28.000 --> 00:13:31.000]  有一次我在韓國的教會
[00:13:31.000 --> 00:13:35.000]  我在當地有些活動參與
[00:13:35.000 --> 00:13:38.000]  有人介紹我認識一間教會
[00:13:38.000 --> 00:13:40.000]  這間教會的名稱很特別
[00:13:40.000 --> 00:13:46.000]  它叫做馬鈴薯湯教會
[00:13:46.000 --> 00:13:50.000]  我就問為何會改這個名字呢?
[00:13:50.000 --> 00:13:53.000]  後來才知道這間教會不是一些很喜宴
[00:13:53.000 --> 00:13:56.000]  很大型的社區教會
[00:13:56.000 --> 00:14:01.000]  是在一些街後面的一個小地方
[00:14:01.000 --> 00:14:05.000]  在街角有一間很大的店鋪
[00:14:05.000 --> 00:14:08.000]  專門賣馬鈴薯湯
[00:14:08.000 --> 00:14:11.000]  很多人就說去那間教會吧
[00:14:11.000 --> 00:14:13.000]  甚麼教會呀?馬鈴薯湯教會
[00:14:13.000 --> 00:14:15.000]  轉進去就是了
[00:14:15.000 --> 00:14:19.000]  所以他們的名字就被人叫做馬鈴薯湯教會
[00:14:19.000 --> 00:14:23.000]  其實他們的名字叫做光炎教會
[00:14:23.000 --> 00:14:25.000]  光和炎 大家知道
[00:14:25.000 --> 00:14:27.000]  這間教會有一個很特別的地方
[00:14:27.000 --> 00:14:31.000]  就是這班弟兄姊妹有一個很大的委身
[00:14:31.000 --> 00:14:34.000]  他們委身關心社區人士的需要
[00:14:34.000 --> 00:14:37.000]  不單單是弟兄姊妹之間的關係
[00:14:37.000 --> 00:14:40.000]  他們還知道警察派他們
[00:14:40.000 --> 00:14:43.000]  要將主要的愛帶給周圍的人
[00:14:43.000 --> 00:14:45.000]  他們有很多事情在做
[00:14:45.000 --> 00:14:47.000]  其中一件事情我很感動的
[00:14:47.000 --> 00:14:50.000]  就是他們的經濟能力不算很強
[00:14:50.000 --> 00:14:52.000]  但他們特別租了一個地方
[00:14:52.000 --> 00:14:54.000]  也算是小大的地方
[00:14:54.000 --> 00:14:57.000]  特別去接待哪些人呢?
[00:14:57.000 --> 00:15:01.000]  就是他們周圍會見到的一些外勞
[00:15:01.000 --> 00:15:06.000]  在韓國有很多外勞來到這個城市
[00:15:06.000 --> 00:15:09.000]  他們是專門做一些很粗活的工作
[00:15:09.000 --> 00:15:14.000]  作地、建橋或者很多電器
[00:15:14.000 --> 00:15:18.000]  一些街道上的維修工程等等
[00:15:18.000 --> 00:15:21.000]  這些工作多數是這些外勞來負責
[00:15:21.000 --> 00:15:22.000]  但他們生活很艱難
[00:15:22.000 --> 00:15:26.000]  工作之後他們未必有居所可以住
[00:15:26.000 --> 00:15:31.000]  很多住在一些很密集的劏房
[00:15:31.000 --> 00:15:35.000]  他們都有劏房在裏面生活
[00:15:35.000 --> 00:15:36.000]  但會見到這樣的情況
[00:15:36.000 --> 00:15:38.000]  他們很想能夠服侍他們
[00:15:38.000 --> 00:15:40.000]  所以他們就租了一個地方
[00:15:40.000 --> 00:15:44.000]  一直安排邀請這些朋友入住這些地方
[00:15:44.000 --> 00:15:45.000]  但不單止入住
[00:15:45.000 --> 00:15:47.000]  還有他們有一個小組
[00:15:47.000 --> 00:15:52.000]  專門關心這一群住在宿舍裏面的朋友
[00:15:52.000 --> 00:15:53.000]  他們做什麼呢?
[00:15:53.000 --> 00:15:57.000]  他們就定期去幫他們打掃、清理
[00:15:57.000 --> 00:16:00.000]  知道他們沒有錢去做其他事情
[00:16:00.000 --> 00:16:03.000]  有些姐妹懂得剪髮
[00:16:03.000 --> 00:16:09.000]  定時請他們在宿舍留下
[00:16:09.000 --> 00:16:13.000]  然後去到的時候就幫他們修理頭髮
[00:16:13.000 --> 00:16:17.000]  有一位弟兄本身是做牙醫的
[00:16:17.000 --> 00:16:22.000]  安排時間去定期幫他們處理牙齒
[00:16:22.000 --> 00:16:25.000]  這一群的外勞
[00:16:25.000 --> 00:16:29.000]  他們很清楚感受到神的愛
[00:16:29.000 --> 00:16:30.000]  很真實
[00:16:30.000 --> 00:16:34.000]  這班弟兄姐妹後來一步步地
[00:16:34.000 --> 00:16:36.000]  幫助他們認識了
[00:16:36.000 --> 00:16:39.000]  有不少的人因此順了住
[00:16:39.000 --> 00:16:42.000]  我聽到他們所說的情況的時候
[00:16:42.000 --> 00:16:43.000]  很為他們感恩
[00:16:43.000 --> 00:16:47.000]  知道他們不只是口裏說愛
[00:16:47.000 --> 00:16:52.000]  而是他們誠實地愛他們身邊的人
[00:16:52.000 --> 00:16:54.000]  去接待他們
[00:16:54.000 --> 00:16:55.000]  聖經再說
[00:16:55.000 --> 00:17:00.000]  不單止那種愛延展到外面的朋友
[00:17:00.000 --> 00:17:06.000]  更加紀念那些被捆綁、被囚禁、被虐待的人
[00:17:06.000 --> 00:17:08.000]  大家再留意第三節
[00:17:08.000 --> 00:17:12.000]  聖經說你們要紀念被捆綁的人
[00:17:12.000 --> 00:17:15.000]  保障與他們同受捆綁
[00:17:15.000 --> 00:17:19.000]  也要紀念遭受苦害的人
[00:17:19.000 --> 00:17:24.000]  當時有不少的教徒因為信仰的緣故受到苦害
[00:17:24.000 --> 00:17:26.000]  在過程當中
[00:17:26.000 --> 00:17:29.000]  明白自己都在獄身之內
[00:17:29.000 --> 00:17:34.000]  我們都會有機會面對他們所面對的苦害
[00:17:34.000 --> 00:17:41.000]  也體會苦害的過程是一件多艱難、多痛苦的過程
[00:17:41.000 --> 00:17:45.000]  聖經特別提及你們不要忘記他們
[00:17:45.000 --> 00:17:48.000]  你們要紀念他們
[00:17:48.000 --> 00:17:51.000]  在人面對自己的困難的時候
[00:17:51.000 --> 00:17:52.000]  會容易
[00:17:52.000 --> 00:17:55.000]  剛才我們說集中在自己身上
[00:17:55.000 --> 00:17:58.000]  但聖經說你們不要忘記
[00:17:58.000 --> 00:18:01.000]  你們去留意他們的事情
[00:18:01.000 --> 00:18:04.000]  當然我們未必能夠所有人都可以回應關心
[00:18:04.000 --> 00:18:07.000]  但你會發覺當你們去留意的時候
[00:18:07.000 --> 00:18:10.000]  神會感動你們去做一些事情
[00:18:10.000 --> 00:18:15.000]  能夠讓他們得到某一種生命的釋放
[00:18:15.000 --> 00:18:19.000]  我想提一提在我們自己教會有一班弟兄姊妹
[00:18:19.000 --> 00:18:21.000]  他們做一件事情
[00:18:21.000 --> 00:18:24.000]  他們特別去到隔壁有一個葫蘆院
[00:18:24.000 --> 00:18:27.000]  在那裏關心那些長者
[00:18:27.000 --> 00:18:29.000]  但他們都提及一件事
[00:18:29.000 --> 00:18:31.000]  去到的時候最初有一種感受
[00:18:31.000 --> 00:18:35.000]  覺得很多長者真的有些被捆綁的感覺
[00:18:35.000 --> 00:18:37.000]  因為他們行動不便
[00:18:37.000 --> 00:18:41.000]  很多只能夠長期留在葫蘆院裏面
[00:18:41.000 --> 00:18:44.000]  另一方面有一些長者因為某些精神的緣故
[00:18:44.000 --> 00:18:47.000]  他們被綁住在床上
[00:18:47.000 --> 00:18:51.000]  葫蘆院怕他們自己會傷害自己
[00:18:51.000 --> 00:18:53.000]  走出來會跌倒
[00:18:53.000 --> 00:18:55.000]  所以綁住
[00:18:55.000 --> 00:19:00.000]  但他們都說其實如果有人在旁邊可以照顧到
[00:19:00.000 --> 00:19:03.000]  其實不一定需要這樣做
[00:19:03.000 --> 00:19:05.000]  這班弟兄姊妹留意到的情況
[00:19:05.000 --> 00:19:08.000]  他們就開始組織一個小組
[00:19:08.000 --> 00:19:15.000]  在定期定時一直輪流關心著裏面的長者
[00:19:15.000 --> 00:19:16.000]  我為他們很感恩
[00:19:16.000 --> 00:19:18.000]  也知道他們所做的事情
[00:19:18.000 --> 00:19:23.000]  也真是去體貼到一些在被綑綁當中
[00:19:23.000 --> 00:19:26.000]  身體被綑綁的情況下
[00:19:26.000 --> 00:19:28.000]  受到困難的人
[00:19:28.000 --> 00:19:31.000]  而帶給他們幫助
[00:19:31.000 --> 00:19:32.000]  弟兄姊妹一直看
[00:19:32.000 --> 00:19:34.000]  曾經說到不同的層面
[00:19:34.000 --> 00:19:36.000]  但那個大前提仍然是
[00:19:36.000 --> 00:19:37.000]  在一切情況下
[00:19:37.000 --> 00:19:41.000]  不要失去愛弟兄姊妹、愛人的心
[00:19:41.000 --> 00:19:46.000]  這正是今天你和我要向上面的自己的地方
[00:19:46.000 --> 00:19:48.000]  我們再讀的時候
[00:19:48.000 --> 00:19:50.000]  去到聖經第四第五節
[00:19:50.000 --> 00:19:53.000]  突然好像說了另一方面的事情
[00:19:53.000 --> 00:19:57.000]  提到婚姻和錢財的事
[00:19:57.000 --> 00:20:00.000]  當你嘗試重返愛心的大前提
[00:20:00.000 --> 00:20:02.000]  要看這兩點的時候
[00:20:02.000 --> 00:20:05.000]  你就體會到其實在婚姻
[00:20:05.000 --> 00:20:07.000]  或者說家人的關係裏面
[00:20:07.000 --> 00:20:12.000]  最首要的仍然是以愛心和你的家人相處
[00:20:12.000 --> 00:20:14.000]  聖經說
[00:20:14.000 --> 00:20:17.000]  你們婚姻人人都當尊重
[00:20:17.000 --> 00:20:19.000]  藏也不可污穢
[00:20:19.000 --> 00:20:22.000]  因為苟合行淫的人
[00:20:22.000 --> 00:20:24.000]  臣必要審判
[00:20:24.000 --> 00:20:28.000]  要保持著愛你的配偶
[00:20:28.000 --> 00:20:30.000]  愛你的家人
[00:20:30.000 --> 00:20:35.000]  聖經說到人人都當尊重
[00:20:35.000 --> 00:20:39.000]  人人是在表示一種一切處境之下
[00:20:39.000 --> 00:20:41.000]  不單是說每一個人
[00:20:41.000 --> 00:20:43.000]  而是說每一個處境裏面
