
[00:00:00.000 --> 00:00:09.000]  我們這個聖經可信媽系列已經講到第四講
[00:02:20.000 --> 00:02:24.000]  Testament這個字就比較混淆
[00:02:24.000 --> 00:02:27.000]  有很多意思的Testament這個字
[00:02:27.000 --> 00:02:29.000]  可以解釋做見證
[00:02:29.000 --> 00:02:32.000]  甚至可以解釋為足
[00:02:32.000 --> 00:02:34.000]  所以是比較混淆
[00:02:34.000 --> 00:02:37.000]  我就比較喜歡中文這個約字
[00:02:37.000 --> 00:02:40.000]  無論是神和人納約的約
[00:02:40.000 --> 00:02:43.000]  無論是新約舊約都是同一個字
[00:02:43.000 --> 00:02:45.000]  就是這個約字
[00:02:45.000 --> 00:02:52.000]  聖經其實是由四十多位作者
[00:02:52.000 --> 00:02:56.000]  在一段相隔一千五百年
[00:02:56.000 --> 00:03:00.000]  甚至是二千年這麼長的時間來寫成
[00:03:00.000 --> 00:03:02.000]  為什麼我們這樣說呢?
[00:03:02.000 --> 00:03:06.000]  因為最初第一部書創世紀
[00:03:06.000 --> 00:03:12.000]  就是摩西我們相信是公元前的一千四百零五年開始寫的
[00:03:12.000 --> 00:03:15.000]  最後一部書啟示錄
[00:03:15.000 --> 00:03:19.000]  是使徒約翰在公元九十年寫成
[00:03:19.000 --> 00:03:22.000]  所以相隔一千五百年
[00:03:22.000 --> 00:03:26.000]  但是創世紀不是聖經最古老的一部書
[00:03:26.000 --> 00:03:28.000]  最古老的是約伯紀
[00:03:28.000 --> 00:03:31.000]  如果我們留意約伯紀的經文
[00:03:31.000 --> 00:03:35.000]  我們知道約伯是活到差不多二百多歲
[00:03:35.000 --> 00:03:38.000]  如果他活到二百多歲
[00:03:38.000 --> 00:03:41.000]  就是差不多和阿伯拉罕的父親
[00:03:41.000 --> 00:03:44.000]  他拉的年紀是差不多
[00:03:44.000 --> 00:03:48.000]  聖經告訴我們他拉是活到二百零五歲
[00:03:48.000 --> 00:03:51.000]  如果是這樣計算的時候
[00:03:51.000 --> 00:03:55.000]  我們能夠計算出約伯紀成書的日期
[00:03:55.000 --> 00:04:00.000]  可能是公元前的二千一百年或者是二千二百年
[00:04:00.000 --> 00:04:03.000]  如果是這樣的話
[00:04:03.000 --> 00:04:06.000]  全部聖經相隔
[00:04:06.000 --> 00:04:12.000]  由第一部書的約伯紀到使徒約翰所寫的啟示錄
[00:04:12.000 --> 00:04:15.000]  相隔了二千多年
[00:04:15.000 --> 00:04:18.000]  在整部聖經裏面
[00:04:18.000 --> 00:04:25.000]  神是將耶穌基督的愛子慢慢地顯現出來
[00:04:25.000 --> 00:04:29.000]  在舊約 神是親自和人來說話
[00:04:29.000 --> 00:04:33.000]  出埃及記的十六章 以塞瓦書的二十二章
[00:04:33.000 --> 00:04:37.000]  和尼加書的一章都是這樣告訴我們
[00:04:37.000 --> 00:04:40.000]  但是到了新約
[00:04:40.000 --> 00:04:42.000]  就是神道成肉身
[00:04:42.000 --> 00:04:45.000]  耶穌基督親自來到世上
[00:04:45.000 --> 00:04:48.000]  直接和人來說話
[00:04:48.000 --> 00:04:50.000]  還不單止這樣
[00:04:50.000 --> 00:04:52.000]  耶穌基督還讓我們看到
[00:04:52.000 --> 00:04:56.000]  神是怎樣 神的屬性是怎樣
[00:04:56.000 --> 00:04:59.000]  無論舊約或者新約
[00:04:59.000 --> 00:05:02.000]  我們說都是有關耶穌基督
[00:05:02.000 --> 00:05:04.000]  所以我和大家說過很多次
[00:05:04.000 --> 00:05:06.000]  當你讀舊約的時候
[00:05:06.000 --> 00:05:09.000]  如果你不明白一段經文在說甚麼
[00:05:09.000 --> 00:05:11.000]  你解不通
[00:05:11.000 --> 00:05:14.000]  你嘗試將耶穌基督代入經文裏面
[00:05:14.000 --> 00:05:16.000]  你一定能夠解得通
[00:05:16.000 --> 00:05:18.000]  我嘗試過很多次
[00:05:18.000 --> 00:05:20.000]  都有意想不到的後果
[00:05:20.000 --> 00:05:22.000]  都能夠解得通
[00:05:22.000 --> 00:05:24.000]  所以大家不妨嘗試一下
[00:05:24.000 --> 00:05:28.000]  整部聖經都是有關耶穌基督
[00:05:28.000 --> 00:05:34.000]  為甚麼神要將祂的話語寫下來呢?
[00:05:34.000 --> 00:05:37.000]  我今天會和大家說四點
[00:05:37.000 --> 00:05:42.000]  第一點就是神要很準確地保留祂的話語
[00:05:42.000 --> 00:05:44.000]  我們曾經說過
[00:05:44.000 --> 00:05:48.000]  口傳是不準確的 是不可靠的
[00:05:48.000 --> 00:05:52.000]  傳傳下就會以訛傳訛 面目全非
[00:05:52.000 --> 00:05:57.000]  所以神要將祂的話語用字面寫下來
[00:05:57.000 --> 00:05:59.000]  這樣才是準確的
[00:05:59.000 --> 00:06:04.000]  這也是為甚麼耶穌基督在馬太福音五章十八節
[00:06:04.000 --> 00:06:08.000]  就是我們這個系列說過很多次的一段經文
[00:06:08.000 --> 00:06:11.000]  耶穌基督說:我實在告訴你們
[00:06:11.000 --> 00:06:13.000]  直到天地都廢去
[00:06:13.000 --> 00:06:16.000]  這律法的一點一劃也不能廢去
[00:06:16.000 --> 00:06:20.000]  就是說神的話語連一點一劃都是準確的
[00:06:20.000 --> 00:06:23.000]  這就是字面的傳達
[00:06:23.000 --> 00:06:28.000]  這也是為甚麼我解經很喜歡用字面解經
[00:06:28.000 --> 00:06:31.000]  因為神的話語很準確
[00:06:31.000 --> 00:06:34.000]  連一點一劃都是神的話語
[00:06:34.000 --> 00:06:40.000]  第一個原因神要將祂的話語記下來
[00:06:40.000 --> 00:06:44.000]  就是因為要有準確字面的傳達
[00:06:44.000 --> 00:06:48.000]  第二個原因 神要將祂的話語放在一起
[00:06:48.000 --> 00:06:52.000]  這就是我們今天所讀的經文
[00:06:52.000 --> 00:06:57.000]  神對摩西說:你要將這話寫在書上作紀念
[00:06:57.000 --> 00:06:59.000]  記不記得書上這個字
[00:06:59.000 --> 00:07:03.000]  我們說猶太人就是The Books 重書
[00:07:03.000 --> 00:07:08.000]  將祂的話語聚集在聖經裏面 在一個地方
[00:07:08.000 --> 00:07:11.000]  你能不能夠想像
[00:07:11.000 --> 00:07:14.000]  如果你想知道摩西說了甚麼話
[00:07:14.000 --> 00:07:17.000]  你要去找摩西 你說過甚麼話
[00:07:17.000 --> 00:07:19.000]  你要知道約書亞說了甚麼話
[00:07:19.000 --> 00:07:21.000]  你又要去找約書亞
[00:07:21.000 --> 00:07:25.000]  他們在世的時候還可以
[00:07:25.000 --> 00:07:28.000]  但如果他們去世了 你去哪裏找呢?
[00:07:28.000 --> 00:07:31.000]  所以神要將祂的話語放在一起
[00:07:31.000 --> 00:07:35.000]  這就成為了我們現在手上的聖經
[00:07:35.000 --> 00:07:39.000]  另外一個原因就是
[00:07:39.000 --> 00:07:46.000]  神要將祂的話語成為獨立的文字
[00:07:46.000 --> 00:07:51.000]  在耶利米書的三十六章四至五節
[00:07:51.000 --> 00:07:56.000]  「所以耶利米召了尼利亞的兒子巴祿來
[00:07:56.000 --> 00:07:58.000]  巴祿就從耶利米口中
[00:07:58.000 --> 00:08:02.000]  將耶和華對耶利米所說的一切話
[00:08:02.000 --> 00:08:04.000]  寫在書卷上
[00:08:04.000 --> 00:08:06.000]  耶利米吩咐巴祿說
[00:08:06.000 --> 00:08:10.000]  我被驅趕不能進耶和華的殿」
[00:08:10.000 --> 00:08:12.000]  這裡其實有兩點
[00:08:12.000 --> 00:08:16.000]  第一點就是耶利米叫巴祿來
[00:08:16.000 --> 00:08:18.000]  將他的話語
[00:08:18.000 --> 00:08:22.000]  這個話語是耶和華對耶利米說的話語
[00:08:22.000 --> 00:08:25.000]  從耶利米的口中將它抄下來
[00:08:25.000 --> 00:08:28.000]  這就是密使的定義
[00:08:28.000 --> 00:08:30.000]  還有第二點
[00:08:30.000 --> 00:08:33.000]  我們看到耶利米對巴祿說
[00:08:33.000 --> 00:08:36.000]  我被驅趕不能到耶和華的殿
[00:08:36.000 --> 00:08:38.000]  我走不出去了
[00:08:38.000 --> 00:08:41.000]  所以如果你將我的話語記錄下來
[00:08:41.000 --> 00:08:45.000]  就能夠流傳於世
[00:08:45.000 --> 00:08:48.000]  所以這是第三個原因
[00:08:48.000 --> 00:08:51.000]  第四個原因
[00:08:51.000 --> 00:08:54.000]  哥林多前書的十章十一節
[00:08:54.000 --> 00:08:56.000]  也是我們剛才讀的經文
[00:08:56.000 --> 00:09:01.000]  「他們遭遇這些事都要作為誡戒
[00:09:01.000 --> 00:09:03.000]  並且寫在經上
[00:09:03.000 --> 00:09:06.000]  正是警戒我們者末世的人
[00:09:06.000 --> 00:09:09.000]  所有寫在這部聖經裡的
[00:09:09.000 --> 00:09:14.000]  都是被我們作為誡戒、作為警戒」
[00:09:14.000 --> 00:09:16.000]  所以我們看到
[00:09:16.000 --> 00:09:19.000]  為何神要將他的話語寫下來
[00:09:19.000 --> 00:09:22.000]  第一要很準確地流傳
[00:09:22.000 --> 00:09:26.000]  第二要將他的話語收集在一起
[00:09:26.000 --> 00:09:29.000]  第三成為獨立的文字
[00:09:29.000 --> 00:09:35.000]  第四這一切都是被我們作為警戒、作為誡戒
[00:09:35.000 --> 00:09:37.000]  有人問
[00:09:37.000 --> 00:09:41.000]  是否所有神的話語都在我們的手裡
[00:09:41.000 --> 00:09:45.000]  是否所有神的作為都已經在我們聖經裡
[00:09:45.000 --> 00:09:47.000]  就令我想起
[00:09:47.000 --> 00:09:51.000]  使徒約翰在約翰福音的二十一章二十五節
[00:09:51.000 --> 00:09:54.000]  他說「如果耶穌基督的事蹟
[00:09:54.000 --> 00:09:56.000]  一一都寫出來
[00:09:56.000 --> 00:09:58.000]  我想所寫的書
[00:09:58.000 --> 00:10:01.000]  就是世界也容不下了」
[00:10:01.000 --> 00:10:03.000]  耶穌基督的事蹟
[00:10:03.000 --> 00:10:05.000]  尚且如果寫出來
[00:10:05.000 --> 00:10:07.000]  這個世界也不能夠包容得到
[00:10:07.000 --> 00:10:11.000]  你想想何況是全部神的事蹟
[00:10:11.000 --> 00:10:14.000]  所以聖經裡的話語
[00:10:14.000 --> 00:10:17.000]  就是被我們作為誡戒、警戒
[00:10:17.000 --> 00:10:20.000]  救我們學習
[00:10:20.000 --> 00:10:24.000]  如何做一個蒙神喜悅的人
[00:10:24.000 --> 00:10:26.000]  我們知道
[00:10:26.000 --> 00:10:29.000]  我們說聖經的原稿沒有錯誤
[00:10:29.000 --> 00:10:31.000]  我說過很多次
[00:10:31.000 --> 00:10:34.000]  但我們現在能否找到聖經的原稿呢?
[00:10:34.000 --> 00:10:36.000]  找不到
[00:10:36.000 --> 00:10:38.000]  其實我相信有一個原因
[00:10:38.000 --> 00:10:41.000]  為何我們找不到聖經的原稿
[00:10:41.000 --> 00:10:45.000]  就是神不要我們將原稿當作偶像
[00:10:45.000 --> 00:10:48.000]  來供奉、敬拜
[00:10:48.000 --> 00:10:51.000]  所以我相信我們永遠可能找不到原稿
[00:10:51.000 --> 00:10:53.000]  這就是原因
[00:10:53.000 --> 00:10:59.000]  我們說原稿是沒有錯誤的
[00:10:59.000 --> 00:11:04.000]  但有人說文士抄寫就肯定有錯誤
[00:11:04.000 --> 00:11:06.000]  因為是人
[00:11:06.000 --> 00:11:09.000]  經過千多年的抄寫
[00:11:09.000 --> 00:11:12.000]  你想想會有多少錯誤
[00:11:12.000 --> 00:11:15.000]  很多人說可能錯到離行離勒
[00:11:15.000 --> 00:11:19.000]  可能跟原文的聖經、原稿的聖經
[00:11:19.000 --> 00:11:21.000]  已經是兩碼事
[00:11:21.000 --> 00:11:23.000]  根本完全不同了
[00:11:23.000 --> 00:11:25.000]  又有人說
[00:11:25.000 --> 00:11:31.000]  牧師你說聖經是給我們做道德的標準
[00:11:31.000 --> 00:11:34.000]  是唯一的準則
[00:11:34.000 --> 00:11:36.000]  也是你說的
[00:11:36.000 --> 00:11:40.000]  但我們怎知道我們手上的聖經跟原稿是一樣的
[00:11:40.000 --> 00:11:42.000]  甚至有人說
[00:11:42.000 --> 00:11:46.000]  中文的聖經和英文的聖經的翻譯就更加離行離勒
[00:11:46.000 --> 00:11:50.000]  更加跟原稿可能風馬牛不相合
[00:11:50.000 --> 00:11:53.000]  讓我們一起來細心看看
[00:11:53.000 --> 00:11:57.000]  究竟文士是怎樣抄寫聖經的
[00:11:57.000 --> 00:12:01.000]  其實文士將神的話語複製
[00:12:01.000 --> 00:12:03.000]  文士其實是甚麼
[00:12:03.000 --> 00:12:06.000]  好像我們現在的Xerox機
[00:12:06.000 --> 00:12:08.000]  好像現在的影印機一樣
[00:12:08.000 --> 00:12:11.000]  就是將神的話語影印出來
[00:12:11.000 --> 00:12:15.000]  他們抄寫神的話語的時候都很小心
[00:12:15.000 --> 00:12:19.000]  他們知道他們抄寫的是神的話語
[00:12:19.000 --> 00:12:21.000]  傾萬不得
[00:12:21.000 --> 00:12:25.000]  所有的文士都是受過嚴格的訓練
[00:12:25.000 --> 00:12:27.000]  他們怎樣抄寫
[00:12:27.000 --> 00:12:31.000]  第一他們要找一張很乾淨的動物皮
[00:12:31.000 --> 00:12:35.000]  這張動物皮是受過特別的處理
[00:12:35.000 --> 00:12:40.000]  然後墨水的墨色是非常講究
[00:12:40.000 --> 00:12:43.000]  也有特別的製造方法
[00:12:43.000 --> 00:12:46.000]  所以墨色是不容易褪色的
[00:12:46.000 --> 00:12:51.000]  所以每抄一欄的文字的闊度就是30個字母
[00:12:51.000 --> 00:12:54.000]  最長的是60行
[00:12:54.000 --> 00:12:56.000]  最短的是48行
[00:12:56.000 --> 00:13:01.000]  當他們抄到耶和華這個名字的時候
[00:13:01.000 --> 00:13:03.000]  立刻要去洗筆
[00:13:03.000 --> 00:13:06.000]  自己還要是沐浴巾衣染
[00:13:06.000 --> 00:13:08.000]  非常之嚴謹
[00:13:08.000 --> 00:13:11.000]  其實這樣做是很有益處的
[00:13:11.000 --> 00:13:15.000]  因為他們可以休息一下
[00:13:15.000 --> 00:13:18.000]  抄到已經人混混噩噩
[00:13:18.000 --> 00:13:20.000]  一抄到耶和華
[00:13:20.000 --> 00:13:24.000]  提醒他們要把注意力放在神的身上
[00:13:24.000 --> 00:13:26.000]  文士一面抄
[00:13:26.000 --> 00:13:28.000]  還要一面大聲朗讀
[00:13:28.000 --> 00:13:31.000]  你有沒有發覺當你朗讀的時候
[00:13:31.000 --> 00:13:33.000]  聽自己抄寫的東西
[00:13:33.000 --> 00:13:36.000]  是幫助你能夠減少錯誤
[00:13:36.000 --> 00:13:41.000]  因為你不單看見還能夠聽見你在抄寫什麼
[00:13:41.000 --> 00:13:43.000]  抄完之後
[00:13:43.000 --> 00:13:45.000]  文士長會來核對
[00:13:45.000 --> 00:13:49.000]  如果他發現一頁紙上有一個錯誤
[00:13:49.000 --> 00:13:51.000]  第二頁紙又有一個錯誤
[00:13:51.000 --> 00:13:52.000]  去到第三頁
[00:13:52.000 --> 00:13:56.000]  整個文件、整個手稿都作廢
[00:13:56.000 --> 00:13:59.000]  這個文士要重頭再抄一次
[00:13:59.000 --> 00:14:03.000]  所有抄出來的段落的數字
[00:14:03.000 --> 00:14:07.000]  字數、連字母的數字都要數過
[00:14:07.000 --> 00:14:11.000]  要完全跟原稿是一模一樣
[00:14:11.000 --> 00:14:14.000]  兩個字母如果連在一起
[00:14:14.000 --> 00:14:17.000]  算是一個錯誤作廢
[00:14:17.000 --> 00:14:19.000]  所以非常之嚴謹
[00:14:19.000 --> 00:14:21.000]  所抄出來的書卷
[00:14:21.000 --> 00:14:24.000]  只可以放在特別神聖的地方
[00:14:24.000 --> 00:14:28.000]  沒有人可以去改變
[00:14:28.000 --> 00:14:29.000]  這些神聖的地方
[00:14:29.000 --> 00:14:32.000]  例如聖殿、會堂裏
[00:14:32.000 --> 00:14:34.000]  所以非常之小心
[00:14:37.000 --> 00:14:40.000]  文士其實他們一生的工作
[00:14:40.000 --> 00:14:43.000]  就是抄寫神的話語
[00:14:43.000 --> 00:14:45.000]  以斯拉就是一個文士
[00:14:45.000 --> 00:14:49.000]  據說以斯拉能夠將全部舊約
[00:14:49.000 --> 00:14:54.000]  由頭到尾一字不錯地唸出來
[00:14:54.000 --> 00:14:55.000]  這個就是文士
[00:14:55.000 --> 00:14:57.000]  以斯拉就是一個例子
[00:14:57.000 --> 00:15:01.000]  我剛才說文士都知道他們抄寫神的話語
[00:15:01.000 --> 00:15:05.000]  所以非常敬畏、興曼畢德
[00:15:05.000 --> 00:15:07.000]  新約的學者
[00:15:07.000 --> 00:15:11.000]  當他們處理、研究新約的手稿
[00:15:11.000 --> 00:15:12.000]  都是一樣
[00:15:12.000 --> 00:15:13.000]  他們是很小心
[00:15:13.000 --> 00:15:16.000]  因為他們知道是神的話語
[00:15:16.000 --> 00:15:20.000]  通常我們錯誤的觀念
[00:15:20.000 --> 00:15:24.000]  就是文士抄聖經是一個直線型的抄
[00:15:24.000 --> 00:15:26.000]  甚麼叫直線型?
[00:15:26.000 --> 00:15:29.000]  就是文士抄了一份出來
[00:15:29.000 --> 00:15:34.000]  然後第二個文士抄第一個文士所抄寫的
[00:15:34.000 --> 00:15:36.000]  為甚麼他不抄原稿?
[00:15:36.000 --> 00:15:38.000]  可能已經失傳了
[00:15:38.000 --> 00:15:40.000]  他抄第一個文士的時候
[00:15:40.000 --> 00:15:44.000]  第一個文士的錯誤加上他自己的錯誤
[00:15:44.000 --> 00:15:46.000]  雙重的錯誤
[00:15:46.000 --> 00:15:48.000]  第三個文士去抄
[00:15:48.000 --> 00:15:51.000]  第一個文士的錯誤加上第二個文士的錯誤
[00:15:51.000 --> 00:15:53.000]  加上他自己的錯誤
[00:15:53.000 --> 00:15:55.000]  你想想是不是越抄越錯?
[00:15:55.000 --> 00:15:58.000]  但其實聖經的抄寫不是直線型
[00:15:58.000 --> 00:16:00.000]  是平衡型
[00:16:00.000 --> 00:16:04.000]  一個文士抄了很多份的手稿出來
[00:16:04.000 --> 00:16:08.000]  而手稿和手稿當中有很多次的核對
[00:16:08.000 --> 00:16:10.000]  所以很容易就發覺
[00:16:10.000 --> 00:16:12.000]  這些抄寫
[00:16:12.000 --> 00:16:15.000]  這些手稿裏面有甚麼錯誤
[00:16:15.000 --> 00:16:17.000]  他們就立刻能夠
[00:16:17.000 --> 00:16:18.000]  一是廢去
[00:16:18.000 --> 00:16:22.000]  一是將這個錯誤刪改
[00:16:22.000 --> 00:16:26.000]  所以我們知道
[00:16:26.000 --> 00:16:31.000]  文士抄寫錯誤的可能性是很低很低
[00:16:31.000 --> 00:16:36.000]  我們真的值得很興奮
[00:16:36.000 --> 00:16:38.000]  就是大多數的學者
[00:16:38.000 --> 00:16:40.000]  他們都同意
[00:16:40.000 --> 00:16:42.000]  除了很少部份的學者
[00:16:42.000 --> 00:16:44.000]  大多數的學者都相信
[00:16:44.000 --> 00:16:46.000]  我們現在手上的聖經
[00:16:46.000 --> 00:16:50.000]  其實是和原稿相差很少很少
[00:16:50.000 --> 00:16:52.000]  如果神用他的大能
[00:16:52.000 --> 00:16:57.000]  能夠保守密士原稿的聖經是沒錯
[00:16:57.000 --> 00:17:02.000]  你想想神能否保守聖經抄寫的準確性呢?
[00:17:02.000 --> 00:17:04.000]  絕對是可以的
[00:17:04.000 --> 00:17:06.000]  其實我們手上的聖經
[00:17:06.000 --> 00:17:10.000]  是比任何一部的古書還要準確的
[00:17:10.000 --> 00:17:13.000]  為甚麼會比古書更加準確呢?
[00:17:13.000 --> 00:17:16.000]  因為我們有很多聖經的副本
[00:17:16.000 --> 00:17:20.000]  我們有很多抄寫在卷軸上高
[00:17:20.000 --> 00:17:22.000]  在羊皮紙上高
[00:17:22.000 --> 00:17:24.000]  在紙紗草上高
[00:17:24.000 --> 00:17:27.000]  這些副本我們可以拿來核對
[00:17:27.000 --> 00:17:31.000]  核對之後發覺原來都是一致的經文
[00:17:31.000 --> 00:17:35.000]  就好像有一個考古學家
[00:17:35.000 --> 00:17:39.000]  他在某個地方發現了一塊羊皮紙
[00:17:39.000 --> 00:17:43.000]  這塊羊皮紙是某個世紀的文士所抄寫的
[00:17:43.000 --> 00:17:46.000]  另外又有一個文士在另外一個地方
[00:17:46.000 --> 00:17:49.000]  又發現另外一塊羊皮紙
[00:17:49.000 --> 00:17:52.000]  這塊羊皮紙的抄寫是比
[00:17:52.000 --> 00:17:56.000]  還有一塊是比幾個世紀的
[00:17:56.000 --> 00:18:00.000]  但當他們把兩塊羊皮紙放在一起核對的時候
[00:18:00.000 --> 00:18:03.000]  發覺兩個文士從來未見過面
[00:18:03.000 --> 00:18:06.000]  他們出身在不同的地方
[00:18:06.000 --> 00:18:08.000]  他們是不同時候的人
[00:18:08.000 --> 00:18:12.000]  從未見過面 但抄寫出來居然是一模一樣
[00:18:12.000 --> 00:18:15.000]  這就讓我們看到
[00:18:15.000 --> 00:18:20.000]  這就是最好的證明聖經是非常一致的
[00:18:20.000 --> 00:18:23.000]  相信和原稿沒有什麼差別
[00:18:23.000 --> 00:18:30.000]  有一個很出名的聖經學者叫做A.T.Robertson
[00:18:30.000 --> 00:18:36.000]  這個學者說我們找到的拉丁文手稿有八千份
[00:18:36.000 --> 00:18:41.000]  其他早期的版本至少有一千份
[00:18:41.000 --> 00:18:46.000]  我們找到的希臘手稿有四千份
[00:18:46.000 --> 00:18:51.000]  我要說的是這個學者已經是一百多年前的人
[00:18:51.000 --> 00:18:55.000]  由他說這段話到現在又多了很多手稿
[00:18:55.000 --> 00:18:58.000]  現在差不多有五千八百份
[00:18:58.000 --> 00:19:01.000]  這個就是給大家作一個比較
[00:19:01.000 --> 00:19:08.000]  他也說當時他找到的新約手稿有一萬三千份
[00:19:08.000 --> 00:19:13.000]  而令人興奮的就是這一萬三千份的手稿
[00:19:13.000 --> 00:19:17.000]  是不同的文士抄寫不同的時代不同的地點
[00:19:17.000 --> 00:19:22.000]  但是一合對發覺都是非常一致
[00:19:22.000 --> 00:19:25.000]  這個A.T.Robertson說
[00:19:25.000 --> 00:19:31.000]  其實新約聖經裏面每一千個字才有一個錯誤
[00:19:31.000 --> 00:19:32.000]  是新約
[00:19:32.000 --> 00:19:35.000]  舊約更少
[00:19:35.000 --> 00:19:39.000]  每一千五百八十個字平均
[00:19:39.000 --> 00:19:41.000]  新約平均是一千個字
[00:19:41.000 --> 00:19:45.000]  舊約平均是一千五百八十個字
[00:19:45.000 --> 00:19:47.000]  才有一個錯誤
[00:19:47.000 --> 00:19:52.000]  另外的一個學者叫做Henry Morris
[00:19:52.000 --> 00:19:55.000]  是比較現代的學者
[00:19:55.000 --> 00:19:58.000]  他說雖然手稿是有差異
[00:19:58.000 --> 00:20:02.000]  但是超過百分之九十九的差異
[00:20:02.000 --> 00:20:04.000]  是出自串字的問題
[00:20:04.000 --> 00:20:07.000]  很有趣的
[00:20:07.000 --> 00:20:10.000]  超過百分之九十九是串字
[00:20:10.000 --> 00:20:12.000]  如果你看一本書
[00:20:12.000 --> 00:20:15.000]  《紅樓夢》也好
[00:20:15.000 --> 00:20:17.000]  《三國演義》也好
[00:20:17.000 --> 00:20:20.000]  每一千個字才有一個白字
[00:20:20.000 --> 00:20:24.000]  會不會影響你不明白這個作者在說什麼
[00:20:24.000 --> 00:20:25.000]  不會的
[00:20:25.000 --> 00:20:29.000]  你絕對能夠明白那本書在說什麼
[00:20:29.000 --> 00:20:30.000]  聖經也是一樣
[00:20:30.000 --> 00:20:34.000]  每一千個字才有一個字是錯的話
[00:20:34.000 --> 00:20:36.000]  你是能夠明白
[00:20:36.000 --> 00:20:37.000]  不會影響真理
[00:20:37.000 --> 00:20:39.000]  不會影響教義
[00:20:39.000 --> 00:20:42.000]  而Henry Morris所說的
[00:20:42.000 --> 00:20:45.000]  就更加令我們覺得不簡單
[00:20:45.000 --> 00:20:46.000]  因為為什麼呢
[00:20:46.000 --> 00:20:49.000]  一千個字才有一個錯
[00:20:49.000 --> 00:20:51.000]  而Henry Morris說這個錯
[00:20:51.000 --> 00:20:55.000]  百分之九十九都是串字
[00:20:55.000 --> 00:20:56.000]  即是說什麼
[00:20:56.000 --> 00:21:01.000]  少過百分之一才是真正的錯
[00:21:01.000 --> 00:21:02.000]  你想想
[00:21:02.000 --> 00:21:06.000]  一千分之一的一百分之一
[00:21:06.000 --> 00:21:09.000]  才是真正的錯
[00:21:09.000 --> 00:21:10.000]  即是說
[00:21:10.000 --> 00:21:16.000]  聖經裏面十萬個字才有一個錯
[00:21:16.000 --> 00:21:19.000]  你想想錯誤的機會是多少
[00:21:19.000 --> 00:21:21.000]  少之又少
[00:21:21.000 --> 00:21:24.000]  就是因為文士和聖經學者
[00:21:24.000 --> 00:21:26.000]  他們處理這些聖經的時候
[00:21:26.000 --> 00:21:28.000]  他們是很小心
[00:21:28.000 --> 00:21:30.000]  非常非常之嚴謹
[00:21:30.000 --> 00:21:32.000]  這個聖經經過幾百年
[00:21:32.000 --> 00:21:34.000]  甚至千多年的抄寫
[00:21:34.000 --> 00:21:38.000]  神完全保守著聖經的準確性
[00:21:38.000 --> 00:21:44.000]  我想和大家介紹的就是七十事譯本
[00:21:44.000 --> 00:21:47.000]  七十事譯本是由一個埃及王
