
[00:00:00.000 --> 00:00:02.000]  在我們開始的時候
[00:03:26.000 --> 00:03:28.000]  植物是活的水
[00:03:28.000 --> 00:03:30.000]  它是活的,死的水
[00:03:30.000 --> 00:03:32.000]  就沒有生命
[00:03:32.000 --> 00:03:34.000]  魚死的水沒有生命
[00:03:34.000 --> 00:03:36.000]  活的水它就有生命
[00:03:36.000 --> 00:03:38.000]  今天人
[00:03:38.000 --> 00:03:40.000]  信徒又怎樣呢?
[00:03:40.000 --> 00:03:42.000]  同樣一樣
[00:03:42.000 --> 00:03:44.000]  如果在我們今天我們接受的
[00:03:44.000 --> 00:03:46.000]  道的一些道
[00:03:46.000 --> 00:03:48.000]  只是入
[00:03:48.000 --> 00:03:50.000]  沒有形容,沒有出
[00:03:50.000 --> 00:03:52.000]  在我們的生命裡面
[00:03:52.000 --> 00:03:54.000]  同樣信徒
[00:03:54.000 --> 00:03:56.000]  都會成為死的
[00:03:56.000 --> 00:03:58.000]  所以因為這樣
[00:03:58.000 --> 00:04:00.000]  在所有教木書信
[00:04:00.000 --> 00:04:02.000]  所有保羅的書信
[00:04:02.000 --> 00:04:04.000]  保羅和普通的書信
[00:04:04.000 --> 00:04:06.000]  你會見到一個很特別的地方
[00:04:06.000 --> 00:04:08.000]  就是前面講完
[00:04:08.000 --> 00:04:10.000]  那些教義,無論教恩也好
[00:04:10.000 --> 00:04:12.000]  基督的論也好,聖靈論也好,教會論也好
[00:04:12.000 --> 00:04:14.000]  講完教義之後
[00:04:14.000 --> 00:04:16.000]  跟著後半部分
[00:04:16.000 --> 00:04:18.000]  全部全部是應容
[00:04:18.000 --> 00:04:20.000]  是生活的應容
[00:04:20.000 --> 00:04:22.000]  希伯來書同樣一樣
[00:04:22.000 --> 00:04:24.000]  十三章嚴格來說
[00:04:24.000 --> 00:04:26.000]  是一個應容
[00:04:26.000 --> 00:04:28.000]  就是希伯來書講到舊恩論
[00:04:28.000 --> 00:04:30.000]  和基督論講完了
[00:04:30.000 --> 00:04:32.000]  到底今天對信徒
[00:04:32.000 --> 00:04:34.000]  有什麼特別的意義呢?
[00:04:34.000 --> 00:04:36.000]  十三章,第一到第三節
[00:04:36.000 --> 00:04:38.000]  就講我們對人我們應該要怎樣
[00:04:38.000 --> 00:04:40.000]  我們要愛我們的弟姐妹
[00:04:40.000 --> 00:04:42.000]  我們對那些客女
[00:04:42.000 --> 00:04:44.000]  要招待他們
[00:04:44.000 --> 00:04:46.000]  要照顧他們
[00:04:46.000 --> 00:04:48.000]  我們對那些被囚的,沒有自由的
[00:04:48.000 --> 00:04:50.000]  我們要關顧他們的需要
[00:04:50.000 --> 00:04:52.000]  要回應對人的需要
[00:04:52.000 --> 00:04:54.000]  對弟兄
[00:04:54.000 --> 00:04:56.000]  對不信的外邦人
[00:04:56.000 --> 00:04:58.000]  對囚犯
[00:04:58.000 --> 00:05:00.000]  對沒有自由的,我們要這樣
[00:05:00.000 --> 00:05:02.000]  然後四到第九節
[00:05:02.000 --> 00:05:04.000]  對我們自己
[00:05:04.000 --> 00:05:06.000]  對性的方面,我們要克制我們自己
[00:05:06.000 --> 00:05:08.000]  要尊重別人的婚姻
[00:05:08.000 --> 00:05:10.000]  要尊重每一個人的自己的性
[00:05:10.000 --> 00:05:12.000]  第二
[00:05:12.000 --> 00:05:14.000]  我們對錢財的態度
[00:05:14.000 --> 00:05:16.000]  不能夠貪財
[00:05:16.000 --> 00:05:18.000]  然後第十到二十一節
[00:05:18.000 --> 00:05:20.000]  就是我們對神整個生活的應容
[00:05:20.000 --> 00:05:22.000]  我們對我們領受的道
[00:05:22.000 --> 00:05:24.000]  我們應該要怎樣呢?
[00:05:24.000 --> 00:05:26.000]  我今天就繼續將這個
[00:05:26.000 --> 00:05:28.000]  應容逐一和大家
[00:05:28.000 --> 00:05:30.000]  分享
[00:05:30.000 --> 00:05:32.000]  請大家打開希伯來書
[00:05:32.000 --> 00:05:34.000]  十三章七到十四節
[00:05:34.000 --> 00:05:36.000]  來看一看
[00:05:36.000 --> 00:05:42.000]  《夫聲,目者的夫召》的第二集
[00:05:42.000 --> 00:05:44.000]  到底他夫召我們
[00:05:44.000 --> 00:05:46.000]  要怎樣回應我們所聽的道呢?
[00:05:46.000 --> 00:05:48.000]  第七節開始
[00:05:48.000 --> 00:05:50.000]  大家找到,我們一起來讀
[00:05:50.000 --> 00:05:52.000]  從前,引導你們
[00:05:52.000 --> 00:05:54.000]  全神知道給你們的人
[00:05:54.000 --> 00:05:56.000]  你們要想念他們
[00:05:56.000 --> 00:05:58.000]  效法他們的信心
[00:05:58.000 --> 00:06:00.000]  留心看他們為人的結局
[00:06:00.000 --> 00:06:02.000]  耶穌基督
[00:06:02.000 --> 00:06:04.000]  昨日、今日、一路到永遠
[00:06:04.000 --> 00:06:06.000]  是一樣的
[00:06:06.000 --> 00:06:10.000]  你們不要被那豬般怪異的教訓勾引了去
[00:06:10.000 --> 00:06:12.000]  因為人心靠恩才
[00:06:12.000 --> 00:06:14.000]  堅固才德是好的
[00:06:14.000 --> 00:06:16.000]  並不是靠飲食
[00:06:16.000 --> 00:06:18.000]  飲食上專心的
[00:06:18.000 --> 00:06:20.000]  從來沒有得著益處
[00:06:20.000 --> 00:06:22.000]  我們有一祭壇
[00:06:22.000 --> 00:06:24.000]  上面的祭物是那些在
[00:06:24.000 --> 00:06:28.000]  公職的人不可同吃的
[00:06:28.000 --> 00:06:30.000]  原來生出的血被大祭師
[00:06:30.000 --> 00:06:32.000]  帶入聖所作屬罪際
[00:06:32.000 --> 00:06:35.000]  生出的身子被燒在刑外
[00:06:35.000 --> 00:06:38.000]  所以耶穌要用自己的血
[00:06:38.000 --> 00:06:40.000]  叫百姓成城
[00:06:40.000 --> 00:06:42.000]  也就在城門外受苦
[00:06:42.000 --> 00:06:45.000]  這樣你們也當到刑外
[00:06:45.000 --> 00:06:47.000]  就了他去
[00:06:47.000 --> 00:06:49.000]  忍受他所受的凌辱
[00:06:49.000 --> 00:06:52.000]  我們在這裡並沒有常存的城
[00:06:52.000 --> 00:06:54.000]  乃是尋求那
[00:06:54.000 --> 00:06:58.000]  在這段聖經當中
[00:06:58.000 --> 00:07:00.000]  我將它分為
[00:07:00.000 --> 00:07:02.000]  三個段落
[00:07:02.000 --> 00:07:04.000]  第一個段落
[00:07:04.000 --> 00:07:06.000]  是講到我們要孝發
[00:07:06.000 --> 00:07:08.000]  那些屬靈的父母
[00:07:08.000 --> 00:07:11.000]  第七和第八字
[00:07:11.000 --> 00:07:13.000]  特別告訴我們
[00:07:13.000 --> 00:07:15.000]  到底我們怎樣應用
[00:07:15.000 --> 00:07:16.000]  我們所聽的道
[00:07:16.000 --> 00:07:18.000]  應用神給我們的教訓呢
[00:07:18.000 --> 00:07:22.000]  他說從前引導你們
[00:07:22.000 --> 00:07:25.000]  全神的道給你們的人
[00:07:25.000 --> 00:07:26.000]  你們要做什麼
[00:07:26.000 --> 00:07:27.000]  兩樣東西
[00:07:27.000 --> 00:07:31.000]  第一樣東西要想念他們
[00:07:31.000 --> 00:07:33.000]  到底想念他們是什麼呢
[00:07:33.000 --> 00:07:36.000]  是想念他們怎樣帶你們順著
[00:07:36.000 --> 00:07:39.000]  是想念他們怎樣牧養你們
[00:07:39.000 --> 00:07:42.000]  是想念他們怎樣引導你們
[00:07:42.000 --> 00:07:44.000]  當你們有困難的時候
[00:07:44.000 --> 00:07:46.000]  當你們婚姻有困難
[00:07:46.000 --> 00:07:47.000]  事業有困難
[00:07:47.000 --> 00:07:49.000]  或者遇到環境有問題
[00:07:49.000 --> 00:07:51.000]  這些父母有困難
[00:07:51.000 --> 00:07:52.000]  子女有困難
[00:07:52.000 --> 00:07:54.000]  他們是怎樣來牧養你們
[00:07:54.000 --> 00:07:57.000]  是怎樣來動員到頂字末
[00:07:57.000 --> 00:07:59.000]  動員教會的各種不同的資源
[00:07:59.000 --> 00:08:01.000]  來照顧你們
[00:08:01.000 --> 00:08:03.000]  想念他們
[00:08:03.000 --> 00:08:05.000]  我們看到這兩個裏面
[00:08:05.000 --> 00:08:07.000]  是講到兩個很重要的
[00:08:07.000 --> 00:08:11.000]  就是從前引導你們的人
[00:08:11.000 --> 00:08:13.000]  引導你們的人
[00:08:13.000 --> 00:08:15.000]  是包括到
[00:08:15.000 --> 00:08:17.000]  那些牧養我們
[00:08:17.000 --> 00:08:19.000]  照顧我們
[00:08:19.000 --> 00:08:22.000]  在各種危機的裏面
[00:08:22.000 --> 00:08:25.000]  怎樣來勸導我們找出路
[00:08:25.000 --> 00:08:27.000]  或者當我們困惑的時候
[00:08:27.000 --> 00:08:28.000]  怎樣輔導我們
[00:08:28.000 --> 00:08:29.000]  給我們一些答案
[00:08:29.000 --> 00:08:32.000]  然後全神之道給你們
[00:08:32.000 --> 00:08:34.000]  包括帶我們信主
[00:08:34.000 --> 00:08:37.000]  包括去建立我們的門徒生命
[00:08:37.000 --> 00:08:38.000]  帶我們查經
[00:08:38.000 --> 00:08:40.000]  然後將神的話
[00:08:40.000 --> 00:08:42.000]  來教導我們的人
[00:08:42.000 --> 00:08:46.000]  這些人我們首先要想念
[00:08:46.000 --> 00:08:47.000]  是想念他們
[00:08:47.000 --> 00:08:48.000]  第二樣東西
[00:08:48.000 --> 00:08:50.000]  他叫我們不單止想念
[00:08:50.000 --> 00:08:53.000]  要記得他們曾經在我們身上
[00:08:53.000 --> 00:08:55.000]  做過一些什麼
[00:08:55.000 --> 00:08:57.000]  其實他叫我們想念的目的是什麼
[00:08:57.000 --> 00:09:01.000]  是受恩不要忘
[00:09:01.000 --> 00:09:04.000]  當我們領受了任何人的恩典的時候
[00:09:04.000 --> 00:09:07.000]  你不要忘記別人在你身上的恩典
[00:09:07.000 --> 00:09:09.000]  哪怕是一次、兩次
[00:09:09.000 --> 00:09:11.000]  任何人的恩典
[00:09:11.000 --> 00:09:15.000]  不要忘記他們在你身上所做的事情
[00:09:15.000 --> 00:09:17.000]  接著另一方面
[00:09:17.000 --> 00:09:20.000]  特別是當他們帶我們信主的時候
[00:09:20.000 --> 00:09:22.000]  我們更加需要怎樣
[00:09:22.000 --> 00:09:25.000]  是要效法他們的信心
[00:09:25.000 --> 00:09:26.000]  在這段聖經
[00:09:26.000 --> 00:09:28.000]  他叫我們做的第二樣東西
[00:09:28.000 --> 00:09:30.000]  要想念是一個命令
[00:09:30.000 --> 00:09:32.000]  然後第二是要效法
[00:09:32.000 --> 00:09:33.000]  也是一個命令
[00:09:33.000 --> 00:09:34.000]  效法什麼
[00:09:34.000 --> 00:09:37.000]  不是效法全部其他的東西
[00:09:37.000 --> 00:09:39.000]  他特別針對一件事
[00:09:39.000 --> 00:09:41.000]  就是效法他們的信心
[00:09:41.000 --> 00:09:44.000]  他們信是信誰
[00:09:44.000 --> 00:09:46.000]  是信我們主耶穌基督
[00:09:46.000 --> 00:09:48.000]  為他們死、為他們贖罪
[00:09:48.000 --> 00:09:51.000]  以至他們願意接受的成為他們唯一的救主
[00:09:51.000 --> 00:09:53.000]  又願意放下一切
[00:09:53.000 --> 00:09:55.000]  來到全神的道
[00:09:55.000 --> 00:09:57.000]  效法他們這種信心
[00:09:57.000 --> 00:09:59.000]  好了,接著第三個部分
[00:09:59.000 --> 00:10:02.000]  那個不是一個命令、不是動詞
[00:10:02.000 --> 00:10:05.000]  是留心看他們為人的結局
[00:10:05.000 --> 00:10:06.000]  這段聖經
[00:10:06.000 --> 00:10:08.000]  有很多人會有一種困惑
[00:10:08.000 --> 00:10:11.000]  是不是看著他們將來
[00:10:11.000 --> 00:10:12.000]  看看怎樣好
[00:10:12.000 --> 00:10:14.000]  或者怎樣不好
[00:10:14.000 --> 00:10:17.000]  從這段聖經的上文去看的時候
[00:10:17.000 --> 00:10:20.000]  應該是這樣來看
[00:10:20.000 --> 00:10:22.000]  就是看是因為他們的存道
[00:10:22.000 --> 00:10:24.000]  因為他們的教導
[00:10:24.000 --> 00:10:25.000]  因為他們的引導
[00:10:25.000 --> 00:10:26.000]  因為他們的牧養
[00:10:26.000 --> 00:10:30.000]  而帶出來的那些善果
[00:10:30.000 --> 00:10:31.000]  換句話來說
[00:10:31.000 --> 00:10:33.000]  就是我們要想念他們的時間
[00:10:33.000 --> 00:10:34.000]  要想一想
[00:10:34.000 --> 00:10:35.000]  就是這些人
[00:10:35.000 --> 00:10:37.000]  當我們擺上了他們自己的時候
[00:10:37.000 --> 00:10:39.000]  帶出來的結果
[00:10:39.000 --> 00:10:40.000]  有多少人的靈魂
[00:10:40.000 --> 00:10:42.000]  是因為他們而得救
[00:10:42.000 --> 00:10:43.000]  有多少人的生命
[00:10:43.000 --> 00:10:44.000]  因為他們被建立
[00:10:44.000 --> 00:10:46.000]  這是我們要想的
[00:10:46.000 --> 00:10:50.000]  想就是目的是叫我們效法
[00:10:50.000 --> 00:10:52.000]  好的我們效法
[00:10:52.000 --> 00:10:55.000]  聖經是為了讓我們更加小心
[00:10:55.000 --> 00:10:59.000]  不要效法人過於我們當效法的
[00:10:59.000 --> 00:11:01.000]  所以特別就是去到第八節
[00:11:01.000 --> 00:11:04.000]  突然之間加插了一節的聖經
[00:11:04.000 --> 00:11:06.000]  是我們從上從下
[00:11:06.000 --> 00:11:07.000]  真的沒辦法想到
[00:11:07.000 --> 00:11:10.000]  為什麼他要加這一節的聖經下去呢
[00:11:10.000 --> 00:11:12.000]  第八節我們一起讀
[00:11:12.000 --> 00:11:14.000]  耶穌基督昨日、今天
[00:11:14.000 --> 00:11:17.000]  一直到永遠是一樣的
[00:11:17.000 --> 00:11:18.000]  他這個地方
[00:11:18.000 --> 00:11:19.000]  是特別在這個時候
[00:11:19.000 --> 00:11:21.000]  當我們效法人的時間
[00:11:21.000 --> 00:11:23.000]  希伯羅斯的作者
[00:11:23.000 --> 00:11:24.000]  突然之間
[00:11:24.000 --> 00:11:26.000]  他要加多一節下去
[00:11:26.000 --> 00:11:27.000]  換句話來說
[00:11:27.000 --> 00:11:29.000]  我們今天要效法的牧人
[00:11:29.000 --> 00:11:32.000]  最大的牧人是哪個牧人呢
[00:11:32.000 --> 00:11:35.000]  就是耶穌基督
[00:11:35.000 --> 00:11:37.000]  各位親愛的弟姐妹
[00:11:37.000 --> 00:11:39.000]  我們不是效法那些
[00:11:39.000 --> 00:11:43.000]  沒有跟這個大牧人行事為人的那些事
[00:11:43.000 --> 00:11:45.000]  我們效法是他們的信心
[00:11:45.000 --> 00:11:46.000]  是信誰
[00:11:46.000 --> 00:11:48.000]  就是信這個大牧人
[00:11:48.000 --> 00:11:50.000]  是因為信這個大牧人
[00:11:50.000 --> 00:11:53.000]  而產生出來的這些行動
[00:11:53.000 --> 00:11:55.000]  而耶穌基督就是我們的大牧人
[00:11:55.000 --> 00:11:57.000]  是我們牧者的牧者
[00:11:57.000 --> 00:11:59.000]  是我們最終效法
[00:11:59.000 --> 00:12:01.000]  最終要學校的一個榜樣來的
[00:12:01.000 --> 00:12:02.000]  為什麼
[00:12:02.000 --> 00:12:05.000]  因為他昨日、今天
[00:12:05.000 --> 00:12:06.000]  一直到永遠
[00:12:06.000 --> 00:12:09.000]  他是一樣的不會改變
[00:12:09.000 --> 00:12:10.000]  人會改變
[00:12:10.000 --> 00:12:13.000]  我們的主基督永遠不會改變
[00:12:13.000 --> 00:12:14.000]  所以弟姐妹
[00:12:14.000 --> 00:12:17.000]  當我們今天有效法人的時間
[00:12:17.000 --> 00:12:18.000]  緊緊記得
[00:12:18.000 --> 00:12:21.000]  我們是效法最大的牧人
[00:12:21.000 --> 00:12:22.000]  當然
[00:12:22.000 --> 00:12:24.000]  你說太遙遠了
[00:12:24.000 --> 00:12:25.000]  他是不是跟我們生活
[00:12:25.000 --> 00:12:27.000]  我們怎麼知道他怎樣的呢
[00:12:27.000 --> 00:12:28.000]  是因為這樣
[00:12:28.000 --> 00:12:30.000]  現在我們在這裡看一看
[00:12:30.000 --> 00:12:33.000]  那些緊緊跟隨大牧人的
[00:12:33.000 --> 00:12:34.000]  這些牧者
[00:12:34.000 --> 00:12:36.000]  這些小牧人
[00:12:36.000 --> 00:12:37.000]  你們的組長
[00:12:37.000 --> 00:12:40.000]  到底他們怎樣來牧養你們呢
[00:12:40.000 --> 00:12:43.000]  你都要一樣效法他們
[00:12:43.000 --> 00:12:45.000]  想念他們、效法他們
[00:12:45.000 --> 00:12:47.000]  接著第二部分
[00:12:47.000 --> 00:12:51.000]  這段聖經帶出來給我們看得見
[00:12:51.000 --> 00:12:54.000]  就是我們要執著
[00:12:54.000 --> 00:12:56.000]  不要執著的
[00:12:56.000 --> 00:12:58.000]  又是一點不如呢
[00:12:58.000 --> 00:13:00.000]  我們看到這段聖經裡面
[00:13:00.000 --> 00:13:04.000]  第九節
[00:13:04.000 --> 00:13:08.000]  連續帶出三個命令
[00:13:08.000 --> 00:13:12.000]  不要、乃要、不靠
[00:13:12.000 --> 00:13:13.000]  這三個命令
[00:13:13.000 --> 00:13:15.000]  我們一起讀一讀第九節
[00:13:15.000 --> 00:13:21.000]  你們不要被那豬搬怪異的教訓勾引了去
[00:13:21.000 --> 00:13:24.000]  因為人心靠恩得堅固才是好的
[00:13:24.000 --> 00:13:26.000]  並不是靠飲食
[00:13:26.000 --> 00:13:31.000]  那在飲食上專心的從來不得著
[00:13:31.000 --> 00:13:33.000]  在這年的聖經當中
[00:13:33.000 --> 00:13:39.000]  他說不要被那豬搬怪異的教訓勾引了去
[00:13:39.000 --> 00:13:41.000]  很奇怪
[00:13:41.000 --> 00:13:44.000]  是不要被勾引
[00:13:44.000 --> 00:13:46.000]  這個是一個動詞
[00:13:46.000 --> 00:13:49.000]  是一個負面命令
[00:13:49.000 --> 00:13:51.000]  不要被一些怪異
[00:13:51.000 --> 00:13:52.000]  怪異這個字
[00:13:52.000 --> 00:13:54.000]  其實是由兩個字組成的
[00:13:54.000 --> 00:13:56.000]  第一個奇怪的
[00:13:56.000 --> 00:13:58.000]  第二個就是外來的
[00:13:58.000 --> 00:14:01.000]  外來的字你可以把它翻譯成
[00:14:01.000 --> 00:14:03.000]  希里里或者希臘
[00:14:03.000 --> 00:14:05.000]  或者是外邦
[00:14:05.000 --> 00:14:06.000]  換句話來說
[00:14:06.000 --> 00:14:10.000]  不要被真理以外的東西
[00:14:10.000 --> 00:14:14.000]  特別是不要被那些奇奇怪怪的東西
[00:14:14.000 --> 00:14:15.000]  來到這裡怎麼樣
[00:14:15.000 --> 00:14:18.000]  去帶著你們遊花園
[00:14:18.000 --> 00:14:20.000]  原來勾引的那個字
[00:14:20.000 --> 00:14:25.000]  在原文就是帶我們遊街
[00:14:25.000 --> 00:14:28.000]  parara這個字就是P-A-R-A
[00:14:28.000 --> 00:14:30.000]  就是彈彈圈
[00:14:30.000 --> 00:14:32.000]  就是打轉的那個字
[00:14:32.000 --> 00:14:34.000]  theoreste這個字
[00:14:34.000 --> 00:14:37.000]  p-h-e-r-e-s-t-h-e這個字
[00:14:37.000 --> 00:14:42.000]  theoreste這個字就是秦游
[00:14:42.000 --> 00:14:43.000]  換句話說
[00:14:43.000 --> 00:14:45.000]  彈彈轉在那裡秦游
[00:14:45.000 --> 00:14:47.000]  所以在這個地方他就告訴我們
[00:14:47.000 --> 00:14:50.000]  你不要被任何這些怪異的
[00:14:50.000 --> 00:14:55.000]  誤合這個真理的那個教導
[00:14:55.000 --> 00:14:58.000]  帶著你們在這裡遊來遊去
[00:14:58.000 --> 00:15:00.000]  我們看到在今天
[00:15:00.000 --> 00:15:03.000]  非常多這些怪異的東西
[00:15:03.000 --> 00:15:04.000]  在這裡影響著我們
[00:15:04.000 --> 00:15:07.000]  而這些東西在今天這個世代的裡面
[00:15:07.000 --> 00:15:11.000]  是令人很容易被吸引的
[00:15:11.000 --> 00:15:13.000]  新紀元
[00:15:13.000 --> 00:15:15.000]  新紀元
[00:15:15.000 --> 00:15:17.000]  其實要塑造的是什麼呢
[00:15:17.000 --> 00:15:19.000]  就是你們個個都是神
[00:15:19.000 --> 00:15:22.000]  所以你跟著你自己走
[00:15:22.000 --> 00:15:23.000]  你喜歡做什麼就做什麼
[00:15:23.000 --> 00:15:24.000]  你自己做決定
[00:15:24.000 --> 00:15:26.000]  為什麼要跟這些東西
[00:15:26.000 --> 00:15:27.000]  不需要跟聖經
[00:15:27.000 --> 00:15:29.000]  不需要跟任何傳統
[00:15:29.000 --> 00:15:30.000]  你就跟自己
[00:15:30.000 --> 00:15:32.000]  你覺得好的你就去
[00:15:32.000 --> 00:15:34.000]  你要信得過你自己
[00:15:34.000 --> 00:15:35.000]  你有能力的
[00:15:35.000 --> 00:15:36.000]  你的潛能現在
[00:15:36.000 --> 00:15:38.000]  只不過是發揮了40%
[00:15:38.000 --> 00:15:40.000]  你再多20%
[00:15:40.000 --> 00:15:41.000]  你就成為超人
[00:15:41.000 --> 00:15:43.000]  所以你就信你自己
[00:15:43.000 --> 00:15:46.000]  然後全部人都要信你自己做得到
[00:15:46.000 --> 00:15:47.000]  你要信你自己行
[00:15:47.000 --> 00:15:49.000]  你要信你自己可以成功
[00:15:49.000 --> 00:15:52.000]  你可以做得比別人都要好
[00:15:52.000 --> 00:15:54.000]  不要理會婚姻的框框
[00:15:54.000 --> 00:15:57.000]  不要理會傳統的框框
[00:15:57.000 --> 00:15:59.000]  不要理會道德的框框
[00:15:59.000 --> 00:16:01.000]  總之成功就行了
[00:16:01.000 --> 00:16:03.000]  新紀元
[00:16:03.000 --> 00:16:04.000]  各位親愛的頂著我
[00:16:04.000 --> 00:16:06.000]  我們看到在今天這個世界
[00:16:06.000 --> 00:16:09.000]  不要以為有很多不同的
[00:16:09.000 --> 00:16:10.000]  無論性的方面
[00:16:10.000 --> 00:16:12.000]  那些革命
[00:16:12.000 --> 00:16:14.000]  是一些新的東西
[00:16:14.000 --> 00:16:16.000]  其實這些東西是不新的
[00:16:16.000 --> 00:16:18.000]  是保羅的時代
