
[00:00:00.000 --> 00:00:13.000]  新約四經馬可福音第一章,第一節到第八節。
[00:09:07.000 --> 00:09:16.000]  在伯利行之野地裡有牧羊的人,應該正式是夜更按著更刺看守羊群,
[00:09:16.000 --> 00:09:20.000]  就不是數說,那些是我們很熟悉的經文,
[00:09:20.000 --> 00:09:24.000]  每一次讀的時候從心裡面溫暖出來,
[00:09:24.000 --> 00:09:29.000]  回憶起小時候主要學做話劇,不是,
[00:09:29.000 --> 00:09:35.000]  其實四卷的福音書都有提醒我們,
[00:09:35.000 --> 00:09:43.000]  要預備主的道路,修正祂的路,
[00:09:43.000 --> 00:09:53.000]  馬可福音沒有聖經,沒有牧羊人,沒有馬槽,沒有博士的記載,
[00:09:53.000 --> 00:09:58.000]  馬可福音一開始,它是從頭開始記載的,
[00:09:58.000 --> 00:10:00.000]  你有沒有留意到第一節,它說:
[00:10:00.000 --> 00:10:05.000]  「神的兒子耶穌基督福音的起頭」,
[00:10:05.000 --> 00:10:08.000]  它不是從中間開始記載的,
[00:10:08.000 --> 00:10:12.000]  它不是不知道耶穌降生的事蹟的,
[00:10:12.000 --> 00:10:14.000]  它說我是從頭開始講的,
[00:10:14.000 --> 00:10:17.000]  不過馬可福音提醒我們,
[00:10:17.000 --> 00:10:27.000]  這個開頭原來就是預備等候基督的降臨,
[00:10:27.000 --> 00:10:31.000]  舊約聖經裡面有講過:
[00:10:31.000 --> 00:10:36.000]  「看!我要差遣我的使者在你前面預備道路」,
[00:10:36.000 --> 00:10:39.000]  《馬拉基書》第三章第一節,
[00:10:39.000 --> 00:10:46.000]  「在曠野有人聲喊著說:預備主的道,修正祂的路」,
[00:10:46.000 --> 00:10:50.000]  《以賽亞書》四十章第三節,
[00:10:50.000 --> 00:10:55.000]  這兩節的經文的重點,
[00:10:55.000 --> 00:11:02.000]  不是預言靈驗,在曠野有個施洗約函出現,
[00:11:02.000 --> 00:11:06.000]  這兩節的經文的重點都是「預備」,
[00:11:06.000 --> 00:11:08.000]  有沒有看到重覆?
[00:11:08.000 --> 00:11:12.000]  「我要差遣我的使者預備」,
[00:11:12.000 --> 00:11:16.000]  在曠野有人聲喊著什麼?
[00:11:16.000 --> 00:11:18.000]  「預備」,
[00:11:18.000 --> 00:11:24.000]  所以聖經所強調的就是當神的兒子耶穌基督來的時候,
[00:11:24.000 --> 00:11:29.000]  我們需要「預備」。
[00:11:29.000 --> 00:11:40.000]  施洗約函就是這個「預備」耶穌基督降臨的先鋒,
[00:11:40.000 --> 00:11:44.000]  祂先來,人人都湧去約旦河,
[00:11:44.000 --> 00:11:47.000]  人人都聽祂的講道,
[00:11:47.000 --> 00:11:51.000]  人人都接受祂的洗禮,
[00:11:51.000 --> 00:11:56.000]  但是約函說「我不是你們要等候的那個,
[00:11:56.000 --> 00:12:02.000]  我只是幫你們去預備好而已。」
[00:12:02.000 --> 00:12:13.000]  施洗約函怎樣幫助我們去「預備」迎接基督的降臨?
[00:12:13.000 --> 00:12:15.000]  它做兩件事,
[00:12:15.000 --> 00:12:17.000]  第一,
[00:12:17.000 --> 00:12:19.000]  很清楚這裡說,
[00:12:19.000 --> 00:12:27.000]  「祂全悔改的洗禮,使罪得赦。」
[00:12:27.000 --> 00:12:30.000]  《馬學福音》第一章第四節,
[00:12:30.000 --> 00:12:38.000]  《馬太福音》第三章第二節,
[00:12:38.000 --> 00:12:47.000]  那裡也將施洗約函傳道的內容總結了。
[00:12:47.000 --> 00:12:54.000]  《馬太福音》第三章第二節,
[00:12:54.000 --> 00:13:01.000]  「天國近了,你們應當悔改。」
[00:13:01.000 --> 00:13:07.000]  如果你很快速地又看完《路加福音》第三章第二節,
[00:13:07.000 --> 00:13:18.000]  那裡又是重複約函所宣告
[00:13:18.000 --> 00:13:23.000]  「預備迎接基督降臨」的時候,
[00:13:23.000 --> 00:13:27.000]  祂所傳的信息,
[00:13:27.000 --> 00:13:37.000]  宣講「悔改的洗禮,使罪得赦。」
[00:13:37.000 --> 00:13:41.000]  約函提醒我們,
[00:13:41.000 --> 00:13:47.000]  等候耶穌基督降臨,
[00:13:47.000 --> 00:13:50.000]  我們需要悔改,
[00:13:50.000 --> 00:13:53.000]  或者說我們需要回轉。
[00:13:53.000 --> 00:13:58.000]  約函不是跟那些外邦人說的,
[00:13:58.000 --> 00:13:59.000]  不要搞錯,
[00:13:59.000 --> 00:14:03.000]  是呀,我們需要傳福音給那些不認識神的人,
[00:14:03.000 --> 00:14:06.000]  不是,每一個來到約旦河,
[00:14:06.000 --> 00:14:09.000]  接受約函的洗禮的,
[00:14:09.000 --> 00:14:14.000]  都是認識神的猶太人,
[00:14:14.000 --> 00:14:17.000]  是神的子民。
[00:14:17.000 --> 00:14:20.000]  但是,約函提醒我們,
[00:14:20.000 --> 00:14:23.000]  我們要回轉,
[00:14:23.000 --> 00:14:27.000]  我們要回到上帝的面前。
[00:14:27.000 --> 00:14:31.000]  如果你看《路加福音》,
[00:14:31.000 --> 00:14:33.000]  有人就來問約函,
[00:14:33.000 --> 00:14:36.000]  什麼叫做悔改?
[00:14:36.000 --> 00:14:39.000]  可能問的時候都包括了,
[00:14:39.000 --> 00:14:43.000]  我們其實都已經認識了上帝,
[00:14:43.000 --> 00:14:49.000]  還有什麼我們又不是在外邦人那樣不認識祂,
[00:14:49.000 --> 00:14:53.000]  你看看約函怎樣回答這些來問的人,
[00:14:53.000 --> 00:15:02.000]  《路加福音》第三章第十節到第十四節,
[00:15:02.000 --> 00:15:05.000]  你有聖經嗎?找到我們一起讀。
[00:15:05.000 --> 00:15:08.000]  「眾人問他說:
[00:15:08.000 --> 00:15:12.000]  這讓我們當作什麼呢?
[00:15:12.000 --> 00:15:14.000]  約函回答說:
[00:15:14.000 --> 00:15:16.000]  有兩件異常的,
[00:15:16.000 --> 00:15:19.000]  就分級那沒有的。
[00:15:19.000 --> 00:15:22.000]  有食物的,也當這樣行。
[00:15:22.000 --> 00:15:25.000]  又有稅利來要受洗,
[00:15:25.000 --> 00:15:27.000]  問他說:
[00:15:27.000 --> 00:15:30.000]  夫子,我們當作什麼呢?
[00:15:30.000 --> 00:15:32.000]  約函說:
[00:15:32.000 --> 00:15:35.000]  除了例定的數目,不要多取。
[00:15:35.000 --> 00:15:38.000]  又有兵丁問他說:
[00:15:38.000 --> 00:15:41.000]  我們當作什麼呢?
[00:15:41.000 --> 00:15:42.000]  約函說:
[00:15:42.000 --> 00:15:45.000]  不要以強暴待人,
[00:15:45.000 --> 00:15:47.000]  也不要訛詐人,
[00:15:47.000 --> 00:15:52.000]  自己有錢糧就當知足。
[00:15:52.000 --> 00:15:55.000]  這裡有三次,
[00:15:55.000 --> 00:15:59.000]  三次問我們當作什麼,
[00:15:59.000 --> 00:16:01.000]  你有沒有留意到?
[00:16:01.000 --> 00:16:04.000]  第一次是眾人,
[00:16:04.000 --> 00:16:09.000]  普通人,後面那兩次就特別些了,
[00:16:09.000 --> 00:16:13.000]  第二種來問約函的是稅利,
[00:16:13.000 --> 00:16:19.000]  第三種來問約函的是當兵的兵丁。
[00:16:19.000 --> 00:16:23.000]  眾人來問約函,
[00:16:23.000 --> 00:16:25.000]  約函說:
[00:16:25.000 --> 00:16:27.000]  有兩件衣服,
[00:16:27.000 --> 00:16:30.000]  就可以分給那個沒有的了。
[00:16:30.000 --> 00:16:34.000]  有食物的,也當這樣行。
[00:16:34.000 --> 00:16:37.000]  稅利又來問,
[00:16:37.000 --> 00:16:39.000]  約函說:
[00:16:39.000 --> 00:16:43.000]  除了定了的稅收,
[00:16:43.000 --> 00:16:46.000]  不要多要。
[00:16:46.000 --> 00:16:48.000]  兵丁來問,
[00:16:48.000 --> 00:16:49.000]  約函說:
[00:16:49.000 --> 00:16:51.000]  不要以強暴待人,
[00:16:51.000 --> 00:16:54.000]  也不要訛詐人,
[00:16:54.000 --> 00:16:56.000]  你有糧出。
[00:16:56.000 --> 00:16:58.000]  雖然很少,
[00:16:58.000 --> 00:17:00.000]  但要知足。
[00:17:00.000 --> 00:17:03.000]  我們想著,
[00:17:03.000 --> 00:17:06.000]  約函應該,
[00:17:06.000 --> 00:17:08.000]  答案不是那麼簡單的,
[00:17:08.000 --> 00:17:12.000]  我們想著他應該會吩咐他們
[00:17:12.000 --> 00:17:16.000]  靈修,祈禱,讀經,
[00:17:16.000 --> 00:17:18.000]  是吧?
[00:17:18.000 --> 00:17:20.000]  不是啊!
[00:17:20.000 --> 00:17:23.000]  約函給一個很簡單的提醒,
[00:17:23.000 --> 00:17:25.000]  當然這是一個撮謠,
[00:17:25.000 --> 00:17:28.000]  聖經的記載沒有長篇大論,
[00:17:28.000 --> 00:17:30.000]  但是這是一個重點來的,
[00:17:30.000 --> 00:17:34.000]  你回去再詳細些坐下來想一想,
[00:17:34.000 --> 00:17:38.000]  約函對眾人的提醒,
[00:17:38.000 --> 00:17:42.000]  沒有強迫他們的,
[00:17:42.000 --> 00:17:45.000]  其實約函這句話後面說,
[00:17:45.000 --> 00:17:47.000]  如果你沒有兩件衣服,
[00:17:47.000 --> 00:17:49.000]  那你就不用分給人了,
[00:17:49.000 --> 00:17:51.000]  對不對?
[00:17:51.000 --> 00:17:54.000]  那你有沒有兩件衣服?
[00:17:54.000 --> 00:17:57.000]  有人真的可能沒有的,
[00:17:57.000 --> 00:17:58.000]  是吧?
[00:17:58.000 --> 00:18:00.000]  即是你沒有多餘的,
[00:18:00.000 --> 00:18:03.000]  不是說我自己都不夠的,
[00:18:03.000 --> 00:18:04.000]  我都要悔改了,
[00:18:04.000 --> 00:18:05.000]  我都分給人了,
[00:18:05.000 --> 00:18:06.000]  那今晚我凍死了,
[00:18:06.000 --> 00:18:07.000]  不是的,
[00:18:07.000 --> 00:18:09.000]  約函的提醒很簡單,
[00:18:09.000 --> 00:18:12.000]  你有力量的,
[00:18:12.000 --> 00:18:14.000]  你就分給人吧,
[00:18:14.000 --> 00:18:16.000]  什麼叫有力量?
[00:18:16.000 --> 00:18:18.000]  兩件衣服就是了,
[00:18:18.000 --> 00:18:21.000]  有食物的也當這樣行,
[00:18:21.000 --> 00:18:23.000]  約函都沒有說多少,
[00:18:23.000 --> 00:18:26.000]  因為每個人吃東西的份量不同,
[00:18:26.000 --> 00:18:27.000]  是吧?
[00:18:27.000 --> 00:18:28.000]  下午出去吃東西就知道了,
[00:18:28.000 --> 00:18:29.000]  是吧?
[00:18:29.000 --> 00:18:31.000]  旁邊那個收了一碟飯回來之後,
[00:18:31.000 --> 00:18:33.000]  先分一半,
[00:18:33.000 --> 00:18:34.000]  這個是明天下午的,
[00:18:34.000 --> 00:18:37.000]  另外一個你祈禱他吃完了,
[00:18:37.000 --> 00:18:40.000]  什麼是足夠?
[00:18:40.000 --> 00:18:42.000]  有時候很難說的,
[00:18:42.000 --> 00:18:45.000]  對稅利來說,
[00:18:45.000 --> 00:18:46.000]  是吧?
[00:18:46.000 --> 00:18:48.000]  他不可以多收,
[00:18:48.000 --> 00:18:52.000]  那就是說收到那些就給羅馬政府了,
[00:18:52.000 --> 00:18:54.000]  那他自己怎麼辦?
[00:18:54.000 --> 00:18:56.000]  是吧?
[00:18:56.000 --> 00:18:58.000]  對兵來說,
[00:18:58.000 --> 00:19:02.000]  預了他會用強暴到處勒索,
[00:19:02.000 --> 00:19:06.000]  這樣自己才可以安靜,
[00:19:06.000 --> 00:19:08.000]  約函說不要這樣做,
[00:19:08.000 --> 00:19:09.000]  有沒有留意,
[00:19:09.000 --> 00:19:14.000]  約函沒有叫他們這兩種人辭工?
[00:19:14.000 --> 00:19:16.000]  是吧?
[00:19:16.000 --> 00:19:20.000]  他們在做一些其實是不義的工作,
[00:19:20.000 --> 00:19:23.000]  是吧?
[00:19:23.000 --> 00:19:25.000]  如果今天我們當中,
[00:19:25.000 --> 00:19:30.000]  有弟兄在做軍火買賣,
[00:19:30.000 --> 00:19:32.000]  牧師一定勸他,
[00:19:32.000 --> 00:19:34.000]  洗手不幹,
[00:19:34.000 --> 00:19:35.000]  不用,
[00:19:35.000 --> 00:19:37.000]  你照價錢賣就行了,
[00:19:37.000 --> 00:19:40.000]  嘩,這樣都行?
[00:19:40.000 --> 00:19:42.000]  你明白約函在說什麼嗎?
[00:19:42.000 --> 00:19:44.000]  你開始明白多一點了,
[00:19:44.000 --> 00:19:47.000]  是,這兩份是正當職業,
[00:19:47.000 --> 00:19:49.000]  不過在人的眼中,
[00:19:49.000 --> 00:19:52.000]  不是好的職業,
[00:19:52.000 --> 00:19:54.000]  什麼是悔改?
[00:19:54.000 --> 00:19:56.000]  約函在這裡不是唱高調,
[00:19:56.000 --> 00:19:58.000]  每個人都要讀神學,
[00:19:58.000 --> 00:20:01.000]  每個人都要做牧師傳道人,
[00:20:01.000 --> 00:20:04.000]  不是,你是醫生,
[00:20:04.000 --> 00:20:06.000]  你就對病人笑,
[00:20:06.000 --> 00:20:07.000]  是吧?
[00:20:07.000 --> 00:20:09.000]  很重要的,
[00:20:09.000 --> 00:20:11.000]  有時你進去看醫生,
[00:20:11.000 --> 00:20:12.000]  真的笑不出來,
[00:20:12.000 --> 00:20:14.000]  你看到他的樣子更加笑不出來,
[00:20:14.000 --> 00:20:15.000]  是吧?
[00:20:15.000 --> 00:20:18.000]  這樣就小兒科一點,
[00:20:18.000 --> 00:20:21.000]  我以為是醫生將你一半的分給窮人,
[00:20:21.000 --> 00:20:22.000]  是吧?
[00:20:22.000 --> 00:20:23.000]  然後來跟從我,
[00:20:23.000 --> 00:20:28.000]  沒有,你想想施水漢說的悔改回轉,
[00:20:28.000 --> 00:20:30.000]  很實際的,
[00:20:30.000 --> 00:20:33.000]  是你做得到的,
[00:20:33.000 --> 00:20:34.000]  但是,
[00:20:34.000 --> 00:20:40.000]  亦都是你按著上帝的吩咐來做,
[00:20:40.000 --> 00:20:44.000]  而不是按著你自己,
[00:20:44.000 --> 00:20:46.000]  認為,
[00:20:46.000 --> 00:20:49.000]  我需要,
[00:20:49.000 --> 00:20:51.000]  我要多件衣服防身,
[00:20:51.000 --> 00:20:53.000]  我有食物我儲起來,
[00:20:53.000 --> 00:20:55.000]  一會兒不夠,
[00:20:55.000 --> 00:20:57.000]  我不是收很多,
[00:20:57.000 --> 00:21:01.000]  我每一單我多收10%,
[00:21:01.000 --> 00:21:03.000]  這樣,
[00:21:03.000 --> 00:21:06.000]  約翰提醒我們,
[00:21:06.000 --> 00:21:09.000]  回轉悔改,
[00:21:09.000 --> 00:21:14.000]  不是只是信耶穌的時候才發生的,
[00:21:14.000 --> 00:21:15.000]  事實上,
[00:21:15.000 --> 00:21:19.000]  每一年我們來到章林祈的時候,
[00:21:19.000 --> 00:21:21.000]  亦都是一個好好,
[00:21:21.000 --> 00:21:23.000]  在我們可以靜下來,
[00:21:23.000 --> 00:21:25.000]  問一問自己,
[00:21:25.000 --> 00:21:26.000]  來到今年,
[00:21:26.000 --> 00:21:28.000]  我又大一歲了,
[00:21:28.000 --> 00:21:31.000]  我信了耶穌又耐了一年了,
[00:21:31.000 --> 00:21:32.000]  今年,
[00:21:32.000 --> 00:21:33.000]  接下來,
[00:21:33.000 --> 00:21:36.000]  我有什麼事情,
[00:21:36.000 --> 00:21:42.000]  我是需要回到上帝的面前,
[00:21:42.000 --> 00:21:45.000]  按照祂的心意,
[00:21:45.000 --> 00:21:48.000]  來做的呢?
[00:21:48.000 --> 00:21:50.000]  這樣就是預備了,
[00:21:50.000 --> 00:21:52.000]  你明白嗎?
[00:21:52.000 --> 00:21:54.000]  這樣就是預備,
[00:21:54.000 --> 00:21:59.000]  基督隨時再來,
[00:21:59.000 --> 00:22:01.000]  約翰就是做這件事,
[00:22:01.000 --> 00:22:04.000]  上帝差遣祂的使者來,
[00:22:04.000 --> 00:22:07.000]  預備道路,
[00:22:07.000 --> 00:22:09.000]  約翰就提醒我們,
[00:22:09.000 --> 00:22:12.000]  有兩件衣服的就分一件,
[00:22:12.000 --> 00:22:14.000]  有食物的一樣這樣做,
[00:22:14.000 --> 00:22:17.000]  不要以強暴待人,
[00:22:17.000 --> 00:22:20.000]  收多少就按著定例收多少,
[00:22:20.000 --> 00:22:22.000]  不要多取,
[00:22:22.000 --> 00:22:26.000]  這個就是約翰尼所說的悔改,
[00:22:26.000 --> 00:22:30.000]  不是一些高賢大智,
[00:22:30.000 --> 00:22:33.000]  不是一些很漂亮的口號,
[00:22:33.000 --> 00:22:36.000]  不是叫你列張清單,
[00:22:36.000 --> 00:22:37.000]  九十九樣東西,
[00:22:37.000 --> 00:22:38.000]  我要改好,
[00:22:38.000 --> 00:22:39.000]  沒有,
[00:22:39.000 --> 00:22:40.000]  沒有,
[00:22:40.000 --> 00:22:42.000]  要改的你都改了,
[00:22:42.000 --> 00:22:43.000]  不過,
[00:22:43.000 --> 00:22:46.000]  你在接下來的日子當中,
[00:22:46.000 --> 00:22:49.000]  如果每年一次在章林期裏面,
[00:22:49.000 --> 00:22:51.000]  我們怎樣學習,
[00:22:51.000 --> 00:22:57.000]  預備等候耶穌基督的再來,
[00:22:57.000 --> 00:23:06.000]  預備去迎接基督作王,
[00:23:06.000 --> 00:23:09.000]  這個事實,
[00:23:09.000 --> 00:23:13.000]  可能真是很少的東西,
[00:23:13.000 --> 00:23:15.000]  我不知道,
[00:23:15.000 --> 00:23:16.000]  可能你們問我,
[00:23:16.000 --> 00:23:18.000]  我都不懂回答你,
[00:23:18.000 --> 00:23:19.000]  不過,
[00:23:19.000 --> 00:23:22.000]  你在神的面前,
[00:23:22.000 --> 00:23:27.000]  在忙亂shopping的日子當中,
[00:23:27.000 --> 00:23:33.000]  有沒有機會靜一靜下來,
[00:23:33.000 --> 00:23:38.000]  不是要將去年的決志搬出來,
[00:23:38.000 --> 00:23:39.000]  是今年,
[00:23:39.000 --> 00:23:40.000]  是現在,
[00:23:40.000 --> 00:23:41.000]  是目前,
[00:23:41.000 --> 00:23:44.000]  我需要回轉,
[00:23:44.000 --> 00:23:47.000]  回到上帝那處,
[00:23:47.000 --> 00:23:50.000]  不是因為周圍的環境改變,
[00:23:50.000 --> 00:23:53.000]  不是因為人的關係改變,
[00:23:53.000 --> 00:23:55.000]  是因為上帝,
[00:23:55.000 --> 00:23:57.000]  是因為耶穌基督,
[00:23:57.000 --> 00:24:02.000]  是我生命當中的王,
[00:24:02.000 --> 00:24:04.000]  我就回轉,
[00:24:04.000 --> 00:24:06.000]  我就回來,
[00:24:06.000 --> 00:24:08.000]  在神的面前,
[00:24:08.000 --> 00:24:10.000]  我就做這件事,
[00:24:10.000 --> 00:24:11.000]  兩件事,
[00:24:11.000 --> 00:24:13.000]  是很少的,
[00:24:13.000 --> 00:24:14.000]  但是,
[00:24:14.000 --> 00:24:17.000]  是實實在在,
[00:24:17.000 --> 00:24:20.000]  不是空口說白話,
[00:24:20.000 --> 00:24:21.000]  當然,
[00:24:21.000 --> 00:24:24.000]  約翰所做的,
[00:24:24.000 --> 00:24:28.000]  不是只是傳悔改,
[00:24:28.000 --> 00:24:34.000]  赦罪的洗禮,
[00:24:34.000 --> 00:24:35.000]  不要忘記,
[00:24:35.000 --> 00:24:38.000]  福音書同時記載,
[00:24:38.000 --> 00:24:45.000]  他也是為基督作見證,
[00:24:45.000 --> 00:24:47.000]  這兩件事,
[00:24:47.000 --> 00:24:49.000]  分不開,
[00:24:49.000 --> 00:24:52.000]  因為約翰自己也是這樣說,
[00:24:52.000 --> 00:24:53.000]  他說,
[00:24:53.000 --> 00:24:57.000]  我是用水和你們施洗的,
[00:24:57.000 --> 00:24:59.000]  這句說話很出名,
[00:24:59.000 --> 00:25:01.000]  你一定記得,
[00:25:01.000 --> 00:25:04.000]  約翰用水來施洗,
[00:25:04.000 --> 00:25:07.000]  已經令到約旦河,
[00:25:07.000 --> 00:25:09.000]  擠到滿了人,
[00:25:09.000 --> 00:25:11.000]  很厲害吧,
[00:25:11.000 --> 00:25:14.000]  整個耶路撒冷,
[00:25:14.000 --> 00:25:18.000]  連猶太傳遞的人都出來,
[00:25:18.000 --> 00:25:20.000]  不是看熱鬧,
[00:25:20.000 --> 00:25:23.000]  是排著隊受約翰的洗禮,
[00:25:23.000 --> 00:25:24.000]  即是說,
[00:25:24.000 --> 00:25:29.000]  約翰所傳講悔改預備的道,
[00:25:29.000 --> 00:25:33.000]  是感動了很多人的心,
[00:25:33.000 --> 00:25:40.000]  連那些法利賽人都來問,
[00:25:40.000 --> 00:25:42.000]  而約翰很不客氣,
[00:25:42.000 --> 00:25:44.000]  直斥其非,
[00:25:44.000 --> 00:25:45.000]  怎樣叫他們?
[00:25:45.000 --> 00:25:47.000]  毒蛇的種類,
[00:25:47.000 --> 00:25:48.000]  嘩,
