
[00:00:00.000 --> 00:00:06.840]  好 我們今天就講《以司接記》
[00:03:17.020 --> 00:03:19.340]  就是英文沒有解釋了
[00:03:19.340 --> 00:03:23.780]  所以薛西斯王就去問那些貴族
[00:03:23.780 --> 00:03:26.640]  我老婆不聽我說話
[00:03:26.640 --> 00:03:30.540]  那應該怎樣去對付我老婆呢?
[00:03:30.540 --> 00:03:33.740]  那些貴族回答得很過癮的
[00:03:33.740 --> 00:03:38.100]  你老婆不聽你說話 那你當然要休了她
[00:03:38.100 --> 00:03:42.420]  因為你老婆不聽你說話 你不去懲治她
[00:03:42.420 --> 00:03:44.500]  波斯帝國裏面的老婆
[00:03:44.500 --> 00:03:47.580]  個個聽了你老婆做的事之後
[00:03:47.580 --> 00:03:49.900]  個個都不會聽老公說話的了
[00:03:49.900 --> 00:03:53.780]  所以為了全波斯帝國的老公的緣故
[00:03:53.780 --> 00:03:56.180]  你一定要休了你的老婆
[00:03:56.180 --> 00:03:59.580]  那薛西斯說 好啊 休了那個皇后
[00:03:59.580 --> 00:04:01.860]  有時我們今天的老公
[00:04:01.860 --> 00:04:05.740]  是不是都很感慨沒有當年的那種權柄呢?
[00:04:05.740 --> 00:04:08.700]  OK anyway 這個老婆就被休了
[00:04:08.700 --> 00:04:11.660]  接著第二幕 或者第一幕
[00:04:11.660 --> 00:04:14.380]  真正進入故事了 那個是序幕
[00:04:14.380 --> 00:04:16.060]  真正進入故事了
[00:04:16.060 --> 00:04:19.900]  故事真正進入故事主角出場了
[00:04:19.900 --> 00:04:22.860]  就是以斯帖和末底改
[00:04:22.860 --> 00:04:25.100]  就是剛才讀的經文提到的那兩個人
[00:04:25.100 --> 00:04:26.780]  以斯帖和末底改
[00:04:26.780 --> 00:04:29.460]  以斯帖和末底改有幾樣東西你要知道
[00:04:29.460 --> 00:04:30.900]  第一他是猶太人
[00:04:30.900 --> 00:04:33.980]  這個當然是舊約聖經說猶太人的故事
[00:04:33.980 --> 00:04:36.780]  第二他們是表哥表妹
[00:04:36.780 --> 00:04:41.620]  故事就說到以斯帖的父母死了
[00:04:41.620 --> 00:04:44.860]  接著就被末底改收養了
[00:04:44.860 --> 00:04:48.340]  故事經文沒有詳細解釋的
[00:04:48.340 --> 00:04:52.220]  就是到底他們是處在什麼的光景
[00:04:52.220 --> 00:04:54.140]  生活的光景裡面
[00:04:54.140 --> 00:04:55.500]  不過從前文後理
[00:04:55.500 --> 00:04:59.580]  你可以推敲他們的生活應該都是很困難的
[00:04:59.580 --> 00:05:03.780]  因為以斯帖肯定是一個年輕女孩
[00:05:03.780 --> 00:05:06.740]  不年輕都不能夠入選做皇后
[00:05:06.740 --> 00:05:08.820]  所以他表哥大概都不是很老
[00:05:08.820 --> 00:05:11.980]  正常情況應該有一個所謂的extended family
[00:05:11.980 --> 00:05:14.140]  就是有一個延伸家庭
[00:05:14.140 --> 00:05:17.860]  有些長輩去照顧他們
[00:05:17.860 --> 00:05:21.100]  或者給他們一些指引
[00:05:21.100 --> 00:05:23.260]  但是你看到故事裡面似乎強調
[00:05:23.260 --> 00:05:25.580]  他們兩個人無依無靠的
[00:05:25.580 --> 00:05:28.100]  就是什麼都是他們兩個人搞定的
[00:05:28.100 --> 00:05:31.220]  所以一個合理的猜測就是說
[00:05:31.220 --> 00:05:33.180]  其實這兩個猶太人
[00:05:33.180 --> 00:05:35.580]  你記住猶太人被人征服
[00:05:35.580 --> 00:05:38.980]  於是有些就被散居各地
[00:05:38.980 --> 00:05:41.260]  被這個政權的迫迫
[00:05:41.260 --> 00:05:43.780]  當時的迫迫 於是散居各地
[00:05:43.780 --> 00:05:46.140]  於是沒底改和以斯帖
[00:05:46.140 --> 00:05:47.740]  就是這個表哥表妹
[00:05:47.740 --> 00:05:50.260]  他們不知道為什麼散居
[00:05:50.260 --> 00:05:55.180]  而下而下就移了去波斯帝國首都書山城裡面住
[00:05:55.180 --> 00:05:59.620]  但是應該是一個挺苛刻的環境
[00:05:59.620 --> 00:06:01.660]  就是沒有其他親人照顧
[00:06:01.660 --> 00:06:04.700]  所以就不知道怎麼盡力賺兩頓飯吃
[00:06:04.700 --> 00:06:09.180]  所以當那個皇帝說
[00:06:09.180 --> 00:06:11.220]  OK 我現在要找個皇后
[00:06:11.220 --> 00:06:12.820]  要選美比賽
[00:06:12.820 --> 00:06:15.420]  找個最漂亮的女孩做我的皇后
[00:06:15.420 --> 00:06:17.380]  可能因為他們的環境
[00:06:17.380 --> 00:06:20.220]  因為猶太人通常不喜歡和外邦人結婚的
[00:06:20.220 --> 00:06:22.580]  但是可能他們環境的緣故
[00:06:22.580 --> 00:06:24.540]  於是表哥就給表妹
[00:06:24.540 --> 00:06:25.900]  你試一下吧
[00:06:25.900 --> 00:06:29.340]  既然神開了這條路給我們
[00:06:29.340 --> 00:06:30.940]  不如試一下吧
[00:06:30.940 --> 00:06:32.980]  故事就說到
[00:06:32.980 --> 00:06:36.300]  其實以斯帖整本書就很有趣的
[00:06:36.300 --> 00:06:39.220]  舊約裡面39卷書
[00:06:39.220 --> 00:06:43.700]  只有兩卷書是沒有提過耶和華的名字
[00:06:43.700 --> 00:06:46.020]  一卷就是「阿哥」
[00:06:46.020 --> 00:06:46.980]  這個不奇怪的
[00:06:46.980 --> 00:06:47.780]  那是情歌
[00:06:47.780 --> 00:06:49.020]  就在乎翻譯
[00:06:49.020 --> 00:06:51.020]  有些人認為有一節有耶和華
[00:06:51.020 --> 00:06:52.700]  不過比較好的翻譯
[00:06:52.700 --> 00:06:54.580]  基本上大概不是耶和華
[00:06:54.580 --> 00:06:55.500]  不過無論如何
[00:06:55.500 --> 00:06:57.660]  「阿哥」可能是沒有耶和華的名字
[00:06:57.660 --> 00:07:00.620]  另一本就是以斯帖記了
[00:07:00.620 --> 00:07:03.100]  但是那本書沒有提耶和華的名字
[00:07:03.100 --> 00:07:05.100]  就代表沒有神在裡面
[00:07:05.100 --> 00:07:08.140]  但經常強調神就是幕後
[00:07:08.140 --> 00:07:09.860]  你說幕後黑手也好
[00:07:09.860 --> 00:07:11.620]  幕後主管也好
[00:07:11.620 --> 00:07:15.140]  很強調是神在幕後做著一些事情
[00:07:15.140 --> 00:07:15.940]  你明白嗎?
[00:07:15.940 --> 00:07:19.180]  以斯帖去競選做皇后
[00:07:19.180 --> 00:07:20.540]  其實是一個
[00:07:20.540 --> 00:07:22.300]  英文叫做「against all odds」
[00:07:22.300 --> 00:07:26.260]  其實是一個很冷門
[00:07:26.260 --> 00:07:30.940]  或者是很妙想天開的嘗試做的事情
[00:07:30.940 --> 00:07:32.060]  原因很簡單
[00:07:32.060 --> 00:07:35.860]  你想想皇帝要選一個皇后
[00:07:35.860 --> 00:07:39.260]  波斯有很多貴族
[00:07:39.260 --> 00:07:42.220]  很多位高權重的人
[00:07:42.220 --> 00:07:45.460]  那些人當中很多都有個女兒
[00:07:45.460 --> 00:07:47.820]  所以當他們有個女兒的時候
[00:07:47.820 --> 00:07:50.740]  當然是很想女兒成為皇后
[00:07:50.740 --> 00:07:53.300]  大家看宮廷劇都知道
[00:07:53.300 --> 00:07:56.100]  於是他就給錢賄賂太監
[00:07:56.100 --> 00:07:58.100]  或者諸如此類
[00:07:58.100 --> 00:08:01.780]  以斯帖就是一個毫無背景的人
[00:08:01.780 --> 00:08:03.620]  他又不是共青團
[00:08:03.620 --> 00:08:06.540]  又不是革命分子之後
[00:08:06.540 --> 00:08:08.220]  所以是毫無背景
[00:08:08.220 --> 00:08:10.220]  不知道「no body」叫做
[00:08:10.220 --> 00:08:11.820]  這個不知道「no body」
[00:08:11.820 --> 00:08:13.660]  不知道是甚麼女的
[00:08:13.660 --> 00:08:14.660]  就走進去了
[00:08:14.660 --> 00:08:18.740]  理論上排隊怎麼排都排不到他
[00:08:18.740 --> 00:08:20.340]  但經文就說
[00:08:20.340 --> 00:08:22.300]  不知道為甚麼他進去
[00:08:22.300 --> 00:08:26.300]  那個負責看著候選佳麗那個人
[00:08:26.300 --> 00:08:29.740]  叫做希蓋那個人
[00:08:29.740 --> 00:08:33.140]  不知道為甚麼希蓋就很喜歡以斯帖
[00:08:33.140 --> 00:08:36.340]  人甲人元一見他就很喜歡
[00:08:36.340 --> 00:08:39.340]  所以就教路給以斯帖
[00:08:39.340 --> 00:08:41.900]  你想像一下以斯帖是猶太人
[00:08:41.900 --> 00:08:44.820]  他未必那麼清楚波斯人的習慣
[00:08:44.820 --> 00:08:47.780]  又未必清楚皇的習慣
[00:08:47.780 --> 00:08:51.660]  好像有些人可能覺得女孩的左邊臉特別漂亮
[00:08:51.660 --> 00:08:52.660]  他跟她說
[00:08:52.660 --> 00:08:53.500]  以斯帖你去到皇
[00:08:53.500 --> 00:08:54.980]  記得經常給他左邊去看
[00:08:54.980 --> 00:08:55.780]  都不一定了
[00:08:55.780 --> 00:08:56.660]  這些不是經文
[00:08:56.660 --> 00:08:57.940]  不過我們不知道
[00:08:57.940 --> 00:09:00.220]  總之希蓋教了他路
[00:09:00.220 --> 00:09:02.140]  你這樣做
[00:09:02.140 --> 00:09:05.300]  皇帝就很高興的了
[00:09:05.300 --> 00:09:07.500]  於是以斯帖就聽話了
[00:09:07.500 --> 00:09:10.020]  可能他也是孤兒
[00:09:10.020 --> 00:09:11.460]  習慣聽人說
[00:09:11.460 --> 00:09:14.380]  於是就跟著希蓋所做
[00:09:14.380 --> 00:09:17.700]  結果皇就真的選了他
[00:09:17.700 --> 00:09:18.660]  就做了皇后
[00:09:18.660 --> 00:09:20.260]  這是第一幕完了
[00:09:20.260 --> 00:09:22.740]  故事第一幕已經強調
[00:09:22.740 --> 00:09:26.940]  有時不要看自己力量大小
[00:09:26.940 --> 00:09:29.660]  以斯帖我講過是一個non-ox
[00:09:29.660 --> 00:09:33.820]  如果計劃完應該沒甚麼可能做到皇后
[00:09:33.820 --> 00:09:38.420]  但上主的照管或上主的帶領下
[00:09:38.420 --> 00:09:44.020]  這個那麼無權無勢的人居然又做了皇后
[00:09:44.020 --> 00:09:46.180]  做了皇后之後有甚麼事發生呢?
[00:09:46.180 --> 00:09:47.380]  然後就下著了
[00:09:47.380 --> 00:09:49.500]  這似乎是第二幕了
[00:09:49.500 --> 00:09:53.300]  宮廷劇裏面一定要有個壞人
[00:09:53.300 --> 00:09:55.980]  一定要有個貪圖權力的壞人
[00:09:55.980 --> 00:09:58.060]  才能做到有宮廷劇拍到
[00:09:58.060 --> 00:10:00.140]  每個好人就沒有宮廷劇了
[00:10:00.140 --> 00:10:03.100]  於是第二幕壞人出現了
[00:10:03.100 --> 00:10:05.220]  壞人就叫哈曼
[00:10:05.220 --> 00:10:09.780]  經文沒有解釋哈曼做了甚麼豐功偉績
[00:10:09.780 --> 00:10:11.340]  不過他一出場
[00:10:11.340 --> 00:10:14.220]  他就是波斯帝國的宰相
[00:10:14.220 --> 00:10:16.900]  皇帝之下最大權的那個
[00:10:16.900 --> 00:10:20.740]  哈曼就覺得自己那麼厲害
[00:10:20.740 --> 00:10:23.900]  每個人都應該認同他那麼厲害
[00:10:23.900 --> 00:10:26.820]  等於現在很多位高權重的人
[00:10:26.820 --> 00:10:28.820]  都覺得自己很偉大
[00:10:28.820 --> 00:10:31.100]  古代金也是一樣的
[00:10:31.100 --> 00:10:33.540]  這個自命偉大的哈曼覺得
[00:10:33.540 --> 00:10:35.540]  既然他那麼偉大的話
[00:10:35.540 --> 00:10:38.180]  每個人見到他當然要向他鞠躬
[00:10:38.180 --> 00:10:39.740]  這是應份的事情
[00:10:39.740 --> 00:10:43.980]  於是他就跟那些周圍的行下了命令
[00:10:43.980 --> 00:10:46.180]  記住這個不是皇的命令
[00:10:46.180 --> 00:10:47.500]  是哈曼說的
[00:10:47.500 --> 00:10:49.180]  不過沒有人敢得罪他
[00:10:49.180 --> 00:10:50.900]  所以每個人見他這樣說
[00:10:50.900 --> 00:10:53.300]  就每個人都見到他鞠躬
[00:10:53.300 --> 00:10:54.860]  唯有末底改
[00:10:54.860 --> 00:10:56.380]  有個小小註腳
[00:10:56.380 --> 00:10:58.580]  第一幕其實有個小註腳的
[00:10:58.580 --> 00:11:03.260]  就是以斯帖做了皇后之後
[00:11:03.260 --> 00:11:05.940]  末底改和合本的翻譯
[00:11:05.940 --> 00:11:12.620]  就是坐在朝門那裏
[00:11:12.620 --> 00:11:14.500]  其實坐在朝門
[00:11:14.500 --> 00:11:17.020]  就是說其實末底改找到工作了
[00:11:17.020 --> 00:11:18.820]  大概透過以斯帖
[00:11:18.820 --> 00:11:23.580]  他就做到宮殿的守護員、護衛員
[00:11:23.580 --> 00:11:25.580]  就是這個角色
[00:11:25.580 --> 00:11:27.900]  於是第二幕的時候
[00:11:27.900 --> 00:11:30.180]  哈曼叫所有人鞠躬
[00:11:30.180 --> 00:11:32.780]  於是他出入他的辦公室
[00:11:32.780 --> 00:11:35.900]  開門口在電梯按鍵
[00:11:35.900 --> 00:11:37.900]  周圍的人都鞠躬
[00:11:37.900 --> 00:11:41.260]  末底改就不肯鞠躬
[00:11:41.260 --> 00:11:43.900]  經文沒有解釋為什麼他不肯
[00:11:43.900 --> 00:11:49.660]  可能他覺得和哈曼鞠躬好像朝拜神一樣
[00:11:49.660 --> 00:11:52.940]  猶太人不可朝拜神
[00:11:52.940 --> 00:11:56.660]  又或者他覺得哈曼這個人太賤格了
[00:11:56.660 --> 00:11:59.820]  為什麼我要和一個這麼賤格的人鞠躬
[00:11:59.820 --> 00:12:01.420]  不鞠
[00:12:01.420 --> 00:12:02.900]  就好像今天有些人
[00:12:02.900 --> 00:12:04.260]  為什麼逼我打疫苗
[00:12:04.260 --> 00:12:05.100]  不打
[00:12:05.100 --> 00:12:05.820]  一樣
[00:12:05.820 --> 00:12:08.100]  不知道是不是這樣的心態
[00:12:08.100 --> 00:12:10.380]  總之他不鞠躬
[00:12:10.380 --> 00:12:12.580]  經文就說
[00:12:12.580 --> 00:12:13.900]  其實哈曼
[00:12:13.900 --> 00:12:14.980]  經文很有趣的
[00:12:14.980 --> 00:12:19.780]  有人告訴哈曼這個末底改不肯鞠躬
[00:12:19.780 --> 00:12:22.380]  表示其實哈曼走出走入
[00:12:22.380 --> 00:12:23.820]  他的眼角這麼高
[00:12:23.820 --> 00:12:25.140]  他的眼睛在額頭
[00:12:25.140 --> 00:12:27.540]  其實都看不到周圍的人有沒有鞠躬
[00:12:27.540 --> 00:12:28.660]  特別那個護衛員
[00:12:28.660 --> 00:12:29.860]  就是Who cares
[00:12:29.860 --> 00:12:32.100]  那個Nobody的護衛員
[00:12:32.100 --> 00:12:35.500]  哈曼走過一百次都不知道那個人在那裡
[00:12:35.500 --> 00:12:38.980]  不過有人打小報告告訴他
[00:12:38.980 --> 00:12:40.660]  那個護衛員
[00:12:40.660 --> 00:12:43.620]  你走過不肯鞠躬
[00:12:43.620 --> 00:12:45.780]  哈曼馬上要面對了
[00:12:45.780 --> 00:12:50.740]  你記住哈曼這一幕和第二幕的序幕都挺像的
[00:12:50.740 --> 00:12:52.980]  序幕就是他老婆不聽他老公說
[00:12:52.980 --> 00:12:54.700]  所以老公就要休了他老婆
[00:12:54.700 --> 00:12:58.020]  不然其他老婆就不怕其他老公了
[00:12:58.020 --> 00:12:59.700]  這裡哈曼的重點就是
[00:12:59.700 --> 00:13:00.900]  本來他就不是很
[00:13:00.900 --> 00:13:02.460]  就是末底改有什麼重要呢
[00:13:02.460 --> 00:13:04.580]  一顆塵而已
[00:13:04.580 --> 00:13:08.660]  問題就是如果末底改可以不鞠躬
[00:13:08.660 --> 00:13:10.660]  而沒有後果的話
[00:13:10.660 --> 00:13:13.820]  其他人就會學他了 是不是?
[00:13:13.820 --> 00:13:16.260]  一個做壞人沒有後果
[00:13:16.260 --> 00:13:18.660]  第二個就跟著他一樣壞
[00:13:18.660 --> 00:13:21.180]  所以趕盡殺絕
[00:13:21.180 --> 00:13:24.820]  這些是今天政府有時候都要做的事情
[00:13:24.820 --> 00:13:28.660]  為什麼你在Facebook說一句話都要告你
[00:13:28.660 --> 00:13:30.740]  因為你說了一句別人又說
[00:13:30.740 --> 00:13:32.820]  所以一定要趕盡殺絕
[00:13:32.820 --> 00:13:34.220]  說一句話都要抓你
[00:13:34.220 --> 00:13:36.580]  OK 不鞠躬要抓你
[00:13:36.580 --> 00:13:40.900]  不過抓你殺一個人不夠恐怖
[00:13:40.900 --> 00:13:43.060]  有些人是這麼固執的
[00:13:43.060 --> 00:13:45.540]  所以殺一個人不夠恐怖
[00:13:45.540 --> 00:13:50.380]  於是乎哈曼就做了一件事
[00:13:50.380 --> 00:13:52.300]  又有另一個小註腳
[00:13:52.300 --> 00:13:55.500]  就是這個以色列做了皇后之後
[00:13:55.500 --> 00:13:59.060]  就沒有跟人說他是猶太人
[00:13:59.060 --> 00:14:00.980]  這個完全合理的
[00:14:00.980 --> 00:14:03.140]  因為你是少數民族
[00:14:03.140 --> 00:14:06.900]  於是乎人們不知道你的背景是好事
[00:14:06.900 --> 00:14:09.940]  如果知道你的背景可能欺負你的
[00:14:09.940 --> 00:14:13.260]  為什麼波斯王要娶一個猶太人
[00:14:13.260 --> 00:14:15.540]  他沒有資格做皇后
[00:14:15.540 --> 00:14:16.740]  有這樣的危險
[00:14:16.740 --> 00:14:20.900]  所以沒有人知道以色列和活該
[00:14:20.900 --> 00:14:22.940]  原來是一個猶太人
[00:14:22.940 --> 00:14:25.620]  不過現在哈曼就起底
[00:14:25.620 --> 00:14:28.100]  你知道古代和現在一樣
[00:14:28.100 --> 00:14:30.540]  現在的人又起底 網上起底
[00:14:30.540 --> 00:14:33.620]  當時哈曼就不知道是不是找FBI
[00:14:33.620 --> 00:14:34.940]  還是公安查過
[00:14:34.940 --> 00:14:37.340]  看看這個沒底改是什麼人先來
[00:14:37.340 --> 00:14:39.660]  不過發覺原來是猶太人
[00:14:39.660 --> 00:14:41.060]  這樣就可以了
[00:14:41.060 --> 00:14:43.300]  猶太人為什麼可以呢?
[00:14:43.300 --> 00:14:45.140]  因為猶太人是少數民族
[00:14:45.140 --> 00:14:46.620]  沒有政治權力
[00:14:46.620 --> 00:14:50.300]  換句話說猶太人是沒有後台的一群人
[00:14:50.300 --> 00:14:52.540]  這樣就可以搞定了 是不是?
[00:14:52.540 --> 00:14:55.620]  於是乎哈曼就跟王說
[00:14:55.620 --> 00:14:57.220]  Sersis說
[00:14:57.220 --> 00:15:00.940]  Sersis這批猶太人經常搞事的
[00:15:00.940 --> 00:15:03.660]  不聽政府的話
[00:15:03.660 --> 00:15:05.780]  就把他們全部殺了
[00:15:05.780 --> 00:15:09.980]  如果你肯下個命令殺掉猶太人的話
[00:15:09.980 --> 00:15:14.020]  我要給你一萬個他年特的銀
[00:15:14.020 --> 00:15:15.500]  這是和合本的翻譯
[00:15:15.500 --> 00:15:18.740]  我們都不知道一萬個他年特是多少
[00:15:18.740 --> 00:15:20.420]  就找過一些參考書
[00:15:20.420 --> 00:15:21.900]  一萬個他年特
[00:15:21.900 --> 00:15:29.180]  我找過參考書就說等於375噸的銀
[00:15:29.180 --> 00:15:33.820]  就是一萬個他年特的銀就是375噸的銀
[00:15:33.820 --> 00:15:37.500]  375噸的銀是多少呢?
[00:15:37.500 --> 00:15:38.860]  大家不是很清楚
[00:15:38.860 --> 00:15:40.860]  我今天早上又再查過
[00:15:40.860 --> 00:15:44.980]  以最新價錢一個盎司的銀
[00:15:44.980 --> 00:15:47.740]  就值150港幣左右
[00:15:47.740 --> 00:15:51.740]  所以375噸的白銀
[00:15:51.740 --> 00:15:55.980]  就大概等於18億的港元左右
[00:15:55.980 --> 00:15:58.860]  1.8億的港元
[00:15:58.860 --> 00:16:00.340]  總之很多錢
[00:16:00.340 --> 00:16:02.660]  你自己回去算一下
[00:16:02.660 --> 00:16:05.620]  吃多少餐盎司你自己算吧
[00:16:05.620 --> 00:16:09.060]  總之他給政府很多錢
[00:16:09.060 --> 00:16:11.860]  不要以為哈曼做蝕本生意
[00:16:11.860 --> 00:16:13.780]  因為經文就繼續說
[00:16:13.780 --> 00:16:16.100]  大概應該是哈曼建議給王的
[00:16:16.100 --> 00:16:17.580]  所以王就跟他說
[00:16:17.580 --> 00:16:19.260]  好 你就走去
[00:16:19.260 --> 00:16:21.620]  我就下禦令
[00:16:21.620 --> 00:16:23.300]  可以殺光那些猶太人
[00:16:23.300 --> 00:16:25.300]  全個波斯帝國的猶太人
[00:16:25.300 --> 00:16:30.460]  還有他們的財產就歸哈曼所有了
[00:16:30.460 --> 00:16:34.140]  其實生意哈曼就給18億政府
[00:16:34.140 --> 00:16:37.220]  然後猶太人的錢就全部他放進口袋
[00:16:37.220 --> 00:16:38.740]  哈曼當然算過數
[00:16:38.740 --> 00:16:41.380]  應該全個波斯帝國猶太人的資產
[00:16:41.380 --> 00:16:43.460]  應該超過18億的了
[00:16:43.460 --> 00:16:45.420]  所以又可以報復
[00:16:45.420 --> 00:16:47.140]  又可以有錢賺
[00:16:47.140 --> 00:16:48.820]  何樂而不為呢?
[00:16:48.820 --> 00:16:50.220]  第二幕
[00:16:50.220 --> 00:16:52.020]  現在四章一節
[00:16:52.020 --> 00:16:54.700]  終於去到今天的經文第三幕了
[00:16:54.700 --> 00:17:00.700]  末底改知道所做的這一切事
[00:17:00.700 --> 00:17:05.460]  就是剛才第一幕第二幕所發生的事
[00:17:05.460 --> 00:17:07.820]  他知道了 來到這個地步了
[00:17:07.820 --> 00:17:10.820]  末底改知道王下禦令
[00:17:10.820 --> 00:17:14.900]  要殺光全個波斯帝國裏面的猶太人
[00:17:14.900 --> 00:17:16.740]  他的反應第一節就說
[00:17:16.740 --> 00:17:22.660]  撕裂衣服穿麻衣蒙灰塵在城中行走
[00:17:22.660 --> 00:17:25.300]  痛哭哀號
[00:17:25.300 --> 00:17:27.420]  我想你是末底改
[00:17:27.420 --> 00:17:29.620]  你都會好像那個人一樣
[00:17:29.620 --> 00:17:31.220]  撕裂衣服穿麻衣
[00:17:31.220 --> 00:17:33.140]  就是穿一些很粗糙的衣服
[00:17:33.140 --> 00:17:35.540]  穿到皮膚都會痛的
[00:17:35.540 --> 00:17:37.820]  表示一種的懊悔
[00:17:37.820 --> 00:17:40.220]  撒一些灰塵在頭上一樣
[00:17:40.220 --> 00:17:41.620]  痛哭
[00:17:41.620 --> 00:17:46.420]  我想你是末底改的話
[00:17:46.420 --> 00:17:48.820]  你都會痛哭了 是不是?
[00:17:48.820 --> 00:17:52.020]  有時做人做了一些事
[00:17:52.020 --> 00:17:54.060]  害自己算了 是不是?
[00:17:54.060 --> 00:17:56.620]  就是我不打疫苗
[00:17:56.620 --> 00:17:59.660]  自己病了就算了 沒什麼事
[00:17:59.660 --> 00:18:02.100]  不過你可以想像
[00:18:02.100 --> 00:18:04.300]  不是COVID 有另一種病
[00:18:04.300 --> 00:18:06.700]  很可怕的病
[00:18:06.700 --> 00:18:08.020]  你又不肯打疫苗
[00:18:08.020 --> 00:18:09.500]  結果你中了
[00:18:09.500 --> 00:18:11.700]  傳染給你全村
[00:18:11.700 --> 00:18:13.620]  你父母 你爸爸媽媽
[00:18:13.620 --> 00:18:15.260]  你兒女 你姨媽姑姑
[00:18:15.260 --> 00:18:17.140]  你的隔壁屋 上下樓下的
[00:18:17.140 --> 00:18:18.420]  全部都中了
