
[00:00:00.000 --> 00:00:08.000]  各位電影展會,我們今天一齊來敬拜上帝
[00:14:58.000 --> 00:15:03.000]  是他們國家是會按照神的律法去跟隨上帝
[00:15:03.000 --> 00:15:08.000]  甚至是領導全體的人民來向神祈禱
[00:15:08.000 --> 00:15:13.000]  在這個過程裡面,我想到另一件事情
[00:15:13.000 --> 00:15:17.000]  南邊的由大國,北邊的以色列國
[00:15:17.000 --> 00:15:19.000]  有一個南北的戰爭
[00:15:19.000 --> 00:15:24.000]  我就想起歷史當中有另一個南北戰爭
[00:15:24.000 --> 00:15:28.000]  美國在1861年,他們有南北的戰爭
[00:15:28.000 --> 00:15:31.000]  為了解放黑奴的問題
[00:15:31.000 --> 00:15:34.000]  國家自己人民又打仗
[00:15:34.000 --> 00:15:40.000]  在打仗裡面,南肯先生帶領的戰役
[00:15:40.000 --> 00:15:45.000]  其實是節節敗退,很危險
[00:15:45.000 --> 00:15:48.000]  在這個時候,有一段記載講述到
[00:15:48.000 --> 00:15:52.000]  當時有一位很勁強的教徒跟南肯先生說
[00:15:52.000 --> 00:15:55.000]  他說南肯先生你不要掛心
[00:15:55.000 --> 00:15:58.000]  我很相信神與我們同在
[00:15:58.000 --> 00:16:01.000]  在這個很慘烈的戰爭裡面
[00:16:01.000 --> 00:16:06.000]  我相信神確實站在我們的一邊
[00:16:06.000 --> 00:16:10.000]  當南肯先生聽見他這樣說的時候
[00:16:10.000 --> 00:16:12.000]  他就這樣回應
[00:16:12.000 --> 00:16:15.000]  他說朋友,我不太介意
[00:16:15.000 --> 00:16:19.000]  是不是神站在我們那邊
[00:16:19.000 --> 00:16:22.000]  我是更加關心的
[00:16:22.000 --> 00:16:25.000]  就是我們是不是站在神那邊
[00:16:25.000 --> 00:16:28.000]  這句話很有意思
[00:16:28.000 --> 00:16:32.000]  當我們面對著很多很風險的環境的時候
[00:16:32.000 --> 00:16:34.000]  我們要問一個問題
[00:16:34.000 --> 00:16:38.000]  不一定是說我們是不是有更大的力量
[00:16:38.000 --> 00:16:41.000]  或者說更大的軍力
[00:16:41.000 --> 00:16:44.000]  而是更加要小心問我們所做的事情
[00:16:44.000 --> 00:16:47.000]  有沒有是信著神的意思
[00:16:47.000 --> 00:16:50.000]  有沒有為聖經給我們的教導
[00:16:50.000 --> 00:16:54.000]  當我們知道我們是站在神那邊的時候
[00:16:54.000 --> 00:16:57.000]  我們就會清楚有把握知道
[00:16:57.000 --> 00:16:59.000]  我們一定得勝
[00:16:59.000 --> 00:17:02.000]  我們一定可以勝過這些風險的環境
[00:17:02.000 --> 00:17:07.000]  我們可以領受神給我們的平安
[00:17:07.000 --> 00:17:10.000]  當時這位阿比亞
[00:17:10.000 --> 00:17:13.000]  他也向眾百姓宣佈
[00:17:13.000 --> 00:17:18.000]  他們這一群人是願意來聽從上帝的
[00:17:18.000 --> 00:17:21.000]  他們願意來依靠神
[00:17:21.000 --> 00:17:24.000]  當他提出這種提醒
[00:17:24.000 --> 00:17:27.000]  這些人似乎完全沒有理會到
[00:17:27.000 --> 00:17:30.000]  當時以色列國軍的羅波恩
[00:17:30.000 --> 00:17:33.000]  是完全不會理會到他所說的話
[00:17:33.000 --> 00:17:37.000]  但是他其實暗中用了一些策略
[00:17:37.000 --> 00:17:42.000]  大家如果讀到聖經13章的13至14節
[00:17:42.000 --> 00:17:45.000]  你就會很清楚體會到當時
[00:17:45.000 --> 00:17:49.000]  用了一個很重要的策略來預備攻打猶大人
[00:17:49.000 --> 00:17:54.000]  聖經說道:「羅波恩卻在猶大人的後頭設了伏兵
[00:17:54.000 --> 00:17:57.000]  這樣以色列人在猶大人的前頭
[00:17:57.000 --> 00:18:00.000]  伏兵在猶大人的後面
[00:18:00.000 --> 00:18:02.000]  猶大人轉過來看
[00:18:02.000 --> 00:18:04.000]  前後都有戰士就呼求猶大人
[00:18:04.000 --> 00:18:07.000]  誓施也吹好」
[00:18:07.000 --> 00:18:10.000]  整個形勢很不利
[00:18:10.000 --> 00:18:13.000]  但是猶大人他們知道
[00:18:13.000 --> 00:18:15.000]  不是自己努力拼搏
[00:18:15.000 --> 00:18:17.000]  可以面對這個敵軍
[00:18:17.000 --> 00:18:19.000]  他們做什麼呢?
[00:18:19.000 --> 00:18:22.000]  剛才說他們呼求神
[00:18:22.000 --> 00:18:24.000]  他們向神發出呼求
[00:18:24.000 --> 00:18:26.000]  或者我們再看看
[00:18:26.000 --> 00:18:30.000]  剛才讀的第14節、15節
[00:18:30.000 --> 00:18:32.000]  猶大人轉過來
[00:18:32.000 --> 00:18:34.000]  他們看見這種的狀況
[00:18:34.000 --> 00:18:36.000]  就呼求的喉嚨
[00:18:36.000 --> 00:18:38.000]  誓施也呼好
[00:18:38.000 --> 00:18:42.000]  同時提到猶大人立喊
[00:18:42.000 --> 00:18:44.000]  當他們立喊的時候
[00:18:44.000 --> 00:18:48.000]  他們也會看到一些以色列的敵軍
[00:18:48.000 --> 00:18:50.000]  什麼是呼求?
[00:18:50.000 --> 00:18:54.000]  呼求是一種人心靈裡面的一種渴求
[00:18:54.000 --> 00:18:59.000]  一種內心熱切表達一種渴求
[00:18:59.000 --> 00:19:05.000]  渴望神來聽他們所祈求的事情
[00:19:05.000 --> 00:19:07.000]  不僅是講出了情形
[00:19:07.000 --> 00:19:11.000]  也將內心那種很迫切的渴望
[00:19:11.000 --> 00:19:15.000]  那種好像無依無靠的表達
[00:19:15.000 --> 00:19:18.000]  英文的翻譯叫做pride out
[00:19:18.000 --> 00:19:21.000]  從心裡面呼喊出來
[00:19:21.000 --> 00:19:25.000]  渴望神自己來請教他們
[00:19:25.000 --> 00:19:27.000]  正如提到猶大人立喊
[00:19:27.000 --> 00:19:32.000]  立喊當然不單是在軍隊當中
[00:19:32.000 --> 00:19:34.000]  面對敵人的時候立喊作威
[00:19:34.000 --> 00:19:38.000]  而是一種他們內心一起向神的呼求
[00:19:38.000 --> 00:19:43.000]  整個群體一起向神表達他們的渴望
[00:19:43.000 --> 00:19:45.000]  他們的尋求
[00:19:45.000 --> 00:19:47.000]  當他們這樣做的時候
[00:19:47.000 --> 00:19:50.000]  事先就說到第十五、第十六節就提到
[00:19:50.000 --> 00:19:53.000]  是神兩次的直接的回應
[00:19:53.000 --> 00:20:00.000]  事先就直接說是神就擊打耶路撲安和以色列的眾人
[00:20:00.000 --> 00:20:02.000]  然後十六節說到
[00:20:02.000 --> 00:20:06.000]  神將他們交在猶大人的手裡
[00:20:06.000 --> 00:20:08.000]  是神自己直接的來做工作
[00:20:08.000 --> 00:20:10.000]  不是他們去迎敵
[00:20:10.000 --> 00:20:15.000]  而是神自己直接的來擊散這些敵人
[00:20:15.000 --> 00:20:16.000]  為什麼會這樣?
[00:20:16.000 --> 00:20:18.000]  為什麼會得到這樣的勝利?
[00:20:18.000 --> 00:20:21.000]  在《下低聖經》第十八節就繼續說
[00:20:21.000 --> 00:20:23.000]  十三章第十八節
[00:20:23.000 --> 00:20:26.000]  那時以色列人被祭服了
[00:20:26.000 --> 00:20:28.000]  猶大人得勝
[00:20:28.000 --> 00:20:33.000]  因為他們依靠謠惑他們裂祖的神
[00:20:33.000 --> 00:20:35.000]  很簡單的原因
[00:20:35.000 --> 00:20:37.000]  很重要的原因
[00:20:37.000 --> 00:20:40.000]  就是因為他們依靠神
[00:20:40.000 --> 00:20:44.000]  不是因為他們的力量被人強
[00:20:44.000 --> 00:20:48.000]  不是因為他們有很多精彩的策略
[00:20:48.000 --> 00:20:51.000]  而是因為他們依靠神
[00:20:51.000 --> 00:20:53.000]  當說到呼求的時候
[00:20:53.000 --> 00:20:54.000]  我上回詩篇
[00:20:54.000 --> 00:20:58.000]  詩篇有很多不同的經文提到
[00:20:58.000 --> 00:21:01.000]  知人向神發出呼求
[00:21:01.000 --> 00:21:05.000]  在《聖經》詩篇期中的第十八篇第六節
[00:21:05.000 --> 00:21:06.000]  知人就說:
[00:21:06.000 --> 00:21:10.000]  我在急難中求告耶穆說
[00:21:10.000 --> 00:21:12.000]  向我的神呼求
[00:21:12.000 --> 00:21:15.000]  因此神聽了祂的禱告
[00:21:15.000 --> 00:21:17.000]  去應允祂
[00:21:17.000 --> 00:21:21.000]  然後詩篇四十篇第一、第二節同樣地說
[00:21:21.000 --> 00:21:23.000]  我曾耐性等候耶穆說
[00:21:23.000 --> 00:21:25.000]  怕誰聽我的呼求
[00:21:25.000 --> 00:21:29.000]  怕從禮坑中、從禮中把我拉上來
[00:21:29.000 --> 00:21:32.000]  使我的腳踏在石上
[00:21:32.000 --> 00:21:35.000]  使我的腳步穩健
[00:21:35.000 --> 00:21:39.000]  這裡提到他耐性等候神
[00:21:39.000 --> 00:21:41.000]  他在呼求神
[00:21:41.000 --> 00:21:44.000]  但似乎神未必立刻回答他
[00:21:44.000 --> 00:21:47.000]  但他內心相信神聽祈禱
[00:21:47.000 --> 00:21:50.000]  他仍然堅持去依靠神
[00:21:50.000 --> 00:21:52.000]  因此他繼續呼求
[00:21:52.000 --> 00:21:54.000]  他耐性等候
[00:21:54.000 --> 00:21:56.000]  到神的時候到了
[00:21:56.000 --> 00:21:59.000]  他就經歷到神保祈
[00:21:59.000 --> 00:22:03.000]  將祂從禮坑中、於禮中拉上來
[00:22:03.000 --> 00:22:09.000]  他一定會學習去呼求上帝
[00:22:09.000 --> 00:22:12.000]  無論你遇到什麼困局
[00:22:12.000 --> 00:22:16.000]  你記得全心向祂表達你的仰望
[00:22:16.000 --> 00:22:20.000]  祂會私隱於你、拯救你
[00:22:20.000 --> 00:22:25.000]  我想回到一本我們上集提及的傳記
[00:22:25.000 --> 00:22:27.000]  《師母道宣教士》
[00:22:27.000 --> 00:22:30.000]  在《閃西靈》中提及一件事情
[00:22:30.000 --> 00:22:32.000]  我很深刻記得
[00:22:32.000 --> 00:22:34.000]  有一次他在內地的時候
[00:22:34.000 --> 00:22:41.000]  經過一些地方遇到一些公安來檢查
[00:22:41.000 --> 00:22:45.000]  在過程當中會面對一些很大的困難
[00:22:45.000 --> 00:22:47.000]  他自己是沒有預料到
[00:22:47.000 --> 00:22:50.000]  他們這些公安捉拿了
[00:22:50.000 --> 00:22:53.000]  在對面逃問他
[00:22:53.000 --> 00:22:56.000]  但是在同一時間發生的事情
[00:22:56.000 --> 00:22:59.000]  就是在他自己很遠的家鄉挪威的地方
[00:22:59.000 --> 00:23:01.000]  他熟悉他們的家庭
[00:23:01.000 --> 00:23:05.000]  他弟弟突然在他們半夜的時候
[00:23:05.000 --> 00:23:07.000]  他弟弟半夜醒了
[00:23:07.000 --> 00:23:09.000]  一個很大的感動
[00:23:09.000 --> 00:23:13.000]  因為姨姨就是《師母道宣教士》的祈禱
[00:23:13.000 --> 00:23:16.000]  他走到他父母的房間
[00:23:16.000 --> 00:23:18.000]  父母都躺在床上
[00:23:18.000 --> 00:23:22.000]  當時他就搖醒了父母
[00:23:22.000 --> 00:23:24.000]  然後大聲跟他們說
[00:23:24.000 --> 00:23:27.000]  姨姨有問題、有困難
[00:23:27.000 --> 00:23:29.000]  我們要為了祈禱
