
[00:00:00.000 --> 00:00:08.760]  今天我要和大家分享,究竟我們在天堂會做什麼事
[00:03:35.600 --> 00:03:42.000]  天堂,留下你們的基督徒去,這麼悶親人的地方
[00:03:42.000 --> 00:03:46.600]  根據調查數字,一般人認為天堂的生活是怎樣的
[00:03:46.600 --> 00:03:49.600]  和主日敬拜一樣
[00:03:49.600 --> 00:03:53.600]  但是主日敬拜是禮拜日一粒半鐘
[00:03:53.600 --> 00:04:00.600]  將來去到天堂,你是永無止境永遠來敬拜
[00:04:00.600 --> 00:04:02.600]  聽見真的很多人害怕
[00:04:02.600 --> 00:04:05.600]  我上次和大家說過
[00:04:05.600 --> 00:04:09.200]  天堂日常的生活的確是有敬拜
[00:04:09.200 --> 00:04:11.600]  因為敬拜當然是很重要
[00:04:11.600 --> 00:04:15.200]  天堂每做一件事都和敬拜有關
[00:04:15.200 --> 00:04:18.200]  但是敬拜不是所有的事
[00:04:18.200 --> 00:04:20.600]  我們仍然會侍奉神
[00:04:20.600 --> 00:04:24.600]  我們仍然會和耶穌基督一起來統治
[00:04:24.600 --> 00:04:27.000]  一起來管理
[00:04:27.000 --> 00:04:30.600]  我們也會有安息的時候
[00:04:30.600 --> 00:04:35.600]  安息的時候,有時耶穌基督還會親自的時候我們
[00:04:35.600 --> 00:04:38.200]  真是很令人嚮往
[00:04:38.200 --> 00:04:41.200]  除了這些,還會做什麼
[00:04:41.200 --> 00:04:44.800]  我們每天都會和神相交
[00:04:44.800 --> 00:04:49.200]  我們每一天都能夠更加認識我們的神
[00:04:49.200 --> 00:04:52.200]  在詩篇的16篇第11節
[00:04:52.200 --> 00:04:56.200]  說你必將生命的道路指示我
[00:04:56.200 --> 00:04:58.800]  在你面前有滿足的喜樂
[00:04:58.800 --> 00:05:02.800]  在你的右手中有永遠的福樂
[00:05:02.800 --> 00:05:07.200]  我們看到在神的面前是有滿足的喜樂
[00:05:07.200 --> 00:05:11.200]  歷代至上的16章,27-28節
[00:05:11.200 --> 00:05:15.200]  說有尊榮和威嚴在他的面前
[00:05:15.200 --> 00:05:18.200]  有能力和喜樂在他的性所
[00:05:18.200 --> 00:05:24.200]  民眾的曼族,你們要將榮耀能力歸給耶和話
[00:05:24.200 --> 00:05:26.200]  都歸給耶和話
[00:05:26.200 --> 00:05:29.200]  在神的性所有喜樂
[00:05:29.200 --> 00:05:32.200]  將來在天堂,在神的面前
[00:05:32.200 --> 00:05:35.200]  在天堂中充滿了喜樂
[00:05:35.200 --> 00:05:39.200]  喜樂是由神來發明
[00:05:39.200 --> 00:05:43.200]  喜樂的源頭是從神而來
[00:05:43.200 --> 00:05:47.200]  如果是這樣,無聊是誰發明的?
[00:05:47.200 --> 00:05:50.200]  無聊是撒旦發明
[00:05:50.200 --> 00:05:54.200]  撒旦希望我們覺得敬拜神是非常無聊的
[00:05:54.200 --> 00:06:00.200]  撒旦希望我們覺得將來天堂是非常無聊的
[00:06:00.200 --> 00:06:05.200]  將來天堂將會沒有聚星
[00:06:05.200 --> 00:06:09.200]  將來天堂也沒有撒旦在任由我們
[00:06:09.200 --> 00:06:12.200]  所以天堂的生活會不會無聊?
[00:06:12.200 --> 00:06:14.200]  絕對不會無聊
[00:06:14.200 --> 00:06:16.200]  是充滿了喜樂
[00:06:16.200 --> 00:06:19.200]  現在來說,很多時候
[00:06:19.200 --> 00:06:22.200]  如果有一些很熟悉的人
[00:06:22.200 --> 00:06:25.200]  例如是你的父母,或者你的子女
[00:06:25.200 --> 00:06:29.200]  或者你的兄弟姊妹,又或者你的伴偶
[00:06:29.200 --> 00:06:31.200]  你很熟悉他們
[00:06:31.200 --> 00:06:34.200]  你說他們動一動,我就知道他們想做什麼
[00:06:34.200 --> 00:06:36.200]  但是雖然這樣
[00:06:36.200 --> 00:06:39.200]  日子久了,你仍然會發覺
[00:06:39.200 --> 00:06:41.200]  在這些人的身上
[00:06:41.200 --> 00:06:43.200]  有些東西你是從來未見過
[00:06:43.200 --> 00:06:45.200]  從來都不知道
[00:06:45.200 --> 00:06:49.200]  你身邊的人尚且都是這樣
[00:06:49.200 --> 00:06:51.200]  這位無限的神就更加了
[00:06:51.200 --> 00:06:54.200]  每天你都會發覺神的身上
[00:06:54.200 --> 00:06:56.200]  有些東西是你以前不知道
[00:06:56.200 --> 00:07:00.200]  每天你都能夠更加認識神
[00:07:00.200 --> 00:07:04.200]  我們永遠都不會完全地認識這位神
[00:07:04.200 --> 00:07:07.200]  但是每一天我們都能夠知道更多
[00:07:07.200 --> 00:07:10.200]  天堂的生活絕對不會無聊
[00:07:10.200 --> 00:07:12.200]  我也說過
[00:07:12.200 --> 00:07:17.200]  我們去到天堂能夠不斷地佔有神的榮美
[00:07:17.200 --> 00:07:18.200]  我也說過
[00:07:18.200 --> 00:07:23.200]  將來佔有神的榮美就好像爬一座永無止境的山一樣
[00:07:23.200 --> 00:07:25.200]  你越爬越高
[00:07:25.200 --> 00:07:28.200]  每天都能見到更美的風景
[00:07:28.200 --> 00:07:30.200]  每天都能見到更美的天氣
[00:07:30.200 --> 00:07:33.200]  但是你永遠都不會去到山頂
[00:07:33.200 --> 00:07:35.200]  佔有神就是這樣
[00:07:35.200 --> 00:07:38.200]  永遠都能見到神更大的榮美
[00:07:38.200 --> 00:07:41.200]  但是你永遠都不會完全地看得完
[00:07:41.200 --> 00:07:44.200]  難怪在聖經裡面
[00:07:44.200 --> 00:07:47.200]  每講到有天堂敬拜的情形
[00:07:47.200 --> 00:07:53.200]  你會發覺所有人的視線都不能離開神的身上
[00:07:53.200 --> 00:07:57.200]  在聖經裡面告訴我們以乎所書的五章十八節
[00:07:57.200 --> 00:08:00.200]  叫我們要被聖靈來充滿
[00:08:00.200 --> 00:08:04.200]  在五章十九至二十節說被聖靈充滿了
[00:08:04.200 --> 00:08:07.200]  我們就會當用詩章眾詞凌歌
[00:08:07.200 --> 00:08:11.200]  彼此對說口唱心和的贊美主
[00:08:11.200 --> 00:08:17.200]  凡事要奉我們主耶穌基督的名上上感謝父神
[00:08:17.200 --> 00:08:21.200]  我們在地上不能夠時刻被聖靈充滿
[00:08:21.200 --> 00:08:24.200]  但是每當被聖靈充滿的時候
[00:08:24.200 --> 00:08:28.200]  我們都有個感動去歌頌神贊美神感謝神
[00:08:28.200 --> 00:08:32.200]  將來去到天堂我們會永遠被聖靈充滿
[00:08:32.200 --> 00:08:36.200]  我們會時刻地歌頌贊美感謝神
[00:08:36.200 --> 00:08:39.200]  你想想,比起神
[00:08:39.200 --> 00:08:42.200]  你覺得我們容易瞞著人嗎?
[00:08:42.200 --> 00:08:45.200]  還是神容易瞞著人?
[00:08:45.200 --> 00:08:48.200]  當然是我們容易瞞著人
[00:08:48.200 --> 00:08:51.200]  神也沒有嫌我們瞞著
[00:08:51.200 --> 00:08:53.200]  你想想,我們會不會嫌神瞞著?
[00:08:53.200 --> 00:08:56.200]  當然不會,天堂一點都不瞞著
[00:08:56.200 --> 00:08:59.200]  天堂是充滿了喜樂
[00:08:59.200 --> 00:09:04.200]  除了我們每天能夠更加地認識神
[00:09:04.200 --> 00:09:08.200]  每天能夠更加地佔有神的榮美
[00:09:08.200 --> 00:09:12.200]  我們仍然會保留我們的慾望
[00:09:12.200 --> 00:09:16.200]  去到天堂,如果沒有所有的期望
[00:09:16.200 --> 00:09:18.200]  那就真的瞞死人了
[00:09:18.200 --> 00:09:22.200]  但原來去到天堂我們還有我們的慾望,還有我們的期望
[00:09:22.200 --> 00:09:25.200]  當然要講清楚的,這些慾望
[00:09:25.200 --> 00:09:29.200]  不是說罪性的慾望,是屬靈的慾望
[00:09:29.200 --> 00:09:33.200]  但我們怎知道去到天堂我們仍然會有慾望
[00:09:33.200 --> 00:09:36.200]  你看羅馬書的八章二十三節
[00:09:36.200 --> 00:09:37.200]  它說
[00:09:37.200 --> 00:09:49.200]  (讀書)
[00:09:49.200 --> 00:09:51.200]  經文說
[00:09:51.200 --> 00:10:05.200]  (讀書)
[00:10:05.200 --> 00:10:10.200]  以至我們可以去到天堂,能夠享受天堂的生活
[00:10:10.200 --> 00:10:13.200]  我們每個人都在盼望
[00:10:13.200 --> 00:10:18.200]  神也都把這些盼望放在我們的心裡面
[00:10:18.200 --> 00:10:20.200]  就是盼望天堂的心
[00:10:20.200 --> 00:10:23.200]  在書全道書的三章十一節
[00:10:23.200 --> 00:10:29.200]  (讀書)
[00:10:29.200 --> 00:10:32.200]  我們現在世上有很多的慾望
[00:10:32.200 --> 00:10:35.200]  當然有很多的慾望都不應該有
[00:10:35.200 --> 00:10:39.200]  但我們其中也有些慾望是因為
[00:10:39.200 --> 00:10:44.200]  要去到天堂才能夠得到滿足而設立的
[00:10:44.200 --> 00:10:49.200]  現在在地上一切的我們的慾望都不能夠被滿足
[00:10:49.200 --> 00:10:52.200]  我以前都跟大家講過
[00:10:52.200 --> 00:10:57.200]  很多人都喜歡立刻使他們的慾望得到滿足
[00:10:57.200 --> 00:11:02.200]  也是為什麼我們美國人這麼喜歡吃快餐
[00:11:02.200 --> 00:11:04.200]  立刻能夠得到
[00:11:04.200 --> 00:11:07.200]  我們喜歡用信用卡來買東西
[00:11:07.200 --> 00:11:11.200]  立刻可以拿到手,慢慢才去付錢
[00:11:11.200 --> 00:11:14.200]  這個就是立刻希望得到滿足
[00:11:14.200 --> 00:11:18.200]  無論你吃多少快餐
[00:11:18.200 --> 00:11:21.200]  無論你用信用卡買多少東西
[00:11:21.200 --> 00:11:25.200]  都不能夠滿足你立刻得到滿足的慾望
[00:11:25.200 --> 00:11:27.200]  為什麼?
[00:11:27.200 --> 00:11:32.200]  因為這些慾望是要等到去天堂才能夠得到滿足
[00:11:32.200 --> 00:11:38.200]  去到天堂所有的慾望都能夠立刻得到滿足
[00:11:38.200 --> 00:11:41.200]  除了立刻得到滿足
[00:11:41.200 --> 00:11:47.200]  我們也希望繼續地能夠得到滿足
[00:11:47.200 --> 00:11:53.200]  好像我們去迪士尼樂園,去迪士尼乘坐完一個輪子
[00:11:53.200 --> 00:11:56.200]  立刻希望又去坐過
[00:11:56.200 --> 00:12:00.200]  雖然這條路很長,但仍然會去排長路
[00:12:00.200 --> 00:12:02.200]  希望再去坐過
[00:12:02.200 --> 00:12:06.200]  這個就是希望繼續得到滿足的心理
[00:12:06.200 --> 00:12:09.200]  我經常說在疫情之前
[00:12:09.200 --> 00:12:14.200]  我們敬拜完很喜歡一起去找東西吃
[00:12:14.200 --> 00:12:16.200]  很開心
[00:12:16.200 --> 00:12:20.200]  但一餐還沒吃完就在想下次吃什麼
[00:12:20.200 --> 00:12:24.200]  找完菜,在餐館走出門口
[00:12:24.200 --> 00:12:26.200]  突然看到桌面上有碟菜
[00:12:26.200 --> 00:12:28.200]  自己沒叫過的
[00:12:28.200 --> 00:12:31.200]  立刻問小時,這碟是什麼?
[00:12:31.200 --> 00:12:33.200]  下次一定要叫
[00:12:33.200 --> 00:12:36.200]  一餐剛吃完又想著第二餐
[00:12:36.200 --> 00:12:40.200]  這個就是繼續得到滿足的心態
[00:12:40.200 --> 00:12:43.200]  很多時候我們在世上做工
[00:12:43.200 --> 00:12:46.200]  都希望老闆升禮職
[00:12:46.200 --> 00:12:48.200]  你很努力工作
[00:12:48.200 --> 00:12:50.200]  很希望老闆升禮職
[00:12:50.200 --> 00:12:53.200]  有一天老闆真的升禮職了
[00:12:53.200 --> 00:12:58.200]  把你搬到國樂頭那間很大的辦公室
[00:12:58.200 --> 00:13:00.200]  有窗口很漂亮的風景
[00:13:00.200 --> 00:13:02.200]  你坐在裡面
[00:13:02.200 --> 00:13:06.200]  你突然會覺得有一種失落的感覺
[00:13:06.200 --> 00:13:10.200]  原來升了職就是這樣的了
[00:13:10.200 --> 00:13:12.200]  你又會去尋求其他東西
[00:13:12.200 --> 00:13:17.200]  這個就是繼續得到滿足的心態
[00:13:17.200 --> 00:13:21.200]  C.S. Lewis曾經說過
[00:13:21.200 --> 00:13:25.200]  除非我們的慾望能夠得到滿足
[00:13:25.200 --> 00:13:28.200]  他說我們不會有這樣的慾望
[00:13:28.200 --> 00:13:29.200]  我再說一次
[00:13:29.200 --> 00:13:32.200]  除非我們的慾望能夠得到滿足
[00:13:32.200 --> 00:13:34.200]  我們不會有這樣的慾望
[00:13:34.200 --> 00:13:38.200]  他說一個BB仔希望能夠得到滿足
[00:13:38.200 --> 00:13:39.200]  為什麼?
[00:13:39.200 --> 00:13:41.200]  因為有媽媽的奶
[00:13:41.200 --> 00:13:43.200]  能夠滿足他
[00:13:43.200 --> 00:13:47.200]  有很多我們世上的慾望
[00:13:47.200 --> 00:13:48.200]  C.S. Lewis說
[00:13:48.200 --> 00:13:50.200]  都不能夠被滿足
[00:13:50.200 --> 00:13:54.200]  當我們在世上任何東西不能滿足的時候
[00:13:54.200 --> 00:13:58.200]  我們的慾望不是為了這個世界而設
[00:13:58.200 --> 00:14:00.200]  是為了另外的一個世界
[00:14:00.200 --> 00:14:04.200]  是為了將來的世界而設就是天堂
[00:14:04.200 --> 00:14:08.200]  我們的慾望不是為了這個世界而設
[00:14:08.200 --> 00:14:11.200]  是為了將來的世界而設就是天堂
[00:14:11.200 --> 00:14:13.200]  當然我又要重復一句
[00:14:13.200 --> 00:14:15.200]  不是說任何的慾望
[00:14:15.200 --> 00:14:19.200]  不是說這些是有罪性的慾望
[00:14:19.200 --> 00:14:22.200]  有很多的慾望都是要等到去天堂
[00:14:22.200 --> 00:14:24.200]  才能夠被滿足
[00:14:24.200 --> 00:14:27.200]  甚至包括立刻得到滿足
[00:14:27.200 --> 00:14:29.200]  或者是繼續得到滿足
[00:14:29.200 --> 00:14:33.200]  世上的慾望就是要幫助我們
[00:14:33.200 --> 00:14:36.200]  引起我們對天堂的興趣
[00:14:36.200 --> 00:14:39.200]  就是要我們能夠有一天
[00:14:39.200 --> 00:14:43.200]  引起我們的興趣以至能夠接受神
[00:14:43.200 --> 00:14:45.200]  真正去到天堂
[00:14:45.200 --> 00:14:49.200]  我們的慾望能夠被神滿足我們
[00:14:49.200 --> 00:14:55.200]  其實世上的爸爸、世上的父愛
[00:14:55.200 --> 00:14:58.200]  讓我們看到世上的父愛
[00:14:58.200 --> 00:15:00.200]  時時反映出天父的愛
[00:15:00.200 --> 00:15:03.200]  你可不可以想象一下一個爸爸
[00:15:03.200 --> 00:15:06.200]  他在4月4日在樹國慶日
[00:15:06.200 --> 00:15:09.200]  在樹後院在煎牛扒
[00:15:09.200 --> 00:15:12.200]  他希望煎到牛扒迫泥潑泥
[00:15:12.200 --> 00:15:15.200]  引起子女的興趣來看看
[00:15:15.200 --> 00:15:18.200]  看見那塊牛扒多美多新鮮
[00:15:18.200 --> 00:15:22.200]  他希望子女聞到那塊牛扒有多香
[00:15:22.200 --> 00:15:25.200]  引起子女的食慾
[00:15:25.200 --> 00:15:29.200]  然後把那塊牛扒擺在你的面前給你吃
[00:15:29.200 --> 00:15:31.200]  這個就是天父
[00:15:31.200 --> 00:15:34.200]  我們的神希望將來去到天堂
[00:15:34.200 --> 00:15:38.200]  我們的慾望能夠得到滿足
[00:15:38.200 --> 00:15:40.200]  說起吃東西
[00:15:40.200 --> 00:15:42.200]  我以前也說過
[00:15:42.200 --> 00:15:45.200]  去到天堂我們繼續有食慾
[00:15:45.200 --> 00:15:46.200]  我們怎知道
[00:15:46.200 --> 00:15:50.200]  《路加福音》24章第41節
[00:15:50.200 --> 00:15:51.200]  告訴我們
[00:15:51.200 --> 00:15:53.200]  耶穌基督復活之後
[00:15:53.200 --> 00:15:55.200]  他問門徒有沒有東西吃
[00:15:55.200 --> 00:15:58.200]  耶穌基督復活了還是很餓食
[00:15:58.200 --> 00:15:59.200]  仍然有食慾
[00:15:59.200 --> 00:16:01.200]  問門徒有沒有東西吃
[00:16:01.200 --> 00:16:03.200]  但我們將來都是一樣
[00:16:03.200 --> 00:16:04.200]  我們去到天堂
[00:16:04.200 --> 00:16:08.200]  我也說過我們身體是完美的
[00:16:08.200 --> 00:16:11.200]  所以我們的味覺都會是完美
[00:16:11.200 --> 00:16:14.200]  現在因為我們的身體是壞的
[00:16:14.200 --> 00:16:18.200]  所以吃東西、聞東西都不是那麼好
[00:16:18.200 --> 00:16:21.200]  但是將來我們的味覺是完美
[00:16:21.200 --> 00:16:23.200]  會吃到一些我們從來沒吃過
[00:16:23.200 --> 00:16:25.200]  那麼好味道的東西
[00:16:25.200 --> 00:16:28.200]  基督教真的和佛教很不同
[00:16:28.200 --> 00:16:32.200]  佛教說所有的慾望都是不好的
[00:16:32.200 --> 00:16:34.200]  一個人要清心寡慾
[00:16:34.200 --> 00:16:36.200]  要一尋不厭
[00:16:36.200 --> 00:16:38.200]  但是基督教很不同
[00:16:38.200 --> 00:16:40.200]  基督教說我們將來去到天堂
[00:16:40.200 --> 00:16:43.200]  我們是沒有了罪性
[00:16:43.200 --> 00:16:46.200]  但是我們屬靈的慾望是會保留
[00:16:46.200 --> 00:16:50.200]  我們仍然去到天堂是會有慾望
[00:16:50.200 --> 00:16:53.200]  在詩篇的37篇第4節
[00:16:53.200 --> 00:16:55.200]  唯有要以耶和華為樂
[00:16:55.200 --> 00:17:00.200]  他就將你心裡所求的刺給你
[00:17:00.200 --> 00:17:04.200]  當日在伊甸園其實阿當和夏娃
[00:17:04.200 --> 00:17:06.200]  都是隨心所欲
[00:17:06.200 --> 00:17:08.200]  神和他們說
[00:17:08.200 --> 00:17:10.200]  所有樹上的果子你都可以吃
[00:17:10.200 --> 00:17:14.200]  唯有一棵分別是惡樹的果子
[00:17:14.200 --> 00:17:16.200]  你不可以吃
[00:17:16.200 --> 00:17:21.200]  但是他們的慾望是不應該有的
[00:17:21.200 --> 00:17:25.200]  他們希望是吃那棵分別是惡樹上的果子
[00:17:25.200 --> 00:17:27.200]  以致他們是衰了
[00:17:27.200 --> 00:17:30.200]  有人會問將來我們去到天堂
[00:17:30.200 --> 00:17:33.200]  會不會同樣有些不應該有的慾望
[00:17:33.200 --> 00:17:36.200]  好像阿當夏娃那樣衰了
[00:17:36.200 --> 00:17:37.200]  當然不會
[00:17:37.200 --> 00:17:40.200]  因為我們去到天堂我們是會成為聖潔
[00:17:40.200 --> 00:17:42.200]  我們不會再犯罪
[00:17:42.200 --> 00:17:45.200]  也不會有撒旦繼續在這裡孕育我們
[00:17:45.200 --> 00:17:48.200]  撒旦已經被打進去火狐
[00:17:48.200 --> 00:17:51.200]  所以我們所有在天堂的慾望
[00:17:51.200 --> 00:17:52.200]  都是聖潔的
[00:17:52.200 --> 00:17:53.200]  都是屬靈的
[00:17:53.200 --> 00:17:58.200]  我們所有在天堂的慾望都是為神所喜悅
[00:17:58.200 --> 00:18:05.200]  除了我們將來在天堂能夠永遠和神相交
[00:18:05.200 --> 00:18:07.200]  能夠繼續每日認識神
[00:18:07.200 --> 00:18:09.200]  每日瞻仰神的榮美
[00:18:09.200 --> 00:18:12.200]  我們仍然繼續有地上的慾望
[00:18:12.200 --> 00:18:16.200]  例如我們繼續可以到處去找東西吃
[00:18:16.200 --> 00:18:21.200]  我們也會在天堂有繼續學習的這個時候
[00:18:21.200 --> 00:18:24.200]  我以前和大家說過
[00:18:24.200 --> 00:18:27.200]  我們去到天堂會有全面的知識
[00:18:27.200 --> 00:18:33.200]  這個意念在數哥倫多前書的13:12以來
[00:18:33.200 --> 00:18:34.200]  經文說
[00:18:34.200 --> 00:18:38.200]  我們如今彷彿對著鏡子觀看
[00:18:38.200 --> 00:18:39.200]  蒙糊不清
[00:18:39.200 --> 00:18:42.200]  到那時就面對面了
[00:18:42.200 --> 00:18:45.200]  我如今所知道的有限
[00:18:45.200 --> 00:18:47.200]  到那時候就全知道
[00:18:47.200 --> 00:18:50.200]  如同主知道我們一樣
[00:18:50.200 --> 00:18:58.200]  這些意念就像文素記12:8說到摩西和神面對面見面
[00:18:58.200 --> 00:19:00.200]  知道這個字
[00:19:00.200 --> 00:19:03.200]  原文希臘文是"Kinosko"這個字
[00:19:03.200 --> 00:19:05.200]  代表知道
[00:19:05.200 --> 00:19:08.200]  我以前和大家說過
[00:19:08.200 --> 00:19:13.200]  在希臘文如果在一個字的前面加上"Epi"這個字
[00:19:13.200 --> 00:19:16.200]  就是代表加重了語氣
[00:19:16.200 --> 00:19:19.200]  "Epi Genosko"這個意思
[00:19:19.200 --> 00:19:24.200]  就是說真知道是全面知道
[00:19:24.200 --> 00:19:29.200]  保羅是用古羅馬的銅鏡來做例子
[00:19:29.200 --> 00:19:31.200]  我們知道古羅馬用銅鏡
[00:19:31.200 --> 00:19:35.200]  這個銅鏡看上去不會很清楚
[00:19:35.200 --> 00:19:36.200]  不是做得那麼漂亮
[00:19:36.200 --> 00:19:40.200]  不是像我們現在的鏡子那樣看得那麼清楚
[00:19:40.200 --> 00:19:43.200]  看到銅鏡裡面的東西蒙糊不清
[00:19:43.200 --> 00:19:48.200]  但是將來保羅說我們要面對面是見到神
[00:19:48.200 --> 00:19:54.200]  這些意思就是說將來我們會有更清楚的知識
[00:19:54.200 --> 00:19:58.200]  這個字"Kinosko"或者"Epi Genosko"
[00:19:58.200 --> 00:20:01.200]  在聖經裡面用在人的身上
[00:20:01.200 --> 00:20:04.200]  從來都不是說我們有得到所有的知識
[00:20:04.200 --> 00:20:06.200]  無所不知
[00:20:06.200 --> 00:20:09.200]  我們到底都是人,我們不是神
[00:20:09.200 --> 00:20:12.200]  所以我們不會是無所不知
[00:20:12.200 --> 00:20:17.200]  那你說得到全面的知識是什麼意思
[00:20:17.200 --> 00:20:19.200]  我們可以再看一節經文
[00:20:19.200 --> 00:20:22.200]  是若翰一書的三章二節
[00:20:22.200 --> 00:20:30.200]  "但我們知道主若顯現,我們必要像他,因為必得見他的真體"
[00:20:30.200 --> 00:20:33.200]  這裡說像耶穌基督,像神
[00:20:33.200 --> 00:20:37.200]  不是說像神一樣無所不知,無所不能
[00:20:37.200 --> 00:20:40.200]  這裡所說的是我們將來會和耶穌基督一樣
[00:20:40.200 --> 00:20:46.200]  我們會有一個完全聖潔,無有瑕疵的身體
[00:20:46.200 --> 00:20:49.200]  如果綜合這幾點的話
[00:20:49.200 --> 00:20:53.200]  我們會見到什麼叫做全面的知識
[00:20:53.200 --> 00:20:57.200]  第一,就是我們有一個完美的靈
[00:20:57.200 --> 00:21:00.200]  以致我們不會再犯罪,我們是聖潔的
[00:21:00.200 --> 00:21:04.200]  我們有完美的道德觀念
[00:21:04.200 --> 00:21:07.200]  以致我們不會犯罪
[00:21:07.200 --> 00:21:10.200]  我們也會有完美的身體
[00:21:10.200 --> 00:21:13.200]  我們現在的身體不是完美
[00:21:13.200 --> 00:21:17.200]  將來有完美的身體,我們的記憶都是完美
[00:21:17.200 --> 00:21:21.200]  現在我們經常說年紀大了又不記得
[00:21:21.200 --> 00:21:25.200]  遲些又說老人痴呆症,什麼都不記得
[00:21:25.200 --> 00:21:28.200]  又有人有selective memory
[00:21:28.200 --> 00:21:30.200]  喜歡記得什麼就記得什麼
[00:21:30.200 --> 00:21:32.200]  但是將來去到天堂就不會了
[00:21:32.200 --> 00:21:37.200]  我們的記憶是會有完美的記憶
[00:21:37.200 --> 00:21:42.200]  第三點就是我們不會是無所不知
[00:21:42.200 --> 00:21:45.200]  我們是會繼續能夠學習
[00:21:45.200 --> 00:21:50.200]  去到天堂我們會保留我們在地上所有的知識
[00:21:50.200 --> 00:21:53.200]  然後我們能夠繼續地來學習
