
[00:00:00.000 --> 00:00:14.900]  我想問一問過去一年有多少人感覺到生活逼人物價越來越高,可否舉手?
[00:09:19.300 --> 00:09:42.200]  教會有一萬人,實際上連同家屬,有幾萬,每天看新聞,一些香港發生的不幸遭遇的時候,其實我的討告都是一樣,我求你保護你自己的子民,
[00:09:42.200 --> 00:10:02.100]  但實際上10個不幸遭遇當中,起碼有一半都多多少少和我們教會的人有關,所以這樣幾乎整個香港和我們的討告分不開,
[00:10:02.100 --> 00:10:23.000]  一個form 2的青年,買一個iphone給他,爸爸媽媽不肯,你有電話,為什麼要iphone,何必一定要呢,
[00:10:23.000 --> 00:10:37.900]  他説要,父母說不行,結果幾天後,樓房死了,有一個人,女朋友要離開他,
[00:10:40.000 --> 00:10:59.900]  他去到他家,要重建關係,女朋友不走,門都不開,結果沒多久,十字車,消防車,嗶嗶嘩嘩的聲音,嚇怕了他,
[00:11:01.000 --> 00:11:12.900]  他想一下是不是他呢,打開門,看到下面很多人,有警察,有十字車圍住,
[00:11:12.900 --> 00:11:28.900]  他已經知道很不妙,結果原來真真正正,是他離開的男朋友,樓房死了,
[00:11:28.900 --> 00:11:40.800]  中國大陸來的學生去了科大,很短的時間已經有些弟兄接觸他,想邀請他來教會,
[00:11:40.800 --> 00:11:54.800]  他說功課很忙,他們很想先搞定功課,請他吃一頓飯,但是壓力太大,沒什麼興趣,
[00:11:54.900 --> 00:12:08.800]  但來了香港之後,很短的時間,適應不到,睡覺也睡得不太好,其實他應該要提醫生,
[00:12:08.900 --> 00:12:25.800]  因為已經是有些抑鬱的現象,因為這樣,第一次,然後到學期考試的時候,開始害怕,
[00:12:27.900 --> 00:12:41.800]  但是想不到的一件事,就是當他害怕,溫舒不能夠集中,他竟然選擇了自殺,這條路,吊頂死,
[00:12:41.800 --> 00:12:55.800]  我初初看到一個瑞斯案的新聞,我都以為這些應該離開我們好處,後來竟然有一個弟兄說,
[00:12:55.900 --> 00:13:08.800]  那是他其中一個親戚,我的心裏面真的有一種感覺,好像每樣東西,和我們的丁姊妹都有一些關係在這裏,
[00:13:08.800 --> 00:13:24.800]  但是丁姊妹,是因為這樣我提醒我們的會眾,不要以為他們沒什麼需要感,就任由他,
[00:13:24.800 --> 00:13:43.700]  那時候已經太遲了,福音越快進到他們當中,就越好,越快進到他們當中,他們就越快享受痛而不苦,殘而不肺的人生,
[00:13:43.800 --> 00:13:57.700]  在今天,我很想和大家從另一個角度來看一看,苦從何來,到底人的苦難,人的逆境,人的麻煩,到底在哪裏來的呢,
[00:13:57.700 --> 00:14:13.700]  我們一起去看一看,倚唱亞書14章,12到15節,大家找到的時候,請大家一起讀一讀出來,這個hall,你們一起集體讀聖經,
[00:14:13.700 --> 00:14:35.600]  很響的,回聲非常棒,請大家一起大聲讀出這一段聖經,麻煩,明亮之聲,在地上,
[00:14:35.700 --> 00:14:57.600]  你心裡曾說,我要升到天上,我要高舉我的寶座,在神眾星以上,我要坐在聚會的山上,在北方的極處,我要升到高雲之上,我要與至上者同等,然而你必聚落陰間,到坑中極深之處,
[00:14:57.700 --> 00:15:10.600]  首先我們要問一個問題,到底這個是誰,這個是誰,主角是誰,聖經說這個是明亮之,
[00:15:10.700 --> 00:15:30.600]  當然是自己封自己,不是別人封他,但是天主教拉丁文的聖經,他就把它分成lucifer,l-u-c-i-f-e-r,lucifer是什麼呢,就是撒旦的必領,
[00:15:30.700 --> 00:15:48.600]  因為這樣天主教的傳統就一直把這個主角看成是撒旦,丁姐妹,是不是撒旦呢,虎活該死,撒旦嘛,所以他一定要聚落陰間,陰間就是受虎的境界,
[00:15:48.700 --> 00:16:07.600]  到坑中極深之處,地獄更加,所以這樣就是撒旦了,但是留意看希伯萊文的聖經,其實希伯萊文的聖經從來沒有出現過lucifer,或者撒旦,或者魔鬼,
[00:16:07.700 --> 00:16:24.600]  它就是完全好像中文聖經的分歧一樣,就是明亮之星,早晨之子,但是這個明亮之星早晨之子是指哪一個呢,我們一定要看上文,又要看下里,
[00:16:24.700 --> 00:16:38.600]  如果我們不從爾塞亞書十四章的上文下里去看,我們很容易搞錯了,現在我就很想大家看看上文,爾塞亞書十四章三到第四節,一起讀,
[00:16:38.700 --> 00:17:04.600]  當爺說使你脫離受苦,煩惱,並勉強你做的苦功,得享安息的日子,你必提者詩歌,論巴比,論王傳,欺壓人的河境熄滅,強暴的河境止息,上文,這個上文對爾塞亞有很大的鼓舞,
[00:17:04.700 --> 00:17:26.600]  原因裡面,因為爾塞亞書裡面已經隱藏著以色列會亡國,而滅絕這個國家,甚至隱藏著,特別看到達爾里書,看到以色結書,就更加清楚,真正亡以色列國的是巴比論王,
[00:17:26.700 --> 00:17:43.600]  在這個地方,當爺說使你脫離受苦,煩惱,並勉強你做的苦功,得享安息的日子,你必提者詩歌,論巴比,論王,
[00:17:43.700 --> 00:18:01.600]  換句話來說,在這個預言裡面,肯定以色列人會有受苦,會有煩惱,而且被迫做奴隸,做苦功,沒有安息,但另一方面,在這個預言裡面,
[00:18:01.700 --> 00:18:16.600]  他給爾塞亞一個很大的安慰,就是讓爾塞亞遠遠看到,原來這些欺壓他的人,強迫他們做苦功的人,是迫他們做奴隸的人,將來他要做什麽呢?
[00:18:16.700 --> 00:18:32.600]  他是指著巴比論王來說,欺壓人的何景熄滅,他會亡國,他會死亡,強暴的何景熄滅,
[00:18:32.700 --> 00:18:46.600]  繼續不斷惡德多久,他不會惡德很久,這個是上文,從這個上文裡面給我們看一看,原來下面的聖經是直接針對著當時,
[00:18:46.700 --> 00:19:03.600]  你可以說叱吒風雲,是强迫整個小亞勢壓,是强迫歐洲的南部,是强迫當時你可以這樣說,是非常大的一塊土地,
[00:19:03.700 --> 00:19:21.600]  這個巴比倫大帝國,而這個大帝國,他的首都在哪裏呢?就是現在的伊拉克,我給大家知道,在侯賽恩薩特姆掌權期間,
[00:19:21.700 --> 00:19:42.600]  他曾經就在巴比倫城的舊址,設立了一個牌坊,有兩條非常大的柱,在兩條柱子裏面,一邊是挑剋著尼布格尼撒的相片,另一邊就挑剋他自己的相片,
[00:19:42.700 --> 00:19:57.600]  60分鐘時時特輯,曾經有一個小時,來把這個真相說出來,原來在他裏面有一個野心,要尋求巴比倫的威風,
[00:19:57.700 --> 00:20:14.600]  他以為他可以首先建立巴比倫城,用這個成為他的首都,然後一步一步消滅其他的倫國,然後再一次讓自己的國家成為一個當地最強盛的國家,
[00:20:14.700 --> 00:20:31.600]  可惜他死了,接著我們看看夏里,我們看看以下書的14章18到20線,就是這段聖經的下文,他怎樣交代,這個明亮之星早晨之子是誰呢?
[00:20:31.700 --> 00:20:43.600]  我們一起讀一讀這段聖經,列國的君王居國在自己陰宅的榮耀中乾水,唯獨你被拋棄,不得入你的墳墓,好,
[00:20:43.700 --> 00:21:02.600]  你殺的人為一,就是被刀刺頭,墜落坑中石頭那裏的,你有像被踐踏的屍首一樣,你不得與君王同葬,因為你敗壞你的國,殺戮你的名,抹人後裔的名,必永不提說,
[00:21:02.700 --> 00:21:16.600]  在這段聖經,上文讓我們知道,是清楚說到是巴比倫王,夏里又再一次讓我們知道,這個絕對不是指撒旦,
[00:21:16.600 --> 00:21:30.600]  這個主角應該是指巴比倫王,在哪裏說到呢?第一,他是將這個主角與列國的君王相提並論,是君王來人,
[00:21:30.700 --> 00:21:46.600]  第二,這個主角的遭遇,和歷史是完全吻合,因為巴比倫王亡國之後,他們的君王是極少極少是這樣發生的,
[00:21:46.600 --> 00:21:55.600]  是死無葬身之地,你今天去伊拉克旅行的時間,你不會看到像金字塔,大家知不知道金字塔是來做什麽的,
[00:21:55.700 --> 00:22:12.600]  金字塔是墳墓,是埃及法老王的墳墓,又不像去到西安那裏,去那些兵馬俑,大家知不知道兵馬俑是什麽,
[00:22:12.700 --> 00:22:30.600]  又是墳墓,兵馬俑是陪葬那些兵馬俑,不過是弄出來的那種,去到西夏又是要參觀王陵,又是皇帝的墳墓,
[00:22:30.700 --> 00:22:43.600]  你去到北京很多時候都會去皇帝的皇陵,去東北又怎麽樣,原來東北都是皇陵,你繁生中國古代文明古國最出名的地方,
[00:22:43.600 --> 00:22:57.600]  你去這些地方的時間,都是墳墓,在這段聖經當中,讓我們看得見,這個巴比倫王是死無葬身之地,
[00:22:57.700 --> 00:23:10.600]  是以被殺的人為衣,即是說屍體就可以蓋著他,又像被刀刺透,墜落坑中石頭那樣,又好像被踐踏的屍首一樣,被人踩,最後都不知道去了哪裏,
[00:23:10.600 --> 00:23:23.600]  又不得與君王同葬,為什麽,因為他敗壞他的國,殺戮他的民族,所以從歷史,從現實描繪,從上文,從下理,
[00:23:23.700 --> 00:23:35.600]  甚至我們可以這樣說,和巴比倫王的遭遇完全都是一致,這個主角無可置疑,是一國之君,
[00:23:35.600 --> 00:23:48.600]  丁姐妹,不要以為有錢有勢,他就一定是一帆風順,凡事順利,開開心心,有福有壽,
[00:23:48.700 --> 00:24:05.600]  不是這樣的,高處不勝寒,當你去到這樣的位置的時候,很多時候你想吃,很多給你吃,但問題是吃完不一定是好東西,
[00:24:05.700 --> 00:24:18.600]  你想睡,未必睡得著,我真的看到很多做官的人,一上到那個位置之後,那些頭髮突然白得快很多,奧巴馬也是這樣,
[00:24:18.600 --> 00:24:28.600]  你看著梁振英也是這樣,然後很多都是染髮的,你看回,有些領導人是染的,其實白髮突然之間多很多,
[00:24:28.700 --> 00:24:45.600]  很多元首一上去之後,就是白髮,所以一點都不是一個碳世界,其實是熬緊世界,如果他們的心態不去聖經裡面看,應該有的心態的時候,
[00:24:45.600 --> 00:24:55.600]  他們的痛苦是在所難免,另一方面,這個主角不要以為只是巴比倫王是這樣,
[00:24:55.700 --> 00:25:06.600]  我們看回他,我就發覺到其實他在描繪我們每一個好像這個主角一樣的人,
[00:25:06.600 --> 00:25:18.600]  是什麼人呢?是傷害人,但是又傷害自己的人,我想問問大家,有多少人有罵過自己家人,
[00:25:18.700 --> 00:25:29.600]  可以舉手嗎?有罵過家人,第二,有多少人是被家人罵過的,可以請你舉手嗎?這麼多,我想問問,
[00:25:29.600 --> 00:25:44.600]  學生罵過的,教書的那些,可以舉手嗎?有多少人?很少教書的,我是教書的,有多少人罵過學生,教書的那些,可以舉手嗎?
[00:25:44.700 --> 00:25:58.600]  有,有多少人被特首罵過的,他不會罵你的,但你發覺到我們是被傷害,傷害我們傷害得最多的是誰呢?
[00:25:58.600 --> 00:26:13.600]  是我們最親的人,我們看回這個主角,明亮之星,早晨之子,他是殺害自己,敗壞自己的國,
[00:26:13.700 --> 00:26:33.600]  他是敗壞自己的國,殺害自己的民,敗壞自己的國,敗壞自己的家,很多時候歷史學家可能只是針對到他將凡親有機會問鼎王位的那些藍丁,
[00:26:33.700 --> 00:26:51.600]  是自己的兄弟,是自己的叔伯,全部殺光巴比倫王,是將所有男人,凡親有機會繼承王位那些,全部都殺光,是非常殘忍,
[00:26:51.600 --> 00:26:59.600]  有很多人只是看到這樣,但是實際上,他殺害自己的民,不單止是這樣的,
[00:27:01.700 --> 00:27:18.600]  我再次提到奧巴馬,我覺得今天美國人很天真,我用機炸他,我用火箭炸他,我不出兵我就不用死人,
[00:27:18.600 --> 00:27:30.600]  現在去到一個地步,無人駕駛,連飛機都不用人駕駛,是用那些無人駕駛飛機去炸人,他以為這樣我就不用死人,
[00:27:30.700 --> 00:27:41.600]  他特別這次敘利亞的事件,他就說我們將來的打仗不會像伊拉克那樣,不會像阿富汗那樣,我不會派兵的,我只是用這種方法,
[00:27:41.600 --> 00:27:55.600]  飛彈,第二,無人駕駛飛機,炸他,然後電腦遙控,但他沒想到,你不炸人,
[00:27:55.700 --> 00:28:05.600]  你這個人去外國,人就會殺死你,大家,大家知道這個世界上握什麼護照的人是最危險的人嗎?
[00:28:05.600 --> 00:28:19.600]  大聲一點,有多少人贊同握美國護照出外旅行的人是最危險的,舉手舉手,另一個國家是什麼?是以色列,是兩個國家最危險的,
[00:28:19.700 --> 00:28:32.600]  我有一個同工,他是入籍了美國,台灣人,去了美國讀書,然後在那邊30多年定居,
[00:28:32.600 --> 00:28:40.600]  是大學的教授,他讀完神學就回來做我的同事,現在到第七年,第一天,
[00:28:40.700 --> 00:28:54.600]  我今天要申請特區護照,一到七年,第一天就要申請香港特區護照,
[00:28:54.600 --> 00:29:05.600]  我就問他為什麼,因為特區護照遠比美國護照安全,你知不知道?
[00:29:05.700 --> 00:29:18.600]  如果你拿著美國護照,你去印尼,你會成為眾矢之敵,你去馬來西亞眾矢之敵,你去中東更加是眾矢之敵,其他的地方都不放好,
[00:29:18.600 --> 00:29:29.600]  但如果你拿的是中華人民共和國特區護照,非常安全,本來想殺你的,你掃一掃本護照,
[00:29:29.700 --> 00:29:42.600]  立刻不殺,很給面子,因為中國和這些國家關係好,所以變成很安全,
[00:29:42.600 --> 00:29:52.600]  我親愛的鄭志媒,我們看到這個主角本身,原來他的殺害是貼殺自己家裡的人,
[00:29:52.700 --> 00:30:03.600]  他的殺害就是因為他打人打得多,殺人殺得多,任何其他國家民族的人,都會看他的國家的國民是受敵的,
[00:30:03.600 --> 00:30:13.600]  你去到哪個地方我就捕你,差不多好像以前的人捕日本人一樣,就是中國人,我爸爸打日本人,打日戰,
[00:30:13.700 --> 00:30:24.600]  如果真的看到日本人,他們真的有一些能力都好,他們都不會放過,死就死,
[00:30:24.600 --> 00:30:35.600]  因為特別心受大恨太厲害,所以我們都很擔心,未來恐怖的襲擊防不勝防,美國人都要小心,
[00:30:35.700 --> 00:30:46.600]  在這個地方讓我們看到,這個主角造成的痛苦,不是只是給別人,他是給自己,然後今天在我們自己裡面提醒我們,
[00:30:46.600 --> 00:31:01.600]  原來傷害我們自己家人傷害得最多,有可能是我們自己,我們去做輔導的時候,很多說到他們的原生家庭,
[00:31:01.700 --> 00:31:14.600]  這個原生家庭是什麼呢,是講到父母,特別是爸爸,很小很小的時候,佛子女的方法,
[00:31:14.600 --> 00:31:27.600]  子女記憶深深,30年還記得,20幾年還記得,到現在還在裡面歷歷在目,
[00:31:27.700 --> 00:31:39.600]  原生家庭,父母罵子女的說話,到現在還記得,生一隻豬好過生你,
[00:31:39.600 --> 00:31:50.600]  這些說話幾十年都在腦裡,怎麼生你生得這麼蠢,
[00:31:50.700 --> 00:32:02.600]  蠢的那隻蛋,你可不可以做一件正確的事給我們看一下,很多這些說話,原來我們傷他們是傷幾十年,
[00:32:02.700 --> 00:32:21.600]  揮之不去,我幾年,連續在幾個家庭裡面我做了一件事,是因為那些父母,長青團的,信得住,
[00:32:21.700 --> 00:32:33.600]  但是子女雖然他信得先,但是裡面仍然有陰影,所以我趁著他們父母仍然在生,現在,
[00:32:33.600 --> 00:32:47.600]  我跟他們說,我先約那些父母談了,談完之後就約那些子女,然後子女在我面前,在父母面前說說,
[00:32:47.700 --> 00:32:59.600]  你小時候一直以來到現在耿耿於懷,仍然揮之不去一些不開心的事情是什麼,不如你說一下吧,
[00:32:59.600 --> 00:33:14.600]  他就說了,爸爸曾經罵他什麼,罵他什麼,說他什麼,踩他什麼,罰他什麼,到現在一想起仍然很不開心,
[00:33:14.700 --> 00:33:36.600]  然後那個爸爸就在我面前,因為我已經跟他說過一些,他跟他說,兒子,爸爸以前沒有信耶穌,爸爸以前因為是阿爺也是這樣教我,
[00:33:36.700 --> 00:33:53.600]  所以我就這樣教你,我不知道怎樣教才是對的,第三,爸爸以前是用錯了方法,來罵你,我的心是好,但是我用錯了方法,
[00:33:53.700 --> 00:34:15.600]  你不要不開心,你原諒爸爸,然後媽媽又說,其實爸爸也很想念你,你去外國讀書,他很辛苦,但是他儲,儲,儲,一點錢都不肯用,就是要讓你出去讀書,爸爸很疼你,
[00:34:15.700 --> 00:34:34.600]  我很感動的一件事,就是我抱著他們幾個一起流淚吐槽,互相認罪,我心裏面深深感覺到這種的醫治,遠比你去看醫生,看父道更加重要,
[00:34:34.700 --> 00:34:50.600]  就是當他們肯做這件事的時候,完完全全就釋放,神的醫治是這樣的醫治,各位弟姐妹,各位朋友,我們今天就需要來看一看,為什麼我們需要這樣的醫治呢?
[00:34:50.700 --> 00:35:04.600]  苦因何在,我們首先去分析一下,到底痛苦的因由是什麼,是因為我們什麼令到有這些痛苦給別人,又有這些痛苦給自己呢?
[00:35:04.700 --> 00:35:21.600]  13、14字,二冊藝書,14張,我們一起讀一讀這兩節聖經,大家留意這兩節聖經裡面有兩個字重複出現很多次,我們一起讀,
[00:35:21.700 --> 00:35:50.600]  你心裏曾說,我要升到天上,我要高舉我的寶座,在神眾星以上,我要坐在聚會的山上,在北方的極柱,我要升到高雲之上,我要與至上者同等,有沒有看到哪兩個字?大聲一點,不是這樣說的,當你說我要的時候,你怎麼說的?我要,是不是這樣說的?
[00:35:50.700 --> 00:36:18.600]  我要啊,丈夫要求太太,就是這樣,子女要求父母,也是這樣,父母要求子女,也是這樣,我要,我要,我要,我們發覺到在今天任何一個地方,只要一個人是一個我要,我要,我要,我要,
[00:36:18.700 --> 00:36:43.600]  什麼都是自己不想別人,什麼都是自我為中心,什麼都是要人聽他,要人服他,要人要拜他的那一套東西,這些的人,我告訴大家,就是聖經裡面所說的這個巴比密王,是一定會將痛苦帶給自己最親的人,自己的國,
[00:36:43.700 --> 00:37:11.600]  又將這個痛苦帶給自己,我看回剛才開始的時候跟大家說幾個例子,女朋友離開,但是她堅持,你不可以離開,我要你,你一定要回來,那人家是不回來,那怎麼辦呢?跳樓,你自己傷害自己,
[00:37:11.600 --> 00:37:33.500]  我還要啊,14歲而已,我還要IPhone,父母說不給,你有手提電話,為什麼還要IPhone呢?我還要啊,人家都有,我的同學都有,為什麼不行?我要那套鞋子,Hadidas,我要什麼什麼,為什麼人家有,我們不可以有?
[00:37:33.600 --> 00:37:52.500]  死給你看,跳樓,成績,我一定要有這樣的成績,如果沒有這樣的成績,我死給你看,死吧,又死吧,我發覺在今天,無數我要,我要,我要,是痛苦的根源,
[00:37:52.600 --> 00:38:06.500]  就是因為這個痛苦的根源,令到我們今天隔永無寧日,引人的關係破裂,甚至來到教會,我最近都聽到很令人難過的消息,
[00:38:09.600 --> 00:38:26.500]  有一個案子,本來在附近,沙瑞縣分裂,很多個港市離開,縣長被逼要辭職,那縣長辭職之後去了一間教會,去到那間教會又是一樣,我要,我要,
[00:38:26.600 --> 00:38:39.500]  帶來的結果,就令到那些同事,每個都不開心,結果要集體辭職,結果他離開,你不要再在這裏,
[00:38:39.500 --> 00:38:51.500]  因為我搞不定,你用我十幾個同事離開,十幾個傳統人離開,你一個留在這裏你做到嗎?你做不到,結果就去了溫哥華,
[00:38:51.600 --> 00:39:10.500]  去了溫哥華這間教會的時候,這間教會本來是那邊朕信會最大的一間朕信會,最近收到的消息,六個同工全部離職,是傳統人全部離職,
[00:39:10.600 --> 00:39:30.500]  而他自己最近depression,要看醫生,所以整間教會連一個傳統人,我聽的時候令到我難過,就是那個pattern,就是那個方式繼續不斷出現,
[00:39:30.600 --> 00:39:46.500]  我要,我要,我要,control,帶來的結果就是其他的同事受不了,受不了他們就集體辭職,而執事會介入,他們發覺到不行,
[00:39:46.600 --> 00:39:59.500]  現在就去到一個面臨分裂的地步,鄭志媒,原來無論我們信了也好,不信也好,我們今天最重要的一件事,不只是永生有了就行,
[00:39:59.500 --> 00:40:11.500]  一個豐盛的人生,是必須要讓我們看得見,我們要把這個我要,我要,我要的態度放下,如果不是的時候,我們是永無寧日,
[00:40:11.600 --> 00:40:26.500]  我們自己不會開心,我們家裏的人更加不會開心,如果是這樣,到底出路在哪裏呢,鄭志媒,出路很重要,
[00:40:26.600 --> 00:40:45.500]  不要說我要,我要,我要,一個真正重生了的人,如果耶穌基督已經為我們死,我們得著生命,我們就可以天天背十字架來跟從耶穌,
[00:40:45.600 --> 00:41:00.500]  十字架,第一是犧牲的十字架,不再是為我要,而是多些看到別人的需要,爸爸你要,媽媽你要這個,
[00:41:00.500 --> 00:41:14.500]  這個最好的給你,然後彼此信奉,互相代溝,這個很重要,如果我們多些去問,神啊,你怎麼看,
[00:41:14.600 --> 00:41:28.500]  神啊,你要我學什麼功課,神啊,你讓我失敗,到底要我學的東西是什麼呢,我告訴大家,如果你明白,受苦都是有益的,
[00:41:28.500 --> 00:41:39.500]  你就不會堅持一定要你心目中得到的東西,一定要得到為止,我跟大家分享一個人的傳記,
[00:41:39.600 --> 00:41:58.500]  這個傳記我是多次和我的兒子分享,我今天也想和你們分享,這個人一生荊棘滿土,他七歲因為爸爸失業,經濟困難,以至無家可住,
[00:41:58.600 --> 00:42:19.500]  而他自己就因為這樣而絕學,出來工作,七歲就要出來工作,九歲媽媽去世,更加自尋凝慰,怕醜,自卑,覺得很無能,然後由九歲開始,一直到20歲的時間,
[00:42:19.600 --> 00:42:34.500]  多次屢次數都數不盡,這麼多工作做過,每一份的工作做幾個月又被人炒,幾個星期又被人炒,不做得久,
[00:42:34.600 --> 00:42:54.500]  22歲他去士多做伙伴,士多做伙伴都被人炒,他晚上繼續讀書,他想去讀法律,但因為成績差,不被接納,正式入學,他只能自修,
[00:42:54.600 --> 00:43:08.500]  23歲和一個朋友合夥開了一個士多仔,但因為經營不善,欠債累累,26歲他的合夥人死了,全部的債都去了他一個人身上,
[00:43:08.500 --> 00:43:20.500]  他經過很多年才能還清這些債,但他自己卻是一貧如洗,居無定處,他拍過幾次拖,遲遲都散,
[00:43:20.600 --> 00:43:32.500]  到28歲的時候,一個相戀了4年的女朋友拒絕嫁給他,因為他說嫁給你,餓死老婆,溫醜我,沒前途,
